이녹스(088390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-06,709,765,709,720,34616,10400.0,6775000.0
2009-03-09,714,745,696,720,16339,10400.0,6775000.0
2009-03-10,702,723,688,694,20788,10027.0,6775000.0
2009-03-11,716,731,679,694,19872,10027.0,6775000.0
2009-03-12,688,698,674,694,50691,10027.0,6775000.0
2009-03-13,693,719,686,696,9762,10061.0,6775000.0
2009-03-16,688,714,688,708,22941,10230.0,6775000.0
2009-03-17,714,759,714,755,38827,10908.0,6775000.0
2009-03-18,751,770,740,746,26384,10772.0,6775000.0
2009-03-19,752,775,745,773,42425,11179.0,6775000.0
2009-03-20,773,834,773,807,43256,11653.0,6775000.0
2009-03-23,805,831,777,807,46208,11653.0,6775000.0
2009-03-24,824,834,805,828,23589,11958.0,6775000.0
2009-03-25,826,845,805,844,47460,12195.0,6775000.0
2009-03-26,843,876,810,863,53982,12466.0,6775000.0
2009-03-27,843,887,836,849,73180,12263.0,6775000.0
2009-03-30,847,862,801,816,19333,11788.0,6775000.0
2009-03-31,815,826,782,811,11710,11721.0,6775000.0
2009-04-01,810,874,806,834,18422,12060.0,6775000.0
2009-04-02,826,863,822,865,71840,12500.0,6775000.0
2009-04-03,866,913,843,915,66845,13211.0,6775000.0
2009-04-06,913,960,913,947,60220,13686.0,6775000.0
2009-04-07,937,1003,935,985,41304,14228.0,6775000.0
2009-04-08,955,1049,941,1032,39090,14905.0,6775000.0
2009-04-09,1040,1099,1040,1097,18798,15854.0,6775000.0
2009-04-10,1096,1119,1030,1032,45938,14905.0,6775000.0
2009-04-13,1030,1148,1030,1097,32005,15854.0,6775000.0
2009-04-14,1077,1241,1054,1085,90904,15684.0,6775000.0
2009-04-15,1096,1117,1051,1083,36940,15650.0,6775000.0
2009-04-16,1087,1145,1007,1020,130374,14736.0,6775000.0
2009-04-17,1051,1051,932,1008,65889,14566.0,6775000.0
2009-04-20,979,1026,955,961,13552,13889.0,6775000.0
2009-04-21,948,984,915,957,26101,13821.0,6775000.0
2009-04-22,970,1030,970,987,23838,14261.0,6775000.0
2009-04-23,984,1030,979,1013,34687,14634.0,6775000.0
2009-04-24,1042,1042,969,1008,42453,14566.0,6775000.0
2009-04-27,981,1029,937,938,38510,13550.0,6775000.0
2009-04-28,937,953,909,933,24888,13482.0,6775000.0
2009-04-29,937,996,918,985,16315,14228.0,6775000.0
2009-04-30,974,995,944,989,20077,14295.0,6775000.0
2009-05-04,981,1035,981,1032,22626,14905.0,6775000.0
2009-05-06,1030,1063,986,1029,42259,14871.0,6775000.0
2009-05-07,1028,1044,1000,1008,31294,14566.0,6775000.0
2009-05-08,993,1073,993,1036,34484,14973.0,6775000.0
2009-05-11,1016,1047,1007,1032,29378,14905.0,6775000.0
2009-05-12,1030,1073,1016,1034,41634,14939.0,6775000.0
2009-05-13,1036,1125,1036,1116,26540,16124.0,6775000.0
2009-05-14,1077,1139,1056,1125,30998,16260.0,6775000.0
2009-05-15,1125,1167,1099,1153,25667,16666.0,6775000.0
2009-05-18,1141,1167,1099,1149,12632,16599.0,6775000.0
2009-05-19,1148,1190,1136,1184,19115,17107.0,6775000.0
2009-05-20,1171,1218,1141,1149,15545,16599.0,6775000.0
2009-05-21,1132,1171,1103,1140,20321,16463.0,6775000.0
2009-05-22,1139,1171,1108,1125,31671,16260.0,6775000.0
2009-05-25,1106,1190,1101,1179,41597,17039.0,6775000.0
2009-05-26,1190,1312,1167,1266,85828,18292.0,6775000.0
2009-05-27,1275,1441,1267,1437,248563,20765.0,6775000.0
2009-05-28,1421,1591,1230,1371,531974,19817.0,6775000.0
2009-05-29,1345,1373,1291,1329,35943,19207.0,6775000.0
2009-06-01,1314,1401,1269,1346,58252,19444.0,6775000.0
2009-06-02,1312,1396,1312,1357,48719,19614.0,6775000.0
2009-06-03,1356,1387,1267,1346,80433,19444.0,6775000.0
2009-06-04,1312,1382,1289,1313,39350,18970.0,6775000.0
2009-06-05,1289,1403,1289,1402,93368,20257.0,6775000.0
2009-06-08,1380,1467,1373,1430,81710,20664.0,6775000.0
2009-06-09,1429,1452,1389,1421,45409,20528.0,6775000.0
2009-06-10,1420,1471,1406,1456,45007,21036.0,6775000.0
2009-06-11,1455,1455,1425,1430,6563,20664.0,6775000.0
2009-06-12,1429,1469,1417,1449,31370,20935.0,6775000.0
2009-06-15,1453,1453,1396,1453,17834,21002.0,6775000.0
2009-06-16,1431,1450,1405,1447,7463,20901.0,6775000.0
2009-06-17,1420,1445,1379,1435,30093,20732.0,6775000.0
2009-06-18,1399,1476,1390,1430,32327,20664.0,6775000.0
2009-06-19,1429,1469,1401,1453,35584,21002.0,6775000.0
2009-06-22,1421,1499,1421,1496,37529,21612.0,6775000.0
2009-06-23,1476,1499,1434,1486,22865,21477.0,6775000.0
2009-06-24,1485,1522,1455,1524,25015,22019.0,6775000.0
2009-06-25,1522,1611,1502,1585,71537,22900.0,6775000.0
2009-06-26,1584,1614,1569,1613,13317,23306.0,6775000.0
2009-06-29,1631,1636,1514,1557,33311,22493.0,6775000.0
2009-06-30,1556,1603,1521,1594,57174,23035.0,6775000.0
2009-07-01,1588,1724,1588,1674,348848,24187.0,6775000.0
2009-07-02,1673,1673,1593,1641,203583,23712.0,6775000.0
2009-07-03,1617,1675,1546,1662,38615,24017.0,6775000.0
2009-07-06,1640,1683,1617,1641,36799,23712.0,6775000.0
2009-07-07,1643,1667,1580,1608,50809,23238.0,6775000.0
2009-07-08,1554,1607,1546,1566,24948,22628.0,6775000.0
2009-07-09,1546,1579,1518,1555,24159,22459.0,6775000.0
2009-07-10,1537,1607,1537,1587,12666,22933.0,6775000.0
2009-07-13,1570,1598,1546,1592,19472,23001.0,6775000.0
2009-07-14,1593,1593,1525,1526,47593,22053.0,6775000.0
2009-07-15,1518,1617,1518,1552,38549,22425.0,6775000.0
2009-07-16,1572,1593,1508,1524,24334,22019.0,6775000.0
2009-07-17,1528,1565,1415,1477,92332,21341.0,6775000.0
2009-07-20,1476,1521,1455,1508,9006,21782.0,6775000.0
2009-07-21,1471,1593,1471,1571,31566,22696.0,6775000.0
2009-07-22,1570,1701,1532,1552,454909,22425.0,6775000.0
2009-07-23,1551,1678,1439,1566,375435,22628.0,6775000.0
2009-07-24,1617,1617,1499,1573,78578,22730.0,6775000.0
2009-07-27,1680,1807,1641,1807,858592,26118.0,6775000.0
2009-07-28,1874,1894,1757,1824,771716,26355.0,6775000.0
2009-07-29,1835,1835,1649,1759,240205,25406.0,6775000.0
2009-07-30,1725,1757,1641,1759,152602,25406.0,6775000.0
2009-07-31,1757,1757,1663,1677,89590,24221.0,6775000.0
2009-08-03,1640,1675,1607,1641,144655,23712.0,6775000.0
2009-08-04,1626,1673,1617,1632,77464,23577.0,6775000.0
2009-08-05,1617,1641,1589,1594,58369,23035.0,6775000.0
2009-08-06,1593,1617,1548,1587,64644,22933.0,6775000.0
2009-08-07,1593,1626,1556,1627,54188,23509.0,6775000.0
2009-08-10,1598,1666,1598,1665,44032,24051.0,6775000.0
2009-08-11,1645,1682,1630,1674,50490,24187.0,6775000.0
2009-08-12,1673,1762,1628,1665,182147,24051.0,6775000.0
2009-08-13,1699,1704,1617,1620,127675,23408.0,6775000.0
2009-08-14,1637,1656,1614,1622,39705,23442.0,6775000.0
2009-08-17,1635,1635,1595,1599,43567,23103.0,6775000.0
2009-08-18,1554,1621,1554,1604,21416,23170.0,6775000.0
2009-08-19,1593,1626,1577,1625,28194,23475.0,6775000.0
2009-08-20,1593,1621,1577,1592,21919,23001.0,6775000.0
2009-08-21,1584,1589,1528,1571,58483,22696.0,6775000.0
2009-08-24,1542,1640,1532,1599,53900,23103.0,6775000.0
2009-08-25,1580,1619,1572,1620,17585,23408.0,6775000.0
2009-08-26,1617,1636,1596,1634,36356,23611.0,6775000.0
2009-08-27,1640,1654,1607,1655,65260,23916.0,6775000.0
2009-08-28,1643,1694,1641,1672,51769,24153.0,6775000.0
2009-08-31,1640,1687,1640,1651,44630,23848.0,6775000.0
2009-09-01,1622,1659,1622,1634,24560,23611.0,6775000.0
2009-09-02,1654,1654,1593,1594,34812,23035.0,6775000.0
2009-09-03,1593,1683,1580,1683,52203,24322.0,6775000.0
2009-09-04,1687,1706,1645,1665,26530,24051.0,6775000.0
2009-09-07,1664,1689,1659,1678,60514,24254.0,6775000.0
2009-09-08,1678,1771,1659,1763,174124,25474.0,6775000.0
2009-09-09,1809,1849,1738,1782,94535,25745.0,6775000.0
2009-09-10,1847,1847,1710,1721,78658,24864.0,6775000.0
2009-09-11,1720,1734,1574,1617,121734,23374.0,6775000.0
2009-09-14,1607,1659,1603,1660,37377,23984.0,6775000.0
2009-09-15,1687,1701,1659,1678,41767,24254.0,6775000.0
2009-09-16,1712,1753,1678,1702,80326,24593.0,6775000.0
2009-09-17,1753,1753,1659,1669,43381,24119.0,6775000.0
2009-09-18,1729,1729,1647,1655,28352,23916.0,6775000.0
2009-09-21,1694,1694,1631,1665,35612,24051.0,6775000.0
2009-09-22,1701,1725,1641,1721,58703,24864.0,6775000.0
2009-09-23,1748,1781,1692,1759,48212,25406.0,6775000.0
2009-09-24,1767,1781,1734,1772,144280,25610.0,6775000.0
2009-09-25,1835,1835,1699,1709,531436,24695.0,6775000.0
2009-09-28,1750,1750,1710,1733,70774,25034.0,6775000.0
2009-09-29,1710,1755,1687,1754,63994,25338.0,6775000.0
2009-09-30,1757,1809,1738,1740,73363,25135.0,6775000.0
2009-10-01,1802,1802,1729,1759,39612,25406.0,6775000.0
2009-10-05,1795,1795,1738,1791,79251,25880.0,6775000.0
2009-10-06,1795,1922,1771,1923,189017,27778.0,6775000.0
2009-10-07,1969,2053,1884,2049,424165,29607.0,6775000.0
2009-10-08,2095,2353,1880,2087,1693567,30149.0,6775000.0
2009-10-09,2062,2188,1992,2180,519690,31504.0,6775000.0
2009-10-12,2205,2334,2116,2297,684860,33198.0,6775000.0
2009-10-13,2294,2334,2212,2297,275876,33198.0,6775000.0
2009-10-14,2250,2285,2205,2251,175249,32520.0,6775000.0
2009-10-15,2250,2311,2133,2300,333727,33231.0,6775000.0
2009-10-16,2341,2341,2184,2227,351115,32181.0,6775000.0
2009-10-19,2226,2249,2141,2180,140537,31504.0,6775000.0
2009-10-20,2184,2205,2067,2087,145610,30149.0,6775000.0
2009-10-21,2128,2226,2044,2110,374924,30488.0,6775000.0
2009-10-22,2066,2123,2015,2040,138977,29471.0,6775000.0
2009-10-23,2081,2081,1969,1969,107706,28455.0,6775000.0
2009-10-26,1921,2006,1921,1969,72335,28455.0,6775000.0
2009-10-27,1992,1992,1926,1969,28657,28455.0,6775000.0
2009-10-28,1992,2062,1945,2000,56872,28895.0,6775000.0
2009-10-29,1971,2015,1921,1969,31832,28455.0,6775000.0
2009-10-30,1999,2015,1922,1923,32769,27778.0,6775000.0
2009-11-02,1851,1917,1851,1902,44985,27473.0,6775000.0
2009-11-03,1908,1969,1828,1836,63273,26524.0,6775000.0
2009-11-04,1832,1919,1832,1868,39431,26998.0,6775000.0
2009-11-05,1832,1874,1589,1829,59024,26422.0,6775000.0
2009-11-06,1872,1902,1827,1876,8378,27100.0,6775000.0
2009-11-09,1858,1895,1832,1880,22309,27168.0,6775000.0
2009-11-10,1898,1919,1863,1880,40212,27168.0,6775000.0
2009-11-11,1879,1914,1828,1866,25831,26964.0,6775000.0
2009-11-12,1851,1898,1804,1876,19710,27100.0,6775000.0
2009-11-13,1874,1926,1839,1923,23980,27778.0,6775000.0
2009-11-16,1940,2038,1931,1946,35137,28116.0,6775000.0
2009-11-17,1964,2001,1921,1946,10032,28116.0,6775000.0
2009-11-18,1947,1980,1921,1941,24216,28048.0,6775000.0
2009-11-19,1935,1940,1853,1876,19864,27100.0,6775000.0
2009-11-20,1921,1921,1851,1852,10522,26761.0,6775000.0
2009-11-23,1832,1922,1832,1862,16605,26897.0,6775000.0
2009-11-24,1865,1980,1865,1929,56988,27879.0,6775000.0
2009-11-25,1968,2058,1952,2028,85555,29302.0,6775000.0
2009-11-26,2058,2058,1727,1923,66866,27778.0,6775000.0
2009-11-27,1853,1921,1823,1829,33991,26422.0,6775000.0
2009-11-30,1827,1882,1827,1878,18428,27134.0,6775000.0
2009-12-01,1879,1919,1839,1841,25782,26592.0,6775000.0
2009-12-02,1851,2001,1851,2002,48199,28929.0,6775000.0
2009-12-03,1971,2138,1971,2063,186100,29810.0,6775000.0
2009-12-04,2078,2081,2027,2080,29758,30047.0,6775000.0
2009-12-07,2079,2081,2029,2037,22673,29437.0,6775000.0
2009-12-08,2037,2062,1898,1993,38415,28794.0,6775000.0
2009-12-09,1926,2066,1924,2040,44186,29471.0,6775000.0
2009-12-10,2039,2184,2039,2075,104748,29979.0,6775000.0
2009-12-11,2090,2273,2090,2241,201441,32384.0,6775000.0
2009-12-14,2259,2282,2188,2241,79412,32384.0,6775000.0
2009-12-15,2268,2273,2184,2251,73764,32520.0,6775000.0
2009-12-16,2254,2254,2203,2236,57527,32317.0,6775000.0
2009-12-17,2199,2236,2114,2162,117610,31233.0,6775000.0
2009-12-18,2200,2297,2133,2293,73365,33130.0,6775000.0
2009-12-21,2273,2381,2271,2302,175715,33265.0,6775000.0
2009-12-22,2352,2550,2249,2457,433276,35501.0,6775000.0
2009-12-23,2461,2672,2461,2560,592957,36992.0,6775000.0
2009-12-24,2531,2662,2512,2569,219436,37127.0,6775000.0
2009-12-28,2578,2578,2414,2461,150755,35569.0,6775000.0
2009-12-29,2432,2648,2432,2556,91348,36924.0,6775000.0
2009-12-30,2639,2859,2521,2813,219029,40650.0,6775000.0
2010-01-04,2953,3211,2812,3202,398292,46273.0,6775000.0
2010-01-05,3468,3492,3140,3254,455175,47018.0,6775000.0
2010-01-06,3356,3356,3098,3235,247721,46748.0,6775000.0
2010-01-07,3234,3610,3234,3395,384862,49051.0,6775000.0
2010-01-08,3558,3572,3328,3432,202522,49593.0,6775000.0
2010-01-11,3464,3539,3375,3423,156638,49458.0,6775000.0
2010-01-12,3361,3408,3173,3282,207417,47425.0,6775000.0
2010-01-13,3248,3276,3098,3179,147312,45934.0,6775000.0
2010-01-14,3211,3647,3211,3559,356205,51422.0,6775000.0
2010-01-15,3797,3980,3750,3845,357876,55555.0,6775000.0
2010-01-18,3867,4172,3689,4046,691453,58468.0,6775000.0
2010-01-19,4045,4181,3975,4075,304665,58875.0,6775000.0
2010-01-20,4078,4299,4031,4046,329414,58468.0,6775000.0
2010-01-21,4032,4168,3961,4103,194008,59281.0,6775000.0
2010-01-22,4102,4322,4031,4300,240055,62127.0,6775000.0
2010-01-25,4299,4829,4186,4436,489346,64092.0,6775000.0
2010-01-26,4505,4641,4223,4253,315186,61449.0,6775000.0
2010-01-27,4308,4350,3665,3695,568731,53387.0,6775000.0
2010-01-28,3704,3938,3469,3789,328683,54742.0,6775000.0
2010-01-29,3797,3970,3623,3681,181384,54169.0,6900500.0
2010-02-01,3703,4162,3633,4164,336585,61276.0,6900500.0
2010-02-02,4453,4735,3998,4314,1292214,63485.0,6900500.0
2010-02-03,4500,4509,4261,4291,216490,63140.0,6900500.0
2010-02-04,4336,4383,4111,4173,172421,61414.0,6900500.0
2010-02-05,3849,4106,3750,3901,216131,57412.0,6900500.0
2010-02-08,3901,3938,3605,3615,160986,53203.0,6900500.0
2010-02-09,3516,3689,3468,3643,125663,53617.0,6900500.0
2010-02-10,3726,3797,3619,3634,84864,53479.0,6900500.0
2010-02-11,3623,3675,3581,3657,68783,53824.0,6900500.0
2010-02-12,3624,3891,3624,3817,79206,56170.0,6900500.0
