네오팜(092730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-03,41950,42600,40100,40100,36968,299196.0,7461237.0
2015-08-04,40150,41200,39200,40100,69804,299196.0,7461237.0
2015-08-05,40500,45050,39600,42800,133378,319341.0,7461237.0
2015-08-06,43300,44200,41600,42500,54659,317103.0,7461237.0
2015-08-07,42000,42000,40800,41200,46199,307403.0,7461237.0
2015-08-10,41900,41900,39300,40300,35649,300688.0,7461237.0
2015-08-11,40500,41400,39000,39150,33042,292107.0,7461237.0
2015-08-12,38300,38900,29900,33100,516719,246967.0,7461237.0
2015-08-13,32500,36300,31950,34250,248983,255547.0,7461237.0
2015-08-17,31300,32250,30400,31200,211075,232791.0,7461237.0
2015-08-18,31300,32300,29000,29800,197828,222345.0,7461237.0
2015-08-19,28800,29600,25500,27100,448257,202200.0,7461237.0
2015-08-20,27400,29200,26300,27200,297492,202946.0,7461237.0
2015-08-21,26000,28300,25400,26950,160852,201080.0,7461237.0
2015-08-24,26950,28700,26200,27000,151504,201453.0,7461237.0
2015-08-25,27800,29000,26700,28750,199348,214511.0,7461237.0
2015-08-26,28700,31000,28250,30800,322046,229806.0,7461237.0
2015-08-27,31800,31950,29850,30000,229581,223837.0,7461237.0
2015-08-28,31000,32500,30550,30850,197114,230179.0,7461237.0
2015-08-31,30850,31150,29050,29700,155266,221599.0,7461237.0
2015-09-01,29700,31100,29000,29100,153568,217122.0,7461237.0
2015-09-02,28100,28700,27000,28150,213371,210034.0,7461237.0
2015-09-03,28800,29400,28150,28600,102721,213391.0,7461237.0
2015-09-04,28750,28950,25600,25600,224089,191008.0,7461237.0
2015-09-07,25050,26850,24200,24250,194806,180935.0,7461237.0
2015-09-08,24600,25300,23500,25250,149734,188396.0,7461237.0
2015-09-09,26200,28400,26000,27000,247922,201453.0,7461237.0
2015-09-10,26600,28750,26000,28700,102590,214138.0,7461237.0
2015-09-11,28100,28500,26200,26450,244767,197350.0,7461237.0
2015-09-14,26650,26950,24950,25450,91717,189888.0,7461237.0
2015-09-15,25300,26400,25200,26350,70724,196604.0,7461237.0
2015-09-16,26500,27150,25900,26900,88481,200707.0,7461237.0
2015-09-17,27500,27550,26000,26400,65371,196977.0,7461237.0
2015-09-18,26950,29700,26800,29500,276831,220106.0,7461237.0
2015-09-21,29000,29800,28150,28950,125529,216003.0,7461237.0
2015-09-22,28800,30700,28250,30650,156473,228687.0,7461237.0
2015-09-23,29650,30200,28200,28200,100853,210407.0,7461237.0
2015-09-24,28200,29500,28000,28950,87494,216003.0,7461237.0
2015-09-25,29250,29250,27200,28200,61104,210407.0,7461237.0
2015-09-30,26700,27850,26250,26900,100748,200707.0,7461237.0
2015-10-01,27200,27750,26900,27400,38578,204438.0,7461237.0
2015-10-02,27700,27800,26650,26750,39296,199588.0,7461237.0
2015-10-05,27400,28250,27200,27500,73073,205184.0,7461237.0
2015-10-06,27700,30750,27600,30000,345375,223837.0,7461237.0
2015-10-07,29900,30100,29000,29500,162247,220106.0,7461237.0
2015-10-08,29650,32250,29600,30150,317358,224956.0,7461237.0
2015-10-12,30450,30950,28800,28950,121935,216003.0,7461237.0
2015-10-13,28600,29000,27100,27950,128044,208542.0,7461237.0
2015-10-14,27950,28800,27650,28100,51855,209661.0,7461237.0
2015-10-15,27700,30800,27700,30800,169222,229806.0,7461237.0
2015-10-16,31200,32950,30850,32900,306973,245475.0,7461237.0
2015-10-19,34200,35550,32750,35000,430568,261143.0,7461237.0
2015-10-20,34450,35600,33650,35000,180313,261143.0,7461237.0
2015-10-21,35150,35400,34100,34150,71341,254801.0,7461237.0
2015-10-22,33600,34200,32150,34200,164076,255174.0,7461237.0
2015-10-23,35000,36150,34500,35100,146224,261889.0,7461237.0
2015-10-26,35200,35800,33950,34850,89184,260024.0,7461237.0
2015-10-27,34900,35200,33850,34150,54374,254801.0,7461237.0
2015-10-28,34200,34500,33400,34000,69186,253682.0,7461237.0
2015-10-29,34300,34400,33700,33750,58474,251817.0,7461237.0
2015-10-30,34500,35850,34200,35450,332952,264501.0,7461237.0
2015-11-02,38000,38350,35300,36100,317219,269351.0,7461237.0
2015-11-03,35800,36100,34400,34850,122457,260024.0,7461237.0
2015-11-04,35200,35350,33300,33550,118918,250325.0,7461237.0
2015-11-05,33550,33600,31700,31700,202369,236521.0,7461237.0
2015-11-06,31950,34400,31000,33400,206324,249205.0,7461237.0
2015-11-09,34000,34300,31450,31650,117971,236148.0,7461237.0
2015-11-10,31400,31450,28950,29200,191419,217868.0,7461237.0
2015-11-11,28850,32850,28850,31400,152456,234283.0,7461237.0
2015-11-12,31500,32550,31150,31650,48583,236148.0,7461237.0
2015-11-13,31250,32400,30050,32100,59433,239506.0,7461237.0
2015-11-16,30750,31900,30550,31150,49798,232418.0,7461237.0
2015-11-17,31900,32700,31050,32400,58406,241744.0,7461237.0
2015-11-18,32400,32750,31250,31300,49289,233537.0,7461237.0
2015-11-19,32650,33900,32550,33500,186149,249951.0,7461237.0
2015-11-20,33450,34300,33200,33700,77466,251444.0,7461237.0
2015-11-23,34000,35250,33800,35100,126754,261889.0,7461237.0
2015-11-24,35150,36050,34650,36050,91999,268978.0,7461237.0
2015-11-25,36050,36200,35100,35400,56294,264128.0,7461237.0
2015-11-26,35000,35850,34100,34250,81794,255547.0,7461237.0
2015-11-27,34400,35100,33750,34500,49669,257413.0,7461237.0
2015-11-30,34050,34300,32800,33600,52236,250698.0,7461237.0
2015-12-01,34000,35500,33350,34850,78727,260024.0,7461237.0
2015-12-02,35050,35650,34500,34800,71675,259651.0,7461237.0
2015-12-03,35550,37400,34850,37350,215896,278677.0,7461237.0
2015-12-04,36900,38450,36500,38300,146684,285765.0,7461237.0
2015-12-07,38900,40700,33600,34000,493379,253682.0,7461237.0
2015-12-08,35500,37100,34050,35800,654666,267112.0,7461237.0
2015-12-09,36500,38000,35800,37400,215071,279050.0,7461237.0
2015-12-10,37500,37650,36250,36950,104211,275693.0,7461237.0
2015-12-11,37400,37400,34800,34800,115306,259651.0,7461237.0
2015-12-14,34050,34800,32950,33200,142376,247713.0,7461237.0
2015-12-15,33550,35850,33500,34400,111526,256667.0,7461237.0
2015-12-16,35050,35350,34100,34450,69073,257040.0,7461237.0
2015-12-17,34500,35700,34350,34600,80392,258159.0,7461237.0
2015-12-18,35000,35200,34450,34800,57350,259651.0,7461237.0
2015-12-21,34900,35050,34250,34350,45249,256293.0,7461237.0
2015-12-22,34900,34900,33200,33550,62847,250325.0,7461237.0
2015-12-23,33600,34450,33500,33950,67217,253309.0,7461237.0
2015-12-24,34750,34750,32900,32900,66028,245475.0,7461237.0
2015-12-28,32750,33400,31550,32200,125739,240252.0,7461237.0
2015-12-29,32900,34400,32550,34250,64719,255547.0,7461237.0
2015-12-30,34450,34750,33850,34700,48552,258905.0,7461237.0
2016-01-04,34950,34950,33250,33400,55230,249205.0,7461237.0
2016-01-05,32750,33850,32450,32750,73772,244356.0,7461237.0
2016-01-06,33000,33500,31950,33150,92134,247340.0,7461237.0
2016-01-07,32650,34650,32650,33900,126313,252936.0,7461237.0
2016-01-08,33100,33750,32450,33050,113854,246594.0,7461237.0
2016-01-11,32850,32950,31250,31250,99274,233164.0,7461237.0
2016-01-12,31600,32450,30850,30850,81139,230179.0,7461237.0
2016-01-13,31250,32250,31250,32050,53101,239133.0,7461237.0
2016-01-14,31200,31800,30350,30600,110257,228314.0,7461237.0
2016-01-15,31250,31450,28000,28500,216595,212645.0,7461237.0
2016-01-18,27900,29900,27750,29900,138209,223091.0,7461237.0
2016-01-19,30000,30000,28650,28850,92085,215257.0,7461237.0
2016-01-20,29000,29300,27200,28450,92025,212272.0,7461237.0
2016-01-21,28750,28850,27500,27900,75731,208169.0,7461237.0
2016-01-22,28600,29500,27850,29100,123054,217122.0,7461237.0
2016-01-25,29600,29800,28900,29500,54535,220106.0,7461237.0
2016-01-26,29000,29700,28400,29600,61532,220853.0,7461237.0
2016-01-27,29700,30250,29200,29500,58623,220106.0,7461237.0
2016-01-28,29500,29800,29000,29550,31803,220480.0,7461237.0
2016-01-29,29150,31800,29000,31600,184931,235775.0,7461237.0
2016-02-01,31850,32450,31200,31400,121169,234283.0,7461237.0
2016-02-02,31550,31900,30950,31650,84732,236148.0,7461237.0
2016-02-03,31600,31750,30450,31300,59265,233537.0,7461237.0
2016-02-04,31100,32000,31100,31500,52295,235029.0,7461237.0
2016-02-05,31400,32500,31150,32350,51757,241371.0,7461237.0
2016-02-11,31150,31600,30100,30900,73128,230552.0,7461237.0
2016-02-12,30000,30650,24500,26500,363365,197723.0,7461237.0
2016-02-15,26200,27200,24200,25000,301099,186531.0,7461237.0
2016-02-16,26250,26700,25450,25650,205594,191381.0,7461237.0
2016-02-17,25950,26000,23450,23900,286595,178324.0,7461237.0
2016-02-18,24350,24850,24150,24850,110727,185412.0,7461237.0
2016-02-19,24350,25550,24350,25400,77418,189515.0,7461237.0
2016-02-22,25500,26600,25300,26200,86880,195484.0,7461237.0
2016-02-23,26200,27100,25700,26150,91254,195111.0,7461237.0
2016-02-24,26100,26450,24350,26150,48816,195111.0,7461237.0
2016-02-25,26150,27650,26100,26700,125809,199215.0,7461237.0
2016-02-26,27000,27500,26600,26600,32851,198469.0,7461237.0
2016-02-29,27000,27000,25800,26550,40302,198096.0,7461237.0
2016-03-02,26750,27400,26650,26850,34273,200334.0,7461237.0
2016-03-03,27250,27250,26250,27000,34854,201453.0,7461237.0
2016-03-04,27350,27350,26300,27250,45577,203319.0,7461237.0
2016-03-07,27100,27650,26950,27150,36989,202573.0,7461237.0
2016-03-08,26850,27350,25950,26700,53219,199215.0,7461237.0
2016-03-09,26950,27500,26350,27300,56183,203692.0,7461237.0
2016-03-10,27450,29150,27450,28950,160332,216003.0,7461237.0
2016-03-11,29100,30200,28550,29700,93700,221599.0,7461237.0
2016-03-14,29950,30150,28900,29350,45441,218987.0,7461237.0
2016-03-15,29400,30250,29000,30150,65112,224956.0,7461237.0
2016-03-16,30450,30950,29850,30500,59227,227568.0,7461237.0
2016-03-17,30000,30850,30000,30200,44258,225329.0,7461237.0
2016-03-18,30700,31550,30550,31350,111338,233910.0,7461237.0
2016-03-21,31900,31950,30400,30700,74275,229060.0,7461237.0
2016-03-22,31550,31850,30850,31050,75496,231671.0,7461237.0
2016-03-23,31450,32450,31050,32200,106810,240252.0,7461237.0
2016-03-24,31550,32100,31100,32000,57762,238760.0,7461237.0
2016-03-25,32200,32900,30850,32600,112797,243236.0,7461237.0
2016-03-28,32350,33500,32100,32450,60709,242117.0,7461237.0
2016-03-29,32500,32500,31550,31700,53261,236521.0,7461237.0
2016-03-30,32000,32250,30950,31700,73898,236521.0,7461237.0
2016-03-31,32050,32850,31700,32550,77737,242863.0,7461237.0
2016-04-01,32550,32950,32000,32150,46174,239879.0,7461237.0
2016-04-04,32150,33100,32000,32650,57836,243609.0,7461237.0
2016-04-05,32200,32650,31400,31850,49386,237640.0,7461237.0
2016-04-06,31450,32100,31300,32000,42248,238760.0,7461237.0
2016-04-07,32000,32550,31300,32100,39059,239506.0,7461237.0
2016-04-08,31600,32000,31350,32000,30954,238760.0,7461237.0
2016-04-11,32100,33050,31800,32000,58416,238760.0,7461237.0
2016-04-12,32000,32400,31400,31800,35480,237267.0,7461237.0
2016-04-14,32400,32500,30450,31750,78852,236894.0,7461237.0
2016-04-15,31450,31950,30750,31800,42917,237267.0,7461237.0
2016-04-18,31350,32000,31200,31800,42968,237267.0,7461237.0
2016-04-19,31850,32050,31500,31850,19689,237640.0,7461237.0
2016-04-20,31550,34850,31550,34550,325601,257786.0,7461237.0
2016-04-21,35000,35050,34050,34800,107653,259651.0,7461237.0
2016-04-22,34850,36800,34800,36600,218410,273081.0,7461237.0
2016-04-25,37000,37400,36000,36900,92893,275320.0,7461237.0
2016-04-26,37350,38300,36600,37050,102057,276439.0,7461237.0
2016-04-27,37900,38500,36350,37200,195305,277558.0,7461237.0
2016-04-28,37250,37250,35350,36400,146354,271589.0,7461237.0
2016-04-29,36400,37350,35600,36300,81335,270843.0,7461237.0
2016-05-02,36000,36300,34550,35000,85504,261143.0,7461237.0
2016-05-03,35000,36500,35000,36500,93447,272335.0,7461237.0
2016-05-04,36300,37250,35850,36450,62694,271962.0,7461237.0
2016-05-09,36850,37050,36100,36500,47684,272335.0,7461237.0
2016-05-10,36800,37900,36000,37400,96225,279050.0,7461237.0
2016-05-11,37800,38000,36600,38000,73470,283527.0,7461237.0
2016-05-12,38000,38200,37300,38000,48607,283527.0,7461237.0
2016-05-13,38000,38350,37550,37950,56360,283154.0,7461237.0
2016-05-16,38000,38000,37000,37400,28414,279050.0,7461237.0
2016-05-17,37300,37950,36300,37500,52299,279796.0,7461237.0
2016-05-18,37950,39000,37050,37150,103431,277185.0,7461237.0
2016-05-19,37000,37150,35200,35200,91635,262636.0,7461237.0
2016-05-20,35400,36350,35350,36200,62903,270097.0,7461237.0
2016-05-23,36400,36450,35500,36000,40730,268605.0,7461237.0
2016-05-24,35750,36350,34000,36000,127745,268605.0,7461237.0
2016-05-25,36500,36500,35300,35750,56358,266739.0,7461237.0
2016-05-26,35950,36200,35050,35200,31488,262636.0,7461237.0
2016-05-27,35550,36000,34600,35950,37610,268231.0,7461237.0
2016-05-30,36100,36100,34950,35250,33271,263009.0,7461237.0
2016-05-31,35250,36650,34950,36300,55812,270843.0,7461237.0
2016-06-01,36600,36650,35500,35950,33770,268231.0,7461237.0
2016-06-02,36350,36600,35600,36200,41692,270097.0,7461237.0
2016-06-03,36050,36500,35400,35800,56458,267112.0,7461237.0
2016-06-07,35550,35950,35250,35600,23874,265620.0,7461237.0
2016-06-08,35600,35850,34400,35650,83536,265993.0,7461237.0
2016-06-09,35650,36200,34650,35350,58107,263755.0,7461237.0
2016-06-10,35450,35850,34700,35850,49178,267485.0,7461237.0
2016-06-13,36500,38950,35850,38950,371287,290615.0,7461237.0
2016-06-14,39300,40300,38100,39900,295220,297703.0,7461237.0
2016-06-15,39450,39800,38500,38900,95140,290242.0,7461237.0
2016-06-16,38900,40000,36700,37800,151489,282035.0,7461237.0
2016-06-17,37800,38400,37100,37850,63322,282408.0,7461237.0
2016-06-20,37900,38200,37250,37800,65561,282035.0,7461237.0
2016-06-21,38450,38450,37500,37700,51890,281289.0,7461237.0
2016-06-22,37300,39100,37250,38500,104503,287258.0,7461237.0
2016-06-23,38200,39100,37300,38800,84699,289496.0,7461237.0
2016-06-24,39000,39450,35000,36450,223279,271962.0,7461237.0
2016-06-27,34700,36400,34700,36300,126754,270843.0,7461237.0
2016-06-28,36400,37050,35850,36850,122089,274947.0,7461237.0
2016-06-29,36800,37400,36550,37200,66936,277558.0,7461237.0
2016-06-30,37500,38350,37000,38300,74526,285765.0,7461237.0
2016-07-01,38700,38950,38100,38600,61686,288004.0,7461237.0
2016-07-04,38950,39850,38600,39500,84097,294719.0,7461237.0
2016-07-05,39650,39700,38750,39500,55899,294719.0,7461237.0
2016-07-06,39200,39450,38200,38850,52717,289869.0,7461237.0
2016-07-07,39350,39650,38550,38850,70303,289869.0,7461237.0
2016-07-08,39400,41300,38050,39050,323403,291361.0,7461237.0
2016-07-11,38800,38800,37000,38250,110731,285392.0,7461237.0
2016-07-12,38250,39800,38250,38800,105645,289496.0,7461237.0
2016-07-13,39050,39850,38700,39200,77308,292480.0,7461237.0
2016-07-14,38950,39200,37850,38200,80932,285019.0,7461237.0
2016-07-15,38200,38700,37000,37700,100328,281289.0,7461237.0
2016-07-18,37150,38050,37100,37950,29873,283154.0,7461237.0
2016-07-19,38200,38200,37300,37350,34311,278677.0,7461237.0
2016-07-20,37350,37800,37050,37700,28162,281289.0,7461237.0
2016-07-21,37700,38350,36300,37600,79595,280543.0,7461237.0
2016-07-22,37100,38000,37000,37450,41151,279423.0,7461237.0
2016-07-25,37450,37450,36600,36950,31472,275693.0,7461237.0
2016-07-26,37000,37200,36300,36450,34053,271962.0,7461237.0
2016-07-27,36850,36850,34600,35050,136725,261516.0,7461237.0
2016-07-28,35050,35450,33700,34850,131903,260024.0,7461237.0
2016-07-29,35150,35150,34350,34850,46448,260024.0,7461237.0
2016-08-01,34850,34950,32750,32950,106119,245848.0,7461237.0
2016-08-02,32600,33600,32600,32800,59128,244729.0,7461237.0
2016-08-03,32450,33800,31800,33450,65253,249578.0,7461237.0
2016-08-04,33850,33850,33000,33500,50447,249951.0,7461237.0
2016-08-05,33450,33500,31550,32350,118031,241371.0,7461237.0
2016-08-08,32350,33750,31500,33600,63805,250698.0,7461237.0
2016-08-09,33350,34350,32750,34100,83689,254428.0,7461237.0
2016-08-10,34300,35900,34150,35800,93332,267112.0,7461237.0
2016-08-11,35800,36500,35750,36400,66606,271589.0,7461237.0
2016-08-12,36500,36600,35500,35650,41528,265993.0,7461237.0
2016-08-16,35650,36000,34500,34600,45102,258159.0,7461237.0
2016-08-17,34700,35200,34450,34800,39015,259651.0,7461237.0
2016-08-18,34650,35150,32600,34200,50330,255174.0,7461237.0
2016-08-19,33800,34200,33150,33300,37625,248459.0,7461237.0
2016-08-22,33350,34000,32950,33900,35335,252936.0,7461237.0
2016-08-23,33600,34850,33600,34450,28636,257040.0,7461237.0
2016-08-24,34450,35000,34050,34500,28470,257413.0,7461237.0
2016-08-25,34650,35100,34150,34150,20317,254801.0,7461237.0
2016-08-26,34150,34550,33350,33750,26048,251817.0,7461237.0
2016-08-29,33800,34150,32000,32050,68487,239133.0,7461237.0
2016-08-30,32700,34100,32550,33850,78346,252563.0,7461237.0
2016-08-31,33900,34050,32700,33150,35100,247340.0,7461237.0
2016-09-01,33100,33800,32950,33550,31982,250325.0,7461237.0
2016-09-02,33800,34400,33450,33950,29273,253309.0,7461237.0
2016-09-05,34500,34500,33400,33450,27891,249578.0,7461237.0
2016-09-06,33350,33900,32700,33200,29580,247713.0,7461237.0
2016-09-07,33050,33550,32100,32500,39947,242490.0,7461237.0
2016-09-08,32050,33050,31750,32500,49202,242490.0,7461237.0
2016-09-09,32600,32650,30900,31650,70256,236148.0,7461237.0
2016-09-12,30850,32300,30850,31450,42776,234656.0,7461237.0
2016-09-13,31550,32500,31200,32200,33043,240252.0,7461237.0
2016-09-19,32100,32450,31800,31850,32768,237640.0,7461237.0
2016-09-20,31550,32500,31550,31900,23955,238013.0,7461237.0
2016-09-21,32000,32400,31800,31900,35247,238013.0,7461237.0
2016-09-22,32250,33200,32250,33000,47226,246221.0,7461237.0
2016-09-23,33150,33300,32150,32650,41161,243609.0,7461237.0
2016-09-26,32650,33000,32000,32250,39729,240625.0,7461237.0
2016-09-27,32150,32700,31950,32300,26815,240998.0,7461237.0
2016-09-28,32300,34500,32300,34400,112016,256667.0,7461237.0
2016-09-29,34150,34600,33750,33800,41190,252190.0,7461237.0
2016-09-30,33700,33950,33000,33100,36232,246967.0,7461237.0
2016-10-04,32900,34500,32900,34350,75223,256293.0,7461237.0
2016-10-05,34050,34850,33750,33800,19346,252190.0,7461237.0
2016-10-06,34200,34200,33550,33550,29257,250325.0,7461237.0
2016-10-07,33900,34000,32950,33100,29416,246967.0,7461237.0
2016-10-10,33100,33800,32700,33250,27162,248086.0,7461237.0
2016-10-11,33250,33600,33050,33150,30535,247340.0,7461237.0
2016-10-12,33150,33600,32800,33450,16465,249578.0,7461237.0
2016-10-13,33350,33750,32650,32850,33525,245102.0,7461237.0
2016-10-14,32900,33050,32500,32700,12958,243982.0,7461237.0
2016-10-17,32500,33000,31900,31900,31377,238013.0,7461237.0
2016-10-18,31500,31800,30200,30700,94865,229060.0,7461237.0
2016-10-19,30500,31350,30500,31050,19868,231671.0,7461237.0
2016-10-20,31050,31300,30050,30600,64213,228314.0,7461237.0
2016-10-21,30800,30800,29700,30600,58735,228314.0,7461237.0
2016-10-24,30600,30700,29650,29950,74768,223464.0,7461237.0
2016-10-25,29900,29900,28350,28400,99611,211899.0,7461237.0
2016-10-26,27050,29100,27050,28800,76154,214884.0,7461237.0
2016-10-27,28800,30200,28800,29700,40586,221599.0,7461237.0
2016-10-28,29700,30200,28950,29150,27375,217495.0,7461237.0
2016-10-31,29500,29500,28200,28650,26046,213764.0,7461237.0
2016-11-01,28200,30000,28200,29200,17260,217868.0,7461237.0
2016-11-02,29200,29200,27600,27800,38337,207422.0,7461237.0
2016-11-03,27950,28400,27750,27900,23720,208169.0,7461237.0
2016-11-04,27600,28300,27600,28300,11633,211153.0,7461237.0
2016-11-07,28300,29200,28300,28350,21366,211526.0,7461237.0
2016-11-08,28900,29800,28500,29250,40630,218241.0,7461237.0
2016-11-09,29900,30000,26850,29500,84219,220106.0,7461237.0
2016-11-10,30050,30750,29500,30050,56026,224210.0,7461237.0
2016-11-11,30250,30250,29200,29200,17459,217868.0,7461237.0
2016-11-14,29200,29350,28500,28550,20173,213018.0,7461237.0
2016-11-15,29000,29250,28250,28250,19159,210780.0,7461237.0
2016-11-16,28350,29200,28350,29000,15553,216376.0,7461237.0
2016-11-17,28900,29450,28600,29200,12368,217868.0,7461237.0
2016-11-18,29200,29500,28800,29000,12120,216376.0,7461237.0
2016-11-21,29000,29250,28150,28350,21279,211526.0,7461237.0
2016-11-22,28400,29850,28400,28800,21649,214884.0,7461237.0
2016-11-23,28800,29300,27450,27900,42577,208169.0,7461237.0
2016-11-24,27900,28250,27100,27900,30320,208169.0,7461237.0
2016-11-25,27250,28000,27250,27850,22283,207795.0,7461237.0
2016-11-28,27800,28050,27200,27400,18649,204438.0,7461237.0
2016-11-29,26850,27650,26850,27400,21309,204438.0,7461237.0
2016-11-30,27550,28000,27100,27600,19152,205930.0,7461237.0
2016-12-01,27600,27700,26250,26800,66234,199961.0,7461237.0
2016-12-02,26400,26650,24950,25100,96278,187277.0,7461237.0
2016-12-05,25300,25900,24950,25000,28768,186531.0,7461237.0
2016-12-06,25300,25700,25000,25350,23880,189142.0,7461237.0
2016-12-07,25150,25800,24800,24900,31786,185785.0,7461237.0
2016-12-08,25050,25750,24150,25400,47765,189515.0,7461237.0
2016-12-09,25150,26350,25150,25950,21331,193619.0,7461237.0
2016-12-12,26200,27250,25550,26000,59543,193992.0,7461237.0
2016-12-13,26300,26450,25750,26350,25613,196604.0,7461237.0
2016-12-14,26500,26750,26100,26250,19134,195857.0,7461237.0
2016-12-15,26600,27300,26300,26850,34964,200334.0,7461237.0
2016-12-16,27450,27450,26350,26950,21437,201080.0,7461237.0
2016-12-19,27200,27200,25750,25750,40755,192127.0,7461237.0
2016-12-20,25850,26100,25200,25600,25706,191008.0,7461237.0
2016-12-21,25600,25900,24850,24900,34321,185785.0,7461237.0
2016-12-22,25100,25250,24700,24850,22639,185412.0,7461237.0
2016-12-23,24850,25850,24850,25500,29957,190262.0,7461237.0
2016-12-26,25800,26300,25450,26100,18783,194738.0,7461237.0
2016-12-27,26250,26400,25850,26000,22282,193992.0,7461237.0
2016-12-28,26250,26300,25000,25400,43573,189515.0,7461237.0
2016-12-29,25400,26100,25050,26100,28317,194738.0,7461237.0
2017-01-02,26150,26150,24550,25050,57414,186904.0,7461237.0
2017-01-03,25050,25300,24400,24800,46759,185039.0,7461237.0
2017-01-04,24700,25100,24650,24700,25374,184293.0,7461237.0
2017-01-05,24650,26100,24650,25850,53302,192873.0,7461237.0
2017-01-06,26150,26400,25500,26150,53838,195111.0,7461237.0
2017-01-09,26350,26550,25800,26150,23155,195111.0,7461237.0
2017-01-10,26200,26300,25500,25500,30426,190262.0,7461237.0
2017-01-11,25850,25850,25100,25450,18358,189888.0,7461237.0
2017-01-12,25600,25600,24950,25300,12049,188769.0,7461237.0
2017-01-13,25300,25500,24850,25300,22325,188769.0,7461237.0
2017-01-16,25450,25600,25050,25350,22434,189142.0,7461237.0
2017-01-17,25350,25450,24900,25000,17182,186531.0,7461237.0
2017-01-18,25000,25200,24400,24400,32515,182054.0,7461237.0
2017-01-19,24500,24700,23900,24500,31748,182800.0,7461237.0
2017-01-20,24350,24550,23600,24500,44656,182800.0,7461237.0
2017-01-23,24750,24750,24000,24050,16841,179443.0,7461237.0
2017-01-24,24400,24900,24050,24900,39550,185785.0,7461237.0
2017-01-25,24950,24950,24250,24250,24179,180935.0,7461237.0
2017-01-26,24150,24500,24100,24300,17664,181308.0,7461237.0
2017-01-31,24050,24400,23750,23800,23009,177577.0,7461237.0
2017-02-01,23950,23950,23300,23350,39421,174220.0,7461237.0
2017-02-02,23500,23750,22750,23000,53776,171608.0,7461237.0
2017-02-03,22800,23350,22300,23000,36741,171608.0,7461237.0
2017-02-06,23000,23950,23000,23500,39160,175339.0,7461237.0
2017-02-07,23500,24250,23450,24200,27370,180562.0,7461237.0
2017-02-08,24350,24400,23400,23700,21273,176831.0,7461237.0
2017-02-09,23900,23900,22850,23300,22805,173847.0,7461237.0
2017-02-10,23400,23550,23050,23350,11579,174220.0,7461237.0
2017-02-13,23450,24050,23400,24000,24517,179070.0,7461237.0
2017-02-14,24600,25850,24550,25550,123090,190635.0,7461237.0
2017-02-15,25850,25900,25400,25600,45860,191008.0,7461237.0
2017-02-16,25650,25750,24550,24800,43759,185039.0,7461237.0
2017-02-17,24500,25200,24400,25200,31775,188023.0,7461237.0
2017-02-20,25400,25900,24850,25800,41383,192500.0,7461237.0
2017-02-21,25850,25850,25350,25500,19914,190262.0,7461237.0
2017-02-22,25550,25600,25050,25400,20710,189515.0,7461237.0
2017-02-23,25200,25400,24800,24900,21853,185785.0,7461237.0
2017-02-24,24800,26000,24650,25600,52117,191008.0,7461237.0
2017-02-27,25900,26250,25650,26200,40543,195484.0,7461237.0
2017-02-28,26050,26050,24600,25400,29701,189515.0,7461237.0
2017-03-02,25200,25250,24100,24200,67112,180562.0,7461237.0
2017-03-03,23700,24150,22450,23150,83267,172728.0,7461237.0
2017-03-06,22900,23150,22250,22850,37769,170489.0,7461237.0
2017-03-07,22850,23400,22650,23350,29982,174220.0,7461237.0
2017-03-08,23350,23350,22950,23350,17454,174220.0,7461237.0
2017-03-09,23500,24100,23150,23300,41382,173847.0,7461237.0
2017-03-10,23450,23700,22950,23100,34926,172355.0,7461237.0
2017-03-13,23350,23700,23150,23500,26177,175339.0,7461237.0
2017-03-14,23500,24350,23400,24200,34818,180562.0,7461237.0
2017-03-15,24300,24300,23550,23800,35941,177577.0,7461237.0
2017-03-16,23800,24150,23600,24100,16396,179816.0,7461237.0
2017-03-17,24100,24800,23950,24800,29219,185039.0,7461237.0
2017-03-20,24600,24950,24350,24650,21498,183919.0,7461237.0
2017-03-21,24650,24750,23400,24050,54545,179443.0,7461237.0
2017-03-22,23750,24150,23450,23900,25094,178324.0,7461237.0
2017-03-23,23950,24050,23600,23800,21644,177577.0,7461237.0
2017-03-24,23700,24350,23550,24350,24042,181681.0,7461237.0
2017-03-27,24350,24400,23850,23900,10317,178324.0,7461237.0
2017-03-28,24000,24150,23800,24100,10857,179816.0,7461237.0
2017-03-29,24050,24150,23750,23900,15908,178324.0,7461237.0
2017-03-30,23950,24000,23500,23800,17262,177577.0,7461237.0
2017-03-31,23800,23950,23250,23800,21606,177577.0,7461237.0
2017-04-03,23900,24850,23850,24800,58203,185039.0,7461237.0
2017-04-04,25000,25350,24550,25200,28888,188023.0,7461237.0
2017-04-05,25200,25400,24850,25250,24049,188396.0,7461237.0
2017-04-06,25250,25250,24550,24650,24357,183919.0,7461237.0
2017-04-07,24550,24950,24350,24750,15525,184666.0,7461237.0
2017-04-10,24450,24800,23550,23650,33144,176458.0,7461237.0
2017-04-11,23650,24050,23450,23650,13567,176458.0,7461237.0
2017-04-12,23650,24050,23650,24050,8254,179443.0,7461237.0
2017-04-13,23850,24250,23700,24100,20795,179816.0,7461237.0
2017-04-14,23800,24100,23800,24000,9161,179070.0,7461237.0
2017-04-17,24250,24800,24000,24650,28397,183919.0,7461237.0
2017-04-18,24650,24650,24050,24500,28507,182800.0,7461237.0
