피앤이솔루션(131390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-07-31,16400,16650,15700,16200,446939,231336.0,14280000.0
2018-08-01,16200,16250,15750,16150,208230,230622.0,14280000.0
2018-08-02,16050,16550,15850,16050,376638,229194.0,14280000.0
2018-08-03,16300,16300,15850,16150,118020,230622.0,14280000.0
2018-08-06,16150,16250,15550,15550,173185,222054.0,14280000.0
2018-08-07,15650,15700,15300,15450,149073,220626.0,14280000.0
2018-08-08,15450,15650,15150,15650,236426,223482.0,14280000.0
2018-08-09,15650,15850,15350,15400,136142,219912.0,14280000.0
2018-08-10,15400,15400,14400,14600,335027,208488.0,14280000.0
2018-08-13,14350,14650,13950,14100,280255,201348.0,14280000.0
2018-08-14,14050,14350,13700,14000,156675,199920.0,14280000.0
2018-08-16,14800,15350,14500,15100,437383,215628.0,14280000.0
2018-08-17,15250,15300,14850,15100,189013,215628.0,14280000.0
2018-08-20,15250,15300,14900,14950,130094,213486.0,14280000.0
2018-08-21,14950,15450,14950,15150,194289,216342.0,14280000.0
2018-08-22,15250,15250,14700,14800,194916,211344.0,14280000.0
2018-08-23,14800,14900,14350,14600,201567,208488.0,14280000.0
2018-08-24,14700,14850,14450,14700,144086,209916.0,14280000.0
2018-08-27,14800,15150,14600,14800,318183,211344.0,14280000.0
2018-08-28,15100,15100,14700,14700,158135,209916.0,14280000.0
2018-08-29,14850,15550,14750,15450,547331,220626.0,14280000.0
2018-08-30,15450,15500,15150,15500,221760,221340.0,14280000.0
2018-08-31,15400,15450,15150,15300,201877,218484.0,14280000.0
2018-09-03,15300,15500,15000,15100,196049,215628.0,14280000.0
2018-09-04,15350,16150,15250,16100,999085,229908.0,14280000.0
2018-09-05,16150,16600,15850,16250,640964,232050.0,14280000.0
2018-09-06,16250,16400,15900,16250,309245,232050.0,14280000.0
2018-09-07,16150,16650,15850,16100,327993,229908.0,14280000.0
2018-09-10,15950,16050,15550,15700,300019,224196.0,14280000.0
2018-09-11,15800,16300,15650,15700,312702,224196.0,14280000.0
2018-09-12,15850,15950,15400,15700,229865,224196.0,14280000.0
2018-09-13,15850,15850,15500,15700,163018,224196.0,14280000.0
2018-09-14,15750,15850,15500,15800,177437,225624.0,14280000.0
2018-09-17,15700,15950,15550,15750,163885,224910.0,14280000.0
2018-09-18,15600,16200,15600,15850,263663,226338.0,14280000.0
2018-09-19,16350,16450,15800,15800,352269,225624.0,14280000.0
2018-09-20,15800,15900,14900,15050,461237,214914.0,14280000.0
2018-09-21,15200,15450,15100,15100,117295,215628.0,14280000.0
2018-09-27,15100,15550,15100,15550,126077,222054.0,14280000.0
2018-09-28,15450,15950,15450,15700,246920,224196.0,14280000.0
2018-10-01,15800,15900,15300,15400,146700,219912.0,14280000.0
2018-10-02,15650,16000,15200,15200,378513,217056.0,14280000.0
2018-10-04,15250,15400,14700,14950,142896,213486.0,14280000.0
2018-10-05,14750,14850,13900,14250,304449,203490.0,14280000.0
2018-10-08,14000,14550,13800,13800,123833,197064.0,14280000.0
2018-10-10,13850,13950,13000,13150,250326,187782.0,14280000.0
2018-10-11,12500,13150,12400,12550,353752,179214.0,14280000.0
2018-10-12,12550,13150,12550,13050,206334,186354.0,14280000.0
2018-10-15,13100,13250,12750,13000,162807,185640.0,14280000.0
2018-10-16,13050,13650,13050,13500,174270,192780.0,14280000.0
2018-10-17,13800,13900,13400,13700,97353,195636.0,14280000.0
2018-10-18,13650,13900,13400,13500,74771,192780.0,14280000.0
2018-10-19,13350,13550,13050,13550,83586,193494.0,14280000.0
2018-10-22,13550,13850,13450,13750,94027,196350.0,14280000.0
2018-10-23,13750,13800,12800,12800,223676,182784.0,14280000.0
2018-10-24,13000,13050,11750,11900,261577,169932.0,14280000.0
2018-10-25,11350,11900,11150,11650,301663,166362.0,14280000.0
2018-10-26,11900,11950,10750,10900,286011,155652.0,14280000.0
2018-10-29,10800,11350,10150,10150,360153,144942.0,14280000.0
2018-10-30,9840,11350,9840,11350,425109,162078.0,14280000.0
2018-10-31,11500,11600,11100,11400,166601,162792.0,14280000.0
2018-11-01,11600,12100,11500,11600,201209,165648.0,14280000.0
2018-11-02,11750,12250,11750,12250,173934,174930.0,14280000.0
2018-11-05,12100,12250,11850,12200,115105,174216.0,14280000.0
2018-11-06,12300,12350,11500,11750,192225,167790.0,14280000.0
2018-11-07,11850,12200,11450,11750,193741,167790.0,14280000.0
2018-11-08,12050,12750,11950,12300,252751,175644.0,14280000.0
2018-11-09,12350,12550,12050,12200,116439,174216.0,14280000.0
2018-11-12,12150,12750,12050,12650,210419,180642.0,14280000.0
2018-11-13,12300,12550,12050,12550,182759,179214.0,14280000.0
2018-11-14,12500,12900,12350,12400,197624,177072.0,14280000.0
2018-11-15,12400,12500,12100,12400,137242,177072.0,14280000.0
2018-11-16,12500,12600,12200,12300,99522,175644.0,14280000.0
2018-11-19,12300,12600,12250,12400,104608,177072.0,14280000.0
2018-11-20,12150,12350,11900,11900,154071,169932.0,14280000.0
2018-11-21,11600,11900,11450,11800,151489,168504.0,14280000.0
2018-11-22,11850,11950,11600,11700,66287,167076.0,14280000.0
2018-11-23,11700,11850,11100,11250,140240,160650.0,14280000.0
2018-11-26,11150,11500,11050,11450,82869,163506.0,14280000.0
2018-11-27,11500,11850,11400,11800,84449,168504.0,14280000.0
2018-11-28,11700,11850,11550,11600,76572,165648.0,14280000.0
2018-11-29,11850,11950,11450,11600,96605,165648.0,14280000.0
2018-11-30,11600,11900,11400,11600,82671,165648.0,14280000.0
2018-12-03,11850,11900,11700,11800,72011,168504.0,14280000.0
2018-12-04,11800,11850,11650,11750,60632,167790.0,14280000.0
2018-12-05,11450,11650,11450,11600,72847,165648.0,14280000.0
2018-12-06,11550,11650,10800,10800,155353,154224.0,14280000.0
2018-12-07,11000,11150,10850,10900,80301,155652.0,14280000.0
2018-12-10,10800,10850,10300,10350,126638,147798.0,14280000.0
2018-12-11,10450,10700,10400,10450,70063,149226.0,14280000.0
2018-12-12,10400,11200,10400,11100,109642,158508.0,14280000.0
2018-12-13,11200,11350,11000,11200,58428,159936.0,14280000.0
2018-12-14,11300,11300,10750,10850,65362,154938.0,14280000.0
2018-12-17,10700,11100,10350,10950,120072,156366.0,14280000.0
2018-12-18,10700,11050,10650,10800,71739,154224.0,14280000.0
2018-12-19,10900,12100,10900,11950,518836,170646.0,14280000.0
2018-12-20,12250,12300,11650,11750,298031,167790.0,14280000.0
2018-12-21,11600,12400,11600,12050,250509,172074.0,14280000.0
2018-12-24,11900,12050,11700,11750,104196,167790.0,14280000.0
2018-12-26,11350,11700,11250,11500,147502,164220.0,14280000.0
2018-12-27,11850,11850,11450,11500,112099,164220.0,14280000.0
2018-12-28,11500,11800,11500,11750,83303,167790.0,14280000.0
2019-01-02,11850,11900,11150,11300,144209,161364.0,14280000.0
2019-01-03,11300,11500,10650,10750,188582,153510.0,14280000.0
2019-01-04,10600,11250,10450,11100,135430,158508.0,14280000.0
2019-01-07,11300,11650,11250,11300,110998,161364.0,14280000.0
2019-01-08,11350,11450,11150,11300,47078,161364.0,14280000.0
2019-01-09,11450,11700,11300,11650,114012,166362.0,14280000.0
2019-01-10,11550,12000,11500,11850,155311,169218.0,14280000.0
2019-01-11,11900,12000,11750,11800,106512,168504.0,14280000.0
2019-01-14,11800,12050,11600,11900,130952,169932.0,14280000.0
2019-01-15,11950,12350,11900,12100,147461,172788.0,14280000.0
2019-01-16,12100,12200,11950,12150,90331,173502.0,14280000.0
2019-01-17,12150,12300,11700,11800,117123,168504.0,14280000.0
2019-01-18,11950,12500,11750,12300,249046,175644.0,14280000.0
2019-01-21,12500,12500,12050,12250,103098,174930.0,14280000.0
2019-01-22,12350,12800,12250,12300,213593,175644.0,14280000.0
2019-01-23,12150,12650,12100,12650,143068,180642.0,14280000.0
2019-01-24,12700,12900,12550,12650,100273,180642.0,14280000.0
2019-01-25,12650,13150,12650,12850,202026,183498.0,14280000.0
2019-01-28,13000,13050,12750,12900,83978,184212.0,14280000.0
2019-01-29,12750,12900,12500,12700,75924,181356.0,14280000.0
2019-01-30,12700,12800,12400,12550,97327,179214.0,14280000.0
2019-01-31,12550,12750,12550,12750,70250,182070.0,14280000.0
2019-02-01,12700,12800,12550,12600,62607,179928.0,14280000.0
2019-02-07,12650,13100,12600,12900,191311,184212.0,14280000.0
2019-02-08,12900,12950,12450,12550,137325,179214.0,14280000.0
2019-02-11,12600,12750,12450,12600,72339,179928.0,14280000.0
2019-02-12,12750,12950,12550,12600,58916,179928.0,14280000.0
2019-02-13,12650,12750,12500,12650,84675,180642.0,14280000.0
2019-02-14,12700,12700,12350,12550,69836,179214.0,14280000.0
2019-02-15,12450,12550,12100,12250,79573,174930.0,14280000.0
2019-02-18,12350,12450,12150,12450,88245,177786.0,14280000.0
2019-02-19,12550,13000,12350,12800,199119,182784.0,14280000.0
2019-02-20,13050,13050,12700,12850,99644,183498.0,14280000.0
2019-02-21,12800,12900,12600,12750,54885,182070.0,14280000.0
2019-02-22,12650,12650,12300,12350,91528,176358.0,14280000.0
2019-02-25,12650,13400,12550,13400,418738,191352.0,14280000.0
2019-02-26,13400,13400,13050,13050,164918,186354.0,14280000.0
2019-02-27,13050,13300,13000,13050,104720,186354.0,14280000.0
2019-02-28,13100,13100,12350,12350,190438,176358.0,14280000.0
2019-03-04,12750,13000,12600,12950,106433,184926.0,14280000.0
2019-03-05,12850,12900,12450,12650,85263,180642.0,14280000.0
2019-03-06,12700,12800,12500,12700,72892,181356.0,14280000.0
2019-03-07,12900,13900,12850,13300,831810,189924.0,14280000.0
2019-03-08,13500,13600,13200,13450,234378,192066.0,14280000.0
2019-03-11,13500,13500,12800,13050,183049,186354.0,14280000.0
2019-03-12,13250,13300,12950,13100,104639,187068.0,14280000.0
2019-03-13,13300,13600,13250,13400,208609,191352.0,14280000.0
2019-03-14,13400,13500,13150,13150,167952,187782.0,14280000.0
2019-03-15,13300,13450,13100,13300,135935,189924.0,14280000.0
2019-03-18,13450,13750,13300,13600,232818,194208.0,14280000.0
2019-03-19,13650,14250,13650,13950,374180,199206.0,14280000.0
2019-03-20,14000,14150,13550,14150,279825,202062.0,14280000.0
2019-03-21,14350,14700,13900,13900,394652,198492.0,14280000.0
2019-03-22,14250,14350,13800,13950,217310,199206.0,14280000.0
2019-03-25,13600,13800,13500,13550,185852,193494.0,14280000.0
2019-03-26,13600,13750,13400,13500,125965,192780.0,14280000.0
2019-03-27,13600,13650,12750,12900,257108,184212.0,14280000.0
2019-03-28,12900,13000,12200,12450,261839,177786.0,14280000.0
2019-03-29,12600,12600,11750,12300,300941,175644.0,14280000.0
2019-04-01,12400,12900,12200,12900,166874,184212.0,14280000.0
2019-04-02,13000,13000,12450,12850,81205,183498.0,14280000.0
2019-04-03,12750,12950,12600,12800,163568,182784.0,14280000.0
2019-04-04,12800,13000,12650,12850,92425,183498.0,14280000.0
2019-04-05,12850,12900,12750,12750,74075,182070.0,14280000.0
2019-04-08,13000,13000,12700,12800,71660,182784.0,14280000.0
2019-04-09,12950,13200,12800,13050,148948,186354.0,14280000.0
2019-04-10,12900,13050,12750,13000,78592,185640.0,14280000.0
2019-04-11,13000,13300,13000,13150,116424,187782.0,14280000.0
2019-04-12,13100,13450,12900,13300,101080,189924.0,14280000.0
2019-04-15,13400,13550,13250,13450,119109,192066.0,14280000.0
2019-04-16,13500,13500,13100,13350,101145,190638.0,14280000.0
2019-04-17,13250,13450,13200,13350,60227,190638.0,14280000.0
2019-04-18,13600,14250,13400,13600,670883,194208.0,14280000.0
2019-04-19,13650,13850,13500,13600,145290,194208.0,14280000.0
2019-04-22,13600,13600,13300,13400,130228,191352.0,14280000.0
2019-04-23,13400,13900,13350,13900,164666,198492.0,14280000.0
2019-04-24,14000,14000,13600,13650,115704,194922.0,14280000.0
2019-04-25,13650,13800,13500,13550,84338,193494.0,14280000.0
2019-04-26,13550,13650,13200,13350,72405,190638.0,14280000.0
2019-04-29,13350,13600,13350,13400,95672,191352.0,14280000.0
2019-04-30,13500,13950,13400,13500,126010,192780.0,14280000.0
2019-05-02,13500,13850,13500,13850,110657,197778.0,14280000.0
2019-05-03,13850,13900,13550,13650,88396,194922.0,14280000.0
2019-05-07,13350,13550,13250,13300,79140,189924.0,14280000.0
2019-05-08,13150,13150,12600,12950,177002,184926.0,14280000.0
2019-05-09,13050,13100,12300,12300,193135,175644.0,14280000.0
2019-05-10,12400,12650,12000,12350,111147,176358.0,14280000.0
2019-05-13,12200,12500,12000,12050,71225,172074.0,14280000.0
2019-05-14,11650,12250,11650,12050,105781,172074.0,14280000.0
2019-05-15,12150,12550,12150,12500,152824,178500.0,14280000.0
2019-05-16,12600,12600,12050,12200,119807,174216.0,14280000.0
2019-05-17,12250,12450,12050,12100,78787,172788.0,14280000.0
2019-05-20,12050,12200,11200,11450,138068,163506.0,14280000.0
2019-05-21,11250,11650,11250,11500,91227,164220.0,14280000.0
2019-05-22,11550,11700,11400,11500,57435,164220.0,14280000.0
2019-05-23,11600,11600,11200,11250,66289,160650.0,14280000.0
2019-05-24,11100,11300,10750,11000,105233,157080.0,14280000.0
2019-05-27,11050,11300,11000,11100,76197,158508.0,14280000.0
2019-05-28,11200,11550,11100,11450,59990,163506.0,14280000.0
2019-05-29,11450,11500,11200,11300,49868,161364.0,14280000.0
2019-05-30,11350,12050,11350,11950,177229,170646.0,14280000.0
2019-05-31,11900,12050,11700,11850,85209,169218.0,14280000.0
2019-06-03,11750,12200,11700,12100,117511,172788.0,14280000.0
2019-06-04,12100,12700,12100,12650,148223,180642.0,14280000.0
2019-06-05,12800,12850,12550,12700,90640,181356.0,14280000.0
2019-06-07,12700,13000,12650,12950,82612,184926.0,14280000.0
2019-06-10,12950,13100,12800,12950,79749,184926.0,14280000.0
2019-06-11,13050,13250,12900,12900,120865,184212.0,14280000.0
2019-06-12,12800,12950,12600,12700,55617,181356.0,14280000.0
2019-06-13,12700,13450,12650,13250,376952,189210.0,14280000.0
2019-06-14,13450,13450,12950,12950,115768,184926.0,14280000.0
2019-06-17,12750,13150,12700,12900,61964,184212.0,14280000.0
2019-06-18,12800,13000,12650,12800,75520,182784.0,14280000.0
2019-06-19,12900,12900,12450,12650,74875,180642.0,14280000.0
2019-06-20,12750,12750,12400,12650,99652,180642.0,14280000.0
2019-06-21,12800,12800,12350,12400,81236,177072.0,14280000.0
2019-06-24,12400,12550,12250,12300,42608,175644.0,14280000.0
2019-06-25,12350,12700,12300,12300,109563,175644.0,14280000.0
2019-06-26,12300,12400,12000,12100,121120,172788.0,14280000.0
2019-06-27,12100,12300,11950,12000,63685,171360.0,14280000.0
2019-06-28,11950,12250,11950,12150,54201,173502.0,14280000.0
2019-07-01,12150,12450,12150,12350,59958,176358.0,14280000.0
2019-07-02,12200,12350,12150,12250,47962,174930.0,14280000.0
2019-07-03,12350,12750,12300,12550,172698,179214.0,14280000.0
2019-07-04,12600,12700,12300,12400,79581,177072.0,14280000.0
2019-07-05,12550,12600,12350,12500,66358,178500.0,14280000.0
2019-07-08,12500,12500,11400,11450,216427,163506.0,14280000.0
2019-07-09,11350,11700,11250,11400,86670,162792.0,14280000.0
2019-07-10,11400,11700,11400,11650,53049,166362.0,14280000.0
2019-07-11,11800,12100,11700,12000,72120,171360.0,14280000.0
2019-07-12,12150,12350,11900,12150,85346,173502.0,14280000.0
2019-07-15,12100,12250,11750,11800,76102,168504.0,14280000.0
2019-07-16,12000,13000,11800,12950,474059,184926.0,14280000.0
2019-07-17,12850,13450,12700,13000,489097,185640.0,14280000.0
2019-07-18,13100,13150,12750,12900,141363,184212.0,14280000.0
2019-07-19,13000,13050,12650,12750,97441,182070.0,14280000.0
2019-07-22,12750,12750,11500,12300,117745,175644.0,14280000.0
2019-07-23,12250,12600,11900,12000,101422,171360.0,14280000.0
2019-07-24,12000,12200,11700,11750,73067,167790.0,14280000.0
2019-07-25,11800,12000,11450,11550,115585,164934.0,14280000.0
2019-07-26,11450,11700,11150,11250,112384,160650.0,14280000.0
2019-07-29,11150,11200,10400,10400,214998,148512.0,14280000.0
2019-07-30,10350,10800,10350,10500,116544,149940.0,14280000.0
2019-07-31,10500,10600,9880,10600,172466,151368.0,14280000.0
2019-08-01,10550,10700,10150,10150,89724,144942.0,14280000.0
2019-08-02,9950,10600,9900,10400,193898,148512.0,14280000.0
2019-08-05,10400,10400,9500,9500,245960,135660.0,14280000.0
2019-08-06,9040,9540,8400,8790,276778,125521.0,14280000.0
2019-08-07,8850,9600,8850,9160,120545,130805.0,14280000.0
2019-08-08,9450,9730,9290,9670,119863,138088.0,14280000.0
2019-08-09,9680,9850,9570,9830,60708,140372.0,14280000.0
2019-08-12,9740,10200,9700,10150,117274,144942.0,14280000.0
2019-08-13,9960,10350,9930,10200,68251,145656.0,14280000.0
2019-08-14,10300,10550,9860,9930,172179,141800.0,14280000.0
2019-08-16,9860,10100,9810,9930,143600,141800.0,14280000.0
2019-08-19,10000,10050,9810,9930,94307,141800.0,14280000.0
2019-08-20,10000,10050,9970,10000,89420,142800.0,14280000.0
2019-08-21,10000,10550,9990,10350,105961,147798.0,14280000.0
2019-08-22,10450,10450,10100,10200,47128,145656.0,14280000.0
2019-08-23,10000,10150,9920,10100,83127,144228.0,14280000.0
2019-08-26,9870,10150,9760,9920,114580,141658.0,14280000.0
2019-08-27,10150,10250,9980,10000,87017,142800.0,14280000.0
2019-08-28,10300,10800,10250,10700,304332,152796.0,14280000.0
2019-08-29,10750,10850,10450,10650,138036,152082.0,14280000.0
2019-08-30,10700,10850,10650,10750,69996,153510.0,14280000.0
2019-09-02,10700,10750,10500,10600,54920,151368.0,14280000.0
2019-09-03,10600,10800,10450,10500,51618,149940.0,14280000.0
2019-09-04,10500,10750,10450,10750,50299,153510.0,14280000.0
2019-09-05,10750,11050,10750,10800,76679,154224.0,14280000.0
2019-09-06,10850,10950,10750,10750,41463,153510.0,14280000.0
2019-09-09,10900,11000,10600,10750,57533,153510.0,14280000.0
2019-09-10,10850,10850,10450,10600,50275,151368.0,14280000.0
2019-09-11,10550,10600,10450,10600,34337,151368.0,14280000.0
2019-09-16,10650,10750,10350,10650,80625,152082.0,14280000.0
2019-09-17,10750,10750,10500,10700,53142,152796.0,14280000.0
2019-09-18,10800,10800,10550,10600,63961,151368.0,14280000.0
2019-09-19,10650,10900,10600,10800,86725,154224.0,14280000.0
2019-09-20,10800,10900,10700,10750,40739,153510.0,14280000.0
2019-09-23,10800,10800,10500,10600,53757,151368.0,14280000.0
2019-09-24,10550,10700,10500,10500,46724,149940.0,14280000.0
2019-09-25,10600,10600,9880,9890,196650,141229.0,14280000.0
2019-09-26,10000,10150,9850,9850,70805,140658.0,14280000.0
2019-09-27,9900,10100,9900,10000,47817,142800.0,14280000.0
2019-09-30,9960,10100,9800,9860,58942,140801.0,14280000.0
2019-10-01,9950,10050,9860,9980,34051,142514.0,14280000.0
2019-10-02,9900,9980,9800,9830,45286,140372.0,14280000.0
2019-10-04,9580,9890,9580,9650,28047,137802.0,14280000.0
2019-10-07,9650,9720,9370,9500,110806,135660.0,14280000.0
