오리엔탈정공(014940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-16,78413,79458,77369,77374,57912,79042.0,21537209.0
2010-06-17,77464,77464,75980,76214,77561,77857.0,21537209.0
2010-06-18,77789,77789,75353,77585,48401,79257.0,21537209.0
2010-06-21,77583,80317,77583,78955,97299,80657.0,21537209.0
2010-06-22,79046,79905,78006,78006,55284,79688.0,21537209.0
2010-06-23,78000,78420,76311,77796,72051,79472.0,21537209.0
2010-06-24,78526,79034,77457,78112,60132,79795.0,21537209.0
2010-06-25,76927,77787,76717,76952,81163,78611.0,21537209.0
2010-06-28,78196,78611,76711,77269,44786,78934.0,21537209.0
2010-06-29,77659,77869,73972,74949,98193,76565.0,21537209.0
2010-06-30,72935,75552,72496,75582,42030,77211.0,21537209.0
2010-07-01,73891,75468,72944,74844,56586,76457.0,21537209.0
2010-07-02,73897,75777,73365,74528,81028,76134.0,21537209.0
2010-07-05,74528,77589,74528,77058,94834,78718.0,21537209.0
2010-07-06,76203,77038,74602,76531,53824,78180.0,21537209.0
2010-07-07,76504,77778,75459,75582,58062,77211.0,21537209.0
2010-07-08,76922,76922,75135,75160,50656,76780.0,21537209.0
2010-07-09,75565,76727,75565,76425,48759,78072.0,21537209.0
2010-07-12,76937,77054,75477,75687,64813,77319.0,21537209.0
2010-07-13,75681,76516,75056,75476,64857,77103.0,21537209.0
2010-07-14,75969,77360,74304,76531,146803,78180.0,21537209.0
2010-07-15,76922,77454,76205,77479,79999,79149.0,21537209.0
2010-07-16,76937,77586,75477,75687,107420,77319.0,21537209.0
2010-07-19,74203,75057,72948,73368,161579,74949.0,21537209.0
2010-07-20,73889,73982,73147,73684,85040,75273.0,21537209.0
2010-07-21,73770,74395,73028,73263,106026,74842.0,21537209.0
2010-07-22,73353,74515,72078,74422,122529,76026.0,21537209.0
2010-07-23,75048,75140,73773,74633,73764,76242.0,21537209.0
2010-07-26,74828,75687,74828,75687,64090,77319.0,21537209.0
2010-07-27,75983,76837,74406,75266,74553,76888.0,21537209.0
2010-07-28,74942,75684,73897,74528,55111,76134.0,21537209.0
2010-07-29,74512,74927,73140,73263,99903,74842.0,21537209.0
2010-07-30,72614,73771,72614,73474,59869,75057.0,21537209.0
2010-08-02,74204,75059,73370,73790,40382,75380.0,21537209.0
2010-08-03,73783,74408,72831,73368,58049,74949.0,21537209.0
2010-08-04,74097,74097,72613,72736,55050,74303.0,21537209.0
2010-08-05,72491,73560,72491,73263,53132,74842.0,21537209.0
2010-08-06,73235,74812,72728,74422,73240,76026.0,21537209.0
2010-08-09,73901,76313,73901,75898,119341,77534.0,21537209.0
2010-08-10,75469,76416,74517,75055,88956,76672.0,21537209.0
2010-08-11,75887,75887,73895,73895,88684,75488.0,21537209.0
2010-08-12,72728,74397,72728,74422,66338,76026.0,21537209.0
2010-08-13,74519,76301,73450,76004,116419,77642.0,21537209.0
2010-08-16,75986,76846,73667,73790,100493,75380.0,21537209.0
2010-08-17,73883,74806,73556,74001,72167,75596.0,21537209.0
2010-08-18,73455,75056,72830,73157,97305,74734.0,21537209.0
2010-08-19,73158,74315,73158,73368,67816,74949.0,21537209.0
2010-08-20,73447,73769,72495,73052,85705,74626.0,21537209.0
2010-08-23,72818,73233,70821,70944,117186,72473.0,21537209.0
2010-08-24,70712,70712,69462,69995,67498,71504.0,21537209.0
2010-08-25,69137,71339,67975,68098,104035,69565.0,21537209.0
2010-08-26,68724,69466,68519,68519,34270,69996.0,21537209.0
2010-08-27,67455,69237,67245,68730,69211,70211.0,21537209.0
2010-08-30,68063,70821,68063,68625,65013,70104.0,21537209.0
2010-08-31,68065,68504,67347,67465,51816,68919.0,21537209.0
2010-09-01,67249,70936,67249,70311,53873,71827.0,21537209.0
2010-09-02,70506,70506,69022,69257,30109,70750.0,21537209.0
2010-09-03,68806,70613,68806,69573,20829,71073.0,21537209.0
2010-09-06,71250,71250,69556,70206,45860,71719.0,21537209.0
2010-09-07,69548,70173,68714,69573,40677,71073.0,21537209.0
2010-09-08,69460,70085,68810,68835,26963,70319.0,21537209.0
2010-09-09,68809,69131,67974,68414,31305,69888.0,21537209.0
2010-09-10,68191,69558,67864,68308,40969,69781.0,21537209.0
2010-09-13,68302,75977,68302,75055,332974,76672.0,21537209.0
2010-09-14,72295,73569,71250,71998,188035,73550.0,21537209.0
2010-09-15,72510,75269,70841,73790,258890,75380.0,21537209.0
2010-09-16,74810,74810,72398,73263,121633,74842.0,21537209.0
2010-09-17,72954,74413,72509,73579,51199,75165.0,21537209.0
2010-09-20,73569,73779,71460,71998,47534,73550.0,21537209.0
2010-09-24,71343,76093,71040,74844,113699,76457.0,21537209.0
2010-09-27,75263,83051,74819,79482,480868,81195.0,21537209.0
2010-09-28,79784,83378,77372,79482,267687,81195.0,21537209.0
2010-09-29,79467,81278,77797,78217,134166,79903.0,21537209.0
2010-09-30,77885,81063,77885,78744,164950,80441.0,21537209.0
2010-10-01,78728,79563,77244,77269,104523,78934.0,21537209.0
2010-10-04,77247,78526,75768,75793,84605,77426.0,21537209.0
2010-10-05,75874,76616,74180,76109,88655,77749.0,21537209.0
2010-10-06,76716,78825,76716,78850,104032,80549.0,21537209.0
2010-10-07,79571,82627,77994,80431,331122,82164.0,21537209.0
2010-10-08,81371,83065,79261,82855,363442,84641.0,21537209.0
2010-10-11,83056,89481,82963,88232,728116,90133.0,21537209.0
2010-10-12,88743,90413,84110,87494,334328,89379.0,21537209.0
2010-10-13,87477,89469,86110,88337,218342,90241.0,21537209.0
2010-10-14,89063,89063,85909,86861,138039,88733.0,21537209.0
2010-10-15,86844,94333,84944,92132,863263,94118.0,21537209.0
2010-10-18,92745,94854,91793,92237,318914,94225.0,21537209.0
2010-10-19,92950,98536,90421,90656,662003,92610.0,21537209.0
2010-10-20,88762,93611,88528,92659,227094,94656.0,21537209.0
2010-10-21,94441,94441,90013,91078,157781,93041.0,21537209.0
2010-10-22,89672,91899,86426,87915,217678,89810.0,21537209.0
2010-10-25,88319,93816,86439,92870,271230,94871.0,21537209.0
2010-10-26,93189,95186,91290,91710,243211,93687.0,21537209.0
2010-10-27,91907,93181,89261,89286,197103,91210.0,21537209.0
2010-10-28,91492,92537,88524,88759,103938,90672.0,21537209.0
2010-10-29,89181,90431,86652,87072,187395,88949.0,21537209.0
2010-11-01,86744,89175,84537,84542,179473,86364.0,21537209.0
2010-11-02,84529,87356,84529,86756,166759,88626.0,21537209.0
2010-11-03,87352,89671,87352,87494,156055,89379.0,21537209.0
2010-11-04,87677,88839,85778,86545,170345,88410.0,21537209.0
2010-11-05,86854,87806,82963,84120,203051,85933.0,21537209.0
2010-11-08,83874,85778,83156,84226,97924,86041.0,21537209.0
2010-11-09,84221,85168,83269,84964,124893,86795.0,21537209.0
2010-11-10,85372,86441,83887,84542,102332,86364.0,21537209.0
2010-11-11,85587,85587,81066,81696,125967,83457.0,21537209.0
2010-11-12,83037,83037,76085,78639,250520,80334.0,21537209.0
2010-11-15,77465,80107,76513,77163,97400,78826.0,21537209.0
2010-11-16,77266,78008,73370,73790,122558,75380.0,21537209.0
2010-11-17,73776,76422,71667,75266,60560,76888.0,21537209.0
2010-11-18,74521,77788,74521,77163,69639,78826.0,21537209.0
2010-11-19,78738,79041,77371,78534,62208,80226.0,21537209.0
2010-11-22,78516,82714,77773,80747,181565,82488.0,21537209.0
2010-11-23,80108,80943,78834,79904,90447,81626.0,21537209.0
2010-11-24,73360,78418,73360,76636,296481,78288.0,21537209.0
2010-11-25,76725,79044,75260,77585,118622,79257.0,21537209.0
2010-11-26,78003,78003,73780,74528,126153,76134.0,21537209.0
2010-11-29,72740,76313,72740,73790,80963,75380.0,21537209.0
2010-11-30,73144,75346,73027,75371,106866,76996.0,21537209.0
2010-12-01,73031,75468,73031,74633,57017,76242.0,21537209.0
2010-12-02,75569,76311,75149,75476,70549,77103.0,21537209.0
2010-12-03,75892,76429,73368,73368,82992,74949.0,21537209.0
2010-12-06,73439,74391,71564,71682,147997,73227.0,21537209.0
2010-12-07,71775,72815,70823,71892,86434,73442.0,21537209.0
2010-12-08,72616,72616,71249,71576,66865,73119.0,21537209.0
2010-12-09,71985,75671,71985,74212,69413,75811.0,21537209.0
2010-12-10,73976,74806,73234,74001,71830,75596.0,21537209.0
2010-12-13,73767,74812,73767,74212,44375,75811.0,21537209.0
2010-12-14,73773,77137,73773,76952,119732,78611.0,21537209.0
2010-12-15,77370,80407,76628,78323,165440,80011.0,21537209.0
2010-12-16,78205,80104,77785,78323,55672,80011.0,21537209.0
2010-12-17,78405,79772,77990,78850,107146,80549.0,21537209.0
2010-12-20,77999,78092,75983,77585,103182,79257.0,21537209.0
2010-12-21,78002,81366,78002,81063,128814,82811.0,21537209.0
2010-12-22,83253,83463,81144,81169,136437,82918.0,21537209.0
2010-12-23,81355,83161,80310,81380,50501,83134.0,21537209.0
2010-12-24,80192,82208,79567,81169,50559,82918.0,21537209.0
2010-12-27,80099,81349,78195,78850,100342,80549.0,21537209.0
2010-12-28,78084,79895,78084,79061,43460,80765.0,21537209.0
2010-12-29,79905,80647,78421,80326,49628,82057.0,21537209.0
2010-12-30,80857,82644,79256,82645,64452,84426.0,21537209.0
2011-01-03,82840,83885,81473,81591,55827,83349.0,21537209.0
2011-01-04,82218,85577,81476,85280,182700,87118.0,21537209.0
2011-01-05,85358,85568,83874,84226,108853,86041.0,21537209.0
2011-01-06,84527,86104,82208,83488,112161,85287.0,21537209.0
2011-01-07,83459,89576,82624,84226,603982,86041.0,21537209.0
2011-01-10,85792,87277,82433,84753,107955,86580.0,21537209.0
2011-01-11,83884,89171,83259,88337,270383,90241.0,21537209.0
2011-01-12,86639,89378,86639,86967,87468,88841.0,21537209.0
2011-01-13,88226,88436,84955,85912,81121,87764.0,21537209.0
2011-01-14,84626,87687,84626,86018,98016,87872.0,21537209.0
2011-01-17,86002,88229,84752,84753,95544,86580.0,21537209.0
2011-01-18,84419,87363,83374,84331,117139,86149.0,21537209.0
2011-01-19,82846,86322,82846,83593,85459,85395.0,21537209.0
2011-01-20,82214,85993,82214,86018,98422,87872.0,21537209.0
2011-01-21,84732,87143,82950,83277,125860,85072.0,21537209.0
2011-01-24,84311,84311,81137,83066,75953,84857.0,21537209.0
2011-01-25,83252,84111,81260,82539,92038,84318.0,21537209.0
2011-01-26,81473,86433,81263,83910,89008,85718.0,21537209.0
2011-01-27,83875,87469,83875,87494,225944,89379.0,21537209.0
2011-01-28,87680,87793,85571,85596,163064,87441.0,21537209.0
2011-01-31,85374,88972,84539,88021,235823,89918.0,21537209.0
2011-02-01,89173,89173,86439,86440,144224,88303.0,21537209.0
2011-02-07,87054,87259,85032,85175,111522,87010.0,21537209.0
2011-02-08,85376,86445,81270,81485,196827,83241.0,21537209.0
2011-02-09,80729,82843,80524,80642,123724,82380.0,21537209.0
2011-02-10,80112,80112,78535,78955,107341,80657.0,21537209.0
2011-02-11,78946,80942,77046,77374,77514,79042.0,21537209.0
2011-02-14,77997,80106,77137,79271,58592,80980.0,21537209.0
2011-02-15,79243,80517,77036,77901,53267,79580.0,21537209.0
2011-02-16,78209,80641,77374,77585,33247,79257.0,21537209.0
2011-02-17,77139,77788,74727,75055,99429,76672.0,21537209.0
2011-02-18,74927,76924,74927,75582,39845,77211.0,21537209.0
2011-02-21,75874,76914,75454,76109,48053,77749.0,21537209.0
2011-02-22,75767,77251,74727,75055,71596,76672.0,21537209.0
2011-02-23,75344,77663,72820,74212,88993,75811.0,21537209.0
2011-02-24,74187,76414,73655,74422,55052,76026.0,21537209.0
2011-02-25,74512,75669,73770,75582,40763,77211.0,21537209.0
2011-02-28,73986,75563,72292,72947,67059,74519.0,21537209.0
2011-03-02,72090,73462,71465,71471,36342,73011.0,21537209.0
2011-03-03,69558,71345,69558,70627,101706,72150.0,21537209.0
2011-03-04,71883,73368,70839,71049,56166,72580.0,21537209.0
2011-03-07,71244,72289,69760,69995,60376,71504.0,21537209.0
2011-03-08,68178,73348,68178,72841,99573,74411.0,21537209.0
2011-03-09,73774,73984,71665,72525,36653,74088.0,21537209.0
2011-03-10,71780,72405,70413,71365,69463,72903.0,21537209.0
2011-03-11,68805,71451,68805,70944,47028,72473.0,21537209.0
2011-03-14,69964,70824,67020,67465,86229,68919.0,21537209.0
2011-03-15,66599,69011,64075,64935,132381,66335.0,21537209.0
2011-03-16,64392,67150,63230,65251,92603,66658.0,21537209.0
2011-03-17,64383,65032,63221,64408,111310,65796.0,21537209.0
2011-03-18,64494,69547,64494,68625,79179,70104.0,21537209.0
2011-03-21,70414,71039,67772,69257,66120,70750.0,21537209.0
2011-03-22,69463,71455,69234,70206,37986,71719.0,21537209.0
2011-03-23,70185,70419,69140,69468,50635,70965.0,21537209.0
2011-03-24,69547,71241,69454,70944,70273,72473.0,21537209.0
2011-03-25,70933,71998,70308,71471,64019,73011.0,21537209.0
2011-03-28,70823,71658,69011,69573,74006,71073.0,21537209.0
2011-03-29,68504,70174,67440,67465,73149,68919.0,21537209.0
2011-03-30,68309,68724,67449,68519,50246,69996.0,21537209.0
2011-03-31,69472,69472,68310,68730,40117,70211.0,21537209.0
2011-04-01,68931,70620,68511,70206,51914,71719.0,21537209.0
2011-04-04,70914,71866,69874,70944,47844,72473.0,21537209.0
2011-04-05,70085,71872,70085,71155,37499,72688.0,21537209.0
2011-04-06,72300,73042,71348,71471,88369,73011.0,21537209.0
2011-04-07,71782,76723,71782,74844,307046,76457.0,21537209.0
2011-04-08,74597,78079,74182,74949,148532,76565.0,21537209.0
2011-04-11,73882,77036,73882,75582,161959,77211.0,21537209.0
2011-04-12,76717,76835,73148,74633,68216,76242.0,21537209.0
2011-04-13,73787,75364,72420,72630,63011,74196.0,21537209.0
2011-04-14,73454,73664,71994,72947,60168,74519.0,21537209.0
2011-04-15,73365,74312,71881,72209,43697,73765.0,21537209.0
2011-04-18,72085,73779,71992,71998,99334,73550.0,21537209.0
2011-04-19,71050,72300,70421,71471,89701,73011.0,21537209.0
2011-04-20,72626,73041,70419,71049,66926,72580.0,21537209.0
2011-04-21,70419,71459,68935,69468,112271,70965.0,21537209.0
2011-04-22,69452,69545,66904,68203,128990,69673.0,21537209.0
2011-04-25,67554,69458,67554,68414,74063,69888.0,21537209.0
2011-04-26,67977,70184,67977,69257,74415,70750.0,21537209.0
2011-04-27,70417,71042,69558,70627,103107,72150.0,21537209.0
2011-04-28,71674,71674,68729,68730,67553,70211.0,21537209.0
2011-04-29,68729,70629,67567,68730,41933,70211.0,21537209.0
2011-05-02,68730,69150,67456,68941,66507,70427.0,21537209.0
2011-05-03,67657,68721,67144,67887,85138,69350.0,21537209.0
2011-05-04,68610,69352,67448,67570,50601,69027.0,21537209.0
2011-05-06,67561,67561,64710,65989,56809,67411.0,21537209.0
2011-05-09,65333,66280,65333,65568,52283,66981.0,21537209.0
2011-05-11,65669,66924,64092,64303,161592,65688.0,21537209.0
2011-05-12,63224,64289,62712,63459,102815,64827.0,21537209.0
2011-05-13,63538,63865,61756,62616,82073,63966.0,21537209.0
2011-05-16,62060,63217,60063,60508,80574,61812.0,21537209.0
2011-05-17,60691,64172,60691,64197,110378,65581.0,21537209.0
2011-05-18,64188,64188,62933,63354,71516,64719.0,21537209.0
2011-05-19,63353,64393,61356,63354,51644,64719.0,21537209.0
2011-05-20,62935,62935,61031,61983,65568,63319.0,21537209.0
2011-05-23,63142,63884,59968,60086,79211,61381.0,21537209.0
2011-05-24,60178,61755,59231,61667,55785,62996.0,21537209.0
2011-05-25,61125,67662,61125,62194,437828,63535.0,21537209.0
2011-05-26,63868,64283,62501,63776,81889,65150.0,21537209.0
2011-05-27,63755,65449,63013,63038,73467,64396.0,21537209.0
2011-05-30,62179,64171,62179,63248,30004,64612.0,21537209.0
2011-05-31,61567,63681,61567,63565,70823,64935.0,21537209.0
2011-06-01,63336,68184,63336,65568,205444,66981.0,21537209.0
2011-06-02,64703,66812,63546,65568,60886,66981.0,21537209.0
2011-06-03,66926,66926,63977,64724,66906,66119.0,21537209.0
2011-06-07,63766,64835,61979,62194,62092,63535.0,21537209.0
2011-06-08,62180,63224,60485,61140,60052,62458.0,21537209.0
2011-06-09,60480,61642,58995,59137,137435,60412.0,21537209.0
2011-06-10,59440,59947,58902,59137,49290,60412.0,21537209.0
2011-06-13,57954,59531,57744,58189,53034,59443.0,21537209.0
2011-06-14,57539,58696,56797,58189,70834,59443.0,21537209.0
2011-06-15,58383,60077,58290,59243,31253,60520.0,21537209.0
2011-06-16,50387,51637,50387,50388,412707,51474.0,21537209.0
2011-06-17,47407,49629,45298,45855,1015475,46843.0,21537209.0
2011-06-20,45835,46695,44585,45328,258416,46305.0,21537209.0
2011-06-21,45543,46050,44800,44801,144063,45767.0,21537209.0
2011-06-22,45089,46573,44884,46066,130461,47059.0,21537209.0
2011-06-23,46994,47204,45744,46277,86890,47274.0,21537209.0
2011-06-24,46252,46901,45949,46277,116669,47274.0,21537209.0
2011-06-27,46576,47948,46371,46698,114056,47705.0,21537209.0
2011-06-28,46906,48483,46906,48069,161609,49105.0,21537209.0
2011-06-29,47739,51216,47739,49966,324989,51043.0,21537209.0
2011-06-30,49963,51814,49036,50198,172513,46628.0,21537209.0
2011-07-01,50429,51816,50078,51821,87247,48136.0,21537209.0
2011-07-04,52166,52166,50658,51010,40603,47382.0,21537209.0
2011-07-05,50312,52050,50312,51821,47556,48136.0,21537209.0
2011-07-06,51933,51933,51352,51357,53095,47705.0,21537209.0
2011-07-07,51353,51934,50894,51705,57516,48028.0,21537209.0
2011-07-08,51816,53095,51240,51821,47263,48136.0,21537209.0
2011-07-11,53094,53094,51004,51473,49371,47813.0,21537209.0
2011-07-12,51705,51705,47648,49387,51235,45874.0,21537209.0
2011-07-13,49383,51004,48802,51010,53729,47382.0,21537209.0
2011-07-14,51701,51701,50193,50198,35623,46628.0,21537209.0
2011-07-15,50194,52513,49847,51937,123419,48243.0,21537209.0
2011-07-18,52168,57382,52168,56342,193628,52335.0,21537209.0
2011-07-19,56340,56804,53557,54719,170978,50828.0,21537209.0
2011-07-20,55644,57035,54951,55879,123712,51905.0,21537209.0
2011-07-21,55988,57726,53557,54256,150233,50397.0,21537209.0
2011-07-22,54485,55412,53669,54256,74778,50397.0,21537209.0
2011-07-25,54487,55415,53325,54024,89737,50182.0,21537209.0
2011-07-26,54025,54488,53907,54372,62040,50505.0,21537209.0
2011-07-27,54253,55064,52744,53096,104406,49320.0,21537209.0
2011-07-28,51004,52860,50311,51010,140865,47382.0,21537209.0
2011-07-29,51932,52166,50428,50546,93645,46951.0,21537209.0
2011-08-01,50775,52166,50658,51473,99257,47813.0,21537209.0
2011-08-02,50660,51817,50431,51242,47528,47597.0,21537209.0
2011-08-03,51122,51122,49149,50082,40954,46520.0,21537209.0
2011-08-04,50895,50895,46833,47068,68740,43721.0,21537209.0
2011-08-05,41961,45325,41961,44286,119398,41136.0,21537209.0
2011-08-08,42311,44167,39416,39417,121347,36613.0,21537209.0
2011-08-09,34429,38486,34083,37330,281852,34675.0,21537209.0
2011-08-10,39413,41498,39413,40576,145791,37690.0,21537209.0
2011-08-11,37790,41735,37790,41735,109242,38767.0,21537209.0
2011-08-12,42080,45556,42080,43242,154610,40167.0,21537209.0
2011-08-16,45556,49613,44399,49618,131285,46090.0,21537209.0
2011-08-17,48688,57038,47995,57038,600809,52982.0,21537209.0
2011-08-18,64922,64922,57266,60284,780967,55997.0,21537209.0
2011-08-19,58542,58542,52512,53328,254843,49536.0,21537209.0
2011-08-22,45674,49614,45327,45445,887393,42213.0,21537209.0
2011-08-23,46369,47761,45447,46604,154315,43290.0,21537209.0
2011-08-24,47065,47876,45903,46836,273631,57200.0,28316871.0
2011-08-25,46831,47759,44746,44981,197497,54935.0,28316871.0
2011-08-26,44281,46366,44281,45561,125549,55643.0,28316871.0
2011-08-29,45903,48339,45673,47764,196710,58333.0,28316871.0
2011-08-30,47995,50314,47531,48923,206480,59749.0,28316871.0
2011-08-31,49729,49729,47757,49271,104203,60173.0,28316871.0
2011-09-01,49846,50193,48221,48807,187475,59607.0,28316871.0
2011-09-02,48111,48575,46832,48111,126219,58758.0,28316871.0
2011-09-05,47065,47876,45327,45445,113778,55501.0,28316871.0
2011-09-06,45558,45558,43591,44402,68954,54227.0,28316871.0
2011-09-07,46255,46255,44400,45909,73012,56067.0,28316871.0
2011-09-08,46369,47184,45094,45329,74578,55359.0,28316871.0
2011-09-09,44981,46255,44629,44981,61725,54935.0,28316871.0
2011-09-14,44629,44863,42197,42315,153816,51678.0,28316871.0
2011-09-15,44051,44515,41498,41967,90313,51254.0,28316871.0
2011-09-16,43236,43353,41961,42894,76925,52386.0,28316871.0
2011-09-19,42080,43935,42080,42315,71547,51678.0,28316871.0
2011-09-20,41964,42774,41847,42663,45122,52103.0,28316871.0
2011-09-21,42892,43238,42545,42663,44408,52103.0,28316871.0
2011-09-22,40572,41963,40572,40924,97633,49979.0,28316871.0
2011-09-23,38602,38949,36513,36518,195433,44599.0,28316871.0
2011-09-26,36515,37789,33502,33620,108563,41059.0,28316871.0
2011-09-27,33268,36168,33268,35939,122792,43891.0,28316871.0
2011-09-28,37098,37791,35125,36170,55785,44174.0,28316871.0
2011-09-29,35932,36977,34775,36982,45596,45165.0,28316871.0
2011-09-30,36632,38024,36398,37214,40355,45449.0,28316871.0
2011-10-04,34662,35008,33851,34779,78962,42475.0,28316871.0
2011-10-05,35124,35823,33967,33968,63786,41484.0,28316871.0
2011-10-06,34315,35824,34315,35243,46022,43042.0,28316871.0
2011-10-07,35587,37095,35587,35939,110614,43891.0,28316871.0
2011-10-10,36751,37791,36170,37562,96881,45873.0,28316871.0
2011-10-11,38253,43126,38253,43126,400591,52669.0,28316871.0
2011-10-12,43591,45212,41965,42547,365554,51961.0,28316871.0
2011-10-13,42772,44979,42308,42431,263732,51820.0,28316871.0
2011-10-14,42663,42893,41272,42083,112565,51395.0,28316871.0
2011-10-17,43819,43819,42662,43590,59558,53236.0,28316871.0
2011-10-18,42775,42775,41500,42199,63168,51537.0,28316871.0
2011-10-19,43353,43353,41034,41040,70774,50121.0,28316871.0
2011-10-20,41038,42430,39417,40228,40470,49130.0,28316871.0
2011-10-21,41616,42080,40689,41387,34138,50546.0,28316871.0
2011-10-24,41617,43126,41383,42663,69169,52103.0,28316871.0
2011-10-25,43816,46829,42196,44749,297364,54652.0,28316871.0
2011-10-26,43588,45209,42426,45097,189905,55076.0,28316871.0
2011-10-27,45092,46366,43818,45097,81327,55076.0,28316871.0
2011-10-28,46135,46365,44627,45213,144846,55218.0,28316871.0
2011-10-31,45673,46137,44164,45097,83600,55076.0,28316871.0
2011-11-01,44053,44981,43702,44054,44629,53802.0,28316871.0
2011-11-02,42082,43474,42082,42547,87028,51961.0,28316871.0
2011-11-03,42773,43701,41382,41387,72056,50546.0,28316871.0
2011-11-04,42546,43239,41965,43010,36489,52528.0,28316871.0
2011-11-07,43588,43818,42773,43706,50807,53377.0,28316871.0
2011-11-08,43123,43934,42542,42894,58333,52386.0,28316871.0
2011-11-09,43818,43818,42544,42779,78143,52245.0,28316871.0
2011-11-10,41966,41966,39183,40228,167392,49130.0,28316871.0
2011-11-11,40573,41383,40109,40808,124302,49838.0,28316871.0
2011-11-14,40919,42199,40919,41735,63607,50970.0,28316871.0
2011-11-15,40920,42199,39880,40808,96076,49838.0,28316871.0
2011-11-16,41272,41272,38606,38953,196788,47572.0,28316871.0
2011-11-17,38486,39414,38486,39185,63500,47856.0,28316871.0
2011-11-18,38951,38951,37560,38141,121605,46581.0,28316871.0
2011-11-21,38138,40106,38138,38373,97142,46864.0,28316871.0
2011-11-22,37324,38486,37212,37794,46165,46156.0,28316871.0
2011-11-23,38023,39414,36861,37330,123767,45590.0,28316871.0
2011-11-24,37444,39182,36170,38025,198584,46440.0,28316871.0
2011-11-25,38485,38715,35702,36518,110652,44599.0,28316871.0
2011-11-28,36399,37215,35936,36170,124418,44174.0,28316871.0
2011-11-29,36285,37559,35704,36866,256811,45024.0,28316871.0
2011-11-30,37441,37441,35703,36055,135406,44033.0,28316871.0
2011-12-01,36398,37443,36169,36286,267902,44316.0,28316871.0
2011-12-02,36396,36860,36166,36518,106216,44599.0,28316871.0
2011-12-05,36862,38141,36051,38141,199438,46581.0,28316871.0
2011-12-06,38835,43239,38371,40344,642500,49271.0,28316871.0
2011-12-07,40573,41154,39416,40808,145012,49838.0,28316871.0
2011-12-08,41498,41498,36631,38721,120424,47289.0,28316871.0
2011-12-09,38253,39532,37096,38141,115264,46581.0,28316871.0
2011-12-12,39182,39646,37214,38025,135525,46440.0,28316871.0
2011-12-13,38023,38140,36167,36402,220313,44457.0,28316871.0
2011-12-14,36632,37907,36398,37214,94549,45449.0,28316871.0
2011-12-15,36749,36978,35704,35939,110761,43891.0,28316871.0
2011-12-16,36399,36863,35472,36170,77822,44174.0,28316871.0
2011-12-19,36052,36052,32229,33504,219689,40918.0,28316871.0
2011-12-20,33850,34778,33503,34432,57133,42051.0,28316871.0
2011-12-21,35124,36633,35007,35823,75367,43750.0,28316871.0
2011-12-22,35239,36049,33618,35591,38702,43466.0,28316871.0
2011-12-23,35932,36396,35239,36055,38123,44033.0,28316871.0
2011-12-26,36168,36514,30719,35011,50463,42758.0,28316871.0
2011-12-27,34892,35122,34429,34663,32443,42334.0,28316871.0
2011-12-28,34315,35589,34315,35243,21018,43042.0,28316871.0
2011-12-29,34776,36168,34430,34547,60135,42192.0,28316871.0
2012-01-02,32459,32693,31414,32113,210877,39219.0,28316871.0
2012-01-03,31877,32692,31765,32229,86707,39360.0,28316871.0
2012-01-04,32690,33964,31874,32924,79087,40210.0,28316871.0
2012-01-05,32921,33502,32340,33156,46607,40493.0,28316871.0
2012-01-06,33383,33383,32338,32924,85095,40210.0,28316871.0
2012-01-09,33387,33387,32342,32577,45988,39785.0,28316871.0
2012-01-10,32455,33847,32455,33388,97411,40776.0,28316871.0
2012-01-11,33621,35359,32458,34432,172347,42051.0,28316871.0
2012-01-12,34432,37098,33621,35707,270007,43608.0,28316871.0
2012-01-13,36170,37098,34315,34779,140088,42475.0,28316871.0
2012-01-16,34084,35471,33621,34432,69229,42051.0,28316871.0
2012-01-17,34778,35588,34314,34895,100880,42617.0,28316871.0
2012-01-18,35239,35820,34429,34663,85731,42334.0,28316871.0
2012-01-19,35356,35468,34541,34663,125311,42334.0,28316871.0
2012-01-20,35006,35123,34542,35011,75271,42758.0,28316871.0
2012-01-25,35472,40228,35008,40228,2995975,49130.0,28316871.0
2012-01-26,41847,42545,39879,41271,1947657,50404.0,28316871.0
2012-01-27,41499,43355,40108,40924,1249375,49979.0,28316871.0
2012-01-30,40806,41846,39297,40460,667665,49413.0,28316871.0
2012-01-31,40455,42545,40109,42199,1106668,51537.0,28316871.0
2012-02-01,43009,43009,40807,40808,438423,49838.0,28316871.0
2012-02-02,41035,44399,40806,43242,1099536,52811.0,28316871.0
2012-02-03,43237,43237,40572,40924,406240,49979.0,28316871.0
2012-02-06,41845,42196,40107,40112,252468,48988.0,28316871.0
2012-02-07,40806,42890,40107,42779,398189,52245.0,28316871.0
2012-02-08,43588,49149,43125,49155,2175161,60032.0,28316871.0
2012-02-09,51585,56453,50541,56458,3047270,68952.0,28316871.0
2012-02-10,57848,58429,50544,52517,1612324,64138.0,28316871.0
2012-02-13,51703,57034,51586,55995,1269689,68385.0,28316871.0
2012-02-14,55296,56454,52977,54140,587945,66120.0,28316871.0
2012-02-15,52278,55061,51004,54256,478290,66261.0,28316871.0
2012-02-16,53096,56225,52632,53560,484973,65412.0,28316871.0
2012-02-17,54367,55642,47874,47880,1260512,58474.0,28316871.0
2012-02-20,46830,49267,46020,49155,1815563,60032.0,28316871.0
2012-02-21,52398,56455,47647,47648,5499719,58191.0,28316871.0
