아이디스홀딩스(054800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-16,11550,13250,11550,12800,407919,88497.0,6913800.0
2012-03-19,12800,13200,12300,12850,106502,88842.0,6913800.0
2012-03-20,13000,13250,12300,12650,83691,87460.0,6913800.0
2012-03-21,12500,12750,12100,12100,55986,83657.0,6913800.0
2012-03-22,12100,12550,11950,12400,36285,85731.0,6913800.0
2012-03-23,12250,12650,11450,11500,79902,79509.0,6913800.0
2012-03-26,11500,12000,11400,11400,66692,78817.0,6913800.0
2012-03-27,11500,11900,11450,11550,51909,79854.0,6913800.0
2012-03-28,11700,11800,11550,11600,17987,80200.0,6913800.0
2012-03-29,11650,11850,11400,11400,18604,78817.0,6913800.0
2012-03-30,11400,11700,11200,11300,15612,78126.0,6913800.0
2012-04-02,11300,11300,11000,11100,17161,76743.0,6913800.0
2012-04-03,11150,11150,10650,10700,31579,73978.0,6913800.0
2012-04-04,10650,10700,10150,10500,28071,72595.0,6913800.0
2012-04-05,10300,10650,10250,10450,28461,72249.0,6913800.0
2012-04-06,10350,10950,10350,10450,30152,72249.0,6913800.0
2012-04-09,10300,10600,9980,10100,20209,69829.0,6913800.0
2012-04-10,9940,10500,9710,9710,30953,67133.0,6913800.0
2012-04-12,9660,9860,9600,9600,6692,66372.0,6913800.0
2012-04-13,9720,9900,9720,9730,20941,67271.0,6913800.0
2012-04-16,9610,9760,9600,9720,9460,67202.0,6913800.0
2012-04-17,9710,9850,9650,9820,8096,67894.0,6913800.0
2012-04-18,9940,9940,9750,9880,8826,68308.0,6913800.0
2012-04-19,9940,10150,9890,9940,10041,68723.0,6913800.0
2012-04-20,9900,10050,9800,9860,11786,68170.0,6913800.0
2012-04-23,9760,9910,9600,9800,17422,67755.0,6913800.0
2012-04-24,9790,9820,9550,9600,15436,66372.0,6913800.0
2012-04-25,9650,9950,9600,9820,15567,67894.0,6913800.0
2012-04-26,9870,9980,9820,9920,6742,68585.0,6913800.0
2012-04-27,9800,9990,9770,9850,6721,68101.0,6913800.0
2012-04-30,9970,9970,9680,9700,11064,67064.0,6913800.0
2012-05-02,9700,10400,9700,10400,16652,71904.0,6913800.0
2012-05-03,10250,10700,10250,10600,13041,73286.0,6913800.0
2012-05-04,10600,10900,10350,10800,15364,74669.0,6913800.0
2012-05-07,10800,10800,10400,10400,5087,71904.0,6913800.0
2012-05-08,10650,10850,10400,10650,7850,73632.0,6913800.0
2012-05-09,10500,10750,10400,10750,14771,74323.0,6913800.0
2012-05-10,10550,10950,10500,10750,4931,74323.0,6913800.0
2012-05-11,10600,11050,10600,11000,16641,76052.0,6913800.0
2012-05-14,10850,11150,10300,10300,17226,71212.0,6913800.0
2012-05-15,10250,10900,10150,10300,18697,71212.0,6913800.0
2012-05-16,10300,10350,10000,10150,11065,70175.0,6913800.0
2012-05-17,10050,10300,9990,10150,15972,70175.0,6913800.0
2012-05-18,9980,10100,9490,9680,16068,66926.0,6913800.0
2012-05-21,9680,9740,9300,9510,15200,65750.0,6913800.0
2012-05-22,9380,9590,9350,9560,20589,98925.0,10347756.0
2012-05-23,9400,9700,9400,9610,12763,99442.0,10347756.0
2012-05-24,9550,9730,9430,9730,20769,100684.0,10347756.0
2012-05-25,9800,9800,9650,9720,9935,100580.0,10347756.0
2012-05-29,9710,9780,9420,9670,14900,100063.0,10347756.0
2012-05-30,9710,9770,9410,9620,3731,99545.0,10347756.0
2012-05-31,9570,9680,9540,9640,2337,99752.0,10347756.0
2012-06-01,9530,9680,9430,9670,4924,100063.0,10347756.0
2012-06-04,9610,9650,9290,9290,6828,96131.0,10347756.0
2012-06-05,9310,9510,9240,9460,5200,97890.0,10347756.0
2012-06-07,9530,9940,9530,9920,13888,102650.0,10347756.0
2012-06-08,9910,9950,9700,9920,2877,102650.0,10347756.0
2012-06-11,9950,10300,9920,10050,7797,103995.0,10347756.0
2012-06-12,9900,10400,9900,10100,19569,104512.0,10347756.0
2012-06-13,10850,11600,10150,10150,156589,105030.0,10347756.0
2012-06-14,10400,10500,10000,10000,15841,103478.0,10347756.0
2012-06-15,10000,10100,9810,9970,17260,103167.0,10347756.0
2012-06-18,10100,10100,9910,9990,9922,103374.0,10347756.0
2012-06-19,9920,10050,9910,10000,5996,103478.0,10347756.0
2012-06-20,10000,10150,9960,10100,10392,104512.0,10347756.0
2012-06-21,10150,10150,9860,9970,13536,103167.0,10347756.0
2012-06-22,9800,9900,9510,9650,16831,99856.0,10347756.0
2012-06-25,9660,9840,9560,9700,8319,100373.0,10347756.0
2012-06-26,9570,9730,9500,9500,8685,98304.0,10347756.0
2012-06-27,9510,9670,9250,9350,36547,96752.0,10347756.0
2012-06-28,9300,9350,9150,9210,14450,95303.0,10347756.0
2012-06-29,9260,9390,9160,9390,5026,97165.0,10347756.0
2012-07-02,9350,9530,9310,9520,3670,98511.0,10347756.0
2012-07-03,9430,9600,9420,9520,11382,98511.0,10347756.0
2012-07-04,9420,9540,9370,9490,5473,98200.0,10347756.0
2012-07-05,9480,9520,9410,9470,4187,97993.0,10347756.0
2012-07-06,9470,9500,9290,9470,8591,97993.0,10347756.0
2012-07-09,9340,9480,9310,9470,4633,97993.0,10347756.0
2012-07-10,9350,9450,9300,9410,5925,97372.0,10347756.0
2012-07-11,9480,9570,9360,9400,4656,97269.0,10347756.0
2012-07-12,9400,9550,9200,9470,8776,97993.0,10347756.0
2012-07-13,9310,9550,9200,9540,9798,98718.0,10347756.0
2012-07-16,9560,9560,9410,9520,9986,98511.0,10347756.0
2012-07-17,9520,9520,9340,9390,14677,97165.0,10347756.0
2012-07-18,9390,9540,9280,9540,5416,98718.0,10347756.0
2012-07-19,9550,9630,9370,9480,5082,98097.0,10347756.0
2012-07-20,9490,9630,9360,9550,2617,98821.0,10347756.0
2012-07-23,9540,9540,9380,9450,6057,97786.0,10347756.0
2012-07-24,9470,9470,9180,9180,4355,94992.0,10347756.0
2012-07-25,9160,9470,9160,9280,3578,96027.0,10347756.0
2012-07-26,9280,9390,9180,9250,3156,95717.0,10347756.0
2012-07-27,9320,9370,9170,9170,3068,94889.0,10347756.0
2012-07-30,9180,9340,9160,9210,8217,95303.0,10347756.0
2012-07-31,9400,9400,9220,9350,2528,96752.0,10347756.0
2012-08-01,9400,9400,9220,9270,3921,95924.0,10347756.0
2012-08-02,9250,9300,9220,9260,844,95820.0,10347756.0
2012-08-03,9320,9330,9230,9230,1097,95510.0,10347756.0
2012-08-06,9300,9310,9000,9170,15141,94889.0,10347756.0
2012-08-07,9150,9230,9120,9230,6094,95510.0,10347756.0
2012-08-08,9270,9270,9000,9200,4331,95199.0,10347756.0
2012-08-09,9200,9250,9100,9200,1296,95199.0,10347756.0
2012-08-10,9190,9270,9070,9200,4580,95199.0,10347756.0
2012-08-13,9220,9250,9030,9200,5275,95199.0,10347756.0
2012-08-14,9160,9240,9100,9160,5310,94785.0,10347756.0
2012-08-16,9120,9170,9090,9160,10454,94785.0,10347756.0
2012-08-17,9160,9200,9050,9110,7980,94268.0,10347756.0
2012-08-20,9150,9150,8950,9010,13449,93233.0,10347756.0
2012-08-21,8970,9120,8970,9060,4512,93751.0,10347756.0
2012-08-22,9100,9190,8950,9040,7988,93544.0,10347756.0
2012-08-23,9050,9090,9000,9000,4166,93130.0,10347756.0
2012-08-24,8990,9090,8950,9090,5115,94061.0,10347756.0
2012-08-27,9160,9160,8950,9070,7413,93854.0,10347756.0
2012-08-28,9070,9070,8960,9040,8873,93544.0,10347756.0
2012-08-29,9100,9100,9010,9050,5149,93647.0,10347756.0
2012-08-30,9050,9370,9050,9360,18989,96855.0,10347756.0
2012-08-31,9310,9390,9260,9330,8689,96545.0,10347756.0
2012-09-03,9250,9340,9200,9220,5777,95406.0,10347756.0
2012-09-04,9300,9540,9180,9450,8226,97786.0,10347756.0
2012-09-05,9440,9480,9230,9310,6978,96338.0,10347756.0
2012-09-06,9320,9430,9210,9340,5265,96648.0,10347756.0
2012-09-07,9310,9370,9290,9370,3655,96958.0,10347756.0
2012-09-10,9390,9390,9180,9230,5783,95510.0,10347756.0
2012-09-11,9290,9290,9010,9120,12298,94372.0,10347756.0
2012-09-12,9180,9180,9030,9090,15992,94061.0,10347756.0
2012-09-13,9130,9230,9020,9180,11112,94992.0,10347756.0
2012-09-14,9200,9250,9100,9150,13845,94682.0,10347756.0
2012-09-17,9210,9210,9060,9160,13838,94785.0,10347756.0
2012-09-18,9130,9450,9110,9350,13205,96752.0,10347756.0
2012-09-19,9350,9410,9230,9400,8591,97269.0,10347756.0
2012-09-20,9310,9430,9310,9420,10207,97476.0,10347756.0
2012-09-21,9400,9740,9400,9740,25798,100787.0,10347756.0
2012-09-24,9730,9950,9680,9880,34564,102236.0,10347756.0
2012-09-25,9750,9950,9640,9850,14798,101925.0,10347756.0
2012-09-26,9660,9840,9620,9620,7395,99545.0,10347756.0
2012-09-27,9540,9650,9500,9570,9795,99028.0,10347756.0
2012-09-28,9510,9820,9510,9810,7845,101511.0,10347756.0
2012-10-02,9890,9890,9550,9650,14418,99856.0,10347756.0
2012-10-04,9640,9920,9530,9890,15922,102339.0,10347756.0
2012-10-05,9900,10550,9850,10500,63558,108651.0,10347756.0
2012-10-08,10500,10800,10300,10600,26793,109686.0,10347756.0
2012-10-09,10450,10800,10400,10650,13846,110204.0,10347756.0
2012-10-10,10500,10800,10350,10800,25200,111756.0,10347756.0
2012-10-11,10800,11300,10600,11100,34372,114860.0,10347756.0
2012-10-12,11100,11650,11100,11650,43921,120551.0,10347756.0
2012-10-15,11700,12450,11500,12300,52114,127277.0,10347756.0
2012-10-16,12600,12750,12150,12450,37668,128830.0,10347756.0
2012-10-17,12400,12650,12250,12500,24292,129347.0,10347756.0
2012-10-18,12200,12900,12100,12300,31394,127277.0,10347756.0
2012-10-19,12300,12950,11400,12950,67765,134003.0,10347756.0
2012-10-22,12950,13250,12600,13000,23420,134521.0,10347756.0
2012-10-23,13200,13250,12700,12950,38808,134003.0,10347756.0
2012-10-24,12700,13100,12700,12850,25494,132969.0,10347756.0
2012-10-25,12850,13200,12750,12850,15074,132969.0,10347756.0
2012-10-26,12900,13900,12900,13300,94031,137625.0,10347756.0
2012-10-29,13350,13500,13000,13200,33604,136590.0,10347756.0
2012-10-30,13400,13400,12900,13100,34664,135556.0,10347756.0
2012-10-31,13200,13700,13200,13650,47732,141247.0,10347756.0
2012-11-01,13750,13850,13050,13450,21474,139177.0,10347756.0
2012-11-02,13450,13600,13100,13550,21660,140212.0,10347756.0
2012-11-05,13350,13700,13300,13600,22015,140729.0,10347756.0
2012-11-06,13500,13700,13350,13600,8392,140729.0,10347756.0
2012-11-07,13600,13650,13400,13600,16001,140729.0,10347756.0
2012-11-08,13350,13700,13200,13650,26987,141247.0,10347756.0
2012-11-09,13450,13650,13400,13500,11712,139695.0,10347756.0
2012-11-12,13350,13650,13250,13500,23105,139695.0,10347756.0
2012-11-13,13500,13600,13250,13500,24377,139695.0,10347756.0
2012-11-14,13350,13500,12100,12100,48915,125208.0,10347756.0
2012-11-15,12100,13050,11900,13000,78055,134521.0,10347756.0
2012-11-16,13000,13300,12750,12950,19706,134003.0,10347756.0
2012-11-19,12850,13100,12800,13100,6977,135556.0,10347756.0
2012-11-20,13000,13300,13000,13150,4572,136073.0,10347756.0
2012-11-21,13000,13200,12950,13100,1615,135556.0,10347756.0
2012-11-22,12900,13150,12850,13000,2584,134521.0,10347756.0
2012-11-23,12700,13100,12500,13000,4323,134521.0,10347756.0
2012-11-26,13000,13350,12800,13200,6913,136590.0,10347756.0
2012-11-27,13300,13350,12800,13200,23733,136590.0,10347756.0
2012-11-28,13200,13350,13100,13350,6074,138143.0,10347756.0
2012-11-29,13350,13500,13000,13350,9536,138143.0,10347756.0
2012-11-30,13350,13450,13250,13400,6985,138660.0,10347756.0
2012-12-03,13400,13450,13200,13400,6749,138660.0,10347756.0
2012-12-04,13400,13450,13200,13350,2719,138143.0,10347756.0
2012-12-05,13200,13400,11900,13150,8983,136073.0,10347756.0
2012-12-06,13200,13300,13000,13150,7240,136073.0,10347756.0
2012-12-07,13050,13250,12850,12850,7327,132969.0,10347756.0
2012-12-10,13150,13200,12850,13200,7021,136590.0,10347756.0
2012-12-11,13300,13300,12900,13200,8088,136590.0,10347756.0
2012-12-12,13200,13250,12900,13150,6756,136073.0,10347756.0
2012-12-13,13100,13250,13050,13150,4493,136073.0,10347756.0
2012-12-14,13000,13400,12950,13400,14485,138660.0,10347756.0
2012-12-17,13150,13400,13150,13400,7522,138660.0,10347756.0
2012-12-18,13450,14450,13450,14000,32494,144869.0,10347756.0
2012-12-20,14100,14200,13650,13900,7397,143834.0,10347756.0
2012-12-21,13800,14100,13500,13800,10080,142799.0,10347756.0
2012-12-24,13800,13900,13550,13550,5210,140212.0,10347756.0
2012-12-26,13550,13600,13200,13400,8580,138660.0,10347756.0
2012-12-27,13300,13600,13050,13250,5533,137108.0,10347756.0
2012-12-28,13300,13400,13000,13350,13380,138143.0,10347756.0
2013-01-02,13500,13600,12950,13600,18321,140729.0,10347756.0
2013-01-03,13600,13900,13400,13850,8977,143316.0,10347756.0
2013-01-04,14000,14050,13600,13600,5795,140729.0,10347756.0
2013-01-07,13600,13600,13400,13600,6943,140729.0,10347756.0
2013-01-08,13600,13700,13400,13650,3981,141247.0,10347756.0
2013-01-09,13550,14050,13550,14050,22406,145386.0,10347756.0
2013-01-10,14050,14200,13850,13950,5440,144351.0,10347756.0
2013-01-11,13750,14100,13750,13800,10203,142799.0,10347756.0
2013-01-14,13800,13850,13200,13500,21490,139695.0,10347756.0
2013-01-15,13500,13550,13050,13250,10484,137108.0,10347756.0
2013-01-16,13150,13600,13100,13500,8241,139695.0,10347756.0
2013-01-17,13300,13500,13200,13200,9274,136590.0,10347756.0
2013-01-18,13100,13650,13100,13600,10933,140729.0,10347756.0
2013-01-21,13900,13900,13350,13800,19065,142799.0,10347756.0
2013-01-22,13850,13950,13700,13900,7827,143834.0,10347756.0
2013-01-23,13900,14700,13600,14350,61399,148490.0,10347756.0
2013-01-24,14500,15150,14500,14850,20936,153664.0,10347756.0
2013-01-25,14900,14950,14500,14750,12410,152629.0,10347756.0
2013-01-28,14600,14900,14500,14800,5548,153147.0,10347756.0
2013-01-29,14850,15000,14550,14850,17291,153664.0,10347756.0
2013-01-30,15200,15200,14350,14350,14691,148490.0,10347756.0
2013-01-31,14500,14600,14000,14600,16853,151077.0,10347756.0
2013-02-01,14600,14700,14200,14650,6691,151595.0,10347756.0
2013-02-04,14450,14850,13900,14600,35033,151077.0,10347756.0
2013-02-05,14600,14750,14350,14650,3457,151595.0,10347756.0
2013-02-06,14600,14850,14500,14650,6384,151595.0,10347756.0
2013-02-07,14550,14850,14550,14700,7139,152112.0,10347756.0
2013-02-08,14700,15000,14700,15000,5389,155216.0,10347756.0
2013-02-12,15050,15150,14750,14900,7173,154182.0,10347756.0
2013-02-13,14700,15150,14700,15050,9650,155734.0,10347756.0
2013-02-14,14950,15200,14850,15100,13904,156251.0,10347756.0
2013-02-15,15200,15200,15000,15100,8654,156251.0,10347756.0
2013-02-18,15050,15250,14950,15250,9787,157803.0,10347756.0
2013-02-19,15150,15600,15150,15400,16477,159355.0,10347756.0
2013-02-20,15250,15450,15100,15400,16783,159355.0,10347756.0
2013-02-21,15400,15550,15250,15250,10833,157803.0,10347756.0
2013-02-22,15250,16150,15250,15950,26882,165047.0,10347756.0
2013-02-25,16100,16100,15500,15650,9204,161942.0,10347756.0
2013-02-26,15600,15750,15450,15450,3296,159873.0,10347756.0
2013-02-27,15450,15750,15450,15700,4060,162460.0,10347756.0
2013-02-28,15500,15950,15500,15950,7292,165047.0,10347756.0
2013-03-04,15950,16000,15750,15800,5612,163495.0,10347756.0
2013-03-05,15800,16000,15750,15800,7410,163495.0,10347756.0
2013-03-06,15800,15950,15300,15550,12025,160908.0,10347756.0
2013-03-07,15350,15500,15250,15400,4934,159355.0,10347756.0
2013-03-08,15400,15450,14500,15450,6686,159873.0,10347756.0
2013-03-11,15350,15500,15150,15400,3727,159355.0,10347756.0
2013-03-12,15200,15450,15150,15350,3189,158838.0,10347756.0
2013-03-13,15200,15700,15200,15500,13689,160390.0,10347756.0
2013-03-14,15350,15500,15250,15450,15348,159873.0,10347756.0
2013-03-15,15250,15900,15250,15900,29870,164529.0,10347756.0
2013-03-18,15900,16250,15800,16100,63638,166599.0,10347756.0
2013-03-19,16100,16250,16000,16200,4438,167634.0,10347756.0
2013-03-20,16200,16600,15900,16300,32948,168668.0,10347756.0
2013-03-21,16150,16450,16050,16350,9938,169186.0,10347756.0
2013-03-22,16200,16500,16100,16400,43916,169703.0,10347756.0
2013-03-25,16300,16700,16300,16600,11188,171773.0,10347756.0
2013-03-26,16500,16650,16400,16500,11780,170738.0,10347756.0
2013-03-27,16450,16800,16200,16550,38277,171255.0,10347756.0
2013-03-28,16400,16600,16350,16400,8139,169703.0,10347756.0
2013-03-29,16350,16550,16350,16500,14858,170738.0,10347756.0
2013-04-01,16300,16550,16000,16350,23341,169186.0,10347756.0
2013-04-02,16350,16500,15800,16050,21996,166081.0,10347756.0
2013-04-03,16050,16350,15850,16150,14207,167116.0,10347756.0
2013-04-04,15950,16250,15650,16250,12752,168151.0,10347756.0
2013-04-05,16100,16350,15950,16200,20911,167634.0,10347756.0
2013-04-08,16200,16300,15950,16000,15807,165564.0,10347756.0
2013-04-09,16000,16150,15800,16000,14127,165564.0,10347756.0
2013-04-10,16000,16250,15900,16100,4178,166599.0,10347756.0
2013-04-11,16250,16400,16000,16300,5663,168668.0,10347756.0
2013-04-12,16100,16350,15500,15650,34695,161942.0,10347756.0
2013-04-15,15600,16000,15550,15800,15423,163495.0,10347756.0
2013-04-16,15550,16200,15550,16050,16366,166081.0,10347756.0
2013-04-17,16050,16100,15850,16050,8049,166081.0,10347756.0
2013-04-18,15900,16150,15700,16050,8906,166081.0,10347756.0
2013-04-19,15850,16050,15650,15750,14404,162977.0,10347756.0
2013-04-22,15850,16150,15700,16000,3885,165564.0,10347756.0
2013-04-23,16000,16100,15850,16000,16965,165564.0,10347756.0
2013-04-24,16000,16050,15750,16000,9720,165564.0,10347756.0
2013-04-25,16200,16900,15950,16250,39278,168151.0,10347756.0
2013-04-26,16300,16650,16200,16450,15935,170221.0,10347756.0
2013-04-29,16550,16550,15800,15900,19070,164529.0,10347756.0
2013-04-30,15900,15950,15000,15300,43036,158321.0,10347756.0
2013-05-02,15200,15550,14500,15000,30240,155216.0,10347756.0
2013-05-03,14850,15250,14700,14950,9596,154699.0,10347756.0
2013-05-06,14950,15050,14900,15000,7959,155216.0,10347756.0
2013-05-07,15000,15000,14450,14750,30148,152629.0,10347756.0
2013-05-08,14700,15000,14650,14800,15507,153147.0,10347756.0
2013-05-09,14850,15100,14800,15000,62386,155216.0,10347756.0
2013-05-10,15100,15200,14850,14950,44839,154699.0,10347756.0
2013-05-13,15000,15100,14850,14900,9171,154182.0,10347756.0
2013-05-14,14850,14900,14300,14600,22857,151077.0,10347756.0
2013-05-15,14700,14800,14600,14750,9653,152629.0,10347756.0
2013-05-16,14700,14950,14550,14800,14501,153147.0,10347756.0
2013-05-20,14850,14950,14650,14800,8855,153147.0,10347756.0
2013-05-21,14900,14900,14600,14800,6649,153147.0,10347756.0
2013-05-22,14800,14850,14450,14700,20325,152112.0,10347756.0
2013-05-23,14700,14700,14450,14700,12856,152112.0,10347756.0
2013-05-24,14500,14800,14400,14700,9699,152112.0,10347756.0
2013-05-27,14550,14700,14500,14700,4473,152112.0,10347756.0
2013-05-28,14600,14700,14450,14600,12671,151077.0,10347756.0
2013-05-29,14550,14750,14550,14750,11211,152629.0,10347756.0
2013-05-30,14750,14850,14600,14850,37816,153664.0,10347756.0
2013-05-31,14850,14900,14550,14850,13623,153664.0,10347756.0
2013-06-03,14850,14850,14600,14750,10636,152629.0,10347756.0
2013-06-04,14650,14700,14350,14550,15233,150560.0,10347756.0
2013-06-05,14550,14700,14450,14600,4993,151077.0,10347756.0
2013-06-07,14550,14600,14050,14350,11461,148490.0,10347756.0
2013-06-10,14350,14600,14250,14550,4514,150560.0,10347756.0
2013-06-11,14550,14600,14450,14550,8987,150560.0,10347756.0
2013-06-12,14550,14550,14400,14500,2593,150042.0,10347756.0
2013-06-13,14500,14500,14250,14500,3463,150042.0,10347756.0
2013-06-14,14500,14500,14200,14500,5463,150042.0,10347756.0
2013-06-17,14400,14500,14250,14450,9749,149525.0,10347756.0
2013-06-18,14450,14450,14200,14400,3129,149008.0,10347756.0
2013-06-19,14400,14450,14250,14400,6215,149008.0,10347756.0
2013-06-20,14200,14400,14100,14400,4434,149008.0,10347756.0
2013-06-21,14200,14300,14000,14250,5602,147456.0,10347756.0
2013-06-24,14250,14250,14000,14100,4804,145903.0,10347756.0
2013-06-25,13900,14000,13600,13700,43565,141764.0,10347756.0
2013-06-26,13700,13800,13300,13650,8476,141247.0,10347756.0
2013-06-27,13750,13850,13350,13750,11286,142282.0,10347756.0
2013-06-28,13750,13800,13450,13800,36405,142799.0,10347756.0
2013-07-01,13800,13800,13700,13750,5962,142282.0,10347756.0
2013-07-02,13700,13700,13350,13450,10949,139177.0,10347756.0
2013-07-03,13500,13500,12950,13000,14388,134521.0,10347756.0
2013-07-04,13000,13150,12700,13150,8024,136073.0,10347756.0
2013-07-05,13150,13200,12950,13150,5168,136073.0,10347756.0
2013-07-08,13200,13200,12750,12750,7381,131934.0,10347756.0
2013-07-09,12850,13050,12750,13000,4888,134521.0,10347756.0
2013-07-10,13000,13100,12950,13050,5177,135038.0,10347756.0
2013-07-11,13000,13200,12950,13100,10685,135556.0,10347756.0
2013-07-12,13100,13150,12950,13000,12492,134521.0,10347756.0
2013-07-15,13000,13100,12650,13000,5006,134521.0,10347756.0
2013-07-16,13000,13150,12950,12950,12227,134003.0,10347756.0
2013-07-17,13000,13050,12800,13000,11517,134521.0,10347756.0
2013-07-18,13050,13500,12850,13300,352945,137625.0,10347756.0
2013-07-19,13900,14500,13750,13750,54835,142282.0,10347756.0
2013-07-22,13750,14250,13650,14150,26909,146421.0,10347756.0
2013-07-23,14250,14300,13900,14250,23662,147456.0,10347756.0
2013-07-24,14250,14350,14100,14200,12577,146938.0,10347756.0
2013-07-25,14250,14600,14250,14550,13330,150560.0,10347756.0
2013-07-26,14550,14950,14500,14800,19912,153147.0,10347756.0
2013-07-29,15050,15100,14200,14700,22755,152112.0,10347756.0
2013-07-30,14800,15000,14400,15000,24856,155216.0,10347756.0
