크리스탈(083790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-19,24034,24034,23390,23429,377983,766523.0,24766496.0
2016-07-20,22974,23201,22217,22218,795306,726897.0,24766496.0
2016-07-21,22066,22141,21271,21461,877306,702130.0,24766496.0
2016-07-22,21838,22255,21498,21877,450462,715752.0,24766496.0
2016-07-25,21763,22066,21309,21309,340314,697177.0,24766496.0
2016-07-26,20514,22066,20476,21915,738836,716990.0,24766496.0
2016-07-27,22028,22028,21044,21044,356557,688509.0,24766496.0
2016-07-28,21157,21271,20703,21006,218425,687270.0,24766496.0
2016-07-29,21195,22709,21006,22256,888872,728135.0,24766496.0
2016-08-01,22255,22444,21574,21726,307787,710798.0,24766496.0
2016-08-02,21725,22066,21081,21158,326455,692224.0,24766496.0
2016-08-03,21157,22028,21119,21385,313289,699654.0,24766496.0
2016-08-04,21271,21384,20930,21196,245403,693462.0,24766496.0
2016-08-05,21271,21574,20741,20855,277417,682317.0,24766496.0
2016-08-08,20362,20362,19681,20099,679470,657550.0,24766496.0
2016-08-09,20097,20665,20060,20515,337994,671172.0,24766496.0
2016-08-10,20551,20854,20135,20818,380952,699654.0,25441979.0
2016-08-11,20930,21384,20665,21044,352262,707287.0,25441979.0
2016-08-12,21271,21309,20703,21083,270818,708559.0,25441979.0
2016-08-16,21195,21233,20551,20742,212959,697110.0,25441979.0
2016-08-17,20741,21044,19946,20174,279642,678029.0,25441979.0
2016-08-18,20249,23163,20022,21196,1429599,712375.0,25441979.0
2016-08-19,21271,21952,20892,21574,334419,725096.0,25441979.0
2016-08-22,21574,22028,21195,21196,292405,712375.0,25441979.0
2016-08-23,21044,21914,20930,21461,256691,721280.0,25441979.0
2016-08-24,21725,21838,20930,20969,233051,705577.0,25472105.0
2016-08-25,20816,20816,20135,20287,383351,682652.0,25472105.0
2016-08-26,20211,20628,20097,20287,226961,682652.0,25472105.0
2016-08-29,20173,20438,19151,19190,428075,645718.0,25472105.0
2016-08-30,19529,20135,19341,19341,234539,650812.0,25472105.0
2016-08-31,19529,19832,18773,19531,307578,657180.0,25472105.0
2016-09-01,19341,20249,19189,20174,270998,678832.0,25472105.0
2016-09-02,19870,20211,19757,19909,173329,669916.0,25472105.0
2016-09-05,20022,21271,20022,20704,399812,696662.0,25472105.0
2016-09-06,20816,21081,20287,20401,269284,692883.0,25709954.0
2016-09-07,20438,20476,19757,19834,275964,673601.0,25709954.0
2016-09-08,19832,20665,19341,19758,564760,671030.0,25709954.0
2016-09-09,19606,19757,19189,19341,401185,656889.0,25709954.0
2016-09-12,18773,19265,18697,19000,276958,645320.0,25709954.0
2016-09-13,19341,19832,19000,19834,504648,673601.0,25709954.0
2016-09-19,20060,20438,19719,19758,213773,671030.0,25709954.0
2016-09-20,19832,20665,19454,20553,323403,698025.0,25709954.0
2016-09-21,20665,21044,19984,19985,310101,678743.0,25709954.0
2016-09-22,20097,20135,19378,19531,320292,663317.0,25709954.0
2016-09-23,19606,20060,19303,19909,261045,676172.0,25709954.0
2016-09-26,19757,20211,19643,19644,201109,667173.0,25709954.0
2016-09-27,19681,20060,19454,19947,277250,677457.0,25709954.0
2016-09-28,20173,20211,19492,19531,238809,663317.0,25709954.0
2016-09-29,19606,19984,19416,19606,250659,665888.0,25709954.0
2016-09-30,19454,19454,18470,18509,592177,628608.0,25709954.0
2016-10-04,17826,18394,17258,17903,419244,608040.0,25709954.0
2016-10-05,18054,18319,17335,17487,273303,593900.0,25709954.0
2016-10-06,17486,17638,17221,17260,181820,586187.0,25709954.0
2016-10-07,17372,17486,15783,15935,617681,541195.0,25709954.0
2016-10-10,15934,16577,15177,15745,334860,534767.0,25709954.0
2016-10-11,15934,16274,15442,16010,269716,543766.0,25709954.0
2016-10-12,15896,16161,15593,15935,186366,541195.0,25709954.0
2016-10-13,16010,16274,15139,15140,262352,514199.0,25709954.0
2016-10-14,15139,15404,14761,15254,357080,518056.0,25709954.0
2016-10-17,15442,15518,14987,15064,178192,511628.0,25709954.0
2016-10-18,14836,15290,14836,14989,178475,509214.0,25717882.0
2016-10-19,15177,15631,15177,15519,194697,527217.0,25717882.0
2016-10-20,15442,15518,14647,14913,305827,506642.0,25717882.0
2016-10-21,14950,15215,14609,14610,262818,496355.0,25717882.0
2016-10-24,14496,14533,13739,14193,436397,482210.0,25717882.0
2016-10-25,14155,14231,13360,13702,348002,465494.0,25717882.0
2016-10-26,13777,14231,13512,14042,258463,477067.0,25717882.0
2016-10-27,14117,14950,14080,14761,276296,501499.0,25717882.0
2016-10-28,14761,14799,14003,14156,202403,480924.0,25717882.0
2016-10-31,13890,14344,13700,14270,188123,484782.0,25717882.0
2016-11-01,14306,15404,14306,14837,492057,504070.0,25717882.0
2016-11-02,14761,15328,14571,14799,362602,502785.0,25717882.0
2016-11-03,14836,15328,14761,15140,188967,514358.0,25717882.0
2016-11-04,15328,15328,14723,14875,162239,505356.0,25717882.0
2016-11-07,14912,15026,14723,14989,106516,509214.0,25717882.0
2016-11-08,15139,15177,14723,14761,160197,501499.0,25717882.0
2016-11-09,14723,14799,13360,13815,561751,469351.0,25717882.0
2016-11-10,14496,14987,14268,14837,350456,504070.0,25717882.0
2016-11-11,14912,14950,14382,14458,205001,494241.0,25876486.0
2016-11-14,14533,14571,14193,14270,141747,487772.0,25876486.0
2016-11-15,14268,14382,13928,13929,180274,476127.0,25876486.0
2016-11-16,13966,14231,13890,14232,113415,486478.0,25876486.0
2016-11-17,14193,14231,13777,13929,133549,476127.0,25876486.0
2016-11-18,13928,13928,13209,13248,337587,452839.0,25876486.0
2016-11-21,12868,13095,12490,12755,276360,436019.0,25876486.0
2016-11-22,12944,12944,12565,12680,123760,433431.0,25876486.0
2016-11-23,12755,12755,11922,12150,241554,415318.0,25876486.0
2016-11-24,12073,12376,11657,12074,223772,412730.0,25876486.0
2016-11-25,11997,12338,11997,12225,127108,417905.0,25876486.0
2016-11-28,12187,12338,12035,12036,125372,411436.0,25876486.0
2016-11-29,12111,13663,12073,12869,558552,439900.0,25876486.0
2016-11-30,12755,13209,12528,13209,170140,451545.0,25876486.0
2016-12-01,13247,13247,12755,12755,169696,436019.0,25876486.0
2016-12-02,12565,12716,12111,12150,151942,415318.0,25876486.0
2016-12-05,11997,12225,11809,11923,108957,407555.0,25876486.0
2016-12-06,11960,12300,11922,11961,120849,408848.0,25876486.0
2016-12-07,12035,12111,11051,11431,349815,390735.0,25876486.0
2016-12-08,11506,11884,11278,11431,183822,390735.0,25876486.0
2016-12-09,11354,11809,11241,11771,202520,402379.0,25876486.0
2016-12-12,11809,12225,11694,12112,216669,414024.0,25876486.0
2016-12-13,12073,12414,11922,12301,155409,420493.0,25876486.0
2016-12-14,12452,12490,11997,12150,160101,415318.0,25876486.0
2016-12-15,12035,12452,11997,12453,169741,425668.0,25876486.0
2016-12-16,12490,12603,12262,12604,137078,430843.0,25876486.0
2016-12-19,12603,13057,12414,12869,215322,439900.0,25876486.0
2016-12-20,12830,12906,12225,12225,189260,417978.0,25881011.0
2016-12-21,12262,12528,12111,12339,114457,421860.0,25881011.0
2016-12-22,12376,12490,11960,12074,126902,412802.0,25881011.0
2016-12-23,12111,12300,11922,12225,101266,417978.0,25881011.0
2016-12-26,12300,12565,12035,12074,148227,412802.0,25881011.0
2016-12-27,12111,12187,11884,11923,164028,407626.0,25881011.0
2016-12-28,11997,13209,11960,13172,491052,450330.0,25881011.0
2016-12-29,12868,13095,12793,12869,182936,439977.0,25881011.0
2017-01-02,12830,13057,12641,12945,154540,442565.0,25881011.0
2017-01-03,12906,13247,12868,13134,171122,449036.0,25881011.0
2017-01-04,13209,13663,12944,13512,265652,461976.0,25881011.0
2017-01-05,13625,13890,13474,13626,197533,465858.0,25881011.0
2017-01-06,13739,13739,13284,13512,127052,461976.0,25881011.0
2017-01-09,13549,13663,13019,13134,138943,449036.0,25881011.0
2017-01-10,13057,13133,12716,12793,127749,437389.0,25881011.0
2017-01-11,12868,13057,12755,12831,93260,438683.0,25881011.0
2017-01-12,13322,13890,13095,13323,478417,455506.0,25881011.0
2017-01-13,13360,13436,12793,12869,202001,439977.0,25881011.0
2017-01-16,12868,12868,12376,12377,146337,423155.0,25881011.0
2017-01-17,12414,12793,12414,12528,122967,428331.0,25881011.0
2017-01-18,12528,12603,12376,12377,74568,423155.0,25881011.0
2017-01-19,12452,12452,12225,12301,78817,420566.0,25881011.0
2017-01-20,12262,12376,12035,12150,97309,415390.0,25881011.0
2017-01-23,12262,12262,11657,11809,173126,403744.0,25881011.0
2017-01-24,11846,12300,11732,11923,119017,407626.0,25881011.0
2017-01-25,11960,12073,11732,11809,94089,403744.0,25881011.0
2017-01-26,11884,12035,11732,12036,63556,411508.0,25881011.0
2017-01-31,12035,12149,11884,11885,74708,406332.0,25881011.0
2017-02-01,11922,12300,11846,12264,146229,419272.0,25881011.0
2017-02-02,12300,12528,12111,12377,126830,423155.0,25881011.0
2017-02-03,12452,12528,12225,12377,119840,423155.0,25881011.0
2017-02-06,12300,12376,12149,12377,84685,423155.0,25881011.0
2017-02-07,12452,12603,12262,12566,107092,429625.0,25881011.0
2017-02-08,12830,13057,12490,12528,165014,428331.0,25881011.0
2017-02-09,12565,12603,12187,12187,80288,416684.0,25881011.0
2017-02-10,12225,12262,11960,12074,112243,412802.0,25881011.0
2017-02-13,12073,12149,11771,12112,96860,414096.0,25881011.0
2017-02-14,12111,12149,11846,11961,102346,408920.0,25881011.0
2017-02-15,11960,12528,11960,12490,149402,427037.0,25881011.0
2017-02-16,12565,12565,12300,12415,91953,424449.0,25881011.0
2017-02-17,12414,12565,12338,12453,77260,425743.0,25881011.0
2017-02-20,12452,12452,12035,12150,105070,415390.0,25881011.0
2017-02-21,12111,12262,11960,12112,94535,414096.0,25881011.0
2017-02-22,12149,12149,11809,12036,135803,411508.0,25881011.0
2017-02-23,12035,12187,11809,11809,154492,403744.0,25881011.0
2017-02-24,11884,12149,11771,12112,142395,414096.0,25881011.0
2017-02-27,12111,12187,11884,11923,73330,407626.0,25881011.0
2017-02-28,12035,12073,11809,11961,89733,408920.0,25881011.0
2017-03-02,12035,12035,11506,11658,184728,398568.0,25881011.0
2017-03-03,11694,11732,11165,11241,225326,384333.0,25881011.0
2017-03-06,11013,11316,10900,11203,136215,383039.0,25881011.0
2017-03-07,10975,11165,10673,10863,257287,371393.0,25881011.0
2017-03-08,10862,11013,10710,10900,105880,372687.0,25881011.0
2017-03-09,10900,11089,10597,10636,199236,363628.0,25881011.0
2017-03-10,10597,10710,10294,10674,182902,364922.0,25881011.0
2017-03-13,10597,10824,10559,10749,94394,367510.0,25881011.0
2017-03-14,10787,10824,10597,10712,82453,366216.0,25881011.0
2017-03-15,10673,10710,10408,10484,115319,358452.0,25881011.0
2017-03-16,10445,10938,10445,10900,141775,372687.0,25881011.0
2017-03-17,10975,10975,10710,10938,95039,373981.0,25881011.0
2017-03-20,10900,10975,10748,10938,65555,373981.0,25881011.0
2017-03-21,10900,11241,10824,11166,98944,381745.0,25881011.0
2017-03-22,10938,11165,10938,11015,83813,376569.0,25881011.0
2017-03-23,11013,11127,10900,10900,76640,372687.0,25881011.0
2017-03-24,10824,11051,10824,10977,61245,375275.0,25881011.0
2017-03-27,10862,11316,10862,11203,111380,383039.0,25881011.0
2017-03-28,11241,11278,11013,11203,93199,383039.0,25881011.0
2017-03-29,11354,11354,11051,11241,65992,384333.0,25881011.0
2017-03-30,11165,11581,11127,11582,119496,395979.0,25881011.0
2017-03-31,11506,11732,11392,11658,119863,398568.0,25881011.0
2017-04-03,11657,11809,11392,11809,117651,403744.0,25881011.0
2017-04-04,11884,11884,11506,11506,125567,393391.0,25881011.0
2017-04-05,11581,11846,11506,11734,96170,401156.0,25881011.0
2017-04-06,11809,11809,11468,11658,100847,398568.0,25881011.0
2017-04-07,11657,11732,11392,11620,74507,397274.0,25881011.0
2017-04-10,11581,11581,10975,11015,174684,376569.0,25881011.0
2017-04-11,11127,11392,11013,11166,121550,381745.0,25881011.0
2017-04-12,11089,11203,11013,11015,59715,376569.0,25881011.0
2017-04-13,11013,11165,10938,10977,84346,375275.0,25881011.0
2017-04-14,11013,11694,11013,11166,203649,381745.0,25881011.0
2017-04-17,11354,11657,11241,11582,131384,395979.0,25881011.0
2017-04-18,11657,11694,11354,11506,90217,393391.0,25881011.0
2017-04-19,11468,11581,11278,11506,93676,393391.0,25881011.0
2017-04-20,11619,13398,11278,12112,988615,414096.0,25881011.0
2017-04-21,12111,12187,11771,11961,192677,408920.0,25881011.0
2017-04-24,11922,11997,11468,11468,155810,392097.0,25881011.0
2017-04-25,11543,11846,11506,11582,134930,395979.0,25881011.0
2017-04-26,11694,11694,11468,11582,87074,395979.0,25881011.0
2017-04-27,11619,11997,11468,11506,160085,393391.0,25881011.0
2017-04-28,11392,11619,11278,11355,85212,388215.0,25881011.0
2017-05-02,11392,11392,11089,11203,94106,383039.0,25881011.0
2017-05-04,11241,11732,11241,11658,113587,398568.0,25881011.0
2017-05-08,11657,12073,11657,12036,184478,411508.0,25881011.0
2017-05-10,12073,12149,11732,11961,138419,408920.0,25881011.0
2017-05-11,11922,12338,11922,12301,147359,420566.0,25881011.0
2017-05-12,12262,12300,11997,11999,95227,410214.0,25881011.0
2017-05-15,11997,12035,11771,11885,98150,406332.0,25881011.0
2017-05-16,11960,11960,11506,11620,153218,397614.0,25903211.0
2017-05-17,11619,11732,11354,11393,137490,389843.0,25903211.0
2017-05-18,11316,11468,10975,11393,212966,389843.0,25903211.0
2017-05-19,11203,11354,11051,11280,117184,385958.0,25903211.0
2017-05-22,11392,11392,10975,11090,118888,379482.0,25903211.0
2017-05-23,11089,11278,10900,11241,107337,384663.0,25903211.0
2017-05-24,11241,11354,11051,11317,78879,387253.0,25903211.0
2017-05-25,11354,11392,11013,11090,117303,379482.0,25903211.0
2017-05-26,11165,11241,11051,11090,102734,379482.0,25903211.0
2017-05-29,11089,11165,10862,10938,141468,374301.0,25903211.0
2017-05-30,10862,11165,10824,10938,158288,374301.0,25903211.0
2017-05-31,11430,11694,11278,11431,504696,391138.0,25903211.0
2017-06-01,11468,11506,11165,11203,143176,383368.0,25903211.0
2017-06-02,11165,11165,10900,11128,219450,380777.0,25903211.0
2017-06-05,11127,11430,11127,11355,135314,388548.0,25903211.0
2017-06-07,11392,11430,11203,11241,113765,384663.0,25903211.0
2017-06-08,11241,11354,11165,11355,151577,388548.0,25903211.0
2017-06-09,11354,11960,11278,11658,396882,398909.0,25903211.0
2017-06-12,11657,11657,11278,11317,198879,387253.0,25903211.0
2017-06-13,11316,12262,11278,12187,518163,417042.0,25903211.0
2017-06-14,12225,12414,11922,11923,342000,407976.0,25903211.0
2017-06-15,11884,12035,11581,11658,217655,398909.0,25903211.0
2017-06-16,11657,12225,11619,12112,408598,414451.0,25903211.0
2017-06-19,12300,12641,12225,12225,449644,418337.0,25903211.0
2017-06-20,12338,12338,11846,11961,195771,409271.0,25903211.0
2017-06-21,11884,12073,11732,11923,143464,407976.0,25903211.0
2017-06-22,11922,12035,11657,11771,130437,402795.0,25903211.0
2017-06-23,11846,11997,11732,11847,132119,405385.0,25903211.0
2017-06-26,11997,11997,11316,11393,284228,389843.0,25903211.0
2017-06-27,11468,11581,11316,11468,127219,392434.0,25903211.0
2017-06-28,11354,11468,11241,11280,104370,385958.0,25903211.0
2017-06-29,11278,11430,11127,11393,84308,389843.0,25903211.0
2017-06-30,11278,11506,11203,11468,73100,392434.0,25903211.0
2017-07-03,11430,11468,11165,11203,109364,383368.0,25903211.0
2017-07-04,11241,11430,11127,11280,102182,385958.0,25903211.0
2017-07-05,11278,11316,11089,11090,88521,379482.0,25903211.0
2017-07-06,11165,11468,11089,11166,89851,382072.0,25903211.0
2017-07-07,11203,11619,11203,11620,150766,397614.0,25903211.0
2017-07-10,11694,11732,11316,11317,91838,387253.0,25903211.0
2017-07-11,11241,11430,11165,11317,69608,387253.0,25903211.0
2017-07-12,11278,11430,11165,11280,76761,385958.0,25903211.0
2017-07-13,11316,11392,11203,11280,83829,385958.0,25903211.0
2017-07-14,11392,11506,11278,11506,80073,393729.0,25903211.0
2017-07-17,11581,11581,11278,11317,115775,387253.0,25903211.0
2017-07-18,11316,11392,11127,11166,123216,382072.0,25903211.0
2017-07-19,11165,11278,11127,11241,77210,384663.0,25903211.0
2017-07-20,11241,11354,11127,11241,85820,384663.0,25903211.0
2017-07-21,11316,11506,11203,11241,85649,384663.0,25903211.0
2017-07-24,11203,11316,10975,10977,144960,375597.0,25903211.0
2017-07-25,11013,11089,10862,10863,127039,371711.0,25903211.0
2017-07-26,10900,10975,10597,10900,174280,373006.0,25903211.0
2017-07-27,10900,10938,10673,10900,123631,373006.0,25903211.0
2017-07-28,10900,11089,10673,10712,94273,366530.0,25903211.0
2017-07-31,10597,10787,10559,10598,93848,362645.0,25903211.0
2017-08-01,10597,10635,10445,10598,95713,362645.0,25903211.0
2017-08-02,10559,10787,10522,10636,54209,363940.0,25903211.0
2017-08-03,10635,10673,10370,10409,129803,356169.0,25903211.0
2017-08-04,10370,10484,10257,10296,70546,352284.0,25903211.0
2017-08-07,10294,10597,10257,10522,87222,360055.0,25903211.0
2017-08-08,10484,10748,10370,10484,75941,358759.0,25903211.0
2017-08-09,10408,10559,10294,10371,91262,354874.0,25903211.0
2017-08-10,10332,10408,10029,10144,171500,347103.0,25903211.0
2017-08-11,9954,10067,9613,9614,231273,328971.0,25903211.0
2017-08-14,9689,9803,9197,9197,166069,314724.0,25903211.0
2017-08-16,9235,9840,9235,9803,132668,335447.0,25903211.0
2017-08-17,9764,9878,9613,9728,53209,332856.0,25903211.0
2017-08-18,9500,10067,9500,9954,88679,340627.0,25903211.0
2017-08-21,9878,9916,9726,9728,55263,332856.0,25903211.0
2017-08-22,9764,9840,9575,9614,54070,328971.0,25903211.0
2017-08-23,9651,9689,9538,9538,51232,326380.0,25903211.0
2017-08-24,9538,9840,9538,9728,54627,332856.0,25903211.0
2017-08-25,9764,9991,9651,9803,73109,335447.0,25903211.0
2017-08-28,9726,10105,9689,10030,97767,343218.0,25903211.0
2017-08-29,9991,10143,9764,10106,95339,345808.0,25903211.0
2017-08-30,10029,10294,9991,10181,131124,348398.0,25903211.0
2017-08-31,10219,10219,9991,10219,69878,349693.0,25903211.0
2017-09-01,10105,10294,9991,10219,74672,349693.0,25903211.0
2017-09-04,9803,10067,9764,9765,161540,334151.0,25903211.0
2017-09-05,9689,9991,9689,9879,78866,338037.0,25903211.0
2017-09-06,9916,11884,9840,11166,1498975,382072.0,25903211.0
2017-09-07,11278,11392,10824,11090,393291,379482.0,25903211.0
2017-09-08,11013,11127,10522,10674,302945,365235.0,25903211.0
2017-09-11,10635,10975,10522,10674,217626,365235.0,25903211.0
2017-09-12,10710,10862,10445,10598,165397,362645.0,25903211.0
2017-09-13,10673,12338,10559,12036,2138028,411861.0,25903211.0
2017-09-14,12035,12944,11657,12680,1458180,433879.0,25903211.0
2017-09-15,12528,13777,12338,12907,1484403,441650.0,25903211.0
2017-09-18,13171,13209,12111,12301,603589,420927.0,25903211.0
2017-09-19,12187,12830,11694,12339,631150,422222.0,25903211.0
2017-09-20,12338,13209,12225,12490,759369,427403.0,25903211.0
2017-09-21,12490,12793,11619,11771,497110,402795.0,25903211.0
2017-09-22,11732,11809,11316,11734,280247,401500.0,25903211.0
2017-09-25,11732,11732,11241,11431,218535,391138.0,25903211.0
2017-09-26,11316,11809,11203,11241,247251,384663.0,25903211.0
2017-09-27,11392,11960,11278,11847,310170,405385.0,25903211.0
2017-09-28,11884,12716,11732,12036,589908,411861.0,25903211.0
2017-09-29,11997,12376,11694,11809,216003,404090.0,25903211.0
2017-10-10,11809,12300,11543,12074,236168,413156.0,25903211.0
2017-10-11,12111,12490,11960,11999,266759,410566.0,25903211.0
2017-10-12,11960,11997,11203,11317,414951,387253.0,25903211.0
2017-10-13,11316,11354,10673,10749,421210,367826.0,25903211.0
2017-10-16,10787,10938,10257,10598,234747,362645.0,25903211.0
2017-10-17,10787,10975,10559,10598,193650,362645.0,25903211.0
2017-10-18,10559,10900,10484,10712,159613,366530.0,25903211.0
2017-10-19,10787,10787,10370,10522,148702,360055.0,25903211.0
2017-10-20,10522,10900,10484,10674,105959,365235.0,25903211.0
2017-10-23,10787,11051,10673,10674,172886,365235.0,25903211.0
2017-10-24,10787,11203,10748,11090,195515,379482.0,25903211.0
2017-10-25,11127,11203,10900,11203,143019,383368.0,25903211.0
2017-10-26,11278,11430,10900,10938,228480,374301.0,25903211.0
2017-10-27,11203,11657,11051,11620,287137,397614.0,25903211.0
2017-10-30,11619,12111,11468,11809,300045,404090.0,25903211.0
2017-10-31,11960,11997,11468,11506,209319,393729.0,25903211.0
2017-11-01,11619,11732,11316,11506,254763,393729.0,25903211.0
2017-11-02,11543,12338,11468,12074,857613,413156.0,25903211.0
2017-11-03,12035,12035,11581,11771,356958,402795.0,25903211.0
2017-11-06,11771,11997,11430,11999,274642,410566.0,25903211.0
2017-11-07,12035,12528,11809,12490,552595,427403.0,25903211.0
2017-11-08,12528,12793,12149,12718,582887,435174.0,25903211.0
2017-11-09,12755,12868,12414,12566,308211,429993.0,25903211.0
2017-11-10,12679,13133,12414,12566,469465,429993.0,25903211.0
2017-11-13,12603,13095,12528,13020,367168,445535.0,25903211.0
2017-11-14,13171,14080,12906,14005,1362343,479209.0,25903211.0
2017-11-15,14268,17221,14003,15519,3687400,531016.0,25903211.0
2017-11-16,16351,16994,15367,16767,1873298,573756.0,25903211.0
2017-11-17,17258,19303,16539,18395,2664755,629448.0,25903211.0
2017-11-20,18924,19341,18205,18660,1361753,638514.0,25903211.0
2017-11-21,18810,19719,17978,18206,1465158,622972.0,25903211.0
2017-11-22,18508,18697,15442,16389,2216585,560805.0,25903211.0
2017-11-23,16653,18167,16085,18168,1576091,621677.0,25903211.0
2017-11-24,18659,19341,17221,17751,1567583,607430.0,25903211.0
2017-11-27,17145,18054,16956,17828,626361,610021.0,25903211.0
2017-11-28,18205,18659,16010,16200,1082649,554329.0,25903211.0
2017-11-29,16199,16994,15745,16654,927969,569871.0,25903211.0
2017-11-30,16615,16691,15593,15973,633708,546558.0,25903211.0
2017-12-01,16123,16804,15669,16464,689514,563395.0,25903211.0
2017-12-04,16312,17410,16048,16805,626283,575051.0,25903211.0
2017-12-05,16804,16918,15934,15973,452864,546558.0,25903211.0
2017-12-06,15896,16388,14685,15064,956903,515474.0,25903211.0
2017-12-07,15101,15252,13928,14496,663886,496046.0,25903211.0
2017-12-08,14609,14874,14117,14610,522262,499932.0,25903211.0
2017-12-11,14647,15139,14458,15064,364592,515474.0,25903211.0
2017-12-12,15101,15858,14458,14496,807108,496046.0,25903211.0
2017-12-13,14382,15367,14344,15254,400159,521950.0,25903211.0
2017-12-14,15367,15555,14761,14761,391990,505113.0,25903211.0
2017-12-15,14761,15215,14609,14875,247465,508998.0,25903211.0
2017-12-18,15026,15290,14382,14458,273740,494751.0,25903211.0
2017-12-19,14458,14647,13814,14421,344714,493456.0,25903211.0
2017-12-20,14420,15518,14155,15254,565876,521950.0,25903211.0
2017-12-21,15367,15404,14836,14837,341433,507703.0,25903211.0
2017-12-22,14874,16010,14609,15973,615459,546558.0,25903211.0
2017-12-26,16274,16767,15555,15594,942621,533606.0,25903211.0
2017-12-27,16123,18167,16010,18168,1796646,621677.0,25903211.0
2017-12-28,18167,18470,17638,17979,777450,615201.0,25903211.0
2018-01-02,18091,19113,17826,18773,764661,642400.0,25903211.0
2018-01-03,18773,19076,17523,18282,710659,625563.0,25903211.0
2018-01-04,18319,18357,16804,17070,823916,584117.0,25903211.0
2018-01-05,17335,17675,17107,17411,516019,595774.0,25903211.0
2018-01-08,17675,22482,17032,22483,2048133,769325.0,25903211.0
2018-01-09,21725,22141,20060,20439,1822566,699387.0,25903211.0
2018-01-10,20438,20779,18659,20666,1602219,707158.0,25903211.0
2018-01-11,21763,22519,20362,20704,1876296,708453.0,25903211.0
2018-01-12,20703,21271,20022,20515,901146,701977.0,25903211.0
2018-01-15,20665,21460,19529,21120,1127585,722700.0,25903211.0
2018-01-16,20816,21952,20438,21196,873464,725290.0,25903211.0
2018-01-17,21498,22709,21006,21650,1478239,740832.0,25903211.0
2018-01-18,22103,23428,21535,23392,1706313,800409.0,25903211.0
2018-01-19,23693,23731,20854,21120,1514306,722700.0,25903211.0
2018-01-22,20476,21195,19719,20969,679285,717519.0,25903211.0
2018-01-23,21195,21612,20514,21309,413277,729175.0,25903211.0
2018-01-24,21498,21725,21119,21196,384759,725290.0,25903211.0
2018-01-25,21081,21800,20854,21802,459879,746012.0,25903211.0
2018-01-26,21990,22293,21725,21953,366309,751193.0,25903211.0
2018-01-29,22217,22406,21800,22142,413927,757669.0,25903211.0
2018-01-30,21877,21914,20892,20969,643486,717519.0,25903211.0
2018-01-31,20060,21081,19681,20439,688479,699387.0,25903211.0
2018-02-01,20438,20779,19719,20099,336058,687730.0,25903211.0
2018-02-02,20097,20362,18962,19531,443627,668303.0,25903211.0
2018-02-05,18583,20590,18583,19115,518785,654056.0,25903211.0
2018-02-06,18357,19832,18129,19796,528617,677369.0,25903211.0
2018-02-07,20173,20362,19000,19000,460842,650171.0,25903211.0
2018-02-08,19227,20590,19038,20099,649834,687730.0,25903211.0
2018-02-09,19378,19870,19189,19719,392390,674779.0,25903211.0
2018-02-12,19832,20400,19454,19455,309655,665713.0,25903211.0
2018-02-13,19832,20022,19265,19266,247123,659237.0,25903211.0
2018-02-14,19303,20551,19303,20553,338656,703272.0,25903211.0
2018-02-19,20362,21006,19870,20931,338622,716224.0,25903211.0
2018-02-20,21044,21119,20287,20363,277676,696796.0,25903211.0
2018-02-21,20325,21006,19984,20818,227838,712338.0,25903211.0
2018-02-22,20060,20438,19303,19493,706696,667008.0,25903211.0
2018-02-23,19606,19946,19227,19606,307233,670893.0,25903211.0
2018-02-26,19757,20930,19757,20590,588198,704567.0,25903211.0
2018-02-27,21119,21535,20514,20515,407396,701977.0,25903211.0
2018-02-28,20438,21044,20287,21044,280975,720109.0,25903211.0
2018-03-02,20628,21422,20438,21272,312683,727880.0,25903211.0
2018-03-05,21309,21347,20438,20439,246447,699387.0,25903211.0
2018-03-06,20741,21195,20628,21083,227874,721404.0,25903211.0
2018-03-07,21006,21535,20930,20969,380915,717519.0,25903211.0
2018-03-08,21309,21612,20930,20969,308047,717519.0,25903211.0
2018-03-09,20438,21119,20400,21083,357217,721404.0,25903211.0
2018-03-12,21309,22103,21119,21991,506868,752488.0,25903211.0
2018-03-13,22028,22141,21460,21915,372532,749898.0,25903211.0
2018-03-14,21687,21725,21347,21650,226161,740832.0,25903211.0
2018-03-15,21649,21763,21195,21499,224254,735651.0,25903211.0
2018-03-16,21271,21574,21195,21272,215772,727880.0,25903211.0
2018-03-19,21157,21725,21006,21272,253379,727880.0,25903211.0
2018-03-20,20930,21422,20703,21158,252351,723995.0,25903211.0
2018-03-21,21157,21649,20476,20515,507476,701977.0,25903211.0
2018-03-22,20514,21233,20211,20287,496626,694206.0,25903211.0
2018-03-23,19189,19757,16956,17032,1011374,582822.0,25903211.0
2018-03-26,17221,18810,17032,18773,683627,642400.0,25903211.0
2018-03-27,18924,19189,18242,18471,320409,632038.0,25903211.0
2018-03-28,18016,18319,17410,17941,338455,613906.0,25903211.0
2018-03-29,17978,18773,17940,18698,227484,639809.0,25903211.0
2018-03-30,18697,19341,18508,19152,214536,655351.0,25903211.0
2018-04-02,19151,19151,18583,18584,153497,635924.0,25903211.0
2018-04-03,18167,18470,17978,18244,305818,624267.0,25903211.0
2018-04-04,18432,19038,18242,18735,337325,641104.0,25903211.0
2018-04-05,19454,20135,19264,19644,510248,672188.0,25903211.0
2018-04-06,19681,20211,19416,19985,408834,686453.0,26002005.0
