솔브레인(036830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-11,44250,45850,44150,45500,47529,753624.0,16563161.0
2015-09-14,45900,47000,45750,46650,60784,772671.0,16563161.0
2015-09-15,46550,47000,46300,46900,38723,776812.0,16563161.0
2015-09-16,47200,47200,46100,46150,39708,764390.0,16563161.0
2015-09-17,46300,47350,46050,46600,66930,771843.0,16563161.0
2015-09-18,47150,47400,46600,47400,30258,785094.0,16563161.0
2015-09-21,47150,48900,47000,48000,59845,795032.0,16563161.0
2015-09-22,48000,50600,48000,50300,101858,833127.0,16563161.0
2015-09-23,49500,50600,48400,50000,62756,828158.0,16563161.0
2015-09-24,50500,52800,49500,49500,132833,819876.0,16563161.0
2015-09-25,48000,48300,41250,42200,827663,698965.0,16563161.0
2015-09-30,41650,43250,41000,42900,216162,710560.0,16563161.0
2015-10-01,43150,43450,42550,43150,119718,714700.0,16563161.0
2015-10-02,43550,43800,42650,43600,117335,722154.0,16563161.0
2015-10-05,43950,44300,43250,43550,113831,721326.0,16563161.0
2015-10-06,43500,43700,42800,42900,80442,710560.0,16563161.0
2015-10-07,43150,44300,43000,43800,151056,725466.0,16563161.0
2015-10-08,44000,44300,42450,43050,81197,713044.0,16563161.0
2015-10-12,43400,43400,41550,41750,101149,691512.0,16563161.0
2015-10-13,41350,41800,40300,41150,118079,681574.0,16563161.0
2015-10-14,41250,41950,41000,41850,54282,693168.0,16563161.0
2015-10-15,41550,42050,41350,41900,38760,693996.0,16563161.0
2015-10-16,42050,42950,41600,41650,77181,689856.0,16563161.0
2015-10-19,41750,43250,41750,43000,59471,712216.0,16563161.0
2015-10-20,43000,43050,41650,42150,128373,698137.0,16563161.0
2015-10-21,42200,42500,41600,42400,62977,702278.0,16563161.0
2015-10-22,42600,42600,41450,41600,47323,689027.0,16563161.0
2015-10-23,41800,41900,40200,40450,89856,669980.0,16563161.0
2015-10-26,40550,41350,40500,40900,55161,677433.0,16563161.0
2015-10-27,41000,41050,40050,40250,61657,666667.0,16563161.0
2015-10-28,40400,41200,40300,40750,65449,674949.0,16563161.0
2015-10-29,40800,41250,39500,40000,121064,662526.0,16563161.0
2015-10-30,40000,40500,39000,39850,90127,660042.0,16563161.0
2015-11-02,40100,40100,38700,38800,94760,642651.0,16563161.0
2015-11-03,38800,39300,37700,38000,117712,629400.0,16563161.0
2015-11-04,37800,38400,36150,36250,173440,600415.0,16563161.0
2015-11-05,36450,37400,36450,37150,106155,615321.0,16563161.0
2015-11-06,37150,37150,34600,34600,254878,573085.0,16563161.0
2015-11-09,35050,35250,34400,34500,84436,571429.0,16563161.0
2015-11-10,34700,34800,32450,33350,149126,552381.0,16563161.0
2015-11-11,33750,34500,33250,34200,84334,566460.0,16563161.0
2015-11-12,34700,34750,33600,34100,54035,564804.0,16563161.0
2015-11-13,33850,35050,33550,34500,215246,571429.0,16563161.0
2015-11-16,34650,37000,34450,36750,262426,608696.0,16563161.0
2015-11-17,37700,38650,36450,37150,226496,615321.0,16563161.0
2015-11-18,36750,37300,35800,35900,177971,594617.0,16563161.0
2015-11-19,36150,36700,35500,36700,109294,607868.0,16563161.0
2015-11-20,37500,38100,36750,36900,162741,611181.0,16563161.0
2015-11-23,37800,37900,36800,37000,79441,612837.0,16563161.0
2015-11-24,37600,38550,37400,38250,141230,633541.0,16563161.0
2015-11-25,38600,39250,38150,38550,99872,638510.0,16563161.0
2015-11-26,38900,39000,38100,38600,87916,639338.0,16563161.0
2015-11-27,38400,39100,38050,39050,42444,646791.0,16563161.0
2015-11-30,39000,39100,38200,38200,56735,632713.0,16563161.0
2015-12-01,37950,38850,37800,38800,50762,642651.0,16563161.0
2015-12-02,38700,38900,37900,38750,46207,641822.0,16563161.0
2015-12-03,38100,38850,38100,38450,31384,636854.0,16563161.0
2015-12-04,38100,38950,37900,38800,33082,642651.0,16563161.0
2015-12-07,38800,38900,37650,37700,57596,624431.0,16563161.0
2015-12-08,37400,38150,36300,37350,70685,618634.0,16563161.0
2015-12-09,38000,38000,37150,37350,29727,618634.0,16563161.0
2015-12-10,37350,37350,35000,35350,135112,585508.0,16563161.0
2015-12-11,35750,36850,35600,36550,71022,605384.0,16563161.0
2015-12-14,36250,37200,35800,36750,49308,608696.0,16563161.0
2015-12-15,37150,37150,36200,36650,37355,607040.0,16563161.0
2015-12-16,37150,37450,36800,37000,33825,612837.0,16563161.0
2015-12-17,37800,40050,37600,40050,190177,663355.0,16563161.0
2015-12-18,39550,40450,39400,40450,108787,669980.0,16563161.0
2015-12-21,40150,40200,39100,39750,77260,658386.0,16563161.0
2015-12-22,39800,40050,38700,38850,69290,643479.0,16563161.0
2015-12-23,39350,41200,38800,41000,107004,679090.0,16563161.0
2015-12-24,41200,41200,40250,40300,43960,667495.0,16563161.0
2015-12-28,40300,41450,40250,40600,40442,672464.0,16563161.0
2015-12-29,40550,40950,39400,40400,48220,669152.0,16563161.0
2015-12-30,40400,41250,40050,40650,45680,673292.0,16563161.0
2016-01-04,40700,42650,40700,41600,146784,689027.0,16563161.0
2016-01-05,41400,42400,41000,41550,103123,688199.0,16563161.0
2016-01-06,41750,42150,40200,41200,73950,682402.0,16563161.0
2016-01-07,41100,41200,39300,40200,100538,665839.0,16563161.0
2016-01-08,39500,40500,39150,40400,68435,669152.0,16563161.0
2016-01-11,39600,40300,39100,39100,51249,647620.0,16563161.0
2016-01-12,39400,41000,39400,40600,68411,672464.0,16563161.0
2016-01-13,41000,41000,40300,40550,58362,671636.0,16563161.0
2016-01-14,40050,40250,39450,40050,38048,663355.0,16563161.0
2016-01-15,40350,40650,39000,39300,54578,650932.0,16563161.0
2016-01-18,38600,39200,38400,38600,47130,639338.0,16563161.0
2016-01-19,38950,38950,37600,37650,84591,623603.0,16563161.0
2016-01-20,37900,37900,35600,35950,97670,595446.0,16563161.0
2016-01-21,36250,37250,35000,36650,58226,607040.0,16563161.0
2016-01-22,37200,37750,36800,37600,30355,622775.0,16563161.0
2016-01-25,37850,38200,37600,38050,34127,630228.0,16563161.0
2016-01-26,37950,37950,36300,36300,50364,601243.0,16563161.0
2016-01-27,36600,36950,36250,36400,73957,602899.0,16563161.0
2016-01-28,36800,38200,36550,37950,43382,628572.0,16563161.0
2016-01-29,38200,38400,37400,37750,48319,625259.0,16563161.0
2016-02-01,37450,39050,37450,38950,46005,645135.0,16563161.0
2016-02-02,38600,38600,37000,37000,102152,612837.0,16563161.0
2016-02-03,36800,37700,36600,37250,30806,616978.0,16563161.0
2016-02-04,37300,37800,37100,37100,39224,614493.0,16563161.0
2016-02-05,37400,37400,36700,37150,31266,615321.0,16563161.0
2016-02-11,35850,36850,35700,36250,47179,600415.0,16563161.0
2016-02-12,36150,36200,34500,35300,58374,584680.0,16563161.0
2016-02-15,35300,36500,35300,36050,33104,597102.0,16563161.0
2016-02-16,36100,37250,36100,37000,25582,612837.0,16563161.0
2016-02-17,36700,37100,36000,36450,28748,603727.0,16563161.0
2016-02-18,36900,37350,36450,37250,42218,616978.0,16563161.0
2016-02-19,37350,40250,36400,40000,192872,662526.0,16563161.0
2016-02-22,40200,40600,39650,40150,121410,665011.0,16563161.0
2016-02-23,40900,41300,40250,40250,78989,666667.0,16563161.0
2016-02-24,40350,41100,39650,41000,136445,679090.0,16563161.0
2016-02-25,40750,41600,40600,41300,70398,684059.0,16563161.0
2016-02-26,41250,41600,40900,41300,49104,684059.0,16563161.0
2016-02-29,41300,42300,41300,42250,118794,699794.0,16563161.0
2016-03-02,42800,42950,42150,42550,68484,704763.0,16563161.0
2016-03-03,42900,42900,41200,42700,81857,707247.0,16563161.0
2016-03-04,42700,43150,41500,42850,54458,709731.0,16563161.0
2016-03-07,42500,43300,42500,43050,72945,713044.0,16563161.0
2016-03-08,43250,43300,42400,43200,54778,715529.0,16563161.0
2016-03-09,43200,43200,42150,42150,58735,698137.0,16563161.0
2016-03-10,42250,43200,41700,43200,53610,715529.0,16563161.0
2016-03-11,43150,43200,42150,42400,38889,702278.0,16563161.0
2016-03-14,42550,42950,42000,42000,31159,695653.0,16563161.0
2016-03-15,42150,42350,40600,40700,79208,674121.0,16563161.0
2016-03-16,40700,41750,40700,41600,58380,689027.0,16563161.0
2016-03-17,41850,42050,41050,41800,37308,692340.0,16563161.0
2016-03-18,42000,42700,41550,42450,42464,703106.0,16563161.0
2016-03-21,42450,43800,42400,42750,78197,708075.0,16563161.0
2016-03-22,42750,43000,42350,42800,46218,708903.0,16563161.0
2016-03-23,42900,42900,42150,42600,39571,705591.0,16563161.0
2016-03-24,42600,43250,42500,43250,69688,716357.0,16563161.0
2016-03-25,43300,43400,42150,42300,46679,700622.0,16563161.0
2016-03-28,42400,42450,41250,41250,34215,683230.0,16563161.0
2016-03-29,41600,42500,41250,42250,42330,699794.0,16563161.0
2016-03-30,42850,42850,41250,42650,52235,706419.0,16563161.0
2016-03-31,42300,42400,41300,41500,35751,687371.0,16563161.0
2016-04-01,41350,42350,41350,41450,55764,686543.0,16563161.0
2016-04-04,41600,43900,41600,43850,83645,726295.0,16563161.0
2016-04-05,43700,44000,42650,43100,48081,713872.0,16563161.0
2016-04-06,43200,45300,43200,45300,112704,750311.0,16563161.0
2016-04-07,45600,45700,44750,45400,56450,751968.0,16563161.0
2016-04-08,45000,46550,44900,46300,65965,766874.0,16563161.0
2016-04-11,47000,47000,44750,45200,63833,748655.0,16563161.0
2016-04-12,44400,45400,44050,45300,44141,750311.0,16563161.0
2016-04-14,44950,46000,44600,46000,38990,761905.0,16563161.0
2016-04-15,46600,46900,44600,44750,50365,741201.0,16563161.0
2016-04-18,45350,45700,44100,45100,46800,746999.0,16563161.0
2016-04-19,45100,45350,44600,45300,43576,750311.0,16563161.0
2016-04-20,44800,45550,44600,44850,45159,742858.0,16563161.0
2016-04-21,45100,45100,44300,44850,29487,742858.0,16563161.0
2016-04-22,45350,45400,44200,44400,26449,735404.0,16563161.0
2016-04-25,44550,45500,44450,44850,46794,742858.0,16563161.0
2016-04-26,44750,44750,43450,43450,54079,719669.0,16563161.0
2016-04-27,43250,43850,42700,43500,43650,720498.0,16563161.0
2016-04-28,43850,44100,43200,43650,36447,722982.0,16563161.0
2016-04-29,43650,43900,43150,43500,30705,720498.0,16563161.0
2016-05-02,43400,43800,42350,43000,48120,712216.0,16563161.0
2016-05-03,43100,43250,42500,42700,31268,707247.0,16563161.0
2016-05-04,42500,43200,42500,42650,21558,706419.0,16563161.0
2016-05-09,42650,43100,42600,43050,36248,713044.0,16563161.0
2016-05-10,43050,43100,41500,42750,52852,708075.0,16563161.0
2016-05-11,43300,43300,41950,42650,26150,706419.0,16563161.0
2016-05-12,42200,42800,42000,42700,29655,707247.0,16563161.0
2016-05-13,42550,44300,42300,43050,100813,713044.0,16563161.0
2016-05-16,43650,45650,43300,45500,177668,753624.0,16563161.0
2016-05-17,45100,49250,45100,48550,338734,804141.0,16563161.0
2016-05-18,48200,49300,47900,48350,126981,800829.0,16563161.0
2016-05-19,47800,48100,46500,47350,99240,784266.0,16563161.0
2016-05-20,46800,48100,46800,47750,49250,790891.0,16563161.0
2016-05-23,47900,48400,46750,48100,56975,796688.0,16563161.0
2016-05-24,48100,48100,47200,47650,36309,789235.0,16563161.0
2016-05-25,47800,49000,47650,48150,78826,797516.0,16563161.0
2016-05-26,48150,49600,48150,49250,86733,815736.0,16563161.0
2016-05-27,48850,50700,48850,50300,89401,833127.0,16563161.0
2016-05-30,50600,50900,49850,50000,58302,828158.0,16563161.0
2016-05-31,49650,50000,48850,49000,107041,811595.0,16563161.0
2016-06-01,49000,50100,48950,49100,94052,813251.0,16563161.0
2016-06-02,49450,49950,49200,49850,80640,825674.0,16563161.0
2016-06-03,50100,58700,50100,56800,526160,940788.0,16563161.0
2016-06-07,56200,59200,55800,59000,286663,977226.0,16563161.0
2016-06-08,59700,59800,56200,56500,192677,935819.0,16563161.0
2016-06-09,57000,57400,55600,56800,142003,940788.0,16563161.0
2016-06-10,56400,56400,54200,55100,145245,912630.0,16563161.0
2016-06-13,54200,55100,53800,55000,90313,910974.0,16563161.0
2016-06-14,54500,55200,52900,54700,99847,906005.0,16563161.0
2016-06-15,55000,59800,55000,59200,340392,980539.0,16563161.0
2016-06-16,58900,58900,55500,55800,204956,924224.0,16563161.0
2016-06-17,56900,58200,56400,58000,136354,960663.0,16563161.0
2016-06-20,58000,58400,56300,56400,117109,934162.0,16563161.0
2016-06-21,57000,57000,54300,54700,130251,906005.0,16563161.0
2016-06-22,54800,56800,54400,55300,103067,915943.0,16563161.0
2016-06-23,55700,57000,54700,56600,65080,937475.0,16563161.0
2016-06-24,57400,57400,52900,54100,120164,896067.0,16563161.0
2016-06-27,53500,55000,51900,54700,56265,906005.0,16563161.0
2016-06-28,54400,56900,53900,55800,76283,924224.0,16563161.0
2016-06-29,56500,57800,55200,56700,76030,939131.0,16563161.0
2016-06-30,57000,57200,55600,55600,54169,920912.0,16563161.0
2016-07-01,55100,58200,55100,56500,103439,935819.0,16563161.0
2016-07-04,57300,59900,56800,59200,116706,980539.0,16563161.0
2016-07-05,59200,59400,57600,58500,56262,968945.0,16563161.0
2016-07-06,57900,58200,56500,56600,60909,937475.0,16563161.0
2016-07-07,57300,59200,57100,58700,88251,972258.0,16563161.0
2016-07-08,58800,59000,56300,57100,72224,945756.0,16563161.0
2016-07-11,57300,61000,57100,60800,140745,1007040.0,16563161.0
2016-07-12,61300,63000,59400,59700,180478,988821.0,16563161.0
2016-07-13,60000,60700,58700,59600,89187,987164.0,16563161.0
2016-07-14,60100,60800,59300,59800,77280,990477.0,16563161.0
2016-07-15,59600,59800,57300,58000,157624,960663.0,16563161.0
2016-07-18,57500,57600,56300,57500,130938,952382.0,16563161.0
2016-07-19,58600,59600,57800,58400,92263,967289.0,16563161.0
2016-07-20,58400,58800,57200,58300,79851,965632.0,16563161.0
2016-07-21,58400,64100,58200,62700,304759,1038510.0,16563161.0
2016-07-22,62800,63900,62000,63100,92031,1045135.0,16563161.0
2016-07-25,63800,65700,62500,62600,121818,1036854.0,16563161.0
2016-07-26,61800,63600,61800,63300,52592,1048448.0,16563161.0
2016-07-27,63400,63800,62100,62600,53027,1036854.0,16563161.0
2016-07-28,62300,65600,62100,65600,101266,1086543.0,16563161.0
2016-07-29,65400,66300,64600,65000,95602,1076605.0,16563161.0
2016-08-01,65500,68800,65300,67300,109941,1114701.0,16563161.0
2016-08-02,67000,67900,65800,67300,85264,1114701.0,16563161.0
2016-08-03,66600,68500,66300,67500,88352,1118013.0,16563161.0
2016-08-04,67500,69700,65700,66300,123128,1098138.0,16563161.0
2016-08-05,66500,66900,64100,65300,107196,1081574.0,16563161.0
2016-08-08,66000,66200,63300,63800,146308,1056730.0,16563161.0
2016-08-09,63900,65700,63400,65400,110151,1083231.0,16563161.0
2016-08-10,64800,66800,64800,65600,145360,1086543.0,16563161.0
2016-08-11,65800,67900,64500,67000,117535,1109732.0,16563161.0
2016-08-12,67100,67700,66000,66800,89653,1106419.0,16563161.0
2016-08-16,66300,66300,63400,63900,189937,1058386.0,16563161.0
2016-08-17,63700,64800,61600,63000,126671,1043479.0,16563161.0
2016-08-18,63500,66500,62600,65800,149427,1089856.0,16563161.0
2016-08-19,66000,66900,65500,66200,104171,1096481.0,16563161.0
2016-08-22,66800,66800,64300,64600,76979,1069980.0,16563161.0
2016-08-23,64900,65200,63500,64800,74265,1073293.0,16563161.0
2016-08-24,65200,65600,63100,63100,66875,1045135.0,16563161.0
2016-08-25,63500,65100,63300,64300,81848,1065011.0,16563161.0
2016-08-26,64300,64300,62100,62800,91052,1040167.0,16563161.0
2016-08-29,62500,62500,60300,60400,74306,1000415.0,16563161.0
2016-08-30,60400,62200,60400,61600,72067,1020291.0,16563161.0
2016-08-31,61200,62400,59300,61900,117474,1025260.0,16563161.0
2016-09-01,61400,61600,60200,60600,86814,1003728.0,16563161.0
2016-09-02,60600,61300,60400,61000,69955,1010353.0,16563161.0
2016-09-05,62200,62200,58600,59300,148300,982195.0,16563161.0
2016-09-06,59800,61500,59300,59500,83955,985508.0,16563161.0
2016-09-07,60000,60400,59100,59400,96961,983852.0,16563161.0
2016-09-08,59400,60100,56700,58700,219504,972258.0,16563161.0
2016-09-09,58800,61100,57500,60300,113431,998759.0,16563161.0
2016-09-12,59000,60200,56900,56900,99185,942444.0,16563161.0
2016-09-13,58100,58500,57100,58500,75455,968945.0,16563161.0
2016-09-19,57800,60700,57800,60000,110138,993790.0,16563161.0
2016-09-20,59300,60600,59100,59600,45509,987164.0,16563161.0
2016-09-21,59500,60700,59500,60200,33231,997102.0,16563161.0
2016-09-22,60200,64700,59400,64300,237903,1065011.0,16563161.0
2016-09-23,63900,64000,61700,62700,171036,1038510.0,16563161.0
2016-09-26,62700,63200,61400,61700,69253,1021947.0,16563161.0
2016-09-27,61400,62100,60800,61600,75888,1020291.0,16563161.0
2016-09-28,62000,63400,61200,61300,88186,1015322.0,16563161.0
2016-09-29,62000,62300,60700,62200,78466,1030229.0,16563161.0
2016-09-30,61500,61700,60200,60900,95019,1008697.0,16563161.0
2016-10-04,60900,66900,59000,60000,137309,993790.0,16563161.0
2016-10-05,60600,60800,58600,59000,80584,977226.0,16563161.0
2016-10-06,58800,59100,57200,58300,128023,965632.0,16563161.0
2016-10-07,57800,58600,57200,57700,55149,955694.0,16563161.0
2016-10-10,57700,59000,57700,58300,62581,965632.0,16563161.0
2016-10-11,58400,58900,57800,58100,58451,962320.0,16563161.0
2016-10-12,57900,58000,57000,57500,57943,952382.0,16563161.0
2016-10-13,57900,58200,57100,57800,50836,957351.0,16563161.0
2016-10-14,58200,60200,58100,58500,69440,968945.0,16563161.0
2016-10-17,58400,61700,58300,60900,111647,1008697.0,16563161.0
2016-10-18,60900,61500,59600,59600,79843,987164.0,16563161.0
2016-10-19,60000,60900,58700,60500,51710,1002071.0,16563161.0
2016-10-20,60200,60500,58900,59700,58098,988821.0,16563161.0
2016-10-21,60100,60300,59000,59000,40676,977226.0,16563161.0
2016-10-24,58800,59200,58300,59000,35947,977226.0,16563161.0
2016-10-25,58700,60300,58400,59800,72195,990477.0,16563161.0
2016-10-26,59400,60700,59100,59600,51239,987164.0,16563161.0
2016-10-27,59300,61700,59000,61200,120405,1013665.0,16563161.0
2016-10-28,61200,63900,60300,62700,97612,1038510.0,16563161.0
2016-10-31,62400,64200,61700,62400,102592,1033541.0,16563161.0
2016-11-01,62500,65500,62100,64500,115112,1068324.0,16563161.0
2016-11-02,64500,65000,59900,61200,141408,1013665.0,16563161.0
2016-11-03,60400,62400,60200,61700,53885,1021947.0,16563161.0
2016-11-04,61000,63500,60600,62200,69003,1030229.0,16563161.0
2016-11-07,62800,65800,62800,65200,119885,1079918.0,16563161.0
2016-11-08,64600,65500,63400,64300,74434,1065011.0,16563161.0
2016-11-09,64800,65700,61500,63200,125424,1046792.0,16563161.0
2016-11-10,63800,65900,63000,64500,82811,1068324.0,16563161.0
2016-11-11,64500,64800,63000,63600,55838,1053417.0,16563161.0
2016-11-14,61400,61600,58300,61000,297191,1010353.0,16563161.0
2016-11-15,61000,61700,59700,60000,117200,993790.0,16563161.0
2016-11-16,60400,60600,58100,60600,162385,1003728.0,16563161.0
2016-11-17,61100,61100,59000,59600,70105,987164.0,16563161.0
2016-11-18,59500,59700,57200,57600,98197,954038.0,16563161.0
2016-11-21,57700,57800,56000,56500,71969,935819.0,16563161.0
2016-11-22,56500,56900,54200,55300,201924,915943.0,16563161.0
2016-11-23,55900,56500,54700,55400,66067,917599.0,16563161.0
2016-11-24,55500,56000,54100,54800,87110,907661.0,16563161.0
2016-11-25,55000,56600,55000,56500,81326,935819.0,16563161.0
2016-11-28,56200,56300,54800,55100,78357,912630.0,16563161.0
2016-11-29,54800,55000,53100,53800,113010,891098.0,16563161.0
2016-11-30,53800,53800,52000,52200,191615,864597.0,16563161.0
2016-12-01,52600,53200,51300,52200,102708,864597.0,16563161.0
2016-12-02,51600,53100,51400,52100,67572,862941.0,16563161.0
2016-12-05,51600,52300,50500,50500,82371,836440.0,16563161.0
2016-12-06,50700,52900,50700,52500,77064,869566.0,16563161.0
2016-12-07,52900,53600,52300,53100,81121,879504.0,16563161.0
2016-12-08,53500,54500,53200,53900,83307,892754.0,16563161.0
2016-12-09,53900,54600,53400,54300,49610,899380.0,16563161.0
2016-12-12,54700,55300,54100,54600,61544,904349.0,16563161.0
2016-12-13,54300,57400,54200,57200,119899,947413.0,16563161.0
2016-12-14,57300,58000,56600,56600,80363,937475.0,16563161.0
2016-12-15,56200,60200,56100,59900,148281,992133.0,16563161.0
2016-12-16,59900,61200,58600,59800,100200,990477.0,16563161.0
2016-12-19,59300,60100,58400,58600,63290,970601.0,16563161.0
2016-12-20,59000,61200,58400,59200,109060,980539.0,16563161.0
2016-12-21,59800,60300,58500,58900,56438,975570.0,16563161.0
2016-12-22,58500,61500,58500,61200,102903,1013665.0,16563161.0
2016-12-23,61300,62500,60600,61700,70918,1021947.0,16563161.0
2016-12-26,61700,62200,60200,60500,61633,1002071.0,16563161.0
2016-12-27,60400,62000,60300,61100,46324,1012009.0,16563161.0
2016-12-28,61100,61700,59400,60400,63250,1000415.0,16563161.0
2016-12-29,60000,60800,59200,60400,60980,1000415.0,16563161.0
2017-01-02,60400,62000,60400,61600,63312,1020291.0,16563161.0
2017-01-03,61300,62200,61000,62100,60295,1028572.0,16563161.0
2017-01-04,62700,62700,59200,59300,122251,982195.0,16563161.0
2017-01-05,59600,59700,57000,57300,183344,949069.0,16563161.0
2017-01-06,57600,58600,56800,57700,80099,955694.0,16563161.0
2017-01-09,57400,58600,57300,57500,72829,952382.0,16563161.0
2017-01-10,57200,57800,54600,55200,161964,914286.0,16563161.0
2017-01-11,55500,56500,54900,55500,167082,919255.0,16563161.0
2017-01-12,56000,56700,54400,54700,118958,906005.0,16563161.0
2017-01-13,55000,56900,54900,56900,143524,942444.0,16563161.0
2017-01-16,57100,57200,55200,55300,113776,915943.0,16563161.0
2017-01-17,55000,55400,53700,54000,169560,894411.0,16563161.0
2017-01-18,53600,55100,53600,55000,77643,910974.0,16563161.0
2017-01-19,55100,57000,55000,56300,127081,932506.0,16563161.0
2017-01-20,55500,56200,52800,52900,122806,876191.0,16563161.0
2017-01-23,53300,54700,52300,54200,90378,897723.0,16563161.0
2017-01-24,54000,55100,53600,54200,68598,897723.0,16563161.0
2017-01-25,54400,55500,54400,55100,82807,912630.0,16563161.0
2017-01-26,55300,56100,54200,55500,87034,919255.0,16563161.0
2017-01-31,54800,55000,53900,54000,65507,894411.0,16563161.0
2017-02-01,54400,55000,53900,54400,48414,901036.0,16563161.0
2017-02-02,54300,54300,52200,52200,194788,864597.0,16563161.0
2017-02-03,52100,53800,50600,53300,179840,882816.0,16563161.0
2017-02-06,54000,54000,52600,52800,65745,874535.0,16563161.0
2017-02-07,52500,52700,50600,50900,256169,843065.0,16563161.0
2017-02-08,51100,51800,50700,51400,123625,851346.0,16563161.0
2017-02-09,51800,52000,51000,51300,70783,849690.0,16563161.0
2017-02-10,51400,51900,50600,50800,76453,841409.0,16563161.0
2017-02-13,51100,51400,50400,51200,91160,848034.0,16563161.0
2017-02-14,50900,52400,50800,52300,85946,866253.0,16563161.0
2017-02-15,52500,52700,51600,52100,52832,862941.0,16563161.0
2017-02-16,52300,52800,51800,52600,56810,871222.0,16563161.0
2017-02-17,52600,52700,51800,52000,41679,861284.0,16563161.0
2017-02-20,50800,51100,49700,51000,132666,844721.0,16563161.0
2017-02-21,51200,51200,50200,50300,110529,833127.0,16563161.0
2017-02-22,50200,50200,47150,47550,472037,787578.0,16563161.0
2017-02-23,47800,48150,47300,47550,220998,787578.0,16563161.0
2017-02-24,47600,47750,47450,47500,137218,786750.0,16563161.0
2017-02-27,47100,47650,46550,46850,157149,775984.0,16563161.0
2017-02-28,47150,48150,46750,48000,121497,795032.0,16563161.0
2017-03-02,48100,48100,46600,47000,112209,778469.0,16563161.0
2017-03-03,46750,47000,45850,45850,113017,759421.0,16563161.0
2017-03-06,45850,47650,45350,47450,129917,785922.0,16563161.0
2017-03-07,47550,48500,47100,48350,107966,800829.0,16563161.0
2017-03-08,48400,48800,48150,48600,90480,804970.0,16563161.0
2017-03-09,48100,49000,48100,48650,109633,805798.0,16563161.0
2017-03-10,48800,49000,48050,48900,116782,809939.0,16563161.0
2017-03-13,48900,49000,48500,48700,59936,806626.0,16563161.0
2017-03-14,48800,48950,47750,48000,76880,795032.0,16563161.0
2017-03-15,48400,48500,47900,48000,43517,795032.0,16563161.0
2017-03-16,48200,48450,47300,47800,50390,791719.0,16563161.0
2017-03-17,47850,48100,47350,47900,43825,793375.0,16563161.0
2017-03-20,47600,48900,47600,48850,61686,809110.0,16563161.0
2017-03-21,49000,49950,47850,48650,93741,805798.0,16563161.0
2017-03-22,48400,48400,47700,47800,50725,791719.0,16563161.0
2017-03-23,48050,48200,47400,47800,45503,791719.0,16563161.0
2017-03-24,47600,48450,47450,48450,59396,802485.0,16563161.0
2017-03-27,48450,49500,48400,49100,67891,813251.0,16563161.0
2017-03-28,49200,50400,49050,50200,79525,831471.0,16563161.0
2017-03-29,49950,52500,49950,51600,169709,854659.0,16563161.0
2017-03-30,51900,52800,51400,51900,75670,859628.0,16563161.0
2017-03-31,51800,52300,51300,52000,58135,861284.0,16563161.0
2017-04-03,52300,53400,52100,53400,77635,884473.0,16563161.0
2017-04-04,53400,54700,52800,54500,147052,902692.0,16563161.0
2017-04-05,54200,54900,53500,54400,85403,901036.0,16563161.0
2017-04-06,54900,54900,53700,53700,75445,889442.0,16563161.0
2017-04-07,53500,54300,52700,53600,52097,887785.0,16563161.0
2017-04-10,53200,53600,51600,52800,59640,874535.0,16563161.0
2017-04-11,53800,54400,53500,54100,146165,896067.0,16563161.0
2017-04-12,54200,55100,53600,53800,58567,891098.0,16563161.0
2017-04-13,53700,54800,53400,54400,45719,901036.0,16563161.0
2017-04-14,55000,56900,54700,56400,91564,934162.0,16563161.0
2017-04-17,56500,56800,55900,56400,68575,934162.0,16563161.0
2017-04-18,56300,56600,55100,55700,60591,922568.0,16563161.0
2017-04-19,56000,56100,54900,55200,40575,914286.0,16563161.0
2017-04-20,55100,56300,54800,56000,45766,927537.0,16563161.0
2017-04-21,55700,55900,54200,54500,70919,902692.0,16563161.0
2017-04-24,54500,54900,54000,54100,69503,896067.0,16563161.0
2017-04-25,54300,55300,53400,55300,46325,915943.0,16563161.0
2017-04-26,55700,57100,55100,56800,85879,940788.0,16563161.0
2017-04-27,56400,56700,54900,55800,55588,924224.0,16563161.0
2017-04-28,55600,55700,54600,55000,36654,910974.0,16563161.0
2017-05-02,54600,56400,54600,55600,41307,920912.0,16563161.0
2017-05-04,56000,56400,54500,55400,55233,917599.0,16563161.0
2017-05-08,55700,56300,55400,56000,85913,927537.0,16563161.0
2017-05-10,56500,56900,56000,56800,56450,940788.0,16563161.0
2017-05-11,57200,58300,56200,57800,93802,957351.0,16563161.0
2017-05-12,57900,58000,55600,56400,80958,934162.0,16563161.0
2017-05-15,56300,62000,55100,62000,332523,1026916.0,16563161.0
2017-05-16,62000,63200,61400,62900,132960,1041823.0,16563161.0
2017-05-17,62300,62700,60300,62000,83904,1026916.0,16563161.0
2017-05-18,60400,62500,60300,61600,72229,1020291.0,16563161.0
2017-05-19,61600,63600,61600,62500,92630,1035198.0,16563161.0
2017-05-22,62700,65000,62700,64600,132895,1069980.0,16563161.0
2017-05-23,65000,67000,64700,66400,102820,1099794.0,16563161.0
2017-05-24,66500,67700,65500,66300,102001,1098138.0,16563161.0
2017-05-25,67800,70000,67800,70000,214598,1159421.0,16563161.0
2017-05-26,69700,69700,67700,68300,138524,1131264.0,16563161.0
2017-05-29,68600,69800,67500,68500,102922,1134577.0,16563161.0
