에스엔유(080000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-25,4600,4620,4395,4505,160416,92053.0,20433470.0
2016-01-26,4470,4470,4350,4380,109143,89499.0,20433470.0
2016-01-27,4430,4780,4400,4635,329016,94709.0,20433470.0
2016-01-28,4590,4730,4590,4630,125489,94607.0,20433470.0
2016-01-29,4640,4680,4450,4475,135682,91440.0,20433470.0
2016-02-01,4500,4555,4320,4350,237597,88886.0,20433470.0
2016-02-02,4255,4300,3955,4045,398209,82653.0,20433470.0
2016-02-03,4040,4335,4035,4040,217582,82551.0,20433470.0
2016-02-04,4050,4115,4045,4060,78293,82960.0,20433470.0
2016-02-05,4095,4170,4060,4100,68620,83777.0,20433470.0
2016-02-11,3980,4055,3815,3835,122301,78362.0,20433470.0
2016-02-12,3630,3810,3600,3700,129633,75604.0,20433470.0
2016-02-15,3720,3830,3710,3805,50398,77749.0,20433470.0
2016-02-16,3850,3895,3820,3850,41409,78669.0,20433470.0
2016-02-17,3810,3855,3730,3775,51210,77136.0,20433470.0
2016-02-18,3825,4190,3825,4060,238388,82960.0,20433470.0
2016-02-19,4065,4100,3960,4065,64095,83062.0,20433470.0
2016-02-22,4095,4180,4065,4135,76216,84492.0,20433470.0
2016-02-23,4170,4170,3910,3940,103164,80508.0,20433470.0
2016-02-24,3940,4425,3800,4350,328615,88886.0,20433470.0
2016-02-25,4400,4620,4310,4375,336805,89396.0,20433470.0
2016-02-26,4500,4500,4350,4400,103440,89907.0,20433470.0
2016-02-29,4315,4740,4305,4585,549562,93687.0,20433470.0
2016-03-02,4620,5290,4620,4925,1463131,100635.0,20433470.0
2016-03-03,4800,4980,4700,4930,694225,123250.0,25000000.0
2016-03-04,4975,5160,4945,4970,380584,124250.0,25000000.0
2016-03-07,4920,5000,4595,4705,457260,117625.0,25000000.0
2016-03-08,4710,4830,4610,4745,203510,118625.0,25000000.0
2016-03-09,4715,4980,4625,4755,377474,118875.0,25000000.0
2016-03-10,4830,4890,4650,4805,155414,120125.0,25000000.0
2016-03-11,4720,5420,4710,5380,782037,134500.0,25000000.0
2016-03-14,5440,5540,5110,5160,429838,129000.0,25000000.0
2016-03-15,5180,5260,5100,5100,206343,127500.0,25000000.0
2016-03-16,5120,5280,5030,5050,253589,126250.0,25000000.0
2016-03-17,5070,5210,5030,5070,209029,126750.0,25000000.0
2016-03-18,5060,5140,4940,4990,167303,124750.0,25000000.0
2016-03-21,4990,5080,4945,4995,130697,124875.0,25000000.0
2016-03-22,5050,5060,4880,4930,129658,123250.0,25000000.0
2016-03-23,4950,4950,4790,4790,172099,119750.0,25000000.0
2016-03-24,4780,4840,4605,4755,206058,118875.0,25000000.0
2016-03-25,4725,4790,4585,4615,177990,115375.0,25000000.0
2016-03-28,4620,4870,4600,4605,468758,115125.0,25000000.0
2016-03-29,4670,4850,4650,4850,183987,121250.0,25000000.0
2016-03-30,4860,5080,4820,4950,241749,123750.0,25000000.0
2016-03-31,5000,5000,4870,4955,104872,123875.0,25000000.0
2016-04-01,4930,5030,4875,4895,124133,122375.0,25000000.0
2016-04-04,4900,5000,4880,4880,102639,122000.0,25000000.0
2016-04-05,4875,4925,4700,4750,148869,118750.0,25000000.0
2016-04-06,4755,4915,4755,4855,119971,121375.0,25000000.0
2016-04-07,4860,4980,4855,4865,80475,121625.0,25000000.0
2016-04-08,4870,4900,4775,4850,56974,121250.0,25000000.0
2016-04-11,4860,4890,4760,4850,79310,121250.0,25000000.0
2016-04-12,4850,4890,4800,4810,56437,120250.0,25000000.0
2016-04-14,4800,4840,4750,4800,91531,120000.0,25000000.0
2016-04-15,4850,5190,4850,5060,614627,126500.0,25000000.0
2016-04-18,5080,5080,4900,4945,167622,123625.0,25000000.0
2016-04-19,4940,4985,4915,4985,79386,124625.0,25000000.0
2016-04-20,5010,5010,4940,4980,75748,124500.0,25000000.0
2016-04-21,5010,5020,4895,4960,140365,124000.0,25000000.0
2016-04-22,4965,4965,4850,4900,80547,122500.0,25000000.0
2016-04-25,4855,4885,4675,4705,215938,117625.0,25000000.0
2016-04-26,4705,4745,4645,4705,133784,117625.0,25000000.0
2016-04-27,4720,4805,4705,4770,58977,119250.0,25000000.0
2016-04-28,4775,4860,4765,4770,83542,119250.0,25000000.0
2016-04-29,4760,4825,4730,4740,55827,118500.0,25000000.0
2016-05-02,4735,4740,4650,4710,58199,117750.0,25000000.0
2016-05-03,4685,4750,4685,4715,37355,117875.0,25000000.0
2016-05-04,4710,4735,4595,4665,113878,116625.0,25000000.0
2016-05-09,4620,4665,4485,4520,71093,113000.0,25000000.0
2016-05-10,4520,4590,4395,4510,174842,112750.0,25000000.0
2016-05-11,4595,4700,4530,4550,79131,113750.0,25000000.0
2016-05-12,4540,4545,4430,4445,161421,111125.0,25000000.0
2016-05-13,4500,4610,4470,4570,93924,114250.0,25000000.0
2016-05-16,4560,4730,4540,4720,193127,118000.0,25000000.0
2016-05-17,4680,4750,4620,4720,118776,118000.0,25000000.0
2016-05-18,4705,4730,4530,4610,76234,115250.0,25000000.0
2016-05-19,4660,4660,4395,4480,136429,112000.0,25000000.0
2016-05-20,4475,4475,4300,4355,150401,108875.0,25000000.0
2016-05-23,4360,4400,4300,4355,56616,108875.0,25000000.0
2016-05-24,4340,4635,4300,4450,224535,111250.0,25000000.0
2016-05-25,4510,4600,4460,4510,83392,112750.0,25000000.0
2016-05-26,4580,4580,4450,4490,71165,112250.0,25000000.0
2016-05-27,4460,4550,4450,4525,67572,113125.0,25000000.0
2016-05-30,4570,4645,4515,4545,81687,113625.0,25000000.0
2016-05-31,4490,4540,4445,4500,65649,112500.0,25000000.0
2016-06-01,4500,4500,4370,4430,141158,110750.0,25000000.0
2016-06-02,4470,4470,4395,4440,84631,111000.0,25000000.0
2016-06-03,4480,4495,4400,4470,69338,111750.0,25000000.0
2016-06-07,4465,4585,4445,4470,143430,111750.0,25000000.0
2016-06-08,4480,4550,4470,4500,55808,112500.0,25000000.0
2016-06-09,4570,4570,4405,4430,132121,110750.0,25000000.0
2016-06-10,4400,4470,4400,4455,47220,111375.0,25000000.0
2016-06-13,4405,4450,4360,4365,71084,109125.0,25000000.0
2016-06-14,4370,4440,4295,4385,65689,109625.0,25000000.0
2016-06-15,4385,4405,4280,4350,45925,108750.0,25000000.0
2016-06-16,4360,4385,4115,4285,97841,107125.0,25000000.0
2016-06-17,4290,4305,4015,4125,168322,103125.0,25000000.0
2016-06-20,4125,4200,4030,4200,64795,105000.0,25000000.0
2016-06-21,4200,4200,4070,4180,60808,104500.0,25000000.0
2016-06-22,4185,4215,4155,4200,37846,105000.0,25000000.0
2016-06-23,4200,4210,4065,4120,36215,103000.0,25000000.0
2016-06-24,4125,4130,3730,3795,278214,94875.0,25000000.0
2016-06-27,3755,3860,3700,3845,102162,96125.0,25000000.0
2016-06-28,3830,3925,3800,3905,84171,97625.0,25000000.0
2016-06-29,3910,4050,3910,4005,52141,100125.0,25000000.0
2016-06-30,4015,4145,4010,4110,59655,102750.0,25000000.0
2016-07-01,4190,4205,4120,4170,66416,104250.0,25000000.0
2016-07-04,4155,4220,4120,4170,36987,104250.0,25000000.0
2016-07-05,4170,4175,4105,4135,18740,103375.0,25000000.0
2016-07-06,4135,4165,4005,4115,33505,102875.0,25000000.0
2016-07-07,4120,4275,4040,4215,126204,105375.0,25000000.0
2016-07-08,4190,4240,4165,4170,64763,104250.0,25000000.0
2016-07-11,4185,4335,4185,4240,82237,106000.0,25000000.0
2016-07-12,4315,4315,4230,4230,56525,105750.0,25000000.0
2016-07-13,4255,4320,4240,4260,42197,106500.0,25000000.0
2016-07-14,4260,4690,4260,4660,589011,116500.0,25000000.0
2016-07-15,4675,4750,4560,4655,280965,116375.0,25000000.0
2016-07-18,4740,4745,4595,4680,153443,117000.0,25000000.0
2016-07-19,4725,4725,4645,4660,86281,116500.0,25000000.0
2016-07-20,4680,5210,4665,4875,1151506,121875.0,25000000.0
2016-07-21,4995,5100,4890,4890,421762,122250.0,25000000.0
2016-07-22,4840,5010,4730,4830,182630,120750.0,25000000.0
2016-07-25,4805,5080,4710,4980,347819,124500.0,25000000.0
2016-07-26,4990,4990,4870,4900,131800,122500.0,25000000.0
2016-07-27,4895,4900,4570,4620,439333,115500.0,25000000.0
2016-07-28,4640,4920,4630,4900,235254,122500.0,25000000.0
2016-07-29,4975,5210,4830,5090,588157,127250.0,25000000.0
2016-08-01,5220,6530,5220,6300,4550974,157500.0,25000000.0
2016-08-02,6360,6640,6070,6600,2268031,165000.0,25000000.0
2016-08-03,6450,6580,6260,6430,1016290,160750.0,25000000.0
2016-08-04,6470,6750,6180,6420,1038536,160500.0,25000000.0
2016-08-05,6530,6590,6070,6150,672952,153750.0,25000000.0
2016-08-08,6150,6230,5890,5950,528737,148750.0,25000000.0
2016-08-09,5960,6250,5860,6190,540445,154750.0,25000000.0
2016-08-10,6150,6210,5970,5980,320222,149500.0,25000000.0
2016-08-11,6030,6230,5950,5960,475400,149000.0,25000000.0
2016-08-12,5960,6360,5920,6150,429047,153750.0,25000000.0
2016-08-16,6020,6120,5190,5200,2104391,130000.0,25000000.0
2016-08-17,5130,5210,4960,5130,934119,128250.0,25000000.0
2016-08-18,5040,5240,4970,5190,596977,129750.0,25000000.0
2016-08-19,5180,5280,4855,5000,983039,125000.0,25000000.0
2016-08-22,4935,5340,4895,5300,1445730,132500.0,25000000.0
2016-08-23,5300,5380,5040,5140,698125,128500.0,25000000.0
2016-08-24,5140,5280,5080,5230,425875,130750.0,25000000.0
2016-08-25,5250,5300,5170,5230,249505,130750.0,25000000.0
2016-08-26,5210,5300,5170,5170,286334,129250.0,25000000.0
2016-08-29,5180,5180,4955,4970,250577,124250.0,25000000.0
2016-08-30,4940,5120,4940,5060,292832,126500.0,25000000.0
2016-08-31,5080,5150,4880,4970,261197,124250.0,25000000.0
2016-09-01,5000,5000,4855,4955,165327,123875.0,25000000.0
2016-09-02,4970,5010,4890,4960,168740,124000.0,25000000.0
2016-09-05,4970,5050,4895,4900,225925,122500.0,25000000.0
2016-09-06,4950,5050,4890,5030,212525,125750.0,25000000.0
2016-09-07,5040,5050,4890,4895,252218,122375.0,25000000.0
2016-09-08,4895,4935,4520,4610,674838,115250.0,25000000.0
2016-09-09,4580,4635,4510,4580,135719,114500.0,25000000.0
2016-09-12,4405,4525,4370,4400,341049,110000.0,25000000.0
2016-09-13,4410,4500,4385,4400,231581,110000.0,25000000.0
2016-09-19,4435,4595,4420,4550,157466,113750.0,25000000.0
2016-09-20,4605,4650,4480,4630,142061,115750.0,25000000.0
2016-09-21,4650,4660,4530,4575,112901,114375.0,25000000.0
2016-09-22,4615,4750,4615,4695,182073,117375.0,25000000.0
2016-09-23,4750,4800,4660,4755,116703,118875.0,25000000.0
2016-09-26,4770,4800,4630,4680,115453,117000.0,25000000.0
2016-09-27,4630,4700,4535,4600,126208,115000.0,25000000.0
2016-09-28,4600,4720,4560,4680,102698,117000.0,25000000.0
2016-09-29,4790,4835,4680,4740,193879,118500.0,25000000.0
2016-09-30,4715,4765,4665,4710,118253,117750.0,25000000.0
2016-10-04,5100,5290,4900,4900,957858,122500.0,25000000.0
2016-10-05,4900,4975,4825,4950,216949,123750.0,25000000.0
2016-10-06,4980,4985,4865,4940,134041,123500.0,25000000.0
2016-10-07,4905,4925,4800,4830,136789,120750.0,25000000.0
2016-10-10,4830,4900,4610,4790,98184,119750.0,25000000.0
2016-10-11,4790,4795,4595,4595,312119,114875.0,25000000.0
2016-10-12,4555,4650,4555,4605,87101,115125.0,25000000.0
2016-10-13,4615,4785,4605,4635,205542,115875.0,25000000.0
2016-10-14,4675,4675,4585,4635,68303,115875.0,25000000.0
2016-10-17,4675,4720,4625,4675,97630,116875.0,25000000.0
2016-10-18,4670,4715,4570,4610,129284,115250.0,25000000.0
2016-10-19,4625,4695,4610,4615,66241,115375.0,25000000.0
2016-10-20,4675,4675,4480,4550,90318,113750.0,25000000.0
2016-10-21,4510,4515,4450,4485,88098,112125.0,25000000.0
2016-10-24,4485,4520,4405,4500,84412,112500.0,25000000.0
2016-10-25,4575,4575,4415,4500,73334,112500.0,25000000.0
2016-10-26,4515,4515,4250,4440,172731,111000.0,25000000.0
2016-10-27,4420,4500,4360,4490,61852,112250.0,25000000.0
2016-10-28,4450,4545,4390,4545,53649,113625.0,25000000.0
2016-10-31,4590,4800,4590,4675,508261,116875.0,25000000.0
2016-11-01,4730,4740,4540,4685,167284,117125.0,25000000.0
2016-11-02,4655,4685,4500,4500,142564,112500.0,25000000.0
2016-11-03,4475,4655,4460,4640,100252,116000.0,25000000.0
2016-11-04,4600,4735,4600,4700,109225,117500.0,25000000.0
2016-11-07,4700,4805,4700,4805,160517,120125.0,25000000.0
2016-11-08,4840,4880,4730,4750,130517,118750.0,25000000.0
2016-11-09,4800,4800,4320,4560,277711,114000.0,25000000.0
2016-11-10,4605,4800,4605,4800,214279,120000.0,25000000.0
2016-11-11,4810,4955,4705,4905,267698,122625.0,25000000.0
2016-11-14,4920,4960,4825,4875,110566,121875.0,25000000.0
2016-11-15,4700,4775,4520,4730,243188,118250.0,25000000.0
2016-11-16,4670,4790,4610,4735,242005,118375.0,25000000.0
2016-11-17,4735,4735,4625,4685,99936,117125.0,25000000.0
2016-11-18,4705,4705,4300,4310,517944,107750.0,25000000.0
2016-11-21,4320,4410,4160,4320,214822,108000.0,25000000.0
2016-11-22,4260,4365,4240,4320,149474,108000.0,25000000.0
2016-11-23,4320,4325,4190,4250,198817,106250.0,25000000.0
2016-11-24,4220,4290,4075,4075,141015,101875.0,25000000.0
2016-11-25,4065,4215,4010,4170,98154,104250.0,25000000.0
2016-11-28,4170,4205,4115,4115,45638,102875.0,25000000.0
2016-11-29,4115,4205,4115,4160,39438,104000.0,25000000.0
2016-11-30,4140,4230,4140,4155,61959,103875.0,25000000.0
2016-12-01,4100,4230,4100,4220,70236,105500.0,25000000.0
2016-12-02,4210,4270,4170,4240,86966,106000.0,25000000.0
2016-12-05,4210,4870,4210,4655,2283963,116375.0,25000000.0
2016-12-06,4670,4725,4440,4510,472554,112750.0,25000000.0
2016-12-07,4510,4600,4435,4490,208669,112250.0,25000000.0
2016-12-08,4545,4620,4345,4620,405511,115500.0,25000000.0
2016-12-09,4840,4850,4600,4845,765040,121125.0,25000000.0
2016-12-12,4745,4820,4680,4780,357629,119500.0,25000000.0
2016-12-13,4800,4810,4685,4785,225708,119625.0,25000000.0
2016-12-14,4840,5150,4815,5000,1011624,125000.0,25000000.0
2016-12-15,4995,5270,4930,5170,630652,129250.0,25000000.0
2016-12-16,5200,5200,5030,5120,300942,128000.0,25000000.0
2016-12-19,5100,5220,5050,5170,260427,129250.0,25000000.0
2016-12-20,5150,5270,4955,4955,259389,123875.0,25000000.0
2016-12-21,4990,5170,4975,5020,409144,125500.0,25000000.0
2016-12-22,5060,5220,5020,5150,259894,128750.0,25000000.0
2016-12-23,5160,5230,5060,5130,186405,128250.0,25000000.0
2016-12-26,5100,5150,5000,5000,172975,125000.0,25000000.0
2016-12-27,5000,5120,4925,4930,189536,123250.0,25000000.0
2016-12-28,4965,5130,4965,5100,199604,127500.0,25000000.0
2016-12-29,5060,5250,5040,5200,269377,162500.0,31250000.0
2017-01-02,5290,5430,5220,5380,576291,168125.0,31250000.0
2017-01-03,5450,5750,5430,5690,961688,177812.0,31250000.0
2017-01-04,5700,6040,5650,5870,1208388,183438.0,31250000.0
2017-01-05,5840,6050,5680,5920,681232,185000.0,31250000.0
2017-01-06,5920,5990,5780,5830,329901,182188.0,31250000.0
2017-01-09,5820,6000,5740,5790,303073,180938.0,31250000.0
2017-01-10,5790,5890,5740,5760,240953,180000.0,31250000.0
2017-01-11,5790,6170,5740,6110,638481,190938.0,31250000.0
2017-01-12,6110,6110,5900,5930,373602,185312.0,31250000.0
2017-01-13,5940,6090,5830,5900,241500,184375.0,31250000.0
2017-01-16,5920,5930,5590,5590,381025,174688.0,31250000.0
2017-01-17,5630,5740,5620,5620,163215,175625.0,31250000.0
2017-01-18,5570,5770,5570,5700,206885,178125.0,31250000.0
2017-01-19,5740,5860,5740,5770,192245,180312.0,31250000.0
2017-01-20,5780,5840,5710,5790,117471,180938.0,31250000.0
2017-01-23,5790,5940,5700,5700,280468,178125.0,31250000.0
2017-01-24,5720,5750,5340,5360,577801,167500.0,31250000.0
2017-01-25,5500,5500,5320,5430,244267,169688.0,31250000.0
2017-01-26,5430,5520,5420,5480,134043,171250.0,31250000.0
2017-01-31,5490,5500,5240,5240,264207,163750.0,31250000.0
2017-02-01,5220,5470,5220,5310,348279,165938.0,31250000.0
2017-02-02,5330,5370,5060,5080,399252,158750.0,31250000.0
2017-02-03,5020,5110,4955,5010,281828,156562.0,31250000.0
2017-02-06,5040,5080,4925,4935,114003,154219.0,31250000.0
2017-02-07,4940,4990,4695,4770,304032,149062.0,31250000.0
2017-02-08,4780,4835,4715,4835,192983,151094.0,31250000.0
2017-02-09,4870,4870,4740,4820,88895,150625.0,31250000.0
2017-02-10,4775,4820,4520,4580,509878,143125.0,31250000.0
2017-02-13,4670,4670,4530,4550,125104,142188.0,31250000.0
2017-02-14,4570,4680,4565,4680,109887,146250.0,31250000.0
2017-02-15,4700,4700,4630,4685,88562,146406.0,31250000.0
2017-02-16,4480,4675,4460,4665,245016,145781.0,31250000.0
2017-02-17,4665,4720,4610,4700,73873,146875.0,31250000.0
2017-02-20,4740,4925,4705,4885,177747,152656.0,31250000.0
2017-02-21,4885,4920,4765,4835,179781,151094.0,31250000.0
2017-02-22,4855,4855,4650,4700,146916,146875.0,31250000.0
2017-02-23,4665,4735,4635,4680,76137,146250.0,31250000.0
2017-02-24,4680,4765,4610,4645,73183,145156.0,31250000.0
2017-02-27,4660,4700,4600,4685,82925,146406.0,31250000.0
2017-02-28,4680,4680,4590,4660,64520,145625.0,31250000.0
2017-03-02,4660,4690,4590,4655,93860,145469.0,31250000.0
2017-03-03,4610,4670,4530,4600,149804,143750.0,31250000.0
2017-03-06,4600,4745,4550,4690,75483,146562.0,31250000.0
2017-03-07,4730,4735,4660,4685,30352,146406.0,31250000.0
2017-03-08,4720,4755,4680,4740,72562,148125.0,31250000.0
2017-03-09,4750,4880,4685,4870,164305,152188.0,31250000.0
2017-03-10,4875,4930,4810,4850,152198,151562.0,31250000.0
2017-03-13,4830,4990,4815,4975,210428,155469.0,31250000.0
2017-03-14,5000,5020,4905,4920,102109,153750.0,31250000.0
2017-03-15,4925,4995,4900,4920,71737,153750.0,31250000.0
2017-03-16,5000,5000,4900,4920,110320,153750.0,31250000.0
2017-03-17,4920,4920,4785,4800,105393,150000.0,31250000.0
2017-03-20,4800,4800,4650,4650,123633,145312.0,31250000.0
2017-03-21,4620,4715,4570,4575,148383,142969.0,31250000.0
2017-03-22,4520,4625,4520,4575,63502,142969.0,31250000.0
2017-03-23,4630,4630,4395,4400,307559,137500.0,31250000.0
2017-03-24,4410,4575,4385,4550,89416,142188.0,31250000.0
2017-03-27,4560,4585,4425,4500,94478,140625.0,31250000.0
2017-03-28,4505,4580,4410,4520,119965,141250.0,31250000.0
2017-03-29,4500,4575,4460,4545,108304,142031.0,31250000.0
2017-03-30,4550,4580,4410,4460,121157,139375.0,31250000.0
2017-03-31,4460,4550,4460,4520,60979,141250.0,31250000.0
2017-04-03,4480,4700,4480,4640,112629,145000.0,31250000.0
2017-04-04,4605,4685,4560,4620,97282,144375.0,31250000.0
2017-04-05,4625,4820,4625,4790,241796,149688.0,31250000.0
2017-04-06,4820,4830,4720,4790,106556,149688.0,31250000.0
2017-04-07,4775,4785,4675,4760,94610,148750.0,31250000.0
2017-04-10,4710,4710,4550,4665,109607,145781.0,31250000.0
2017-04-11,4665,4665,4500,4530,122250,141562.0,31250000.0
2017-04-12,4580,4635,4440,4515,89007,141094.0,31250000.0
2017-04-13,4515,4555,4470,4495,106202,140469.0,31250000.0
2017-04-14,4500,4650,4485,4550,128856,142188.0,31250000.0
2017-04-17,4600,4765,4565,4745,143036,148281.0,31250000.0
2017-04-18,4760,4840,4680,4820,200164,150625.0,31250000.0
2017-04-19,4850,4850,4765,4780,100780,149375.0,31250000.0
2017-04-20,4755,4810,4715,4715,57506,147344.0,31250000.0
2017-04-21,4730,4795,4665,4795,168780,149844.0,31250000.0
2017-04-24,4935,5000,4790,4790,346040,149688.0,31250000.0
2017-04-25,4790,4860,4725,4815,76578,150469.0,31250000.0
2017-04-26,4840,4945,4805,4890,133337,152812.0,31250000.0
2017-04-27,4900,4905,4805,4855,65704,151719.0,31250000.0
2017-04-28,4820,4850,4695,4740,192226,148125.0,31250000.0
2017-05-02,4740,4940,4700,4870,156386,152188.0,31250000.0
2017-05-04,4850,4880,4750,4800,132751,150000.0,31250000.0
2017-05-08,4800,4850,4785,4845,67397,151406.0,31250000.0
2017-05-10,4855,4865,4790,4830,74525,150938.0,31250000.0
2017-05-11,4835,5290,4835,5270,676374,164688.0,31250000.0
2017-05-12,5280,5300,5110,5120,322950,160000.0,31250000.0
2017-05-15,5210,5210,5050,5150,137621,160938.0,31250000.0
2017-05-16,5130,5180,4980,5010,279231,156562.0,31250000.0
2017-05-17,5020,5070,4920,4980,174023,155625.0,31250000.0
2017-05-18,5000,5110,4980,5050,235971,157812.0,31250000.0
2017-05-19,5090,5090,5020,5040,103283,157500.0,31250000.0
2017-05-22,5040,5080,4965,4975,127473,155469.0,31250000.0
2017-05-23,4950,5130,4950,5040,123024,157500.0,31250000.0
2017-05-24,5100,5100,4985,5020,167278,156875.0,31250000.0
2017-05-25,5070,5100,4965,4965,118217,155156.0,31250000.0
2017-05-26,4965,5060,4965,4990,78728,155938.0,31250000.0
2017-05-29,5010,5050,4950,4950,149982,154688.0,31250000.0
2017-05-30,4965,5100,4965,5080,165400,158750.0,31250000.0
2017-05-31,5100,5150,5030,5080,173963,158750.0,31250000.0
2017-06-01,5140,5390,5070,5350,646073,167188.0,31250000.0
2017-06-02,5360,5490,5270,5370,446029,167812.0,31250000.0
2017-06-05,5390,5460,5230,5250,230384,164062.0,31250000.0
2017-06-07,5300,5620,5150,5460,689932,170625.0,31250000.0
2017-06-08,5460,5570,5360,5550,406405,173438.0,31250000.0
2017-06-09,5500,5550,5420,5490,201113,171562.0,31250000.0
2017-06-12,5430,5570,5280,5300,220546,165625.0,31250000.0
2017-06-13,5280,5470,5280,5380,203178,168125.0,31250000.0
2017-06-14,5420,5490,5190,5290,284426,165312.0,31250000.0
2017-06-15,5230,5310,5160,5290,128918,165312.0,31250000.0
2017-06-16,5260,5390,5240,5300,127454,165625.0,31250000.0
2017-06-19,5280,5390,5270,5350,130289,167188.0,31250000.0
2017-06-20,5390,5400,5140,5170,239201,161562.0,31250000.0
2017-06-21,5150,5300,5150,5160,305918,161250.0,31250000.0
2017-06-22,5180,5280,5120,5170,187008,161562.0,31250000.0
2017-06-23,5160,5220,5100,5120,132592,160000.0,31250000.0
2017-06-26,5120,5180,5030,5140,112781,160625.0,31250000.0
2017-06-27,5120,5150,5000,5070,195234,158438.0,31250000.0
2017-06-28,5070,5110,4985,5010,157723,156562.0,31250000.0
2017-06-29,5030,5080,4915,4915,220758,153594.0,31250000.0
2017-06-30,4880,4880,4770,4790,215807,149688.0,31250000.0
2017-07-03,4770,4830,4600,4630,228067,144688.0,31250000.0
2017-07-04,4630,4730,4540,4580,164944,143125.0,31250000.0
2017-07-05,4580,4710,4530,4705,96907,147031.0,31250000.0
2017-07-06,4760,4760,4590,4650,101906,145312.0,31250000.0
2017-07-07,4605,4650,4565,4585,85727,143281.0,31250000.0
2017-07-10,4570,4655,4520,4590,57501,143438.0,31250000.0
2017-07-11,4590,4715,4590,4670,71246,145938.0,31250000.0
2017-07-12,4700,4700,4600,4600,67596,143750.0,31250000.0
2017-07-13,4625,4660,4590,4600,58016,143750.0,31250000.0
2017-07-14,4630,4720,4600,4660,76311,145625.0,31250000.0
2017-07-17,4660,4700,4650,4685,37879,146406.0,31250000.0
2017-07-18,4700,4945,4635,4940,216251,154375.0,31250000.0
2017-07-19,5010,5100,4990,5020,193679,156875.0,31250000.0
2017-07-20,5070,5070,4910,5020,120428,156875.0,31250000.0
2017-07-21,5050,5060,4975,4975,106152,155469.0,31250000.0
2017-07-24,5000,5360,4990,5260,640040,164375.0,31250000.0
2017-07-25,5330,5340,5070,5100,215575,159375.0,31250000.0
2017-07-26,5110,5150,4900,5010,244011,156562.0,31250000.0
2017-07-27,4980,5060,4975,4975,62265,155469.0,31250000.0
2017-07-28,4990,4995,4750,4775,158810,149219.0,31250000.0
2017-07-31,4725,4890,4685,4845,96797,151406.0,31250000.0
2017-08-01,4810,4940,4800,4845,53072,151406.0,31250000.0
2017-08-02,4850,4935,4845,4855,66148,151719.0,31250000.0
2017-08-03,4855,4895,4670,4710,114747,147188.0,31250000.0
2017-08-04,4740,4795,4580,4620,126364,144375.0,31250000.0
2017-08-07,4635,4790,4635,4745,79000,148281.0,31250000.0
2017-08-08,4755,4820,4720,4760,44238,148750.0,31250000.0
2017-08-09,4730,4865,4705,4750,104094,148438.0,31250000.0
2017-08-10,4765,4865,4715,4715,96701,147344.0,31250000.0
2017-08-11,4625,4745,4595,4630,94403,144688.0,31250000.0
2017-08-14,4655,4725,4645,4700,42817,146875.0,31250000.0
2017-08-16,4715,4790,4695,4700,45259,146875.0,31250000.0
2017-08-17,4705,4800,4690,4790,44215,149688.0,31250000.0
2017-08-18,4820,4950,4765,4930,178403,154062.0,31250000.0
2017-08-21,4930,4980,4870,4910,113782,153438.0,31250000.0
2017-08-22,4920,5030,4870,5030,156418,157188.0,31250000.0
2017-08-23,5050,5050,4940,4970,94204,155312.0,31250000.0
2017-08-24,5010,5050,4930,4975,135701,155469.0,31250000.0
2017-08-25,4995,5020,4925,4995,68933,156094.0,31250000.0
2017-08-28,4960,5100,4825,4920,268567,153750.0,31250000.0
2017-08-29,4870,4890,4800,4830,125092,150938.0,31250000.0
2017-08-30,4810,4945,4805,4935,66938,154219.0,31250000.0
2017-08-31,4990,5190,4990,5000,407140,156250.0,31250000.0
2017-09-01,5010,5080,4950,5010,111612,156562.0,31250000.0
2017-09-04,4885,4990,4880,4935,80693,154219.0,31250000.0
2017-09-05,4940,4995,4735,4760,175538,148750.0,31250000.0
2017-09-06,4730,4820,4730,4760,87055,148750.0,31250000.0
2017-09-07,4830,4850,4720,4725,95307,147656.0,31250000.0
2017-09-08,4725,4770,4680,4710,86461,147188.0,31250000.0
2017-09-11,4680,4805,4680,4680,110249,146250.0,31250000.0
2017-09-12,4745,4820,4675,4735,80591,147969.0,31250000.0
2017-09-13,4770,4790,4695,4730,86020,147812.0,31250000.0
2017-09-14,4810,4810,4610,4710,154531,147188.0,31250000.0
2017-09-15,4710,4840,4710,4780,97769,149375.0,31250000.0
2017-09-18,4800,4995,4755,4925,159049,153906.0,31250000.0
2017-09-19,4945,4955,4795,4830,133802,150938.0,31250000.0
2017-09-20,4800,4850,4720,4770,140886,149062.0,31250000.0
2017-09-21,4760,4800,4695,4770,112229,149062.0,31250000.0
2017-09-22,4710,4770,4500,4530,186498,141562.0,31250000.0
2017-09-25,4460,4600,4100,4175,293675,130469.0,31250000.0
2017-09-26,4060,4295,4060,4245,131187,132656.0,31250000.0
2017-09-27,4290,4290,4155,4200,78433,131250.0,31250000.0
2017-09-28,4245,4250,4115,4130,83458,129062.0,31250000.0
2017-09-29,4190,4275,4190,4230,36284,132188.0,31250000.0
2017-10-10,4235,4235,4085,4170,65275,130312.0,31250000.0
2017-10-11,4170,4210,4100,4180,53296,130625.0,31250000.0
2017-10-12,4180,4230,4160,4190,49022,130938.0,31250000.0
2017-10-13,4190,4190,4030,4065,127543,127031.0,31250000.0
2017-10-16,4100,4370,3855,4015,329796,125469.0,31250000.0
