동일금속(109860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-28,9890,9930,9740,9740,8616,68180.0,7000000.0
2014-08-29,9700,9930,9650,9880,8175,69160.0,7000000.0
2014-09-01,9880,9980,9650,9880,10593,69160.0,7000000.0
2014-09-02,9960,10050,9830,10000,20088,70000.0,7000000.0
2014-09-03,10000,10050,9960,10000,8580,70000.0,7000000.0
2014-09-04,9990,10050,9890,10000,6538,70000.0,7000000.0
2014-09-05,10100,10100,9910,10050,16310,70350.0,7000000.0
2014-09-11,10100,10100,9810,9950,20627,69650.0,7000000.0
2014-09-12,10050,10050,9830,9950,7237,69650.0,7000000.0
2014-09-15,9950,10050,9860,10050,8497,70350.0,7000000.0
2014-09-16,10100,10100,9960,10000,8267,70000.0,7000000.0
2014-09-17,10000,10050,9820,10000,32573,70000.0,7000000.0
2014-09-18,10000,10000,9900,9970,2411,69790.0,7000000.0
2014-09-19,9970,9970,9880,9940,5949,69580.0,7000000.0
2014-09-22,9940,9970,9830,9960,3277,69720.0,7000000.0
2014-09-23,9960,9960,9840,9850,2052,68950.0,7000000.0
2014-09-24,9950,10050,9820,10000,3953,70000.0,7000000.0
2014-09-25,9990,9990,9900,9970,6454,69790.0,7000000.0
2014-09-26,9950,9950,9850,9910,3520,69370.0,7000000.0
2014-09-29,9850,9900,9600,9820,13537,68740.0,7000000.0
2014-09-30,9820,9820,9600,9740,5162,68180.0,7000000.0
2014-10-01,9740,9750,9620,9740,5492,68180.0,7000000.0
2014-10-02,9440,9720,9390,9670,10498,67690.0,7000000.0
2014-10-06,9640,9670,9410,9560,3078,66920.0,7000000.0
2014-10-07,9560,9650,9430,9650,5249,67550.0,7000000.0
2014-10-08,9650,9790,9540,9790,5079,68530.0,7000000.0
2014-10-10,9800,9800,9600,9630,1427,67410.0,7000000.0
2014-10-13,9630,9720,9120,9120,3335,63840.0,7000000.0
2014-10-14,9200,9570,9200,9570,4844,66990.0,7000000.0
2014-10-15,9550,9770,9400,9600,6447,67200.0,7000000.0
2014-10-16,9500,9690,9250,9660,25287,67620.0,7000000.0
2014-10-17,9680,9680,9460,9670,4686,67690.0,7000000.0
2014-10-20,9680,9680,9510,9600,1524,67200.0,7000000.0
2014-10-21,9600,9600,9400,9590,6735,67130.0,7000000.0
2014-10-22,9590,9680,9500,9560,2633,66920.0,7000000.0
2014-10-23,9550,9560,9390,9500,16542,66500.0,7000000.0
2014-10-24,9500,9510,9440,9470,12493,66290.0,7000000.0
2014-10-27,9470,9530,9360,9500,1996,66500.0,7000000.0
2014-10-28,9500,9590,9450,9590,1083,67130.0,7000000.0
2014-10-29,9590,9610,9530,9600,3468,67200.0,7000000.0
2014-10-30,9600,9600,9500,9560,1573,66920.0,7000000.0
2014-10-31,9560,9590,9480,9570,2415,66990.0,7000000.0
2014-11-03,9630,9630,9500,9510,2552,66570.0,7000000.0
2014-11-04,9600,9600,9350,9490,6530,66430.0,7000000.0
2014-11-05,9320,9490,9320,9370,2851,65590.0,7000000.0
2014-11-06,9370,9470,9020,9020,16359,63140.0,7000000.0
2014-11-07,9160,9280,9150,9280,5612,64960.0,7000000.0
2014-11-10,9280,9380,9260,9340,6990,65380.0,7000000.0
2014-11-11,9400,9420,9340,9400,4724,65800.0,7000000.0
2014-11-12,9410,9450,9350,9410,2501,65870.0,7000000.0
2014-11-13,9500,9500,9310,9430,3348,66010.0,7000000.0
2014-11-14,9500,9500,9350,9450,5626,66150.0,7000000.0
2014-11-17,9450,9450,9290,9300,10613,65100.0,7000000.0
2014-11-18,9300,9370,9300,9370,3194,65590.0,7000000.0
2014-11-19,9370,9370,9300,9360,2452,65520.0,7000000.0
2014-11-20,9360,9430,9350,9370,7188,65590.0,7000000.0
2014-11-21,9350,9400,9350,9370,1486,65590.0,7000000.0
2014-11-24,9360,9410,9360,9370,3178,65590.0,7000000.0
2014-11-25,9380,9430,9380,9400,1001,65800.0,7000000.0
2014-11-26,9390,9420,9350,9350,4429,65450.0,7000000.0
2014-11-27,9400,9400,9200,9340,4329,65380.0,7000000.0
2014-11-28,9340,9370,9210,9320,6235,65240.0,7000000.0
2014-12-01,9200,9310,9200,9310,1356,65170.0,7000000.0
2014-12-02,9310,9330,9250,9320,1817,65240.0,7000000.0
2014-12-03,9310,9370,9300,9350,1442,65450.0,7000000.0
2014-12-04,9400,9400,9300,9330,1869,65310.0,7000000.0
2014-12-05,9320,9390,9270,9330,8384,65310.0,7000000.0
2014-12-08,9300,9340,9280,9330,2618,65310.0,7000000.0
2014-12-09,9300,9320,9280,9300,2278,65100.0,7000000.0
2014-12-10,9300,9360,9290,9300,921,65100.0,7000000.0
2014-12-11,9300,9350,9220,9300,2115,65100.0,7000000.0
2014-12-12,9300,9300,9150,9290,3645,65030.0,7000000.0
2014-12-15,9350,9350,8970,9000,10515,63000.0,7000000.0
2014-12-16,9010,9080,8970,9000,10596,63000.0,7000000.0
2014-12-17,9000,9070,8920,9000,4599,63000.0,7000000.0
2014-12-18,9000,9000,8510,8550,27078,59850.0,7000000.0
2014-12-19,8350,8600,8100,8310,29812,58170.0,7000000.0
2014-12-22,8310,8310,8080,8220,26433,57540.0,7000000.0
2014-12-23,8220,8330,8120,8330,6748,58310.0,7000000.0
2014-12-24,8330,8610,8290,8440,3877,59080.0,7000000.0
2014-12-26,8530,8530,8350,8430,8185,59010.0,7000000.0
2014-12-29,8400,8430,8390,8430,3898,59010.0,7000000.0
2014-12-30,8320,8410,8300,8390,2916,58730.0,7000000.0
2015-01-02,8390,8500,8190,8410,1262,58870.0,7000000.0
2015-01-05,8410,8410,8200,8310,3116,58170.0,7000000.0
2015-01-06,8300,8300,8150,8260,3470,57820.0,7000000.0
2015-01-07,8100,8220,8100,8180,7473,57260.0,7000000.0
2015-01-08,8160,8250,8160,8200,4475,57400.0,7000000.0
2015-01-09,8200,8350,8200,8350,2448,58450.0,7000000.0
2015-01-12,8350,8350,8250,8300,1401,58100.0,7000000.0
2015-01-13,8400,8400,8220,8280,4909,57960.0,7000000.0
2015-01-14,8230,8320,8170,8220,7140,57540.0,7000000.0
2015-01-15,8200,8290,8190,8250,1855,57750.0,7000000.0
2015-01-16,8200,8290,8100,8110,5052,56770.0,7000000.0
2015-01-19,8330,8330,8140,8190,1071,57330.0,7000000.0
2015-01-20,8190,8300,7980,8030,23161,56210.0,7000000.0
2015-01-21,8030,8040,7910,7940,22935,55580.0,7000000.0
2015-01-22,7940,8020,7880,7880,19260,55160.0,7000000.0
2015-01-23,7900,8070,7840,8010,10595,56070.0,7000000.0
2015-01-26,8010,8050,7950,8030,3859,56210.0,7000000.0
2015-01-27,8100,8100,8020,8060,4813,56420.0,7000000.0
2015-01-28,8060,8070,8000,8010,14720,56070.0,7000000.0
2015-01-29,8000,8050,7970,8050,1137,56350.0,7000000.0
2015-01-30,7930,8080,7910,8010,20390,56070.0,7000000.0
2015-02-02,7970,8020,7910,8010,18096,56070.0,7000000.0
2015-02-03,8010,8040,7980,8010,3885,56070.0,7000000.0
2015-02-04,8010,8070,8010,8020,9650,56140.0,7000000.0
2015-02-05,8100,8100,8020,8040,7790,56280.0,7000000.0
2015-02-06,8060,8060,8020,8050,8196,56350.0,7000000.0
2015-02-09,8060,8070,7980,8050,6863,56350.0,7000000.0
2015-02-10,8100,8100,7950,8030,4509,56210.0,7000000.0
2015-02-11,7990,8080,7990,8050,2238,56350.0,7000000.0
2015-02-12,8050,8050,7980,8040,6413,56280.0,7000000.0
2015-02-13,8040,8090,8000,8040,2280,56280.0,7000000.0
2015-02-16,7980,8040,7980,8010,7864,56070.0,7000000.0
2015-02-17,8010,8230,8000,8110,14102,56770.0,7000000.0
2015-02-23,8130,8220,8130,8160,7679,57120.0,7000000.0
2015-02-24,8300,8480,8200,8450,19150,59150.0,7000000.0
2015-02-25,8450,8500,8320,8460,6714,59220.0,7000000.0
2015-02-26,8380,8470,8340,8400,11917,58800.0,7000000.0
2015-02-27,8400,8550,8350,8400,8037,58800.0,7000000.0
2015-03-02,8410,8410,8320,8330,11601,58310.0,7000000.0
2015-03-03,8330,8860,8330,8420,12585,58940.0,7000000.0
2015-03-04,8420,8750,8420,8660,13084,60620.0,7000000.0
2015-03-05,8700,8820,8590,8690,8647,60830.0,7000000.0
2015-03-06,8600,8880,8600,8830,5703,61810.0,7000000.0
2015-03-09,8870,8870,8620,8690,9627,60830.0,7000000.0
2015-03-10,8750,8830,8630,8630,7920,60410.0,7000000.0
2015-03-11,8630,8690,8570,8570,3095,59990.0,7000000.0
2015-03-12,8660,8800,8580,8580,3367,60060.0,7000000.0
2015-03-13,8790,8790,8570,8630,2292,60410.0,7000000.0
2015-03-16,8630,8840,8530,8780,3009,61460.0,7000000.0
2015-03-17,8630,8810,8630,8720,2611,61040.0,7000000.0
2015-03-18,8720,8720,8580,8690,6236,60830.0,7000000.0
2015-03-19,8600,8720,8570,8670,9820,60690.0,7000000.0
2015-03-20,8600,8720,8520,8630,9609,60410.0,7000000.0
2015-03-23,8630,8660,8590,8660,1987,60620.0,7000000.0
2015-03-24,8630,8650,8590,8650,2853,60550.0,7000000.0
2015-03-25,8650,8670,8580,8590,5240,60130.0,7000000.0
2015-03-26,8590,8590,8480,8490,8378,59430.0,7000000.0
2015-03-27,8490,8660,8420,8490,4160,59430.0,7000000.0
2015-03-30,8590,8600,8450,8550,4482,59850.0,7000000.0
2015-03-31,8530,8650,8530,8600,8211,60200.0,7000000.0
2015-04-01,8560,8650,8560,8600,6471,60200.0,7000000.0
2015-04-02,8590,8740,8590,8690,17527,60830.0,7000000.0
2015-04-03,8710,8750,8650,8710,13271,60970.0,7000000.0
2015-04-06,8700,8900,8690,8830,24916,61810.0,7000000.0
2015-04-07,8830,8990,8730,8840,18936,61880.0,7000000.0
2015-04-08,8940,8940,8750,8910,10704,62370.0,7000000.0
2015-04-09,8930,8930,8740,8840,31409,61880.0,7000000.0
2015-04-10,8840,8900,8790,8870,8148,62090.0,7000000.0
2015-04-13,8940,8940,8820,8860,9096,62020.0,7000000.0
2015-04-14,8860,8990,8780,8920,24845,62440.0,7000000.0
2015-04-15,8920,9240,8840,9180,31509,64260.0,7000000.0
2015-04-16,9180,9370,9100,9100,47089,63700.0,7000000.0
2015-04-17,9140,9430,9140,9370,33049,65590.0,7000000.0
2015-04-20,9450,9750,9400,9700,60891,67900.0,7000000.0
2015-04-21,9700,9810,9600,9630,17783,67410.0,7000000.0
2015-04-22,9630,9700,9270,9650,34076,67550.0,7000000.0
2015-04-23,9660,9740,9570,9650,21998,67550.0,7000000.0
2015-04-24,9750,9770,9270,9560,19843,66920.0,7000000.0
2015-04-27,9550,9590,9430,9560,12525,66920.0,7000000.0
2015-04-28,9560,9740,9480,9480,14076,66360.0,7000000.0
2015-04-29,9480,9540,9370,9380,10070,65660.0,7000000.0
2015-04-30,9380,9400,9200,9350,21114,65450.0,7000000.0
2015-05-04,9350,9390,9070,9390,7368,65730.0,7000000.0
2015-05-06,9390,9400,9110,9390,73473,65730.0,7000000.0
2015-05-07,9380,9390,9210,9370,28879,65590.0,7000000.0
2015-05-08,9370,9480,9310,9430,35672,66010.0,7000000.0
2015-05-11,9520,10500,9520,9950,94123,69650.0,7000000.0
2015-05-12,9910,9990,9810,9960,26898,69720.0,7000000.0
2015-05-13,9910,9950,9840,9910,17874,69370.0,7000000.0
2015-05-14,9860,9960,9780,9810,24270,68670.0,7000000.0
2015-05-15,9810,9810,9600,9660,35170,67620.0,7000000.0
2015-05-18,9910,10100,9750,9830,53356,68810.0,7000000.0
2015-05-19,9830,9970,9690,9850,29737,68950.0,7000000.0
2015-05-20,9850,9900,9700,9700,36825,67900.0,7000000.0
2015-05-21,9700,9700,9540,9670,23635,67690.0,7000000.0
2015-05-22,9670,10050,9670,9990,15692,69930.0,7000000.0
2015-05-26,9960,10100,9880,9980,28015,69860.0,7000000.0
2015-05-27,9980,9980,9750,9760,13434,68320.0,7000000.0
2015-05-28,9760,9850,9620,9750,14994,68250.0,7000000.0
2015-05-29,9750,9850,9600,9750,11892,68250.0,7000000.0
2015-06-01,9750,9850,9640,9700,24909,67900.0,7000000.0
2015-06-02,9640,9800,9260,9380,27836,65660.0,7000000.0
2015-06-03,9250,9650,9180,9390,20278,65730.0,7000000.0
2015-06-04,9260,9400,9120,9240,34041,64680.0,7000000.0
2015-06-05,9220,9390,9000,9090,15355,63630.0,7000000.0
2015-06-08,9090,9330,8780,9130,33825,63910.0,7000000.0
2015-06-09,9220,9500,9160,9340,15689,65380.0,7000000.0
2015-06-10,9330,9440,9200,9240,3620,64680.0,7000000.0
2015-06-11,9330,9460,9180,9280,8581,64960.0,7000000.0
2015-06-12,9240,9390,9150,9300,9047,65100.0,7000000.0
2015-06-15,9400,9400,9000,9300,17871,65100.0,7000000.0
2015-06-16,9290,9470,9110,9280,8418,64960.0,7000000.0
2015-06-17,9220,9360,9100,9200,4796,64400.0,7000000.0
2015-06-18,9200,9200,9090,9110,9927,63770.0,7000000.0
2015-06-19,9110,9210,9020,9140,4907,63980.0,7000000.0
2015-06-22,9150,9240,9010,9120,10524,63840.0,7000000.0
2015-06-23,9120,9350,9120,9280,43226,64960.0,7000000.0
2015-06-24,9280,9630,9280,9560,17087,66920.0,7000000.0
2015-06-25,9540,9550,9370,9400,9656,65800.0,7000000.0
2015-06-26,9400,9410,9120,9370,23312,65590.0,7000000.0
2015-06-29,9110,9420,9070,9100,15091,63700.0,7000000.0
2015-06-30,9020,9490,8990,9210,6360,64470.0,7000000.0
2015-07-01,9210,9300,9060,9250,16301,64750.0,7000000.0
2015-07-02,9210,9290,9060,9160,35108,64120.0,7000000.0
2015-07-03,9160,9160,8970,9080,8067,63560.0,7000000.0
2015-07-06,9080,9150,8900,8990,21058,62930.0,7000000.0
2015-07-07,8990,9050,8870,8950,1413,62650.0,7000000.0
2015-07-08,8930,9150,8800,8800,8953,61600.0,7000000.0
2015-07-09,8800,8800,8650,8700,16794,60900.0,7000000.0
2015-07-10,8650,8980,8650,8720,2062,61040.0,7000000.0
2015-07-13,8720,9060,8720,9030,12864,63210.0,7000000.0
2015-07-14,8980,9030,8980,9030,3012,63210.0,7000000.0
2015-07-15,9130,9220,9030,9190,4727,64330.0,7000000.0
2015-07-16,9230,9400,9140,9400,26463,65800.0,7000000.0
2015-07-17,9420,9450,9220,9360,6762,65520.0,7000000.0
2015-07-20,9200,9400,9140,9160,14448,64120.0,7000000.0
2015-07-21,9170,9350,9170,9290,10815,65030.0,7000000.0
2015-07-22,9180,9300,9120,9230,5723,64610.0,7000000.0
2015-07-23,9230,9260,9170,9190,15157,64330.0,7000000.0
2015-07-24,9190,9300,9110,9180,8409,64260.0,7000000.0
2015-07-27,9180,9220,9070,9140,2575,63980.0,7000000.0
2015-07-28,9140,9190,8930,9120,33914,63840.0,7000000.0
2015-07-29,9120,9150,9010,9090,7239,63630.0,7000000.0
2015-07-30,9180,9180,8990,9070,9038,63490.0,7000000.0
2015-07-31,9070,9150,8980,9060,7058,63420.0,7000000.0
2015-08-03,9060,9100,8970,9050,7734,63350.0,7000000.0
2015-08-04,9050,9130,9000,9070,21494,63490.0,7000000.0
2015-08-05,9070,9150,8990,9020,11889,63140.0,7000000.0
2015-08-06,9020,9120,9020,9060,3502,63420.0,7000000.0
2015-08-07,9060,9130,9000,9100,3770,63700.0,7000000.0
2015-08-10,9130,9130,8990,9050,9243,63350.0,7000000.0
2015-08-11,9050,9100,9000,9000,6499,63000.0,7000000.0
2015-08-12,9000,9040,8860,8980,9121,62860.0,7000000.0
2015-08-13,8990,9080,8830,9080,23217,63560.0,7000000.0
2015-08-17,9350,9350,9110,9160,9828,64120.0,7000000.0
2015-08-18,9170,9270,9100,9160,15526,64120.0,7000000.0
2015-08-19,9160,9170,8700,8950,7448,62650.0,7000000.0
2015-08-20,8950,9000,8830,8830,1515,61810.0,7000000.0
2015-08-21,8620,8800,8570,8710,26161,60970.0,7000000.0
2015-08-24,8710,8890,8500,8650,43325,60550.0,7000000.0
2015-08-25,8590,8770,8510,8740,14119,61180.0,7000000.0
2015-08-26,8730,8880,8730,8830,8530,61810.0,7000000.0
2015-08-27,8910,9020,8870,8980,15252,62860.0,7000000.0
2015-08-28,9040,9100,9000,9070,10908,63490.0,7000000.0
2015-08-31,9100,9200,9000,9150,10693,64050.0,7000000.0
2015-09-01,9150,9180,9110,9140,11569,63980.0,7000000.0
2015-09-02,9190,9190,8940,8990,20686,62930.0,7000000.0
2015-09-03,9150,9150,8970,9020,24401,63140.0,7000000.0
2015-09-04,9020,9080,8720,8890,20718,62230.0,7000000.0
2015-09-07,8880,9010,8820,8980,10347,62860.0,7000000.0
2015-09-08,8980,9130,8980,9040,19609,63280.0,7000000.0
2015-09-09,9060,9130,8990,9130,28017,63910.0,7000000.0
2015-09-10,9190,9190,9080,9090,8158,63630.0,7000000.0
2015-09-11,9090,9270,9090,9200,10589,64400.0,7000000.0
2015-09-14,9230,9390,9020,9130,16336,63910.0,7000000.0
2015-09-15,9060,9210,9020,9130,4936,63910.0,7000000.0
2015-09-16,9250,9250,9140,9170,4088,64190.0,7000000.0
2015-09-17,9200,9210,9130,9130,4756,63910.0,7000000.0
2015-09-18,9120,9210,9080,9210,10354,64470.0,7000000.0
2015-09-21,9210,9320,9180,9240,13886,64680.0,7000000.0
2015-09-22,9480,9480,9180,9240,7124,64680.0,7000000.0
2015-09-23,9240,9250,9060,9170,9720,64190.0,7000000.0
2015-09-24,9170,9280,9110,9180,10580,64260.0,7000000.0
2015-09-25,9110,9220,9000,9100,11248,63700.0,7000000.0
2015-09-30,9100,9150,9030,9110,5512,63770.0,7000000.0
2015-10-01,9110,9150,9080,9100,3499,63700.0,7000000.0
2015-10-02,9100,9100,9030,9100,7389,63700.0,7000000.0
2015-10-05,9100,9200,9060,9110,8993,63770.0,7000000.0
2015-10-06,9110,9270,9110,9170,4669,64190.0,7000000.0
2015-10-07,9100,9200,9090,9150,10015,64050.0,7000000.0
2015-10-08,9140,9220,9140,9180,9813,64260.0,7000000.0
2015-10-12,9140,9240,9140,9190,9923,64330.0,7000000.0
2015-10-13,9250,9250,9160,9200,2211,64400.0,7000000.0
2015-10-14,9240,9250,9100,9170,5801,64190.0,7000000.0
2015-10-15,9170,9170,9100,9150,2175,64050.0,7000000.0
2015-10-16,9150,9150,9050,9050,3353,63350.0,7000000.0
2015-10-19,9070,9120,8950,9090,12981,63630.0,7000000.0
2015-10-20,9090,9090,8950,9020,12270,63140.0,7000000.0
2015-10-21,9000,9070,8970,9060,15460,63420.0,7000000.0
2015-10-22,9060,9070,8990,9000,21700,63000.0,7000000.0
2015-10-23,9060,9200,9060,9130,10825,63910.0,7000000.0
2015-10-26,9170,9200,9080,9190,4596,64330.0,7000000.0
2015-10-27,9180,9220,9120,9190,4132,64330.0,7000000.0
2015-10-28,9230,9230,9100,9110,11644,63770.0,7000000.0
2015-10-29,9100,9150,9000,9050,21576,63350.0,7000000.0
2015-10-30,9050,9110,8990,9040,10902,63280.0,7000000.0
2015-11-02,9040,9060,9000,9060,2665,63420.0,7000000.0
2015-11-03,9030,9080,8970,9040,5521,63280.0,7000000.0
2015-11-04,9040,9040,8990,9030,10557,63210.0,7000000.0
2015-11-05,9030,9100,9000,9070,5785,63490.0,7000000.0
2015-11-06,9110,9110,9040,9090,5129,63630.0,7000000.0
2015-11-09,9120,9160,8970,9000,16115,63000.0,7000000.0
2015-11-10,9000,9040,8930,8950,17341,62650.0,7000000.0
2015-11-11,8950,9000,8940,9000,10572,63000.0,7000000.0
2015-11-12,9000,9060,8970,9030,2295,63210.0,7000000.0
2015-11-13,9000,9070,8960,9030,1777,63210.0,7000000.0
2015-11-16,9010,9030,8900,8900,6833,62300.0,7000000.0
2015-11-17,8900,9110,8900,9010,27444,63070.0,7000000.0
2015-11-18,9010,9110,8950,9100,8976,63700.0,7000000.0
2015-11-19,9100,9170,9100,9160,10804,64120.0,7000000.0
2015-11-20,9190,9190,9110,9160,4622,64120.0,7000000.0
2015-11-23,9160,9170,9110,9120,3765,63840.0,7000000.0
2015-11-24,9130,9130,9060,9090,3646,63630.0,7000000.0
2015-11-25,9090,9180,9050,9050,4889,63350.0,7000000.0
2015-11-26,9050,9140,9050,9100,9917,63700.0,7000000.0
2015-11-27,9100,9160,9050,9070,2531,63490.0,7000000.0
2015-11-30,9080,9150,9000,9010,3355,63070.0,7000000.0
2015-12-01,9010,9100,9000,9060,4373,63420.0,7000000.0
2015-12-02,9070,9100,9000,9000,9321,63000.0,7000000.0
2015-12-03,9000,9100,8990,9090,11625,63630.0,7000000.0
2015-12-04,9090,9130,9030,9130,2104,63910.0,7000000.0
2015-12-07,9160,9180,9060,9120,5424,63840.0,7000000.0
2015-12-08,9130,9130,9030,9090,5994,63630.0,7000000.0
2015-12-09,9120,9120,9040,9080,3548,63560.0,7000000.0
2015-12-10,9030,9080,9000,9060,5809,63420.0,7000000.0
2015-12-11,9090,9230,9080,9180,12693,64260.0,7000000.0
2015-12-14,9180,9180,9080,9100,8981,63700.0,7000000.0
2015-12-15,9090,9360,9090,9350,13897,65450.0,7000000.0
2015-12-16,9460,9460,9320,9320,12613,65240.0,7000000.0
2015-12-17,9380,9530,9250,9510,19523,66570.0,7000000.0
2015-12-18,9400,9540,9400,9530,5694,66710.0,7000000.0
2015-12-21,9500,9540,9440,9460,8852,66220.0,7000000.0
2015-12-22,9520,9520,9320,9470,4622,66290.0,7000000.0
2015-12-23,9470,9520,9350,9490,5698,66430.0,7000000.0
2015-12-24,9490,9500,9420,9420,3325,65940.0,7000000.0
2015-12-28,9420,9420,9300,9300,5404,65100.0,7000000.0
2015-12-29,9300,9410,9300,9410,9131,65870.0,7000000.0
2015-12-30,9450,9460,9330,9400,2362,65800.0,7000000.0
2016-01-04,9400,9400,9280,9280,3993,64960.0,7000000.0
2016-01-05,9270,9270,9140,9160,5764,64120.0,7000000.0
2016-01-06,9160,9280,9130,9260,4095,64820.0,7000000.0
2016-01-07,9260,9260,9090,9140,10690,63980.0,7000000.0
2016-01-08,9140,9140,8920,9090,4749,63630.0,7000000.0
2016-01-11,9050,9050,8860,8930,5529,62510.0,7000000.0
2016-01-12,8930,9020,8810,8950,3859,62650.0,7000000.0
2016-01-13,8960,9000,8850,8950,6637,62650.0,7000000.0
2016-01-14,8930,8950,8790,8840,9439,61880.0,7000000.0
2016-01-15,8750,8890,8750,8880,3016,62160.0,7000000.0
2016-01-18,8880,8950,8800,8860,2936,62020.0,7000000.0
2016-01-19,8860,8900,8520,8860,3913,62020.0,7000000.0
2016-01-20,8800,8860,8710,8770,6304,61390.0,7000000.0
2016-01-21,8670,8930,8670,8700,3398,60900.0,7000000.0
2016-01-22,8700,8760,8620,8650,4879,60550.0,7000000.0
2016-01-25,8650,8730,8640,8730,5026,61110.0,7000000.0
2016-01-26,8730,8750,8670,8750,1689,61250.0,7000000.0
2016-01-27,8710,8740,8670,8720,5323,61040.0,7000000.0
2016-01-28,8770,8770,8660,8700,3919,60900.0,7000000.0
2016-01-29,8660,8800,8660,8780,3837,61460.0,7000000.0
2016-02-01,8750,8900,8700,8880,1673,62160.0,7000000.0
2016-02-02,8900,8900,8810,8850,2257,61950.0,7000000.0
2016-02-03,8710,8870,8710,8850,3670,61950.0,7000000.0
2016-02-04,8880,8880,8770,8820,889,61740.0,7000000.0
2016-02-05,8820,8850,8800,8820,1694,61740.0,7000000.0
2016-02-11,8770,8770,8600,8690,3993,60830.0,7000000.0
2016-02-12,8690,8690,8450,8650,3297,60550.0,7000000.0
2016-02-15,8650,8720,8550,8600,2302,60200.0,7000000.0
2016-02-16,8700,8830,8570,8580,13170,60060.0,7000000.0
2016-02-17,8580,8580,8200,8220,30977,57540.0,7000000.0
2016-02-18,8230,8280,8140,8270,35741,57890.0,7000000.0
2016-02-19,8270,8490,8210,8330,24517,58310.0,7000000.0
2016-02-22,8330,8480,8330,8480,6340,59360.0,7000000.0
2016-02-23,8480,8500,8400,8440,23054,59080.0,7000000.0
2016-02-24,8450,8490,8420,8490,21424,59430.0,7000000.0
2016-02-25,8490,8570,8430,8490,19774,59430.0,7000000.0
2016-02-26,8490,8690,8460,8490,13258,59430.0,7000000.0
2016-02-29,8550,8740,8360,8410,25860,58870.0,7000000.0
2016-03-02,8430,8630,8430,8590,22950,60130.0,7000000.0
2016-03-03,8650,8800,8640,8760,29609,61320.0,7000000.0
2016-03-04,8760,8800,8690,8800,6500,61600.0,7000000.0
2016-03-07,8800,8860,8700,8800,6689,61600.0,7000000.0
2016-03-08,8800,8810,8690,8710,5528,60970.0,7000000.0
2016-03-09,8650,8790,8650,8700,3838,60900.0,7000000.0
2016-03-10,8750,8750,8660,8750,3032,61250.0,7000000.0
2016-03-11,8750,8830,8700,8740,2349,61180.0,7000000.0
2016-03-14,8680,8830,8680,8710,59719,60970.0,7000000.0
2016-03-15,8730,8980,8730,8890,62945,62230.0,7000000.0
2016-03-16,8970,8970,8710,8880,9091,62160.0,7000000.0
2016-03-17,8910,8910,8780,8880,16427,62160.0,7000000.0
2016-03-18,8960,8970,8810,8860,4414,62020.0,7000000.0
2016-03-21,8870,9150,8800,9000,88808,63000.0,7000000.0
2016-03-22,9210,9290,9080,9190,33577,64330.0,7000000.0
2016-03-23,9190,9190,9050,9080,7690,63560.0,7000000.0
2016-03-24,9080,9120,9010,9060,9297,63420.0,7000000.0
2016-03-25,9060,9120,9010,9080,11012,63560.0,7000000.0
2016-03-28,9080,9150,9070,9080,7738,63560.0,7000000.0
2016-03-29,9080,9130,8960,9100,26884,63700.0,7000000.0
2016-03-30,9150,9150,9000,9050,10926,63350.0,7000000.0
2016-03-31,9060,9150,9020,9050,8970,63350.0,7000000.0
2016-04-01,9050,9090,8910,9030,9858,63210.0,7000000.0
2016-04-04,8910,9030,8910,9010,8775,63070.0,7000000.0
2016-04-05,9010,9050,8930,8970,5300,62790.0,7000000.0
2016-04-06,8920,8970,8820,8940,6955,62580.0,7000000.0
2016-04-07,8820,9010,8820,8880,9291,62160.0,7000000.0
2016-04-08,8880,8970,8730,8870,30793,62090.0,7000000.0
2016-04-11,8880,8930,8760,8850,17714,61950.0,7000000.0
2016-04-12,8850,8910,8830,8880,18804,62160.0,7000000.0
2016-04-14,8860,9070,8860,9050,6199,63350.0,7000000.0
2016-04-15,9070,9090,9000,9050,2963,63350.0,7000000.0
2016-04-18,8960,9090,8950,8950,5867,62650.0,7000000.0
2016-04-19,9030,9050,8950,9020,4049,63140.0,7000000.0
2016-04-20,9080,9360,9000,9110,25059,63770.0,7000000.0
2016-04-21,9200,9300,9190,9250,16018,64750.0,7000000.0
2016-04-22,9340,9340,9150,9200,5218,64400.0,7000000.0
2016-04-25,9250,9290,9040,9100,8470,63700.0,7000000.0
2016-04-26,9100,9200,8990,9020,7809,63140.0,7000000.0
2016-04-27,9040,9100,8950,9100,11916,63700.0,7000000.0
2016-04-28,9100,9140,9000,9010,5408,63070.0,7000000.0
2016-04-29,9000,9010,8800,8970,16302,62790.0,7000000.0
2016-05-02,8970,8970,8890,8940,4683,62580.0,7000000.0
2016-05-03,8940,9020,8900,9020,6644,63140.0,7000000.0
2016-05-04,9030,9030,8830,8850,17075,61950.0,7000000.0
2016-05-09,8810,8860,8810,8840,14078,61880.0,7000000.0
2016-05-10,8840,9100,8840,9100,7446,63700.0,7000000.0
2016-05-11,9100,9100,8930,8930,4353,62510.0,7000000.0
2016-05-12,8930,9000,8920,8920,5421,62440.0,7000000.0
2016-05-13,8920,8920,8810,8860,13010,62020.0,7000000.0
2016-05-16,8810,8860,8810,8830,2952,61810.0,7000000.0
2016-05-17,8830,8840,8700,8750,11409,61250.0,7000000.0
2016-05-18,8750,8750,8680,8740,5982,61180.0,7000000.0
2016-05-19,8740,8780,8730,8760,4363,61320.0,7000000.0
