아바텍(149950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-02,7790,7890,7650,7710,22201,120334.0,15607500.0
2018-01-03,7770,7830,7680,7720,27927,120490.0,15607500.0
2018-01-04,7730,7800,7630,7670,16111,119710.0,15607500.0
2018-01-05,7670,7730,7570,7670,22161,119710.0,15607500.0
2018-01-08,7670,7750,7600,7610,15864,118773.0,15607500.0
2018-01-09,7600,7710,7550,7680,34747,119866.0,15607500.0
2018-01-10,7680,7770,7610,7610,31115,118773.0,15607500.0
2018-01-11,7610,7770,7550,7730,19589,120646.0,15607500.0
2018-01-12,7730,7800,7670,7730,31995,120646.0,15607500.0
2018-01-15,7730,7730,7570,7630,19401,119085.0,15607500.0
2018-01-16,7600,7660,7580,7660,21429,119553.0,15607500.0
2018-01-17,7660,7680,7570,7670,21640,119710.0,15607500.0
2018-01-18,7560,7700,7560,7660,17597,119553.0,15607500.0
2018-01-19,7740,7740,7580,7690,31121,120022.0,15607500.0
2018-01-22,7690,7770,7620,7660,32641,119553.0,15607500.0
2018-01-23,7690,7810,7640,7790,47628,121582.0,15607500.0
2018-01-24,7790,7830,7700,7790,21159,121582.0,15607500.0
2018-01-25,7800,8080,7800,8070,120630,125953.0,15607500.0
2018-01-26,8070,8100,7900,8030,41737,125328.0,15607500.0
2018-01-29,8040,8060,7970,8000,31746,124860.0,15607500.0
2018-01-30,8050,8080,7860,7920,24173,123611.0,15607500.0
2018-01-31,7840,7920,7750,7850,31885,122519.0,15607500.0
2018-02-01,7880,8020,7760,8010,45361,125016.0,15607500.0
2018-02-02,8010,8080,7920,7930,12256,123767.0,15607500.0
2018-02-05,7860,7860,7600,7600,48284,118617.0,15607500.0
2018-02-06,7510,7680,7190,7680,72798,119866.0,15607500.0
2018-02-07,7610,7850,7500,7680,30066,119866.0,15607500.0
2018-02-08,7680,7780,7560,7610,22516,118773.0,15607500.0
2018-02-09,7560,7560,7260,7300,53666,113935.0,15607500.0
2018-02-12,7310,7470,7250,7320,28699,114247.0,15607500.0
2018-02-13,7320,7400,7190,7190,25082,112218.0,15607500.0
2018-02-14,7200,7270,7090,7200,29367,112374.0,15607500.0
2018-02-19,7300,7350,7200,7350,17595,114715.0,15607500.0
2018-02-20,7350,7400,7290,7350,13906,114715.0,15607500.0
2018-02-21,7310,7440,7310,7440,11345,116120.0,15607500.0
2018-02-22,7460,7460,7290,7360,25974,114871.0,15607500.0
2018-02-23,7380,7500,7310,7380,7415,115183.0,15607500.0
2018-02-26,7380,7460,7370,7440,27602,116120.0,15607500.0
2018-02-27,7440,7460,7290,7430,15975,115964.0,15607500.0
2018-02-28,7300,7430,7280,7370,15694,115027.0,15607500.0
2018-03-02,7230,7800,7180,7700,52867,120178.0,15607500.0
2018-03-05,7720,7730,7400,7510,111485,117212.0,15607500.0
2018-03-06,7600,7900,7490,7850,161531,122519.0,15607500.0
2018-03-07,7850,7930,7780,7800,42430,121738.0,15607500.0
2018-03-08,7800,7950,7780,7920,33851,123611.0,15607500.0
2018-03-09,7990,7990,7800,7880,21850,122987.0,15607500.0
2018-03-12,7820,7980,7790,7880,75005,122987.0,15607500.0
2018-03-13,7830,7940,7790,7940,12066,123924.0,15607500.0
2018-03-14,7940,8250,7850,8200,80617,127982.0,15607500.0
2018-03-15,8140,8250,8060,8180,29692,127669.0,15607500.0
2018-03-16,8110,8230,8110,8210,25501,128138.0,15607500.0
2018-03-19,8210,8210,8000,8110,22555,126577.0,15607500.0
2018-03-20,8010,8140,8010,8060,29366,125796.0,15607500.0
2018-03-21,8060,8060,7860,7900,24367,123299.0,15607500.0
2018-03-22,7870,8000,7820,7930,42051,123767.0,15607500.0
2018-03-23,7790,7800,7590,7590,30951,118461.0,15607500.0
2018-03-26,7520,7820,7520,7810,29474,121895.0,15607500.0
2018-03-27,7750,7800,7680,7760,10496,121114.0,15607500.0
2018-03-28,7760,7760,7500,7590,44425,118461.0,15607500.0
2018-03-29,7590,7750,7520,7740,28855,120802.0,15607500.0
2018-03-30,7750,7900,7690,7880,33557,122987.0,15607500.0
2018-04-02,7880,8010,7800,7920,19132,123611.0,15607500.0
2018-04-03,7830,8030,7750,8000,86863,124860.0,15607500.0
2018-04-04,7990,8000,7690,7930,27236,123767.0,15607500.0
2018-04-05,7930,8010,7870,8000,48172,124860.0,15607500.0
2018-04-06,8000,8000,7780,7900,10078,123299.0,15607500.0
2018-04-09,7900,7900,7690,7890,23412,123143.0,15607500.0
2018-04-10,7800,7820,7660,7700,26557,120178.0,15607500.0
2018-04-11,7700,7870,7700,7790,21473,121582.0,15607500.0
2018-04-12,7790,7900,7710,7900,11319,123299.0,15607500.0
2018-04-13,7900,8010,7770,7930,48365,123767.0,15607500.0
2018-04-16,7930,7990,7850,7980,21142,124548.0,15607500.0
2018-04-17,8010,8010,7870,7920,25106,123611.0,15607500.0
2018-04-18,7920,7960,7830,7900,15146,123299.0,15607500.0
2018-04-19,7920,8010,7850,7850,44501,122519.0,15607500.0
2018-04-20,7850,7900,7770,7800,9735,121738.0,15607500.0
2018-04-23,7800,7840,7690,7700,19486,120178.0,15607500.0
2018-04-24,7700,7840,7690,7760,14377,121114.0,15607500.0
2018-04-25,7690,7780,7620,7690,20444,120022.0,15607500.0
2018-04-26,7690,7720,7560,7560,34122,117993.0,15607500.0
2018-04-27,7590,7740,7570,7700,20045,120178.0,15607500.0
2018-04-30,7700,7790,7610,7640,23495,119241.0,15607500.0
2018-05-02,7600,7790,7580,7640,40557,119241.0,15607500.0
2018-05-03,7640,7770,7580,7710,28618,120334.0,15607500.0
2018-05-04,7640,7710,7530,7570,30212,118149.0,15607500.0
2018-05-08,7570,7610,7410,7490,109535,116900.0,15607500.0
2018-05-09,7520,7530,7360,7430,13028,115964.0,15607500.0
2018-05-10,7440,7580,7200,7530,81688,117524.0,15607500.0
2018-05-11,7570,7660,7560,7660,16302,119553.0,15607500.0
2018-05-14,7650,7800,7600,7760,29464,121114.0,15607500.0
2018-05-15,7660,7750,7580,7620,10181,118929.0,15607500.0
2018-05-16,7610,7610,7360,7560,19312,117993.0,15607500.0
2018-05-17,7560,7710,7550,7640,42826,119241.0,15607500.0
2018-05-18,7640,7840,7620,7830,53742,122207.0,15607500.0
2018-05-21,7830,7900,7750,7830,50131,122207.0,15607500.0
2018-05-23,7730,7990,7730,7920,51316,123611.0,15607500.0
2018-05-24,7920,7950,7820,7900,26165,123299.0,15607500.0
2018-05-25,8160,8160,7550,7620,51028,118929.0,15607500.0
2018-05-28,7540,7620,7450,7480,24946,116744.0,15607500.0
2018-05-29,7480,7630,7420,7450,16411,116276.0,15607500.0
2018-05-30,7450,7510,7260,7450,17747,116276.0,15607500.0
2018-05-31,7440,7450,7330,7440,13565,116120.0,15607500.0
2018-06-01,7400,7400,7200,7340,19626,114559.0,15607500.0
2018-06-04,7340,7340,7090,7100,32845,110813.0,15607500.0
2018-06-05,7100,7170,7000,7090,16466,110657.0,15607500.0
2018-06-07,7090,7090,6890,6930,46998,108160.0,15607500.0
2018-06-08,6930,6960,6880,6920,23819,108004.0,15607500.0
2018-06-11,7050,7050,6820,6940,39548,108316.0,15607500.0
2018-06-12,6990,7000,6840,6850,21763,106911.0,15607500.0
2018-06-14,6820,6900,6680,6740,24858,105195.0,15607500.0
2018-06-15,6730,6740,6630,6700,10670,104570.0,15607500.0
2018-06-18,6710,6710,6260,6360,34548,99264.0,15607500.0
2018-06-19,6390,6400,6120,6180,29713,96454.0,15607500.0
2018-06-20,6060,6210,6060,6200,13600,96766.0,15607500.0
2018-06-21,6290,6290,6070,6170,18828,96298.0,15607500.0
2018-06-22,6070,6160,5970,6100,18016,95206.0,15607500.0
2018-06-25,5990,6120,5990,6120,8693,95518.0,15607500.0
2018-06-26,6040,6110,5990,6110,12610,95362.0,15607500.0
2018-06-27,6110,6140,6000,6080,17209,94894.0,15607500.0
2018-06-28,6080,6120,5960,6010,53564,93801.0,15607500.0
2018-06-29,6010,6070,5900,5980,32169,93333.0,15607500.0
2018-07-02,5980,6050,5900,5980,13408,93333.0,15607500.0
2018-07-03,5900,5980,5730,5900,41912,92084.0,15607500.0
2018-07-04,5340,5790,5340,5700,43220,88963.0,15607500.0
2018-07-05,5700,5770,5640,5740,5175,89587.0,15607500.0
2018-07-06,5720,5800,5580,5740,45612,89587.0,15607500.0
2018-07-09,5740,6110,5740,6070,24442,94738.0,15607500.0
2018-07-10,6070,6310,6060,6280,55944,98015.0,15607500.0
2018-07-11,6380,6410,6310,6410,35225,100044.0,15607500.0
2018-07-12,6380,6380,6260,6300,5079,98327.0,15607500.0
2018-07-13,6270,6450,6270,6390,20641,99732.0,15607500.0
2018-07-16,6390,6520,6390,6510,16554,101605.0,15607500.0
2018-07-17,6510,6700,6500,6630,21369,103478.0,15607500.0
2018-07-18,6660,6730,6500,6560,34971,102385.0,15607500.0
2018-07-19,6560,6560,6290,6490,33927,101293.0,15607500.0
2018-07-20,6490,6610,6470,6600,13193,103010.0,15607500.0
2018-07-23,6590,6730,6450,6590,34150,102853.0,15607500.0
2018-07-24,6570,6770,6500,6600,42746,103010.0,15607500.0
2018-07-25,6560,6710,6480,6600,43423,103010.0,15607500.0
2018-07-26,6540,6850,6490,6770,42260,105663.0,15607500.0
2018-07-27,6770,7010,6730,6940,32893,108316.0,15607500.0
2018-07-30,6910,7100,6850,6950,41889,108472.0,15607500.0
2018-07-31,6950,6950,6550,6670,27971,104102.0,15607500.0
2018-08-01,6660,6730,6500,6700,2500,104570.0,15607500.0
2018-08-02,6700,6700,6530,6590,3537,102853.0,15607500.0
2018-08-03,6590,6680,6470,6670,3704,104102.0,15607500.0
2018-08-06,6630,6670,6340,6540,8278,102073.0,15607500.0
2018-08-07,6540,6560,6120,6150,25162,95986.0,15607500.0
2018-08-08,6190,6260,6120,6210,9765,96923.0,15607500.0
2018-08-09,6210,6280,6150,6250,2156,97547.0,15607500.0
2018-08-10,6230,6300,6180,6300,2653,98327.0,15607500.0
2018-08-13,6300,6380,6080,6180,6708,96454.0,15607500.0
2018-08-14,6160,6250,6080,6190,3784,96610.0,15607500.0
2018-08-16,6190,6190,5950,5980,14723,93333.0,15607500.0
2018-08-17,5980,6100,5980,6080,3103,94894.0,15607500.0
2018-08-20,6080,6210,6080,6200,9819,96766.0,15607500.0
2018-08-21,6240,6350,6210,6340,4078,98952.0,15607500.0
2018-08-22,6330,6350,6300,6340,5308,98952.0,15607500.0
2018-08-23,6360,6370,6100,6320,1254,98639.0,15607500.0
2018-08-24,6150,6300,6150,6300,481,98327.0,15607500.0
2018-08-27,6300,6400,6210,6360,3545,99264.0,15607500.0
2018-08-28,6260,6420,6260,6380,3038,99576.0,15607500.0
2018-08-29,6360,6410,6310,6380,454,99576.0,15607500.0
2018-08-30,6380,6420,6360,6390,1727,99732.0,15607500.0
2018-08-31,6300,6400,6300,6390,1302,99732.0,15607500.0
2018-09-03,6430,6430,6360,6380,2281,99576.0,15607500.0
2018-09-04,6340,6450,6300,6390,6152,99732.0,15607500.0
2018-09-05,6360,6360,6220,6290,5187,98171.0,15607500.0
2018-09-06,6350,6360,6250,6330,1828,98795.0,15607500.0
2018-09-07,6200,6590,6140,6590,7097,102853.0,15607500.0
2018-09-10,6440,6490,6350,6410,2426,100044.0,15607500.0
2018-09-11,6400,6450,6240,6380,5168,99576.0,15607500.0
2018-09-12,6350,6440,6250,6380,4653,99576.0,15607500.0
2018-09-13,6380,6380,6260,6320,7680,98639.0,15607500.0
2018-09-14,6320,6400,6280,6320,5833,98639.0,15607500.0
2018-09-17,6320,6420,6300,6420,10506,100200.0,15607500.0
2018-09-18,6360,6520,6360,6430,7017,100356.0,15607500.0
2018-09-19,6430,6570,6410,6430,14079,100356.0,15607500.0
2018-09-20,6500,6520,6400,6460,7435,100824.0,15607500.0
2018-09-21,6500,6500,6360,6410,2138,100044.0,15607500.0
2018-09-27,6410,6440,6350,6440,5452,100512.0,15607500.0
2018-09-28,6350,6450,6190,6260,5085,97703.0,15607500.0
2018-10-01,6260,6290,6210,6280,6752,98015.0,15607500.0
2018-10-02,6200,6350,6150,6320,4029,98639.0,15607500.0
2018-10-04,6220,6370,6120,6200,7604,96766.0,15607500.0
2018-10-05,6200,6230,6050,6080,9781,94894.0,15607500.0
2018-10-08,6140,6170,5920,5920,2526,92396.0,15607500.0
2018-10-10,5990,6050,5820,5900,9272,92084.0,15607500.0
2018-10-11,5750,5890,5320,5760,19935,89899.0,15607500.0
2018-10-12,5380,5740,5380,5730,19373,89431.0,15607500.0
2018-10-15,5730,5800,5580,5710,8014,89119.0,15607500.0
2018-10-16,5550,5710,5550,5680,3219,88651.0,15607500.0
2018-10-17,5700,5700,5550,5660,3583,88338.0,15607500.0
2018-10-18,5660,5770,5640,5720,3849,89275.0,15607500.0
2018-10-19,5760,5790,5680,5790,4685,90367.0,15607500.0
2018-10-22,5790,5870,5790,5870,1745,91616.0,15607500.0
2018-10-23,5870,5970,5840,5870,6013,91616.0,15607500.0
2018-10-24,5860,5940,5680,5870,5364,91616.0,15607500.0
2018-10-25,5820,5880,5760,5880,7265,91772.0,15607500.0
2018-10-26,5930,5950,5800,5860,3435,91460.0,15607500.0
2018-10-29,5710,5860,4805,5050,113476,78818.0,15607500.0
2018-10-30,4740,5030,4650,4715,61317,73589.0,15607500.0
2018-10-31,4790,4920,4730,4855,18052,75774.0,15607500.0
2018-11-01,4860,4920,4770,4855,14359,75774.0,15607500.0
2018-11-02,4855,4915,4825,4900,15904,76477.0,15607500.0
2018-11-05,4880,4930,4790,4905,4319,76555.0,15607500.0
2018-11-06,4960,4975,4700,4730,26600,73823.0,15607500.0
2018-11-07,4740,4820,4705,4705,41852,73433.0,15607500.0
2018-11-08,4720,4785,4720,4780,8501,74604.0,15607500.0
2018-11-09,4740,6200,4715,5840,604037,91148.0,15607500.0
2018-11-12,5840,5850,5530,5640,142145,88026.0,15607500.0
2018-11-13,5570,5610,5380,5470,61750,85373.0,15607500.0
2018-11-14,5570,5800,5500,5750,65373,89743.0,15607500.0
2018-11-15,5610,5610,5150,5200,126713,81159.0,15607500.0
2018-11-16,5330,5360,5100,5240,47789,81783.0,15607500.0
2018-11-19,5300,5550,5260,5520,43153,86153.0,15607500.0
2018-11-20,5390,6080,5370,5890,96307,91928.0,15607500.0
2018-11-21,5890,6350,5580,5800,112835,90524.0,15607500.0
2018-11-22,5900,6300,5590,5600,138616,87402.0,15607500.0
2018-11-23,5670,5670,5470,5470,20482,85373.0,15607500.0
2018-11-26,5590,6000,5550,5830,87752,90992.0,15607500.0
2018-11-27,5780,5990,5710,5840,38609,91148.0,15607500.0
2018-11-28,5860,5860,5720,5800,7461,90524.0,15607500.0
2018-11-29,5820,5930,5770,5930,35666,92552.0,15607500.0
2018-11-30,6030,6030,5830,5880,15783,91772.0,15607500.0
2018-12-03,5980,5980,5610,5740,30565,89587.0,15607500.0
2018-12-04,5750,5780,5660,5750,17091,89743.0,15607500.0
2018-12-05,5750,5760,5630,5730,13895,89431.0,15607500.0
2018-12-06,5650,5760,5430,5430,31263,84749.0,15607500.0
2018-12-07,5500,5510,5380,5500,20521,85841.0,15607500.0
2018-12-10,5710,5710,5390,5390,6280,84124.0,15607500.0
2018-12-11,5560,5620,5410,5410,6622,84437.0,15607500.0
2018-12-12,5420,5590,5420,5590,2713,87246.0,15607500.0
2018-12-13,5580,5800,5550,5790,16792,90367.0,15607500.0
2018-12-14,5700,5730,5640,5720,3595,89275.0,15607500.0
2018-12-17,5660,5690,5600,5650,6962,88182.0,15607500.0
2018-12-18,5510,5620,5510,5590,5532,87246.0,15607500.0
2018-12-19,5590,5610,5400,5580,3669,87090.0,15607500.0
2018-12-20,5600,5600,5450,5460,3647,85217.0,15607500.0
2018-12-21,5570,5570,5400,5470,1558,85373.0,15607500.0
2018-12-24,5400,5510,5360,5400,5814,84280.0,15607500.0
2018-12-26,5390,5390,5200,5200,14269,81159.0,15607500.0
2018-12-27,5200,5400,5200,5240,2032,81783.0,15607500.0
2018-12-28,5300,5340,5230,5340,1400,83344.0,15607500.0
2019-01-02,5340,5370,5250,5310,2272,82876.0,15607500.0
2019-01-03,5240,5330,5200,5200,7572,81159.0,15607500.0
2019-01-04,5260,5310,5090,5140,6336,80223.0,15607500.0
2019-01-07,5460,5460,5100,5250,2303,81939.0,15607500.0
2019-01-08,5300,5300,5200,5300,1417,82720.0,15607500.0
2019-01-09,5320,5420,5270,5380,7102,83968.0,15607500.0
2019-01-10,5380,5390,5300,5340,2547,83344.0,15607500.0
2019-01-11,5340,5410,5330,5370,3721,83812.0,15607500.0
2019-01-14,5370,5490,5320,5410,2284,84437.0,15607500.0
2019-01-15,5330,5430,5330,5420,4614,84593.0,15607500.0
2019-01-16,5450,5550,5350,5510,11116,85997.0,15607500.0
2019-01-17,5590,5590,5470,5500,2519,85841.0,15607500.0
2019-01-18,5400,5530,5350,5500,14788,85841.0,15607500.0
2019-01-21,5590,5590,5460,5520,5534,86153.0,15607500.0
2019-01-22,5620,5620,5450,5540,8827,86466.0,15607500.0
2019-01-23,5530,5800,5510,5720,20827,89275.0,15607500.0
2019-01-24,5800,5810,5670,5800,14299,90524.0,15607500.0
2019-01-25,5850,6080,5800,5900,33667,92084.0,15607500.0
2019-01-28,6000,6040,5800,5940,23131,92709.0,15607500.0
2019-01-29,5940,6000,5900,5990,12237,93489.0,15607500.0
2019-01-30,6070,6070,5940,5970,6541,93177.0,15607500.0
2019-01-31,5900,6010,5900,6000,6035,93645.0,15607500.0
2019-02-01,6040,6060,5990,6010,11876,93801.0,15607500.0
2019-02-07,6040,6040,5810,5950,5012,92865.0,15607500.0
2019-02-08,6000,6000,5940,6000,3192,93645.0,15607500.0
2019-02-11,6000,6030,5960,6010,4575,93801.0,15607500.0
2019-02-12,6010,6010,5910,5920,8700,92396.0,15607500.0
2019-02-13,5920,5980,5830,5900,3198,92084.0,15607500.0
2019-02-14,5990,6130,5900,6030,9690,94113.0,15607500.0
2019-02-15,6080,6080,5920,5940,5876,92709.0,15607500.0
2019-02-18,5910,6000,5910,6000,4697,93645.0,15607500.0
2019-02-19,5920,6000,5910,6000,5530,93645.0,15607500.0
2019-02-20,6000,6010,5930,5990,4959,93489.0,15607500.0
2019-02-21,6000,6100,5870,5970,12480,93177.0,15607500.0
2019-02-22,6000,6000,5900,5940,5215,92709.0,15607500.0
2019-02-25,5940,6000,5870,5870,11871,91616.0,15607500.0
2019-02-26,5950,5950,5860,5860,5505,91460.0,15607500.0
2019-02-27,5990,5990,5850,5890,11785,91928.0,15607500.0
2019-02-28,5890,5950,5840,5930,7774,92552.0,15607500.0
2019-03-04,6000,6000,5920,5970,5099,93177.0,15607500.0
2019-03-05,5970,5990,5880,5960,5610,93021.0,15607500.0
2019-03-06,5930,5980,5860,5890,10330,91928.0,15607500.0
2019-03-07,5880,5930,5820,5840,12813,91148.0,15607500.0
2019-03-08,5840,5860,5750,5750,8814,89743.0,15607500.0
2019-03-11,5890,5890,5600,5810,8422,90680.0,15607500.0
2019-03-12,5810,5820,5760,5810,8360,90680.0,15607500.0
2019-03-13,5820,5850,5750,5750,4819,89743.0,15607500.0
2019-03-14,5750,5800,5620,5640,20031,88026.0,15607500.0
2019-03-15,5640,5710,5590,5620,3848,87714.0,15607500.0
2019-03-18,5670,5700,5470,5580,24915,87090.0,15607500.0
2019-03-19,5610,5630,5550,5580,3476,87090.0,15607500.0
2019-03-20,5630,5630,5380,5520,35700,86153.0,15607500.0
2019-03-21,5550,5650,5390,5480,15910,85529.0,15607500.0
2019-03-22,5410,5530,5410,5480,3085,85529.0,15607500.0
2019-03-25,5380,5530,5380,5470,4171,85373.0,15607500.0
2019-03-26,5470,5510,5440,5440,790,84905.0,15607500.0
2019-03-27,5540,5540,5430,5440,6043,84905.0,15607500.0
2019-03-28,5410,5550,5290,5290,13704,82564.0,15607500.0
2019-03-29,5330,5450,5320,5400,5232,84280.0,15607500.0
2019-04-01,5440,5520,5400,5460,9046,85217.0,15607500.0
2019-04-02,5360,5520,5360,5500,8698,85841.0,15607500.0
2019-04-03,5500,5650,5450,5580,8471,87090.0,15607500.0
2019-04-04,5680,5690,5580,5670,9375,88495.0,15607500.0
2019-04-05,5680,5950,5660,5920,33011,92396.0,15607500.0
2019-04-08,5950,6090,5930,5990,16555,93489.0,15607500.0
2019-04-09,5990,6020,5830,6020,12485,93957.0,15607500.0
2019-04-10,6140,6150,6000,6120,16786,95518.0,15607500.0
2019-04-11,6040,6310,6040,6310,27441,98483.0,15607500.0
2019-04-12,6310,6420,6250,6260,13760,97703.0,15607500.0
2019-04-15,6260,6410,6180,6410,12832,100044.0,15607500.0
2019-04-16,6410,6480,6210,6480,17902,101137.0,15607500.0
2019-04-17,6480,6740,6390,6710,64416,104726.0,15607500.0
2019-04-18,6670,6860,6590,6690,55656,104414.0,15607500.0
2019-04-19,6700,6920,6560,6690,31075,104414.0,15607500.0
2019-04-22,6670,6760,6440,6540,15079,102073.0,15607500.0
2019-04-23,6470,6560,6260,6320,16173,98639.0,15607500.0
2019-04-24,6350,6420,6300,6330,20940,98795.0,15607500.0
2019-04-25,6340,8060,6310,7040,2040973,109877.0,15607500.0
2019-04-26,6910,6980,6640,6700,327986,104570.0,15607500.0
2019-04-29,6630,7960,6630,7610,1907364,118773.0,15607500.0
2019-04-30,7500,7570,7260,7280,238149,113623.0,15607500.0
2019-05-02,7230,7560,7140,7380,171599,115183.0,15607500.0
2019-05-03,7380,7500,7050,7070,134756,110345.0,15607500.0
2019-05-07,7060,7250,6950,7210,79572,112530.0,15607500.0
2019-05-08,7160,7380,7050,7330,79338,114403.0,15607500.0
2019-05-09,7260,7330,6770,6900,187505,107692.0,15607500.0
2019-05-10,6880,7200,6670,7170,92692,111906.0,15607500.0
2019-05-13,7290,7290,6990,6990,45954,109096.0,15607500.0
2019-05-14,6970,7180,6800,7150,59022,111594.0,15607500.0
2019-05-15,7100,7410,7100,7230,56435,112842.0,15607500.0
2019-05-16,7330,7330,7090,7200,51043,112374.0,15607500.0
2019-05-17,7340,7340,7160,7160,41179,111750.0,15607500.0
2019-05-20,7240,7240,7050,7100,16049,110813.0,15607500.0
2019-05-21,7100,7240,7010,7200,23963,112374.0,15607500.0
2019-05-22,7220,7250,7070,7230,23405,112842.0,15607500.0
2019-05-23,7280,7280,6950,6960,34292,108628.0,15607500.0
2019-05-24,6970,6980,6640,6800,80644,106131.0,15607500.0
2019-05-27,6800,6800,6500,6570,41893,102541.0,15607500.0
2019-05-28,6570,6880,6490,6850,14024,106911.0,15607500.0
2019-05-29,6850,6850,6690,6760,5692,105507.0,15607500.0
2019-05-30,6660,6890,6610,6890,15844,107536.0,15607500.0
2019-05-31,6910,6910,6710,6850,13733,106911.0,15607500.0
2019-06-03,6790,6900,6740,6850,14905,106911.0,15607500.0
2019-06-04,6850,6900,6750,6800,9743,106131.0,15607500.0
2019-06-05,6810,6960,6800,6910,20445,107848.0,15607500.0
2019-06-07,7290,7290,6960,7090,20370,110657.0,15607500.0
2019-06-10,7210,7210,7070,7200,21131,112374.0,15607500.0
2019-06-11,7190,8320,7160,8130,838679,126889.0,15607500.0
2019-06-12,8100,8130,7820,7820,123852,122051.0,15607500.0
2019-06-13,7820,8170,7820,7920,95158,123611.0,15607500.0
2019-06-14,7920,7970,7670,7670,40133,119710.0,15607500.0
2019-06-17,7670,7810,7670,7810,16814,121895.0,15607500.0
2019-06-18,7780,7960,7630,7760,38008,121114.0,15607500.0
2019-06-19,7710,7900,7650,7830,24189,122207.0,15607500.0
2019-06-20,7860,8070,7790,7990,75901,124704.0,15607500.0
2019-06-21,8070,8090,7890,7910,35228,123455.0,15607500.0
2019-06-24,7900,8010,7880,7970,26218,124392.0,15607500.0
2019-06-25,8000,8150,7950,8040,53326,125484.0,15607500.0
2019-06-26,8040,8040,7840,7920,38175,123611.0,15607500.0
2019-06-27,7940,8050,7860,7920,34017,123611.0,15607500.0
2019-06-28,7920,8040,7870,7990,22431,124704.0,15607500.0
2019-07-01,7990,8810,7990,8330,292293,130010.0,15607500.0
2019-07-02,8290,8350,8220,8220,34819,128294.0,15607500.0
2019-07-03,8220,8490,8200,8220,33244,128294.0,15607500.0
2019-07-04,8220,8360,8150,8360,26504,130479.0,15607500.0
2019-07-05,8350,8360,8110,8290,44262,129386.0,15607500.0
2019-07-08,8290,8290,7690,7800,53216,121738.0,15607500.0
2019-07-09,7650,7870,7370,7790,30529,121582.0,15607500.0
2019-07-10,7700,8010,7700,8000,23374,124860.0,15607500.0
2019-07-11,8000,8180,7960,8100,24618,126421.0,15607500.0
2019-07-12,8330,9130,8330,8370,691075,130635.0,15607500.0
2019-07-15,8300,8560,8150,8400,93944,131103.0,15607500.0
2019-07-16,8370,8730,8320,8490,120812,132508.0,15607500.0
2019-07-17,8490,8540,8190,8270,40425,129074.0,15607500.0
2019-07-18,8350,8350,8150,8210,36846,128138.0,15607500.0
2019-07-19,8210,8310,8080,8200,48417,127982.0,15607500.0
2019-07-22,8200,8200,8090,8170,11609,127513.0,15607500.0
2019-07-23,8100,8210,8050,8090,37643,126265.0,15607500.0
2019-07-24,8100,8170,8020,8140,25076,127045.0,15607500.0
2019-07-25,8080,8140,7980,8010,36128,125016.0,15607500.0
2019-07-26,8020,8090,7910,7910,26787,123455.0,15607500.0
2019-07-29,7800,8040,7800,8010,77426,125016.0,15607500.0
2019-07-30,8000,8020,7810,7860,22289,122675.0,15607500.0
2019-07-31,7860,7920,7760,7900,17658,123299.0,15607500.0
2019-08-01,7800,8000,7800,7900,8946,123299.0,15607500.0
2019-08-02,7900,8060,7700,8020,26342,125172.0,15607500.0
2019-08-05,8100,8120,7610,7800,34125,121738.0,15607500.0
2019-08-06,7780,7970,7300,7780,27437,121426.0,15607500.0
2019-08-07,7600,8000,7200,7310,64430,114091.0,15607500.0
2019-08-08,7310,7450,7250,7400,32908,115496.0,15607500.0
2019-08-09,7400,7560,7190,7560,37504,117993.0,15607500.0
2019-08-12,7550,7550,7350,7390,18491,115339.0,15607500.0
2019-08-13,7370,7370,7100,7140,22270,111438.0,15607500.0
2019-08-14,7130,7350,7050,7100,21916,110813.0,15607500.0
2019-08-16,7010,7440,6900,6900,26616,107692.0,15607500.0
2019-08-19,6950,7030,6860,6960,11659,108628.0,15607500.0
2019-08-20,7200,7280,7010,7150,14326,111594.0,15607500.0
2019-08-21,7150,7150,6990,7050,7021,110033.0,15607500.0
2019-08-22,7050,7110,7000,7110,6456,110969.0,15607500.0
2019-08-23,7110,7250,6890,7170,7165,111906.0,15607500.0
2019-08-26,6990,6990,6790,6840,13457,106755.0,15607500.0
2019-08-27,6870,6960,6860,6860,4023,107067.0,15607500.0
2019-08-28,6880,6970,6810,6940,5379,108316.0,15607500.0
2019-08-29,6930,7020,6910,7010,5067,109409.0,15607500.0
2019-08-30,7010,7120,6920,7110,3550,110969.0,15607500.0
2019-09-02,7140,7370,7110,7370,11980,115027.0,15607500.0
2019-09-03,7370,7470,7360,7450,3823,116276.0,15607500.0
2019-09-04,7390,7460,7300,7440,6852,116120.0,15607500.0
2019-09-05,7440,7790,7440,7750,27463,120958.0,15607500.0
2019-09-06,7810,7970,7810,7940,15872,123924.0,15607500.0
2019-09-09,7980,8000,7710,7900,5018,123299.0,15607500.0
2019-09-10,7900,7900,7740,7740,5336,120802.0,15607500.0
2019-09-11,7740,7740,7550,7690,4179,120022.0,15607500.0
2019-09-16,7670,7820,7540,7790,6276,121582.0,15607500.0
2019-09-17,7790,7880,7450,7880,6868,122987.0,15607500.0
2019-09-18,7880,7950,7700,7870,17005,122831.0,15607500.0
2019-09-19,7870,7940,7810,7910,7656,123455.0,15607500.0
2019-09-20,7890,7890,7840,7850,2087,122519.0,15607500.0
2019-09-23,7850,7850,7590,7750,10308,120958.0,15607500.0
