아이디스(143160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-15,9990,10050,9800,9960,4610,106735.0,10716390.0
2016-11-16,9990,10000,9800,9960,12689,106735.0,10716390.0
2016-11-17,10000,10100,9900,9900,5316,106092.0,10716390.0
2016-11-18,9900,10000,9770,9770,7184,104699.0,10716390.0
2016-11-21,9880,9930,9690,9700,8029,103949.0,10716390.0
2016-11-22,9840,9840,9500,9640,11775,103306.0,10716390.0
2016-11-23,9720,9730,9400,9520,19118,102020.0,10716390.0
2016-11-24,9500,9610,9450,9510,28151,101913.0,10716390.0
2016-11-25,9600,9600,9370,9480,15008,101591.0,10716390.0
2016-11-28,9670,9670,9400,9400,5315,100734.0,10716390.0
2016-11-29,9520,9520,9330,9390,11546,100627.0,10716390.0
2016-11-30,9490,9500,9270,9400,7269,100734.0,10716390.0
2016-12-01,9410,9500,9300,9380,6917,100520.0,10716390.0
2016-12-02,9580,9580,9300,9350,4279,100198.0,10716390.0
2016-12-05,9320,9330,9180,9250,12277,99127.0,10716390.0
2016-12-06,9120,9360,9120,9280,7274,99448.0,10716390.0
2016-12-07,9280,9320,9150,9270,14600,99341.0,10716390.0
2016-12-08,9300,9300,9170,9220,14275,98805.0,10716390.0
2016-12-09,9330,9330,9100,9180,10505,98376.0,10716390.0
2016-12-12,9210,9300,9200,9280,5741,99448.0,10716390.0
2016-12-13,9210,9410,9210,9310,19493,99770.0,10716390.0
2016-12-14,9430,9480,9310,9480,13588,101591.0,10716390.0
2016-12-15,9480,9850,9450,9800,17196,105021.0,10716390.0
2016-12-16,9800,9850,9640,9810,12587,105128.0,10716390.0
2016-12-19,9810,9880,9770,9840,15178,105449.0,10716390.0
2016-12-20,9840,9870,9740,9840,11627,105449.0,10716390.0
2016-12-21,9840,9900,9820,9850,25242,105556.0,10716390.0
2016-12-22,9880,9880,9780,9840,9476,105449.0,10716390.0
2016-12-23,9840,10000,9800,9910,24686,106199.0,10716390.0
2016-12-26,10050,10100,9920,10050,10428,107700.0,10716390.0
2016-12-27,9940,10150,9710,10150,15336,108771.0,10716390.0
2016-12-28,10100,10100,9890,9970,8230,106842.0,10716390.0
2016-12-29,9960,9980,9850,9980,6978,106950.0,10716390.0
2017-01-02,9950,9980,9920,9950,9037,106628.0,10716390.0
2017-01-03,10000,10000,9880,9950,2241,106628.0,10716390.0
2017-01-04,9950,10250,9920,10100,7203,108236.0,10716390.0
2017-01-05,10100,10150,9990,10100,15352,108236.0,10716390.0
2017-01-06,10100,10200,10000,10150,14347,108771.0,10716390.0
2017-01-09,10150,10300,10050,10300,11079,110379.0,10716390.0
2017-01-10,10300,10350,10100,10200,12942,109307.0,10716390.0
2017-01-11,10100,10400,10100,10300,25971,110379.0,10716390.0
2017-01-12,10250,10300,10100,10200,5970,109307.0,10716390.0
2017-01-13,10350,10450,10200,10400,9244,111450.0,10716390.0
2017-01-16,10400,10450,10150,10200,9145,109307.0,10716390.0
2017-01-17,10350,10350,9960,10000,11446,107164.0,10716390.0
2017-01-18,10050,10050,9860,9980,9889,106950.0,10716390.0
2017-01-19,9850,10000,9850,9980,3878,106950.0,10716390.0
2017-01-20,9980,9980,9740,9800,11732,105021.0,10716390.0
2017-01-23,9720,9840,9620,9620,7456,103092.0,10716390.0
2017-01-24,9620,9670,9460,9550,6965,102342.0,10716390.0
2017-01-25,9440,9550,9390,9410,6466,100841.0,10716390.0
2017-01-26,9610,9610,9420,9560,3968,102449.0,10716390.0
2017-01-31,9560,9580,9460,9550,3306,102342.0,10716390.0
2017-02-01,9550,9550,9450,9530,4241,102127.0,10716390.0
2017-02-02,9530,9530,9390,9510,8455,101913.0,10716390.0
2017-02-03,9500,9500,9340,9340,7016,100091.0,10716390.0
2017-02-06,9210,9300,9210,9210,13214,98698.0,10716390.0
2017-02-07,9200,9300,9200,9220,3848,98805.0,10716390.0
2017-02-08,9290,9330,9220,9300,7200,99662.0,10716390.0
2017-02-09,9310,9450,9300,9450,2157,101270.0,10716390.0
2017-02-10,9470,9550,9360,9550,2894,102342.0,10716390.0
2017-02-13,9480,9670,9480,9550,3938,102342.0,10716390.0
2017-02-14,9480,9650,9480,9630,8434,103199.0,10716390.0
2017-02-15,9630,9650,9550,9580,5903,102663.0,10716390.0
2017-02-16,9540,9620,9470,9620,8990,103092.0,10716390.0
2017-02-17,9620,9620,9390,9500,12238,101806.0,10716390.0
2017-02-20,9500,9600,9500,9550,10103,102342.0,10716390.0
2017-02-21,9500,9650,9500,9630,5688,103199.0,10716390.0
2017-02-22,9630,9690,9600,9620,7336,103092.0,10716390.0
2017-02-23,9620,9710,9540,9710,8513,104056.0,10716390.0
2017-02-24,9710,9710,9600,9700,8910,103949.0,10716390.0
2017-02-27,9700,9700,9580,9580,4507,102663.0,10716390.0
2017-02-28,9580,9580,9470,9520,4634,102020.0,10716390.0
2017-03-02,9520,9540,9400,9470,5393,101484.0,10716390.0
2017-03-03,9470,9470,9190,9350,9838,100198.0,10716390.0
2017-03-06,9350,9350,9170,9220,6123,98805.0,10716390.0
2017-03-07,9260,9400,9220,9400,4505,100734.0,10716390.0
2017-03-08,9390,9410,9240,9320,10412,99877.0,10716390.0
2017-03-09,9320,9380,9250,9340,3942,100091.0,10716390.0
2017-03-10,9330,9460,9220,9360,4842,100305.0,10716390.0
2017-03-13,9340,9340,9260,9270,8120,99341.0,10716390.0
2017-03-14,9270,9350,9100,9350,11581,100198.0,10716390.0
2017-03-15,9260,9320,9200,9240,6043,99019.0,10716390.0
2017-03-16,9210,9300,9100,9120,29748,97733.0,10716390.0
2017-03-17,9120,9240,9060,9220,14151,98805.0,10716390.0
2017-03-20,9150,9200,9100,9200,10648,98591.0,10716390.0
2017-03-21,9190,9200,9090,9120,19107,97733.0,10716390.0
2017-03-22,9120,9120,9000,9100,16498,97519.0,10716390.0
2017-03-23,9100,9110,9080,9110,2610,97626.0,10716390.0
2017-03-24,9110,9220,9090,9150,5685,98055.0,10716390.0
2017-03-27,9080,9110,9060,9070,3562,97198.0,10716390.0
2017-03-28,9070,9140,9070,9130,4447,97841.0,10716390.0
2017-03-29,9130,9160,9100,9130,4456,97841.0,10716390.0
2017-03-30,9140,9180,9050,9150,12465,98055.0,10716390.0
2017-03-31,9190,9240,9130,9230,6439,98912.0,10716390.0
2017-04-03,9360,9540,9170,9330,18009,99984.0,10716390.0
2017-04-04,9380,9380,9210,9220,4054,98805.0,10716390.0
2017-04-05,9200,9330,9200,9250,7047,99127.0,10716390.0
2017-04-06,9350,9350,9200,9350,9210,100198.0,10716390.0
2017-04-07,9300,9300,9210,9240,3031,99019.0,10716390.0
2017-04-10,9240,9240,9140,9140,6814,97948.0,10716390.0
2017-04-11,9080,9200,9050,9200,6079,98591.0,10716390.0
2017-04-12,9190,9190,9050,9100,8220,97519.0,10716390.0
2017-04-13,9100,9180,9030,9170,9763,98269.0,10716390.0
2017-04-14,9170,9170,9090,9160,2107,98162.0,10716390.0
2017-04-17,9160,9240,9100,9200,2117,98591.0,10716390.0
2017-04-18,9250,9260,9120,9130,7954,97841.0,10716390.0
2017-04-19,9200,9200,9070,9120,10435,97733.0,10716390.0
2017-04-20,9100,9170,9070,9170,9239,98269.0,10716390.0
2017-04-21,9170,9190,9070,9150,10032,98055.0,10716390.0
2017-04-24,9150,9180,9090,9100,11641,97519.0,10716390.0
2017-04-25,9090,9150,9090,9110,6897,97626.0,10716390.0
2017-04-26,9110,9160,9090,9150,9364,98055.0,10716390.0
2017-04-27,9110,9160,9060,9150,10076,98055.0,10716390.0
2017-04-28,9150,9150,9060,9140,11277,97948.0,10716390.0
2017-05-02,9160,9160,9050,9110,9298,97626.0,10716390.0
2017-05-04,9090,9130,9070,9090,6837,97412.0,10716390.0
2017-05-08,9060,9080,8840,9000,31862,96448.0,10716390.0
2017-05-10,9000,9000,8800,8890,21264,95269.0,10716390.0
2017-05-11,8910,9000,8800,8830,16120,94626.0,10716390.0
2017-05-12,8900,8900,8670,8780,41921,94090.0,10716390.0
2017-05-15,8770,8840,8650,8670,25124,92911.0,10716390.0
2017-05-16,8640,8740,8560,8610,28218,92268.0,10716390.0
2017-05-17,8610,8690,8370,8520,33437,91304.0,10716390.0
2017-05-18,8520,8520,8320,8380,35285,89803.0,10716390.0
2017-05-19,8370,8420,8280,8410,28449,90125.0,10716390.0
2017-05-22,8410,8470,8370,8400,21560,90018.0,10716390.0
2017-05-23,8400,8570,8380,8520,10072,91304.0,10716390.0
2017-05-24,8530,8610,8480,8480,12813,90875.0,10716390.0
2017-05-25,8450,8600,8450,8570,8388,91839.0,10716390.0
2017-05-26,8520,8670,8520,8630,9807,92482.0,10716390.0
2017-05-29,8600,8690,8600,8690,4520,93125.0,10716390.0
2017-05-30,8690,8710,8580,8690,4229,93125.0,10716390.0
2017-05-31,8680,8710,8570,8700,9128,93233.0,10716390.0
2017-06-01,8740,8740,8650,8650,2598,92697.0,10716390.0
2017-06-02,8720,8760,8590,8610,8333,92268.0,10716390.0
2017-06-05,8560,8660,8560,8560,9653,91732.0,10716390.0
2017-06-07,8560,8650,8540,8650,4282,92697.0,10716390.0
2017-06-08,8650,8710,8570,8680,6135,93018.0,10716390.0
2017-06-09,8680,8700,8570,8590,14836,92054.0,10716390.0
2017-06-12,8690,8690,8400,8420,26196,90232.0,10716390.0
2017-06-13,8370,8460,8350,8400,23350,90018.0,10716390.0
2017-06-14,8400,8450,8350,8360,30675,89589.0,10716390.0
2017-06-15,8460,8460,8280,8340,29855,89375.0,10716390.0
2017-06-16,8350,8390,8280,8340,21012,89375.0,10716390.0
2017-06-19,8300,8330,8270,8300,27944,88946.0,10716390.0
2017-06-20,8290,8340,8200,8280,39018,88732.0,10716390.0
2017-06-21,8220,8270,8150,8190,28569,87767.0,10716390.0
2017-06-22,8160,8160,8050,8100,36082,86803.0,10716390.0
2017-06-23,8100,8190,8060,8190,20848,87767.0,10716390.0
2017-06-26,8160,8330,8100,8270,34101,88625.0,10716390.0
2017-06-27,8280,8330,8240,8290,21976,88839.0,10716390.0
2017-06-28,8310,8310,8230,8240,14791,88303.0,10716390.0
2017-06-29,8180,8290,8180,8240,13652,88303.0,10716390.0
2017-06-30,8280,8280,8190,8280,2622,88732.0,10716390.0
2017-07-03,8350,8390,8260,8260,19340,88517.0,10716390.0
2017-07-04,8260,8370,8230,8270,342143,88625.0,10716390.0
2017-07-05,8330,8410,8260,8390,24977,89911.0,10716390.0
2017-07-06,8390,8390,8220,8310,22545,89053.0,10716390.0
2017-07-07,8230,8280,8130,8220,22149,88089.0,10716390.0
2017-07-10,8200,8200,8040,8100,27476,86803.0,10716390.0
2017-07-11,8060,8140,7900,8090,52145,86696.0,10716390.0
2017-07-12,8140,8140,7930,7950,11848,85195.0,10716390.0
2017-07-13,7910,8060,7910,8040,5412,86160.0,10716390.0
2017-07-14,8030,8030,7920,7940,5896,85088.0,10716390.0
2017-07-17,7950,7980,7900,7920,5145,84874.0,10716390.0
2017-07-18,7920,7920,7780,7790,26250,83481.0,10716390.0
2017-07-19,7760,8000,7740,7940,8297,85088.0,10716390.0
2017-07-20,8000,8090,7950,8050,8011,86267.0,10716390.0
2017-07-21,8050,8130,8000,8130,9872,87124.0,10716390.0
2017-07-24,8100,8220,8100,8180,7474,87660.0,10716390.0
2017-07-25,8150,8230,8080,8100,10199,86803.0,10716390.0
2017-07-26,8100,8190,8040,8180,8385,87660.0,10716390.0
2017-07-27,8090,8260,8090,8230,5812,88196.0,10716390.0
2017-07-28,8200,8260,8120,8200,15431,87874.0,10716390.0
2017-07-31,8110,8200,8040,8100,14353,86803.0,10716390.0
2017-08-01,8010,8100,8010,8040,20397,86160.0,10716390.0
2017-08-02,8010,8090,8000,8080,13606,86588.0,10716390.0
2017-08-03,8050,8270,7970,8200,27279,87874.0,10716390.0
2017-08-04,8270,8270,8130,8140,5021,87231.0,10716390.0
2017-08-07,8210,8210,8100,8140,9433,87231.0,10716390.0
2017-08-08,8120,8170,8010,8130,6114,87124.0,10716390.0
2017-08-09,8140,8140,7980,8010,9324,85838.0,10716390.0
2017-08-10,7970,8070,7800,7900,31220,84659.0,10716390.0
2017-08-11,7900,7920,7800,7810,17631,83695.0,10716390.0
2017-08-14,7830,8100,7830,8080,27589,86588.0,10716390.0
2017-08-16,8010,8230,8010,8110,25714,86910.0,10716390.0
2017-08-17,8100,8300,8090,8300,21358,88946.0,10716390.0
2017-08-18,8170,8330,8170,8240,24537,88303.0,10716390.0
2017-08-21,8260,8320,8200,8310,21869,89053.0,10716390.0
2017-08-22,8280,8360,8280,8360,32842,89589.0,10716390.0
2017-08-23,8400,8400,8230,8250,20166,88410.0,10716390.0
2017-08-24,8250,8350,8250,8310,19332,89053.0,10716390.0
2017-08-25,8320,8330,8190,8280,22058,88732.0,10716390.0
2017-08-28,8420,8420,8240,8300,17960,88946.0,10716390.0
2017-08-29,8360,8360,8180,8350,27624,89482.0,10716390.0
2017-08-30,8350,8370,8250,8350,27566,89482.0,10716390.0
2017-08-31,8290,8400,8290,8380,30651,89803.0,10716390.0
2017-09-01,8370,8600,8330,8420,67407,90232.0,10716390.0
2017-09-04,8400,8500,8250,8460,23077,90661.0,10716390.0
2017-09-05,8490,8640,8410,8590,26106,92054.0,10716390.0
2017-09-06,8590,8630,8410,8460,26546,90661.0,10716390.0
2017-09-07,8320,8650,8320,8650,28459,92697.0,10716390.0
2017-09-08,8650,8650,8490,8580,26442,91947.0,10716390.0
2017-09-11,8680,8680,8470,8570,22855,91839.0,10716390.0
2017-09-12,8540,8540,8390,8460,21163,90661.0,10716390.0
2017-09-13,8640,8640,8260,8450,41706,90553.0,10716390.0
2017-09-14,8370,8390,8270,8350,18264,89482.0,10716390.0
2017-09-15,8340,8350,8250,8320,17526,89160.0,10716390.0
2017-09-18,8300,8380,8170,8230,25553,88196.0,10716390.0
2017-09-19,8180,8300,8130,8290,10419,88839.0,10716390.0
2017-09-20,8230,8390,8220,8340,14568,89375.0,10716390.0
2017-09-21,8340,8390,8260,8360,16471,89589.0,10716390.0
2017-09-22,8360,8360,8230,8240,21560,88303.0,10716390.0
2017-09-25,8240,8360,8140,8330,12685,89268.0,10716390.0
2017-09-26,8330,8330,8150,8240,12828,88303.0,10716390.0
2017-09-27,8250,8540,8240,8530,29968,91411.0,10716390.0
2017-09-28,8590,8590,8420,8510,17083,91196.0,10716390.0
2017-09-29,8510,8610,8420,8580,9922,91947.0,10716390.0
2017-10-10,8580,8850,8580,8840,25918,94733.0,10716390.0
2017-10-11,8840,8860,8750,8840,22167,94733.0,10716390.0
2017-10-12,8820,8820,8720,8760,20871,93876.0,10716390.0
2017-10-13,8760,8760,8470,8550,24917,91625.0,10716390.0
2017-10-16,8430,8500,8340,8460,22731,90661.0,10716390.0
2017-10-17,8380,8420,8340,8350,17254,89482.0,10716390.0
2017-10-18,8340,8350,8280,8350,16380,89482.0,10716390.0
2017-10-19,8260,8280,8220,8280,21679,88732.0,10716390.0
2017-10-20,8250,8290,8160,8250,16682,88410.0,10716390.0
2017-10-23,8250,8300,8190,8240,15366,88303.0,10716390.0
2017-10-24,8200,8270,8140,8220,19401,88089.0,10716390.0
2017-10-25,8170,8270,8030,8170,23075,87553.0,10716390.0
2017-10-26,8220,8220,8050,8140,17605,87231.0,10716390.0
2017-10-27,8100,8330,8100,8330,9516,89268.0,10716390.0
2017-10-30,8320,8320,8160,8310,15539,89053.0,10716390.0
2017-10-31,8310,8340,8180,8340,9975,89375.0,10716390.0
2017-11-01,8400,8400,8180,8380,14628,89803.0,10716390.0
2017-11-02,8350,8400,8210,8360,20241,89589.0,10716390.0
2017-11-03,8290,8300,8170,8290,12914,88839.0,10716390.0
2017-11-06,8240,8240,8090,8180,16337,87660.0,10716390.0
2017-11-07,8110,8170,8070,8100,15342,86803.0,10716390.0
2017-11-08,8020,8020,7820,7910,40038,84767.0,10716390.0
2017-11-09,7920,7920,7700,7780,35547,83374.0,10716390.0
2017-11-10,7780,7800,7700,7760,38480,83159.0,10716390.0
2017-11-13,7740,7760,7500,7540,55351,80802.0,10716390.0
2017-11-14,7520,7520,7380,7390,38559,79194.0,10716390.0
2017-11-15,7370,7420,7250,7250,57191,77694.0,10716390.0
2017-11-16,7230,7410,7210,7360,18220,78873.0,10716390.0
2017-11-17,7430,7430,7310,7320,10398,78444.0,10716390.0
2017-11-20,7270,7320,7170,7260,17677,77801.0,10716390.0
2017-11-21,7200,7200,7000,7000,66412,75015.0,10716390.0
2017-11-22,7000,7000,6730,6860,56145,73514.0,10716390.0
2017-11-23,6850,6960,6810,6900,12997,73943.0,10716390.0
2017-11-24,6910,7100,6900,6950,25401,74479.0,10716390.0
2017-11-27,7000,7010,6930,7000,32170,75015.0,10716390.0
2017-11-28,6970,7050,6880,6970,22843,74693.0,10716390.0
2017-11-29,6940,7000,6940,6980,11613,74800.0,10716390.0
2017-11-30,6950,7310,6900,7180,118937,76944.0,10716390.0
2017-12-01,7190,7200,7000,7140,38692,76515.0,10716390.0
2017-12-04,7190,7230,7140,7180,64199,76944.0,10716390.0
2017-12-05,7180,7220,7110,7190,33911,77051.0,10716390.0
2017-12-06,7240,7240,7070,7140,39788,76515.0,10716390.0
2017-12-07,7180,7180,6970,7080,36287,75872.0,10716390.0
2017-12-08,7110,8350,6990,6990,748190,74908.0,10716390.0
2017-12-11,7000,7190,6830,6940,125185,74372.0,10716390.0
2017-12-12,6910,7060,6890,6950,79815,74479.0,10716390.0
2017-12-13,6900,7120,6900,7030,47436,75336.0,10716390.0
2017-12-14,7040,7130,7030,7030,56587,75336.0,10716390.0
2017-12-15,7050,7170,7040,7100,17286,76086.0,10716390.0
2017-12-18,7140,7770,7100,7500,224844,80373.0,10716390.0
2017-12-19,7510,7550,7240,7350,114362,78765.0,10716390.0
2017-12-20,7390,7620,7250,7430,121027,79623.0,10716390.0
2017-12-21,7400,7400,7210,7260,29780,77801.0,10716390.0
2017-12-22,7260,7350,7200,7240,11364,77587.0,10716390.0
2017-12-26,7260,7370,7190,7260,12642,77801.0,10716390.0
2017-12-27,7270,7350,7110,7170,19306,76837.0,10716390.0
2017-12-28,7180,7400,7170,7340,29489,78658.0,10716390.0
2018-01-02,7350,7400,7270,7340,43787,78658.0,10716390.0
2018-01-03,7400,7400,7240,7330,14759,78551.0,10716390.0
2018-01-04,7400,7400,7290,7340,18266,78658.0,10716390.0
2018-01-05,7340,7630,7300,7470,68094,80051.0,10716390.0
2018-01-08,7470,7610,7420,7520,41867,80587.0,10716390.0
2018-01-09,7520,7550,7380,7400,19588,79301.0,10716390.0
2018-01-10,7430,7500,7300,7470,16379,80051.0,10716390.0
2018-01-11,7520,7520,7400,7400,5535,79301.0,10716390.0
2018-01-12,7420,7610,7420,7510,45929,80480.0,10716390.0
2018-01-15,7530,7690,7520,7560,36624,81016.0,10716390.0
2018-01-16,7560,7590,7470,7510,11210,80480.0,10716390.0
2018-01-17,7530,7600,7420,7450,13078,79837.0,10716390.0
2018-01-18,7500,7630,7480,7620,41138,81659.0,10716390.0
2018-01-19,7670,7820,7640,7790,25742,83481.0,10716390.0
2018-01-22,7800,7840,7700,7730,9298,82838.0,10716390.0
2018-01-23,7730,7790,7680,7780,5802,83374.0,10716390.0
2018-01-24,7770,7810,7670,7790,7013,83481.0,10716390.0
2018-01-25,7820,7820,7740,7790,7967,83481.0,10716390.0
2018-01-26,7800,7920,7790,7910,22523,84767.0,10716390.0
2018-01-29,7930,8000,7900,7910,61838,84767.0,10716390.0
2018-01-30,7920,7930,7800,7830,17579,83909.0,10716390.0
2018-01-31,7790,7800,7670,7710,18194,82623.0,10716390.0
2018-02-01,7740,7890,7730,7840,17024,84016.0,10716390.0
2018-02-02,7840,7860,7680,7700,23220,82516.0,10716390.0
2018-02-05,7650,7670,7550,7600,7816,81445.0,10716390.0
2018-02-06,7360,7420,7210,7280,33902,78015.0,10716390.0
2018-02-07,7310,7440,7270,7280,14091,78015.0,10716390.0
2018-02-08,7550,7550,7200,7350,21437,78765.0,10716390.0
2018-02-09,7280,7280,7090,7200,19798,77158.0,10716390.0
2018-02-12,7200,7250,7100,7130,8482,76408.0,10716390.0
2018-02-13,7160,7580,7150,7290,39405,78122.0,10716390.0
2018-02-14,7300,7320,7210,7320,552,78444.0,10716390.0
2018-02-19,7220,7330,7220,7330,4183,78551.0,10716390.0
2018-02-20,7260,7360,7260,7280,10500,78015.0,10716390.0
2018-02-21,7340,7580,7250,7360,10233,78873.0,10716390.0
2018-02-22,7320,7570,7310,7400,9099,79301.0,10716390.0
2018-02-23,7400,7650,7400,7440,11838,79730.0,10716390.0
2018-02-26,7440,7550,7440,7500,2804,80373.0,10716390.0
2018-02-27,7620,7680,7530,7620,26083,81659.0,10716390.0
2018-02-28,7690,7690,7570,7600,21536,81445.0,10716390.0
2018-03-02,7600,7600,7510,7550,4763,80909.0,10716390.0
2018-03-05,7450,7570,7450,7510,5643,80480.0,10716390.0
2018-03-06,7650,7650,7400,7400,13680,79301.0,10716390.0
2018-03-07,7400,7490,7350,7460,3968,79944.0,10716390.0
2018-03-08,7450,7560,7410,7440,3480,79730.0,10716390.0
2018-03-09,7450,7520,7340,7500,7907,80373.0,10716390.0
2018-03-12,7500,7580,7340,7500,3963,80373.0,10716390.0
2018-03-13,7490,7560,7360,7380,9302,79087.0,10716390.0
2018-03-14,7310,7440,7310,7370,9355,78980.0,10716390.0
2018-03-15,7380,7490,7360,7400,3046,79301.0,10716390.0
2018-03-16,7400,7470,7340,7360,6691,78873.0,10716390.0
2018-03-19,7430,7430,7300,7360,1883,78873.0,10716390.0
2018-03-20,7310,7390,7200,7340,4016,78658.0,10716390.0
2018-03-21,7340,7350,7200,7300,6415,78230.0,10716390.0
2018-03-22,7300,7300,7220,7220,3846,77372.0,10716390.0
2018-03-23,7150,7300,7080,7220,4696,77372.0,10716390.0
2018-03-26,7060,7260,7010,7200,8451,77158.0,10716390.0
2018-03-27,7200,7320,7200,7280,5598,78015.0,10716390.0
2018-03-28,7270,7270,7200,7230,2039,77479.0,10716390.0
2018-03-29,7330,7370,7160,7240,5895,77587.0,10716390.0
2018-03-30,7190,7280,7170,7210,3458,77265.0,10716390.0
2018-04-02,7220,7220,7130,7190,1367,77051.0,10716390.0
2018-04-03,7190,7210,7150,7190,831,77051.0,10716390.0
2018-04-04,7190,7260,7000,7050,7207,75551.0,10716390.0
2018-04-05,7100,7130,7010,7100,2493,76086.0,10716390.0
2018-04-06,7100,7100,6950,7000,17919,75015.0,10716390.0
2018-04-09,7050,7050,6950,7000,10457,75015.0,10716390.0
2018-04-10,7110,7110,6950,7010,1992,75122.0,10716390.0
2018-04-11,7010,7040,6990,7010,7900,75122.0,10716390.0
2018-04-12,7010,7090,7010,7020,4505,75229.0,10716390.0
2018-04-13,7020,7060,7000,7020,9360,75229.0,10716390.0
2018-04-16,6950,7060,6950,7000,5210,75015.0,10716390.0
2018-04-17,7020,7080,7020,7050,3992,75551.0,10716390.0
2018-04-18,7060,7100,7050,7070,3878,75765.0,10716390.0
2018-04-19,7070,7100,6910,7000,29136,75015.0,10716390.0
2018-04-20,7000,7070,6960,7040,6866,75443.0,10716390.0
2018-04-23,7040,7180,7010,7090,24407,75979.0,10716390.0
2018-04-24,7090,7100,6980,7050,16536,75551.0,10716390.0
2018-04-25,7050,7110,6950,7100,10222,76086.0,10716390.0
2018-04-26,7170,7170,7030,7130,10163,76408.0,10716390.0
2018-04-27,7130,7150,7060,7090,4730,75979.0,10716390.0
2018-04-30,7090,7180,7070,7160,7687,76729.0,10716390.0
2018-05-02,7170,7290,7160,7290,11087,78122.0,10716390.0
2018-05-03,7230,7350,7200,7300,14799,78230.0,10716390.0
2018-05-04,7300,7350,7100,7180,13721,76944.0,10716390.0
2018-05-08,7180,7290,7060,7060,14623,75658.0,10716390.0
2018-05-09,7000,7100,7000,7060,16707,75658.0,10716390.0
2018-05-10,7000,7160,7000,7150,10179,76622.0,10716390.0
2018-05-11,7150,7170,7100,7150,12060,76622.0,10716390.0
2018-05-14,7200,7220,7130,7220,32993,77372.0,10716390.0
2018-05-15,7250,7370,7180,7360,31173,78873.0,10716390.0
2018-05-16,7360,7370,7240,7360,29403,78873.0,10716390.0
2018-05-17,7400,7450,7360,7400,20471,79301.0,10716390.0
2018-05-18,7460,7700,7410,7570,30993,81123.0,10716390.0
2018-05-21,7680,7800,7600,7680,63810,82302.0,10716390.0
2018-05-23,7740,7740,7490,7590,19957,81337.0,10716390.0
2018-05-24,7650,7650,7450,7590,12949,81337.0,10716390.0
2018-05-25,7570,7620,7430,7430,9672,79623.0,10716390.0
2018-05-28,7520,7520,7250,7450,6609,79837.0,10716390.0
2018-05-29,7590,7800,7450,7750,46831,83052.0,10716390.0
2018-05-30,7750,7790,7610,7730,30029,82838.0,10716390.0
2018-05-31,7660,8000,7660,7810,70411,83695.0,10716390.0
2018-06-01,7720,7990,7720,7910,23604,84767.0,10716390.0
2018-06-04,7950,8200,7950,8130,68696,87124.0,10716390.0
2018-06-05,8130,8200,8030,8100,31714,86803.0,10716390.0
2018-06-07,8200,8200,8030,8080,19012,86588.0,10716390.0
2018-06-08,8190,8190,7990,8060,15889,86374.0,10716390.0
2018-06-11,8060,8160,7970,8030,10121,86053.0,10716390.0
2018-06-12,8030,8110,7930,8070,13692,86481.0,10716390.0
2018-06-14,8070,8070,7810,7820,16006,83802.0,10716390.0
2018-06-15,7820,8070,7750,7760,8982,83159.0,10716390.0
2018-06-18,7880,7880,7550,7760,20357,83159.0,10716390.0
2018-06-19,7870,7870,7620,7740,8369,82945.0,10716390.0
2018-06-20,7650,7800,7650,7670,12315,82195.0,10716390.0
2018-06-21,7820,7820,7640,7800,5141,83588.0,10716390.0
2018-06-22,7800,7800,7580,7670,8721,82195.0,10716390.0
2018-06-25,7630,7730,7580,7650,6868,81980.0,10716390.0
2018-06-26,7640,7700,7580,7700,5228,82516.0,10716390.0
2018-06-27,7700,7700,7430,7550,10932,80909.0,10716390.0
2018-06-28,7550,7550,7450,7460,3342,79944.0,10716390.0
2018-06-29,7460,7460,7260,7400,9367,79301.0,10716390.0
2018-07-02,7310,7320,7210,7210,7186,77265.0,10716390.0
2018-07-03,7200,7400,7200,7340,3926,78658.0,10716390.0
2018-07-04,7200,7450,7200,7450,3018,79837.0,10716390.0
2018-07-05,7550,7550,7350,7410,1952,79408.0,10716390.0
2018-07-06,7410,7640,7340,7640,5223,81873.0,10716390.0
2018-07-09,7790,7820,7650,7820,9772,83802.0,10716390.0
2018-07-10,7820,7890,7750,7890,8144,84552.0,10716390.0
2018-07-11,7890,8400,7840,8350,71615,89482.0,10716390.0
2018-07-12,8310,8620,8300,8300,42952,88946.0,10716390.0
2018-07-13,8470,8470,8230,8330,10888,89268.0,10716390.0
2018-07-16,8320,8490,8150,8300,21878,88946.0,10716390.0
2018-07-17,8340,8340,8150,8340,11115,89375.0,10716390.0
2018-07-18,8340,8830,8340,8510,60654,91196.0,10716390.0
2018-07-19,8450,8660,8150,8310,29539,89053.0,10716390.0
2018-07-20,8220,8540,8220,8500,14661,91089.0,10716390.0
2018-07-23,8500,8600,8400,8430,20737,90339.0,10716390.0
2018-07-24,8430,8890,8390,8790,81180,94197.0,10716390.0
2018-07-25,8870,8980,8640,8840,74519,94733.0,10716390.0
2018-07-26,8770,9000,8760,8860,40720,94947.0,10716390.0
2018-07-27,8870,8890,8670,8700,17913,93233.0,10716390.0
2018-07-30,8740,8950,8740,8760,56594,93876.0,10716390.0
2018-07-31,8890,8890,8760,8830,13002,94626.0,10716390.0
2018-08-01,8760,8890,8680,8800,9666,94304.0,10716390.0
2018-08-02,8780,8790,8630,8740,10308,93661.0,10716390.0
2018-08-03,8740,8980,8740,8920,19526,95590.0,10716390.0
2018-08-06,9000,9030,8820,8830,16765,94626.0,10716390.0
