톱텍(108230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-05,18444,18444,17806,17856,188466,656628.0,36078457.0
2016-12-06,17659,18101,17610,18052,106416,663844.0,36078457.0
2016-12-07,17954,18542,17905,18543,159903,681883.0,36078457.0
2016-12-08,18542,20603,18493,20603,625895,757648.0,36078457.0
2016-12-09,20701,20848,20308,20701,286037,761255.0,36078457.0
2016-12-12,20603,21093,20455,20995,266288,772079.0,36078457.0
2016-12-13,20946,21142,20750,21094,207816,775687.0,36078457.0
2016-12-14,21387,21387,20701,20946,159699,770275.0,36078457.0
2016-12-15,20946,22221,20701,21829,649831,802746.0,36078457.0
2016-12-16,21829,22172,21633,21977,214364,808157.0,36078457.0
2016-12-19,21976,22123,21633,21928,183430,806354.0,36078457.0
2016-12-20,21927,21976,21240,21388,162632,786510.0,36078457.0
2016-12-21,21535,22761,21486,22124,447791,813569.0,36078457.0
2016-12-22,22172,22221,21731,21878,225022,804550.0,36078457.0
2016-12-23,21731,22123,21633,21829,186805,802746.0,36078457.0
2016-12-26,21829,22418,21829,21829,313550,802746.0,36078457.0
2016-12-27,22074,22712,21976,22173,452335,815373.0,36078457.0
2016-12-28,22565,23251,22565,22810,682306,838824.0,36078457.0
2016-12-29,22663,23153,22270,22663,400433,833412.0,36078457.0
2017-01-02,22663,23055,22467,22909,255427,842432.0,36078457.0
2017-01-03,22908,23104,22516,22663,204022,833412.0,36078457.0
2017-01-04,22663,22663,21878,22173,341529,815373.0,36078457.0
2017-01-05,22270,22761,21878,22467,222722,826197.0,36078457.0
2017-01-06,22663,23006,22368,22516,171390,828001.0,36078457.0
2017-01-09,22418,22908,22172,22467,150362,826197.0,36078457.0
2017-01-10,22418,22565,22270,22369,93186,822589.0,36078457.0
2017-01-11,22368,22712,22221,22565,165335,829805.0,36078457.0
2017-01-12,22614,22908,21780,22614,273998,831608.0,36078457.0
2017-01-13,22565,22810,22368,22565,140766,829805.0,36078457.0
2017-01-16,22516,22565,21436,21535,235784,791922.0,36078457.0
2017-01-17,21387,21731,21289,21437,81165,788314.0,36078457.0
2017-01-18,21682,22270,21387,22271,105545,818981.0,36078457.0
2017-01-19,22270,22614,22123,22418,102630,824393.0,36078457.0
2017-01-20,22516,22663,22123,22663,101146,833412.0,36078457.0
2017-01-23,22761,22908,22368,22860,210253,840628.0,36078457.0
2017-01-24,22859,23791,22663,23792,362152,874903.0,36078457.0
2017-01-25,23791,23889,23399,23743,150589,873099.0,36078457.0
2017-01-26,23938,23938,23595,23890,72218,878510.0,36078457.0
2017-01-31,23889,24134,23742,23939,108643,880314.0,36078457.0
2017-02-01,23987,24085,23644,23792,110227,874903.0,36078457.0
2017-02-02,23791,23840,23055,23399,129554,860471.0,36078457.0
2017-02-03,23399,23693,23251,23546,88951,865883.0,36078457.0
2017-02-06,23546,23742,23153,23448,112708,862275.0,36078457.0
2017-02-07,23399,23399,22614,23105,156065,849648.0,36078457.0
2017-02-08,23153,23350,22859,23301,80755,856863.0,36078457.0
2017-02-09,23104,23448,23104,23448,38442,862275.0,36078457.0
2017-02-10,23399,23497,22957,23007,75330,846040.0,36078457.0
2017-02-13,22810,23497,22761,23399,74963,860471.0,36078457.0
2017-02-14,23399,23497,22859,22958,56710,844236.0,36078457.0
2017-02-15,23055,23202,22859,22909,64699,842432.0,36078457.0
2017-02-16,22859,23301,22761,23301,84228,856863.0,36078457.0
2017-02-17,23006,23546,23006,23497,123285,864079.0,36078457.0
2017-02-20,23644,23644,23301,23497,75692,864079.0,36078457.0
2017-02-21,23742,23742,22810,22958,160676,844236.0,36078457.0
2017-02-22,22859,23055,22663,22810,93182,838824.0,36078457.0
2017-02-23,22761,22761,22221,22418,108662,824393.0,36078457.0
2017-02-24,22270,22516,21878,22124,126189,813569.0,36078457.0
2017-02-27,22074,22368,21976,22320,47173,820785.0,36078457.0
2017-02-28,22221,22516,21976,22026,74084,809961.0,36078457.0
2017-03-02,22074,22270,21829,22124,70867,813569.0,36078457.0
2017-03-03,21682,22074,21436,21829,119417,802746.0,36078457.0
2017-03-06,21584,22614,21584,22516,148065,828001.0,36078457.0
2017-03-07,22516,22712,22074,22173,66654,815373.0,36078457.0
2017-03-08,22221,22270,21780,22271,85515,818981.0,36078457.0
2017-03-09,22270,22418,21878,22222,78747,817177.0,36078457.0
2017-03-10,22270,22418,21780,22369,66548,822589.0,36078457.0
2017-03-13,22369,23791,22369,23497,366708,864079.0,36078457.0
2017-03-14,23546,24036,23153,23743,243425,873099.0,36078457.0
2017-03-15,23840,23889,23448,23743,114314,873099.0,36078457.0
2017-03-16,23742,24429,23693,24184,222305,889334.0,36078457.0
2017-03-17,24331,25312,24085,25312,371774,930824.0,36078457.0
2017-03-20,25214,25851,25116,25361,267839,932628.0,36078457.0
2017-03-21,25606,25704,25214,25509,201172,938040.0,36078457.0
2017-03-22,25214,25802,24919,25165,190190,925412.0,36078457.0
2017-03-23,25214,25312,24527,24724,161236,909177.0,36078457.0
2017-03-24,25017,25802,24870,25361,357325,932628.0,36078457.0
2017-03-27,25165,25704,24674,24871,142300,914589.0,36078457.0
2017-03-28,24723,25067,24527,24626,145396,905569.0,36078457.0
2017-03-29,24674,25361,24576,24626,172272,905569.0,36078457.0
2017-03-30,24625,25017,24576,24871,150816,914589.0,36078457.0
2017-03-31,24968,25017,24282,24724,166959,909177.0,36078457.0
2017-04-03,24919,25165,24723,25067,103339,921805.0,36078457.0
2017-04-04,25067,25067,24625,24871,109785,914589.0,36078457.0
2017-04-05,24919,25459,24625,25459,180225,936236.0,36078457.0
2017-04-06,25459,25999,25312,25950,258647,954275.0,36078457.0
2017-04-07,26195,26342,25508,26342,213781,968707.0,36078457.0
2017-04-10,26342,26685,25655,25705,169093,945256.0,36078457.0
2017-04-11,25557,26048,25459,25999,162861,956079.0,36078457.0
2017-04-12,25802,25950,25606,25607,125205,941648.0,36078457.0
2017-04-13,25508,25557,25312,25312,111184,930824.0,36078457.0
2017-04-14,25214,25950,25067,25803,139117,948863.0,36078457.0
2017-04-17,25655,26440,25655,26441,181233,972314.0,36078457.0
2017-04-18,26391,26931,26293,26882,312916,988550.0,36078457.0
2017-04-19,26931,27127,26734,26833,177841,986746.0,36078457.0
2017-04-20,26882,26931,26440,26490,130002,974118.0,36078457.0
2017-04-21,26538,26685,26391,26588,72015,977726.0,36078457.0
2017-04-24,26587,26636,25851,26342,160565,968707.0,36078457.0
2017-04-25,26440,26734,26195,26686,115479,981334.0,36078457.0
2017-04-26,26980,26980,26440,26637,155134,979530.0,36078457.0
2017-04-27,26636,26636,26293,26539,93428,975922.0,36078457.0
2017-04-28,26587,27225,26342,26882,262514,988550.0,36078457.0
2017-05-02,26882,27029,26685,26686,103661,981334.0,36078457.0
2017-05-04,26685,27176,26587,27176,184907,999373.0,36078457.0
2017-05-08,27078,27568,27029,27569,172597,1013805.0,36078457.0
2017-05-10,27470,28010,27470,27569,162473,1013805.0,36078457.0
2017-05-11,27568,28648,27568,28599,393290,1051687.0,36078457.0
2017-05-12,28697,28844,28206,28452,240724,1046275.0,36078457.0
2017-05-15,28648,28991,28206,28207,232719,1037256.0,36078457.0
2017-05-16,28598,28598,27372,27471,290016,1010197.0,36078457.0
2017-05-17,27470,27814,27176,27422,151729,1008393.0,36078457.0
2017-05-18,27078,27863,27029,27324,243403,1004785.0,36078457.0
2017-05-19,27421,28059,27421,27814,163644,1022824.0,36078457.0
2017-05-22,27912,27912,27470,27814,128561,1022824.0,36078457.0
2017-05-23,27814,28157,27519,28157,160677,1035452.0,36078457.0
2017-05-24,28108,28157,27617,27667,108108,1017412.0,36078457.0
2017-05-25,27666,27715,27029,27078,136672,995765.0,36078457.0
2017-05-26,27274,27617,26734,27520,137695,1012001.0,36078457.0
2017-05-29,27765,27765,27225,27422,77348,1008393.0,36078457.0
2017-05-30,26980,27470,26980,27176,114305,999373.0,36078457.0
2017-05-31,27127,27470,26636,26980,172741,992158.0,36078457.0
2017-06-01,26783,27323,26538,27029,147973,993961.0,36078457.0
2017-06-02,27274,27274,26685,26735,110693,983138.0,36078457.0
2017-06-05,26734,27470,26734,27471,155172,1010197.0,36078457.0
2017-06-07,27421,27617,27225,27520,109998,1012001.0,36078457.0
2017-06-08,27519,28598,27274,28256,435974,1039060.0,36078457.0
2017-06-09,28255,28304,27814,28256,155592,1039060.0,36078457.0
2017-06-12,27765,28059,27323,27324,148291,1004785.0,36078457.0
2017-06-13,27323,27470,26587,26686,194295,981334.0,36078457.0
2017-06-14,26734,26980,26146,26244,260126,965099.0,36078457.0
2017-06-15,26293,27666,26097,27618,316148,1015609.0,36078457.0
2017-06-16,27617,28059,27421,27814,155580,1022824.0,36078457.0
2017-06-19,27814,27863,27421,27618,115768,1015609.0,36078457.0
2017-06-20,27814,28108,27274,27274,158793,1002981.0,36078457.0
2017-06-21,27078,27274,26685,27078,111297,995765.0,36078457.0
2017-06-22,27078,27225,26685,27078,119104,995765.0,36078457.0
2017-06-23,27372,29187,27323,29188,688153,1073334.0,36078457.0
2017-06-26,29580,30315,29285,29874,545758,1098589.0,36078457.0
2017-06-27,29972,31542,29776,31542,641429,1159922.0,36078457.0
2017-06-28,31591,33112,30904,31591,599727,1161726.0,36078457.0
2017-06-29,32081,32376,31346,32278,282185,1186981.0,36078457.0
2017-06-30,32032,32670,31591,31886,370875,1172550.0,36078457.0
2017-07-03,31836,32179,30463,30757,398358,1131060.0,36078457.0
2017-07-04,30904,31051,30168,30855,235314,1134667.0,36078457.0
2017-07-05,30904,31493,30610,31003,195417,1140079.0,36078457.0
2017-07-06,31247,31542,30168,30512,210184,1122040.0,36078457.0
2017-07-07,30413,30757,29874,30659,170729,1127452.0,36078457.0
2017-07-10,30708,30708,29825,29972,223905,1102197.0,36078457.0
2017-07-11,30217,30953,29825,30757,281555,1131060.0,36078457.0
2017-07-12,30855,31002,30266,30414,114254,1118432.0,36078457.0
2017-07-13,30610,31640,30561,30954,247367,1138275.0,36078457.0
2017-07-14,30953,31395,30463,31003,165421,1140079.0,36078457.0
2017-07-17,31100,31836,30561,31738,166994,1167138.0,36078457.0
2017-07-18,31738,32670,31444,32180,247274,1183373.0,36078457.0
2017-07-19,32376,32719,31591,32082,179706,1179766.0,36078457.0
2017-07-20,31885,32621,31689,32180,187068,1183373.0,36078457.0
2017-07-21,32081,32081,31493,31542,154240,1159922.0,36078457.0
2017-07-24,31296,31787,31198,31395,111604,1154511.0,36078457.0
2017-07-25,31296,31934,30119,30169,276616,1109413.0,36078457.0
2017-07-26,30217,30953,29776,30463,218422,1120236.0,36078457.0
2017-07-27,30512,30806,29629,30267,199629,1113020.0,36078457.0
2017-07-28,30070,30266,28353,28452,473043,1046275.0,36078457.0
2017-07-31,28304,28598,27127,28452,340576,1046275.0,36078457.0
2017-08-01,28451,28598,27814,28256,212431,1039060.0,36078457.0
2017-08-02,28500,29187,28304,28942,146319,1064314.0,36078457.0
2017-08-03,28746,28746,27078,27078,294922,995765.0,36078457.0
2017-08-04,27127,27666,25655,26833,335449,986746.0,36078457.0
2017-08-07,26980,27372,26636,27078,136337,995765.0,36078457.0
2017-08-08,27078,27225,25753,25901,353620,952471.0,36078457.0
2017-08-09,25802,26685,25557,26391,207693,970510.0,36078457.0
2017-08-10,26489,26489,24723,25705,367344,945256.0,36078457.0
2017-08-11,25116,26195,24723,26195,229497,963295.0,36078457.0
2017-08-14,26636,27666,26195,26784,471973,984942.0,36078457.0
2017-08-16,27666,27715,26734,27176,385688,999373.0,36078457.0
2017-08-17,27274,27323,26832,26882,211897,988550.0,36078457.0
2017-08-18,26489,27323,26146,26980,193345,992158.0,36078457.0
2017-08-21,27127,27176,26342,26342,133369,968707.0,36078457.0
2017-08-22,26342,27470,26342,27373,362879,1006589.0,36078457.0
2017-08-23,27421,28059,27323,27765,313494,1021020.0,36078457.0
2017-08-24,27863,28059,27372,27912,225633,1026432.0,36078457.0
2017-08-25,27912,28108,27519,27618,156538,1015609.0,36078457.0
2017-08-28,27715,27814,26587,26833,204212,986746.0,36078457.0
2017-08-29,27078,27814,27078,27422,324326,1008393.0,36078457.0
2017-08-30,27765,27863,27176,27274,224493,1002981.0,36078457.0
2017-08-31,27568,27617,27127,27520,180764,1012001.0,36078457.0
2017-09-01,27470,27617,27176,27471,112957,1010197.0,36078457.0
2017-09-04,25508,26882,25508,26539,221656,975922.0,36078457.0
2017-09-05,26538,26980,26342,26490,137707,974118.0,36078457.0
2017-09-06,26489,27470,26391,26882,237746,988550.0,36078457.0
2017-09-07,26931,27814,26931,27618,238995,1015609.0,36078457.0
2017-09-08,27814,27814,26882,26882,130070,988550.0,36078457.0
2017-09-11,27029,27323,26587,26833,141814,986746.0,36078457.0
2017-09-12,26882,27765,26882,27274,154485,1002981.0,36078457.0
2017-09-13,27323,27568,26931,27274,151641,1002981.0,36078457.0
2017-09-14,27274,27274,26587,26784,223098,984942.0,36078457.0
2017-09-15,26636,27323,26342,27324,171607,1004785.0,36078457.0
2017-09-18,27617,28893,27372,28697,479554,1055295.0,36078457.0
2017-09-19,28746,28795,27814,28108,319169,1033648.0,36078457.0
2017-09-20,28108,28108,25116,25803,704729,948863.0,36078457.0
2017-09-21,25900,26391,24282,24331,546108,894746.0,36078457.0
2017-09-22,24478,24919,23840,24478,313321,900158.0,36078457.0
2017-09-25,24821,25410,24527,25361,187847,932628.0,36078457.0
2017-09-26,24821,26636,24821,26097,290031,959687.0,36078457.0
2017-09-27,26342,26832,26146,26342,164379,968707.0,36078457.0
2017-09-28,26489,27814,26489,27422,440480,1008393.0,36078457.0
2017-09-29,27666,27961,27274,27520,261688,1012001.0,36078457.0
2017-10-10,27715,28304,27519,27961,226664,1028236.0,36078457.0
2017-10-11,27863,28157,27568,27912,133240,1026432.0,36078457.0
2017-10-12,27814,28157,27765,27814,154825,1022824.0,36078457.0
2017-10-13,27912,27961,26391,26686,350529,981334.0,36078457.0
2017-10-16,26685,26931,25017,25607,243875,941648.0,36078457.0
2017-10-17,25655,26244,25361,25459,140494,936236.0,36078457.0
2017-10-18,25802,26391,25508,26391,167240,970510.0,36078457.0
2017-10-19,26391,27078,25999,26882,142492,988550.0,36078457.0
2017-10-20,27127,27617,26587,27618,187318,1015609.0,36078457.0
2017-10-23,27863,27863,27176,27324,114150,1004785.0,36078457.0
2017-10-24,27421,28108,27176,27618,176902,1015609.0,36078457.0
2017-10-25,27961,28255,27617,28256,219767,1039060.0,36078457.0
2017-10-26,28255,28402,27666,27716,199533,1019216.0,36078457.0
2017-10-27,27715,28108,27470,27912,106349,1026432.0,36078457.0
2017-10-30,28059,28353,27961,28157,160721,1035452.0,36078457.0
2017-10-31,28157,28353,27568,27618,186814,1015609.0,36078457.0
2017-11-01,27519,27814,27421,27422,107035,1008393.0,36078457.0
2017-11-02,27372,27961,27323,27471,148811,1010197.0,36078457.0
2017-11-03,27715,28304,27666,27814,206288,1022824.0,36078457.0
2017-11-06,27863,27961,27176,27373,120019,1006589.0,36078457.0
2017-11-07,27323,27568,27029,27078,119378,995765.0,36078457.0
2017-11-08,27372,30119,27127,30120,972366,1107609.0,36078457.0
2017-11-09,30708,31346,30021,31101,636801,1143687.0,36078457.0
2017-11-10,30904,31542,30315,31150,384031,1145491.0,36078457.0
2017-11-13,31149,32179,30413,31689,377121,1165334.0,36078457.0
2017-11-14,31689,32866,31149,31837,611715,1170746.0,36078457.0
2017-11-15,32081,32768,28942,29629,1170126,1089569.0,36078457.0
2017-11-16,30168,31100,29972,30561,578920,1123844.0,36078457.0
2017-11-17,30413,31542,29923,29923,422806,1100393.0,36078457.0
2017-11-20,29923,30315,29531,29580,188870,1087765.0,36078457.0
2017-11-21,30021,30315,29187,29678,304960,1091373.0,36078457.0
2017-11-22,29678,30021,29285,29482,276396,1084158.0,36078457.0
2017-11-23,29874,30315,29580,30120,337433,1107609.0,36078457.0
2017-11-24,30217,31100,29678,30365,407058,1116628.0,36078457.0
2017-11-27,30806,30855,28059,28452,654719,1046275.0,36078457.0
2017-11-28,28500,28598,27078,27176,449004,999373.0,36078457.0
2017-11-29,27274,27617,27029,27176,209473,999373.0,36078457.0
2017-11-30,27029,27029,25999,26391,277645,970510.0,36078457.0
2017-12-01,26636,27372,26195,27324,259206,1004785.0,36078457.0
2017-12-04,27225,27274,25900,26391,343757,970510.0,36078457.0
2017-12-05,26146,26538,25704,25999,240854,956079.0,36078457.0
2017-12-06,26097,26342,25214,25214,268207,927216.0,36078457.0
2017-12-07,25214,25557,24478,24822,283215,912785.0,36078457.0
2017-12-08,24968,25459,24919,25116,231576,923608.0,36078457.0
2017-12-11,25312,25950,25067,25803,202513,948863.0,36078457.0
2017-12-12,25950,25950,25312,25754,129690,947059.0,36078457.0
2017-12-13,25606,26342,25606,26293,309899,966903.0,36078457.0
2017-12-14,26293,26391,25851,25950,314246,954275.0,36078457.0
2017-12-15,25999,26244,25410,25754,154341,947059.0,36078457.0
2017-12-18,25655,25802,25116,25214,152543,927216.0,36078457.0
2017-12-19,25312,25361,24723,25116,226360,923608.0,36078457.0
2017-12-20,25116,26195,25067,26048,288424,957883.0,36078457.0
2017-12-21,26244,26244,25017,25116,212005,923608.0,36078457.0
2017-12-22,25017,25606,24625,25509,345351,938040.0,36078457.0
2017-12-26,25508,26342,25508,25950,395434,954275.0,36078457.0
2017-12-27,26500,28700,26300,28500,546082,1028236.0,36078457.0
2017-12-28,28500,29000,27850,28500,275386,1028236.0,36078457.0
2018-01-02,28550,29550,28500,29500,365885,1064314.0,36078457.0
2018-01-03,29300,29750,28400,28750,264347,1037256.0,36078457.0
2018-01-04,28600,28650,27900,28000,193354,1010197.0,36078457.0
2018-01-05,28000,30200,28000,30200,495759,1089569.0,36078457.0
2018-01-08,30400,30900,29600,30350,527911,1094981.0,36078457.0
2018-01-09,30100,31400,30050,30600,440090,1104001.0,36078457.0
2018-01-10,30600,31800,30500,31000,322406,1118432.0,36078457.0
2018-01-11,31200,31250,30550,30900,305753,1114824.0,36078457.0
2018-01-12,31150,31300,29500,30800,368225,1111216.0,36078457.0
2018-01-15,30900,32150,30900,32000,683328,1154511.0,36078457.0
2018-01-16,35450,39800,32650,34950,7191980,1260942.0,36078457.0
2018-01-17,40750,41950,28400,29700,10610901,1071530.0,36078457.0
2018-01-18,29900,30250,28850,29000,1543275,1046275.0,36078457.0
2018-01-19,29350,29600,28450,29200,1062293,1053491.0,36078457.0
2018-01-22,28950,29450,27200,27550,1145185,993961.0,36078457.0
2018-01-23,27900,28150,26800,27300,751864,984942.0,36078457.0
2018-01-24,27400,28300,27150,27500,692600,992158.0,36078457.0
2018-01-25,27400,28100,27350,28050,377764,1012001.0,36078457.0
2018-01-26,28200,28400,27750,28200,363046,1017412.0,36078457.0
2018-01-29,28350,28400,27800,27900,343162,1006589.0,36078457.0
2018-01-30,27800,27850,27050,27200,424899,981334.0,36078457.0
2018-01-31,27400,27550,26950,27250,286551,983138.0,36078457.0
2018-02-01,27300,28550,27250,28450,569877,1026432.0,36078457.0
2018-02-02,28400,28450,27500,27950,316967,1008393.0,36078457.0
2018-02-05,27100,27450,26700,26700,353906,963295.0,36078457.0
2018-02-06,25300,27100,25250,27100,527758,977726.0,36078457.0
2018-02-07,27400,28250,26850,27000,457074,974118.0,36078457.0
2018-02-08,27300,28700,27250,28200,639369,1017412.0,36078457.0
2018-02-09,27250,28200,27150,27900,235754,1006589.0,36078457.0
2018-02-12,28450,28900,27900,28350,303309,1022824.0,36078457.0
2018-02-13,28700,28900,28050,28250,253493,1019216.0,36078457.0
2018-02-14,28400,28950,28250,28950,248688,1044471.0,36078457.0
2018-02-19,29250,29500,29000,29500,284261,1064314.0,36078457.0
2018-02-20,29400,29400,28900,29100,171508,1049883.0,36078457.0
2018-02-21,28750,30350,28750,30100,496495,1085962.0,36078457.0
2018-02-22,30100,30200,29750,29950,160982,1080550.0,36078457.0
2018-02-23,30000,30500,29800,30400,246554,1096785.0,36078457.0
2018-02-26,30600,30750,29700,30400,302986,1096785.0,36078457.0
2018-02-27,30550,30600,29800,29800,240792,1075138.0,36078457.0
2018-02-28,29800,29800,28850,29300,223117,1057099.0,36078457.0
2018-03-02,28800,29400,28350,29250,179696,1055295.0,36078457.0
2018-03-05,28800,29050,27850,27950,205810,1008393.0,36078457.0
2018-03-06,28150,29450,28150,29400,219633,1060707.0,36078457.0
2018-03-07,29100,29700,28900,29150,151376,1051687.0,36078457.0
2018-03-08,29450,29450,28950,29000,129368,1046275.0,36078457.0
2018-03-09,29100,30750,29100,30400,388666,1096785.0,36078457.0
2018-03-12,30650,30650,29550,30200,216681,1089569.0,36078457.0
2018-03-13,30200,30300,29750,29900,146107,1078746.0,36078457.0
2018-03-14,29800,30150,29550,29900,88343,1078746.0,36078457.0
2018-03-15,29650,33000,29550,32100,1008577,1158118.0,36078457.0
2018-03-16,32350,32350,31200,31850,266436,1149099.0,36078457.0
2018-03-19,31950,32100,30900,30950,213043,1116628.0,36078457.0
2018-03-20,30750,31550,30600,31500,140344,1136471.0,36078457.0
2018-03-21,31550,32000,30800,31050,189032,1120236.0,36078457.0
2018-03-22,31300,31650,30950,30950,186859,1116628.0,36078457.0
2018-03-23,30250,30900,29150,29150,256409,1051687.0,36078457.0
2018-03-26,29150,30000,29000,30000,181200,1082354.0,36078457.0
2018-03-27,30400,30500,29600,29800,191266,1075138.0,36078457.0
2018-03-28,29550,29700,28650,29650,237075,1069726.0,36078457.0
2018-03-29,29650,31450,29200,31250,202225,1127452.0,36078457.0
2018-03-30,31250,31300,30300,30350,155223,1094981.0,36078457.0
2018-04-02,30450,30600,29650,29700,132617,1071530.0,36078457.0
2018-04-03,29300,29650,29050,29150,156707,1051687.0,36078457.0
2018-04-04,29500,29850,29050,29850,179465,1076942.0,36078457.0
2018-04-05,29850,31350,29750,30500,335481,1100393.0,36078457.0
2018-04-06,30350,30850,29700,30700,161934,1107609.0,36078457.0
2018-04-09,30700,31100,30250,30900,112040,1114824.0,36078457.0
2018-04-10,30900,30950,30250,30400,106043,1096785.0,36078457.0
2018-04-11,30600,31000,30250,30750,125282,1109413.0,36078457.0
2018-04-12,30800,30900,30050,30350,122815,1094981.0,36078457.0
2018-04-13,30350,30950,30350,30750,138518,1109413.0,36078457.0
2018-04-16,30750,31300,30500,31300,170192,1129256.0,36078457.0
2018-04-17,31500,36850,31350,36000,2380862,1298824.0,36078457.0
2018-04-18,35900,36400,33750,34200,832366,1233883.0,36078457.0
2018-04-19,34250,34900,33700,34750,412898,1253726.0,36078457.0
2018-04-20,34350,35350,34200,34500,238839,1244707.0,36078457.0
2018-04-23,33800,34900,32950,34000,453637,1226668.0,36078457.0
2018-04-24,30150,30700,27350,28100,3962179,1013805.0,36078457.0
2018-04-25,27800,28700,27650,27750,579305,1001177.0,36078457.0
2018-04-26,27750,28200,27050,28200,644120,1017412.0,36078457.0
2018-04-27,28600,28600,27300,27300,516207,1004538.0,36796254.0
2018-04-30,27400,27400,26100,26650,445768,980620.0,36796254.0
2018-05-02,26300,27350,26250,27300,289341,1004538.0,36796254.0
2018-05-03,27100,27850,27000,27650,278500,1017416.0,36796254.0
2018-05-04,27650,28200,27100,28000,252388,1030295.0,36796254.0
2018-05-08,28050,28050,26700,26700,271034,982460.0,36796254.0
2018-05-09,27050,27900,25800,27850,321276,1024776.0,36796254.0
2018-05-10,27850,28550,27850,28250,221815,1039494.0,36796254.0
2018-05-11,28350,28350,27600,28000,174199,1030295.0,36796254.0
2018-05-14,27900,28000,26900,26950,226019,991659.0,36796254.0
2018-05-15,27000,27800,26900,27400,266410,1008217.0,36796254.0
2018-05-16,26800,27200,26200,26400,240087,971421.0,36796254.0
2018-05-17,26400,27100,26350,26750,144902,984300.0,36796254.0
2018-05-18,26700,27150,26500,26900,102288,989819.0,36796254.0
2018-05-21,26700,27000,26350,26800,119743,986140.0,36796254.0
2018-05-23,27000,27300,26550,26800,128899,986140.0,36796254.0
2018-05-24,26900,27000,26250,26500,148381,975101.0,36796254.0
2018-05-25,26100,26700,26050,26500,126626,975101.0,36796254.0
2018-05-28,26500,26650,26050,26150,151814,962222.0,36796254.0
2018-05-29,26050,26450,26000,26100,155214,960382.0,36796254.0
2018-05-30,25950,26400,25750,26050,162165,958542.0,36796254.0
2018-05-31,26350,27000,26150,26950,183249,991659.0,36796254.0
2018-06-01,26800,26800,25700,26200,124513,964062.0,36796254.0
2018-06-04,26000,26100,24850,24900,376416,916227.0,36796254.0
2018-06-05,25000,25250,24700,25200,182845,927266.0,36796254.0
2018-06-07,25200,25450,25050,25450,130940,936465.0,36796254.0
2018-06-08,25150,25600,25150,25600,87190,941984.0,36796254.0
2018-06-11,25350,25650,25200,25400,50799,934625.0,36796254.0
2018-06-12,25200,25900,25200,25450,107416,936465.0,36796254.0
2018-06-14,25400,25450,24350,24650,213786,907028.0,36796254.0
2018-06-15,24650,24900,23000,24450,382821,899668.0,36796254.0
2018-06-18,24700,24700,23250,23350,187660,859193.0,36796254.0
2018-06-19,23350,23850,23250,23350,158667,859193.0,36796254.0
2018-06-20,23200,24450,23200,24450,122286,899668.0,36796254.0
2018-06-21,24600,25450,24150,24850,195621,914387.0,36796254.0
2018-06-22,24850,25450,24300,24750,102935,910707.0,36796254.0
2018-06-25,24650,25200,24300,25200,67482,927266.0,36796254.0
2018-06-26,24900,25100,24550,24700,61942,908867.0,36796254.0
2018-06-27,24500,24800,24450,24550,60240,903348.0,36796254.0
2018-06-28,24250,25100,24000,24500,121499,901508.0,36796254.0
2018-06-29,24600,24750,24000,24400,105157,897829.0,36796254.0
2018-07-02,24400,25550,23700,23700,154862,872071.0,36796254.0
2018-07-03,24500,24600,23350,23750,66760,873911.0,36796254.0
2018-07-04,23500,23900,23450,23700,66147,872071.0,36796254.0
2018-07-05,23800,23900,23050,23800,89188,875751.0,36796254.0
2018-07-06,23950,25350,23300,25150,169072,925426.0,36796254.0
2018-07-09,25300,25800,25150,25800,142364,949343.0,36796254.0
2018-07-10,26100,26650,25600,26650,231235,980620.0,36796254.0
2018-07-11,27350,27700,25350,25700,419923,945664.0,36796254.0
2018-07-12,25650,26700,25600,26600,121737,978780.0,36796254.0
2018-07-13,26700,26750,25950,26350,71998,969581.0,36796254.0
2018-07-16,26200,26400,25450,25500,78891,938304.0,36796254.0
2018-07-17,25500,25650,24700,24850,137091,914387.0,36796254.0
2018-07-18,24900,25850,24900,25150,135731,925426.0,36796254.0
2018-07-19,25250,26250,25250,26000,156164,956703.0,36796254.0
2018-07-20,25850,26200,24900,25250,131587,929105.0,36796254.0
2018-07-23,25050,25450,24600,24600,119711,905188.0,36796254.0
2018-07-24,24700,25200,24550,24900,61567,916227.0,36796254.0
2018-07-25,24850,25100,24100,24250,87738,892309.0,36796254.0
2018-07-26,24600,25100,24300,25100,57419,923586.0,36796254.0
2018-07-27,25200,25550,24850,25550,104907,940144.0,36796254.0
2018-07-30,25050,25800,24950,25500,74073,938304.0,36796254.0
2018-07-31,25550,25600,24800,25350,56710,932785.0,36796254.0
2018-08-01,25350,26500,25100,26200,120126,964062.0,36796254.0
2018-08-02,26000,26350,25450,25450,79244,936465.0,36796254.0
2018-08-03,25500,25950,25400,25950,48402,954863.0,36796254.0
2018-08-06,25950,26550,25700,25850,113412,951183.0,36796254.0
2018-08-07,25850,26300,25600,26250,43262,965902.0,36796254.0
2018-08-08,26050,26550,25900,26100,70976,960382.0,36796254.0
2018-08-09,25900,26150,25600,25950,56791,954863.0,36796254.0
2018-08-10,25650,25900,25300,25300,66241,930945.0,36796254.0
2018-08-13,25050,25050,24050,24300,117036,894149.0,36796254.0
2018-08-14,24150,24700,20350,20550,796709,756163.0,36796254.0
2018-08-16,20100,20300,17900,18600,1136404,684410.0,36796254.0
2018-08-17,18800,19050,17700,18650,826114,686250.0,36796254.0
