우정바이오(215380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-13,5327,6319,5251,5696,2753282,56246.0,25109711.0
2018-11-14,5657,6357,5607,5772,1770523,56999.0,25109711.0
2018-11-15,5797,6268,5785,6027,1239483,59510.0,25109711.0
2018-11-16,6115,6331,6001,6027,409755,59510.0,25109711.0
2018-11-19,6141,6268,5975,6065,309852,59887.0,25109711.0
2018-11-20,5924,6064,5848,5925,181258,58506.0,25109711.0
2018-11-21,5848,6865,5772,6128,1952187,60514.0,25109711.0
2018-11-22,6153,6191,5912,5912,422298,58380.0,25109711.0
2018-11-23,5912,6497,5861,5887,1218315,58129.0,25109711.0
2018-11-26,5823,6153,5823,5938,231925,58631.0,25109711.0
2018-11-27,6077,6141,5950,5988,202221,59133.0,25109711.0
2018-11-28,6001,6090,5963,5963,150346,58882.0,25109711.0
2018-11-29,6013,6280,5988,6052,281548,59761.0,25109711.0
2018-11-30,6102,6115,5937,5963,97387,58882.0,25109711.0
2018-12-03,6064,6128,5975,6001,127479,59259.0,25109711.0
2018-12-04,6026,6052,5975,6027,107940,59510.0,25109711.0
2018-12-05,5950,5963,5772,5798,234022,57250.0,25109711.0
2018-12-06,5835,5835,5340,5543,228690,54739.0,25109711.0
2018-12-07,5696,5696,5467,5493,105673,54237.0,25109711.0
2018-12-10,5365,5492,5301,5302,100889,52354.0,25109711.0
2018-12-11,5365,5594,5251,5289,108512,52228.0,25109711.0
2018-12-12,5390,5505,5289,5480,66080,54111.0,25109711.0
2018-12-13,5505,5556,5365,5429,79159,53609.0,25109711.0
2018-12-14,5403,5518,5289,5378,77140,53107.0,25109711.0
2018-12-17,5378,5441,5009,5175,153818,51098.0,25109711.0
2018-12-18,5098,5200,5034,5137,113372,50722.0,25109711.0
2018-12-19,5136,5251,5098,5149,39660,50847.0,25109711.0
2018-12-20,5149,5238,5060,5098,95555,50345.0,25109711.0
2018-12-21,5047,5174,5034,5098,58974,50345.0,25109711.0
2018-12-24,5327,5327,5022,5086,169970,50219.0,25109711.0
2018-12-26,5060,5085,4907,5035,91102,49717.0,25109711.0
2018-12-27,5212,5251,5009,5111,81687,50471.0,25109711.0
2018-12-28,5098,5289,5098,5264,90375,51977.0,25109711.0
2019-01-02,5327,5390,5123,5137,82730,50722.0,25109711.0
2019-01-03,5225,5238,5047,5086,80766,50219.0,25109711.0
2019-01-04,5123,5289,5009,5175,99220,51098.0,25109711.0
2019-01-07,5289,5289,5149,5200,84251,51349.0,25109711.0
2019-01-08,5136,5251,5047,5200,58758,51349.0,25109711.0
2019-01-09,5238,5492,5136,5340,184100,52730.0,25109711.0
2019-01-10,5301,5441,5200,5315,94583,52479.0,25109711.0
2019-01-11,5403,5492,5263,5289,104565,52228.0,25109711.0
2019-01-14,5289,5403,5289,5340,68097,52730.0,25109711.0
2019-01-15,5301,5937,5301,5594,1084015,55241.0,25109711.0
2019-01-16,5607,5759,5518,5645,218519,55744.0,25109711.0
2019-01-17,5645,6166,5607,5696,978714,56246.0,25109711.0
2019-01-18,5772,5848,5632,5696,151585,56246.0,25109711.0
2019-01-21,6077,6077,5746,5810,355889,57376.0,25109711.0
2019-01-22,6026,7539,5899,6993,14184621,69052.0,25109711.0
2019-01-23,7145,7285,6509,6561,3508216,64783.0,25109711.0
2019-01-24,6586,6776,6509,6713,1302364,66290.0,25109711.0
2019-01-25,6713,6713,6433,6497,1286281,64155.0,25109711.0
2019-01-28,6649,6713,6369,6433,853681,63528.0,25109711.0
2019-01-29,6814,7654,6624,6802,11685999,67168.0,25109711.0
2019-01-30,6967,6967,6357,6357,1687620,62774.0,25109711.0
2019-01-31,6471,6789,6128,6332,1993433,62523.0,25109711.0
2019-02-01,6433,6636,6077,6103,968007,60263.0,25109711.0
2019-02-07,6052,6179,5708,5861,629026,57878.0,25109711.0
2019-02-08,5912,5988,5797,5988,304710,59133.0,25109711.0
2019-02-11,5988,6090,5912,5988,269803,59133.0,25109711.0
2019-02-12,5988,6001,5823,5950,225470,58757.0,25109711.0
2019-02-13,5975,6039,5848,5887,172070,58129.0,25109711.0
2019-02-14,5950,5950,5785,5849,178095,57752.0,25109711.0
2019-02-15,5886,5886,5708,5823,187715,57501.0,25109711.0
2019-02-18,5886,6090,5835,6027,250733,59510.0,25109711.0
2019-02-19,6039,6064,5924,5950,125505,58757.0,25109711.0
2019-02-20,5988,6039,5912,5988,83714,59133.0,25109711.0
2019-02-21,5963,6077,5874,6077,190361,60012.0,25109711.0
2019-02-22,6064,6077,5950,5950,103841,58757.0,25109711.0
2019-02-25,6001,6001,5848,5887,85676,58129.0,25109711.0
2019-02-26,5886,6001,5823,5849,95636,57752.0,25109711.0
2019-02-27,5912,5975,5823,5976,102853,59008.0,25109711.0
2019-02-28,6039,6039,5696,5747,181632,56748.0,25109711.0
2019-03-04,5924,5963,5797,5925,119929,58506.0,25109711.0
2019-03-05,5861,6446,5861,6128,782460,60514.0,25109711.0
2019-03-06,6204,6268,6115,6179,357261,61017.0,25109711.0
2019-03-07,6179,6255,6001,6077,234487,60012.0,25109711.0
2019-03-08,6153,6255,6026,6255,265216,61770.0,25109711.0
2019-03-11,6153,6153,5975,6103,227026,60263.0,25109711.0
2019-03-12,6077,6153,6026,6027,207598,59510.0,25109711.0
2019-03-13,6090,6586,6026,6217,1307935,61393.0,25109711.0
2019-03-14,6179,6306,6141,6306,266901,62272.0,25109711.0
2019-03-15,6306,6306,6039,6166,193052,60891.0,25109711.0
2019-03-18,6153,6217,6102,6116,97023,60389.0,25109711.0
2019-03-19,6115,6471,6115,6319,553212,62398.0,25109711.0
2019-03-20,6319,6319,6128,6217,177595,61393.0,25109711.0
2019-03-21,6255,6344,6128,6154,126052,60766.0,25109711.0
2019-03-22,6115,6191,6013,6039,187419,59636.0,25109711.0
2019-03-25,5988,6064,5899,5899,114361,58255.0,25109711.0
2019-03-26,5899,5988,5835,5950,86341,58757.0,25109711.0
2019-03-27,6001,6026,5861,5899,68785,58255.0,25109711.0
2019-03-28,5912,5937,5721,5874,150263,58003.0,25109711.0
2019-03-29,5861,5950,5759,5836,49092,57627.0,25109711.0
2019-04-01,5848,5924,5835,5836,38383,57627.0,25109711.0
2019-04-02,5861,5937,5810,5899,53979,58255.0,25109711.0
2019-04-03,5988,6052,5924,5950,88322,58757.0,25109711.0
2019-04-04,6090,6687,6052,6217,1431955,61393.0,25109711.0
2019-04-05,6229,6229,6052,6192,366997,61142.0,25109711.0
2019-04-08,6408,6535,6141,6141,806384,60640.0,25109711.0
2019-04-09,6128,6255,6064,6141,210575,60640.0,25109711.0
2019-04-10,6357,6560,6102,6103,905305,60263.0,25109711.0
2019-04-11,6141,6293,6090,6294,236508,62147.0,25109711.0
2019-04-12,6344,6344,6191,6192,166046,61142.0,25109711.0
2019-04-15,6217,6217,6077,6128,166612,60514.0,25109711.0
2019-04-16,6191,6191,5975,6001,205416,59259.0,25109711.0
2019-04-17,6026,6153,5988,6116,100967,60389.0,25109711.0
2019-04-18,6141,6458,6013,6154,707242,60766.0,25109711.0
2019-04-19,6280,6586,6217,6433,1809506,63528.0,25109711.0
2019-04-22,6395,6598,6357,6433,521797,63528.0,25109711.0
2019-04-23,6547,6547,6230,6446,300061,63653.0,25109711.0
2019-04-24,6446,6458,6280,6281,179512,62021.0,25109711.0
2019-04-25,6280,6446,6141,6154,278791,60766.0,25109711.0
2019-04-26,6153,6255,6039,6205,137867,61268.0,25109711.0
2019-04-29,6509,6547,6242,6306,359195,62272.0,25109711.0
2019-04-30,6319,7247,6293,7247,1888188,71563.0,25109711.0
2019-05-02,6865,7132,6738,7006,1850821,69177.0,25109711.0
2019-05-03,7030,7094,6751,6828,781893,67420.0,25109711.0
2019-05-07,6649,6738,6484,6484,585474,64030.0,25109711.0
2019-05-08,6319,7336,6293,6611,5901494,65285.0,25109711.0
2019-05-09,6586,7158,6547,6891,2435168,68047.0,25109711.0
2019-05-10,6802,7107,6636,6751,1088209,66666.0,25109711.0
2019-05-13,7132,8315,6878,7158,9367155,70684.0,25109711.0
2019-05-14,7298,7742,6942,7285,2713111,71939.0,25109711.0
2019-05-15,7234,7603,7132,7285,1388315,71939.0,25109711.0
2019-05-16,7209,7425,6776,6802,836218,67168.0,25109711.0
2019-05-17,6802,7476,6713,7145,1845434,70558.0,25109711.0
2019-05-20,7069,7323,6992,7018,448076,69303.0,25109711.0
2019-05-21,6967,7170,6764,6980,361369,68926.0,25109711.0
2019-05-22,6992,7081,6865,6967,263570,68801.0,25109711.0
2019-05-23,7043,7158,6764,6764,351846,66792.0,25109711.0
2019-05-24,6802,6827,6496,6726,315940,66415.0,25109711.0
2019-05-27,6738,6814,6535,6561,309322,64783.0,25109711.0
2019-05-28,6598,6675,6395,6510,268366,64281.0,25109711.0
2019-05-29,6522,6586,6166,6205,278232,61268.0,25109711.0
2019-05-30,6357,6458,6179,6319,174060,62398.0,25109711.0
2019-05-31,6319,6865,6306,6675,669351,65913.0,25109711.0
2019-06-03,6700,6865,6636,6713,174197,66290.0,25109711.0
2019-06-04,6814,7488,6522,7069,1980697,69805.0,25109711.0
2019-06-05,7298,7348,7031,7196,1044074,71060.0,25109711.0
2019-06-07,7298,7399,7170,7387,795403,72944.0,25109711.0
2019-06-10,7476,7476,7158,7311,441654,72190.0,25109711.0
2019-06-11,7285,7476,7272,7298,388055,72065.0,25109711.0
2019-06-12,7247,7959,7120,7311,1860218,72190.0,25109711.0
2019-06-13,7323,7526,7247,7311,349988,72190.0,25109711.0
2019-06-14,7412,7437,7234,7298,241273,72065.0,25109711.0
2019-06-17,7298,7348,7145,7247,194865,71563.0,25109711.0
2019-06-18,7234,7348,7069,7069,268060,69805.0,25109711.0
2019-06-19,7158,7832,7107,7285,1608526,71939.0,25109711.0
2019-06-20,7298,7539,7247,7285,591559,71939.0,25109711.0
2019-06-21,7310,7361,7196,7209,224632,71186.0,25109711.0
2019-06-24,7221,7577,7132,7552,753374,74576.0,25109711.0
2019-06-25,7552,7844,7425,7654,969102,75580.0,25109711.0
2019-06-26,7743,7870,7463,7476,416793,73823.0,25109711.0
2019-06-27,7488,7743,7387,7667,459315,75706.0,25109711.0
2019-06-28,7692,7870,7310,7527,497617,74325.0,25109711.0
2019-07-01,7514,7552,7348,7400,172857,73069.0,25109711.0
2019-07-02,7450,7514,7374,7476,111674,73823.0,25109711.0
2019-07-03,7476,7526,7386,7438,86740,73446.0,25109711.0
2019-07-04,7386,7476,7158,7285,183545,71939.0,25109711.0
2019-07-05,7285,7399,7247,7362,106180,72693.0,25109711.0
2019-07-08,7437,7437,7018,7120,212252,70307.0,25109711.0
2019-07-09,7120,7209,7031,7095,87751,70056.0,25109711.0
2019-07-10,7120,7196,7043,7120,121587,70307.0,25109711.0
2019-07-11,7196,7387,7120,7387,104630,72944.0,25109711.0
2019-07-12,7450,7755,7374,7718,681447,76208.0,25109711.0
2019-07-15,7679,8798,7641,7654,2115839,75580.0,25109711.0
2019-07-16,7654,8188,7577,8074,721592,79723.0,25109711.0
2019-07-17,8073,8366,7679,7959,915270,78593.0,25109711.0
2019-07-18,7628,8302,7628,8010,959856,79096.0,25109711.0
2019-07-19,0,0,0,8010,0,79096.0,25109711.0
2019-07-22,0,0,0,8010,0,,
2019-07-23,0,0,0,8010,0,,
2019-07-24,0,0,0,8010,0,,
2019-07-25,0,0,0,8010,0,,
2019-07-26,0,0,0,8010,0,,
2019-07-29,0,0,0,8010,0,,
2019-07-30,0,0,0,8010,0,,
2019-07-31,0,0,0,8010,0,,
2019-08-01,0,0,0,8010,0,,
2019-08-02,0,0,0,8010,0,,
2019-08-05,0,0,0,8010,0,,
2019-08-06,7120,7240,5750,5750,307458,28876.0,5021942.0
2019-08-07,5510,6110,5510,5730,69581,28776.0,5021942.0
2019-08-08,5810,5880,5670,5770,66903,28977.0,5021942.0
2019-08-09,5780,5880,5690,5820,55674,29228.0,5021942.0
2019-08-12,5750,5790,5600,5770,53703,28977.0,5021942.0
2019-08-13,5710,5720,5500,5600,56979,28123.0,5021942.0
2019-08-14,5460,5540,5090,5170,242107,51105.0,9884844.0
2019-08-16,5000,5090,4955,4990,102801,49325.0,9884844.0
2019-08-19,4990,5230,4925,5190,79867,51302.0,9884844.0
2019-08-20,5150,5280,5010,5090,58751,50314.0,9884844.0
2019-08-21,5090,5180,5020,5140,42748,50808.0,9884844.0
2019-08-22,5250,5300,5130,5150,47643,50907.0,9884844.0
2019-08-23,5210,5980,5100,5360,487750,52983.0,9884844.0
2019-08-26,5230,5290,5070,5070,61817,50116.0,9884844.0
2019-08-27,5070,5200,5050,5080,52260,50215.0,9884844.0
2019-08-28,5060,5240,5050,5210,31114,51500.0,9884844.0
2019-08-29,5270,5270,5110,5170,22987,51105.0,9884844.0
2019-08-30,5170,5300,5160,5260,20603,51994.0,9884844.0
2019-09-02,5260,5330,5190,5320,17515,52587.0,9884844.0
2019-09-03,5320,5380,5240,5320,26417,52587.0,9884844.0
2019-09-04,5310,5410,5250,5300,32992,52390.0,9884844.0
2019-09-05,5300,5360,5180,5230,31124,51698.0,9884844.0
2019-09-06,5230,5310,5140,5170,40061,51105.0,9884844.0
2019-09-09,5270,5270,5100,5210,29502,51500.0,9884844.0
2019-09-10,5210,5250,5130,5170,26515,51105.0,9884844.0
2019-09-11,5280,5400,5170,5350,66864,52884.0,9884844.0
2019-09-16,5330,5530,5230,5460,53866,53971.0,9884844.0
2019-09-17,6200,6250,5740,6040,365627,59704.0,9884844.0
2019-09-18,6140,6190,5670,5790,157216,57233.0,9884844.0
2019-09-19,5800,5800,5370,5420,156775,53576.0,9884844.0
2019-09-20,5580,5660,5330,5510,166708,54465.0,9884844.0
2019-09-23,5410,5510,5370,5390,48070,53279.0,9884844.0
2019-09-24,5600,6290,5490,5560,707003,54960.0,9884844.0
2019-09-25,5600,5800,5510,5510,118532,54465.0,9884844.0
2019-09-26,5590,5620,5480,5500,87128,54367.0,9884844.0
2019-09-27,5500,5560,5400,5440,39960,53774.0,9884844.0
2019-09-30,5350,5430,5100,5230,56304,51698.0,9884844.0
2019-10-01,5230,5340,5170,5260,33374,51994.0,9884844.0
2019-10-02,5280,5290,5110,5190,37632,51302.0,9884844.0
2019-10-04,5130,5200,5090,5180,39483,51203.0,9884844.0
2019-10-07,5200,5200,5010,5030,58271,49721.0,9884844.0
