해성옵틱스(076610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-03,2028,2496,2002,2207,2058573,43188.0,16675000.0
2019-01-04,2207,2236,2109,2207,228735,43188.0,16675000.0
2019-01-07,2185,2224,2130,2156,225721,42188.0,16675000.0
2019-01-08,2138,2211,2113,2139,168368,41854.0,16675000.0
2019-01-09,2126,2181,2109,2122,77387,41521.0,16675000.0
2019-01-10,2121,2202,2121,2122,177747,41521.0,16675000.0
2019-01-11,2130,2190,2117,2152,105888,42104.0,16675000.0
2019-01-14,2164,2236,2151,2216,196187,43355.0,16675000.0
2019-01-15,2207,2215,2134,2182,96869,42688.0,16675000.0
2019-01-16,2190,2492,2185,2288,1086847,44772.0,16675000.0
2019-01-17,2279,2305,2241,2263,130495,44272.0,16675000.0
2019-01-18,2262,2343,2254,2288,161426,44772.0,16675000.0
2019-01-21,2300,2356,2271,2297,132955,44939.0,16675000.0
2019-01-22,2322,2343,2271,2280,85612,44606.0,16675000.0
2019-01-23,2283,2360,2279,2343,78471,45856.0,16675000.0
2019-01-24,2381,2381,2283,2284,103808,44689.0,16675000.0
2019-01-25,2288,2381,2288,2335,166319,45690.0,16675000.0
2019-01-28,1942,2070,1930,2015,1653315,39436.0,16675000.0
2019-01-29,2062,2062,1951,1986,372768,38853.0,16675000.0
2019-01-30,1981,1989,1896,1934,310915,37852.0,16675000.0
2019-01-31,1947,1951,1887,1926,175309,37686.0,16675000.0
2019-02-01,1947,1951,1925,1930,108819,37769.0,16675000.0
2019-02-07,1942,2002,1925,1977,141877,38686.0,16675000.0
2019-02-08,1981,1981,1934,1964,132796,38436.0,16675000.0
2019-02-11,1964,1977,1934,1943,102797,38019.0,16675000.0
2019-02-12,1942,1972,1917,1943,91418,38019.0,16675000.0
2019-02-13,1968,1989,1942,1981,174910,38769.0,16675000.0
2019-02-14,2011,2019,1947,1960,354025,38352.0,16675000.0
2019-02-15,2050,2245,1970,2110,1404271,35184.0,16675000.0
2019-02-18,2100,2140,2050,2050,205499,34184.0,16675000.0
2019-02-19,2045,2095,2000,2085,164360,34767.0,16675000.0
2019-02-20,2100,2135,2065,2085,116194,34767.0,16675000.0
2019-02-21,2085,2145,2050,2130,125775,35518.0,16675000.0
2019-02-22,2155,2175,2115,2130,116730,35518.0,16675000.0
2019-02-25,2125,2150,2105,2105,56018,35101.0,16675000.0
2019-02-26,2115,2155,2105,2150,54740,35851.0,16675000.0
2019-02-27,2170,2200,2135,2165,116395,36101.0,16675000.0
2019-02-28,2145,2180,2000,2050,110543,34184.0,16675000.0
2019-03-04,2050,2110,2050,2055,45714,34267.0,16675000.0
2019-03-05,2055,2080,2000,2030,68953,33850.0,16675000.0
2019-03-06,2000,2030,1920,1960,89385,32683.0,16675000.0
2019-03-07,1940,1985,1920,1930,69991,32183.0,16675000.0
2019-03-08,1900,1915,1840,1890,148787,31516.0,16675000.0
2019-03-11,1870,1885,1760,1805,238833,30098.0,16675000.0
2019-03-12,1820,1820,1775,1810,103162,30182.0,16675000.0
2019-03-13,1810,1915,1800,1870,173423,31182.0,16675000.0
2019-03-14,1860,1975,1860,1960,449405,32683.0,16675000.0
2019-03-15,1975,2355,1970,2135,3626747,35601.0,16675000.0
2019-03-18,2105,2215,2080,2170,667229,36185.0,16675000.0
2019-03-19,2170,2195,2015,2035,349647,33934.0,16675000.0
2019-03-20,2025,2050,1960,2025,237679,33767.0,16675000.0
2019-03-21,2030,2030,1970,2000,169868,33350.0,16675000.0
2019-03-22,2030,2030,1975,1980,139620,33016.0,16675000.0
2019-03-25,1980,1995,1905,1935,165843,32266.0,16675000.0
2019-03-26,1940,1955,1900,1935,103022,32266.0,16675000.0
2019-03-27,1935,1975,1920,1950,99400,32516.0,16675000.0
2019-03-28,1925,1990,1900,1935,79735,32266.0,16675000.0
2019-03-29,1935,1965,1875,1925,69762,32099.0,16675000.0
2019-04-01,1975,1975,1920,1950,22643,32516.0,16675000.0
2019-04-02,1930,1990,1915,1965,64962,32766.0,16675000.0
2019-04-03,1965,1980,1930,1965,86460,32766.0,16675000.0
2019-04-04,1965,2060,1950,2055,229595,34267.0,16675000.0
2019-04-05,2060,2120,2020,2020,158777,33684.0,16675000.0
2019-04-08,2025,2140,2020,2100,360558,35018.0,16675000.0
2019-04-09,2140,2160,2075,2105,173780,35101.0,16675000.0
2019-04-10,2105,2125,2075,2095,100825,34934.0,16675000.0
2019-04-11,2100,2125,2085,2110,133226,35184.0,16675000.0
2019-04-12,2110,2230,2070,2095,323053,34934.0,16675000.0
2019-04-15,1900,1960,1870,1925,2393172,32099.0,16675000.0
2019-04-16,1940,1950,1900,1920,791211,32016.0,16675000.0
2019-04-17,1915,2015,1915,1995,1248143,56553.0,28347500.0
2019-04-18,1990,2030,1940,1960,742397,55561.0,28347500.0
2019-04-19,1950,2025,1900,2020,821726,57262.0,28347500.0
2019-04-22,2015,2055,1990,2010,325594,56978.0,28347500.0
2019-04-23,2005,2005,1945,1975,212956,55986.0,28347500.0
2019-04-24,1965,2015,1955,1985,405983,56270.0,28347500.0
2019-04-25,2000,2010,1950,1960,205133,55561.0,28347500.0
2019-04-26,1945,1980,1915,1920,186985,54427.0,28347500.0
2019-04-29,1920,1930,1905,1930,170212,54711.0,28347500.0
2019-04-30,1950,1950,1905,1930,215973,54711.0,28347500.0
2019-05-02,1920,2025,1915,1975,611080,55986.0,28347500.0
2019-05-03,1995,2000,1955,2000,231743,56695.0,28347500.0
2019-05-07,1965,2160,1960,2085,1720990,59105.0,28347500.0
2019-05-08,2085,2130,2045,2060,559522,58396.0,28347500.0
2019-05-09,2060,2190,2040,2050,977654,58112.0,28347500.0
2019-05-10,2060,2220,2055,2175,1972441,61656.0,28347500.0
2019-05-13,2220,2280,2130,2140,1020793,60664.0,28347500.0
2019-05-14,2120,2400,2100,2400,2091559,68034.0,28347500.0
2019-05-15,2455,2605,2320,2535,2872944,71861.0,28347500.0
2019-05-16,2440,2440,2165,2220,3531904,62931.0,28347500.0
2019-05-17,2220,2440,2220,2275,2345572,64491.0,28347500.0
2019-05-20,2305,2480,2305,2350,2272473,66617.0,28347500.0
2019-05-21,2495,2695,2410,2600,6288392,73704.0,28347500.0
2019-05-22,2785,2810,2600,2745,3262526,77814.0,28347500.0
2019-05-23,2770,3020,2755,2975,3926956,84334.0,28347500.0
2019-05-24,2925,2975,2815,2890,1378378,81924.0,28347500.0
2019-05-27,2890,2920,2660,2810,1537352,79656.0,28347500.0
2019-05-28,2810,2920,2685,2895,1162883,82066.0,28347500.0
2019-05-29,2930,3065,2835,2880,1110884,81641.0,28347500.0
2019-05-30,2910,2960,2795,2885,734818,81783.0,28347500.0
2019-05-31,2900,2945,2835,2860,568155,81074.0,28347500.0
2019-06-03,2830,2890,2715,2890,689551,81924.0,28347500.0
2019-06-04,2910,3050,2835,3020,861138,85609.0,28347500.0
2019-06-05,3100,3280,3040,3145,1406614,89153.0,28347500.0
2019-06-07,3190,3345,3160,3275,1361864,92838.0,28347500.0
2019-06-10,3305,3360,3120,3275,918632,92838.0,28347500.0
2019-06-11,3275,3275,3080,3150,856470,89295.0,28347500.0
2019-06-12,3110,3155,3005,3125,549715,88586.0,28347500.0
2019-06-13,3125,3265,3125,3190,702277,90429.0,28347500.0
2019-06-14,3205,3215,3115,3135,364135,88869.0,28347500.0
2019-06-17,3100,3120,2995,3100,534005,87877.0,28347500.0
2019-06-18,3200,3665,3165,3625,6601739,102760.0,28347500.0
2019-06-19,3620,3700,3375,3685,2955464,104461.0,28347500.0
2019-06-20,3630,3645,3420,3470,2428607,98366.0,28347500.0
2019-06-21,3410,3500,3315,3320,1249512,94114.0,28347500.0
2019-06-24,3285,3395,3240,3315,678440,93972.0,28347500.0
2019-06-25,3350,3415,3070,3185,1127466,90287.0,28347500.0
2019-06-26,3160,3235,3055,3100,744566,87877.0,28347500.0
2019-06-27,3105,3105,2825,2900,2086981,82208.0,28347500.0
2019-06-28,2920,2980,2835,2910,552913,82491.0,28347500.0
2019-07-01,2955,2955,2715,2790,899960,79090.0,28347500.0
2019-07-02,2765,2890,2730,2890,425595,81924.0,28347500.0
2019-07-03,2890,2890,2675,2695,881531,76397.0,28347500.0
2019-07-04,2725,2850,2665,2765,988633,78381.0,28347500.0
2019-07-05,2770,2820,2700,2730,509211,77389.0,28347500.0
2019-07-08,2690,2715,2520,2525,808710,71577.0,28347500.0
2019-07-09,2550,2595,2485,2580,662638,73137.0,28347500.0
2019-07-10,2630,2630,2520,2540,484453,72003.0,28347500.0
2019-07-11,2550,2680,2540,2660,770991,75404.0,28347500.0
2019-07-12,2650,2725,2585,2670,466580,82737.0,30987500.0
2019-07-15,2715,2715,2500,2520,650147,78088.0,30987500.0
2019-07-16,2550,2590,2505,2560,404287,79328.0,30987500.0
2019-07-17,2550,2580,2480,2520,256118,78088.0,30987500.0
2019-07-18,2520,2575,2485,2530,300587,78398.0,30987500.0
2019-07-19,2530,2620,2530,2595,339290,80413.0,30987500.0
2019-07-22,2590,2610,2550,2590,209663,80258.0,30987500.0
2019-07-23,2590,2635,2540,2555,349029,79173.0,30987500.0
2019-07-24,2555,2610,2480,2495,290367,77314.0,30987500.0
2019-07-25,2480,2515,2410,2435,310754,75455.0,30987500.0
2019-07-26,2415,2480,2410,2450,232233,75919.0,30987500.0
2019-07-29,2450,2465,2260,2275,404356,70497.0,30987500.0
2019-07-30,2270,2355,2270,2310,422674,71581.0,30987500.0
2019-07-31,2310,2365,2225,2365,409479,73285.0,30987500.0
2019-08-01,2360,2360,2260,2290,249990,70961.0,30987500.0
2019-08-02,2230,2385,2200,2355,481584,72976.0,30987500.0
2019-08-05,2325,2355,2105,2185,650960,67708.0,30987500.0
2019-08-06,2100,2190,2010,2065,577347,63989.0,30987500.0
2019-08-07,2000,2135,2000,2130,542933,66003.0,30987500.0
2019-08-08,2175,2260,2140,2225,352865,68947.0,30987500.0
2019-08-09,2245,2260,2120,2165,372936,67088.0,30987500.0
2019-08-12,2140,2225,2135,2215,285041,68637.0,30987500.0
2019-08-13,2190,2250,2160,2235,300631,69257.0,30987500.0
2019-08-14,2250,2375,2245,2360,686157,73130.0,30987500.0
2019-08-16,2250,2270,2095,2120,1124353,65694.0,30987500.0
2019-08-19,2120,2155,2075,2080,342534,64454.0,30987500.0
2019-08-20,2090,2125,2050,2125,266039,65848.0,30987500.0
2019-08-21,2120,2190,2100,2155,349718,66778.0,30987500.0
2019-08-22,2175,2225,2140,2145,368151,66468.0,30987500.0
2019-08-23,2125,2155,2080,2100,238915,65074.0,30987500.0
2019-08-26,2045,2045,1930,1960,522627,60736.0,30987500.0
2019-08-27,1975,2015,1945,1955,354765,60581.0,30987500.0
2019-08-28,1955,1995,1935,1980,277933,61355.0,30987500.0
2019-08-29,1980,2000,1890,1905,313835,59031.0,30987500.0
2019-08-30,1925,2010,1925,2000,275055,61975.0,30987500.0
2019-09-02,1980,2055,1980,2055,195706,63679.0,30987500.0
2019-09-03,2060,2065,2010,2050,172826,63524.0,30987500.0
2019-09-04,2050,2085,2030,2080,239142,64454.0,30987500.0
2019-09-05,2105,2120,2040,2055,399136,63679.0,30987500.0
2019-09-06,2090,2090,2020,2025,202471,62750.0,30987500.0
2019-09-09,2010,2035,1950,1980,278438,61355.0,30987500.0
2019-09-10,1980,2030,1980,2015,228784,62440.0,30987500.0
2019-09-11,2050,2130,2025,2060,732647,63834.0,30987500.0
2019-09-16,2075,2135,2060,2100,234115,65074.0,30987500.0
2019-09-17,2080,2095,2040,2070,311154,64144.0,30987500.0
2019-09-18,2100,2100,2040,2070,285280,64144.0,30987500.0
2019-09-19,2060,2090,2000,2030,481110,62905.0,30987500.0
2019-09-20,2030,2060,1995,2025,335197,62750.0,30987500.0
2019-09-23,2035,2070,2015,2040,216841,63214.0,30987500.0
2019-09-24,2050,2080,2025,2055,214506,63679.0,30987500.0
2019-09-25,2055,2055,1755,1840,1633883,57017.0,30987500.0
2019-09-26,1840,1855,1750,1785,757100,55313.0,30987500.0
2019-09-27,1760,1805,1760,1785,211600,55313.0,30987500.0
2019-09-30,1765,1775,1640,1715,593009,,
2019-10-01,1720,1730,1690,1700,282718,,
2019-10-02,1690,1690,1580,1605,730288,,
2019-10-04,1620,1720,1550,1670,795449,,
2019-10-07,1700,1730,1670,1670,383214,,
