삼표시멘트(038500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-21,77823,81183,74816,74816,7535427,80291.0,37962484.0
2006-03-22,78353,81183,73578,75524,6391423,81050.0,37962484.0
2006-03-23,76938,78530,65088,68626,8053457,73647.0,37962484.0
2006-03-24,64557,78884,62258,78884,20190825,84656.0,37962484.0
2006-03-27,82775,84544,74285,75524,10529785,81050.0,37962484.0
2006-03-28,74285,74816,64204,66503,8514150,71369.0,37962484.0
2006-03-29,65442,70217,62965,67034,17301425,82543.0,43558484.0
2006-03-30,66149,67210,59251,59782,7530989,73614.0,43558484.0
2006-03-31,58367,62789,57482,59429,9334309,73178.0,43558484.0
2006-04-03,60489,63673,59428,61374,10506290,75574.0,43558484.0
2006-04-04,61374,62081,58367,58367,6468360,71871.0,43558484.0
2006-04-05,58544,59251,54829,56068,6744707,69040.0,43558484.0
2006-04-06,56421,57659,54299,56599,6850855,69694.0,43558484.0
2006-04-07,56952,64027,56775,57306,17015344,70565.0,43558484.0
2006-04-10,56598,57306,53238,53415,6435947,65773.0,43558484.0
2006-04-11,53238,53768,48993,50231,7612836,61853.0,43558484.0
2006-04-12,51115,52176,49700,49701,6086866,61200.0,43558484.0
2006-04-13,50054,53768,50054,51469,11132385,63378.0,43558484.0
2006-04-14,51115,52884,50054,50585,5184100,62289.0,43558484.0
2006-04-17,50408,52884,50054,51116,6457056,62942.0,43558484.0
2006-04-18,52000,52530,48108,48463,7476927,59675.0,43558484.0
2006-04-19,48816,49346,44394,45102,6976463,55537.0,43558484.0
2006-04-20,44925,46870,43510,45810,7307117,56408.0,43558484.0
2006-04-21,45455,46340,41918,41918,6956816,51617.0,43558484.0
2006-04-24,41741,44040,40326,41565,6449270,51181.0,43558484.0
2006-04-25,41387,42448,39088,40150,4768482,49439.0,43558484.0
2006-04-26,40149,40857,38027,38204,7145210,47043.0,43558484.0
2006-04-27,38734,43863,38380,43864,17618392,54013.0,43558484.0
2006-04-28,46163,46693,41210,42803,11903630,52706.0,43558484.0
2006-05-02,43156,44040,38380,38912,5819581,47914.0,43558484.0
2006-05-03,38734,40857,38027,39088,6449731,48132.0,43558484.0
2006-05-04,40326,40857,38027,38027,4475713,46825.0,43558484.0
2006-05-08,38204,38734,35374,37497,4422692,46172.0,43558484.0
2006-05-09,37142,39619,36435,39442,4465387,48568.0,43558484.0
2006-05-10,39265,39972,37850,39088,3044568,48132.0,43558484.0
2006-05-11,39265,40857,38911,40680,4153253,50092.0,43558484.0
2006-05-12,40503,40503,37496,39265,3078134,48350.0,43558484.0
2006-05-15,38557,40503,37673,38558,3229185,47479.0,43558484.0
2006-05-16,39088,39795,34843,35905,3561129,44212.0,43558484.0
2006-05-17,35727,41210,35374,38735,10062633,47697.0,43558484.0
2006-05-18,36965,37142,33428,35020,4106823,43123.0,43558484.0
2006-05-19,35374,37496,34312,37143,4411215,45736.0,43558484.0
2006-05-22,37850,42625,36789,37143,12880945,45736.0,43558484.0
2006-05-23,37496,40149,35727,38204,6353327,47043.0,43558484.0
2006-05-24,39088,43687,37673,42095,16154196,51835.0,43558484.0
2006-05-25,43156,44394,39795,39973,9050306,49221.0,43558484.0
2006-05-26,41210,43687,40326,43687,8792503,53795.0,43558484.0
2006-05-29,44571,44925,41564,42272,5450029,52052.0,43558484.0
2006-05-30,42272,42802,39265,39619,3676478,48786.0,43558484.0
2006-06-01,37850,41387,35551,36082,9408479,44430.0,43558484.0
2006-06-02,36789,37319,34843,35374,4048814,43558.0,43558484.0
2006-06-05,35020,35551,30244,30952,5372008,38114.0,43558484.0
2006-06-07,29714,29714,26353,26354,4526867,32451.0,43558484.0
2006-06-08,25823,30244,25292,30245,7743290,37243.0,43558484.0
2006-06-09,30244,30421,28653,29361,7091949,36154.0,43558484.0
2006-06-12,29006,30952,28653,30422,3867095,37460.0,43558484.0
2006-06-13,29537,29891,28653,28830,2610384,35500.0,43558484.0
2006-06-14,27768,29360,27768,29184,1939672,35936.0,43558484.0
2006-06-15,29891,32721,29714,30422,4972168,37460.0,43558484.0
2006-06-16,31306,32544,30421,30952,2158836,38114.0,43558484.0
2006-06-19,30775,30775,29714,30068,1976270,37025.0,43558484.0
2006-06-20,29537,33428,29006,30599,9363976,37678.0,43558484.0
2006-06-21,30598,31306,29360,29891,2389323,36807.0,43558484.0
2006-06-22,30775,30952,29183,29361,2000756,36154.0,43558484.0
2006-06-23,29006,29714,27768,28476,1339144,35065.0,43558484.0
2006-06-26,29360,29360,28122,28299,1585767,34847.0,43558484.0
2006-06-27,28653,29006,28122,28653,1252029,35282.0,43558484.0
2006-06-28,28476,28476,27591,28299,1494224,34847.0,43558484.0
2006-06-29,28829,30775,28829,29007,4206015,35718.0,43558484.0
2006-06-30,29537,29891,29183,29714,1368261,36589.0,43558484.0
2006-07-03,29714,29714,27945,29184,2109608,35936.0,43558484.0
2006-07-04,29360,32190,28653,30422,4720379,37460.0,43558484.0
2006-07-05,30068,31482,30068,30068,3334117,37025.0,43558484.0
2006-07-06,29537,30068,28829,29714,2178399,36589.0,43558484.0
2006-07-07,29183,30421,28299,28299,7690744,34847.0,43558484.0
2006-07-10,27414,27945,27061,27769,1353124,34193.0,43558484.0
2006-07-11,27238,27768,26707,26707,1390106,32887.0,43558484.0
2006-07-12,26707,27768,26000,26177,1737169,32233.0,43558484.0
2006-07-13,25646,27238,25469,25646,2229993,31580.0,43558484.0
2006-07-14,26000,26000,24054,24585,1542171,30273.0,43558484.0
2006-07-18,24408,24408,21401,23524,3513796,28966.0,43558484.0
2006-07-19,22462,26530,22462,22993,4828426,28313.0,43558484.0
2006-07-20,24054,24054,22993,23347,1392337,28749.0,43558484.0
2006-07-21,22816,23170,21224,21224,1734872,26135.0,43558484.0
2006-07-24,21578,21931,20870,21401,1697177,26353.0,43558484.0
2006-07-25,21755,23170,21755,22286,2327137,27442.0,43558484.0
2006-07-26,22816,22993,21755,21755,1041545,26788.0,43558484.0
2006-07-27,21755,22462,21224,21401,1065422,26353.0,43558484.0
2006-07-28,21578,24408,21578,22993,4974186,28313.0,43558484.0
2006-07-31,23346,24231,22993,23701,1625404,29184.0,43558484.0
2006-08-01,23346,23700,22108,22286,1486199,27442.0,43558484.0
2006-08-02,21755,22816,21401,22109,1188540,27224.0,43558484.0
2006-08-03,22285,22993,21931,22109,817881,27224.0,43558484.0
2006-08-04,22462,23170,21931,22816,1152549,28095.0,43558484.0
2006-08-07,22285,22993,22108,22286,755109,27442.0,43558484.0
2006-08-08,22285,22639,21755,21932,873425,27006.0,43558484.0
2006-08-09,21931,22993,21578,22286,1394012,27442.0,43558484.0
2006-08-10,22462,24408,21931,24054,2985184,29620.0,43558484.0
2006-08-11,23700,25469,23170,24054,2363685,29620.0,43558484.0
2006-08-14,24231,24408,22639,22639,1063773,27877.0,43558484.0
2006-08-16,21931,22108,19278,19279,4874287,23739.0,43558484.0
2006-08-17,18925,19986,18394,18395,1722861,22650.0,43558484.0
2006-08-18,18394,18748,17333,17510,2327432,21561.0,43558484.0
2006-08-21,17687,18394,17510,17687,1893773,21779.0,43558484.0
2006-08-22,18040,18571,17687,17864,1621823,21997.0,43558484.0
2006-08-23,18040,18217,17687,18041,958513,22215.0,43558484.0
2006-08-24,17863,18217,16979,18041,1956653,22215.0,43558484.0
2006-08-25,18394,19278,17863,18218,3336311,22433.0,43558484.0
2006-08-28,18394,19102,17510,17687,2217280,21779.0,43558484.0
2006-08-29,17687,17863,17333,17510,1355149,21561.0,43558484.0
2006-08-30,17156,17687,16802,17156,2126052,21126.0,43558484.0
2006-08-31,16979,17156,15387,15918,2776627,19601.0,43558484.0
2006-09-01,16095,16979,16095,16449,2150551,20255.0,43558484.0
2006-09-04,16448,17156,16095,16272,5746719,20037.0,43558484.0
2006-09-05,16272,16802,15918,16272,2338110,20037.0,43558484.0
2006-09-06,16272,16625,15741,15918,1843832,19601.0,43558484.0
2006-09-07,15918,16448,15918,16272,1824867,20037.0,43558484.0
2006-09-08,16448,17333,16095,16626,4367142,20472.0,43558484.0
2006-09-11,16802,19102,16448,19102,5575967,23522.0,43558484.0
2006-09-12,19986,21931,19278,21932,14443579,27006.0,43558484.0
2006-09-13,22993,25115,22285,24054,17151551,29620.0,43558484.0
2006-09-14,23170,27591,22462,27592,12613650,33976.0,43558484.0
2006-09-15,29714,31659,28476,30776,14241895,37896.0,43558484.0
2006-09-18,29714,32544,27768,31129,16534446,38331.0,43558484.0
2006-09-19,32190,35727,30775,34136,20064402,42034.0,43558484.0
2006-09-20,35020,39088,34489,39088,20794243,48132.0,43558484.0
2006-09-21,39619,43687,33605,34667,27536127,42687.0,43558484.0
2006-09-22,34312,38027,30952,35197,28615848,43341.0,43558484.0
2006-09-25,35904,37142,34136,34667,9121978,42687.0,43558484.0
2006-09-26,32897,35020,31129,31837,17067322,39203.0,43558484.0
2006-09-27,31836,32190,27238,28653,11545492,35282.0,43558484.0
2006-09-28,29006,30598,26530,26531,13044629,32669.0,43558484.0
2006-09-29,26884,30421,26707,30422,38167796,37460.0,43558484.0
2006-10-02,31836,34843,31306,34844,14925274,42905.0,43558484.0
2006-10-04,38204,39972,33959,35551,25991436,43776.0,43558484.0
2006-10-09,34843,37850,30244,30245,14057584,37243.0,43558484.0
2006-10-10,30068,34666,30068,33605,17179602,41381.0,43558484.0
2006-10-11,31836,35904,31306,31837,17242719,39203.0,43558484.0
2006-10-12,32190,33428,31659,32898,10612977,40509.0,43558484.0
2006-10-13,33959,35727,32897,34136,18667937,42034.0,43558484.0
2006-10-16,36081,37142,33959,35728,17105733,43994.0,43558484.0
2006-10-17,36435,36435,30775,32544,12525516,40074.0,43558484.0
2006-10-18,32544,33428,30952,31306,13476368,38549.0,43558484.0
2006-10-19,31659,32367,29891,30068,10481017,37025.0,43558484.0
2006-10-20,30068,30775,29537,30245,4176204,37243.0,43558484.0
2006-10-23,30244,30598,28122,29537,7175713,36371.0,43558484.0
2006-10-24,30244,33074,29714,29714,22612247,36589.0,43558484.0
2006-10-25,29714,30068,27945,28299,5769441,34847.0,43558484.0
2006-10-26,29006,29006,26530,26707,4394872,32887.0,43558484.0
2006-10-27,26884,27768,26530,27415,4367473,33758.0,43558484.0
2006-10-30,27061,29360,27061,27061,7094318,33322.0,43558484.0
2006-10-31,27238,27414,25469,26177,4335308,32233.0,43558484.0
2006-11-01,26353,26884,25646,26707,4486334,32887.0,43558484.0
2006-11-02,26353,28122,25646,28122,7530365,34629.0,43558484.0
2006-11-03,28829,29537,26884,27238,7364958,33540.0,43558484.0
2006-11-06,27238,27238,26353,26884,2744649,33104.0,43558484.0
2006-11-07,26707,27238,26353,26354,1983016,32451.0,43558484.0
2006-11-08,26353,26530,25823,26000,2890833,32015.0,43558484.0
2006-11-09,26176,26530,25646,25646,3484173,31580.0,43558484.0
2006-11-10,25292,26707,24231,26707,5206014,32887.0,43558484.0
2006-11-13,27414,27768,24761,24762,6890885,30491.0,43558484.0
2006-11-14,24761,25115,23877,24054,3245699,29620.0,43558484.0
2006-11-15,24054,24585,22639,22993,5049529,28313.0,43558484.0
2006-11-16,23346,24761,22639,23524,7553836,28966.0,43558484.0
2006-11-17,23523,24054,23523,23524,3214504,28966.0,43558484.0
2006-11-20,23877,25823,23523,24408,8884208,30055.0,43558484.0
2006-11-21,24761,24761,23170,23878,2104883,29402.0,43558484.0
2006-11-22,23523,24585,22993,22993,4231435,28313.0,43558484.0
2006-11-23,22993,24054,22816,22993,6088639,28313.0,43558484.0
2006-11-24,22993,24761,22285,23701,11548637,29184.0,43558484.0
2006-11-27,23877,23877,22639,22639,2643953,27877.0,43558484.0
2006-11-28,22285,22993,21224,22993,3380845,28313.0,43558484.0
2006-11-29,23523,25469,22816,22816,7251242,28095.0,43558484.0
2006-11-30,22816,24054,22639,22816,4971934,28095.0,43558484.0
2006-12-01,22993,23700,22285,22639,3817222,27877.0,43558484.0
2006-12-04,22285,22816,21755,22109,2960737,27224.0,43558484.0
2006-12-05,21931,22285,21224,21224,2551906,26135.0,43558484.0
2006-12-06,21224,21401,19278,19810,3390824,24393.0,43558484.0
2006-12-07,19809,19986,18748,18925,1958012,23304.0,43558484.0
2006-12-08,18925,19278,17510,18218,2963701,22433.0,43558484.0
2006-12-11,18040,19278,18040,18925,2919543,23304.0,43558484.0
2006-12-12,18748,18925,17333,17864,1732738,21997.0,43558484.0
2006-12-13,18040,18217,16802,16980,1252169,20908.0,43558484.0
2006-12-14,16448,18040,16448,17156,2591049,21126.0,43558484.0
2006-12-15,17156,19632,16979,19633,4262442,24175.0,43558484.0
2006-12-18,20693,22462,19986,22286,8647168,27442.0,43558484.0
2006-12-19,20693,23523,19102,20694,7915201,25482.0,43558484.0
2006-12-20,20517,21047,19632,19633,2340803,24175.0,43558484.0
2006-12-21,19102,21047,19102,19456,4960736,23957.0,43558484.0
2006-12-22,18925,19986,18217,18218,1958828,22433.0,43558484.0
2006-12-26,18217,18748,16979,17510,2065360,21561.0,43558484.0
2006-12-27,17156,17687,16802,17156,1619564,21126.0,43558484.0
2006-12-28,17333,19455,17156,19102,3477029,23522.0,43558484.0
2007-01-02,19102,19632,18394,18571,1226425,22868.0,43558484.0
2007-01-03,18748,18925,17863,18041,1046254,22215.0,43558484.0
2007-01-04,18040,18217,17510,17864,1079285,21997.0,43558484.0
2007-01-05,18217,20163,17863,19102,4285460,23522.0,43558484.0
2007-01-08,19102,19986,17863,17864,2526092,21997.0,43558484.0
2007-01-09,17863,18748,17687,18041,2318362,22215.0,43558484.0
2007-01-10,18217,18217,17510,17687,1236444,21779.0,43558484.0
2007-01-11,17687,18571,17687,17864,1642991,22202.0,43964484.0
2007-01-12,17863,19455,17863,18925,5130197,23521.0,43964484.0
2007-01-15,19278,19455,18217,18218,1091755,22642.0,43964484.0
2007-01-16,20163,20870,18748,18748,8366223,23301.0,43964484.0
2007-01-17,19102,19102,17863,18218,3567026,22642.0,43964484.0
2007-01-18,18217,19278,18040,18218,5619713,22642.0,43964484.0
2007-01-19,18217,18394,17333,17687,1938156,21982.0,43964484.0
2007-01-22,17687,17863,16448,17156,3187412,21323.0,43964484.0
2007-01-23,16802,18040,16272,17510,3728037,21762.0,43964484.0
2007-01-24,17510,18217,17333,17510,3187840,21762.0,43964484.0
2007-01-25,17510,17687,16979,17156,2149253,21323.0,43964484.0
2007-01-26,17333,17333,16802,16980,1204240,21103.0,43964484.0
2007-01-29,16979,17156,16625,16626,1630254,20663.0,43964484.0
2007-01-30,16802,16979,16095,16449,1510910,20443.0,43964484.0
2007-01-31,16272,16625,15741,15918,1443383,19784.0,43964484.0
2007-02-01,16095,16802,15918,16095,2779815,20004.0,43964484.0
2007-02-02,16272,17510,15918,16449,5972460,20443.0,43964484.0
2007-02-05,16448,16802,16095,16272,972275,20224.0,43964484.0
2007-02-06,16095,16448,15741,15918,1040654,19784.0,43964484.0
2007-02-07,16095,16272,15564,15741,1446067,19564.0,43964484.0
2007-02-08,15918,18040,15741,18041,7316495,22422.0,43964484.0
2007-02-09,18925,19632,17156,17510,9194876,21762.0,43964484.0
2007-02-12,17687,17863,16625,16626,2496286,20663.0,43964484.0
2007-02-13,16625,18217,15564,17510,11894026,21762.0,43964484.0
2007-02-14,17863,18571,16272,16449,6521192,20443.0,43964484.0
2007-02-15,16625,16979,16095,16095,3343940,20004.0,43964484.0
2007-02-16,16272,16448,15741,15741,2584761,19564.0,43964484.0
2007-02-20,15741,16095,15741,15741,1491245,19564.0,43964484.0
2007-02-21,15918,16272,15741,15918,1698431,19784.0,43964484.0
2007-02-22,16095,16979,15741,16095,3042232,20004.0,43964484.0
2007-02-23,16095,16272,15918,16095,1493748,20004.0,43964484.0
2007-02-26,16095,16802,15741,16272,4949887,20224.0,43964484.0
2007-02-27,16272,16625,15210,15565,2558207,19344.0,43964484.0
2007-02-28,14503,15918,14326,15034,4695084,18685.0,43964484.0
2007-03-02,15210,15387,14857,15034,1810052,18685.0,43964484.0
2007-03-05,14680,15741,14680,14680,5991486,18245.0,43964484.0
2007-03-06,14680,15034,14326,14503,1725043,18025.0,43964484.0
2007-03-07,14680,14857,14149,14503,1978481,18025.0,43964484.0
2007-03-08,12380,12380,12380,12381,491998,15388.0,43964484.0
2007-03-09,10612,11673,10612,10966,20822992,13629.0,43964484.0
2007-03-12,10965,12557,10965,12558,6690417,15607.0,43964484.0
2007-03-13,12734,13265,10965,11143,5503607,13849.0,43964484.0
2007-03-14,11142,12557,10789,11320,5734878,14069.0,43964484.0
2007-03-15,11319,11673,11319,11497,2440405,14288.0,43964484.0
2007-03-16,11496,11673,11142,11320,1967763,14069.0,43964484.0
2007-03-19,11319,11496,10965,11143,2113876,13849.0,43964484.0
2007-03-20,11319,11496,10612,10789,4593357,13409.0,43964484.0
2007-03-21,10965,11673,10789,11320,2768769,14069.0,43964484.0
2007-03-22,11496,11673,10789,10789,3163986,13409.0,43964484.0
2007-03-23,10789,11142,10081,10435,2934635,12970.0,43964484.0
2007-03-26,10435,10435,10435,10435,0,12970.0,43964484.0
2007-03-27,10435,10435,10435,10435,0,,
2007-03-28,10435,10435,10435,10435,0,,
2007-03-29,10435,10435,10435,10435,0,,
2007-03-30,10435,10435,10435,10435,0,,
2007-04-02,10435,10435,10435,10435,0,,
2007-04-03,10435,10435,10435,10435,0,,
2007-04-04,10435,10435,10435,10435,0,,
2007-04-05,10435,10435,10435,10435,0,,
2007-04-06,10435,10435,10435,10435,0,,
2007-04-09,10435,10435,10435,10435,0,,
2007-04-10,10435,10435,10435,10435,0,,
2007-04-11,10435,10435,10435,10435,0,,
2007-04-12,10435,10435,10435,10435,0,,
2007-04-13,11850,11850,11850,11850,1404382,15994.0,47744484.0
2007-04-16,13619,13619,13619,13619,353834,18382.0,47744484.0
2007-04-17,15564,15564,14149,15565,11910873,21008.0,47744484.0
2007-04-18,17333,17863,15918,17864,6169007,24111.0,47744484.0
2007-04-19,20163,20517,17863,20517,13467482,27692.0,47744484.0
2007-04-20,17687,19455,17510,17510,9851456,23634.0,47744484.0
2007-04-23,16272,17687,15210,15388,16215912,20769.0,47744484.0
2007-04-24,15918,16448,14149,16272,8479162,21962.0,47744484.0
2007-04-25,16272,18571,14857,15741,13470536,21246.0,47744484.0
2007-04-26,17863,18040,17687,18041,11055070,24350.0,47744484.0
2007-04-27,18040,18040,18040,18041,0,24350.0,47744484.0
2007-04-30,18040,18040,18040,18041,0,,
2007-05-02,18040,18040,18040,18041,0,,
2007-05-03,18040,18040,18040,18041,0,,
2007-05-04,18040,18040,18040,18041,0,,
2007-05-07,18040,18040,18040,18041,0,,
2007-05-08,18040,18040,18040,18041,0,,
2007-05-09,18040,18040,18040,18041,0,,
2007-05-10,18040,18040,18040,18041,0,,
2007-05-11,18040,18040,18040,18041,0,,
2007-05-14,18040,18040,18040,18041,0,,
2007-05-15,18040,18040,18040,18041,0,,
2007-05-16,18040,18040,18040,18041,0,,
2007-05-17,18040,18040,18040,18041,0,,
2007-05-18,18040,20693,18040,20694,88871,55861.0,4774448.0
2007-05-21,23789,23789,17598,17599,1808228,47506.0,4774448.0
2007-05-22,16979,17068,14963,14963,105751,40392.0,4774448.0
2007-05-23,14857,17191,14680,16909,882134,45644.0,4774448.0
2007-05-25,16608,17156,15299,16467,273313,44450.0,4774448.0
2007-05-28,16413,18925,14945,18925,442071,51087.0,4774448.0
2007-05-29,19455,19809,16095,16290,820039,43973.0,4774448.0
2007-05-30,16342,16342,13848,13849,544277,37384.0,4774448.0
2007-05-31,14149,14149,11814,12169,429798,32848.0,4774448.0
2007-06-01,12027,12380,10346,10966,1271814,29602.0,4774448.0
2007-06-04,10983,12610,10965,12611,623338,34042.0,4774448.0
2007-06-05,12115,13123,11107,12522,849528,63547.0,8975585.0
2007-06-07,12646,13619,12027,12876,341861,65342.0,8975585.0
2007-06-08,12770,13053,12204,12381,254475,62829.0,8975585.0
2007-06-11,12911,12911,12080,12204,214177,61932.0,8975585.0
2007-06-12,12646,12646,11885,11886,188175,60316.0,8975585.0
2007-06-13,11673,11885,11248,11320,183061,57444.0,8975585.0
2007-06-14,11496,11708,10948,10948,159870,55559.0,8975585.0
2007-06-15,10877,10877,10276,10400,312561,52776.0,8975585.0
2007-06-18,10099,11054,10081,10630,364695,53943.0,8975585.0
2007-06-19,10629,10877,10435,10471,281822,53135.0,8975585.0
2007-06-20,10771,10771,8931,10435,253409,52956.0,8975585.0
2007-06-21,10612,10700,10293,10453,159959,53046.0,8975585.0
2007-06-22,10523,10523,10063,10135,174613,51430.0,8975585.0
2007-06-25,10506,11638,10152,11337,433931,57533.0,8975585.0
2007-06-26,11602,11620,10629,10948,140393,55559.0,8975585.0
2007-06-27,11036,11673,10736,10948,156216,55559.0,8975585.0
2007-06-28,10965,12380,10665,11390,366038,57803.0,8975585.0
2007-06-29,11496,11585,11001,11231,115371,56995.0,8975585.0
2007-07-02,11054,11231,10877,10878,115796,55200.0,8975585.0
2007-07-03,10965,10965,10311,10400,184168,52776.0,8975585.0
2007-07-04,10400,10594,10081,10347,192377,52507.0,8975585.0
2007-07-05,10258,11496,10258,10630,436174,53943.0,8975585.0
2007-07-06,11036,12221,10806,12222,960971,62021.0,8975585.0
2007-07-09,13000,13707,12292,12593,836720,63906.0,8975585.0
2007-07-10,12557,13088,11691,12116,387956,61483.0,8975585.0
