엘엠에스(073110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-07,13850,14150,13700,14100,108986,123343.0,8747718.0
2012-11-08,13800,14000,13750,14000,67150,122468.0,8747718.0
2012-11-09,13900,14500,13650,14350,138219,125530.0,8747718.0
2012-11-12,14450,14850,14200,14700,210229,128591.0,8747718.0
2012-11-13,14750,14750,14100,14250,117948,124655.0,8747718.0
2012-11-14,14400,14400,14000,14000,79482,122468.0,8747718.0
2012-11-15,13600,13700,13000,13450,156736,117657.0,8747718.0
2012-11-16,13450,13600,12750,13150,75415,115032.0,8747718.0
2012-11-19,13200,14150,12950,14050,129353,122905.0,8747718.0
2012-11-20,14250,14550,14050,14200,97099,124218.0,8747718.0
2012-11-21,14400,14400,13800,14100,88044,123343.0,8747718.0
2012-11-22,14300,14500,14050,14250,110649,124655.0,8747718.0
2012-11-23,14350,14850,14350,14450,226523,126405.0,8747718.0
2012-11-26,14750,14750,14000,14100,120873,123343.0,8747718.0
2012-11-27,14050,14200,13450,13750,182218,120281.0,8747718.0
2012-11-28,13550,13800,13500,13800,60742,120719.0,8747718.0
2012-11-29,13900,13950,13500,13750,65266,120281.0,8747718.0
2012-11-30,13750,13850,13400,13400,77318,117219.0,8747718.0
2012-12-03,13450,13450,12900,13050,131182,114158.0,8747718.0
2012-12-04,13050,13350,12950,13350,72055,116782.0,8747718.0
2012-12-05,13350,13500,12950,13050,83023,114158.0,8747718.0
2012-12-06,13200,13300,12700,12850,99456,112408.0,8747718.0
2012-12-07,12800,13100,12600,12850,66335,112408.0,8747718.0
2012-12-10,12950,13000,12600,13000,54646,113720.0,8747718.0
2012-12-11,13050,13150,12750,12950,26374,113283.0,8747718.0
2012-12-12,13150,13150,12800,12950,31193,113283.0,8747718.0
2012-12-13,13000,13150,12850,13100,44388,114595.0,8747718.0
2012-12-14,13100,13150,12700,13000,74101,113720.0,8747718.0
2012-12-17,13000,13050,12500,12800,75849,111971.0,8747718.0
2012-12-18,12750,12800,12250,12400,114206,108472.0,8747718.0
2012-12-20,12400,12400,11950,12300,121242,107597.0,8747718.0
2012-12-21,12200,12350,12000,12200,73872,106722.0,8747718.0
2012-12-24,12100,12400,12000,12250,107244,107160.0,8747718.0
2012-12-26,12200,12350,11550,11550,145973,101036.0,8747718.0
2012-12-27,11600,12000,11600,11850,83173,103660.0,8747718.0
2012-12-28,11900,12250,11800,12100,66823,105847.0,8747718.0
2013-01-02,12250,12350,12100,12200,62937,106722.0,8747718.0
2013-01-03,12400,12450,12150,12350,101946,108034.0,8747718.0
2013-01-04,12400,12850,12200,12750,96997,111533.0,8747718.0
2013-01-07,12800,12800,12450,12500,64414,109346.0,8747718.0
2013-01-08,12550,12750,12350,12500,71334,109346.0,8747718.0
2013-01-09,12400,12650,12350,12550,53170,109784.0,8747718.0
2013-01-10,12600,12950,12500,12950,88748,113283.0,8747718.0
2013-01-11,12950,13000,12750,12900,60037,112846.0,8747718.0
2013-01-14,12900,12900,12500,12700,44801,111096.0,8747718.0
2013-01-15,12700,12950,12200,12400,64793,108472.0,8747718.0
2013-01-16,12500,12550,11900,12150,80609,106285.0,8747718.0
2013-01-17,12050,12400,12050,12200,41068,106722.0,8747718.0
2013-01-18,12250,12400,12100,12400,24905,108472.0,8747718.0
2013-01-21,12450,12450,12250,12400,34086,108472.0,8747718.0
2013-01-22,12300,12400,12050,12200,24263,106722.0,8747718.0
2013-01-23,12150,12350,11800,11850,78581,103660.0,8747718.0
2013-01-24,11800,12000,11800,11900,36496,104098.0,8747718.0
2013-01-25,12000,12000,11550,11800,53257,103223.0,8747718.0
2013-01-28,11850,11850,11400,11400,70192,99724.0,8747718.0
2013-01-29,11400,11600,11300,11350,44733,99287.0,8747718.0
2013-01-30,11350,11600,11350,11500,28459,100599.0,8747718.0
2013-01-31,11400,11500,11050,11400,47262,99724.0,8747718.0
2013-02-01,11400,11400,11050,11300,49320,98849.0,8747718.0
2013-02-04,11150,11350,10850,11100,86922,97100.0,8747718.0
2013-02-05,10950,11150,10850,11150,31147,97537.0,8747718.0
2013-02-06,11100,11200,11000,11150,34327,97537.0,8747718.0
2013-02-07,11050,11850,11050,11750,142734,102786.0,8747718.0
2013-02-08,11850,11850,11500,11750,35902,102786.0,8747718.0
2013-02-12,11800,11850,11300,11300,60825,98849.0,8747718.0
2013-02-13,11300,11500,11300,11500,38935,100599.0,8747718.0
2013-02-14,11500,12050,11400,11950,61101,104535.0,8747718.0
2013-02-15,11950,12100,11800,11800,30850,103223.0,8747718.0
2013-02-18,11600,12250,11600,12150,67287,106285.0,8747718.0
2013-02-19,12200,12400,11950,12300,67594,107597.0,8747718.0
2013-02-20,12300,12450,11900,12150,106229,106285.0,8747718.0
2013-02-21,12150,12900,12100,12800,232475,111971.0,8747718.0
2013-02-22,13050,13600,13050,13400,290408,117219.0,8747718.0
2013-02-25,13500,13600,13250,13600,126492,118969.0,8747718.0
2013-02-26,13500,13700,13300,13550,99012,118532.0,8747718.0
2013-02-27,13650,14050,13600,13600,127678,118969.0,8747718.0
2013-02-28,13600,13700,13150,13300,201281,116345.0,8747718.0
2013-03-04,13400,14100,13350,13950,231433,122031.0,8747718.0
2013-03-05,14000,14650,14000,14500,301597,126842.0,8747718.0
2013-03-06,14500,14700,14300,14600,152154,127717.0,8747718.0
2013-03-07,14600,14600,14200,14400,102683,125967.0,8747718.0
2013-03-08,14500,14750,14300,14700,105910,128591.0,8747718.0
2013-03-11,14600,14600,13800,14500,145356,126842.0,8747718.0
2013-03-12,14500,14700,14150,14650,139052,128154.0,8747718.0
2013-03-13,14650,14800,14550,14700,81692,128591.0,8747718.0
2013-03-14,14550,14800,14250,14800,155255,129466.0,8747718.0
2013-03-15,14750,15250,14700,15200,298245,132965.0,8747718.0
2013-03-18,15200,15300,14550,14550,99419,127279.0,8747718.0
2013-03-19,14750,15300,14700,15200,166426,132965.0,8747718.0
2013-03-20,15200,15350,14850,15100,149278,132091.0,8747718.0
2013-03-21,15250,15350,14550,15050,94106,131653.0,8747718.0
2013-03-22,15050,15200,14850,15100,54135,132091.0,8747718.0
2013-03-25,15300,15300,14300,14800,258234,129466.0,8747718.0
2013-03-26,14850,15000,14500,15000,142791,131216.0,8747718.0
2013-03-27,15000,15000,14500,14750,126964,129029.0,8747718.0
2013-03-28,14900,14950,14650,14900,117556,130341.0,8747718.0
2013-03-29,14950,15400,14900,15150,135044,132528.0,8747718.0
2013-04-01,15300,15300,14900,14900,49714,130341.0,8747718.0
2013-04-02,14800,15100,14500,15000,149493,131216.0,8747718.0
2013-04-03,15050,15800,15050,15800,252292,138214.0,8747718.0
2013-04-04,15700,16150,14950,16150,238572,141276.0,8747718.0
2013-04-05,16200,16200,15600,16050,161653,140401.0,8747718.0
2013-04-08,16100,16100,14900,15000,215869,131216.0,8747718.0
2013-04-09,15000,15150,14300,15150,161356,132528.0,8747718.0
2013-04-10,15150,15550,15150,15500,72006,135590.0,8747718.0
2013-04-11,15700,16600,15400,16550,381223,144775.0,8747718.0
2013-04-12,16600,16750,16300,16500,197540,144337.0,8747718.0
2013-04-15,16500,17200,16500,17150,231472,150023.0,8747718.0
2013-04-16,17000,17300,16700,17250,179435,150898.0,8747718.0
2013-04-17,17350,17400,16650,16700,153026,146087.0,8747718.0
2013-04-18,16500,16900,16500,16700,79296,146087.0,8747718.0
2013-04-19,16300,16650,15900,16450,106322,143900.0,8747718.0
2013-04-22,16450,16750,16050,16600,70084,145212.0,8747718.0
2013-04-23,16700,17050,16450,16650,97543,145650.0,8747718.0
2013-04-24,16800,16900,16450,16750,102259,146524.0,8747718.0
2013-04-25,16750,16750,16100,16100,167893,140838.0,8747718.0
2013-04-26,16000,16600,15900,16400,125649,143463.0,8747718.0
2013-04-29,16600,16600,16000,16300,121652,142588.0,8747718.0
2013-04-30,16200,16450,15600,15900,139426,139089.0,8747718.0
2013-05-02,16100,16400,15900,16000,104587,139963.0,8747718.0
2013-05-03,16000,16800,15850,16800,148809,146962.0,8747718.0
2013-05-06,17000,17000,16250,16400,179483,143463.0,8747718.0
2013-05-07,16400,16600,16150,16250,77251,142150.0,8747718.0
2013-05-08,16250,16950,16200,16900,175344,147836.0,8747718.0
2013-05-09,16950,17000,15750,16150,296750,141276.0,8747718.0
2013-05-10,16150,16150,14850,15250,403665,133403.0,8747718.0
2013-05-13,15200,15450,14700,15100,194224,132091.0,8747718.0
2013-05-14,15200,15500,14900,15200,115544,132965.0,8747718.0
2013-05-15,15150,15600,15000,15550,94570,136027.0,8747718.0
2013-05-16,15700,15850,15550,15800,95237,138214.0,8747718.0
2013-05-20,15800,16200,15550,16100,97065,140838.0,8747718.0
2013-05-21,16300,16750,16100,16500,188466,144337.0,8747718.0
2013-05-22,16500,16750,16200,16500,93976,144337.0,8747718.0
2013-05-23,16500,16650,16000,16100,100496,140838.0,8747718.0
2013-05-24,16350,16700,16100,16600,112966,145212.0,8747718.0
2013-05-27,16700,17250,16600,16900,249100,147836.0,8747718.0
2013-05-28,16850,16950,16450,16700,106994,146087.0,8747718.0
2013-05-29,16950,17450,16700,17450,196305,152648.0,8747718.0
2013-05-30,17450,17450,16800,17000,129134,148711.0,8747718.0
2013-05-31,17300,17400,16700,17250,118241,150898.0,8747718.0
2013-06-03,17150,17300,16500,16800,127166,146962.0,8747718.0
2013-06-04,16800,16900,16250,16750,122582,146524.0,8747718.0
2013-06-05,16500,16650,16000,16500,96346,144337.0,8747718.0
2013-06-07,16400,16500,14950,15150,225831,132528.0,8747718.0
2013-06-10,14950,16000,14950,15950,67542,139526.0,8747718.0
2013-06-11,15950,16400,15650,16350,124657,143025.0,8747718.0
2013-06-12,16300,16650,15850,15850,144776,138651.0,8747718.0
2013-06-13,15650,15950,15300,15550,66035,136027.0,8747718.0
2013-06-14,15700,15850,15050,15350,45442,134277.0,8747718.0
2013-06-17,15250,15500,14450,15100,97142,132091.0,8747718.0
2013-06-18,15000,15400,14800,15400,41693,134715.0,8747718.0
2013-06-19,15300,15500,15200,15200,47749,132965.0,8747718.0
2013-06-20,15000,15550,14700,15250,77837,133403.0,8747718.0
2013-06-21,14700,15250,14600,15250,71294,133403.0,8747718.0
2013-06-24,15100,15200,14300,14300,68242,125092.0,8747718.0
2013-06-25,13900,14100,13150,13500,142415,118094.0,8747718.0
2013-06-26,13600,14050,13500,13750,67002,120281.0,8747718.0
2013-06-27,14050,15050,14000,14850,58318,129904.0,8747718.0
2013-06-28,14900,15350,14700,15150,56871,132528.0,8747718.0
2013-07-01,14800,15450,14800,15250,38106,133403.0,8747718.0
2013-07-02,15100,15250,14800,15250,74244,133403.0,8747718.0
2013-07-03,15000,15250,14600,14750,65740,129029.0,8747718.0
2013-07-04,14800,15000,14400,14850,28449,129904.0,8747718.0
2013-07-05,14950,15050,14050,14350,94971,125530.0,8747718.0
2013-07-08,14500,14650,13600,13800,97671,120719.0,8747718.0
2013-07-09,13900,14800,13900,14800,95789,129466.0,8747718.0
2013-07-10,14600,15100,14250,14600,47739,127717.0,8747718.0
2013-07-11,14750,15300,14750,15200,56621,132965.0,8747718.0
2013-07-12,15350,15350,14750,15000,76485,131216.0,8747718.0
2013-07-15,14850,15100,14700,14800,33062,129466.0,8747718.0
2013-07-16,14800,15700,14800,15700,116242,137339.0,8747718.0
2013-07-17,15900,16200,15700,16050,78093,140401.0,8747718.0
2013-07-18,15850,16300,15550,15900,96365,139089.0,8747718.0
2013-07-19,15700,15950,15250,15400,90957,134715.0,8747718.0
2013-07-22,15400,15550,15250,15400,56858,134715.0,8747718.0
2013-07-23,15400,15450,15000,15400,53951,134715.0,8747718.0
2013-07-24,15450,15500,15050,15400,43440,134715.0,8747718.0
2013-07-25,15500,16000,15450,15750,72380,137777.0,8747718.0
2013-07-26,15850,15900,15650,15850,38251,138651.0,8747718.0
2013-07-29,15950,16000,15550,15550,44179,136027.0,8747718.0
2013-07-30,15550,15850,15350,15850,34818,138651.0,8747718.0
2013-07-31,15950,15950,15600,15900,19190,139089.0,8747718.0
2013-08-01,15950,15950,15600,15900,23913,139089.0,8747718.0
2013-08-02,16000,16800,15950,16650,254215,145650.0,8747718.0
2013-08-05,16650,17000,16400,17000,181651,148711.0,8747718.0
2013-08-06,16850,17000,16500,17000,81910,148711.0,8747718.0
2013-08-07,16700,17150,16500,16500,87767,144337.0,8747718.0
2013-08-08,16500,16600,16300,16500,91857,144337.0,8747718.0
2013-08-09,16600,16600,16200,16200,45139,141713.0,8747718.0
2013-08-12,16100,16400,15950,16200,29146,141713.0,8747718.0
2013-08-13,16200,16950,16200,16850,161368,147399.0,8747718.0
2013-08-14,16900,17350,16800,17000,141420,148711.0,8747718.0
2013-08-16,16850,17300,16750,17250,93560,150898.0,8747718.0
2013-08-19,17400,18750,17250,18450,524859,161395.0,8747718.0
2013-08-20,18550,19200,18300,19000,502449,166207.0,8747718.0
2013-08-21,19200,19350,18500,19250,287003,168394.0,8747718.0
2013-08-22,19150,19250,18750,18950,191140,165769.0,8747718.0
2013-08-23,19150,19500,18850,19150,238661,167519.0,8747718.0
2013-08-26,19200,19400,18700,18700,136524,163582.0,8747718.0
2013-08-27,18750,19800,18750,19800,348471,173205.0,8747718.0
2013-08-28,19700,20100,19000,19600,242700,171455.0,8747718.0
2013-08-29,19750,19750,18700,19200,183126,167956.0,8747718.0
2013-08-30,19000,19150,18350,18850,278715,164894.0,8747718.0
2013-09-02,18850,19350,18500,18850,174326,164894.0,8747718.0
2013-09-03,19000,19400,18800,19200,163903,167956.0,8747718.0
2013-09-04,19050,19150,18750,18950,70396,165769.0,8747718.0
2013-09-05,19000,19100,18650,18850,112614,164894.0,8747718.0
2013-09-06,18850,19450,18250,18350,310313,160521.0,8747718.0
2013-09-09,18500,18700,18000,18600,107234,162708.0,8747718.0
2013-09-10,18650,18850,17950,18150,94157,158771.0,8747718.0
2013-09-11,18150,18400,17950,18200,92751,159208.0,8747718.0
2013-09-12,18200,18450,17900,18100,117017,158334.0,8747718.0
2013-09-13,18200,18200,17700,17850,76336,156147.0,8747718.0
2013-09-16,17900,17950,17350,17500,83813,153085.0,8747718.0
2013-09-17,17600,17800,17150,17150,80154,150023.0,8747718.0
2013-09-23,17100,17950,17100,17750,141634,155272.0,8747718.0
2013-09-24,17800,18300,17700,17750,99250,155272.0,8747718.0
2013-09-25,17900,18000,17100,17600,135986,153960.0,8747718.0
2013-09-26,17600,18450,17450,18450,157008,161395.0,8747718.0
2013-09-27,18400,19200,18250,19150,258073,167519.0,8747718.0
2013-09-30,19100,19250,18900,19200,62394,167956.0,8747718.0
2013-10-01,19200,19200,18200,18600,83993,162708.0,8747718.0
2013-10-02,18600,19350,18600,19000,78721,166207.0,8747718.0
2013-10-04,19000,19700,19000,19100,80359,167081.0,8747718.0
2013-10-07,19150,19250,18500,18850,62488,164894.0,8747718.0
2013-10-08,18650,19000,18500,18850,91953,164894.0,8747718.0
2013-10-10,18700,19250,18700,18700,52855,163582.0,8747718.0
2013-10-11,18800,19250,18450,18700,70922,163582.0,8747718.0
2013-10-14,18600,18850,18350,18500,34305,161833.0,8747718.0
2013-10-15,18500,18750,18250,18600,55418,162708.0,8747718.0
2013-10-16,18350,18600,17550,17850,82172,156147.0,8747718.0
2013-10-17,18050,18050,17100,17100,58924,149586.0,8747718.0
2013-10-18,17100,17400,17000,17050,60931,149149.0,8747718.0
2013-10-21,17000,17300,16900,17250,45110,150898.0,8747718.0
2013-10-22,17350,17550,17200,17400,41125,152210.0,8747718.0
2013-10-23,17600,17600,16400,16500,82140,144337.0,8747718.0
2013-10-24,16350,17100,16100,16950,55905,148274.0,8747718.0
2013-10-25,16950,17000,16500,16900,35409,147836.0,8747718.0
2013-10-28,17050,17600,16750,17500,41636,153085.0,8747718.0
2013-10-29,17350,17700,16950,17550,63642,153522.0,8747718.0
2013-10-30,17400,17500,17150,17200,34916,150461.0,8747718.0
2013-10-31,17100,17200,16850,17000,33817,148711.0,8747718.0
2013-11-01,17200,18200,17100,18200,175637,159208.0,8747718.0
2013-11-04,18250,18950,18250,18950,219892,165769.0,8747718.0
2013-11-05,18950,19200,18700,19000,124046,166207.0,8747718.0
2013-11-06,18850,19300,18750,19100,109117,167081.0,8747718.0
2013-11-07,19100,19400,18800,18800,88341,164457.0,8747718.0
2013-11-08,18750,18950,18350,18650,60325,163145.0,8747718.0
2013-11-11,18800,19250,18450,19000,97380,166207.0,8747718.0
2013-11-12,19000,19100,18500,18750,75570,164020.0,8747718.0
2013-11-13,18500,18700,17950,18100,91280,158334.0,8747718.0
2013-11-14,18200,19250,17850,19000,83266,166207.0,8747718.0
2013-11-15,18950,19800,18950,19600,182932,171455.0,8747718.0
2013-11-18,19600,19750,19350,19700,82280,172330.0,8747718.0
2013-11-19,19700,19900,19450,19850,95757,173642.0,8747718.0
2013-11-20,19600,19800,19550,19650,48482,171893.0,8747718.0
2013-11-21,19650,19650,19100,19400,84989,169706.0,8747718.0
2013-11-22,19200,19900,18900,19850,120594,173642.0,8747718.0
2013-11-25,19900,19900,19350,19350,173797,169268.0,8747718.0
2013-11-26,19200,19450,18550,19000,138840,166207.0,8747718.0
2013-11-27,19100,19750,19100,19600,227723,171455.0,8747718.0
2013-11-28,19400,19600,19150,19450,156018,170143.0,8747718.0
2013-11-29,19450,20300,19300,20300,223275,177579.0,8747718.0
2013-12-02,20300,20450,19900,19900,110036,174816.0,8784727.0
2013-12-03,19900,20700,19650,20650,124092,181405.0,8784727.0
2013-12-04,20600,20650,20200,20600,80035,180965.0,8784727.0
2013-12-05,20450,20700,19750,19900,128797,174816.0,8784727.0
2013-12-06,19700,19800,18750,19300,304067,169545.0,8784727.0
2013-12-09,19300,19400,18350,18850,153209,165592.0,8784727.0
2013-12-10,18600,18800,17650,18050,251820,158564.0,8784727.0
2013-12-11,18100,18300,17650,18050,99167,158564.0,8784727.0
2013-12-12,17700,18250,17700,18250,61006,160321.0,8784727.0
2013-12-13,18300,18300,17700,17900,64411,157247.0,8784727.0
2013-12-16,17900,17950,17250,17950,84881,157686.0,8784727.0
2013-12-17,17800,18150,17300,17650,96143,155050.0,8784727.0
2013-12-18,17600,19100,17450,18950,149974,166471.0,8784727.0
2013-12-19,18950,19250,18450,19000,90627,166910.0,8784727.0
2013-12-20,18950,19550,18650,19500,147133,171302.0,8784727.0
2013-12-23,19400,19600,19200,19450,47333,170863.0,8784727.0
2013-12-24,19450,19800,19100,19700,107563,173059.0,8784727.0
2013-12-26,19800,19800,19400,19600,55274,172181.0,8784727.0
2013-12-27,19600,19600,19200,19450,42756,170863.0,8784727.0
2013-12-30,19600,19700,19250,19700,37692,173059.0,8784727.0
2014-01-02,19750,19800,18850,19450,85241,170863.0,8784727.0
2014-01-03,19400,19550,18650,19450,85330,170863.0,8784727.0
2014-01-06,19500,20300,19450,20000,211132,175695.0,8784727.0
2014-01-07,19950,20200,19600,19950,66205,175255.0,8784727.0
2014-01-08,20150,20150,19350,19700,77896,173059.0,8784727.0
2014-01-09,19700,19700,18950,19300,91496,169545.0,8784727.0
2014-01-10,19200,19600,19100,19450,81170,170863.0,8784727.0
2014-01-13,19400,19500,19000,19300,57108,169545.0,8784727.0
2014-01-14,19150,19350,18900,19150,52565,168228.0,8784727.0
2014-01-15,19050,19200,18700,18850,68009,165592.0,8784727.0
2014-01-16,18950,19000,18400,18800,53489,165153.0,8784727.0
2014-01-17,18750,18800,18450,18700,31983,164274.0,8784727.0
2014-01-20,18650,19050,18450,18900,56718,166031.0,8784727.0
2014-01-21,18850,19800,18500,19650,95134,172620.0,8784727.0
2014-01-22,19750,19900,19500,19850,62058,174377.0,8784727.0
2014-01-23,19950,19950,19250,19250,53550,169106.0,8784727.0
2014-01-24,19150,19250,18700,19050,50055,167349.0,8784727.0
2014-01-27,18700,18800,17900,18300,113378,160761.0,8784727.0
2014-01-28,18050,18300,17900,18250,58668,160321.0,8784727.0
2014-01-29,18200,18450,17900,18200,94160,159882.0,8784727.0
2014-02-03,18050,18150,17650,18150,72431,159443.0,8784727.0
2014-02-04,17700,18150,17650,18150,64192,159443.0,8784727.0
2014-02-05,17900,18300,17750,18000,89209,158125.0,8784727.0
2014-02-06,17950,19050,17950,18850,202974,165592.0,8784727.0
2014-02-07,19050,20550,18950,20300,342332,178330.0,8784727.0
2014-02-10,20400,20950,20050,20200,131685,177451.0,8784727.0
2014-02-11,20500,20550,19700,20050,156957,176134.0,8784727.0
2014-02-12,20200,20450,19700,20450,87282,179648.0,8784727.0
2014-02-13,20400,20800,20200,20550,134130,180526.0,8784727.0
2014-02-14,20650,21200,20000,20350,196414,178769.0,8784727.0
2014-02-17,20400,20400,19200,19850,179742,174377.0,8784727.0
2014-02-18,19800,20200,19600,19900,71903,174816.0,8784727.0
2014-02-19,20150,20200,19350,19500,102980,171302.0,8784727.0
2014-02-20,19800,20600,19500,19700,246029,173059.0,8784727.0
2014-02-21,19800,20100,19100,19350,172302,169984.0,8784727.0
2014-02-24,19300,19450,18600,18750,197233,164714.0,8784727.0
2014-02-25,18700,19500,18550,19400,215246,170424.0,8784727.0
2014-02-26,19450,19900,19000,19800,220703,173938.0,8784727.0
2014-02-27,20050,20050,19600,19750,131631,173498.0,8784727.0
2014-02-28,19750,20050,19500,19700,102857,173059.0,8784727.0
2014-03-03,19750,20000,19400,19950,77273,175994.0,8821736.0
2014-03-04,19800,19850,19350,19600,84369,172906.0,8821736.0
2014-03-05,19650,20950,19550,20700,278195,182610.0,8821736.0
2014-03-06,20600,20850,20400,20400,98126,179963.0,8821736.0
2014-03-07,20450,20600,20150,20600,93224,181728.0,8821736.0
2014-03-10,20500,20550,20050,20100,61406,177317.0,8821736.0
2014-03-11,20200,20400,19950,20150,43342,177758.0,8821736.0
2014-03-12,20300,20350,19000,19150,168001,168936.0,8821736.0
2014-03-13,19300,19600,19150,19300,70505,170260.0,8821736.0
2014-03-14,19100,19350,18950,19200,41393,169377.0,8821736.0
2014-03-17,19250,19500,18700,19050,79348,168054.0,8821736.0
2014-03-18,19800,20000,19500,19850,115265,175111.0,8821736.0
2014-03-19,19950,19950,19400,19400,88816,171142.0,8821736.0
2014-03-20,19350,19550,19150,19400,40924,171142.0,8821736.0
2014-03-21,19450,20150,19300,20000,91316,176435.0,8821736.0
2014-03-24,20300,20300,19650,19750,102363,174229.0,8821736.0
2014-03-25,19850,19950,19400,19750,54638,174229.0,8821736.0
2014-03-26,19900,19900,19450,19600,55333,172906.0,8821736.0
2014-03-27,19850,21400,19650,21350,536378,188344.0,8821736.0
2014-03-28,21600,22150,21000,21300,524840,187903.0,8821736.0
2014-03-31,21650,22450,21500,22200,355930,195843.0,8821736.0
2014-04-01,22200,22400,21900,22350,162241,197166.0,8821736.0
2014-04-02,22750,23250,22600,22900,232716,202018.0,8821736.0
2014-04-03,23200,23350,22600,22750,124570,200694.0,8821736.0
2014-04-04,22750,23700,22650,22950,170451,202459.0,8821736.0
2014-04-07,22750,23150,22300,22500,98735,198489.0,8821736.0
2014-04-08,22550,23000,22300,22800,51555,201136.0,8821736.0
2014-04-09,23150,23150,22450,22800,62973,201136.0,8821736.0
2014-04-10,23000,23850,22900,23550,98017,207752.0,8821736.0
2014-04-11,23250,23750,23100,23500,63872,207311.0,8821736.0
2014-04-14,23700,23750,22700,23000,107038,202900.0,8821736.0
2014-04-15,22950,23200,22500,22900,70845,202018.0,8821736.0
2014-04-16,22800,23000,22350,22600,100367,199371.0,8821736.0
2014-04-17,22650,23050,22300,22700,114508,200253.0,8821736.0
2014-04-18,22800,23450,22700,23400,68239,206429.0,8821736.0
2014-04-21,23400,23650,22900,23000,58295,204602.0,8895755.0
2014-04-22,23500,23600,22750,23350,67944,207716.0,8895755.0
2014-04-23,23550,23700,23250,23350,57023,207716.0,8895755.0
2014-04-24,23500,23600,22700,23200,82594,206382.0,8895755.0
2014-04-25,23200,23250,22500,22600,43203,201044.0,8895755.0
2014-04-28,22600,22700,21550,21800,112748,193927.0,8895755.0
2014-04-29,21950,22100,21300,21450,150894,190814.0,8895755.0
2014-04-30,22100,22500,21800,22100,139218,196596.0,8895755.0
2014-05-02,22100,22650,22100,22350,67947,198820.0,8895755.0
2014-05-07,22350,22550,22050,22150,46058,197041.0,8895755.0
2014-05-08,22200,22300,21300,21650,56896,192593.0,8895755.0
2014-05-09,21800,22500,21500,22500,47451,200154.0,8895755.0
2014-05-12,22500,22550,21800,21800,39061,193927.0,8895755.0
2014-05-13,21850,22100,21650,21700,38207,193038.0,8895755.0
2014-05-14,21950,22150,21600,21950,64208,195262.0,8895755.0
2014-05-15,21950,22200,21750,21950,46872,195262.0,8895755.0
2014-05-16,21950,21950,21450,21500,55744,191259.0,8895755.0
2014-05-19,21550,21850,20500,20850,112870,185476.0,8895755.0
2014-05-20,20600,20750,19400,20250,229770,180139.0,8895755.0
2014-05-21,20300,20400,19800,20200,77662,179694.0,8895755.0
2014-05-22,20200,20300,19600,20050,149359,178360.0,8895755.0
2014-05-23,20050,21250,19650,20850,235985,185476.0,8895755.0
2014-05-26,21450,21600,20700,20700,140826,184142.0,8895755.0
2014-05-27,20550,20750,20000,20100,100783,178805.0,8895755.0
2014-05-28,20050,21900,20000,21800,268381,193927.0,8895755.0
2014-05-29,21950,22050,21400,21500,114515,191259.0,8895755.0
2014-05-30,21500,22100,21400,22000,93787,195707.0,8895755.0
2014-06-02,22000,22000,21000,21350,97246,189924.0,8895755.0
2014-06-03,21200,21700,20800,21700,85914,193038.0,8895755.0
2014-06-05,21950,21950,21350,21350,79620,189924.0,8895755.0
2014-06-09,21350,21500,20350,20500,72830,182363.0,8895755.0
2014-06-10,20450,21200,20400,20600,76697,183253.0,8895755.0
2014-06-11,20650,20750,19950,20050,94424,178360.0,8895755.0
2014-06-12,19950,20750,19900,20600,87061,183253.0,8895755.0
2014-06-13,20600,20850,20200,20700,44793,184142.0,8895755.0
2014-06-16,20850,20850,20300,20500,35630,182363.0,8895755.0
2014-06-17,20500,20800,20200,20600,49327,183253.0,8895755.0
2014-06-18,20750,21700,20500,21650,112863,192593.0,8895755.0
2014-06-19,21750,21800,21250,21650,101845,192593.0,8895755.0
2014-06-20,21700,21700,20800,21300,90231,189480.0,8895755.0
2014-06-23,21750,21750,20700,21000,69907,186811.0,8895755.0
2014-06-24,21200,21450,20900,21000,67270,186811.0,8895755.0
2014-06-25,20900,21100,20000,20300,126700,180584.0,8895755.0
2014-06-26,20300,20700,20050,20200,64604,179694.0,8895755.0
2014-06-27,20300,20400,20100,20200,60630,179694.0,8895755.0
2014-06-30,20350,20450,20050,20150,78130,179249.0,8895755.0
2014-07-01,20100,20300,20000,20200,91381,179694.0,8895755.0
2014-07-02,20300,20550,20250,20450,62585,181918.0,8895755.0
2014-07-03,20400,20550,20250,20450,42073,181918.0,8895755.0
2014-07-04,20600,20600,20200,20200,59043,179694.0,8895755.0
2014-07-07,20400,20550,20000,20150,97022,179249.0,8895755.0
2014-07-08,20150,20450,20000,20250,119492,180139.0,8895755.0
2014-07-09,20300,20600,20150,20500,97721,182363.0,8895755.0
2014-07-10,20600,21400,20600,21150,187694,188145.0,8895755.0
2014-07-11,21350,22000,21200,22000,261000,195707.0,8895755.0
2014-07-14,22250,22250,21750,21800,124701,193927.0,8895755.0
2014-07-15,21800,23000,21650,22300,384654,198375.0,8895755.0
2014-07-16,22200,22200,21450,21950,150107,195262.0,8895755.0
2014-07-17,21750,22050,21400,21650,95356,192593.0,8895755.0
2014-07-18,21400,21850,21000,21000,88912,186811.0,8895755.0
2014-07-21,21150,21300,20350,20350,199595,181029.0,8895755.0
2014-07-22,20450,20850,20300,20550,106177,182808.0,8895755.0
2014-07-23,20700,20850,20300,20300,129606,180584.0,8895755.0
2014-07-24,20400,20450,20000,20250,123444,180139.0,8895755.0
