NEW(160550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-30,8630,8790,8280,8380,248921,229663.0,27406106.0
2018-05-31,8340,8860,8340,8800,298745,241174.0,27406106.0
2018-06-01,8710,8870,8620,8720,171590,238981.0,27406106.0
2018-06-04,8730,8860,8730,8740,199234,239529.0,27406106.0
2018-06-05,8740,8820,8550,8630,132992,236515.0,27406106.0
2018-06-07,8700,8960,8640,8960,307629,245559.0,27406106.0
2018-06-08,9040,9070,8640,8680,267986,237885.0,27406106.0
2018-06-11,8690,8740,8520,8620,141306,236241.0,27406106.0
2018-06-12,8700,8760,8570,8570,138078,234870.0,27406106.0
2018-06-14,8510,8590,8320,8470,132243,232130.0,27406106.0
2018-06-15,8460,8560,8360,8360,91105,229115.0,27406106.0
2018-06-18,8280,8340,7820,7900,255832,216508.0,27406106.0
2018-06-19,7860,8140,7390,7400,306344,202805.0,27406106.0
2018-06-20,7360,7810,7330,7720,163566,211575.0,27406106.0
2018-06-21,7630,7770,7500,7520,135514,206094.0,27406106.0
2018-06-22,7550,7560,7320,7400,150604,202805.0,27406106.0
2018-06-25,7350,7620,7350,7570,60726,207464.0,27406106.0
2018-06-26,7490,7760,7490,7750,89202,212397.0,27406106.0
2018-06-27,7800,8090,7800,7860,154193,215412.0,27406106.0
2018-06-28,7900,7900,7760,7820,105831,214316.0,27406106.0
2018-06-29,7820,7890,7500,7660,115193,209931.0,27406106.0
2018-07-02,7600,7680,7300,7300,107768,200065.0,27406106.0
2018-07-03,7300,7520,7200,7300,124494,200065.0,27406106.0
2018-07-04,7290,7540,7270,7320,91179,200613.0,27406106.0
2018-07-05,7370,7370,7200,7280,82217,199516.0,27406106.0
2018-07-06,7200,7380,7200,7380,58303,202257.0,27406106.0
2018-07-09,7290,7530,7280,7430,75358,203627.0,27406106.0
2018-07-10,7380,7610,7380,7550,67336,206916.0,27406106.0
2018-07-11,7490,7640,7490,7550,40331,206916.0,27406106.0
2018-07-12,7520,7630,7510,7550,86457,206916.0,27406106.0
2018-07-13,7510,7760,7500,7760,81665,212671.0,27406106.0
2018-07-16,7800,7870,7680,7750,75471,212397.0,27406106.0
2018-07-17,7690,7870,7690,7750,56865,212397.0,27406106.0
2018-07-18,7780,7840,7590,7720,64196,211575.0,27406106.0
2018-07-19,7770,7770,7450,7480,85773,204998.0,27406106.0
2018-07-20,7480,7490,7300,7320,95269,200613.0,27406106.0
2018-07-23,7310,7380,6970,6970,104852,191021.0,27406106.0
2018-07-24,6980,7100,6780,6790,159435,186087.0,27406106.0
2018-07-25,6800,6950,6300,6400,246724,175399.0,27406106.0
2018-07-26,6400,6550,6350,6460,172452,177043.0,27406106.0
2018-07-27,6460,6950,6460,6930,202868,189924.0,27406106.0
2018-07-30,6950,6950,6700,6850,97037,187732.0,27406106.0
2018-07-31,6790,6940,6730,6820,97316,186910.0,27406106.0
2018-08-01,6880,7120,6820,7120,107458,195131.0,27406106.0
2018-08-02,7190,7190,6910,7010,75044,192117.0,27406106.0
2018-08-03,7010,7070,6860,7000,102043,191843.0,27406106.0
2018-08-06,7060,7250,7030,7040,111328,192939.0,27406106.0
2018-08-07,7100,7100,6940,6970,70941,191021.0,27406106.0
2018-08-08,6960,7090,6960,6980,44098,191295.0,27406106.0
2018-08-09,6960,7040,6950,7010,55489,192117.0,27406106.0
2018-08-10,7080,7240,7010,7090,131768,194309.0,27406106.0
2018-08-13,7120,7120,6730,6810,126934,186636.0,27406106.0
2018-08-14,6780,7030,6780,6930,49130,189924.0,27406106.0
2018-08-16,6780,6870,6370,6430,427735,176221.0,27406106.0
2018-08-17,6520,6610,6500,6590,182816,180606.0,27406106.0
2018-08-20,6690,6780,6530,6560,158921,179784.0,27406106.0
2018-08-21,6520,6740,6500,6600,260642,180880.0,27406106.0
2018-08-22,6700,6740,6580,6630,176505,181702.0,27406106.0
2018-08-23,6590,6890,6590,6800,227881,186362.0,27406106.0
2018-08-24,6760,6910,6750,6840,118251,187458.0,27406106.0
2018-08-27,6880,7000,6730,7000,213527,191843.0,27406106.0
2018-08-28,7050,7310,7000,7200,333788,197324.0,27406106.0
2018-08-29,7200,7390,7200,7350,202661,201435.0,27406106.0
2018-08-30,7400,7510,7280,7340,140089,201161.0,27406106.0
2018-08-31,7300,7550,7250,7480,184821,204998.0,27406106.0
2018-09-03,7600,7600,7390,7540,119066,206642.0,27406106.0
2018-09-04,7570,7580,7400,7530,103431,206368.0,27406106.0
2018-09-05,7530,7590,7480,7490,108645,205272.0,27406106.0
2018-09-06,7500,7560,7450,7450,94766,204175.0,27406106.0
2018-09-07,7450,7560,7390,7480,118694,204998.0,27406106.0
2018-09-10,7500,7500,7100,7370,263099,201983.0,27406106.0
2018-09-11,7280,7520,7250,7490,152023,205272.0,27406106.0
2018-09-12,7500,7900,7450,7540,545705,206642.0,27406106.0
2018-09-13,7750,7930,7650,7910,413709,216782.0,27406106.0
2018-09-14,7850,7960,7770,7890,233692,216234.0,27406106.0
2018-09-17,7840,7840,7450,7550,389808,206916.0,27406106.0
2018-09-18,7540,7680,7490,7680,166130,210479.0,27406106.0
2018-09-19,7670,7710,7370,7370,229146,201983.0,27406106.0
2018-09-20,7450,7670,7420,7420,202736,203353.0,27406106.0
2018-09-21,7430,8400,7420,7980,828110,218701.0,27406106.0
2018-09-27,8010,8030,7690,7770,659073,212945.0,27406106.0
2018-09-28,7710,7710,7370,7420,455856,203353.0,27406106.0
2018-10-01,7420,7420,7040,7060,368760,193487.0,27406106.0
2018-10-02,7070,7250,7040,7060,174423,193487.0,27406106.0
2018-10-04,7050,7200,6980,6980,142077,191295.0,27406106.0
2018-10-05,6840,6990,6740,6950,195909,190472.0,27406106.0
2018-10-08,7000,7250,6950,7150,233502,195954.0,27406106.0
2018-10-10,7130,7290,7000,7020,134568,192391.0,27406106.0
2018-10-11,6810,6950,6510,6510,254061,178414.0,27406106.0
2018-10-12,6400,6780,6400,6770,114025,185539.0,27406106.0
2018-10-15,6740,6940,6720,6790,97960,186087.0,27406106.0
2018-10-16,6830,7030,6830,6870,85998,188280.0,27406106.0
2018-10-17,6950,7150,6900,7000,123144,191843.0,27406106.0
2018-10-18,7050,7100,6850,6900,145226,189102.0,27406106.0
2018-10-19,6900,6960,6750,6950,96008,190472.0,27406106.0
2018-10-22,6950,6950,6630,6680,186035,183073.0,27406106.0
2018-10-23,6640,6730,6360,6360,201520,174303.0,27406106.0
2018-10-24,6490,6490,5690,5850,397189,160326.0,27406106.0
2018-10-25,5490,5600,5300,5360,421147,146897.0,27406106.0
2018-10-26,5400,5510,4925,4990,441029,136756.0,27406106.0
2018-10-29,4855,5100,4390,4390,295802,120313.0,27406106.0
2018-10-30,4100,4625,4100,4625,483888,126753.0,27406106.0
2018-10-31,4625,4670,4400,4535,206270,124287.0,27406106.0
2018-11-01,4600,4835,4570,4660,179549,127712.0,27406106.0
2018-11-02,4680,5010,4680,5000,130914,137031.0,27406106.0
2018-11-05,4990,5000,4840,4970,93251,136208.0,27406106.0
2018-11-06,5040,5050,4685,4985,292778,139112.0,27906106.0
2018-11-07,4985,4985,4655,4710,318904,131438.0,27906106.0
2018-11-08,4800,4845,4740,4810,130457,134228.0,27906106.0
2018-11-09,4820,4825,4585,4650,144236,129763.0,27906106.0
2018-11-12,4605,4715,4590,4640,91974,129484.0,27906106.0
2018-11-13,4560,4595,4360,4530,132309,126415.0,27906106.0
2018-11-14,4500,4750,4500,4700,189196,131159.0,27906106.0
2018-11-15,4750,4780,4650,4695,122087,131019.0,27906106.0
2018-11-16,4765,4790,4685,4745,182125,132414.0,27906106.0
2018-11-19,4780,4915,4775,4850,244279,135345.0,27906106.0
2018-11-20,4745,4850,4705,4800,65184,133949.0,27906106.0
2018-11-21,4780,4800,4670,4750,127222,132554.0,27906106.0
2018-11-22,4780,5320,4770,5020,809246,140089.0,27906106.0
2018-11-23,5150,5320,4805,4805,443794,134089.0,27906106.0
2018-11-26,4800,4965,4800,4865,164010,135763.0,27906106.0
2018-11-27,4925,4925,4840,4870,126195,135903.0,27906106.0
2018-11-28,4870,4900,4805,4850,100047,135345.0,27906106.0
2018-11-29,4890,4945,4870,4875,155671,136042.0,27906106.0
2018-11-30,4885,4950,4855,4900,103686,136740.0,27906106.0
2018-12-03,4900,5140,4900,5100,191062,142321.0,27906106.0
2018-12-04,5130,5410,5050,5400,320552,150693.0,27906106.0
2018-12-05,5310,5460,5240,5450,269115,152088.0,27906106.0
2018-12-06,5520,5580,5200,5250,313846,146507.0,27906106.0
2018-12-07,5270,5350,5220,5240,142225,146228.0,27906106.0
2018-12-10,5130,5670,5130,5350,540091,149298.0,27906106.0
2018-12-11,5340,5450,5290,5340,132923,149019.0,27906106.0
2018-12-12,5340,5470,5310,5420,80274,151251.0,27906106.0
2018-12-13,5410,5500,5370,5450,83986,152088.0,27906106.0
2018-12-14,5450,5460,5140,5200,200841,145112.0,27906106.0
2018-12-17,5200,5260,4970,5160,166234,143996.0,27906106.0
2018-12-18,5100,5180,5040,5120,165523,142879.0,27906106.0
2018-12-19,5050,5180,5020,5110,104344,142600.0,27906106.0
2018-12-20,5020,5040,4670,4700,313071,131159.0,27906106.0
2018-12-21,4700,4700,4470,4575,254814,127670.0,27906106.0
2018-12-24,4555,4555,4220,4235,367651,118182.0,27906106.0
2018-12-26,4090,4175,4090,4125,148632,115113.0,27906106.0
2018-12-27,4180,4270,4165,4230,108955,118043.0,27906106.0
2018-12-28,4205,4415,4200,4385,120667,122368.0,27906106.0
2019-01-02,4385,4415,4265,4295,62252,119857.0,27906106.0
2019-01-03,4245,4340,4145,4145,84095,115671.0,27906106.0
2019-01-04,4050,4210,4010,4185,147135,116787.0,27906106.0
2019-01-07,4165,4260,4135,4190,111548,116927.0,27906106.0
2019-01-08,4185,4200,3970,4050,216462,113020.0,27906106.0
2019-01-09,4030,4140,4030,4130,120951,115252.0,27906106.0
2019-01-10,4140,4400,4120,4270,276180,119159.0,27906106.0
2019-01-11,4240,4350,4240,4295,83995,119857.0,27906106.0
2019-01-14,4350,4350,4040,4240,88396,118322.0,27906106.0
2019-01-15,4230,4570,4230,4540,419974,126694.0,27906106.0
2019-01-16,4820,5590,4760,4780,2472696,133391.0,27906106.0
2019-01-17,4730,4740,4565,4620,296428,128926.0,27906106.0
2019-01-18,4610,4730,4420,4495,333004,125438.0,27906106.0
2019-01-21,4630,4670,4490,4535,230175,126554.0,27906106.0
2019-01-22,4525,4530,4435,4510,168004,125857.0,27906106.0
2019-01-23,4485,4730,4475,4685,403399,130740.0,27906106.0
2019-01-24,4680,4810,4660,4680,128001,130601.0,27906106.0
2019-01-25,4685,4730,4625,4720,117147,131717.0,27906106.0
2019-01-28,4725,4745,4610,4630,121197,129205.0,27906106.0
2019-01-29,4680,4680,4425,4485,281010,125159.0,27906106.0
2019-01-30,4520,4595,4450,4575,125179,127670.0,27906106.0
2019-01-31,4580,4695,4575,4695,132403,131019.0,27906106.0
2019-02-01,4670,4890,4645,4730,438479,131996.0,27906106.0
2019-02-07,4710,4785,4635,4665,124943,130182.0,27906106.0
2019-02-08,4665,4720,4620,4710,108930,131438.0,27906106.0
2019-02-11,4770,4770,4615,4665,134227,130182.0,27906106.0
2019-02-12,4630,4680,4615,4670,62896,130322.0,27906106.0
2019-02-13,4730,4780,4640,4775,128910,133252.0,27906106.0
2019-02-14,4775,4815,4725,4800,96910,133949.0,27906106.0
2019-02-15,4660,4790,4605,4745,185518,132414.0,27906106.0
2019-02-18,4785,4930,4785,4895,336887,136600.0,27906106.0
2019-02-19,4820,5060,4820,5030,337087,140368.0,27906106.0
2019-02-20,5080,5090,4915,4995,227735,139391.0,27906106.0
2019-02-21,5040,5080,4935,5030,174855,140368.0,27906106.0
2019-02-22,5030,5170,4995,5120,270915,142879.0,27906106.0
2019-02-25,5060,5390,5050,5320,506679,148460.0,27906106.0
2019-02-26,5330,5380,5130,5140,273806,143437.0,27906106.0
2019-02-27,5100,5230,4995,5070,262826,141484.0,27906106.0
2019-02-28,5070,5120,4895,4900,237955,136740.0,27906106.0
2019-03-04,4830,5060,4830,4990,149335,139251.0,27906106.0
2019-03-05,4990,5000,4900,4920,85922,137298.0,27906106.0
2019-03-06,4950,5430,4925,5320,969057,148460.0,27906106.0
2019-03-07,5340,5830,5250,5550,2103588,154879.0,27906106.0
2019-03-08,5480,5510,5230,5270,529178,147065.0,27906106.0
2019-03-11,5180,5630,5060,5630,763433,157111.0,27906106.0
2019-03-12,5630,5870,5570,5770,870688,161018.0,27906106.0
2019-03-13,5850,5950,5700,5870,827534,163809.0,27906106.0
2019-03-14,5840,5930,5710,5800,243957,161855.0,27906106.0
2019-03-15,5840,5840,5370,5530,467409,154321.0,27906106.0
2019-03-18,5460,5630,5430,5560,175826,155158.0,27906106.0
2019-03-19,5670,5780,5410,5490,255994,153205.0,27906106.0
2019-03-20,5470,5600,5200,5280,365276,147344.0,27906106.0
2019-03-21,5310,6030,5310,6010,1886516,167716.0,27906106.0
2019-03-22,5970,6080,5780,6060,713419,169111.0,27906106.0
2019-03-25,5910,6080,5700,5880,609145,164088.0,27906106.0
2019-03-26,5930,6430,5930,6340,1982366,176925.0,27906106.0
2019-03-27,6300,6400,6170,6270,533677,174971.0,27906106.0
2019-03-28,6200,6440,5900,6000,711975,167437.0,27906106.0
2019-03-29,6060,6630,6030,6250,1458337,174413.0,27906106.0
2019-04-01,6250,6320,6110,6130,363018,171064.0,27906106.0
2019-04-02,6150,6190,5690,5890,659432,164367.0,27906106.0
2019-04-03,5880,6080,5750,5970,282290,166599.0,27906106.0
2019-04-04,5960,6140,5850,6140,292748,171343.0,27906106.0
2019-04-05,6140,6140,5910,5990,203651,167158.0,27906106.0
2019-04-08,5940,6050,5810,5900,240679,164646.0,27906106.0
2019-04-09,5970,5970,5620,5660,468611,157949.0,27906106.0
2019-04-10,5660,5760,5570,5660,156146,157949.0,27906106.0
2019-04-11,5780,5780,5510,5650,298629,157669.0,27906106.0
2019-04-12,5670,5860,5600,5700,283969,159065.0,27906106.0
2019-04-15,5700,5950,5660,5930,318131,165483.0,27906106.0
2019-04-16,5930,6520,5770,6410,1422956,178878.0,27906106.0
2019-04-17,6440,6750,6360,6470,1176909,180553.0,27906106.0
2019-04-18,6500,6740,6210,6290,670847,175529.0,27906106.0
2019-04-19,6290,6290,5970,6050,563957,168832.0,27906106.0
2019-04-22,6070,6340,6030,6340,438043,176925.0,27906106.0
2019-04-23,6280,6550,6150,6510,468197,181669.0,27906106.0
2019-04-24,6570,6620,6200,6200,388669,173018.0,27906106.0
2019-04-25,6200,6210,5840,5890,408062,164367.0,27906106.0
2019-04-26,5840,5970,5640,5640,264421,157390.0,27906106.0
2019-04-29,5730,5920,5700,5860,98869,163530.0,27906106.0
2019-04-30,5900,6060,5810,5940,131697,165762.0,27906106.0
2019-05-02,5920,5980,5850,5940,109753,165762.0,27906106.0
2019-05-03,5920,6100,5830,5830,246392,162693.0,27906106.0
2019-05-07,5700,5770,5600,5700,201218,159065.0,27906106.0
2019-05-08,5610,5760,5610,5630,111777,157111.0,27906106.0
2019-05-09,5600,5660,5060,5220,605426,145670.0,27906106.0
2019-05-10,5210,5280,5100,5220,166300,145670.0,27906106.0
2019-05-13,5210,5320,5070,5100,86015,142321.0,27906106.0
2019-05-14,5090,5200,4985,5100,115546,142321.0,27906106.0
2019-05-15,5100,5310,5100,5250,81104,146507.0,27906106.0
2019-05-16,5250,5490,5230,5430,163790,151530.0,27906106.0
2019-05-17,5430,5510,5280,5280,88732,147344.0,27906106.0
2019-05-20,5230,5320,5180,5230,91972,145949.0,27906106.0
2019-05-21,5320,5320,4980,4980,258206,138972.0,27906106.0
2019-05-22,5000,5080,4965,4980,137762,138972.0,27906106.0
2019-05-23,5010,5090,4950,4965,82453,138554.0,27906106.0
2019-05-24,4895,5380,4895,5030,274384,140368.0,27906106.0
2019-05-27,4990,5480,4975,5470,403637,152646.0,27906106.0
2019-05-28,5450,5550,5340,5480,107913,152925.0,27906106.0
2019-05-29,5470,5470,5260,5390,107634,150414.0,27906106.0
2019-05-30,5390,5430,5270,5320,86340,148460.0,27906106.0
2019-05-31,5380,5380,5150,5200,121024,145112.0,27906106.0
2019-06-03,5180,5530,5180,5500,212976,153484.0,27906106.0
2019-06-04,5550,5550,5390,5530,108618,154321.0,27906106.0
2019-06-05,5590,5700,5450,5640,191664,157390.0,27906106.0
2019-06-07,5700,5940,5640,5920,425053,165204.0,27906106.0
2019-06-10,5910,6480,5870,6460,1060983,180273.0,27906106.0
2019-06-11,6570,6660,6250,6610,861692,184459.0,27906106.0
2019-06-12,6600,6730,6370,6630,295102,185017.0,27906106.0
2019-06-13,6630,6700,6370,6460,338106,180273.0,27906106.0
2019-06-14,6520,6520,6220,6330,409598,176646.0,27906106.0
2019-06-17,6400,6410,5800,5860,744158,163530.0,27906106.0
2019-06-18,5910,5930,5450,5630,613970,157111.0,27906106.0
2019-06-19,5620,5710,5430,5550,300450,154879.0,27906106.0
2019-06-20,5600,5630,5490,5600,121007,156274.0,27906106.0
2019-06-21,5560,5620,5360,5450,209499,152088.0,27906106.0
2019-06-24,5390,5420,5050,5070,558676,141484.0,27906106.0
2019-06-25,5070,5130,4965,5040,220397,140647.0,27906106.0
2019-06-26,4990,5120,4990,5090,146006,142042.0,27906106.0
2019-06-27,5050,5090,4705,4750,538707,132554.0,27906106.0
2019-06-28,4760,4885,4710,4885,186293,136321.0,27906106.0
2019-07-01,4885,4900,4490,4515,579734,125996.0,27906106.0
2019-07-02,4470,4620,4470,4545,246907,126833.0,27906106.0
2019-07-03,4520,4580,4410,4430,222205,123624.0,27906106.0
2019-07-04,4405,4485,4355,4385,144281,122368.0,27906106.0
2019-07-05,4600,4850,4405,4485,822601,125159.0,27906106.0
2019-07-08,4490,4520,4170,4205,399374,117345.0,27906106.0
2019-07-09,4200,4230,4020,4100,430422,114415.0,27906106.0
2019-07-10,4120,4255,4120,4240,151962,118322.0,27906106.0
2019-07-11,4230,4395,4230,4395,154527,122647.0,27906106.0
2019-07-12,4445,4445,4310,4390,120307,122508.0,27906106.0
2019-07-15,4400,4550,4355,4445,188043,124043.0,27906106.0
2019-07-16,4405,4550,4390,4425,68733,123485.0,27906106.0
2019-07-17,4370,4425,4295,4360,89061,121671.0,27906106.0
2019-07-18,4380,4450,4300,4395,78063,122647.0,27906106.0
2019-07-19,4410,4620,4400,4545,244840,126833.0,27906106.0
2019-07-22,4450,4480,4370,4415,105308,123205.0,27906106.0
2019-07-23,4370,4445,4310,4355,63194,121531.0,27906106.0
2019-07-24,4380,4490,4330,4350,90455,121392.0,27906106.0
2019-07-25,4275,4360,4155,4250,115876,118601.0,27906106.0
2019-07-26,4230,4290,4160,4240,49029,118322.0,27906106.0
2019-07-29,4170,4210,3870,3870,328719,107997.0,27906106.0
2019-07-30,3775,3965,3775,3915,131102,109252.0,27906106.0
2019-07-31,3885,4000,3820,3920,117378,109392.0,27906106.0
2019-08-01,3925,4010,3840,3855,57551,107578.0,27906106.0
2019-08-02,3850,3925,3775,3925,83757,109531.0,27906106.0
2019-08-05,3960,3970,3570,3585,186605,100043.0,27906106.0
2019-08-06,3410,3575,3310,3315,330164,92509.0,27906106.0
2019-08-07,3250,3440,3240,3355,215029,93625.0,27906106.0
2019-08-08,3410,3500,3365,3450,119475,96276.0,27906106.0
2019-08-09,3450,3640,3450,3575,137171,99764.0,27906106.0
2019-08-12,3520,3600,3480,3580,41480,99904.0,27906106.0
2019-08-13,3540,3610,3485,3580,76833,99904.0,27906106.0
2019-08-14,3680,3740,3610,3640,117085,101578.0,27906106.0
2019-08-16,3560,3575,3395,3435,173584,95857.0,27906106.0
2019-08-19,3435,3500,3400,3485,95928,97253.0,27906106.0
2019-08-20,3465,3655,3465,3640,129170,101578.0,27906106.0
2019-08-21,3640,3700,3610,3685,55873,102834.0,27906106.0
2019-08-22,3700,3750,3660,3690,61220,102974.0,27906106.0
2019-08-23,3670,3745,3605,3710,53699,103532.0,27906106.0
2019-08-26,3640,3645,3500,3555,61960,99206.0,27906106.0
2019-08-27,3560,3640,3525,3620,78429,101020.0,27906106.0
2019-08-28,3620,3795,3615,3700,118464,103253.0,27906106.0
2019-08-29,3740,3760,3660,3680,41554,102694.0,27906106.0
2019-08-30,3710,3825,3700,3780,70030,105485.0,27906106.0
2019-09-02,3780,3810,3725,3795,53091,105904.0,27906106.0
2019-09-03,3760,3825,3730,3790,51869,105764.0,27906106.0
2019-09-04,3820,3850,3755,3825,83682,106741.0,27906106.0
2019-09-05,3830,3940,3810,3890,79726,108555.0,27906106.0
2019-09-06,3930,3930,3835,3840,45913,107159.0,27906106.0
2019-09-09,3850,3930,3750,3885,92519,108415.0,27906106.0
2019-09-10,3830,3930,3780,3800,87935,106043.0,27906106.0
2019-09-11,3835,4080,3770,4005,185903,111764.0,27906106.0
2019-09-16,3850,3985,3825,3880,110021,108276.0,27906106.0
2019-09-17,3820,3880,3760,3860,70605,107718.0,27906106.0
2019-09-18,3850,4145,3850,4080,368892,113857.0,27906106.0
2019-09-19,4130,4130,3900,3980,157720,111066.0,27906106.0
2019-09-20,4005,4160,3960,4090,287626,114136.0,27906106.0
2019-09-23,4085,4310,4030,4130,153753,115252.0,27906106.0
2019-09-24,4135,4235,4090,4235,185720,118182.0,27906106.0
2019-09-25,4160,4200,4035,4065,206341,113438.0,27906106.0
2019-09-26,4055,4120,3980,4000,62653,111624.0,27906106.0
2019-09-27,4010,4100,3910,4015,50235,112043.0,27906106.0
2019-09-30,3970,4055,3935,4005,49921,111764.0,27906106.0
2019-10-01,4005,4070,3990,4025,44688,112322.0,27906106.0
2019-10-02,4000,4045,3980,3985,33169,111206.0,27906106.0
2019-10-04,3995,4000,3920,3965,34174,110648.0,27906106.0
2019-10-07,3960,3970,3730,3770,134221,105206.0,27906106.0
