녹십자셀(031390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-24,40200,40300,39100,39300,88996,459650.0,11695939.0
2016-05-25,40150,40200,38750,38750,73373,453218.0,11695939.0
2016-05-26,38750,39150,37850,38100,69378,445615.0,11695939.0
2016-05-27,38200,38200,37800,37900,54915,443276.0,11695939.0
2016-05-30,37650,38350,37450,37900,61610,443276.0,11695939.0
2016-05-31,38250,40600,38050,39700,260310,464329.0,11695939.0
2016-06-01,40200,40850,39550,39950,154545,467253.0,11695939.0
2016-06-02,39950,40300,39350,40050,78634,468422.0,11695939.0
2016-06-03,40500,41500,40100,40350,165174,471931.0,11695939.0
2016-06-07,40450,41800,40200,41550,193120,485966.0,11695939.0
2016-06-08,41750,42500,41050,42250,157243,494153.0,11695939.0
2016-06-09,42700,43200,40600,41900,224047,490060.0,11695939.0
2016-06-10,41800,42150,40900,42100,100313,492399.0,11695939.0
2016-06-13,41550,41650,40400,40400,105666,472516.0,11695939.0
2016-06-14,40050,41150,40050,40850,72198,477779.0,11695939.0
2016-06-15,41050,41500,40500,40500,73806,473686.0,11695939.0
2016-06-16,41000,41050,38650,38950,91541,455557.0,11695939.0
2016-06-17,39400,39450,38600,38900,70396,454972.0,11695939.0
2016-06-20,39200,40600,38950,40550,68315,474270.0,11695939.0
2016-06-21,40900,41600,40650,41450,148097,484797.0,11695939.0
2016-06-22,41950,42000,41400,41950,128719,490645.0,11695939.0
2016-06-23,43600,45700,39800,39900,818261,466668.0,11695939.0
2016-06-24,40600,40700,36150,37500,406546,438598.0,11695939.0
2016-06-27,35350,37700,35350,37000,168707,432750.0,11695939.0
2016-06-28,37000,37800,36500,37450,97280,438013.0,11695939.0
2016-06-29,37800,38700,37700,38050,88795,445030.0,11695939.0
2016-06-30,38600,38600,37750,38150,75298,446200.0,11695939.0
2016-07-01,38850,38850,38100,38200,85376,446785.0,11695939.0
2016-07-04,38300,38500,37800,37850,81345,442691.0,11695939.0
2016-07-05,37850,38200,37150,37400,110960,437428.0,11695939.0
2016-07-06,37350,37350,36500,36750,91169,429826.0,11695939.0
2016-07-07,36800,37500,36800,37200,101478,435089.0,11695939.0
2016-07-08,37250,37350,36550,36750,83839,429826.0,11695939.0
2016-07-11,36750,37150,36650,36950,70096,432165.0,11695939.0
2016-07-12,37100,37150,36600,36750,57213,429826.0,11695939.0
2016-07-13,37000,37050,36500,36750,64532,429826.0,11695939.0
2016-07-14,36750,36800,36250,36600,62765,428071.0,11695939.0
2016-07-15,36750,37050,36400,36450,81850,426317.0,11695939.0
2016-07-18,36450,36900,36450,36550,34007,427487.0,11695939.0
2016-07-19,36600,37750,36600,37400,88218,437428.0,11695939.0
2016-07-20,37400,37400,37000,37150,39866,434504.0,11695939.0
2016-07-21,37500,37700,37100,37100,53664,433919.0,11695939.0
2016-07-22,36900,37400,36650,36950,30821,432165.0,11695939.0
2016-07-25,36950,37450,36750,36800,47332,430411.0,11695939.0
2016-07-26,36800,37200,36700,37000,31756,432750.0,11695939.0
2016-07-27,37000,37350,36350,36350,73100,425147.0,11695939.0
2016-07-28,36050,36750,36050,36400,44348,425732.0,11695939.0
2016-07-29,36250,36400,36100,36150,43762,422808.0,11695939.0
2016-08-01,36300,36400,35850,35850,43891,419299.0,11695939.0
2016-08-02,35200,35800,35150,35500,59453,415206.0,11695939.0
2016-08-03,35800,35800,34350,35200,87361,411697.0,11695939.0
2016-08-04,35300,35600,34700,34700,52261,405849.0,11695939.0
2016-08-05,34700,34950,34100,34150,71768,399416.0,11695939.0
2016-08-08,34050,35300,34000,35250,53318,412282.0,11695939.0
2016-08-09,35350,35700,35000,35400,30711,414036.0,11695939.0
2016-08-10,35400,35800,34950,35650,36401,416960.0,11695939.0
2016-08-11,36000,36000,35000,35200,42547,411697.0,11695939.0
2016-08-12,35750,35750,35000,35200,27574,411697.0,11695939.0
2016-08-16,35200,35300,34600,34900,40287,408188.0,11695939.0
2016-08-17,34750,35000,34200,34450,41466,402925.0,11695939.0
2016-08-18,34450,34500,34000,34050,53892,398247.0,11695939.0
2016-08-19,33550,34350,33550,33950,48725,397077.0,11695939.0
2016-08-22,33950,34300,32550,32850,109459,384212.0,11695939.0
2016-08-23,32150,33350,32150,32750,67668,383042.0,11695939.0
2016-08-24,32800,33150,32500,32650,24421,381872.0,11695939.0
2016-08-25,32500,32750,32200,32300,35953,377779.0,11695939.0
2016-08-26,32400,32400,31400,31950,60613,373685.0,11695939.0
2016-08-29,32000,32000,30600,30700,79690,359065.0,11695939.0
2016-08-30,30500,31450,30500,31200,50963,364913.0,11695939.0
2016-08-31,31000,31350,29900,30250,75947,353802.0,11695939.0
2016-09-01,30050,30850,30050,30600,45864,357896.0,11695939.0
2016-09-02,30400,31100,30350,31050,39284,363159.0,11695939.0
2016-09-05,31150,31500,30950,31100,40914,363744.0,11695939.0
2016-09-06,31550,31550,30950,31050,28270,363159.0,11695939.0
2016-09-07,31350,31350,30250,30350,42674,354972.0,11695939.0
2016-09-08,30350,30600,30000,30400,41068,355557.0,11695939.0
2016-09-09,30400,30450,29850,30000,55178,350878.0,11695939.0
2016-09-12,29700,30000,29000,29050,62656,339767.0,11695939.0
2016-09-13,29050,29800,28700,29000,48671,339182.0,11695939.0
2016-09-19,28900,28900,28300,28550,45756,333919.0,11695939.0
2016-09-20,28550,30450,28500,30400,59403,355557.0,11695939.0
2016-09-21,30500,30650,29950,30450,32274,356141.0,11695939.0
2016-09-22,31000,31050,30600,30750,35661,359650.0,11695939.0
2016-09-23,30950,31950,30600,31750,50670,371346.0,11695939.0
2016-09-26,31800,31950,31050,31050,31801,363159.0,11695939.0
2016-09-27,31000,31750,30600,30800,26592,360235.0,11695939.0
2016-09-28,30850,31550,30750,30950,26159,361989.0,11695939.0
2016-09-29,30950,31200,30650,31100,21710,363744.0,11695939.0
2016-09-30,31650,31750,30200,30450,67819,356141.0,11695939.0
2016-10-04,30100,30350,29500,30000,52516,350878.0,11695939.0
2016-10-05,29800,30100,29700,30000,22876,350878.0,11695939.0
2016-10-06,30000,30300,29700,30100,21755,352048.0,11695939.0
2016-10-07,29950,30300,29800,29900,38445,349709.0,11695939.0
2016-10-10,29900,30250,29550,29950,24044,350293.0,11695939.0
2016-10-11,29900,30250,29900,30100,25119,352048.0,11695939.0
2016-10-12,29800,30350,29800,30100,23702,352048.0,11695939.0
2016-10-13,30100,31200,30100,31000,59127,362574.0,11695939.0
2016-10-14,31100,31100,30500,31050,36063,363159.0,11695939.0
2016-10-17,31000,31000,30550,31000,28977,362574.0,11695939.0
2016-10-18,30600,31150,30600,31150,20599,364328.0,11695939.0
2016-10-19,31200,32050,31200,31950,73369,373685.0,11695939.0
2016-10-20,32150,32200,31900,31950,41147,373685.0,11695939.0
2016-10-21,31950,32100,30900,31000,30825,362574.0,11695939.0
2016-10-24,30950,31400,30350,30900,24905,361405.0,11695939.0
2016-10-25,30400,30950,30100,30100,22387,352048.0,11695939.0
2016-10-26,30000,30300,29550,29700,26011,347369.0,11695939.0
2016-10-27,29500,30550,29500,30400,15137,355557.0,11695939.0
2016-10-28,30400,30400,29750,29950,11268,350293.0,11695939.0
2016-10-31,29800,30000,28900,29150,28329,340937.0,11695939.0
2016-11-01,28750,29750,28700,29600,21972,346200.0,11695939.0
2016-11-02,29100,29550,28550,28550,37951,333919.0,11695939.0
2016-11-03,28800,29250,28650,28800,19719,336843.0,11695939.0
2016-11-04,28550,29000,28500,29000,16907,339182.0,11695939.0
2016-11-07,29300,29550,29300,29450,18550,344445.0,11695939.0
2016-11-08,29500,30000,29250,29950,23038,350293.0,11695939.0
2016-11-09,29700,30000,27500,28500,78738,333334.0,11695939.0
2016-11-10,29100,29950,29100,29600,75661,346200.0,11695939.0
2016-11-11,29500,31950,29200,30950,79808,361989.0,11695939.0
2016-11-14,31550,31550,30300,30450,22757,356141.0,11695939.0
2016-11-15,30450,30850,29950,30400,27586,355557.0,11695939.0
2016-11-16,30400,30900,30250,30800,20017,360235.0,11695939.0
2016-11-17,30800,30800,30350,30450,8919,356141.0,11695939.0
2016-11-18,30100,30450,29200,29500,27873,345030.0,11695939.0
2016-11-21,29000,29450,28750,28800,22646,336843.0,11695939.0
2016-11-22,28450,28900,27900,28050,57932,328071.0,11695939.0
2016-11-23,28100,28200,27700,27700,28520,323978.0,11695939.0
2016-11-24,27700,28200,27100,27400,29945,320469.0,11695939.0
2016-11-25,27300,27950,27300,27350,15294,319884.0,11695939.0
2016-11-28,27300,27800,27200,27400,14874,320469.0,11695939.0
2016-11-29,27800,27800,27000,27400,27005,320469.0,11695939.0
2016-11-30,27300,27500,26950,27500,23121,321638.0,11695939.0
2016-12-01,27700,27700,27000,27000,17735,315790.0,11695939.0
2016-12-02,27200,27200,26300,26500,26368,309942.0,11695939.0
2016-12-05,26550,26600,25350,25350,33135,296492.0,11695939.0
2016-12-06,25400,25900,25400,25550,19926,298831.0,11695939.0
2016-12-07,25500,25850,24850,25300,26064,295907.0,11695939.0
2016-12-08,25350,26400,25350,25650,34785,300001.0,11695939.0
2016-12-09,25650,26400,25600,26150,21738,305849.0,11695939.0
2016-12-12,26450,27100,26300,26800,27142,313451.0,11695939.0
2016-12-13,27000,27100,26550,27000,19440,315790.0,11695939.0
2016-12-14,27200,27200,26600,26850,15390,314036.0,11695939.0
2016-12-15,26600,27000,26550,26900,12363,314621.0,11695939.0
2016-12-16,26800,27200,26650,26750,19889,312866.0,11695939.0
2016-12-19,26900,26900,26500,26750,16324,312866.0,11695939.0
2016-12-20,26950,26950,26350,26350,17895,308188.0,11695939.0
2016-12-21,26400,26600,25800,25800,24693,301755.0,11695939.0
2016-12-22,25800,26000,25500,25600,20572,299416.0,11695939.0
2016-12-23,25600,26100,25450,26000,20784,304094.0,11695939.0
2016-12-26,26200,26600,26000,26250,27526,307018.0,11695939.0
2016-12-27,26300,26900,26200,26900,25551,314621.0,11695939.0
2016-12-28,26800,27250,26600,27250,23591,318714.0,11695939.0
2016-12-29,27100,27250,26850,27200,21872,318130.0,11695939.0
2017-01-02,27200,27250,26500,26650,19472,311697.0,11695939.0
2017-01-03,26700,26700,26200,26350,30658,308188.0,11695939.0
2017-01-04,26450,26900,26250,26650,32506,311697.0,11695939.0
2017-01-05,26850,27300,26650,27100,55293,316960.0,11695939.0
2017-01-06,27100,27450,26550,26650,30800,311697.0,11695939.0
2017-01-09,26700,26800,25900,25950,43323,303510.0,11695939.0
2017-01-10,25950,26150,25650,25650,29045,300001.0,11695939.0
2017-01-11,25550,25900,25500,25550,17092,298831.0,11695939.0
2017-01-12,25550,25700,24950,25100,50501,293568.0,11695939.0
2017-01-13,24900,29950,24900,26650,551571,311697.0,11695939.0
2017-01-16,26700,29600,25800,27400,366454,320469.0,11695939.0
2017-01-17,28000,28000,27250,27300,58158,319299.0,11695939.0
2017-01-18,27050,28800,27000,27500,126348,321638.0,11695939.0
2017-01-19,27800,28200,27000,27100,42821,316960.0,11695939.0
2017-01-20,27300,27450,26900,27000,26481,315790.0,11695939.0
2017-01-23,26900,27300,26100,26100,36007,305264.0,11695939.0
2017-01-24,26000,26200,25500,25700,30115,300586.0,11695939.0
2017-01-25,25700,26400,25500,25600,27235,299416.0,11695939.0
2017-01-26,25650,26150,25550,26150,15711,305849.0,11695939.0
2017-01-31,26200,26200,25700,26000,21655,304094.0,11695939.0
2017-02-01,25950,26700,25800,26600,21559,311112.0,11695939.0
2017-02-02,26700,27100,25700,25700,39879,300586.0,11695939.0
2017-02-03,26150,26150,25450,25550,29377,298831.0,11695939.0
2017-02-06,25300,25850,25300,25750,15524,301170.0,11695939.0
2017-02-07,25550,26050,25500,26000,20109,304094.0,11695939.0
2017-02-08,25700,26000,25650,25900,17158,302925.0,11695939.0
2017-02-09,25650,25900,25600,25600,16256,299416.0,11695939.0
2017-02-10,25900,25900,25450,25600,22192,299416.0,11695939.0
2017-02-13,25500,25700,25450,25550,25337,298831.0,11695939.0
2017-02-14,25450,25650,25300,25550,20052,298831.0,11695939.0
2017-02-15,25550,26150,25550,26100,35242,305264.0,11695939.0
2017-02-16,26100,26100,25600,25750,14917,301170.0,11695939.0
2017-02-17,25850,26400,25850,25850,22038,302340.0,11695939.0
2017-02-20,26350,26350,25750,25750,21144,301170.0,11695939.0
2017-02-21,25800,26050,25700,26050,20568,304679.0,11695939.0
2017-02-22,26050,26150,25850,25950,19181,303510.0,11695939.0
2017-02-23,26000,26600,26000,26450,31620,309358.0,11695939.0
2017-02-24,27000,27700,26450,26500,83554,309942.0,11695939.0
2017-02-27,26900,27150,26600,27000,33179,315790.0,11695939.0
2017-02-28,27000,27250,26650,26650,33746,311697.0,11695939.0
2017-03-02,27000,27300,26850,26950,26792,315206.0,11695939.0
2017-03-03,26950,26950,26350,26350,28960,308188.0,11695939.0
2017-03-06,26300,26450,26100,26200,20621,306434.0,11695939.0
2017-03-07,26100,26750,26100,26750,18692,312866.0,11695939.0
2017-03-08,26650,26950,26300,26600,18370,311112.0,11695939.0
2017-03-09,26600,26950,26350,26750,18423,312866.0,11695939.0
2017-03-10,26750,26900,26150,26800,26631,313451.0,11695939.0
2017-03-13,26850,27200,26600,26700,36364,312282.0,11695939.0
2017-03-14,26600,26800,26200,26300,37210,307603.0,11695939.0
2017-03-15,26400,26500,25900,25900,30120,302925.0,11695939.0
2017-03-16,26250,26800,26200,26750,28810,312866.0,11695939.0
2017-03-17,26900,27300,26850,27000,56263,315790.0,11695939.0
2017-03-20,28200,31200,28000,29500,649161,345030.0,11695939.0
2017-03-21,30350,30400,29100,29650,116419,346785.0,11695939.0
2017-03-22,29350,30000,28950,29800,71414,348539.0,11695939.0
2017-03-23,29800,30000,29000,29000,46826,339182.0,11695939.0
2017-03-24,28850,29500,28700,28750,56093,336258.0,11695939.0
2017-03-27,29250,29300,28300,28300,39797,330995.0,11695939.0
2017-03-28,28500,28600,28000,28350,37601,331580.0,11695939.0
2017-03-29,28350,28600,28100,28300,29847,330995.0,11695939.0
2017-03-30,28350,28350,27700,28000,58401,327486.0,11695939.0
2017-03-31,27900,28650,27750,28600,39890,334504.0,11695939.0
2017-04-03,29100,30050,28800,30050,104627,351463.0,11695939.0
2017-04-04,30100,30100,29500,30000,62854,350878.0,11695939.0
2017-04-05,29950,30000,29150,29700,58735,347369.0,11695939.0
2017-04-06,29650,29650,28950,29300,35140,342691.0,11695939.0
2017-04-07,29450,29900,29400,29550,30116,345615.0,11695939.0
2017-04-10,29300,29500,28150,28550,51080,333919.0,11695939.0
2017-04-11,28550,29000,28000,28500,45938,333334.0,11695939.0
2017-04-12,28500,28500,28050,28500,26001,333334.0,11695939.0
2017-04-13,28450,28800,28200,28400,29935,332165.0,11695939.0
2017-04-14,28650,30000,28550,29450,123368,344445.0,11695939.0
2017-04-17,29650,29800,29200,29800,46684,348539.0,11695939.0
2017-04-18,29900,29900,29300,29500,33250,345030.0,11695939.0
2017-04-19,29500,29650,29050,29400,35618,343861.0,11695939.0
2017-04-20,29400,29550,29200,29400,35662,343861.0,11695939.0
2017-04-21,29450,29900,29250,29600,50128,346200.0,11695939.0
2017-04-24,29750,29750,29200,29400,31742,343861.0,11695939.0
2017-04-25,29700,29700,29400,29600,21088,346200.0,11695939.0
2017-04-26,29350,29850,29350,29450,43628,344445.0,11695939.0
2017-04-27,29450,29700,29150,29300,38900,342691.0,11695939.0
2017-04-28,29500,29500,29050,29100,30288,340352.0,11695939.0
2017-05-02,29050,29600,29050,29300,25687,342691.0,11695939.0
2017-05-04,29500,29500,29100,29400,32321,343861.0,11695939.0
2017-05-08,29550,30350,29400,30300,89027,354387.0,11695939.0
2017-05-10,30300,30400,29950,30300,37903,354387.0,11695939.0
2017-05-11,30150,30600,29900,30500,40550,356726.0,11695939.0
2017-05-12,30500,30750,30150,30250,37777,353802.0,11695939.0
2017-05-15,30500,30500,29950,30000,29393,350878.0,11695939.0
2017-05-16,30300,31000,29850,31000,103262,362574.0,11695939.0
2017-05-17,30900,30900,30350,30800,53607,360235.0,11695939.0
2017-05-18,30400,30750,30000,30200,49957,353217.0,11695939.0
2017-05-19,30500,30500,30000,30000,20182,350878.0,11695939.0
2017-05-22,30000,30200,29800,29800,29124,348539.0,11695939.0
2017-05-23,30100,30100,29350,29400,43528,343861.0,11695939.0
2017-05-24,29800,29800,29400,29550,23204,345615.0,11695939.0
2017-05-25,29700,29800,29350,29550,24720,345615.0,11695939.0
2017-05-26,29650,30000,29100,29300,46527,342691.0,11695939.0
2017-05-29,29150,29400,28850,28900,31349,338013.0,11695939.0
2017-05-30,28900,29500,28850,29500,30474,345030.0,11695939.0
2017-05-31,29150,30500,29150,30200,69320,353217.0,11695939.0
2017-06-01,30350,30350,29800,30100,32218,352048.0,11695939.0
2017-06-02,30200,30300,29900,30300,30502,354387.0,11695939.0
2017-06-05,30300,31100,30000,31100,106937,363744.0,11695939.0
2017-06-07,31300,31450,30850,31000,64121,362574.0,11695939.0
2017-06-08,31300,31850,30950,31000,89437,362574.0,11695939.0
2017-06-09,31000,31750,31000,31550,76437,369007.0,11695939.0
2017-06-12,31450,31450,30400,30700,61344,359065.0,11695939.0
2017-06-13,30400,31250,30300,31200,31325,364913.0,11695939.0
2017-06-14,31000,31350,30550,30700,45120,359065.0,11695939.0
2017-06-15,30700,30700,29950,30300,37472,354387.0,11695939.0
2017-06-16,30600,32500,29700,32500,106976,380118.0,11695939.0
2017-06-19,32100,33200,31800,32650,133175,381872.0,11695939.0
2017-06-20,32850,33250,32000,32500,71522,380118.0,11695939.0
2017-06-21,32800,32850,31850,31950,60648,373685.0,11695939.0
2017-06-22,32000,32450,31850,32000,43616,374270.0,11695939.0
2017-06-23,31600,32450,31550,32350,73869,378364.0,11695939.0
2017-06-26,32750,33100,32300,32750,90073,383042.0,11695939.0
2017-06-27,32700,33200,32350,32550,48050,380703.0,11695939.0
2017-06-28,32550,32950,31950,32600,52246,381288.0,11695939.0
2017-06-29,33000,33100,32550,32900,39151,384796.0,11695939.0
2017-06-30,32650,33850,32500,33750,81458,394738.0,11695939.0
2017-07-03,33350,33700,32400,32850,75408,384212.0,11695939.0
2017-07-04,32550,32900,32250,32450,47854,379533.0,11695939.0
2017-07-05,32750,32950,32500,32950,18487,385381.0,11695939.0
2017-07-06,33250,33300,32350,32800,18215,383627.0,11695939.0
2017-07-07,32750,33450,32600,33400,47035,390644.0,11695939.0
2017-07-10,33500,33650,33150,33600,34418,392984.0,11695939.0
2017-07-11,33400,33550,33150,33450,69791,391229.0,11695939.0
2017-07-12,33350,33600,33200,33450,49648,391229.0,11695939.0
2017-07-13,33750,33750,33300,33750,50455,394738.0,11695939.0
2017-07-14,33900,33950,33600,33800,33414,395323.0,11695939.0
2017-07-17,33850,34350,33800,34250,75686,400586.0,11695939.0
2017-07-18,34250,34950,34250,34900,101474,408188.0,11695939.0
2017-07-19,35000,35000,33850,34150,58550,399416.0,11695939.0
2017-07-20,34050,34600,33950,34000,45464,397662.0,11695939.0
2017-07-21,34050,34500,33900,33900,36212,396492.0,11695939.0
2017-07-24,33850,34000,32500,32550,76783,380703.0,11695939.0
2017-07-25,32300,32400,31400,32100,88743,375440.0,11695939.0
2017-07-26,32200,32950,31850,32400,58649,378948.0,11695939.0
2017-07-27,32900,32950,32400,32850,32251,384212.0,11695939.0
2017-07-28,32850,32850,31600,32450,36939,379533.0,11695939.0
2017-07-31,31900,32300,31450,31700,44229,370761.0,11695939.0
2017-08-01,32000,32000,31550,31600,26898,369592.0,11695939.0
2017-08-02,31500,32250,31100,32150,53762,376024.0,11695939.0
2017-08-03,32700,33000,31500,31500,51221,368422.0,11695939.0
2017-08-04,31650,32700,31550,32200,50153,376609.0,11695939.0
2017-08-07,32600,32900,32050,32300,40076,377779.0,11695939.0
2017-08-08,32350,32650,31950,32650,26971,381872.0,11695939.0
2017-08-09,32350,32350,31300,31500,59062,368422.0,11695939.0
2017-08-10,31150,31800,30550,31100,47470,363744.0,11695939.0
2017-08-11,30500,31000,30000,30050,49165,351463.0,11695939.0
2017-08-14,30250,30800,30100,30200,18178,353217.0,11695939.0
2017-08-16,30300,31100,30050,30600,24775,357896.0,11695939.0
2017-08-17,30550,31200,30500,31150,22894,364328.0,11695939.0
2017-08-18,30950,31100,30700,30950,12780,361989.0,11695939.0
2017-08-21,31200,31250,30900,30900,17733,361405.0,11695939.0
2017-08-22,31250,31250,30250,30650,27731,358481.0,11695939.0
2017-08-23,30650,30900,30200,30350,24523,354972.0,11695939.0
2017-08-24,30350,30400,29700,30150,55239,352633.0,11695939.0
2017-08-25,30200,30350,29800,30150,19454,352633.0,11695939.0
2017-08-28,30050,31050,30000,30800,54049,360235.0,11695939.0
2017-08-29,30750,31800,30750,31400,75389,367252.0,11695939.0
2017-08-30,31750,32250,31300,32050,52166,374855.0,11695939.0
2017-08-31,32500,33150,32500,32950,121472,385381.0,11695939.0
2017-09-01,33300,38500,33300,37450,934769,438013.0,11695939.0
2017-09-04,37200,38950,36750,38000,546636,444446.0,11695939.0
2017-09-05,38500,38800,36350,36900,355215,431580.0,11695939.0
2017-09-06,37250,40650,37050,39050,750569,456726.0,11695939.0
2017-09-07,40000,40050,38550,39200,285551,458481.0,11695939.0
2017-09-08,39100,39550,37000,37300,349118,436259.0,11695939.0
2017-09-11,37700,41800,37600,41000,888053,479533.0,11695939.0
2017-09-12,41300,41300,39750,40500,255908,473686.0,11695939.0
2017-09-13,40100,40350,38600,39150,291114,457896.0,11695939.0
2017-09-14,38650,39750,38050,39000,172679,456142.0,11695939.0
2017-09-15,39000,40000,38350,38800,205507,453802.0,11695939.0
2017-09-18,39300,39500,37500,37650,199430,440352.0,11695939.0
2017-09-19,37650,38700,37250,38500,146291,450294.0,11695939.0
2017-09-20,38950,38950,37250,37800,179643,442106.0,11695939.0
2017-09-21,38150,38150,36650,36900,86786,431580.0,11695939.0
2017-09-22,36900,37600,35200,35900,140069,419884.0,11695939.0
2017-09-25,35700,36500,35000,36300,82568,424563.0,11695939.0
2017-09-26,36200,36350,35300,36000,59067,421054.0,11695939.0
2017-09-27,36300,36300,34500,34700,114571,405849.0,11695939.0
2017-09-28,35200,35550,34500,35300,57445,412867.0,11695939.0
2017-09-29,35400,35700,34700,35600,46397,416375.0,11695939.0
2017-10-10,36250,37300,36200,37300,149259,436259.0,11695939.0
2017-10-11,37400,37700,36650,37350,77608,436843.0,11695939.0
2017-10-12,37650,38400,36850,37800,125039,442106.0,11695939.0
2017-10-13,38350,39300,37750,38400,230028,449124.0,11695939.0
2017-10-16,38500,39150,36350,37950,136733,443861.0,11695939.0
2017-10-17,38100,38100,36750,37050,97962,433335.0,11695939.0
2017-10-18,37300,37750,36400,36400,84515,425732.0,11695939.0
2017-10-19,36400,38100,35600,37900,133143,443276.0,11695939.0
2017-10-20,38600,39400,38050,38200,148293,446785.0,11695939.0
2017-10-23,38600,39150,37000,38000,119090,444446.0,11695939.0
2017-10-24,37950,37950,37200,37750,81287,441522.0,11695939.0
2017-10-25,37850,38050,37000,37750,105727,441522.0,11695939.0
2017-10-26,37650,39000,37600,38650,179533,452048.0,11695939.0
2017-10-27,38650,39950,37900,39550,233408,462574.0,11695939.0
2017-10-30,40950,45000,40750,44200,1145585,516961.0,11695939.0
2017-10-31,44700,45250,43150,44900,420289,525148.0,11695939.0
2017-11-01,44400,44700,43250,44200,303744,516961.0,11695939.0
2017-11-02,44100,45200,41400,41650,448149,487136.0,11695939.0
2017-11-03,41450,42500,41200,41900,224500,490060.0,11695939.0
2017-11-06,42150,42300,40400,42000,190049,491229.0,11695939.0
2017-11-07,41900,41900,40800,41300,103953,483042.0,11695939.0
2017-11-08,41300,43300,40450,43300,203501,506434.0,11695939.0
2017-11-09,43400,43700,42550,43300,161965,506434.0,11695939.0
2017-11-10,42950,43650,41750,42650,193954,498832.0,11695939.0
2017-11-13,42350,43600,42000,43150,152188,504680.0,11695939.0
2017-11-14,43650,45750,43150,44250,432571,517545.0,11695939.0
2017-11-15,45100,48800,44200,46000,926715,538013.0,11695939.0
2017-11-16,47000,47350,44450,45200,365277,528656.0,11695939.0
2017-11-17,44950,44950,42750,42750,329533,500001.0,11695939.0
2017-11-20,42750,44000,42750,43850,144586,512867.0,11695939.0
2017-11-21,44400,54800,43000,53300,2463903,623394.0,11695939.0
2017-11-22,55100,56300,47450,47450,1545361,554972.0,11695939.0
2017-11-23,46500,53600,45050,48250,1076020,564329.0,11695939.0
2017-11-24,47800,56900,47800,52400,2979164,612867.0,11695939.0
2017-11-27,52200,55200,51300,53300,802633,623394.0,11695939.0
2017-11-28,55700,56000,48850,49100,722293,574271.0,11695939.0
2017-11-29,49200,51300,46300,48050,478726,561990.0,11695939.0
2017-11-30,48500,52500,47000,48800,523525,570762.0,11695939.0
2017-12-01,48800,51200,48800,50200,332576,587136.0,11695939.0
2017-12-04,51400,51600,48900,50200,254150,587136.0,11695939.0
2017-12-05,50400,50500,47400,47500,236091,555557.0,11695939.0
2017-12-06,47550,48500,43800,45050,371550,526902.0,11695939.0
2017-12-07,45050,45350,42750,43600,290183,509943.0,11695939.0
2017-12-08,43850,44400,41100,41550,189989,485966.0,11695939.0
2017-12-11,42100,43700,42100,43700,138682,511113.0,11695939.0
2017-12-12,44800,45200,43650,44700,127383,522808.0,11695939.0
2017-12-13,45600,46250,45100,45750,154697,535089.0,11695939.0
2017-12-14,45800,45900,43500,43900,214549,513452.0,11695939.0
2017-12-15,43500,45000,42700,45000,135056,526317.0,11695939.0
2017-12-18,44850,44850,43500,43500,74139,508773.0,11695939.0
2017-12-19,43000,43950,42050,43700,110420,511113.0,11695939.0
2017-12-20,43700,43950,41500,41900,102484,490060.0,11695939.0
2017-12-21,41650,43100,41500,41500,111358,485381.0,11695939.0
2017-12-22,41700,43950,41150,43950,147930,514037.0,11695939.0
2017-12-26,44350,45500,43800,44700,194767,522808.0,11695939.0
2017-12-27,45200,47500,44800,47200,220578,552048.0,11695939.0
2017-12-28,47250,48750,46100,48700,176646,569592.0,11695939.0
2018-01-02,49300,50300,48000,49200,224169,575440.0,11695939.0
2018-01-03,49850,49900,47250,48900,189728,571931.0,11695939.0
2018-01-04,48500,48600,45050,46000,225502,538013.0,11695939.0
2018-01-05,45800,47500,45800,47450,114610,554972.0,11695939.0
2018-01-08,47600,47600,45750,46650,152575,545616.0,11695939.0
2018-01-09,46150,47150,44900,45100,184224,527487.0,11695939.0
2018-01-10,45300,45700,43600,45700,139393,534504.0,11695939.0
2018-01-11,45900,47350,45350,46800,145177,547370.0,11695939.0
2018-01-12,47300,49500,46400,48650,421407,569007.0,11695939.0
2018-01-15,49300,51000,48400,50900,553860,595323.0,11695939.0
2018-01-16,51000,53300,48850,50000,578778,584797.0,11695939.0
2018-01-17,50000,50200,48900,49400,196560,577779.0,11695939.0
2018-01-18,50200,52000,49150,51600,295726,603510.0,11695939.0
2018-01-19,51500,53000,49800,50700,256383,592984.0,11695939.0
2018-01-22,50400,52800,49000,51800,254814,605850.0,11695939.0
2018-01-23,52600,55900,52500,55500,937262,649125.0,11695939.0
2018-01-24,56500,58600,55100,56700,709081,663160.0,11695939.0
2018-01-25,56800,57500,55200,56500,187365,660821.0,11695939.0
2018-01-26,56500,58500,55700,58200,295147,680704.0,11695939.0
2018-01-29,59000,74500,58700,69500,2734469,812868.0,11695939.0
2018-01-30,67300,68800,63100,63100,1049714,738014.0,11695939.0
2018-01-31,60900,62900,58300,62200,646034,727487.0,11695939.0
2018-02-01,61700,63100,56200,56200,585190,657312.0,11695939.0
2018-02-02,56400,57500,54600,57000,396680,666669.0,11695939.0
2018-02-05,55000,56500,49850,50200,420267,587136.0,11695939.0
2018-02-06,47300,51900,47000,51700,503611,604680.0,11695939.0
2018-02-07,53100,53500,47600,47600,454080,556727.0,11695939.0
