버킷스튜디오(066410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-08-31,173239,185572,169999,176059,248968,21978.0,5400000.0
2005-09-01,178223,180820,169141,174113,155164,21735.0,5400000.0
2005-09-02,174111,200066,173033,186009,476748,23220.0,5400000.0
2005-09-05,188170,198771,186444,192281,223199,24003.0,5400000.0
2005-09-06,197249,197249,186866,190335,183561,23760.0,5400000.0
2005-09-07,190768,194660,179954,181251,248177,22626.0,5400000.0
2005-09-08,181250,183846,173681,178223,182257,22248.0,5400000.0
2005-09-09,175188,181678,164374,164380,247444,20520.0,5400000.0
2005-09-12,164383,172599,162216,162218,291273,20250.0,5400000.0
2005-09-13,160054,170867,158540,167841,268724,20952.0,5400000.0
2005-09-14,166967,172592,164375,171301,229313,21384.0,5400000.0
2005-09-15,171302,194660,169352,194660,384717,24300.0,5400000.0
2005-09-16,198988,200501,182550,190767,370096,23814.0,5400000.0
2005-09-20,191626,209796,190331,202663,330507,25299.0,5400000.0
2005-09-21,202664,202664,178222,186009,361947,23220.0,5400000.0
2005-09-22,181897,194229,175625,186874,233692,23328.0,5400000.0
2005-09-23,186445,195527,183200,188172,197379,23490.0,5400000.0
2005-09-26,192498,203312,191416,191416,327961,23895.0,5400000.0
2005-09-27,190986,195527,178658,179520,226897,22410.0,5400000.0
2005-09-28,176919,185570,172377,173897,249888,21708.0,5400000.0
2005-09-29,173674,180811,172377,178655,291556,22302.0,5400000.0
2005-09-30,182551,182551,172386,175627,149570,21924.0,5400000.0
2005-10-04,173026,177784,170212,170652,228527,21303.0,5400000.0
2005-10-05,169571,177139,169571,171086,189383,21357.0,5400000.0
2005-10-06,174977,174977,170219,170220,149938,21249.0,5400000.0
2005-10-07,168705,171302,165029,166327,149902,20763.0,5400000.0
2005-10-10,166543,182980,166543,176709,275194,22059.0,5400000.0
2005-10-11,176709,198554,176709,184279,250781,23004.0,5400000.0
2005-10-12,188171,191204,179520,179520,218172,22410.0,5400000.0
2005-10-13,173464,181250,171085,176493,109371,22032.0,5400000.0
2005-10-14,176484,186002,175619,176925,236724,22086.0,5400000.0
2005-10-17,177139,203311,177139,203313,515963,25380.0,5400000.0
2005-10-18,233587,233587,226232,233593,682256,29160.0,5400000.0
2005-10-19,268631,268631,259549,268632,631026,33534.0,5400000.0
2005-10-20,308856,308856,304963,308862,524069,38556.0,5400000.0
2005-10-21,317516,355150,281177,328761,1886836,41040.0,5400000.0
2005-10-24,307561,332220,286364,289828,461860,36180.0,5400000.0
2005-10-25,260410,281175,247005,263873,1050371,32940.0,5400000.0
2005-10-26,263868,303233,263868,303238,482832,37854.0,5400000.0
2005-10-27,311449,346056,302798,315783,830688,39420.0,5400000.0
2005-10-28,317938,354276,296742,313620,590570,39150.0,5400000.0
2005-10-31,320098,326588,266893,268199,691396,33480.0,5400000.0
2005-11-01,247429,257811,227964,227969,1416146,28458.0,5400000.0
2005-11-02,212173,222338,205901,221048,1830143,27594.0,5400000.0
2005-11-03,224936,226662,216284,216289,975356,27000.0,5400000.0
2005-11-04,212391,215419,200707,202880,871907,25326.0,5400000.0
2005-11-07,206119,221904,206119,220183,980862,27486.0,5400000.0
2005-11-08,219751,220616,208719,209368,530008,26136.0,5400000.0
2005-11-09,207196,214770,203739,208503,611435,26028.0,5400000.0
2005-11-10,211964,212830,205261,205475,508812,25650.0,5400000.0
2005-11-11,205467,218446,202439,209801,869357,26190.0,5400000.0
2005-11-14,209795,209795,209795,209801,0,26190.0,5400000.0
2005-11-15,195095,240945,194877,240947,1517689,30078.0,5400000.0
2005-11-16,240938,255214,214553,224942,1806972,28080.0,5400000.0
2005-11-17,227964,229261,218447,218453,540596,27270.0,5400000.0
2005-11-18,222769,245697,218446,233593,1105963,29160.0,5400000.0
2005-11-21,234453,241803,228393,233593,382296,29160.0,5400000.0
2005-11-22,240080,242678,222777,222778,468546,27810.0,5400000.0
2005-11-23,224936,231856,221473,224942,346658,28080.0,5400000.0
2005-11-24,220609,222771,211957,217588,350649,27162.0,5400000.0
2005-11-25,214343,222347,211534,218885,334709,27324.0,5400000.0
2005-11-28,216716,233154,216285,226239,337163,28242.0,5400000.0
2005-11-29,221474,227964,212823,218453,246285,27270.0,5400000.0
2005-11-30,216292,234461,214126,218885,596008,27324.0,5400000.0
2005-12-01,223635,229259,218010,221048,301145,27594.0,5400000.0
2005-12-02,229260,253919,227098,253924,569286,31698.0,5400000.0
2005-12-05,270362,291989,254355,254356,1350504,31752.0,5400000.0
2005-12-06,250032,276852,239214,272525,497959,34020.0,5400000.0
2005-12-07,285506,285506,259551,265171,290864,35054.0,5718373.0
2005-12-08,268201,268632,242246,245705,319273,32480.0,5718373.0
2005-12-09,233588,251321,225367,227969,309985,30136.0,5718373.0
2005-12-12,225375,234026,221912,222778,261523,29450.0,5718373.0
2005-12-13,219744,256081,219744,256087,609106,33853.0,5718373.0
2005-12-14,256519,279017,250899,260413,552093,34425.0,5718373.0
2005-12-15,260410,294156,252624,281177,553455,37169.0,5718373.0
2005-12-16,271651,291982,246132,285503,379420,37741.0,5718373.0
2005-12-19,281599,294149,272086,272092,400418,35969.0,5718373.0
2005-12-20,260846,272095,231429,231430,515948,30593.0,5718373.0
2005-12-21,220608,264732,220608,241379,432029,31909.0,5718373.0
2005-12-22,243107,259550,220615,224508,228672,29678.0,5718373.0
2005-12-23,224500,230990,196814,212396,170139,28077.0,5718373.0
2005-12-26,207634,230126,207634,217588,149066,28763.0,5718373.0
2005-12-27,212398,220184,208504,210450,158921,27820.0,5718373.0
2005-12-28,209801,222776,207639,211964,184218,28020.0,5718373.0
2005-12-29,243537,243537,243537,243543,119759,32194.0,5718373.0
2006-01-02,258677,279874,255215,279879,491780,36998.0,5718373.0
2006-01-03,279874,321831,259543,270362,2761609,35740.0,5718373.0
2006-01-04,272087,279008,255215,271227,970809,35854.0,5718373.0
2006-01-05,272093,304103,244838,254356,2010975,33624.0,5718373.0
2006-01-06,250025,259973,243535,250896,502656,33167.0,5718373.0
2006-01-09,254349,256511,225802,227969,524376,30136.0,5718373.0
2006-01-10,224501,234454,219312,227969,379437,30136.0,5718373.0
2006-01-11,227964,238777,225802,227969,349399,30136.0,5718373.0
2006-01-12,225373,245704,225373,237919,490021,31451.0,5718373.0
2006-01-13,237919,245705,229268,231430,321681,30593.0,5718373.0
2006-01-16,231856,239207,227962,229700,280807,30365.0,5718373.0
2006-01-17,227528,233588,224070,224076,354004,29621.0,5718373.0
2006-01-18,222776,224077,195094,212829,367751,28134.0,5718373.0
2006-01-19,211526,216066,201143,210017,273452,27763.0,5718373.0
2006-01-20,203313,208507,178658,188172,380063,24875.0,5718373.0
2006-01-23,166544,181250,160054,160054,259425,21158.0,5718373.0
2006-01-24,140588,181249,136046,174330,450818,23045.0,5718373.0
2006-01-25,167840,189903,167840,171734,323704,22702.0,5718373.0
2006-01-26,173027,176920,166537,171301,163959,22645.0,5718373.0
2006-01-27,173892,179947,171296,176059,254326,23274.0,5718373.0
2006-01-31,179519,189472,178223,180386,232064,23846.0,5718373.0
2006-02-01,180821,184279,164382,179520,275515,23731.0,5718373.0
2006-02-02,180812,188163,173026,173032,125194,22873.0,5718373.0
2006-02-03,165461,170868,162216,162218,162753,21444.0,5718373.0
2006-02-06,153999,157244,145130,148158,425334,19585.0,5718373.0
2006-02-07,149672,152051,145779,145779,268495,19271.0,5718373.0
2006-02-08,145777,164381,145777,150754,638535,19929.0,5718373.0
2006-02-09,151403,155732,147079,147293,220124,19471.0,5718373.0
2006-02-10,147944,151402,143616,151403,197965,20014.0,5718373.0
2006-02-13,152267,158756,148809,149240,141360,19728.0,5718373.0
2006-02-14,151395,152696,145340,147077,95266,19442.0,5718373.0
2006-02-15,152696,152696,145341,145347,91547,19214.0,5718373.0
2006-02-16,144910,148802,143392,144697,85237,19128.0,5718373.0
2006-02-17,143392,149234,143392,146212,185781,19328.0,5718373.0
2006-02-20,144699,146212,138856,142103,110448,18785.0,5718373.0
2006-02-21,142103,147079,140372,141021,144032,18642.0,5718373.0
2006-02-22,141013,147938,139286,142967,221979,18899.0,5718373.0
2006-02-23,143390,149015,140798,144914,285037,19157.0,5718373.0
2006-02-24,144474,156588,143608,152700,344193,20186.0,5718373.0
2006-02-27,154859,161778,151396,157892,216376,20872.0,5718373.0
2006-02-28,157891,161136,153350,157026,161609,20758.0,5718373.0
2006-03-02,155943,169789,155943,163083,246787,21558.0,5718373.0
2006-03-03,166967,166967,153557,158757,224867,20986.0,5718373.0
2006-03-06,155288,182543,155288,182548,721843,24132.0,5718373.0
2006-03-07,181243,201143,173675,186226,954292,24618.0,5718373.0
2006-03-08,180601,192063,180601,188388,214006,24904.0,5718373.0
2006-03-09,189035,206774,189035,199419,491196,26362.0,5718373.0
2006-03-10,197256,229266,192497,229267,1417170,30307.0,5718373.0
2006-03-13,230555,230990,195088,195094,2625941,25790.0,5718373.0
2006-03-14,192498,196821,168057,177358,1154451,23445.0,5718373.0
2006-03-15,177575,184713,158757,160054,983671,21158.0,5718373.0
2006-03-16,157668,159616,149881,150971,530364,19957.0,5718373.0
2006-03-17,150755,156161,145779,153565,514744,20300.0,5718373.0
2006-03-20,151830,155075,149233,153350,392056,20272.0,5718373.0
2006-03-21,155723,157667,147072,147077,542154,19442.0,5718373.0
2006-03-22,145347,146643,136696,138858,506412,18356.0,5718373.0
2006-03-23,139499,147072,138203,141453,253307,19520.0,5969510.0
2006-03-24,141446,142742,133224,136263,234584,18804.0,5969510.0
2006-03-27,137991,145347,137991,142751,289126,19699.0,5969510.0
2006-03-28,142742,144691,136688,140156,158808,19341.0,5969510.0
2006-03-29,137119,144475,136259,141453,214103,19520.0,5969510.0
2006-03-30,147072,162644,144257,162650,1194128,22445.0,5969510.0
2006-03-31,165022,168480,154209,156594,664136,21610.0,5969510.0
2006-04-03,161135,165029,158756,161785,517635,22326.0,5969510.0
2006-04-04,161778,166106,158315,159622,373833,22027.0,5969510.0
2006-04-05,160912,177348,160046,161352,650708,22266.0,5969510.0
2006-04-06,162650,166544,157026,160054,295472,22087.0,5969510.0
2006-04-07,160047,163509,145771,152485,365277,21043.0,5969510.0
2006-04-10,150529,162208,148367,158108,641002,21819.0,5969510.0
2006-04-11,161567,176061,159406,171086,488699,23609.0,5969510.0
2006-04-12,170860,179511,160046,173897,823811,23997.0,5969510.0
2006-04-13,177349,189246,166536,186442,661945,25729.0,5969510.0
2006-04-14,188162,198114,182973,187306,699944,25848.0,5969510.0
2006-04-17,188164,188164,175189,175194,298063,24177.0,5969510.0
2006-04-18,174766,174766,163948,170869,552731,23580.0,5969510.0
2006-04-19,171518,182332,170866,179088,390053,24714.0,5969510.0
2006-04-20,177786,178864,168268,175194,333254,24177.0,5969510.0
2006-04-21,173033,177792,168274,168706,319639,23281.0,5969510.0
2006-04-24,166112,173463,162214,163298,238025,22535.0,5969510.0
2006-04-25,163727,167402,155723,159622,202507,22296.0,6042260.0
2006-04-26,155724,164375,149234,158757,396612,22284.0,6071987.0
2006-04-27,160047,166966,159181,164380,241016,23210.0,6107977.0
2006-04-28,163947,163947,155943,163947,251831,23486.0,6196866.0
2006-05-02,162650,173032,162650,170436,558767,24804.0,6295358.0
2006-05-03,170867,172168,162216,163083,450126,23733.0,6295358.0
2006-05-04,161355,185143,161355,178872,1087343,26031.0,6295358.0
2006-05-08,176919,180377,167402,170652,397263,24962.0,6327603.0
2006-05-09,170647,170647,153557,156378,323264,22874.0,6327603.0
2006-05-10,159624,161137,152051,154431,266390,22590.0,6327603.0
2006-05-11,150972,156597,147509,152051,205097,22242.0,6327603.0
2006-05-12,151396,162644,148587,157892,300438,23153.0,6343243.0
2006-05-15,155944,161568,155944,158324,184882,23216.0,6343243.0
2006-05-16,160054,172386,156809,156810,332224,22994.0,6343243.0
2006-05-17,155289,178864,155289,172815,648233,25341.0,6343243.0
2006-05-18,172816,198553,171732,198554,1785495,29115.0,6343243.0
2006-05-19,198989,205044,189253,201582,1289721,29716.0,6376897.0
2006-05-22,203304,211090,171512,171518,961804,25284.0,6376897.0
2006-05-23,163081,163734,154647,160054,729579,23595.0,6376897.0
2006-05-24,157892,178658,157892,170220,913488,25093.0,6376897.0
2006-05-25,170219,191633,151402,151403,1098206,22319.0,6376897.0
2006-05-26,160920,174112,156161,174113,490445,25667.0,6376897.0
2006-05-29,180385,188171,160055,166976,1225882,24933.0,6459331.0
2006-05-30,168696,170859,158749,165245,364903,24707.0,6467926.0
2006-06-01,166105,167831,152042,152700,397326,22832.0,6467926.0
2006-06-02,154639,156800,130845,144914,831968,21668.0,6467926.0
2006-06-05,144908,147283,131499,131504,224230,19662.0,6467926.0
2006-06-07,125008,129767,111816,111822,730370,16720.0,6467926.0
2006-06-08,107058,117224,100786,112470,442558,16817.0,6467926.0
2006-06-09,113762,119386,111165,113120,547681,16914.0,6467926.0
2006-06-12,110309,116364,109443,116148,346583,17366.0,6467926.0
2006-06-13,112895,113761,108136,108577,292148,16234.0,6467926.0
2006-06-14,106417,109875,104686,108145,227769,16203.0,6481386.0
2006-06-15,111164,124361,110303,124367,671796,18634.0,6481386.0
2006-06-16,132795,142742,122194,126746,942339,18990.0,6481386.0
2006-06-19,124151,134317,121554,131720,521732,19736.0,6481386.0
2006-06-20,131711,139284,127606,135397,566864,20287.0,6481386.0
2006-06-21,134092,140151,129551,138425,499434,20740.0,6481386.0
2006-06-22,141020,159188,135400,159189,1596524,23852.0,6481386.0
2006-06-23,156154,180377,151395,173032,1444267,25926.0,6481386.0
2006-06-26,166537,168267,147072,147077,753638,22037.0,6481386.0
2006-06-27,136689,136689,125010,125016,1389075,18739.0,6483978.0
2006-06-28,118961,134533,117443,122420,1093489,18350.0,6483978.0
2006-06-29,125010,129334,118738,120257,493127,18025.0,6483978.0
2006-06-30,123497,134092,122631,128909,620030,19322.0,6483978.0
2006-07-03,128908,130639,125446,125664,300427,19377.0,6670247.0
2006-07-04,128474,134964,126313,132585,472265,20444.0,6670247.0
2006-07-05,128043,142749,127613,133450,524518,20578.0,6670247.0
2006-07-06,133668,141885,133668,139507,653919,21512.0,6670247.0
2006-07-07,140589,143185,134098,136479,506413,21045.0,6670247.0
2006-07-10,137991,143185,134964,139723,766040,21545.0,6670247.0
2006-07-11,139286,142096,133445,136695,376240,21115.0,6681871.0
2006-07-12,136477,137990,129992,131937,377093,20380.0,6681871.0
2006-07-13,129992,140587,129992,140588,318802,21716.0,6681871.0
2006-07-14,142750,161567,138857,151403,1191145,23387.0,6681871.0
2006-07-18,143833,147078,128692,128692,406254,19879.0,6681871.0
2006-07-19,119823,125447,109444,116796,1682825,18041.0,6681871.0
2006-07-20,117661,125017,115930,116796,490028,18041.0,6681871.0
2006-07-21,117443,118961,107713,111389,516232,17206.0,6681871.0
2006-07-24,110515,113330,106840,107063,285541,16621.0,6715541.0
2006-07-25,108135,110514,104030,106415,506788,16520.0,6715541.0
2006-07-26,107271,109002,103596,103819,369023,16117.0,6715541.0
2006-07-27,105545,107271,99921,105333,560812,16352.0,6715541.0
2006-07-28,103813,106623,101434,101440,342602,16403.0,6994944.0
2006-07-31,102730,102730,97324,97547,418333,15774.0,6994944.0
2006-08-01,97540,98619,86510,87381,712499,14130.0,6994944.0
2006-08-02,86291,94295,86291,93005,594540,15039.0,6994944.0
2006-08-03,93437,96465,90410,91707,366877,14829.0,6994944.0
2006-08-04,91698,93429,88240,89111,200399,14410.0,6994944.0
2006-08-07,89537,94726,89106,91275,282647,14759.0,6994944.0
2006-08-08,91059,96248,91059,93869,424335,15179.0,6994944.0
2006-08-09,93438,96248,90628,93869,354816,15179.0,6994944.0
2006-08-10,94734,97331,93007,93221,459848,15074.0,6994944.0
2006-08-11,93656,95170,89976,89976,496093,14549.0,6994944.0
2006-08-14,89968,90833,86292,87381,243476,14130.0,6994944.0
2006-08-16,89537,89537,86941,87381,304180,14130.0,6994944.0
2006-08-17,87597,89763,86518,87597,530008,14165.0,6994944.0
2006-08-18,87813,92355,87813,90841,604886,14689.0,6994944.0
2006-08-21,91707,93656,88031,88462,459232,14305.0,6994944.0
2006-08-22,88240,89536,88022,89111,255762,14410.0,6994944.0
2006-08-23,89320,94515,89107,91923,649443,14864.0,6994944.0
2006-08-24,92142,104470,90411,98628,1904449,15948.0,6994944.0
2006-08-25,101433,101433,93860,96898,494095,15669.0,6994944.0
2006-08-28,96893,97972,92565,92788,454212,15004.0,6994944.0
2006-08-29,93437,98627,93008,97114,598830,15704.0,6994944.0
2006-08-30,97759,100998,93648,93654,667817,15144.0,6994944.0
2006-08-31,94734,95600,90841,90841,444110,14689.0,6994944.0
2006-09-01,90834,93001,88890,90409,429626,14619.0,6994944.0
2006-09-04,91275,94085,91275,94086,379950,15214.0,6994944.0
2006-09-05,95600,96683,93008,93869,430263,15179.0,6994944.0
2006-09-06,94303,99279,93867,97979,936289,15844.0,6994944.0
2006-09-07,99927,112473,99492,99493,5797267,16088.0,6994944.0
2006-09-08,101872,102738,94086,94735,1129957,15319.0,6994944.0
2006-09-11,95170,95817,89328,89976,1099905,14549.0,6994944.0
2006-09-12,90620,92782,89537,92140,810133,14899.0,6994944.0
2006-09-13,90834,91700,86511,88030,1115814,14235.0,6994944.0
2006-09-14,88023,89537,87376,87381,409871,14130.0,6994944.0
2006-09-15,88029,90191,88029,89544,487871,14480.0,6994944.0
2006-09-18,89544,91923,89544,91707,564453,14829.0,6994944.0
2006-09-19,91276,92355,89327,90841,507070,14689.0,6994944.0
2006-09-20,91699,91916,89106,89761,336974,14515.0,6994944.0
2006-09-21,91059,96901,89976,93869,1755242,15179.0,6994944.0
2006-09-22,95591,97757,91050,91490,1047545,14794.0,6994944.0
2006-09-25,91486,91700,87377,88030,535554,14235.0,6994944.0
2006-09-26,88241,92134,87805,92140,690526,14899.0,6994944.0
2006-09-27,93438,94086,89763,92355,696678,14934.0,6994944.0
2006-09-28,92788,93006,88248,88679,607627,14340.0,6994944.0
2006-09-29,88679,91059,87813,89976,479889,14549.0,6994944.0
2006-10-02,93437,94520,89327,90193,1034355,14584.0,6994944.0
2006-10-04,88678,92789,88249,89328,561883,14445.0,6994944.0
2006-10-09,89326,89326,76133,76134,1394566,12311.0,6994944.0
2006-10-10,73965,79589,73965,76350,463360,12346.0,6994944.0
2006-10-11,76351,76351,65320,72025,474394,11647.0,6994944.0
2006-10-12,72457,76568,72457,76134,509471,12311.0,6994944.0
2006-10-13,77210,80455,76345,77864,732368,12591.0,6994944.0
2006-10-16,79155,81752,78077,79378,417236,12836.0,6994944.0
2006-10-17,79153,79153,73528,76567,321720,12381.0,6994944.0
2006-10-18,76562,78075,73529,74836,984865,12101.0,6994944.0
2006-10-19,75268,75486,73107,74404,329844,12031.0,6994944.0
2006-10-20,74396,76127,73317,73971,332831,14690.0,8590689.0
2006-10-23,73972,77430,73754,73754,1119791,14647.0,8590689.0
2006-10-24,74619,74619,71374,74620,1896122,14819.0,8590689.0
2006-10-25,76999,77647,74620,75269,1308327,14948.0,8590689.0
2006-10-26,75043,86509,74395,84353,4740164,16752.0,8590689.0
2006-10-27,82188,83054,77216,78513,1452144,15592.0,8590689.0
2006-10-30,78731,81759,73537,73539,1216767,14604.0,8590689.0
2006-10-31,73754,75051,72889,72890,830801,14475.0,8590689.0
2006-11-01,72882,75261,72451,74836,1057445,14862.0,8590689.0
2006-11-02,73537,75051,73537,74404,650158,14776.0,8590689.0
2006-11-03,75702,79595,74837,76134,1518759,15120.0,8590689.0
2006-11-06,77864,87164,76568,84786,4064517,16838.0,8590689.0
2006-11-07,84996,87805,82182,83487,2175137,16580.0,8590689.0
2006-11-08,85869,95817,85221,90841,6213777,18040.0,8590689.0
2006-11-09,91057,98844,88030,94086,2877031,18685.0,8590689.0
2006-11-10,92565,97324,86510,88895,2266408,17654.0,8590689.0
2006-11-13,88890,90403,83696,86516,1450285,17181.0,8590689.0
2006-11-14,87813,99492,86948,99493,4893928,19759.0,8590689.0
2006-11-15,99053,104030,92133,95384,3802855,18942.0,8590689.0
2006-11-16,95599,107713,95168,96465,5468255,19157.0,8590689.0
2006-11-17,95593,100569,94297,98195,2113620,19501.0,8590689.0
2006-11-20,99055,106193,97973,98195,3337593,19501.0,8590689.0
2006-11-21,96246,105981,94302,105982,3732477,21434.0,8748569.0
2006-11-22,121765,121765,121765,121771,433245,24627.0,8748569.0
2006-11-23,129767,138849,121763,127611,8080065,25808.0,8748569.0
