인터플렉스(051370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-09,14268,14452,13670,14316,202794,254719.0,16380672.0
2016-08-10,14360,14406,13716,13947,117589,248167.0,16380672.0
2016-08-11,13854,14545,13762,14499,143057,257996.0,16380672.0
2016-08-12,14729,17398,14591,16801,1397076,298947.0,16380672.0
2016-08-16,16846,17813,16800,17169,458109,305500.0,16380672.0
2016-08-17,17306,18503,17168,18458,709367,328432.0,16380672.0
2016-08-18,18780,18872,17030,17215,604079,306319.0,16380672.0
2016-08-19,17306,19516,16570,18688,994326,332528.0,16380672.0
2016-08-22,18687,19239,17813,18872,399805,335804.0,16380672.0
2016-08-23,18872,19009,17859,18228,237642,324337.0,16380672.0
2016-08-24,18319,18503,17675,17952,214600,319423.0,16380672.0
2016-08-25,18042,18365,16892,16985,303416,302223.0,16380672.0
2016-08-26,17030,17859,16800,17583,315927,312871.0,16380672.0
2016-08-29,17260,17859,17030,17491,158693,311233.0,16380672.0
2016-08-30,17398,18687,16293,17491,363343,311233.0,16380672.0
2016-08-31,17583,17629,16339,16893,263430,300585.0,16380672.0
2016-09-01,16432,17030,16155,16616,234481,295671.0,16380672.0
2016-09-02,16662,16892,16386,16801,146460,298947.0,16380672.0
2016-09-05,16846,17490,16570,17077,248248,303861.0,16380672.0
2016-09-06,17168,17398,16800,16939,71316,301404.0,16380672.0
2016-09-07,17168,17352,16201,16249,138617,289119.0,16380672.0
2016-09-08,16386,16432,15465,16065,175488,285843.0,16380672.0
2016-09-09,16063,16293,15511,16249,87182,289119.0,16380672.0
2016-09-12,15557,15788,15004,15006,165856,267005.0,16380672.0
2016-09-13,15281,15788,15004,15006,145684,267005.0,16380672.0
2016-09-19,15327,16063,14545,15558,213205,276833.0,16380672.0
2016-09-20,15511,15880,15373,15788,93644,280929.0,16380672.0
2016-09-21,15742,15788,15327,15328,69290,272738.0,16380672.0
2016-09-22,15373,16155,15189,15926,155044,283386.0,16380672.0
2016-09-23,15742,15971,14637,15190,300622,270281.0,16380672.0
2016-09-26,14498,15373,14130,14960,574345,266186.0,16380672.0
2016-09-27,15281,15880,15189,15788,261955,280929.0,16380672.0
2016-09-28,16017,16386,15465,16387,188110,291576.0,16380672.0
2016-09-29,16938,17306,16754,16893,413081,300585.0,16380672.0
2016-09-30,17168,18319,16892,18320,488938,325975.0,16380672.0
2016-10-04,18549,18687,17583,18090,256262,321880.0,16380672.0
2016-10-05,18088,18411,17813,18412,136495,327613.0,16380672.0
2016-10-06,18457,18457,17260,17491,280798,311233.0,16380672.0
2016-10-07,17629,18319,17444,17998,254215,320242.0,16380672.0
2016-10-10,17675,17859,16478,16709,318397,297309.0,16380672.0
2016-10-11,16708,17583,16109,16111,352290,286662.0,16380672.0
2016-10-12,15742,16432,15695,16433,123765,292395.0,16380672.0
2016-10-13,16478,16478,14498,14960,393801,266186.0,16380672.0
2016-10-14,15143,15419,14637,15144,127529,269462.0,16380672.0
2016-10-17,15419,15419,15004,15098,87225,268643.0,16380672.0
2016-10-18,15189,15971,14637,15834,156269,281748.0,16380672.0
2016-10-19,15465,16109,15419,15742,139909,280109.0,16380672.0
2016-10-20,16426,16426,15693,16182,104313,271100.0,16380672.0
2016-10-21,16182,16475,15937,16036,64296,268643.0,16380672.0
2016-10-24,16377,16377,15595,15938,54681,267005.0,16380672.0
2016-10-25,15986,16035,15351,15987,104689,267824.0,16380672.0
2016-10-26,15155,15644,14960,15253,110764,255538.0,16380672.0
2016-10-27,15497,16231,15253,16231,85130,271919.0,16380672.0
2016-10-28,15937,16817,15937,15987,113755,267824.0,16380672.0
2016-10-31,15937,16231,15595,15938,59577,267005.0,16380672.0
2016-11-01,15742,16720,15742,16378,118820,274376.0,16380672.0
2016-11-02,16377,16426,15888,16133,65345,270281.0,16380672.0
2016-11-03,16133,16328,15253,15449,100448,258815.0,16380672.0
2016-11-04,15253,15693,15253,15302,39438,256358.0,16380672.0
2016-11-07,15546,16182,15546,15840,70998,265367.0,16380672.0
2016-11-08,15840,15888,15057,15302,163231,256358.0,16380672.0
2016-11-09,15302,15400,14128,14324,266702,239977.0,16380672.0
2016-11-10,14666,15057,14128,14324,91614,239977.0,16380672.0
2016-11-11,14226,14324,13737,14178,52347,237520.0,16380672.0
2016-11-14,14373,14715,13982,14716,77923,246529.0,16380672.0
2016-11-15,14764,14911,14422,14471,46721,242434.0,16380672.0
2016-11-16,14471,15644,14373,15302,119255,256358.0,16380672.0
2016-11-17,15644,15644,14568,14667,119578,245710.0,16380672.0
2016-11-18,14960,14960,14128,14276,88595,239158.0,16380672.0
2016-11-21,14177,14177,13640,13933,54781,233425.0,16380672.0
2016-11-22,14177,14324,13688,13689,49640,229329.0,16380672.0
2016-11-23,13591,14080,13542,13738,96687,230148.0,16380672.0
2016-11-24,13542,14862,13444,14520,189542,243253.0,16380672.0
2016-11-25,14520,16133,14373,15840,392270,265367.0,16380672.0
2016-11-28,15791,16280,15595,15742,181501,263729.0,16380672.0
2016-11-29,15693,16768,15644,16622,188486,278471.0,16380672.0
2016-11-30,16475,16866,16084,16622,129853,278471.0,16380672.0
2016-12-01,16622,16671,15937,16427,96988,275195.0,16380672.0
2016-12-02,16328,16328,15888,15889,84080,266186.0,16380672.0
2016-12-05,15644,15888,15204,15547,107557,260453.0,16380672.0
2016-12-06,15644,16084,15351,15693,150759,262910.0,16380672.0
2016-12-07,16231,17502,15986,17209,425535,288300.0,16380672.0
2016-12-08,17062,18724,16817,18236,487792,393127.0,21079212.0
2016-12-09,18235,18577,18088,18089,248045,389965.0,21079212.0
2016-12-12,18186,18675,17942,18529,212807,399451.0,21079212.0
2016-12-13,18822,19262,18333,18578,242280,400505.0,21079212.0
2016-12-14,18431,19164,18137,19067,207986,411045.0,21079212.0
2016-12-15,18577,19506,18577,19213,177563,414207.0,21079212.0
2016-12-16,19555,19555,18871,19311,104350,416314.0,21079212.0
2016-12-19,19506,20875,19164,20436,353527,440556.0,21079212.0
2016-12-20,20680,21119,20435,20876,263445,450041.0,21079212.0
2016-12-21,20875,22733,20777,22293,388977,480606.0,21079212.0
2016-12-22,22293,23808,22293,23516,430639,506955.0,21079212.0
2016-12-23,23760,24200,21853,22440,504152,483768.0,21079212.0
2016-12-26,22048,23711,22048,23027,309834,496415.0,21079212.0
2016-12-27,23075,24640,23026,24249,367053,522764.0,21079212.0
2016-12-28,24688,25226,24053,24689,284169,532250.0,21079212.0
2016-12-29,24835,25911,24102,25227,333667,543844.0,21079212.0
2017-01-02,25617,25813,24737,25520,186257,550167.0,21079212.0
2017-01-03,25617,25617,23955,24591,416151,530142.0,21079212.0
2017-01-04,24297,24688,23173,23613,538717,509063.0,21079212.0
2017-01-05,23759,24395,23368,24396,301273,525926.0,21079212.0
2017-01-06,24395,24591,23662,23907,176826,515387.0,21079212.0
2017-01-09,23906,24102,23320,23711,160463,511171.0,21079212.0
2017-01-10,23857,24933,23808,23956,286439,516441.0,21079212.0
2017-01-11,23857,24248,23613,23956,120996,516441.0,21079212.0
2017-01-12,24053,24248,23466,23564,194171,508009.0,21079212.0
2017-01-13,23564,23955,22977,23613,177268,509063.0,21079212.0
2017-01-16,23808,23808,22440,22684,172961,489038.0,21079212.0
2017-01-17,22684,23222,22146,22147,180295,477444.0,21079212.0
2017-01-18,22146,23466,21951,23271,280079,501685.0,21079212.0
2017-01-19,23466,23515,22782,22831,174043,492200.0,21079212.0
2017-01-20,22586,23271,22488,22684,109781,489038.0,21079212.0
2017-01-23,22097,23026,22000,22733,155243,490092.0,21079212.0
2017-01-24,22733,23662,22684,23613,252583,509063.0,21079212.0
2017-01-25,23857,23857,23320,23418,106165,504847.0,21079212.0
2017-01-26,23662,24688,23124,24396,228165,525926.0,21079212.0
2017-01-31,24444,25568,23906,24738,366105,533304.0,21079212.0
2017-02-01,24688,25128,24444,24738,148979,533304.0,21079212.0
2017-02-02,24933,24933,23417,23662,166468,510117.0,21079212.0
2017-02-03,23857,24004,22977,23711,116936,511171.0,21079212.0
2017-02-06,23857,23906,23124,23173,100559,499577.0,21079212.0
2017-02-07,23124,23368,22097,23076,191279,497469.0,21079212.0
2017-02-08,23466,23906,23124,23711,158443,511171.0,21079212.0
2017-02-09,23955,24493,23417,24347,209800,524872.0,21079212.0
2017-02-10,24444,24933,23320,23467,214947,505901.0,21079212.0
2017-02-13,23173,23515,22684,23369,138355,503793.0,21079212.0
2017-02-14,23759,23759,22684,23027,126455,496415.0,21079212.0
2017-02-15,22928,24542,22733,24444,290902,526980.0,21079212.0
2017-02-16,24444,25422,24200,24884,296796,536466.0,21079212.0
2017-02-17,25226,27475,24982,27036,643352,582840.0,21079212.0
2017-02-20,27328,28160,27084,27182,293722,586002.0,21079212.0
2017-02-21,27084,27475,26693,27036,155522,582840.0,21079212.0
2017-02-22,27035,28648,26791,27671,352169,596542.0,21079212.0
2017-02-23,27817,27817,26497,27427,200359,591272.0,21079212.0
2017-02-24,27475,27475,26008,26449,231293,570193.0,21079212.0
2017-02-27,26448,27280,25862,26693,126749,575462.0,21079212.0
2017-02-28,26888,27475,26351,27182,116522,586002.0,21079212.0
2017-03-02,27377,28404,26937,28013,188394,603919.0,21079212.0
2017-03-03,28355,29675,28160,29284,489570,631322.0,21079212.0
2017-03-06,29333,30995,29333,30947,279528,667157.0,21079212.0
2017-03-07,31239,31337,30262,30996,169974,668211.0,21079212.0
2017-03-08,30946,31288,30457,30751,127969,662941.0,21079212.0
2017-03-09,30800,31191,29675,30213,155228,651348.0,21079212.0
2017-03-10,30115,30800,29333,30604,166359,659779.0,21079212.0
2017-03-13,30995,31191,29577,30018,146651,647132.0,21079212.0
2017-03-14,29822,30262,29773,30018,92232,647132.0,21079212.0
2017-03-15,29871,30017,28893,29284,147549,631322.0,21079212.0
2017-03-16,29284,29577,28991,29529,100757,636592.0,21079212.0
2017-03-17,29480,30800,28991,30800,233490,663995.0,21079212.0
2017-03-20,30800,30848,29137,29236,254899,630268.0,21079212.0
2017-03-21,29382,29822,29235,29382,116758,633430.0,21079212.0
2017-03-22,29235,29675,28062,28649,141480,617621.0,21079212.0
2017-03-23,28551,28893,26693,27133,381972,584948.0,21079212.0
2017-03-24,27084,28355,26791,28160,178345,607081.0,21079212.0
2017-03-27,28306,29675,28257,29333,222205,632376.0,21079212.0
2017-03-28,29724,29822,28355,28551,129582,615513.0,21079212.0
2017-03-29,28551,28844,28111,28160,98977,607081.0,21079212.0
2017-03-30,28160,29431,27426,29187,186482,629214.0,21079212.0
2017-03-31,29724,29724,28453,28600,99175,616567.0,21079212.0
2017-04-03,28648,28648,27671,28404,101991,612351.0,21079212.0
2017-04-04,28404,28453,27720,28356,105546,611297.0,21079212.0
2017-04-05,28257,29479,27964,29040,207035,626053.0,21079212.0
2017-04-06,28942,28991,28160,28942,231068,623945.0,21079212.0
2017-04-07,28600,31777,28502,31484,684772,678751.0,21079212.0
2017-04-10,31288,31631,29333,29969,560697,646078.0,21079212.0
2017-04-11,29968,30262,28844,29627,337567,638700.0,21079212.0
2017-04-12,29626,29822,28942,29431,169191,634484.0,21079212.0
2017-04-13,29577,30751,29382,29529,238602,636592.0,21079212.0
2017-04-14,29284,30506,29186,29822,180468,642916.0,21079212.0
2017-04-17,29822,30360,29577,30311,130070,653456.0,21079212.0
2017-04-18,30311,30311,29431,29676,176088,639754.0,21079212.0
2017-04-19,29675,30311,29528,29773,143724,641862.0,21079212.0
2017-04-20,29577,29724,27671,27867,402654,600758.0,21079212.0
2017-04-21,27915,28013,26791,27280,342295,588110.0,21079212.0
2017-04-24,27280,27817,26448,27769,189087,598650.0,21079212.0
2017-04-25,27817,27915,27084,27769,131177,598650.0,21079212.0
2017-04-26,27964,28062,27475,27671,91967,596542.0,21079212.0
2017-04-27,27671,27768,26888,26938,108806,580732.0,21079212.0
2017-04-28,27280,28062,26888,27378,204664,590218.0,21079212.0
2017-05-02,27377,27524,26888,27231,85719,587056.0,21079212.0
2017-05-04,27133,27328,26840,26987,135720,581786.0,21079212.0
2017-05-08,26888,27524,26644,27524,111776,593380.0,21079212.0
2017-05-10,27720,28111,26986,27182,124101,586002.0,21079212.0
2017-05-11,27182,28746,26693,28551,240255,615513.0,21079212.0
2017-05-12,28551,28991,27768,27916,169171,601812.0,21079212.0
2017-05-15,27915,27915,27280,27622,83795,595488.0,21079212.0
2017-05-16,27377,28257,26791,27671,183983,596542.0,21079212.0
2017-05-17,28013,30164,27768,29969,532767,646078.0,21079212.0
2017-05-18,29431,30702,29431,30409,335596,655563.0,21079212.0
2017-05-19,30164,32217,30164,31876,468239,687182.0,21079212.0
2017-05-22,32120,32608,31582,32071,217176,691398.0,21079212.0
2017-05-23,32071,33195,31484,32267,257089,695614.0,21079212.0
2017-05-24,32657,33293,32120,32413,194034,698776.0,21079212.0
2017-05-25,32804,32951,29920,30311,393278,653456.0,21079212.0
2017-05-26,30506,31288,30213,30556,245739,658725.0,21079212.0
2017-05-29,30995,32462,30800,31924,387181,688236.0,21079212.0
2017-05-30,32168,34613,31973,34564,561799,745150.0,21079212.0
2017-05-31,34320,34368,32511,33196,619559,715639.0,21079212.0
2017-06-01,32951,33146,32217,32951,361544,710369.0,21079212.0
2017-06-02,32951,33391,32168,32756,351395,706154.0,21079212.0
2017-06-05,33048,33440,32364,33049,143398,712477.0,21079212.0
2017-06-07,33146,33733,32853,33440,226410,720909.0,21079212.0
2017-06-08,33586,34955,33391,34662,329849,747258.0,21079212.0
2017-06-09,34808,35688,34075,35444,221266,764121.0,21079212.0
2017-06-12,34808,35053,33684,34711,320237,748312.0,21079212.0
2017-06-13,34613,34711,33537,33978,192339,732503.0,21079212.0
2017-06-14,34417,36568,33928,36178,518749,779931.0,21079212.0
2017-06-15,36177,37106,35395,37009,203446,797848.0,21079212.0
2017-06-16,36666,37400,36422,37009,129319,797848.0,21079212.0
2017-06-19,38133,40284,37791,39502,541658,851600.0,21079212.0
2017-06-20,40088,40186,38280,38378,302737,827359.0,21079212.0
2017-06-21,38280,39306,37155,39160,163884,844222.0,21079212.0
2017-06-22,39208,40822,38573,38622,247546,832629.0,21079212.0
2017-06-23,39257,39697,38817,39404,107369,849492.0,21079212.0
2017-06-26,39404,39453,38328,38867,159666,837899.0,21079212.0
2017-06-27,38964,39013,37742,37938,173848,817873.0,21079212.0
2017-06-28,37937,38524,36715,37009,181749,797848.0,21079212.0
2017-06-29,37106,37742,36568,37156,105188,801010.0,21079212.0
2017-06-30,36373,38866,36177,38524,227333,830521.0,21079212.0
2017-07-03,38182,38524,36422,36862,171488,794686.0,21079212.0
2017-07-04,36862,37693,35884,36813,133451,793632.0,21079212.0
2017-07-05,36519,37888,36519,36911,130245,795740.0,21079212.0
2017-07-06,37448,37448,35395,35884,209585,773607.0,21079212.0
2017-07-07,35688,36568,35444,36178,74957,779931.0,21079212.0
2017-07-10,36666,37937,35737,37498,215234,808388.0,21079212.0
2017-07-11,37888,38035,36617,37107,89406,799956.0,21079212.0
2017-07-12,37644,37742,36568,36667,151381,790470.0,21079212.0
2017-07-13,36764,37448,36128,36667,121285,790470.0,21079212.0
2017-07-14,36715,39355,36715,38427,367923,828413.0,21079212.0
2017-07-17,38671,38964,37497,38720,137359,834737.0,21079212.0
2017-07-18,39208,41213,38573,40871,496112,881111.0,21079212.0
2017-07-19,41360,41408,39746,40480,242307,872679.0,21079212.0
2017-07-20,40333,40382,39453,40236,127619,867410.0,21079212.0
2017-07-21,40088,41115,39648,39649,169645,854762.0,21079212.0
2017-07-24,39648,40528,39062,39844,123606,858978.0,21079212.0
2017-07-25,40333,40333,37302,38036,279423,819981.0,21079212.0
2017-07-26,38133,39013,35982,37058,248239,798902.0,21079212.0
2017-07-27,37253,37888,35982,36080,141508,777823.0,21079212.0
2017-07-28,36177,36226,32755,34076,403647,734611.0,21079212.0
2017-07-31,33342,34075,32608,33782,182716,728287.0,21079212.0
2017-08-01,33733,35688,33440,34662,170689,747258.0,21079212.0
2017-08-02,36079,37155,35346,36813,294193,793632.0,21079212.0
2017-08-03,37057,37057,34808,35444,141648,764121.0,21079212.0
2017-08-04,35444,36128,35053,35933,71511,774661.0,21079212.0
2017-08-07,36226,37008,35200,36862,117300,794686.0,21079212.0
2017-08-08,37155,39306,37155,38476,327718,829467.0,21079212.0
2017-08-09,38426,39404,37693,38720,305801,834737.0,21079212.0
2017-08-10,38720,41066,38720,40920,686579,882165.0,21079212.0
2017-08-11,39746,44195,39746,43853,848764,945403.0,21079212.0
2017-08-14,43902,46688,43071,45369,414956,978075.0,21079212.0
2017-08-16,45955,47617,45955,47031,385434,1013910.0,21079212.0
2017-08-17,47471,48791,46444,46738,382383,1007586.0,21079212.0
2017-08-18,46004,48106,46004,47862,271941,1031827.0,21079212.0
2017-08-21,48693,48693,47422,47813,140820,1030773.0,21079212.0
2017-08-22,47422,48155,46737,47227,215097,1018126.0,21079212.0
2017-08-23,47226,49084,46493,48547,270011,1046583.0,21079212.0
2017-08-24,48840,50062,47715,48596,279052,1047637.0,21079212.0
2017-08-25,48791,49084,47568,48693,177555,1049745.0,21079212.0
2017-08-28,48693,48693,47471,47618,109643,1026558.0,21079212.0
2017-08-29,47128,47764,46591,47569,95000,1025504.0,21079212.0
2017-08-30,48204,50160,47960,48889,392413,1053961.0,21079212.0
2017-08-31,49377,49475,48399,48693,95412,1049745.0,21079212.0
2017-09-01,48986,48986,48106,48400,112572,1043421.0,21079212.0
2017-09-04,47031,48155,46982,47129,114342,1016018.0,21079212.0
2017-09-05,47617,47764,45417,46249,234754,997047.0,21079212.0
2017-09-06,46248,47422,45466,46396,169047,1000209.0,21079212.0
2017-09-07,46444,47128,45564,46493,149016,1002317.0,21079212.0
2017-09-08,46493,48840,46444,47716,238075,1028666.0,21079212.0
2017-09-11,47911,48155,46737,47911,156808,1032881.0,21079212.0
2017-09-12,48400,53680,48400,52898,937449,1140385.0,21079212.0
2017-09-13,52702,54266,51431,53289,500821,1148817.0,21079212.0
2017-09-14,53288,53973,52115,53778,304188,1159357.0,21079212.0
2017-09-15,53288,54168,52702,54169,237114,1167788.0,21079212.0
2017-09-18,54755,55146,52408,54169,316185,1167788.0,21079212.0
2017-09-19,54657,55146,53582,54267,134334,1169896.0,21079212.0
2017-09-20,54266,56026,53288,54364,238363,1172004.0,21079212.0
2017-09-21,55048,55342,51822,54364,268582,1172004.0,21079212.0
2017-09-22,54657,56808,53191,54169,381528,1167788.0,21079212.0
2017-09-25,53777,55048,52408,52996,212977,1142493.0,21079212.0
2017-09-26,52506,53777,52115,52800,193416,1138277.0,21079212.0
2017-09-27,53288,53484,51822,51822,141100,1117198.0,21079212.0
2017-09-28,52213,54266,51822,52116,212038,1123522.0,21079212.0
2017-09-29,52408,53680,51431,53582,170482,1155141.0,21079212.0
2017-10-10,55048,57884,54266,57298,421532,1235242.0,21079212.0
2017-10-11,57493,58960,56711,57884,240829,1247889.0,21079212.0
2017-10-12,57982,61795,57786,60427,301963,1302695.0,21079212.0
2017-10-13,61013,62480,58862,59742,228987,1287940.0,21079212.0
2017-10-16,59937,60622,52604,55538,473596,1197299.0,21079212.0
2017-10-17,55537,58568,55439,58471,444464,1260537.0,21079212.0
2017-10-18,58862,59742,53679,54560,463198,1176220.0,21079212.0
2017-10-19,55440,56515,54266,54658,188224,1178328.0,21079212.0
2017-10-20,55342,57493,54657,56027,290281,1207839.0,21079212.0
2017-10-23,54266,60231,53973,59644,467653,1285832.0,21079212.0
2017-10-24,59155,60524,57591,59253,249220,1277400.0,21079212.0
2017-10-25,59644,64435,59644,63360,694829,1365933.0,21079212.0
2017-10-26,62871,66684,60231,60818,959416,1311127.0,21079212.0
2017-10-27,62479,64631,60817,63653,446094,1372257.0,21079212.0
2017-10-30,64533,65511,62480,64533,279139,1391228.0,21079212.0
2017-10-31,63848,64337,60817,62578,326464,1349070.0,21079212.0
2017-11-01,62382,62382,59644,60427,307321,1302695.0,21079212.0
2017-11-02,60328,61893,60133,61600,204726,1327990.0,21079212.0
2017-11-03,62300,63500,62100,63000,152933,1327990.0,21079212.0
2017-11-06,62800,62900,58900,59500,303358,1254213.0,21079212.0
2017-11-07,59900,61700,59500,61100,170140,1287940.0,21079212.0
2017-11-08,61500,62500,60000,61000,151536,1285832.0,21079212.0
2017-11-09,61400,62200,59300,61100,151393,1287940.0,21079212.0
2017-11-10,61100,65400,60100,64700,403746,1363825.0,21079212.0
2017-11-13,65500,67000,63900,65700,337196,1384904.0,21079212.0
2017-11-14,66400,68100,64900,67500,273914,1422847.0,21079212.0
2017-11-15,67500,68200,66000,66600,269620,1403876.0,21079212.0
2017-11-16,66400,67800,65000,67800,204084,1429171.0,21079212.0
2017-11-17,68500,70600,67500,68700,336587,1448142.0,21079212.0
2017-11-20,68700,69100,66500,67900,243935,1431278.0,21079212.0
2017-11-21,67300,68700,66100,68600,213134,1446034.0,21079212.0
2017-11-22,68700,69800,66800,67000,211311,1412307.0,21079212.0
2017-11-23,67800,67800,65600,66300,213123,1397552.0,21079212.0
2017-11-24,66400,71700,65200,70300,646962,1481869.0,21079212.0
2017-11-27,70400,70400,65500,66500,477432,1401768.0,21079212.0
2017-11-28,66700,66900,64000,64000,238834,1349070.0,21079212.0
2017-11-29,63900,68800,63600,68300,529167,1439710.0,21079212.0
2017-11-30,66800,68700,66000,68000,326080,1433386.0,21079212.0
2017-12-01,68500,68700,63900,64500,463586,1359609.0,21079212.0
2017-12-04,60700,60700,45200,45200,7965508,952780.0,21079212.0
2017-12-05,44850,51100,43250,48500,6807044,1022342.0,21079212.0
2017-12-06,51400,51800,45100,45400,2235782,956996.0,21079212.0
2017-12-07,44000,49250,40600,47750,3530583,1006532.0,21079212.0
2017-12-08,48250,49750,47300,47700,1061062,1005478.0,21079212.0
2017-12-11,48200,50400,45100,50400,1254246,1062392.0,21079212.0
2017-12-12,48800,49450,44000,45900,1723104,967536.0,21079212.0
2017-12-13,45850,46700,44500,46100,712624,971752.0,21079212.0
2017-12-14,46300,47700,44950,47000,1108620,990723.0,21079212.0
2017-12-15,47000,48250,46350,47000,1074116,990723.0,21079212.0
2017-12-18,47550,47650,43350,43600,949526,919054.0,21079212.0
2017-12-19,44050,45400,42500,43000,803868,906406.0,21079212.0
2017-12-20,42600,43750,40200,40550,859463,854762.0,21079212.0
2017-12-21,40400,41300,39000,39100,672145,824197.0,21079212.0
2017-12-22,39800,42250,38500,42250,1071692,890597.0,21079212.0
2017-12-26,42500,42500,40250,40300,754328,849492.0,21079212.0
2017-12-27,42000,44200,42000,44150,771835,930647.0,21079212.0
2017-12-28,44050,44900,43200,44800,396021,944349.0,21079212.0
2018-01-02,44900,45450,43650,44750,359537,943295.0,21079212.0
2018-01-03,44750,47750,44750,47200,595609,994939.0,21079212.0
2018-01-04,48100,48250,45900,46250,382551,974914.0,21079212.0
2018-01-05,46500,47850,46300,46600,266306,982291.0,21079212.0
2018-01-08,47500,47750,45050,45450,537163,958050.0,21079212.0
2018-01-09,45650,46600,45100,45900,428961,967536.0,21079212.0
2018-01-10,45900,48300,45900,47050,725118,1097558.0,23327472.0
2018-01-11,47500,48150,46500,48050,413725,1120885.0,23327472.0
2018-01-12,48350,48350,45350,46800,719203,1091726.0,23327472.0
2018-01-15,45900,46200,41300,42700,1455649,996083.0,23327472.0
2018-01-16,41000,44400,40800,44050,1541484,1027575.0,23327472.0
2018-01-17,44650,44850,42500,43000,821808,1003081.0,23327472.0
2018-01-18,42150,42950,40000,40350,1389281,941263.0,23327472.0
2018-01-19,40100,41250,39000,39200,1052373,914437.0,23327472.0
2018-01-22,37050,38000,31400,32100,3103706,748812.0,23327472.0
2018-01-23,31950,32900,30900,32400,1544009,755810.0,23327472.0
2018-01-24,32600,32650,31400,31600,641493,737148.0,23327472.0
2018-01-25,31250,32250,29800,32100,1529384,748812.0,23327472.0
2018-01-26,32400,32600,31500,32000,613634,746479.0,23327472.0
2018-01-29,32500,34500,32400,34200,1281424,797800.0,23327472.0
2018-01-30,34200,36050,33550,35100,1196561,818794.0,23327472.0
2018-01-31,34750,35700,34250,35300,465375,823460.0,23327472.0
2018-02-01,35500,35600,34800,35350,364621,824626.0,23327472.0
2018-02-02,35150,35200,33300,33500,640700,781470.0,23327472.0
2018-02-05,31800,33050,31600,32550,447954,759309.0,23327472.0
2018-02-06,31000,32900,30550,32700,526559,762808.0,23327472.0
2018-02-07,33500,34050,31500,31500,443706,734815.0,23327472.0
2018-02-08,32500,34600,32000,34400,820368,802465.0,23327472.0
2018-02-09,33050,33800,32500,33700,394982,786136.0,23327472.0
2018-02-12,34000,34150,31800,31850,601321,742980.0,23327472.0
2018-02-13,32400,32450,31100,31200,433520,727817.0,23327472.0
2018-02-14,31350,31950,30900,31750,345438,740647.0,23327472.0
2018-02-19,32200,32300,31700,31850,366220,742980.0,23327472.0
2018-02-20,31800,33400,31550,32400,460622,755810.0,23327472.0
2018-02-21,32300,34500,32200,34100,697919,795467.0,23327472.0
2018-02-22,33550,33550,30600,31150,1421795,726651.0,23327472.0
2018-02-23,30850,30850,28600,29150,1279046,679996.0,23327472.0
2018-02-26,29300,29350,28150,28400,503044,662500.0,23327472.0
2018-02-27,28500,29300,28350,28700,482958,669498.0,23327472.0
2018-02-28,28500,28900,27600,27800,341801,648504.0,23327472.0
2018-03-02,27300,28000,27200,27750,244458,647337.0,23327472.0
2018-03-05,27700,28500,27200,27250,220616,635674.0,23327472.0
2018-03-06,27450,28300,27050,28200,239101,657835.0,23327472.0
2018-03-07,28550,28800,27250,27400,403236,639173.0,23327472.0
2018-03-08,27400,28500,27350,28350,248294,661334.0,23327472.0
2018-03-09,28300,28900,28100,28700,356925,669498.0,23327472.0
2018-03-12,28950,29150,28600,28850,236095,672998.0,23327472.0
2018-03-13,29100,29150,28500,28700,191375,669498.0,23327472.0
2018-03-14,28650,29450,28500,28800,256776,671831.0,23327472.0
2018-03-15,28800,28850,28100,28400,313373,662500.0,23327472.0
2018-03-16,28300,28400,27300,27550,458091,642672.0,23327472.0
2018-03-19,27550,28100,27200,27500,412047,641505.0,23327472.0
2018-03-20,27150,27150,25500,26300,761989,613513.0,23327472.0
2018-03-21,26150,26450,25550,25950,448198,605348.0,23327472.0
2018-03-22,25900,26150,21400,21650,3266501,505040.0,23327472.0
2018-03-23,18950,20250,17650,18000,2504769,419894.0,23327472.0
2018-03-26,18200,19150,18150,18750,936533,437390.0,23327472.0
2018-03-27,18900,20200,18600,19800,986225,461884.0,23327472.0
2018-03-28,19350,22550,19300,21650,1818672,505040.0,23327472.0
2018-03-29,22250,22300,21000,21800,577674,508539.0,23327472.0
2018-03-30,21700,22000,21150,21700,340723,506206.0,23327472.0
2018-04-02,21500,22000,20450,20750,381484,484045.0,23327472.0
2018-04-03,20350,21300,19800,21150,526228,493376.0,23327472.0
2018-04-04,20900,21250,19650,19850,503705,463050.0,23327472.0
2018-04-05,20050,21150,19850,20350,529518,474714.0,23327472.0
2018-04-06,20200,20500,20000,20150,202767,470049.0,23327472.0
2018-04-09,20050,20450,19850,20000,227774,466549.0,23327472.0
2018-04-10,20200,20200,18850,19600,350590,457218.0,23327472.0
2018-04-11,20250,21200,20100,20550,690170,479380.0,23327472.0
2018-04-12,20400,21500,20350,21200,580564,494542.0,23327472.0
2018-04-13,21850,22050,20650,21000,468374,489877.0,23327472.0
2018-04-16,21300,23300,21250,22900,1516687,534199.0,23327472.0
2018-04-17,23200,23250,22400,22950,543966,535365.0,23327472.0
2018-04-18,23050,23100,22000,22400,550588,522535.0,23327472.0
2018-04-19,22100,22350,21400,22100,398155,515537.0,23327472.0
2018-04-20,21850,22300,21350,21600,310784,503873.0,23327472.0
2018-04-23,21350,22200,21050,21600,374798,503873.0,23327472.0
2018-04-24,21600,21600,20100,20350,640811,474714.0,23327472.0
