캔서롭(180400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-07,12600,13100,12550,12900,213722,237884.0,18440644.0
2018-06-08,13100,13100,12550,12600,204193,232352.0,18440644.0
2018-06-11,12650,12850,12450,12450,123905,231765.0,18615644.0
2018-06-12,12500,12800,12200,12250,196580,228042.0,18615644.0
2018-06-14,12800,13850,12400,12400,1000716,230834.0,18615644.0
2018-06-15,12300,12550,11850,12050,376085,224319.0,18615644.0
2018-06-18,11900,11950,10600,10900,533097,202911.0,18615644.0
2018-06-19,10700,11000,9480,9650,807777,179641.0,18615644.0
2018-06-20,9630,10650,9310,10450,511847,194533.0,18615644.0
2018-06-21,10500,11100,10350,10850,247519,201980.0,18615644.0
2018-06-22,10750,11050,10150,10950,244851,203841.0,18615644.0
2018-06-25,10950,11300,10850,10900,174636,202911.0,18615644.0
2018-06-26,10500,10850,10400,10750,153807,200118.0,18615644.0
2018-06-27,10800,11350,10750,11000,221578,204772.0,18615644.0
2018-06-28,10850,11100,10650,10650,162328,200094.0,18788144.0
2018-06-29,11700,11700,10550,10650,496469,200094.0,18788144.0
2018-07-02,10700,10750,9640,9770,309854,183560.0,18788144.0
2018-07-03,9840,10400,9680,9850,175838,185063.0,18788144.0
2018-07-04,9650,10150,9650,9950,163925,186942.0,18788144.0
2018-07-05,10200,11050,9850,10300,532476,193518.0,18788144.0
2018-07-06,10200,10300,9760,10200,257760,191639.0,18788144.0
2018-07-09,10350,10600,10200,10500,272364,197276.0,18788144.0
2018-07-10,10600,10800,10300,10450,157308,196336.0,18788144.0
2018-07-11,10450,10600,10200,10300,188437,193518.0,18788144.0
2018-07-12,13350,13350,10750,10750,3851212,201973.0,18788144.0
2018-07-13,10500,10750,10300,10450,429701,196336.0,18788144.0
2018-07-16,10450,10500,9980,10000,374453,187881.0,18788144.0
2018-07-17,9990,10150,9880,9920,264333,186378.0,18788144.0
2018-07-18,9920,10050,9720,9790,167018,183936.0,18788144.0
2018-07-19,9750,9820,9330,9450,250719,177548.0,18788144.0
2018-07-20,9340,9560,9200,9380,184307,176233.0,18788144.0
2018-07-23,9420,9500,8470,8490,266122,159511.0,18788144.0
2018-07-24,8510,9390,8450,8920,259518,167590.0,18788144.0
2018-07-25,8820,8980,8640,8660,116403,162705.0,18788144.0
2018-07-26,8730,9110,8680,9060,129716,170221.0,18788144.0
2018-07-27,9060,9380,8990,9310,100291,174918.0,18788144.0
2018-07-30,9240,9470,9130,9400,71535,177549.0,18888144.0
2018-07-31,9450,9950,9310,9540,153909,180193.0,18888144.0
2018-08-01,9540,10050,9530,10000,249976,188881.0,18888144.0
2018-08-02,10000,10000,9630,9850,126767,186048.0,18888144.0
2018-08-03,9820,9940,9720,9850,90266,186048.0,18888144.0
2018-08-06,9850,9970,9700,9700,61603,183215.0,18888144.0
2018-08-07,9790,10200,9700,9950,204674,187937.0,18888144.0
2018-08-08,9960,10200,9760,9770,121946,184537.0,18888144.0
2018-08-09,9740,9890,9650,9810,91932,185293.0,18888144.0
2018-08-10,9750,9870,9400,9450,134001,178493.0,18888144.0
2018-08-13,9420,9420,8850,8850,166621,167160.0,18888144.0
2018-08-14,8830,9110,8700,8900,74292,168104.0,18888144.0
2018-08-16,8800,8930,8400,8910,185433,168293.0,18888144.0
2018-08-17,8840,9710,8840,9470,180213,178871.0,18888144.0
2018-08-20,9500,9810,9450,9590,144215,181137.0,18888144.0
2018-08-21,9590,10100,9590,9930,322315,187559.0,18888144.0
2018-08-22,10650,11450,10000,10000,2072707,188881.0,18888144.0
2018-08-23,10150,10250,9920,10150,247640,191715.0,18888144.0
2018-08-24,10100,10600,9980,10450,272211,197381.0,18888144.0
2018-08-27,10600,10900,10100,10850,456993,204936.0,18888144.0
2018-08-28,10950,11100,10500,10700,274923,202103.0,18888144.0
2018-08-29,10850,10950,10400,10600,272921,200214.0,18888144.0
2018-08-30,10550,11050,10400,11000,478032,207770.0,18888144.0
2018-08-31,10950,11150,10500,10500,1167911,198326.0,18888144.0
2018-09-03,10000,10750,9800,10350,615228,195492.0,18888144.0
2018-09-04,10350,10550,9950,10000,558148,188881.0,18888144.0
2018-09-05,10000,10050,9550,9640,564701,182082.0,18888144.0
2018-09-06,9640,9640,9030,9220,383466,174149.0,18888144.0
2018-09-07,9250,9550,9200,9310,296698,175849.0,18888144.0
2018-09-10,9640,9640,9100,9120,353230,172260.0,18888144.0
2018-09-11,9120,9570,9120,9570,242119,180760.0,18888144.0
2018-09-12,9590,10400,9470,10050,1007744,189826.0,18888144.0
2018-09-13,10150,10350,10000,10300,396341,194548.0,18888144.0
2018-09-14,10250,12200,10200,11450,4480750,216269.0,18888144.0
2018-09-17,11500,12750,11400,11700,3687185,220991.0,18888144.0
2018-09-18,11800,11850,11200,11700,877886,220991.0,18888144.0
2018-09-19,11900,12450,11650,12150,1426232,229491.0,18888144.0
2018-09-20,12050,12300,11250,11450,1113976,216269.0,18888144.0
2018-09-21,11500,11750,11150,11600,588742,219102.0,18888144.0
2018-09-27,11650,12050,11650,11950,563465,225713.0,18888144.0
2018-09-28,12200,12200,11800,11900,543119,224888.0,18898144.0
2018-10-01,11950,12000,11200,11200,381448,211659.0,18898144.0
2018-10-02,11350,11550,10700,10750,451714,203155.0,18898144.0
2018-10-04,10600,10750,9970,10100,636103,190871.0,18898144.0
2018-10-05,10050,10150,9570,9700,350240,183312.0,18898144.0
2018-10-08,9680,10150,9390,9400,265304,177643.0,18898144.0
2018-10-10,9400,9580,9210,9310,213899,175942.0,18898144.0
2018-10-11,8550,9200,8350,8370,428211,158177.0,18898144.0
2018-10-12,8350,8840,8250,8670,318514,163847.0,18898144.0
2018-10-15,8760,8770,8320,8340,190635,157611.0,18898144.0
2018-10-16,8520,8730,8400,8630,214524,163091.0,18898144.0
2018-10-17,8800,9090,8550,8710,255795,164603.0,18898144.0
2018-10-18,8950,8950,8680,8810,207520,166493.0,18898144.0
2018-10-19,8700,8810,8430,8790,201950,166115.0,18898144.0
2018-10-22,8710,8850,8470,8660,155523,163658.0,18898144.0
2018-10-23,8600,8610,7800,7880,432792,148917.0,18898144.0
2018-10-24,8040,8120,7300,7450,286100,140791.0,18898144.0
2018-10-25,7020,7250,6870,7190,430343,135878.0,18898144.0
2018-10-26,7310,7310,6620,6850,302380,129452.0,18898144.0
2018-10-29,6730,6900,6280,6390,358104,120759.0,18898144.0
2018-10-30,6320,6690,6180,6690,288337,126429.0,18898144.0
2018-10-31,6730,6890,6600,6700,133050,126618.0,18898144.0
2018-11-01,6720,7390,6720,6950,359030,131342.0,18898144.0
2018-11-02,7100,7580,7040,7400,459830,139846.0,18898144.0
2018-11-05,7300,7390,7090,7260,191215,137201.0,18898144.0
2018-11-06,7300,7360,6950,7130,151568,134744.0,18898144.0
2018-11-07,7190,7390,6830,6950,183375,131342.0,18898144.0
2018-11-08,7070,7270,7070,7120,163620,134726.0,18922144.0
2018-11-09,7090,7090,6720,6840,215250,129427.0,18922144.0
2018-11-12,6700,6780,6270,6350,220077,120156.0,18922144.0
2018-11-13,6200,6530,6180,6430,173134,121669.0,18922144.0
2018-11-14,6430,6800,6370,6620,127839,125265.0,18922144.0
2018-11-15,6560,6660,6360,6590,92063,124697.0,18922144.0
2018-11-16,6570,7060,6520,6870,236003,129995.0,18922144.0
2018-11-19,6930,7390,6920,7280,270726,137753.0,18922144.0
2018-11-20,7080,7230,7030,7100,129670,134347.0,18922144.0
2018-11-21,7000,7320,6890,7320,111226,138510.0,18922144.0
2018-11-22,7310,7320,7030,7070,100510,133780.0,18922144.0
2018-11-23,7090,7200,6650,6930,138190,131130.0,18922144.0
2018-11-26,6870,7230,6870,7070,99329,133780.0,18922144.0
2018-11-27,7150,7160,6930,7120,104870,134726.0,18922144.0
2018-11-28,7160,7750,6980,7090,275717,134158.0,18922144.0
2018-11-29,7260,7260,6900,6930,120544,131130.0,18922144.0
2018-11-30,6930,7070,6510,6930,141267,131130.0,18922144.0
2018-12-03,6940,7140,6940,7130,119997,134915.0,18922144.0
2018-12-04,7130,7220,7000,7120,95578,134726.0,18922144.0
2018-12-05,7000,7060,6820,7030,114094,133023.0,18922144.0
2018-12-06,7030,7030,6600,6950,154594,131509.0,18922144.0
2018-12-07,6900,7050,6680,6680,142726,126400.0,18922144.0
2018-12-10,6600,6660,6240,6240,125949,118074.0,18922144.0
2018-12-11,6310,6350,5850,6020,208526,114477.0,19016108.0
2018-12-12,6020,6280,5920,6230,169024,118470.0,19016108.0
2018-12-13,6200,6290,6110,6210,68194,118090.0,19016108.0
2018-12-14,6110,6210,5990,6170,108224,117329.0,19016108.0
2018-12-17,6080,6100,5880,5880,125979,111815.0,19016108.0
2018-12-18,5680,5850,5400,5550,247999,105539.0,19016108.0
2018-12-19,5550,7210,5550,7050,3981912,134064.0,19016108.0
2018-12-20,6770,6790,6220,6280,1094001,119421.0,19016108.0
2018-12-21,6310,6410,6130,6260,297528,119041.0,19016108.0
2018-12-24,6170,6240,5690,5700,459049,108392.0,19016108.0
2018-12-26,5610,5780,5350,5670,428399,107821.0,19016108.0
2018-12-27,5820,5900,5650,5680,267870,108011.0,19016108.0
2018-12-28,5640,6190,5640,6140,384326,116759.0,19016108.0
2019-01-02,6250,7540,6230,6820,3138079,129690.0,19016108.0
2019-01-03,6820,6820,6440,6450,695638,122654.0,19016108.0
2019-01-04,6330,6500,6070,6470,401920,123034.0,19016108.0
2019-01-07,6580,6650,6220,6350,484599,122766.0,19333234.0
2019-01-08,6370,6420,6090,6160,246608,119093.0,19333234.0
2019-01-09,6180,6350,6150,6200,251351,119866.0,19333234.0
2019-01-10,6220,6260,6080,6210,271657,120059.0,19333234.0
2019-01-11,6280,7720,6260,6710,5990215,129726.0,19333234.0
2019-01-14,7010,7590,6850,7300,2271667,141133.0,19333234.0
2019-01-15,7230,7450,6890,7240,775019,139973.0,19333234.0
2019-01-16,7300,7820,7230,7360,2454736,142293.0,19333234.0
2019-01-17,7420,7550,7090,7140,708367,138039.0,19333234.0
2019-01-18,7200,7280,6980,7260,466804,142917.0,19685601.0
2019-01-21,7400,7690,7250,7290,1094094,143508.0,19685601.0
2019-01-22,7310,7460,7000,7090,464669,139571.0,19685601.0
2019-01-23,7090,7230,6900,7230,529795,142327.0,19685601.0
2019-01-24,7250,7260,7100,7170,261589,141146.0,19685601.0
2019-01-25,7230,7320,7120,7270,239431,143968.0,19803056.0
2019-01-28,7310,7620,7270,7400,981662,146543.0,19803056.0
2019-01-29,7400,7400,7070,7190,355283,142384.0,19803056.0
2019-01-30,7210,7230,7040,7080,242820,140206.0,19803056.0
2019-01-31,7100,7270,7040,7230,233721,143176.0,19803056.0
2019-02-01,7350,7450,7200,7240,336233,143799.0,19861782.0
2019-02-07,7250,7360,7090,7360,212868,146183.0,19861782.0
2019-02-08,7330,7770,7250,7770,873156,154326.0,19861782.0
2019-02-11,7900,9180,7810,8560,7051448,170017.0,19861782.0
2019-02-12,8600,9300,8590,8720,3849761,173195.0,19861782.0
2019-02-13,8630,8760,8380,8700,950997,175108.0,20127411.0
2019-02-14,8650,9460,8650,9210,3440297,185373.0,20127411.0
2019-02-15,9430,9600,8970,9130,1207524,183763.0,20127411.0
2019-02-18,9170,9320,8770,8770,647480,176517.0,20127411.0
2019-02-19,8790,9160,8650,8780,885729,176719.0,20127411.0
2019-02-20,8710,9020,8470,9020,796477,181549.0,20127411.0
2019-02-21,9100,9140,8610,8610,443113,173297.0,20127411.0
2019-02-22,8620,9000,8370,8610,648520,173297.0,20127411.0
2019-02-25,8600,9060,8590,9000,904904,181147.0,20127411.0
2019-02-26,9000,9250,8860,8880,710177,181170.0,20402075.0
2019-02-27,8990,9080,8760,8770,339451,178926.0,20402075.0
2019-02-28,8800,9200,8490,8590,1318424,175254.0,20402075.0
2019-03-04,8890,9350,8890,9150,1489731,186679.0,20402075.0
2019-03-05,9160,9440,9090,9300,1111525,203576.0,21889887.0
2019-03-06,9410,9410,9120,9360,470803,204889.0,21889887.0
2019-03-07,9290,9640,9000,9010,814445,197228.0,21889887.0
2019-03-08,9080,9190,8900,9060,418367,198322.0,21889887.0
2019-03-11,8950,9030,8350,8550,707562,187159.0,21889887.0
2019-03-12,8650,8720,8050,8270,812405,182533.0,22071705.0
2019-03-13,8340,8520,8250,8250,362170,182092.0,22071705.0
2019-03-14,8260,8480,8250,8450,393474,186506.0,22071705.0
2019-03-15,8520,8520,8180,8400,405697,185402.0,22071705.0
2019-03-18,8450,8450,7920,7940,490033,175716.0,22130432.0
2019-03-19,8050,8210,7940,8090,297982,179035.0,22130432.0
2019-03-20,8090,8140,7590,7740,461391,171290.0,22130432.0
2019-03-21,0,0,0,7740,0,171290.0,22130432.0
2019-03-22,0,0,0,7740,0,,
2019-03-25,0,0,0,7740,0,,
2019-03-26,0,0,0,7740,0,,
2019-03-27,0,0,0,7740,0,,
2019-03-28,0,0,0,7740,0,,
2019-03-29,0,0,0,7740,0,,
2019-04-01,0,0,0,7740,0,,
2019-04-02,0,0,0,7740,0,,
2019-04-03,0,0,0,7740,0,,
2019-04-04,0,0,0,7740,0,,
2019-04-05,0,0,0,7740,0,,
2019-04-08,0,0,0,7740,0,,
2019-04-09,0,0,0,7740,0,,
2019-04-10,0,0,0,7740,0,,
2019-04-11,0,0,0,7740,0,,
2019-04-12,0,0,0,7740,0,,
2019-04-15,0,0,0,7740,0,,
2019-04-16,0,0,0,7740,0,,
2019-04-17,0,0,0,7740,0,,
2019-04-18,0,0,0,7740,0,,
2019-04-19,0,0,0,7740,0,,
2019-04-22,0,0,0,7740,0,,
2019-04-23,0,0,0,7740,0,,
2019-04-24,0,0,0,7740,0,,
2019-04-25,0,0,0,7740,0,,
2019-04-26,0,0,0,7740,0,,
2019-04-29,0,0,0,7740,0,,
2019-04-30,0,0,0,7740,0,,
2019-05-02,0,0,0,7740,0,,
2019-05-03,0,0,0,7740,0,,
2019-05-07,0,0,0,7740,0,,
2019-05-08,0,0,0,7740,0,,
2019-05-09,0,0,0,7740,0,,
2019-05-10,0,0,0,7740,0,,
2019-05-13,0,0,0,7740,0,,
2019-05-14,0,0,0,7740,0,,
2019-05-15,0,0,0,7740,0,,
2019-05-16,0,0,0,7740,0,,
2019-05-17,0,0,0,7740,0,,
2019-05-20,0,0,0,7740,0,,
2019-05-21,0,0,0,7740,0,,
2019-05-22,0,0,0,7740,0,,
2019-05-23,0,0,0,7740,0,,
2019-05-24,0,0,0,7740,0,,
2019-05-27,0,0,0,7740,0,,
2019-05-28,0,0,0,7740,0,,
2019-05-29,0,0,0,7740,0,,
2019-05-30,0,0,0,7740,0,,
2019-05-31,0,0,0,7740,0,,
2019-06-03,0,0,0,7740,0,,
2019-06-04,0,0,0,7740,0,,
2019-06-05,0,0,0,7740,0,,
2019-06-07,0,0,0,7740,0,,
2019-06-10,0,0,0,7740,0,,
2019-06-11,0,0,0,7740,0,,
2019-06-12,0,0,0,7740,0,,
2019-06-13,0,0,0,7740,0,,
2019-06-14,0,0,0,7740,0,,
2019-06-17,0,0,0,7740,0,,
2019-06-18,0,0,0,7740,0,,
2019-06-19,0,0,0,7740,0,,
2019-06-20,0,0,0,7740,0,,
2019-06-21,0,0,0,7740,0,,
2019-06-24,0,0,0,7740,0,,
2019-06-25,0,0,0,7740,0,,
2019-06-26,0,0,0,7740,0,,
2019-06-27,0,0,0,7740,0,,
2019-06-28,0,0,0,7740,0,,
2019-07-01,0,0,0,7740,0,,
2019-07-02,0,0,0,7740,0,,
2019-07-03,0,0,0,7740,0,,
2019-07-04,0,0,0,7740,0,,
2019-07-05,0,0,0,7740,0,,
2019-07-08,0,0,0,7740,0,,
2019-07-09,0,0,0,7740,0,,
2019-07-10,0,0,0,7740,0,,
2019-07-11,0,0,0,7740,0,,
2019-07-12,0,0,0,7740,0,,
2019-07-15,0,0,0,7740,0,,
2019-07-16,0,0,0,7740,0,,
2019-07-17,0,0,0,7740,0,,
2019-07-18,0,0,0,7740,0,,
2019-07-19,0,0,0,7740,0,,
2019-07-22,0,0,0,7740,0,,
2019-07-23,0,0,0,7740,0,,
2019-07-24,0,0,0,7740,0,,
2019-07-25,0,0,0,7740,0,,
2019-07-26,0,0,0,7740,0,,
2019-07-29,0,0,0,7740,0,,
2019-07-30,0,0,0,7740,0,,
2019-07-31,0,0,0,7740,0,,
2019-08-01,0,0,0,7740,0,,
2019-08-02,0,0,0,7740,0,,
2019-08-05,0,0,0,7740,0,,
2019-08-06,0,0,0,7740,0,,
2019-08-07,0,0,0,7740,0,,
2019-08-08,0,0,0,7740,0,,
2019-08-09,0,0,0,7740,0,,
2019-08-12,0,0,0,7740,0,,
2019-08-13,0,0,0,7740,0,,
2019-08-14,0,0,0,7740,0,,
2019-08-16,0,0,0,7740,0,,
2019-08-19,0,0,0,7740,0,,
2019-08-20,0,0,0,7740,0,,
2019-08-21,0,0,0,7740,0,,
2019-08-22,0,0,0,7740,0,,
2019-08-23,0,0,0,7740,0,,
2019-08-26,0,0,0,7740,0,,
2019-08-27,0,0,0,7740,0,,
2019-08-28,0,0,0,7740,0,,
2019-08-29,0,0,0,7740,0,,
2019-08-30,0,0,0,7740,0,,
2019-09-02,0,0,0,7740,0,,
2019-09-03,0,0,0,7740,0,,
2019-09-04,0,0,0,7740,0,,
2019-09-05,0,0,0,7740,0,,
2019-09-06,0,0,0,7740,0,,
2019-09-09,0,0,0,7740,0,,
2019-09-10,0,0,0,7740,0,,
2019-09-11,0,0,0,7740,0,,
2019-09-16,0,0,0,7740,0,,
2019-09-17,0,0,0,7740,0,,
2019-09-18,0,0,0,7740,0,,
2019-09-19,0,0,0,7740,0,,
2019-09-20,0,0,0,7740,0,,
2019-09-23,0,0,0,7740,0,,
2019-09-24,0,0,0,7740,0,,
2019-09-25,0,0,0,7740,0,,
2019-09-26,0,0,0,7740,0,,
2019-09-27,0,0,0,7740,0,,
2019-09-30,0,0,0,7740,0,,
2019-10-01,0,0,0,7740,0,,
2019-10-02,0,0,0,7740,0,,
2019-10-04,0,0,0,7740,0,,
2019-10-07,0,0,0,7740,0,,
