휴온스글로벌(084110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-08-07,20656,21051,20297,20479,123362,300160.0,10531942.0
2013-08-08,20333,20512,19722,20011,201354,293315.0,10531942.0
2013-08-09,20119,21268,20010,21198,263872,310692.0,10531942.0
2013-08-12,21232,21411,20656,21089,222254,309112.0,10531942.0
2013-08-13,21232,21268,20584,20911,135005,306480.0,10531942.0
2013-08-14,20908,21016,20621,20911,75138,306480.0,10531942.0
2013-08-16,20584,20944,20584,20911,48915,306480.0,10531942.0
2013-08-19,20907,20980,20297,20407,123248,299107.0,10531942.0
2013-08-20,20405,20549,19471,19544,128092,286469.0,10531942.0
2013-08-21,19327,19867,18860,18970,152443,278043.0,10531942.0
2013-08-22,18752,19219,18213,19221,123894,281729.0,10531942.0
2013-08-23,19543,19974,19435,19688,100985,288575.0,10531942.0
2013-08-26,19830,19902,19435,19473,74824,285416.0,10531942.0
2013-08-27,19758,19758,18717,18862,74548,276463.0,10531942.0
2013-08-28,18429,18717,18141,18360,118691,269091.0,10531942.0
2013-08-29,18681,19075,18357,18360,92048,269091.0,10531942.0
2013-08-30,18717,18824,18213,18647,68958,273304.0,10531942.0
2013-09-02,18286,19040,18286,19042,60062,279096.0,10531942.0
2013-09-03,19148,19219,18752,19042,56772,279096.0,10531942.0
2013-09-04,19111,19111,18608,18612,62268,272777.0,10531942.0
2013-09-05,18608,18968,18608,18826,47027,275937.0,10531942.0
2013-09-06,18860,19974,18860,18970,333602,278043.0,10531942.0
2013-09-09,19219,19219,18573,18934,108476,277517.0,10531942.0
2013-09-10,18788,19148,18717,18862,70735,276463.0,10531942.0
2013-09-11,18860,19111,18824,19114,64304,280150.0,10531942.0
2013-09-12,18860,19651,18860,19473,206746,285416.0,10531942.0
2013-09-13,19867,20333,19830,20263,136049,297001.0,10531942.0
2013-09-16,20405,20512,19974,20084,66492,294368.0,10531942.0
2013-09-17,19902,20189,19867,19976,46567,292788.0,10531942.0
2013-09-23,19902,20154,19758,19940,37943,292261.0,10531942.0
2013-09-24,19758,20297,19758,20011,37775,293315.0,10531942.0
2013-09-25,20119,20261,19794,20154,52500,295421.0,10531942.0
2013-09-26,20189,20512,19974,20299,107469,297527.0,10531942.0
2013-09-27,20441,21088,20225,20299,124277,297527.0,10531942.0
2013-09-30,20261,20764,19902,20515,77316,300687.0,10531942.0
2013-10-01,20512,20872,19937,20119,71294,294894.0,10531942.0
2013-10-02,20621,20656,20045,20084,60665,294368.0,10531942.0
2013-10-04,20045,20333,20010,20154,47398,295421.0,10531942.0
2013-10-07,20189,20656,20119,20371,68643,298581.0,10531942.0
2013-10-08,20119,20477,19974,20479,56846,300160.0,10531942.0
2013-10-10,20549,20621,20154,20154,40417,295421.0,10531942.0
2013-10-11,20189,20369,19974,19976,56161,292788.0,10531942.0
2013-10-14,19974,20189,19578,19617,57714,287522.0,10531942.0
2013-10-15,19758,20189,19578,19867,62409,291208.0,10531942.0
2013-10-16,19794,20189,19687,19832,35797,290682.0,10531942.0
2013-10-17,19867,20045,19327,19761,55688,289628.0,10531942.0
2013-10-18,19902,19902,19651,19867,24812,291208.0,10531942.0
2013-10-21,19758,20225,19758,20228,40876,296474.0,10531942.0
2013-10-22,20333,20656,20119,20622,74137,302267.0,10531942.0
2013-10-23,20549,20728,20333,20335,51671,298054.0,10531942.0
2013-10-24,20333,20512,20261,20371,29356,298581.0,10531942.0
2013-10-25,20549,20584,20333,20479,50294,300160.0,10531942.0
2013-10-28,20441,20477,20154,20299,35024,297527.0,10531942.0
2013-10-29,20297,20333,19902,20263,50466,297001.0,10531942.0
2013-10-30,20297,20621,20297,20299,52828,297527.0,10531942.0
2013-10-31,20261,20369,20010,20049,36176,293841.0,10531942.0
2013-11-01,20045,20477,19867,20479,74495,300160.0,10531942.0
2013-11-04,20549,21735,20549,21592,295526,316485.0,10531942.0
2013-11-05,21626,22418,21591,22418,244013,328597.0,10531942.0
2013-11-06,22381,22381,21770,22060,191949,323331.0,10531942.0
2013-11-07,22345,23602,22309,23569,327640,345448.0,10531942.0
2013-11-08,23423,23925,23136,23640,192563,346501.0,10531942.0
2013-11-11,23999,24034,22093,22275,318857,326490.0,10531942.0
2013-11-12,22309,23962,22309,23964,141578,351240.0,10531942.0
2013-11-13,23746,24537,23028,24035,269385,352293.0,10531942.0
2013-11-14,24393,25183,23746,24107,251360,353347.0,10531942.0
2013-11-15,24212,24537,23710,24395,137666,357559.0,10531942.0
2013-11-18,24572,25112,24466,24862,153258,364405.0,10531942.0
2013-11-19,24860,24860,23999,24431,177865,358086.0,10531942.0
2013-11-20,24212,25220,24142,24753,124321,362825.0,10531942.0
2013-11-21,24644,24788,24142,24179,74375,354400.0,10531942.0
2013-11-22,24429,25076,24357,24934,127821,365458.0,10531942.0
2013-11-25,25255,26261,25039,25976,227188,380730.0,10531942.0
2013-11-26,25974,26441,25758,26228,170432,384416.0,10531942.0
2013-11-27,26153,27017,25902,26946,110422,394948.0,10531942.0
2013-11-28,27087,27555,26764,26982,125426,395474.0,10531942.0
2013-11-29,26837,27375,26261,27197,122200,398634.0,10531942.0
2013-12-02,27304,27339,26585,26694,117725,391262.0,10531942.0
2013-12-03,26800,29207,26728,28275,238919,414432.0,10531942.0
2013-12-04,28201,28992,28057,28311,133859,414959.0,10531942.0
2013-12-05,28274,29027,28274,29030,90030,425490.0,10531942.0
2013-12-06,28992,30717,28956,30108,190966,441288.0,10531942.0
2013-12-09,30644,31399,30286,31078,190763,455506.0,10531942.0
2013-12-10,31005,31292,29746,31114,209398,456033.0,10531942.0
2013-12-11,31110,31686,30321,30827,186956,451820.0,10531942.0
2013-12-12,30429,30788,27339,28167,486890,417236.0,10643763.0
2013-12-13,28130,28524,26261,27161,510183,402334.0,10643763.0
2013-12-16,27375,28524,26225,28239,337561,418300.0,10643763.0
2013-12-17,28705,28956,26585,27197,188384,402866.0,10643763.0
2013-12-18,26800,27842,26441,26946,158218,399141.0,10643763.0
2013-12-19,27555,28560,27160,28383,153837,420429.0,10643763.0
2013-12-20,28597,28956,27699,28167,111716,417236.0,10643763.0
2013-12-23,27806,28776,27662,27916,100112,413510.0,10643763.0
2013-12-24,28130,28811,27878,28239,85344,418300.0,10643763.0
2013-12-26,28345,28668,27123,27304,159144,404463.0,10643763.0
2013-12-27,27555,28524,27304,28311,87790,419364.0,10643763.0
2013-12-30,28524,29100,28166,28742,118991,425751.0,10643763.0
2014-01-02,28741,29100,28166,28167,94122,417236.0,10643763.0
2014-01-03,27662,29100,27627,29101,131998,431072.0,10643763.0
2014-01-06,29100,29890,29027,29461,132694,436394.0,10643763.0
2014-01-07,29568,29638,29027,29138,100341,431605.0,10643763.0
2014-01-08,29387,29459,28022,28311,157619,419364.0,10643763.0
2014-01-09,28345,28811,27555,27557,126680,408188.0,10643763.0
2014-01-10,27662,28560,27662,27736,109898,410849.0,10643763.0
2014-01-13,28022,28524,27662,28311,123453,419364.0,10643763.0
2014-01-14,28309,28705,28022,28347,58573,419896.0,10643763.0
2014-01-15,28381,28992,28130,28275,80854,418832.0,10643763.0
2014-01-16,28274,28776,27770,28634,115380,424154.0,10643763.0
2014-01-17,28705,28741,28201,28239,61226,418300.0,10643763.0
2014-01-20,28489,28524,27662,27664,84572,409785.0,10643763.0
2014-01-21,27339,28057,27339,27664,68201,409785.0,10643763.0
2014-01-22,27806,28201,27268,27520,77538,407656.0,10643763.0
2014-01-23,27519,27590,26908,27090,114535,401270.0,10643763.0
2014-01-24,27304,27304,26190,26873,115611,398077.0,10643763.0
2014-01-27,26009,26441,25615,25688,127073,380515.0,10643763.0
2014-01-28,25758,26333,25687,26083,87107,386369.0,10643763.0
2014-01-29,26225,27411,26225,27378,78330,405527.0,10643763.0
2014-02-03,27519,27519,26441,26766,75045,396480.0,10643763.0
2014-02-04,26261,26512,25506,25903,137315,383708.0,10643763.0
2014-02-05,25867,26190,25112,25113,89351,372000.0,10643763.0
2014-02-06,25148,27339,25148,27269,157880,403931.0,10643763.0
2014-02-07,27699,28489,27446,28311,168897,419364.0,10643763.0
2014-02-10,28345,28524,27842,28383,70112,420429.0,10643763.0
2014-02-11,28597,28705,28093,28671,67742,424686.0,10643763.0
2014-02-12,28597,28849,28274,28706,52222,425218.0,10643763.0
2014-02-13,28956,29064,28418,28742,50802,425751.0,10643763.0
2014-02-14,28849,29961,28741,29712,128542,440120.0,10643763.0
2014-02-17,29926,30035,28022,29065,166019,430540.0,10643763.0
2014-02-18,29100,29387,28093,28131,134987,416703.0,10643763.0
2014-02-19,28345,28811,27914,28815,92021,426815.0,10643763.0
2014-02-20,28811,29027,27735,27736,87618,410849.0,10643763.0
2014-02-21,28166,28237,27735,27736,50486,410849.0,10643763.0
2014-02-24,28022,28130,27304,28060,68395,415639.0,10643763.0
2014-02-25,28381,28381,27842,28023,37829,415107.0,10643763.0
2014-02-26,28022,28381,27878,28167,25928,417236.0,10643763.0
2014-02-27,28166,28309,27842,27916,56134,413510.0,10643763.0
2014-02-28,27878,28022,26764,27304,158420,404463.0,10643763.0
2014-03-03,27375,27914,26800,27593,72269,408720.0,10643763.0
2014-03-04,27375,27878,27304,27378,54444,405527.0,10643763.0
2014-03-05,27483,28668,27483,28528,88357,422557.0,10643763.0
2014-03-06,28849,28920,28309,28671,62593,424686.0,10643763.0
2014-03-07,28668,29459,28560,29138,97899,431605.0,10643763.0
2014-03-10,28956,29459,28130,28131,95508,416703.0,10643763.0
2014-03-11,28130,28418,27842,28167,50490,417236.0,10643763.0
2014-03-12,28274,28633,27699,27952,54697,414042.0,10643763.0
2014-03-13,27950,28237,27735,27987,58734,414575.0,10643763.0
2014-03-14,27878,28811,27662,28598,115467,423622.0,10643763.0
2014-03-17,28992,29568,28633,28957,144734,428944.0,10643763.0
2014-03-18,29136,29279,28668,28742,62356,425751.0,10643763.0
2014-03-19,28776,31005,28776,31005,332149,459278.0,10643763.0
2014-03-20,31148,31471,30249,31005,324700,459278.0,10643763.0
2014-03-21,31615,31758,30824,31041,173495,459811.0,10643763.0
2014-03-24,31292,31292,30537,30898,78002,457682.0,10643763.0
2014-03-25,30537,30717,29568,29677,164926,439587.0,10643763.0
2014-03-26,29926,30392,29530,29748,79218,440652.0,10643763.0
2014-03-27,29746,29818,28776,29712,125618,440120.0,10643763.0
2014-03-28,29818,29890,29027,29389,54413,435330.0,10643763.0
2014-03-31,29674,29674,28668,29101,80635,431072.0,10643763.0
2014-04-01,29351,29961,29027,29497,91861,436926.0,10643763.0
2014-04-02,29674,30788,29459,30179,114317,447038.0,10643763.0
2014-04-03,30717,30717,29926,29927,62472,443313.0,10643763.0
2014-04-04,30537,30537,29782,30000,37569,444377.0,10643763.0
2014-04-07,29530,29711,28849,28921,98936,428411.0,10643763.0
2014-04-08,28705,29351,28597,28815,53019,426815.0,10643763.0
2014-04-09,28811,29207,28811,28886,35213,427879.0,10643763.0
2014-04-10,28956,29351,28741,28778,56697,426283.0,10643763.0
2014-04-11,28524,28849,28237,28850,55944,427347.0,10643763.0
2014-04-14,28849,29459,28811,29317,43693,434266.0,10643763.0
2014-04-15,29351,29674,29136,29281,34430,433733.0,10643763.0
2014-04-16,29494,30321,29279,30179,73832,447038.0,10643763.0
2014-04-17,30429,30537,30105,30322,70455,449167.0,10643763.0
2014-04-18,30501,30717,30178,30502,56790,451828.0,10643763.0
2014-04-21,30608,30608,30141,30431,44822,450763.0,10643763.0
2014-04-22,30465,31399,30465,31005,95846,459278.0,10643763.0
2014-04-23,31362,31399,30537,30538,47871,452360.0,10643763.0
2014-04-24,30537,30680,29998,30395,50650,450231.0,10643763.0
2014-04-25,30608,30644,29818,30395,49651,450231.0,10643763.0
2014-04-28,30070,30680,30035,30287,39471,448635.0,10643763.0
2014-04-29,30537,32010,30249,32012,105548,474180.0,10643763.0
2014-04-30,32189,33195,32189,32695,143403,484291.0,10643763.0
2014-05-02,32691,33770,32586,33377,79334,494403.0,10643763.0
2014-05-07,33375,33699,32691,33556,64984,497064.0,10643763.0
2014-05-08,33375,34596,33375,34239,103092,507175.0,10643763.0
2014-05-09,34489,34991,33375,33844,88655,501321.0,10643763.0
2014-05-12,33914,34273,33232,34132,52405,505579.0,10643763.0
2014-05-13,34489,34560,33842,34167,31169,506111.0,10643763.0
2014-05-14,33985,33985,32189,32478,306279,481098.0,10643763.0
2014-05-15,32764,33052,32405,32515,111634,481630.0,10643763.0
2014-05-16,32548,33016,32477,32982,71375,488549.0,10643763.0
2014-05-19,32979,33232,32261,32551,105898,482162.0,10643763.0
2014-05-20,32586,32908,32154,32371,60789,479502.0,10643763.0
2014-05-21,31974,32405,31362,32048,99763,474712.0,10643763.0
2014-05-22,32334,32512,31867,31903,45222,472583.0,10643763.0
2014-05-23,31974,32261,31399,31724,54913,469922.0,10643763.0
2014-05-26,31686,31938,31005,31005,86662,459278.0,10643763.0
2014-05-27,30932,31219,30105,30682,117734,454489.0,10643763.0
2014-05-28,30788,31938,30788,31221,139031,462472.0,10643763.0
2014-05-29,31219,31902,30465,31832,99194,471519.0,10643763.0
2014-05-30,31902,32045,31399,31868,44595,472051.0,10643763.0
2014-06-02,31867,31867,30608,31329,75291,464068.0,10643763.0
2014-06-03,31255,31435,30501,30538,72254,452360.0,10643763.0
2014-06-05,30178,30537,29316,29317,90827,434266.0,10643763.0
2014-06-09,29387,29890,28345,29533,149248,437459.0,10643763.0
2014-06-10,29100,30573,29100,30144,59590,446506.0,10643763.0
2014-06-11,30286,30860,30105,30108,47013,445974.0,10643763.0
2014-06-12,30105,30752,29674,30754,50899,455553.0,10643763.0
2014-06-13,30501,30932,30357,30754,32929,455553.0,10643763.0
2014-06-16,30429,31110,30429,30898,31630,457682.0,10643763.0
2014-06-17,30932,31758,30680,31365,63200,464600.0,10643763.0
2014-06-18,31471,31902,30896,31149,63233,461407.0,10643763.0
2014-06-19,31435,31651,30644,31472,63285,466197.0,10643763.0
2014-06-20,31362,31722,31362,31401,30287,465132.0,10643763.0
2014-06-23,31399,31758,31327,31401,43528,465132.0,10643763.0
2014-06-24,31327,31829,31255,31545,48206,467261.0,10643763.0
2014-06-25,31435,31686,30717,30898,46247,457682.0,10643763.0
2014-06-26,30860,30860,29638,30322,71858,449167.0,10643763.0
2014-06-27,30465,30501,29171,30467,71021,451296.0,10643763.0
2014-06-30,30213,30680,29926,30322,23301,449167.0,10643763.0
2014-07-01,30501,30501,29961,30322,28008,449167.0,10643763.0
2014-07-02,30178,30752,29961,30538,63685,452360.0,10643763.0
2014-07-03,30860,31722,30752,31689,99367,469390.0,10643763.0
2014-07-04,32010,32082,31651,31652,33183,468858.0,10643763.0
2014-07-07,31615,31758,31075,31652,38341,468858.0,10643763.0
2014-07-08,31615,31651,31148,31185,37216,461939.0,10643763.0
2014-07-09,30860,31292,29961,31293,114258,463536.0,10643763.0
2014-07-10,31399,33016,31327,32946,179776,488017.0,10643763.0
2014-07-11,33052,33661,32586,33413,120600,494935.0,10643763.0
2014-07-14,33770,34525,33483,34132,110436,505579.0,10643763.0
2014-07-15,34345,34812,33519,33988,121398,503450.0,10643763.0
2014-07-16,34237,34237,32621,32910,121016,487484.0,10643763.0
2014-07-17,33016,34093,33016,34023,135910,503982.0,10643763.0
2014-07-18,33626,34669,33555,34059,79000,504514.0,10643763.0
2014-07-21,34848,35351,34093,34527,95319,511433.0,10643763.0
2014-07-22,34848,34885,33661,34347,75383,508772.0,10643763.0
2014-07-23,34202,34345,33339,33556,101583,497064.0,10643763.0
2014-07-24,33591,33914,32979,33269,62569,492806.0,10643763.0
2014-07-25,33159,33770,32836,32982,68181,488549.0,10643763.0
2014-07-28,33699,33985,32944,33629,100323,498128.0,10643763.0
2014-07-29,33483,33555,32333,33126,93424,490677.0,10643763.0
2014-07-30,33052,33195,32441,32621,82517,483227.0,10643763.0
2014-07-31,32154,33052,31829,32335,111871,478969.0,10643763.0
2014-08-01,31722,32836,30501,32551,152396,482162.0,10643763.0
2014-08-04,32045,32979,31471,32910,122292,487484.0,10643763.0
2014-08-05,32944,33016,31758,31760,89791,470454.0,10643763.0
2014-08-06,31758,31974,31471,31508,45384,466729.0,10643763.0
2014-08-07,31507,31794,30680,31365,69506,464600.0,10643763.0
2014-08-08,31005,32261,31005,31940,48253,473115.0,10643763.0
2014-08-11,31938,32189,31722,31903,33131,472583.0,10643763.0
2014-08-12,31794,32154,31686,31689,27390,469390.0,10643763.0
2014-08-13,31722,33159,31651,33126,120317,490677.0,10643763.0
2014-08-14,33626,33699,33016,33089,365131,490145.0,10643763.0
2014-08-18,33698,34631,33698,34454,189745,510368.0,10643763.0
2014-08-19,34632,34632,33985,34599,84592,512497.0,10643763.0
2014-08-20,34991,35674,34560,34742,106505,514626.0,10643763.0
2014-08-21,34848,35099,33950,34167,90457,506111.0,10643763.0
2014-08-22,34167,34669,33878,33952,64312,502918.0,10643763.0
2014-08-25,33770,35351,33661,34814,113250,515690.0,10643763.0
2014-08-26,34848,35566,34489,35569,77666,526866.0,10643763.0
2014-08-27,35674,36573,35099,35281,80730,522609.0,10643763.0
2014-08-28,35099,35207,33985,34850,96859,516223.0,10643763.0
2014-08-29,34812,35136,34058,35137,61129,520480.0,10643763.0
2014-09-01,35566,35566,34525,34706,46034,514094.0,10643763.0
2014-09-02,34848,34848,34058,34132,41819,505579.0,10643763.0
2014-09-03,34237,34848,33661,34706,63379,514094.0,10643763.0
2014-09-04,34704,36285,34237,36000,128909,533253.0,10643763.0
2014-09-05,36428,37363,35998,36647,153914,542832.0,10643763.0
2014-09-11,36501,37363,35818,37220,56213,551347.0,10643763.0
2014-09-12,36859,37290,36428,36647,58079,576316.0,11300308.0
2014-09-15,37003,38801,36788,37150,124910,584226.0,11300308.0
2014-09-16,36717,38009,36501,37365,73093,587616.0,11300308.0
2014-09-17,37220,37794,36788,37294,44457,586486.0,11300308.0
2014-09-18,37147,37650,36859,37077,34999,583096.0,11300308.0
2014-09-19,37290,38369,37003,38227,95791,601176.0,11300308.0
2014-09-22,38584,39375,37866,38801,105388,610217.0,11300308.0
2014-09-23,38440,39159,37938,38731,58976,609087.0,11300308.0
2014-09-24,38727,39375,38369,39017,46226,613607.0,11300308.0
2014-09-25,39519,39519,38369,38370,58428,603436.0,11300308.0
2014-09-26,38009,38943,37794,38012,75447,597786.0,11300308.0
2014-09-29,37938,39087,37722,39089,75447,614737.0,11300308.0
2014-09-30,39159,40165,38871,40168,59396,631687.0,11300308.0
2014-10-01,40238,40308,38801,39161,71367,615867.0,11300308.0
2014-10-02,38871,40596,38082,40382,88390,635077.0,11300308.0
2014-10-06,40668,42537,40596,41749,132336,656548.0,11300308.0
2014-10-07,41961,42752,41530,42537,80586,668978.0,11300308.0
2014-10-08,42393,43470,42249,43186,73456,679149.0,11300308.0
2014-10-10,42824,44907,42680,43760,108651,688189.0,11300308.0
2014-10-13,43686,43686,38943,40886,250455,642988.0,11300308.0
2014-10-14,40524,41818,39519,40598,122664,638467.0,11300308.0
2014-10-15,40308,41387,39806,40382,251317,635077.0,11300308.0
2014-10-16,40094,41818,40094,41461,197649,652028.0,11300308.0
2014-10-17,41315,44405,41170,44406,164732,698359.0,11300308.0
2014-10-20,44763,45482,43758,44048,101519,692709.0,11300308.0
2014-10-21,44333,44692,43542,44550,65134,700619.0,11300308.0
2014-10-22,44763,46057,44763,45125,85117,709659.0,11300308.0
2014-10-23,45123,46776,44907,46347,98959,728870.0,11300308.0
2014-10-24,46417,46776,45555,45916,53127,722090.0,11300308.0
2014-10-27,45769,46417,44763,45844,75403,720960.0,11300308.0
2014-10-28,46488,47567,45410,46347,102514,728870.0,11300308.0
2014-10-29,46560,46848,45123,45340,80598,713049.0,11300308.0
2014-10-30,45555,47062,44476,45916,106713,722090.0,11300308.0
2014-10-31,45769,46992,45699,46347,56948,728870.0,11300308.0
2014-11-03,45986,47062,45986,46203,37487,726610.0,11300308.0
2014-11-04,45986,46417,45195,45197,50066,710789.0,11300308.0
2014-11-05,45052,46057,44907,45197,92770,710789.0,11300308.0
2014-11-06,45555,45555,42824,43113,146269,678018.0,11300308.0
2014-11-07,43255,44692,43111,44335,78660,697229.0,11300308.0
2014-11-10,43974,44476,40812,41461,125611,652028.0,11300308.0
2014-11-11,40884,42465,40884,41676,61070,655418.0,11300308.0
2014-11-12,41675,42537,41530,41819,40500,657678.0,11300308.0
2014-11-13,42321,43902,42034,42754,59923,672368.0,11300308.0
2014-11-14,43399,43399,40884,41892,131526,658808.0,11300308.0
2014-11-17,41170,41675,38296,38587,142541,606827.0,11300308.0
2014-11-18,38584,39231,37794,38587,112592,606827.0,11300308.0
2014-11-19,39231,42105,38657,41245,135474,648638.0,11300308.0
2014-11-20,41458,41602,40165,41100,53494,646378.0,11300308.0
2014-11-21,41530,41530,39159,39449,120662,620387.0,11300308.0
2014-11-24,39806,39877,36717,38299,144224,602306.0,11300308.0
2014-11-25,38082,39087,37794,38587,74785,606827.0,11300308.0
2014-11-26,39016,40308,38727,39377,74524,619257.0,11300308.0
2014-11-27,39662,41745,38513,39089,196994,614737.0,11300308.0
2014-11-28,39446,40021,38943,39880,40070,627167.0,11300308.0
2014-12-01,39950,40453,39087,39880,43428,627167.0,11300308.0
2014-12-02,39806,41387,39159,41388,80942,650898.0,11300308.0
2014-12-03,41387,41818,41027,41388,64050,650898.0,11300308.0
2014-12-04,41387,43614,41387,43329,146741,681409.0,11300308.0
2014-12-05,43902,44476,42680,43113,107613,678018.0,11300308.0
2014-12-08,43542,43829,42465,43113,60869,678018.0,11300308.0
2014-12-09,43255,43255,41889,42035,64490,661068.0,11300308.0
2014-12-10,41100,41961,40381,41964,93052,659938.0,11300308.0
2014-12-11,41889,41889,40596,40598,55097,638467.0,11300308.0
2014-12-12,41243,42177,40812,41245,74475,648638.0,11300308.0
2014-12-15,40956,41745,40812,41100,49744,646378.0,11300308.0
2014-12-16,41170,41315,40165,40742,71525,640727.0,11300308.0
2014-12-17,40884,40884,39519,39951,84946,628297.0,11300308.0
2014-12-18,40238,40453,36932,37652,179556,592136.0,11300308.0
2014-12-19,37363,38082,35530,36143,316963,568405.0,11300308.0
2014-12-22,36644,36644,35709,35748,131487,562190.0,11300308.0
2014-12-23,35890,37938,35890,37939,178714,596656.0,11300308.0
2014-12-24,37650,38727,37435,38731,101730,609087.0,11300308.0
2014-12-26,38727,39303,36788,36789,148995,578576.0,11300308.0
2014-12-29,36788,38296,36788,38299,86730,602306.0,11300308.0
2014-12-30,37794,39519,37794,39017,110590,613607.0,11300308.0
2015-01-02,39159,40956,39087,40312,101425,633947.0,11300308.0
2015-01-05,39806,40381,39446,40382,62410,635077.0,11300308.0
2015-01-06,40094,40956,38369,39664,82778,623777.0,11300308.0
2015-01-07,39446,39446,38440,38731,44446,609087.0,11300308.0
2015-01-08,38943,39303,37866,38731,80232,609087.0,11300308.0
2015-01-09,39231,41243,39231,40957,156807,644118.0,11300308.0
2015-01-12,40596,41315,40453,41245,79739,648638.0,11300308.0
2015-01-13,41243,42895,41100,42035,107054,661068.0,11300308.0
2015-01-14,42680,43326,42034,42467,68004,667848.0,11300308.0
2015-01-15,42752,42824,41602,42467,65826,667848.0,11300308.0
2015-01-16,42465,42465,40524,40527,75156,637337.0,11300308.0
2015-01-19,42824,44118,41818,41819,127911,657678.0,11300308.0
2015-01-20,42321,43542,41675,41676,125169,655418.0,11300308.0
2015-01-21,41458,43399,41458,42826,131179,673498.0,11300308.0
2015-01-22,43470,43758,41818,42681,73334,671238.0,11300308.0
2015-01-23,43255,43326,42105,42107,69170,662198.0,11300308.0
2015-01-26,41745,42034,40884,41461,97426,652028.0,11300308.0
2015-01-27,41530,41675,40238,40454,92317,636207.0,11300308.0
2015-01-28,40238,43111,40094,42467,134244,667848.0,11300308.0
2015-01-29,42752,42752,42034,42467,45596,667848.0,11300308.0
2015-01-30,42105,42680,41170,42251,63674,664458.0,11300308.0
2015-02-02,41675,42321,40884,41030,69484,645248.0,11300308.0
2015-02-03,41170,41961,40524,40957,63541,644118.0,11300308.0
2015-02-04,41170,41530,40238,40670,72217,639597.0,11300308.0
2015-02-05,40740,41027,40094,40238,59248,632817.0,11300308.0
2015-02-06,39877,41387,39877,40382,69962,639566.0,11380180.0
2015-02-09,40094,40596,37938,38155,119978,604288.0,11380180.0
2015-02-10,37506,38440,35998,38299,107480,606564.0,11380180.0
2015-02-11,37722,38871,37722,38658,54641,612254.0,11380180.0
2015-02-12,38296,38871,37938,38658,37986,612254.0,11380180.0
2015-02-13,39159,41027,38727,40742,111983,645256.0,11380180.0
2015-02-16,40740,40740,38801,39377,92582,623634.0,11380180.0
2015-02-17,38943,39590,38369,39520,49493,625910.0,11380180.0
2015-02-23,39087,39806,38801,38801,31814,614530.0,11380180.0
2015-02-24,38801,39087,38009,38370,56871,607702.0,11380180.0
2015-02-25,38369,38801,37003,37006,96612,586079.0,11380180.0
2015-02-26,37435,38225,37003,37868,77783,599735.0,11380180.0
2015-02-27,37866,38727,37866,38731,32929,613392.0,11380180.0
2015-03-02,39159,39159,37938,38083,50866,603150.0,11380180.0
2015-03-03,38584,39016,38009,38946,64484,616806.0,11380180.0
2015-03-04,38727,39159,38584,38801,58721,614530.0,11380180.0
2015-03-05,38801,40812,38225,40814,106171,646394.0,11380180.0
2015-03-06,43470,45913,41818,41819,387851,662326.0,11380180.0
2015-03-09,41458,43183,40956,41030,103789,649808.0,11380180.0
2015-03-10,40812,42321,40812,41461,77604,656636.0,11380180.0
2015-03-11,40812,41745,40668,41388,34516,655498.0,11380180.0
2015-03-12,41602,41745,40740,41532,31596,657774.0,11380180.0
2015-03-13,41675,42393,41387,41892,58099,663464.0,11380180.0
2015-03-16,42393,43470,42034,43186,145552,683949.0,11380180.0
2015-03-17,43470,43686,42321,43113,83101,682811.0,11380180.0
2015-03-18,43111,43470,42177,42251,55821,669155.0,11380180.0
2015-03-19,42034,42752,41315,42754,70889,677121.0,11380180.0
2015-03-20,42968,44188,42465,44118,217561,698743.0,11380180.0
2015-03-23,44333,44333,43183,43186,80001,683949.0,11380180.0
2015-03-24,42752,43902,42034,43186,96701,683949.0,11380180.0
2015-03-25,43183,44118,42680,43329,109773,686225.0,11380180.0
2015-03-26,42537,42824,41100,41749,92069,661188.0,11380180.0
2015-03-27,41818,42034,40884,41030,91289,649808.0,11380180.0
2015-03-30,40668,43829,40668,43113,181694,682811.0,11380180.0
2015-03-31,43829,43974,42895,43975,94559,696467.0,11380180.0
2015-04-01,43758,45986,43542,45053,260628,713537.0,11380180.0
2015-04-02,44907,45410,44476,44550,71266,705571.0,11380180.0
2015-04-03,44907,44907,43686,44837,57544,710123.0,11380180.0
2015-04-06,44549,45052,44261,44406,50017,703295.0,11380180.0
2015-04-07,44188,46201,44188,45987,130396,728332.0,11380180.0
2015-04-08,46129,46344,45339,45987,70694,728332.0,11380180.0
2015-04-09,45913,48717,45625,48286,143746,764748.0,11380180.0
2015-04-10,49291,50224,48717,49508,154492,784094.0,11380180.0
2015-04-13,48860,49937,48573,49723,125333,787508.0,11380180.0
2015-04-14,50081,50656,46488,48071,183891,761334.0,11380180.0
2015-04-15,48213,49291,48069,49005,76266,776128.0,11380180.0
2015-04-16,49650,49722,48213,49436,63035,782956.0,11380180.0
2015-04-17,49793,51518,49506,50801,158678,804579.0,11380180.0
2015-04-20,50224,54105,49793,51951,350845,822787.0,11380180.0
2015-04-21,52380,52524,50943,51665,92768,818235.0,11380180.0
2015-04-22,52021,52811,46704,49508,278825,784094.0,11380180.0
2015-04-23,50009,50441,46704,47928,143623,759058.0,11380180.0
2015-04-24,48141,48787,47062,47712,77532,755644.0,11380180.0
2015-04-27,47638,49866,47638,49796,67598,788646.0,11380180.0
2015-04-28,49793,50009,48500,48502,46808,768162.0,11380180.0
