아이센스(099190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-28,28450,28800,27900,28500,44701,391426.0,13734238.0
2018-03-29,28500,29350,28500,29150,72274,400353.0,13734238.0
2018-03-30,29200,29250,28550,28550,43907,392112.0,13734238.0
2018-04-02,28600,28950,28150,28200,36881,387306.0,13734238.0
2018-04-03,27700,28450,27700,28450,45513,390739.0,13734238.0
2018-04-04,28200,28750,28100,28750,41281,394859.0,13734238.0
2018-04-05,28850,29200,27800,28100,83834,385932.0,13734238.0
2018-04-06,28200,28400,27750,28400,41877,390052.0,13734238.0
2018-04-09,28400,28400,27850,28150,41452,386619.0,13734238.0
2018-04-10,28000,28600,27750,28600,70953,392799.0,13734238.0
2018-04-11,28700,29100,28350,29100,66478,399666.0,13734238.0
2018-04-12,29250,29300,28400,28400,69148,390052.0,13734238.0
2018-04-13,28850,29050,28450,29000,70762,398293.0,13734238.0
2018-04-16,28950,30450,28800,30300,243526,416147.0,13734238.0
2018-04-17,30450,30650,29650,30100,139412,413401.0,13734238.0
2018-04-18,30350,30350,29400,29500,106100,405160.0,13734238.0
2018-04-19,29700,30150,29000,30000,114665,412027.0,13734238.0
2018-04-20,30250,30250,29150,29500,50538,405160.0,13734238.0
2018-04-23,29500,29750,28400,28600,65067,392799.0,13734238.0
2018-04-24,28800,28800,27950,27950,67652,383872.0,13734238.0
2018-04-25,27950,28300,27500,28250,40741,387992.0,13734238.0
2018-04-26,28500,28500,27850,28350,36440,389366.0,13734238.0
2018-04-27,28200,28450,27850,28400,45527,390052.0,13734238.0
2018-04-30,28400,28500,28000,28100,39167,385932.0,13734238.0
2018-05-02,27900,28150,27300,27500,62974,377692.0,13734238.0
2018-05-03,27400,27800,26550,26600,76232,365411.0,13737238.0
2018-05-04,26800,27700,26600,27200,55913,373653.0,13737238.0
2018-05-08,27000,27850,26000,26000,56193,357168.0,13737238.0
2018-05-09,26500,27200,26000,27200,77118,373653.0,13737238.0
2018-05-10,27350,27350,26250,26300,66571,361289.0,13737238.0
2018-05-11,26350,26850,25850,26050,84150,357855.0,13737238.0
2018-05-14,26100,26300,25100,25100,73910,344805.0,13737238.0
2018-05-15,25300,25400,24750,25250,39410,346865.0,13737238.0
2018-05-16,25250,31200,24200,25700,477468,353047.0,13737238.0
2018-05-17,26000,26000,24400,24750,142570,339997.0,13737238.0
2018-05-18,24750,25350,24500,25200,91361,346178.0,13737238.0
2018-05-21,25100,25250,24650,25050,62185,344118.0,13737238.0
2018-05-23,25050,25300,24200,24450,90800,335875.0,13737238.0
2018-05-24,24500,24700,24300,24450,28407,335875.0,13737238.0
2018-05-25,24200,24650,24200,24450,37203,335875.0,13737238.0
2018-05-28,24500,24650,24050,24250,48804,333128.0,13737238.0
2018-05-29,24150,26550,23800,24050,205281,330381.0,13737238.0
2018-05-30,24200,24200,23650,23750,56716,326259.0,13737238.0
2018-05-31,23650,23950,23350,23750,40831,326259.0,13737238.0
2018-06-01,23650,24250,23500,24100,25231,331067.0,13737238.0
2018-06-04,23900,24300,23550,23700,41017,325573.0,13737238.0
2018-06-05,23800,23900,23350,23500,43819,322825.0,13737238.0
2018-06-07,23500,24100,23450,24100,34349,331067.0,13737238.0
2018-06-08,23900,24300,23650,23750,32192,326259.0,13737238.0
2018-06-11,23700,23900,23500,23600,32588,324199.0,13737238.0
2018-06-12,23500,23900,23400,23650,45125,324886.0,13737238.0
2018-06-14,23750,23850,23350,23500,65444,322825.0,13737238.0
2018-06-15,24000,24500,23750,23750,183411,326259.0,13737238.0
2018-06-18,24100,24100,22950,23500,100641,322825.0,13737238.0
2018-06-19,23500,23750,22300,22300,62404,306340.0,13737238.0
2018-06-20,22300,22900,22200,22400,78836,307714.0,13737238.0
2018-06-21,22400,22800,22250,22250,33460,305654.0,13737238.0
2018-06-22,22200,22700,22150,22700,25210,311835.0,13737238.0
2018-06-25,22450,23150,22450,23100,25384,317330.0,13737238.0
2018-06-26,22950,23400,22750,23400,23870,321451.0,13737238.0
2018-06-27,23200,24000,23200,23200,33443,318704.0,13737238.0
2018-06-28,23000,23350,22250,22250,25775,305654.0,13737238.0
2018-06-29,22700,22800,22200,22500,29572,309088.0,13737238.0
2018-07-02,22700,22700,21250,21400,55704,293977.0,13737238.0
2018-07-03,21400,22000,21250,21750,33722,298785.0,13737238.0
2018-07-04,21750,22100,21550,21950,17709,301532.0,13737238.0
2018-07-05,22200,22300,21400,21900,35937,300846.0,13737238.0
2018-07-06,21950,22850,21700,22850,37811,313896.0,13737238.0
2018-07-09,22950,23050,22250,22550,20749,309775.0,13737238.0
2018-07-10,22450,22800,22400,22500,14522,309088.0,13737238.0
2018-07-11,22550,22600,21950,22000,26939,302219.0,13737238.0
2018-07-12,21950,22400,21950,22300,7730,306340.0,13737238.0
2018-07-13,22450,22750,22150,22650,27841,311148.0,13737238.0
2018-07-16,22900,22900,22350,22500,24836,309088.0,13737238.0
2018-07-17,22500,22600,22150,22300,20716,306340.0,13737238.0
2018-07-18,22300,22800,22250,22350,21031,307027.0,13737238.0
2018-07-19,22350,22850,22250,22600,42838,310462.0,13737238.0
2018-07-20,23800,24200,22900,22950,167647,315270.0,13737238.0
2018-07-23,23300,24450,23250,23400,147791,321451.0,13737238.0
2018-07-24,23550,24450,23450,23650,84815,324886.0,13737238.0
2018-07-25,23950,23950,23250,23500,79838,322825.0,13737238.0
2018-07-26,23950,24050,23500,24000,41151,329694.0,13737238.0
2018-07-27,24150,24150,23450,23600,30201,324199.0,13737238.0
2018-07-30,23600,23650,23050,23300,32264,320078.0,13737238.0
2018-07-31,23050,23400,23000,23350,26502,320765.0,13737238.0
2018-08-01,23350,23900,23050,23750,49726,326259.0,13737238.0
2018-08-02,23700,23700,23000,23050,77510,316643.0,13737238.0
2018-08-03,23150,23550,22450,22550,65240,309775.0,13737238.0
2018-08-06,22600,22800,22150,22150,34919,304280.0,13737238.0
2018-08-07,22150,22200,21350,21950,73706,301532.0,13737238.0
2018-08-08,21950,22050,21350,21600,45291,296724.0,13737238.0
2018-08-09,21450,21550,21200,21500,51928,295351.0,13737238.0
2018-08-10,21500,21600,21300,21500,33153,295351.0,13737238.0
2018-08-13,21600,21600,20600,20600,61357,282987.0,13737238.0
2018-08-14,20600,20900,20350,20700,20962,284361.0,13737238.0
2018-08-16,20750,21100,20100,21050,36651,289169.0,13737238.0
2018-08-17,21050,21100,20700,20950,40502,287795.0,13737238.0
2018-08-20,20800,21250,20600,20750,37707,285048.0,13737238.0
2018-08-21,20650,22100,20650,21800,82769,299472.0,13737238.0
2018-08-22,21750,21950,21550,21600,56602,296724.0,13737238.0
2018-08-23,21600,22000,21600,22000,36323,302219.0,13737238.0
2018-08-24,22000,22250,21650,22150,31555,304280.0,13737238.0
2018-08-27,22100,22200,21850,21950,28237,301532.0,13737238.0
2018-08-28,22300,22300,21550,21550,31517,296037.0,13737238.0
2018-08-29,21550,21800,21400,21650,17927,297411.0,13737238.0
2018-08-30,21900,22250,21650,22050,42223,302906.0,13737238.0
2018-08-31,22100,22450,21950,22200,62152,304967.0,13737238.0
2018-09-03,22200,22350,21850,22000,29737,302219.0,13737238.0
2018-09-04,22200,22300,21800,22100,24517,303593.0,13737238.0
2018-09-05,22200,22200,21700,21700,33513,298098.0,13737238.0
2018-09-06,21650,21900,21550,21550,19956,296037.0,13737238.0
2018-09-07,21400,21750,21300,21750,18418,298785.0,13737238.0
2018-09-10,21650,21900,21450,21800,17855,299472.0,13737238.0
2018-09-11,21800,22250,21750,21850,25023,300159.0,13737238.0
2018-09-12,21850,22100,21450,21700,31528,298098.0,13737238.0
2018-09-13,21850,21850,21300,21650,59077,297411.0,13737238.0
2018-09-14,21600,21950,21600,21800,22384,299472.0,13737238.0
2018-09-17,21800,21900,21550,21700,23186,298098.0,13737238.0
2018-09-18,21500,22050,21500,22050,28572,302906.0,13737238.0
2018-09-19,22250,22250,21750,21800,25553,299472.0,13737238.0
2018-09-20,21950,21950,21700,21700,26019,298098.0,13737238.0
2018-09-21,21700,21800,21500,21550,21348,296037.0,13737238.0
2018-09-27,21700,22300,21550,22200,64845,304967.0,13737238.0
2018-09-28,22300,22400,21950,22200,43929,304967.0,13737238.0
2018-10-01,22300,22300,21700,21700,32368,298098.0,13737238.0
2018-10-02,21800,21800,20950,20950,67020,287795.0,13737238.0
2018-10-04,21200,21200,20500,20900,62485,287108.0,13737238.0
2018-10-05,21150,21150,20450,20650,46919,283674.0,13737238.0
2018-10-08,20550,21100,20350,20450,37776,280927.0,13737238.0
2018-10-10,20350,20650,19450,19700,64158,270624.0,13737238.0
2018-10-11,18650,19950,18650,19650,99027,269937.0,13737238.0
2018-10-12,19650,20500,19400,20500,60751,281613.0,13737238.0
2018-10-15,20150,20850,19950,20450,47557,280927.0,13737238.0
2018-10-16,20200,20850,20200,20600,25685,282987.0,13737238.0
2018-10-17,20450,20750,20450,20750,18113,285048.0,13737238.0
2018-10-18,20750,20850,20450,20700,21612,284361.0,13737238.0
2018-10-19,20600,21150,20600,21150,35936,290543.0,13737238.0
2018-10-22,21150,21150,20600,20900,20417,287108.0,13737238.0
2018-10-23,20900,20900,20500,20550,27683,282300.0,13737238.0
2018-10-24,20900,21000,20550,20800,44352,285735.0,13737238.0
2018-10-25,20850,21000,20550,20700,60783,284361.0,13737238.0
2018-10-26,20500,20950,20250,20500,49519,281613.0,13737238.0
2018-10-29,20750,21150,19950,20150,76404,276805.0,13737238.0
2018-10-30,19100,22800,19100,22800,332801,313209.0,13737238.0
2018-10-31,22950,23200,22250,22800,145742,313209.0,13737238.0
2018-11-01,22800,23400,22550,23050,117763,316643.0,13737238.0
2018-11-02,23050,23850,22700,23700,142606,325573.0,13737238.0
2018-11-05,23700,23700,22600,23100,113602,317330.0,13737238.0
2018-11-06,23250,23850,22800,23850,90760,327633.0,13737238.0
2018-11-07,23750,24150,23350,23600,84125,324199.0,13737238.0
2018-11-08,23650,23900,23350,23700,72738,325573.0,13737238.0
2018-11-09,23700,23950,23200,23800,42573,326946.0,13737238.0
2018-11-12,23800,24400,23550,24100,90009,331067.0,13737238.0
2018-11-13,23650,24150,23150,24000,121467,329694.0,13737238.0
2018-11-14,23750,23950,23300,23350,79170,320765.0,13737238.0
2018-11-15,23150,23300,22150,23200,107552,318704.0,13737238.0
2018-11-16,23200,23500,22500,23150,69698,318017.0,13737238.0
2018-11-19,23150,23350,22700,23300,56000,320078.0,13737238.0
2018-11-20,23450,23450,22050,22050,126572,302906.0,13737238.0
2018-11-21,21800,22050,21550,21950,77598,301532.0,13737238.0
2018-11-22,22000,22050,21150,21150,82020,290543.0,13737238.0
2018-11-23,21250,21650,20800,20800,61421,285735.0,13737238.0
2018-11-26,20800,21350,20700,20800,94927,285735.0,13737238.0
2018-11-27,21100,21200,20500,20600,111782,282987.0,13737238.0
2018-11-28,20650,21150,20650,20850,72002,286421.0,13737238.0
2018-11-29,21000,21600,20900,21050,97582,289169.0,13737238.0
2018-11-30,21050,21400,20750,21150,154325,290543.0,13737238.0
2018-12-03,21300,21500,21100,21250,69235,291916.0,13737238.0
2018-12-04,21350,21450,21200,21400,68080,293977.0,13737238.0
2018-12-05,21000,21300,20700,21000,67415,288482.0,13737238.0
2018-12-06,20800,21250,20550,21000,92676,288482.0,13737238.0
2018-12-07,21000,21300,20650,21100,60827,289856.0,13737238.0
2018-12-10,21000,21000,20400,20700,65891,284361.0,13737238.0
2018-12-11,21050,21050,20450,20650,87504,283674.0,13737238.0
2018-12-12,20650,21200,20600,20850,82821,286421.0,13737238.0
2018-12-13,20900,21850,20250,21150,525179,290543.0,13737238.0
2018-12-14,20800,24550,20800,24100,824745,331067.0,13737238.0
2018-12-17,24000,24000,23350,23500,155915,322825.0,13737238.0
2018-12-18,23350,23950,22550,23600,217821,324199.0,13737238.0
2018-12-19,23600,23600,22750,23500,92193,322825.0,13737238.0
2018-12-20,23250,23300,22300,22500,135794,309088.0,13737238.0
2018-12-21,22900,22900,22400,22450,48950,308401.0,13737238.0
2018-12-24,22300,23100,22200,22450,65500,308401.0,13737238.0
2018-12-26,22250,22350,21650,21850,80330,300159.0,13737238.0
2018-12-27,22200,22700,21850,22500,26831,309088.0,13737238.0
2018-12-28,22400,22750,22350,22500,31631,309088.0,13737238.0
2019-01-02,22550,23200,22550,22900,58010,314583.0,13737238.0
2019-01-03,23100,23100,22400,22650,44635,311148.0,13737238.0
2019-01-04,22650,23350,22300,23350,68876,320765.0,13737238.0
2019-01-07,23550,23600,23100,23350,36236,320765.0,13737238.0
2019-01-08,23550,23550,22950,23450,63864,322138.0,13737238.0
2019-01-09,23400,23450,23000,23150,36181,318017.0,13737238.0
2019-01-10,23150,23950,23150,23750,56812,326259.0,13737238.0
2019-01-11,23900,25650,23750,25300,296338,347552.0,13737238.0
2019-01-14,25300,25600,24750,25200,119784,346178.0,13737238.0
2019-01-15,24900,25250,24800,25200,54244,346178.0,13737238.0
2019-01-16,25350,25400,24550,24700,56880,339310.0,13737238.0
2019-01-17,25000,25350,24650,25100,42519,344805.0,13737238.0
2019-01-18,25100,25700,25100,25500,64823,350300.0,13737238.0
2019-01-21,25500,25600,24800,24900,43606,342057.0,13737238.0
2019-01-22,24950,25150,24350,24650,39136,338623.0,13737238.0
2019-01-23,24650,25750,24600,25550,88202,350986.0,13737238.0
2019-01-24,25550,25850,25250,25300,42056,347552.0,13737238.0
2019-01-25,25550,25550,24700,25300,91112,347552.0,13737238.0
2019-01-28,25650,25650,24750,24750,58098,339997.0,13737238.0
2019-01-29,24950,25350,24800,25250,35463,346865.0,13737238.0
2019-01-30,25150,25450,25000,25200,38400,346178.0,13737238.0
2019-01-31,25500,25500,24450,25000,87346,343431.0,13737238.0
2019-02-01,25000,25000,24350,24450,41407,335875.0,13737238.0
2019-02-07,24850,24850,24450,24600,40456,337936.0,13737238.0
2019-02-08,24400,24850,24100,24150,37637,331754.0,13737238.0
2019-02-11,24150,24250,23450,24050,66686,330381.0,13737238.0
2019-02-12,24300,24300,23650,23900,57788,328320.0,13737238.0
2019-02-13,24050,24250,23800,23900,39839,328320.0,13737238.0
2019-02-14,23950,24250,23650,24250,48929,333128.0,13737238.0
2019-02-15,24350,26500,24050,26300,329714,361289.0,13737238.0
2019-02-18,26700,26800,25900,26350,155551,361976.0,13737238.0
2019-02-19,26300,26700,25950,26400,94071,362663.0,13737238.0
2019-02-20,26550,26550,25600,25750,86157,353734.0,13737238.0
2019-02-21,25850,25900,25400,25550,40908,350986.0,13737238.0
2019-02-22,25550,25800,25000,25200,50295,346178.0,13737238.0
2019-02-25,25400,25700,25150,25600,48483,351673.0,13737238.0
2019-02-26,25500,25550,24500,24550,107419,337249.0,13737238.0
2019-02-27,24650,25100,24650,24750,39222,339997.0,13737238.0
2019-02-28,24750,25150,23950,23950,86010,329007.0,13737238.0
2019-03-04,24350,24950,24300,24950,42888,342744.0,13737238.0
2019-03-05,24750,24950,24300,24850,42153,341370.0,13737238.0
2019-03-06,24850,24850,24500,24600,34560,337936.0,13737238.0
2019-03-07,24600,25250,24500,24700,54469,339310.0,13737238.0
2019-03-08,24400,25000,24300,24650,28891,338623.0,13737238.0
2019-03-11,24650,25100,24000,24800,55873,340684.0,13737238.0
2019-03-12,25150,25450,24650,25000,48362,343431.0,13737238.0
2019-03-13,25000,25850,25000,25750,68241,353734.0,13737238.0
2019-03-14,25850,25850,25050,25200,54170,346178.0,13737238.0
2019-03-15,25200,25550,24600,24750,87448,339997.0,13737238.0
2019-03-18,25050,25400,24850,24900,58044,342057.0,13737238.0
2019-03-19,25200,25200,24800,24900,21320,342057.0,13737238.0
2019-03-20,25000,25150,24600,24900,17798,342057.0,13737238.0
2019-03-21,25200,25500,24600,25450,83572,349613.0,13737238.0
2019-03-22,25450,25450,25100,25350,21500,348239.0,13737238.0
2019-03-25,25000,25050,24600,24850,33036,341370.0,13737238.0
2019-03-26,24850,25100,24700,25000,32469,343431.0,13737238.0
2019-03-27,25100,26000,25050,25500,84742,350300.0,13737238.0
2019-03-28,25350,25650,25250,25400,46663,348926.0,13737238.0
2019-03-29,25400,26000,25250,26000,61750,357168.0,13737238.0
2019-04-01,26550,26900,26000,26300,124624,361289.0,13737238.0
2019-04-02,26200,26800,25900,26700,64940,366784.0,13737238.0
2019-04-03,26950,26950,26350,26500,44208,364037.0,13737238.0
2019-04-04,26400,26650,25850,26000,45484,357168.0,13737238.0
2019-04-05,26000,26200,25550,26100,24408,358542.0,13737238.0
2019-04-08,26100,26300,25750,25850,16922,355108.0,13737238.0
2019-04-09,25650,26000,25300,25550,50868,350986.0,13737238.0
2019-04-10,25450,26200,25350,26200,40785,359916.0,13737238.0
2019-04-11,26350,26400,25450,25550,40323,350986.0,13737238.0
2019-04-12,25550,25700,25150,25550,27540,350986.0,13737238.0
2019-04-15,25300,25500,25300,25400,22503,348926.0,13737238.0
2019-04-16,25400,25750,25150,25700,42922,353047.0,13737238.0
2019-04-17,25650,25700,25300,25350,17427,348239.0,13737238.0
2019-04-18,25550,25550,24050,24400,105844,335189.0,13737238.0
2019-04-19,24400,24700,24250,24500,30133,336562.0,13737238.0
2019-04-22,24850,25050,24500,24900,33780,342057.0,13737238.0
2019-04-23,24750,24950,24500,24800,11323,340684.0,13737238.0
2019-04-24,24800,24950,24000,24300,71700,333815.0,13737238.0
2019-04-25,24250,24550,24000,24100,16079,331067.0,13737238.0
2019-04-26,24100,24800,24000,24400,22906,335189.0,13737238.0
2019-04-29,24650,24650,24200,24200,16633,332441.0,13737238.0
2019-04-30,24450,24700,24250,24500,17284,336562.0,13737238.0
2019-05-02,24750,24750,24200,24250,24644,333128.0,13737238.0
2019-05-03,24400,24600,23650,24450,83126,335875.0,13737238.0
2019-05-07,24050,24050,23100,23200,89858,318704.0,13737238.0
2019-05-08,23500,25450,23500,24500,125828,336562.0,13737238.0
2019-05-09,24650,24650,23750,24300,51096,333815.0,13737238.0
2019-05-10,24000,24250,23300,23450,43807,322138.0,13737238.0
2019-05-13,23600,23950,23250,23350,26173,320765.0,13737238.0
2019-05-14,22600,23600,22600,23200,16366,318704.0,13737238.0
2019-05-15,23350,23600,22800,23500,50480,322825.0,13737238.0
2019-05-16,23700,23850,23350,23450,14417,322138.0,13737238.0
2019-05-17,23750,23750,22900,23050,31272,316643.0,13737238.0
2019-05-20,22900,23300,22900,23000,10419,315956.0,13737238.0
2019-05-21,23150,23550,22700,23300,16156,320078.0,13737238.0
2019-05-22,23550,23650,23300,23450,8101,322138.0,13737238.0
2019-05-23,23650,23850,23200,23500,21176,322825.0,13737238.0
2019-05-24,23500,23550,23200,23450,7868,322138.0,13737238.0
2019-05-27,23250,23700,23000,23150,20628,318017.0,13737238.0
2019-05-28,23050,23800,23050,23750,16692,326259.0,13737238.0
2019-05-29,23600,23650,23350,23400,10919,321451.0,13737238.0
2019-05-30,23350,24200,23100,24000,24979,329694.0,13737238.0
2019-05-31,24250,24300,23700,24300,25954,333815.0,13737238.0
2019-06-03,24250,24250,23850,24100,12166,331067.0,13737238.0
2019-06-04,24250,24250,23750,23750,12839,326259.0,13737238.0
2019-06-05,23750,24000,23600,23750,16626,326259.0,13737238.0
2019-06-07,23850,24600,23800,24500,28781,336562.0,13737238.0
2019-06-10,24650,25200,24500,24900,42020,342057.0,13737238.0
2019-06-11,24900,25300,24900,25100,28307,344805.0,13737238.0
2019-06-12,25050,25250,24500,24750,26472,339997.0,13737238.0
2019-06-13,24850,25200,24850,25050,18273,344118.0,13737238.0
2019-06-14,25000,25200,24650,24650,17749,338623.0,13737238.0
2019-06-17,24500,25300,24500,24800,25128,340684.0,13737238.0
2019-06-18,24750,25500,24750,25200,39595,346178.0,13737238.0
2019-06-19,25500,25500,24900,25200,13824,346178.0,13737238.0
2019-06-20,25050,25200,24650,24900,26414,342057.0,13737238.0
2019-06-21,24900,25100,24050,24300,70470,333815.0,13737238.0
2019-06-24,24400,24400,23900,24150,18906,331754.0,13737238.0
2019-06-25,24050,24300,24000,24200,27773,332441.0,13737238.0
2019-06-26,24300,24450,24100,24450,11593,335875.0,13737238.0
2019-06-27,24500,24550,24150,24400,18382,335189.0,13737238.0
2019-06-28,24300,24600,24200,24300,23275,333815.0,13737238.0
2019-07-01,24450,24650,24300,24300,19852,333815.0,13737238.0
2019-07-02,24200,24300,24000,24200,13377,332441.0,13737238.0
2019-07-03,24350,24350,24000,24300,19433,333815.0,13737238.0
2019-07-04,24000,24300,23600,24000,54070,329694.0,13737238.0
2019-07-05,24000,24550,24000,24400,27438,335189.0,13737238.0
2019-07-08,24600,25700,24500,25000,152572,343431.0,13737238.0
2019-07-09,24850,26000,24750,25650,81548,352360.0,13737238.0
2019-07-10,25800,25900,25250,25650,33614,352360.0,13737238.0
2019-07-11,25900,25900,25300,25650,19849,352360.0,13737238.0
2019-07-12,25700,25800,25200,25550,27338,350986.0,13737238.0
2019-07-15,25650,25700,24000,24800,72085,340684.0,13737238.0
2019-07-16,25000,25350,24600,24950,24322,342744.0,13737238.0
2019-07-17,24850,25100,24600,25000,20369,343431.0,13737238.0
2019-07-18,24550,24900,24200,24800,29602,340684.0,13737238.0
2019-07-19,24600,25250,24400,25200,26629,346178.0,13737238.0
2019-07-22,25300,25300,24800,25200,19377,346178.0,13737238.0
2019-07-23,25200,25250,24550,25150,26033,345492.0,13737238.0
2019-07-24,25350,25400,24900,25000,12648,343431.0,13737238.0
2019-07-25,24700,25000,24450,24900,17605,342057.0,13737238.0
2019-07-26,24600,24900,24150,24750,23809,339997.0,13737238.0
2019-07-29,24650,24750,24200,24500,28423,336562.0,13737238.0
2019-07-30,24350,24900,24350,24700,26102,339310.0,13737238.0
2019-07-31,24600,24900,24250,24800,18239,340684.0,13737238.0
2019-08-01,24500,25100,24500,24700,21112,339310.0,13737238.0
2019-08-02,24600,25050,24450,24700,30977,339310.0,13737238.0
2019-08-05,24900,24900,23500,24150,61812,331754.0,13737238.0
2019-08-06,23800,26000,23350,24450,234522,335875.0,13737238.0
2019-08-07,24850,25450,24700,25000,82137,343431.0,13737238.0
2019-08-08,25150,25400,24550,25150,58331,345492.0,13737238.0
2019-08-09,25300,25300,24800,25150,20131,345492.0,13737238.0
2019-08-12,25100,26200,25050,26150,80393,359229.0,13737238.0
2019-08-13,26000,26200,25800,25800,34939,354421.0,13737238.0
2019-08-14,26050,26150,25600,25750,29085,353734.0,13737238.0
2019-08-16,25750,25900,25100,25850,26626,355108.0,13737238.0
2019-08-19,26150,26200,25650,25900,28189,355794.0,13737238.0
2019-08-20,26050,26600,25850,26500,58228,364037.0,13737238.0
2019-08-21,26550,26600,26200,26400,24595,362663.0,13737238.0
2019-08-22,26400,26600,25600,26200,85496,359916.0,13737238.0
2019-08-23,25750,26300,25700,26250,26880,360602.0,13737238.0
2019-08-26,25750,26500,25600,26500,53514,364037.0,13737238.0
2019-08-27,26450,26950,25850,25950,40519,356481.0,13737238.0
2019-08-28,26300,26300,25700,25950,13532,356481.0,13737238.0
2019-08-29,26250,28100,25800,27700,259301,380521.0,13737238.0
2019-08-30,27900,28550,27550,28400,128139,390138.0,13737238.0
2019-09-02,28150,28350,27800,28150,67619,386703.0,13737238.0
2019-09-03,28150,28350,27900,28300,45440,388764.0,13737238.0
2019-09-04,28300,28600,28000,28250,44771,388077.0,13737238.0
2019-09-05,28500,28500,27400,27550,72745,378461.0,13737238.0
2019-09-06,27550,28050,27250,27700,39027,380521.0,13737238.0
2019-09-09,27850,28600,27600,27700,50362,380521.0,13737238.0
2019-09-10,27800,28600,27500,28500,64610,391511.0,13737238.0
2019-09-11,28500,28950,27900,27900,82479,383269.0,13737238.0
2019-09-16,28150,28150,27250,27250,62503,374340.0,13737238.0
2019-09-17,27550,28800,27450,28550,67989,392198.0,13737238.0
2019-09-18,28650,28950,28000,28100,34211,386016.0,13737238.0
2019-09-19,28100,28300,27500,27950,45149,383956.0,13737238.0
2019-09-20,27950,29500,27650,27850,152515,382582.0,13737238.0
2019-09-23,27850,27900,27400,27850,37200,382582.0,13737238.0
2019-09-24,27950,28150,27550,27700,31994,380521.0,13737238.0
2019-09-25,27550,27850,27100,27400,35558,376400.0,13737238.0
2019-09-26,27450,27700,26550,27650,67334,379835.0,13737238.0
2019-09-27,27650,27850,27400,27550,16192,378461.0,13737238.0
2019-09-30,27400,27850,27150,27500,27154,377774.0,13737238.0
2019-10-01,27450,27750,27000,27750,16941,381208.0,13737238.0
2019-10-02,27350,27900,27350,27400,15674,376400.0,13737238.0
2019-10-04,27600,28250,27400,28000,33595,384643.0,13737238.0
2019-10-07,28200,28300,27600,28250,24402,388077.0,13737238.0
