이엔에프테크놀로지(102710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-15,17800,18250,17550,17600,188403,249920.0,14200000.0
2016-03-16,17800,18100,17450,18100,129137,257020.0,14200000.0
2016-03-17,18050,18200,17600,17850,110245,253470.0,14200000.0
2016-03-18,17900,18600,17650,18350,239508,260570.0,14200000.0
2016-03-21,18500,18500,18100,18100,111840,257020.0,14200000.0
2016-03-22,18100,18200,17650,17800,118398,252760.0,14200000.0
2016-03-23,17800,17950,17200,17400,125884,247080.0,14200000.0
2016-03-24,17450,17500,17050,17200,112529,244240.0,14200000.0
2016-03-25,17250,17650,17150,17250,106517,244950.0,14200000.0
2016-03-28,17200,17300,16700,16750,134947,237850.0,14200000.0
2016-03-29,16750,17200,16750,16950,120038,240690.0,14200000.0
2016-03-30,17200,17900,17100,17900,332074,254180.0,14200000.0
2016-03-31,17900,18050,17700,17750,144617,252050.0,14200000.0
2016-04-01,17750,18650,17700,18350,557002,260570.0,14200000.0
2016-04-04,18600,19000,18400,18750,191856,266250.0,14200000.0
2016-04-05,18800,19050,18550,18800,152592,266960.0,14200000.0
2016-04-06,18800,19600,18600,19050,361653,270510.0,14200000.0
2016-04-07,19550,19650,18950,19400,312928,275480.0,14200000.0
2016-04-08,19200,20100,19200,19500,306226,276900.0,14200000.0
2016-04-11,19600,19700,18850,19100,205622,271220.0,14200000.0
2016-04-12,19000,19100,18500,18850,171533,267670.0,14200000.0
2016-04-14,18850,18900,18300,18650,249259,264830.0,14200000.0
2016-04-15,18550,18700,18300,18500,112869,262700.0,14200000.0
2016-04-18,18550,18650,18250,18450,100019,261990.0,14200000.0
2016-04-19,18550,18750,18300,18400,113689,261280.0,14200000.0
2016-04-20,18500,18650,18300,18450,140784,261990.0,14200000.0
2016-04-21,18500,18800,18450,18800,198190,266960.0,14200000.0
2016-04-22,18750,19150,18600,18850,173894,267670.0,14200000.0
2016-04-25,19000,19000,18500,18600,147657,264120.0,14200000.0
2016-04-26,18700,19050,18000,18350,229476,260570.0,14200000.0
2016-04-27,18300,18450,17700,17800,182231,252760.0,14200000.0
2016-04-28,17850,18400,17850,18150,196282,257730.0,14200000.0
2016-04-29,17900,18200,17750,18150,77968,257730.0,14200000.0
2016-05-02,18150,18150,17400,17600,154829,249920.0,14200000.0
2016-05-03,17850,18150,17700,17800,63773,252760.0,14200000.0
2016-05-04,17700,17750,17450,17450,45949,247790.0,14200000.0
2016-05-09,17600,18000,17400,17400,83630,247080.0,14200000.0
2016-05-10,17450,17600,16900,17300,81184,245660.0,14200000.0
2016-05-11,17450,17550,16950,17100,73897,242820.0,14200000.0
2016-05-12,17000,17500,17000,17250,85233,244950.0,14200000.0
2016-05-13,17150,18000,17150,17650,88628,250630.0,14200000.0
2016-05-16,17650,17950,17400,17700,116843,251340.0,14200000.0
2016-05-17,18150,18150,17450,17700,98009,251340.0,14200000.0
2016-05-18,17650,17650,17100,17300,111178,245660.0,14200000.0
2016-05-19,17300,17450,16650,16750,150329,237850.0,14200000.0
2016-05-20,16800,17050,16500,16950,76618,240690.0,14200000.0
2016-05-23,17100,17100,16650,16950,47743,240690.0,14200000.0
2016-05-24,16900,17450,16800,17100,63190,242820.0,14200000.0
2016-05-25,17250,18300,17200,18300,229004,259860.0,14200000.0
2016-05-26,18300,18700,17700,17750,183398,252050.0,14200000.0
2016-05-27,17700,17900,17350,17650,92199,250630.0,14200000.0
2016-05-30,17500,17600,17000,17100,114174,242820.0,14200000.0
2016-05-31,17200,17250,16950,17100,94255,242820.0,14200000.0
2016-06-01,17200,17300,16750,17200,145104,244240.0,14200000.0
2016-06-02,17250,17350,16900,17050,71472,242110.0,14200000.0
2016-06-03,17050,17200,16800,17150,155688,243530.0,14200000.0
2016-06-07,17450,17650,16650,16850,206017,239270.0,14200000.0
2016-06-08,16850,16950,16150,16400,252075,232880.0,14200000.0
2016-06-09,16300,16650,15700,16050,324064,227910.0,14200000.0
2016-06-10,16050,16300,15950,16100,126610,228620.0,14200000.0
2016-06-13,16150,16800,16150,16600,267703,235720.0,14200000.0
2016-06-14,16750,16800,16400,16500,101280,234300.0,14200000.0
2016-06-15,16600,17250,16500,16950,180705,240690.0,14200000.0
2016-06-16,17050,17300,16500,16750,114024,237850.0,14200000.0
2016-06-17,17000,17300,16850,17000,121040,241400.0,14200000.0
2016-06-20,17200,17850,17150,17700,195901,251340.0,14200000.0
2016-06-21,17700,17900,17300,17700,147869,251340.0,14200000.0
2016-06-22,17800,18250,17650,17800,207135,252760.0,14200000.0
2016-06-23,18000,18200,17800,18050,178105,256310.0,14200000.0
2016-06-24,18200,18550,16700,17700,526242,251340.0,14200000.0
2016-06-27,17350,18900,17100,18800,546692,266960.0,14200000.0
2016-06-28,18600,19800,18600,19300,582794,274060.0,14200000.0
2016-06-29,19400,19750,19050,19450,292222,276190.0,14200000.0
2016-06-30,19700,19850,19150,19500,338514,276900.0,14200000.0
2016-07-01,19500,20650,19150,19250,481409,273350.0,14200000.0
2016-07-04,19350,20100,19150,20000,187871,284000.0,14200000.0
2016-07-05,20200,20300,19650,19750,107105,280450.0,14200000.0
2016-07-06,19800,20000,19000,19800,147989,281160.0,14200000.0
2016-07-07,19950,20650,19850,20600,193687,292520.0,14200000.0
2016-07-08,20600,20600,19850,20300,168216,288260.0,14200000.0
2016-07-11,20350,21300,20300,20900,265748,296780.0,14200000.0
2016-07-12,21000,21200,20400,20600,143536,292520.0,14200000.0
2016-07-13,20700,20850,19900,20350,234153,288970.0,14200000.0
2016-07-14,20350,20700,20250,20350,93185,288970.0,14200000.0
2016-07-15,20350,20650,20000,20250,137975,287550.0,14200000.0
2016-07-18,20350,20800,20100,20650,164816,293230.0,14200000.0
2016-07-19,20900,20900,20350,20650,172259,293230.0,14200000.0
2016-07-20,20700,20750,19950,20550,206519,291810.0,14200000.0
2016-07-21,20600,21250,20300,20300,245008,288260.0,14200000.0
2016-07-22,20400,20500,19450,19450,265387,276190.0,14200000.0
2016-07-25,19700,19900,19200,19350,199646,274770.0,14200000.0
2016-07-26,19400,19600,19100,19550,157771,277610.0,14200000.0
2016-07-27,19600,19750,19250,19700,122502,279740.0,14200000.0
2016-07-28,19800,20500,19600,20450,176534,290390.0,14200000.0
2016-07-29,20500,20900,20150,20650,190502,293230.0,14200000.0
2016-08-01,20750,22150,20600,22000,501257,312400.0,14200000.0
2016-08-02,22250,22750,21900,22350,276488,317370.0,14200000.0
2016-08-03,22100,22650,21900,22250,193927,315950.0,14200000.0
2016-08-04,22300,22650,21900,22350,132826,317370.0,14200000.0
2016-08-05,22400,22400,21500,21800,138707,309560.0,14200000.0
2016-08-08,22050,22050,21050,21150,184034,300330.0,14200000.0
2016-08-09,21150,21800,20900,21700,131273,308140.0,14200000.0
2016-08-10,21550,21800,21050,21300,99300,302460.0,14200000.0
2016-08-11,21100,21300,20450,21000,153186,298200.0,14200000.0
2016-08-12,21050,21300,20800,21000,116759,298200.0,14200000.0
2016-08-16,21000,21000,20000,20100,194957,285420.0,14200000.0
2016-08-17,19850,20800,19500,20600,228609,292520.0,14200000.0
2016-08-18,20500,21500,20400,21400,192389,303880.0,14200000.0
2016-08-19,21400,21600,20700,21350,139326,303170.0,14200000.0
2016-08-22,21000,21200,20350,20350,147215,288970.0,14200000.0
2016-08-23,20650,21250,20500,20700,151704,293940.0,14200000.0
2016-08-24,20900,20900,20150,20350,85732,288970.0,14200000.0
2016-08-25,20200,20500,20100,20150,54791,286130.0,14200000.0
2016-08-26,20050,20300,19700,19800,70492,281160.0,14200000.0
2016-08-29,19500,19650,18750,19100,161526,271220.0,14200000.0
2016-08-30,19150,19700,18900,19200,112764,272640.0,14200000.0
2016-08-31,19200,20450,19150,20200,217098,286840.0,14200000.0
2016-09-01,20250,20650,19800,20000,166960,284000.0,14200000.0
2016-09-02,20200,20300,19550,20100,111362,285420.0,14200000.0
2016-09-05,20100,20500,19300,19400,165441,275480.0,14200000.0
2016-09-06,19250,19800,19000,19800,170883,281160.0,14200000.0
2016-09-07,19700,19900,18850,18850,223669,267670.0,14200000.0
2016-09-08,18750,19250,18550,18950,175152,269090.0,14200000.0
2016-09-09,18900,19250,18300,18950,185709,269090.0,14200000.0
2016-09-12,18450,18800,18250,18350,109766,260570.0,14200000.0
2016-09-13,18450,19000,18450,18900,106927,268380.0,14200000.0
2016-09-19,19100,20850,19100,20500,338615,291100.0,14200000.0
2016-09-20,20500,20850,20100,20100,121108,285420.0,14200000.0
2016-09-21,20450,20650,20150,20500,95898,291100.0,14200000.0
2016-09-22,21550,23700,21550,21950,932076,311690.0,14200000.0
2016-09-23,21950,22800,21850,22400,478214,318080.0,14200000.0
2016-09-26,22400,23700,22050,23550,459664,334410.0,14200000.0
2016-09-27,23250,24250,22900,23800,339441,337960.0,14200000.0
2016-09-28,23800,24050,23250,23800,188269,337960.0,14200000.0
2016-09-29,23650,23950,23050,23600,126497,335120.0,14200000.0
2016-09-30,23500,24350,23300,23500,184591,333700.0,14200000.0
2016-10-04,23550,24750,23350,23800,263425,337960.0,14200000.0
2016-10-05,23800,24900,23800,24600,190496,349320.0,14200000.0
2016-10-06,24750,25000,23400,23450,170575,332990.0,14200000.0
2016-10-07,23450,23800,22650,23050,252792,327310.0,14200000.0
2016-10-10,23400,23550,22850,23200,101058,329440.0,14200000.0
2016-10-11,22900,23250,22350,22800,175963,323760.0,14200000.0
2016-10-12,22600,23100,22500,22650,119455,321630.0,14200000.0
2016-10-13,22650,22850,21850,22300,98635,316660.0,14200000.0
2016-10-14,22500,23350,22200,23000,113529,326600.0,14200000.0
2016-10-17,23350,23400,22550,22850,47712,324470.0,14200000.0
2016-10-18,22500,23600,22200,22800,146316,323760.0,14200000.0
2016-10-19,22800,22800,22100,22300,92189,316660.0,14200000.0
2016-10-20,22500,22500,21600,21700,117873,308140.0,14200000.0
2016-10-21,21800,22000,21300,21650,81847,307430.0,14200000.0
2016-10-24,21850,22400,21550,21650,102882,307430.0,14200000.0
2016-10-25,21750,22400,21000,22300,127224,316660.0,14200000.0
2016-10-26,22150,22550,21800,22350,125812,317370.0,14200000.0
2016-10-27,22700,24150,22500,23850,232130,338670.0,14200000.0
2016-10-28,23650,24700,23250,23850,179701,338670.0,14200000.0
2016-10-31,24050,24350,23400,23600,166282,335120.0,14200000.0
2016-11-01,23900,24150,22950,23200,193880,329440.0,14200000.0
2016-11-02,22850,23050,22150,22650,154231,321630.0,14200000.0
2016-11-03,22450,23300,21900,22450,229603,318790.0,14200000.0
2016-11-04,22400,23200,21900,22650,167237,321630.0,14200000.0
2016-11-07,23200,23700,22900,23600,179655,335120.0,14200000.0
2016-11-08,23600,23950,23350,23700,128162,336540.0,14200000.0
2016-11-09,23900,23900,22150,23650,421869,335830.0,14200000.0
2016-11-10,23950,24500,23100,23400,256865,332280.0,14200000.0
2016-11-11,22900,23250,22100,22100,245093,313820.0,14200000.0
2016-11-14,22150,22550,21750,22500,116603,319500.0,14200000.0
2016-11-15,22550,22650,22050,22500,108114,319500.0,14200000.0
2016-11-16,22800,23950,22800,23800,328699,337960.0,14200000.0
2016-11-17,23800,23950,23350,23550,121185,334410.0,14200000.0
2016-11-18,23550,23650,22900,23150,110988,328730.0,14200000.0
2016-11-21,23100,23150,22500,22950,109706,325890.0,14200000.0
2016-11-22,23050,23400,22750,23200,171678,329440.0,14200000.0
2016-11-23,23200,23350,22300,22300,201381,316660.0,14200000.0
2016-11-24,22400,23000,22200,22700,160607,322340.0,14200000.0
2016-11-25,22750,23200,22350,22950,114507,325890.0,14200000.0
2016-11-28,23200,23300,22700,22900,111344,325180.0,14200000.0
2016-11-29,22950,23200,22700,23200,79917,329440.0,14200000.0
2016-11-30,23200,23300,22800,23150,90823,328730.0,14200000.0
2016-12-01,23150,23150,22550,22550,134296,320210.0,14200000.0
2016-12-02,22350,22500,20300,20700,584037,293940.0,14200000.0
2016-12-05,20750,20850,20200,20500,210674,291100.0,14200000.0
2016-12-06,20700,21000,19200,19350,433697,274770.0,14200000.0
2016-12-07,20000,20400,19750,20400,331251,289680.0,14200000.0
2016-12-08,20400,20700,19800,20150,283844,286130.0,14200000.0
2016-12-09,20250,20800,20050,20600,148007,292520.0,14200000.0
2016-12-12,20850,21700,20600,21550,244395,306010.0,14200000.0
2016-12-13,21600,22150,21150,22000,224927,312400.0,14200000.0
2016-12-14,21950,22250,21650,22200,158434,315240.0,14200000.0
2016-12-15,21850,22600,21750,22600,205647,320920.0,14200000.0
2016-12-16,22750,23000,22200,22850,171659,324470.0,14200000.0
2016-12-19,22700,23150,22500,22700,134661,322340.0,14200000.0
2016-12-20,22750,22850,22200,22350,97761,317370.0,14200000.0
2016-12-21,22500,22800,22050,22400,108781,318080.0,14200000.0
2016-12-22,22600,23700,22400,23500,317652,333700.0,14200000.0
2016-12-23,23550,24100,22950,22950,171162,325890.0,14200000.0
2016-12-26,22800,23150,22300,22750,107916,323050.0,14200000.0
2016-12-27,22750,23100,22500,22700,99236,322340.0,14200000.0
2016-12-28,22750,22950,22300,22400,104798,318080.0,14200000.0
2016-12-29,22250,23900,22000,23700,165092,336540.0,14200000.0
2017-01-02,23700,24000,23200,23600,81985,335120.0,14200000.0
2017-01-03,23450,23700,22800,22900,182927,325180.0,14200000.0
2017-01-04,23050,23050,22450,22600,139486,320920.0,14200000.0
2017-01-05,22550,22700,21800,21950,197008,311690.0,14200000.0
2017-01-06,21950,22300,21500,21600,219804,306720.0,14200000.0
2017-01-09,21600,21700,21100,21350,191616,303170.0,14200000.0
2017-01-10,21400,21600,21100,21100,111707,299620.0,14200000.0
2017-01-11,21100,22150,21100,21800,218608,309560.0,14200000.0
2017-01-12,22100,22100,21450,21750,155781,308850.0,14200000.0
2017-01-13,21750,21900,21350,21650,91851,307430.0,14200000.0
2017-01-16,21750,21850,20800,21100,142194,299620.0,14200000.0
2017-01-17,21050,21350,20850,21250,50274,301750.0,14200000.0
2017-01-18,21250,21900,21000,21850,73505,310270.0,14200000.0
2017-01-19,21850,21900,21300,21700,128350,308140.0,14200000.0
2017-01-20,21500,21700,21050,21100,87504,299620.0,14200000.0
2017-01-23,21100,21450,20700,20800,139605,295360.0,14200000.0
2017-01-24,20800,21050,20600,20950,105388,297490.0,14200000.0
2017-01-25,21150,21150,20700,20750,85208,294650.0,14200000.0
2017-01-26,20800,21450,20300,20300,216474,288260.0,14200000.0
2017-01-31,20400,21200,20100,21100,166516,299620.0,14200000.0
2017-02-01,20950,21500,20950,21200,126515,301040.0,14200000.0
2017-02-02,21100,21250,20400,20400,130507,289680.0,14200000.0
2017-02-03,20450,20700,19850,20550,128075,291810.0,14200000.0
2017-02-06,20650,20700,20100,20550,72762,291810.0,14200000.0
2017-02-07,20350,20600,19700,19900,157983,282580.0,14200000.0
2017-02-08,19900,20200,19550,20200,92607,286840.0,14200000.0
2017-02-09,20300,20300,19850,20050,70720,284710.0,14200000.0
2017-02-10,20100,20200,19200,19650,238579,279030.0,14200000.0
2017-02-13,19550,19750,19250,19450,127753,276190.0,14200000.0
2017-02-14,19500,19700,19100,19200,119308,272640.0,14200000.0
2017-02-15,19200,19250,18550,19200,245984,272640.0,14200000.0
2017-02-16,19200,19800,18850,19500,164648,276900.0,14200000.0
2017-02-17,19500,19600,19100,19600,79696,278320.0,14200000.0
2017-02-20,19650,20000,19400,19750,90339,280450.0,14200000.0
2017-02-21,19750,19800,19100,19200,149360,272640.0,14200000.0
2017-02-22,19250,19400,18750,18750,131726,266250.0,14200000.0
2017-02-23,18750,19100,18400,18600,206593,264120.0,14200000.0
2017-02-24,18500,18700,17850,18100,221537,257020.0,14200000.0
2017-02-27,18200,18300,17750,17950,140551,254890.0,14200000.0
2017-02-28,18000,18450,17850,18300,124211,259860.0,14200000.0
2017-03-02,18400,18450,18100,18200,80474,258440.0,14200000.0
2017-03-03,18200,18250,17700,18100,86944,257020.0,14200000.0
2017-03-06,18100,18900,17850,18850,139666,267670.0,14200000.0
2017-03-07,18800,19000,18450,18550,80374,263410.0,14200000.0
2017-03-08,18550,19050,18450,18800,84682,266960.0,14200000.0
2017-03-09,18800,19000,18350,18550,106972,263410.0,14200000.0
2017-03-10,18450,18550,18050,18500,147672,262700.0,14200000.0
2017-03-13,18450,18450,18150,18150,81074,257730.0,14200000.0
2017-03-14,18250,18500,18200,18300,99192,259860.0,14200000.0
2017-03-15,18300,18400,17650,17700,153193,251340.0,14200000.0
2017-03-16,17800,17950,17650,17950,109274,254890.0,14200000.0
2017-03-17,17850,18150,17750,18050,91114,256310.0,14200000.0
2017-03-20,18100,18200,17750,17800,84479,252760.0,14200000.0
2017-03-21,17800,18050,17700,17900,84051,254180.0,14200000.0
2017-03-22,17900,17950,17500,17550,126667,249210.0,14200000.0
2017-03-23,17550,17650,17050,17200,189564,244240.0,14200000.0
2017-03-24,17250,17550,17150,17550,68003,249210.0,14200000.0
2017-03-27,17550,18150,17500,17850,104271,253470.0,14200000.0
2017-03-28,17850,18350,17850,18350,85360,260570.0,14200000.0
2017-03-29,18400,18500,18100,18300,54167,259860.0,14200000.0
2017-03-30,18300,18400,17950,18100,56000,257020.0,14200000.0
2017-03-31,18250,18250,17800,18100,56048,257020.0,14200000.0
2017-04-03,18100,18900,18000,18900,157633,268380.0,14200000.0
2017-04-04,18950,19650,18800,19450,274072,276190.0,14200000.0
2017-04-05,19600,19800,19250,19750,160007,280450.0,14200000.0
2017-04-06,19750,19750,19300,19650,141218,279030.0,14200000.0
2017-04-07,19650,19950,19000,19200,162705,272640.0,14200000.0
2017-04-10,19150,19500,18750,19400,164050,275480.0,14200000.0
2017-04-11,19400,20150,19400,20150,289860,286130.0,14200000.0
2017-04-12,20100,20400,19950,20350,199791,288970.0,14200000.0
2017-04-13,20250,20450,20100,20400,142203,289680.0,14200000.0
2017-04-14,20350,20500,19800,19800,123162,281160.0,14200000.0
2017-04-17,19800,20450,19800,20250,98315,287550.0,14200000.0
2017-04-18,20250,20550,20150,20300,89950,288260.0,14200000.0
2017-04-19,20500,20500,20100,20300,81935,288260.0,14200000.0
2017-04-20,20250,20250,19700,20150,112222,286130.0,14200000.0
2017-04-21,20250,20450,19900,20050,85575,284710.0,14200000.0
2017-04-24,20200,20350,19700,19700,72549,279740.0,14200000.0
2017-04-25,19950,20300,19650,20300,100697,288260.0,14200000.0
2017-04-26,20450,20500,19950,20500,155090,291100.0,14200000.0
2017-04-27,20450,20500,19900,20000,68107,284000.0,14200000.0
2017-04-28,20100,20200,19800,19950,81532,283290.0,14200000.0
2017-05-02,20000,20000,19350,19550,80655,277610.0,14200000.0
2017-05-04,19550,19900,19300,19900,93260,282580.0,14200000.0
2017-05-08,19850,20100,19550,20050,81637,284710.0,14200000.0
2017-05-10,20100,20200,19800,19950,96824,283290.0,14200000.0
2017-05-11,19800,20400,19600,19950,183398,283290.0,14200000.0
2017-05-12,20000,20000,19100,19250,218231,273350.0,14200000.0
2017-05-15,19200,19700,18550,19650,209551,279030.0,14200000.0
2017-05-16,19250,19500,18350,18450,311248,261990.0,14200000.0
2017-05-17,18350,18550,17650,17650,295200,250630.0,14200000.0
2017-05-18,17350,18300,17200,18150,223148,257730.0,14200000.0
2017-05-19,18150,18850,17950,18650,142023,264830.0,14200000.0
2017-05-22,18550,18950,18500,18800,95342,266960.0,14200000.0
2017-05-23,18800,18900,18450,18550,103360,263410.0,14200000.0
2017-05-24,18550,19150,18550,19000,128175,269800.0,14200000.0
2017-05-25,18950,19750,18950,19200,170310,272640.0,14200000.0
2017-05-26,19000,19650,19000,19600,145844,278320.0,14200000.0
2017-05-29,19750,19850,19350,19700,96742,279740.0,14200000.0
2017-05-30,20000,20000,19650,19900,135723,282580.0,14200000.0
2017-05-31,19900,19900,19150,19300,157767,274060.0,14200000.0
2017-06-01,19200,19450,18550,18750,205305,266250.0,14200000.0
2017-06-02,18850,18950,18250,18450,216126,261990.0,14200000.0
2017-06-05,18400,19050,18350,18900,112928,268380.0,14200000.0
2017-06-07,18900,19400,18600,19350,161367,274770.0,14200000.0
2017-06-08,19400,19700,19050,19400,185104,275480.0,14200000.0
2017-06-09,19500,21050,19150,20850,578610,296070.0,14200000.0
2017-06-12,20500,20600,19500,19750,477937,280450.0,14200000.0
2017-06-13,19750,20250,19600,19850,223439,281870.0,14200000.0
2017-06-14,20100,20200,19250,19350,223889,274770.0,14200000.0
2017-06-15,19350,19500,18750,19150,196069,271930.0,14200000.0
2017-06-16,19050,19400,19000,19050,119582,270510.0,14200000.0
2017-06-19,19300,19850,18950,19800,216195,281160.0,14200000.0
2017-06-20,19850,21150,19850,20600,619698,292520.0,14200000.0
2017-06-21,20650,21750,20150,21650,545967,307430.0,14200000.0
2017-06-22,21650,22300,21300,21750,460411,308850.0,14200000.0
2017-06-23,21900,22400,21450,22100,220888,313820.0,14200000.0
2017-06-26,22000,22900,21800,22100,398144,313820.0,14200000.0
2017-06-27,22250,22450,22000,22150,221900,314530.0,14200000.0
2017-06-28,21900,22100,21150,21400,212138,303880.0,14200000.0
2017-06-29,21700,21700,21200,21400,97064,303880.0,14200000.0
2017-06-30,21050,21400,20750,21150,169638,300330.0,14200000.0
2017-07-03,21050,21150,20000,20400,268781,289680.0,14200000.0
2017-07-04,20200,20450,19650,20150,169951,286130.0,14200000.0
2017-07-05,20000,20850,20000,20800,179017,295360.0,14200000.0
2017-07-06,20900,21000,20200,20350,95465,288970.0,14200000.0
2017-07-07,20150,20450,20050,20250,119304,287550.0,14200000.0
2017-07-10,20300,20400,19700,19950,134244,283290.0,14200000.0
2017-07-11,19850,20050,19650,19800,94490,281160.0,14200000.0
2017-07-12,19900,20100,19500,19950,147020,283290.0,14200000.0
2017-07-13,20000,21150,19950,20900,381845,296780.0,14200000.0
2017-07-14,20900,21150,20600,20900,136332,296780.0,14200000.0
2017-07-17,20750,21750,20600,21500,246934,305300.0,14200000.0
2017-07-18,21500,21900,21050,21300,259134,302460.0,14200000.0
2017-07-19,21250,21700,20850,21200,192285,301040.0,14200000.0
2017-07-20,21300,23400,21000,23000,837140,326600.0,14200000.0
2017-07-21,23150,23700,22800,23150,515644,328730.0,14200000.0
2017-07-24,23100,23850,22750,23700,304139,336540.0,14200000.0
2017-07-25,23650,23800,22750,22950,259069,325890.0,14200000.0
2017-07-26,23100,23100,22150,22650,178529,321630.0,14200000.0
2017-07-27,22500,23100,22250,22800,151052,323760.0,14200000.0
2017-07-28,22700,22850,21250,21300,220094,302460.0,14200000.0
2017-07-31,20950,22050,20800,21800,183322,309560.0,14200000.0
2017-08-01,21750,21800,21000,21250,133042,301750.0,14200000.0
2017-08-02,21300,22300,21300,22000,203935,312400.0,14200000.0
2017-08-03,21850,21950,20800,21350,225086,303170.0,14200000.0
2017-08-04,21150,21600,20900,21200,109812,301040.0,14200000.0
2017-08-07,21000,21800,20750,21250,119208,301750.0,14200000.0
2017-08-08,21150,21700,20700,21550,143455,306010.0,14200000.0
2017-08-09,21300,21700,21050,21300,134915,302460.0,14200000.0
2017-08-10,21150,21700,20750,21550,147194,306010.0,14200000.0
2017-08-11,21000,21350,20750,21350,129841,303170.0,14200000.0
2017-08-14,22000,22550,21600,22400,304198,318080.0,14200000.0
2017-08-16,22550,23500,22550,22950,405742,325890.0,14200000.0
2017-08-17,22850,23000,22500,22650,182117,321630.0,14200000.0
2017-08-18,22200,22900,22150,22650,212243,321630.0,14200000.0
2017-08-21,22600,22650,21800,22200,157419,315240.0,14200000.0
2017-08-22,22000,22400,21950,22250,107282,315950.0,14200000.0
2017-08-23,22450,22550,21350,21400,192997,303880.0,14200000.0
2017-08-24,21350,22050,21350,21600,171510,306720.0,14200000.0
2017-08-25,21750,22250,21600,21750,111974,308850.0,14200000.0
2017-08-28,21600,22000,21200,21600,119216,306720.0,14200000.0
2017-08-29,21400,22400,21400,22400,206232,318080.0,14200000.0
2017-08-30,22400,22900,22300,22600,131550,320920.0,14200000.0
2017-08-31,22700,22800,22300,22550,93063,320210.0,14200000.0
2017-09-01,22650,22750,21950,22200,109753,315240.0,14200000.0
2017-09-04,21300,21950,21250,21500,94961,305300.0,14200000.0
2017-09-05,21500,21600,21100,21450,106522,304590.0,14200000.0
2017-09-06,21500,22200,21500,22200,105048,315240.0,14200000.0
2017-09-07,22200,23800,22200,23450,549912,332990.0,14200000.0
2017-09-08,23350,23700,22950,23600,255552,335120.0,14200000.0
2017-09-11,23600,23900,23050,23300,192245,330860.0,14200000.0
2017-09-12,23350,24000,23000,23200,406054,329440.0,14200000.0
2017-09-13,23300,23450,22600,22850,174935,324470.0,14200000.0
2017-09-14,22850,25100,22700,24500,784866,347900.0,14200000.0
2017-09-15,24100,24600,23850,24200,237971,343640.0,14200000.0
2017-09-18,24050,26950,24000,26950,799116,382690.0,14200000.0
2017-09-19,26850,27200,26000,26200,411686,372040.0,14200000.0
2017-09-20,26500,27700,25800,26150,578427,371330.0,14200000.0
2017-09-21,26150,26350,24700,25350,382009,359970.0,14200000.0
2017-09-22,25450,25550,24550,24800,263365,352160.0,14200000.0
2017-09-25,24650,25450,24000,24800,272950,352160.0,14200000.0
2017-09-26,24700,25400,24350,25000,187141,355000.0,14200000.0
2017-09-27,25300,25500,24550,24850,205906,352870.0,14200000.0
2017-09-28,25000,26150,24850,25450,292472,361390.0,14200000.0
2017-09-29,25400,25650,24900,25050,113071,355710.0,14200000.0
2017-10-10,25200,26100,24900,25700,197486,364940.0,14200000.0
2017-10-11,25700,27150,25350,26700,314863,379140.0,14200000.0
2017-10-12,26750,26800,26200,26650,100268,378430.0,14200000.0
2017-10-13,26700,27050,24850,25350,335802,359970.0,14200000.0
2017-10-16,25150,25150,23050,23350,476905,331570.0,14200000.0
2017-10-17,23350,24000,22800,23850,321509,338670.0,14200000.0
2017-10-18,23850,24800,23700,24250,427438,344350.0,14200000.0
2017-10-19,24350,25100,23750,25100,286870,356420.0,14200000.0
2017-10-20,25100,25400,24950,25350,222684,359970.0,14200000.0
2017-10-23,24950,26100,24850,25900,160507,367780.0,14200000.0
2017-10-24,25650,27450,25650,27050,646786,384110.0,14200000.0
2017-10-25,27050,27600,26700,27500,243128,390500.0,14200000.0
2017-10-26,27600,27850,26100,26500,194851,376300.0,14200000.0
2017-10-27,26550,27250,26150,26850,152812,381270.0,14200000.0
2017-10-30,27450,27700,26700,27200,174220,386240.0,14200000.0
2017-10-31,26950,27450,25900,27250,296401,386950.0,14200000.0
2017-11-01,27300,27700,26850,27200,208849,386240.0,14200000.0
2017-11-02,27200,28900,26900,28300,558050,401860.0,14200000.0
2017-11-03,27900,28300,27400,27800,223273,394760.0,14200000.0
2017-11-06,27900,28100,26650,27550,137373,391210.0,14200000.0
2017-11-07,27550,27800,26900,27400,126625,389080.0,14200000.0
2017-11-08,27500,27800,27100,27450,141812,389790.0,14200000.0
2017-11-09,27500,27800,27000,27550,145369,391210.0,14200000.0
2017-11-10,27300,29000,27300,28700,383322,407540.0,14200000.0
2017-11-13,28700,29100,28300,28950,170582,411090.0,14200000.0
2017-11-14,29050,29100,28250,29100,209884,413220.0,14200000.0
2017-11-15,29550,29550,27800,28900,340331,410380.0,14200000.0
2017-11-16,28900,29100,28200,28750,154688,408250.0,14200000.0
2017-11-17,28550,29500,28050,28750,169486,408250.0,14200000.0
2017-11-20,29000,29100,27750,27950,140338,396890.0,14200000.0
2017-11-21,28100,28250,27050,27400,175163,389080.0,14200000.0
2017-11-22,27400,28800,26950,28150,293964,399730.0,14200000.0
2017-11-23,27950,28200,27050,27400,205819,389080.0,14200000.0
2017-11-24,27400,28750,27250,28100,261182,399020.0,14200000.0
2017-11-27,28250,28600,26500,27200,218947,386240.0,14200000.0
2017-11-28,27300,27450,26050,26700,174062,379140.0,14200000.0
2017-11-29,26500,27100,26250,26700,161924,379140.0,14200000.0
