코렌텍(104540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-04,16650,16850,16450,16550,35727,161597.0,9764153.0
2016-08-05,16600,16850,16050,16150,52779,157691.0,9764153.0
2016-08-08,16150,16450,15800,16100,38851,157203.0,9764153.0
2016-08-09,16300,16550,15950,16400,44894,160132.0,9764153.0
2016-08-10,16550,16700,16350,16500,22883,161109.0,9764153.0
2016-08-11,16750,16750,16350,16500,19392,161109.0,9764153.0
2016-08-12,16600,16650,16300,16500,19051,161109.0,9764153.0
2016-08-16,16500,16500,16200,16350,21841,159644.0,9764153.0
2016-08-17,16500,16600,16150,16200,18215,158179.0,9764153.0
2016-08-18,16200,16400,16100,16200,21191,158179.0,9764153.0
2016-08-19,16150,16400,16050,16100,22275,157203.0,9764153.0
2016-08-22,16000,16250,15200,15850,74868,154762.0,9764153.0
2016-08-23,15600,16000,15600,15900,16681,155250.0,9764153.0
2016-08-24,16000,16050,15700,15900,21602,155250.0,9764153.0
2016-08-25,15950,15950,15600,15700,11088,153297.0,9764153.0
2016-08-26,15800,15900,15400,15850,20550,154762.0,9764153.0
2016-08-29,15900,15900,15300,15300,20240,149392.0,9764153.0
2016-08-30,15350,15850,15300,15500,17541,151344.0,9764153.0
2016-08-31,15500,15500,14850,14950,54701,145974.0,9764153.0
2016-09-01,14850,15200,14850,15200,32710,148415.0,9764153.0
2016-09-02,15400,15400,15000,15350,7209,149880.0,9764153.0
2016-09-05,15300,15300,15050,15150,39281,147927.0,9764153.0
2016-09-06,15350,15350,14900,14900,35794,145486.0,9764153.0
2016-09-07,14900,15050,14800,14850,28585,144998.0,9764153.0
2016-09-08,14650,14950,14600,14600,51150,142557.0,9764153.0
2016-09-09,14850,14850,14400,14550,33625,142068.0,9764153.0
2016-09-12,14350,14750,14300,14500,17698,141580.0,9764153.0
2016-09-13,14600,15000,14500,14900,23734,145486.0,9764153.0
2016-09-19,15000,15000,14700,14950,19862,145974.0,9764153.0
2016-09-20,15000,15150,14800,15050,22854,146951.0,9764153.0
2016-09-21,15050,15550,15050,15400,34856,150368.0,9764153.0
2016-09-22,15500,15500,15250,15300,22260,149392.0,9764153.0
2016-09-23,15250,15450,15250,15450,10070,150856.0,9764153.0
2016-09-26,15500,15500,15050,15200,10344,148871.0,9794153.0
2016-09-27,15000,15250,14950,15150,11428,148381.0,9794153.0
2016-09-28,15100,15150,14950,15100,15525,147892.0,9794153.0
2016-09-29,15300,15300,14950,15300,11629,149851.0,9794153.0
2016-09-30,15100,15350,14850,15100,22591,147892.0,9794153.0
2016-10-04,15000,15250,14900,15100,11510,147892.0,9794153.0
2016-10-05,14950,15250,14950,15100,31491,147892.0,9794153.0
2016-10-06,15200,15200,14850,15100,20182,147892.0,9794153.0
2016-10-07,15250,15250,14750,14850,23293,145443.0,9794153.0
2016-10-10,14700,15000,14600,14750,16306,144464.0,9794153.0
2016-10-11,14650,14800,14550,14700,18576,143974.0,9794153.0
2016-10-12,14550,14750,14400,14600,32652,142995.0,9794153.0
2016-10-13,14650,14850,14600,14700,12664,143974.0,9794153.0
2016-10-14,14600,14850,14600,14850,6961,145443.0,9794153.0
2016-10-17,14950,15050,14800,14900,12177,145933.0,9794153.0
2016-10-18,15000,15100,14800,14800,12820,144953.0,9794153.0
2016-10-19,15000,15000,14650,14700,12685,143974.0,9794153.0
2016-10-20,14700,14800,14500,14550,22744,142505.0,9794153.0
2016-10-21,14650,14750,14500,14700,13006,143974.0,9794153.0
2016-10-24,14650,14850,14350,14500,15049,142015.0,9794153.0
2016-10-25,14500,14650,14150,14300,21111,140056.0,9794153.0
2016-10-26,14500,14500,13850,14000,32062,137118.0,9794153.0
2016-10-27,14000,14300,13900,14250,17918,139567.0,9794153.0
2016-10-28,14200,14350,13900,14200,12322,139077.0,9794153.0
2016-10-31,14050,14200,13700,13800,16916,135159.0,9794153.0
2016-11-01,13450,14200,13450,13600,21819,133200.0,9794153.0
2016-11-02,13500,13850,13000,13100,36881,128303.0,9794153.0
2016-11-03,12650,13350,12650,13250,27446,129773.0,9794153.0
2016-11-04,13300,13600,13050,13450,12386,131731.0,9794153.0
2016-11-07,13450,13700,13400,13600,10854,133200.0,9794153.0
2016-11-08,13500,13600,13300,13450,11907,131731.0,9794153.0
2016-11-09,13850,13900,12100,12950,76768,126834.0,9794153.0
2016-11-10,13100,13650,13100,13550,20098,132711.0,9794153.0
2016-11-11,13450,13600,13400,13550,11553,132711.0,9794153.0
2016-11-14,13600,13750,13500,13600,10368,133200.0,9794153.0
2016-11-15,13400,13800,13400,13500,8963,132221.0,9794153.0
2016-11-16,13500,13950,13500,13850,13734,135649.0,9794153.0
2016-11-17,14000,14200,13900,14150,12449,138587.0,9794153.0
2016-11-18,14100,14300,13700,14300,14380,140056.0,9794153.0
2016-11-21,14350,14350,13650,13750,21636,134670.0,9794153.0
2016-11-22,13700,13850,13500,13600,9152,133200.0,9794153.0
2016-11-23,13550,13750,13400,13400,11917,131242.0,9794153.0
2016-11-24,14000,14050,13550,13700,19070,134180.0,9794153.0
2016-11-25,14000,14150,13850,13950,16922,136628.0,9794153.0
2016-11-28,13800,14150,13650,13650,9584,133690.0,9794153.0
2016-11-29,13700,13750,13550,13600,8164,133200.0,9794153.0
2016-11-30,13550,13550,13100,13200,19757,129283.0,9794153.0
2016-12-01,13200,13450,13000,13300,11385,130262.0,9794153.0
2016-12-02,13450,13450,13050,13150,5703,128793.0,9794153.0
2016-12-05,13200,13250,12700,12700,16513,124386.0,9794153.0
2016-12-06,12750,13000,12650,12700,13723,124386.0,9794153.0
2016-12-07,12700,12900,12600,12600,8782,123406.0,9794153.0
2016-12-08,12650,15500,12650,13350,229829,130752.0,9794153.0
2016-12-09,13450,13600,13100,13350,32283,130752.0,9794153.0
2016-12-12,13650,13650,13400,13550,19783,132711.0,9794153.0
2016-12-13,13700,13950,13550,13900,33080,136139.0,9794153.0
2016-12-14,14000,14200,13800,13950,26094,136628.0,9794153.0
2016-12-15,13700,14300,13700,14150,40324,138587.0,9794153.0
2016-12-16,14200,14300,13750,13850,34070,135649.0,9794153.0
2016-12-19,14000,14000,13500,13900,15055,136139.0,9794153.0
2016-12-20,13700,13950,13700,13900,10231,136139.0,9794153.0
2016-12-21,13700,13850,13600,13750,9598,134670.0,9794153.0
2016-12-22,13950,14150,13850,14000,10723,137118.0,9794153.0
2016-12-23,14000,14100,13800,14100,8183,138098.0,9794153.0
2016-12-26,14100,14100,13800,14000,9229,137118.0,9794153.0
2016-12-27,13900,14100,13800,13850,4158,135649.0,9794153.0
2016-12-28,14100,14100,13800,14100,5257,138098.0,9794153.0
2016-12-29,14150,14200,14000,14150,6116,138587.0,9794153.0
2017-01-02,14150,14150,13950,14100,3232,138098.0,9794153.0
2017-01-03,14100,14350,14000,14250,9169,139567.0,9794153.0
2017-01-04,14250,14250,14000,14100,9402,138098.0,9794153.0
2017-01-05,14000,14200,13800,14150,22098,138587.0,9794153.0
2017-01-06,14200,14800,14000,14050,74651,137608.0,9794153.0
2017-01-09,14350,14450,14000,14050,22380,137608.0,9794153.0
2017-01-10,14300,14300,13950,14150,22578,138587.0,9794153.0
2017-01-11,14150,14500,14050,14300,26795,140056.0,9794153.0
2017-01-12,14300,14350,14000,14000,10792,137118.0,9794153.0
2017-01-13,14000,14050,13600,13900,46032,136139.0,9794153.0
2017-01-16,13950,13950,13650,13750,10278,134670.0,9794153.0
2017-01-17,13600,13750,13300,13400,31080,131242.0,9794153.0
2017-01-18,13500,13600,13400,13450,8414,131731.0,9794153.0
2017-01-19,13450,13450,13300,13300,13059,130262.0,9794153.0
2017-01-20,13450,13450,13150,13350,8101,130752.0,9794153.0
2017-01-23,13350,13450,13000,13000,11130,127324.0,9794153.0
2017-01-24,13200,13200,12800,12950,10754,126834.0,9794153.0
2017-01-25,12800,13100,12800,13000,8841,127324.0,9794153.0
2017-01-26,13000,13300,12900,13250,7615,129773.0,9794153.0
2017-01-31,13100,13400,13100,13250,4013,129773.0,9794153.0
2017-02-01,13250,13400,13200,13350,6612,130752.0,9794153.0
2017-02-02,13200,13300,12900,13100,14523,128303.0,9794153.0
2017-02-03,13100,13100,12850,13100,14299,128303.0,9794153.0
2017-02-06,13150,13350,12950,13100,7143,128303.0,9794153.0
2017-02-07,13250,13250,12850,13050,12339,127814.0,9794153.0
2017-02-08,13100,13100,12850,12950,7214,126834.0,9794153.0
2017-02-09,13150,13150,12650,12850,8639,125855.0,9794153.0
2017-02-10,12800,13200,12750,12950,10927,126834.0,9794153.0
2017-02-13,13000,13000,12750,12800,7482,125365.0,9794153.0
2017-02-14,12800,13000,12700,12950,16364,126834.0,9794153.0
2017-02-15,12950,13000,12800,12900,10939,126345.0,9794153.0
2017-02-16,12850,13100,12850,13000,8441,127324.0,9794153.0
2017-02-17,13000,13200,12950,13000,14288,127324.0,9794153.0
2017-02-20,13000,13250,13000,13150,8199,128793.0,9794153.0
2017-02-21,13150,13250,13100,13200,6237,129283.0,9794153.0
2017-02-22,13250,13300,13100,13250,4365,129773.0,9794153.0
2017-02-23,13250,13300,12850,12900,15142,126345.0,9794153.0
2017-02-24,13000,13200,12900,13200,20359,129283.0,9794153.0
2017-02-27,13350,13350,13000,13150,6603,128793.0,9794153.0
2017-02-28,13100,13200,12900,13150,7190,128793.0,9794153.0
2017-03-02,13250,13250,12950,13150,7354,128793.0,9794153.0
2017-03-03,13150,13150,12750,12950,17049,126834.0,9794153.0
2017-03-06,13000,13000,12600,12900,12317,126345.0,9794153.0
2017-03-07,12850,12900,12700,12900,12545,126345.0,9794153.0
2017-03-08,12950,12950,12700,12800,4797,125365.0,9794153.0
2017-03-09,12750,12900,12750,12800,5483,125365.0,9794153.0
2017-03-10,12850,12850,12650,12700,10960,124386.0,9794153.0
2017-03-13,12850,12850,12650,12700,8107,124386.0,9794153.0
2017-03-14,12700,12900,12600,12800,14898,125365.0,9794153.0
2017-03-15,12900,13500,12800,13100,32923,128303.0,9794153.0
2017-03-16,13050,13350,13000,13300,9661,130262.0,9794153.0
2017-03-17,13450,13450,13150,13250,4484,129773.0,9794153.0
2017-03-20,13400,13400,13000,13100,9317,128303.0,9794153.0
2017-03-21,13100,13250,12850,13150,14804,128793.0,9794153.0
2017-03-22,13150,13150,12800,12950,6006,126834.0,9794153.0
2017-03-23,13100,13100,12700,12850,8695,125855.0,9794153.0
2017-03-24,12850,12900,12600,12900,19395,126345.0,9794153.0
2017-03-27,12800,12900,12700,12700,11653,124386.0,9794153.0
2017-03-28,12650,12850,12600,12700,11551,124386.0,9794153.0
2017-03-29,12800,12850,12650,12700,18316,124462.0,9800153.0
2017-03-30,12650,12750,12600,12650,14771,123972.0,9800153.0
2017-03-31,12800,13300,12700,13250,16866,129852.0,9800153.0
2017-04-03,13300,13550,13050,13550,32291,132792.0,9800153.0
2017-04-04,13550,14100,13450,13800,53007,135242.0,9800153.0
2017-04-05,13850,13850,13450,13450,19152,131812.0,9800153.0
2017-04-06,13500,13650,13300,13550,6659,132792.0,9800153.0
2017-04-07,13500,13750,13350,13600,5861,133282.0,9800153.0
2017-04-10,13550,13550,13100,13350,12159,130832.0,9800153.0
2017-04-11,13050,13200,13000,13100,14088,128382.0,9800153.0
2017-04-12,13100,13100,12700,12900,15583,126422.0,9800153.0
2017-04-13,12900,13150,12900,12950,3860,126912.0,9800153.0
2017-04-14,13100,13100,12900,13050,2975,127892.0,9800153.0
2017-04-17,13050,13200,12850,13200,33646,129362.0,9800153.0
2017-04-18,13300,13450,13100,13450,16396,131812.0,9800153.0
2017-04-19,13450,13500,13150,13350,13784,130832.0,9800153.0
2017-04-20,13300,13500,13050,13450,16355,131812.0,9800153.0
2017-04-21,13450,13650,13400,13600,27287,133282.0,9800153.0
2017-04-24,13600,13750,13450,13450,15947,131812.0,9800153.0
2017-04-25,13500,13800,13500,13600,13752,133282.0,9800153.0
2017-04-26,13400,13900,13150,13750,23698,134752.0,9800153.0
2017-04-27,13750,13850,13650,13750,8286,134752.0,9800153.0
2017-04-28,13800,14150,13800,14100,56242,138182.0,9800153.0
2017-05-02,14100,14250,13900,13950,17617,136712.0,9800153.0
2017-05-04,13950,14200,13950,14050,16346,137692.0,9800153.0
2017-05-08,13950,14250,13900,13950,21013,136712.0,9800153.0
2017-05-10,13900,14200,13800,14100,11259,138182.0,9800153.0
2017-05-11,14000,14500,14000,14500,26553,142102.0,9800153.0
2017-05-12,14500,14550,14300,14450,12978,141612.0,9800153.0
2017-05-15,14250,14450,14200,14350,11071,140632.0,9800153.0
2017-05-16,14250,14500,14000,14100,19681,138182.0,9800153.0
2017-05-17,13850,14200,13850,14100,11687,138182.0,9800153.0
2017-05-18,13850,14050,13700,13800,139998,135242.0,9800153.0
2017-05-19,14150,14200,13900,14200,12768,139801.0,9845153.0
2017-05-22,14350,14350,13900,14000,13302,137832.0,9845153.0
2017-05-23,14000,14300,14000,14200,19337,139801.0,9845153.0
2017-05-24,14300,14300,14000,14050,6479,138324.0,9845153.0
2017-05-25,14000,14300,13600,13750,27118,135371.0,9845153.0
2017-05-26,13700,13950,13600,13800,19669,135863.0,9845153.0
2017-05-29,14100,14100,13450,13750,22263,135371.0,9845153.0
2017-05-30,13650,13850,13650,13800,7147,135863.0,9845153.0
2017-05-31,13800,14100,13800,14000,10460,137832.0,9845153.0
2017-06-01,14000,14050,13800,14050,16134,138324.0,9845153.0
2017-06-02,14150,14300,14050,14050,17844,138324.0,9845153.0
2017-06-05,14100,14400,14050,14350,30690,141278.0,9845153.0
2017-06-07,14450,14450,14050,14350,27342,141278.0,9845153.0
2017-06-08,14200,14500,14200,14350,58262,141278.0,9845153.0
2017-06-09,14500,14900,14300,14900,84175,146693.0,9845153.0
2017-06-12,14900,14950,14500,14750,25933,145216.0,9845153.0
2017-06-13,14750,15150,14750,15150,44300,149154.0,9845153.0
2017-06-14,15200,15450,15100,15400,62794,151615.0,9845153.0
2017-06-15,15400,15400,15000,15100,40966,148662.0,9845153.0
2017-06-16,15250,15350,14900,15350,36670,151123.0,9845153.0
2017-06-19,15300,15600,15200,15350,31810,151123.0,9845153.0
2017-06-20,15250,15350,14700,14850,36570,146201.0,9845153.0
2017-06-21,14850,15000,14600,14950,10510,147514.0,9867153.0
2017-06-22,15000,15350,14850,15150,25197,149487.0,9867153.0
2017-06-23,15300,15300,14850,15050,14760,148501.0,9867153.0
2017-06-26,14800,15050,14700,15050,12215,148501.0,9867153.0
2017-06-27,15100,15150,14600,14650,41209,144554.0,9867153.0
2017-06-28,14500,14650,14350,14350,14937,141594.0,9867153.0
2017-06-29,14600,14600,14200,14250,31527,140607.0,9867153.0
2017-06-30,14450,14450,14100,14350,11939,141594.0,9867153.0
2017-07-03,14550,14600,14150,14250,5969,140607.0,9867153.0
2017-07-04,14500,14500,14100,14150,7579,139620.0,9867153.0
2017-07-05,14200,14300,13900,14100,13942,140114.0,9937153.0
2017-07-06,14400,14400,13800,14150,8545,140611.0,9937153.0
2017-07-07,14150,14150,13650,13850,21875,137630.0,9937153.0
2017-07-10,14000,14000,13350,13350,19982,132661.0,9937153.0
2017-07-11,13450,13500,13050,13400,25119,133158.0,9937153.0
2017-07-12,13550,13600,13050,13350,21227,132661.0,9937153.0
2017-07-13,13200,13550,13150,13500,26901,134152.0,9937153.0
2017-07-14,13650,13650,13000,13400,12452,133158.0,9937153.0
2017-07-17,13200,13500,13050,13200,10889,131170.0,9937153.0
2017-07-18,13350,13350,13150,13250,8440,131667.0,9937153.0
2017-07-19,13450,13450,13200,13350,9866,132661.0,9937153.0
2017-07-20,13400,14150,13300,14100,26042,140114.0,9937153.0
2017-07-21,13850,14100,13750,13900,6366,138126.0,9937153.0
2017-07-24,14100,14100,13800,13900,4829,138126.0,9937153.0
2017-07-25,13900,13950,13600,13700,11854,136139.0,9937153.0
2017-07-26,13800,14100,13500,13700,8220,136139.0,9937153.0
2017-07-27,13650,14100,13650,14000,12378,139120.0,9937153.0
2017-07-28,13850,14050,13600,13900,11306,138126.0,9937153.0
2017-07-31,13750,14050,13750,13850,8543,137630.0,9937153.0
2017-08-01,13850,13950,13700,13850,7941,137630.0,9937153.0
2017-08-02,13950,13950,13600,13850,10003,137630.0,9937153.0
2017-08-03,13850,13850,13350,13550,14395,134648.0,9937153.0
2017-08-04,13850,13850,13200,13550,8724,134648.0,9937153.0
2017-08-07,13500,13750,13450,13600,3552,135145.0,9937153.0
2017-08-08,13900,13900,13300,13500,5848,134152.0,9937153.0
2017-08-09,13500,13500,13300,13450,6160,133655.0,9937153.0
2017-08-10,13500,13750,13200,13250,11521,131667.0,9937153.0
2017-08-11,13150,13500,12900,12950,14343,128686.0,9937153.0
2017-08-14,13450,13450,12700,13000,13111,129183.0,9937153.0
2017-08-16,13000,13200,13000,13200,5424,131170.0,9937153.0
2017-08-17,13100,13750,13100,13250,13535,131667.0,9937153.0
2017-08-18,13100,13200,13050,13050,9651,129680.0,9937153.0
2017-08-21,13250,13250,13100,13200,7438,131170.0,9937153.0
2017-08-22,13150,13250,13000,13000,7549,129183.0,9937153.0
2017-08-23,13100,13100,12900,13000,4890,129183.0,9937153.0
2017-08-24,13000,13200,12950,13150,9087,130674.0,9937153.0
2017-08-25,13000,13150,12900,13100,3308,130177.0,9937153.0
2017-08-28,13050,13250,12950,13000,6864,129183.0,9937153.0
2017-08-29,13000,13150,12850,12900,4957,128189.0,9937153.0
2017-08-30,12900,13000,12850,13000,6846,129183.0,9937153.0
2017-08-31,13000,13100,12750,13000,12308,129183.0,9937153.0
2017-09-01,12900,13300,12900,13250,17328,131667.0,9937153.0
2017-09-04,12900,13150,12850,13050,9476,129680.0,9937153.0
2017-09-05,13050,13200,12850,13050,11010,129680.0,9937153.0
2017-09-06,12900,13050,12850,13050,6909,129680.0,9937153.0
2017-09-07,12950,13150,12900,12950,13875,128686.0,9937153.0
2017-09-08,12850,13050,12850,13000,4777,129183.0,9937153.0
2017-09-11,12900,13050,12800,12850,7969,127692.0,9937153.0
2017-09-12,13000,13000,12350,12700,27205,126202.0,9937153.0
2017-09-13,12700,12800,12450,12450,29662,123718.0,9937153.0
2017-09-14,12500,12850,12400,12850,6455,127692.0,9937153.0
2017-09-15,12850,12950,12450,12450,20765,123718.0,9937153.0
2017-09-18,12450,12650,12350,12550,15655,124711.0,9937153.0
2017-09-19,12550,12550,12300,12400,14734,123221.0,9937153.0
2017-09-20,12500,15550,12400,12700,454210,126202.0,9937153.0
2017-09-21,12700,12850,12500,12600,49937,125208.0,9937153.0
2017-09-22,12600,12750,12100,12100,53965,120240.0,9937153.0
2017-09-25,12100,12350,11650,11700,31459,116265.0,9937153.0
2017-09-26,11500,11800,11500,11700,15872,116265.0,9937153.0
2017-09-27,11900,12200,11750,11900,22492,118252.0,9937153.0
2017-09-28,12200,12200,11800,12100,10049,120240.0,9937153.0
2017-09-29,12100,12200,11950,12100,6865,120240.0,9937153.0
2017-10-10,12100,12350,11850,12000,7892,119246.0,9937153.0
2017-10-11,11850,12100,11850,12050,5510,119743.0,9937153.0
2017-10-12,12400,12500,11900,12400,10328,123221.0,9937153.0
2017-10-13,12300,12300,11900,11900,17512,118252.0,9937153.0
2017-10-16,12000,12050,11750,11850,12522,117755.0,9937153.0
2017-10-17,11800,12000,11800,11950,4616,118749.0,9937153.0
2017-10-18,11900,12200,11800,12100,7666,120240.0,9937153.0
2017-10-19,12100,12300,11950,12150,4365,120736.0,9937153.0
2017-10-20,12250,12250,11950,12200,4572,121233.0,9937153.0
2017-10-23,12000,12200,12000,12200,6505,121233.0,9937153.0
2017-10-24,12250,12250,11950,12100,9363,120240.0,9937153.0
2017-10-25,12150,12200,11900,11900,11259,118252.0,9937153.0
2017-10-26,11950,12000,11800,12000,11928,119246.0,9937153.0
2017-10-27,12000,12400,11700,12400,23816,123221.0,9937153.0
2017-10-30,12300,12350,12000,12150,14244,120736.0,9937153.0
2017-10-31,12000,12200,12000,12000,8771,119246.0,9937153.0
2017-11-01,11950,12150,11950,12050,7362,119743.0,9937153.0
2017-11-02,12150,12200,11900,11900,20602,118252.0,9937153.0
2017-11-03,11900,12000,11700,12000,19065,119246.0,9937153.0
2017-11-06,11900,12050,11900,11900,8352,118252.0,9937153.0
2017-11-07,12000,12050,11700,11900,18396,118252.0,9937153.0
2017-11-08,11800,12000,11800,11800,10289,117258.0,9937153.0
2017-11-09,11850,12600,11850,12450,68064,123718.0,9937153.0
2017-11-10,12450,12450,12200,12400,18163,123221.0,9937153.0
2017-11-13,12500,12750,12300,12650,36119,125705.0,9937153.0
2017-11-14,12700,12800,12450,12800,25651,127196.0,9937153.0
2017-11-15,12750,12900,12600,12700,40414,126202.0,9937153.0
2017-11-16,12700,12750,12500,12650,14595,125705.0,9937153.0
2017-11-17,12600,12850,12500,12850,20067,127692.0,9937153.0
2017-11-20,12850,13100,12800,13000,51424,129183.0,9937153.0
2017-11-21,13000,13050,12650,12850,37147,127692.0,9937153.0
2017-11-22,12900,12900,12200,12650,30540,125705.0,9937153.0
2017-11-23,12500,12650,12400,12600,11262,125208.0,9937153.0
2017-11-24,12600,12900,12600,12800,35901,127196.0,9937153.0
2017-11-27,12950,12950,12400,12450,15143,123718.0,9937153.0
2017-11-28,12350,12550,12000,12150,42141,120736.0,9937153.0
2017-11-29,12250,12250,12000,12100,15690,120240.0,9937153.0
2017-11-30,12100,12200,11900,12050,23504,119743.0,9937153.0
2017-12-01,12200,12500,12000,12500,27609,124214.0,9937153.0
2017-12-04,12400,12950,12400,12900,64794,128189.0,9937153.0
2017-12-05,12750,12900,12550,12700,16482,126202.0,9937153.0
2017-12-06,12700,12850,12400,12500,21436,124214.0,9937153.0
2017-12-07,12450,12550,12050,12200,16523,121233.0,9937153.0
2017-12-08,12200,12300,11900,12100,23137,120240.0,9937153.0
2017-12-11,12100,12150,11900,12100,8989,120240.0,9937153.0
2017-12-12,12100,12250,11900,12050,18606,119743.0,9937153.0
2017-12-13,12050,12200,12000,12050,12281,119743.0,9937153.0
2017-12-14,12300,12300,11900,11900,15801,118252.0,9937153.0
2017-12-15,11900,12100,11850,12000,11291,119246.0,9937153.0
2017-12-18,12000,12000,11800,11850,17648,117755.0,9937153.0
2017-12-19,11900,12150,11700,11850,16920,117755.0,9937153.0
2017-12-20,11850,11950,11650,11800,12821,117258.0,9937153.0
2017-12-21,12000,12000,11550,11700,18505,116265.0,9937153.0
2017-12-22,11650,11800,11500,11800,14083,117258.0,9937153.0
2017-12-26,11800,11800,11450,11550,15051,114774.0,9937153.0
2017-12-27,11600,11950,11500,11700,11357,116265.0,9937153.0
2017-12-28,11950,11950,11650,11750,13298,116762.0,9937153.0
2018-01-02,11950,13000,11950,13000,160217,129183.0,9937153.0
2018-01-03,13000,13950,12900,13850,219601,137630.0,9937153.0
2018-01-04,14000,14100,13500,13550,78733,134648.0,9937153.0
2018-01-05,13550,13950,13450,13800,58953,137133.0,9937153.0
2018-01-08,13750,14150,13600,14150,97341,140611.0,9937153.0
2018-01-09,14200,14500,13700,13950,84806,138623.0,9937153.0
2018-01-10,13950,14000,13500,13700,29748,136139.0,9937153.0
2018-01-11,13800,14150,13650,13650,34535,135642.0,9937153.0
2018-01-12,13950,14100,13500,14100,71314,140114.0,9937153.0
2018-01-15,14150,14600,14150,14300,70390,142101.0,9937153.0
2018-01-16,14300,14450,13800,14350,82769,142598.0,9937153.0
2018-01-17,14300,14450,14000,14250,32726,141604.0,9937153.0
2018-01-18,14350,14750,14100,14600,111599,145082.0,9937153.0
2018-01-19,14700,14800,14200,14250,53269,141604.0,9937153.0
2018-01-22,14250,14250,13900,14050,40450,139617.0,9937153.0
2018-01-23,14000,14100,13900,14000,41459,139120.0,9937153.0
2018-01-24,14100,14250,13850,14000,51871,139120.0,9937153.0
2018-01-25,13950,14400,13900,14100,65260,140114.0,9937153.0
2018-01-26,14100,14350,13900,14100,90001,140114.0,9937153.0
2018-01-29,14100,14100,13700,13800,115703,137133.0,9937153.0
2018-01-30,13800,13850,13500,13700,51681,136139.0,9937153.0
2018-01-31,13550,13750,13350,13700,34144,136139.0,9937153.0
2018-02-01,13750,13750,13500,13700,28671,136139.0,9937153.0
2018-02-02,13500,13550,13300,13400,29776,133158.0,9937153.0
2018-02-05,13150,13350,13050,13250,26860,131667.0,9937153.0
2018-02-06,12800,13100,12200,13000,59726,129183.0,9937153.0
2018-02-07,13100,13100,12500,12500,36357,124214.0,9937153.0
2018-02-08,12750,12900,12450,12650,20913,125705.0,9937153.0
2018-02-09,12450,12550,12250,12550,13687,124711.0,9937153.0
2018-02-12,12900,13100,12550,12700,20187,126202.0,9937153.0
2018-02-13,12900,12900,12550,12700,14837,126202.0,9937153.0
2018-02-14,12700,12750,12500,12600,12799,125208.0,9937153.0
2018-02-19,12750,13100,12500,13000,28196,129183.0,9937153.0
2018-02-20,13050,13150,12700,12950,23100,128686.0,9937153.0
2018-02-21,13000,13000,12750,12900,19527,128189.0,9937153.0
2018-02-22,12750,12950,12650,12850,13015,127692.0,9937153.0
2018-02-23,12900,12900,12600,12700,16769,126202.0,9937153.0
2018-02-26,12700,12950,12600,12750,13428,126699.0,9937153.0
2018-02-27,12700,12900,12250,12600,75397,125208.0,9937153.0
2018-02-28,12600,12700,12300,12500,17925,124214.0,9937153.0
2018-03-02,11900,12350,11900,12200,20107,121233.0,9937153.0
2018-03-05,11950,12100,11400,11500,92525,114277.0,9937153.0
2018-03-06,11600,11750,11400,11500,37309,114277.0,9937153.0
2018-03-07,11450,11800,11250,11300,33562,112290.0,9937153.0
2018-03-08,11300,11700,11300,11700,19507,116265.0,9937153.0
2018-03-09,11700,12250,11650,12150,54755,120736.0,9937153.0
2018-03-12,12200,12400,11950,12200,24136,121233.0,9937153.0
2018-03-13,12300,12350,11900,12250,31329,121730.0,9937153.0
2018-03-14,12250,12300,12000,12200,22376,121233.0,9937153.0
2018-03-15,12050,12400,11900,12400,43169,123221.0,9937153.0
2018-03-16,12450,12900,12350,12700,55380,126202.0,9937153.0
2018-03-19,12700,13050,12500,13050,63739,129680.0,9937153.0
2018-03-20,12950,13100,12750,13050,16586,129680.0,9937153.0
2018-03-21,13050,13200,12850,12900,21524,128189.0,9937153.0
2018-03-22,12500,12700,11300,11750,262105,116762.0,9937153.0
2018-03-23,11300,11300,10300,10500,267191,104340.0,9937153.0
2018-03-26,9810,10100,8500,9000,638819,89434.0,9937153.0
2018-03-27,8880,9750,8880,9350,221890,92912.0,9937153.0
2018-03-28,9450,9780,8630,8900,233875,88441.0,9937153.0
2018-03-29,10700,11550,10000,10250,1779516,101856.0,9937153.0
2018-03-30,10300,10300,9430,9780,232193,97185.0,9937153.0
2018-04-02,9780,9780,9240,9300,177364,92416.0,9937153.0
2018-04-03,9190,9500,9070,9390,49389,93310.0,9937153.0
2018-04-04,9550,9560,9330,9500,74478,94403.0,9937153.0
2018-04-05,9550,9680,9460,9590,48595,95297.0,9937153.0
2018-04-06,9660,9670,9520,9600,32875,95397.0,9937153.0
2018-04-09,9600,9960,9600,9820,63535,97583.0,9937153.0
2018-04-10,9880,10350,9790,10250,123501,101856.0,9937153.0
2018-04-11,10400,10400,10100,10250,57773,101856.0,9937153.0
2018-04-12,10350,10500,10050,10400,71096,103346.0,9937153.0
2018-04-13,10500,11200,10300,10850,167068,107818.0,9937153.0
2018-04-16,11050,11250,10800,10900,62290,108315.0,9937153.0
2018-04-17,11000,11150,10850,11100,59176,110302.0,9937153.0
2018-04-18,11300,11800,11200,11400,207574,113284.0,9937153.0
2018-04-19,11550,11550,10700,10900,84612,108315.0,9937153.0
2018-04-20,10950,11100,10750,10900,35899,108315.0,9937153.0
2018-04-23,11000,11100,10550,10650,50043,105831.0,9937153.0
2018-04-24,10650,10950,10500,10650,27689,105831.0,9937153.0
