대주전자재료(078600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-25,3975,4088,3883,3887,8167,45700.0,9481285.0
2016-01-26,3874,3910,3802,3839,6249,45131.0,9481285.0
2016-01-27,3830,3894,3774,3831,10025,45036.0,9481285.0
2016-01-28,3790,3871,3790,3871,4947,45510.0,9481285.0
2016-01-29,3939,3951,3862,3896,2641,45795.0,9481285.0
2016-02-01,3894,3947,3790,3944,7296,46363.0,9481285.0
2016-02-02,3862,3943,3862,3908,1999,45937.0,9481285.0
2016-02-03,3883,3947,3842,3916,3728,46032.0,9481285.0
2016-02-04,3951,3951,3729,3916,2452,46032.0,9481285.0
2016-02-05,3951,3951,3871,3920,1104,46079.0,9481285.0
2016-02-11,3951,3951,3685,3690,10379,43377.0,9481285.0
2016-02-12,3649,3741,3543,3549,13860,41718.0,9481285.0
2016-02-15,3548,3548,3426,3549,11655,41718.0,9481285.0
2016-02-16,3617,3617,3467,3581,13651,42097.0,9481285.0
2016-02-17,3520,3774,3503,3581,7138,42097.0,9481285.0
2016-02-18,3624,3624,3500,3597,9760,42287.0,9481285.0
2016-02-19,3624,3624,3532,3581,2038,42097.0,9481285.0
2016-02-22,3580,3689,3543,3549,12554,41718.0,9481285.0
2016-02-23,3543,3624,3471,3533,17704,41528.0,9481285.0
2016-02-24,3507,3628,3507,3585,21040,42144.0,9481285.0
2016-02-25,3588,3689,3588,3626,3039,42618.0,9481285.0
2016-02-26,3640,3709,3556,3626,1189,42618.0,9481285.0
2016-02-29,3705,3705,3612,3630,3697,42666.0,9481285.0
2016-03-02,3628,3766,3617,3653,14425,42950.0,9481285.0
2016-03-03,3669,3782,3637,3662,3886,43045.0,9481285.0
2016-03-04,3660,3777,3617,3678,2961,43235.0,9481285.0
2016-03-07,3770,3770,3644,3678,1545,43235.0,9481285.0
2016-03-08,3741,3741,3644,3666,6428,43092.0,9481285.0
2016-03-09,3617,3871,3617,3847,24160,45226.0,9481285.0
2016-03-10,3790,4112,3790,3940,9296,46316.0,9481285.0
2016-03-11,3939,3991,3854,3924,14103,46126.0,9481285.0
2016-03-14,3910,4020,3887,3980,4225,46790.0,9481285.0
2016-03-15,3984,4992,3984,4202,228366,49397.0,9481285.0
2016-03-16,4169,4290,4064,4234,35201,49777.0,9481285.0
2016-03-17,4282,4919,4185,4420,112866,51957.0,9481285.0
2016-03-18,4362,4468,4209,4274,53530,50251.0,9481285.0
2016-03-21,4274,4378,4064,4211,40402,49492.0,9481285.0
2016-03-22,4209,4274,4072,4234,15236,49777.0,9481285.0
2016-03-23,4121,4274,4121,4194,7638,49303.0,9481285.0
2016-03-24,4274,4274,4080,4121,17163,48449.0,9481285.0
2016-03-25,4112,4234,4072,4234,10696,49777.0,9481285.0
2016-03-28,4234,4234,4153,4226,6035,49682.0,9481285.0
2016-03-29,4225,4225,4072,4170,22436,49018.0,9481285.0
2016-03-30,4185,4185,4040,4105,19038,48260.0,9481285.0
2016-03-31,4161,4218,4000,4097,28113,48165.0,9481285.0
2016-04-01,4185,4185,4072,4114,12623,48355.0,9481285.0
2016-04-04,4112,4169,4072,4114,11941,48355.0,9481285.0
2016-04-05,4088,4153,3963,4105,33051,48260.0,9481285.0
2016-04-06,4104,4144,4064,4146,19077,48734.0,9481285.0
2016-04-07,4144,4234,4064,4114,14386,48355.0,9481285.0
2016-04-08,4153,4153,4064,4121,30127,48449.0,9481285.0
2016-04-11,4112,4161,4032,4105,37288,48260.0,9481285.0
2016-04-12,4128,4193,4048,4162,27311,48923.0,9481285.0
2016-04-14,4121,4121,4032,4049,42712,47596.0,9481285.0
2016-04-15,4104,4104,4016,4029,9610,47359.0,9481285.0
2016-04-18,4024,4024,3890,3928,29571,46174.0,9481285.0
2016-04-19,3955,4020,3830,3896,25983,45795.0,9481285.0
2016-04-20,3919,3995,3894,3968,34187,46648.0,9481285.0
2016-04-21,4027,4161,3910,3993,56764,46932.0,9481285.0
2016-04-22,4048,4177,3991,4146,35701,48734.0,9481285.0
2016-04-25,4161,4193,4080,4146,35507,48734.0,9481285.0
2016-04-26,4193,4201,4032,4178,21835,49113.0,9481285.0
2016-04-27,4112,4225,4072,4202,24469,49397.0,9481285.0
2016-04-28,4128,4266,4112,4226,33697,49682.0,9481285.0
2016-04-29,4144,4258,4112,4218,18450,49587.0,9481285.0
2016-05-02,4274,4306,4104,4178,46624,49113.0,9481285.0
2016-05-03,4201,4330,4153,4211,55670,49492.0,9481285.0
2016-05-04,4218,4258,4185,4194,18469,49303.0,9481285.0
2016-05-09,4193,4355,4121,4146,21110,48734.0,9481285.0
2016-05-10,4153,4234,4040,4073,14066,47880.0,9481285.0
2016-05-11,4072,4112,4024,4033,12341,47406.0,9481285.0
2016-05-12,4027,4225,4027,4137,15511,48639.0,9481285.0
2016-05-13,4250,4274,4104,4137,37033,48639.0,9481285.0
2016-05-16,4112,4193,4000,4000,30062,47027.0,9481285.0
2016-05-17,3975,4112,3975,3984,16186,46838.0,9481285.0
2016-05-18,3984,4080,3894,3936,14952,46269.0,9481285.0
2016-05-19,3822,4004,3822,3932,7072,46221.0,9481285.0
2016-05-20,3987,3987,3871,3952,6872,46458.0,9481285.0
2016-05-23,3951,4016,3890,3956,14514,46506.0,9481285.0
2016-05-24,4027,4027,3851,3940,20637,46316.0,9481285.0
2016-05-25,4007,4007,3883,3908,15421,45937.0,9481285.0
2016-05-26,3907,3959,3750,3900,23142,45842.0,9481285.0
2016-05-27,3628,3979,3628,3839,17225,45131.0,9481285.0
2016-05-30,3846,3903,3770,3827,7820,44989.0,9481285.0
2016-05-31,3834,3927,3709,3807,9158,44752.0,9481285.0
2016-06-01,3927,3927,3774,3827,13219,44989.0,9481285.0
2016-06-02,3826,3826,3774,3791,6621,44562.0,9481285.0
2016-06-03,3793,3862,3653,3730,7892,43851.0,9481285.0
2016-06-07,3741,3766,3653,3730,20081,43851.0,9481285.0
2016-06-08,3774,3774,3669,3727,9694,43804.0,9481285.0
2016-06-09,3725,3894,3685,3855,24600,45321.0,9481285.0
2016-06-10,3878,3878,3798,3799,6771,44657.0,9481285.0
2016-06-13,3790,3790,3685,3779,12335,44420.0,9481285.0
2016-06-14,3777,3790,3701,3791,11122,44562.0,9481285.0
2016-06-15,3846,3854,3729,3831,6003,45036.0,9481285.0
2016-06-16,3810,3810,3709,3743,29827,43993.0,9481285.0
2016-06-17,3677,3907,3677,3835,13406,45084.0,9481285.0
2016-06-20,3830,3899,3640,3843,18680,45178.0,9481285.0
2016-06-21,3842,3963,3834,3916,16076,46032.0,9481285.0
2016-06-22,3915,3939,3814,3831,21331,45036.0,9481285.0
2016-06-23,3931,3931,3669,3779,23797,44420.0,9481285.0
2016-06-24,3774,3790,3548,3698,21645,43472.0,9481285.0
2016-06-27,3467,3729,3467,3702,23460,43519.0,9481285.0
2016-06-28,3628,3867,3620,3823,22092,44941.0,9481285.0
2016-06-29,3766,3951,3766,3944,20826,46363.0,9481285.0
2016-06-30,3951,3991,3822,3823,12114,44941.0,9481285.0
2016-07-01,3838,4016,3822,3827,9315,44989.0,9481285.0
2016-07-04,3834,3991,3810,3871,14198,45510.0,9481285.0
2016-07-05,3968,3968,3867,3940,6984,46316.0,9481285.0
2016-07-06,3955,3955,3854,3892,7575,45747.0,9481285.0
2016-07-07,3931,3931,3830,3871,8775,45510.0,9481285.0
2016-07-08,3867,4153,3867,4033,30231,47406.0,9481285.0
2016-07-11,4104,4193,4032,4105,10062,48260.0,9481285.0
2016-07-12,4185,4185,4032,4041,7128,47501.0,9481285.0
2016-07-13,4112,4112,3935,3997,34031,46980.0,9481285.0
2016-07-14,4032,4032,3927,4033,12516,47406.0,9481285.0
2016-07-15,4096,4096,3991,4025,9006,47312.0,9481285.0
2016-07-18,4144,4144,3979,4000,10436,47027.0,9481285.0
2016-07-19,3979,4056,3951,3984,6325,46838.0,9481285.0
2016-07-20,4016,4032,3927,3968,7870,46648.0,9481285.0
2016-07-21,4056,4056,3894,3920,13680,46079.0,9481285.0
2016-07-22,3915,3987,3890,3900,7273,45842.0,9481285.0
2016-07-25,3878,3991,3878,3944,7165,46363.0,9481285.0
2016-07-26,3935,4007,3854,3944,10662,46363.0,9481285.0
2016-07-27,4016,4016,3910,3960,6224,46553.0,9481285.0
2016-07-28,3955,3979,3915,3968,7535,46648.0,9481285.0
2016-07-29,3968,4072,3951,4065,28323,47786.0,9481285.0
2016-08-01,4112,4241,4088,4242,94448,49872.0,9481285.0
2016-08-02,4234,4258,4137,4153,31082,48829.0,9481285.0
2016-08-03,4128,4241,4011,4121,46095,48449.0,9481285.0
2016-08-04,4185,4241,4040,4234,25115,49777.0,9481285.0
2016-08-05,4266,4911,4241,4315,692993,50725.0,9481285.0
2016-08-08,4338,4427,4314,4364,106755,51294.0,9481285.0
2016-08-09,4427,4508,4362,4380,109633,51483.0,9481285.0
2016-08-10,4378,4419,4234,4339,59735,51009.0,9481285.0
2016-08-11,4338,4394,4201,4323,42647,50820.0,9481285.0
2016-08-12,4330,4330,4161,4162,53023,48923.0,9481285.0
2016-08-16,4225,4274,4112,4121,39532,48449.0,9481285.0
2016-08-17,4080,4169,4032,4089,54845,48070.0,9481285.0
2016-08-18,4088,4153,4048,4097,24795,48165.0,9481285.0
2016-08-19,4153,4274,4104,4178,38011,49113.0,9481285.0
2016-08-22,4185,4306,4153,4153,23964,48829.0,9481285.0
2016-08-23,4201,4201,3995,4033,60989,47406.0,9481285.0
2016-08-24,4027,4104,3991,4033,63937,47406.0,9481285.0
2016-08-25,3987,4104,3951,4065,29691,47786.0,9481285.0
2016-08-26,4104,4661,4064,4097,271144,48165.0,9481285.0
2016-08-29,4104,4161,3968,4020,44872,47264.0,9481285.0
2016-08-30,4096,4096,3991,4033,52114,47406.0,9481285.0
2016-08-31,3984,4072,3910,3928,31889,46174.0,9481285.0
2016-09-01,3910,3975,3858,3936,12117,46269.0,9481285.0
2016-09-02,3890,3947,3871,3948,23679,46411.0,9481285.0
2016-09-05,3951,3951,3887,3944,25716,46363.0,9481285.0
2016-09-06,3943,4056,3919,4009,37716,47122.0,9481285.0
2016-09-07,4032,4048,3798,3896,58102,45795.0,9481285.0
2016-09-08,3871,4007,3810,3819,28936,44894.0,9481285.0
2016-09-09,3818,3867,3741,3791,6887,44562.0,9481285.0
2016-09-12,3782,3790,3685,3710,16751,43614.0,9481285.0
2016-09-13,3782,3782,3644,3775,6495,44372.0,9481285.0
2016-09-19,3790,3871,3761,3791,17669,44562.0,9481285.0
2016-09-20,3790,3894,3689,3807,18758,44752.0,9481285.0
2016-09-21,3862,3862,3741,3847,21974,45226.0,9481285.0
2016-09-22,3903,3903,3790,3795,15761,44609.0,9481285.0
2016-09-23,3871,3871,3734,3743,61808,43993.0,9481285.0
2016-09-26,3822,3822,3713,3766,34842,44278.0,9481285.0
2016-09-27,3750,3790,3709,3766,24301,44278.0,9481285.0
2016-09-28,3782,3907,3754,3871,41013,45510.0,9481285.0
2016-09-29,3927,3927,3822,3855,23145,45321.0,9481285.0
2016-09-30,3830,3887,3790,3823,21680,44941.0,9481285.0
2016-10-04,3854,3943,3822,3903,25201,45889.0,9481285.0
2016-10-05,3903,3968,3851,3851,21274,45273.0,9481285.0
2016-10-06,3842,3915,3793,3803,16660,44704.0,9481285.0
2016-10-07,3802,3871,3725,3763,56244,44230.0,9481285.0
2016-10-10,3741,3782,3737,3766,9763,44278.0,9481285.0
2016-10-11,3826,3826,3705,3738,19081,43946.0,9481285.0
2016-10-12,3705,3745,3560,3605,48341,42381.0,9481285.0
2016-10-13,3608,3669,3406,3585,91047,42144.0,9481285.0
2016-10-14,3548,3564,3484,3533,18758,41528.0,9481285.0
2016-10-17,3564,3564,3379,3488,46139,41007.0,9481285.0
2016-10-18,3487,3511,3431,3496,21063,41101.0,9481285.0
2016-10-19,3495,3516,3415,3444,34885,40485.0,9481285.0
2016-10-20,3423,3503,3419,3419,15613,40201.0,9481285.0
2016-10-21,3410,3426,3342,3371,22621,39632.0,9481285.0
2016-10-24,3322,3379,3309,3315,19770,38968.0,9481285.0
2016-10-25,3370,3370,3205,3230,20132,37973.0,9481285.0
2016-10-26,3306,3306,3076,3121,50766,36693.0,9481285.0
2016-10-27,3003,3419,3003,3387,87223,39821.0,9481285.0
2016-10-28,3387,3387,3223,3291,20072,37072.0,9481285.0
2016-10-31,3256,3256,3139,3202,14351,36076.0,9481285.0
2016-11-01,3198,3198,3109,3114,11529,35081.0,9481285.0
2016-11-02,3113,3193,2945,2988,14686,33659.0,9481285.0
2016-11-03,2865,3113,2853,3097,12419,34891.0,9481285.0
2016-11-04,3113,3113,3050,3105,5226,34986.0,9481285.0
2016-11-07,3164,3501,3122,3278,43752,36930.0,9481285.0
2016-11-08,3366,3366,3198,3312,9236,37309.0,9481285.0
2016-11-09,3408,3576,3155,3278,82949,36930.0,9481285.0
2016-11-10,3366,3446,3341,3438,22944,38731.0,9481285.0
2016-11-11,3450,3450,3349,3408,6023,38399.0,9481285.0
2016-11-14,3442,3442,3370,3387,8406,38162.0,9481285.0
2016-11-15,3395,3400,3290,3366,14573,37925.0,9481285.0
2016-11-16,3568,3568,3374,3425,11399,38589.0,9481285.0
2016-11-17,3471,3471,3383,3467,10211,39063.0,9481285.0
2016-11-18,3484,3484,3379,3383,7453,38115.0,9481285.0
2016-11-21,3311,3446,3311,3320,4448,37404.0,9481285.0
2016-11-22,3408,3408,3248,3324,5489,37451.0,9481285.0
2016-11-23,3324,3324,3122,3282,7554,36977.0,9481285.0
2016-11-24,3206,3273,3193,3265,9227,36787.0,9481285.0
2016-11-25,3311,3311,3160,3274,3336,36882.0,9481285.0
2016-11-28,3286,3286,3219,3249,5676,36598.0,9481285.0
2016-11-29,3278,3362,3210,3270,7592,36835.0,9481285.0
2016-11-30,3244,3315,3206,3219,8829,36266.0,9481285.0
2016-12-01,3273,3366,3134,3366,19074,37925.0,9481285.0
2016-12-02,3366,3366,3219,3236,13153,36456.0,9481285.0
2016-12-05,3240,3357,3160,3185,5073,35887.0,9481285.0
2016-12-06,3126,3261,3126,3236,10285,36456.0,9481285.0
2016-12-07,3223,3244,3155,3236,7104,36456.0,9481285.0
2016-12-08,3320,3320,3223,3303,13795,37214.0,9481285.0
2016-12-09,3248,3324,3231,3265,22695,36787.0,9481285.0
2016-12-12,3320,3349,3214,3350,28657,37736.0,9481285.0
2016-12-13,3353,3492,3353,3480,32713,39205.0,9481285.0
2016-12-14,3780,3780,3545,3645,31347,34559.0,9481285.0
2016-12-15,3700,3745,3615,3715,18106,35223.0,9481285.0
2016-12-16,3740,3745,3625,3720,6435,35270.0,9481285.0
2016-12-19,3720,3735,3600,3720,5079,35270.0,9481285.0
2016-12-20,3720,3800,3660,3700,2479,35081.0,9481285.0
2016-12-21,3750,3750,3605,3610,8020,34227.0,9481285.0
2016-12-22,3625,3750,3625,3645,17823,34559.0,9481285.0
2016-12-23,3400,3545,3330,3500,167546,33184.0,9481285.0
2016-12-26,3760,4115,3735,3840,420969,36408.0,9481285.0
2016-12-27,3840,4100,3690,4060,287822,45274.0,11151285.0
2016-12-28,4015,4150,4015,4045,114115,45107.0,11151285.0
2016-12-29,3880,4400,3850,4400,225644,49066.0,11151285.0
2017-01-02,4400,4490,4260,4300,131200,47951.0,11151285.0
2017-01-03,4190,4275,4090,4250,189427,56352.0,13259245.0
2017-01-04,4250,4700,4080,4155,593968,55092.0,13259245.0
2017-01-05,4230,4230,4010,4100,70297,54363.0,13259245.0
2017-01-06,4175,4245,4035,4200,122645,55689.0,13259245.0
2017-01-09,4200,4280,4170,4240,50638,56219.0,13259245.0
2017-01-10,4240,5040,4100,4225,1082649,56020.0,13259245.0
2017-01-11,4230,4645,4160,4500,340407,59667.0,13259245.0
2017-01-12,4540,4790,4375,4590,247782,60860.0,13259245.0
2017-01-13,4590,4775,4555,4720,112071,62584.0,13259245.0
2017-01-16,4885,4885,4500,4625,146372,61324.0,13259245.0
2017-01-17,4605,4605,4450,4450,98864,59004.0,13259245.0
2017-01-18,4470,4600,4380,4465,53592,59203.0,13259245.0
2017-01-19,4465,4905,4465,4700,255602,62318.0,13259245.0
2017-01-20,4700,4940,4700,4895,188970,64904.0,13259245.0
2017-01-23,4895,4960,4770,4820,90104,63910.0,13259245.0
2017-01-24,4820,4870,4710,4750,55097,62981.0,13259245.0
2017-01-25,4800,4800,4610,4670,38619,61921.0,13259245.0
2017-01-26,4670,4850,4590,4850,53182,64307.0,13259245.0
2017-01-31,4850,4850,4705,4750,32937,62981.0,13259245.0
2017-02-01,4770,4780,4665,4745,43718,62915.0,13259245.0
2017-02-02,4700,4745,4575,4655,66997,61722.0,13259245.0
2017-02-03,4710,4710,4535,4660,32246,61788.0,13259245.0
2017-02-06,4730,4730,4350,4440,113813,58871.0,13259245.0
2017-02-07,4535,4535,4125,4290,155347,56882.0,13259245.0
2017-02-08,4370,4370,4155,4280,59528,56750.0,13259245.0
2017-02-09,4280,4380,4185,4240,46618,56219.0,13259245.0
2017-02-10,4240,4390,4210,4300,53952,57015.0,13259245.0
2017-02-13,4390,4390,4175,4260,23182,56484.0,13259245.0
2017-02-14,4260,4350,4260,4290,23286,56882.0,13259245.0
2017-02-15,4395,4430,4270,4370,63115,57943.0,13259245.0
2017-02-16,4420,4420,4260,4295,27808,56948.0,13259245.0
2017-02-17,4210,4295,4175,4215,45856,55888.0,13259245.0
2017-02-20,4275,4600,4170,4440,238179,58871.0,13259245.0
2017-02-21,4440,4440,4315,4395,85479,58274.0,13259245.0
2017-02-22,4425,4425,4190,4190,103078,55556.0,13259245.0
2017-02-23,4240,4290,4165,4290,34268,56882.0,13259245.0
2017-02-24,4270,4270,4020,4020,85541,53302.0,13259245.0
2017-02-27,4000,4185,3940,4160,76015,55158.0,13259245.0
2017-02-28,4105,4170,4050,4075,13910,54031.0,13259245.0
2017-03-02,4170,4170,4065,4140,54877,54893.0,13259245.0
2017-03-03,4135,4160,4010,4045,22310,53634.0,13259245.0
2017-03-06,4130,4135,4015,4095,21567,54297.0,13259245.0
2017-03-07,4195,4280,4145,4210,50116,55821.0,13259245.0
2017-03-08,4120,4230,4120,4230,16294,56087.0,13259245.0
2017-03-09,4240,4295,4150,4195,28345,55623.0,13259245.0
2017-03-10,4160,4270,4160,4265,19437,56551.0,13259245.0
2017-03-13,4305,4380,4235,4375,52696,58009.0,13259245.0
2017-03-14,4380,4400,4290,4350,57107,57678.0,13259245.0
2017-03-15,4380,4600,4350,4600,129562,60993.0,13259245.0
2017-03-16,4570,4655,4520,4630,107114,61390.0,13259245.0
2017-03-17,4670,4720,4600,4640,72200,61523.0,13259245.0
2017-03-20,4640,4770,4610,4660,35786,61788.0,13259245.0
2017-03-21,4745,4745,4595,4595,53449,60926.0,13259245.0
2017-03-22,4650,4670,4535,4535,51671,60131.0,13259245.0
2017-03-23,4610,4800,4540,4690,86673,62186.0,13259245.0
2017-03-24,4660,4730,4600,4730,24212,62716.0,13259245.0
2017-03-27,4725,4795,4630,4670,28670,61921.0,13259245.0
2017-03-28,4750,4750,4580,4670,33194,61921.0,13259245.0
2017-03-29,4745,4745,4515,4590,51345,60860.0,13259245.0
2017-03-30,4650,4650,4425,4505,63506,59733.0,13259245.0
2017-03-31,4500,4650,4500,4600,24518,60993.0,13259245.0
2017-04-03,4580,4700,4540,4620,14251,61258.0,13259245.0
2017-04-04,4690,4690,4540,4600,24843,60993.0,13259245.0
2017-04-05,4675,4675,4500,4600,13240,60993.0,13259245.0
2017-04-06,4615,4635,4500,4550,24094,60330.0,13259245.0
2017-04-07,4500,4565,4500,4510,27152,59799.0,13259245.0
2017-04-10,4500,4560,4395,4445,31988,58937.0,13259245.0
2017-04-11,4485,4565,4355,4480,20669,59401.0,13259245.0
2017-04-12,4560,4585,4475,4505,16274,59733.0,13259245.0
2017-04-13,4525,4575,4475,4560,30073,60462.0,13259245.0
2017-04-14,4590,4590,4465,4530,16292,60064.0,13259245.0
2017-04-17,4565,4565,4400,4400,41462,58454.0,13285084.0
2017-04-18,4385,4550,4355,4530,46502,60181.0,13285084.0
2017-04-19,4540,4540,4430,4520,15603,60049.0,13285084.0
2017-04-20,4555,4555,4405,4485,28650,59584.0,13285084.0
2017-04-21,4450,4535,4385,4435,32735,58919.0,13285084.0
2017-04-24,4495,4495,4335,4400,13330,58454.0,13285084.0
2017-04-25,4500,4500,4320,4340,20359,57657.0,13285084.0
2017-04-26,4400,4410,4285,4410,18545,58587.0,13285084.0
2017-04-27,4410,4480,4340,4440,20223,58986.0,13285084.0
2017-04-28,4450,5060,4450,4755,690597,63171.0,13285084.0
2017-05-02,4755,5400,4730,5240,1524479,69614.0,13285084.0
2017-05-04,5240,5300,5070,5130,405556,68152.0,13285084.0
2017-05-08,5160,5320,5030,5100,256092,67754.0,13285084.0
2017-05-10,5120,5280,5030,5170,180842,68684.0,13285084.0
2017-05-11,5200,5200,4970,5040,181674,66957.0,13285084.0
2017-05-12,5100,5100,4800,5000,156644,66425.0,13285084.0
2017-05-15,5070,5100,4940,5000,66350,66425.0,13285084.0
2017-05-16,4895,4910,4730,4885,330546,64898.0,13285084.0
2017-05-17,4900,5100,4830,5100,138020,67754.0,13285084.0
2017-05-18,5050,5200,5000,5070,156427,68141.0,13440119.0
2017-05-19,5150,5180,4980,4985,84850,66999.0,13440119.0
2017-05-22,5040,5060,4880,5040,64217,67868.0,13465958.0
2017-05-23,5140,5140,4905,4965,61262,66858.0,13465958.0
2017-05-24,5010,5100,4950,5030,62481,67734.0,13465958.0
2017-05-25,5080,5560,5040,5370,446514,72312.0,13465958.0
2017-05-26,5400,5510,5320,5470,235456,73659.0,13465958.0
2017-05-29,5470,5600,5360,5450,119480,73389.0,13465958.0
2017-05-30,5420,5950,5400,5880,675870,79180.0,13465958.0
2017-05-31,5910,5910,5750,5780,175091,77833.0,13465958.0
2017-06-01,5730,5970,5730,5740,130943,77295.0,13465958.0
2017-06-02,5830,5880,5680,5820,98465,78372.0,13465958.0
2017-06-05,5720,5720,5300,5390,341443,72582.0,13465958.0
2017-06-07,5310,5500,5300,5410,86825,72851.0,13465958.0
2017-06-08,5440,5440,5300,5380,89648,72447.0,13465958.0
2017-06-09,5360,5460,5320,5460,81504,73665.0,13491797.0
2017-06-12,5480,5480,5350,5360,44910,72316.0,13491797.0
2017-06-13,5330,5460,5270,5290,113510,71372.0,13491797.0
2017-06-14,5260,5420,5240,5360,64094,72316.0,13491797.0
2017-06-15,5280,5410,5260,5390,88668,72721.0,13491797.0
2017-06-16,5400,5860,5390,5650,492951,77835.0,13776033.0
2017-06-19,5670,6850,5670,6200,1530376,85411.0,13776033.0
2017-06-20,6300,6320,6000,6030,276749,83069.0,13776033.0
2017-06-21,6060,6310,5890,6260,283211,86238.0,13776033.0
2017-06-22,6130,6480,6070,6380,380299,87891.0,13776033.0
2017-06-23,6380,6760,6300,6420,379982,88442.0,13776033.0
2017-06-26,6430,7200,6330,6900,911978,95055.0,13776033.0
2017-06-27,6940,7020,6790,6950,208109,95743.0,13776033.0
2017-06-28,6900,6990,6700,6750,256381,92988.0,13776033.0
2017-06-29,6800,6900,6490,6650,196751,91611.0,13776033.0
2017-06-30,6500,6790,6480,6630,86513,91335.0,13776033.0
2017-07-03,6700,6700,6290,6290,131077,86651.0,13776033.0
2017-07-04,6400,7060,6340,6480,1005006,89269.0,13776033.0
2017-07-05,6510,6810,6480,6720,285902,94311.0,14034430.0
2017-07-06,6800,6950,6670,6900,276614,96838.0,14034430.0
2017-07-07,6820,7290,6820,7150,679532,100346.0,14034430.0
2017-07-10,7110,7320,7050,7240,337515,101609.0,14034430.0
2017-07-11,7340,7340,6790,7080,517095,99364.0,14034430.0
2017-07-12,7070,7120,6890,7000,178461,98241.0,14034430.0
2017-07-13,7030,7250,6950,7190,293844,100908.0,14034430.0
2017-07-14,7190,7190,6940,7130,127996,100065.0,14034430.0
2017-07-17,7040,7100,6890,7090,128105,99504.0,14034430.0
2017-07-18,7010,7070,6850,6980,157777,97960.0,14034430.0
2017-07-19,6930,7140,6900,6980,99130,97960.0,14034430.0
2017-07-20,6880,7020,6480,6740,416705,94592.0,14034430.0
2017-07-21,6700,7260,6480,7240,698181,101609.0,14034430.0
2017-07-24,7250,8180,7180,8180,1115027,114802.0,14034430.0
2017-07-25,8300,8760,8110,8470,1069665,118872.0,14034430.0
2017-07-26,8570,8820,8100,8540,776812,119854.0,14034430.0
2017-07-27,8600,8680,8140,8290,335813,116345.0,14034430.0
2017-07-28,8210,8210,7550,7680,509969,107784.0,14034430.0
2017-07-31,7660,7750,7280,7710,322409,108205.0,14034430.0
2017-08-01,7560,7770,7250,7310,354607,102592.0,14034430.0
2017-08-02,7310,7650,7310,7580,208137,106381.0,14034430.0
2017-08-03,7640,7690,7180,7290,398156,102311.0,14034430.0
2017-08-04,7260,8050,7220,7960,455389,111714.0,14034430.0
2017-08-07,7960,8240,7900,8150,376048,114381.0,14034430.0
2017-08-08,8180,8430,7850,8390,280531,117749.0,14034430.0
2017-08-09,8330,8470,8170,8340,242180,117047.0,14034430.0
2017-08-10,8260,8380,7850,8140,249967,114240.0,14034430.0
2017-08-11,7800,8050,7680,7860,330333,110311.0,14034430.0
2017-08-14,7920,8090,7690,8010,129539,112416.0,14034430.0
2017-08-16,7960,8010,6800,6920,946805,97118.0,14034430.0
2017-08-17,7000,7490,6750,7390,464120,103714.0,14034430.0
2017-08-18,7230,7420,7000,7340,214299,103013.0,14034430.0
2017-08-21,7340,7370,6960,7100,241291,99644.0,14034430.0
2017-08-22,7160,7200,6880,7150,260265,100346.0,14034430.0
2017-08-23,7090,7330,7020,7140,138288,100206.0,14034430.0
2017-08-24,7070,7130,6930,6980,275347,97960.0,14034430.0
2017-08-25,6900,6970,6800,6900,192136,96838.0,14034430.0
2017-08-28,6850,6940,6210,6470,652383,90803.0,14034430.0
2017-08-29,6400,6800,6350,6800,255301,95434.0,14034430.0
2017-08-30,6820,6970,6700,6870,174659,96417.0,14034430.0
2017-08-31,6960,7800,6950,7340,1219121,103013.0,14034430.0
2017-09-01,7340,7680,7280,7400,404219,103855.0,14034430.0
2017-09-04,7060,7290,7000,7050,253120,98943.0,14034430.0
2017-09-05,7020,7050,6670,6800,275670,95434.0,14034430.0
2017-09-06,6710,6940,6580,6700,220368,94031.0,14034430.0
2017-09-07,6760,7050,6680,6870,241846,96417.0,14034430.0
2017-09-08,7000,7110,6780,6870,152309,96417.0,14034430.0
2017-09-11,6980,6980,6630,6770,156237,95013.0,14034430.0
2017-09-12,6810,7350,6670,7310,378056,102592.0,14034430.0
2017-09-13,7310,7740,7160,7580,622844,106381.0,14034430.0
2017-09-14,7550,8000,7500,7900,402906,110872.0,14034430.0
2017-09-15,7830,8260,7720,8200,809815,115082.0,14034430.0
2017-09-18,8240,8240,8010,8160,219800,114521.0,14034430.0
2017-09-19,8150,8230,7610,8210,417277,115223.0,14034430.0
2017-09-20,8220,8460,8160,8220,312251,115363.0,14034430.0
2017-09-21,8240,8670,8120,8610,664432,120836.0,14034430.0
2017-09-22,8650,9100,8560,8850,608121,124205.0,14034430.0
2017-09-25,8900,9080,8510,8780,348058,123222.0,14034430.0
2017-09-26,8760,9340,8540,9160,605405,128555.0,14034430.0
2017-09-27,9160,9360,9050,9160,255337,128555.0,14034430.0
2017-09-28,9270,9270,8670,8930,421185,125327.0,14034430.0
2017-09-29,8920,9180,8690,9050,266624,127012.0,14034430.0
2017-10-10,9050,9570,8950,9450,360544,132625.0,14034430.0
2017-10-11,9500,9670,9350,9450,154438,132625.0,14034430.0
2017-10-12,9350,9350,9000,9160,380124,128555.0,14034430.0
2017-10-13,9210,9350,8630,9010,408814,126450.0,14034430.0
2017-10-16,8850,8900,8370,8370,497160,117468.0,14034430.0
