비츠로셀(082920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-03,5845,6111,5845,6067,63050,102986.0,12857174.0
2014-12-04,6133,6171,6012,6098,64074,103500.0,12857174.0
2014-12-05,6065,6285,6028,6234,85074,105815.0,12857174.0
2014-12-08,6232,6421,6171,6196,74048,105172.0,12857174.0
2014-12-09,6194,6451,6194,6371,96893,108129.0,12857174.0
2014-12-10,6406,6406,6277,6324,58882,107357.0,12857174.0
2014-12-11,6315,6330,6172,6234,41260,105815.0,12857174.0
2014-12-12,6232,6232,6111,6174,41251,104786.0,12857174.0
2014-12-15,6186,6285,6035,6264,61797,106329.0,12857174.0
2014-12-16,6263,6422,6150,6250,63817,106072.0,12857174.0
2014-12-17,6248,6353,6202,6234,34554,105815.0,12857174.0
2014-12-18,6240,6354,6119,6280,63938,106586.0,12857174.0
2014-12-19,6361,6664,6308,6530,139918,110829.0,12857174.0
2014-12-22,6468,6671,6468,6629,78509,112500.0,12857174.0
2014-12-23,6739,6808,6542,6553,85979,111215.0,12857174.0
2014-12-24,6550,6641,6172,6242,110120,105943.0,12857174.0
2014-12-26,6194,6346,6081,6295,108068,106843.0,12857174.0
2014-12-29,6232,6498,6232,6439,58340,109286.0,12857174.0
2014-12-30,6437,6505,6172,6310,53680,107100.0,12857174.0
2015-01-02,6218,6323,6156,6318,59617,107229.0,12857174.0
2015-01-05,6315,6460,6285,6462,64316,109672.0,12857174.0
2015-01-06,6451,6481,6361,6454,63902,109543.0,12857174.0
2015-01-07,6451,6498,6354,6447,75788,109415.0,12857174.0
2015-01-08,6390,6504,6390,6454,43851,109543.0,12857174.0
2015-01-09,6443,6610,6421,6614,78189,112243.0,12857174.0
2015-01-12,6656,6702,6581,6598,40528,111986.0,12857174.0
2015-01-13,6625,6748,6460,6620,133278,112372.0,12857174.0
2015-01-14,6680,6854,6565,6856,119678,116357.0,12857174.0
2015-01-15,6853,6943,6731,6794,84039,115329.0,12857174.0
2015-01-16,6740,6869,6625,6629,69972,112500.0,12857174.0
2015-01-19,6625,6717,6482,6590,95154,111857.0,12857174.0
2015-01-20,6625,6785,6589,6773,84052,114943.0,12857174.0
2015-01-21,6769,6800,6725,6780,45873,115072.0,12857174.0
2015-01-22,6800,6800,6619,6720,53014,114043.0,12857174.0
2015-01-23,6877,6877,6671,6749,40851,114557.0,12857174.0
2015-01-26,6755,6816,6709,6788,45063,115200.0,12857174.0
2015-01-27,6785,6968,6785,6908,87138,117257.0,12857174.0
2015-01-28,6928,7081,6869,6901,81236,117129.0,12857174.0
2015-01-29,6854,6968,6709,6856,77642,116357.0,12857174.0
2015-01-30,6854,6908,6778,6877,32606,116743.0,12857174.0
2015-02-02,6823,6883,6755,6848,45546,116229.0,12857174.0
2015-02-03,6822,6853,6739,6764,48105,114815.0,12857174.0
2015-02-04,6763,6890,6763,6841,66657,116100.0,12857174.0
2015-02-05,6890,6890,6792,6803,47184,115457.0,12857174.0
2015-02-06,6839,6908,6550,6908,131242,117257.0,12857174.0
2015-02-09,6907,6975,6709,6841,57373,116100.0,12857174.0
2015-02-10,6808,6846,6702,6817,48753,115715.0,12857174.0
2015-02-11,6877,6908,6717,6848,42671,116229.0,12857174.0
2015-02-12,6883,6898,6589,6636,77792,112629.0,12857174.0
2015-02-13,6634,6649,6437,6582,120109,111729.0,12857174.0
2015-02-16,6535,6709,6437,6711,127559,113915.0,12857174.0
2015-02-17,6732,6816,6665,6727,33273,114172.0,12857174.0
2015-02-23,6809,6809,6604,6696,68900,113657.0,12857174.0
2015-02-24,6702,6891,6695,6856,115342,116357.0,12857174.0
2015-02-25,6928,6943,6838,6863,75933,116486.0,12857174.0
2015-02-26,6921,6967,6846,6962,68884,118157.0,12857174.0
2015-02-27,7005,7036,6921,7037,55206,119443.0,12857174.0
2015-03-02,7074,7081,6877,6877,42990,116743.0,12857174.0
2015-03-03,6876,6928,6823,6923,38649,117515.0,12857174.0
2015-03-04,6921,6968,6748,6780,57379,115072.0,12857174.0
2015-03-05,6777,6792,6709,6780,54683,115072.0,12857174.0
2015-03-06,6808,6808,6679,6720,46803,114043.0,12857174.0
2015-03-09,6763,6763,6558,6560,75409,111343.0,12857174.0
2015-03-10,6557,6664,6497,6606,44108,112115.0,12857174.0
2015-03-11,6581,6625,6520,6522,15107,110700.0,12857174.0
2015-03-12,6589,6603,6390,6576,68469,111600.0,12857174.0
2015-03-13,6656,6748,6590,6696,24009,113657.0,12857174.0
2015-03-16,6687,6756,6590,6666,29797,113143.0,12857174.0
2015-03-17,6769,6769,6610,6614,30000,112243.0,12857174.0
2015-03-18,6595,6595,6467,6485,131189,110057.0,12857174.0
2015-03-19,6481,6542,6460,6515,27971,110572.0,12857174.0
2015-03-20,6511,6596,6414,6439,39232,109286.0,12857174.0
2015-03-23,6444,6565,6437,6530,28896,110829.0,12857174.0
2015-03-24,6580,6610,6450,6576,60233,111600.0,12857174.0
2015-03-25,6572,6634,6520,6606,35650,112115.0,12857174.0
2015-03-26,6596,6625,6505,6590,21560,111857.0,12857174.0
2015-03-27,6551,6581,6490,6568,30250,111472.0,12857174.0
2015-03-30,6565,6625,6550,6614,64453,112243.0,12857174.0
2015-03-31,6603,7035,6589,6810,169739,115586.0,12857174.0
2015-04-01,6839,6854,6634,6696,58064,113657.0,12857174.0
2015-04-02,6656,6680,6528,6537,45536,110957.0,12857174.0
2015-04-03,6521,6603,6482,6530,28928,110829.0,12857174.0
2015-04-06,6528,6634,6451,6507,33785,110443.0,12857174.0
2015-04-07,6490,6542,6460,6515,29798,110572.0,12857174.0
2015-04-08,6511,6572,6421,6462,42925,109672.0,12857174.0
2015-04-09,6437,6511,6353,6424,118804,109029.0,12857174.0
2015-04-10,6429,6429,6172,6280,259203,106586.0,12857174.0
2015-04-13,6285,6285,6164,6189,76434,105043.0,12857174.0
2015-04-14,6186,6210,6103,6174,49483,104786.0,12857174.0
2015-04-15,6149,6186,6057,6067,96854,102986.0,12857174.0
2015-04-16,6065,6224,6065,6196,31339,105172.0,12857174.0
2015-04-17,6194,6194,6057,6196,77797,105172.0,12857174.0
2015-04-20,6164,6179,6103,6121,57859,103886.0,12857174.0
2015-04-21,6171,6270,6111,6257,38024,106200.0,12857174.0
2015-04-22,6239,6255,6004,6167,118263,104657.0,12857174.0
2015-04-23,6156,6156,5907,5970,126187,101315.0,12857174.0
2015-04-24,5914,6020,5838,5841,102028,99129.0,12857174.0
2015-04-27,5868,5898,5739,5833,87778,99000.0,12857174.0
2015-04-28,5938,5938,5778,5779,53367,98100.0,12857174.0
2015-04-29,5778,5845,5710,5712,54666,96943.0,12857174.0
2015-04-30,5710,5815,5619,5704,62666,96815.0,12857174.0
2015-05-04,5703,5960,5656,5841,146456,99129.0,12857174.0
2015-05-06,5724,5838,5724,5841,46616,99129.0,12857174.0
2015-05-07,5837,5906,5770,5818,38399,98743.0,12857174.0
2015-05-08,5815,5983,5815,5962,41724,101186.0,12857174.0
2015-05-11,5952,6073,5869,5962,51902,101186.0,12857174.0
2015-05-12,5990,6240,5929,6060,145021,102857.0,12857174.0
2015-05-13,6156,6248,6065,6136,169900,104143.0,12857174.0
2015-05-14,6134,6134,5929,6053,97272,102729.0,12857174.0
2015-05-15,6103,6103,5982,6015,56348,102086.0,12857174.0
2015-05-18,6012,6111,5952,6037,60430,102472.0,12857174.0
2015-05-19,6005,6156,6005,6114,72210,103757.0,12857174.0
2015-05-20,6119,6460,6119,6431,245470,109157.0,12857174.0
2015-05-21,6490,6511,6293,6439,90845,109286.0,12857174.0
2015-05-22,6398,6511,6285,6454,66181,109543.0,12857174.0
2015-05-26,6535,6550,6361,6363,36771,108000.0,12857174.0
2015-05-27,6475,6573,6150,6439,164529,109286.0,12857174.0
2015-05-28,6542,7088,6490,7022,307300,119186.0,12857174.0
2015-05-29,7104,7178,6815,7022,163035,119186.0,12857174.0
2015-06-01,7020,7073,6899,6954,59544,118029.0,12857174.0
2015-06-02,6914,7021,6664,6817,131851,115715.0,12857174.0
2015-06-03,6748,6907,6708,6803,69655,115457.0,12857174.0
2015-06-04,6679,6929,6634,6908,112099,117257.0,12857174.0
2015-06-05,6907,7914,6907,7916,957292,134357.0,12857174.0
2015-06-08,7952,8670,7837,8067,1103340,136929.0,12857174.0
2015-06-09,8103,8671,7952,8333,598519,141429.0,12857174.0
2015-06-10,8406,8596,8065,8333,519331,141429.0,12857174.0
2015-06-11,8368,8748,8141,8333,603659,141429.0,12857174.0
2015-06-12,8292,8521,7876,8522,1308511,144643.0,12857174.0
2015-06-15,8670,9050,8330,8862,626264,150429.0,12857174.0
2015-06-16,8937,9316,8634,8976,705068,152358.0,12857174.0
2015-06-17,8974,9239,8633,9241,460714,156858.0,12857174.0
2015-06-18,9315,9541,9012,9241,321560,156858.0,12857174.0
2015-06-19,9391,9429,8974,8976,307427,152358.0,12857174.0
2015-06-22,8785,8974,8633,8862,525162,150429.0,12857174.0
2015-06-23,8937,8937,8710,8749,198811,148500.0,12857174.0
2015-06-24,8710,8861,8595,8862,222599,150429.0,12857174.0
2015-06-25,8710,8785,8596,8598,207087,145929.0,12857174.0
2015-06-26,8670,8974,8633,8862,317887,150429.0,12857174.0
2015-06-29,8820,8820,7985,8068,251521,130500.0,12857174.0
2015-06-30,8066,9536,7939,9260,438147,149786.0,12857174.0
2015-07-01,9139,9258,8900,8983,167318,145286.0,12857174.0
2015-07-02,9060,9338,8979,9260,172010,149786.0,12857174.0
2015-07-03,9378,9378,8741,8983,134613,145286.0,12857174.0
2015-07-06,8741,9100,8583,8783,96539,142072.0,12857174.0
2015-07-07,8741,9497,8622,9141,227324,147858.0,12857174.0
2015-07-08,9139,9378,8900,9221,145815,149143.0,12857174.0
2015-07-09,9100,9497,8821,9340,181220,151072.0,12857174.0
2015-07-10,9537,11325,9418,10731,838864,173572.0,12857174.0
2015-07-13,10570,10888,10292,10572,325093,171000.0,12857174.0
2015-07-14,10570,10848,10213,10334,215641,167143.0,12857174.0
2015-07-15,10331,10770,9497,9578,555705,154929.0,12857174.0
2015-07-16,9617,9856,9338,9698,212382,156858.0,12857174.0
2015-07-17,9696,10452,9536,10254,375010,165858.0,12857174.0
2015-07-20,10252,10611,9974,10373,212687,167786.0,12857174.0
2015-07-21,10491,10531,9895,9936,159826,160715.0,12857174.0
2015-07-22,9935,10134,9776,9817,82742,158786.0,12857174.0
2015-07-23,9815,10173,9696,9896,93328,160072.0,12857174.0
2015-07-24,9974,10094,9536,9578,105330,154929.0,12857174.0
2015-07-27,9457,9576,9059,9141,100018,147858.0,12857174.0
2015-07-28,8900,9736,8900,9499,199270,153643.0,12857174.0
2015-07-29,9457,9656,9100,9101,91820,147215.0,12857174.0
2015-07-30,9100,9418,8940,9419,70705,152358.0,12857174.0
2015-07-31,9258,9617,9019,9459,81321,153000.0,12857174.0
2015-08-03,9338,9536,8979,9379,50047,151715.0,12857174.0
2015-08-04,9378,9536,9258,9379,45580,151715.0,12857174.0
2015-08-05,9497,9974,9418,9777,167221,158143.0,12857174.0
2015-08-06,9935,10173,9776,10056,153951,162643.0,12857174.0
2015-08-07,10053,10053,9776,9817,80529,158786.0,12857174.0
2015-08-10,10053,10053,9418,9459,79044,153000.0,12857174.0
2015-08-11,9536,9656,8979,9221,125636,149143.0,12857174.0
2015-08-12,9019,10331,8861,9181,502892,148500.0,12857174.0
2015-08-13,9736,9895,9139,9738,241163,157500.0,12857174.0
2015-08-17,9776,9895,9536,9698,129531,156858.0,12857174.0
2015-08-18,9856,10014,9497,9538,169498,154286.0,12857174.0
2015-08-19,9258,9457,8661,9260,161213,149786.0,12857174.0
2015-08-20,8900,9696,8900,9618,96538,155572.0,12857174.0
2015-08-21,9060,9577,8940,9459,212538,153000.0,12857174.0
2015-08-24,9457,9497,8821,8983,130533,145286.0,12857174.0
2015-08-25,9100,9179,8702,8943,105210,144643.0,12857174.0
2015-08-26,8940,9297,8741,8943,120911,144643.0,12857174.0
2015-08-27,9139,9815,9060,9658,247279,156215.0,12857174.0
2015-08-28,9856,10491,9736,10334,294121,167143.0,12857174.0
2015-08-31,10412,10729,10134,10612,286954,171643.0,12857174.0
2015-09-01,10690,10848,10412,10572,141385,171000.0,12857174.0
2015-09-02,10292,11047,10173,11010,353248,178072.0,12857174.0
2015-09-03,11047,11763,10928,11367,290925,183858.0,12857174.0
2015-09-04,11405,11525,10690,10969,271437,177429.0,12857174.0
2015-09-07,11167,12041,10928,12043,639760,194786.0,12857174.0
2015-09-08,12001,12001,11446,11764,254529,190286.0,12857174.0
2015-09-09,11763,12876,11286,11288,995111,182572.0,12857174.0
2015-09-10,11286,11643,11167,11526,211385,186429.0,12857174.0
2015-09-11,11525,11763,11325,11446,125963,185143.0,12857174.0
2015-09-14,11525,11603,10968,11049,150335,178715.0,12857174.0
2015-09-15,11047,11246,10770,10929,149045,176786.0,12857174.0
2015-09-16,11128,11365,10690,10889,169928,176143.0,12857174.0
2015-09-17,10928,11007,10611,10612,113721,171643.0,12857174.0
2015-09-18,10650,11047,10452,10811,134298,174858.0,12857174.0
2015-09-21,11047,11485,11007,11288,239297,182572.0,12857174.0
2015-09-22,11405,11525,11087,11168,136507,180643.0,12857174.0
2015-09-23,11167,11167,10809,10811,76384,174858.0,12857174.0
2015-09-24,10968,11087,10770,11049,64021,178715.0,12857174.0
2015-09-25,11167,11207,10809,11010,60432,178072.0,12857174.0
2015-09-30,10848,11128,10848,10969,44534,177429.0,12857174.0
2015-10-01,11127,11127,10611,10771,55564,174215.0,12857174.0
2015-10-02,10770,11047,10611,10889,70979,176143.0,12857174.0
2015-10-05,10928,11047,10729,10811,37164,174858.0,12857174.0
2015-10-06,10848,10889,10372,10731,84017,173572.0,12857174.0
2015-10-07,10650,10848,10292,10294,73142,166500.0,12857174.0
2015-10-08,10292,10610,10094,10493,45151,169715.0,12857174.0
2015-10-12,10570,10610,10213,10334,34909,167143.0,12857174.0
2015-10-13,10412,11047,10412,10572,174447,171000.0,12857174.0
2015-10-14,10650,11286,10452,11207,125242,181286.0,12857174.0
2015-10-15,11286,11286,10928,10969,48295,177429.0,12857174.0
2015-10-16,11047,11047,10611,10929,63909,176786.0,12857174.0
2015-10-19,10848,10928,10331,10612,85063,171643.0,12857174.0
2015-10-20,10452,10729,10292,10452,76302,177427.0,13492533.0
2015-10-21,10452,10729,10372,10452,43913,177427.0,13492533.0
2015-10-22,10888,11127,10570,10572,110351,179451.0,13492533.0
2015-10-23,10690,10690,10491,10612,33426,180125.0,13492533.0
2015-10-26,10729,10889,10611,10612,39959,180125.0,13492533.0
2015-10-27,10650,10650,10491,10493,39480,178101.0,13492533.0
2015-10-28,10491,11047,10452,11010,76480,186872.0,13492533.0
2015-10-29,11047,11603,10849,11367,162617,192943.0,13492533.0
2015-10-30,11365,11603,11325,11367,80766,192943.0,13492533.0
2015-11-02,11603,11603,11087,11207,50119,190245.0,13492533.0
2015-11-03,11246,11325,10848,11168,54607,189570.0,13492533.0
2015-11-04,11325,11446,10650,10929,98314,185522.0,13492533.0
2015-11-05,10848,10888,10570,10572,89402,179451.0,13492533.0
2015-11-06,10570,10690,10292,10294,91343,174728.0,13492533.0
2015-11-09,10252,10412,9935,10095,80006,171355.0,13492533.0
2015-11-10,9935,10331,9776,10056,60733,170681.0,13492533.0
2015-11-11,9935,10452,9895,10294,40358,174728.0,13492533.0
2015-11-12,10213,10570,10094,10214,33641,173379.0,13492533.0
2015-11-13,10094,10292,9974,10294,21147,174728.0,13492533.0
2015-11-16,10053,10252,9497,9777,125639,165958.0,13492533.0
2015-11-17,9815,10053,9577,9738,46275,165284.0,13492533.0
2015-11-18,9656,9974,9497,9698,72038,164609.0,13492533.0
2015-11-19,9736,9895,9656,9777,40492,165958.0,13492533.0
2015-11-20,9776,11921,9776,9856,849347,167307.0,13492533.0
2015-11-23,9856,10014,9696,9977,99328,169331.0,13492533.0
2015-11-24,9856,9935,9696,9817,55489,166633.0,13492533.0
2015-11-25,9776,10053,9418,9896,119761,167982.0,13492533.0
2015-11-26,9815,9895,9656,9738,36995,165284.0,13492533.0
2015-11-27,9736,9935,9617,9658,45023,163934.0,13492533.0
2015-11-30,9536,9616,9179,9499,87060,161236.0,13492533.0
2015-12-01,9536,9617,9258,9459,20585,160561.0,13492533.0
2015-12-02,9536,9856,9297,9817,74702,166633.0,13492533.0
2015-12-03,9656,9815,9577,9777,36276,165958.0,13492533.0
2015-12-04,9617,9776,9577,9777,20920,165958.0,13492533.0
2015-12-07,9974,9974,9536,9538,43794,161910.0,13492533.0
2015-12-08,9497,9536,8741,9221,172301,156513.0,13492533.0
2015-12-09,9139,9258,8940,9181,48407,155839.0,13492533.0
2015-12-10,9019,9258,8861,9141,58269,155164.0,13492533.0
2015-12-11,8940,9337,8940,9062,59011,153815.0,13492533.0
2015-12-14,8900,8900,8503,8585,82011,145719.0,13492533.0
2015-12-15,8702,8702,8026,8426,134446,143021.0,13492533.0
2015-12-16,8424,8702,8424,8505,62941,144370.0,13492533.0
2015-12-17,8543,9297,8543,9101,59905,154490.0,13492533.0
2015-12-18,9139,9297,8979,9221,41463,156513.0,13492533.0
2015-12-21,9218,9337,8979,9141,35273,155164.0,13492533.0
2015-12-22,9139,9297,8900,8902,29862,151116.0,13492533.0
2015-12-23,8940,9179,8821,8862,28557,150442.0,13492533.0
2015-12-24,9100,9100,8781,8983,34804,152466.0,13492533.0
2015-12-28,8900,9059,8861,8983,20214,152466.0,13492533.0
2015-12-29,8900,9218,8900,9141,24010,155164.0,13492533.0
2015-12-30,9218,9736,9060,9578,61336,162585.0,13492533.0
2016-01-04,9776,10014,9576,9658,70658,163934.0,13492533.0
2016-01-05,9457,9815,9338,9738,55550,165284.0,13492533.0
2016-01-06,9736,9776,9418,9538,44120,161910.0,13492533.0
2016-01-07,9616,9616,9179,9301,213421,157863.0,13492533.0
2016-01-08,9297,9616,9139,9499,48527,161236.0,13492533.0
2016-01-11,9418,9418,9100,9221,52429,156513.0,13492533.0
2016-01-12,9179,9497,9179,9459,32044,160561.0,13492533.0
2016-01-13,9617,9617,9139,9260,49745,157188.0,13492533.0
2016-01-14,9139,9139,8979,9062,21096,153815.0,13492533.0
2016-01-15,9059,9218,8900,8943,30008,151791.0,13492533.0
2016-01-18,8900,8979,8583,8943,19766,151791.0,13492533.0
2016-01-19,8781,9100,8702,9101,12257,154490.0,13492533.0
2016-01-20,9179,9179,8702,8983,56830,152466.0,13492533.0
2016-01-21,9059,9059,8661,9022,34017,153140.0,13492533.0
2016-01-22,8741,9378,8741,9340,48681,158537.0,13492533.0
2016-01-25,9617,9617,9059,9062,33277,153815.0,13492533.0
2016-01-26,9019,9059,8741,8943,37391,151791.0,13492533.0
2016-01-27,8900,8979,8661,8744,42914,148418.0,13492533.0
2016-01-28,8702,8821,8265,8704,78977,147743.0,13492533.0
2016-01-29,8861,8979,8583,8665,13934,147069.0,13492533.0
2016-02-01,8661,8861,8583,8665,18704,147069.0,13492533.0
2016-02-02,8661,8900,8622,8704,23644,147743.0,13492533.0
2016-02-03,8661,8940,8344,8823,49253,149767.0,13492533.0
2016-02-04,8821,9139,8741,9101,33061,154490.0,13492533.0
2016-02-05,9179,9179,8940,9181,38964,155839.0,13492533.0
2016-02-11,8661,9179,8583,9062,40039,153815.0,13492533.0
2016-02-12,8900,10331,8344,8545,468989,145045.0,13492533.0
2016-02-15,8543,9258,8543,8902,129428,151116.0,13492533.0
2016-02-16,9139,9179,8900,8902,70880,151116.0,13492533.0
2016-02-17,8940,9179,8741,9062,60585,153815.0,13492533.0
2016-02-18,9179,9576,9019,9578,76627,162585.0,13492533.0
2016-02-19,9776,10014,9696,9817,199762,166633.0,13492533.0
2016-02-22,9815,10094,9656,9738,101873,165284.0,13492533.0
2016-02-23,9855,9855,9218,9260,96093,157188.0,13492533.0
2016-02-24,9258,9536,9218,9260,48104,157188.0,13492533.0
2016-02-25,9258,9576,9218,9260,81916,157188.0,13492533.0
2016-02-26,9338,9457,9059,9221,118299,156513.0,13492533.0
2016-02-29,9258,9378,8900,9062,119327,153815.0,13492533.0
2016-03-02,9179,9497,9139,9499,112528,161236.0,13492533.0
2016-03-03,9815,9895,9457,9896,186081,167982.0,13492533.0
2016-03-04,9895,9895,9577,9777,75946,165958.0,13492533.0
2016-03-07,9856,10053,9656,9936,100342,168657.0,13492533.0
2016-03-08,10053,10094,9617,9618,97500,163260.0,13492533.0
2016-03-09,9577,9815,9497,9538,78892,161910.0,13492533.0
2016-03-10,9536,9736,9378,9419,93218,159887.0,13492533.0
2016-03-11,9457,9815,9378,9817,71100,166633.0,13492533.0
2016-03-14,9815,10014,9776,9936,65686,168657.0,13492533.0
2016-03-15,9856,10053,9736,9896,51801,167982.0,13492533.0
2016-03-16,9974,9974,9776,9856,70559,167307.0,13492533.0
2016-03-17,9856,10093,9856,10095,58657,171355.0,13492533.0
2016-03-18,10137,10355,10094,10357,64957,159887.0,13492533.0
2016-03-21,10400,10487,9963,10182,57135,157188.0,13492533.0
2016-03-22,10181,10355,10050,10270,28310,158537.0,13492533.0
2016-03-23,10312,11187,10225,11100,205650,171355.0,13492533.0
2016-03-24,11186,11186,10574,10707,122661,165284.0,13492533.0
2016-03-25,10705,10705,10487,10663,45300,164609.0,13492533.0
2016-03-28,10531,10662,10356,10532,40208,162585.0,13492533.0
2016-03-29,10618,10792,10487,10751,46056,165958.0,13492533.0
2016-03-30,10662,10749,10531,10532,40407,162585.0,13492533.0
2016-03-31,10618,10618,10312,10445,61767,161236.0,13492533.0
2016-04-01,10574,10662,10312,10445,35509,161236.0,13492533.0
2016-04-04,10486,10662,10268,10576,39082,163260.0,13492533.0
2016-04-05,10486,10705,10486,10707,31532,165284.0,13492533.0
2016-04-06,10705,10837,10487,10663,22343,164609.0,13492533.0
2016-04-07,10574,10617,10355,10357,52467,159887.0,13492533.0
2016-04-08,10312,10617,10312,10489,38083,161910.0,13492533.0
2016-04-11,10443,10663,10268,10401,30643,160561.0,13492533.0
2016-04-12,10312,10486,10224,10270,26680,158537.0,13492533.0
2016-04-14,10225,10356,10006,10051,52366,170680.0,14841718.0
2016-04-15,9962,10268,9962,10095,65980,171422.0,14841718.0
2016-04-18,10006,10312,9962,10226,36629,173648.0,14841718.0
2016-04-19,10268,10531,10136,10489,46931,178101.0,14841718.0
2016-04-20,10443,10575,10313,10401,25740,176616.0,14841718.0
2016-04-21,10575,10575,10181,10314,38016,175132.0,14841718.0
2016-04-22,10312,10400,10181,10357,36944,175874.0,14841718.0
2016-04-25,10400,10400,10050,10139,43460,172164.0,14841718.0
2016-04-26,10137,10225,9876,10095,57406,171422.0,14841718.0
2016-04-27,10181,10181,9919,10008,27095,169938.0,14841718.0
2016-04-28,10051,10094,9745,9833,37824,166969.0,14841718.0
2016-04-29,9876,9919,9745,9833,24111,166969.0,14841718.0
2016-05-02,9831,9831,9656,9745,36308,165485.0,14841718.0
2016-05-03,9700,9962,9656,9789,22069,166227.0,14841718.0
2016-05-04,9831,9831,9656,9745,17473,165485.0,14841718.0
2016-05-09,9700,9876,9526,9745,30421,165485.0,14841718.0
2016-05-10,9831,10094,9613,10008,34986,169938.0,14841718.0
2016-05-11,9875,9962,9787,9920,11409,168453.0,14841718.0
2016-05-12,10005,10136,9744,9920,32558,168453.0,14841718.0
2016-05-13,9962,10356,9876,10095,47037,171422.0,14841718.0
2016-05-16,10181,10181,9744,9789,71832,166227.0,14841718.0
2016-05-17,9831,9919,9613,9789,48764,166227.0,14841718.0
2016-05-18,10137,10313,9832,9833,123913,166969.0,14841718.0
2016-05-19,9832,10881,9832,10838,383428,184037.0,14841718.0
2016-05-20,10837,10968,10575,10751,192555,182553.0,14841718.0
2016-05-23,10924,10924,10400,10576,79879,179585.0,14841718.0
2016-05-24,10618,10618,10137,10226,93949,173648.0,14841718.0
2016-05-25,10181,10487,10137,10314,61670,175132.0,14841718.0
2016-05-26,10399,10399,10224,10270,40496,174390.0,14841718.0
2016-05-27,10268,10400,9875,9920,72189,168453.0,14841718.0
2016-05-30,9919,10094,9919,10051,20544,170680.0,14841718.0
2016-05-31,10005,10268,9875,10139,39607,172164.0,14841718.0
2016-06-01,10313,10531,10182,10401,55919,176616.0,14841718.0
2016-06-02,10400,10575,10225,10401,30204,176616.0,14841718.0
2016-06-03,10312,10487,10224,10445,26309,177359.0,14841718.0
2016-06-07,10356,10705,10268,10445,60418,177359.0,14841718.0
2016-06-08,10487,10574,10224,10445,56431,177359.0,14841718.0
2016-06-09,10487,10618,10268,10445,46015,177359.0,14841718.0
2016-06-10,10531,10618,10224,10576,49495,179585.0,14841718.0
2016-06-13,10618,11011,10487,10795,155988,183295.0,14841718.0
2016-06-14,10792,10792,10355,10707,64619,181811.0,14841718.0
2016-06-15,10706,11011,10531,10969,119203,186264.0,14841718.0
2016-06-16,11011,11055,10486,10707,86886,181811.0,14841718.0
2016-06-17,10792,11098,10662,10707,82166,181811.0,14841718.0
2016-06-20,10705,11098,10662,10925,111549,185521.0,14841718.0
2016-06-21,11055,11055,10792,11056,91858,187748.0,14841718.0
2016-06-22,10967,11229,10836,11056,69608,187748.0,14841718.0
2016-06-23,11055,11273,10924,11144,47966,189232.0,14841718.0
2016-06-24,11186,11273,10400,10663,153487,181069.0,14841718.0
2016-06-27,10400,11142,10400,11144,85879,189232.0,14841718.0
2016-06-28,11186,11579,11055,11450,184052,194427.0,14841718.0
2016-06-29,11689,11976,11497,11594,175164,179585.0,14841718.0
2016-06-30,11689,11736,11305,11306,81546,175132.0,14841718.0
2016-07-01,11305,11353,10922,11258,136847,174390.0,14841718.0
2016-07-04,11257,11497,11066,11402,60230,176616.0,14841718.0
2016-07-05,11497,12215,11257,11785,89822,182553.0,14841718.0
2016-07-06,11927,12742,11832,12073,290819,187006.0,14841718.0
2016-07-07,12167,12264,11784,12120,144174,187748.0,14841718.0
2016-07-08,12167,12215,11927,11929,78573,184779.0,14841718.0
2016-07-11,11976,12167,11832,12025,64566,186264.0,14841718.0
2016-07-12,12120,12120,11640,11641,70998,180327.0,14841718.0
2016-07-13,11736,11880,11640,11738,58624,181811.0,14841718.0
2016-07-14,11784,12024,11640,11881,43837,184037.0,14841718.0
2016-07-15,11832,12120,11832,12025,45246,186264.0,14841718.0
2016-07-18,11976,12024,11592,11689,75626,181069.0,14841718.0
2016-07-19,11640,11736,11210,11498,87712,178101.0,14841718.0
2016-07-20,11401,11689,11305,11450,66907,177359.0,14841718.0
2016-07-21,11401,11592,11257,11450,30364,177359.0,14841718.0
2016-07-22,11401,11689,11305,11689,48524,181069.0,14841718.0
2016-07-25,11640,12024,11592,11833,71717,183295.0,14841718.0
2016-07-26,12024,12311,11497,11498,177837,178101.0,14841718.0
2016-07-27,11880,11927,11640,11689,76773,181069.0,14841718.0
2016-07-28,11927,11927,11640,11689,59503,181069.0,14841718.0
2016-07-29,11832,11880,11449,11689,49176,181069.0,14841718.0
2016-08-01,11832,11832,11401,11545,37072,178843.0,14841718.0
2016-08-02,11449,11592,11401,11402,34681,176616.0,14841718.0
2016-08-03,11449,11497,11210,11258,45172,174390.0,14841718.0
2016-08-04,11210,11401,11017,11210,56737,173648.0,14841718.0
2016-08-05,11210,11497,11114,11498,73022,178101.0,14841718.0
2016-08-08,11353,11545,11305,11545,42926,178843.0,14841718.0
2016-08-09,11640,12311,11545,11881,196368,184037.0,14841718.0
2016-08-10,11880,12024,11689,11738,72796,181811.0,14841718.0
2016-08-11,11927,11927,11449,11498,82951,178101.0,14841718.0
2016-08-12,11640,11640,11257,11641,84487,180327.0,14841718.0
2016-08-16,11736,11832,11497,11833,36114,183295.0,14841718.0
2016-08-17,11880,11880,11640,11881,47856,184037.0,14841718.0
2016-08-18,11927,12215,11689,11833,88491,183295.0,14841718.0
