바이온(032980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-25,1850,1875,1755,1760,709716,35593.0,20223331.0
2015-11-26,1755,1880,1740,1850,658955,37413.0,20223331.0
2015-11-27,1835,1995,1825,1895,848141,38323.0,20223331.0
2015-11-30,1895,2190,1895,2100,2556394,42469.0,20223331.0
2015-12-01,2105,2270,1980,2005,1305147,40548.0,20223331.0
2015-12-02,1935,2005,1825,1940,896533,39233.0,20223331.0
2015-12-03,1960,2095,1930,1990,735039,40244.0,20223331.0
2015-12-04,1975,1975,1845,1940,583517,39233.0,20223331.0
2015-12-07,1940,2045,1925,2020,457471,40851.0,20223331.0
2015-12-08,2025,2065,1965,2025,393889,40952.0,20223331.0
2015-12-09,2040,2055,1915,1930,241033,39031.0,20223331.0
2015-12-10,1930,1935,1680,1780,1263311,35998.0,20223331.0
2015-12-11,1795,1820,1715,1760,366988,35593.0,20223331.0
2015-12-14,1750,1760,1650,1670,411393,33773.0,20223331.0
2015-12-15,1670,1725,1510,1605,785597,32458.0,20223331.0
2015-12-16,1560,1725,1550,1670,845433,33773.0,20223331.0
2015-12-17,1690,1745,1675,1720,200002,34784.0,20223331.0
2015-12-18,1700,1725,1650,1710,456147,35626.0,20834204.0
2015-12-21,1710,1735,1665,1680,254750,35001.0,20834204.0
2015-12-22,1695,1695,1570,1600,536224,33335.0,20834204.0
2015-12-23,1600,1640,1540,1610,434133,33543.0,20834204.0
2015-12-24,1610,1610,1565,1605,228364,33439.0,20834204.0
2015-12-28,1565,1605,1545,1570,409709,32710.0,20834204.0
2015-12-29,1570,1650,1570,1600,165309,33335.0,20834204.0
2015-12-30,1625,1970,1585,1700,1709249,35418.0,20834204.0
2016-01-04,1715,1840,1650,1770,508906,36877.0,20834204.0
2016-01-05,1745,1815,1735,1805,267758,37606.0,20834204.0
2016-01-06,1765,1855,1755,1850,469511,38543.0,20834204.0
2016-01-07,1845,1850,1780,1820,246707,37918.0,20834204.0
2016-01-08,1750,1830,1720,1820,370413,37918.0,20834204.0
2016-01-11,1895,1895,1765,1795,249329,37397.0,20834204.0
2016-01-12,1815,1825,1675,1680,362136,35001.0,20834204.0
2016-01-13,1700,1745,1660,1710,159859,35626.0,20834204.0
2016-01-14,1680,1785,1640,1720,190977,35835.0,20834204.0
2016-01-15,1730,1730,1650,1650,443206,34376.0,20834204.0
2016-01-18,1640,1640,1585,1600,524426,33335.0,20834204.0
2016-01-19,1600,1635,1575,1630,250440,33960.0,20834204.0
2016-01-20,1640,1645,1580,1640,226420,34168.0,20834204.0
2016-01-21,1635,1790,1600,1720,464356,35835.0,20834204.0
2016-01-22,1700,1855,1700,1820,598385,37918.0,20834204.0
2016-01-25,1880,2070,1880,2020,2211258,42085.0,20834204.0
2016-01-26,2150,2420,1810,1810,3874799,37710.0,20834204.0
2016-01-27,1815,1840,1610,1680,1978455,35001.0,20834204.0
2016-01-28,1715,1810,1660,1705,1563768,35522.0,20834204.0
2016-01-29,1680,1725,1635,1665,598965,34689.0,20834204.0
2016-02-01,1695,1715,1655,1665,407673,34689.0,20834204.0
2016-02-02,1655,1720,1655,1685,298942,35106.0,20834204.0
2016-02-03,1685,1715,1655,1700,286717,35418.0,20834204.0
2016-02-04,1720,1875,1705,1830,1428924,38127.0,20834204.0
2016-02-05,1830,1830,1710,1710,594336,35626.0,20834204.0
2016-02-11,1685,1720,1610,1635,411855,34064.0,20834204.0
2016-02-12,1630,1685,1390,1625,459868,33856.0,20834204.0
2016-02-15,1625,1670,1605,1650,164890,34376.0,20834204.0
2016-02-16,1650,1770,1625,1685,190884,35106.0,20834204.0
2016-02-17,1685,1765,1675,1720,292233,35835.0,20834204.0
2016-02-18,1730,1875,1730,1805,905168,37606.0,20834204.0
2016-02-19,1830,1850,1785,1830,456470,38127.0,20834204.0
2016-02-22,1885,1950,1830,1880,700542,39168.0,20834204.0
2016-02-23,1880,1995,1745,1775,2870656,36981.0,20834204.0
2016-02-24,1795,1795,1710,1735,529645,36147.0,20834204.0
2016-02-25,1740,1745,1675,1705,394800,35522.0,20834204.0
2016-02-26,1705,1725,1680,1710,182417,35626.0,20834204.0
2016-02-29,1715,1750,1690,1700,270019,35418.0,20834204.0
2016-03-02,1700,1740,1670,1695,216741,35314.0,20834204.0
2016-03-03,1700,1750,1680,1735,199764,36147.0,20834204.0
2016-03-04,1735,1750,1715,1735,211316,36147.0,20834204.0
2016-03-07,1735,1750,1700,1710,223635,35626.0,20834204.0
2016-03-08,1715,1730,1690,1700,178560,35418.0,20834204.0
2016-03-09,1710,1715,1665,1685,222230,35106.0,20834204.0
2016-03-10,1675,1725,1675,1725,433766,35939.0,20834204.0
2016-03-11,1725,1760,1695,1730,281019,36043.0,20834204.0
2016-03-14,1730,1775,1705,1775,514245,36981.0,20834204.0
2016-03-15,1800,1810,1755,1805,352957,37606.0,20834204.0
2016-03-16,1830,1975,1755,1785,2691656,37189.0,20834204.0
2016-03-17,1780,1850,1760,1815,454616,37814.0,20834204.0
2016-03-18,1815,1820,1760,1800,309926,37502.0,20834204.0
2016-03-21,1800,1825,1770,1825,325113,38022.0,20834204.0
2016-03-22,1815,1925,1800,1855,739505,38647.0,20834204.0
2016-03-23,1860,1875,1820,1840,433461,38335.0,20834204.0
2016-03-24,1820,1820,1740,1790,748898,37293.0,20834204.0
2016-03-25,1790,1835,1790,1835,332537,38231.0,20834204.0
2016-03-28,1805,1860,1805,1840,294230,38335.0,20834204.0
2016-03-29,1840,1925,1835,1920,1285049,40002.0,20834204.0
2016-03-30,1950,2025,1920,2025,1586765,42189.0,20834204.0
2016-03-31,2110,2415,2005,2195,9383246,45731.0,20834204.0
2016-04-01,2195,2250,2035,2175,1861964,45314.0,20834204.0
2016-04-04,2220,2225,2125,2160,973765,45838.0,21221300.0
2016-04-05,2160,2175,2010,2085,1028836,44246.0,21221300.0
2016-04-06,2055,2090,1940,1965,829236,41700.0,21221300.0
2016-04-07,1935,2100,1925,2085,1924341,44246.0,21221300.0
2016-04-08,2130,2620,1990,2265,5414429,48066.0,21221300.0
2016-04-11,2260,2330,2175,2210,1500223,46899.0,21221300.0
2016-04-12,2195,2375,2165,2310,1923715,49021.0,21221300.0
2016-04-14,2330,2345,2165,2180,1642941,46262.0,21221300.0
2016-04-15,2160,2190,2070,2140,859507,45414.0,21221300.0
2016-04-18,2140,2180,2105,2140,633004,45414.0,21221300.0
2016-04-19,2100,2285,2100,2205,1934827,47220.0,21414848.0
2016-04-20,2215,2215,2125,2135,626467,45721.0,21414848.0
2016-04-21,2150,2165,2085,2115,575135,45292.0,21414848.0
2016-04-22,2115,2120,2055,2100,599649,45680.0,21752229.0
2016-04-25,2100,2120,2020,2020,519632,43940.0,21752229.0
2016-04-26,2010,2135,2000,2085,557608,45353.0,21752229.0
2016-04-27,2060,2155,2015,2035,847602,44266.0,21752229.0
2016-04-28,2010,2100,2005,2045,538456,44483.0,21752229.0
2016-04-29,2090,2190,2025,2165,1362748,47094.0,21752229.0
2016-05-02,2370,2430,2155,2210,5175497,48072.0,21752229.0
2016-05-03,2150,2195,2100,2190,1092093,47637.0,21752229.0
2016-05-04,2160,2185,2090,2090,814796,45462.0,21752229.0
2016-05-09,2090,2115,2020,2060,702690,44810.0,21752229.0
2016-05-10,2050,2125,2005,2125,512492,46223.0,21752229.0
2016-05-11,2120,2160,2060,2125,592604,46223.0,21752229.0
2016-05-12,2110,2115,2050,2100,535869,45680.0,21752229.0
2016-05-13,2075,2200,2065,2170,1143052,47202.0,21752229.0
2016-05-16,2180,2235,2130,2150,850537,46767.0,21752229.0
2016-05-17,2130,2145,2070,2090,850763,45462.0,21752229.0
2016-05-18,2080,2090,1970,2050,689082,44592.0,21752229.0
2016-05-19,2050,2055,1985,2030,380454,44157.0,21752229.0
2016-05-20,2010,2060,1985,2010,476461,43722.0,21752229.0
2016-05-23,2025,2025,1905,1945,853165,44253.0,22752229.0
2016-05-24,1945,1990,1895,1990,500477,45277.0,22752229.0
2016-05-25,2010,2020,1955,1960,402229,44594.0,22752229.0
2016-05-26,1980,1980,1895,1965,422112,44708.0,22752229.0
2016-05-27,1925,1940,1900,1910,325774,43457.0,22752229.0
2016-05-30,1900,1945,1900,1915,230065,43571.0,22752229.0
2016-05-31,1960,2145,1935,2090,2660730,47552.0,22752229.0
2016-06-01,2085,2115,2035,2060,608790,46870.0,22752229.0
2016-06-02,2105,2145,2010,2045,756142,46528.0,22752229.0
2016-06-03,2040,2135,1995,2135,802008,48576.0,22752229.0
2016-06-07,2070,2195,2060,2100,1028789,47780.0,22752229.0
2016-06-08,2100,2120,2040,2090,574244,47552.0,22752229.0
2016-06-09,2090,2175,2045,2170,1148401,50072.0,23074809.0
2016-06-10,2205,2220,2125,2170,966637,50072.0,23074809.0
2016-06-13,2170,2185,2075,2075,451648,47880.0,23074809.0
2016-06-14,2065,2270,2000,2190,1894353,50534.0,23074809.0
2016-06-15,2190,2300,2145,2265,2569263,52264.0,23074809.0
2016-06-16,2275,2345,2085,2130,1932222,49149.0,23074809.0
2016-06-17,2140,2300,2120,2195,2063143,50649.0,23074809.0
2016-06-20,2235,2495,2200,2415,7983336,55726.0,23074809.0
2016-06-21,2460,2625,2290,2330,5830823,53764.0,23074809.0
2016-06-22,2315,2390,2255,2330,1914235,53764.0,23074809.0
2016-06-23,2300,2300,2105,2175,1754652,50188.0,23074809.0
2016-06-24,2220,2220,1825,1945,3538668,44881.0,23074809.0
2016-06-27,1840,1915,1755,1890,1427081,43611.0,23074809.0
2016-06-28,1890,1985,1845,1985,1142612,45803.0,23074809.0
2016-06-29,2035,2090,1995,2050,1146173,47303.0,23074809.0
2016-06-30,2090,2090,2010,2070,974797,47765.0,23074809.0
2016-07-01,2100,2185,2080,2130,871511,49149.0,23074809.0
2016-07-04,2140,2155,2080,2100,673181,48457.0,23074809.0
2016-07-05,2100,2205,2060,2175,1386816,50188.0,23074809.0
2016-07-06,2155,2175,2100,2135,780160,49265.0,23074809.0
2016-07-07,2170,2205,2130,2145,803701,49495.0,23074809.0
2016-07-08,2145,2160,2080,2115,766191,48803.0,23074809.0
2016-07-11,2080,2095,2000,2035,1244129,46957.0,23074809.0
2016-07-12,2045,2045,1970,2015,912986,46496.0,23074809.0
2016-07-13,2020,2070,2010,2025,470795,46726.0,23074809.0
2016-07-14,2045,2050,2000,2010,461248,46380.0,23074809.0
2016-07-15,1995,2080,1990,2040,808718,47073.0,23074809.0
2016-07-18,2035,2075,2020,2065,555171,47649.0,23074809.0
2016-07-19,2050,2165,2035,2115,1236250,48803.0,23074809.0
2016-07-20,2140,2190,2105,2185,921098,50418.0,23074809.0
2016-07-21,2175,2250,2140,2230,1676784,51457.0,23074809.0
2016-07-22,2200,2230,2140,2195,827791,50649.0,23074809.0
2016-07-25,2185,2225,2125,2155,553619,49726.0,23074809.0
2016-07-26,2155,2300,2145,2270,2098316,52380.0,23074809.0
2016-07-27,2245,2320,2165,2180,1101444,50303.0,23074809.0
2016-07-28,2200,2210,2120,2190,617157,50534.0,23074809.0
2016-07-29,2180,2320,2170,2320,1519225,53534.0,23074809.0
2016-08-01,2370,2405,2255,2310,1685679,53303.0,23074809.0
2016-08-02,2300,2435,2250,2310,2665851,53303.0,23074809.0
2016-08-03,2310,2340,2215,2320,1107081,53534.0,23074809.0
2016-08-04,2340,2400,2280,2360,1236210,54457.0,23074809.0
2016-08-05,2330,2360,2255,2300,757795,53072.0,23074809.0
2016-08-08,2300,2315,2220,2250,648133,51918.0,23074809.0
2016-08-09,2270,2495,2270,2350,3207795,54226.0,23074809.0
2016-08-10,2375,2460,2325,2365,1647423,54572.0,23074809.0
2016-08-11,2395,3070,2355,3070,12129401,70840.0,23074809.0
2016-08-12,3325,3600,3020,3190,39132072,73609.0,23074809.0
2016-08-16,3155,3470,3090,3195,17894320,73724.0,23074809.0
2016-08-17,3170,3270,2845,2930,7514758,67609.0,23074809.0
2016-08-18,2950,3005,2780,2875,6034373,66340.0,23074809.0
2016-08-19,2865,2940,2820,2890,4397126,66686.0,23074809.0
2016-08-22,2870,2965,2690,2755,4610533,63571.0,23074809.0
2016-08-23,2775,2775,2630,2700,2393754,62302.0,23074809.0
2016-08-24,2695,2775,2660,2760,2573589,63686.0,23074809.0
2016-08-25,2715,2790,2675,2775,1964876,64033.0,23074809.0
2016-08-26,2810,2880,2695,2695,3706787,62187.0,23074809.0
2016-08-29,2725,2730,2510,2510,2605373,57918.0,23074809.0
2016-08-30,2535,2630,2515,2540,1180129,58610.0,23074809.0
2016-08-31,2555,2680,2460,2655,1591895,61264.0,23074809.0
2016-09-01,2675,2740,2560,2560,1546082,59072.0,23074809.0
2016-09-02,2560,2625,2515,2620,740451,60456.0,23074809.0
2016-09-05,2640,2740,2570,2705,1472869,62417.0,23074809.0
2016-09-06,2720,2745,2595,2605,1097706,60110.0,23074809.0
2016-09-07,2600,2610,2500,2515,968509,58033.0,23074809.0
2016-09-08,2490,2535,2365,2460,1282980,56764.0,23074809.0
2016-09-09,2440,2550,2400,2545,724425,58725.0,23074809.0
2016-09-12,2475,2520,2455,2500,504148,57687.0,23074809.0
2016-09-13,2500,2625,2500,2535,963770,58495.0,23074809.0
2016-09-19,2560,2780,2560,2760,3151613,63686.0,23074809.0
2016-09-20,2785,2840,2685,2745,2602687,63340.0,23074809.0
2016-09-21,2780,2790,2655,2715,1576201,62648.0,23074809.0
2016-09-22,2710,2735,2625,2635,1106707,60802.0,23074809.0
2016-09-23,2675,2885,2630,2835,3540801,65417.0,23074809.0
2016-09-26,2835,2835,2710,2725,1280332,62879.0,23074809.0
2016-09-27,2710,2835,2675,2725,1172529,62879.0,23074809.0
2016-09-28,2760,2900,2725,2855,2734749,65879.0,23074809.0
2016-09-29,2865,2880,2780,2800,1053854,64609.0,23074809.0
2016-09-30,2825,2840,2670,2710,948593,62533.0,23074809.0
2016-10-04,2710,2720,2600,2660,581962,61379.0,23074809.0
2016-10-05,2660,2690,2610,2610,467058,60225.0,23074809.0
2016-10-06,2615,2680,2605,2680,451436,61840.0,23074809.0
2016-10-07,2690,2720,2560,2580,678981,59533.0,23074809.0
2016-10-10,2575,2675,2550,2615,334674,60341.0,23074809.0
2016-10-11,2575,2645,2575,2590,254708,59764.0,23074809.0
2016-10-12,2580,2665,2580,2635,342252,60802.0,23074809.0
2016-10-13,2670,2810,2635,2790,2176455,64379.0,23074809.0
2016-10-14,2785,2805,2710,2745,871878,63340.0,23074809.0
2016-10-17,2750,2760,2495,2495,998574,57572.0,23074809.0
2016-10-18,2520,2565,2380,2525,904107,58264.0,23074809.0
2016-10-19,2535,2570,2420,2445,516039,56418.0,23074809.0
2016-10-20,2445,2470,2345,2410,630208,55610.0,23074809.0
2016-10-21,2400,2440,2375,2420,260922,55841.0,23074809.0
2016-10-24,2400,2435,2170,2235,1250576,51572.0,23074809.0
2016-10-25,2250,2255,2100,2190,802163,50534.0,23074809.0
2016-10-26,2200,2200,2065,2145,539482,49495.0,23074809.0
2016-10-27,2100,2220,2075,2220,280244,51226.0,23074809.0
2016-10-28,2220,2230,2110,2135,345596,49265.0,23074809.0
2016-10-31,2105,2130,1935,2000,832540,46150.0,23074809.0
2016-11-01,1920,2045,1920,1975,504133,45573.0,23074809.0
2016-11-02,1995,1995,1805,1820,541146,41996.0,23074809.0
2016-11-03,1750,1930,1750,1900,466712,43842.0,23074809.0
2016-11-04,1900,1940,1870,1940,230007,44765.0,23074809.0
2016-11-07,1925,2030,1910,1995,239281,46034.0,23074809.0
2016-11-08,2025,2060,1940,2010,284159,46380.0,23074809.0
2016-11-09,2010,2025,1705,1850,803787,42688.0,23074809.0
2016-11-10,1905,1930,1880,1930,243140,44534.0,23074809.0
2016-11-11,1930,1990,1890,1965,151911,45342.0,23074809.0
2016-11-14,1965,2070,1950,2015,376948,46496.0,23074809.0
2016-11-15,2030,2030,1935,1975,244335,45573.0,23074809.0
2016-11-16,1975,2020,1960,2010,162370,46380.0,23074809.0
2016-11-17,2005,2010,1970,1985,142310,45803.0,23074809.0
2016-11-18,1985,1990,1915,1925,206969,44419.0,23074809.0
2016-11-21,1910,1920,1850,1875,144724,43265.0,23074809.0
2016-11-22,1870,1925,1840,1840,157431,42458.0,23074809.0
2016-11-23,1825,1840,1745,1745,357320,40266.0,23074809.0
2016-11-24,1720,1800,1690,1790,198066,41304.0,23074809.0
2016-11-25,1745,1855,1745,1795,104083,41419.0,23074809.0
2016-11-28,1770,1840,1680,1710,270808,39458.0,23074809.0
2016-11-29,1690,1750,1680,1725,150116,39804.0,23074809.0
2016-11-30,1705,1745,1660,1670,197860,38535.0,23074809.0
2016-12-01,1670,1700,1595,1675,294643,38650.0,23074809.0
2016-12-02,1665,1750,1650,1655,155984,38189.0,23074809.0
2016-12-05,1630,1690,1630,1645,106800,37958.0,23074809.0
2016-12-06,1620,1685,1620,1650,134219,38073.0,23074809.0
2016-12-07,1650,1670,1605,1625,129807,37497.0,23074809.0
2016-12-08,1655,1740,1630,1685,246890,38881.0,23074809.0
2016-12-09,1745,1745,1650,1695,201022,39112.0,23074809.0
2016-12-12,1735,1785,1695,1785,248715,41189.0,23074809.0
2016-12-13,1825,1865,1760,1775,287706,40958.0,23074809.0
2016-12-14,1775,1830,1750,1760,168785,40612.0,23074809.0
2016-12-15,1780,1790,1730,1780,130257,41073.0,23074809.0
2016-12-16,1760,2075,1750,1945,2598825,44881.0,23074809.0
2016-12-19,1910,1955,1840,1905,756647,43958.0,23074809.0
2016-12-20,1900,1930,1870,1890,295382,43611.0,23074809.0
2016-12-21,1890,1955,1875,1880,457781,43381.0,23074809.0
2016-12-22,1890,1955,1880,1890,441924,43611.0,23074809.0
2016-12-23,1915,1915,1860,1875,133530,43265.0,23074809.0
2016-12-26,1855,1890,1755,1770,290262,40842.0,23074809.0
2016-12-27,1770,1875,1770,1810,266262,41765.0,23074809.0
2016-12-28,1775,1900,1775,1900,463723,43842.0,23074809.0
2016-12-29,1880,2035,1870,1880,1723713,43381.0,23074809.0
2017-01-02,1945,1985,1895,1950,501632,44996.0,23074809.0
2017-01-03,1965,1985,1925,1965,307083,45342.0,23074809.0
2017-01-04,1975,2000,1955,1960,209541,45227.0,23074809.0
2017-01-05,1965,2000,1945,1945,228137,44881.0,23074809.0
2017-01-06,1950,2120,1935,2070,1370955,48979.0,23661319.0
2017-01-09,2055,2070,1995,2010,417009,47559.0,23661319.0
2017-01-10,2005,2040,1950,1965,353585,46494.0,23661319.0
2017-01-11,1970,2020,1925,1985,301350,46968.0,23661319.0
2017-01-12,1995,1995,1930,1935,281175,45785.0,23661319.0
2017-01-13,1910,1955,1800,1865,576511,44128.0,23661319.0
2017-01-16,1845,1880,1810,1875,193891,44365.0,23661319.0
2017-01-17,1900,1900,1815,1860,115805,44010.0,23661319.0
2017-01-18,1855,1875,1815,1855,124669,43892.0,23661319.0
2017-01-19,1855,1920,1855,1860,76274,44010.0,23661319.0
2017-01-20,1885,1885,1805,1805,207811,42709.0,23661319.0
2017-01-23,1750,1815,1750,1765,141905,41762.0,23661319.0
2017-01-24,1765,1810,1725,1770,165715,41881.0,23661319.0
2017-01-25,1815,1895,1775,1780,262676,42117.0,23661319.0
2017-01-26,1795,1840,1785,1820,120641,43064.0,23661319.0
2017-01-31,1845,1845,1780,1805,100502,42709.0,23661319.0
2017-02-01,1835,1875,1805,1840,165231,43537.0,23661319.0
2017-02-02,1810,1895,1790,1870,364660,44247.0,23661319.0
2017-02-03,1890,1890,1790,1825,206505,43182.0,23661319.0
2017-02-06,1815,1860,1810,1850,86285,43773.0,23661319.0
2017-02-07,1840,1860,1780,1795,188680,42472.0,23661319.0
2017-02-08,1795,1805,1735,1740,100082,41171.0,23661319.0
2017-02-09,1740,1750,1700,1700,146115,40224.0,23661319.0
2017-02-10,1740,1780,1710,1770,139314,41881.0,23661319.0
2017-02-13,1770,1800,1745,1795,60621,42472.0,23661319.0
2017-02-14,1780,1800,1760,1795,64297,42472.0,23661319.0
2017-02-15,1790,1795,1775,1790,55090,42354.0,23661319.0
2017-02-16,1810,1820,1750,1820,130648,43064.0,23661319.0
2017-02-17,1820,1820,1770,1800,75165,42590.0,23661319.0
2017-02-20,1775,1800,1735,1750,176648,41407.0,23661319.0
2017-02-21,1755,1805,1750,1780,133257,42117.0,23661319.0
2017-02-22,1830,1830,1780,1795,84131,42472.0,23661319.0
2017-02-23,1805,2035,1775,1890,1750336,44720.0,23661319.0
2017-02-24,1900,1985,1830,1895,709304,44838.0,23661319.0
2017-02-27,1895,1925,1860,1885,156387,44602.0,23661319.0
2017-02-28,1895,1955,1865,1930,444247,45666.0,23661319.0
2017-03-02,1915,2000,1890,1960,889818,46376.0,23661319.0
2017-03-03,1940,1955,1860,1880,261940,44483.0,23661319.0
2017-03-06,1905,1915,1840,1885,75633,44602.0,23661319.0
2017-03-07,1900,1900,1840,1875,37185,44365.0,23661319.0
2017-03-08,1920,1920,1840,1870,62805,44247.0,23661319.0
2017-03-09,1855,1910,1845,1850,70724,43773.0,23661319.0
2017-03-10,1870,1905,1800,1845,173522,43655.0,23661319.0
2017-03-13,1865,1900,1845,1885,107213,44602.0,23661319.0
2017-03-14,1865,1935,1865,1910,126400,45193.0,23661319.0
2017-03-15,1910,1945,1800,1870,192773,44247.0,23661319.0
2017-03-16,1870,1930,1845,1925,193302,45548.0,23661319.0
2017-03-17,1925,1930,1870,1890,135525,44720.0,23661319.0
2017-03-20,1895,1935,1830,1840,253696,43537.0,23661319.0
2017-03-21,1850,2130,1825,1910,2751382,49248.0,25784213.0
2017-03-22,1900,2085,1855,1855,1893538,47830.0,25784213.0
2017-03-23,1860,1880,1800,1805,455493,46541.0,25784213.0
2017-03-24,1795,1880,1745,1770,304811,45638.0,25784213.0
2017-03-27,1780,1820,1750,1780,148422,45896.0,25784213.0
2017-03-28,1800,1840,1770,1810,161743,46669.0,25784213.0
2017-03-29,1825,1825,1765,1770,132241,45638.0,25784213.0
2017-03-30,1765,1800,1750,1770,173671,45638.0,25784213.0
2017-03-31,1790,1790,1725,1770,245083,45638.0,25784213.0
2017-04-03,1750,1780,1735,1775,162057,45767.0,25784213.0
2017-04-04,1775,1780,1725,1730,225168,44607.0,25784213.0
2017-04-05,1720,1755,1720,1740,105960,44865.0,25784213.0
2017-04-06,1755,1755,1705,1735,106815,44736.0,25784213.0
2017-04-07,1755,1755,1670,1725,194293,44478.0,25784213.0
2017-04-10,1725,1725,1650,1675,125204,43189.0,25784213.0
2017-04-11,1700,1700,1620,1630,148760,42028.0,25784213.0
2017-04-12,1630,1705,1630,1675,137988,43189.0,25784213.0
2017-04-13,1670,1720,1670,1700,107084,43833.0,25784213.0
2017-04-14,1720,1720,1640,1675,98038,43189.0,25784213.0
2017-04-17,1650,1710,1650,1695,219108,43704.0,25784213.0
2017-04-18,1715,1715,1665,1680,65397,43317.0,25784213.0
2017-04-19,1670,1695,1660,1690,42920,43575.0,25784213.0
2017-04-20,1700,1705,1670,1675,84285,43189.0,25784213.0
2017-04-21,1675,1695,1650,1660,63662,42802.0,25784213.0
2017-04-24,1700,1700,1600,1620,168322,41770.0,25784213.0
2017-04-25,1620,1650,1600,1605,114138,41384.0,25784213.0
2017-04-26,1610,1635,1600,1620,147215,41770.0,25784213.0
2017-04-27,1620,1625,1590,1600,157972,41255.0,25784213.0
2017-04-28,1605,1610,1510,1535,346250,39579.0,25784213.0
2017-05-02,1535,1600,1515,1575,128260,40610.0,25784213.0
2017-05-04,1605,1605,1570,1580,79488,40739.0,25784213.0
2017-05-08,1625,1625,1530,1565,171370,40352.0,25784213.0
2017-05-10,1565,1630,1540,1600,157489,41255.0,25784213.0
2017-05-11,1630,1630,1580,1590,102811,40997.0,25784213.0
2017-05-12,1610,1610,1535,1545,189940,39837.0,25784213.0
2017-05-15,1520,1950,1520,1695,11847337,43704.0,25784213.0
2017-05-16,1670,1835,1645,1725,3855824,44478.0,25784213.0
2017-05-17,1690,1755,1660,1745,792905,44993.0,25784213.0
2017-05-18,1745,1745,1680,1705,478230,43962.0,25784213.0
2017-05-19,1700,1745,1675,1700,347648,43833.0,25784213.0
2017-05-22,1730,1730,1650,1670,289448,43060.0,25784213.0
2017-05-23,1660,1725,1650,1710,241256,44091.0,25784213.0
2017-05-24,1710,1770,1685,1750,483198,45122.0,25784213.0
2017-05-25,1745,1830,1720,1815,652073,46798.0,25784213.0
2017-05-26,1830,1850,1790,1830,478590,47185.0,25784213.0
2017-05-29,1825,1850,1800,1805,273020,46541.0,25784213.0
2017-05-30,1810,1880,1810,1840,458184,47443.0,25784213.0
2017-05-31,1845,1935,1825,1895,754848,48861.0,25784213.0
2017-06-01,1895,1905,1825,1895,362499,48861.0,25784213.0
2017-06-02,1900,1905,1840,1865,286349,48088.0,25784213.0
2017-06-05,1820,1885,1810,1815,238355,46798.0,25784213.0
2017-06-07,1810,1905,1770,1880,410006,48474.0,25784213.0
2017-06-08,1945,2045,1795,1825,3833312,47056.0,25784213.0
2017-06-09,1810,1845,1755,1840,357324,47443.0,25784213.0
2017-06-12,1860,1885,1825,1855,154738,47830.0,25784213.0
2017-06-13,1850,1950,1845,1905,801505,51175.0,26863374.0
2017-06-14,1905,1950,1895,1950,647804,52384.0,26863374.0
2017-06-15,1960,2010,1890,1945,817226,52249.0,26863374.0
2017-06-16,1915,1970,1915,1935,212057,52514.0,27139007.0
2017-06-19,1930,1960,1900,1925,194484,52243.0,27139007.0
2017-06-20,1925,1945,1910,1925,133377,52243.0,27139007.0
2017-06-21,1915,2070,1905,1940,1269046,52650.0,27139007.0
2017-06-22,1940,1985,1900,1915,302874,51971.0,27139007.0
2017-06-23,1940,1940,1880,1900,128807,51564.0,27139007.0
2017-06-26,1905,1905,1795,1855,338684,50343.0,27139007.0
2017-06-27,1840,1860,1815,1850,167431,50207.0,27139007.0
2017-06-28,1850,1870,1820,1850,154494,50207.0,27139007.0
2017-06-29,1840,1865,1800,1800,94229,48850.0,27139007.0
2017-06-30,1800,1845,1780,1810,157184,49122.0,27139007.0
2017-07-03,1810,1900,1785,1895,218018,51428.0,27139007.0
2017-07-04,1895,1900,1815,1885,109979,51157.0,27139007.0
2017-07-05,1880,1885,1830,1880,66834,51021.0,27139007.0
2017-07-06,1875,1915,1865,1870,144859,50750.0,27139007.0
2017-07-07,1870,1900,1850,1880,103525,51021.0,27139007.0
2017-07-10,1895,1945,1870,1920,135101,52107.0,27139007.0
2017-07-11,1920,1945,1885,1905,110864,51700.0,27139007.0
2017-07-12,1925,1925,1840,1840,244186,49936.0,27139007.0
2017-07-13,1820,1880,1810,1835,110843,49800.0,27139007.0
2017-07-14,1840,1895,1815,1885,367771,51157.0,27139007.0
2017-07-17,1905,1980,1860,1975,763332,53600.0,27139007.0
2017-07-18,1990,2060,1860,1860,2202855,50479.0,27139007.0
2017-07-19,1855,1895,1830,1845,296207,50071.0,27139007.0
2017-07-20,1835,1860,1815,1845,179591,50071.0,27139007.0
2017-07-21,1835,1870,1825,1840,170582,50358.0,27368364.0
2017-07-24,1845,1850,1820,1820,144292,49810.0,27368364.0
2017-07-25,1825,1850,1820,1840,116802,50358.0,27368364.0
2017-07-26,1840,1900,1830,1845,119221,50495.0,27368364.0
2017-07-27,1845,1885,1820,1880,181648,51453.0,27368364.0
2017-07-28,1890,1900,1820,1835,239606,50221.0,27368364.0
2017-07-31,1800,1840,1785,1825,169974,49947.0,27368364.0
2017-08-01,1775,1815,1770,1780,152307,48716.0,27368364.0
2017-08-02,1780,1820,1780,1795,58075,49126.0,27368364.0
2017-08-03,1790,1820,1750,1755,132331,48031.0,27368364.0
2017-08-04,1740,1775,1730,1760,85463,48168.0,27368364.0
2017-08-07,1760,2120,1760,1815,8891425,49674.0,27368364.0
2017-08-08,1850,1855,1780,1800,1324883,49263.0,27368364.0
