삼보모터스(053700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-30,10319,10560,9933,10561,220972,116452.0,10634858.0
2014-10-31,10705,10898,10367,10561,265252,116452.0,10634858.0
2014-11-03,10271,10609,10030,10609,273105,116983.0,10634858.0
2014-11-04,10416,10512,9634,10271,486475,113261.0,10634858.0
2014-11-05,9982,10078,9548,9548,227755,105285.0,10634858.0
2014-11-06,9528,9644,8487,8487,630946,93587.0,10634858.0
2014-11-07,8390,8824,8275,8680,127934,95714.0,10634858.0
2014-11-10,8863,9085,8689,8921,144444,98372.0,10634858.0
2014-11-11,8882,8892,8718,8892,135553,98053.0,10634858.0
2014-11-12,9056,9239,9056,9095,125274,100287.0,10634858.0
2014-11-13,9123,9268,8998,9066,103486,101046.0,10749598.0
2014-11-14,9114,9114,8631,8699,116385,96961.0,10749598.0
2014-11-17,8699,8776,8477,8487,78401,94596.0,10749598.0
2014-11-18,8602,8602,8448,8555,57083,95349.0,10749598.0
2014-11-19,8554,8834,8554,8719,73375,97176.0,10749598.0
2014-11-20,8680,8689,8332,8343,110231,92984.0,10749598.0
2014-11-21,8506,8554,8294,8352,71877,93092.0,10749598.0
2014-11-24,8371,8506,8342,8352,73974,93092.0,10749598.0
2014-11-25,8332,8448,8294,8439,81127,94059.0,10749598.0
2014-11-26,8419,8525,8342,8343,42406,92984.0,10749598.0
2014-11-27,8342,8400,8197,8343,72441,92984.0,10749598.0
2014-11-28,8197,8332,8197,8246,41285,92132.0,10775715.0
2014-12-01,8265,8265,7657,7754,144221,86637.0,10775715.0
2014-12-02,7744,7802,7243,7706,98106,86098.0,10775715.0
2014-12-03,7763,7869,7590,7831,46545,87499.0,10775715.0
2014-12-04,7812,8101,7812,8101,62779,90516.0,10775715.0
2014-12-05,8168,8178,7995,8082,20400,90300.0,10775715.0
2014-12-08,8130,8178,8005,8082,20822,90300.0,10775715.0
2014-12-09,8101,8178,7985,8159,27978,91163.0,10775715.0
2014-12-10,8101,8188,7918,8053,30650,89977.0,10775715.0
2014-12-11,7860,8014,7802,8005,47797,89438.0,10775715.0
2014-12-12,8005,8091,7734,7851,45923,87714.0,10775715.0
2014-12-15,7715,7898,7628,7696,67042,85990.0,10775715.0
2014-12-16,7599,7715,7426,7532,51770,84158.0,10775715.0
2014-12-17,7542,7551,7435,7475,24014,83512.0,10775715.0
2014-12-18,7503,7638,7339,7552,52940,84374.0,10775715.0
2014-12-19,7513,7686,7513,7629,27940,85236.0,10775715.0
2014-12-22,7571,7734,7513,7619,25858,85128.0,10775715.0
2014-12-23,7657,7657,7474,7552,27025,84374.0,10775715.0
2014-12-24,7493,7590,7407,7523,40701,84051.0,10775715.0
2014-12-26,7532,7599,7455,7465,29247,83404.0,10775715.0
2014-12-29,7378,7474,7329,7378,34537,82434.0,10775715.0
2014-12-30,7416,7416,7281,7282,29238,81357.0,10775715.0
2015-01-02,7233,7329,7223,7233,19664,80818.0,10775715.0
2015-01-05,7233,7484,7185,7484,62965,83620.0,10775715.0
2015-01-06,7503,7734,7397,7706,41793,86098.0,10775715.0
2015-01-07,7725,7792,7648,7764,26876,86745.0,10775715.0
2015-01-08,7792,7812,7715,7764,30118,86745.0,10775715.0
2015-01-09,7812,8062,7734,8024,59712,89654.0,10775715.0
2015-01-12,8101,8101,7898,7986,18731,89223.0,10775715.0
2015-01-13,8053,8053,7754,7899,35007,88253.0,10775715.0
2015-01-14,7927,7937,7696,7735,32439,86421.0,10775715.0
2015-01-15,7773,7869,7715,7860,24583,87822.0,10775715.0
2015-01-16,7879,7879,7667,7725,24207,86313.0,10775715.0
2015-01-19,7638,7802,7638,7725,25805,86313.0,10775715.0
2015-01-20,7812,7812,7619,7716,28853,86206.0,10775715.0
2015-01-21,7696,7763,7580,7639,29167,85344.0,10775715.0
2015-01-22,7580,7638,7464,7475,53034,83512.0,10775715.0
2015-01-23,7551,7551,7387,7513,48736,83943.0,10775715.0
2015-01-26,7445,7513,7310,7330,64153,81895.0,10775715.0
2015-01-27,7291,7329,7175,7176,110108,80171.0,10775715.0
2015-01-28,7156,7156,6915,7002,67578,78232.0,10775715.0
2015-01-29,7040,7638,7021,7320,174768,81788.0,10775715.0
2015-01-30,7493,7493,7156,7282,30085,81357.0,10775715.0
2015-02-02,7310,7378,7223,7301,57297,81572.0,10775715.0
2015-02-03,7416,7416,7069,7079,93233,79094.0,10775715.0
2015-02-04,7233,7233,7079,7118,29746,79525.0,10775715.0
2015-02-05,7079,7127,7001,7012,51898,78339.0,10775715.0
2015-02-06,7108,7117,7011,7031,34613,78555.0,10775715.0
2015-02-09,6992,7011,6915,6915,69735,77262.0,10775715.0
2015-02-10,6915,7117,6915,6983,41008,78016.0,10775715.0
2015-02-11,7088,7291,7079,7185,82505,80279.0,10775715.0
2015-02-12,7272,7349,7136,7291,79129,81464.0,10775715.0
2015-02-13,7378,7706,7214,7484,113410,83620.0,10775715.0
2015-02-16,7474,7619,7378,7523,82079,84051.0,10775715.0
2015-02-17,7542,7734,7493,7716,107704,86206.0,10775715.0
2015-02-23,7802,7879,7715,7860,81796,87822.0,10775715.0
2015-02-24,7869,7956,7715,7947,89189,88792.0,10775715.0
2015-02-25,7947,9133,7792,9133,631575,102046.0,10775715.0
2015-02-26,9355,9451,8863,9133,530055,102046.0,10775715.0
2015-02-27,9220,9335,9017,9230,257365,103124.0,10775715.0
2015-03-02,9114,9143,8834,8989,197105,100430.0,10775715.0
2015-03-03,8969,10030,8950,9693,529534,108296.0,10775715.0
2015-03-04,9837,9885,9519,9567,255666,106895.0,10775715.0
2015-03-05,9577,10223,9470,9741,434688,108892.0,10781365.0
2015-03-06,9837,10078,9538,10030,201566,112126.0,10781365.0
2015-03-09,10126,10126,9644,9789,180140,109431.0,10781365.0
2015-03-10,9644,9837,9557,9558,126263,106843.0,10781365.0
2015-03-11,9557,9789,9355,9741,92693,108892.0,10781365.0
2015-03-12,9741,9837,9596,9693,79873,110600.0,11004991.0
2015-03-13,9741,9741,9586,9741,103823,111150.0,11004991.0
2015-03-16,9644,9644,9432,9587,112615,109390.0,11004991.0
2015-03-17,9596,9634,9470,9510,96145,108509.0,11004991.0
2015-03-18,9519,9644,9220,9452,168612,107849.0,11004991.0
2015-03-19,9577,10657,9557,10271,577415,117203.0,11004991.0
2015-03-20,10175,10319,9606,10127,298184,115552.0,11004991.0
2015-03-23,10271,10319,9933,10271,114933,117203.0,11004991.0
2015-03-24,10175,10319,10078,10271,64163,117203.0,11004991.0
2015-03-25,10271,10271,9692,9886,190745,112801.0,11004991.0
2015-03-26,9837,10175,9741,9982,125152,113902.0,11004991.0
2015-03-27,10078,10078,9625,9934,191315,113957.0,11063796.0
2015-03-30,10030,10367,9885,10079,158103,115617.0,11063796.0
2015-03-31,10175,10223,9933,10079,145009,115617.0,11063796.0
2015-04-01,10223,10271,9982,10175,127570,116723.0,11063796.0
2015-04-02,10271,10271,9885,10030,77934,115063.0,11063796.0
2015-04-03,9933,10126,9741,10030,105817,115063.0,11063796.0
2015-04-06,10078,10078,9634,9645,161604,110638.0,11063796.0
2015-04-07,9741,9837,9451,9577,140705,109863.0,11063796.0
2015-04-08,9577,9741,9451,9596,105520,110085.0,11063796.0
2015-04-09,9644,9837,9442,9645,145159,111248.0,11124762.0
2015-04-10,9741,9789,9509,9789,87546,112916.0,11124762.0
2015-04-13,9837,9837,9596,9635,84347,111136.0,11124762.0
2015-04-14,9644,9837,9596,9625,92044,111025.0,11124762.0
2015-04-15,9634,9692,9586,9625,76934,111025.0,11124762.0
2015-04-16,9692,9933,9577,9596,167905,110691.0,11124762.0
2015-04-17,9644,9741,9528,9645,100053,111248.0,11124762.0
2015-04-20,9644,9644,9490,9558,80283,110320.0,11132168.0
2015-04-21,9789,9789,9432,9452,96140,109095.0,11132168.0
2015-04-22,9586,9586,8882,9124,154993,105310.0,11132168.0
2015-04-23,9162,9509,8901,9355,144742,107982.0,11132168.0
2015-04-24,9393,9692,9393,9510,68118,109763.0,11132168.0
2015-04-27,9509,9586,9326,9326,53546,107648.0,11132168.0
2015-04-28,9326,9326,9133,9182,48374,105978.0,11132168.0
2015-04-29,9268,9480,9123,9471,59042,109318.0,11132168.0
2015-04-30,9567,9789,9480,9625,162101,111241.0,11146356.0
2015-05-04,9644,9741,9278,9452,79618,109234.0,11146356.0
2015-05-06,9442,9451,8988,9076,99399,104887.0,11146356.0
2015-05-07,9162,9307,9027,9268,45261,107116.0,11146356.0
2015-05-08,9307,9692,9268,9587,125001,110795.0,11146356.0
2015-05-11,9741,10416,9644,10320,377096,119266.0,11146356.0
2015-05-12,10319,10609,9933,10416,381950,120381.0,11146356.0
2015-05-13,10560,10994,10416,10898,330050,125954.0,11146356.0
2015-05-14,11043,11477,10801,11332,232582,130970.0,11146356.0
2015-05-15,11380,11573,10946,11477,183818,132952.0,11172396.0
2015-05-18,11187,11380,10416,11188,346057,129600.0,11172396.0
2015-05-19,11091,11332,10223,10464,315505,121220.0,11172396.0
2015-05-20,10512,10705,10319,10561,203454,122338.0,11172396.0
2015-05-21,10609,10705,10126,10609,171934,122896.0,11172396.0
2015-05-22,10657,10705,10126,10416,195673,120662.0,11172396.0
2015-05-26,10319,10512,10078,10416,161197,120662.0,11172396.0
2015-05-27,10512,10753,10271,10416,143074,120662.0,11172396.0
2015-05-28,10416,10512,10078,10175,130746,117869.0,11172396.0
2015-05-29,10271,10319,9789,10175,166220,117869.0,11172396.0
2015-06-01,10175,10223,9644,10079,148150,117320.0,11226827.0
2015-06-02,10078,10078,9287,9423,224036,109686.0,11226827.0
2015-06-03,9374,9741,9229,9394,159411,109349.0,11226827.0
2015-06-04,9499,9519,9258,9346,53130,108788.0,11226827.0
2015-06-05,9442,9741,9258,9375,85971,109125.0,11226827.0
2015-06-08,9210,9442,9210,9384,36212,109237.0,11226827.0
2015-06-09,9384,9567,9326,9500,56882,110584.0,11226827.0
2015-06-10,9499,9499,9162,9172,96401,106767.0,11226827.0
2015-06-11,9172,9393,9104,9172,72228,106767.0,11226827.0
2015-06-12,9172,9307,8622,8690,184861,101937.0,11313732.0
2015-06-15,8554,8882,8448,8844,71805,103747.0,11313732.0
2015-06-16,8844,8853,8390,8420,75372,98769.0,11313732.0
2015-06-17,8631,8660,8419,8584,61043,100692.0,11313732.0
2015-06-18,8593,8622,8005,8227,92513,96506.0,11313732.0
2015-06-19,8226,8342,8005,8198,69827,96167.0,11313732.0
2015-06-22,8342,8458,8207,8265,52343,96959.0,11313732.0
2015-06-23,8303,8506,8275,8343,72022,97864.0,11313732.0
2015-06-24,8390,8728,8390,8642,67515,101371.0,11313732.0
2015-06-25,8670,8680,8496,8680,54618,101824.0,11313732.0
2015-06-26,8680,8699,8467,8526,57589,100125.0,11326335.0
2015-06-29,8487,8487,8043,8044,73646,94462.0,11326335.0
2015-06-30,7725,8217,7725,8217,53733,96500.0,11326335.0
2015-07-01,8168,8255,7725,8150,58196,95708.0,11326335.0
2015-07-02,8149,8178,7898,8082,91837,94915.0,11326335.0
2015-07-03,7956,8188,7763,7880,87697,92536.0,11326335.0
2015-07-06,7802,7802,7378,7446,145196,87439.0,11326335.0
2015-07-07,7445,7522,7272,7340,73081,86193.0,11326335.0
2015-07-08,7339,7551,7329,7523,30273,88345.0,11326335.0
2015-07-09,7522,7522,7243,7368,38132,86533.0,11326335.0
2015-07-10,7407,7725,7291,7639,34070,89705.0,11326335.0
2015-07-13,7628,7869,7551,7870,38716,92423.0,11326335.0
2015-07-14,7869,7995,7812,7889,30123,92649.0,11326335.0
2015-07-15,7889,7956,7667,7909,38010,92876.0,11326335.0
2015-07-16,7937,7937,7734,7802,28807,91630.0,11326335.0
2015-07-17,7869,7869,7551,7745,49176,91115.0,11346824.0
2015-07-20,7667,7754,7532,7571,35257,89073.0,11346824.0
2015-07-21,7638,7918,7455,7918,44523,93157.0,11346824.0
2015-07-22,7937,8082,7927,8015,44654,94292.0,11346824.0
2015-07-23,7947,8226,7908,8217,41168,96675.0,11346824.0
2015-07-24,8197,8342,8062,8169,39179,96108.0,11346824.0
2015-07-27,7927,8178,7908,8179,59255,96221.0,11346824.0
2015-07-28,8149,8390,8149,8323,59230,97923.0,11346824.0
2015-07-29,8439,8660,8062,8063,48198,94859.0,11346824.0
2015-07-30,8101,8294,7908,7966,36142,93725.0,11346824.0
2015-07-31,8005,8091,7889,8092,29824,95200.0,11346824.0
2015-08-03,8390,8390,7619,7725,42708,90888.0,11346824.0
2015-08-04,7715,7715,7532,7696,21109,90548.0,11346824.0
2015-08-05,7696,7715,7522,7581,68356,89186.0,11346824.0
2015-08-06,7619,7657,7532,7658,43091,90102.0,11347920.0
2015-08-07,7677,7908,7638,7909,25114,93053.0,11347920.0
2015-08-10,8043,8043,7744,7918,40777,93166.0,11347920.0
2015-08-11,8033,8246,7927,8005,58784,94188.0,11347920.0
2015-08-12,8005,8091,7715,7812,38772,91918.0,11347920.0
2015-08-13,7908,8033,7706,7812,30292,91918.0,11347920.0
2015-08-17,7908,7908,7667,7667,21587,90216.0,11347920.0
2015-08-18,7667,7667,7320,7397,65052,87067.0,11351649.0
2015-08-19,7474,7667,7088,7320,58282,86159.0,11351649.0
2015-08-20,7156,7416,7156,7330,30558,86273.0,11351649.0
2015-08-21,7040,7310,6905,7079,87880,83321.0,11351649.0
2015-08-24,6712,7059,6635,6867,71647,80824.0,11351649.0
2015-08-25,6751,7252,6702,7041,39224,82867.0,11351649.0
2015-08-26,7136,7329,7040,7262,48957,85478.0,11351649.0
2015-08-27,7262,7397,7214,7214,39863,84910.0,11351649.0
2015-08-28,7214,7484,7156,7465,45348,87862.0,11351649.0
2015-08-31,7580,7580,7281,7397,11613,87388.0,11393540.0
2015-09-01,7397,7397,7136,7253,22971,85679.0,11393540.0
2015-09-02,7136,7291,6973,7233,43393,85452.0,11393540.0
2015-09-03,7252,7445,7088,7224,31299,85338.0,11393540.0
2015-09-04,7165,7252,7011,7069,43677,83515.0,11393540.0
2015-09-07,7040,7214,6895,6944,30596,82033.0,11393540.0
2015-09-08,7030,7030,6702,6703,58242,79185.0,11393540.0
2015-09-09,6838,7001,6741,6944,37571,82033.0,11393540.0
2015-09-10,6944,7214,6934,7166,14909,84654.0,11393540.0
2015-09-11,7117,7677,6924,7330,53924,86591.0,11393540.0
2015-09-14,7378,7493,7233,7320,8771,87517.0,11530564.0
2015-09-15,7320,7320,7136,7224,18900,86364.0,11530564.0
2015-09-16,7493,7493,7291,7359,21119,87978.0,11530564.0
2015-09-17,7300,7426,7262,7320,27205,87517.0,11530564.0
2015-09-18,7320,7407,7214,7282,25373,87056.0,11530564.0
2015-09-21,7281,7281,7127,7205,18831,86133.0,11530564.0
2015-09-22,7378,7378,7136,7195,20634,86018.0,11530564.0
2015-09-23,7194,7310,7117,7214,22705,86249.0,11530564.0
2015-09-24,7349,7349,7011,7041,28115,84173.0,11530564.0
2015-09-25,7040,7223,7001,7147,7684,85441.0,11530564.0
2015-09-30,7136,7146,6982,7127,22606,90002.0,12178935.0
2015-10-01,7098,7802,7098,7658,135832,96701.0,12178935.0
2015-10-02,7590,8140,7522,8044,126462,101572.0,12178935.0
2015-10-05,8275,8275,8053,8140,77634,102790.0,12178935.0
2015-10-06,8024,8082,7831,7918,39749,99989.0,12178935.0
2015-10-07,7927,8005,7715,7928,49933,100111.0,12178935.0
2015-10-08,7976,7976,7754,7841,19484,99015.0,12178935.0
2015-10-12,7850,8005,7686,7793,16874,98406.0,12178935.0
2015-10-13,7821,7908,7667,7735,50051,97675.0,12178935.0
2015-10-14,7773,7773,7571,7716,27928,97431.0,12178935.0
2015-10-15,7783,7802,7638,7725,22128,97553.0,12178935.0
2015-10-16,7792,7792,7571,7706,31001,97310.0,12178935.0
2015-10-19,7734,7734,7599,7619,12624,96214.0,12178935.0
2015-10-20,7571,7754,7571,7639,14596,96457.0,12178935.0
2015-10-21,7648,7677,7522,7590,30552,95848.0,12178935.0
2015-10-22,7542,7590,7204,7233,53960,91342.0,12178935.0
2015-10-23,7243,7329,7165,7253,42746,91586.0,12178935.0
2015-10-26,7416,7484,7050,7108,56959,89759.0,12178935.0
2015-10-27,7165,7175,7079,7137,34562,90124.0,12178935.0
2015-10-28,7127,7214,6915,6973,44644,88054.0,12178935.0
2015-10-29,7040,7040,6924,6925,28239,87445.0,12178935.0
2015-10-30,7040,7040,6847,6886,22445,86958.0,12178935.0
2015-11-02,6944,6973,6838,6925,20123,87445.0,12178935.0
2015-11-03,6905,7088,6905,7089,18030,89515.0,12178935.0
2015-11-04,7136,7243,6992,7233,32850,91342.0,12178935.0
2015-11-05,7291,7300,7185,7253,47500,91586.0,12178935.0
2015-11-06,7156,7291,7117,7176,27755,90611.0,12178935.0
2015-11-09,7243,7243,6847,6944,44483,87688.0,12178935.0
2015-11-10,6982,6982,6731,6761,38449,85374.0,12178935.0
2015-11-11,6780,6963,6664,6838,21011,86349.0,12178935.0
2015-11-12,6857,6924,6616,6742,42788,85131.0,12178935.0
2015-11-13,6731,6828,6635,6703,22988,84644.0,12178935.0
2015-11-16,6587,6664,6423,6529,40586,82451.0,12178935.0
2015-11-17,6712,6847,6529,6790,55188,85740.0,12178935.0
2015-11-18,6789,6847,6712,6809,16820,85983.0,12178935.0
2015-11-19,6847,6915,6645,6828,95799,86227.0,12178935.0
2015-11-20,6876,7030,6664,6906,18174,87201.0,12178935.0
2015-11-23,6905,6953,6818,6848,12539,86470.0,12178935.0
2015-11-24,6876,6876,6664,6761,23072,85374.0,12178935.0
2015-11-25,6866,6866,6702,6790,11854,85740.0,12178935.0
2015-11-26,6838,6838,6722,6780,43405,85618.0,12178935.0
2015-11-27,6780,6809,6731,6780,15195,85618.0,12178935.0
2015-11-30,6799,6799,6674,6771,16251,85496.0,12178935.0
2015-12-01,6799,6799,6712,6799,17273,85861.0,12178935.0
2015-12-02,6799,7011,6799,6954,33412,87810.0,12178935.0
2015-12-03,6973,7011,6866,7012,12935,88541.0,12178935.0
2015-12-04,7011,7050,6895,6973,16169,88054.0,12178935.0
2015-12-07,7030,7030,6924,7002,11257,88419.0,12178935.0
2015-12-08,7030,7667,6895,7571,169571,95605.0,12178935.0
2015-12-09,7638,7667,7329,7513,84673,94874.0,12178935.0
2015-12-10,7571,7571,7185,7359,39426,92925.0,12178935.0
2015-12-11,7503,7503,7300,7436,28542,93900.0,12178935.0
2015-12-14,7416,7416,7011,7089,34563,89515.0,12178935.0
2015-12-15,7214,7214,7011,7127,21980,90002.0,12178935.0
2015-12-16,7223,7513,7127,7233,36810,91342.0,12178935.0
2015-12-17,7252,7435,7165,7195,32635,90855.0,12178935.0
2015-12-18,7040,7387,7040,7118,26387,89881.0,12178935.0
2015-12-21,7021,7223,7021,7127,16687,90002.0,12178935.0
2015-12-22,7204,7233,7040,7098,17557,89637.0,12178935.0
2015-12-23,7165,7165,7001,7098,34287,89637.0,12178935.0
2015-12-24,7098,7204,7088,7137,14509,90124.0,12178935.0
2015-12-28,7136,7185,7030,7166,11576,90489.0,12178935.0
2015-12-29,7136,7194,7088,7166,10080,90489.0,12178935.0
2015-12-30,7175,7329,7117,7330,38384,92560.0,12178935.0
2016-01-04,7339,7397,7098,7098,42528,89637.0,12178935.0
2016-01-05,7136,7146,6847,6886,49354,86958.0,12178935.0
2016-01-06,6857,6944,6780,6790,33977,85740.0,12178935.0
2016-01-07,6857,6857,6606,6674,74067,84278.0,12178935.0
2016-01-08,6731,6731,6375,6558,92133,82817.0,12178935.0
2016-01-11,6654,6818,6461,6529,27077,82451.0,12178935.0
2016-01-12,6481,6664,6461,6529,22156,82451.0,12178935.0
2016-01-13,6587,6760,6481,6732,38828,85009.0,12178935.0
2016-01-14,6587,6645,6510,6587,26386,83182.0,12178935.0
2016-01-15,6722,6741,6558,6645,20994,83913.0,12178935.0
2016-01-18,6645,6751,6519,6693,15715,84522.0,12178935.0
2016-01-19,6760,6760,6529,6655,18056,84035.0,12178935.0
2016-01-20,6654,6654,6432,6462,43318,81599.0,12178935.0
2016-01-21,6346,6481,6326,6356,26891,80259.0,12178935.0
2016-01-22,6365,6471,6307,6365,23800,80381.0,12178935.0
2016-01-25,6394,6510,6326,6491,21318,81964.0,12178935.0
2016-01-26,6558,6606,6481,6500,19618,82086.0,12178935.0
2016-01-27,6567,6654,6500,6655,14758,84035.0,12178935.0
2016-01-28,6654,6693,6577,6626,6345,83669.0,12178935.0
2016-01-29,6625,6683,6567,6655,9353,84035.0,12178935.0
2016-02-01,6635,6683,6461,6500,34430,82086.0,12178935.0
2016-02-02,6558,6635,6442,6481,18957,81842.0,12178935.0
2016-02-03,6481,6519,6432,6491,10089,81964.0,12178935.0
2016-02-04,6712,6751,6490,6751,31656,85253.0,12178935.0
2016-02-05,6828,6828,6702,6819,16054,86105.0,12178935.0
2016-02-11,6664,6664,6490,6616,32037,83547.0,12178935.0
2016-02-12,6519,6558,6278,6279,65811,79285.0,12178935.0
2016-02-15,6288,6510,6249,6443,20348,81355.0,12178935.0
2016-02-16,6461,6674,6326,6674,13846,84278.0,12178935.0
2016-02-17,6674,6799,6577,6693,12877,84522.0,12178935.0
2016-02-18,6751,6780,6625,6693,10178,84522.0,12178935.0
2016-02-19,6760,6770,6654,6742,5511,85131.0,12178935.0
2016-02-22,6799,6799,6654,6722,5695,84887.0,12178935.0
2016-02-23,6741,6741,6645,6713,14617,84765.0,12178935.0
2016-02-24,6760,6780,6625,6703,12716,84644.0,12178935.0
2016-02-25,6702,6838,6664,6674,26921,84278.0,12178935.0
2016-02-26,6683,6992,6683,6896,22363,87079.0,12178935.0
2016-02-29,6982,6982,6838,6838,10794,86349.0,12178935.0
2016-03-02,6876,7001,6876,6934,25087,87567.0,12178935.0
2016-03-03,6992,7088,6895,7079,27452,89393.0,12178935.0
2016-03-04,7108,7108,7001,7098,10560,89637.0,12178935.0
2016-03-07,7088,7136,6953,7098,9046,89637.0,12178935.0
2016-03-08,6963,7136,6963,7137,17408,90124.0,12178935.0
2016-03-09,7165,7214,7059,7098,13640,89637.0,12178935.0
2016-03-10,7098,7117,7030,7079,8050,89393.0,12178935.0
2016-03-11,7079,7079,6886,6973,9335,88054.0,12178935.0
2016-03-14,7108,7329,6886,7320,53251,92438.0,12178935.0
2016-03-15,7378,7638,7378,7455,71030,94143.0,12178935.0
2016-03-16,7464,7484,7339,7446,22538,94021.0,12178935.0
2016-03-17,7513,7513,7310,7349,85172,92803.0,12178935.0
2016-03-18,7407,7561,7368,7475,33857,94387.0,12178935.0
2016-03-21,7513,7599,7455,7571,44171,95605.0,12178935.0
2016-03-22,7513,7619,7513,7571,30628,95605.0,12178935.0
2016-03-23,7609,7619,7474,7484,28122,94509.0,12178935.0
2016-03-24,7484,7503,7416,7494,28797,94630.0,12178935.0
2016-03-25,7542,7542,7435,7484,18288,94509.0,12178935.0
2016-03-28,7484,7503,7349,7465,38790,94265.0,12178935.0
2016-03-29,7464,7522,7397,7455,36813,94143.0,12178935.0
2016-03-30,7416,7638,7416,7513,56289,94874.0,12178935.0
2016-03-31,7513,7590,7426,7503,28041,94752.0,12178935.0
2016-04-01,7455,7551,7397,7417,53709,93656.0,12178935.0
2016-04-04,7368,7522,7368,7417,38326,93656.0,12178935.0
2016-04-05,7387,7464,7349,7436,32419,93900.0,12178935.0
2016-04-06,7397,7493,7397,7465,36308,94265.0,12178935.0
2016-04-07,7561,7561,7407,7446,53963,94021.0,12178935.0
2016-04-08,7407,7513,7387,7513,30706,94874.0,12178935.0
2016-04-11,7542,7542,7435,7484,31082,94509.0,12178935.0
2016-04-12,7484,7513,7426,7484,50215,94509.0,12178935.0
2016-04-14,7484,7551,7416,7475,51768,94387.0,12178935.0
2016-04-15,7455,7513,7378,7455,41047,94143.0,12178935.0
2016-04-18,7474,7754,7407,7735,188727,97675.0,12178935.0
2016-04-19,7763,8005,7677,7677,86974,96944.0,12178935.0
2016-04-20,7715,7841,7599,7716,43883,97431.0,12178935.0
2016-04-21,7706,7879,7696,7716,27224,97431.0,12178935.0
2016-04-22,7619,8709,7619,8314,367752,104982.0,12178935.0
2016-04-25,8381,8554,8197,8429,167531,106444.0,12178935.0
2016-04-26,8381,8429,8207,8400,80388,106079.0,12178935.0
2016-04-27,8458,8554,8275,8314,71339,104982.0,12178935.0
2016-04-28,8303,8342,8033,8275,69036,104495.0,12178935.0
2016-04-29,8265,8381,8130,8285,74706,104617.0,12178935.0
2016-05-02,8284,8390,8033,8082,56402,102059.0,12178935.0
2016-05-03,8082,8168,7860,7995,59133,100963.0,12178935.0
2016-05-04,7995,8043,7725,7909,41785,99867.0,12178935.0
2016-05-09,7908,7908,7542,7716,60706,97431.0,12178935.0
2016-05-10,7706,7860,7619,7764,36651,98040.0,12178935.0
2016-05-11,7812,7812,7522,7716,51744,97431.0,12178935.0
2016-05-12,7706,7706,7522,7610,39101,96092.0,12178935.0
2016-05-13,7561,7763,7522,7706,24059,97310.0,12178935.0
2016-05-16,7657,7657,7387,7465,59248,94265.0,12178935.0
2016-05-17,7407,7455,7040,7098,106375,89637.0,12178935.0
2016-05-18,6895,7175,6895,6963,58146,87932.0,12178935.0
2016-05-19,7040,7108,6973,6983,25700,88175.0,12178935.0
2016-05-20,7050,7059,6895,6944,24533,87688.0,12178935.0
2016-05-23,6953,7108,6838,6915,53376,87323.0,12178935.0
2016-05-24,6992,7040,6828,6886,31863,86958.0,12178935.0
2016-05-25,6944,6992,6847,6992,42883,88297.0,12178935.0
2016-05-26,7040,7040,6924,6973,19637,88054.0,12178935.0
2016-05-27,6953,7088,6857,7021,31663,88663.0,12178935.0
2016-05-30,7021,7021,6895,6896,35065,87079.0,12178935.0
2016-05-31,6847,7108,6847,7089,24834,89515.0,12178935.0
2016-06-01,7001,7108,6944,7012,27706,88541.0,12178935.0
2016-06-02,7011,7069,6944,7069,59711,89272.0,12178935.0
2016-06-03,7079,8535,7079,8535,421127,107784.0,12178935.0
2016-06-07,8101,8120,7619,7812,439815,98649.0,12178935.0
2016-06-08,7706,7927,7696,7783,138550,98284.0,12178935.0
2016-06-09,7860,7860,7426,7513,159700,94874.0,12178935.0
2016-06-10,7445,7927,7445,7764,176771,98040.0,12178935.0
2016-06-13,7677,8024,7657,7802,111531,98528.0,12178935.0
2016-06-14,7783,7792,7609,7745,68038,97797.0,12178935.0
2016-06-15,7821,7821,7648,7687,36583,97066.0,12178935.0
2016-06-16,7686,7715,7426,7426,86636,93778.0,12178935.0
2016-06-17,7763,9075,7763,8179,1144995,103277.0,12178935.0
2016-06-20,8294,8381,7898,7976,196338,100720.0,12178935.0
2016-06-21,8005,8178,7918,7995,137392,100963.0,12178935.0
2016-06-22,8101,8149,7879,7995,92632,100963.0,12178935.0
2016-06-23,8140,8140,7802,7880,84414,99502.0,12178935.0
2016-06-24,7956,7966,7136,7311,243385,92316.0,12178935.0
2016-06-27,7146,7474,6963,7426,85793,93778.0,12178935.0
2016-06-28,7233,7667,7233,7590,58719,95848.0,12178935.0
2016-06-29,7571,7812,7571,7629,62297,96335.0,12178935.0
2016-06-30,7638,7918,7638,7851,77578,99137.0,12178935.0
2016-07-01,7850,7889,7763,7851,60392,99137.0,12178935.0
2016-07-04,7850,8111,7850,8015,59705,101207.0,12178935.0
2016-07-05,7956,8072,7908,7995,43474,100963.0,12178935.0
2016-07-06,7995,7995,7754,7812,41700,98649.0,12178935.0
2016-07-07,7812,7985,7773,7976,60972,100720.0,12178935.0
2016-07-08,8053,8255,7966,8150,114667,102912.0,12178935.0
2016-07-11,8159,8217,7947,8044,75701,101572.0,12178935.0
2016-07-12,7966,8130,7879,8044,42900,101572.0,12178935.0
2016-07-13,8303,8303,8024,8198,79128,103521.0,12178935.0
2016-07-14,8197,8197,8053,8092,37963,102181.0,12178935.0
