엘앤케이바이오(156100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-08,7980,8100,7900,8070,41614,86984.0,10778736.0
2018-11-09,8120,8120,7810,7950,18199,85691.0,10778736.0
2018-11-12,7950,7950,7420,7550,29414,81379.0,10778736.0
2018-11-13,7500,7600,7280,7560,20198,81487.0,10778736.0
2018-11-14,7560,7700,7420,7480,18466,80625.0,10778736.0
2018-11-15,7480,7580,7310,7450,25426,80302.0,10778736.0
2018-11-16,7400,9420,7400,8250,410104,88925.0,10778736.0
2018-11-19,8450,8450,8130,8210,122189,88493.0,10778736.0
2018-11-20,8140,9140,7990,8450,517864,91080.0,10778736.0
2018-11-21,8350,8480,8140,8400,65457,90541.0,10778736.0
2018-11-22,8480,8540,8280,8290,51806,89356.0,10778736.0
2018-11-23,8370,8410,8150,8200,30026,88386.0,10778736.0
2018-11-26,8080,8330,8080,8290,25951,89356.0,10778736.0
2018-11-27,8250,8420,8250,8260,16595,89032.0,10778736.0
2018-11-28,8360,8360,8160,8230,15995,88709.0,10778736.0
2018-11-29,8240,8300,8150,8240,20023,88817.0,10778736.0
2018-11-30,8130,8280,8040,8070,16282,86984.0,10778736.0
2018-12-03,8070,8250,8050,8200,31307,88386.0,10778736.0
2018-12-04,8290,8290,8080,8200,16226,88386.0,10778736.0
2018-12-05,8170,8170,7800,7940,44264,85583.0,10778736.0
2018-12-06,8000,8000,7460,7550,56859,81379.0,10778736.0
2018-12-07,7670,7750,7350,7410,27602,79870.0,10778736.0
2018-12-10,7410,7410,7180,7270,37122,78361.0,10778736.0
2018-12-11,7160,7260,6720,6980,59755,75236.0,10778736.0
2018-12-12,7160,7870,6980,7320,105037,78900.0,10778736.0
2018-12-13,7320,7370,7170,7240,27354,78038.0,10778736.0
2018-12-14,7310,7310,7130,7180,16804,77391.0,10778736.0
2018-12-17,7250,7250,6990,7070,26420,76206.0,10778736.0
2018-12-18,6820,7290,6820,7060,25946,76098.0,10778736.0
2018-12-19,7200,7220,7010,7130,21043,76852.0,10778736.0
2018-12-20,7130,7370,6980,7330,47157,79008.0,10778736.0
2018-12-21,7400,8360,7220,7390,356057,79655.0,10778736.0
2018-12-24,7270,7380,7110,7120,26864,76745.0,10778736.0
2018-12-26,6990,7110,6950,7100,21563,76529.0,10778736.0
2018-12-27,7160,7290,7070,7130,23044,76852.0,10778736.0
2018-12-28,7190,7300,7120,7170,14071,77284.0,10778736.0
2019-01-02,7160,7290,7120,7150,23470,77068.0,10778736.0
2019-01-03,7140,7300,7020,7100,34156,76529.0,10778736.0
2019-01-04,7030,7220,7000,7150,14201,77068.0,10778736.0
2019-01-07,7260,7440,7110,7300,39368,78685.0,10778736.0
2019-01-08,7600,7800,7260,7350,70548,79224.0,10778736.0
2019-01-09,7350,7410,7200,7300,46341,78685.0,10778736.0
2019-01-10,7280,7470,7280,7360,26321,79331.0,10778736.0
2019-01-11,7330,7540,7290,7340,50874,79116.0,10778736.0
2019-01-14,7340,7650,7300,7430,46202,80086.0,10778736.0
2019-01-15,7430,7690,7430,7690,71354,82888.0,10778736.0
2019-01-16,7850,7850,7570,7670,22328,82673.0,10778736.0
2019-01-17,7660,7700,7510,7600,24740,81918.0,10778736.0
2019-01-18,7540,7640,7460,7580,22243,81703.0,10778736.0
2019-01-21,7670,7800,7440,7560,37259,81487.0,10778736.0
2019-01-22,7560,7700,7450,7630,28036,82242.0,10778736.0
2019-01-23,7600,7630,7510,7560,10225,81487.0,10778736.0
2019-01-24,7510,7640,7500,7560,15732,81487.0,10778736.0
2019-01-25,7630,7640,7500,7560,15370,81487.0,10778736.0
2019-01-28,7530,7660,7510,7650,29760,82457.0,10778736.0
2019-01-29,7640,7860,7530,7800,63497,84074.0,10778736.0
2019-01-30,7890,7890,7690,7790,23305,83966.0,10778736.0
2019-01-31,7800,7890,7730,7790,18486,83966.0,10778736.0
2019-02-01,7870,7870,7720,7800,21175,84074.0,10778736.0
2019-02-07,7800,7930,7680,7780,10043,83859.0,10778736.0
2019-02-08,7700,7890,7680,7820,26143,84290.0,10778736.0
2019-02-11,7900,8080,7780,8010,57619,86338.0,10778736.0
2019-02-12,8010,8010,7870,8010,31018,86338.0,10778736.0
2019-02-13,8170,8170,7890,7990,31382,86122.0,10778736.0
2019-02-14,7980,8060,7900,7940,14881,85583.0,10778736.0
2019-02-15,7930,7930,7220,7340,188028,79116.0,10778736.0
2019-02-18,7330,7390,7180,7270,108506,78361.0,10778736.0
2019-02-19,7240,7330,7200,7330,42415,79008.0,10778736.0
2019-02-20,7360,7380,7280,7330,43825,79008.0,10778736.0
2019-02-21,7300,7380,7290,7330,19424,79008.0,10778736.0
2019-02-22,7330,7340,7140,7180,45715,77391.0,10778736.0
2019-02-25,7100,7380,7100,7380,46924,79547.0,10778736.0
2019-02-26,7350,7370,7260,7330,22428,79008.0,10778736.0
2019-02-27,7320,7360,7250,7300,19435,78685.0,10778736.0
2019-02-28,7300,7370,6860,6860,77459,73942.0,10778736.0
2019-03-04,7010,7160,6990,7030,49631,75775.0,10778736.0
2019-03-05,7040,7220,7030,7140,37332,76960.0,10778736.0
2019-03-06,7200,7210,6950,7010,45735,75559.0,10778736.0
2019-03-07,7010,7200,6910,7130,46817,76852.0,10778736.0
2019-03-08,7040,7180,7040,7110,13247,76637.0,10778736.0
2019-03-11,7110,7150,6940,6960,31300,75020.0,10778736.0
2019-03-12,6920,7200,6920,7090,63458,76421.0,10778736.0
2019-03-13,7100,7450,7060,7400,81862,79763.0,10778736.0
2019-03-14,7390,7480,7310,7380,57456,79547.0,10778736.0
2019-03-15,7380,7500,7200,7250,58073,78146.0,10778736.0
2019-03-18,7390,7390,7210,7250,20219,78146.0,10778736.0
2019-03-19,7340,7340,6980,7010,57072,75559.0,10778736.0
2019-03-20,0,0,0,7010,0,75559.0,10778736.0
2019-03-21,0,0,0,7010,0,,
2019-03-22,0,0,0,7010,0,,
2019-03-25,0,0,0,7010,0,,
2019-03-26,0,0,0,7010,0,,
2019-03-27,0,0,0,7010,0,,
2019-03-28,0,0,0,7010,0,,
2019-03-29,0,0,0,7010,0,,
2019-04-01,0,0,0,7010,0,,
2019-04-02,0,0,0,7010,0,,
2019-04-03,0,0,0,7010,0,,
2019-04-04,0,0,0,7010,0,,
2019-04-05,0,0,0,7010,0,,
2019-04-08,0,0,0,7010,0,,
2019-04-09,0,0,0,7010,0,,
2019-04-10,0,0,0,7010,0,,
2019-04-11,0,0,0,7010,0,,
2019-04-12,0,0,0,7010,0,,
2019-04-15,0,0,0,7010,0,,
2019-04-16,0,0,0,7010,0,,
2019-04-17,0,0,0,7010,0,,
2019-04-18,0,0,0,7010,0,,
2019-04-19,0,0,0,7010,0,,
2019-04-22,0,0,0,7010,0,,
2019-04-23,0,0,0,7010,0,,
2019-04-24,0,0,0,7010,0,,
2019-04-25,0,0,0,7010,0,,
2019-04-26,0,0,0,7010,0,,
2019-04-29,0,0,0,7010,0,,
2019-04-30,0,0,0,7010,0,,
2019-05-02,0,0,0,7010,0,,
2019-05-03,0,0,0,7010,0,,
2019-05-07,0,0,0,7010,0,,
2019-05-08,0,0,0,7010,0,,
2019-05-09,0,0,0,7010,0,,
2019-05-10,0,0,0,7010,0,,
2019-05-13,0,0,0,7010,0,,
2019-05-14,0,0,0,7010,0,,
2019-05-15,0,0,0,7010,0,,
2019-05-16,0,0,0,7010,0,,
2019-05-17,0,0,0,7010,0,,
2019-05-20,0,0,0,7010,0,,
2019-05-21,0,0,0,7010,0,,
2019-05-22,0,0,0,7010,0,,
2019-05-23,0,0,0,7010,0,,
2019-05-24,0,0,0,7010,0,,
2019-05-27,0,0,0,7010,0,,
2019-05-28,0,0,0,7010,0,,
2019-05-29,0,0,0,7010,0,,
2019-05-30,0,0,0,7010,0,,
2019-05-31,0,0,0,7010,0,,
2019-06-03,0,0,0,7010,0,,
2019-06-04,0,0,0,7010,0,,
2019-06-05,0,0,0,7010,0,,
2019-06-07,0,0,0,7010,0,,
2019-06-10,0,0,0,7010,0,,
2019-06-11,0,0,0,7010,0,,
2019-06-12,0,0,0,7010,0,,
2019-06-13,0,0,0,7010,0,,
2019-06-14,0,0,0,7010,0,,
2019-06-17,0,0,0,7010,0,,
2019-06-18,0,0,0,7010,0,,
2019-06-19,0,0,0,7010,0,,
2019-06-20,0,0,0,7010,0,,
2019-06-21,0,0,0,7010,0,,
2019-06-24,0,0,0,7010,0,,
2019-06-25,0,0,0,7010,0,,
2019-06-26,0,0,0,7010,0,,
2019-06-27,0,0,0,7010,0,,
2019-06-28,0,0,0,7010,0,,
2019-07-01,0,0,0,7010,0,,
2019-07-02,0,0,0,7010,0,,
2019-07-03,0,0,0,7010,0,,
2019-07-04,0,0,0,7010,0,,
2019-07-05,0,0,0,7010,0,,
2019-07-08,0,0,0,7010,0,,
2019-07-09,0,0,0,7010,0,,
2019-07-10,0,0,0,7010,0,,
2019-07-11,0,0,0,7010,0,,
2019-07-12,0,0,0,7010,0,,
2019-07-15,0,0,0,7010,0,,
2019-07-16,0,0,0,7010,0,,
2019-07-17,0,0,0,7010,0,,
2019-07-18,0,0,0,7010,0,,
2019-07-19,0,0,0,7010,0,,
2019-07-22,0,0,0,7010,0,,
2019-07-23,0,0,0,7010,0,,
2019-07-24,0,0,0,7010,0,,
2019-07-25,0,0,0,7010,0,,
2019-07-26,0,0,0,7010,0,,
2019-07-29,0,0,0,7010,0,,
2019-07-30,0,0,0,7010,0,,
2019-07-31,0,0,0,7010,0,,
2019-08-01,0,0,0,7010,0,,
2019-08-02,0,0,0,7010,0,,
2019-08-05,0,0,0,7010,0,,
2019-08-06,0,0,0,7010,0,,
2019-08-07,0,0,0,7010,0,,
2019-08-08,0,0,0,7010,0,,
2019-08-09,0,0,0,7010,0,,
2019-08-12,0,0,0,7010,0,,
2019-08-13,0,0,0,7010,0,,
2019-08-14,0,0,0,7010,0,,
2019-08-16,0,0,0,7010,0,,
2019-08-19,0,0,0,7010,0,,
2019-08-20,0,0,0,7010,0,,
2019-08-21,0,0,0,7010,0,,
2019-08-22,0,0,0,7010,0,,
2019-08-23,0,0,0,7010,0,,
2019-08-26,0,0,0,7010,0,,
2019-08-27,0,0,0,7010,0,,
2019-08-28,0,0,0,7010,0,,
2019-08-29,0,0,0,7010,0,,
2019-08-30,0,0,0,7010,0,,
2019-09-02,0,0,0,7010,0,,
2019-09-03,0,0,0,7010,0,,
2019-09-04,0,0,0,7010,0,,
2019-09-05,0,0,0,7010,0,,
2019-09-06,0,0,0,7010,0,,
2019-09-09,0,0,0,7010,0,,
2019-09-10,0,0,0,7010,0,,
2019-09-11,0,0,0,7010,0,,
2019-09-16,0,0,0,7010,0,,
2019-09-17,0,0,0,7010,0,,
2019-09-18,0,0,0,7010,0,,
2019-09-19,0,0,0,7010,0,,
2019-09-20,0,0,0,7010,0,,
2019-09-23,0,0,0,7010,0,,
2019-09-24,0,0,0,7010,0,,
2019-09-25,0,0,0,7010,0,,
2019-09-26,0,0,0,7010,0,,
2019-09-27,0,0,0,7010,0,,
2019-09-30,0,0,0,7010,0,,
2019-10-01,0,0,0,7010,0,,
2019-10-02,0,0,0,7010,0,,
2019-10-04,0,0,0,7010,0,,
2019-10-07,0,0,0,7010,0,,
