농우바이오(054050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-27,23050,23300,22950,23150,36131,331045.0,14300000.0
2015-11-30,23000,23050,22400,22600,58484,323180.0,14300000.0
2015-12-01,22500,22850,22450,22800,29367,326040.0,14300000.0
2015-12-02,22900,22900,22500,22550,27956,322465.0,14300000.0
2015-12-03,22550,22600,22050,22150,41077,316745.0,14300000.0
2015-12-04,22050,22150,21350,21450,80158,306735.0,14300000.0
2015-12-07,21550,21600,21350,21400,31743,306020.0,14300000.0
2015-12-08,21600,21650,21250,21550,36718,308165.0,14300000.0
2015-12-09,21500,21650,21250,21300,30981,304590.0,14300000.0
2015-12-10,21300,21500,21050,21300,26879,304590.0,14300000.0
2015-12-11,21400,21400,21150,21150,26533,302445.0,14300000.0
2015-12-14,20900,20900,20100,20300,77964,290290.0,14300000.0
2015-12-15,20200,20650,20100,20400,35910,291720.0,14300000.0
2015-12-16,20500,21000,20400,20900,49620,298870.0,14300000.0
2015-12-17,21000,21300,20750,21250,23076,303875.0,14300000.0
2015-12-18,21100,21450,20950,21350,24390,305305.0,14300000.0
2015-12-21,21100,21950,21100,21950,50348,313885.0,14300000.0
2015-12-22,21800,22000,21500,21650,34800,309595.0,14300000.0
2015-12-23,21800,21900,21600,21750,24115,311025.0,14300000.0
2015-12-24,21850,21900,21500,21700,19590,310310.0,14300000.0
2015-12-28,21600,21800,21400,21650,15207,309595.0,14300000.0
2015-12-29,21500,22000,21500,21900,28870,313170.0,14300000.0
2015-12-30,21750,22050,21750,21800,21814,311740.0,14300000.0
2016-01-04,21800,22000,21350,21400,23361,306020.0,14300000.0
2016-01-05,21100,21950,21100,21600,34698,308880.0,14300000.0
2016-01-06,21600,21750,21300,21650,30866,309595.0,14300000.0
2016-01-07,21650,21850,21250,21600,23876,308880.0,14300000.0
2016-01-08,21400,22650,21350,22650,128798,323895.0,14300000.0
2016-01-11,22650,22700,22150,22350,59813,319605.0,14300000.0
2016-01-12,22350,22500,22000,22100,39545,316030.0,14300000.0
2016-01-13,22200,22250,21750,22000,54702,314600.0,14300000.0
2016-01-14,21600,22200,21200,22200,53547,317460.0,14300000.0
2016-01-15,22100,22750,21850,22000,57263,314600.0,14300000.0
2016-01-18,21800,22000,21600,21600,21237,308880.0,14300000.0
2016-01-19,21500,22250,21500,22000,52905,314600.0,14300000.0
2016-01-20,22100,23000,21750,22200,102604,317460.0,14300000.0
2016-01-21,22250,22450,21500,22400,50314,320320.0,14300000.0
2016-01-22,22300,23000,22300,22450,72505,321035.0,14300000.0
2016-01-25,22800,22950,22350,22500,59716,321750.0,14300000.0
2016-01-26,22200,22600,22150,22550,26022,322465.0,14300000.0
2016-01-27,22400,23300,22400,23300,97648,333190.0,14300000.0
2016-01-28,23350,23550,22750,23200,76250,331760.0,14300000.0
2016-01-29,23250,23350,22800,22950,31857,328185.0,14300000.0
2016-02-01,23100,23500,22850,23350,52036,333905.0,14300000.0
2016-02-02,23450,23500,23050,23250,39431,332475.0,14300000.0
2016-02-03,23050,24550,23050,24300,190180,347490.0,14300000.0
2016-02-04,24600,24950,23850,24100,143460,344630.0,14300000.0
2016-02-05,24200,24400,23200,23600,78297,337480.0,14300000.0
2016-02-11,23000,23350,22750,23100,79992,330330.0,14300000.0
2016-02-12,23000,23100,21950,22400,107722,320320.0,14300000.0
2016-02-15,22700,22700,22000,22400,53912,320320.0,14300000.0
2016-02-16,22400,22900,22350,22500,79332,321750.0,14300000.0
2016-02-17,22650,22700,22000,22150,53432,316745.0,14300000.0
2016-02-18,22300,22650,22100,22250,66146,318175.0,14300000.0
2016-02-19,22400,22450,22200,22200,23348,317460.0,14300000.0
2016-02-22,22250,22900,22200,22900,62179,327470.0,14300000.0
2016-02-23,23000,23100,22550,23050,88660,329615.0,14300000.0
2016-02-24,23050,23350,22600,22850,103564,326755.0,14300000.0
2016-02-25,22900,22950,22550,22800,56172,326040.0,14300000.0
2016-02-26,23000,23000,22500,22600,43015,323180.0,14300000.0
2016-02-29,22550,22700,22300,22550,47496,322465.0,14300000.0
2016-03-02,22800,22950,22450,22500,47922,321750.0,14300000.0
2016-03-03,22650,22650,22200,22450,96496,321035.0,14300000.0
2016-03-04,22550,22800,22500,22750,55062,325325.0,14300000.0
2016-03-07,22900,23300,22750,23000,104652,328900.0,14300000.0
2016-03-08,23000,23300,22650,22700,40107,324610.0,14300000.0
2016-03-09,22750,22950,22400,22950,75877,328185.0,14300000.0
2016-03-10,22950,23000,22650,22900,32641,327470.0,14300000.0
2016-03-11,22900,22950,22650,22700,22250,324610.0,14300000.0
2016-03-14,22700,22900,22500,22600,31979,323180.0,14300000.0
2016-03-15,22700,22750,22450,22550,24992,322465.0,14300000.0
2016-03-16,22400,22650,22400,22550,20232,322465.0,14300000.0
2016-03-17,22600,22800,22450,22500,49755,321750.0,14300000.0
2016-03-18,22500,22750,22400,22400,75510,320320.0,14300000.0
2016-03-21,22550,22550,22150,22200,60419,317460.0,14300000.0
2016-03-22,22100,22200,21850,22000,65397,314600.0,14300000.0
2016-03-23,22000,22200,21800,22150,58074,316745.0,14300000.0
2016-03-24,22150,22250,21900,22150,25337,316745.0,14300000.0
2016-03-25,22150,22150,21850,22050,35147,315315.0,14300000.0
2016-03-28,22050,22350,21750,21900,43021,313170.0,14300000.0
2016-03-29,21950,22150,21800,21850,37495,312455.0,14300000.0
2016-03-30,21950,22100,21600,21800,61168,311740.0,14300000.0
2016-03-31,21800,22200,21700,22100,35620,316030.0,14300000.0
2016-04-01,22100,22250,21850,22000,26470,314600.0,14300000.0
2016-04-04,21900,22250,21900,22250,23336,318175.0,14300000.0
2016-04-05,22300,22450,22150,22150,39784,316745.0,14300000.0
2016-04-06,22100,22400,21900,22350,55625,319605.0,14300000.0
2016-04-07,22350,22450,22150,22450,49763,321035.0,14300000.0
2016-04-08,22600,22650,22400,22600,34925,323180.0,14300000.0
2016-04-11,22650,22750,22500,22750,34345,325325.0,14300000.0
2016-04-12,22750,22850,22550,22700,22299,324610.0,14300000.0
2016-04-14,22600,22950,22600,22900,55380,327470.0,14300000.0
2016-04-15,22750,22850,22450,22700,20577,324610.0,14300000.0
2016-04-18,22600,22700,22450,22550,24823,322465.0,14300000.0
2016-04-19,22550,22700,22400,22700,17720,324610.0,14300000.0
2016-04-20,22700,22700,22450,22500,18550,321750.0,14300000.0
2016-04-21,22600,23050,22500,23000,69130,328900.0,14300000.0
2016-04-22,22850,23150,22750,23000,27912,328900.0,14300000.0
2016-04-25,23000,23200,22950,23050,23504,329615.0,14300000.0
2016-04-26,23050,23150,22950,23050,26119,329615.0,14300000.0
2016-04-27,22900,23450,22900,23100,50817,330330.0,14300000.0
2016-04-28,23150,23300,23050,23100,36709,330330.0,14300000.0
2016-04-29,23100,23450,22800,23400,46759,334620.0,14300000.0
2016-05-02,23450,24850,23350,24450,329914,349635.0,14300000.0
2016-05-03,24600,25250,24100,25100,249066,358930.0,14300000.0
2016-05-04,24900,25150,24250,24600,131885,351780.0,14300000.0
2016-05-09,24650,24950,24450,24700,49115,353210.0,14300000.0
2016-05-10,24900,25400,24200,24200,132992,346060.0,14300000.0
2016-05-11,24400,24900,24150,24850,74645,355355.0,14300000.0
2016-05-12,24750,25200,24550,24750,37187,353925.0,14300000.0
2016-05-13,24800,24900,24450,24850,36371,355355.0,14300000.0
2016-05-16,25000,25100,24550,25000,75395,357500.0,14300000.0
2016-05-17,25050,25400,24650,25050,52470,358215.0,14300000.0
2016-05-18,25100,25100,24050,24400,118116,348920.0,14300000.0
2016-05-19,24200,24500,24000,24200,48381,346060.0,14300000.0
2016-05-20,24300,24750,24300,24600,40915,351780.0,14300000.0
2016-05-23,24700,25200,24550,25150,52291,359645.0,14300000.0
2016-05-24,25300,25500,25050,25100,97850,358930.0,14300000.0
2016-05-25,25450,25550,25100,25100,97295,358930.0,14300000.0
2016-05-26,25150,25650,25000,25500,143964,364650.0,14300000.0
2016-05-27,25600,25650,25250,25450,84983,363935.0,14300000.0
2016-05-30,25400,25550,25050,25100,53584,358930.0,14300000.0
2016-05-31,25300,25650,24750,24950,92844,356785.0,14300000.0
2016-06-01,24950,25200,24600,25150,68140,359645.0,14300000.0
2016-06-02,25300,26750,25200,26600,234013,380380.0,14300000.0
2016-06-03,26950,26950,25900,26000,157875,371800.0,14300000.0
2016-06-07,26050,26550,25850,26350,85762,376805.0,14300000.0
2016-06-08,26250,27000,26250,27000,125568,386100.0,14300000.0
2016-06-09,27100,27100,26500,26850,98088,383955.0,14300000.0
2016-06-10,26750,26950,26150,26800,106166,383240.0,14300000.0
2016-06-13,26550,27250,26550,26650,77899,381095.0,14300000.0
2016-06-14,26700,26800,26250,26550,48293,379665.0,14300000.0
2016-06-15,26500,27250,26300,27200,81913,388960.0,14300000.0
2016-06-16,26950,27350,26400,26800,90159,383240.0,14300000.0
2016-06-17,26800,27050,26400,26650,58021,381095.0,14300000.0
2016-06-20,27000,27150,26750,26950,37124,385385.0,14300000.0
2016-06-21,27100,27150,26450,26550,29173,379665.0,14300000.0
2016-06-22,26600,26800,26300,26700,71355,381810.0,14300000.0
2016-06-23,26550,26800,25750,26250,75413,375375.0,14300000.0
2016-06-24,26250,26450,24700,25000,135722,357500.0,14300000.0
2016-06-27,24500,25550,24500,25400,83116,363220.0,14300000.0
2016-06-28,25400,25700,25100,25450,69610,363935.0,14300000.0
2016-06-29,25900,26100,25600,25950,54720,371085.0,14300000.0
2016-06-30,26100,26100,25500,25500,46157,364650.0,14300000.0
2016-07-01,25750,26350,25500,26050,65712,372515.0,14300000.0
2016-07-04,26150,26150,25700,25750,24848,368225.0,14300000.0
2016-07-05,26000,26000,25150,25350,35095,362505.0,14300000.0
2016-07-06,25300,25350,24900,25000,27777,357500.0,14300000.0
2016-07-07,25050,25300,24900,25100,43097,358930.0,14300000.0
2016-07-08,25200,25250,24550,24650,59941,352495.0,14300000.0
2016-07-11,24600,24900,24050,24700,78034,353210.0,14300000.0
2016-07-12,24750,24900,24200,24200,57875,346060.0,14300000.0
2016-07-13,24200,24900,24200,24850,45990,355355.0,14300000.0
2016-07-14,24700,24900,24500,24800,30502,354640.0,14300000.0
2016-07-15,24700,24900,24100,24250,59245,346775.0,14300000.0
2016-07-18,24250,24450,24050,24100,34816,344630.0,14300000.0
2016-07-19,24250,24400,24100,24300,25418,347490.0,14300000.0
2016-07-20,24300,24550,24050,24150,37116,345345.0,14300000.0
2016-07-21,24250,24450,23600,23750,89064,339625.0,14300000.0
2016-07-22,23700,24000,23700,23900,35002,341770.0,14300000.0
2016-07-25,23950,24350,23850,24350,50548,348205.0,14300000.0
2016-07-26,24350,24400,24000,24300,31417,347490.0,14300000.0
2016-07-27,24300,24500,24100,24400,31605,348920.0,14300000.0
2016-07-28,24450,24450,24100,24350,20050,348205.0,14300000.0
2016-07-29,24200,24350,23600,23850,54745,341055.0,14300000.0
2016-08-01,23850,24050,23200,23200,57550,331760.0,14300000.0
2016-08-02,23250,24550,23250,24150,75851,345345.0,14300000.0
2016-08-03,24150,24400,23850,24150,20250,345345.0,14300000.0
2016-08-04,24150,24250,23500,23700,24913,338910.0,14300000.0
2016-08-05,23700,23750,23100,23250,38516,332475.0,14300000.0
2016-08-08,23200,23650,23050,23650,29249,338195.0,14300000.0
2016-08-09,23700,23750,23500,23600,16639,337480.0,14300000.0
2016-08-10,23550,23800,23500,23650,24806,338195.0,14300000.0
2016-08-11,23800,24350,23550,23900,44980,341770.0,14300000.0
2016-08-12,23850,24150,23700,23800,28338,340340.0,14300000.0
2016-08-16,23750,23800,22950,23000,125285,328900.0,14300000.0
2016-08-17,23100,23100,22500,22600,70209,323180.0,14300000.0
2016-08-18,22600,22850,22500,22750,34117,325325.0,14300000.0
2016-08-19,22600,22850,22600,22600,25089,323180.0,14300000.0
2016-08-22,22700,22700,22350,22500,20298,321750.0,14300000.0
2016-08-23,22400,23050,22350,22400,43376,320320.0,14300000.0
2016-08-24,22350,22750,22350,22600,28668,323180.0,14300000.0
2016-08-25,22600,22600,22250,22400,26673,320320.0,14300000.0
2016-08-26,22300,22600,22100,22100,23969,316030.0,14300000.0
2016-08-29,22100,22400,21750,21850,39205,312455.0,14300000.0
2016-08-30,21750,22300,21650,21800,31869,311740.0,14300000.0
2016-08-31,22050,22100,21450,21700,30336,310310.0,14300000.0
2016-09-01,21550,21750,21250,21650,35838,309595.0,14300000.0
2016-09-02,21650,21900,21500,21850,30336,312455.0,14300000.0
2016-09-05,21900,22100,21700,21900,23834,313170.0,14300000.0
2016-09-06,22000,22000,21700,21800,25762,311740.0,14300000.0
2016-09-07,21950,21950,21550,21750,33701,311025.0,14300000.0
2016-09-08,21750,21800,21400,21800,28249,311740.0,14300000.0
2016-09-09,21700,21800,21350,21500,47523,307450.0,14300000.0
2016-09-12,21350,21500,21150,21200,29573,303160.0,14300000.0
2016-09-13,21450,21450,21050,21450,33500,306735.0,14300000.0
2016-09-19,21500,21850,21350,21700,30290,310310.0,14300000.0
2016-09-20,21700,21750,21350,21550,36940,308165.0,14300000.0
2016-09-21,21550,23300,21500,22700,136609,324610.0,14300000.0
2016-09-22,22950,22950,22200,22300,43364,318890.0,14300000.0
2016-09-23,22350,22700,22100,22650,35976,323895.0,14300000.0
2016-09-26,22750,22750,22100,22450,147868,321035.0,14300000.0
2016-09-27,22650,22850,22300,22400,46414,320320.0,14300000.0
2016-09-28,22350,22400,21900,21950,86108,313885.0,14300000.0
2016-09-29,22150,22150,21800,21900,152404,313170.0,14300000.0
2016-09-30,22100,22250,21400,21450,113420,306735.0,14300000.0
2016-10-04,21500,21650,21000,21050,149843,301015.0,14300000.0
2016-10-05,21100,21750,21100,21350,89609,305305.0,14300000.0
2016-10-06,21450,21500,21200,21500,34534,307450.0,14300000.0
2016-10-07,21300,21450,21050,21050,49243,301015.0,14300000.0
2016-10-10,21050,21200,20900,20900,47847,298870.0,14300000.0
2016-10-11,21150,21150,20900,21150,34758,302445.0,14300000.0
2016-10-12,21150,21350,21000,21250,42886,303875.0,14300000.0
2016-10-13,21250,21300,20950,21000,32574,300300.0,14300000.0
2016-10-14,21100,21350,20950,21150,31161,302445.0,14300000.0
2016-10-17,21200,21450,21100,21400,36423,306020.0,14300000.0
2016-10-18,21400,21600,21200,21500,39376,307450.0,14300000.0
2016-10-19,21400,21550,21200,21450,23016,306735.0,14300000.0
2016-10-20,21400,21400,21050,21150,34286,302445.0,14300000.0
2016-10-21,21150,21250,21000,21200,34566,303160.0,14300000.0
2016-10-24,21150,21300,20900,21100,52836,301730.0,14300000.0
2016-10-25,21050,21150,20500,20750,81398,296725.0,14300000.0
2016-10-26,20600,20850,20550,20850,37254,298155.0,14300000.0
2016-10-27,20850,21200,20850,21000,22294,300300.0,14300000.0
2016-10-28,21000,21200,20800,20850,29482,298155.0,14300000.0
2016-10-31,20800,21100,20750,20950,41717,299585.0,14300000.0
2016-11-01,21050,21150,20600,20850,41747,298155.0,14300000.0
2016-11-02,20850,20900,19950,20050,75120,286715.0,14300000.0
2016-11-03,20000,20300,19950,20150,48253,288145.0,14300000.0
2016-11-04,20150,20350,19900,20100,45466,287430.0,14300000.0
2016-11-07,20000,20250,19700,20000,59638,286000.0,14300000.0
2016-11-08,20000,20050,19700,19850,61750,283855.0,14300000.0
2016-11-09,19950,19950,18750,19200,113170,274560.0,14300000.0
2016-11-10,19500,19650,19350,19450,69212,278135.0,14300000.0
2016-11-11,19000,19200,18800,19000,88454,271700.0,14300000.0
2016-11-14,19000,19050,16150,16850,730176,240955.0,14300000.0
2016-11-15,16950,17200,16500,16700,157869,238810.0,14300000.0
2016-11-16,16650,17100,16600,17100,99056,244530.0,14300000.0
2016-11-17,17050,17150,16600,16650,115399,238095.0,14300000.0
2016-11-18,16650,16950,16600,16800,84737,240240.0,14300000.0
2016-11-21,16750,16950,16500,16550,47617,236665.0,14300000.0
2016-11-22,16750,16750,16100,16350,100495,233805.0,14300000.0
2016-11-23,16200,16550,16100,16400,35021,234520.0,14300000.0
2016-11-24,16500,16700,15800,16150,109282,230945.0,14300000.0
2016-11-25,16100,16250,15950,16150,34415,230945.0,14300000.0
2016-11-28,16100,16250,15350,15700,119840,224510.0,14300000.0
2016-11-29,15600,15900,15400,15550,78452,222365.0,14300000.0
2016-11-30,15550,15600,15300,15350,65427,219505.0,14300000.0
2016-12-01,15350,15900,15350,15400,53271,220220.0,14300000.0
2016-12-02,15450,15550,14600,14900,125707,213070.0,14300000.0
2016-12-05,15050,15050,14500,14750,138564,210925.0,14300000.0
2016-12-06,14850,15150,14700,14750,66217,210925.0,14300000.0
2016-12-07,14800,14850,14500,14850,82230,212355.0,14300000.0
2016-12-08,14850,15150,14800,14950,79508,213785.0,14300000.0
2016-12-09,15000,15550,14950,15450,71627,220935.0,14300000.0
2016-12-12,15450,15800,15350,15650,78561,223795.0,14300000.0
2016-12-13,15650,16150,15450,16100,60475,230230.0,14300000.0
2016-12-14,16150,16150,15950,15950,34606,228085.0,14300000.0
2016-12-15,16100,16400,15800,16350,55459,233805.0,14300000.0
2016-12-16,16350,16400,16100,16300,34005,233090.0,14300000.0
2016-12-19,16350,16400,16050,16300,24870,233090.0,14300000.0
2016-12-20,16300,16550,16050,16300,50399,233090.0,14300000.0
2016-12-21,16250,16400,15900,16200,104219,231660.0,14300000.0
2016-12-22,16050,16150,15900,15950,40865,228085.0,14300000.0
2016-12-23,15850,16100,15750,16050,29494,229515.0,14300000.0
2016-12-26,16150,16150,15850,16050,36048,229515.0,14300000.0
2016-12-27,15900,16150,15900,16100,40226,230230.0,14300000.0
2016-12-28,16100,16100,15800,16000,55150,228800.0,14300000.0
2016-12-29,16150,16150,15900,15950,32737,228085.0,14300000.0
2017-01-02,15950,16100,15700,16000,42041,228800.0,14300000.0
2017-01-03,15900,16200,15800,15950,124235,228085.0,14300000.0
2017-01-04,15900,16200,15850,16100,47927,230230.0,14300000.0
2017-01-05,16150,16550,16150,16400,73913,234520.0,14300000.0
2017-01-06,16500,16550,16050,16250,45068,232375.0,14300000.0
2017-01-09,16250,16300,15950,16200,84823,231660.0,14300000.0
2017-01-10,16100,16350,15950,15950,58970,228085.0,14300000.0
2017-01-11,15950,16000,15800,15900,52306,227370.0,14300000.0
2017-01-12,16100,16100,15850,15950,38147,228085.0,14300000.0
2017-01-13,15850,16050,15750,15950,54430,228085.0,14300000.0
2017-01-16,15800,16000,15400,15750,66464,225225.0,14300000.0
2017-01-17,15600,15750,15350,15500,57144,221650.0,14300000.0
2017-01-18,15400,15850,15350,15600,41315,223080.0,14300000.0
2017-01-19,15500,15600,15400,15400,36592,220220.0,14300000.0
2017-01-20,15550,15650,15250,15450,47410,220935.0,14300000.0
2017-01-23,15400,15650,15400,15450,19891,220935.0,14300000.0
2017-01-24,15450,15500,15250,15400,44931,220220.0,14300000.0
2017-01-25,15500,15500,15000,15150,60311,216645.0,14300000.0
2017-01-26,15100,15350,15050,15200,31101,217360.0,14300000.0
2017-01-31,15200,15450,15150,15400,24709,220220.0,14300000.0
2017-02-01,15450,15700,15350,15600,24541,223080.0,14300000.0
2017-02-02,15600,15850,15400,15550,45530,222365.0,14300000.0
2017-02-03,15550,15600,15100,15450,50648,220935.0,14300000.0
2017-02-06,15450,15450,15200,15250,34016,218075.0,14300000.0
2017-02-07,15350,15500,15150,15250,25773,218075.0,14300000.0
2017-02-08,15300,15400,15150,15150,48384,216645.0,14300000.0
2017-02-09,15150,15400,15150,15350,16441,219505.0,14300000.0
2017-02-10,15400,15800,15350,15700,32756,224510.0,14300000.0
2017-02-13,15700,15700,15500,15600,22565,223080.0,14300000.0
2017-02-14,15650,15800,15550,15700,40222,224510.0,14300000.0
2017-02-15,15700,15800,15600,15800,25296,225940.0,14300000.0
2017-02-16,15750,16400,15750,16150,101829,230945.0,14300000.0
2017-02-17,16150,16300,15950,16200,45542,231660.0,14300000.0
2017-02-20,16200,16300,16050,16200,46251,231660.0,14300000.0
2017-02-21,16350,16350,16100,16200,31089,231660.0,14300000.0
2017-02-22,16300,16300,15950,16200,39906,231660.0,14300000.0
2017-02-23,16300,16300,15950,16200,45414,231660.0,14300000.0
2017-02-24,16250,16300,16000,16000,35159,228800.0,14300000.0
2017-02-27,16000,16150,15950,16150,12128,230945.0,14300000.0
2017-02-28,16150,16200,16000,16100,32779,230230.0,14300000.0
2017-03-02,16200,16400,16100,16300,19582,233090.0,14300000.0
2017-03-03,16200,16200,15900,16000,41894,228800.0,14300000.0
2017-03-06,15800,15900,15500,15600,66316,223080.0,14300000.0
2017-03-07,15700,15900,15650,15800,23820,225940.0,14300000.0
2017-03-08,15850,15900,15650,15750,23891,225225.0,14300000.0
2017-03-09,15800,15850,15450,15650,46315,223795.0,14300000.0
2017-03-10,15650,15750,15400,15650,27375,223795.0,14300000.0
2017-03-13,15700,15750,15600,15750,40123,225225.0,14300000.0
2017-03-14,15800,15850,15550,15700,19657,224510.0,14300000.0
2017-03-15,15700,15850,15500,15750,23682,225225.0,14300000.0
2017-03-16,15850,15850,15600,15800,35337,225940.0,14300000.0
2017-03-17,15750,15850,15700,15800,27979,225940.0,14300000.0
2017-03-20,15650,15850,15600,15650,21814,223795.0,14300000.0
2017-03-21,15650,15850,15600,15650,19344,223795.0,14300000.0
2017-03-22,15650,15700,15350,15550,34991,222365.0,14300000.0
2017-03-23,15550,15750,15500,15650,30743,223795.0,14300000.0
2017-03-24,15650,15700,15550,15600,21365,223080.0,14300000.0
2017-03-27,15600,15700,15500,15600,21479,223080.0,14300000.0
2017-03-28,15550,15950,15550,15900,36787,227370.0,14300000.0
2017-03-29,15950,15950,15750,15850,24888,226655.0,14300000.0
2017-03-30,15800,15900,15650,15750,17468,225225.0,14300000.0
2017-03-31,15800,15800,15650,15800,24707,225940.0,14300000.0
2017-04-03,15800,16400,15700,16400,96997,234520.0,14300000.0
2017-04-04,16450,16500,16100,16350,54776,233805.0,14300000.0
2017-04-05,16250,16800,16250,16650,86426,238095.0,14300000.0
2017-04-06,16650,16700,16450,16600,43904,237380.0,14300000.0
2017-04-07,16600,17050,16450,16900,78001,241670.0,14300000.0
2017-04-10,16900,16950,16300,16450,71735,235235.0,14300000.0
2017-04-11,16450,16550,16200,16550,35852,236665.0,14300000.0
2017-04-12,16550,16600,16250,16450,22670,235235.0,14300000.0
2017-04-13,16500,17300,16400,17300,108302,247390.0,14300000.0
2017-04-14,17250,17250,16950,17100,70981,244530.0,14300000.0
2017-04-17,17100,17550,17100,17450,66358,249535.0,14300000.0
2017-04-18,17600,17600,17300,17450,35894,249535.0,14300000.0
2017-04-19,17400,17500,17100,17400,43402,248820.0,14300000.0
2017-04-20,17400,17450,17250,17250,29172,246675.0,14300000.0
2017-04-21,17350,17400,17200,17300,26750,247390.0,14300000.0
2017-04-24,17300,17450,17100,17100,19560,244530.0,14300000.0
2017-04-25,17200,17700,17150,17400,48812,248820.0,14300000.0
2017-04-26,17400,17500,17250,17300,25820,247390.0,14300000.0
2017-04-27,17250,17500,17000,17500,36821,250250.0,14300000.0
2017-04-28,17500,17600,17250,17550,25712,250965.0,14300000.0
2017-05-02,17550,17750,17350,17400,28953,248820.0,14300000.0
2017-05-04,17400,17550,17250,17550,24867,250965.0,14300000.0
2017-05-08,17500,17650,17300,17500,38047,250250.0,14300000.0
2017-05-10,17500,17500,17100,17150,34840,245245.0,14300000.0
2017-05-11,17200,17250,16650,16900,75774,241670.0,14300000.0
2017-05-12,16900,16900,16600,16700,23258,238810.0,14300000.0
2017-05-15,16700,16800,16550,16800,27260,240240.0,14300000.0
2017-05-16,16700,16850,16350,16450,59218,235235.0,14300000.0
2017-05-17,16550,16600,15850,16000,83556,228800.0,14300000.0
2017-05-18,16000,16150,15850,15950,39168,228085.0,14300000.0
2017-05-19,15950,16200,15900,16100,21674,230230.0,14300000.0
2017-05-22,16150,16150,15950,16100,35051,230230.0,14300000.0
2017-05-23,16200,16200,16050,16150,53310,230945.0,14300000.0
2017-05-24,16200,16450,16100,16250,45173,232375.0,14300000.0
2017-05-25,16450,16500,16300,16350,40365,233805.0,14300000.0
2017-05-26,16350,16550,16350,16500,45978,235950.0,14300000.0
2017-05-29,16600,16800,16550,16800,62532,240240.0,14300000.0
2017-05-30,17100,17250,16900,16950,111690,242385.0,14300000.0
2017-05-31,17000,17000,16700,16700,93621,238810.0,14300000.0
2017-06-01,16750,16900,16700,16750,27485,239525.0,14300000.0
2017-06-02,16850,16950,16750,16800,27012,240240.0,14300000.0
2017-06-05,16750,16900,16600,16850,29642,240955.0,14300000.0
2017-06-07,16750,17050,16650,16950,38535,242385.0,14300000.0
2017-06-08,16900,17050,16750,16950,43402,242385.0,14300000.0
2017-06-09,17000,17000,16700,16900,45784,241670.0,14300000.0
2017-06-12,16900,17000,16700,16900,37585,241670.0,14300000.0
2017-06-13,16950,17000,16700,16850,34579,240955.0,14300000.0
2017-06-14,16850,16950,16650,16900,76971,241670.0,14300000.0
2017-06-15,16850,17050,16550,16650,74150,238095.0,14300000.0
2017-06-16,16650,16800,16500,16800,34308,240240.0,14300000.0
2017-06-19,16800,16800,16550,16700,26662,238810.0,14300000.0
2017-06-20,16650,16700,16200,16350,85244,233805.0,14300000.0
2017-06-21,16350,16350,16150,16200,30132,231660.0,14300000.0
2017-06-22,16300,16300,16050,16200,37232,231660.0,14300000.0
2017-06-23,16200,16350,16150,16300,27174,233090.0,14300000.0
2017-06-26,16400,16400,16150,16400,22318,234520.0,14300000.0
2017-06-27,16350,16350,16100,16200,27734,231660.0,14300000.0
2017-06-28,16250,16450,16050,16250,31240,232375.0,14300000.0
2017-06-29,16300,16350,16100,16150,20705,230945.0,14300000.0
2017-06-30,16000,16300,16000,16300,28016,233090.0,14300000.0
2017-07-03,16300,16400,15900,16400,62926,234520.0,14300000.0
2017-07-04,16450,16450,16250,16300,19875,233090.0,14300000.0
2017-07-05,16200,16400,16150,16250,14273,232375.0,14300000.0
2017-07-06,16250,16300,16050,16100,34319,230230.0,14300000.0
2017-07-07,16100,16150,15900,16050,37497,229515.0,14300000.0
2017-07-10,16050,16100,15600,16050,62213,229515.0,14300000.0
2017-07-11,15900,16100,15800,15900,21521,227370.0,14300000.0
2017-07-12,15850,16000,15800,15900,10874,227370.0,14300000.0
2017-07-13,15900,15950,15750,15800,19087,225940.0,14300000.0
2017-07-14,15900,15900,15350,15400,66657,220220.0,14300000.0
2017-07-17,15400,15600,15400,15600,15717,223080.0,14300000.0
2017-07-18,15500,15650,15100,15300,58328,218790.0,14300000.0
2017-07-19,15250,15400,15200,15300,49132,218790.0,14300000.0
2017-07-20,15400,15650,15300,15350,39224,219505.0,14300000.0
2017-07-21,15500,15550,15300,15450,25160,220935.0,14300000.0
2017-07-24,15400,15550,15000,15200,62918,217360.0,14300000.0
2017-07-25,15200,15400,15100,15350,38139,219505.0,14300000.0
2017-07-26,15400,15450,15000,15150,57522,216645.0,14300000.0
2017-07-27,15150,15250,15000,15250,37985,218075.0,14300000.0
2017-07-28,15100,15250,14750,14850,76859,212355.0,14300000.0
2017-07-31,14950,15000,14650,14750,44499,210925.0,14300000.0
2017-08-01,14800,15050,14700,15000,27121,214500.0,14300000.0
2017-08-02,15050,15100,14700,14800,60390,211640.0,14300000.0
2017-08-03,15000,15000,14550,14650,46612,209495.0,14300000.0
2017-08-04,14800,14800,14600,14700,30389,210210.0,14300000.0
2017-08-07,14850,15400,14750,15350,68458,219505.0,14300000.0
2017-08-08,15350,15500,15100,15400,43013,220220.0,14300000.0
2017-08-09,15400,15400,15150,15350,17148,219505.0,14300000.0
2017-08-10,15250,15400,15050,15300,24443,218790.0,14300000.0
2017-08-11,15000,15300,14850,15000,47271,214500.0,14300000.0
2017-08-14,15200,15250,15050,15200,18577,217360.0,14300000.0
