하나마이크론(067310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-09-30,6920,7050,6920,6980,148101,107669.0,15425306.0
2010-10-01,6940,7020,6750,6850,219492,105663.0,15425306.0
2010-10-04,6830,6940,6780,6900,130817,106435.0,15425306.0
2010-10-05,6890,7100,6770,7100,191546,109520.0,15425306.0
2010-10-06,7150,7310,7110,7210,313683,111216.0,15425306.0
2010-10-07,7200,7400,7100,7340,222369,113222.0,15425306.0
2010-10-08,7340,7400,7200,7330,195150,113067.0,15425306.0
2010-10-11,7290,7350,7110,7200,111668,111062.0,15425306.0
2010-10-12,7180,7280,7040,7100,108982,109520.0,15425306.0
2010-10-13,7090,7200,7080,7190,78184,110908.0,15425306.0
2010-10-14,7240,7680,7200,7650,591560,118004.0,15425306.0
2010-10-15,7600,7820,7600,7750,356531,119546.0,15425306.0
2010-10-18,7930,8290,7900,8250,1001743,127259.0,15425306.0
2010-10-19,8370,8430,8150,8210,481257,126642.0,15425306.0
2010-10-20,8100,8530,8100,8520,568138,131424.0,15425306.0
2010-10-21,8800,9100,8710,8770,1036122,135280.0,15425306.0
2010-10-22,8850,8980,8560,8800,525888,135743.0,15425306.0
2010-10-25,8760,8920,8500,8890,450542,137131.0,15425306.0
2010-10-26,8930,9020,8750,8850,296389,136514.0,15425306.0
2010-10-27,9000,9030,8800,8860,212823,136668.0,15425306.0
2010-10-28,8780,8900,8590,8690,336550,134046.0,15425306.0
2010-10-29,8710,8780,8420,8670,287943,133737.0,15425306.0
2010-11-01,8720,9080,8640,9000,614724,138828.0,15425306.0
2010-11-02,9030,9210,8890,9100,563707,140370.0,15425306.0
2010-11-03,9200,9200,8840,8950,448501,138056.0,15425306.0
2010-11-04,8940,9060,8740,8900,299606,137285.0,15425306.0
2010-11-05,8970,8980,8660,8860,365545,136668.0,15425306.0
2010-11-08,8920,9120,8750,9020,299657,139136.0,15425306.0
2010-11-09,9160,9270,8780,8800,654072,135743.0,15425306.0
2010-11-10,8800,9250,8760,9200,524310,141913.0,15425306.0
2010-11-11,9300,9390,9100,9100,467133,140370.0,15425306.0
2010-11-12,9100,9140,8540,8750,627869,134971.0,15425306.0
2010-11-15,8900,9140,8600,8890,426365,137131.0,15425306.0
2010-11-16,8900,8900,8570,8590,258321,132503.0,15425306.0
2010-11-17,8300,8450,8180,8420,411971,129881.0,15425306.0
2010-11-18,8420,8840,8420,8770,229937,135280.0,15425306.0
2010-11-19,8950,9070,8850,8950,320120,138056.0,15425306.0
2010-11-22,9050,9370,8950,9250,480131,142684.0,15425306.0
2010-11-23,9280,9330,9040,9170,245468,141450.0,15425306.0
2010-11-24,8870,8980,8660,8940,319020,137902.0,15425306.0
2010-11-25,8940,9240,8850,9150,278799,141142.0,15425306.0
2010-11-26,9100,9200,8620,8670,341614,133737.0,15425306.0
2010-11-29,8530,8890,8420,8770,373498,135280.0,15425306.0
2010-11-30,8640,8850,8570,8840,287038,136360.0,15425306.0
2010-12-01,8800,8870,8650,8840,171437,136360.0,15425306.0
2010-12-02,8900,9080,8850,8950,336735,138056.0,15425306.0
2010-12-03,9000,9110,8900,8900,200393,137285.0,15425306.0
2010-12-06,9000,9550,8950,9550,759583,147312.0,15425306.0
2010-12-07,9600,9750,9320,9440,522100,145615.0,15425306.0
2010-12-08,9480,9920,9440,9850,856563,151939.0,15425306.0
2010-12-09,9870,10100,9780,9960,731492,153636.0,15425306.0
2010-12-10,10100,10200,9900,9990,534201,154099.0,15425306.0
2010-12-13,9950,10150,9710,10050,421873,155024.0,15425306.0
2010-12-14,10150,10150,9860,9900,240457,152711.0,15425306.0
2010-12-15,9710,9840,9500,9560,410193,147466.0,15425306.0
2010-12-16,9670,9810,9530,9800,255680,151168.0,15425306.0
2010-12-17,9800,10150,9650,10000,347147,154253.0,15425306.0
2010-12-20,9850,9900,9550,9720,274342,149934.0,15425306.0
2010-12-21,9780,10300,9780,10300,392701,158881.0,15425306.0
2010-12-22,10250,10600,10100,10100,299787,155796.0,15425306.0
2010-12-23,10200,10700,10000,10700,435419,175339.0,16386844.0
2010-12-24,10750,10950,10600,10700,387001,175339.0,16386844.0
2010-12-27,10700,10750,10450,10650,164912,174520.0,16386844.0
2010-12-28,10600,10800,10450,10550,214322,172881.0,16386844.0
2010-12-29,10650,10850,10400,10700,214488,175339.0,16386844.0
2010-12-30,10600,11050,10600,11000,308144,181736.0,16521459.0
2011-01-03,11200,11950,11000,11900,618536,196605.0,16521459.0
2011-01-04,11950,12450,11850,12200,441916,201562.0,16521459.0
2011-01-05,12350,12350,12000,12200,224097,201562.0,16521459.0
2011-01-06,12150,12600,11900,12200,458531,201562.0,16521459.0
2011-01-07,12250,12500,12100,12200,186763,201562.0,16521459.0
2011-01-10,12200,12800,12100,12350,471194,204753.0,16579151.0
2011-01-11,12400,12700,12300,12550,246464,208068.0,16579151.0
2011-01-12,12600,13000,12350,13000,311234,215529.0,16579151.0
2011-01-13,13150,13350,12700,12850,279670,213042.0,16579151.0
2011-01-14,12750,12850,11000,12450,576101,206410.0,16579151.0
2011-01-17,12500,12550,12050,12200,273639,202266.0,16579151.0
2011-01-18,12200,12400,12100,12250,157418,203095.0,16579151.0
2011-01-19,12400,13000,12250,12950,237789,214700.0,16579151.0
2011-01-20,12700,13100,12700,12950,136375,214700.0,16579151.0
2011-01-21,12900,12900,12300,12500,184443,207239.0,16579151.0
2011-01-24,12500,12550,12200,12250,121148,203095.0,16579151.0
2011-01-25,12450,12550,12100,12100,159747,200608.0,16579151.0
2011-01-26,12450,12600,12300,12600,107694,208897.0,16579151.0
2011-01-27,12700,12800,12350,12350,133834,204753.0,16579151.0
2011-01-28,12500,13350,12450,13300,553520,220503.0,16579151.0
2011-01-31,13100,13750,12950,13100,588964,217187.0,16579151.0
2011-02-01,13150,13700,12750,12750,404240,211384.0,16579151.0
2011-02-07,12950,13350,12100,12100,531498,200608.0,16579151.0
2011-02-08,12350,12600,12000,12250,647547,203095.0,16579151.0
2011-02-09,12300,12900,12300,12400,432509,205581.0,16579151.0
2011-02-10,12250,12450,11750,12350,280864,204753.0,16579151.0
2011-02-11,12300,12950,12250,12500,399598,207239.0,16579151.0
2011-02-14,12700,13400,12550,13400,619519,222161.0,16579151.0
2011-02-15,13400,13900,13150,13850,520051,229621.0,16579151.0
2011-02-16,14050,15000,13900,14100,726774,233766.0,16579151.0
2011-02-17,14500,14650,13600,14100,470008,233766.0,16579151.0
2011-02-18,14600,15450,14350,15100,775452,250345.0,16579151.0
2011-02-21,15100,15550,14700,15300,318962,253661.0,16579151.0
2011-02-22,15000,15400,14400,14850,370274,246200.0,16579151.0
2011-02-23,14550,14850,13950,14350,406986,237911.0,16579151.0
2011-02-24,14100,14350,13500,14000,428847,232108.0,16579151.0
2011-02-25,14150,15400,14050,15300,480745,253661.0,16579151.0
2011-02-28,15350,16250,15000,15250,698858,252832.0,16579151.0
2011-03-02,15300,15850,14750,14850,442917,246200.0,16579151.0
2011-03-03,15250,15550,14600,14850,736845,246200.0,16579151.0
2011-03-04,15150,15350,14300,15300,623760,253661.0,16579151.0
2011-03-07,15300,16000,15250,15800,552903,261951.0,16579151.0
2011-03-08,15800,15800,15150,15500,367206,256977.0,16579151.0
2011-03-09,15550,16100,15000,15050,704933,249516.0,16579151.0
2011-03-10,14800,14850,13950,14350,659922,237911.0,16579151.0
2011-03-11,13800,14600,13800,14600,397023,242056.0,16579151.0
2011-03-14,14950,15000,13700,15000,387721,255899.0,17059920.0
2011-03-15,14700,15000,13000,13900,739972,237133.0,17059920.0
2011-03-16,13950,14450,13550,13850,500962,236280.0,17059920.0
2011-03-17,13400,13700,12900,13450,594245,229456.0,17059920.0
2011-03-18,13550,13750,13150,13300,553423,226897.0,17059920.0
2011-03-21,13550,14350,13450,14350,621204,244810.0,17059920.0
2011-03-22,14500,14950,14050,14450,605779,246516.0,17059920.0
2011-03-23,14800,14850,14000,14150,596664,241398.0,17059920.0
2011-03-24,14200,14200,13550,13700,574668,233721.0,17059920.0
2011-03-25,14000,14550,13900,14250,740163,243104.0,17059920.0
2011-03-28,14450,14650,14200,14550,534452,248222.0,17059920.0
2011-03-29,14600,14900,14350,14650,406147,249928.0,17059920.0
2011-03-30,14800,15150,14700,14850,407408,253340.0,17059920.0
2011-03-31,14950,15100,14500,14600,252290,249075.0,17059920.0
2011-04-01,14600,14700,14200,14550,369064,248222.0,17059920.0
2011-04-04,14700,14750,14250,14250,270198,243104.0,17059920.0
2011-04-05,14250,14700,14250,14500,258049,247369.0,17059920.0
2011-04-06,14600,15500,14350,15500,1245701,264429.0,17059920.0
2011-04-07,15650,15800,15350,15700,644929,267841.0,17059920.0
2011-04-08,15800,15900,15400,15650,352892,266988.0,17059920.0
2011-04-11,15650,16200,15400,15950,599832,272106.0,17059920.0
2011-04-12,15950,16100,15000,15150,487502,258458.0,17059920.0
2011-04-13,15000,15900,14900,15900,471341,271253.0,17059920.0
2011-04-14,15750,16250,15550,16100,425038,274665.0,17059920.0
2011-04-15,16250,16500,15600,15700,454385,267841.0,17059920.0
2011-04-18,15750,16000,15400,15500,335452,264429.0,17059920.0
2011-04-19,15200,15750,15200,15550,259595,265282.0,17059920.0
2011-04-20,15750,17300,15500,16850,1194679,287460.0,17059920.0
2011-04-21,16850,16900,16000,16100,807095,274665.0,17059920.0
2011-04-22,16250,16300,15500,15550,599352,266777.0,17156073.0
2011-04-25,15600,16350,15550,16200,492724,277928.0,17156073.0
2011-04-26,16250,16250,15200,15400,720537,264204.0,17156073.0
2011-04-27,15600,15950,15350,15600,459143,267635.0,17156073.0
2011-04-28,15800,15850,14600,14750,554101,253052.0,17156073.0
2011-04-29,14900,14950,13850,14100,454571,241901.0,17156073.0
2011-05-02,14200,15400,14200,15400,460110,264204.0,17156073.0
2011-05-03,15300,16050,15050,15800,512769,271066.0,17156073.0
2011-05-04,15800,15800,15050,15400,264414,264204.0,17156073.0
2011-05-06,15200,15200,14600,14950,194136,256483.0,17156073.0
2011-05-09,14850,15050,14350,14350,228990,246190.0,17156073.0
2011-05-11,14500,14850,14300,14800,190551,253910.0,17156073.0
2011-05-12,14500,16100,14450,15500,496622,265919.0,17156073.0
2011-05-13,15750,16300,15600,16300,616854,279644.0,17156073.0
2011-05-16,16350,16450,15950,16100,320665,276213.0,17156073.0
2011-05-17,15900,15950,15000,15150,497090,259915.0,17156073.0
2011-05-18,15000,15650,14900,15600,370888,267635.0,17156073.0
2011-05-19,15600,15650,14450,14450,540636,247905.0,17156073.0
2011-05-20,14450,15000,14200,14550,307730,249621.0,17156073.0
2011-05-23,14550,14550,13500,13500,333917,231607.0,17156073.0
2011-05-24,13200,13800,12700,13700,270669,235829.0,17213765.0
2011-05-25,13700,14000,13300,13300,162182,228943.0,17213765.0
2011-05-26,13400,13800,13100,13800,266716,237550.0,17213765.0
2011-05-27,13950,14500,13850,13900,202083,239271.0,17213765.0
2011-05-30,14050,14150,13600,13750,193197,236689.0,17213765.0
2011-05-31,13750,14000,13600,14000,265462,240993.0,17213765.0
2011-06-01,14350,14600,14200,14450,315769,248739.0,17213765.0
2011-06-02,14050,14500,13750,14500,184273,249600.0,17213765.0
2011-06-03,14500,14700,14050,14600,178202,251321.0,17213765.0
2011-06-07,14500,14800,14250,14550,127557,250460.0,17213765.0
2011-06-08,14300,14300,12550,13450,829695,231525.0,17213765.0
2011-06-09,13300,13550,13050,13250,199994,228082.0,17213765.0
2011-06-10,13400,13650,13100,13300,198331,228943.0,17213765.0
2011-06-13,13100,13300,11350,11500,642330,197958.0,17213765.0
2011-06-14,11400,12250,11200,11700,642352,202976.0,17348380.0
2011-06-15,11900,12050,11600,11600,257241,201241.0,17348380.0
2011-06-16,11300,11750,10950,11050,298470,191700.0,17348380.0
2011-06-17,11150,11250,9920,10300,944071,178688.0,17348380.0
2011-06-20,10300,10500,9780,9800,566850,170014.0,17348380.0
2011-06-21,10050,10300,9980,10150,493546,176086.0,17348380.0
2011-06-22,10500,11050,10350,10850,837243,188230.0,17348380.0
2011-06-23,10700,10950,10600,10650,241671,184760.0,17348380.0
2011-06-24,10850,12150,10800,11900,798407,206446.0,17348380.0
2011-06-27,11650,11900,11450,11800,272081,204711.0,17348380.0
2011-06-28,12100,12100,10900,11100,600271,192567.0,17348380.0
2011-06-29,11250,11400,10800,11150,377584,193434.0,17348380.0
2011-06-30,11100,11850,10850,11550,504438,200374.0,17348380.0
2011-07-01,11750,12250,11600,12000,615414,208181.0,17348380.0
2011-07-04,12200,13000,12150,12650,641406,219457.0,17348380.0
2011-07-05,12700,12850,12300,12800,367994,222059.0,17348380.0
2011-07-06,12700,13350,12550,13000,536158,225529.0,17348380.0
2011-07-07,13000,13300,12550,12600,388391,218590.0,17348380.0
2011-07-08,12750,13100,12450,12750,425745,221192.0,17348380.0
2011-07-11,12650,12950,12500,12500,202670,216855.0,17348380.0
2011-07-12,12150,12200,11300,11400,634492,197772.0,17348380.0
2011-07-13,11450,11600,10950,11150,536778,193434.0,17348380.0
2011-07-14,11100,11700,11100,11400,467564,197772.0,17348380.0
2011-07-15,11400,11750,11300,11750,399960,203843.0,17348380.0
2011-07-18,11800,12250,11400,12100,406060,209915.0,17348380.0
2011-07-19,11950,12600,11900,12150,634442,210783.0,17348380.0
2011-07-20,12500,12500,12000,12400,507853,257964.0,20803540.0
2011-07-21,12300,12400,11450,11500,472001,239241.0,20803540.0
2011-07-22,11700,11900,11450,11600,396503,241321.0,20803540.0
2011-07-25,11650,11700,11300,11350,220505,236120.0,20803540.0
2011-07-26,11400,11700,11150,11550,317722,240281.0,20803540.0
2011-07-27,11650,11700,11500,11600,193588,241321.0,20803540.0
2011-07-28,11350,12050,11250,11900,383134,247562.0,20803540.0
2011-07-29,12000,12650,11750,12400,881998,257964.0,20803540.0
2011-08-01,12400,12550,12150,12350,564575,256924.0,20803540.0
2011-08-02,12150,12200,11450,11600,538587,241321.0,20803540.0
2011-08-03,11150,11200,10850,11000,435417,228839.0,20803540.0
2011-08-04,11200,11450,10400,10550,422676,219477.0,20803540.0
2011-08-05,9580,10550,9520,10150,482829,211156.0,20803540.0
2011-08-08,9800,10150,8660,9040,666377,188064.0,20803540.0
2011-08-09,8250,8540,7690,8110,739000,168717.0,20803540.0
2011-08-10,8670,8950,8420,8530,654461,177454.0,20803540.0
2011-08-11,7910,9100,7880,9000,466564,187232.0,20803540.0
2011-08-12,9300,9390,8800,8850,456754,184111.0,20803540.0
2011-08-16,9200,9340,9050,9220,404553,191809.0,20803540.0
2011-08-17,9230,10600,9230,10600,1082848,220518.0,20803540.0
2011-08-18,10600,10700,9800,9850,791062,204915.0,20803540.0
2011-08-19,9200,9400,8500,8520,456972,177246.0,20803540.0
2011-08-22,8530,8830,8300,8460,276034,175998.0,20803540.0
2011-08-23,8680,9100,8610,8900,280626,185152.0,20803540.0
2011-08-24,9100,9300,8620,8620,334658,179327.0,20803540.0
2011-08-25,8900,9050,8590,8620,368830,179327.0,20803540.0
2011-08-26,8510,8800,8450,8800,200401,183071.0,20803540.0
2011-08-29,9000,9680,8920,9600,558659,199714.0,20803540.0
2011-08-30,9740,9930,9510,9540,449525,198466.0,20803540.0
2011-08-31,9540,9550,9270,9480,169751,197218.0,20803540.0
2011-09-01,9520,9790,9000,9180,486451,190976.0,20803540.0
2011-09-02,9040,9270,8950,9150,166245,190352.0,20803540.0
2011-09-05,8910,8970,8660,8700,214049,180991.0,20803540.0
2011-09-06,8400,8690,8330,8620,168316,179327.0,20803540.0
2011-09-07,8830,9480,8780,9290,293619,193265.0,20803540.0
2011-09-08,9400,9430,8900,9010,250781,187440.0,20803540.0
2011-09-09,9050,9590,9010,9260,484307,192641.0,20803540.0
2011-09-14,9410,9620,8890,8890,533081,184943.0,20803540.0
2011-09-15,9290,9300,8520,8670,474196,180367.0,20803540.0
2011-09-16,8870,9530,8800,9490,755735,197426.0,20803540.0
2011-09-19,9420,9960,9360,9700,816548,201794.0,20803540.0
2011-09-20,9700,9920,9350,9880,624234,205539.0,20803540.0
2011-09-21,9920,10200,9840,9840,703125,204707.0,20803540.0
2011-09-22,9480,9650,9220,9500,352691,197634.0,20803540.0
2011-09-23,8910,9070,8610,8660,349833,180159.0,20803540.0
2011-09-26,8810,8890,7770,8010,373824,166636.0,20803540.0
2011-09-27,8200,8560,8200,8440,434074,175582.0,20803540.0
2011-09-28,8500,8600,8080,8080,345661,168093.0,20803540.0
2011-09-29,8000,8750,7830,8650,301272,179951.0,20803540.0
2011-09-30,8430,8750,8250,8310,401632,172877.0,20803540.0
2011-10-04,7600,7830,7510,7700,330851,160187.0,20803540.0
2011-10-05,7850,7920,6910,7040,529456,146457.0,20803540.0
2011-10-06,7400,7770,7320,7410,334138,154154.0,20803540.0
2011-10-07,7730,8310,7700,8310,366708,172877.0,20803540.0
2011-10-10,8470,8950,8220,8750,491263,182031.0,20803540.0
2011-10-11,9070,9070,8450,8530,299515,177454.0,20803540.0
2011-10-12,8500,9400,8430,9370,474105,194929.0,20803540.0
2011-10-13,9450,9650,9200,9220,404078,191809.0,20803540.0
2011-10-14,9140,9310,8790,9270,255036,192849.0,20803540.0
2011-10-17,9410,9740,9130,9520,333436,198050.0,20803540.0
2011-10-18,9300,9350,9090,9090,225936,189104.0,20803540.0
2011-10-19,9190,9470,8950,9400,355352,195553.0,20803540.0
2011-10-20,9320,9730,8710,8710,480864,181199.0,20803540.0
2011-10-21,8900,9500,8840,9500,589087,197634.0,20803540.0
2011-10-24,9840,10300,9840,9940,968185,206787.0,20803540.0
2011-10-25,10500,11400,10450,10500,2843905,218437.0,20803540.0
2011-10-26,10750,12050,10500,12050,2462534,250683.0,20803540.0
2011-10-27,12400,12600,11550,11950,2328046,248602.0,20803540.0
2011-10-28,12100,12500,11100,12500,1666488,260044.0,20803540.0
2011-10-31,12550,12800,11950,11950,860955,248602.0,20803540.0
2011-11-01,11700,12200,11650,12100,599979,251723.0,20803540.0
2011-11-02,11600,12250,11350,12000,800879,249642.0,20803540.0
2011-11-03,12300,12800,11800,11900,1218006,247562.0,20803540.0
2011-11-04,12400,13500,12350,13250,2175721,275647.0,20803540.0
2011-11-07,13250,13550,12850,13350,1074769,277727.0,20803540.0
2011-11-08,13700,13750,12800,12950,926929,269406.0,20803540.0
2011-11-09,13200,13200,12450,13000,876149,270446.0,20803540.0
2011-11-10,12450,12700,12000,12000,788024,249642.0,20803540.0
2011-11-11,12350,12550,11850,12500,795400,260044.0,20803540.0
2011-11-14,12700,13050,12500,12650,1749579,263165.0,20803540.0
2011-11-15,12300,12450,12150,12400,779266,257964.0,20803540.0
2011-11-16,12750,12800,11800,11800,749235,245482.0,20803540.0
2011-11-17,11900,12550,11850,12550,612228,261084.0,20803540.0
2011-11-18,12300,12650,11900,12600,564701,262125.0,20803540.0
2011-11-21,12600,12650,12050,12050,549555,250683.0,20803540.0
2011-11-22,11800,12650,11750,12550,656112,261084.0,20803540.0
2011-11-23,12400,12600,11750,11750,522567,244442.0,20803540.0
2011-11-24,11650,11950,11200,11350,455704,236120.0,20803540.0
2011-11-25,11250,11500,10400,10850,590993,225718.0,20803540.0
2011-11-28,11200,11550,11150,11300,405527,235080.0,20803540.0
2011-11-29,11650,11900,11350,11650,477600,242361.0,20803540.0
2011-11-30,11450,11850,11250,11250,212723,234040.0,20803540.0
2011-12-01,11800,11850,10700,10900,654837,226759.0,20803540.0
2011-12-02,11000,11400,10900,11250,304371,234040.0,20803540.0
2011-12-05,11600,12400,11400,12300,1158510,255884.0,20803540.0
2011-12-06,12300,12650,12150,12450,882814,259004.0,20803540.0
2011-12-07,12650,13200,12500,12900,1194738,268366.0,20803540.0
2011-12-08,12900,13150,12550,12900,673880,268366.0,20803540.0
2011-12-09,12750,13400,12600,12900,741439,268366.0,20803540.0
2011-12-12,13250,13300,12400,12450,748964,259004.0,20803540.0
2011-12-13,12300,12650,11450,12100,834558,251723.0,20803540.0
2011-12-14,12050,12200,11500,11800,628809,245482.0,20803540.0
2011-12-15,11600,12100,11550,11750,377815,244442.0,20803540.0
2011-12-16,11900,12400,11700,12100,479682,251723.0,20803540.0
2011-12-19,12000,12100,10300,11150,861163,231959.0,20803540.0
2011-12-20,11200,11600,10900,11050,576028,229879.0,20803540.0
2011-12-21,11400,11750,11250,11750,657776,244442.0,20803540.0
2011-12-22,11750,12000,11350,11350,433604,236120.0,20803540.0
2011-12-23,11700,12250,11650,11800,609518,245482.0,20803540.0
2011-12-26,11950,11950,11550,11650,204242,242361.0,20803540.0
2011-12-27,11600,11750,11000,11200,309244,233000.0,20803540.0
2011-12-28,11300,11700,11200,11300,303636,235080.0,20803540.0
2011-12-29,11150,11500,11000,11400,292225,237160.0,20803540.0
2012-01-02,11550,11800,11500,11800,335100,245482.0,20803540.0
2012-01-03,12000,12100,11800,11850,385757,246522.0,20803540.0
2012-01-04,11900,11900,11550,11600,347995,241321.0,20803540.0
2012-01-05,11550,12300,11550,12000,780251,249642.0,20803540.0
2012-01-06,12000,12000,11400,11600,316898,241321.0,20803540.0
2012-01-09,11450,11650,11250,11450,227500,238201.0,20803540.0
2012-01-10,11650,11750,11400,11450,282131,238201.0,20803540.0
2012-01-11,11500,11650,11150,11150,386398,231959.0,20803540.0
2012-01-12,11100,11500,11050,11400,323451,237160.0,20803540.0
2012-01-13,11350,11850,11300,11700,552614,243401.0,20803540.0
2012-01-16,11550,11700,11400,11450,172602,238201.0,20803540.0
2012-01-17,11600,11700,11350,11450,243725,238201.0,20803540.0
2012-01-18,11500,11500,10900,10900,412664,226759.0,20803540.0
2012-01-19,10900,11200,10650,11150,630914,231959.0,20803540.0
2012-01-20,11300,11550,10950,11100,510358,230919.0,20803540.0
2012-01-25,11300,11900,11200,11900,985368,247562.0,20803540.0
2012-01-26,12000,12150,11650,11900,914869,247562.0,20803540.0
2012-01-27,11800,11850,11550,11600,359871,241321.0,20803540.0
2012-01-30,11700,11700,11200,11200,287420,233000.0,20803540.0
2012-01-31,11200,11450,11150,11300,212437,235080.0,20803540.0
2012-02-01,11300,11350,11050,11150,294952,231959.0,20803540.0
2012-02-02,11350,11400,11050,11200,293985,233000.0,20803540.0
2012-02-03,11250,11250,10950,10950,243018,227799.0,20803540.0
2012-02-06,11000,11100,10400,10500,451582,218437.0,20803540.0
2012-02-07,10500,10750,10200,10250,343942,213236.0,20803540.0
2012-02-08,10300,10400,10000,10100,490537,210116.0,20803540.0
2012-02-09,10100,10350,10100,10350,344560,215317.0,20803540.0
2012-02-10,10400,10700,10350,10650,476034,221558.0,20803540.0
2012-02-13,10650,10750,10400,10600,302645,220518.0,20803540.0
2012-02-14,10550,11000,10550,10750,581676,223638.0,20803540.0
2012-02-15,11000,11500,10800,11050,1075704,229879.0,20803540.0
2012-02-16,11000,11200,10850,10900,321945,226759.0,20803540.0
