메디톡스(086900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-20,424435,438735,420252,437568,50438,2544309.0,5656535.0
2015-10-21,437762,443696,432801,432899,47299,2517158.0,5656535.0
2015-10-22,429104,449436,427061,442530,41331,2573158.0,5656535.0
2015-10-23,448463,452354,437860,441557,35675,2567501.0,5656535.0
2015-10-26,446031,455759,438346,447491,29159,2602006.0,5656535.0
2015-10-27,451771,455273,442140,442140,14780,2570895.0,5656535.0
2015-10-28,440875,451771,439319,451285,27296,2624067.0,5656535.0
2015-10-29,454300,503913,452062,480566,97740,2794328.0,5656535.0
2015-10-30,489321,490294,468795,473659,37098,2754167.0,5656535.0
2015-11-02,473659,474534,457608,460818,25579,2679501.0,5656535.0
2015-11-03,465779,469573,457024,460526,25162,2677804.0,5656535.0
2015-11-04,460623,471421,458483,470838,20033,2737763.0,5656535.0
2015-11-05,475799,486889,473367,484166,31224,2815257.0,5656535.0
2015-11-06,496033,516657,495839,497104,63947,2890489.0,5656535.0
2015-11-09,494963,496131,467141,467628,29213,2719096.0,5656535.0
2015-11-10,457705,466946,432412,448853,53824,2609925.0,5656535.0
2015-11-11,451382,469378,449339,469282,20145,2728712.0,5656535.0
2015-11-12,471130,496131,470059,496131,43327,2884833.0,5656535.0
2015-11-13,486403,492239,479496,483193,36764,2809601.0,5656535.0
2015-11-16,476675,476675,456829,462375,32002,2688551.0,5656535.0
2015-11-17,468892,471227,463931,466947,19805,2715137.0,5656535.0
2015-11-18,467044,468308,448463,449242,36497,2612188.0,5656535.0
2015-11-19,451965,457024,437568,443308,38400,2577683.0,5656535.0
2015-11-20,445545,446809,432996,440778,35361,2562976.0,5656535.0
2015-11-23,445545,476577,441848,474243,49071,2757561.0,5656535.0
2015-11-24,470254,476383,459650,468893,28536,2726450.0,5656535.0
2015-11-25,470351,479301,457121,462277,22682,2687985.0,5656535.0
2015-11-26,468795,468795,459164,463639,12213,2695905.0,5656535.0
2015-11-27,464223,470059,458483,467531,19942,2718531.0,5656535.0
2015-11-30,464028,464320,452452,457219,25571,2658571.0,5656535.0
2015-12-01,460137,485916,457218,484555,48952,2817520.0,5656535.0
2015-12-02,483971,512668,477939,507124,72750,2948752.0,5656535.0
2015-12-03,506832,515489,497103,507805,26640,2952711.0,5656535.0
2015-12-04,500022,505372,485041,485236,28626,2821480.0,5656535.0
2015-12-07,489613,493212,484554,485917,15832,2825439.0,5656535.0
2015-12-08,483971,484457,460137,462180,28795,2687420.0,5656535.0
2015-12-09,459748,469378,449144,449728,28968,2615016.0,5656535.0
2015-12-10,452354,455856,437665,447588,31839,2602572.0,5656535.0
2015-12-11,450895,454008,424240,427548,55584,2486047.0,5656535.0
2015-12-14,415582,436984,415388,430661,32601,2504148.0,5656535.0
2015-12-15,437470,453133,434357,453133,27359,2634814.0,5656535.0
2015-12-16,457510,465001,456732,461888,27705,2685723.0,5656535.0
2015-12-17,467336,471810,463055,471811,26848,2743419.0,5656535.0
2015-12-18,469865,482511,465195,476675,27225,2771702.0,5656535.0
2015-12-21,476577,480566,472589,473367,28538,2752470.0,5656535.0
2015-12-22,476480,476480,471713,473173,18851,2751339.0,5656535.0
2015-12-23,474729,475118,467433,468017,23486,2721359.0,5656535.0
2015-12-24,474534,481441,469865,471422,36880,2741157.0,5656535.0
2015-12-28,468892,470351,462763,463056,47022,2692511.0,5656535.0
2015-12-29,467433,498563,467433,496131,38053,2884833.0,5656535.0
2015-12-30,498563,504886,493018,498855,19421,2900671.0,5656535.0
2016-01-04,501870,507610,496617,496618,27131,2887661.0,5656535.0
2016-01-05,491267,507415,488348,505859,28954,2941398.0,5656535.0
2016-01-06,507804,524050,506832,522883,50896,3040388.0,5656535.0
2016-01-07,522883,534946,517435,524926,33011,3052266.0,5656535.0
2016-01-08,517046,529498,517046,529401,34915,3078286.0,5656535.0
2016-01-11,534848,546717,534848,541756,35330,3150124.0,5656535.0
2016-01-12,543312,555472,509750,509750,58716,2964024.0,5656535.0
2016-01-13,509750,510820,499535,500120,57423,2908025.0,5656535.0
2016-01-14,494088,498855,486403,489808,58760,2848065.0,5656535.0
2016-01-15,498174,506540,493990,496228,35462,2885399.0,5656535.0
2016-01-18,494574,510723,487375,507708,23110,2952146.0,5656535.0
2016-01-19,510236,522105,505956,521035,35615,3029640.0,5656535.0
2016-01-20,521910,525315,500022,511404,26875,2973640.0,5656535.0
2016-01-21,511890,514614,495158,495742,31372,2882570.0,5656535.0
2016-01-22,496131,500508,489321,489613,26846,2846934.0,5656535.0
2016-01-25,497103,509847,494963,502065,34227,2919338.0,5656535.0
2016-01-26,502065,508583,491267,502941,24039,2924429.0,5656535.0
2016-01-27,505956,506832,485722,486889,46728,2831096.0,5656535.0
2016-01-28,488348,496131,486986,496131,19205,2884833.0,5656535.0
2016-01-29,496617,500897,487375,499341,16055,2903499.0,5656535.0
2016-02-01,502940,513641,491267,513253,28607,2984388.0,5656535.0
2016-02-02,514614,514614,496131,497396,24602,2892186.0,5656535.0
2016-02-03,497395,500800,491461,498077,21180,2896146.0,5656535.0
2016-02-04,500703,501578,494477,497104,18708,2890489.0,5656535.0
2016-02-05,497590,497590,492239,495937,26441,2883702.0,5656535.0
2016-02-11,481928,483387,446518,457122,73277,2658006.0,5656535.0
2016-02-12,442626,442821,385231,398851,179235,2319179.0,5656535.0
2016-02-15,416361,416750,398850,405076,67468,2355381.0,5656535.0
2016-02-16,405173,427159,405173,421322,48101,2449845.0,5656535.0
2016-02-17,424143,431925,397099,404201,56734,2350290.0,5656535.0
2016-02-18,409648,414318,403714,407703,45661,2370654.0,5656535.0
2016-02-19,407897,419279,404103,417820,59034,2429482.0,5656535.0
2016-02-22,420154,434260,416361,430661,38873,2504148.0,5656535.0
2016-02-23,432898,435719,423267,424338,30036,2467381.0,5656535.0
2016-02-24,419668,424046,415582,415875,37570,2418169.0,5656535.0
2016-02-25,424629,455078,418209,450701,73266,2620673.0,5656535.0
2016-02-26,457121,464612,434844,437957,52672,2546572.0,5656535.0
2016-02-29,439124,442626,431634,433385,22923,2519986.0,5656535.0
2016-03-02,436692,441167,434066,434650,26349,2527340.0,5656535.0
2016-03-03,434747,442529,434747,437763,18486,2545441.0,5656535.0
2016-03-04,441459,456732,440194,451771,50480,2626895.0,5656535.0
2016-03-07,452549,455273,447296,447588,32908,2602572.0,5656535.0
2016-03-08,451382,454981,447490,454009,28903,2639905.0,5656535.0
2016-03-09,449631,479204,448463,476870,57140,2772833.0,5656535.0
2016-03-10,476966,486208,459456,469963,41526,2732672.0,5656535.0
2016-03-11,464709,465195,457024,458192,20835,2664228.0,5656535.0
2016-03-14,458483,460915,448074,451382,17723,2624632.0,5656535.0
2016-03-15,451382,451576,442918,447491,40145,2602006.0,5656535.0
2016-03-16,447588,458775,447588,456830,27035,2656309.0,5656535.0
2016-03-17,458969,461401,447490,454690,31989,2643864.0,5656535.0
2016-03-18,456732,459067,450409,457608,20294,2660834.0,5656535.0
2016-03-21,458580,459650,449630,449631,15812,2614450.0,5656535.0
2016-03-22,449630,449825,428034,428424,54597,2491138.0,5656535.0
2016-03-23,426089,435817,422392,435817,35858,2534128.0,5656535.0
2016-03-24,431925,433287,418306,422782,50851,2458330.0,5656535.0
2016-03-25,418890,424143,413442,417139,26310,2425522.0,5656535.0
2016-03-28,415874,422197,407313,407314,40306,2368391.0,5656535.0
2016-03-29,421225,421225,408967,410913,41386,2389320.0,5656535.0
2016-03-30,418306,430661,413539,427743,39296,2487178.0,5656535.0
2016-03-31,427061,430661,423559,429494,23657,2497360.0,5656535.0
2016-04-01,429493,431731,424629,424630,22890,2469078.0,5656535.0
2016-04-04,428034,439513,425213,427256,28359,2484350.0,5656535.0
2016-04-05,431925,442334,428034,441654,36992,2568067.0,5656535.0
2016-04-06,443599,454981,442918,449339,38617,2612754.0,5656535.0
2016-04-07,461693,465779,452549,464029,51637,2698167.0,5656535.0
2016-04-08,465682,466849,453327,458192,35166,2664228.0,5656535.0
2016-04-11,460137,470254,448074,450896,34324,2621804.0,5656535.0
2016-04-12,449436,458483,449436,451479,15550,2625198.0,5656535.0
2016-04-14,456148,458094,440583,440584,25444,2561845.0,5656535.0
2016-04-15,441653,445545,432898,443308,19912,2577683.0,5656535.0
2016-04-18,441848,447198,436789,436790,26660,2539784.0,5656535.0
2016-04-19,441362,451284,439319,446713,26893,2597481.0,5656535.0
2016-04-20,449728,449825,442821,444864,15324,2586733.0,5656535.0
2016-04-21,443599,446031,438346,442335,24396,2572026.0,5656535.0
2016-04-22,439902,440583,425310,429008,47031,2494532.0,5656535.0
2016-04-25,430466,432412,425310,427062,17340,2483219.0,5656535.0
2016-04-26,427159,432412,421322,422392,35512,2456067.0,5656535.0
2016-04-27,419279,426380,417917,418307,29927,2432310.0,5656535.0
2016-04-28,418306,422392,412080,413929,41887,2406856.0,5656535.0
2016-04-29,413929,415193,407800,411497,30831,2392714.0,5656535.0
2016-05-02,411594,414415,389608,394959,52677,2296553.0,5656535.0
2016-05-03,410037,458288,409648,452355,135862,2630289.0,5656535.0
2016-05-04,461012,466946,447490,452452,50110,2630854.0,5656535.0
2016-05-09,449533,458191,442140,456830,33599,2656309.0,5656535.0
2016-05-10,457024,459845,452841,458094,27076,2663662.0,5656535.0
2016-05-11,464028,464514,444572,447004,25848,2599178.0,5656535.0
2016-05-12,442626,456148,438735,445545,25777,2590693.0,5656535.0
2016-05-13,443210,445447,429493,430953,34773,2505845.0,5656535.0
2016-05-16,434844,440097,430953,437763,18164,2545441.0,5656535.0
2016-05-17,438249,439319,429591,432121,11384,2512633.0,5656535.0
2016-05-18,422295,431439,422295,424630,26475,2469078.0,5656535.0
2016-05-19,429007,431828,424629,425700,25075,2475300.0,5656535.0
2016-05-20,425699,429202,423657,426186,11209,2478128.0,5656535.0
2016-05-23,427353,432412,426672,430272,15416,2501885.0,5656535.0
2016-05-24,431925,445837,431439,442627,33074,2573723.0,5656535.0
2016-05-25,447490,447588,435817,439222,23240,2553926.0,5656535.0
2016-05-26,441653,443599,433774,433872,12949,2522815.0,5656535.0
2016-05-27,432898,437568,432412,434358,11287,2525643.0,5656535.0
2016-05-30,439513,439611,426380,428424,32393,2491138.0,5656535.0
2016-05-31,429688,431925,425019,427062,16880,2483219.0,5656535.0
2016-06-01,430369,440681,427548,439125,33025,2553360.0,5656535.0
2016-06-02,440681,441070,431634,434747,9938,2527905.0,5656535.0
2016-06-03,436692,436692,433871,435817,10106,2534128.0,5656535.0
2016-06-07,437762,453911,436011,453425,27037,2636511.0,5656535.0
2016-06-08,453814,464223,444572,463056,32337,2692511.0,5656535.0
2016-06-09,464028,470254,456343,468795,25544,2725884.0,5656535.0
2016-06-10,468795,468795,458775,458873,18945,2668188.0,5656535.0
2016-06-13,451576,455856,446518,450409,10320,2618976.0,5656535.0
2016-06-14,445545,451965,443307,451966,15855,2628026.0,5656535.0
2016-06-15,451771,454689,444086,450507,9459,2619541.0,5656535.0
2016-06-16,448560,448560,414220,419182,105926,2437401.0,5656535.0
2016-06-17,422684,423267,411107,412275,62637,2397240.0,5656535.0
2016-06-20,410816,423170,410816,418307,26278,2432310.0,5656535.0
2016-06-21,421808,422781,413150,415194,29332,2414209.0,5656535.0
2016-06-22,414415,414415,410135,411789,38247,2394411.0,5656535.0
2016-06-23,411788,415193,403519,413443,41205,2404027.0,5656535.0
2016-06-24,423657,428034,398850,408189,58323,2373482.0,5656535.0
2016-06-27,393013,407800,392235,401769,47359,2336149.0,5656535.0
2016-06-28,398558,407605,396807,404396,30148,2351422.0,5656535.0
2016-06-29,407605,423170,406632,419279,36998,2437967.0,5656535.0
2016-06-30,421225,426186,416361,419669,23086,2440229.0,5656535.0
2016-07-01,423170,423170,419668,419766,15951,2440795.0,5656535.0
2016-07-04,419765,426964,414609,426478,30199,2479825.0,5656535.0
2016-07-05,427061,427548,421127,424143,17331,2466249.0,5656535.0
2016-07-06,423559,441945,422197,438736,51038,2551097.0,5656535.0
2016-07-07,439027,445837,432023,432023,28358,2512067.0,5656535.0
2016-07-08,435719,437762,431828,435817,17897,2534128.0,5656535.0
2016-07-11,436206,437762,428910,429591,12713,2497926.0,5656535.0
2016-07-12,426575,431828,420349,420739,28459,2446451.0,5656535.0
2016-07-13,422684,427742,422100,424046,18518,2465684.0,5656535.0
2016-07-14,424143,426867,414901,416945,29961,2424391.0,5656535.0
2016-07-15,415290,418112,411983,413151,19583,2402330.0,5656535.0
2016-07-18,414318,414318,407313,408481,12971,2375179.0,5656535.0
2016-07-19,411886,414415,408481,409843,22562,2383098.0,5656535.0
2016-07-20,413248,421906,408481,421031,24850,2448148.0,5656535.0
2016-07-21,423948,429493,416555,423171,21981,2460593.0,5656535.0
2016-07-22,423073,429883,420252,427256,18344,2484350.0,5656535.0
2016-07-25,428618,430369,420544,423268,7750,2461158.0,5656535.0
2016-07-26,422197,426867,418598,424922,14508,2470774.0,5656535.0
2016-07-27,423559,426964,420641,423171,20753,2460593.0,5656535.0
2016-07-28,421614,432606,419571,430661,21163,2504148.0,5656535.0
2016-07-29,430661,430661,421808,421906,17117,2453239.0,5656535.0
2016-08-01,423657,424143,411983,413248,19017,2402896.0,5656535.0
2016-08-02,411107,419182,410816,412275,15805,2397240.0,5656535.0
2016-08-03,412372,421030,412372,418015,15147,2430613.0,5656535.0
2016-08-04,422100,426089,415777,415875,13835,2418169.0,5656535.0
2016-08-05,420349,421808,417528,419279,15561,2437967.0,5656535.0
2016-08-08,419279,422100,412956,416653,17886,2422694.0,5656535.0
2016-08-09,423948,512960,423948,447296,229168,2600875.0,5656535.0
2016-08-10,454300,473464,446518,455273,104908,2647258.0,5656535.0
2016-08-11,458483,476480,458191,465196,49958,2704955.0,5656535.0
2016-08-12,465974,471811,454397,463834,25089,2697036.0,5656535.0
2016-08-16,464125,481441,461888,478621,40388,2783015.0,5656535.0
2016-08-17,476480,476480,454592,458192,38645,2664228.0,5656535.0
2016-08-18,464028,476577,461791,473757,42663,2754733.0,5656535.0
2016-08-19,474923,480274,472783,473951,32525,2755864.0,5656535.0
2016-08-22,474826,476188,459067,474729,27382,2760389.0,5656535.0
2016-08-23,473270,479788,466946,469476,22540,2729844.0,5656535.0
2016-08-24,472394,472394,459748,463056,19530,2692511.0,5656535.0
2016-08-25,463639,464125,452452,453620,18681,2637642.0,5656535.0
2016-08-26,454592,456440,448950,451382,14071,2624632.0,5656535.0
2016-08-29,447490,447782,440681,443600,15476,2579380.0,5656535.0
2016-08-30,448463,448463,431731,434844,25666,2528471.0,5656535.0
2016-08-31,439513,439708,425116,430467,26755,2503017.0,5656535.0
2016-09-01,430272,440681,428034,439319,17867,2554491.0,5656535.0
2016-09-02,441167,445058,435817,440681,15970,2562410.0,5656535.0
2016-09-05,444572,444669,432801,433093,17122,2518289.0,5656535.0
2016-09-06,431634,433093,425408,425895,21298,2476431.0,5656535.0
2016-09-07,429007,429007,415388,417334,44928,2426654.0,5656535.0
2016-09-08,418306,420349,411107,420350,32491,2444189.0,5656535.0
2016-09-09,420349,435525,416361,432801,29275,2516592.0,5656535.0
2016-09-12,427548,431634,423365,424241,14691,2466815.0,5656535.0
2016-09-13,427548,427645,417333,417626,18856,2428350.0,5656535.0
2016-09-19,428034,433385,420154,432899,26407,2517158.0,5656535.0
2016-09-20,433190,434844,429202,432996,9931,2517724.0,5656535.0
2016-09-21,433774,437762,430758,432801,10709,2516592.0,5656535.0
2016-09-22,433677,435622,426770,427548,22827,2486047.0,5656535.0
2016-09-23,427645,431925,425797,431731,19472,2510370.0,5656535.0
2016-09-26,431731,441167,428521,435817,23179,2534128.0,5656535.0
2016-09-27,432996,442140,432996,442140,30363,2570895.0,5656535.0
2016-09-28,443696,443891,438541,439708,10875,2556754.0,5656535.0
2016-09-29,440681,442626,437762,441557,12232,2567501.0,5656535.0
2016-09-30,438249,441070,423170,438249,22192,2548269.0,5656535.0
2016-10-04,432898,442821,424143,439125,17126,2553360.0,5656535.0
2016-10-05,441945,444086,437665,441265,15703,2565804.0,5656535.0
2016-10-06,439513,441362,436206,439903,14355,2557885.0,5656535.0
2016-10-07,437276,437276,420835,424143,32113,2466249.0,5656535.0
2016-10-10,424240,424824,419474,420739,18778,2446451.0,5656535.0
2016-10-11,420738,427937,418695,420933,15855,2447583.0,5656535.0
2016-10-12,421030,434844,420933,433093,19377,2518289.0,5656535.0
2016-10-13,433482,433482,428132,431148,9990,2506976.0,5656535.0
2016-10-14,429591,432217,422489,424533,10804,2468512.0,5656535.0
2016-10-17,423657,431342,421322,431148,17242,2506976.0,5656535.0
2016-10-18,428229,434747,415680,416069,31460,2419300.0,5656535.0
2016-10-19,418306,419960,411497,413443,26496,2404027.0,5656535.0
2016-10-20,414123,414123,393986,399921,72326,2325402.0,5656535.0
2016-10-21,399920,400698,377546,381826,79128,2220190.0,5656535.0
2016-10-24,381242,386204,371611,379394,57661,2206049.0,5656535.0
2016-10-25,379491,382312,366261,368013,40782,2139867.0,5656535.0
2016-10-26,361981,388636,352739,387469,80925,2252998.0,5656535.0
2016-10-27,393791,401768,392332,398364,37145,2316351.0,5656535.0
2016-10-28,399142,402255,388538,394473,17302,2293725.0,5656535.0
2016-10-31,392624,399434,386204,395738,29950,2301078.0,5656535.0
2016-11-01,389414,401768,389414,393987,16491,2290897.0,5656535.0
2016-11-02,393889,401088,389025,394084,28852,2291462.0,5656535.0
2016-11-03,394764,396710,390095,392430,15022,2281846.0,5656535.0
2016-11-04,384258,384258,334742,337564,183610,1962818.0,5656535.0
2016-11-07,333672,352544,333672,342428,76918,1991100.0,5656535.0
2016-11-08,350015,359646,343011,359160,40788,2088393.0,5656535.0
2016-11-09,362175,369569,342427,362078,60518,2105362.0,5656535.0
2016-11-10,375308,400796,371611,398267,56568,2315785.0,5656535.0
2016-11-11,394083,400601,388636,394959,30677,2296553.0,5656535.0
2016-11-14,390387,402255,388149,393014,21651,2285240.0,5656535.0
2016-11-15,387079,391359,375211,378519,41506,2200958.0,5656535.0
2016-11-16,378810,389608,377643,387761,25790,2254695.0,5656535.0
2016-11-17,388149,390678,380172,389122,15617,2262614.0,5656535.0
2016-11-18,387176,387274,372584,372682,75459,2167019.0,5656535.0
2016-11-21,369666,372682,366747,371028,18607,2157402.0,5656535.0
2016-11-22,371028,376962,367915,376865,18754,2191342.0,5656535.0
2016-11-23,374919,374919,358868,359452,39830,2090090.0,5656535.0
2016-11-24,352642,357895,316356,330754,99155,1923222.0,5656535.0
2016-11-25,328905,336590,325987,325987,35969,1895505.0,5656535.0
2016-11-28,332116,336590,314605,314897,51780,1831020.0,5656535.0
2016-11-29,314702,324236,311589,320151,38829,1861566.0,5656535.0
2016-11-30,320636,324917,316745,319275,26973,1856475.0,5656535.0
2016-12-01,322874,325306,315091,324625,23564,1887586.0,5656535.0
2016-12-02,321123,333769,319080,324917,24746,1889283.0,5656535.0
2016-12-05,325209,327252,321123,321610,17450,1870050.0,5656535.0
2016-12-06,324041,325890,321512,322680,20314,1876273.0,5656535.0
2016-12-07,323263,329586,303320,307990,53326,1790859.0,5656535.0
2016-12-08,309255,332699,308379,325793,62836,1894374.0,5656535.0
2016-12-09,326668,355560,323944,350210,59735,2036353.0,5656535.0
2016-12-12,352836,358965,340482,342233,24368,1989969.0,5656535.0
2016-12-13,342719,344665,338925,342039,19161,1988838.0,5656535.0
2016-12-14,342914,357992,342914,345541,23652,2009201.0,5656535.0
2016-12-15,342233,343206,336396,339509,23065,1974131.0,5656535.0
2016-12-16,341941,342233,335812,339023,16949,1971302.0,5656535.0
2016-12-19,339703,346513,338731,341941,16824,1988272.0,5656535.0
2016-12-20,350112,357895,340190,340969,34071,1982616.0,5656535.0
2016-12-21,340774,341260,335034,335813,18767,1952636.0,5656535.0
2016-12-22,336104,338925,326181,326960,25856,1901161.0,5656535.0
2016-12-23,323458,337271,323458,335424,24087,1950373.0,5656535.0
2016-12-26,336493,339022,327835,335618,16823,1951505.0,5656535.0
2016-12-27,334256,337563,330364,331921,19977,1930010.0,5656535.0
2016-12-28,337369,354685,333964,346027,40173,2012029.0,5656535.0
2016-12-29,345929,350210,340579,346903,27298,2017120.0,5656535.0
2017-01-02,348459,353128,334548,335326,17523,1949808.0,5656535.0
2017-01-03,335909,344178,335326,338828,21713,1970171.0,5656535.0
2017-01-04,340968,344762,336590,343011,15539,1994494.0,5656535.0
2017-01-05,342427,364121,342427,361787,45054,2103665.0,5656535.0
2017-01-06,365288,371514,359062,367721,28507,2138170.0,5656535.0
2017-01-09,370444,388636,369860,386788,42086,2249038.0,5656535.0
2017-01-10,386982,391943,383285,388052,38489,2256392.0,5656535.0
2017-01-11,391068,392138,381048,383091,30272,2227543.0,5656535.0
2017-01-12,382312,386204,378518,381826,17519,2220190.0,5656535.0
2017-01-13,381826,393013,381826,392625,19868,2282978.0,5656535.0
2017-01-16,397877,411399,397877,411400,38810,2392149.0,5656535.0
2017-01-17,414415,416166,401379,412859,28597,2400633.0,5656535.0
2017-01-18,412956,416361,402547,404298,30947,2350856.0,5656535.0
2017-01-19,404200,411496,399920,404979,24171,2354816.0,5656535.0
2017-01-20,402255,406730,399920,399921,18207,2325402.0,5656535.0
2017-01-23,398072,407022,391262,394959,23117,2296553.0,5656535.0
2017-01-24,394959,394959,389122,394278,30240,2292594.0,5656535.0
2017-01-25,397002,402741,393402,397197,15785,2309563.0,5656535.0
2017-01-26,401185,401282,392040,397099,15176,2308998.0,5656535.0
2017-01-31,400115,404687,397002,402742,18451,2341805.0,5656535.0
2017-02-01,401671,417625,399920,417626,38027,2428350.0,5656535.0
2017-02-02,416847,423170,412372,421711,33898,2452108.0,5656535.0
2017-02-03,421711,421711,406341,406828,38639,2365563.0,5656535.0
2017-02-06,406827,427548,406146,423560,40275,2462855.0,5656535.0
2017-02-07,423657,425991,414415,418598,21985,2434007.0,5656535.0
2017-02-08,419765,426089,410816,410816,18196,2388755.0,5656535.0
2017-02-09,410816,410816,400115,400504,40527,2328795.0,5656535.0
2017-02-10,408384,413831,403422,409357,24861,2380270.0,5656535.0
2017-02-13,409843,413929,407703,410719,12711,2388189.0,5656535.0
2017-02-14,411010,413539,403714,406147,21854,2361603.0,5656535.0
2017-02-15,406146,406535,399336,400796,26472,2330492.0,5656535.0
2017-02-16,400893,410524,393986,393987,43379,2290897.0,5656535.0
2017-02-17,397488,405854,395543,398851,37300,2319179.0,5656535.0
2017-02-20,403519,406438,399045,405174,18036,2355947.0,5656535.0
2017-02-21,411496,420738,405660,414707,44080,2411381.0,5656535.0
2017-02-22,414707,418306,402936,403131,36470,2344068.0,5656535.0
2017-02-23,406632,412761,403325,409941,24944,2383664.0,5656535.0
2017-02-24,417528,418209,406535,406536,53551,2363866.0,5656535.0
2017-02-27,405562,406632,395932,396419,38826,2305038.0,5656535.0
2017-02-28,398558,401671,393500,400212,35479,2327098.0,5656535.0
2017-03-02,400212,402644,396807,401380,17086,2333886.0,5656535.0
2017-03-03,404590,404590,393986,397002,21344,2308432.0,5656535.0
2017-03-06,396710,402449,394083,400504,18016,2328795.0,5656535.0
2017-03-07,400212,400212,394375,394959,21235,2296553.0,5656535.0
2017-03-08,394375,394862,390776,390971,30687,2273361.0,5656535.0
2017-03-09,390970,399434,390095,395932,29100,2302210.0,5656535.0
2017-03-10,393500,398753,392332,398170,15571,2315220.0,5656535.0
2017-03-13,397391,399531,395932,398753,17070,2318614.0,5656535.0
2017-03-14,398753,401282,395445,395835,16417,2301644.0,5656535.0
2017-03-15,394764,398072,393208,393987,20440,2290897.0,5656535.0
2017-03-16,396126,396515,393305,394473,12988,2293725.0,5656535.0
2017-03-17,394959,397099,392527,396905,11593,2307866.0,5656535.0
2017-03-20,395251,404298,395251,397489,30163,2311260.0,5656535.0
2017-03-21,398655,403325,396904,403325,15447,2345199.0,5656535.0
2017-03-22,398461,403520,396613,398559,12445,2317482.0,5656535.0
2017-03-23,399045,406535,399045,406341,17985,2362735.0,5656535.0
2017-03-24,411497,413150,403909,406730,31707,2364997.0,5656535.0
2017-03-27,405076,408092,402839,405563,15686,2358209.0,5656535.0
2017-03-28,407508,417333,407022,414415,25813,2409684.0,5656535.0
2017-03-29,416944,432704,411983,430759,42449,2504714.0,5656535.0
2017-03-30,432704,445545,429202,445545,42308,2590693.0,5656535.0
2017-03-31,443599,450603,434844,450409,29918,2618976.0,5656535.0
2017-04-03,447490,448658,443405,447394,13575,2601440.0,5656535.0
2017-04-04,447685,461985,447685,459067,25181,2669319.0,5656535.0
2017-04-05,457997,461110,444183,445934,24421,2592956.0,5656535.0
2017-04-06,442918,451187,438832,450409,15897,2618976.0,5656535.0
2017-04-07,451868,459456,439708,457705,18472,2661400.0,5656535.0
2017-04-10,454397,464904,449339,453522,24023,2637077.0,5656535.0
2017-04-11,457997,475215,457218,473659,42997,2754167.0,5656535.0
2017-04-12,470740,475313,460137,462861,28565,2691379.0,5656535.0
2017-04-13,466168,512668,457024,465585,113795,2707218.0,5656535.0
2017-04-14,465585,471616,458678,458678,21582,2667056.0,5656535.0
2017-04-17,462082,490197,460040,489322,53883,2845237.0,5656535.0
2017-04-18,491267,491948,480566,485333,39326,2822045.0,5656535.0
2017-04-19,486403,486403,472005,473562,52444,2753601.0,5656535.0
2017-04-20,471032,486403,470838,486403,51684,2828268.0,5656535.0
2017-04-21,485916,486305,479885,486306,33729,2827702.0,5656535.0
2017-04-24,486305,486403,473951,474924,30866,2761520.0,5656535.0
2017-04-25,478620,483095,474729,483096,27792,2809035.0,5656535.0
2017-04-26,483095,486792,479593,484263,16945,2815823.0,5656535.0
2017-04-27,487278,494477,483484,494477,33067,2875217.0,5656535.0
2017-04-28,496131,505275,486597,486598,34587,2829399.0,5656535.0
2017-05-02,489321,505859,487375,499925,28344,2906893.0,5656535.0
2017-05-04,497687,504691,490294,498855,26972,2900671.0,5656535.0
2017-05-08,497006,507902,496617,507902,23127,2953277.0,5656535.0
2017-05-10,510625,522883,505761,510529,35913,2968550.0,5656535.0
2017-05-11,505956,520451,505956,519284,19692,3019458.0,5656535.0
2017-05-12,519381,519381,508777,512085,22574,2977600.0,5656535.0
2017-05-15,514030,515295,508193,512280,12464,2978731.0,5656535.0
2017-05-16,500995,511598,492726,495839,67640,2883136.0,5656535.0
2017-05-17,498076,505372,498076,503330,47411,2926691.0,5656535.0
2017-05-18,497590,505275,493796,498369,41267,2897843.0,5656535.0
2017-05-19,503524,503524,494671,500217,22412,2908590.0,5656535.0
2017-05-22,498465,500022,492239,496131,17840,2884833.0,5656535.0
2017-05-23,496131,502940,490294,491948,32808,2860510.0,5656535.0
2017-05-24,486403,502648,486305,497882,47697,2895015.0,5656535.0
2017-05-25,499049,500800,490391,491267,33049,2856550.0,5656535.0
2017-05-26,491267,497006,489321,493018,33235,2866732.0,5656535.0
2017-05-29,491267,495450,489321,492240,25903,2862207.0,5656535.0
2017-05-30,492045,495936,488348,488932,37172,2842974.0,5656535.0
2017-05-31,492142,507804,489418,507805,415149,2952711.0,5656535.0
2017-06-01,508096,510334,501481,510237,34279,2966853.0,5656535.0
2017-06-02,514614,525315,514614,525024,36159,3052832.0,5656535.0
2017-06-05,527455,528622,523661,527456,19450,3066973.0,5656535.0
2017-06-07,527455,533097,518019,533098,29232,3099781.0,5656535.0
2017-06-08,534557,556347,529206,553527,46830,3218568.0,5656535.0
2017-06-09,553526,560336,543020,548760,20486,3190851.0,5656535.0
2017-06-12,549635,554499,540685,546523,20983,3177841.0,5656535.0
2017-06-13,547689,554305,540004,548079,26404,3186892.0,5656535.0
2017-06-14,554402,572010,544868,572010,39966,3326043.0,5656535.0
2017-06-15,576387,589131,570064,578820,38959,3365638.0,5656535.0
2017-06-16,578819,579792,559363,563449,27249,3276265.0,5656535.0
2017-06-19,564811,570550,554110,557515,24531,3241760.0,5656535.0
