사람인에이치알(143240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-20,25950,26700,25000,25900,129554,301327.0,11634263.0
2015-07-21,26200,27650,25500,25800,261831,300164.0,11634263.0
2015-07-22,25500,26200,25200,25550,98042,297255.0,11634263.0
2015-07-23,25550,25650,24350,25400,117908,295510.0,11634263.0
2015-07-24,25000,27700,25000,27600,278635,321106.0,11634263.0
2015-07-27,27850,27950,23750,23900,258734,278059.0,11634263.0
2015-07-28,22900,26900,21800,25500,492175,296674.0,11634263.0
2015-07-29,25850,26900,25200,25500,225057,296674.0,11634263.0
2015-07-30,25500,25650,23150,23150,252167,269333.0,11634263.0
2015-07-31,23150,24800,22800,24200,168580,281549.0,11634263.0
2015-08-03,24400,25200,23600,24600,132936,286203.0,11634263.0
2015-08-04,24600,24850,23700,23900,82460,278059.0,11634263.0
2015-08-05,23900,25800,23600,25250,130883,293765.0,11634263.0
2015-08-06,25800,26900,25250,25800,174061,300164.0,11634263.0
2015-08-07,25550,26500,25300,25750,58286,299582.0,11634263.0
2015-08-10,26250,26250,24150,24500,45872,285039.0,11634263.0
2015-08-11,24400,25050,23700,23700,42978,275732.0,11634263.0
2015-08-12,23500,24700,23250,24250,114298,282131.0,11634263.0
2015-08-13,24750,25800,23800,25800,129529,300164.0,11634263.0
2015-08-17,26500,26700,25700,26250,97643,305399.0,11634263.0
2015-08-18,26600,26850,24300,24850,84153,289111.0,11634263.0
2015-08-19,24650,24900,22950,23800,127870,276895.0,11634263.0
2015-08-20,23500,24750,23050,24150,136860,280967.0,11634263.0
2015-08-21,23400,27500,21300,26250,327929,305399.0,11634263.0
2015-08-24,26450,27100,24500,24500,134985,285039.0,11634263.0
2015-08-25,25000,27050,23750,26650,242281,310053.0,11634263.0
2015-08-26,26700,28850,26250,28750,298102,334485.0,11634263.0
2015-08-27,29500,32350,29250,30150,548059,350773.0,11634263.0
2015-08-28,30450,30600,29300,29800,136915,346701.0,11634263.0
2015-08-31,29850,30400,28250,29850,191767,347283.0,11634263.0
2015-09-01,29800,30150,28700,28700,105239,333903.0,11634263.0
2015-09-02,28350,29350,27950,28350,145701,329831.0,11634263.0
2015-09-03,28400,29950,28350,28700,150544,333903.0,11634263.0
2015-09-04,28750,29200,27100,27100,144868,315289.0,11634263.0
2015-09-07,27100,27350,25700,25700,89474,299001.0,11634263.0
2015-09-08,25950,27250,25500,26000,121917,302491.0,11634263.0
2015-09-09,26650,27700,26250,26300,101663,305981.0,11634263.0
2015-09-10,26200,26200,24950,25500,92122,296674.0,11634263.0
2015-09-11,25650,26900,25000,26300,72887,305981.0,11634263.0
2015-09-14,26900,27300,25800,25950,80779,301909.0,11634263.0
2015-09-15,26200,26250,24850,25100,56842,292020.0,11634263.0
2015-09-16,25350,26200,25150,25700,70239,299001.0,11634263.0
2015-09-17,25950,26150,23000,23450,128186,272823.0,11634263.0
2015-09-18,23750,25350,23350,24850,120483,289111.0,11634263.0
2015-09-21,25100,25100,24050,24100,39575,280386.0,11634263.0
2015-09-22,24100,25150,23800,24300,97870,282713.0,11634263.0
2015-09-23,24100,24500,23350,23800,65748,276895.0,11634263.0
2015-09-24,23900,24450,23550,24450,40922,284458.0,11634263.0
2015-09-25,24300,25000,23850,24650,59078,286785.0,11634263.0
2015-09-30,24650,24800,22750,23100,123943,268751.0,11634263.0
2015-10-01,23350,23850,22950,23100,68598,268751.0,11634263.0
2015-10-02,23100,23400,22050,22700,89269,264098.0,11634263.0
2015-10-05,22700,23150,22250,22750,65359,264679.0,11634263.0
2015-10-06,23000,23100,22300,22300,68164,259444.0,11634263.0
2015-10-07,22250,22700,21400,21550,84315,250718.0,11634263.0
2015-10-08,21550,22000,20200,20950,160407,243738.0,11634263.0
2015-10-12,20950,21400,19700,21000,173674,244320.0,11634263.0
2015-10-13,21000,21600,19800,19800,175757,230358.0,11634263.0
2015-10-14,19550,20700,19450,20050,114086,233267.0,11634263.0
2015-10-15,20250,20700,19900,20150,52776,234430.0,11634263.0
2015-10-16,20200,21400,20100,21250,91825,247228.0,11634263.0
2015-10-19,21250,22900,21000,22750,198809,264679.0,11634263.0
2015-10-20,22650,23450,22350,23200,84954,269915.0,11634263.0
2015-10-21,23000,23200,22000,22000,48218,255954.0,11634263.0
2015-10-22,22200,22200,20150,20800,124696,241993.0,11634263.0
2015-10-23,21050,21750,21050,21400,40120,248973.0,11634263.0
2015-10-26,21450,22600,20950,22600,52080,262934.0,11634263.0
2015-10-27,22500,24350,22250,24200,173223,281549.0,11634263.0
2015-10-28,24200,24350,23550,23950,77743,278641.0,11634263.0
2015-10-29,23950,24100,23350,23450,51368,272823.0,11634263.0
2015-10-30,23250,23800,22400,23200,71279,269915.0,11634263.0
2015-11-02,23200,23450,22150,22150,31705,257699.0,11634263.0
2015-11-03,22200,23300,22100,23200,48320,269915.0,11634263.0
2015-11-04,23400,23950,22600,23850,54952,277477.0,11634263.0
2015-11-05,23850,24000,22750,23600,47553,274569.0,11634263.0
2015-11-06,23300,23800,22500,22650,43487,263516.0,11634263.0
2015-11-09,22450,23000,20750,20750,52234,241411.0,11634263.0
2015-11-10,20450,20850,19250,19900,70273,231522.0,11634263.0
2015-11-11,20200,21200,19700,20950,49402,243738.0,11634263.0
2015-11-12,20950,21450,20000,20800,55989,241993.0,11634263.0
2015-11-13,20400,21950,20250,21550,53068,250718.0,11634263.0
2015-11-16,21150,21850,20550,21350,50286,248392.0,11634263.0
2015-11-17,21250,21750,20400,21200,76073,246646.0,11634263.0
2015-11-18,21200,21250,20450,20450,30436,237921.0,11634263.0
2015-11-19,20450,21500,20450,21150,43592,246065.0,11634263.0
2015-11-20,21350,22200,20950,22200,30389,258281.0,11634263.0
2015-11-23,22300,22550,21600,21600,21050,251300.0,11634263.0
2015-11-24,21400,22000,21150,21150,8478,246065.0,11634263.0
2015-11-25,21450,22000,21000,22000,31738,255954.0,11634263.0
2015-11-26,22000,22350,21500,21600,28806,251300.0,11634263.0
2015-11-27,21600,21850,21400,21600,16214,251300.0,11634263.0
2015-11-30,21600,21650,20700,21050,25162,244901.0,11634263.0
2015-12-01,20900,21200,20700,21150,25622,246065.0,11634263.0
2015-12-02,21150,21150,20300,20550,36715,239084.0,11634263.0
2015-12-03,20400,21450,20400,20850,43917,242574.0,11634263.0
2015-12-04,20500,21400,20500,21300,26142,247810.0,11634263.0
2015-12-07,21350,21450,20800,21400,28504,248973.0,11634263.0
2015-12-08,21400,21400,20600,20950,20276,243738.0,11634263.0
2015-12-09,21050,21100,19300,19950,36963,232104.0,11634263.0
2015-12-10,19950,20050,19050,19600,44743,228032.0,11634263.0
2015-12-11,20050,20250,18650,18750,70659,218142.0,11634263.0
2015-12-14,18700,19200,18150,18400,41898,214070.0,11634263.0
2015-12-15,18250,19450,18250,19200,40656,223378.0,11634263.0
2015-12-16,19200,19900,19200,19550,19911,227450.0,11634263.0
2015-12-17,19900,20900,19600,20800,36654,241993.0,11634263.0
2015-12-18,21000,21400,20500,21150,30055,246065.0,11634263.0
2015-12-21,20950,21950,20800,21800,34229,253627.0,11634263.0
2015-12-22,21550,22400,21050,22000,31790,255954.0,11634263.0
2015-12-23,21950,22500,21500,21750,35742,253045.0,11634263.0
2015-12-24,21650,22100,20850,21750,49677,253045.0,11634263.0
2015-12-28,21750,22100,20850,21950,62310,255372.0,11634263.0
2015-12-29,21550,23000,21550,22900,27118,266425.0,11634263.0
2015-12-30,22900,23450,22750,23000,40509,267588.0,11634263.0
2016-01-04,23500,23500,21950,21950,28817,255372.0,11634263.0
2016-01-05,21900,22600,21500,21900,19020,254790.0,11634263.0
2016-01-06,21650,22700,21200,22400,30711,260607.0,11634263.0
2016-01-07,21950,22350,21000,21400,38945,248973.0,11634263.0
2016-01-08,20600,21400,20400,20850,39405,242574.0,11634263.0
2016-01-11,20650,20900,20350,20350,26156,236757.0,11634263.0
2016-01-12,20200,21100,20200,20500,16370,238502.0,11634263.0
2016-01-13,20850,21300,20600,21000,13532,244320.0,11634263.0
2016-01-14,20550,21050,20300,20350,16673,236757.0,11634263.0
2016-01-15,20500,20700,19200,20000,37511,232685.0,11634263.0
2016-01-18,19700,20100,19600,20050,11812,233267.0,11634263.0
2016-01-19,19700,20100,19250,19550,18353,227450.0,11634263.0
2016-01-20,19400,19650,18200,18500,34442,215234.0,11634263.0
2016-01-21,18800,20950,18200,19100,39703,222214.0,11634263.0
2016-01-22,19550,20400,19550,20000,27144,232685.0,11634263.0
2016-01-25,20650,20700,19850,20000,22545,232685.0,11634263.0
2016-01-26,20200,20200,18750,19050,40771,221633.0,11634263.0
2016-01-27,19300,19450,19000,19150,18358,222796.0,11634263.0
2016-01-28,19200,19400,18750,19000,18120,221051.0,11634263.0
2016-01-29,19200,19300,18900,19200,19171,223378.0,11634263.0
2016-02-01,19250,19550,18850,19150,24572,222796.0,11634263.0
2016-02-02,19100,20850,19000,20100,113134,233849.0,11634263.0
2016-02-03,20100,20550,19300,20150,37542,234430.0,11634263.0
2016-02-04,20400,20450,19750,20050,34036,233267.0,11634263.0
2016-02-05,19900,20200,19100,19850,72027,230940.0,11634263.0
2016-02-11,19300,19500,18350,18400,65037,214070.0,11634263.0
2016-02-12,17700,18300,16500,17350,95633,201854.0,11634263.0
2016-02-15,17100,17650,16800,16800,84962,195456.0,11634263.0
2016-02-16,17100,17800,16600,16950,100066,197201.0,11634263.0
2016-02-17,17200,17200,16150,16300,59976,189638.0,11634263.0
2016-02-18,16350,16650,15000,15450,201802,179749.0,11634263.0
2016-02-19,15250,15900,15250,15700,80503,182658.0,11634263.0
2016-02-22,15700,16400,15550,16250,67937,189057.0,11634263.0
2016-02-23,16250,16550,15650,16400,65032,190802.0,11634263.0
2016-02-24,16400,16500,16050,16250,30638,189057.0,11634263.0
2016-02-25,16200,16400,15950,16250,38450,189057.0,11634263.0
2016-02-26,16150,16250,15750,15800,36919,183821.0,11634263.0
2016-02-29,15750,16100,15600,15700,30659,182658.0,11634263.0
2016-03-02,15800,16000,15700,15800,34284,183821.0,11634263.0
2016-03-03,16000,16150,15350,15450,59590,179749.0,11634263.0
2016-03-04,15450,15450,14800,14950,137990,173932.0,11634263.0
2016-03-07,15000,16750,15000,16750,204748,194874.0,11634263.0
2016-03-08,17050,17050,16300,16850,91575,196037.0,11634263.0
2016-03-09,16950,16950,16150,16350,88572,190220.0,11634263.0
2016-03-10,16350,16600,16000,16050,73815,186730.0,11634263.0
2016-03-11,16100,16150,15600,15650,62520,182076.0,11634263.0
2016-03-14,15800,15900,15500,15500,49670,180331.0,11634263.0
2016-03-15,15650,15850,15450,15600,48012,181495.0,11634263.0
2016-03-16,15600,16250,15550,15800,64263,183821.0,11634263.0
2016-03-17,16100,16150,15500,15550,79905,180913.0,11634263.0
2016-03-18,15650,15900,15300,15800,105187,183821.0,11634263.0
2016-03-21,16050,16050,15650,16000,59862,186148.0,11634263.0
2016-03-22,16300,16400,15750,15900,147847,184985.0,11634263.0
2016-03-23,15850,16300,15600,16300,114120,189638.0,11634263.0
2016-03-24,16300,17100,16200,16950,167038,197201.0,11634263.0
2016-03-25,16950,17600,16500,16900,174272,196619.0,11634263.0
2016-03-28,16800,17100,16550,16700,75532,194292.0,11634263.0
2016-03-29,16700,16900,16350,16500,90692,191965.0,11634263.0
2016-03-30,17000,19250,16450,16450,1083605,191384.0,11634263.0
2016-03-31,16500,16700,16150,16400,146292,190802.0,11634263.0
2016-04-01,16400,16500,15750,15800,175290,183821.0,11634263.0
2016-04-04,15750,16500,15600,16500,134444,191965.0,11634263.0
2016-04-05,16500,16500,15950,16050,100997,186730.0,11634263.0
2016-04-06,16050,16150,15750,15800,115762,183821.0,11634263.0
2016-04-07,15850,16050,15550,15550,136653,180913.0,11634263.0
2016-04-08,15350,15700,15300,15500,79920,180331.0,11634263.0
2016-04-11,15500,15650,15400,15550,48613,180913.0,11634263.0
2016-04-12,15350,15550,15250,15450,54818,179749.0,11634263.0
2016-04-14,15350,15800,15350,15450,95503,179749.0,11634263.0
2016-04-15,15450,15900,15300,15900,104362,184985.0,11634263.0
2016-04-18,16000,16050,15700,15900,79138,184985.0,11634263.0
2016-04-19,15900,15900,15600,15850,87228,184403.0,11634263.0
2016-04-20,15850,16050,15750,15800,83175,183821.0,11634263.0
2016-04-21,15850,16500,15800,16200,251176,188475.0,11634263.0
2016-04-22,16400,16750,16100,16600,193176,193129.0,11634263.0
2016-04-25,16750,16750,15950,16350,202377,190220.0,11634263.0
2016-04-26,16200,16300,16000,16200,109733,188475.0,11634263.0
2016-04-27,16200,16400,15950,16150,72712,187893.0,11634263.0
2016-04-28,16150,16200,15900,15900,64129,184985.0,11634263.0
2016-04-29,15800,15950,15400,15600,84477,181495.0,11634263.0
2016-05-02,15700,15850,15400,15600,63941,181495.0,11634263.0
2016-05-03,15650,16050,15350,15950,117684,185566.0,11634263.0
2016-05-04,15950,15950,15550,15850,99659,184403.0,11634263.0
2016-05-09,15950,16350,15800,16150,159979,187893.0,11634263.0
2016-05-10,16000,16450,15900,16450,109805,191384.0,11634263.0
2016-05-11,16750,17050,16350,16450,245912,191384.0,11634263.0
2016-05-12,16500,17300,16300,17300,270013,201273.0,11634263.0
2016-05-13,17300,17500,17150,17350,116459,201854.0,11634263.0
2016-05-16,17250,17350,16450,16600,167181,193129.0,11634263.0
2016-05-17,16650,17750,16400,17600,232721,204763.0,11634263.0
2016-05-18,17500,17500,16900,17150,146184,199528.0,11634263.0
2016-05-19,17050,17300,16450,16600,127536,193129.0,11634263.0
2016-05-20,16550,16900,16500,16600,54594,193129.0,11634263.0
2016-05-23,16650,16900,16450,16650,68778,193710.0,11634263.0
2016-05-24,16600,16850,16000,16050,112221,186730.0,11634263.0
2016-05-25,16250,16500,16050,16150,76465,187893.0,11634263.0
2016-05-26,16200,16200,15500,15900,129040,184985.0,11634263.0
2016-05-27,15900,15900,15400,15700,94399,182658.0,11634263.0
2016-05-30,15700,16050,15450,16000,75856,186148.0,11634263.0
2016-05-31,15800,16450,15800,16350,82867,190220.0,11634263.0
2016-06-01,16450,16450,15900,16000,78108,186148.0,11634263.0
2016-06-02,16000,16100,15650,15900,514750,184985.0,11634263.0
2016-06-03,16000,16050,15600,15750,62131,183240.0,11634263.0
2016-06-07,15750,15950,15600,15900,42800,184985.0,11634263.0
2016-06-08,16000,16000,15450,15700,107342,182658.0,11634263.0
2016-06-09,15600,15700,15100,15400,144511,179168.0,11634263.0
2016-06-10,15300,15400,15150,15400,45278,179168.0,11634263.0
2016-06-13,15300,15400,14900,14900,56944,173351.0,11634263.0
2016-06-14,14900,15250,14800,15050,66108,175096.0,11634263.0
2016-06-15,15050,15200,14900,15200,40649,176841.0,11634263.0
2016-06-16,15250,15250,14100,14350,172854,166952.0,11634263.0
2016-06-17,14400,14450,14100,14150,70623,164625.0,11634263.0
2016-06-20,14300,14550,14200,14400,61576,167533.0,11634263.0
2016-06-21,14300,14800,14100,14700,52784,171024.0,11634263.0
2016-06-22,14700,15000,14500,14800,66623,172187.0,11634263.0
2016-06-23,14800,15000,14400,14900,69696,173351.0,11634263.0
2016-06-24,15000,15050,13100,14350,232174,166952.0,11634263.0
2016-06-27,14200,14750,13550,14600,84403,169860.0,11634263.0
2016-06-28,14600,15500,14450,15250,138186,177423.0,11634263.0
2016-06-29,15400,15850,15200,15300,122346,178004.0,11634263.0
2016-06-30,15450,15450,14850,14950,62467,173932.0,11634263.0
2016-07-01,15000,15150,14750,14850,70870,172769.0,11634263.0
2016-07-04,14800,14900,14650,14850,43231,172769.0,11634263.0
2016-07-05,14850,14850,14550,14700,43570,171024.0,11634263.0
2016-07-06,14600,14850,14550,14700,45937,171024.0,11634263.0
2016-07-07,14700,15600,14700,15550,117796,180913.0,11634263.0
2016-07-08,15500,15550,15100,15500,55944,180331.0,11634263.0
2016-07-11,15500,15700,15300,15500,55633,180331.0,11634263.0
2016-07-12,15500,15900,15450,15700,80722,182658.0,11634263.0
2016-07-13,15800,15800,15300,15350,50999,178586.0,11634263.0
2016-07-14,15350,15550,15250,15550,46928,180913.0,11634263.0
2016-07-15,15600,15650,15350,15600,48139,181495.0,11634263.0
2016-07-18,15600,15650,15300,15400,43050,179168.0,11634263.0
2016-07-19,15450,15500,15150,15200,38861,176841.0,11634263.0
2016-07-20,15050,15350,14900,15200,57949,176841.0,11634263.0
2016-07-21,15150,15150,14950,15150,59140,176259.0,11634263.0
2016-07-22,15150,16050,15100,15950,215088,185566.0,11634263.0
2016-07-25,16050,17000,15600,15900,333398,184985.0,11634263.0
2016-07-26,15900,16650,15600,16550,139480,192547.0,11634263.0
2016-07-27,16650,16950,16400,16500,115182,191965.0,11634263.0
2016-07-28,16600,17000,16350,16700,105727,194292.0,11634263.0
2016-07-29,16650,16900,16450,16850,65904,196037.0,11634263.0
2016-08-01,16850,16900,16200,16650,94528,193710.0,11634263.0
2016-08-02,16700,16700,16200,16250,71236,189057.0,11634263.0
2016-08-03,16250,16300,15950,16300,59511,189638.0,11634263.0
2016-08-04,16300,16450,16050,16300,41656,189638.0,11634263.0
2016-08-05,16300,16750,16200,16500,68260,191965.0,11634263.0
2016-08-08,16500,17200,16500,16900,150122,196619.0,11634263.0
2016-08-09,17100,17100,16800,17050,71534,198364.0,11634263.0
2016-08-10,17100,17750,16950,17700,177717,205926.0,11634263.0
2016-08-11,17650,17800,17200,17500,110443,203600.0,11634263.0
2016-08-12,17500,17950,17400,17600,71756,204763.0,11634263.0
2016-08-16,17400,17550,17050,17050,82448,198364.0,11634263.0
2016-08-17,16950,17300,16750,17000,50004,197782.0,11634263.0
2016-08-18,17200,17300,16900,17100,50068,198946.0,11634263.0
2016-08-19,17250,17250,16400,16700,97875,194292.0,11634263.0
2016-08-22,16700,16750,15800,16150,121519,187893.0,11634263.0
2016-08-23,16050,16250,15800,16000,74057,186148.0,11634263.0
2016-08-24,16050,16200,15850,16050,35928,186730.0,11634263.0
2016-08-25,16050,16450,15850,16050,53683,186730.0,11634263.0
2016-08-26,16050,16200,15650,15700,55432,182658.0,11634263.0
2016-08-29,15650,15700,15150,15200,89747,176841.0,11634263.0
2016-08-30,15400,15500,15200,15450,68286,179749.0,11634263.0
2016-08-31,15900,15900,14950,15400,90414,179168.0,11634263.0
2016-09-01,15200,15800,15200,15750,51373,183240.0,11634263.0
2016-09-02,15700,15750,15500,15700,31671,182658.0,11634263.0
2016-09-05,15750,15850,15450,15550,42825,180913.0,11634263.0
2016-09-06,15650,15700,15350,15600,63069,181495.0,11634263.0
2016-09-07,15600,15650,15300,15650,60952,182076.0,11634263.0
2016-09-08,15600,15600,14800,15200,139353,176841.0,11634263.0
2016-09-09,15000,15250,14850,14850,61087,172769.0,11634263.0
2016-09-12,14550,17600,14450,15600,1239011,181495.0,11634263.0
2016-09-13,15700,15750,15350,15600,144509,181495.0,11634263.0
2016-09-19,15900,16500,15750,16000,187674,186148.0,11634263.0
2016-09-20,16000,16450,15900,16400,100856,190802.0,11634263.0
2016-09-21,16550,17350,16150,16850,311794,196037.0,11634263.0
2016-09-22,16850,17550,16300,16400,474679,190802.0,11634263.0
2016-09-23,16500,16900,16300,16700,127822,194292.0,11634263.0
2016-09-26,16800,17000,16350,16850,105482,196037.0,11634263.0
2016-09-27,16700,16900,16550,16650,111768,193710.0,11634263.0
2016-09-28,16900,16900,16350,16500,141759,191965.0,11634263.0
2016-09-29,16550,16700,16250,16350,83748,190220.0,11634263.0
2016-09-30,16300,17100,16100,16950,220547,197201.0,11634263.0
2016-10-04,17200,17400,16700,17050,201769,198364.0,11634263.0
2016-10-05,17050,17150,16600,16600,123627,193129.0,11634263.0
2016-10-06,16600,16950,16350,16950,116190,197201.0,11634263.0
2016-10-07,17200,17250,16600,16700,166345,194292.0,11634263.0
2016-10-10,16700,17200,16500,17150,130607,199528.0,11634263.0
2016-10-11,17250,17600,17000,17200,197434,200109.0,11634263.0
2016-10-12,17100,18200,17050,18150,447361,211162.0,11634263.0
2016-10-13,18250,18800,18000,18600,365243,216397.0,11634263.0
2016-10-14,18500,18600,18050,18500,188740,215234.0,11634263.0
2016-10-17,18400,18500,17900,17950,195388,208835.0,11634263.0
2016-10-18,17800,17900,17350,17400,191008,202436.0,11634263.0
2016-10-19,17400,17800,17200,17700,126785,205926.0,11634263.0
2016-10-20,17750,17800,17000,17000,126031,197782.0,11634263.0
2016-10-21,17050,17050,16650,16800,131137,195456.0,11634263.0
2016-10-24,16800,17000,16600,16800,84051,195456.0,11634263.0
2016-10-25,16800,17400,16500,17200,111304,200109.0,11634263.0
2016-10-26,16950,17400,16650,17300,116240,201273.0,11634263.0
2016-10-27,17350,18150,17350,17900,181426,208253.0,11634263.0
2016-10-28,18050,18050,17550,17750,103854,206508.0,11634263.0
2016-10-31,17700,18000,17450,17850,147283,207672.0,11634263.0
2016-11-01,17800,18350,17600,17600,115344,204763.0,11634263.0
2016-11-02,17400,17600,16950,16950,108324,197201.0,11634263.0
2016-11-03,16800,17500,16700,17400,120600,202436.0,11634263.0
2016-11-04,17300,17500,17050,17350,48063,201854.0,11634263.0
2016-11-07,17450,17900,17400,17900,81304,208253.0,11634263.0
2016-11-08,18050,18050,17550,17550,70457,204181.0,11634263.0
2016-11-09,17850,17850,15700,16800,384026,195456.0,11634263.0
2016-11-10,17500,17700,17100,17400,155819,202436.0,11634263.0
2016-11-11,17400,18300,17150,18300,185842,212907.0,11634263.0
2016-11-14,18450,18600,17950,18450,127173,214652.0,11634263.0
2016-11-15,18450,18600,18250,18550,107318,215816.0,11634263.0
2016-11-16,18800,19200,18550,19100,145043,222214.0,11634263.0
2016-11-17,19200,19250,18500,18700,118282,217561.0,11634263.0
2016-11-18,18550,18850,18300,18400,105319,214070.0,11634263.0
2016-11-21,18250,18950,18000,18850,99271,219306.0,11634263.0
2016-11-22,18950,19150,18600,18750,84298,218142.0,11634263.0
2016-11-23,18850,18850,18250,18350,81157,213489.0,11634263.0
2016-11-24,18250,18600,18000,18500,88200,215234.0,11634263.0
2016-11-25,18250,18600,18250,18500,32382,215234.0,11634263.0
2016-11-28,18500,18600,17800,17800,94184,207090.0,11634263.0
2016-11-29,17700,18200,17600,18200,67651,211744.0,11634263.0
2016-11-30,18200,18300,18000,18200,23111,211744.0,11634263.0
2016-12-01,18200,18300,17850,18000,42316,209417.0,11634263.0
2016-12-02,18050,18100,17450,17550,85883,204181.0,11634263.0
2016-12-05,17550,17650,17150,17300,61766,201273.0,11634263.0
2016-12-06,17650,17750,17200,17750,55496,206508.0,11634263.0
2016-12-07,18000,18000,17400,17500,50588,203600.0,11634263.0
2016-12-08,17500,17750,16850,16950,148899,197201.0,11634263.0
2016-12-09,16950,17450,16800,17300,129560,201273.0,11634263.0
2016-12-12,17550,17750,17200,17750,91788,206508.0,11634263.0
2016-12-13,17650,17800,17550,17700,53318,205926.0,11634263.0
2016-12-14,17600,17700,17150,17300,97203,201273.0,11634263.0
2016-12-15,17100,17550,17100,17500,55102,203600.0,11634263.0
2016-12-16,17550,17550,17250,17350,43066,201854.0,11634263.0
2016-12-19,17300,17400,17050,17250,67186,200691.0,11634263.0
2016-12-20,17250,18000,17200,17750,128187,206508.0,11634263.0
2016-12-21,17800,18100,17750,17950,82642,208835.0,11634263.0
2016-12-22,17950,17950,17600,17850,53263,207672.0,11634263.0
2016-12-23,17850,18000,17600,17800,63672,207090.0,11634263.0
2016-12-26,17650,17800,17050,17300,118133,201273.0,11634263.0
2016-12-27,17300,17400,17150,17350,60683,201854.0,11634263.0
2016-12-28,17350,17750,17200,17700,60221,205926.0,11634263.0
2016-12-29,17700,17700,17400,17600,41710,204763.0,11634263.0
2017-01-02,17550,18950,17550,18850,337765,219306.0,11634263.0
2017-01-03,18900,19200,18650,19050,154699,221633.0,11634263.0
2017-01-04,19150,19150,18650,19050,123173,221633.0,11634263.0
2017-01-05,19000,19100,18700,19100,111050,222214.0,11634263.0
2017-01-06,19100,19100,18800,18850,77766,219306.0,11634263.0
2017-01-09,18850,19500,18650,19400,212889,225705.0,11634263.0
2017-01-10,19700,21550,19400,19400,1331098,225705.0,11634263.0
2017-01-11,19400,19950,19250,19900,187164,231522.0,11634263.0
2017-01-12,20100,20400,19800,20200,176476,235012.0,11634263.0
2017-01-13,20300,20800,19850,20350,168120,236757.0,11634263.0
2017-01-16,20750,20850,19650,19900,182757,231522.0,11634263.0
2017-01-17,19750,20100,19600,19900,92359,231522.0,11634263.0
2017-01-18,20450,20650,19700,19700,251801,229195.0,11634263.0
2017-01-19,19900,19950,19050,19450,199287,226286.0,11634263.0
2017-01-20,19300,19350,18400,18600,230957,216397.0,11634263.0
2017-01-23,18600,19050,18500,18750,122785,218142.0,11634263.0
2017-01-24,18800,18900,18300,18600,129063,216397.0,11634263.0
2017-01-25,18700,18950,18350,18400,94851,214070.0,11634263.0
2017-01-26,18500,19300,18400,19300,127292,224541.0,11634263.0
2017-01-31,19300,19550,19050,19450,83674,226286.0,11634263.0
2017-02-01,19500,19850,19350,19600,133256,228032.0,11634263.0
2017-02-02,19500,19600,18650,18900,170861,219888.0,11634263.0
2017-02-03,18950,19600,18650,18900,202836,219888.0,11634263.0
2017-02-06,19250,19350,18900,19000,110577,221051.0,11634263.0
2017-02-07,19000,19100,18750,19000,86422,221051.0,11634263.0
2017-02-08,19000,19050,18500,18800,80232,218724.0,11634263.0
2017-02-09,18600,18850,18600,18700,47567,217561.0,11634263.0
2017-02-10,18950,19100,17500,17800,338373,207090.0,11634263.0
2017-02-13,17750,17900,17450,17900,114038,208253.0,11634263.0
2017-02-14,17950,18000,17650,17900,70613,208253.0,11634263.0
2017-02-15,18000,18200,17850,18150,96443,211162.0,11634263.0
2017-02-16,18200,18300,17700,18100,99326,210580.0,11634263.0
2017-02-17,18100,18150,17950,17950,57222,208835.0,11634263.0
2017-02-20,18050,18050,17550,17600,71815,204763.0,11634263.0
2017-02-21,17800,18100,17750,17850,83593,207672.0,11634263.0
2017-02-22,18100,18100,17600,17650,91092,205345.0,11634263.0
2017-02-23,17750,17750,17050,17150,179050,199528.0,11634263.0
2017-02-24,17100,17350,17050,17150,64470,199528.0,11634263.0
2017-02-27,17200,17400,17000,17200,64338,200109.0,11634263.0
2017-02-28,17500,17500,17050,17350,63828,201854.0,11634263.0
2017-03-02,17300,17500,17000,17000,86648,197782.0,11634263.0
2017-03-03,16900,17000,16300,16800,107728,195456.0,11634263.0
2017-03-06,16800,17150,16500,17050,72351,198364.0,11634263.0
2017-03-07,17050,17250,16950,17000,47855,197782.0,11634263.0
2017-03-08,17100,17200,16900,17150,48542,199528.0,11634263.0
2017-03-09,17100,17750,17100,17450,121070,203018.0,11634263.0
2017-03-10,17500,18700,16850,18700,403858,217561.0,11634263.0
2017-03-13,18800,19100,18750,18900,258153,219888.0,11634263.0
2017-03-14,19050,19250,18700,19000,138243,221051.0,11634263.0
2017-03-15,19000,19200,18850,19100,143680,222214.0,11634263.0
2017-03-16,19000,19800,18950,19350,249206,225123.0,11634263.0
2017-03-17,19550,19900,19400,19600,156407,228032.0,11634263.0
2017-03-20,19450,19600,18900,19550,130083,227450.0,11634263.0
2017-03-21,19600,19650,19000,19000,98920,221051.0,11634263.0
2017-03-22,18750,19550,18750,19350,159541,225123.0,11634263.0
2017-03-23,19500,19600,19100,19500,117106,226868.0,11634263.0
2017-03-24,19650,19850,19400,19600,113048,228032.0,11634263.0
2017-03-27,19550,19900,19500,19850,120005,230940.0,11634263.0
2017-03-28,19950,20450,19950,20200,185590,235012.0,11634263.0
2017-03-29,20350,20400,20000,20100,93660,233849.0,11634263.0
2017-03-30,20200,20450,19750,20000,84307,232685.0,11634263.0
2017-03-31,20000,20550,20000,20550,154095,239084.0,11634263.0
2017-04-03,20900,21350,20600,21350,201582,248392.0,11634263.0
