코오롱생명과학(102940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-14,130994,135404,130735,132098,73697,1362934.0,6690890.0
2016-01-15,135015,142538,133265,135341,209551,1396389.0,6690890.0
2016-01-18,132940,140333,132746,137480,76116,1418469.0,6690890.0
2016-01-19,138128,141889,135599,138972,95485,1433858.0,6690890.0
2016-01-20,138128,143316,137091,139685,138339,1441218.0,6690890.0
2016-01-21,141046,150968,132940,145392,201235,1500098.0,6690890.0
2016-01-22,146429,148050,140657,144030,98905,1486047.0,6690890.0
2016-01-25,144030,151616,142603,149348,153002,1540912.0,6690890.0
2016-01-26,147856,150903,147661,148505,85778,1532214.0,6690890.0
2016-01-27,149801,150774,142797,144290,101241,1488723.0,6690890.0
2016-01-28,142473,147466,142343,147467,61126,1521508.0,6690890.0
2016-01-29,146688,146688,139749,141696,93618,1461959.0,6690890.0
2016-02-01,141825,144094,140398,141825,61468,1463298.0,6690890.0
2016-02-02,143056,146948,141825,142669,67147,1471996.0,6690890.0
2016-02-03,141565,143446,135664,136378,88894,1407094.0,6690890.0
2016-02-04,137933,137933,131643,134303,85712,1385683.0,6690890.0
2016-02-05,134821,135080,131384,131515,44106,1356912.0,6690890.0
2016-02-11,123342,127039,121592,121592,95310,1254542.0,6690890.0
2016-02-12,119062,120295,106028,107066,200947,1104666.0,6690890.0
2016-02-15,108946,112253,107001,111411,88975,1149495.0,6690890.0
2016-02-16,117377,124705,114134,118869,148734,1226440.0,6690890.0
2016-02-17,118543,119970,110502,111865,69289,1154179.0,6690890.0
2016-02-18,116727,119387,114912,116793,42819,1205029.0,6690890.0
2016-02-19,116079,121137,115755,120555,37223,1243836.0,6690890.0
2016-02-22,120619,127104,119970,123862,85350,1277960.0,6690890.0
2016-02-23,127104,130022,123213,123992,99990,1279298.0,6690890.0
2016-02-24,123213,124574,120943,120944,44287,1247851.0,6690890.0
2016-02-25,121981,125288,118349,123927,66475,1278629.0,6690890.0
2016-02-26,123861,124510,121462,122630,28469,1265247.0,6690890.0
2016-02-29,122434,123991,119646,123992,34598,1279298.0,6690890.0
2016-03-02,124705,126974,124510,126650,52655,1306731.0,6690890.0
2016-03-03,126455,129763,125418,128402,58332,1324796.0,6690890.0
2016-03-04,128400,130022,126520,127494,39940,1315429.0,6690890.0
2016-03-07,127558,129439,125158,128077,50350,1321451.0,6690890.0
2016-03-08,128400,131968,127234,130607,56948,1347545.0,6690890.0
2016-03-09,130605,134950,129373,133849,71662,1381000.0,6690890.0
2016-03-10,134237,137025,130670,132617,60042,1368287.0,6690890.0
2016-03-11,132616,132616,128400,128466,51209,1325465.0,6690890.0
2016-03-14,128465,129439,124834,125808,48478,1298033.0,6690890.0
2016-03-15,127428,127752,123861,123992,35692,1279298.0,6690890.0
2016-03-16,123991,125158,123148,124121,39161,1280636.0,6690890.0
2016-03-17,124769,125093,121462,122306,61326,1261902.0,6690890.0
2016-03-18,123083,123213,121656,123213,33057,1271269.0,6690890.0
2016-03-21,124121,124834,120619,120750,44102,1245844.0,6690890.0
2016-03-22,120295,122758,120295,121333,25020,1251866.0,6690890.0
2016-03-23,121008,121721,118932,119387,35610,1231793.0,6690890.0
2016-03-24,118998,120424,116727,117118,47413,1208375.0,6690890.0
2016-03-25,116793,124510,116793,119711,66478,1235138.0,6690890.0
2016-03-28,119387,121786,117895,118479,42899,1222426.0,6690890.0
2016-03-29,118674,120165,116727,120166,62304,1239822.0,6690890.0
2016-03-30,114134,117377,114134,115432,142207,1190978.0,6690890.0
2016-03-31,115755,115755,107778,110633,141101,1141466.0,6690890.0
2016-04-01,110243,118803,110178,117831,106472,1215735.0,6690890.0
2016-04-04,119257,122564,117830,121138,75235,1249858.0,6690890.0
2016-04-05,122500,122889,118543,120555,36940,1243836.0,6690890.0
2016-04-06,118868,119451,115950,116923,65292,1206367.0,6690890.0
2016-04-07,116793,118025,114134,115237,47686,1188971.0,6690890.0
2016-04-08,115236,118155,115172,117053,34378,1207706.0,6690890.0
2016-04-11,117377,117377,114523,115432,26400,1190978.0,6690890.0
2016-04-12,114977,116079,112837,114135,29908,1177597.0,6690890.0
2016-04-14,114134,115236,113356,113356,25031,1169568.0,6690890.0
2016-04-15,120295,120878,114912,115432,87388,1190978.0,6690890.0
2016-04-18,115431,116209,113420,114135,27888,1177597.0,6690890.0
2016-04-19,114717,115755,113939,114135,26418,1177597.0,6690890.0
2016-04-20,114199,115301,113809,113875,27634,1174920.0,6690890.0
2016-04-21,115236,115236,113809,114783,20975,1184288.0,6690890.0
2016-04-22,114782,115106,113809,114070,23316,1176928.0,6690890.0
2016-04-25,114069,114069,112188,112189,35703,1157524.0,6690890.0
2016-04-26,111216,112188,110632,111022,37744,1145480.0,6690890.0
2016-04-27,111346,112512,110697,111022,28904,1145480.0,6690890.0
2016-04-28,111540,111540,109205,109271,48874,1127415.0,6690890.0
2016-04-29,108427,113485,108427,111346,42779,1148826.0,6690890.0
2016-05-02,112080,112080,106275,106276,43986,1065859.0,6690890.0
2016-05-03,106809,116750,106809,109411,63820,1097306.0,6690890.0
2016-05-04,108410,111346,106409,106743,31810,1070542.0,6690890.0
2016-05-09,107143,107143,104407,104408,25402,1047124.0,6690890.0
2016-05-10,103607,107410,103607,106609,28991,1069204.0,6690890.0
2016-05-11,107410,107410,104874,105675,15712,1059837.0,6690890.0
2016-05-12,105341,106476,104674,105475,15712,1057830.0,6690890.0
2016-05-13,107009,107009,104741,104875,17522,1051808.0,6690890.0
2016-05-16,107543,113214,106409,106409,96555,1067197.0,6690890.0
2016-05-17,106809,107676,104941,105409,22076,1057161.0,6690890.0
2016-05-18,105408,106075,100872,101206,43368,1015008.0,6690890.0
2016-05-19,100738,102006,98336,98737,37197,990252.0,6690890.0
2016-05-20,98470,100938,96869,99271,51666,995604.0,6690890.0
2016-05-23,99337,105475,98069,104208,53966,1045117.0,6690890.0
2016-05-24,105408,105875,102606,104208,29359,1045117.0,6690890.0
2016-05-25,104674,105942,102539,103474,24231,1037757.0,6690890.0
2016-05-26,103740,104274,100271,100605,32123,1008986.0,6690890.0
2016-05-27,100271,109344,100138,103941,99227,1042441.0,6690890.0
2016-05-30,104074,109144,103940,107744,80760,1080579.0,6690890.0
2016-05-31,108143,108677,106409,107143,37567,1074557.0,6690890.0
2016-06-01,107143,107143,104674,104675,48587,1049801.0,6690890.0
2016-06-02,104741,108077,102406,102740,61234,1030397.0,6690890.0
2016-06-03,102806,103807,100738,102206,50587,1025044.0,6690890.0
2016-06-07,102740,104074,101939,103941,34833,1042441.0,6690890.0
2016-06-08,104874,109077,104541,107477,85314,1077902.0,6690890.0
2016-06-09,108077,109878,104407,107944,59349,1082586.0,6690890.0
2016-06-10,107943,109144,105608,109011,39232,1093291.0,6690890.0
2016-06-13,108610,108610,106676,107610,31809,1079241.0,6690890.0
2016-06-14,106275,107476,105275,106609,33216,1069204.0,6690890.0
2016-06-15,106542,107876,104541,106543,27782,1068535.0,6690890.0
2016-06-16,106009,107276,104007,104141,32599,1044448.0,6690890.0
2016-06-17,104407,107143,103140,103340,32907,1036419.0,6690890.0
2016-06-20,103473,105075,103340,104341,22761,1046455.0,6690890.0
2016-06-21,104941,105408,103140,103274,23071,1035750.0,6690890.0
2016-06-22,103940,104007,101539,101539,20881,1018353.0,6690890.0
2016-06-23,101405,101939,99404,99938,30995,1002295.0,6690890.0
2016-06-24,101605,101939,91732,94668,78888,949437.0,6690890.0
2016-06-27,92599,98070,90064,95135,38699,954121.0,6690890.0
2016-06-28,94067,98403,93400,97269,47113,975532.0,6690890.0
2016-06-29,98737,104741,98403,104074,96439,1043779.0,6690890.0
2016-06-30,104741,107543,101739,105075,81428,1198715.0,7610890.0
2016-07-01,106075,109611,105475,108744,66885,1240575.0,7610890.0
2016-07-04,111746,111746,109278,109678,52083,1251230.0,7610890.0
2016-07-05,110945,115415,109411,114615,102874,1307551.0,7610890.0
2016-07-06,114815,115682,112146,112614,65151,1284718.0,7610890.0
2016-07-07,113080,119351,112613,118485,84823,1351694.0,7610890.0
2016-07-08,119351,120085,117150,119419,63480,1362349.0,7610890.0
2016-07-11,122220,122954,114615,114682,125044,1308312.0,7610890.0
2016-07-12,117417,123955,116816,121086,176155,1381377.0,7610890.0
2016-07-13,121553,121686,117417,117484,72318,1340278.0,7610890.0
2016-07-14,117417,118751,113747,115749,57760,1320489.0,7610890.0
2016-07-15,115882,116950,113414,113681,49890,1296896.0,7610890.0
2016-07-18,112613,113681,110879,111146,58520,1267974.0,7610890.0
2016-07-19,111546,113681,111012,111013,29179,1266452.0,7610890.0
2016-07-20,111412,112880,110278,110612,32858,1261886.0,7610890.0
2016-07-21,111145,111613,107743,108411,44868,1236770.0,7610890.0
2016-07-22,108077,109611,107743,108144,29877,1233725.0,7610890.0
2016-07-25,108277,109411,106742,106743,29438,1217742.0,7610890.0
2016-07-26,106075,108544,105075,106676,33806,1216981.0,7610890.0
2016-07-27,107076,107676,104407,104741,42851,1194910.0,7610890.0
2016-07-28,104407,106342,104074,104408,21024,1191104.0,7610890.0
2016-07-29,104274,105875,104274,104741,25373,1194910.0,7610890.0
2016-08-01,105542,105542,100471,101139,66906,1153811.0,7610890.0
2016-08-02,100538,104541,100538,102140,41256,1165227.0,7610890.0
2016-08-03,101405,102740,100004,100405,34593,1145439.0,7610890.0
2016-08-04,100405,102206,99737,100538,45067,1146961.0,7610890.0
2016-08-05,100605,102473,100338,100472,25998,1146200.0,7610890.0
2016-08-08,100938,103006,100671,103007,38525,1175121.0,7610890.0
2016-08-09,103006,108744,103006,107677,58317,1228398.0,7610890.0
2016-08-10,107876,111479,106409,110412,61245,1259602.0,7610890.0
2016-08-11,110745,111613,109878,111413,32944,1271019.0,7610890.0
2016-08-12,111746,111813,108677,109078,29177,1244381.0,7610890.0
2016-08-16,109945,109945,107409,107610,23427,1227637.0,7610890.0
2016-08-17,107676,108544,104074,106076,32011,1210132.0,7610890.0
2016-08-18,105608,106409,104207,104274,22694,1189582.0,7610890.0
2016-08-19,103473,104941,103473,104408,18737,1191104.0,7610890.0
2016-08-22,103740,104407,101205,101206,33985,1154572.0,7610890.0
2016-08-23,100938,104407,100938,103474,23542,1180449.0,7610890.0
2016-08-24,103740,104741,101939,102540,18462,1169794.0,7610890.0
2016-08-25,102606,103340,101072,101272,34864,1155333.0,7610890.0
2016-08-26,100871,101405,100004,100138,26320,1142395.0,7610890.0
2016-08-29,99070,100004,96735,97603,47525,1113473.0,7610890.0
2016-08-30,97402,100471,97402,97403,26429,1111190.0,7610890.0
2016-08-31,97402,98403,95334,95735,36768,1092163.0,7610890.0
2016-09-01,96068,99404,95401,99404,22978,1134023.0,7610890.0
2016-09-02,100938,101272,97536,100538,19781,1146961.0,7610890.0
2016-09-05,100471,101806,99537,100071,29009,1141634.0,7610890.0
2016-09-06,100204,101672,99537,99871,16920,1139350.0,7610890.0
2016-09-07,100738,100938,97803,97937,29629,1117279.0,7610890.0
2016-09-08,97202,99004,95801,99004,46455,1129456.0,7610890.0
2016-09-09,99337,105808,97469,105809,101052,1207087.0,7610890.0
2016-09-12,104474,108744,103940,106743,103219,1217742.0,7610890.0
2016-09-13,106209,108477,104341,105742,44270,1206326.0,7610890.0
2016-09-19,104741,110011,104741,109278,64408,1246664.0,7610890.0
2016-09-20,108610,112280,108610,111746,71459,1274824.0,7610890.0
2016-09-21,112480,114281,107476,110546,66626,1261124.0,7610890.0
2016-09-22,111946,112480,109678,110212,38932,1257319.0,7610890.0
2016-09-23,110745,110879,106809,109612,74811,1250469.0,7610890.0
2016-09-26,109678,112413,108877,110746,48145,1263408.0,7610890.0
2016-09-27,109411,109678,107610,107877,55280,1230681.0,7610890.0
2016-09-28,108410,110345,107476,107477,28251,1226114.0,7610890.0
2016-09-29,107676,108677,107276,107277,21094,1223831.0,7610890.0
2016-09-30,108410,108410,100405,103207,80323,1177405.0,7610890.0
2016-10-04,100071,104741,100071,102140,50500,1165227.0,7610890.0
2016-10-05,101872,103273,100671,100872,59501,1150767.0,7610890.0
2016-10-06,100738,102339,98537,98604,42810,1124890.0,7610890.0
2016-10-07,98603,99404,95401,95535,61076,1089879.0,7610890.0
2016-10-10,95201,97603,95201,95602,29089,1090641.0,7610890.0
2016-10-11,95735,96602,95067,95335,24150,1087596.0,7610890.0
2016-10-12,94934,96602,94734,95468,19362,1089118.0,7610890.0
2016-10-13,95401,96335,92065,94067,40666,1073135.0,7610890.0
2016-10-14,92399,94667,92332,92533,44014,1055630.0,7610890.0
2016-10-17,92532,92999,89330,90264,63397,1029753.0,7610890.0
2016-10-18,89463,91865,89463,91065,25355,1038886.0,7610890.0
2016-10-19,91398,95201,91065,94534,33268,1078463.0,7610890.0
2016-10-20,94734,98937,94734,97670,64513,1114234.0,7610890.0
2016-10-21,96402,97803,96268,96736,24398,1103579.0,7610890.0
2016-10-24,97002,98070,95001,95802,25008,1092924.0,7610890.0
2016-10-25,95801,95935,94133,94467,33137,1077702.0,7610890.0
2016-10-26,93533,94867,92399,94334,27381,1076180.0,7610890.0
2016-10-27,93733,100871,93733,100138,61939,1142395.0,7610890.0
2016-10-28,100338,102072,98070,99871,42745,1139350.0,7610890.0
2016-10-31,98403,100738,97336,99938,50769,1140111.0,7610890.0
2016-11-01,99938,107343,90197,102940,378136,1174360.0,7610890.0
2016-11-02,107743,108677,100071,101272,229104,1155333.0,7610890.0
2016-11-03,102339,103207,97736,98404,79380,1122606.0,7610890.0
2016-11-04,99404,100204,96001,96002,42585,1095207.0,7610890.0
2016-11-07,96935,100471,96935,98871,47044,1127934.0,7610890.0
2016-11-08,100071,100204,98336,98470,28138,1123367.0,7610890.0
2016-11-09,98070,98737,89930,93133,135688,1062480.0,7610890.0
2016-11-10,98070,99737,96068,99071,96408,1130217.0,7610890.0
2016-11-11,99070,99871,96068,96536,56666,1101296.0,7610890.0
2016-11-14,96735,98136,94667,94801,27617,1081507.0,7610890.0
2016-11-15,94267,95267,92332,93000,52681,1060958.0,7610890.0
2016-11-16,93466,94600,92532,94201,24124,1074658.0,7610890.0
2016-11-17,94067,94534,92732,92733,20311,1057914.0,7610890.0
2016-11-18,93066,93199,91131,91265,25922,1041170.0,7610890.0
2016-11-21,91265,94467,89864,92866,38229,1059436.0,7610890.0
2016-11-22,92799,94667,91999,93333,19780,1064764.0,7610890.0
2016-11-23,92732,93399,90731,90798,31829,1035842.0,7610890.0
2016-11-24,90864,91598,86861,87863,50413,1002354.0,7610890.0
2016-11-25,87862,88730,86461,86729,42466,989416.0,7610890.0
2016-11-28,86795,87395,83126,83126,65918,948317.0,7610890.0
2016-11-29,81725,86061,81725,83927,48798,957450.0,7610890.0
2016-11-30,85594,85594,81725,84327,41173,962016.0,7610890.0
2016-12-01,84260,84260,82258,82259,25895,938423.0,7610890.0
2016-12-02,81524,81724,78122,78323,66545,893518.0,7610890.0
2016-12-05,76721,77722,74519,74520,71843,850136.0,7610890.0
2016-12-06,74853,76721,73919,74120,61996,845570.0,7610890.0
2016-12-07,73919,74920,69649,73786,125563,841764.0,7610890.0
2016-12-08,74119,75253,71384,72985,50873,832631.0,7610890.0
2016-12-09,73052,79590,72985,78856,86860,899607.0,7610890.0
2016-12-12,79923,82725,79390,79990,61112,912546.0,7610890.0
2016-12-13,80057,80924,78722,80724,32831,920918.0,7610890.0
2016-12-14,81991,82325,79590,80324,23760,916351.0,7610890.0
2016-12-15,79723,83726,79656,81191,59545,926245.0,7610890.0
2016-12-16,81458,81725,78856,79523,35602,907218.0,7610890.0
2016-12-19,79523,80123,77388,78056,33534,890474.0,7610890.0
2016-12-20,77855,79056,77455,77722,20253,886669.0,7610890.0
2016-12-21,77788,77788,76521,76655,32022,874491.0,7610890.0
2016-12-22,76588,77321,75120,75587,32513,862314.0,7610890.0
2016-12-23,75787,77522,75453,76388,26734,871447.0,7610890.0
2016-12-26,76521,79256,76454,77255,26950,881341.0,7610890.0
2016-12-27,77522,77922,76788,77188,22768,880580.0,7610890.0
2016-12-28,77255,80123,77255,80124,52611,914068.0,7610890.0
2016-12-29,78722,79456,78189,78323,41537,893518.0,7610890.0
2017-01-02,78989,79056,76721,76855,25597,876775.0,7610890.0
2017-01-03,77388,77588,75854,76588,30063,873730.0,7610890.0
2017-01-04,76854,79990,76588,79990,69851,912546.0,7610890.0
2017-01-05,79990,83126,79990,81725,101486,932334.0,7610890.0
2017-01-06,82725,82725,80924,81992,34642,935378.0,7610890.0
2017-01-09,82058,82725,81191,81592,26577,930812.0,7610890.0
2017-01-10,81458,81925,79056,79123,46319,902652.0,7610890.0
2017-01-11,79189,80123,78722,80124,23356,914068.0,7610890.0
2017-01-12,79790,79790,77655,77989,36724,889713.0,7610890.0
2017-01-13,77855,79523,77855,78056,23238,890474.0,7610890.0
2017-01-16,78722,79390,77588,78456,17492,895041.0,7610890.0
2017-01-17,79123,79123,74319,74720,78795,852420.0,7610890.0
2017-01-18,74720,75520,74586,74587,25071,850898.0,7610890.0
2017-01-19,75320,75387,74586,74653,12401,851659.0,7610890.0
2017-01-20,74586,76454,74586,74787,23482,853181.0,7610890.0
2017-01-23,74853,75053,72585,73052,31061,833392.0,7610890.0
2017-01-24,72385,73118,70650,71718,33542,818171.0,7610890.0
2017-01-25,71851,72318,69516,69583,33862,793816.0,7610890.0
2017-01-26,69916,71851,69516,71718,34689,818171.0,7610890.0
2017-01-31,71451,73519,71050,71718,20009,818171.0,7610890.0
2017-02-01,72184,72985,71784,72919,16263,831870.0,7610890.0
2017-02-02,73185,73185,72051,72118,10974,822737.0,7610890.0
2017-02-03,72385,73719,71651,72051,24545,821976.0,7610890.0
2017-02-06,71517,72518,70917,72252,15040,824259.0,7610890.0
2017-02-07,71784,76054,71784,73719,41256,841003.0,7610890.0
2017-02-08,74720,74720,72718,73186,32398,834915.0,7610890.0
2017-02-09,73118,73118,71717,72051,22821,821976.0,7610890.0
2017-02-10,73986,73986,71851,72185,19305,823498.0,7610890.0
2017-02-13,72718,72718,71651,71785,15363,818932.0,7610890.0
2017-02-14,71784,72051,70650,71584,21940,816648.0,7610890.0
2017-02-15,72051,74586,71384,74587,59669,850898.0,7610890.0
2017-02-16,75520,75654,73452,73853,28141,842526.0,7610890.0
2017-02-17,73852,75120,73719,74386,21997,848614.0,7610890.0
2017-02-20,74786,74853,72785,72985,21642,832631.0,7610890.0
2017-02-21,72985,73852,72918,73853,15528,842526.0,7610890.0
2017-02-22,73919,74119,72985,73853,14085,842526.0,7610890.0
2017-02-23,74519,74519,73385,73719,17069,841003.0,7610890.0
2017-02-24,74052,75320,73452,74720,32116,852420.0,7610890.0
2017-02-27,75520,78189,74786,74787,77424,853181.0,7610890.0
2017-02-28,74786,75453,73385,74053,26871,844809.0,7610890.0
2017-03-02,73786,74586,72318,72652,32193,828826.0,7610890.0
2017-03-03,71918,72451,70316,70917,40081,809038.0,7610890.0
2017-03-06,70050,72118,69716,70984,22340,809799.0,7610890.0
2017-03-07,70783,71517,70383,70917,15709,809038.0,7610890.0
2017-03-08,70450,71451,70050,70050,18568,799143.0,7610890.0
2017-03-09,70583,70917,69916,70650,16668,805993.0,7610890.0
2017-03-10,70650,71450,69983,70717,17983,806754.0,7610890.0
2017-03-13,71384,71851,70316,70917,12897,809038.0,7610890.0
2017-03-14,70917,72451,70583,72118,25251,822737.0,7610890.0
2017-03-15,72318,72451,70583,70784,18736,807515.0,7610890.0
2017-03-16,70850,71784,70116,70984,20580,809799.0,7610890.0
2017-03-17,71384,71384,70316,70584,15581,805232.0,7610890.0
2017-03-20,70250,70450,69716,69783,20443,796099.0,7610890.0
2017-03-21,70050,71584,69649,71584,25389,816648.0,7610890.0
2017-03-22,70984,72251,70650,71384,22408,814365.0,7610890.0
2017-03-23,71851,71851,70517,71384,15794,814365.0,7610890.0
2017-03-24,71117,71384,70383,71251,15130,812843.0,7610890.0
2017-03-27,71184,72918,70450,71918,34310,820454.0,7610890.0
2017-03-28,71918,72385,71451,72185,18031,823498.0,7610890.0
2017-03-29,72251,73719,71984,73452,37740,837959.0,7610890.0
2017-03-30,73719,77055,73052,75988,66829,866880.0,7610890.0
2017-03-31,76654,85060,76654,84594,241602,965061.0,7610890.0
2017-04-03,85060,88996,84460,84794,206857,967344.0,7610890.0
2017-04-04,84860,86595,82458,86061,75957,981805.0,7610890.0
2017-04-05,87729,87796,84660,85461,53564,974955.0,7610890.0
2017-04-06,89063,99404,88129,97403,487685,1111190.0,7610890.0
2017-04-07,100004,104874,98069,102340,333877,1167511.0,7610890.0
2017-04-10,100404,101739,97202,98137,172415,1119562.0,7610890.0
2017-04-11,97336,102006,95401,99071,186874,1130217.0,7610890.0
2017-04-12,98737,99938,94067,94067,126456,1073135.0,7610890.0
2017-04-13,93933,96402,93466,94267,67557,1075419.0,7610890.0
2017-04-14,95001,97936,93867,95068,85428,1084552.0,7610890.0
2017-04-17,94400,96068,93333,95001,59211,1083791.0,7610890.0
2017-04-18,95401,100071,95134,99471,124324,1134784.0,7610890.0
2017-04-19,100071,100338,97336,97937,54308,1117279.0,7610890.0
2017-04-20,98336,98336,95534,96002,54759,1095207.0,7610890.0
2017-04-21,95801,97269,94334,95935,55686,1094446.0,7610890.0
2017-04-24,96068,96135,93066,94067,51744,1073135.0,7610890.0
2017-04-25,94467,98003,94467,96402,56786,1099774.0,7610890.0
2017-04-26,96869,98070,96468,96536,40004,1101296.0,7610890.0
2017-04-27,96602,97002,94534,94868,37364,1082269.0,7610890.0
2017-04-28,94734,96268,93733,93934,34922,1071613.0,7610890.0
2017-05-02,93466,93600,91198,91532,55893,1044214.0,7610890.0
2017-05-04,91798,94667,91798,94067,34428,1073135.0,7610890.0
2017-05-08,94467,97736,93400,96269,64589,1098251.0,7610890.0
2017-05-10,96935,96935,94801,95268,31994,1086835.0,7610890.0
2017-05-11,95668,97736,94734,96936,47573,1105862.0,7610890.0
2017-05-12,97136,97402,95401,96335,31869,1099013.0,7610890.0
2017-05-15,97002,100671,95735,99271,74259,1132500.0,7610890.0
2017-05-16,99404,99537,96869,96869,46392,1105101.0,7610890.0
2017-05-17,96869,98336,95067,96069,34589,1095968.0,7610890.0
2017-05-18,94667,96669,94600,96469,26365,1100535.0,7610890.0
2017-05-19,97002,97336,95268,96202,34599,1097490.0,7610890.0
2017-05-22,96935,99270,95601,98737,51482,1126412.0,7610890.0
2017-05-23,99337,105942,98403,105142,206756,1199476.0,7610890.0
2017-05-24,105808,110078,105408,105409,169330,1202521.0,7610890.0
2017-05-25,106409,109678,105408,106743,110543,1217742.0,7610890.0
2017-05-26,106742,109878,105942,108544,82688,1238292.0,7610890.0
2017-05-29,109745,111412,107410,107477,88223,1226114.0,7610890.0
2017-05-30,107743,108544,104874,106810,69298,1218503.0,7610890.0
2017-05-31,105942,109544,105942,108678,67762,1239814.0,7610890.0
2017-06-01,110145,113080,108544,112480,125349,1283196.0,7610890.0
2017-06-02,112480,117283,111879,117284,153218,1337994.0,7610890.0
2017-06-05,118751,123688,118417,121353,150704,1384421.0,7610890.0
2017-06-07,122754,124422,120953,122821,113227,1401165.0,7610890.0
2017-06-08,124088,127024,122353,123021,136422,1403448.0,7610890.0
2017-06-09,124622,125623,121153,123021,93832,1403448.0,7610890.0
2017-06-12,123021,123488,118751,120152,75622,1370721.0,7610890.0
2017-06-13,120886,124555,120886,124556,80279,1420953.0,7610890.0
2017-06-14,124955,127691,123288,127224,105930,1451397.0,7610890.0
2017-06-15,127624,127691,123421,123488,88530,1408776.0,7610890.0
2017-06-16,122220,122287,114481,115549,217148,1318206.0,7610890.0
2017-06-19,115549,120085,113481,115282,141009,1315162.0,7610890.0
2017-06-20,116950,117417,115015,115683,77633,1319728.0,7610890.0
2017-06-21,113614,116082,110011,112747,96955,1286240.0,7610890.0
2017-06-22,114548,115816,113014,113681,43648,1296896.0,7610890.0
2017-06-23,113814,115615,111479,114081,63420,1301462.0,7610890.0
2017-06-26,114081,115148,111879,113348,53087,1293090.0,7610890.0
2017-06-27,113280,116082,113280,114282,43750,1303745.0,7610890.0
2017-06-28,113280,114014,111346,111546,49947,1272541.0,7610890.0
2017-06-29,112280,114014,110612,111680,39958,1274063.0,7610890.0
2017-06-30,110945,112480,109011,109545,54679,1249708.0,7610890.0
2017-07-03,109544,110478,106609,108344,52898,1236009.0,7610890.0
2017-07-04,109411,117884,108811,116550,162848,1329622.0,7610890.0
2017-07-05,117016,117550,114081,115883,66406,1322012.0,7610890.0
2017-07-06,115882,118284,115615,115683,49789,1319728.0,7610890.0
2017-07-07,115415,115415,113481,114815,41271,1309834.0,7610890.0
2017-07-10,124021,124688,117150,117751,187542,1343322.0,7610890.0
2017-07-11,117750,118417,113747,116683,99160,1331145.0,7610890.0
2017-07-12,116750,116750,98203,98203,631151,1120323.0,7610890.0
2017-07-13,95534,96535,86528,91465,1426242,1043453.0,7610890.0
2017-07-14,94067,97069,92599,92933,495838,1060197.0,7610890.0
2017-07-17,94200,94334,88596,88930,263330,1014532.0,7610890.0
2017-07-18,90731,91065,86862,88863,252682,1013771.0,7610890.0
2017-07-19,88863,90531,88463,88930,133278,1014532.0,7610890.0
2017-07-20,89263,89664,87195,87529,159672,998549.0,7610890.0
2017-07-21,87729,88463,81991,82659,448180,942989.0,7610890.0
2017-07-24,82659,82659,79456,81525,245332,930051.0,7610890.0
2017-07-25,82058,84993,82058,84260,251775,961255.0,7610890.0
2017-07-26,83993,84727,82125,83326,120320,950600.0,7610890.0
2017-07-27,83593,84460,82925,83927,68858,957450.0,7610890.0
2017-07-28,83926,84326,81191,81325,95714,927767.0,7610890.0
2017-07-31,80524,81258,78389,79056,125889,901890.0,7610890.0
2017-08-01,79590,82659,79390,80924,111586,923201.0,7610890.0
2017-08-02,81458,82192,80924,81592,47948,930812.0,7610890.0
2017-08-03,82192,82525,79590,79857,58108,911024.0,7610890.0
2017-08-04,80324,81124,78656,80658,45609,920157.0,7610890.0
2017-08-07,80457,82058,80390,80924,52400,923201.0,7610890.0
2017-08-08,80924,81591,79723,80324,37200,916351.0,7610890.0
2017-08-09,79857,80257,79189,79257,44261,904174.0,7610890.0
2017-08-10,79723,80590,78989,79590,41692,907979.0,7610890.0
2017-08-11,78055,78989,76454,76655,77774,874491.0,7610890.0
2017-08-14,76588,78589,75387,77055,56128,879058.0,7610890.0
2017-08-16,77455,78656,77321,78589,41031,896563.0,7610890.0
2017-08-17,78322,79923,78055,79190,36512,903413.0,7610890.0
2017-08-18,78189,79857,78189,79390,26848,905696.0,7610890.0
2017-08-21,79723,79856,78789,78990,28717,901129.0,7610890.0
2017-08-22,78722,79656,78055,78323,36742,893518.0,7610890.0
2017-08-23,78522,79189,78055,78389,25523,894280.0,7610890.0
2017-08-24,78789,79656,78389,79190,46764,903413.0,7610890.0
2017-08-25,79056,84326,78722,82859,171822,945273.0,7610890.0
2017-08-28,83192,85994,83192,85194,142234,971911.0,7610890.0
2017-08-29,84393,85194,83526,84794,65040,967344.0,7610890.0
2017-08-30,87862,88396,86728,86795,125110,990177.0,7610890.0
2017-08-31,87128,87795,85861,87396,57762,997027.0,7610890.0
2017-09-01,88529,88596,86861,87396,76389,997027.0,7610890.0
2017-09-04,84260,86328,83926,84527,69970,964300.0,7610890.0
2017-09-05,85394,86395,84260,85528,54059,975716.0,7610890.0
2017-09-06,85127,86795,84927,85127,43218,971150.0,7610890.0
2017-09-07,85127,87729,85060,87129,80250,993982.0,7610890.0
2017-09-08,87395,87595,85994,86061,43976,981805.0,7610890.0
2017-09-11,86595,88263,86595,86929,69619,991699.0,7610890.0
2017-09-12,86928,87462,85127,86128,67194,982566.0,7610890.0
2017-09-13,86128,86394,84393,84594,55423,965061.0,7610890.0
2017-09-14,85060,86061,83926,84060,58921,958972.0,7610890.0
2017-09-15,83993,85861,83793,84861,54558,968105.0,7610890.0
