내츄럴엔도텍(168330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-17,14050,14250,13500,13750,137889,284155.0,20665822.0
2018-12-18,13500,13600,13000,13200,230353,272789.0,20665822.0
2018-12-19,13300,13300,12600,13250,170501,273822.0,20665822.0
2018-12-20,13250,13300,12950,13000,82012,268656.0,20665822.0
2018-12-21,13050,13200,12850,13100,93277,270722.0,20665822.0
2018-12-24,12950,13050,12700,13050,75416,269689.0,20665822.0
2018-12-26,12750,13350,12700,13050,141828,269689.0,20665822.0
2018-12-27,13600,13600,13150,13250,99388,273822.0,20665822.0
2018-12-28,13300,13650,13250,13600,105172,281055.0,20665822.0
2019-01-02,13600,13750,13000,13000,101418,268656.0,20665822.0
2019-01-03,13050,13250,12900,13000,83176,268656.0,20665822.0
2019-01-04,12900,13050,12150,12900,147410,266589.0,20665822.0
2019-01-07,12950,13100,12850,13000,71060,268656.0,20665822.0
2019-01-08,12950,13050,12450,12600,125745,260389.0,20665822.0
2019-01-09,12700,13500,12600,13050,239515,269689.0,20665822.0
2019-01-10,13050,13250,12900,13150,90481,271756.0,20665822.0
2019-01-11,13200,14050,13100,13500,297080,278989.0,20665822.0
2019-01-14,13600,15100,13400,14150,834015,292421.0,20665822.0
2019-01-15,13950,14800,13700,14100,336520,291388.0,20665822.0
2019-01-16,14050,14200,13800,14200,123172,293455.0,20665822.0
2019-01-17,14250,14250,13750,13800,121690,285188.0,20665822.0
2019-01-18,14200,14300,13850,14050,132846,290355.0,20665822.0
2019-01-21,14000,14500,14000,14300,118544,295521.0,20665822.0
2019-01-22,14150,14500,14000,14150,66579,292421.0,20665822.0
2019-01-23,14050,14250,14000,14100,60077,291388.0,20665822.0
2019-01-24,14250,14500,14000,14450,143906,298621.0,20665822.0
2019-01-25,14400,15400,14300,15000,273014,309987.0,20665822.0
2019-01-28,15000,15350,14750,14750,176428,304821.0,20665822.0
2019-01-29,14750,14800,14350,14500,141945,299654.0,20665822.0
2019-01-30,14450,14750,14400,14650,71634,302754.0,20665822.0
2019-01-31,14650,14700,14300,14400,96938,297588.0,20665822.0
2019-02-01,14250,14500,14100,14100,94169,291388.0,20665822.0
2019-02-07,14100,14450,14000,14450,99302,298621.0,20665822.0
2019-02-08,14700,15650,14550,15200,571455,314120.0,20665822.0
2019-02-11,15150,15650,14900,15450,224260,319287.0,20665822.0
2019-02-12,13150,13400,10850,10850,2867754,224224.0,20665822.0
2019-02-13,10400,10800,9870,10450,2827496,215958.0,20665822.0
2019-02-14,10600,10950,10300,10450,1003094,215958.0,20665822.0
2019-02-15,10450,10450,10000,10250,455532,211825.0,20665822.0
2019-02-18,10100,10250,9920,9950,473006,205625.0,20665822.0
2019-02-19,10000,10300,9960,10100,298341,208725.0,20665822.0
2019-02-20,10050,10250,9990,10050,251781,207692.0,20665822.0
2019-02-21,10050,10150,9890,9980,242039,206245.0,20665822.0
2019-02-22,9910,9990,9060,9180,989419,189712.0,20665822.0
2019-02-25,9200,9790,9180,9540,796182,197152.0,20665822.0
2019-02-26,9610,9690,9430,9450,211702,195292.0,20665822.0
2019-02-27,9470,11100,9450,10200,1597228,210791.0,20665822.0
2019-02-28,10300,10350,9800,9840,345486,203352.0,20665822.0
2019-03-04,9880,10200,9880,10150,206529,209758.0,20665822.0
2019-03-05,10050,10250,9960,10100,165754,208725.0,20665822.0
2019-03-06,10050,10100,9930,10000,145843,206658.0,20665822.0
2019-03-07,9980,10200,9910,10000,161966,206658.0,20665822.0
2019-03-08,9960,10400,9930,10000,187709,206658.0,20665822.0
2019-03-11,9930,10000,8000,8520,1957495,176073.0,20665822.0
2019-03-12,8500,8940,8370,8560,627809,176899.0,20665822.0
2019-03-13,8600,9100,8520,8900,393874,183926.0,20665822.0
2019-03-14,9050,10500,8900,9800,1937853,202525.0,20665822.0
2019-03-15,9800,10100,9050,9220,599486,190539.0,20665822.0
2019-03-18,9180,9430,8790,8980,415123,185579.0,20665822.0
2019-03-19,8200,8550,8200,8420,1049289,174006.0,20665822.0
2019-03-20,8300,8400,7630,7700,1370772,159127.0,20665822.0
2019-03-21,7720,7840,7050,7160,1548182,147967.0,20665822.0
2019-03-22,7350,7700,7180,7290,505588,150654.0,20665822.0
2019-03-25,7200,7560,7080,7430,304039,153547.0,20665822.0
2019-03-26,7490,7630,7390,7490,204792,154787.0,20665822.0
2019-03-27,7500,7620,7450,7500,180782,154994.0,20665822.0
2019-03-28,7670,8170,7270,7290,849154,150654.0,20665822.0
2019-03-29,7310,7480,7130,7130,295718,147347.0,20665822.0
2019-04-01,7000,7000,6740,6820,538813,140941.0,20665822.0
2019-04-02,6930,7200,6850,6990,522259,144454.0,20665822.0
2019-04-03,6950,7090,6850,7000,255373,144661.0,20665822.0
2019-04-04,7060,7190,6990,7190,294938,148587.0,20665822.0
2019-04-05,7280,7990,7260,7660,1707107,158300.0,20665822.0
2019-04-08,7700,7760,7380,7460,342449,154167.0,20665822.0
2019-04-09,7460,7640,7330,7550,229476,156027.0,20665822.0
2019-04-10,7550,9810,7540,9810,7282353,202732.0,20665822.0
2019-04-11,9860,9940,8920,9240,2778554,190952.0,20665822.0
2019-04-12,9140,9300,8970,9140,931739,188886.0,20665822.0
2019-04-15,9140,9440,8700,8800,1134280,181859.0,20665822.0
2019-04-16,8790,8880,8410,8510,649889,175866.0,20665822.0
2019-04-17,8980,9230,8600,8640,1183675,178553.0,20665822.0
2019-04-18,8700,10150,8700,9000,2526827,185992.0,20665822.0
2019-04-19,9000,9050,8740,8780,374987,181446.0,20665822.0
2019-04-22,8900,8990,8760,8870,251668,183306.0,20665822.0
2019-04-23,8880,8900,8500,8580,230641,177313.0,20665822.0
2019-04-24,8570,8590,8210,8390,289734,173386.0,20665822.0
2019-04-25,8370,8370,8200,8270,140107,170906.0,20665822.0
2019-04-26,8270,8850,8110,8350,430639,172560.0,20665822.0
2019-04-29,8400,8450,8260,8290,101285,171320.0,20665822.0
2019-04-30,8220,8290,7900,8030,308326,165947.0,20665822.0
2019-05-02,8080,8230,7950,8080,114949,166980.0,20665822.0
2019-05-03,8160,8280,7990,8190,171809,169253.0,20665822.0
2019-05-07,8100,8100,7810,7860,236656,162433.0,20665822.0
2019-05-08,7750,8130,7710,7880,161004,162847.0,20665822.0
2019-05-09,7920,7950,7600,7720,180256,159540.0,20665822.0
2019-05-10,7850,7850,7280,7440,197602,153754.0,20665822.0
2019-05-13,7420,7940,7300,7400,208907,152927.0,20665822.0
2019-05-14,7210,7440,7150,7350,162464,151894.0,20665822.0
2019-05-15,7280,7550,7230,7430,145485,153547.0,20665822.0
2019-05-16,7420,7430,6990,7070,387235,146107.0,20665822.0
2019-05-17,7080,7170,7020,7050,108161,145694.0,20665822.0
2019-05-20,7160,7160,6900,6970,134832,144041.0,20665822.0
2019-05-21,7000,7030,6830,6900,132959,142594.0,20665822.0
2019-05-22,6850,6980,6700,6800,177223,140528.0,20665822.0
2019-05-23,6800,6920,6750,6780,97746,140114.0,20665822.0
2019-05-24,6780,7220,6720,6850,247653,141561.0,20665822.0
2019-05-27,6850,7030,6410,6460,286083,133501.0,20665822.0
2019-05-28,6570,7080,6390,6740,283567,139288.0,20665822.0
2019-05-29,6780,6780,6400,6410,174920,132468.0,20665822.0
2019-05-30,6410,6500,6240,6290,155526,129988.0,20665822.0
2019-05-31,6300,6460,6260,6380,125450,131848.0,20665822.0
2019-06-03,6350,6370,6020,6050,274138,125028.0,20665822.0
2019-06-04,6040,6200,6020,6150,163972,127095.0,20665822.0
2019-06-05,6220,6220,6070,6120,121155,126475.0,20665822.0
2019-06-07,6200,6580,6120,6240,327107,128955.0,20665822.0
2019-06-10,6290,6320,6050,6130,151167,126681.0,20665822.0
2019-06-11,6130,6320,6050,6190,147459,127921.0,20665822.0
2019-06-12,6180,6790,6180,6400,552960,132261.0,20665822.0
2019-06-13,6430,6430,6270,6280,135763,129781.0,20665822.0
2019-06-14,6290,6380,6230,6250,82600,129161.0,20665822.0
2019-06-17,6250,6320,6100,6100,128091,126062.0,20665822.0
2019-06-18,6080,6170,6040,6090,155975,125855.0,20665822.0
2019-06-19,6130,6150,6070,6120,102128,126475.0,20665822.0
2019-06-20,6130,6210,6060,6180,87662,127715.0,20665822.0
2019-06-21,6180,6250,5990,5990,472062,123788.0,20665822.0
2019-06-24,6200,6210,6000,6140,160984,126888.0,20665822.0
2019-06-25,6120,6190,5880,5940,186107,122755.0,20665822.0
2019-06-26,6000,6000,5360,5430,668861,112215.0,20665822.0
2019-06-27,5440,5540,5320,5370,210122,110975.0,20665822.0
2019-06-28,5440,6430,5360,5860,1740057,121102.0,20665822.0
2019-07-01,5780,6090,5760,5860,289315,121102.0,20665822.0
2019-07-02,5860,6130,5810,6050,368298,125028.0,20665822.0
2019-07-03,5990,6020,5680,5820,283173,120275.0,20665822.0
2019-07-04,5820,5870,5570,5730,177550,118415.0,20665822.0
2019-07-05,5550,5790,5470,5790,198269,119655.0,20665822.0
2019-07-08,5790,5800,5430,5440,161291,112422.0,20665822.0
2019-07-09,5400,5580,5330,5440,79999,112422.0,20665822.0
2019-07-10,5480,5510,5360,5450,77394,112629.0,20665822.0
2019-07-11,5380,5550,5380,5440,97595,112422.0,20665822.0
2019-07-12,5370,5470,5280,5330,169900,110149.0,20665822.0
2019-07-15,5330,5410,5110,5150,144330,106429.0,20665822.0
2019-07-16,5200,5250,5110,5210,78008,107669.0,20665822.0
2019-07-17,5220,5260,5050,5090,138918,105189.0,20665822.0
2019-07-18,5050,5120,4635,4705,579834,97233.0,20665822.0
2019-07-19,4705,4860,4625,4765,163124,98473.0,20665822.0
2019-07-22,4800,5980,4745,5170,2102173,106842.0,20665822.0
2019-07-23,5090,5160,4855,4935,320980,101986.0,20665822.0
2019-07-24,4860,4955,4695,4725,171665,97646.0,20665822.0
2019-07-25,4730,4735,4270,4405,373505,91033.0,20665822.0
2019-07-26,4260,4375,4180,4275,294647,88346.0,20665822.0
2019-07-29,4230,4300,4020,4060,210095,83903.0,20665822.0
2019-07-30,4060,4175,4050,4120,113794,85143.0,20665822.0
2019-07-31,4120,4305,4075,4300,179206,88863.0,20665822.0
2019-08-01,4300,4360,4205,4235,99725,87520.0,20665822.0
2019-08-02,4145,4165,4030,4130,105540,85350.0,20665822.0
2019-08-05,4140,4145,3615,3630,291082,75017.0,20665822.0
2019-08-06,3500,4000,3230,3690,381835,76257.0,20665822.0
2019-08-07,3850,3850,3665,3755,120117,77600.0,20665822.0
2019-08-08,3790,4160,3760,4040,288050,83490.0,20665822.0
2019-08-09,4040,4345,3995,4035,208916,83387.0,20665822.0
2019-08-12,4045,4045,3795,3830,250678,79150.0,20665822.0
2019-08-13,3830,3880,3705,3710,178617,76670.0,20665822.0
2019-08-14,3710,3835,3655,3720,121503,76877.0,20665822.0
2019-08-16,3635,3700,3560,3605,145896,74500.0,20665822.0
2019-08-19,3645,4080,3600,3750,510995,77497.0,20665822.0
2019-08-20,3755,3920,3750,3845,127555,79460.0,20665822.0
2019-08-21,3730,4290,3730,4075,938958,84213.0,20665822.0
2019-08-22,4090,4235,4000,4150,354002,85763.0,20665822.0
2019-08-23,4150,4810,4060,4630,1612452,95683.0,20665822.0
2019-08-26,4630,5090,4300,4430,1253322,91550.0,20665822.0
2019-08-27,4550,4620,4150,4215,364252,87106.0,20665822.0
2019-08-28,4305,4390,4055,4145,214295,85660.0,20665822.0
2019-08-29,4185,4250,4045,4105,115525,84833.0,20665822.0
2019-08-30,4140,4280,4090,4160,157090,85970.0,20665822.0
2019-09-02,4180,4220,4055,4105,130727,84833.0,20665822.0
2019-09-03,4150,4240,4080,4140,119199,85557.0,20665822.0
2019-09-04,4250,4340,4085,4115,233949,85040.0,20665822.0
2019-09-05,4140,4140,4050,4070,160559,84110.0,20665822.0
2019-09-06,4100,4105,4030,4090,93092,84523.0,20665822.0
2019-09-09,4110,4110,4050,4050,66633,83697.0,20665822.0
2019-09-10,4090,4100,4045,4075,43951,84213.0,20665822.0
2019-09-11,4075,4200,4050,4100,82587,84730.0,20665822.0
2019-09-16,4160,4575,4115,4340,820997,89690.0,20665822.0
2019-09-17,4340,4375,4255,4335,179085,89586.0,20665822.0
2019-09-18,4335,4450,4190,4255,178182,87933.0,20665822.0
2019-09-19,4260,4305,4150,4175,135791,86280.0,20665822.0
2019-09-20,4150,4225,4070,4075,158918,84213.0,20665822.0
2019-09-23,4055,4135,3975,3975,175681,82147.0,20665822.0
2019-09-24,4020,4285,3970,4000,220406,82663.0,20665822.0
2019-09-25,4000,4015,3930,3930,122336,81217.0,20665822.0
2019-09-26,3985,4000,3900,3935,84392,81320.0,20665822.0
2019-09-27,3955,3955,3765,3805,141053,78633.0,20665822.0
2019-09-30,3780,3840,3605,3660,124746,75637.0,20665822.0
2019-10-01,3600,3735,3600,3720,91844,76877.0,20665822.0
2019-10-02,3660,3715,3650,3670,60911,75844.0,20665822.0
2019-10-04,3695,3695,3585,3675,48275,75947.0,20665822.0
2019-10-07,3675,3720,3500,3545,167312,73260.0,20665822.0
