네이블커뮤니케이션즈(153460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-03,3890,3890,3820,3825,13663,24977.0,6530014.0
2019-06-04,3805,3805,3700,3790,12863,24749.0,6530014.0
2019-06-05,3775,3910,3735,3840,18281,25075.0,6530014.0
2019-06-07,3840,3915,3790,3895,18127,25434.0,6530014.0
2019-06-10,3870,4060,3870,4015,35482,26218.0,6530014.0
2019-06-11,4015,4120,3995,4020,10094,26251.0,6530014.0
2019-06-12,4020,4020,3920,3975,14849,25957.0,6530014.0
2019-06-13,3975,4040,3930,3990,22532,26055.0,6530014.0
2019-06-14,3985,4000,3950,3995,10182,26087.0,6530014.0
2019-06-17,3995,4150,3960,4150,48569,27100.0,6530014.0
2019-06-18,4040,4105,3970,3970,41310,25924.0,6530014.0
2019-06-19,3970,4060,3965,3970,31935,25924.0,6530014.0
2019-06-20,3935,4110,3935,4100,27137,26773.0,6530014.0
2019-06-21,4115,4230,4115,4165,55647,27198.0,6530014.0
2019-06-24,4175,4200,4110,4110,25577,26838.0,6530014.0
2019-06-25,4110,4180,4065,4110,17228,26838.0,6530014.0
2019-06-26,4110,4200,4075,4100,13374,26773.0,6530014.0
2019-06-27,4110,4400,4060,4100,78577,26773.0,6530014.0
2019-06-28,4110,4150,3890,3935,30791,25696.0,6530014.0
2019-07-01,3935,3935,3805,3825,23445,24977.0,6530014.0
2019-07-02,3825,3990,3800,3870,8692,25271.0,6530014.0
2019-07-03,3875,3950,3825,3905,11225,25500.0,6530014.0
2019-07-04,3905,3965,3810,3875,23032,25304.0,6530014.0
2019-07-05,3875,4050,3865,3950,14331,25794.0,6530014.0
2019-07-08,3945,3985,3650,3700,26117,24161.0,6530014.0
2019-07-09,3700,3775,3640,3645,28930,23802.0,6530014.0
2019-07-10,3645,3690,3600,3600,6444,23508.0,6530014.0
2019-07-11,3600,3905,3500,3690,31520,24096.0,6530014.0
2019-07-12,3690,3760,3660,3660,10644,23900.0,6530014.0
2019-07-15,3675,4425,3675,4135,748592,27002.0,6530014.0
2019-07-16,4235,4265,3980,4020,118825,26251.0,6530014.0
2019-07-17,4000,4550,3950,4075,373424,26610.0,6530014.0
2019-07-18,4135,4380,4075,4340,83965,28340.0,6530014.0
2019-07-19,4340,4430,4240,4265,39829,27851.0,6530014.0
2019-07-22,4265,4265,4060,4225,70142,27589.0,6530014.0
2019-07-23,4225,4235,4080,4150,29489,27100.0,6530014.0
2019-07-24,4150,4275,4000,4005,32564,26153.0,6530014.0
2019-07-25,4000,4000,3760,3845,22711,25108.0,6530014.0
2019-07-26,3755,3900,3650,3755,27075,24520.0,6530014.0
2019-07-29,3715,3740,3515,3540,34419,23116.0,6530014.0
2019-07-30,3420,3665,3420,3615,11998,23606.0,6530014.0
2019-07-31,3615,4240,3615,3965,184483,25892.0,6530014.0
2019-08-01,3925,4180,3925,4130,93082,26969.0,6530014.0
2019-08-02,4130,4230,4010,4095,30110,26740.0,6530014.0
2019-08-05,3995,4075,3650,3650,39889,23835.0,6530014.0
2019-08-06,3455,3800,3430,3535,34702,23084.0,6530014.0
2019-08-07,3460,3725,3460,3645,22757,23802.0,6530014.0
2019-08-08,3645,3845,3640,3660,21538,23900.0,6530014.0
2019-08-09,3555,3835,3555,3660,21238,23900.0,6530014.0
2019-08-12,3610,3800,3500,3595,27327,23475.0,6530014.0
2019-08-13,3575,4040,3430,3945,141827,25761.0,6530014.0
2019-08-14,3930,4145,3875,4140,41994,27034.0,6530014.0
2019-08-16,4130,4290,4025,4225,41379,27589.0,6530014.0
2019-08-19,4225,4360,4225,4285,53963,27981.0,6530014.0
2019-08-20,4360,4550,4295,4550,122372,29712.0,6530014.0
2019-08-21,4545,4600,4350,4380,54247,28601.0,6530014.0
2019-08-22,4420,4745,4350,4715,147078,30789.0,6530014.0
2019-08-23,4630,4795,4580,4730,68419,30887.0,6530014.0
2019-08-26,4555,4830,4535,4680,31368,30560.0,6530014.0
2019-08-27,4680,4800,4580,4650,27860,30365.0,6530014.0
2019-08-28,4580,4765,4490,4490,148023,29320.0,6530014.0
2019-08-29,4520,4830,4445,4830,78239,31540.0,6530014.0
2019-08-30,4830,5380,4800,5260,648113,34348.0,6530014.0
2019-09-02,5220,5460,5180,5360,256531,35001.0,6530014.0
2019-09-03,5370,5480,4600,4960,277876,32389.0,6530014.0
2019-09-04,4860,5130,4500,5130,200352,33499.0,6530014.0
2019-09-05,5190,5190,4865,4880,91754,31866.0,6530014.0
2019-09-06,4830,5130,4780,4870,76074,31801.0,6530014.0
2019-09-09,4825,5800,4825,5630,802863,36764.0,6530014.0
2019-09-10,5560,5630,4570,4600,820631,30038.0,6530014.0
2019-09-11,4600,5540,4600,5040,506672,32911.0,6530014.0
2019-09-16,5040,5350,4995,5060,142635,33042.0,6530014.0
2019-09-17,5060,5260,4905,5230,79014,34152.0,6530014.0
2019-09-18,5150,5290,5010,5080,42431,33172.0,6530014.0
2019-09-19,5030,5300,5000,5140,71057,33564.0,6530014.0
2019-09-20,5070,6490,5000,6150,1951960,40160.0,6530014.0
2019-09-23,6570,7460,6530,7200,2467400,47016.0,6530014.0
2019-09-24,7020,7580,6570,7130,949457,46559.0,6530014.0
2019-09-25,6980,7470,5270,5400,1460571,35262.0,6530014.0
2019-09-26,5650,6870,5340,6130,3138030,40029.0,6530014.0
2019-09-27,6020,6490,5490,5650,599866,36895.0,6530014.0
2019-09-30,5410,5580,4705,5110,752363,33368.0,6530014.0
2019-10-01,5080,5490,4800,5120,982043,33434.0,6530014.0
2019-10-02,5070,5800,4880,4950,1302257,32324.0,6530014.0
2019-10-04,4980,5000,4760,4770,227822,31148.0,6530014.0
2019-10-07,4845,4845,4380,4510,372250,29450.0,6530014.0
