메디아나(041920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-29,6260,6410,5540,5680,61404,49135.0,8650496.0
2018-10-30,5200,5730,5200,5670,121855,49048.0,8650496.0
2018-10-31,5670,5980,5490,5900,34119,51038.0,8650496.0
2018-11-01,5900,6210,5820,5900,59089,51038.0,8650496.0
2018-11-02,6000,6330,5990,6260,41121,54152.0,8650496.0
2018-11-05,6260,6420,6110,6260,25100,54152.0,8650496.0
2018-11-06,6260,6380,6180,6280,14276,54325.0,8650496.0
2018-11-07,6400,6450,6090,6240,21649,53979.0,8650496.0
2018-11-08,6250,6400,6240,6380,18331,55190.0,8650496.0
2018-11-09,6380,6450,6230,6350,14640,54931.0,8650496.0
2018-11-12,6340,6340,6010,6060,17328,52422.0,8650496.0
2018-11-13,5810,6140,5790,6140,22673,53114.0,8650496.0
2018-11-14,6260,6260,5950,6070,15737,52509.0,8650496.0
2018-11-15,6150,6150,5860,5960,12788,51557.0,8650496.0
2018-11-16,5960,6160,5960,6130,15771,53028.0,8650496.0
2018-11-19,6170,6640,6140,6490,71439,56142.0,8650496.0
2018-11-20,6470,8390,6470,7430,1894382,64273.0,8650496.0
2018-11-21,7320,7370,6980,6980,264084,60380.0,8650496.0
2018-11-22,7120,7130,6860,6970,125116,60294.0,8650496.0
2018-11-23,6860,6930,6560,6700,109930,57958.0,8650496.0
2018-11-26,6600,6830,6600,6700,45716,57958.0,8650496.0
2018-11-27,6720,6940,6650,6800,65192,58823.0,8650496.0
2018-11-28,6800,6880,6720,6750,28826,58391.0,8650496.0
2018-11-29,6750,6870,6620,6650,38742,57526.0,8650496.0
2018-11-30,6610,6780,6600,6780,11556,58650.0,8650496.0
2018-12-03,6790,6900,6780,6890,32501,59602.0,8650496.0
2018-12-04,6880,6880,6690,6740,37948,58304.0,8650496.0
2018-12-05,6600,6670,6450,6450,53964,55796.0,8650496.0
2018-12-06,6500,6560,6150,6350,44046,54931.0,8650496.0
2018-12-07,6350,6440,6200,6260,26994,54152.0,8650496.0
2018-12-10,6220,6300,6000,6020,28651,52076.0,8650496.0
2018-12-11,6030,6170,6030,6080,15133,52595.0,8650496.0
2018-12-12,6120,6520,6000,6300,20757,54498.0,8650496.0
2018-12-13,6290,6440,6290,6350,10891,54931.0,8650496.0
2018-12-14,6450,6470,6130,6170,20100,53374.0,8650496.0
2018-12-17,6080,6290,6010,6050,13365,52336.0,8650496.0
2018-12-18,5920,6150,5870,6020,20209,52076.0,8650496.0
2018-12-19,6000,6120,5910,6110,13281,52855.0,8650496.0
2018-12-20,6110,6190,5910,5960,12970,51557.0,8650496.0
2018-12-21,5990,6100,5930,5940,13939,51384.0,8650496.0
2018-12-24,5980,5980,5850,5910,10746,51124.0,8650496.0
2018-12-26,5900,6130,5760,5820,16618,50346.0,8650496.0
2018-12-27,5900,6010,5860,6010,13420,51989.0,8650496.0
2018-12-28,6010,6190,6010,6110,11020,52855.0,8650496.0
2019-01-02,6120,6230,6060,6150,10223,53201.0,8650496.0
2019-01-03,6150,6320,6020,6080,26195,52595.0,8650496.0
2019-01-04,6140,6260,6060,6140,21034,53114.0,8650496.0
2019-01-07,6180,6310,6180,6230,19919,53893.0,8650496.0
2019-01-08,6210,6310,6150,6210,12108,53720.0,8650496.0
2019-01-09,6210,6480,6190,6400,35122,55363.0,8650496.0
2019-01-10,6310,6500,6310,6490,26026,56142.0,8650496.0
2019-01-11,6440,6590,6440,6540,26141,56574.0,8650496.0
2019-01-14,6630,6630,6440,6500,8133,56228.0,8650496.0
2019-01-15,6490,6560,6400,6450,21859,55796.0,8650496.0
2019-01-16,6420,6490,6360,6400,16649,55363.0,8650496.0
2019-01-17,6450,6900,6450,6580,100992,56920.0,8650496.0
2019-01-18,6600,6740,6550,6650,31771,57526.0,8650496.0
2019-01-21,6750,6830,6610,6730,44928,58218.0,8650496.0
2019-01-22,6780,6780,6590,6630,25818,57353.0,8650496.0
2019-01-23,6630,6730,6530,6630,23976,57353.0,8650496.0
2019-01-24,6600,6740,6580,6690,19787,57872.0,8650496.0
2019-01-25,6700,6810,6600,6680,18424,57785.0,8650496.0
2019-01-28,6680,7100,6660,7010,120274,60640.0,8650496.0
2019-01-29,7010,7060,6820,6940,34903,60034.0,8650496.0
2019-01-30,6940,6940,6830,6870,20812,59429.0,8650496.0
2019-01-31,6910,7000,6860,6900,25048,59688.0,8650496.0
2019-02-01,6910,6910,6710,6810,27222,58910.0,8650496.0
2019-02-07,6820,6850,6560,6770,24323,58564.0,8650496.0
2019-02-08,6800,6820,6670,6790,8641,58737.0,8650496.0
2019-02-11,6800,6970,6690,6960,40192,60207.0,8650496.0
2019-02-12,6990,6990,6850,6970,20919,60294.0,8650496.0
2019-02-13,6960,7730,6950,7470,281816,64619.0,8650496.0
2019-02-14,7470,7700,7350,7590,53632,65657.0,8650496.0
2019-02-15,7570,8260,7550,7950,377606,68771.0,8650496.0
2019-02-18,8000,8270,7810,8170,90665,70675.0,8650496.0
2019-02-19,8250,8430,7810,7970,121845,68944.0,8650496.0
2019-02-20,8000,8050,7850,8000,30752,69204.0,8650496.0
2019-02-21,7960,7980,7710,7960,41935,68858.0,8650496.0
2019-02-22,7940,7980,7690,7700,34591,66609.0,8650496.0
2019-02-25,7780,7780,7660,7700,12817,66609.0,8650496.0
2019-02-26,7780,7780,7550,7590,24163,65657.0,8650496.0
2019-02-27,7770,7790,7450,7770,20569,67214.0,8650496.0
2019-02-28,7780,7890,7500,7500,31789,64879.0,8650496.0
2019-03-04,7500,7900,7500,7700,50441,66609.0,8650496.0
2019-03-05,7700,7920,7570,7900,44432,68339.0,8650496.0
2019-03-06,7860,8080,7860,8000,41014,69204.0,8650496.0
2019-03-07,8080,8110,7820,7850,39674,67906.0,8650496.0
2019-03-08,7850,7850,7680,7750,17248,67041.0,8650496.0
2019-03-11,7710,7730,7410,7410,38148,64100.0,8650496.0
2019-03-12,7410,7580,7400,7440,19508,64360.0,8650496.0
2019-03-13,7440,7950,7440,7760,52637,67128.0,8650496.0
2019-03-14,7800,7930,7750,7850,24281,67906.0,8650496.0
2019-03-15,7800,8030,7700,7840,29463,67820.0,8650496.0
2019-03-18,7850,7980,7850,7930,15405,68598.0,8650496.0
2019-03-19,7990,7990,7800,7880,13816,68166.0,8650496.0
2019-03-20,7870,7890,7590,7760,30143,67128.0,8650496.0
2019-03-21,7760,7760,7500,7610,20004,65830.0,8650496.0
2019-03-22,7610,7660,7410,7430,15680,64273.0,8650496.0
2019-03-25,7400,7400,6990,7000,68348,60553.0,8650496.0
2019-03-26,7000,7100,6830,6930,40266,59948.0,8650496.0
2019-03-27,6930,6970,6840,6870,21046,59429.0,8650496.0
2019-03-28,6870,6950,6720,6880,27194,59515.0,8650496.0
2019-03-29,6880,7020,6580,6880,29125,59515.0,8650496.0
2019-04-01,6860,7040,6830,7020,17824,60726.0,8650496.0
2019-04-02,6990,7140,6980,7080,16412,61246.0,8650496.0
2019-04-03,7060,7150,7050,7090,10285,61332.0,8650496.0
2019-04-04,7090,7160,7050,7130,17281,61678.0,8650496.0
2019-04-05,7170,7170,7000,7110,22742,61505.0,8650496.0
2019-04-08,7150,7490,7150,7470,58340,64619.0,8650496.0
2019-04-09,7410,7600,7350,7600,45968,65744.0,8650496.0
2019-04-10,7570,7690,7460,7650,33258,66176.0,8650496.0
2019-04-11,7680,7710,7610,7700,20937,66609.0,8650496.0
2019-04-12,7720,7720,7540,7580,17047,65571.0,8650496.0
2019-04-15,7600,7600,7460,7470,29157,64619.0,8650496.0
2019-04-16,7470,7490,7310,7390,19565,63927.0,8650496.0
2019-04-17,7410,7420,7300,7390,11370,63927.0,8650496.0
2019-04-18,7400,7400,7210,7310,22114,63235.0,8650496.0
2019-04-19,7310,7380,7230,7300,9527,63149.0,8650496.0
2019-04-22,7260,7390,7230,7270,22472,62889.0,8650496.0
2019-04-23,7270,7420,7260,7350,18290,63581.0,8650496.0
2019-04-24,7400,7450,7330,7390,11640,63927.0,8650496.0
2019-04-25,7380,7390,7260,7260,13224,62803.0,8650496.0
2019-04-26,7260,7280,7000,7280,33209,62976.0,8650496.0
2019-04-29,7210,7930,7120,7890,245137,68252.0,8650496.0
2019-04-30,7950,8050,7700,7840,75166,67820.0,8650496.0
2019-05-02,7870,7870,7710,7770,31543,67214.0,8650496.0
2019-05-03,7810,7810,7660,7750,29961,67041.0,8650496.0
2019-05-07,7550,7800,7550,7790,49143,67387.0,8650496.0
2019-05-08,7790,7870,7660,7820,44951,67647.0,8650496.0
2019-05-09,7820,7830,7390,7440,49292,64360.0,8650496.0
2019-05-10,7510,7680,7200,7370,39574,63754.0,8650496.0
2019-05-13,7370,7540,7310,7420,55054,64187.0,8650496.0
2019-05-14,7150,7500,7150,7500,26195,64879.0,8650496.0
2019-05-15,7460,7750,7460,7680,40288,66436.0,8650496.0
2019-05-16,7680,7700,7450,7450,24968,64446.0,8650496.0
2019-05-17,7470,7670,7470,7660,22134,66263.0,8650496.0
2019-05-20,7640,7740,7520,7560,39856,65398.0,8650496.0
2019-05-21,7550,7730,7510,7730,67908,66868.0,8650496.0
2019-05-22,8800,9600,7920,8010,2481675,69290.0,8650496.0
2019-05-23,8060,8090,7530,7530,356886,65138.0,8650496.0
2019-05-24,7420,7480,7190,7190,175208,62197.0,8650496.0
2019-05-27,7190,7360,7120,7200,105358,62284.0,8650496.0
2019-05-28,7270,7390,7180,7360,55921,63668.0,8650496.0
2019-05-29,7440,7440,7240,7240,83191,62630.0,8650496.0
2019-05-30,7230,7310,7230,7270,29057,62889.0,8650496.0
2019-05-31,7360,7420,7240,7380,38214,63841.0,8650496.0
2019-06-03,7380,7380,7240,7240,31540,62630.0,8650496.0
2019-06-04,7240,7310,7200,7210,25259,62370.0,8650496.0
2019-06-05,7320,7340,7220,7280,29663,62976.0,8650496.0
2019-06-07,7280,7530,7280,7460,42945,64533.0,8650496.0
2019-06-10,7470,7620,7410,7600,59065,65744.0,8650496.0
2019-06-11,7600,7710,7560,7690,39697,66522.0,8650496.0
2019-06-12,7720,7720,7580,7690,28819,66522.0,8650496.0
2019-06-13,7720,9190,7690,8120,2627843,70242.0,8650496.0
2019-06-14,8080,8160,7930,8160,341433,70588.0,8650496.0
2019-06-17,8160,8540,8150,8410,582018,72751.0,8650496.0
2019-06-18,8300,8420,7980,7980,197737,69031.0,8650496.0
2019-06-19,7980,8220,7900,8190,85691,70848.0,8650496.0
2019-06-20,8150,8280,8090,8250,69506,71367.0,8650496.0
2019-06-21,8250,8340,8120,8300,81215,71799.0,8650496.0
2019-06-24,8310,8350,8220,8230,47875,71194.0,8650496.0
2019-06-25,8240,8280,8010,8010,65385,69290.0,8650496.0
2019-06-26,8010,8200,7990,8060,42824,69723.0,8650496.0
2019-06-27,8180,8180,7870,7880,65066,68166.0,8650496.0
2019-06-28,7760,8150,7750,7940,55597,68685.0,8650496.0
2019-07-01,7960,8030,7860,7880,37265,68166.0,8650496.0
2019-07-02,7880,8200,7800,8200,51329,70934.0,8650496.0
2019-07-03,8190,8280,7960,8050,42425,69636.0,8650496.0
2019-07-04,8080,8160,7900,7970,39363,68944.0,8650496.0
2019-07-05,7840,7940,7750,7880,51384,68166.0,8650496.0
2019-07-08,7880,7890,7180,7290,115146,63062.0,8650496.0
2019-07-09,7200,7390,7010,7030,47073,60813.0,8650496.0
2019-07-10,6960,7220,6960,7180,37660,62111.0,8650496.0
2019-07-11,7200,7360,7150,7350,25237,63581.0,8650496.0
2019-07-12,7350,7410,7280,7310,23503,63235.0,8650496.0
2019-07-15,7310,7420,7090,7300,35953,63149.0,8650496.0
2019-07-16,7430,7430,7170,7270,22347,62889.0,8650496.0
2019-07-17,7160,7280,7000,7130,44689,61678.0,8650496.0
2019-07-18,7050,7200,7050,7190,15487,62197.0,8650496.0
2019-07-19,7190,7350,7170,7280,14297,62976.0,8650496.0
2019-07-22,7280,7350,7200,7280,8258,62976.0,8650496.0
2019-07-23,7280,7350,7230,7270,20081,62889.0,8650496.0
2019-07-24,7490,9180,7300,8600,4964437,74394.0,8650496.0
2019-07-25,8670,9060,8470,8980,1305798,77681.0,8650496.0
2019-07-26,8890,8980,8390,8600,486680,74394.0,8650496.0
2019-07-29,8590,8590,8030,8130,402446,70329.0,8650496.0
2019-07-30,8110,8920,8110,8920,529890,77162.0,8650496.0
2019-07-31,8880,9300,8480,9280,438986,80277.0,8650496.0
2019-08-01,9250,9250,8490,8570,301749,74135.0,8650496.0
2019-08-02,8400,8970,8240,8880,229741,76816.0,8650496.0
2019-08-05,8870,8960,8070,8300,198064,71799.0,8650496.0
2019-08-06,8130,8660,7800,7820,273141,67647.0,8650496.0
2019-08-07,8030,8230,7850,8180,118343,70761.0,8650496.0
2019-08-08,8310,8860,8310,8670,221536,75000.0,8650496.0
2019-08-09,8670,8850,8330,8450,158349,73097.0,8650496.0
2019-08-12,8450,9240,8440,9210,498679,79671.0,8650496.0
2019-08-13,9120,9210,8910,9030,255943,78114.0,8650496.0
2019-08-14,9050,9380,8920,9350,380086,80882.0,8650496.0
2019-08-16,9250,9270,8780,8850,275177,76557.0,8650496.0
2019-08-19,8950,8980,8580,8700,146261,75259.0,8650496.0
2019-08-20,8710,9150,8680,8970,271992,77595.0,8650496.0
2019-08-21,8940,9000,8830,8830,177860,76384.0,8650496.0
2019-08-22,8810,9070,8710,8740,160569,75605.0,8650496.0
2019-08-23,8640,9080,8360,9070,190778,78460.0,8650496.0
2019-08-26,8800,8840,8320,8400,191672,72664.0,8650496.0
2019-08-27,8550,8730,8410,8480,129103,73356.0,8650496.0
2019-08-28,8500,8690,8440,8600,49414,74394.0,8650496.0
2019-08-29,8620,8930,8480,8650,120395,74827.0,8650496.0
2019-08-30,8660,8840,8600,8600,116553,74394.0,8650496.0
2019-09-02,8560,8930,8500,8910,112845,77076.0,8650496.0
2019-09-03,8950,9140,8780,8840,105337,76470.0,8650496.0
2019-09-04,8840,9140,8800,9020,146765,78027.0,8650496.0
2019-09-05,9060,9190,8830,8850,128764,76557.0,8650496.0
2019-09-06,8850,8960,8680,8700,68983,75259.0,8650496.0
2019-09-09,8700,8830,8490,8520,62623,73702.0,8650496.0
2019-09-10,8520,8630,8500,8510,31130,73616.0,8650496.0
2019-09-11,8510,8630,8470,8630,42639,74654.0,8650496.0
2019-09-16,8630,8690,8410,8540,58486,73875.0,8650496.0
2019-09-17,8500,8890,8420,8800,106529,76124.0,8650496.0
2019-09-18,8800,8900,8710,8870,58497,76730.0,8650496.0
2019-09-19,8910,8910,8790,8820,30515,76297.0,8650496.0
2019-09-20,8760,8900,8710,8800,45109,76124.0,8650496.0
2019-09-23,8750,8860,8590,8600,49536,74394.0,8650496.0
2019-09-24,8540,8740,8530,8690,36509,75173.0,8650496.0
2019-09-25,8690,8730,8400,8410,54642,72751.0,8650496.0
2019-09-26,8410,8540,8270,8430,75222,72924.0,8650496.0
2019-09-27,8520,8520,8310,8360,22317,72318.0,8650496.0
2019-09-30,8280,8410,8050,8170,58020,70675.0,8650496.0
2019-10-01,8110,8390,8100,8310,34123,71886.0,8650496.0
2019-10-02,8310,8380,8140,8220,25120,71107.0,8650496.0
2019-10-04,8160,8200,7900,8000,67858,69204.0,8650496.0
2019-10-07,7950,8170,7900,8140,30243,,
