켐트로닉스(089010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-30,19884,19924,19366,19726,65851,209501.0,8464699.0
2013-10-31,19564,19724,19326,19368,55010,205692.0,8464699.0
2013-11-01,19445,19884,19405,19806,64392,210348.0,8464699.0
2013-11-04,19924,20282,19604,19925,102326,211617.0,8464699.0
2013-11-05,19924,20003,19366,19885,56627,211194.0,8464699.0
2013-11-06,20123,20123,19564,19567,34726,207808.0,8464699.0
2013-11-07,19485,19645,18568,18650,98967,198074.0,8464699.0
2013-11-08,18847,19645,18728,19368,85606,205692.0,8464699.0
2013-11-11,19366,20003,18689,18809,82484,199767.0,8464699.0
2013-11-12,18649,19326,18568,18809,44884,199767.0,8464699.0
2013-11-13,18887,18967,18170,18371,54647,195111.0,8464699.0
2013-11-14,18330,18768,18289,18730,78012,198920.0,8464699.0
2013-11-15,18608,18847,18170,18252,91507,193842.0,8464699.0
2013-11-18,18250,18330,16975,17135,183237,181991.0,8464699.0
2013-11-19,16975,17532,16975,17296,69403,183684.0,8464699.0
2013-11-20,17532,17732,17373,17415,64902,184954.0,8464699.0
2013-11-21,17413,17453,17094,17135,26788,181991.0,8464699.0
2013-11-22,17214,17652,17094,17654,46494,187864.0,8481451.0
2013-11-25,17890,17890,17413,17694,57935,188288.0,8481451.0
2013-11-26,18011,18528,17612,18331,104070,195073.0,8481451.0
2013-11-27,18330,18608,18209,18410,53835,195922.0,8481451.0
2013-11-28,18488,18608,18330,18410,44839,195922.0,8481451.0
2013-11-29,18608,18608,18170,18450,27273,196346.0,8481451.0
2013-12-02,18450,18568,17890,17893,50954,190409.0,8481451.0
2013-12-03,17772,18051,17532,18052,57204,192105.0,8481451.0
2013-12-04,17812,19008,17812,18969,132691,201859.0,8481451.0
2013-12-05,18887,19008,18728,18850,42627,200586.0,8481451.0
2013-12-06,18807,18887,18370,18890,56054,201010.0,8481451.0
2013-12-09,19048,19048,18330,18331,51343,195073.0,8481451.0
2013-12-10,18209,18568,17174,17296,146066,184047.0,8481451.0
2013-12-11,17254,17652,17054,17135,50110,182351.0,8481451.0
2013-12-12,17134,17652,17094,17494,38372,186168.0,8481451.0
2013-12-13,17532,17612,17174,17415,23065,185320.0,8481451.0
2013-12-16,17413,17532,17054,17056,34371,181503.0,8481451.0
2013-12-17,17094,17292,15780,16100,102997,171325.0,8481451.0
2013-12-18,16218,16218,15700,15941,68212,169629.0,8481451.0
2013-12-19,16496,16576,16058,16060,79433,170901.0,8481451.0
2013-12-20,16058,16496,15938,16498,80946,175566.0,8481451.0
2013-12-23,16815,16935,16576,16937,114452,180231.0,8481451.0
2013-12-24,16975,17015,16576,16897,88315,179807.0,8481451.0
2013-12-26,17015,17333,16935,17256,135632,183623.0,8481451.0
2013-12-27,17337,18004,17046,17839,77032,181503.0,8481451.0
2013-12-30,17796,18046,17713,18047,34806,183623.0,8481451.0
2014-01-02,18088,18088,16879,17005,106645,173022.0,8481451.0
2014-01-03,16962,17295,16587,16880,97848,171749.0,8481451.0
2014-01-06,16920,17254,16920,17089,40101,173870.0,8481451.0
2014-01-07,16879,17170,16795,16922,45844,172173.0,8481451.0
2014-01-08,16920,17046,15962,16214,154882,164964.0,8481451.0
2014-01-09,16295,16795,16253,16797,82893,170901.0,8481451.0
2014-01-10,16795,16837,16421,16463,39558,167509.0,8481451.0
2014-01-13,16795,17088,16629,17005,46973,173022.0,8481451.0
2014-01-14,16795,17004,16587,16671,31239,169629.0,8481451.0
2014-01-15,16962,17004,16546,16671,38769,169629.0,8481451.0
2014-01-16,16837,16837,16295,16338,58010,166236.0,8481451.0
2014-01-17,16337,16421,15836,16089,83767,163692.0,8481451.0
2014-01-20,16045,16295,15670,16172,82458,164540.0,8481451.0
2014-01-21,16170,16962,16170,16713,116704,170053.0,8481451.0
2014-01-22,16754,16795,16378,16797,59772,170901.0,8481451.0
2014-01-23,16795,17004,16629,16671,50296,169629.0,8481451.0
2014-01-24,16629,16629,16295,16380,48942,166661.0,8481451.0
2014-01-27,15878,16128,15712,15838,56799,161148.0,8481451.0
2014-01-28,15629,15920,15295,15421,86991,156907.0,8481451.0
2014-01-29,15629,15712,15337,15338,52247,156059.0,8481451.0
2014-02-03,15337,15629,15169,15547,57709,158179.0,8481451.0
2014-02-04,15379,15379,15003,15088,53911,153514.0,8481451.0
2014-02-05,15254,15379,14545,14546,80587,148001.0,8481451.0
2014-02-06,14503,14753,14003,14088,180951,143337.0,8481451.0
2014-02-07,14295,14545,14212,14546,64550,148001.0,8481451.0
2014-02-10,14670,14712,14212,14546,63310,148001.0,8481451.0
2014-02-11,14628,14961,14545,14921,60158,151818.0,8481451.0
2014-02-12,14878,14961,14794,14839,36689,150970.0,8481451.0
2014-02-13,14878,14878,14586,14713,39962,149698.0,8481451.0
2014-02-14,14753,14878,14503,14546,48701,148001.0,8481451.0
2014-02-17,14670,14670,14212,14296,56716,145457.0,8481451.0
2014-02-18,14420,14712,14337,14671,59250,149274.0,8481451.0
2014-02-19,14753,14753,14295,14337,63101,145881.0,8481451.0
2014-02-20,14295,14295,13586,13588,162078,138248.0,8481451.0
2014-02-21,13836,14503,13836,14171,178786,144185.0,8481451.0
2014-02-24,14087,14212,13461,13671,158874,139096.0,8481451.0
2014-02-25,13877,13961,13586,13671,86195,139096.0,8481451.0
2014-02-26,13670,14087,13628,13796,85572,140368.0,8481451.0
2014-02-27,13919,13919,13378,13420,113000,136551.0,8481451.0
2014-02-28,13502,13836,12961,13796,337749,140368.0,8481451.0
2014-03-03,13836,14003,13461,13838,169492,140792.0,8481451.0
2014-03-04,13670,13753,13378,13504,61244,137400.0,8481451.0
2014-03-05,13753,13794,13502,13588,69291,138248.0,8481451.0
2014-03-06,13586,13877,13544,13880,67376,141216.0,8481451.0
2014-03-07,13961,13961,13670,13755,56231,139944.0,8481451.0
2014-03-10,13753,13794,13045,13129,164796,133583.0,8481451.0
2014-03-11,13003,13461,13003,13379,75451,136127.0,8481451.0
2014-03-12,13336,13461,13128,13171,45060,134007.0,8481451.0
2014-03-13,13295,13586,13169,13588,51762,138248.0,8481451.0
2014-03-14,13420,13670,13295,13295,55030,135279.0,8481451.0
2014-03-17,13253,13420,12961,13129,59383,133583.0,8481451.0
2014-03-18,13169,13420,13128,13171,67507,134007.0,8481451.0
2014-03-19,13295,13628,13169,13420,75678,136551.0,8481451.0
2014-03-20,13420,14045,13378,13755,305973,139944.0,8481451.0
2014-03-21,13753,14295,13670,14254,208620,145033.0,8481451.0
2014-03-24,14253,14295,14003,14296,97149,145457.0,8481451.0
2014-03-25,14212,14295,13753,13755,137526,139944.0,8481451.0
2014-03-26,13794,14087,13670,13880,77771,141216.0,8481451.0
2014-03-27,13877,14212,13670,14213,104084,144609.0,8481451.0
2014-03-28,14212,14420,14087,14296,95649,145457.0,8481451.0
2014-03-31,14295,14295,13877,14004,74370,142488.0,8481451.0
2014-04-01,14045,14045,13794,13880,56645,141216.0,8481451.0
2014-04-02,13919,14170,13877,14088,80717,143337.0,8481451.0
2014-04-03,14170,14379,13836,13880,101727,141216.0,8481451.0
2014-04-04,13877,14836,13877,14797,382120,150546.0,8481451.0
2014-04-07,14670,15421,14628,15338,337715,156059.0,8481451.0
2014-04-08,15379,15379,14961,15130,197883,153938.0,8481451.0
2014-04-09,15045,15087,14628,14755,137664,150122.0,8481451.0
2014-04-10,14920,15003,14628,14713,110506,149698.0,8481451.0
2014-04-11,14420,14753,14379,14713,140797,156805.0,8884158.0
2014-04-14,14628,15087,14628,15046,129654,160359.0,8884158.0
2014-04-15,15087,15127,14503,14546,145666,155029.0,8884158.0
2014-04-16,14586,15254,14545,15088,205180,160803.0,8884158.0
2014-04-17,15254,15295,14836,15172,108938,161692.0,8884158.0
2014-04-18,15087,15337,15003,15296,86876,163024.0,8884158.0
2014-04-21,15421,15754,15127,15255,148027,162580.0,8884158.0
2014-04-22,15254,15254,14712,14880,228927,158582.0,8884158.0
2014-04-23,14920,15045,14253,14296,148020,152363.0,8884158.0
2014-04-24,14461,14461,13753,13962,134126,148810.0,8884158.0
2014-04-25,13919,14212,13586,13671,99652,145700.0,8884158.0
2014-04-28,13670,13961,13586,13838,46332,147477.0,8884158.0
2014-04-29,14003,14045,13711,13755,39800,146589.0,8884158.0
2014-04-30,13836,13836,13169,13213,183634,140814.0,8884158.0
2014-05-02,13295,13295,12752,12796,132738,136372.0,8884158.0
2014-05-07,12752,12752,12252,12295,154679,131041.0,8884158.0
2014-05-08,12169,12460,11961,12295,100348,131041.0,8884158.0
2014-05-09,12336,13378,12336,13337,163590,142147.0,8884158.0
2014-05-12,12752,14003,12711,13588,323183,144812.0,8884158.0
2014-05-13,13586,13877,13253,13547,92883,144368.0,8884158.0
2014-05-14,13753,13877,13336,13504,78994,143923.0,8884158.0
2014-05-15,13336,13628,13336,13547,37845,144368.0,8884158.0
2014-05-16,13378,13420,13045,13087,69377,139481.0,8884158.0
2014-05-19,13045,13253,12336,12421,169183,132374.0,8884158.0
2014-05-20,12378,12669,11627,12421,131401,132374.0,8884158.0
2014-05-21,12336,12711,12086,12337,98956,131486.0,8884158.0
2014-05-22,12336,12544,11836,11920,81305,127043.0,8884158.0
2014-05-23,12003,12252,11836,12003,73073,127932.0,8884158.0
2014-05-26,12003,12003,11460,11504,123192,122601.0,8884158.0
2014-05-27,11377,11627,10877,11003,154479,117271.0,8884158.0
2014-05-28,11002,11210,10835,10879,142075,115938.0,8884158.0
2014-05-29,10919,11044,10502,10586,175966,112829.0,8884158.0
2014-05-30,10502,10711,10126,10420,163111,111052.0,8884158.0
2014-06-02,10335,10459,9960,10045,126940,107054.0,8884158.0
2014-06-03,10126,10126,9585,9711,228865,103500.0,8884158.0
2014-06-05,9543,9835,9502,9711,119637,103500.0,8884158.0
2014-06-09,9711,9835,9126,9336,190956,99503.0,8884158.0
2014-06-10,9335,9711,9335,9627,177003,102612.0,8884158.0
2014-06-11,9669,9877,9543,9669,103999,103056.0,8884158.0
2014-06-12,9711,9793,9502,9711,45660,103500.0,8884158.0
2014-06-13,9711,9835,9418,9545,57134,101724.0,8884158.0
2014-06-16,9627,9711,9460,9669,63593,103056.0,8884158.0
2014-06-17,9669,9751,9543,9669,65839,103056.0,8884158.0
2014-06-18,9711,10002,9585,9836,113037,104833.0,8884158.0
2014-06-19,9877,9960,9418,9669,117641,103056.0,8884158.0
2014-06-20,9585,9711,9377,9503,59553,101279.0,8884158.0
2014-06-23,9418,9543,8543,8544,221059,91063.0,8884158.0
2014-06-24,8543,8627,8043,8419,238343,89730.0,8884158.0
2014-06-25,8335,8751,8310,8669,118750,92395.0,8884158.0
2014-06-26,8627,9084,8627,9003,82981,95949.0,8884158.0
2014-06-27,8876,9126,8668,8878,66445,94616.0,8884158.0
2014-06-30,8793,9001,8751,8878,61060,94616.0,8884158.0
2014-07-01,8918,9251,8793,9086,63536,96837.0,8884158.0
2014-07-02,9293,9335,8834,8919,134505,95060.0,8884158.0
2014-07-03,8960,9293,8876,9212,94011,98170.0,8884158.0
2014-07-04,9377,9543,9168,9378,120391,99947.0,8884158.0
2014-07-07,9377,9460,9084,9253,79978,98614.0,8884158.0
2014-07-08,9209,9251,8960,9128,121417,97282.0,8884158.0
2014-07-09,9001,9084,8834,8961,118886,95505.0,8884158.0
2014-07-10,9043,9043,8501,8669,184816,92395.0,8884158.0
2014-07-11,8627,8834,8585,8711,87081,92839.0,8884158.0
2014-07-14,8627,8834,8585,8794,67521,93728.0,8884158.0
2014-07-15,8876,8876,8543,8627,97930,91951.0,8884158.0
2014-07-16,8668,9001,8668,8837,103768,94172.0,8884158.0
2014-07-17,8918,9251,8751,9086,181978,96837.0,8884158.0
2014-07-18,9001,9293,8918,9170,129408,97726.0,8884158.0
2014-07-21,9251,9293,9043,9170,120960,97726.0,8884158.0
2014-07-22,9251,10210,9168,9711,758149,103500.0,8884158.0
2014-07-23,9669,9793,9502,9545,132487,101724.0,8884158.0
2014-07-24,9543,9669,9335,9336,124236,99503.0,8884158.0
2014-07-25,9460,9669,9335,9503,80162,101279.0,8884158.0
2014-07-28,9585,9585,9335,9336,86002,99503.0,8884158.0
2014-07-29,9251,9418,8751,8794,170171,93728.0,8884158.0
2014-07-30,8710,8793,8459,8752,173456,93284.0,8884158.0
2014-07-31,8668,8793,8310,8461,181492,90174.0,8884158.0
2014-08-01,8326,8751,8326,8669,76250,92395.0,8884158.0
2014-08-04,8627,8876,8627,8752,39085,93284.0,8884158.0
2014-08-05,8751,8834,8459,8544,74211,91063.0,8884158.0
2014-08-06,8459,8751,8377,8585,54765,91507.0,8884158.0
2014-08-07,8585,8668,8285,8320,128686,88664.0,8884158.0
2014-08-08,8301,8377,7917,7919,142993,84400.0,8884158.0
2014-08-11,7959,8018,7443,7494,216301,79869.0,8884158.0
2014-08-12,7543,7600,7417,7419,114294,79069.0,8884158.0
2014-08-13,7476,7543,7209,7261,150877,77381.0,8884158.0
2014-08-14,7301,7710,7293,7652,130642,81557.0,8884158.0
2014-08-18,7584,7760,7543,7736,71240,82445.0,8884158.0
2014-08-19,7734,7760,7568,7661,56554,81645.0,8884158.0
2014-08-20,7668,7818,7609,7652,55823,81557.0,8884158.0
2014-08-21,7668,7959,7626,7861,130167,83778.0,8884158.0
2014-08-22,7776,7860,7584,7795,125131,83067.0,8884158.0
2014-08-25,7851,7901,7576,7594,83090,80935.0,8884158.0
2014-08-26,7593,7693,7551,7645,35367,81468.0,8884158.0
2014-08-27,7635,7876,7568,7853,89867,83689.0,8884158.0
2014-08-28,8001,8543,7884,7886,380613,84044.0,8884158.0
2014-08-29,7952,7952,7726,7844,84032,83600.0,8884158.0
2014-09-01,7792,7910,7600,7619,50198,81201.0,8884158.0
2014-09-02,7618,7618,7450,7494,83229,79869.0,8884158.0
2014-09-03,7600,7600,7417,7502,59471,79957.0,8884158.0
2014-09-04,7485,7651,7485,7519,41896,80135.0,8884158.0
2014-09-05,7509,7760,7509,7719,59345,82267.0,8884158.0
2014-09-11,7718,7942,7668,7919,61540,84400.0,8884158.0
2014-09-12,7934,7976,7718,7786,52158,82978.0,8884158.0
2014-09-15,7792,7818,7668,7677,29282,81823.0,8884158.0
2014-09-16,7776,7959,7676,7903,61788,84222.0,8884158.0
2014-09-17,8001,8001,7801,7836,46097,83511.0,8884158.0
2014-09-18,7876,8118,7834,7936,83185,84577.0,8884158.0
2014-09-19,7984,8084,7884,8010,37574,85377.0,8884158.0
2014-09-22,8010,8076,7892,7919,35409,84400.0,8884158.0
2014-09-23,7843,7892,7593,7594,57629,80935.0,8884158.0
2014-09-24,7584,7668,7526,7544,42010,80402.0,8884158.0
2014-09-25,7559,7684,7526,7527,27823,80224.0,8884158.0
2014-09-26,7534,7568,7450,7502,24840,79957.0,8884158.0
2014-09-29,7518,7584,7251,7311,73016,77914.0,8884158.0
2014-09-30,7342,7342,7126,7319,44619,78003.0,8884158.0
2014-10-01,7259,7409,7001,7018,54423,74805.0,8884158.0
2014-10-02,6875,7084,6767,6910,50481,73650.0,8884158.0
2014-10-06,6909,6959,6534,6544,97938,69741.0,8884158.0
2014-10-07,6542,6684,6450,6493,88615,69208.0,8884158.0
2014-10-08,6401,6568,6401,6503,23337,69296.0,8884158.0
2014-10-10,6408,6492,6125,6293,85692,67075.0,8884158.0
2014-10-13,6184,6251,5759,5893,114394,62811.0,8884158.0
2014-10-14,5642,5951,5642,5844,69759,62278.0,8884158.0
2014-10-15,5851,6001,5792,5802,25896,61834.0,8884158.0
2014-10-16,5750,5817,5592,5752,57081,61301.0,8884158.0
2014-10-17,5809,6001,5700,5868,39919,62544.0,8884158.0
2014-10-20,5992,5992,5867,5876,39294,62633.0,8884158.0
2014-10-21,5951,6184,5892,5902,68141,62900.0,8884158.0
2014-10-22,5967,6109,5967,6027,39486,64232.0,8884158.0
2014-10-23,6025,6417,5975,6135,107247,65387.0,8884158.0
2014-10-24,6159,6242,5859,5902,66907,62900.0,8884158.0
2014-10-27,5934,6784,5934,6527,381612,69563.0,8884158.0
2014-10-28,6367,6851,6367,6669,238663,71073.0,8884158.0
2014-10-29,6701,6750,6459,6503,111115,69296.0,8884158.0
2014-10-30,6676,6976,6517,6752,125095,71962.0,8884158.0
2014-10-31,6701,6859,6684,6819,56360,72672.0,8884158.0
2014-11-03,6842,6868,6568,6568,77108,70007.0,8884158.0
2014-11-04,6492,6618,6293,6335,67209,67520.0,8884158.0
2014-11-05,6376,6417,6242,6244,55966,66542.0,8884158.0
2014-11-06,6251,6293,6059,6244,51287,66542.0,8884158.0
2014-11-07,6267,6626,6267,6577,86889,70096.0,8884158.0
2014-11-10,6626,6992,6551,6894,82801,73472.0,8884158.0
2014-11-11,7034,7251,6826,7127,110993,75960.0,8884158.0
2014-11-12,7168,7910,7168,7786,528412,82978.0,8884158.0
2014-11-13,7843,7917,7534,7661,197921,81645.0,8884158.0
2014-11-14,7776,7910,7568,7827,135083,83422.0,8884158.0
2014-11-17,7834,7884,7593,7703,77537,82090.0,8884158.0
2014-11-18,7676,7901,7676,7878,44255,83955.0,8884158.0
2014-11-19,7901,8026,7768,7853,76048,83689.0,8884158.0
2014-11-20,7860,7901,7768,7769,61873,82800.0,8884158.0
2014-11-21,7851,8876,7843,8461,699253,90174.0,8884158.0
2014-11-24,8543,8710,8326,8711,163061,92839.0,8884158.0
2014-11-25,8543,8876,8335,8377,159458,89286.0,8884158.0
2014-11-26,8418,9084,8377,8961,282597,95505.0,8884158.0
2014-11-27,9001,9293,8793,8919,133984,95060.0,8884158.0
2014-11-28,8834,8918,8176,8419,300397,89730.0,8884158.0
2014-12-01,8377,8377,7984,8102,149441,86354.0,8884158.0
2014-12-02,8026,8418,7892,8320,143913,88664.0,8884158.0
2014-12-03,8275,8459,8093,8094,101639,86265.0,8884158.0
2014-12-04,8168,8268,8084,8119,46792,86532.0,8884158.0
2014-12-05,8060,8418,7868,8419,84261,89730.0,8884158.0
2014-12-08,8335,8501,8310,8419,64015,89730.0,8884158.0
2014-12-09,8335,8418,8210,8220,58589,87598.0,8884158.0
2014-12-10,8217,8217,7942,8119,71753,86532.0,8884158.0
2014-12-11,7993,7993,7351,7351,241429,78358.0,8884158.0
2014-12-12,7359,7576,7101,7286,182591,77648.0,8884158.0
2014-12-15,7409,7426,7267,7377,43904,78625.0,8884158.0
2014-12-16,7326,7417,7151,7178,63443,76493.0,8884158.0
2014-12-17,7117,7293,7117,7119,28090,75871.0,8884158.0
2014-12-18,7126,7318,7034,7119,64992,75871.0,8884158.0
2014-12-19,7301,7584,7084,7585,69423,80846.0,8884158.0
2014-12-22,7584,7659,7417,7469,40186,79602.0,8884158.0
2014-12-23,7534,7584,7351,7402,23069,78891.0,8884158.0
2014-12-24,7518,8093,7459,7968,162099,84933.0,8884158.0
2014-12-26,7976,8043,7801,7844,53017,83600.0,8884158.0
2014-12-29,7870,8104,7843,8045,31313,81912.0,8884158.0
2014-12-30,8245,8245,7765,7897,29771,80402.0,8884158.0
2015-01-02,8018,8855,7895,8420,287834,85732.0,8884158.0
2015-01-05,8488,8637,8296,8359,84251,85110.0,8884158.0
2015-01-06,8235,8463,8079,8464,75380,86176.0,8884158.0
2015-01-07,8498,8629,8157,8158,69440,83067.0,8884158.0
2015-01-08,8210,8306,8096,8220,51407,83689.0,8884158.0
2015-01-09,8218,8550,8210,8281,284708,84311.0,8884158.0
2015-01-12,8279,8376,8131,8193,86615,83422.0,8884158.0
2015-01-13,8184,8279,7913,8036,60939,81823.0,8884158.0
2015-01-14,8114,8140,7878,7897,76703,80402.0,8884158.0
2015-01-15,7974,8184,7887,8106,73577,82534.0,8884158.0
2015-01-16,8148,8358,7982,8228,141062,83778.0,8884158.0
2015-01-19,8340,9422,8296,9424,1150492,95949.0,8884158.0
2015-01-20,9640,9684,9248,9424,540781,95949.0,8884158.0
2015-01-21,9509,9728,9292,9728,354350,99058.0,8884158.0
2015-01-22,9728,10164,8986,9161,675491,93284.0,8884158.0
2015-01-23,9335,9466,9030,9205,269617,93728.0,8884158.0
2015-01-26,9205,9640,9161,9249,175848,94172.0,8884158.0
2015-01-27,9248,9597,9248,9292,207251,94616.0,8884158.0
2015-01-28,9292,10426,9161,10034,686230,102168.0,8884158.0
2015-01-29,10034,10164,9771,10121,195326,103056.0,8884158.0
2015-01-30,10164,10164,9684,9772,184962,99503.0,8884158.0
2015-02-02,9771,9771,9466,9511,101793,96837.0,8884158.0
2015-02-03,9640,9946,9466,9816,145877,99947.0,8884158.0
2015-02-04,10034,10469,9903,10340,504717,105277.0,8884158.0
2015-02-05,10557,10732,10295,10340,350674,105277.0,8884158.0
2015-02-06,10469,11036,10338,10470,382773,106610.0,8884158.0
2015-02-09,10557,10862,10295,10557,309456,107498.0,8884158.0
2015-02-10,10557,10644,9946,10034,184310,102168.0,8884158.0
2015-02-11,10295,10819,10120,10819,317411,110164.0,8884158.0
2015-02-12,10993,11211,10600,10776,267127,109719.0,8884158.0
2015-02-13,10819,11036,10557,10863,198448,110608.0,8884158.0
2015-02-16,10949,11255,10600,10776,175523,109719.0,8884158.0
2015-02-17,10775,10905,10469,10645,135313,108387.0,8884158.0
2015-02-23,10949,11211,10600,11081,540053,112829.0,8884158.0
2015-02-24,11211,11298,10905,10994,252042,111940.0,8884158.0
2015-02-25,11124,11255,10905,11038,161461,112385.0,8884158.0
2015-02-26,10949,11386,10557,10819,298245,110164.0,8884158.0
2015-02-27,10949,11865,10775,11692,488164,119048.0,8884158.0
2015-03-02,11996,12346,11298,11605,320094,118159.0,8884158.0
2015-03-03,11953,11953,11386,11386,167576,115938.0,8884158.0
2015-03-04,11517,12432,11298,11998,400432,122157.0,8884158.0
2015-03-05,12084,12084,11734,11954,103097,121713.0,8884158.0
2015-03-06,12127,12346,11517,11910,183150,121269.0,8884158.0
2015-03-09,11953,12040,11560,11779,147221,119936.0,8884158.0
2015-03-10,11778,11953,11298,11343,138117,115494.0,8884158.0
2015-03-11,10993,11517,10862,11474,127075,116827.0,8884158.0
2015-03-12,11560,11778,11211,11386,150721,115938.0,8884158.0
2015-03-13,11429,11604,11124,11213,101594,114161.0,8884158.0
2015-03-16,11124,11211,10732,10732,159587,109275.0,8884158.0
2015-03-17,10819,11080,10557,10994,82026,111940.0,8884158.0
2015-03-18,10993,11080,10557,10601,70892,107943.0,8884158.0
2015-03-19,10775,10862,10164,10384,124277,105721.0,8884158.0
2015-03-20,10426,10732,10338,10427,82264,106166.0,8884158.0
2015-03-23,10644,11124,10513,10907,137383,111052.0,8884158.0
2015-03-24,10862,11036,10644,10688,78787,108831.0,8884158.0
2015-03-25,10688,10732,10164,10209,174303,103945.0,8884158.0
2015-03-26,10251,10513,10034,10340,82827,105277.0,8884158.0
2015-03-27,10382,10426,9728,9859,147343,100391.0,8884158.0
2015-03-30,9859,9990,9553,9685,127078,98614.0,8884158.0
2015-03-31,9859,9859,9466,9685,119261,98614.0,8884158.0
2015-04-01,9771,10034,9597,9728,136437,99058.0,8884158.0
2015-04-02,9815,9990,9640,9903,80984,100835.0,8884158.0
2015-04-03,10077,10295,9859,9859,133175,100391.0,8884158.0
2015-04-06,9990,10382,9859,10296,117963,104833.0,8884158.0
2015-04-07,10382,10557,10207,10470,122495,106610.0,8884158.0
2015-04-08,10644,10644,10207,10209,76356,103945.0,8884158.0
2015-04-09,10164,10469,10034,10427,116924,106166.0,8884158.0
2015-04-10,10513,10644,9990,10078,201082,102612.0,8884158.0
2015-04-13,10207,10251,9684,9816,149072,99947.0,8884158.0
2015-04-14,9859,9903,9684,9728,75498,99058.0,8884158.0
2015-04-15,9771,9990,9771,9772,56256,99503.0,8884158.0
2015-04-16,9815,9946,9771,9859,68191,100391.0,8884158.0
2015-04-17,9903,10077,9859,9947,56395,101279.0,8884158.0
2015-04-20,9903,9946,9553,9555,96563,97282.0,8884158.0
2015-04-21,9597,9597,9161,9467,143262,96393.0,8884158.0
2015-04-22,9378,9422,8724,8943,247968,95397.0,9307001.0
2015-04-23,8943,9074,8593,8943,154140,95397.0,9307001.0
2015-04-24,8899,9117,8680,8682,166388,92605.0,9307001.0
2015-04-27,8724,8899,8690,8813,43173,94001.0,9307001.0
2015-04-28,8724,8855,8515,8516,117535,90836.0,9307001.0
2015-04-29,8602,8768,8384,8464,95772,90278.0,9307001.0
2015-04-30,8463,8559,8157,8271,71869,88230.0,9307001.0
2015-05-04,8288,8376,7965,7967,67399,84973.0,9307001.0
2015-05-06,7861,7965,7782,7914,67448,84414.0,9307001.0
2015-05-07,7922,8043,7756,8045,40419,85811.0,9307001.0
2015-05-08,8062,8245,8026,8062,40174,85997.0,9307001.0
2015-05-11,8114,8157,8026,8053,48965,85904.0,9307001.0
2015-05-12,8035,8123,7590,7713,90136,82274.0,9307001.0
2015-05-13,7721,7843,7598,7800,46267,83205.0,9307001.0
2015-05-14,7843,8123,7765,8053,42844,85904.0,9307001.0
2015-05-15,8009,8245,7974,8201,43332,87486.0,9307001.0
2015-05-18,8096,8096,7372,7452,183571,79482.0,9307001.0
2015-05-19,7416,7477,7180,7330,95026,78179.0,9307001.0
2015-05-20,7258,7398,7058,7119,106692,75945.0,9307001.0
2015-05-21,7171,7285,7022,7041,83445,75107.0,9307001.0
2015-05-22,7032,7398,7032,7382,63074,78737.0,9307001.0
2015-05-26,7459,7459,7136,7163,49921,76410.0,9307001.0
2015-05-27,7136,7224,6927,6954,69788,74177.0,9307001.0
2015-05-28,6988,7102,6962,7050,42533,75201.0,9307001.0
2015-05-29,7110,7503,6980,7190,105094,76690.0,9307001.0
2015-06-01,7224,7311,7058,7233,34216,77155.0,9307001.0
2015-06-02,7197,7372,6927,6998,60688,74642.0,9307001.0
2015-06-03,7005,7058,6752,6779,34279,72315.0,9307001.0
2015-06-04,6892,6892,6691,6754,40637,72036.0,9307001.0
2015-06-05,6752,6805,6560,6674,33268,71199.0,9307001.0
2015-06-08,6691,6805,6604,6718,39337,71664.0,9307001.0
2015-06-09,6779,6980,6639,6963,68374,74270.0,9307001.0
2015-06-10,6962,7250,6962,7085,52370,75573.0,9307001.0
2015-06-11,7014,7171,6805,6885,40311,73432.0,9307001.0
2015-06-12,6883,7022,6482,6588,62532,70268.0,9307001.0
2015-06-15,6473,6621,6246,6248,61379,66638.0,9307001.0
2015-06-16,6194,6255,5749,5907,127582,63008.0,9307001.0
2015-06-17,5854,6081,5854,6047,49975,64498.0,9307001.0
2015-06-18,6020,6107,5854,5881,40541,62729.0,9307001.0
2015-06-19,5880,6063,5828,6020,37759,64218.0,9307001.0
2015-06-22,6028,6142,6020,6047,26552,64498.0,9307001.0
2015-06-23,6028,6325,6028,6273,52649,66917.0,9307001.0
2015-06-24,6290,6316,6246,6291,25977,67103.0,9307001.0
2015-06-25,6281,6412,6159,6404,31655,68313.0,9307001.0
2015-06-26,6404,6412,6316,6361,19981,67848.0,9307001.0
2015-06-29,6264,6264,6011,6108,43135,65149.0,9307001.0
2015-06-30,5923,6220,5898,6195,30545,66080.0,9307001.0
2015-07-01,6194,6368,6194,6326,25956,67476.0,9307001.0
2015-07-02,6325,6770,6281,6701,71342,71478.0,9307001.0
2015-07-03,6726,6953,6630,6849,72218,73060.0,9307001.0
2015-07-06,6674,6840,6499,6518,31480,69523.0,9307001.0
2015-07-07,6482,6596,6255,6334,56346,67569.0,9307001.0
2015-07-08,6395,6552,6281,6378,28159,68034.0,9307001.0
2015-07-09,6281,6368,6037,6169,47142,65800.0,9307001.0
2015-07-10,6133,6229,6081,6169,35990,65800.0,9307001.0
2015-07-13,6081,6447,6081,6439,38854,68686.0,9307001.0
2015-07-14,6438,6613,6299,6535,36727,69709.0,9307001.0
2015-07-15,6534,6665,6499,6544,32177,69803.0,9307001.0
2015-07-16,6421,6709,6421,6701,38889,71478.0,9307001.0
