아바코(083930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-06-20,2438,2515,2332,2379,87728,25584.0,8200000.0
2007-06-21,2343,2492,2336,2478,227643,26650.0,8200000.0
2007-06-22,2515,2847,2488,2847,955678,30627.0,8200000.0
2007-06-25,2896,3087,2721,2832,729990,30463.0,8200000.0
2007-06-26,2892,2892,2546,2797,290647,30094.0,8200000.0
2007-06-27,2896,2896,2671,2797,116710,30094.0,8200000.0
2007-06-28,2819,3163,2763,3049,321474,32800.0,8200000.0
2007-06-29,3060,3125,2945,2996,102949,32226.0,8200000.0
2007-07-02,3037,3266,2934,3079,372338,33128.0,8200000.0
2007-07-03,3121,3231,3048,3202,131050,34440.0,8200000.0
2007-07-04,3277,3575,3209,3324,515224,35752.0,8200000.0
2007-07-05,3354,3354,3056,3179,223064,34194.0,8200000.0
2007-07-06,3235,3235,2972,3011,154869,32390.0,8200000.0
2007-07-09,3040,3163,2972,3126,172613,33620.0,8200000.0
2007-07-10,3125,3129,3003,3122,69642,33579.0,8200000.0
2007-07-11,3060,3129,3003,3079,59074,33128.0,8200000.0
2007-07-12,3087,3151,2988,3095,121407,33292.0,8200000.0
2007-07-13,3136,3350,3052,3111,269412,33456.0,8200000.0
2007-07-16,3133,3201,2945,2996,119187,32226.0,8200000.0
2007-07-18,2942,2949,2667,2828,129561,30422.0,8200000.0
2007-07-19,2823,2854,2755,2828,34761,30422.0,8200000.0
2007-07-20,2827,3025,2804,2927,85583,31488.0,8200000.0
2007-07-23,2827,2912,2759,2817,47868,30299.0,8200000.0
2007-07-24,2816,2865,2675,2840,67313,30545.0,8200000.0
2007-07-25,2786,2888,2682,2790,49295,30012.0,8200000.0
2007-07-26,2782,2816,2675,2691,96313,28946.0,8200000.0
2007-07-27,2686,2717,2526,2604,24216,28003.0,8200000.0
2007-07-30,2534,2644,2534,2600,49484,27962.0,8200000.0
2007-07-31,2572,2739,2542,2592,168735,27880.0,8200000.0
2007-08-01,2591,2728,2507,2600,40027,27962.0,8200000.0
2007-08-02,2663,2739,2580,2668,43527,28700.0,8200000.0
2007-08-03,2739,2743,2587,2615,66500,28126.0,8200000.0
2007-08-06,2568,2591,2515,2592,22443,27880.0,8200000.0
2007-08-07,2591,2652,2438,2592,111883,27880.0,8200000.0
2007-08-08,2675,2675,2515,2539,38333,27306.0,8200000.0
2007-08-09,2538,2576,2423,2516,69519,27060.0,8200000.0
2007-08-10,2385,2485,2385,2424,26769,26076.0,8200000.0
2007-08-13,2431,2453,2271,2287,47843,24600.0,8200000.0
2007-08-14,2309,2320,2073,2134,116913,22960.0,8200000.0
2007-08-16,2019,2099,1814,1814,188057,19516.0,8200000.0
2007-08-17,1905,1905,1798,1829,150547,19680.0,8200000.0
2007-08-20,1981,2073,1935,2073,87472,22304.0,8200000.0
2007-08-21,2073,2126,2000,2050,41627,22058.0,8200000.0
2007-08-22,2050,2130,2019,2093,76849,22509.0,8200000.0
2007-08-23,2111,2210,2035,2089,73571,22468.0,8200000.0
2007-08-24,2088,2115,2031,2104,25571,22632.0,8200000.0
2007-08-27,2195,2195,2046,2089,56209,22468.0,8200000.0
2007-08-28,2023,2076,2019,2066,40831,22222.0,8200000.0
2007-08-29,2050,2050,1970,1989,36760,21402.0,8200000.0
2007-08-30,2061,2076,2000,2054,35900,22099.0,8200000.0
2007-08-31,2058,2088,2004,2050,41037,22058.0,8200000.0
2007-09-03,2058,2191,2058,2115,32877,22755.0,8200000.0
2007-09-04,2119,2168,2084,2142,39119,23042.0,8200000.0
2007-09-05,2149,2290,2149,2218,47779,23862.0,8200000.0
2007-09-06,2221,2286,2210,2226,30885,23944.0,8200000.0
2007-09-07,2229,2290,2172,2207,21308,23739.0,8200000.0
2007-09-10,2199,2199,1978,2127,15937,22878.0,8200000.0
2007-09-11,2202,2202,2111,2123,34954,22837.0,8200000.0
2007-09-12,2248,2248,2095,2134,10859,22960.0,8200000.0
2007-09-13,2134,2168,2058,2104,18616,22632.0,8200000.0
2007-09-14,2149,2416,2115,2416,184756,25994.0,8200000.0
2007-09-17,2530,2728,2446,2447,380183,26322.0,8200000.0
2007-09-18,2453,2694,2351,2576,225046,27716.0,8200000.0
2007-09-19,2667,2682,2286,2371,163922,25502.0,8200000.0
2007-09-20,2385,2477,2370,2439,66608,26240.0,8200000.0
2007-09-21,2549,2770,2438,2729,187599,29356.0,8200000.0
2007-09-27,2854,3010,2751,3011,264552,32390.0,8200000.0
2007-09-28,3048,3163,2774,2851,209501,30668.0,8200000.0
2007-10-01,3155,3277,3003,3278,560811,35260.0,8200000.0
2007-10-02,3456,3467,3010,3079,331718,33128.0,8200000.0
2007-10-04,3102,3266,2801,2966,419808,31898.0,8200000.0
2007-10-05,2934,2949,2667,2668,376222,28700.0,8200000.0
2007-10-08,2675,3068,2675,2897,721457,31160.0,8200000.0
2007-10-09,2812,2972,2629,2668,344104,28700.0,8200000.0
2007-10-10,2728,2767,2518,2665,233601,28659.0,8200000.0
2007-10-11,2629,2732,2431,2512,283161,27019.0,8200000.0
2007-10-12,2538,2591,2362,2371,190967,25502.0,8200000.0
2007-10-15,2423,2724,2370,2725,291712,29315.0,8200000.0
2007-10-16,2629,2743,2438,2474,284835,26609.0,8200000.0
2007-10-17,2431,2473,2217,2314,118801,24887.0,8200000.0
2007-10-18,2294,2423,2294,2310,85856,24846.0,8200000.0
2007-10-19,2248,2301,2236,2295,55358,24682.0,8200000.0
2007-10-22,2168,2206,1981,2134,90304,22960.0,8200000.0
2007-10-23,2267,2416,2172,2272,94324,24436.0,8200000.0
2007-10-24,2309,2343,2134,2158,70326,23206.0,8200000.0
2007-10-25,2195,2282,2111,2188,52204,23534.0,8200000.0
2007-10-26,2229,2279,2130,2226,63407,23944.0,8200000.0
2007-10-29,2305,2305,2180,2192,28846,23575.0,8200000.0
2007-10-30,2191,2267,2172,2180,55914,23452.0,8200000.0
2007-10-31,2180,2279,2172,2230,47111,23985.0,8200000.0
2007-11-01,2301,2301,2210,2253,53339,24231.0,8200000.0
2007-11-02,2202,2202,2095,2138,45896,23001.0,8200000.0
2007-11-05,2137,2176,2039,2050,50676,22058.0,8200000.0
2007-11-06,2042,2111,1913,2077,136382,22345.0,8200000.0
2007-11-07,2111,2111,2042,2082,55279,22386.0,8200000.0
2007-11-08,2080,2134,1989,1989,29944,21402.0,8200000.0
2007-11-09,1916,2134,1916,2035,35606,21894.0,8200000.0
2007-11-12,1981,2111,1886,2093,87904,22509.0,8200000.0
2007-11-13,1943,2042,1943,2009,55261,21607.0,8200000.0
2007-11-14,2008,2065,1946,1982,24674,21320.0,8200000.0
2007-11-15,1996,1996,1848,1906,34967,20500.0,8200000.0
2007-11-16,1855,1905,1775,1829,86075,19680.0,8200000.0
2007-11-19,1840,1901,1814,1833,64080,19721.0,8200000.0
2007-11-20,1859,1905,1772,1891,54287,20336.0,8200000.0
2007-11-21,1890,1958,1848,1856,37559,19967.0,8200000.0
2007-11-22,1859,1898,1790,1852,14066,19926.0,8200000.0
2007-11-23,1878,1878,1714,1807,52780,19434.0,8200000.0
2007-11-26,1829,1829,1753,1788,34735,19229.0,8200000.0
2007-11-27,1790,1790,1677,1677,66383,18040.0,8200000.0
2007-11-28,1714,1725,1669,1692,30526,18204.0,8200000.0
2007-11-29,1710,1775,1710,1761,15448,18942.0,8200000.0
2007-11-30,1810,1810,1733,1761,11512,18942.0,8200000.0
2007-12-03,1775,1821,1737,1772,13680,19065.0,8200000.0
2007-12-04,1790,1825,1745,1768,20528,19024.0,8200000.0
2007-12-05,1805,1805,1714,1799,38378,19352.0,8200000.0
2007-12-06,1783,2035,1783,2020,76167,21730.0,8200000.0
2007-12-07,2035,2095,1924,2035,33270,21894.0,8200000.0
2007-12-10,2058,2058,1928,1974,32813,21238.0,8200000.0
2007-12-11,1996,1996,1874,1937,34875,20828.0,8200000.0
2007-12-12,1970,1970,1760,1868,36123,20090.0,8200000.0
2007-12-13,1939,1939,1790,1807,26307,19434.0,8200000.0
2007-12-14,1805,1867,1805,1822,12204,19598.0,8200000.0
2007-12-17,1901,1901,1783,1860,6981,20008.0,8200000.0
2007-12-18,1852,1852,1703,1780,23259,19147.0,8200000.0
2007-12-20,1783,1790,1714,1715,20394,18450.0,8200000.0
2007-12-21,1729,1787,1707,1715,22043,18450.0,8200000.0
2007-12-24,1714,1787,1699,1723,21905,18532.0,8200000.0
2007-12-26,1768,1768,1699,1738,29423,18696.0,8200000.0
2007-12-27,1737,1783,1684,1746,26405,18778.0,8200000.0
2007-12-28,1764,1825,1710,1811,11417,19475.0,8200000.0
2008-01-02,1794,1848,1790,1796,15328,19311.0,8200000.0
2008-01-03,1790,1966,1790,1902,34563,20459.0,8200000.0
2008-01-04,1913,1920,1836,1921,51495,20664.0,8200000.0
2008-01-07,1920,1950,1848,1952,23869,20992.0,8200000.0
2008-01-08,1874,1954,1874,1883,19863,20254.0,8200000.0
2008-01-09,1840,1970,1836,1940,13902,20869.0,8200000.0
2008-01-10,1950,1954,1905,1944,29024,20910.0,8200000.0
2008-01-11,1878,2008,1829,1837,50331,19762.0,8200000.0
2008-01-14,1805,1821,1741,1750,14574,18819.0,8200000.0
2008-01-15,1821,1821,1692,1746,21016,18778.0,8200000.0
2008-01-16,1733,1768,1661,1662,34509,17876.0,8200000.0
2008-01-17,1737,1741,1661,1677,15035,18040.0,8200000.0
2008-01-18,1623,1745,1623,1723,24849,18532.0,8200000.0
2008-01-21,1688,1707,1634,1643,57280,17671.0,8200000.0
2008-01-22,1673,1673,1406,1521,31341,16359.0,8200000.0
2008-01-23,1562,1600,1471,1490,27659,16031.0,8200000.0
2008-01-24,1592,1592,1501,1555,6807,16728.0,8200000.0
2008-01-25,1569,1600,1524,1586,12116,17056.0,8200000.0
2008-01-28,1584,1584,1516,1517,20985,16318.0,8200000.0
2008-01-29,1596,1596,1501,1517,15947,16318.0,8200000.0
2008-01-30,1573,1577,1448,1517,46509,16318.0,8200000.0
2008-01-31,1516,1566,1452,1540,17200,16564.0,8200000.0
2008-02-01,1562,1562,1493,1517,19550,16318.0,8200000.0
2008-02-04,1524,1725,1520,1608,38077,17302.0,8200000.0
2008-02-05,1642,1729,1456,1677,25289,18040.0,8200000.0
2008-02-11,1619,1669,1573,1631,28474,17548.0,8200000.0
2008-02-12,1638,1692,1604,1673,16945,17999.0,8200000.0
2008-02-13,1677,1805,1677,1742,38550,18737.0,8200000.0
2008-02-14,1741,1749,1646,1731,18068,18614.0,8200000.0
2008-02-15,1729,1772,1657,1765,34289,18983.0,8200000.0
2008-02-18,1768,1790,1722,1723,30762,18532.0,8200000.0
2008-02-19,1699,1790,1699,1746,5766,18778.0,8200000.0
2008-02-20,1725,1768,1688,1715,20518,18450.0,8200000.0
2008-02-21,1779,1779,1714,1715,23624,18450.0,8200000.0
2008-02-22,1779,1840,1677,1677,66807,18040.0,8200000.0
2008-02-25,1677,1760,1657,1692,29459,18204.0,8200000.0
2008-02-26,1699,1939,1699,1803,132640,19393.0,8200000.0
2008-02-27,1798,1859,1768,1814,51760,19516.0,8200000.0
2008-02-28,1814,1836,1768,1776,23563,19106.0,8200000.0
2008-02-29,1775,1829,1768,1829,35353,19680.0,8200000.0
2008-03-03,1844,2042,1829,1978,149430,21279.0,8200000.0
2008-03-04,1981,2119,1958,2073,79191,22304.0,8200000.0
2008-03-05,2058,2164,2039,2073,83027,22304.0,8200000.0
2008-03-06,2042,2126,2042,2082,45434,22386.0,8200000.0
2008-03-07,2058,2095,1958,2089,52356,22468.0,8200000.0
2008-03-10,2095,2199,2046,2089,80247,22468.0,8200000.0
2008-03-11,1996,2107,1996,2077,19140,22345.0,8200000.0
2008-03-12,2145,2187,2057,2130,10787,22919.0,8200000.0
2008-03-13,2099,2119,2011,2058,28876,22140.0,8200000.0
2008-03-14,2050,2095,2011,2054,19441,22099.0,8200000.0
2008-03-17,2011,2039,1943,1982,29766,21320.0,8200000.0
2008-03-18,2054,2168,1946,1982,16831,21320.0,8200000.0
2008-03-19,2187,2187,1981,1986,16889,21361.0,8200000.0
2008-03-20,1996,2046,1920,2047,7196,22017.0,8200000.0
2008-03-21,2058,2065,2019,2032,7677,21853.0,8200000.0
2008-03-24,2042,2168,2035,2108,9192,22673.0,8200000.0
2008-03-25,2054,2275,1996,2173,32358,23370.0,8200000.0
2008-03-26,2256,2294,2134,2195,74235,23616.0,8200000.0
2008-03-27,2206,2279,2164,2256,105878,24272.0,8200000.0
2008-03-28,2290,2431,2286,2333,142920,25092.0,8200000.0
2008-03-31,2340,2423,2309,2333,131894,25092.0,8200000.0
2008-04-01,2332,2401,2328,2390,102937,25707.0,8200000.0
2008-04-02,2362,2534,2328,2424,69568,26076.0,8200000.0
2008-04-03,2385,2786,2385,2786,402761,29971.0,8200000.0
2008-04-04,2896,3048,2538,2615,558788,28126.0,8200000.0
2008-04-07,2614,2819,2496,2821,279312,30340.0,8200000.0
2008-04-08,2819,2892,2591,2760,196495,29684.0,8200000.0
2008-04-10,2706,2759,2598,2702,104732,29069.0,8200000.0
2008-04-11,2702,2702,2297,2299,337138,24723.0,8200000.0
2008-04-14,2347,2347,2039,2058,222914,22140.0,8200000.0
2008-04-15,2039,2091,2015,2066,125634,22222.0,8200000.0
2008-04-16,2065,2107,2008,2100,66775,22591.0,8200000.0
2008-04-17,2107,2107,2031,2097,52373,22550.0,8200000.0
2008-04-18,2076,2119,2050,2093,95670,22509.0,8200000.0
2008-04-21,2122,2232,2122,2203,57142,23698.0,8200000.0
2008-04-22,2232,2340,2199,2310,130907,24846.0,8200000.0
2008-04-23,2347,2644,2316,2363,177179,25420.0,8200000.0
2008-04-24,2416,2583,2286,2573,88637,27675.0,8200000.0
2008-04-25,2568,2583,2461,2516,58586,27060.0,8200000.0
2008-04-28,2515,2736,2515,2561,112359,27552.0,8200000.0
2008-04-29,2598,2629,2469,2584,79416,27798.0,8200000.0
2008-04-30,2518,2610,2477,2516,90239,27060.0,8200000.0
2008-05-02,2518,2682,2438,2622,125348,28208.0,8200000.0
2008-05-06,2686,2968,2622,2920,272543,31406.0,8200000.0
2008-05-07,3354,3354,3354,3354,89756,36080.0,8200000.0
2008-05-08,3857,3857,3857,3857,57976,41492.0,8200000.0
2008-05-09,4428,4428,4078,4429,3699061,47642.0,8200000.0
2008-05-13,4573,4840,4344,4551,2863509,48954.0,8200000.0
2008-05-14,4573,4687,3872,4002,3977390,43050.0,8200000.0
2008-05-15,3902,4047,3651,3857,1663552,41492.0,8200000.0
2008-05-16,3917,4002,3582,3743,1575277,40262.0,8200000.0
2008-05-19,3776,3879,3437,3438,1239401,36982.0,8200000.0
2008-05-20,3426,3529,3342,3473,625764,37351.0,8200000.0
2008-05-21,3430,3514,3270,3461,490003,37228.0,8200000.0
2008-05-22,3350,3593,3308,3568,787247,38376.0,8200000.0
2008-05-23,3506,3544,3338,3408,345516,36654.0,8200000.0
2008-05-26,3437,3437,2976,3011,454769,32390.0,8200000.0
2008-05-27,3087,3109,2896,2950,344263,31734.0,8200000.0
2008-05-28,3010,3166,3007,3064,472528,32964.0,8200000.0
2008-05-29,2980,3216,2934,3168,385398,34071.0,8200000.0
2008-05-30,3201,3262,3098,3156,157344,33948.0,8200000.0
2008-06-02,3155,3311,3094,3312,322928,35629.0,8200000.0
2008-06-03,3308,3422,3163,3240,449079,34850.0,8200000.0
2008-06-04,3300,3437,3239,3408,228028,36654.0,8200000.0
2008-06-05,3460,3475,3308,3415,108353,36736.0,8200000.0
2008-06-09,3391,3612,3323,3606,211251,38786.0,8200000.0
2008-06-10,3632,3712,3506,3514,272399,37802.0,8200000.0
2008-06-11,3544,3688,3430,3659,164138,39360.0,8200000.0
2008-06-12,3887,3956,3640,3789,177017,40754.0,8200000.0
2008-06-13,3765,3872,3696,3804,78601,40918.0,8200000.0
2008-06-16,3925,4368,3887,4368,764439,46986.0,8200000.0
2008-06-17,4528,4528,4078,4361,479580,46904.0,8200000.0
2008-06-18,4444,4687,4245,4574,432580,49200.0,8200000.0
2008-06-19,4665,4665,4398,4459,200787,47970.0,8200000.0
2008-06-20,4687,4992,4573,4574,934260,49200.0,8200000.0
2008-06-23,4428,5221,4238,5222,458718,56170.0,8200000.0
2008-06-24,5160,5335,4908,5130,421159,55186.0,8200000.0
2008-06-25,5084,5160,4573,4612,361223,49610.0,8200000.0
2008-06-26,4649,5160,4611,4963,398806,53382.0,8200000.0
2008-06-27,4764,5145,4687,5070,353164,68077.0,10237204.0
2008-06-30,5084,5176,4741,4963,223756,66644.0,10237204.0
2008-07-01,4962,5092,4649,4650,157873,62447.0,10237204.0
2008-07-02,4649,4702,3994,4109,182532,55179.0,10237204.0
2008-07-03,4093,4093,3582,4040,122292,54257.0,10237204.0
2008-07-04,3910,4169,3811,3956,85387,53131.0,10237204.0
2008-07-07,3910,4039,3757,3811,79751,51186.0,10237204.0
2008-07-08,3887,3902,3704,3872,106042,52005.0,10237204.0
2008-07-09,3917,4032,3811,3811,123656,51186.0,10237204.0
2008-07-10,3796,3948,3658,3949,38774,53029.0,10237204.0
2008-07-11,3948,4002,3765,3789,81339,50879.0,10237204.0
2008-07-14,3788,3994,3757,3964,80304,53233.0,10237204.0
2008-07-15,3963,3994,3772,3842,66181,51596.0,10237204.0
2008-07-16,3948,3948,3776,3819,36423,51288.0,10237204.0
2008-07-17,3894,3925,3803,3872,66434,52005.0,10237204.0
2008-07-18,3910,3910,3796,3811,36352,51186.0,10237204.0
2008-07-21,3818,3956,3696,3842,88204,51596.0,10237204.0
2008-07-22,3841,4070,3841,3980,62282,53438.0,10237204.0
2008-07-23,4054,4573,3963,4520,253820,60707.0,10237204.0
2008-07-24,4535,4611,4360,4422,170460,59376.0,10237204.0
2008-07-25,4352,4459,4268,4391,57730,58966.0,10237204.0
2008-07-28,4459,4489,4291,4368,64196,58659.0,10237204.0
2008-07-29,4275,4344,4138,4307,73904,57840.0,10237204.0
2008-07-30,4344,4436,4146,4231,30704,56816.0,10237204.0
2008-07-31,4230,4337,4192,4307,52260,57840.0,10237204.0
2008-08-01,4207,4291,4100,4216,59624,56612.0,10237204.0
2008-08-04,4123,4344,3864,4078,78609,54769.0,10237204.0
2008-08-05,4017,4230,3811,3980,41072,53438.0,10237204.0
2008-08-06,3978,4078,3887,4032,30266,54155.0,10237204.0
2008-08-07,4108,4108,3925,4040,7659,54257.0,10237204.0
2008-08-08,3857,4024,3849,3911,24590,52517.0,10237204.0
2008-08-11,3956,3986,3811,3850,50244,51698.0,10237204.0
2008-08-12,3894,4154,3788,3792,193276,50930.0,10237204.0
2008-08-13,3894,3894,3315,3538,103275,47501.0,10237204.0
2008-08-14,3452,3750,3418,3701,64014,49702.0,10237204.0
2008-08-18,3696,3727,3547,3640,27404,48883.0,10237204.0
2008-08-19,3437,3788,3437,3743,32686,50265.0,10237204.0
2008-08-20,3742,3742,3582,3682,8158,49446.0,10237204.0
2008-08-21,3597,3681,3590,3663,23549,49190.0,10237204.0
2008-08-22,3673,3772,3148,3507,31318,47091.0,10237204.0
2008-08-25,3506,3605,3277,3278,20696,44020.0,10237204.0
2008-08-26,3086,3262,2999,3263,93746,43815.0,10237204.0
2008-08-27,3125,3315,3048,3263,69092,43815.0,10237204.0
2008-08-28,3270,3487,3220,3423,64923,45965.0,10237204.0
2008-08-29,3354,3578,3330,3369,66600,45248.0,10237204.0
2008-09-01,3293,3811,3197,3278,87382,44020.0,10237204.0
2008-09-02,3277,3422,2858,2935,54158,39413.0,10237204.0
2008-09-03,2934,3083,2858,3003,37224,40335.0,10237204.0
2008-09-04,2919,3254,2919,3198,40535,42945.0,10237204.0
2008-09-05,3087,3239,3087,3148,12833,42280.0,10237204.0
2008-09-08,3086,3414,3086,3381,22105,45402.0,10237204.0
2008-09-09,3426,3430,3231,3274,5370,43969.0,10237204.0
2008-09-10,3239,3414,3201,3301,31840,44327.0,10237204.0
2008-09-11,3285,3350,3239,3308,7971,44429.0,10237204.0
2008-09-12,3430,3430,3315,3393,12800,45556.0,10237204.0
2008-09-16,3048,3125,2904,2981,25821,40027.0,10237204.0
2008-09-17,3178,3178,2999,3038,28737,40795.0,10237204.0
2008-09-18,3033,3033,2812,3034,21851,40744.0,10237204.0
2008-09-19,3224,3224,3048,3224,45124,43303.0,10237204.0
2008-09-22,3338,3338,3125,3156,11225,42382.0,10237204.0
2008-09-23,3185,3185,3018,3163,15907,42484.0,10237204.0
2008-09-24,3071,3387,3048,3111,11987,41768.0,10237204.0
2008-09-25,3201,3201,3048,3072,27226,41256.0,10237204.0
2008-09-26,3178,3178,3048,3049,5260,40949.0,10237204.0
2008-09-29,3056,3163,2972,3007,9536,40386.0,10237204.0
2008-09-30,2606,3193,2606,3194,40739,42894.0,10237204.0
2008-10-01,3277,3277,2984,3000,42734,40283.0,10237204.0
2008-10-02,3007,3102,2858,2935,32535,39413.0,10237204.0
2008-10-06,2819,3003,2553,2668,28139,35830.0,10237204.0
2008-10-07,2667,2667,2442,2516,119766,33783.0,10237204.0
2008-10-08,2370,2465,2275,2371,39846,31838.0,10237204.0
2008-10-09,2286,2416,2210,2348,16876,31531.0,10237204.0
2008-10-10,2210,2408,1996,2173,54331,29176.0,10237204.0
2008-10-13,2184,2343,2184,2272,11069,30507.0,10237204.0
2008-10-14,2294,2549,2294,2500,30233,33578.0,10237204.0
2008-10-15,2511,2511,2362,2424,34273,32554.0,10237204.0
2008-10-16,2232,2355,2210,2210,14317,29688.0,10237204.0
2008-10-17,2214,2389,2058,2226,54098,29893.0,10237204.0
2008-10-20,2210,2389,2180,2268,15855,30456.0,10237204.0
2008-10-21,2423,2423,2256,2340,51157,31428.0,10237204.0
2008-10-22,2279,2347,2058,2195,34329,29483.0,10237204.0
2008-10-23,2119,2119,1905,1921,11036,25798.0,10237204.0
2008-10-24,2107,2107,1634,1792,75629,24057.0,10237204.0
2008-10-27,1562,1684,1535,1540,27662,20679.0,10237204.0
2008-10-28,1615,1623,1478,1623,24160,21805.0,10237204.0
2008-10-29,1677,1863,1501,1601,54252,21498.0,10237204.0
2008-10-30,1646,1798,1646,1799,63253,24160.0,10237204.0
2008-10-31,1829,1844,1729,1792,31635,24057.0,10237204.0
2008-11-03,1790,2058,1790,2058,316592,27640.0,10237204.0
2008-11-04,2111,2264,2080,2177,276050,29227.0,10237204.0
2008-11-05,2271,2362,2065,2150,121218,28869.0,10237204.0
2008-11-06,2103,2126,1829,1829,40466,24569.0,10237204.0
2008-11-07,1714,1905,1692,1844,77703,24774.0,10237204.0
2008-11-10,1943,1943,1814,1844,108170,24774.0,10237204.0
2008-11-11,1825,1939,1753,1784,45814,23955.0,10237204.0
2008-11-12,1821,1821,1737,1784,12825,23955.0,10237204.0
2008-11-13,1677,1710,1558,1700,17244,22829.0,10237204.0
2008-11-14,1814,1905,1653,1715,58400,23034.0,10237204.0
2008-11-17,1600,1798,1600,1700,36416,22829.0,10237204.0
2008-11-18,1699,1714,1630,1662,17808,22317.0,10237204.0
2008-11-19,1710,1710,1596,1670,18499,22419.0,10237204.0
2008-11-20,1532,1592,1474,1525,49431,20474.0,10237204.0
2008-11-21,1456,1677,1456,1677,30044,22522.0,10237204.0
2008-11-24,1653,1733,1604,1696,9105,22778.0,10237204.0
2008-11-25,1753,1772,1623,1623,25152,21805.0,10237204.0
2008-11-26,1714,1714,1584,1616,7876,21703.0,10237204.0
2008-11-27,1714,1714,1615,1673,30790,22471.0,10237204.0
2008-11-28,1714,1714,1638,1677,37076,22522.0,10237204.0
2008-12-01,1699,1729,1677,1685,45887,22624.0,10237204.0
2008-12-02,1615,1638,1581,1586,8583,21293.0,10237204.0
2008-12-03,1592,1669,1573,1627,24273,21856.0,10237204.0
2008-12-04,1661,1661,1547,1586,10292,21293.0,10237204.0
2008-12-05,1688,1688,1547,1616,22742,21703.0,10237204.0
2008-12-08,1615,1707,1604,1670,77846,22419.0,10237204.0
2008-12-09,1684,1783,1646,1715,56562,23034.0,10237204.0
2008-12-10,1753,1805,1692,1768,56005,23750.0,10237204.0
2008-12-11,1775,1829,1745,1826,47463,24518.0,10237204.0
2008-12-12,1825,1833,1688,1753,30613,23546.0,10237204.0
2008-12-15,1790,1863,1768,1829,49832,24569.0,10237204.0
2008-12-16,1829,1943,1794,1944,45692,26105.0,10237204.0
2008-12-17,1909,2019,1855,1952,76620,26207.0,10237204.0
2008-12-18,1928,1970,1909,1963,13651,26361.0,10237204.0
2008-12-19,1905,2202,1901,1978,397276,26566.0,10237204.0
2008-12-22,2019,2042,1943,1982,78388,26617.0,10237204.0
2008-12-23,2011,2011,1909,1929,53838,25900.0,10237204.0
2008-12-24,1874,1916,1802,1898,45729,25491.0,10237204.0
2008-12-26,2000,2054,1859,1898,426000,25491.0,10237204.0
2008-12-29,1920,1958,1833,1837,26957,24672.0,10237204.0
2008-12-30,1867,1950,1829,1829,45545,24569.0,10237204.0
2009-01-02,1867,1966,1833,1967,66057,26412.0,10237204.0
2009-01-05,1966,2042,1958,2001,70402,26873.0,10237204.0
2009-01-06,2050,2130,1966,2085,78551,27999.0,10237204.0
2009-01-07,2126,2126,2008,2058,87131,27640.0,10237204.0
2009-01-08,2050,2080,1989,1993,39979,26770.0,10237204.0
2009-01-09,2069,2069,1978,2020,33424,27129.0,10237204.0
2009-01-12,1970,2015,1935,1944,46136,26105.0,10237204.0
2009-01-13,1943,1981,1867,1944,31330,26105.0,10237204.0
2009-01-14,1958,2011,1913,1967,55585,26412.0,10237204.0
2009-01-15,1905,1931,1760,1807,75562,24262.0,10237204.0
2009-01-16,1814,1867,1798,1856,30241,24928.0,10237204.0
