알파홀딩스(117670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-30,9941,10110,9602,9753,27684,41610.0,8032896.0
2015-11-02,9753,9941,9621,9791,16684,41771.0,8032896.0
2015-11-03,9809,10223,9621,10111,36585,43137.0,8032896.0
2015-11-04,10129,10374,10129,10299,43094,43940.0,8032896.0
2015-11-05,10299,10355,9903,9941,36771,42414.0,8032896.0
2015-11-06,9960,10280,9790,9885,21658,42173.0,8032896.0
2015-11-09,9922,10092,9508,9508,8710,40566.0,8032896.0
2015-11-10,9451,9451,8783,8915,54849,38036.0,8032896.0
2015-11-11,8811,9282,8491,9000,26092,38397.0,8032896.0
2015-11-12,9009,9414,9009,9038,27793,38558.0,8032896.0
2015-11-13,9037,9320,9000,9264,18822,39522.0,8032896.0
2015-11-16,9188,9188,8679,8887,34195,37915.0,8032896.0
2015-11-17,8924,8934,8745,8896,27052,37955.0,8032896.0
2015-11-18,8896,9122,8896,8953,18585,38196.0,8032896.0
2015-11-19,8990,9385,8990,9245,11373,39442.0,8032896.0
2015-11-20,9414,9433,9207,9320,11723,39763.0,8032896.0
2015-11-23,9395,9395,9131,9198,18575,39241.0,8032896.0
2015-11-24,9056,9225,8971,9000,24053,38397.0,8032896.0
2015-11-25,9000,9433,8887,9433,43888,40245.0,8032896.0
2015-11-26,9433,9753,9385,9395,26668,40084.0,8032896.0
2015-11-27,9282,9451,9197,9254,22116,39482.0,8032896.0
2015-11-30,9254,9254,9000,9151,15661,39040.0,8032896.0
2015-12-01,9244,9527,9065,9273,12013,39562.0,8032896.0
2015-12-02,9244,9310,9122,9160,10346,39080.0,8032896.0
2015-12-03,9160,9310,8736,9000,16668,38397.0,8032896.0
2015-12-04,9000,9150,8943,9141,7896,39000.0,8032896.0
2015-12-07,9141,9244,8981,9038,27045,38558.0,8032896.0
2015-12-08,9178,9188,8839,8915,30250,38036.0,8032896.0
2015-12-09,8924,9065,8849,9000,14159,38397.0,8032896.0
2015-12-10,9207,11692,9037,11692,672782,49884.0,8032896.0
2015-12-11,12652,12803,10468,10600,2031907,45225.0,8032896.0
2015-12-14,10393,13763,10261,11674,3457220,49804.0,8032896.0
2015-12-15,11730,14309,11353,13801,6165974,58881.0,8032896.0
2015-12-16,13462,13857,11956,12709,1615777,54222.0,8032896.0
2015-12-17,12841,13594,12520,13029,1521226,55588.0,8032896.0
2015-12-18,13029,13405,11861,11862,1117152,50607.0,8032896.0
2015-12-21,11805,12276,11692,11862,497667,50607.0,8032896.0
2015-12-22,11974,12050,11372,11372,402600,48519.0,8032896.0
2015-12-23,11372,12558,11278,12031,1001569,51330.0,8032896.0
2015-12-24,12050,12502,11673,11674,539015,49804.0,8032896.0
2015-12-28,11843,12897,11748,12615,1026341,53820.0,8032896.0
2015-12-29,12577,12953,12276,12483,312696,53258.0,8032896.0
2015-12-30,12671,13631,12370,13067,1118712,55748.0,8032896.0
2016-01-04,13066,13066,11767,11768,448322,50206.0,8032896.0
2016-01-05,11692,12200,11673,12201,392284,52053.0,8032896.0
2016-01-06,12238,12351,11184,11354,379147,48438.0,8032896.0
2016-01-07,11598,11654,10619,11109,291588,47394.0,8032896.0
2016-01-08,10882,11297,10487,10977,202653,46832.0,8032896.0
2016-01-11,11221,11880,11202,11410,310442,48679.0,8032896.0
2016-01-12,11504,12182,11278,11674,242204,49804.0,8032896.0
2016-01-13,11861,11956,11485,11617,143174,49563.0,8032896.0
2016-01-14,11447,12050,11297,11937,164300,50929.0,8032896.0
2016-01-15,11861,12182,11485,11485,201576,49001.0,8032896.0
2016-01-18,11297,11937,11297,11636,96947,49643.0,8032896.0
2016-01-19,11598,11748,11447,11485,86913,49001.0,8032896.0
2016-01-20,11523,12050,11014,11297,201918,48197.0,8032896.0
2016-01-21,11315,11654,11184,11241,84460,47956.0,8032896.0
2016-01-22,11466,11466,10732,11203,115098,47796.0,8032896.0
2016-01-25,11297,12182,11108,11994,270571,51170.0,8032896.0
2016-01-26,11824,12615,11786,12314,341116,52535.0,8032896.0
2016-01-27,12332,12859,12332,12615,299673,53820.0,8032896.0
2016-01-28,12520,13048,12483,12709,194761,54222.0,8032896.0
2016-01-29,12803,13179,12615,13123,254511,55989.0,8032896.0
2016-02-01,13066,13405,12784,12822,173423,54704.0,8032896.0
2016-02-02,12822,13876,12652,13613,427513,58078.0,8032896.0
2016-02-03,13500,14874,13481,14874,673100,63460.0,8032896.0
2016-02-04,14968,15495,14384,15195,438810,64825.0,8032896.0
2016-02-05,15251,17585,14366,14987,1848006,63942.0,8032896.0
2016-02-11,14968,15815,14384,15364,347833,65548.0,8032896.0
2016-02-12,15345,16286,14347,15985,599146,68199.0,8032896.0
2016-02-15,15966,17133,15928,16927,382654,72216.0,8032896.0
2016-02-16,16926,17246,16192,16946,368330,72296.0,8032896.0
2016-02-17,16945,17510,16456,16946,318858,72296.0,8032896.0
2016-02-18,16964,17698,16813,17285,252151,73742.0,8032896.0
2016-02-19,17548,17548,16456,16738,274160,71412.0,8032896.0
2016-02-22,16493,16493,15251,15533,657004,66271.0,8032896.0
2016-02-23,15797,15815,14855,14856,481997,63380.0,8032896.0
2016-02-24,14987,15420,14686,15195,262745,64825.0,8032896.0
2016-02-25,15156,15458,14855,14893,254111,63540.0,8032896.0
2016-02-26,14968,16023,14366,15100,326449,64424.0,8032896.0
2016-02-29,15156,15251,14686,14705,157151,62737.0,8032896.0
2016-03-02,14855,14855,13763,13990,424663,59684.0,8032896.0
2016-03-03,14008,14102,13462,13933,272863,59443.0,8032896.0
2016-03-04,13951,14196,13782,13990,160826,59684.0,8032896.0
2016-03-07,13989,15382,13688,13688,812398,58399.0,8032896.0
2016-03-08,13688,15232,13688,14498,605755,61853.0,8032896.0
2016-03-09,14629,15119,14497,14743,248577,62898.0,8032896.0
2016-03-10,14667,14930,14573,14912,147111,63621.0,8032896.0
2016-03-11,14912,15156,14629,15157,90173,64665.0,8032896.0
2016-03-14,15364,15364,14554,14649,121153,62496.0,8032896.0
2016-03-15,14460,14780,13951,14121,103680,60247.0,8032896.0
2016-03-16,14121,14479,13970,14479,88847,61773.0,8032896.0
2016-03-17,14479,14629,14309,14310,71850,61050.0,8032896.0
2016-03-18,14215,14648,14158,14592,105314,62255.0,8032896.0
2016-03-21,14686,15420,14667,15326,482045,65388.0,8032896.0
2016-03-22,15439,16267,15194,15571,414393,66432.0,8032896.0
2016-03-23,15740,15740,15251,15270,157728,65147.0,8032896.0
2016-03-24,15232,15439,14874,14893,112632,63540.0,8032896.0
2016-03-25,14930,15025,14422,14573,81727,62175.0,8032896.0
2016-03-28,14573,14817,13895,14724,151807,62817.0,8032896.0
2016-03-29,14874,14968,14516,14818,111789,63219.0,8032896.0
2016-03-30,14836,15608,14836,15533,298345,66271.0,8032896.0
2016-03-31,15533,15815,15138,15232,94199,64986.0,8032896.0
2016-04-01,15345,15702,15213,15383,149342,65629.0,8032896.0
2016-04-04,15382,16117,15382,15552,206890,66352.0,8032896.0
2016-04-05,15476,15665,14968,14969,86392,63862.0,8032896.0
2016-04-06,14968,15345,14667,14987,67223,63942.0,8032896.0
2016-04-07,14855,15928,14855,15910,202790,67878.0,8032896.0
2016-04-08,15853,16380,15571,16381,206269,69886.0,8032896.0
2016-04-11,16550,16550,15646,16023,149811,68360.0,8032896.0
2016-04-12,16004,16154,15382,15383,129201,65629.0,8032896.0
2016-04-14,15420,15872,15251,15270,88598,65147.0,8032896.0
2016-04-15,15288,15834,15288,15797,133172,67396.0,8032896.0
2016-04-18,15797,15853,15307,15326,67463,65388.0,8032896.0
2016-04-19,15138,15458,15138,15289,51088,65227.0,8032896.0
2016-04-20,15514,15571,15326,15326,54545,65388.0,8032896.0
2016-04-21,15495,15495,15006,15006,93567,64022.0,8032896.0
2016-04-22,15006,15382,14592,15364,105992,65548.0,8032896.0
2016-04-25,15251,17133,15251,16381,668612,69886.0,8032896.0
2016-04-26,16418,16870,15778,16249,215888,69324.0,8032896.0
2016-04-27,16192,16550,15552,15665,102495,66834.0,8032896.0
2016-04-28,15646,15947,15269,15421,105473,65789.0,8032896.0
2016-04-29,15420,15495,15138,15308,89970,65307.0,8032896.0
2016-05-02,15458,16079,15194,15270,124275,65147.0,8032896.0
2016-05-03,15288,15910,15288,15891,120572,67798.0,8032896.0
2016-05-04,15910,16493,15684,16211,211508,69163.0,8032896.0
2016-05-09,16380,16380,15589,15684,64647,66914.0,8032896.0
2016-05-10,15853,16587,15740,16437,252104,70127.0,8032896.0
2016-05-11,16380,19110,16211,17567,1709600,74947.0,8032896.0
2016-05-12,17435,17566,17077,17077,184888,72858.0,8032896.0
2016-05-13,17077,18734,17077,18132,564862,77357.0,8032896.0
2016-05-16,18282,18508,17322,17473,317540,74545.0,8032896.0
2016-05-17,17246,17397,15608,16192,400569,69083.0,8032896.0
2016-05-18,15947,16757,15646,15741,193187,67155.0,8032896.0
2016-05-19,16192,16380,15420,15816,172905,67476.0,8032896.0
2016-05-20,15665,16079,15156,16004,201425,68280.0,8032896.0
2016-05-23,16098,16135,15627,15967,82938,68119.0,8032896.0
2016-05-24,15966,16004,15458,15458,83371,65950.0,8032896.0
2016-05-25,15476,15571,14686,14724,192759,62817.0,8032896.0
2016-05-26,14610,14723,14215,14479,116514,61773.0,8032896.0
2016-05-27,14497,15458,14460,15421,234872,65789.0,8032896.0
2016-05-30,15251,15589,15138,15458,79110,65950.0,8032896.0
2016-05-31,15364,15891,15251,15684,150803,66914.0,8032896.0
2016-06-01,15627,15947,15495,15628,105639,66673.0,8032896.0
2016-06-02,15684,15910,15608,15684,67459,66914.0,8032896.0
2016-06-03,15684,16926,15627,16908,405886,72135.0,8032896.0
2016-06-07,16907,17265,16192,16268,234963,69404.0,8032896.0
2016-06-08,16286,16738,16286,16418,116256,70047.0,8032896.0
2016-06-09,16474,17435,16324,17435,289913,74385.0,8032896.0
2016-06-10,17642,19393,17265,17868,1127271,76232.0,8032896.0
2016-06-13,18131,18640,17698,18226,328634,77758.0,8032896.0
2016-06-14,18282,18546,17115,17209,270594,73421.0,8032896.0
2016-06-15,17209,17359,16380,16494,205792,70368.0,8032896.0
2016-06-16,16587,19769,16569,19017,2271559,81132.0,8032896.0
2016-06-17,19393,21276,18451,20617,2622340,87960.0,8032896.0
2016-06-20,21370,22782,20617,20994,2109284,89567.0,8032896.0
2016-06-21,21370,22970,19769,22971,1453814,98001.0,8032896.0
2016-06-22,22123,22217,20146,21370,1068305,91173.0,8032896.0
2016-06-23,19769,20052,18338,18640,1085956,79526.0,8032896.0
2016-06-24,19016,19393,16569,17059,903430,72778.0,8032896.0
2016-06-27,16305,22123,16305,22123,1678995,94387.0,8032896.0
2016-06-28,21841,21841,19393,19582,2776783,83542.0,8032896.0
2016-06-29,20052,20899,18809,19487,1046276,83140.0,8032896.0
2016-06-30,19675,20617,18922,19958,698801,85149.0,8032896.0
2016-07-01,19769,20334,19487,19582,407732,83542.0,8032896.0
2016-07-04,19675,20805,19205,19864,528255,84747.0,8032896.0
2016-07-05,19864,20523,19675,19770,436569,84345.0,8032896.0
2016-07-06,19864,20334,19110,19299,414565,82337.0,8032896.0
2016-07-07,19393,21558,19110,21088,1402008,89968.0,8032896.0
2016-07-08,21276,27395,21182,25230,7702956,107641.0,8032896.0
2016-07-11,25418,26642,24759,26454,1418344,112862.0,8032896.0
2016-07-12,26924,28807,26265,26548,1458142,113264.0,8032896.0
2016-07-13,26736,26830,24947,25230,757210,107641.0,8032896.0
2016-07-14,25418,26736,24947,26736,692799,114067.0,8032896.0
2016-07-15,27489,27771,25418,26172,830636,111657.0,8032896.0
2016-07-18,26924,27018,25418,26266,403119,112059.0,8032896.0
2016-07-19,26642,28336,26265,26454,1260283,112862.0,8032896.0
2016-07-20,25889,26830,25794,26077,290941,111256.0,8032896.0
2016-07-21,26077,26548,25041,25324,403202,108042.0,8032896.0
2016-07-22,23535,24853,23347,24759,608698,105633.0,8032896.0
2016-07-25,25230,26924,25135,26454,544364,112862.0,8032896.0
2016-07-26,26736,29278,26548,29184,1601231,124510.0,8032896.0
2016-07-27,28525,28807,27112,28054,544093,119690.0,8032896.0
2016-07-28,27960,28336,25606,25795,603324,110051.0,8032896.0
2016-07-29,25794,27018,25700,26266,519967,112059.0,8032896.0
2016-08-01,26736,28336,25606,25795,720187,110051.0,8032896.0
2016-08-02,26642,26830,24947,25889,365443,123290.0,8966514.0
2016-08-03,25889,26453,25418,25889,131418,123290.0,8966514.0
2016-08-04,26359,27583,26077,26548,341941,126428.0,8966514.0
2016-08-05,26265,26453,25135,25418,280350,121048.0,8966514.0
2016-08-08,25512,25794,24006,24289,571370,115668.0,8966514.0
2016-08-09,23912,24759,22405,22971,829332,122454.0,10037176.0
2016-08-10,23253,23441,21558,22406,753237,119442.0,10037176.0
2016-08-11,22405,22782,22029,22688,470927,120948.0,10037176.0
2016-08-12,22688,22782,22029,22029,349739,117435.0,10037176.0
2016-08-16,22029,22311,20240,20335,796833,108402.0,10037176.0
2016-08-17,20240,22123,20052,20805,950592,110911.0,10037176.0
2016-08-18,20711,22029,19581,21653,821914,115428.0,10037176.0
2016-08-19,21370,23064,21370,21841,582821,116431.0,10037176.0
2016-08-22,21464,22500,21182,22123,318414,117937.0,10037176.0
2016-08-23,22217,24476,21841,21841,2109030,116431.0,10037176.0
2016-08-24,22311,22876,21182,21370,668910,132490.0,11673149.0
2016-08-25,21276,22217,20899,21182,295191,131323.0,11673149.0
2016-08-26,21276,21652,20899,21182,187252,131323.0,11673149.0
2016-08-29,21182,21276,19205,19393,455347,120233.0,11673149.0
2016-08-30,19393,21558,19393,21559,400516,133658.0,11673149.0
2016-08-31,21746,21841,20334,20900,242053,129572.0,11673149.0
2016-09-01,20711,21464,20334,20805,281037,128988.0,11673149.0
2016-09-02,20899,20993,20240,20805,186674,128988.0,11673149.0
2016-09-05,20899,23347,20805,23253,858283,144163.0,11673149.0
2016-09-06,23441,23535,22311,22877,452075,141829.0,11673149.0
2016-09-07,22970,24853,22782,22971,1137989,142412.0,11673149.0
2016-09-08,23535,25230,23158,25230,1051982,156420.0,11673149.0
2016-09-09,24947,27395,24947,27301,1383563,169261.0,11673149.0
2016-09-12,27583,28430,26359,27866,1298415,172763.0,11673149.0
2016-09-13,28242,28336,23723,23912,2328508,148249.0,11673149.0
2016-09-19,24288,24947,22594,23159,836871,143580.0,11673149.0
2016-09-20,23158,23912,22405,23159,485283,143580.0,11673149.0
2016-09-21,23158,23723,22970,23441,357336,145331.0,11673149.0
2016-09-22,23629,25230,23347,24948,892148,154669.0,11673149.0
2016-09-23,25135,25418,24006,24665,544199,152918.0,11673149.0
2016-09-26,24947,25324,23912,24289,302756,150584.0,11673149.0
2016-09-27,24288,24947,23253,23441,497390,145331.0,11673149.0
2016-09-28,23535,23723,22594,23347,394912,144747.0,11673149.0
2016-09-29,23535,24665,23253,24571,522878,152335.0,11673149.0
2016-09-30,24476,24853,23912,24383,302837,151167.0,11673149.0
2016-10-04,24100,24288,22876,23065,349644,142996.0,11673149.0
2016-10-05,23158,24476,23158,23536,414338,145914.0,11673149.0
2016-10-06,23817,24571,23629,23912,277074,148249.0,11673149.0
2016-10-07,24194,24382,23535,24006,201026,148833.0,11673149.0
2016-10-10,23723,24006,22782,23065,263461,142996.0,11673149.0
2016-10-11,22782,23347,22217,22218,287265,137743.0,11673149.0
2016-10-12,21935,23064,21935,22782,153289,141245.0,11673149.0
2016-10-13,23064,23158,21182,21935,331487,135992.0,11673149.0
2016-10-14,23441,24006,21276,21653,860068,134241.0,11673149.0
2016-10-17,21652,22311,21276,21841,255362,135409.0,11673149.0
2016-10-18,21652,21746,20428,20617,228417,127821.0,11673149.0
2016-10-19,20617,20993,20052,20523,227910,127237.0,11673149.0
2016-10-20,20523,20617,19110,19487,342371,120817.0,11673149.0
2016-10-21,18922,21464,18828,21464,455787,133074.0,11673149.0
2016-10-24,21464,22500,21276,21276,257852,131907.0,11673149.0
2016-10-25,21276,21746,20428,20429,211456,126654.0,11673149.0
2016-10-26,20240,20899,19769,19958,139934,123735.0,11673149.0
2016-10-27,19958,20805,19581,20711,151830,128405.0,11673149.0
2016-10-28,20711,20899,19487,19864,163827,123152.0,11673149.0
2016-10-31,19769,20523,17585,18094,525501,112179.0,11673149.0
2016-11-01,16926,18753,16926,18320,394398,113580.0,11673149.0
2016-11-02,17924,18320,16757,18019,419405,111712.0,11673149.0
2016-11-03,18263,18263,17510,17868,106248,110778.0,11673149.0
2016-11-04,17566,17981,17510,17925,77820,111128.0,11673149.0
2016-11-07,17943,19299,17943,19299,127728,119650.0,11673149.0
2016-11-08,19299,20146,18922,19770,109638,122568.0,11673149.0
2016-11-09,20146,20993,17548,18621,489048,115447.0,11673149.0
2016-11-10,19487,21276,19205,20335,400180,130397.0,12073809.0
2016-11-11,20617,20711,19958,20617,147639,132208.0,12073809.0
2016-11-14,20334,20711,19958,20617,86018,132208.0,12073809.0
2016-11-15,20617,20805,19110,20241,376363,129793.0,12073809.0
2016-11-16,20146,20240,19487,19770,165780,126775.0,12073809.0
2016-11-17,19675,19864,19299,19770,103548,126775.0,12073809.0
2016-11-18,19487,19864,18828,19770,149426,126775.0,12073809.0
2016-11-21,19675,20052,19110,19299,240626,123757.0,12073809.0
2016-11-22,19205,20146,18922,19864,151423,127379.0,12073809.0
2016-11-23,19675,20052,19393,19676,130389,126171.0,12073809.0
2016-11-24,19487,19864,18734,18734,137151,120134.0,12073809.0
2016-11-25,18734,21182,18734,20805,698983,133416.0,12073809.0
2016-11-28,20805,20805,19769,19770,177768,126775.0,12073809.0
2016-11-29,19958,20334,18828,19393,293669,124360.0,12073809.0
2016-11-30,19393,19487,18828,19393,113690,124360.0,12073809.0
2016-12-01,19205,19581,19016,19582,96935,125568.0,12073809.0
2016-12-02,19205,19581,18828,19299,110112,123757.0,12073809.0
2016-12-05,19205,19205,18433,18433,173889,118203.0,12073809.0
2016-12-06,18489,18790,17943,18339,126547,117599.0,12073809.0
2016-12-07,18357,18376,17171,17774,169732,113977.0,12073809.0
2016-12-08,17416,18075,17190,17887,196510,114701.0,12073809.0
2016-12-09,17736,19487,17642,18377,318267,117840.0,12073809.0
2016-12-12,18414,18546,17981,18546,96868,118927.0,12073809.0
2016-12-13,18640,19205,18169,19111,177065,122549.0,12073809.0
2016-12-14,19016,19393,18771,19205,146814,123153.0,12073809.0
2016-12-15,19299,19675,18922,19205,239522,123153.0,12073809.0
2016-12-16,19205,19393,18828,18828,88236,120738.0,12073809.0
2016-12-19,18828,18922,18357,18810,145561,120617.0,12073809.0
2016-12-20,18527,18790,18433,18452,119896,118323.0,12073809.0
2016-12-21,18451,18621,18131,18565,95992,119048.0,12073809.0
2016-12-22,18376,18564,18112,18113,73284,116150.0,12073809.0
2016-12-23,18112,18715,17887,18113,170081,116150.0,12073809.0
2016-12-26,18112,18376,17943,18094,78048,116029.0,12073809.0
2016-12-27,18075,18376,18075,18207,66328,116754.0,12073809.0
2016-12-28,18112,18338,17717,17981,134239,115305.0,12073809.0
2016-12-29,17887,18451,17887,18358,100610,117720.0,12073809.0
2017-01-02,18451,18546,18112,18113,105766,116150.0,12073809.0
2017-01-03,18188,18357,18037,18113,63447,116150.0,12073809.0
2017-01-04,18169,18602,17924,18603,109417,119289.0,12073809.0
2017-01-05,18602,19675,18527,19582,297327,125568.0,12073809.0
2017-01-06,19675,20428,19675,19958,298113,127982.0,12073809.0
2017-01-09,20052,20334,19581,19582,116861,125568.0,12073809.0
2017-01-10,19958,20523,19487,19676,167905,126171.0,12073809.0
2017-01-11,20146,20146,19393,19676,85411,126171.0,12073809.0
2017-01-12,19393,19581,18621,18621,283539,119410.0,12073809.0
2017-01-13,18621,19016,18357,18734,132920,120134.0,12073809.0
2017-01-16,18809,18809,18131,18226,118648,116874.0,12073809.0
2017-01-17,18000,18282,17887,18000,101951,115426.0,12073809.0
2017-01-18,17943,18207,17868,17887,59401,114701.0,12073809.0
2017-01-19,17905,18075,17698,17699,81926,113494.0,12073809.0
2017-01-20,17830,17830,17133,17642,173378,113132.0,12073809.0
2017-01-23,17642,17887,17133,17435,78562,111803.0,12073809.0
2017-01-24,17284,17849,17171,17322,90370,111079.0,12073809.0
2017-01-25,17359,17623,16851,17134,111243,109872.0,12073809.0
2017-01-26,17228,17265,16964,17228,67730,110475.0,12073809.0
2017-01-31,17303,18131,17303,18132,180526,116271.0,12073809.0
2017-02-01,18131,18188,17811,17944,76333,115063.0,12073809.0
2017-02-02,17887,18320,17228,17774,64309,113977.0,12073809.0
2017-02-03,17774,17887,17058,17887,116992,114701.0,12073809.0
2017-02-06,17905,18037,17133,17322,61154,111079.0,12073809.0
2017-02-07,17152,17322,16870,17322,77575,111079.0,12073809.0
2017-02-08,17246,17322,16926,17134,58648,109872.0,12073809.0
2017-02-09,17096,17190,16926,17153,45019,109992.0,12073809.0
2017-02-10,16983,17416,16983,17153,36394,109992.0,12073809.0
2017-02-13,17152,17453,16964,17397,47442,111562.0,12073809.0
2017-02-14,17020,17435,17020,17397,74526,111562.0,12073809.0
2017-02-15,17303,17604,17265,17567,33112,112649.0,12073809.0
2017-02-16,17510,17698,17133,17529,81442,112407.0,12073809.0
2017-02-17,17472,17491,17039,17115,89344,109751.0,12073809.0
2017-02-20,17002,17152,16832,17115,83722,109751.0,12073809.0
2017-02-21,17115,17152,16983,17115,50595,109751.0,12073809.0
2017-02-22,17115,17115,16851,17115,53391,109751.0,12073809.0
2017-02-23,17020,17077,16889,17040,48269,109268.0,12073809.0
2017-02-24,16851,17077,16738,16964,53520,108785.0,12073809.0
2017-02-27,16964,17002,16418,16833,58940,107940.0,12073809.0
2017-02-28,16832,17002,16569,16946,42276,108664.0,12073809.0
2017-03-02,16964,16964,16682,16795,54055,107698.0,12073809.0
2017-03-03,16719,16889,16380,16889,97257,108302.0,12073809.0
2017-03-06,16926,17397,16870,17228,106782,110475.0,12073809.0
2017-03-07,17190,17322,17096,17172,46109,110113.0,12073809.0
2017-03-08,17133,17642,16832,17642,81162,113132.0,12073809.0
2017-03-09,17679,18282,17548,17774,228109,113977.0,12073809.0
2017-03-10,17943,18320,17698,18264,104208,117116.0,12073809.0
2017-03-13,18376,19205,18357,18810,205980,120617.0,12073809.0
2017-03-14,19016,19487,18753,19017,238904,121945.0,12073809.0
2017-03-15,19016,19299,18338,18640,159802,119531.0,12073809.0
2017-03-16,18640,18922,18451,18565,66897,119048.0,12073809.0
2017-03-17,18564,18715,17887,17887,83861,114701.0,12073809.0
2017-03-20,18150,18320,17604,18075,66240,115909.0,12073809.0
2017-03-21,18000,18244,17774,18188,41695,116633.0,12073809.0
2017-03-22,18075,18188,17868,18169,26600,116512.0,12073809.0
2017-03-23,18169,18263,17736,18000,41724,115426.0,12073809.0
2017-03-24,0,0,0,18000,0,115426.0,12073809.0
2017-03-27,0,0,0,18000,0,,
2017-03-28,0,0,0,18000,0,,
2017-03-29,0,0,0,18000,0,,
2017-03-30,0,0,0,18000,0,,
2017-03-31,0,0,0,18000,0,,
2017-04-03,0,0,0,18000,0,,
2017-04-04,0,0,0,18000,0,,
2017-04-05,0,0,0,18000,0,,
2017-04-06,0,0,0,18000,0,,
2017-04-07,0,0,0,18000,0,,
2017-04-10,0,0,0,18000,0,,
2017-04-11,0,0,0,18000,0,,
2017-04-12,0,0,0,18000,0,,
2017-04-13,0,0,0,18000,0,,
2017-04-14,0,0,0,18000,0,,
2017-04-17,0,0,0,18000,0,,
2017-04-18,0,0,0,18000,0,,
2017-04-19,0,0,0,18000,0,,
2017-04-20,0,0,0,18000,0,,
2017-04-21,0,0,0,18000,0,,
2017-04-24,0,0,0,18000,0,,
2017-04-25,0,0,0,18000,0,,
2017-04-26,0,0,0,18000,0,,
2017-04-27,0,0,0,18000,0,,
2017-04-28,0,0,0,18000,0,,
2017-05-02,0,0,0,18000,0,,
2017-05-04,0,0,0,18000,0,,
2017-05-08,0,0,0,18000,0,,
2017-05-10,0,0,0,18000,0,,
2017-05-11,0,0,0,18000,0,,
2017-05-12,0,0,0,18000,0,,
2017-05-15,0,0,0,18000,0,,
2017-05-16,0,0,0,18000,0,,
2017-05-17,0,0,0,18000,0,,
2017-05-18,0,0,0,18000,0,,
2017-05-19,0,0,0,18000,0,,
2017-05-22,0,0,0,18000,0,,
2017-05-23,0,0,0,18000,0,,
2017-05-24,0,0,0,18000,0,,
2017-05-25,0,0,0,18000,0,,
2017-05-26,0,0,0,18000,0,,
2017-05-29,0,0,0,18000,0,,
2017-05-30,0,0,0,18000,0,,
2017-05-31,0,0,0,18000,0,,
2017-06-01,0,0,0,18000,0,,
2017-06-02,0,0,0,18000,0,,
2017-06-05,0,0,0,18000,0,,
2017-06-07,0,0,0,18000,0,,
2017-06-08,0,0,0,18000,0,,
2017-06-09,0,0,0,18000,0,,
2017-06-12,0,0,0,18000,0,,
2017-06-13,0,0,0,18000,0,,
2017-06-14,0,0,0,18000,0,,
2017-06-15,0,0,0,18000,0,,
2017-06-16,0,0,0,18000,0,,
2017-06-19,0,0,0,18000,0,,
2017-06-20,0,0,0,18000,0,,
2017-06-21,0,0,0,18000,0,,
2017-06-22,0,0,0,18000,0,,
2017-06-23,0,0,0,18000,0,,
2017-06-26,0,0,0,18000,0,,
2017-06-27,0,0,0,18000,0,,
2017-06-28,0,0,0,18000,0,,
2017-06-29,0,0,0,18000,0,,
2017-06-30,0,0,0,18000,0,,
2017-07-03,0,0,0,18000,0,,
2017-07-04,0,0,0,18000,0,,
2017-07-05,0,0,0,18000,0,,
2017-07-06,0,0,0,18000,0,,
2017-07-07,0,0,0,18000,0,,
2017-07-10,0,0,0,18000,0,,
2017-07-11,0,0,0,18000,0,,
2017-07-12,0,0,0,18000,0,,
2017-07-13,0,0,0,18000,0,,
2017-07-14,0,0,0,18000,0,,
2017-07-17,0,0,0,18000,0,,
2017-07-18,0,0,0,18000,0,,
2017-07-19,0,0,0,18000,0,,
2017-07-20,0,0,0,18000,0,,
2017-07-21,0,0,0,18000,0,,
2017-07-24,0,0,0,18000,0,,
2017-07-25,0,0,0,18000,0,,
2017-07-26,0,0,0,18000,0,,
2017-07-27,0,0,0,18000,0,,
2017-07-28,0,0,0,18000,0,,
2017-07-31,0,0,0,18000,0,,
2017-08-01,0,0,0,18000,0,,
2017-08-02,0,0,0,18000,0,,
2017-08-03,0,0,0,18000,0,,
2017-08-04,0,0,0,18000,0,,
2017-08-07,0,0,0,18000,0,,
2017-08-08,0,0,0,18000,0,,
2017-08-09,0,0,0,18000,0,,
2017-08-10,0,0,0,18000,0,,
2017-08-11,0,0,0,18000,0,,
2017-08-14,0,0,0,18000,0,,
2017-08-16,0,0,0,18000,0,,
2017-08-17,0,0,0,18000,0,,
2017-08-18,0,0,0,18000,0,,
2017-08-21,0,0,0,18000,0,,
2017-08-22,0,0,0,18000,0,,
2017-08-23,0,0,0,18000,0,,
2017-08-24,0,0,0,18000,0,,
2017-08-25,0,0,0,18000,0,,
2017-08-28,0,0,0,18000,0,,
2017-08-29,0,0,0,18000,0,,
2017-08-30,0,0,0,18000,0,,
2017-08-31,0,0,0,18000,0,,
2017-09-01,0,0,0,18000,0,,
2017-09-04,0,0,0,18000,0,,
2017-09-05,0,0,0,18000,0,,
2017-09-06,0,0,0,18000,0,,
2017-09-07,0,0,0,18000,0,,
2017-09-08,0,0,0,18000,0,,
2017-09-11,0,0,0,18000,0,,
2017-09-12,0,0,0,18000,0,,
2017-09-13,0,0,0,18000,0,,
2017-09-14,0,0,0,18000,0,,
2017-09-15,0,0,0,18000,0,,
2017-09-18,0,0,0,18000,0,,
2017-09-19,0,0,0,18000,0,,
2017-09-20,0,0,0,18000,0,,
2017-09-21,0,0,0,18000,0,,
2017-09-22,0,0,0,18000,0,,
2017-09-25,0,0,0,18000,0,,
