제이엔케이히터(126880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-18,4987,5133,4945,5127,71508,59040.0,8000000.0
2016-03-21,5244,5334,5147,5329,73343,61360.0,8000000.0
2016-03-22,5299,5487,5279,5322,72198,61280.0,8000000.0
2016-03-23,5244,5355,5035,5037,64364,58000.0,8000000.0
2016-03-24,5035,5160,5028,5155,39785,59360.0,8000000.0
2016-03-25,5223,5223,5084,5190,17773,59760.0,8000000.0
2016-03-28,5195,5987,5188,5398,192258,62160.0,8000000.0
2016-03-29,5431,5612,5418,5523,60596,63600.0,8000000.0
2016-03-30,5522,5647,5418,5614,40923,64640.0,8000000.0
2016-03-31,5626,6043,5570,5780,110447,66560.0,8000000.0
2016-04-01,5800,5994,5786,5891,78212,67840.0,8000000.0
2016-04-04,5883,5973,5758,5850,57996,67360.0,8000000.0
2016-04-05,6071,6071,5800,5836,32062,67200.0,8000000.0
2016-04-06,5786,5869,5661,5683,28215,65440.0,8000000.0
2016-04-07,5647,5765,5591,5690,30104,65520.0,8000000.0
2016-04-08,5723,5723,5598,5697,9588,65600.0,8000000.0
2016-04-11,5800,6112,5702,5975,67868,68800.0,8000000.0
2016-04-12,6071,6071,5897,5898,21252,67920.0,8000000.0
2016-04-14,5967,6064,5904,5975,33944,68800.0,8000000.0
2016-04-15,5994,6008,5918,5940,25647,68400.0,8000000.0
2016-04-18,5946,6001,5897,5947,21569,68480.0,8000000.0
2016-04-19,6161,6161,5834,5961,25864,68640.0,8000000.0
2016-04-20,5960,5960,5821,5898,13897,67920.0,8000000.0
2016-04-21,5855,5973,5758,5961,14873,68640.0,8000000.0
2016-04-22,5980,5987,5855,5940,9138,68400.0,8000000.0
2016-04-25,5973,6036,5869,5995,20696,69040.0,8000000.0
2016-04-26,5987,6064,5897,6065,27745,69840.0,8000000.0
2016-04-27,6126,6946,6022,6384,171845,73520.0,8000000.0
2016-04-28,6425,6877,6397,6704,77362,77200.0,8000000.0
2016-04-29,6647,6807,6550,6787,33567,78160.0,8000000.0
2016-05-02,6745,7085,6745,6898,46439,79440.0,8000000.0
2016-05-03,6925,6946,6606,6704,46514,77200.0,8000000.0
2016-05-04,6703,6773,6182,6336,88520,72960.0,8000000.0
2016-05-09,6370,6543,6251,6356,19998,73200.0,8000000.0
2016-05-10,6272,6439,6224,6329,20642,72880.0,8000000.0
2016-05-11,6356,6522,6265,6488,22710,74720.0,8000000.0
2016-05-12,6488,7085,6460,6537,67089,75280.0,8000000.0
2016-05-13,6627,6627,6446,6523,18719,75120.0,8000000.0
2016-05-16,6599,6634,6321,6343,20426,73040.0,8000000.0
2016-05-17,6342,6376,6015,6211,90459,71520.0,8000000.0
2016-05-18,6126,6196,5758,5766,84633,66400.0,8000000.0
2016-05-19,5702,5765,5425,5586,128116,64320.0,8000000.0
2016-05-20,5626,5953,5584,5843,42660,67280.0,8000000.0
2016-05-23,5967,5967,5800,5864,18418,67520.0,8000000.0
2016-05-24,5800,6036,5800,5989,21578,68960.0,8000000.0
2016-05-25,6105,6133,5904,6079,19447,70000.0,8000000.0
2016-05-26,6050,6161,5946,6148,25862,70800.0,8000000.0
2016-05-27,6175,6265,6057,6113,20735,70400.0,8000000.0
2016-05-30,6349,6349,5807,6100,32594,70240.0,8000000.0
2016-05-31,6022,6071,5834,5961,9972,68640.0,8000000.0
2016-06-01,5848,5967,5772,5836,13341,67200.0,8000000.0
2016-06-02,5723,5967,5696,5753,18537,66240.0,8000000.0
2016-06-03,5557,5557,4862,4960,218058,57120.0,8000000.0
2016-06-07,4959,5147,4890,5072,75329,58400.0,8000000.0
2016-06-08,5112,5202,4973,5058,54810,58240.0,8000000.0
2016-06-09,4945,5077,4917,5009,38376,57680.0,8000000.0
2016-06-10,5035,5035,4862,4905,39128,56480.0,8000000.0
2016-06-13,4931,4973,4841,4947,29710,56960.0,8000000.0
2016-06-14,4924,5001,4890,4953,13010,57040.0,8000000.0
2016-06-15,4987,4987,4890,4960,13108,57120.0,8000000.0
2016-06-16,5001,5001,4903,4947,30905,56960.0,8000000.0
2016-06-17,4980,5028,4945,4988,32553,57440.0,8000000.0
2016-06-20,4994,5105,4952,4988,36756,57440.0,8000000.0
2016-06-21,5001,5223,5001,5155,94808,59360.0,8000000.0
2016-06-22,5123,5232,5007,5069,49852,52240.0,8000000.0
2016-06-23,5069,5069,4952,5023,10025,51760.0,8000000.0
2016-06-24,5022,5022,4673,4697,23315,48400.0,8000000.0
2016-06-27,4650,4688,4417,4666,43148,48080.0,8000000.0
2016-06-28,4665,4665,4463,4635,10848,47760.0,8000000.0
2016-06-29,4634,4898,4634,4774,13142,49200.0,8000000.0
2016-06-30,4875,4883,4797,4844,5527,49920.0,8000000.0
2016-07-01,4844,5046,4727,5007,30493,51600.0,8000000.0
2016-07-04,5007,5372,5007,5194,43902,53520.0,8000000.0
2016-07-05,5240,5240,5053,5155,12495,53120.0,8000000.0
2016-07-06,5201,5271,5069,5248,12076,54080.0,8000000.0
2016-07-07,5247,5457,5162,5349,22267,55120.0,8000000.0
2016-07-08,5348,5465,5240,5294,14187,54560.0,8000000.0
2016-07-11,5294,5348,5162,5232,12393,53920.0,8000000.0
2016-07-12,5278,5278,5069,5155,19342,53120.0,8000000.0
2016-07-13,5162,5263,5100,5170,33084,53280.0,8000000.0
2016-07-14,5185,5294,5123,5163,27253,53200.0,8000000.0
2016-07-15,5263,5278,4976,5054,38603,52080.0,8000000.0
2016-07-18,5053,5053,4937,5007,19529,51600.0,8000000.0
2016-07-19,5084,5084,4960,5054,22734,52080.0,8000000.0
2016-07-20,5053,5263,5015,5147,58562,53040.0,8000000.0
2016-07-21,5286,5395,5201,5217,50127,53760.0,8000000.0
2016-07-22,5278,5278,5015,5062,35533,52160.0,8000000.0
2016-07-25,5240,5240,5030,5100,29656,52560.0,8000000.0
2016-07-26,5100,5216,5100,5201,16218,53600.0,8000000.0
2016-07-27,5201,5341,5201,5294,26223,54560.0,8000000.0
2016-07-28,5325,5348,5240,5279,25593,54400.0,8000000.0
2016-07-29,5286,5341,5162,5263,36055,54240.0,8000000.0
2016-08-01,5418,5418,5294,5357,49666,55200.0,8000000.0
2016-08-02,5372,5403,5278,5310,49205,54720.0,8000000.0
2016-08-03,5990,6430,5360,5390,424333,43120.0,8000000.0
2016-08-04,5420,5430,5310,5330,39843,42640.0,8000000.0
2016-08-05,5440,5440,5300,5340,16233,42720.0,8000000.0
2016-08-08,5340,5470,5300,5380,18263,43040.0,8000000.0
2016-08-09,5380,5500,5360,5390,10583,43120.0,8000000.0
2016-08-10,5390,5390,5280,5350,18594,42800.0,8000000.0
2016-08-11,5350,5450,5290,5380,21795,43040.0,8000000.0
2016-08-12,5510,5510,5290,5420,28282,43360.0,8000000.0
2016-08-16,5130,5220,4970,4985,282990,39880.0,8000000.0
2016-08-17,4985,5000,4875,4920,59494,39360.0,8000000.0
2016-08-18,4880,4920,4775,4780,79964,54970.0,11500000.0
2016-08-19,4890,4890,4750,4780,35125,54970.0,11500000.0
2016-08-22,4780,4820,4740,4740,37870,54510.0,11500000.0
2016-08-23,4640,4750,4640,4700,55082,54050.0,11500000.0
2016-08-24,4700,4785,4635,4720,90291,54280.0,11500000.0
2016-08-25,4680,4740,4645,4660,153064,69077.0,14823466.0
2016-08-26,4730,4730,4655,4665,27852,69151.0,14823466.0
2016-08-29,4720,4720,4490,4540,57479,67299.0,14823466.0
2016-08-30,4510,4665,4510,4600,16760,68188.0,14823466.0
2016-08-31,4600,4760,4530,4725,95681,70041.0,14823466.0
2016-09-01,4700,4760,4595,4595,98786,68114.0,14823466.0
2016-09-02,4605,4785,4605,4780,112513,70856.0,14823466.0
2016-09-05,4780,4995,4780,4930,188227,73080.0,14823466.0
2016-09-06,4905,4950,4865,4950,76148,73376.0,14823466.0
2016-09-07,4950,4970,4875,4950,58105,73376.0,14823466.0
2016-09-08,4995,4995,4645,4845,98523,71820.0,14823466.0
2016-09-09,4845,4895,4620,4670,83934,69226.0,14823466.0
2016-09-12,4695,4850,4610,4610,47186,68336.0,14823466.0
2016-09-13,4700,4770,4675,4725,46113,70041.0,14823466.0
2016-09-19,4695,4840,4665,4825,35735,71523.0,14823466.0
2016-09-20,4795,5150,4780,5110,209074,75748.0,14823466.0
2016-09-21,5130,5280,4900,5090,505294,75451.0,14823466.0
2016-09-22,5210,5210,4905,4985,362184,73895.0,14823466.0
2016-09-23,4990,5050,4815,4855,146137,71968.0,14823466.0
2016-09-26,4825,4905,4705,4720,130760,69967.0,14823466.0
2016-09-27,4685,4760,4645,4720,95892,69967.0,14823466.0
2016-09-28,4770,4800,4720,4760,52589,70560.0,14823466.0
2016-09-29,4830,4885,4765,4835,70691,71671.0,14823466.0
2016-09-30,4835,4835,4700,4750,48892,70411.0,14823466.0
2016-10-04,4760,4790,4650,4660,74369,69077.0,14823466.0
2016-10-05,4695,4695,4615,4645,74189,68855.0,14823466.0
2016-10-06,4645,4735,4600,4665,70234,69151.0,14823466.0
2016-10-07,4695,4700,4550,4580,101375,67891.0,14823466.0
2016-10-10,4625,4630,4530,4580,71475,67891.0,14823466.0
2016-10-11,4580,4620,4545,4590,23365,68040.0,14823466.0
2016-10-12,4575,4580,4505,4565,33331,67669.0,14823466.0
2016-10-13,4620,4620,4480,4580,34406,67891.0,14823466.0
2016-10-14,4580,4580,4485,4485,36568,66483.0,14823466.0
2016-10-17,4485,4530,4385,4385,50098,65001.0,14823466.0
2016-10-18,4425,4440,4350,4400,54104,65223.0,14823466.0
2016-10-19,4385,4460,4385,4410,28711,65371.0,14823466.0
2016-10-20,4420,4540,4380,4430,64214,65668.0,14823466.0
2016-10-21,4495,4495,4310,4385,47120,65001.0,14823466.0
2016-10-24,4310,4415,4275,4300,108443,63741.0,14823466.0
2016-10-25,4300,4300,4150,4215,42416,62481.0,14823466.0
2016-10-26,4155,4205,4090,4135,43449,61295.0,14823466.0
2016-10-27,4105,4200,4105,4185,14116,62036.0,14823466.0
2016-10-28,4185,4220,4070,4070,27408,60332.0,14823466.0
2016-10-31,4070,4070,3935,3995,81375,59220.0,14823466.0
2016-11-01,3995,4070,3930,4000,40668,59294.0,14823466.0
2016-11-02,4000,4000,3720,3775,100916,55959.0,14823466.0
2016-11-03,3770,3860,3750,3800,93656,56329.0,14823466.0
2016-11-04,3830,3830,3750,3815,43451,56552.0,14823466.0
2016-11-07,3840,3995,3800,3945,42652,58479.0,14823466.0
2016-11-08,3970,3970,3850,3920,36686,58108.0,14823466.0
2016-11-09,3920,3940,3500,3570,242261,52920.0,14823466.0
2016-11-10,3700,3770,3600,3610,130966,53513.0,14823466.0
2016-11-11,3650,3930,3610,3855,108768,57144.0,14823466.0
2016-11-14,3790,3930,3755,3845,55932,56996.0,14823466.0
2016-11-15,3785,3845,3705,3750,55965,55588.0,14823466.0
2016-11-16,3710,3865,3710,3795,31984,56255.0,14823466.0
2016-11-17,3780,3890,3770,3845,39200,56996.0,14823466.0
2016-11-18,3810,3840,3670,3710,49696,54995.0,14823466.0
2016-11-21,3660,3710,3485,3500,107595,51882.0,14823466.0
2016-11-22,3535,3575,3515,3515,36446,52104.0,14823466.0
2016-11-23,3585,3585,3385,3450,24530,51141.0,14823466.0
2016-11-24,3450,3480,3360,3400,34290,50400.0,14823466.0
2016-11-25,3370,3495,3370,3410,26864,50548.0,14823466.0
2016-11-28,3480,3480,3350,3350,48427,49659.0,14823466.0
2016-11-29,3350,3420,3320,3400,32661,50400.0,14823466.0
2016-11-30,3425,3425,3300,3350,43748,49659.0,14823466.0
2016-12-01,3355,3385,3280,3350,40201,49659.0,14823466.0
2016-12-02,3350,3505,3340,3400,23541,50400.0,14823466.0
2016-12-05,3435,3440,3320,3390,20866,50252.0,14823466.0
2016-12-06,3360,3455,3360,3435,42933,50919.0,14823466.0
2016-12-07,3460,3460,3250,3250,54883,48176.0,14823466.0
2016-12-08,3230,3350,3230,3245,32968,48102.0,14823466.0
2016-12-09,3305,3305,3225,3255,34076,48250.0,14823466.0
2016-12-12,3290,3335,3270,3325,22054,49288.0,14823466.0
2016-12-13,3360,3390,3300,3385,38721,50177.0,14823466.0
2016-12-14,3400,3475,3395,3400,16264,50400.0,14823466.0
2016-12-15,3365,3490,3365,3475,62708,51512.0,14823466.0
2016-12-16,3510,3510,3420,3460,64990,51289.0,14823466.0
2016-12-19,3495,3495,3400,3460,30156,51289.0,14823466.0
2016-12-20,3490,3605,3460,3545,35831,52549.0,14823466.0
2016-12-21,3525,3580,3510,3550,24729,52623.0,14823466.0
2016-12-22,3585,3610,3525,3545,22215,52549.0,14823466.0
2016-12-23,3575,3575,3510,3550,18170,52623.0,14823466.0
2016-12-26,3570,3570,3450,3450,24155,51141.0,14823466.0
2016-12-27,3450,3510,3420,3490,44906,51734.0,14823466.0
2016-12-28,3500,3625,3440,3610,44644,53513.0,14823466.0
2016-12-29,3660,3660,3560,3635,49908,53883.0,14823466.0
2017-01-02,3650,3665,3610,3635,7844,53883.0,14823466.0
2017-01-03,3670,3710,3630,3690,28207,54699.0,14823466.0
2017-01-04,3725,3735,3680,3730,22962,55292.0,14823466.0
2017-01-05,3790,3790,3680,3720,54015,55143.0,14823466.0
2017-01-06,3700,3860,3680,3785,47881,56107.0,14823466.0
2017-01-09,3805,3915,3805,3880,97367,57515.0,14823466.0
2017-01-10,3910,3910,3815,3875,41822,57441.0,14823466.0
2017-01-11,3890,3910,3820,3865,72390,57293.0,14823466.0
2017-01-12,3870,3875,3775,3855,40065,57144.0,14823466.0
2017-01-13,3860,3860,3745,3750,33388,55588.0,14823466.0
2017-01-16,3750,3820,3700,3750,18070,55588.0,14823466.0
2017-01-17,3750,3825,3685,3770,37773,55884.0,14823466.0
2017-01-18,3810,3810,3690,3720,18240,55143.0,14823466.0
2017-01-19,3660,3740,3660,3700,12009,54847.0,14823466.0
2017-01-20,3700,3715,3610,3650,19752,54106.0,14823466.0
2017-01-23,3615,3695,3595,3675,23793,54476.0,14823466.0
2017-01-24,3675,3860,3560,3800,201996,56329.0,14823466.0
2017-01-25,3870,4290,3835,4100,1486498,60776.0,14823466.0
2017-01-26,4110,4165,3920,3995,449076,59220.0,14823466.0
2017-01-31,3995,4075,3875,4055,214340,60109.0,14823466.0
2017-02-01,4055,4130,3990,4030,124706,59739.0,14823466.0
2017-02-02,3990,4015,3895,3965,85253,58775.0,14823466.0
2017-02-03,4020,4020,3915,3915,91164,58034.0,14823466.0
2017-02-06,3915,3990,3895,3900,44795,57812.0,14823466.0
2017-02-07,3905,4195,3905,4195,465944,62184.0,14823466.0
2017-02-08,4180,4230,4090,4165,206733,61740.0,14823466.0
2017-02-09,4210,4395,4125,4145,501427,61443.0,14823466.0
2017-02-10,4130,4145,3845,3920,427404,58108.0,14823466.0
2017-02-13,3920,3990,3870,3900,114903,57812.0,14823466.0
2017-02-14,3860,3900,3765,3840,112998,56922.0,14823466.0
2017-02-15,3810,4140,3810,4050,282685,60035.0,14823466.0
2017-02-16,4050,4145,4040,4120,135536,61073.0,14823466.0
2017-02-17,4120,4280,4065,4150,246135,61517.0,14823466.0
2017-02-20,4190,4195,4125,4140,58191,61369.0,14823466.0
2017-02-21,4140,4220,4070,4160,104633,61666.0,14823466.0
2017-02-22,4160,4310,4125,4275,146678,63370.0,14823466.0
2017-02-23,4280,4340,4170,4265,113920,63222.0,14823466.0
2017-02-24,4265,4290,4115,4200,114094,62259.0,14823466.0
2017-02-27,4260,4345,4100,4130,120276,61221.0,14823466.0
2017-02-28,4130,4280,4090,4265,148548,63222.0,14823466.0
2017-03-02,4265,4395,4200,4380,209592,64927.0,14823466.0
2017-03-03,4375,4375,4215,4270,127790,63296.0,14823466.0
2017-03-06,4290,4325,4230,4310,45776,63889.0,14823466.0
2017-03-07,4335,4335,4250,4295,45684,63667.0,14823466.0
2017-03-08,4280,4310,4160,4190,50748,62110.0,14823466.0
2017-03-09,4190,4255,4075,4105,96647,60850.0,14823466.0
2017-03-10,4105,4380,4105,4375,140083,64853.0,14823466.0
2017-03-13,4375,4545,4375,4500,186489,66706.0,14823466.0
2017-03-14,4500,4550,4470,4550,109568,67447.0,14823466.0
2017-03-15,4560,4560,4450,4500,68384,66706.0,14823466.0
2017-03-16,4460,4540,4450,4505,49566,66780.0,14823466.0
2017-03-17,4520,4525,4380,4405,66376,65297.0,14823466.0
2017-03-20,4405,4435,4300,4300,63199,63741.0,14823466.0
2017-03-21,4295,4435,4275,4330,55207,64186.0,14823466.0
2017-03-22,4305,4370,4210,4325,73980,64111.0,14823466.0
2017-03-23,4325,4415,4230,4335,53446,64260.0,14823466.0
2017-03-24,4340,4385,4285,4310,44225,63889.0,14823466.0
2017-03-27,4355,4355,4240,4280,52949,63444.0,14823466.0
2017-03-28,4280,4290,4230,4270,50287,63296.0,14823466.0
2017-03-29,4270,4315,4145,4235,60157,62777.0,14823466.0
2017-03-30,4235,4235,4120,4165,37619,61740.0,14823466.0
2017-03-31,4165,4210,4100,4150,38687,61517.0,14823466.0
2017-04-03,4150,4195,4095,4150,42871,61517.0,14823466.0
2017-04-04,4150,4185,4100,4160,35868,61666.0,14823466.0
2017-04-05,4160,4275,4160,4275,37004,63370.0,14823466.0
2017-04-06,4320,4335,4260,4290,18154,63593.0,14823466.0
2017-04-07,4335,4335,4150,4275,31139,63370.0,14823466.0
2017-04-10,4320,4335,4125,4130,52695,61221.0,14823466.0
2017-04-11,4080,4255,4080,4150,16941,61517.0,14823466.0
2017-04-12,4195,4200,4120,4120,10807,61073.0,14823466.0
2017-04-13,4165,4200,4085,4100,19264,60776.0,14823466.0
2017-04-14,4100,4180,4070,4120,24676,61073.0,14823466.0
2017-04-17,4120,4160,4020,4085,39980,60554.0,14823466.0
2017-04-18,4145,4145,4020,4025,26238,59664.0,14823466.0
2017-04-19,4000,4050,3985,4050,20004,60035.0,14823466.0
2017-04-20,4050,4145,3990,4040,35210,59887.0,14823466.0
2017-04-21,4040,4075,3990,4005,12205,59368.0,14823466.0
2017-04-24,3965,4005,3895,3895,31691,57737.0,14823466.0
2017-04-25,3935,4000,3850,4000,47068,59294.0,14823466.0
2017-04-26,3925,4040,3925,4030,11009,59739.0,14823466.0
2017-04-27,4045,4110,3955,4095,23569,60702.0,14823466.0
2017-04-28,4095,4130,4030,4105,9860,60850.0,14823466.0
2017-05-02,4105,4135,4030,4080,11170,60480.0,14823466.0
2017-05-04,4125,4125,4000,4050,14539,60035.0,14823466.0
2017-05-08,4130,4130,3985,4030,13656,59739.0,14823466.0
2017-05-10,4070,4070,3875,3875,33059,57441.0,14823466.0
2017-05-11,3940,3955,3870,3940,22853,58404.0,14823466.0
2017-05-12,3875,3990,3875,3990,32221,59146.0,14823466.0
2017-05-15,4060,4060,3985,4025,7624,59664.0,14823466.0
2017-05-16,4070,4070,3880,3880,27377,57515.0,14823466.0
2017-05-17,3910,3940,3695,3775,65826,55959.0,14823466.0
2017-05-18,3735,3775,3635,3715,109594,55069.0,14823466.0
2017-05-19,3725,3775,3680,3760,19838,55736.0,14823466.0
2017-05-22,3760,3810,3720,3810,16808,56477.0,14823466.0
2017-05-23,3815,3925,3790,3910,49613,57960.0,14823466.0
2017-05-24,3930,3945,3870,3885,11234,57589.0,14823466.0
2017-05-25,3940,3940,3865,3925,7352,58182.0,14823466.0
2017-05-26,3925,3985,3880,3960,10853,58701.0,14823466.0
2017-05-29,3990,3990,3890,3950,6811,58553.0,14823466.0
2017-05-30,3900,3985,3885,3935,17444,58330.0,14823466.0
2017-05-31,3975,3985,3865,3900,19966,57812.0,14823466.0
2017-06-01,3900,3900,3700,3895,9001,57737.0,14823466.0
2017-06-02,3815,3935,3815,3910,18560,57960.0,14823466.0
2017-06-05,3910,3950,3880,3905,4470,57886.0,14823466.0
2017-06-07,3945,3945,3830,3890,10447,57663.0,14823466.0
2017-06-08,3930,3930,3830,3885,17294,57589.0,14823466.0
2017-06-09,3925,3925,3830,3890,15756,57663.0,14823466.0
2017-06-12,3890,3930,3800,3850,26040,57070.0,14823466.0
2017-06-13,3875,3885,3760,3790,18215,56181.0,14823466.0
2017-06-14,3795,3875,3790,3800,20360,56329.0,14823466.0
2017-06-15,3630,3820,3630,3780,34292,56033.0,14823466.0
2017-06-16,3780,3820,3675,3740,50423,55440.0,14823466.0
2017-06-19,3740,3740,3650,3700,28061,54847.0,14823466.0
2017-06-20,3740,3740,3650,3685,26081,54624.0,14823466.0
2017-06-21,3725,3745,3630,3680,50198,54550.0,14823466.0
2017-06-22,3680,3720,3565,3660,41429,54254.0,14823466.0
2017-06-23,3660,3700,3600,3640,18285,53957.0,14823466.0
2017-06-26,3640,3640,3500,3555,63277,52697.0,14823466.0
2017-06-27,3590,3590,3485,3520,29747,52179.0,14823466.0
2017-06-28,3520,3545,3450,3545,19359,52549.0,14823466.0
2017-06-29,3545,3570,3435,3495,34768,51808.0,14823466.0
2017-06-30,3495,3555,3410,3550,17321,52623.0,14823466.0
2017-07-03,3590,3605,3545,3550,16199,52623.0,14823466.0
2017-07-04,3615,3615,3480,3540,5860,52475.0,14823466.0
2017-07-05,3540,3570,3400,3500,24732,51882.0,14823466.0
2017-07-06,3500,3640,3450,3615,32583,53587.0,14823466.0
2017-07-07,3615,3635,3565,3585,14095,53142.0,14823466.0
2017-07-10,3585,3650,3535,3600,9621,53364.0,14823466.0
2017-07-11,3525,3600,3500,3530,39974,52327.0,14823466.0
2017-07-12,3530,3560,3390,3450,21468,51141.0,14823466.0
2017-07-13,3450,3600,3360,3385,22675,50177.0,14823466.0
2017-07-14,3385,3420,3340,3410,25386,50548.0,14823466.0
2017-07-17,3410,3425,3320,3385,18607,50177.0,14823466.0
2017-07-18,3385,3450,3325,3450,26158,51141.0,14823466.0
2017-07-19,3415,3585,3400,3585,29287,53142.0,14823466.0
2017-07-20,3585,3625,3525,3570,6843,52920.0,14823466.0
2017-07-21,3655,3690,3525,3570,8041,52920.0,14823466.0
2017-07-24,3640,3645,3505,3570,13166,52920.0,14823466.0
2017-07-25,3570,3605,3505,3540,14123,52475.0,14823466.0
2017-07-26,3585,3585,3440,3485,28233,51660.0,14823466.0
2017-07-27,3495,3520,3445,3465,15846,51363.0,14823466.0
2017-07-28,3465,3585,3435,3435,7235,50919.0,14823466.0
2017-07-31,3435,3490,3360,3440,15537,50993.0,14823466.0
2017-08-01,3440,3470,3350,3400,13355,50400.0,14823466.0
2017-08-02,3360,3695,3360,3480,71334,51586.0,14823466.0
2017-08-03,3500,3515,3415,3505,16452,51956.0,14823466.0
2017-08-04,3555,3600,3260,3470,48966,51437.0,14823466.0
2017-08-07,3475,3505,3400,3425,16917,50770.0,14823466.0
2017-08-08,3425,3500,3380,3500,24608,51882.0,14823466.0
2017-08-09,3500,3545,3410,3495,24542,51808.0,14823466.0
2017-08-10,3520,3520,3350,3370,21910,49955.0,14823466.0
2017-08-11,3350,3400,3275,3275,21647,48547.0,14823466.0
2017-08-14,3335,3355,3150,3255,57669,48250.0,14823466.0
2017-08-16,3255,3355,3250,3250,29287,48176.0,14823466.0
2017-08-17,3120,3390,3120,3390,59493,50252.0,14823466.0
2017-08-18,3430,3430,3355,3400,15465,50400.0,14823466.0
2017-08-21,3420,3480,3390,3435,22097,50919.0,14823466.0
2017-08-22,3480,3505,3385,3500,34237,51882.0,14823466.0
2017-08-23,3500,3500,3415,3475,7933,51512.0,14823466.0
2017-08-24,3475,3500,3405,3470,11691,51437.0,14823466.0
2017-08-25,3525,3530,3430,3470,14078,51437.0,14823466.0
2017-08-28,3510,3530,3435,3525,52887,52253.0,14823466.0
2017-08-29,3530,4060,3510,3685,694439,54624.0,14823466.0
2017-08-30,3720,4095,3720,3990,1020684,59146.0,14823466.0
2017-08-31,4025,4120,3930,4000,347187,59294.0,14823466.0
2017-09-01,3985,4130,3915,4100,169921,60776.0,14823466.0
2017-09-04,3900,4430,3900,4325,600709,64111.0,14823466.0
2017-09-05,4330,5200,4325,4580,3372426,67891.0,14823466.0
2017-09-06,4600,4790,4370,4460,1019716,66113.0,14823466.0
2017-09-07,4500,4550,4390,4475,260654,66335.0,14823466.0
2017-09-08,4525,4525,4180,4205,335881,62333.0,14823466.0
2017-09-11,4205,4225,4035,4190,250410,62110.0,14823466.0
2017-09-12,4210,4875,4190,4475,3410056,66335.0,14823466.0
2017-09-13,4475,4840,4400,4475,1332999,66335.0,14823466.0
2017-09-14,4520,4970,4520,4750,2093660,70411.0,14823466.0
2017-09-15,4695,4790,4610,4755,384244,70486.0,14823466.0
2017-09-18,4830,4860,4560,4560,528191,67595.0,14823466.0
2017-09-19,4510,4600,4345,4400,483507,65223.0,14823466.0
2017-09-20,4400,4460,4095,4095,390673,60702.0,14823466.0
2017-09-21,4075,4115,3870,3955,341627,58627.0,14823466.0
2017-09-22,3965,4110,3785,3785,249745,56107.0,14823466.0
2017-09-25,3770,3920,3570,3595,192873,53290.0,14823466.0
2017-09-26,3585,3655,3450,3615,212902,53587.0,14823466.0
2017-09-27,3665,3685,3395,3430,290364,50844.0,14823466.0
2017-09-28,3485,3505,3420,3450,127021,51141.0,14823466.0
2017-09-29,3470,3565,3450,3485,103760,51660.0,14823466.0
2017-10-10,3505,3515,3340,3340,119254,49510.0,14823466.0
2017-10-11,3350,3500,3350,3435,84265,50919.0,14823466.0
2017-10-12,3470,3470,3390,3400,59043,50400.0,14823466.0
2017-10-13,3400,3415,3275,3330,154188,49362.0,14823466.0
2017-10-16,3345,3390,3210,3280,90616,48621.0,14823466.0
2017-10-17,3300,3390,3250,3250,67296,48176.0,14823466.0
2017-10-18,3250,3280,3150,3180,99351,47139.0,14823466.0
2017-10-19,3175,3280,3165,3245,28503,48102.0,14823466.0
2017-10-20,3280,3315,3225,3260,29857,48324.0,14823466.0
2017-10-23,3300,3345,3245,3275,81499,48547.0,14823466.0
2017-10-24,3300,3405,3255,3395,92576,50326.0,14823466.0
2017-10-25,3405,3405,3340,3385,31888,50177.0,14823466.0
2017-10-26,3365,3415,3315,3380,34990,50103.0,14823466.0
2017-10-27,3380,3435,3300,3320,47871,49214.0,14823466.0
2017-10-30,3325,3350,3255,3255,42559,48250.0,14823466.0
2017-10-31,3255,3345,3255,3305,54921,48992.0,14823466.0
2017-11-01,3305,3500,3295,3385,164069,50177.0,14823466.0
2017-11-02,3385,3460,3375,3380,72384,50103.0,14823466.0
2017-11-03,3380,3395,3335,3380,107128,50103.0,14823466.0
2017-11-06,3380,3470,3350,3460,87377,51289.0,14823466.0
2017-11-07,3495,3505,3415,3490,108043,51734.0,14823466.0
2017-11-08,3490,3505,3395,3400,100194,50400.0,14823466.0
2017-11-09,3405,3455,3400,3430,56547,50844.0,14823466.0
2017-11-10,3430,3585,3430,3465,96783,51363.0,14823466.0
2017-11-13,3435,3500,3370,3380,104632,50103.0,14823466.0
2017-11-14,3410,3430,3335,3425,81338,50770.0,14823466.0
2017-11-15,3445,3520,3390,3455,134347,51215.0,14823466.0
2017-11-16,3410,3625,3410,3575,220848,52994.0,14823466.0
2017-11-17,3590,3800,3580,3740,348308,55440.0,14823466.0
2017-11-20,3775,3830,3705,3720,197315,55143.0,14823466.0
2017-11-21,3750,3750,3620,3710,139376,54995.0,14823466.0
2017-11-22,3745,4115,3700,3950,818281,58553.0,14823466.0
2017-11-23,3960,3975,3835,3920,187670,58108.0,14823466.0
2017-11-24,3970,3970,3790,3850,166800,57070.0,14823466.0
2017-11-27,3850,3855,3635,3670,175874,54402.0,14823466.0
2017-11-28,3705,3730,3570,3615,132025,53587.0,14823466.0
2017-11-29,3580,3660,3580,3620,56114,53661.0,14823466.0
2017-11-30,3600,3640,3480,3505,145329,51956.0,14823466.0
2017-12-01,3515,3575,3440,3535,96333,52401.0,14823466.0
2017-12-04,3530,3640,3475,3610,75736,53513.0,14823466.0
