우노앤컴퍼니(114630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-25,4260,4305,4220,4235,14340,55113.0,13013789.0
2015-02-26,4330,4400,4190,4330,95190,56350.0,13013789.0
2015-02-27,4330,4345,4275,4330,56452,56350.0,13013789.0
2015-03-02,4280,4330,4225,4270,26756,55569.0,13013789.0
2015-03-03,4270,4355,4215,4300,4695,55959.0,13013789.0
2015-03-04,4300,4340,4200,4335,13729,56415.0,13013789.0
2015-03-05,4340,4340,4235,4250,9946,55309.0,13013789.0
2015-03-06,4255,4280,4185,4190,22123,54528.0,13013789.0
2015-03-09,4190,4260,4130,4195,25888,54593.0,13013789.0
2015-03-10,4020,4565,4020,4335,181039,56415.0,13013789.0
2015-03-11,4335,4390,4230,4330,32465,56350.0,13013789.0
2015-03-12,4385,4385,4240,4335,13630,56415.0,13013789.0
2015-03-13,4275,4330,4250,4315,19046,56154.0,13013789.0
2015-03-16,4260,4310,4250,4275,10052,55634.0,13013789.0
2015-03-17,4415,4415,4300,4375,11257,56935.0,13013789.0
2015-03-18,4300,4390,4255,4275,13653,55634.0,13013789.0
2015-03-19,4275,4365,4275,4350,16554,56610.0,13013789.0
2015-03-20,4390,4390,4225,4240,48352,55178.0,13013789.0
2015-03-23,4235,4350,4085,4190,77988,54528.0,13013789.0
2015-03-24,4190,4400,4190,4390,35060,57131.0,13013789.0
2015-03-25,4430,4430,4300,4325,33677,56285.0,13013789.0
2015-03-26,4330,4405,4325,4355,42807,56675.0,13013789.0
2015-03-27,4380,4500,4335,4395,71184,57196.0,13013789.0
2015-03-30,4255,4365,4255,4360,19951,56740.0,13013789.0
2015-03-31,4320,4410,4320,4360,14902,56740.0,13013789.0
2015-04-01,4320,4510,4320,4470,99566,58172.0,13013789.0
2015-04-02,4570,4785,4550,4675,106553,60839.0,13013789.0
2015-04-03,4600,4845,4520,4790,65392,62336.0,13013789.0
2015-04-06,4805,4870,4690,4705,21482,61230.0,13013789.0
2015-04-07,4740,4870,4615,4690,26980,61035.0,13013789.0
2015-04-08,4690,4750,4595,4750,27433,61815.0,13013789.0
2015-04-09,4795,4845,4675,4760,47899,61946.0,13013789.0
2015-04-10,4770,5470,4680,5470,501102,71185.0,13013789.0
2015-04-13,5550,5580,5360,5520,200575,71836.0,13013789.0
2015-04-14,5550,6070,5530,5700,310299,74179.0,13013789.0
2015-04-15,5840,5850,5570,5570,104915,72487.0,13013789.0
2015-04-16,5570,5750,5500,5590,70226,72747.0,13013789.0
2015-04-17,5670,5670,5410,5600,64017,72877.0,13013789.0
2015-04-20,5510,5550,5140,5300,83995,68973.0,13013789.0
2015-04-21,5300,5300,5100,5230,74413,68062.0,13013789.0
2015-04-22,5150,5450,5150,5200,58525,67672.0,13013789.0
2015-04-23,5200,5500,5150,5330,42104,69363.0,13013789.0
2015-04-24,5330,5440,5210,5240,18859,68192.0,13013789.0
2015-04-27,5780,5930,5420,5490,124420,71446.0,13013789.0
2015-04-28,5500,5670,5400,5610,30246,73007.0,13013789.0
2015-04-29,5590,5590,5400,5480,29101,71316.0,13013789.0
2015-04-30,5430,5540,5350,5500,28919,71576.0,13013789.0
2015-05-04,5560,5580,5200,5270,25166,68583.0,13013789.0
2015-05-06,5270,5270,4915,5070,56775,65980.0,13013789.0
2015-05-07,5070,5120,4950,4995,3940,65004.0,13013789.0
2015-05-08,4995,5380,4955,5140,33774,66891.0,13013789.0
2015-05-11,5200,5200,4990,5000,33194,65069.0,13013789.0
2015-05-12,5000,5290,5000,5050,39285,65720.0,13013789.0
2015-05-13,5120,5180,5000,5050,50634,65720.0,13013789.0
2015-05-14,5060,5150,5050,5090,17919,66240.0,13013789.0
2015-05-15,5140,5340,5080,5290,42482,68843.0,13013789.0
2015-05-18,5340,5350,5160,5230,22397,68062.0,13013789.0
2015-05-19,5180,5270,5100,5110,23574,66500.0,13013789.0
2015-05-20,5110,5300,5090,5250,28821,68322.0,13013789.0
2015-05-21,5270,5350,5140,5270,20430,68583.0,13013789.0
2015-05-22,5360,5360,5100,5310,43139,69103.0,13013789.0
2015-05-26,5300,5420,5290,5380,23920,70014.0,13013789.0
2015-05-27,5300,5410,5300,5330,22413,69363.0,13013789.0
2015-05-28,5330,5420,5330,5360,22032,69754.0,13013789.0
2015-05-29,5410,5740,5320,5740,130334,74699.0,13013789.0
2015-06-01,5750,6290,5700,6140,302497,79905.0,13013789.0
2015-06-02,6140,7060,6020,7060,471915,91877.0,13013789.0
2015-06-03,6980,7190,6750,6920,131885,90055.0,13013789.0
2015-06-04,7100,7120,6300,6420,200383,83549.0,13013789.0
2015-06-05,6480,6590,6300,6550,103101,85240.0,13013789.0
2015-06-08,6410,6800,6290,6740,81639,87713.0,13013789.0
2015-06-09,6750,6820,6590,6700,39233,87192.0,13013789.0
2015-06-10,6700,6760,6400,6560,39357,85370.0,13013789.0
2015-06-11,6560,6660,6310,6330,38832,82377.0,13013789.0
2015-06-12,6380,6410,6040,6200,99328,80685.0,13013789.0
2015-06-15,6300,6300,5850,6140,34547,79905.0,13013789.0
2015-06-16,6050,6140,5600,5730,85501,74569.0,13013789.0
2015-06-17,5830,6560,5730,6520,104661,84850.0,13013789.0
2015-06-18,6410,6960,6410,6790,87185,88364.0,13013789.0
2015-06-19,6700,6940,6560,6800,46702,88494.0,13013789.0
2015-06-22,6800,6800,6570,6640,26996,86412.0,13013789.0
2015-06-23,6710,7150,6590,7080,150264,92138.0,13013789.0
2015-06-24,7220,7380,7000,7260,128022,94480.0,13013789.0
2015-06-25,7220,7550,7130,7320,110683,95261.0,13013789.0
2015-06-26,7250,7390,7030,7320,55970,95261.0,13013789.0
2015-06-29,7310,7500,7170,7200,45997,93699.0,13013789.0
2015-06-30,7150,7480,6870,7480,59361,97343.0,13013789.0
2015-07-01,7510,8440,7510,8140,473096,105932.0,13013789.0
2015-07-02,8180,8180,7530,7530,237749,97994.0,13013789.0
2015-07-03,7520,7630,7140,7250,107168,94350.0,13013789.0
2015-07-06,6990,7340,6950,7100,64285,92398.0,13013789.0
2015-07-07,7090,7380,6810,7000,93955,91097.0,13013789.0
2015-07-08,7000,7000,6390,6520,125402,84850.0,13013789.0
2015-07-09,6450,6520,6110,6490,104335,84459.0,13013789.0
2015-07-10,6560,6810,6410,6570,82611,85501.0,13013789.0
2015-07-13,6720,7080,6500,7000,117441,91097.0,13013789.0
2015-07-14,7070,7070,6560,6910,79120,89925.0,13013789.0
2015-07-15,7000,7180,6780,7030,83656,91487.0,13013789.0
2015-07-16,7000,7070,6740,7010,64313,91227.0,13013789.0
2015-07-17,7010,7220,6950,7100,44574,93818.0,13213789.0
2015-07-20,7180,7360,7100,7180,44910,94875.0,13213789.0
2015-07-21,7180,7390,6960,7050,32349,93157.0,13213789.0
2015-07-22,7290,7360,6890,6930,160730,91572.0,13213789.0
2015-07-23,6930,6930,6570,6620,80685,87475.0,13213789.0
2015-07-24,6500,6730,6500,6520,71893,86154.0,13213789.0
2015-07-27,6520,6520,6020,6230,86245,82322.0,13213789.0
2015-07-28,6060,6230,5810,6160,71188,81397.0,13213789.0
2015-07-29,6160,6280,6040,6250,18741,82586.0,13213789.0
2015-07-30,6250,6700,6050,6170,113864,81529.0,13213789.0
2015-07-31,6170,6300,5950,6090,31933,80472.0,13213789.0
2015-08-03,6240,6240,5620,5900,75977,77961.0,13213789.0
2015-08-04,5790,5970,5730,5970,34773,78886.0,13213789.0
2015-08-05,5920,6130,5870,6120,12853,80868.0,13213789.0
2015-08-06,6100,6240,5850,6120,28947,80868.0,13213789.0
2015-08-07,6120,6200,5990,6200,5481,81925.0,13213789.0
2015-08-10,6200,6200,5870,6000,27417,79283.0,13213789.0
2015-08-11,6000,6060,5860,5860,13941,77433.0,13213789.0
2015-08-12,5800,5880,5260,5680,81841,75054.0,13213789.0
2015-08-13,5530,5910,5530,5880,21091,77697.0,13213789.0
2015-08-17,5890,5950,5800,5940,10326,78490.0,13213789.0
2015-08-18,5940,6000,5660,5890,21057,77829.0,13213789.0
2015-08-19,5920,5970,5510,5960,50552,78754.0,13213789.0
2015-08-20,5770,5990,5700,5850,17681,77301.0,13213789.0
2015-08-21,5610,5810,5520,5760,19821,76111.0,13213789.0
2015-08-24,5760,5850,5470,5750,33922,75979.0,13213789.0
2015-08-25,5540,5980,5410,5980,39637,79018.0,13213789.0
2015-08-26,6040,6240,5840,6240,44699,82454.0,13213789.0
2015-08-27,6240,6250,5950,6200,33279,81925.0,13213789.0
2015-08-28,6200,6360,6110,6340,25294,83775.0,13213789.0
2015-08-31,6350,6390,6160,6300,14158,83247.0,13213789.0
2015-09-01,6290,6290,6060,6100,21802,80604.0,13213789.0
2015-09-02,6070,6070,5770,5970,12282,78886.0,13213789.0
2015-09-03,5990,6070,5800,5990,6256,79151.0,13213789.0
2015-09-04,5980,6050,5560,5750,24979,75979.0,13213789.0
2015-09-07,5750,5750,5360,5560,15584,73469.0,13213789.0
2015-09-08,5420,5620,5280,5400,32665,71354.0,13213789.0
2015-09-09,5330,5690,5330,5450,12602,72015.0,13213789.0
2015-09-10,5450,5650,5320,5630,6551,74394.0,13213789.0
2015-09-11,5780,5780,5460,5490,7125,72544.0,13213789.0
2015-09-14,5490,5600,5050,5240,70958,69240.0,13213789.0
2015-09-15,5140,5390,5100,5270,16117,69637.0,13213789.0
2015-09-16,5330,5800,5330,5680,36256,75054.0,13213789.0
2015-09-17,5610,5730,5570,5680,16477,75054.0,13213789.0
2015-09-18,5790,6170,5690,6160,62251,81397.0,13213789.0
2015-09-21,6160,6180,6020,6150,18994,81265.0,13213789.0
2015-09-22,6170,6180,6050,6160,10606,81397.0,13213789.0
2015-09-23,6180,6200,6100,6150,11405,81265.0,13213789.0
2015-09-24,6180,6320,6180,6220,33147,82190.0,13213789.0
2015-09-25,6290,6290,6100,6200,10257,81925.0,13213789.0
2015-09-30,6130,6130,5910,6050,30426,79943.0,13213789.0
2015-10-01,6120,6120,5900,6060,15204,80076.0,13213789.0
2015-10-02,6200,6200,5890,5970,10077,78886.0,13213789.0
2015-10-05,5970,6000,5900,5980,7762,79018.0,13213789.0
2015-10-06,6000,6000,5870,5870,9417,77565.0,13213789.0
2015-10-07,5840,5840,5630,5780,31909,76376.0,13213789.0
2015-10-08,5800,5800,5680,5750,8705,75979.0,13213789.0
2015-10-12,5750,5800,5620,5750,14399,75979.0,13213789.0
2015-10-13,5750,5770,5640,5750,7125,75979.0,13213789.0
2015-10-14,5790,5790,5500,5610,12131,74129.0,13213789.0
2015-10-15,5530,5800,5400,5800,19565,76640.0,13213789.0
2015-10-16,5910,5910,5710,5860,6091,80715.0,13773965.0
2015-10-19,5910,5920,5810,5860,11850,80715.0,13773965.0
2015-10-20,5920,5940,5850,5920,13921,81542.0,13773965.0
2015-10-21,5960,6000,5810,5920,7885,81542.0,13773965.0
2015-10-22,5920,6000,5880,5980,15650,82368.0,13773965.0
2015-10-23,5990,6040,5930,5990,20296,82506.0,13773965.0
2015-10-26,6050,6050,5890,5990,11791,82506.0,13773965.0
2015-10-27,6080,6080,5910,6000,10016,82644.0,13773965.0
2015-10-28,6050,6050,5880,5960,36782,82093.0,13773965.0
2015-10-29,6010,6010,5850,5900,10697,81266.0,13773965.0
2015-10-30,5900,5900,5660,5850,13146,80578.0,13773965.0
2015-11-02,5900,5900,5650,5700,11920,78512.0,13773965.0
2015-11-03,5700,5750,5600,5610,21253,77272.0,13773965.0
2015-11-04,5620,5700,5520,5640,7179,77685.0,13773965.0
2015-11-05,5690,5690,5590,5670,6050,78098.0,13773965.0
2015-11-06,5710,5720,5510,5700,5065,78512.0,13773965.0
2015-11-09,5700,5760,5580,5700,3532,78512.0,13773965.0
2015-11-10,5700,5700,5420,5680,7840,78236.0,13773965.0
2015-11-11,5560,5680,5530,5660,23236,77961.0,13773965.0
2015-11-12,5600,5650,5580,5640,4100,77685.0,13773965.0
2015-11-13,5510,5610,5470,5570,11443,76721.0,13773965.0
2015-11-16,5570,5570,5400,5490,15159,75619.0,13773965.0
2015-11-17,5490,5550,5430,5500,16429,75757.0,13773965.0
2015-11-18,5500,5550,5410,5500,17410,75757.0,13773965.0
2015-11-19,5500,5600,5460,5590,9541,76996.0,13773965.0
2015-11-20,5620,5680,5530,5670,9082,78098.0,13773965.0
2015-11-23,5620,5670,5600,5640,17736,77685.0,13773965.0
2015-11-24,5650,5650,5550,5610,7018,77272.0,13773965.0
2015-11-25,5660,5660,5360,5450,44666,75068.0,13773965.0
2015-11-26,5450,5500,5350,5470,3882,75344.0,13773965.0
2015-11-27,5470,5520,5250,5310,39413,73140.0,13773965.0
2015-11-30,5210,5280,5000,5000,61335,68870.0,13773965.0
2015-12-01,5000,5300,4905,5300,45496,73002.0,13773965.0
2015-12-02,5400,5400,5200,5260,10620,72451.0,13773965.0
2015-12-03,5250,5250,5010,5240,32474,72176.0,13773965.0
2015-12-04,5120,5230,5080,5180,4689,71349.0,13773965.0
2015-12-07,5180,5240,5100,5170,4418,71211.0,13773965.0
2015-12-08,5170,5180,5030,5050,9812,69559.0,13773965.0
2015-12-09,5050,5110,4930,5050,1671,69559.0,13773965.0
2015-12-10,5050,5160,4995,5120,4146,70523.0,13773965.0
2015-12-11,5180,5180,5040,5100,965,70247.0,13773965.0
2015-12-14,5020,5150,4970,5100,7867,70247.0,13773965.0
2015-12-15,5160,5160,4995,5100,13438,70247.0,13773965.0
2015-12-16,5160,5160,4980,5090,19215,70109.0,13773965.0
2015-12-17,5090,5090,4910,4910,19152,67630.0,13773965.0
2015-12-18,4915,5310,4880,5260,31340,72451.0,13773965.0
2015-12-21,5260,5350,5160,5290,16162,72864.0,13773965.0
2015-12-22,5290,5400,5290,5320,6380,73277.0,13773965.0
2015-12-23,5320,5410,5270,5340,1173,73553.0,13773965.0
2015-12-24,5350,5360,5150,5290,10194,72864.0,13773965.0
2015-12-28,5290,5290,5100,5290,17875,72864.0,13773965.0
2015-12-29,5290,5330,5130,5320,4486,73277.0,13773965.0
2015-12-30,5280,5400,5270,5400,30120,74379.0,13773965.0
2016-01-04,5430,5430,5270,5370,8229,73966.0,13773965.0
2016-01-05,5380,5380,5020,5280,35368,72727.0,13773965.0
2016-01-06,5290,5320,5160,5280,3835,72727.0,13773965.0
2016-01-07,5280,5320,5230,5290,10690,72864.0,13773965.0
2016-01-08,5160,5280,5150,5250,7858,72313.0,13773965.0
2016-01-11,5250,5250,5150,5190,4347,71487.0,13773965.0
2016-01-12,5190,5230,5140,5190,1884,71487.0,13773965.0
2016-01-13,5190,5200,5080,5140,16946,70798.0,13773965.0
2016-01-14,5090,5140,5060,5090,5609,70109.0,13773965.0
2016-01-15,5100,5120,5040,5120,9398,70523.0,13773965.0
2016-01-18,5020,5120,5020,5080,1601,69972.0,13773965.0
2016-01-19,5080,5080,4985,5010,9917,69008.0,13773965.0
2016-01-20,4995,5060,4980,4990,14865,68732.0,13773965.0
2016-01-21,5000,5150,4950,5120,17178,70523.0,13773965.0
2016-01-22,5180,5200,5000,5010,17734,69008.0,13773965.0
2016-01-25,5010,5060,4970,5020,20685,69145.0,13773965.0
2016-01-26,5020,5030,4970,5020,10984,69145.0,13773965.0
2016-01-27,4980,5170,4980,5070,5667,69834.0,13773965.0
2016-01-28,5020,5100,4990,5070,5462,69834.0,13773965.0
2016-01-29,5030,5130,5000,5080,10959,69972.0,13773965.0
2016-02-01,5140,5140,5000,5010,11764,69008.0,13773965.0
2016-02-02,5010,5080,4990,5070,8263,69834.0,13773965.0
2016-02-03,5070,5100,4995,5020,7517,69145.0,13773965.0
2016-02-04,5020,5100,4990,5050,8031,69559.0,13773965.0
2016-02-05,5100,5100,4970,5020,20302,69145.0,13773965.0
2016-02-11,5000,5020,4895,4995,19077,68801.0,13773965.0
2016-02-12,4920,4995,4690,4800,44280,66115.0,13773965.0
2016-02-15,4800,4900,4655,4900,13536,67492.0,13773965.0
2016-02-16,4800,5000,4800,5000,10435,68870.0,13773965.0
2016-02-17,5000,5000,4915,4995,361,68801.0,13773965.0
2016-02-18,5000,5040,4980,5040,9877,69421.0,13773965.0
2016-02-19,5050,5050,4975,4975,3379,68525.0,13773965.0
2016-02-22,4975,5030,4860,4990,5448,68732.0,13773965.0
2016-02-23,4990,5110,4990,5070,9855,69834.0,13773965.0
2016-02-24,5070,5070,4900,5040,3110,69421.0,13773965.0
2016-02-25,4985,5080,4985,5060,3619,69696.0,13773965.0
2016-02-26,5000,5090,5000,5060,930,69696.0,13773965.0
2016-02-29,5050,5100,5010,5060,4749,69696.0,13773965.0
2016-03-02,5100,5100,4995,5040,4083,69421.0,13773965.0
2016-03-03,5080,5100,4960,5030,6126,69283.0,13773965.0
2016-03-04,5030,5360,5020,5110,11454,70385.0,13773965.0
2016-03-07,5130,5500,5110,5290,66247,72864.0,13773965.0
2016-03-08,5300,5440,5210,5430,22343,74793.0,13773965.0
2016-03-09,5480,5490,5410,5480,10013,75481.0,13773965.0
2016-03-10,5360,5520,5360,5510,8761,75895.0,13773965.0
2016-03-11,5550,5790,5480,5640,27863,77685.0,13773965.0
2016-03-14,5650,5780,5500,5570,11077,76721.0,13773965.0
2016-03-15,5590,5590,5330,5500,15740,75757.0,13773965.0
2016-03-16,5500,5560,5380,5450,17928,75068.0,13773965.0
2016-03-17,5510,5550,5350,5440,15624,74930.0,13773965.0
2016-03-18,5330,5540,5330,5540,17314,76308.0,13773965.0
2016-03-21,5550,5600,5440,5540,20758,76308.0,13773965.0
2016-03-22,5550,5550,5330,5340,16791,73553.0,13773965.0
2016-03-23,5340,5400,5310,5380,3131,74104.0,13773965.0
2016-03-24,5380,5430,5270,5300,11324,73002.0,13773965.0
2016-03-25,5300,5360,5300,5360,2381,73828.0,13773965.0
2016-03-28,5360,5400,5240,5390,7733,74242.0,13773965.0
2016-03-29,5400,5400,5170,5350,16822,73691.0,13773965.0
2016-03-30,5310,5390,5290,5350,5112,72621.0,13573965.0
2016-03-31,5390,5500,5300,5490,13958,74521.0,13573965.0
2016-04-01,5530,5530,5330,5430,3855,73707.0,13573965.0
2016-04-04,5450,5450,5400,5440,3551,73842.0,13573965.0
2016-04-05,5420,5470,5380,5430,8362,73707.0,13573965.0
2016-04-06,5480,5490,5380,5390,5214,73164.0,13573965.0
2016-04-07,5390,5440,5350,5360,5499,72756.0,13573965.0
2016-04-08,5360,5390,5260,5390,1364,73164.0,13573965.0
2016-04-11,5390,5440,5270,5270,17601,71535.0,13573965.0
2016-04-12,5180,5260,5140,5200,11637,70585.0,13573965.0
2016-04-14,5200,5330,5180,5290,11471,71806.0,13573965.0
2016-04-15,5220,5330,5220,5260,2648,71399.0,13573965.0
2016-04-18,5190,5320,5190,5320,6225,72213.0,13573965.0
2016-04-19,5380,5390,5210,5390,2389,73164.0,13573965.0
2016-04-20,5400,5400,5250,5250,4532,71263.0,13573965.0
2016-04-21,5180,5290,5180,5270,6548,71535.0,13573965.0
2016-04-22,5310,5420,5300,5350,23110,72621.0,13573965.0
2016-04-25,5350,5450,5310,5400,13094,73299.0,13573965.0
2016-04-26,5430,5430,5300,5300,4462,71942.0,13573965.0
2016-04-27,5270,5370,5060,5240,46045,71128.0,13573965.0
2016-04-28,5240,5300,5100,5180,17335,70313.0,13573965.0
2016-04-29,5130,5240,5100,5230,5937,70992.0,13573965.0
2016-05-02,5230,5330,5100,5240,2626,71128.0,13573965.0
2016-05-03,5300,5300,5200,5250,1362,71263.0,13573965.0
2016-05-04,5220,5260,5110,5260,5760,71399.0,13573965.0
2016-05-09,5260,5260,5150,5250,2600,71263.0,13573965.0
2016-05-10,5100,5240,5100,5200,1295,70585.0,13573965.0
2016-05-11,5200,5200,5050,5090,11149,69091.0,13573965.0
2016-05-12,5090,5140,5040,5100,8188,69227.0,13573965.0
2016-05-13,5070,5240,5050,5190,4083,70449.0,13573965.0
2016-05-16,5240,5240,5020,5030,12633,68277.0,13573965.0
2016-05-17,5030,5150,5010,5090,3675,69091.0,13573965.0
2016-05-18,5050,5100,4960,5020,15325,68141.0,13573965.0
2016-05-19,5100,5100,4920,5000,4123,67870.0,13573965.0
2016-05-20,4970,5000,4900,4995,6409,67802.0,13573965.0
2016-05-23,4995,5100,4905,4905,3645,66580.0,13573965.0
2016-05-24,4905,4955,4800,4900,13213,66512.0,13573965.0
2016-05-25,4900,5000,4825,5000,9622,67870.0,13573965.0
2016-05-26,4910,5670,4910,5410,294210,73435.0,13573965.0
2016-05-27,5600,5800,5460,5650,269778,76693.0,13573965.0
2016-05-30,5700,6400,5650,5700,493731,77372.0,13573965.0
2016-05-31,5730,6230,5710,6170,324690,83751.0,13573965.0
2016-06-01,6170,6370,6140,6320,212666,85787.0,13573965.0
2016-06-02,6320,6430,6050,6430,130299,87281.0,13573965.0
2016-06-03,6410,6440,6250,6430,44376,87281.0,13573965.0
2016-06-07,6400,6430,6050,6400,49710,86873.0,13573965.0
2016-06-08,6350,6400,6140,6390,65570,86738.0,13573965.0
2016-06-09,6380,6940,6220,6640,190852,90131.0,13573965.0
2016-06-10,6770,6800,6570,6630,108399,89995.0,13573965.0
2016-06-13,6780,6950,6430,6950,238494,94339.0,13573965.0
2016-06-14,7150,7260,6890,7260,213361,98547.0,13573965.0
2016-06-15,7250,7510,7170,7200,116448,97733.0,13573965.0
2016-06-16,7270,7270,6730,6810,125140,92439.0,13573965.0
2016-06-17,6810,6900,6640,6800,51446,92303.0,13573965.0
2016-06-20,6890,6900,6660,6680,47174,90674.0,13573965.0
2016-06-21,6830,6830,6420,6600,111688,89588.0,13573965.0
2016-06-22,6560,6650,6380,6490,116342,88095.0,13573965.0
2016-06-23,6490,6530,6200,6270,55821,85109.0,13573965.0
2016-06-24,6320,6360,5900,6350,194778,86195.0,13573965.0
2016-06-27,6310,6330,6110,6190,73642,84023.0,13573965.0
2016-06-28,6200,6380,6130,6340,115155,86059.0,13573965.0
2016-06-29,6350,6590,6240,6500,83833,88231.0,13573965.0
2016-06-30,6570,6570,6440,6540,32184,88774.0,13573965.0
2016-07-01,6540,6840,6470,6590,91288,89452.0,13573965.0
2016-07-04,6700,6720,6460,6550,69906,88909.0,13573965.0
2016-07-05,6550,6720,6500,6700,40684,90946.0,13573965.0
2016-07-06,6690,6700,6410,6590,41023,89452.0,13573965.0
2016-07-07,6590,6680,6450,6580,24003,89317.0,13573965.0
2016-07-08,6580,6710,6440,6550,24572,88909.0,13573965.0
2016-07-11,6550,6600,6400,6490,16885,88095.0,13573965.0
2016-07-12,6470,6530,6370,6450,16295,87552.0,13573965.0
2016-07-13,6450,6480,6130,6230,102228,84566.0,13573965.0
2016-07-14,6250,6310,6220,6220,17040,84430.0,13573965.0
2016-07-15,6290,6400,6100,6350,36846,86195.0,13573965.0
2016-07-18,6380,6380,6220,6330,32600,85923.0,13573965.0
2016-07-19,6270,6580,6220,6550,74104,88909.0,13573965.0
2016-07-20,6550,6870,6550,6870,174453,93253.0,13573965.0
2016-07-21,6950,6950,6680,6780,81861,92031.0,13573965.0
2016-07-22,6790,6790,6580,6600,48968,89588.0,13573965.0
2016-07-25,6600,6780,6540,6700,42897,90946.0,13573965.0
2016-07-26,6700,6730,6480,6600,23819,89588.0,13573965.0
2016-07-27,6600,6700,6400,6540,32860,88774.0,13573965.0
2016-07-28,6440,6540,6270,6300,67797,85516.0,13573965.0
2016-07-29,6300,6520,6270,6500,22268,88231.0,13573965.0
2016-08-01,6620,6630,6320,6610,48951,89724.0,13573965.0
2016-08-02,6580,6690,6470,6660,19631,90403.0,13573965.0
2016-08-03,6560,6700,6470,6560,17673,89045.0,13573965.0
2016-08-04,6560,6670,6500,6590,14655,89452.0,13573965.0
2016-08-05,6590,6600,6470,6510,15547,88367.0,13573965.0
2016-08-08,6580,6700,6560,6600,22557,89588.0,13573965.0
2016-08-09,6600,6640,6410,6490,52881,88095.0,13573965.0
2016-08-10,6420,6540,6350,6540,33230,88774.0,13573965.0
2016-08-11,6530,6590,6380,6500,22542,88231.0,13573965.0
2016-08-12,6500,6520,6360,6500,9287,88231.0,13573965.0
2016-08-16,6500,6520,6410,6500,8965,88231.0,13573965.0
2016-08-17,6500,6520,6150,6400,99234,86873.0,13573965.0
2016-08-18,6600,6940,6490,6930,527430,94068.0,13573965.0
2016-08-19,7860,7990,7060,7130,881479,96782.0,13573965.0
2016-08-22,6960,7490,6850,7350,250126,99769.0,13573965.0
2016-08-23,7240,7330,7040,7090,105184,96239.0,13573965.0
2016-08-24,7070,7280,6910,7280,99996,98818.0,13573965.0
2016-08-25,7320,7320,7120,7250,42218,98411.0,13573965.0
2016-08-26,7220,7230,6760,6940,101336,94203.0,13573965.0
2016-08-29,7020,7020,6600,6750,69067,91624.0,13573965.0
2016-08-30,6750,6940,6660,6800,50977,92303.0,13573965.0
2016-08-31,6750,6880,6410,6530,87208,88638.0,13573965.0
2016-09-01,6430,6530,6310,6460,51635,87688.0,13573965.0
2016-09-02,6370,6660,6370,6660,46920,90403.0,13573965.0
2016-09-05,6720,6720,6510,6600,36179,89588.0,13573965.0
2016-09-06,6650,6710,6530,6630,35157,89995.0,13573965.0
2016-09-07,6560,6630,6400,6500,31521,88231.0,13573965.0
2016-09-08,6500,6550,6260,6330,59412,85923.0,13573965.0
2016-09-09,6330,6500,6230,6360,12835,86330.0,13573965.0
2016-09-12,6300,6360,6130,6150,44462,83480.0,13573965.0
2016-09-13,6150,6350,6070,6200,39584,84159.0,13573965.0
2016-09-19,6130,6280,6130,6250,11863,84837.0,13573965.0
2016-09-20,6250,6290,6170,6170,17790,83751.0,13573965.0
2016-09-21,6170,6320,6160,6250,17518,84837.0,13573965.0
2016-09-22,6250,6290,6130,6270,31756,85109.0,13573965.0
2016-09-23,6290,6370,6200,6310,12970,85652.0,13573965.0
2016-09-26,6310,6380,6020,6260,28525,84973.0,13573965.0
2016-09-27,6100,6350,6100,6180,56124,83887.0,13573965.0
2016-09-28,6180,6320,6130,6300,21525,85516.0,13573965.0
2016-09-29,6380,6380,6260,6340,12314,86059.0,13573965.0
2016-09-30,6370,6370,6200,6340,20191,86059.0,13573965.0
2016-10-04,6360,6360,6250,6350,10424,86195.0,13573965.0
2016-10-05,6250,6580,6250,6550,58835,88909.0,13573965.0
2016-10-06,6500,6910,6500,6900,215292,93660.0,13573965.0
2016-10-07,6900,6980,6600,6740,84027,91489.0,13573965.0
2016-10-10,6750,6790,6370,6370,60017,86466.0,13573965.0
2016-10-11,6330,6590,6330,6490,65744,88095.0,13573965.0
2016-10-12,6470,6570,6350,6490,46137,88095.0,13573965.0
2016-10-13,6540,6840,6430,6820,207321,92574.0,13573965.0
2016-10-14,6980,7340,6880,7000,528324,95018.0,13573965.0
2016-10-17,7110,7360,6970,7260,221854,98547.0,13573965.0
2016-10-18,7170,7330,6900,7070,109311,95968.0,13573965.0
2016-10-19,7080,7190,6960,7040,61878,95561.0,13573965.0
2016-10-20,7100,7110,6540,6700,148414,90946.0,13573965.0
2016-10-21,6700,6700,6290,6480,173078,87959.0,13573965.0
2016-10-24,6480,6480,6220,6330,51359,85923.0,13573965.0
2016-10-25,6250,6370,6110,6270,72974,85109.0,13573965.0
2016-10-26,6270,6400,6170,6200,64767,84159.0,13573965.0
2016-10-27,6200,6660,6140,6600,78731,89588.0,13573965.0
2016-10-28,6730,6730,6410,6540,54213,88774.0,13573965.0
2016-10-31,6600,6770,6450,6710,90836,91081.0,13573965.0
2016-11-01,6710,6890,6700,6850,95547,92982.0,13573965.0
2016-11-02,6850,6850,6430,6550,77148,88909.0,13573965.0
2016-11-03,6600,6660,6410,6460,58693,87688.0,13573965.0
2016-11-04,6530,6700,6460,6660,82424,90403.0,13573965.0
2016-11-07,6550,6760,6550,6720,42067,91217.0,13573965.0
2016-11-08,6740,6880,6670,6850,86859,92982.0,13573965.0
