신진에스엠(138070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-11,7130,7670,7130,7550,32537,67740.0,8972183.0
2017-01-12,7590,9780,7550,8380,2088786,75187.0,8972183.0
2017-01-13,8390,8410,7970,8150,239698,73123.0,8972183.0
2017-01-16,8210,8250,8000,8010,137201,71867.0,8972183.0
2017-01-17,8100,8490,8010,8340,168901,74828.0,8972183.0
2017-01-18,8440,8570,8110,8110,112010,72764.0,8972183.0
2017-01-19,8110,8190,7770,7800,73685,69983.0,8972183.0
2017-01-20,7890,7890,7500,7640,84816,68547.0,8972183.0
2017-01-23,7650,7760,7520,7670,49385,68817.0,8972183.0
2017-01-24,7650,7650,7260,7260,77254,65138.0,8972183.0
2017-01-25,7270,7510,7050,7080,66428,63523.0,8972183.0
2017-01-26,7030,7200,7000,7100,47464,63702.0,8972183.0
2017-01-31,7090,7130,6760,7030,69937,63074.0,8972183.0
2017-02-01,7030,7050,6940,7050,29686,63254.0,8972183.0
2017-02-02,7070,7070,6780,6800,51162,61011.0,8972183.0
2017-02-03,6850,7040,6800,7000,33402,62805.0,8972183.0
2017-02-06,7000,7010,6830,7000,25953,62805.0,8972183.0
2017-02-07,7050,7620,7040,7410,109810,66484.0,8972183.0
2017-02-08,7410,7460,7250,7440,33237,66753.0,8972183.0
2017-02-09,7500,7500,7290,7420,20198,66574.0,8972183.0
2017-02-10,7470,7470,7270,7350,27328,65946.0,8972183.0
2017-02-13,7350,7640,7220,7640,65301,68547.0,8972183.0
2017-02-14,7590,7730,7530,7730,52288,69355.0,8972183.0
2017-02-15,7730,7770,7600,7620,44771,68368.0,8972183.0
2017-02-16,7650,7830,7580,7830,35046,70252.0,8972183.0
2017-02-17,7820,7900,7740,7840,21298,70342.0,8972183.0
2017-02-20,7850,8400,7850,8120,104534,72854.0,8972183.0
2017-02-21,8150,8460,8150,8370,73531,75097.0,8972183.0
2017-02-22,8300,8460,8220,8340,28728,74828.0,8972183.0
2017-02-23,8340,8410,8240,8270,30021,74200.0,8972183.0
2017-02-24,8270,8300,7820,8080,33353,72495.0,8972183.0
2017-02-27,8080,8080,7860,8040,28224,72136.0,8972183.0
2017-02-28,8090,8100,7860,8030,8473,72047.0,8972183.0
2017-03-02,7930,8050,7730,7890,25987,70791.0,8972183.0
2017-03-03,7750,7870,7520,7680,37107,68906.0,8972183.0
2017-03-06,7670,7670,7260,7400,27220,66394.0,8972183.0
2017-03-07,7410,7580,7310,7580,14233,68009.0,8972183.0
2017-03-08,7580,7830,7480,7820,18929,70162.0,8972183.0
2017-03-09,7700,7920,7620,7700,21168,69086.0,8972183.0
2017-03-10,7770,7880,7580,7880,19993,70701.0,8972183.0
2017-03-13,7870,8100,7810,8100,36069,72675.0,8972183.0
2017-03-14,8000,8070,7890,8060,19221,72316.0,8972183.0
2017-03-15,8060,8090,7860,7950,12120,71329.0,8972183.0
2017-03-16,7950,8230,7920,8090,16916,72585.0,8972183.0
2017-03-17,8080,8080,7870,7940,11130,71239.0,8972183.0
2017-03-20,8000,8000,7730,7880,19590,70701.0,8972183.0
2017-03-21,7880,7900,7610,7820,28914,70162.0,8972183.0
2017-03-22,7810,7870,7660,7800,10778,69983.0,8972183.0
2017-03-23,7800,7950,7720,7930,3379,71149.0,8972183.0
2017-03-24,7930,7930,7790,7900,4298,70880.0,8972183.0
2017-03-27,7900,8070,7830,7930,27930,71149.0,8972183.0
2017-03-28,8010,8010,7800,7910,20970,70970.0,8972183.0
2017-03-29,7910,8040,7850,7970,32561,71508.0,8972183.0
2017-03-30,8050,8490,7970,8470,116701,75994.0,8972183.0
2017-03-31,8670,9060,8480,8990,116676,80660.0,8972183.0
2017-04-03,8990,9080,8870,9060,45115,81288.0,8972183.0
2017-04-04,9080,9080,8720,8950,40696,80301.0,8972183.0
2017-04-05,8950,9060,8770,8900,15058,79852.0,8972183.0
2017-04-06,8900,8900,8670,8680,20515,77879.0,8972183.0
2017-04-07,8680,8690,8470,8540,25014,76622.0,8972183.0
2017-04-10,8490,8500,8260,8440,28137,75725.0,8972183.0
2017-04-11,8450,10800,8400,9020,311122,80929.0,8972183.0
2017-04-12,9090,9280,8830,9030,91641,81019.0,8972183.0
2017-04-13,9030,9200,8940,9120,28571,81826.0,8972183.0
2017-04-14,9020,9490,9020,9210,55205,82634.0,8972183.0
2017-04-17,9170,9640,9160,9480,56275,85056.0,8972183.0
2017-04-18,9410,9650,9330,9550,39569,85684.0,8972183.0
2017-04-19,9600,9700,9450,9620,20150,86312.0,8972183.0
2017-04-20,9630,9670,9500,9650,19133,86582.0,8972183.0
2017-04-21,9700,9700,9570,9660,18982,86671.0,8972183.0
2017-04-24,9700,9700,9370,9460,15335,84877.0,8972183.0
2017-04-25,9460,9680,9460,9640,19503,86492.0,8972183.0
2017-04-26,9730,10950,9620,10300,299734,92413.0,8972183.0
2017-04-27,10250,10300,10050,10200,37248,91516.0,8972183.0
2017-04-28,10200,10350,10000,10150,37131,91068.0,8972183.0
2017-05-02,10100,10150,9810,10050,26820,90170.0,8972183.0
2017-05-04,10050,10550,10050,10550,34049,94657.0,8972183.0
2017-05-08,10450,10900,10400,10900,35788,97797.0,8972183.0
2017-05-10,10900,11000,10550,10800,25068,96900.0,8972183.0
2017-05-11,10800,11000,10650,10900,29449,97797.0,8972183.0
2017-05-12,11000,11000,9950,10050,108916,90170.0,8972183.0
2017-05-15,9990,10100,9730,9840,41822,88286.0,8972183.0
2017-05-16,9940,10200,9850,10100,20878,90619.0,8972183.0
2017-05-17,10150,10150,9410,9610,54791,86223.0,8972183.0
2017-05-18,9450,9670,9250,9500,24998,85236.0,8972183.0
2017-05-19,9360,9700,9360,9620,9201,86312.0,8972183.0
2017-05-22,9700,9900,9570,9820,16489,88107.0,8972183.0
2017-05-23,9730,9840,9700,9700,11723,87030.0,8972183.0
2017-05-24,9710,9930,9670,9730,5251,87299.0,8972183.0
2017-05-25,9850,9850,9360,9450,23197,84787.0,8972183.0
2017-05-26,9450,9600,9220,9600,35984,86133.0,8972183.0
2017-05-29,9720,9720,9480,9660,19598,86671.0,8972183.0
2017-05-30,9660,9710,9490,9670,5337,86761.0,8972183.0
2017-05-31,9670,9710,9580,9650,10074,86582.0,8972183.0
2017-06-01,9590,9690,9440,9450,22325,84787.0,8972183.0
2017-06-02,9450,9540,9350,9510,9986,85325.0,8972183.0
2017-06-05,9570,9650,9440,9640,10309,86492.0,8972183.0
2017-06-07,9750,9750,9590,9660,8682,86671.0,8972183.0
2017-06-08,9770,9770,9550,9600,8985,86133.0,8972183.0
2017-06-09,9600,9730,9460,9570,11643,85864.0,8972183.0
2017-06-12,9680,9730,9310,9410,24875,84428.0,8972183.0
2017-06-13,9410,9620,9350,9520,15369,85415.0,8972183.0
2017-06-14,9630,9950,9520,9730,18247,87299.0,8972183.0
2017-06-15,9700,9850,9670,9730,14880,87299.0,8972183.0
2017-06-16,9750,9850,9690,9790,7230,87838.0,8972183.0
2017-06-19,9790,9840,9670,9780,6080,87748.0,8972183.0
2017-06-20,9780,9800,9630,9700,5815,87030.0,8972183.0
2017-06-21,9600,9780,9590,9710,12312,87120.0,8972183.0
2017-06-22,9710,9710,9570,9570,7945,85864.0,8972183.0
2017-06-23,9610,10350,9500,9950,77841,89273.0,8972183.0
2017-06-26,9950,10150,9880,10050,26685,90170.0,8972183.0
2017-06-27,10150,10200,9910,10000,31580,89722.0,8972183.0
2017-06-28,9910,10100,9870,9960,6142,89363.0,8972183.0
2017-06-29,9960,10150,9850,9910,19309,88914.0,8972183.0
2017-06-30,9910,10000,9760,10000,12736,89722.0,8972183.0
2017-07-03,10000,10000,9750,9940,23876,89183.0,8972183.0
2017-07-04,9940,9990,9760,9850,11531,88376.0,8972183.0
2017-07-05,9850,9970,9710,9760,13291,87569.0,8972183.0
2017-07-06,9760,9760,9130,9190,55794,82454.0,8972183.0
2017-07-07,9190,9580,9100,9300,29111,83441.0,8972183.0
2017-07-10,9420,9420,8880,9050,40735,81198.0,8972183.0
2017-07-11,8960,9100,8720,9030,26807,81019.0,8972183.0
2017-07-12,9030,9070,8520,8630,67516,77430.0,8972183.0
2017-07-13,8690,8940,8620,8850,25669,79404.0,8972183.0
2017-07-14,8970,8990,8720,8720,17330,78237.0,8972183.0
2017-07-17,8720,8950,8680,8850,16612,79404.0,8972183.0
2017-07-18,8840,8900,8730,8800,8907,78955.0,8972183.0
2017-07-19,8800,9030,8670,9000,65403,80750.0,8972183.0
2017-07-20,8900,8990,8770,8940,14133,80211.0,8972183.0
2017-07-21,8990,8990,8750,8870,9371,79583.0,8972183.0
2017-07-24,8870,8870,8430,8560,40620,76802.0,8972183.0
2017-07-25,8500,8620,8450,8500,11071,76264.0,8972183.0
2017-07-26,8500,8580,8220,8400,21288,75366.0,8972183.0
2017-07-27,8400,9760,8400,8700,83775,78058.0,8972183.0
2017-07-28,8710,8840,8410,8770,21583,78686.0,8972183.0
2017-07-31,8610,8790,8610,8790,10893,78865.0,8972183.0
2017-08-01,8710,9170,8710,9010,26962,80839.0,8972183.0
2017-08-02,9000,9190,9000,9100,11276,81647.0,8972183.0
2017-08-03,9040,9190,8910,9060,17044,81288.0,8972183.0
2017-08-04,9160,9280,8840,9170,9929,82275.0,8972183.0
2017-08-07,9170,9400,9060,9190,21760,82454.0,8972183.0
2017-08-08,9250,9280,9140,9230,11041,82813.0,8972183.0
2017-08-09,9050,9250,9050,9150,7232,82095.0,8972183.0
2017-08-10,9100,9100,8710,8760,24272,78596.0,8972183.0
2017-08-11,8610,8780,8530,8590,11065,77071.0,8972183.0
2017-08-14,8590,8750,8320,8540,18243,76622.0,8972183.0
2017-08-16,8360,8600,8330,8450,18112,75815.0,8972183.0
2017-08-17,8400,8580,8400,8570,6123,76892.0,8972183.0
2017-08-18,8580,8650,8460,8580,4533,76981.0,8972183.0
2017-08-21,8590,8650,8490,8570,8494,76892.0,8972183.0
2017-08-22,8600,8700,8420,8440,9869,75725.0,8972183.0
2017-08-23,8420,8720,8390,8430,20762,75636.0,8972183.0
2017-08-24,8430,8490,8300,8430,7809,75636.0,8972183.0
2017-08-25,8330,8670,8300,8610,28337,77250.0,8972183.0
2017-08-28,8650,8800,8630,8780,28967,78776.0,8972183.0
2017-08-29,8750,8810,8610,8780,17804,78776.0,8972183.0
2017-08-30,8780,8790,8650,8700,9031,78058.0,8972183.0
2017-08-31,8590,8940,8560,8560,12830,76802.0,8972183.0
2017-09-01,8550,8770,8510,8550,18842,76712.0,8972183.0
2017-09-04,8380,8440,8220,8370,21567,75097.0,8972183.0
2017-09-05,8370,8580,8180,8300,31094,74469.0,8972183.0
2017-09-06,8210,8490,7870,7880,68957,70701.0,8972183.0
2017-09-07,7830,7990,7830,7950,8826,71329.0,8972183.0
2017-09-08,7880,8030,7810,7890,14321,70791.0,8972183.0
2017-09-11,8060,8060,7600,7840,15754,70342.0,8972183.0
2017-09-12,7810,7890,7640,7660,17584,68727.0,8972183.0
2017-09-13,7650,7810,7580,7670,12573,68817.0,8972183.0
2017-09-14,7500,7740,7500,7670,16161,68817.0,8972183.0
2017-09-15,7540,7870,7510,7590,15925,68099.0,8972183.0
2017-09-18,7560,7800,7510,7610,5737,68278.0,8972183.0
2017-09-19,7610,7740,7610,7700,5272,69086.0,8972183.0
2017-09-20,7700,7750,7570,7730,11048,69355.0,8972183.0
2017-09-21,7600,7760,7530,7620,16295,68368.0,8972183.0
2017-09-22,7540,7650,7260,7370,27802,66125.0,8972183.0
2017-09-25,7300,7430,6940,7050,69644,63254.0,8972183.0
2017-09-26,6870,7190,6870,7190,9524,64510.0,8972183.0
2017-09-27,7180,7350,7100,7200,14923,64600.0,8972183.0
2017-09-28,7350,7350,7150,7210,14109,64689.0,8972183.0
2017-09-29,7210,7290,7150,7260,6827,65138.0,8972183.0
2017-10-10,7350,7350,7220,7260,11897,65138.0,8972183.0
2017-10-11,7180,7270,7180,7230,6864,64869.0,8972183.0
2017-10-12,7360,7500,7100,7220,22876,64779.0,8972183.0
2017-10-13,7230,7230,6810,7100,10413,63702.0,8972183.0
2017-10-16,7000,7140,7000,7070,5218,63433.0,8972183.0
2017-10-17,7020,7110,6820,7060,25942,63344.0,8972183.0
2017-10-18,7060,7090,6880,7040,9413,63164.0,8972183.0
2017-10-19,7090,7090,6910,7050,5133,63254.0,8972183.0
2017-10-20,7100,7190,6980,7160,12383,64241.0,8972183.0
2017-10-23,7240,7240,7000,7160,9626,64241.0,8972183.0
2017-10-24,7220,7240,7150,7230,5428,64869.0,8972183.0
2017-10-25,7290,7350,7170,7340,8043,65856.0,8972183.0
2017-10-26,7380,7400,7240,7300,7092,65497.0,8972183.0
2017-10-27,7360,7480,7220,7410,7739,66484.0,8972183.0
2017-10-30,7520,7520,7310,7470,6987,67022.0,8972183.0
2017-10-31,7460,7500,7360,7380,8099,66215.0,8972183.0
2017-11-01,7360,7450,7210,7250,23449,65048.0,8972183.0
2017-11-02,7330,7330,7080,7170,14243,64331.0,8972183.0
2017-11-03,7230,7420,7080,7180,17747,64420.0,8972183.0
2017-11-06,7180,7180,7050,7180,10162,64420.0,8972183.0
2017-11-07,7160,7230,7110,7230,7570,64869.0,8972183.0
2017-11-08,7230,7270,7130,7240,4983,64959.0,8972183.0
2017-11-09,7300,7570,7220,7570,17056,67919.0,8972183.0
2017-11-10,7590,9740,7590,7990,945166,71688.0,8972183.0
2017-11-13,7870,7960,7740,7750,105619,69534.0,8972183.0
2017-11-14,7840,7910,7740,7740,47126,69445.0,8972183.0
2017-11-15,7740,7860,7580,7670,52034,68817.0,8972183.0
2017-11-16,7630,7730,7590,7660,27848,68727.0,8972183.0
2017-11-17,7640,7710,7600,7620,19244,68368.0,8972183.0
2017-11-20,7620,7730,7550,7600,28472,68189.0,8972183.0
2017-11-21,7600,7670,7490,7570,22213,67919.0,8972183.0
2017-11-22,7570,7630,7480,7630,18551,68458.0,8972183.0
2017-11-23,7640,7950,7640,7770,56882,69714.0,8972183.0
2017-11-24,7770,7940,7770,7880,24538,70701.0,8972183.0
2017-11-27,7830,7960,7780,7870,45210,70611.0,8972183.0
2017-11-28,7850,7960,7500,7770,24996,69714.0,8972183.0
2017-11-29,7750,7770,7540,7580,38448,68009.0,8972183.0
2017-11-30,7630,7760,7450,7530,24521,67561.0,8972183.0
2017-12-01,7580,7650,7490,7540,9244,67650.0,8972183.0
2017-12-04,7670,7670,7500,7510,37166,67381.0,8972183.0
2017-12-05,7580,7670,7470,7610,26588,68278.0,8972183.0
2017-12-06,7750,8060,7610,7880,126552,70701.0,8972183.0
2017-12-07,8000,8020,7710,7780,35822,69804.0,8972183.0
2017-12-08,7780,7850,7690,7760,23103,69624.0,8972183.0
2017-12-11,7880,7890,7700,7720,25602,69265.0,8972183.0
2017-12-12,7780,7780,7570,7570,11673,67919.0,8972183.0
2017-12-13,7570,7620,7480,7600,30336,68189.0,8972183.0
2017-12-14,7580,7670,7550,7600,15094,68189.0,8972183.0
2017-12-15,7650,7650,7490,7550,8172,67740.0,8972183.0
2017-12-18,7610,7700,7210,7220,44944,64779.0,8972183.0
2017-12-19,7300,7300,7010,7020,30128,62985.0,8972183.0
2017-12-20,7100,7180,6920,6970,33498,62536.0,8972183.0
2017-12-21,7020,7090,6900,7000,22272,62805.0,8972183.0
2017-12-22,6900,7040,6890,7040,10741,63164.0,8972183.0
2017-12-26,7040,7080,7000,7040,12569,63164.0,8972183.0
2017-12-27,7040,7040,6850,6890,31566,61818.0,8972183.0
2017-12-28,6790,7020,6750,7020,21673,62985.0,8972183.0
2018-01-02,7090,7280,7020,7280,26710,65317.0,8972183.0
2018-01-03,7320,7460,7180,7260,28608,65138.0,8972183.0
2018-01-04,7190,7420,7160,7200,13038,64600.0,8972183.0
2018-01-05,7320,7390,7200,7340,12601,65856.0,8972183.0
2018-01-08,7330,7330,7060,7100,24067,63702.0,8972183.0
2018-01-09,7100,7230,7010,7230,16659,64869.0,8972183.0
2018-01-10,7230,7370,7220,7360,22404,66035.0,8972183.0
2018-01-11,7360,7390,7160,7240,24228,64959.0,8972183.0
2018-01-12,7220,7300,7190,7250,23989,65048.0,8972183.0
2018-01-15,7260,8290,7260,8280,633394,74290.0,8972183.0
2018-01-16,8180,8820,8020,8700,231861,78058.0,8972183.0
2018-01-17,8700,9050,8620,8770,81850,78686.0,8972183.0
2018-01-18,8770,8900,8500,8610,72178,77250.0,8972183.0
2018-01-19,8600,8640,8420,8530,52348,76533.0,8972183.0
2018-01-22,8500,8550,8350,8440,34717,75725.0,8972183.0
2018-01-23,8520,8770,8350,8700,58915,78058.0,8972183.0
2018-01-24,8830,9000,8600,9000,99699,80750.0,8972183.0
2018-01-25,9040,9570,8760,9290,64722,83352.0,8972183.0
2018-01-26,9490,9600,9200,9400,46487,84339.0,8972183.0
2018-01-29,9400,9560,9310,9320,33350,83621.0,8972183.0
2018-01-30,9230,9310,9040,9240,32660,82903.0,8972183.0
2018-01-31,9220,9250,9050,9200,34759,82544.0,8972183.0
2018-02-01,9180,9440,9180,9270,34887,83172.0,8972183.0
2018-02-02,9270,9320,8840,9110,38732,81737.0,8972183.0
2018-02-05,8800,8980,8620,8700,52682,78058.0,8972183.0
2018-02-06,8450,8690,8080,8680,48331,77879.0,8972183.0
2018-02-07,8700,8810,8460,8540,19152,76622.0,8972183.0
2018-02-08,8600,8830,8450,8700,15846,78058.0,8972183.0
2018-02-09,8640,8740,8430,8740,23661,78417.0,8972183.0
2018-02-12,8740,9100,8620,8670,37552,77789.0,8972183.0
2018-02-13,8830,8840,8480,8540,13607,76622.0,8972183.0
2018-02-14,8540,8540,8270,8500,14855,76264.0,8972183.0
2018-02-19,8560,8560,8290,8460,19675,75905.0,8972183.0
2018-02-20,8460,8560,8390,8560,8890,76802.0,8972183.0
2018-02-21,8570,8880,8500,8800,32930,78955.0,8972183.0
2018-02-22,8850,8990,8680,8730,17356,78327.0,8972183.0
2018-02-23,8760,8880,8490,8640,22634,77520.0,8972183.0
2018-02-26,8690,8690,8290,8290,34384,74379.0,8972183.0
2018-02-27,8200,8390,8190,8320,17819,74649.0,8972183.0
2018-02-28,8150,8650,8060,8500,59578,76264.0,8972183.0
2018-03-02,8500,8510,8410,8460,16651,75905.0,8972183.0
2018-03-05,8460,8460,8110,8150,21733,73123.0,8972183.0
2018-03-06,8160,8290,8100,8260,15572,74110.0,8972183.0
2018-03-07,8260,8330,8120,8120,9801,72854.0,8972183.0
2018-03-08,8170,8190,8070,8190,4169,73482.0,8972183.0
2018-03-09,8190,8290,8100,8160,12515,73213.0,8972183.0
2018-03-12,8190,8300,8090,8280,22460,74290.0,8972183.0
2018-03-13,8300,8320,8210,8300,8948,74469.0,8972183.0
2018-03-14,8300,8400,8220,8400,15327,75366.0,8972183.0
2018-03-15,8400,8470,8340,8410,14226,75456.0,8972183.0
2018-03-16,8410,8440,8270,8390,14216,75277.0,8972183.0
2018-03-19,8400,8400,8240,8340,12762,74828.0,8972183.0
2018-03-20,8270,8400,8170,8400,11753,75366.0,8972183.0
2018-03-21,8400,8400,8130,8260,19180,74110.0,8972183.0
2018-03-22,8200,8340,8020,8050,19521,72226.0,8972183.0
2018-03-23,7880,8050,7700,7770,46299,69714.0,8972183.0
2018-03-26,7670,7990,7510,7860,19507,70521.0,8972183.0
2018-03-27,7750,7980,7750,7810,11160,70073.0,8972183.0
2018-03-28,7700,8090,7700,7980,13350,71598.0,8972183.0
2018-03-29,7980,8190,7860,8190,9909,73482.0,8972183.0
2018-03-30,8230,8240,8000,8240,33148,73931.0,8972183.0
2018-04-02,8240,8240,8080,8170,7494,73303.0,8972183.0
2018-04-03,8170,8170,7990,8000,12132,71777.0,8972183.0
2018-04-04,7880,7990,7630,7630,42766,68458.0,8972183.0
2018-04-05,7650,7960,7650,7740,18149,69445.0,8972183.0
2018-04-06,7740,7780,7620,7760,10679,69624.0,8972183.0
2018-04-09,7760,7760,7620,7650,10486,68637.0,8972183.0
2018-04-10,7600,7740,7590,7690,11696,68996.0,8972183.0
2018-04-11,7780,7980,7730,7870,17900,70611.0,8972183.0
2018-04-12,7870,8150,7870,8150,17413,73123.0,8972183.0
2018-04-13,8200,8370,8100,8310,19470,74559.0,8972183.0
2018-04-16,8310,8390,8210,8270,9156,74200.0,8972183.0
2018-04-17,8270,8370,8150,8270,27574,74200.0,8972183.0
2018-04-18,8270,8310,8110,8220,14475,73751.0,8972183.0
2018-04-19,8220,8220,8010,8100,13013,72675.0,8972183.0
2018-04-20,8040,8190,8020,8140,5815,73034.0,8972183.0
2018-04-23,8140,8150,8060,8130,11054,72944.0,8972183.0
2018-04-24,8130,8130,8070,8110,7049,72764.0,8972183.0
2018-04-25,8110,8150,7900,8080,60367,72495.0,8972183.0
2018-04-26,8090,8180,7910,7990,20453,71688.0,8972183.0
2018-04-27,8040,8100,7980,8050,5500,72226.0,8972183.0
2018-04-30,7930,8200,7840,8020,16182,71957.0,8972183.0
2018-05-02,7880,8660,7880,8620,161120,77340.0,8972183.0
2018-05-03,8620,8860,8400,8460,54484,75905.0,8972183.0
2018-05-04,8410,8550,8260,8500,51932,76264.0,8972183.0
2018-05-08,8500,8690,8320,8370,46955,75097.0,8972183.0
2018-05-09,8310,8470,8090,8250,38861,74021.0,8972183.0
2018-05-10,8280,8530,8210,8530,35587,76533.0,8972183.0
2018-05-11,8530,8600,8470,8540,32027,76622.0,8972183.0
2018-05-14,8540,9090,8540,8920,152793,80032.0,8972183.0
2018-05-15,9000,9000,8790,8810,45775,79045.0,8972183.0
2018-05-16,8690,8730,8300,8370,73753,75097.0,8972183.0
2018-05-17,8370,8620,8360,8550,52690,76712.0,8972183.0
2018-05-18,8550,8550,8300,8480,41367,76084.0,8972183.0
2018-05-21,8510,8840,8490,8740,62859,78417.0,8972183.0
2018-05-23,8800,8940,8720,8890,56876,79763.0,8972183.0
2018-05-24,8890,8950,8420,8670,47606,77789.0,8972183.0
2018-05-25,8500,8510,8160,8340,46748,74828.0,8972183.0
2018-05-28,8340,8480,8260,8330,46338,74738.0,8972183.0
2018-05-29,8370,8420,8170,8190,19834,73482.0,8972183.0
2018-05-30,8130,8180,7790,8170,44663,73303.0,8972183.0
2018-05-31,8160,8460,8060,8170,21968,73303.0,8972183.0
2018-06-01,8170,8170,7970,8050,25777,72226.0,8972183.0
2018-06-04,8060,8090,7900,7940,25770,71239.0,8972183.0
2018-06-05,7990,7990,7860,7920,18381,71060.0,8972183.0
2018-06-07,7940,8110,7890,8100,14956,72675.0,8972183.0
2018-06-08,8050,8260,8020,8250,14785,74021.0,8972183.0
2018-06-11,8270,8280,8080,8200,9225,73572.0,8972183.0
2018-06-12,8240,8300,8100,8160,11230,73213.0,8972183.0
2018-06-14,8160,8160,7730,7940,20978,71239.0,8972183.0
2018-06-15,7910,8020,7800,8000,18182,71777.0,8972183.0
2018-06-18,7920,8000,7680,7800,16094,69983.0,8972183.0
2018-06-19,7830,7830,7450,7590,30738,68099.0,8972183.0
2018-06-20,7500,7760,7500,7630,11294,68458.0,8972183.0
2018-06-21,7630,7680,7480,7570,10413,67919.0,8972183.0
2018-06-22,7590,7640,7310,7640,19626,68547.0,8972183.0
2018-06-25,7700,7720,7530,7710,9661,69176.0,8972183.0
2018-06-26,7670,7670,7440,7650,10887,68637.0,8972183.0
2018-06-27,7600,7720,7470,7500,16907,67291.0,8972183.0
2018-06-28,7370,7460,7150,7350,25471,65946.0,8972183.0
2018-06-29,7270,7430,7100,7360,19300,66035.0,8972183.0
2018-07-02,7330,7330,6900,7070,29181,63433.0,8972183.0
2018-07-03,7040,7210,6910,7150,16419,64151.0,8972183.0
2018-07-04,7140,7200,7050,7150,9384,64151.0,8972183.0
2018-07-05,7120,7160,7080,7090,14574,63613.0,8972183.0
2018-07-06,7130,7180,7010,7160,9131,64241.0,8972183.0
2018-07-09,7200,7200,7070,7140,3029,64061.0,8972183.0
2018-07-10,7150,7240,7150,7230,14383,64869.0,8972183.0
2018-07-11,7210,7380,7120,7350,8605,65946.0,8972183.0
2018-07-12,7350,7370,7260,7330,5922,65766.0,8972183.0
2018-07-13,7310,7500,7310,7490,9707,67202.0,8972183.0
2018-07-16,7490,7580,7450,7520,8274,67471.0,8972183.0
2018-07-17,7570,7640,7450,7460,4460,66932.0,8972183.0
2018-07-18,7440,7520,7260,7400,4478,66394.0,8972183.0
2018-07-19,7320,7480,7230,7380,5146,66215.0,8972183.0
2018-07-20,7280,7340,7050,7280,13491,65317.0,8972183.0
2018-07-23,7300,7340,7110,7310,8372,65587.0,8972183.0
2018-07-24,7300,7300,7200,7260,9240,65138.0,8972183.0
2018-07-25,7280,7280,7040,7040,10385,63164.0,8972183.0
2018-07-26,7030,7220,7000,7220,13490,64779.0,8972183.0
2018-07-27,7220,7220,7100,7180,4591,64420.0,8972183.0
2018-07-30,7080,7210,7080,7180,6119,64420.0,8972183.0
2018-07-31,7180,7270,7120,7270,5755,65228.0,8972183.0
2018-08-01,7220,7340,7130,7330,12180,65766.0,8972183.0
2018-08-02,7320,7350,7170,7240,20313,64959.0,8972183.0
2018-08-03,7240,7300,7200,7220,8269,64779.0,8972183.0
2018-08-06,7250,7290,7180,7220,13162,64779.0,8972183.0
2018-08-07,7220,7270,7170,7270,7146,65228.0,8972183.0
2018-08-08,7270,7330,7270,7330,8095,65766.0,8972183.0
2018-08-09,7280,7330,7160,7240,15353,64959.0,8972183.0
2018-08-10,7240,7240,7080,7140,16027,64061.0,8972183.0
2018-08-13,7130,7130,6860,6980,25403,62626.0,8972183.0
2018-08-14,6980,7000,6920,7000,8075,62805.0,8972183.0
2018-08-16,6730,7000,6720,6910,29146,61998.0,8972183.0
2018-08-17,6850,6910,6790,6880,7240,61729.0,8972183.0
2018-08-20,6830,6940,6790,6840,4759,61370.0,8972183.0
2018-08-21,6710,6950,6710,6930,16655,62177.0,8972183.0
2018-08-22,6930,7040,6900,7000,3849,62805.0,8972183.0
2018-08-23,7000,7050,6860,6870,12839,61639.0,8972183.0
2018-08-24,6880,6930,6810,6900,6961,61908.0,8972183.0
2018-08-27,6930,6930,6770,6830,10856,61280.0,8972183.0
2018-08-28,6830,6970,6760,6960,4591,62446.0,8972183.0
2018-08-29,6980,7080,6970,7050,12498,63254.0,8972183.0
2018-08-30,7050,7220,7050,7200,9256,64600.0,8972183.0
2018-08-31,7210,7240,7130,7220,6813,64779.0,8972183.0
2018-09-03,7220,7350,7090,7200,8330,64600.0,8972183.0
2018-09-04,7220,7230,7070,7170,11482,64331.0,8972183.0
2018-09-05,7170,7170,6940,7000,36408,62805.0,8972183.0
2018-09-06,7060,7060,6860,6910,14754,61998.0,8972183.0
2018-09-07,6960,7000,6850,6960,9990,62446.0,8972183.0
2018-09-10,6980,6980,6910,6950,5227,62357.0,8972183.0
2018-09-11,6980,7060,6850,6930,14690,62177.0,8972183.0
2018-09-12,6880,6960,6860,6920,3912,62088.0,8972183.0
2018-09-13,6910,6920,6870,6900,4258,61908.0,8972183.0
2018-09-14,6850,6960,6850,6940,10684,62267.0,8972183.0
2018-09-17,6980,6980,6800,6860,10252,61549.0,8972183.0
2018-09-18,6860,7010,6820,6890,11246,61818.0,8972183.0
2018-09-19,6900,6910,6700,6860,32813,61549.0,8972183.0
2018-09-20,6870,6880,6690,6800,13685,61011.0,8972183.0
2018-09-21,6780,6870,6780,6830,9415,61280.0,8972183.0
2018-09-27,6900,6900,6820,6870,4970,61639.0,8972183.0
2018-09-28,6880,6880,6680,6770,13897,60742.0,8972183.0
2018-10-01,6740,6780,6640,6720,11945,60293.0,8972183.0
2018-10-02,6700,6750,6610,6700,18295,60114.0,8972183.0
2018-10-04,6630,6700,6550,6630,20695,59486.0,8972183.0
2018-10-05,6630,6630,6400,6560,15344,58858.0,8972183.0
