안랩(053800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-08,81000,82300,77000,77500,351607,776074.0,10013855.0
2012-10-09,77500,80400,76800,77700,223492,778077.0,10013855.0
2012-10-10,77000,77700,74700,74900,225458,750038.0,10013855.0
2012-10-11,73500,76400,70400,71100,353054,711985.0,10013855.0
2012-10-12,72500,72900,69200,69500,303075,695963.0,10013855.0
2012-10-15,68300,69000,60700,62300,658824,623863.0,10013855.0
2012-10-16,63500,65300,62700,62800,434081,628870.0,10013855.0
2012-10-17,62800,63400,60400,60700,306376,607841.0,10013855.0
2012-10-18,60700,62200,58500,59200,316204,592820.0,10013855.0
2012-10-19,60000,60400,55700,56900,414429,569788.0,10013855.0
2012-10-22,56000,59900,55800,59900,450199,599830.0,10013855.0
2012-10-23,60500,68800,59000,67600,1550938,676937.0,10013855.0
2012-10-24,65600,72500,62500,62500,1198404,625866.0,10013855.0
2012-10-25,63900,64900,61500,62400,452817,624865.0,10013855.0
2012-10-26,62500,65400,62100,62500,490165,625866.0,10013855.0
2012-10-29,62500,64100,59000,60000,306568,600831.0,10013855.0
2012-10-30,60200,61100,58000,59200,229931,592820.0,10013855.0
2012-10-31,60000,63100,59700,62300,337584,623863.0,10013855.0
2012-11-01,62000,62600,60200,60200,168400,602834.0,10013855.0
2012-11-02,61000,61500,59900,60500,146484,605838.0,10013855.0
2012-11-05,60000,62500,59600,62100,229284,621860.0,10013855.0
2012-11-06,66100,70000,65300,66800,1068007,668926.0,10013855.0
2012-11-07,67900,68700,64000,64000,428307,640887.0,10013855.0
2012-11-08,63300,64800,62500,63600,252378,636881.0,10013855.0
2012-11-09,63100,63400,60700,61500,195965,615852.0,10013855.0
2012-11-12,60600,62000,59900,60100,208917,601833.0,10013855.0
2012-11-13,60000,61100,57600,57700,231010,577799.0,10013855.0
2012-11-14,57700,57900,49500,50700,578553,507702.0,10013855.0
2012-11-15,50400,52500,47350,49500,370844,495686.0,10013855.0
2012-11-16,48500,49850,45100,45800,427122,458635.0,10013855.0
2012-11-19,44350,50500,44350,46500,601198,465644.0,10013855.0
2012-11-20,47250,47800,45550,46000,264188,460637.0,10013855.0
2012-11-21,46500,47850,46050,46600,276987,466646.0,10013855.0
2012-11-22,45150,46750,41600,41850,692579,419080.0,10013855.0
2012-11-23,42800,43800,41000,41450,575011,415074.0,10013855.0
2012-11-26,35250,35250,35250,35250,86521,352988.0,10013855.0
2012-11-27,32600,39500,32450,37600,2717182,376521.0,10013855.0
2012-11-28,39000,43200,38550,42450,2390194,425088.0,10013855.0
2012-11-29,41700,43500,39900,40550,1053097,406062.0,10013855.0
2012-11-30,42600,45900,42500,45900,1546973,459636.0,10013855.0
2012-12-03,47700,51000,45300,47200,1837387,472654.0,10013855.0
2012-12-04,46050,48600,44600,48600,1346731,486673.0,10013855.0
2012-12-05,48100,49600,45350,47000,1242404,470651.0,10013855.0
2012-12-06,45000,47650,43550,44500,492260,445617.0,10013855.0
2012-12-07,48850,49450,45150,45700,857267,457633.0,10013855.0
2012-12-10,44000,44800,40500,40500,855795,405561.0,10013855.0
2012-12-11,40900,42150,37750,39950,989369,400054.0,10013855.0
2012-12-12,39300,40500,38500,38500,332577,385533.0,10013855.0
2012-12-13,38500,39650,38400,38600,329807,386535.0,10013855.0
2012-12-14,39300,40200,38850,38900,323733,389539.0,10013855.0
2012-12-17,39450,39450,35050,36150,422509,362001.0,10013855.0
2012-12-18,36450,40650,35650,39700,833677,397550.0,10013855.0
2012-12-20,37350,44350,36600,41950,2436749,420081.0,10013855.0
2012-12-21,42200,43350,40200,40200,827960,402557.0,10013855.0
2012-12-24,40000,41500,40000,40550,411659,406062.0,10013855.0
2012-12-26,40800,46100,40650,44350,1355616,444114.0,10013855.0
2012-12-27,43900,48000,42500,42500,1063467,425589.0,10013855.0
2012-12-28,43100,44800,43000,44750,426693,448120.0,10013855.0
2013-01-02,45250,45800,43950,44500,425296,445617.0,10013855.0
2013-01-03,44600,47200,44200,45850,738930,459135.0,10013855.0
2013-01-04,46350,46550,45200,45400,314119,454629.0,10013855.0
2013-01-07,45300,45400,43350,43400,365895,434601.0,10013855.0
2013-01-08,43650,44350,42350,43100,359801,431597.0,10013855.0
2013-01-09,43400,44050,43000,43050,188332,431096.0,10013855.0
2013-01-10,43150,43650,42550,43150,128340,432098.0,10013855.0
2013-01-11,43800,46050,43600,44200,607056,442612.0,10013855.0
2013-01-14,44800,45600,44400,44800,274098,448621.0,10013855.0
2013-01-15,45300,51500,45300,51100,2083964,511708.0,10013855.0
2013-01-16,52300,58700,52200,58700,2324248,587813.0,10013855.0
2013-01-17,58100,61700,53200,53700,2919470,537744.0,10013855.0
2013-01-18,55000,56800,51800,53800,1194529,538745.0,10013855.0
2013-01-21,53800,56500,53100,53700,833893,537744.0,10013855.0
2013-01-22,52500,53900,51200,52000,531395,520720.0,10013855.0
2013-01-23,52900,55800,52500,53100,814963,531736.0,10013855.0
2013-01-24,54000,54600,52700,53200,329066,532737.0,10013855.0
2013-01-25,53700,54900,50000,52400,457964,524726.0,10013855.0
2013-01-28,53000,53300,51100,51400,231733,514712.0,10013855.0
2013-01-29,51800,58500,51600,56000,1527808,560776.0,10013855.0
2013-01-30,57200,57300,53500,53600,630360,536743.0,10013855.0
2013-01-31,53700,54100,52400,52700,291589,527730.0,10013855.0
2013-02-01,52600,54500,52400,53600,280804,536743.0,10013855.0
2013-02-04,53900,55700,53700,54100,389463,541750.0,10013855.0
2013-02-05,55400,56200,54200,54600,372085,546756.0,10013855.0
2013-02-06,54600,54700,53800,54600,178682,546756.0,10013855.0
2013-02-07,55200,55300,54400,54700,197550,547758.0,10013855.0
2013-02-08,54800,55500,54400,55500,190108,555769.0,10013855.0
2013-02-12,55800,58100,55700,56700,489834,567786.0,10013855.0
2013-02-13,58200,58700,57400,57700,520483,577799.0,10013855.0
2013-02-14,57300,58300,56900,57200,372454,572793.0,10013855.0
2013-02-15,57700,62300,57200,60900,1111919,609844.0,10013855.0
2013-02-18,61800,64000,61000,62600,693345,626867.0,10013855.0
2013-02-19,61500,62100,60200,61000,458749,610845.0,10013855.0
2013-02-20,61400,62900,60800,62000,408239,620859.0,10013855.0
2013-02-21,61500,62600,61500,61600,210716,616853.0,10013855.0
2013-02-22,61900,62200,59800,60300,362274,603835.0,10013855.0
2013-02-25,60600,60600,57500,57700,405582,577799.0,10013855.0
2013-02-26,58100,59800,57900,59200,269147,592820.0,10013855.0
2013-02-27,62500,63800,61100,62900,831464,629871.0,10013855.0
2013-02-28,63500,63600,62200,63600,427354,636881.0,10013855.0
2013-03-04,73100,73100,73000,73100,245760,732013.0,10013855.0
2013-03-05,75700,82800,74900,80700,2200538,808118.0,10013855.0
2013-03-06,81100,83400,76800,80000,1310522,801108.0,10013855.0
2013-03-07,81000,81500,79400,81100,809999,812124.0,10013855.0
2013-03-08,80300,84100,78700,82900,895996,830149.0,10013855.0
2013-03-11,83300,93400,83100,86300,2801584,864196.0,10013855.0
2013-03-12,87100,90200,73400,73400,2768476,735017.0,10013855.0
2013-03-13,72100,81400,71300,77400,2923667,775072.0,10013855.0
2013-03-14,79200,80900,74800,76500,1113178,766060.0,10013855.0
2013-03-15,76000,77300,72800,75000,742629,751039.0,10013855.0
2013-03-18,74300,76300,72000,72000,507160,720998.0,10013855.0
2013-03-19,73000,75400,73000,75100,626517,752041.0,10013855.0
2013-03-20,75400,80000,73000,80000,889361,801108.0,10013855.0
2013-03-21,77500,78600,74700,74700,925246,748035.0,10013855.0
2013-03-22,74600,75900,74200,75300,308978,754043.0,10013855.0
2013-03-25,76000,78300,75300,75700,497306,758049.0,10013855.0
2013-03-26,75600,77300,75100,75100,383562,752041.0,10013855.0
2013-03-27,76000,76100,73300,73500,317910,736018.0,10013855.0
2013-03-28,72800,73500,69800,70700,491404,707980.0,10013855.0
2013-03-29,71000,73200,70800,70900,387473,709982.0,10013855.0
2013-04-01,70600,72300,69500,71600,341933,716992.0,10013855.0
2013-04-02,71600,72800,70400,70600,281751,706978.0,10013855.0
2013-04-03,70500,71000,66900,68100,342740,681944.0,10013855.0
2013-04-04,69500,72800,68500,70500,804083,705977.0,10013855.0
2013-04-05,71200,71300,68100,69600,310659,696964.0,10013855.0
2013-04-08,69600,70500,67400,67400,208767,674934.0,10013855.0
2013-04-09,66200,67500,62400,64000,424422,640887.0,10013855.0
2013-04-10,64700,66100,64300,64700,237984,647896.0,10013855.0
2013-04-11,66000,71900,66000,71000,1026106,710984.0,10013855.0
2013-04-12,72600,72700,69200,69200,404412,692959.0,10013855.0
2013-04-15,69200,71000,68100,70000,205963,700970.0,10013855.0
2013-04-16,69000,70500,68600,69400,178531,694962.0,10013855.0
2013-04-17,71500,72200,69400,69400,329037,694962.0,10013855.0
2013-04-18,70700,72000,69400,70200,310415,702973.0,10013855.0
2013-04-19,71300,75900,70200,74100,888257,742027.0,10013855.0
2013-04-22,74000,74000,71400,71600,438113,716992.0,10013855.0
2013-04-23,72500,72700,69600,70600,423774,706978.0,10013855.0
2013-04-24,71800,75200,71100,72500,990822,726004.0,10013855.0
2013-04-25,70600,72200,63800,64300,1071014,643891.0,10013855.0
2013-04-26,64900,65700,63800,63900,375220,639885.0,10013855.0
2013-04-29,64500,65100,62000,62000,261115,620859.0,10013855.0
2013-04-30,60000,60200,56200,58200,732755,582806.0,10013855.0
2013-05-02,58200,65900,58200,64500,1294470,645894.0,10013855.0
2013-05-03,65600,65800,62000,62800,572127,628870.0,10013855.0
2013-05-06,61500,63400,61100,61100,262074,611847.0,10013855.0
2013-05-07,61700,62900,61500,61500,198846,615852.0,10013855.0
2013-05-08,61900,62700,60900,61700,230377,617855.0,10013855.0
2013-05-09,61100,61900,60000,60300,225967,603835.0,10013855.0
2013-05-10,59700,61400,59400,59700,186975,597827.0,10013855.0
2013-05-13,59700,61900,59700,60000,220009,600831.0,10013855.0
2013-05-14,64400,65900,60900,61000,640256,610845.0,10013855.0
2013-05-15,61500,61900,60900,61400,121701,614851.0,10013855.0
2013-05-16,61400,62100,60900,62100,160719,621860.0,10013855.0
2013-05-20,62200,62300,60600,61000,124107,610845.0,10013855.0
2013-05-21,61200,61300,60100,60400,106173,604837.0,10013855.0
2013-05-22,61000,62800,60500,61700,302981,617855.0,10013855.0
2013-05-23,62900,65200,61500,61700,614505,617855.0,10013855.0
2013-05-24,61900,62600,61500,61700,141337,617855.0,10013855.0
2013-05-27,62000,62000,60600,61000,133807,610845.0,10013855.0
2013-05-28,60800,62200,60800,61300,112473,613849.0,10013855.0
2013-05-29,61500,61800,60800,60900,120834,609844.0,10013855.0
2013-05-30,61000,63000,60800,61300,163157,613849.0,10013855.0
2013-05-31,61400,61600,60500,61100,116536,611847.0,10013855.0
2013-06-03,61000,61100,60100,60100,90807,601833.0,10013855.0
2013-06-04,60100,60400,58000,58300,175611,583808.0,10013855.0
2013-06-05,57600,58200,54700,55100,223080,551763.0,10013855.0
2013-06-07,55500,56500,54400,54400,128238,544754.0,10013855.0
2013-06-10,54600,55900,54000,54700,99824,547758.0,10013855.0
2013-06-11,54000,54700,52000,52400,139166,524726.0,10013855.0
2013-06-12,51700,53200,51300,51600,104355,516715.0,10013855.0
2013-06-13,51300,52000,49650,49900,154348,499691.0,10013855.0
2013-06-14,50600,54200,50600,53600,252263,536743.0,10013855.0
2013-06-17,53500,53900,51600,51600,109698,516715.0,10013855.0
2013-06-18,51200,53000,50900,51900,99254,519719.0,10013855.0
2013-06-19,53000,53200,51200,51200,105278,512709.0,10013855.0
2013-06-20,52500,55700,52100,52400,401988,524726.0,10013855.0
2013-06-21,51600,51800,49950,50500,150969,505700.0,10013855.0
2013-06-24,50700,51300,50000,50000,75244,500693.0,10013855.0
2013-06-25,49200,52400,48000,48300,329403,483669.0,10013855.0
2013-06-26,49200,49700,48100,48350,99024,484170.0,10013855.0
2013-06-27,49250,49650,48950,49250,94764,493182.0,10013855.0
2013-06-28,49500,51100,49300,51000,148080,510707.0,10013855.0
2013-07-01,51300,51600,50900,51300,82119,513711.0,10013855.0
2013-07-02,52700,52900,51200,51400,99930,514712.0,10013855.0
2013-07-03,51600,51900,50400,50400,69735,504698.0,10013855.0
2013-07-04,50700,51900,50000,51900,95282,519719.0,10013855.0
2013-07-05,51500,52000,50800,50800,70204,508704.0,10013855.0
2013-07-08,51100,51200,49900,50000,71783,500693.0,10013855.0
2013-07-09,50600,51200,50000,50100,64255,501694.0,10013855.0
2013-07-10,50400,50600,49400,49550,65987,496187.0,10013855.0
2013-07-11,49000,49850,49000,49750,83819,498189.0,10013855.0
2013-07-12,50200,50400,49700,50100,58844,501694.0,10013855.0
2013-07-15,50400,50500,49500,49650,70531,497188.0,10013855.0
2013-07-16,49700,52000,49700,50800,169902,508704.0,10013855.0
2013-07-17,51300,51700,50600,51000,83725,510707.0,10013855.0
2013-07-18,50800,51700,50700,50700,72750,507702.0,10013855.0
2013-07-19,50700,51500,50100,50100,100995,501694.0,10013855.0
2013-07-22,49900,50600,49850,50100,51342,501694.0,10013855.0
2013-07-23,50200,50600,50100,50400,53555,504698.0,10013855.0
2013-07-24,50600,51000,50100,50100,71197,501694.0,10013855.0
2013-07-25,49900,50400,49900,49900,67684,499691.0,10013855.0
2013-07-26,50000,51100,49950,50300,96856,503697.0,10013855.0
2013-07-29,50700,50700,49900,49950,59766,500192.0,10013855.0
2013-07-30,50400,53800,49950,51800,375160,518718.0,10013855.0
2013-07-31,51800,52600,51200,51700,156403,517716.0,10013855.0
2013-08-01,51700,52800,51100,52400,139053,524726.0,10013855.0
2013-08-02,52800,54000,52400,53400,225308,534740.0,10013855.0
2013-08-05,53400,53800,52800,53100,90689,531736.0,10013855.0
2013-08-06,53100,53200,51600,51900,104280,519719.0,10013855.0
2013-08-07,51400,52300,51200,51700,85427,517716.0,10013855.0
2013-08-08,51300,52200,51300,51900,77467,519719.0,10013855.0
2013-08-09,51900,52400,51500,51800,57690,518718.0,10013855.0
2013-08-12,51500,52800,51400,51400,113921,514712.0,10013855.0
2013-08-13,51100,51400,50300,50700,111146,507702.0,10013855.0
2013-08-14,50500,51100,50400,50600,61058,506701.0,10013855.0
2013-08-16,50400,50700,50100,50700,70855,507702.0,10013855.0
2013-08-19,50700,50700,50100,50100,81902,501694.0,10013855.0
2013-08-20,49950,50200,49600,49600,99791,496687.0,10013855.0
2013-08-21,49400,49650,48050,48500,104120,485672.0,10013855.0
2013-08-22,47650,47650,46650,46650,120755,467146.0,10013855.0
2013-08-23,46650,47550,46650,47000,68269,470651.0,10013855.0
2013-08-26,49000,54000,49000,54000,613973,540748.0,10013855.0
2013-08-27,55500,58400,53100,54300,1208301,543752.0,10013855.0
2013-08-28,55000,61300,54700,59000,2234531,590817.0,10013855.0
2013-08-29,58800,59500,55600,55600,572636,556770.0,10013855.0
2013-08-30,55500,59000,55500,58000,598210,580804.0,10013855.0
2013-09-02,58300,61300,57600,58400,544965,584809.0,10013855.0
2013-09-03,59300,59600,57600,58700,271047,587813.0,10013855.0
2013-09-04,59400,60500,58000,59000,330419,590817.0,10013855.0
2013-09-05,58900,60700,58800,59600,381323,596826.0,10013855.0
2013-09-06,58200,58800,55500,55500,536998,555769.0,10013855.0
2013-09-09,56400,57100,53800,54700,321288,547758.0,10013855.0
2013-09-10,55100,56200,53900,56000,216493,560776.0,10013855.0
2013-09-11,56200,56700,55300,55500,153455,555769.0,10013855.0
2013-09-12,55200,58100,55200,56800,311312,568787.0,10013855.0
2013-09-13,56500,57500,56500,56800,133746,568787.0,10013855.0
2013-09-16,52900,53800,51100,52700,489019,527730.0,10013855.0
2013-09-17,52900,53900,51500,52000,260501,520720.0,10013855.0
2013-09-23,52400,52500,51700,52000,103651,520720.0,10013855.0
2013-09-24,51500,52400,51400,51900,101078,519719.0,10013855.0
2013-09-25,51700,53800,51700,52500,160890,525727.0,10013855.0
2013-09-26,52500,52800,52300,52400,56884,524726.0,10013855.0
2013-09-27,52800,54000,52400,53500,158226,535741.0,10013855.0
2013-09-30,56900,58200,55900,57000,894314,570790.0,10013855.0
2013-10-01,56300,56300,53900,54300,299869,543752.0,10013855.0
2013-10-02,54600,55500,54100,54100,143905,541750.0,10013855.0
2013-10-04,53100,54100,52600,53800,115409,538745.0,10013855.0
2013-10-07,53100,54000,52600,53400,95185,534740.0,10013855.0
2013-10-08,52800,53400,52700,52800,77597,528732.0,10013855.0
2013-10-10,53200,55800,53000,53700,193159,537744.0,10013855.0
2013-10-11,54100,55000,54000,55000,94723,550762.0,10013855.0
2013-10-14,56500,57800,55100,55100,332032,551763.0,10013855.0
2013-10-15,54900,56100,54900,55800,114084,558773.0,10013855.0
2013-10-16,55900,56300,54900,54900,117646,549761.0,10013855.0
2013-10-17,55000,55600,54100,54400,98208,544754.0,10013855.0
2013-10-18,54400,56500,54000,56500,172514,565783.0,10013855.0
2013-10-21,56900,57500,55900,56200,158661,562779.0,10013855.0
2013-10-22,56200,56700,55900,56200,93551,562779.0,10013855.0
2013-10-23,56800,57000,55300,55700,109925,557772.0,10013855.0
2013-10-24,55600,56800,55100,56800,94072,568787.0,10013855.0
2013-10-25,56500,57100,55700,55900,112229,559774.0,10013855.0
2013-10-28,56100,56100,54100,54500,147456,545755.0,10013855.0
2013-10-29,54500,55500,54000,55200,93071,552765.0,10013855.0
2013-10-30,55100,56200,54700,55700,94294,557772.0,10013855.0
2013-10-31,56000,56100,54300,54300,103192,543752.0,10013855.0
2013-11-01,56700,58600,56000,56200,393929,562779.0,10013855.0
2013-11-04,58800,60100,57400,58500,769955,585811.0,10013855.0
2013-11-05,57800,58200,56700,57100,176727,571791.0,10013855.0
2013-11-06,56700,58000,56700,57400,101098,574795.0,10013855.0
2013-11-07,57000,58300,57000,58300,106735,583808.0,10013855.0
2013-11-08,57900,59700,57700,59300,170797,593822.0,10013855.0
2013-11-11,61000,61500,58000,58100,339202,581805.0,10013855.0
2013-11-12,57900,59000,57400,58700,102532,587813.0,10013855.0
2013-11-13,58900,59300,57500,58600,111961,586812.0,10013855.0
2013-11-14,58400,58900,58200,58900,73308,589816.0,10013855.0
2013-11-15,58900,59500,58500,59500,127173,595824.0,10013855.0
2013-11-18,63500,68400,61200,68400,1655796,684948.0,10013855.0
2013-11-19,68300,74600,67000,69000,2770477,690956.0,10013855.0
2013-11-20,70100,71600,68500,70900,1081996,709982.0,10013855.0
2013-11-21,70400,73200,70100,70700,959328,707980.0,10013855.0
2013-11-22,70100,76500,66200,70400,3359129,704975.0,10013855.0
2013-11-25,71700,73300,69400,70300,866414,703974.0,10013855.0
2013-11-26,71200,72200,69000,69600,927822,696964.0,10013855.0
2013-11-27,70500,71100,66600,66600,941298,666923.0,10013855.0
2013-11-28,68000,68800,61900,62100,1861342,621860.0,10013855.0
2013-11-29,62600,64500,62200,63900,656932,639885.0,10013855.0
2013-12-02,64800,65200,63200,64600,498755,646895.0,10013855.0
2013-12-03,63700,65000,62900,63000,372459,630873.0,10013855.0
2013-12-04,62600,62900,60300,60400,348471,604837.0,10013855.0
2013-12-05,60800,61700,60300,61300,188322,613849.0,10013855.0
2013-12-06,61100,61800,60700,61100,159798,611847.0,10013855.0
2013-12-09,61700,61800,58100,58200,443576,582806.0,10013855.0
2013-12-10,58300,58900,57000,58500,191134,585811.0,10013855.0
2013-12-11,58300,58800,57000,57000,146887,570790.0,10013855.0
2013-12-12,56700,57000,55800,56100,146536,561777.0,10013855.0
2013-12-13,56100,57700,55200,57400,141939,574795.0,10013855.0
2013-12-16,57800,58000,55800,56000,136737,560776.0,10013855.0
2013-12-17,56100,56800,55600,55800,113953,558773.0,10013855.0
2013-12-18,56100,56300,55300,55600,104657,556770.0,10013855.0
