인포마크(175140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-03-11,11000,11200,10750,11200,4764,40636.0,3628208.0
2019-03-12,11200,11250,11000,11100,3280,40273.0,3628208.0
2019-03-13,11100,11100,10500,10750,7985,39003.0,3628208.0
2019-03-14,11150,11150,10800,10850,3303,39366.0,3628208.0
2019-03-15,10850,11000,10700,10750,5258,39003.0,3628208.0
2019-03-18,10750,11050,10700,11000,3454,39910.0,3628208.0
2019-03-19,10850,11300,10800,11300,6368,40999.0,3628208.0
2019-03-20,11200,11400,10950,11200,6927,40636.0,3628208.0
2019-03-21,11200,11200,10500,10950,18397,39729.0,3628208.0
2019-03-22,10950,10950,10100,10250,35362,37189.0,3628208.0
2019-03-25,10150,10650,10150,10400,14015,37733.0,3628208.0
2019-03-26,10400,10700,10200,10250,3393,37189.0,3628208.0
2019-03-27,10150,10400,10050,10200,9458,37008.0,3628208.0
2019-03-28,10450,10500,9990,10000,13221,36282.0,3628208.0
2019-03-29,10000,10200,9990,10100,10620,36645.0,3628208.0
2019-04-01,10250,10400,10000,10350,5762,37552.0,3628208.0
2019-04-02,10400,10500,10150,10350,9042,37552.0,3628208.0
2019-04-03,10450,10500,10200,10400,4722,37733.0,3628208.0
2019-04-04,10400,10600,10200,10450,9243,37915.0,3628208.0
2019-04-05,10450,10650,10250,10600,7310,38459.0,3628208.0
2019-04-08,10700,10950,10600,10900,9135,39547.0,3628208.0
2019-04-09,10950,11000,10700,10850,9931,39366.0,3628208.0
2019-04-10,11000,11100,10850,11000,14392,39910.0,3628208.0
2019-04-11,11000,11250,10950,11000,12249,39910.0,3628208.0
2019-04-12,11200,11300,10750,11200,8761,40636.0,3628208.0
2019-04-15,11300,11300,11000,11100,4045,40273.0,3628208.0
2019-04-16,10900,11100,10750,10800,5427,39185.0,3628208.0
2019-04-17,10800,10900,10700,10850,4359,39366.0,3628208.0
2019-04-18,10950,10950,10600,10600,4717,38459.0,3628208.0
2019-04-19,10600,10900,10600,10800,2664,39185.0,3628208.0
2019-04-22,11100,11100,10850,11000,3975,39910.0,3628208.0
2019-04-23,10900,11100,10750,10800,14139,39185.0,3628208.0
2019-04-24,10800,10950,10800,10900,8044,39547.0,3628208.0
2019-04-25,10900,11050,10750,10900,6205,39547.0,3628208.0
2019-04-26,10900,10900,10450,10600,4607,38459.0,3628208.0
2019-04-29,10600,11050,10550,10900,9260,39547.0,3628208.0
2019-04-30,10900,11950,10900,11600,40648,42087.0,3628208.0
2019-05-02,11600,11800,11000,11350,24362,41180.0,3628208.0
2019-05-03,11350,11550,11250,11250,7653,40817.0,3628208.0
2019-05-07,11200,11300,11000,11300,4392,40999.0,3628208.0
2019-05-08,11300,11300,10950,11200,5097,40636.0,3628208.0
2019-05-09,11300,11300,10800,10900,7455,39547.0,3628208.0
2019-05-10,10750,11000,10450,10600,9634,38459.0,3628208.0
2019-05-13,10550,11100,10550,11000,16202,39910.0,3628208.0
2019-05-14,10900,11100,10550,10950,11663,39729.0,3628208.0
2019-05-15,11000,11400,10900,11400,15700,41362.0,3628208.0
2019-05-16,11250,11250,10700,10700,15873,38822.0,3628208.0
2019-05-17,10600,10800,10400,10500,13729,38096.0,3628208.0
2019-05-20,10650,10700,10200,10200,9272,37008.0,3628208.0
2019-05-21,10200,10500,10100,10250,4544,37189.0,3628208.0
2019-05-22,10250,10650,10150,10300,2268,37371.0,3628208.0
2019-05-23,10300,10300,9980,9990,12164,36246.0,3628208.0
2019-05-24,9990,10100,9860,9970,10030,36173.0,3628208.0
2019-05-27,9870,9900,9720,9900,6667,35919.0,3628208.0
2019-05-28,10050,10050,9700,9930,2491,36028.0,3628208.0
2019-05-29,10000,10000,9860,9940,2943,36064.0,3628208.0
2019-05-30,9690,9970,9690,9880,2748,35847.0,3628208.0
2019-05-31,9750,9940,9730,9830,6995,35665.0,3628208.0
2019-06-03,9660,9820,9420,9500,10597,34468.0,3628208.0
2019-06-04,9500,9790,9480,9680,2075,35121.0,3628208.0
2019-06-05,9680,9700,9530,9540,1636,34613.0,3628208.0
2019-06-07,9540,9790,9350,9700,2741,35194.0,3628208.0
2019-06-10,9700,9890,9580,9890,5215,35883.0,3628208.0
2019-06-11,9890,9950,9700,9930,3745,36028.0,3628208.0
2019-06-12,10050,10050,9650,9810,2503,35593.0,3628208.0
2019-06-13,9810,9810,9660,9760,5163,35411.0,3628208.0
2019-06-14,9850,10800,9720,10000,20696,36282.0,3628208.0
2019-06-17,10400,10400,9950,10000,3885,36282.0,3628208.0
2019-06-18,10150,10150,9900,10000,3133,36282.0,3628208.0
2019-06-19,9830,10200,9830,10050,198,36463.0,3628208.0
2019-06-20,10050,10050,9910,10000,3572,36282.0,3628208.0
2019-06-21,10450,12400,10100,11950,548556,43357.0,3628208.0
2019-06-24,11600,12600,11150,12550,151843,45534.0,3628208.0
2019-06-25,12200,13100,12050,12500,100610,45353.0,3628208.0
2019-06-26,12500,12500,11600,12100,57612,43901.0,3628208.0
2019-06-27,12250,12700,11700,12700,67199,46078.0,3628208.0
2019-06-28,12900,13100,12300,13000,54969,47167.0,3628208.0
2019-07-01,12700,13650,12100,13200,107160,47892.0,3628208.0
2019-07-02,13100,14400,12900,14350,161688,52065.0,3628208.0
2019-07-03,14550,15050,13550,14300,186136,51883.0,3628208.0
2019-07-04,14350,14450,12850,12850,134464,46622.0,3628208.0
2019-07-05,13950,14950,11600,11600,274446,42087.0,3628208.0
2019-07-08,11750,11750,10600,10800,77938,39185.0,3628208.0
2019-07-09,10800,11150,10500,10700,24701,38822.0,3628208.0
2019-07-10,10650,11350,10550,11100,24296,40273.0,3628208.0
2019-07-11,11100,11600,11050,11100,33508,40273.0,3628208.0
2019-07-12,11200,11400,10800,11050,16902,40092.0,3628208.0
2019-07-15,11050,11050,10600,10600,10262,38459.0,3628208.0
2019-07-16,10650,11000,10600,10700,9719,38822.0,3628208.0
2019-07-17,10700,10750,10250,10550,19168,38278.0,3628208.0
2019-07-18,10400,10550,10250,10400,8275,37733.0,3628208.0
2019-07-19,10250,10700,10250,10600,7557,38459.0,3628208.0
2019-07-22,10600,11050,10600,10950,7610,39729.0,3628208.0
2019-07-23,10950,14200,10600,14200,480602,51521.0,3628208.0
2019-07-24,13650,14050,12950,13800,336383,50069.0,3628208.0
2019-07-25,13800,14050,12800,13550,127474,49162.0,3628208.0
2019-07-26,13150,13450,12100,12600,85822,45715.0,3628208.0
2019-07-29,12750,12750,11250,11650,76553,42269.0,3628208.0
2019-07-30,11600,12000,11300,11850,36399,42994.0,3628208.0
2019-07-31,11850,11950,10900,11500,39098,41724.0,3628208.0
2019-08-01,11350,12200,11200,11550,34553,41906.0,3628208.0
2019-08-02,11500,12600,11050,12200,50063,44264.0,3628208.0
2019-08-05,12300,12400,11400,11400,43400,41362.0,3628208.0
2019-08-06,11400,12950,10800,12150,68606,44083.0,3628208.0
2019-08-07,12200,13600,12150,13200,132131,47892.0,3628208.0
2019-08-08,12850,13450,12200,13300,37502,48255.0,3628208.0
2019-08-09,13400,13400,12750,13300,39503,48255.0,3628208.0
2019-08-12,13500,13700,12900,13300,25246,48255.0,3628208.0
2019-08-13,13400,14150,12900,13400,52541,48618.0,3628208.0
2019-08-14,13650,13850,13200,13550,14150,49162.0,3628208.0
2019-08-16,13350,15100,13000,14100,135969,51158.0,3628208.0
2019-08-19,13900,14700,13900,14200,15437,51521.0,3628208.0
2019-08-20,14400,14750,13550,13900,26595,50432.0,3628208.0
2019-08-21,13850,14600,13650,14050,17522,50976.0,3628208.0
2019-08-22,14400,14900,13350,14850,33263,53879.0,3628208.0
2019-08-23,14700,15450,14300,14800,51917,53697.0,3628208.0
2019-08-26,14200,14550,13000,13500,40656,48981.0,3628208.0
2019-08-27,13500,14050,13500,13800,12399,50069.0,3628208.0
2019-08-28,13550,13900,13350,13850,7369,50251.0,3628208.0
2019-08-29,13800,13850,13300,13600,17067,49344.0,3628208.0
2019-08-30,13650,14400,13650,14300,12834,51883.0,3628208.0
2019-09-02,14100,14900,14100,14850,18341,53879.0,3628208.0
2019-09-03,14950,14950,14100,14350,17851,52065.0,3628208.0
2019-09-04,14400,16050,14350,15550,82258,56419.0,3628208.0
2019-09-05,15950,15950,14850,14900,25642,54060.0,3628208.0
2019-09-06,14850,15100,14200,14650,22470,53153.0,3628208.0
2019-09-09,14850,14850,14400,14550,5744,52790.0,3628208.0
2019-09-10,14750,15000,14450,14850,7868,53879.0,3628208.0
2019-09-11,15150,15150,14400,14700,5246,53335.0,3628208.0
2019-09-16,14700,14700,14050,14200,6994,51521.0,3628208.0
2019-09-17,14100,14200,13500,13800,11471,50069.0,3628208.0
2019-09-18,14000,14500,13600,14000,6214,50795.0,3628208.0
2019-09-19,14350,14600,14000,14300,4217,51883.0,3628208.0
2019-09-20,14450,14450,13550,13900,16451,50432.0,3628208.0
2019-09-23,13700,13950,13300,13850,13256,50251.0,3628208.0
2019-09-24,13850,13850,13350,13800,3029,50069.0,3628208.0
2019-09-25,13600,14000,13250,13250,5491,48074.0,3628208.0
2019-09-26,13300,13700,13250,13500,3295,48981.0,3628208.0
2019-09-27,13250,13500,13000,13500,6905,48981.0,3628208.0
2019-09-30,13200,13750,13000,13450,3283,48799.0,3628208.0
2019-10-01,13500,13700,13100,13600,2667,49344.0,3628208.0
2019-10-02,13700,13700,13100,13100,2617,47530.0,3628208.0
2019-10-04,12800,12850,12300,12850,6377,46944.0,3653256.0
2019-10-07,12500,12650,12100,12150,6504,44387.0,3653256.0
