KMH(122450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-08,5640,5933,5613,5813,111828,117491.0,13473695.0
2016-07-11,5933,5960,5866,5947,60434,120185.0,13473695.0
2016-07-12,5933,5973,5893,5893,30083,119107.0,13473695.0
2016-07-13,5893,5986,5866,5907,45514,119377.0,13473695.0
2016-07-14,5866,6146,5866,6133,153038,123958.0,13473695.0
2016-07-15,6133,6586,6126,6393,482035,129213.0,13473695.0
2016-07-18,6446,6600,6266,6560,256710,132581.0,13473695.0
2016-07-19,6533,6533,6286,6433,132106,130021.0,13473695.0
2016-07-20,6406,6433,6153,6260,101586,126518.0,13473695.0
2016-07-21,6260,6320,6166,6307,60767,127461.0,13473695.0
2016-07-22,6293,6520,6293,6393,114714,129213.0,13473695.0
2016-07-25,6393,6460,6313,6393,35402,129213.0,13473695.0
2016-07-26,6360,6420,6260,6373,33471,128809.0,13473695.0
2016-07-27,6300,6420,6266,6320,63643,127731.0,13473695.0
2016-07-28,6300,6380,6273,6320,55820,127731.0,13473695.0
2016-07-29,6333,6800,6333,6660,671452,134602.0,13473695.0
2016-08-01,7000,7066,6213,6240,802782,126114.0,13473695.0
2016-08-02,6186,6206,5866,5880,227036,118838.0,13473695.0
2016-08-03,5860,5933,5666,5733,209740,115874.0,13473695.0
2016-08-04,5786,6046,5733,5967,112487,120590.0,13473695.0
2016-08-05,5993,6066,5880,5953,75482,120320.0,13473695.0
2016-08-08,6060,6060,5846,5933,29270,119916.0,13473695.0
2016-08-09,5933,6000,5720,5840,71067,118030.0,13473695.0
2016-08-10,5833,5946,5813,5833,36435,117895.0,13473695.0
2016-08-11,5833,5866,5773,5787,53292,116952.0,13473695.0
2016-08-12,5793,5940,5793,5880,45106,118838.0,13473695.0
2016-08-16,5893,6040,5833,6000,46923,121263.0,13473695.0
2016-08-17,6213,6273,5993,6033,206519,121937.0,13473695.0
2016-08-18,6033,6126,5926,6000,141490,121263.0,13473695.0
2016-08-19,6053,6120,5966,6027,56604,121802.0,13473695.0
2016-08-22,6080,6100,6026,6060,39122,122476.0,13473695.0
2016-08-23,6126,6126,5986,6013,44829,121533.0,13473695.0
2016-08-24,6020,6020,5833,5867,72548,118569.0,13473695.0
2016-08-25,5920,5920,5713,5727,73951,115739.0,13473695.0
2016-08-26,5733,5766,5666,5707,55975,115335.0,13473695.0
2016-08-29,5706,5740,5586,5587,74758,112910.0,13473695.0
2016-08-30,5633,5673,5580,5600,43740,113179.0,13473695.0
2016-08-31,5533,5600,5446,5527,57566,111697.0,13473695.0
2016-09-01,5546,5633,5500,5600,58370,113179.0,13473695.0
2016-09-02,5606,5666,5566,5653,76168,114257.0,13473695.0
2016-09-05,5693,5693,5600,5647,43012,114122.0,13473695.0
2016-09-06,5646,5653,5580,5647,39330,114122.0,13473695.0
2016-09-07,5640,5646,5580,5607,21285,113314.0,13473695.0
2016-09-08,5573,5633,5433,5540,120897,111966.0,13473695.0
2016-09-09,5533,5606,5453,5587,30647,112910.0,13473695.0
2016-09-12,5500,5586,5473,5573,24653,112640.0,13473695.0
2016-09-13,5573,5620,5533,5573,27901,112640.0,13473695.0
2016-09-19,5580,5786,5566,5640,53112,113987.0,13473695.0
2016-09-20,5646,5733,5633,5707,42666,115335.0,13473695.0
2016-09-21,5706,5760,5686,5707,41172,115335.0,13473695.0
2016-09-22,5780,5866,5706,5847,72049,118164.0,13473695.0
2016-09-23,5866,5953,5826,5833,76588,117895.0,13473695.0
2016-09-26,5840,5886,5820,5860,28093,118434.0,13473695.0
2016-09-27,5913,5913,5746,5760,22159,116413.0,13473695.0
2016-09-28,5766,5833,5706,5833,30563,117895.0,13473695.0
2016-09-29,5780,5853,5726,5793,53400,117086.0,13473695.0
2016-09-30,5793,5860,5606,5607,39182,113314.0,13473695.0
2016-10-04,5593,5753,5593,5713,25126,115470.0,13473695.0
2016-10-05,5733,5820,5653,5760,54880,116413.0,13473695.0
2016-10-06,5840,5840,5713,5753,18435,116278.0,13473695.0
2016-10-07,5753,5806,5646,5707,23654,115335.0,13473695.0
2016-10-10,5706,5706,5600,5700,24669,115200.0,13473695.0
2016-10-11,5693,5700,5600,5647,33461,114122.0,13473695.0
2016-10-12,5640,5686,5633,5673,15768,114661.0,13473695.0
2016-10-13,5673,5686,5613,5673,20291,114661.0,13473695.0
2016-10-14,5666,5673,5580,5667,26857,114526.0,13473695.0
2016-10-17,5666,5686,5593,5633,26842,113853.0,13473695.0
2016-10-18,5660,5766,5600,5727,31621,115739.0,13473695.0
2016-10-19,5753,5753,5620,5687,27894,114931.0,13473695.0
2016-10-20,5660,5826,5646,5753,98106,116278.0,13473695.0
2016-10-21,5826,6193,5740,5860,342129,118434.0,13473695.0
2016-10-24,5900,6000,5660,5667,76985,114526.0,13473695.0
2016-10-25,5673,5713,5553,5573,47187,112640.0,13473695.0
2016-10-26,5573,5573,5406,5547,49084,112101.0,13473695.0
2016-10-27,5546,5600,5500,5560,27003,112371.0,13473695.0
2016-10-28,5560,5586,5500,5567,17867,112505.0,13473695.0
2016-10-31,5566,5566,5406,5480,34738,110754.0,13473695.0
2016-11-01,5406,5473,5360,5360,60746,108329.0,13473695.0
2016-11-02,5360,5360,5093,5127,57986,103613.0,13473695.0
2016-11-03,4860,5186,4860,5073,55221,102535.0,13473695.0
2016-11-04,5066,5266,4993,5193,61607,104960.0,13473695.0
2016-11-07,5220,5220,5160,5213,18542,105364.0,13473695.0
2016-11-08,5233,5333,5186,5273,30515,106577.0,13473695.0
2016-11-09,5280,5320,4926,5033,61511,101726.0,13473695.0
2016-11-10,5086,5233,5086,5193,61042,104960.0,13473695.0
2016-11-11,5193,5333,5100,5267,43441,106442.0,13473695.0
2016-11-14,5260,5526,5260,5447,122969,110080.0,13473695.0
2016-11-15,5446,5486,5360,5380,39828,108733.0,13473695.0
2016-11-16,5386,5493,5360,5427,49108,109676.0,13473695.0
2016-11-17,5426,5680,5426,5613,179583,113449.0,13473695.0
2016-11-18,5580,5633,5506,5520,18950,111562.0,13473695.0
2016-11-21,5486,5506,5386,5427,40592,109676.0,13473695.0
2016-11-22,5466,5466,5346,5433,22476,109811.0,13473695.0
2016-11-23,5406,5433,5266,5333,29664,107790.0,13473695.0
2016-11-24,5333,5440,5253,5333,52180,107790.0,13473695.0
2016-11-25,5380,5380,5253,5333,20455,107790.0,13473695.0
2016-11-28,5333,5346,5213,5327,26493,107655.0,13473695.0
2016-11-29,5326,5340,5233,5293,17039,106981.0,13473695.0
2016-11-30,5293,5326,5246,5327,19667,107655.0,13473695.0
2016-12-01,5326,5333,5266,5300,24843,107116.0,13473695.0
2016-12-02,5300,5320,5266,5293,45491,106981.0,13473695.0
2016-12-05,5293,5346,5213,5273,13699,106577.0,13473695.0
2016-12-06,5273,5326,5226,5267,11325,106442.0,13473695.0
2016-12-07,5266,5320,5260,5300,11294,107116.0,13473695.0
2016-12-08,5346,5346,5260,5267,16309,106442.0,13473695.0
2016-12-09,5266,5346,5260,5293,21024,106981.0,13473695.0
2016-12-12,5306,5326,5260,5273,51615,106577.0,13473695.0
2016-12-13,5300,5386,5286,5353,44029,108194.0,13473695.0
2016-12-14,5380,5600,5353,5547,125425,112101.0,13473695.0
2016-12-15,5526,5580,5433,5560,39006,112371.0,13473695.0
2016-12-16,5580,5706,5513,5660,94513,114392.0,13473695.0
2016-12-19,5693,5720,5620,5713,38031,115470.0,13473695.0
2016-12-20,5646,5733,5600,5633,41360,113853.0,13473695.0
2016-12-21,5600,5653,5566,5633,24553,113853.0,13473695.0
2016-12-22,5580,5753,5580,5693,62563,115065.0,13473695.0
2016-12-23,5733,5840,5600,5727,47701,115739.0,13473695.0
2016-12-26,5733,5740,5666,5727,49132,115739.0,13473695.0
2016-12-27,5680,5746,5640,5733,24637,115874.0,13473695.0
2016-12-28,5733,5786,5653,5733,13660,115874.0,13473695.0
2016-12-29,5786,5786,5673,5680,10764,114796.0,13473695.0
2017-01-02,5666,5740,5453,5567,51474,112505.0,13473695.0
2017-01-03,5506,5566,5453,5533,41049,111832.0,13473695.0
2017-01-04,5466,5546,5466,5533,24095,111832.0,13473695.0
2017-01-05,5533,5866,5533,5780,91818,116817.0,13473695.0
2017-01-06,5713,5846,5666,5700,35501,115200.0,13473695.0
2017-01-09,5733,5766,5653,5700,36517,115200.0,13473695.0
2017-01-10,5926,5926,5640,5760,60764,116413.0,13473695.0
2017-01-11,5706,5773,5680,5707,11208,115335.0,13473695.0
2017-01-12,5713,5713,5566,5633,49712,113853.0,13473695.0
2017-01-13,5600,5633,5486,5560,38997,112371.0,13473695.0
2017-01-16,5560,5640,5413,5433,54421,109811.0,13473695.0
2017-01-17,5440,5486,5300,5400,60544,109137.0,13473695.0
2017-01-18,5346,5400,5220,5307,56321,107251.0,13473695.0
2017-01-19,5306,5460,5293,5460,68996,110350.0,13473695.0
2017-01-20,5453,5453,5373,5433,19558,109811.0,13473695.0
2017-01-23,5466,5466,5233,5267,124306,106442.0,13473695.0
2017-01-24,5266,5373,5233,5347,33569,108059.0,13473695.0
2017-01-25,5333,5333,5233,5280,24719,106712.0,13473695.0
2017-01-26,5280,5353,5253,5280,18937,106712.0,13473695.0
2017-01-31,5280,5333,5226,5253,26783,106173.0,13473695.0
2017-02-01,5240,5360,5240,5347,28516,108059.0,13473695.0
2017-02-02,5360,5420,5273,5333,51516,107790.0,13473695.0
2017-02-03,5273,5360,5226,5327,49285,107655.0,13473695.0
2017-02-06,5333,5460,5326,5433,36639,109811.0,13473695.0
2017-02-07,5466,5533,5413,5453,41500,110215.0,13473695.0
2017-02-08,5453,5453,5333,5360,10792,108329.0,13473695.0
2017-02-09,5333,5486,5300,5340,22696,107924.0,13473695.0
2017-02-10,5333,5440,5300,5393,24778,109002.0,13473695.0
2017-02-13,5380,5433,5333,5400,12452,109137.0,13473695.0
2017-02-14,5400,5426,5340,5427,22766,109676.0,13473695.0
2017-02-15,5446,5520,5393,5467,36305,110484.0,13473695.0
2017-02-16,5466,5480,5406,5427,13395,109676.0,13473695.0
2017-02-17,5446,5586,5440,5587,47546,112910.0,13473695.0
2017-02-20,5640,5680,5513,5640,79794,113987.0,13473695.0
2017-02-21,5646,5686,5533,5627,68792,113718.0,13473695.0
2017-02-22,5566,5673,5546,5653,35190,114257.0,13473695.0
2017-02-23,5626,5660,5513,5513,37863,111427.0,13473695.0
2017-02-24,5513,5540,5466,5487,8923,110889.0,13473695.0
2017-02-27,5686,5686,5426,5447,152603,110080.0,13473695.0
2017-02-28,5466,5526,5393,5400,41978,109137.0,13473695.0
2017-03-02,5406,5440,5373,5393,45121,109002.0,13473695.0
2017-03-03,5426,5440,5293,5307,38661,107251.0,13473695.0
2017-03-06,5306,5333,5226,5307,57311,107251.0,13473695.0
2017-03-07,5306,5400,5286,5380,39332,108733.0,13473695.0
2017-03-08,5406,5453,5306,5440,26233,109945.0,13473695.0
2017-03-09,5440,5440,5300,5333,38349,107790.0,13473695.0
2017-03-10,5300,5380,5193,5367,40931,108463.0,13473695.0
2017-03-13,5366,5426,5360,5380,24982,108733.0,13473695.0
2017-03-14,5413,5466,5380,5440,28766,109945.0,13473695.0
2017-03-15,5453,5453,5280,5400,39326,109137.0,13473695.0
2017-03-16,5406,5446,5280,5427,51819,109676.0,13473695.0
2017-03-17,5426,5440,5353,5413,41602,109406.0,13473695.0
2017-03-20,5413,5413,5333,5367,19332,108463.0,13473695.0
2017-03-21,5366,5366,5046,5240,199235,105903.0,13473695.0
2017-03-22,5166,5366,5166,5267,47993,106442.0,13473695.0
2017-03-23,5273,5400,5266,5333,67982,107790.0,13473695.0
2017-03-24,5400,5400,5306,5367,30804,108463.0,13473695.0
2017-03-27,5366,5386,5240,5273,48273,106577.0,13473695.0
2017-03-28,5260,5353,5260,5327,14951,107655.0,13473695.0
2017-03-29,5326,5346,5253,5287,18942,106846.0,13473695.0
2017-03-30,5326,5326,5193,5227,49287,105634.0,13473695.0
2017-03-31,5233,5273,5200,5213,15247,105364.0,13473695.0
2017-04-03,5213,5366,5213,5347,50006,108059.0,13473695.0
2017-04-04,5393,5393,5280,5333,24578,107790.0,13473695.0
2017-04-05,5360,5360,5240,5307,62680,107251.0,13473695.0
2017-04-06,5266,5346,5240,5287,22735,106846.0,13473695.0
2017-04-07,5286,5346,5280,5300,14183,107116.0,13473695.0
2017-04-10,5300,5300,5226,5260,42511,106307.0,13473695.0
2017-04-11,5206,5293,5166,5207,43507,105230.0,13473695.0
2017-04-12,5206,5273,5133,5187,51625,104825.0,13473695.0
2017-04-13,5186,5280,5186,5253,30878,106173.0,13473695.0
2017-04-14,5253,5400,5206,5280,23135,106712.0,13473695.0
2017-04-17,5333,5333,5200,5253,37718,106173.0,13473695.0
2017-04-18,5260,5333,5233,5327,37156,107655.0,13473695.0
2017-04-19,5326,5433,5293,5393,55281,109002.0,13473695.0
2017-04-20,5333,5433,5326,5393,35530,109002.0,13473695.0
2017-04-21,5420,5420,5346,5393,17360,109002.0,13473695.0
2017-04-24,5393,5406,5226,5373,55931,108598.0,13473695.0
2017-04-25,5373,5433,5340,5427,26755,109676.0,13473695.0
2017-04-26,5433,5473,5400,5453,21752,110215.0,13473695.0
2017-04-27,5426,5500,5400,5440,29057,109945.0,13473695.0
2017-04-28,5440,5460,5360,5413,30890,109406.0,13473695.0
2017-05-02,5433,5433,5333,5400,13578,109137.0,13473695.0
2017-05-04,5426,5426,5340,5387,28390,108867.0,13473695.0
2017-05-08,5386,5533,5366,5427,58246,109676.0,13473695.0
2017-05-10,5400,5500,5386,5473,39329,110619.0,13473695.0
2017-05-11,5473,5500,5380,5480,37674,110754.0,13473695.0
2017-05-12,5480,5480,5426,5473,20942,110619.0,13473695.0
2017-05-15,5466,5706,5460,5707,148128,115335.0,13473695.0
2017-05-16,5700,5720,5566,5600,81370,113179.0,13473695.0
2017-05-17,5653,5893,5620,5860,269175,118434.0,13473695.0
2017-05-18,5846,6053,5766,5953,178302,120320.0,13473695.0
2017-05-19,6026,6033,5913,5967,87601,120590.0,13473695.0
2017-05-22,5980,6126,5866,5993,67023,121129.0,13473695.0
2017-05-23,6000,6033,5913,6007,38697,121398.0,13473695.0
2017-05-24,5953,6266,5953,6213,144253,125575.0,13473695.0
2017-05-25,6200,6266,6173,6233,70197,125979.0,13473695.0
2017-05-26,6233,6280,6133,6240,41258,126114.0,13473695.0
2017-05-29,6213,6253,6140,6187,31410,125036.0,13473695.0
2017-05-30,6140,6226,6120,6200,35243,125305.0,13473695.0
2017-05-31,6193,6253,6040,6160,53575,124497.0,13473695.0
2017-06-01,6160,6333,6100,6333,102376,128000.0,13473695.0
2017-06-02,6386,6626,6306,6513,111601,131638.0,13473695.0
2017-06-05,6526,6580,6373,6500,44940,131369.0,13473695.0
2017-06-07,6486,6586,6346,6567,79352,132716.0,13473695.0
2017-06-08,6566,6766,6546,6660,81647,134602.0,13473695.0
2017-06-09,6666,6733,6580,6667,54828,134737.0,13473695.0
2017-06-12,6666,6666,6506,6513,51137,131638.0,13473695.0
2017-06-13,6513,6646,6493,6547,24226,132312.0,13473695.0
2017-06-14,6533,6586,6486,6533,61308,132042.0,13473695.0
2017-06-15,6533,6580,6433,6473,51666,130830.0,13473695.0
2017-06-16,6473,6526,6400,6460,30960,130560.0,13473695.0
2017-06-19,6400,6620,6400,6620,32391,133794.0,13473695.0
2017-06-20,6620,6620,6206,6400,66919,129347.0,13473695.0
2017-06-21,6353,6353,6140,6300,119452,127326.0,13473695.0
2017-06-22,6293,6293,6066,6167,54438,124632.0,13473695.0
2017-06-23,6166,6226,6126,6200,24836,125305.0,13473695.0
2017-06-26,6200,6200,6100,6167,34482,124632.0,13473695.0
2017-06-27,6153,6313,6073,6227,30252,125844.0,13473695.0
2017-06-28,6300,6346,6220,6300,26534,127326.0,13473695.0
2017-06-29,6300,6300,6213,6213,21217,125575.0,13473695.0
2017-06-30,6206,6206,6100,6100,19337,123284.0,13473695.0
2017-07-03,6093,6093,6013,6013,41025,121533.0,13473695.0
2017-07-04,6013,6113,6013,6093,40004,123150.0,13473695.0
2017-07-05,6093,6233,6093,6233,13777,125979.0,13473695.0
2017-07-06,6233,6266,6186,6267,8616,126653.0,13473695.0
2017-07-07,6266,6300,6193,6240,30355,126114.0,13473695.0
2017-07-10,6266,6346,6006,6180,27638,124901.0,13473695.0
2017-07-11,6266,6266,6166,6207,12739,125440.0,13473695.0
2017-07-12,6200,6260,6100,6100,22354,123284.0,13473695.0
2017-07-13,6100,6220,6093,6180,12488,124901.0,13473695.0
2017-07-14,6180,6246,6180,6233,14760,125979.0,13473695.0
2017-07-17,6266,6320,6246,6280,23042,126922.0,13473695.0
2017-07-18,6253,6320,6253,6280,34738,126922.0,13473695.0
2017-07-19,6326,6340,6226,6327,30846,127865.0,13473695.0
2017-07-20,6326,6426,6246,6427,37136,129886.0,13473695.0
2017-07-21,6400,6480,6306,6393,36189,129213.0,13473695.0
2017-07-24,6393,6426,6253,6387,23400,129078.0,13473695.0
2017-07-25,6400,6466,6253,6413,21572,129617.0,13473695.0
2017-07-26,6453,6900,6300,6800,107839,137432.0,13473695.0
2017-07-27,6800,7000,6766,6900,159471,139453.0,13473695.0
2017-07-28,6966,7166,6733,6933,118257,140126.0,13473695.0
2017-07-31,6800,7000,6766,6933,91256,140126.0,13473695.0
2017-08-01,7000,7100,6833,6900,39590,139453.0,13473695.0
2017-08-02,6900,7133,6866,7033,136141,142147.0,13473695.0
2017-08-03,7033,7100,6660,6833,76638,138105.0,13473695.0
2017-08-04,6833,6933,6666,6833,29161,138105.0,13473695.0
2017-08-07,6800,6933,6733,6867,13930,138779.0,13473695.0
2017-08-08,6900,6900,6766,6867,13473,138779.0,13473695.0
2017-08-09,6866,6866,6700,6800,29421,137432.0,13473695.0
2017-08-10,6800,6800,6526,6700,55033,135411.0,13473695.0
2017-08-11,6733,7000,6573,6667,143728,134737.0,13473695.0
2017-08-14,6666,6866,6600,6733,39523,136084.0,13473695.0
2017-08-16,6766,7233,6766,7167,180919,144842.0,13473695.0
2017-08-17,7133,7166,6933,7100,46002,143495.0,13473695.0
2017-08-18,6933,7066,6900,7033,57471,142147.0,13473695.0
2017-08-21,7033,7033,6766,6767,43259,136758.0,13473695.0
2017-08-22,6800,6933,6666,6833,31132,138105.0,13473695.0
2017-08-23,6833,6866,6700,6767,29788,136758.0,13473695.0
2017-08-24,6766,6766,6653,6667,20476,134737.0,13473695.0
2017-08-25,6666,6700,6573,6620,25266,133794.0,13473695.0
2017-08-28,6640,6640,6500,6573,26284,132851.0,13473695.0
2017-08-29,6573,6666,6486,6620,37682,133794.0,13473695.0
2017-08-30,6600,6640,6533,6600,26049,133390.0,13473695.0
2017-08-31,6640,6640,6446,6493,32120,131234.0,13473695.0
2017-09-01,6506,6560,6453,6507,23030,131503.0,13473695.0
2017-09-04,6366,6473,6286,6400,72429,129347.0,13473695.0
2017-09-05,6400,6473,6240,6340,36481,128135.0,13473695.0
2017-09-06,6406,6466,6273,6373,20611,128809.0,13473695.0
2017-09-07,6373,6866,6286,6660,129646,134602.0,13473695.0
2017-09-08,6700,6700,6353,6400,52899,129347.0,13473695.0
2017-09-11,6333,6373,6266,6347,55319,128270.0,13473695.0
2017-09-12,6620,6640,6300,6300,77374,127326.0,13473695.0
2017-09-13,6246,6386,6193,6360,44755,128539.0,13473695.0
2017-09-14,6406,6406,6260,6360,17659,128539.0,13473695.0
2017-09-15,6360,6566,6300,6533,56236,132042.0,13473695.0
2017-09-18,6533,6700,6466,6580,41064,132985.0,13473695.0
2017-09-19,6580,6646,6466,6500,17311,131369.0,13473695.0
2017-09-20,6533,6533,6346,6393,53342,129213.0,13473695.0
2017-09-21,6393,6493,6386,6387,23616,129078.0,13473695.0
2017-09-22,6380,6386,6253,6367,22708,128674.0,13473695.0
2017-09-25,6366,6366,6093,6233,38210,125979.0,13473695.0
2017-09-26,6233,6280,6120,6233,19579,125979.0,13473695.0
2017-09-27,6233,6420,6186,6353,15405,128404.0,13473695.0
2017-09-28,6353,6386,6293,6333,11178,128000.0,13473695.0
2017-09-29,6333,6540,6326,6467,13785,130695.0,13473695.0
2017-10-10,6406,6526,6226,6333,82067,128000.0,13473695.0
2017-10-11,6333,6440,6193,6340,79067,129323.0,13598585.0
2017-10-12,6340,6400,6266,6340,4149,129323.0,13598585.0
2017-10-13,6340,6400,6240,6280,11347,128099.0,13598585.0
2017-10-16,6280,6340,6140,6160,33939,125651.0,13598585.0
2017-10-17,6160,6273,6160,6260,7089,127691.0,13598585.0
2017-10-18,6260,6260,6113,6247,10553,127419.0,13598585.0
2017-10-19,6246,6246,6126,6200,15970,126467.0,13598585.0
2017-10-20,6200,6253,6100,6227,22198,127011.0,13598585.0
2017-10-23,6233,6266,6140,6213,15526,126739.0,13598585.0
2017-10-24,6213,6246,6140,6213,37073,126739.0,13598585.0
2017-10-25,6266,6333,6186,6320,22629,128915.0,13598585.0
2017-10-26,6320,6506,6213,6487,58678,132314.0,13598585.0
2017-10-27,6473,6493,6320,6400,42093,130546.0,13598585.0
2017-10-30,6400,6433,6313,6387,45854,130274.0,13598585.0
2017-10-31,6386,6386,6166,6233,52922,127147.0,13598585.0
2017-11-01,6233,6240,6080,6107,47942,124563.0,13598585.0
2017-11-02,6113,6166,6086,6140,9161,125243.0,13598585.0
2017-11-03,6140,6233,6100,6213,11642,126739.0,13598585.0
2017-11-06,6213,6213,6146,6193,8391,126331.0,13598585.0
2017-11-07,6193,6226,6120,6180,19607,126059.0,13598585.0
2017-11-08,6140,6240,6106,6173,20876,125923.0,13598585.0
2017-11-09,6200,6240,6120,6227,19182,127011.0,13598585.0
2017-11-10,6226,6253,6146,6240,31983,132379.0,14143106.0
2017-11-13,6240,6260,6146,6247,53518,132521.0,14143106.0
2017-11-14,6273,6373,6200,6300,72946,133652.0,14143106.0
2017-11-15,6386,6560,6386,6433,67004,136481.0,14143106.0
2017-11-16,6500,6560,6433,6453,17855,136905.0,14143106.0
2017-11-17,6453,6766,6453,6667,170775,141431.0,14143106.0
2017-11-20,6733,7066,6666,6767,141518,143553.0,14143106.0
2017-11-21,6866,7033,6766,6900,108653,146381.0,14143106.0
2017-11-22,6933,7066,6833,6900,65496,146381.0,14143106.0
2017-11-23,6866,6966,6800,6900,38159,146381.0,14143106.0
2017-11-24,6900,6966,6766,6800,46726,144260.0,14143106.0
2017-11-27,6800,6900,6666,6833,37336,144967.0,14143106.0
2017-11-28,6833,6933,6766,6900,52856,146381.0,14143106.0
2017-11-29,6833,7000,6833,6867,40333,145674.0,14143106.0
2017-11-30,6833,7066,6733,6833,74827,144967.0,14143106.0
2017-12-01,6833,6866,6660,6700,30031,142138.0,14143106.0
2017-12-04,6666,6800,6566,6800,46259,144260.0,14143106.0
2017-12-05,6800,6800,6653,6767,21536,143553.0,14143106.0
2017-12-06,6766,6833,6666,6800,31828,144260.0,14143106.0
2017-12-07,6833,6833,6620,6627,23097,140582.0,14143106.0
2017-12-08,6640,6666,6486,6567,23644,139310.0,14143106.0
2017-12-11,6566,6666,6533,6567,21185,139310.0,14143106.0
2017-12-12,6566,6666,6440,6487,30422,137612.0,14143106.0
2017-12-13,6486,6546,6346,6547,105331,138885.0,14143106.0
2017-12-14,6546,6546,6400,6533,14411,138602.0,14143106.0
2017-12-15,6533,6546,6400,6513,10976,138178.0,14143106.0
2017-12-18,6513,6526,6333,6487,26364,137612.0,14143106.0
2017-12-19,6486,6546,6320,6540,19776,138744.0,14143106.0
2017-12-20,6533,6553,6400,6453,14776,136905.0,14143106.0
2017-12-21,6446,6453,6333,6420,24429,136198.0,14143106.0
2017-12-22,6400,6466,6333,6440,6385,136622.0,14143106.0
2017-12-26,6440,6513,6366,6487,27350,137612.0,14143106.0
2017-12-27,6486,6486,6333,6487,20745,137612.0,14143106.0
2017-12-28,6500,6513,6386,6480,17633,137471.0,14143106.0
2018-01-02,6440,6466,6333,6353,29784,134784.0,14143106.0
2018-01-03,6353,6460,6326,6427,21121,136340.0,14143106.0
2018-01-04,6413,6466,6333,6360,36136,134925.0,14143106.0
2018-01-05,6360,6446,6313,6447,11527,136764.0,14143106.0
2018-01-08,6446,6933,6413,6767,110898,143553.0,14143106.0
2018-01-09,6800,6833,6620,6700,36282,142138.0,14143106.0
2018-01-10,6666,6733,6500,6700,31557,142138.0,14143106.0
2018-01-11,6700,6833,6600,6613,56448,140300.0,14143106.0
2018-01-12,6613,6700,6560,6700,44047,142138.0,14143106.0
2018-01-15,6766,6766,6593,6700,17472,142138.0,14143106.0
2018-01-16,6633,6700,6533,6593,31506,139875.0,14143106.0
2018-01-17,6666,7666,6660,7333,836476,155574.0,14143106.0
2018-01-18,7466,7566,7266,7400,174031,156988.0,14143106.0
2018-01-19,7433,7533,7233,7233,138387,153453.0,14143106.0
2018-01-22,7300,7400,7200,7233,97447,153453.0,14143106.0
2018-01-23,7300,7366,6833,7000,226773,148503.0,14143106.0
2018-01-24,7000,7166,6966,7067,86948,149917.0,14143106.0
2018-01-25,7100,7366,7033,7367,106005,156281.0,14143106.0
2018-01-26,7400,7666,7266,7433,164705,157696.0,14143106.0
2018-01-29,7466,7533,7233,7367,75576,156281.0,14143106.0
2018-01-30,7333,7433,7066,7400,138461,156988.0,14143106.0
2018-01-31,7533,8233,7533,7667,788017,162646.0,14143106.0
2018-02-01,7700,7900,7533,7733,129708,164060.0,14143106.0
2018-02-02,7700,7766,7433,7533,99116,159817.0,14143106.0
2018-02-05,7333,7433,6933,7067,247389,149917.0,14143106.0
2018-02-06,6833,7200,6666,7200,185617,152746.0,14143106.0
2018-02-07,7200,7300,7033,7033,103221,149210.0,14143106.0
2018-02-08,7000,7366,7000,7300,50677,154867.0,14143106.0
2018-02-09,7066,7200,6933,7100,27837,150624.0,14143106.0
2018-02-12,7166,7266,7100,7133,36027,151331.0,14143106.0
2018-02-13,7166,7333,7100,7200,57073,152746.0,14143106.0
2018-02-14,7200,7433,7100,7433,41876,157696.0,14143106.0
2018-02-19,7466,7600,7366,7467,35863,158403.0,14143106.0
2018-02-20,7433,7500,7300,7367,25215,156281.0,14143106.0
2018-02-21,7366,7633,7366,7567,65901,160524.0,14143106.0
2018-02-22,7566,7633,7400,7567,42964,160524.0,14143106.0
2018-02-23,7700,7933,7600,7733,108874,164060.0,14143106.0
2018-02-26,8000,8200,7533,7633,184066,161939.0,14143106.0
2018-02-27,7700,7800,7500,7733,97071,164060.0,14143106.0
2018-02-28,7733,7800,7566,7600,53268,161231.0,14143106.0
2018-03-02,7500,7700,7433,7567,52040,160524.0,14143106.0
2018-03-05,7566,7666,7466,7567,61657,160524.0,14143106.0
2018-03-06,7600,7600,7333,7533,49720,159817.0,14143106.0
2018-03-07,7466,7600,7133,7267,117960,154160.0,14143106.0
2018-03-08,7266,7466,7266,7400,39532,156988.0,14143106.0
2018-03-09,7400,7500,7333,7433,30195,157696.0,14143106.0
2018-03-12,7466,7600,7400,7500,72933,159110.0,14143106.0
2018-03-13,7500,7566,7266,7400,132252,156988.0,14143106.0
2018-03-14,7433,7600,7300,7500,136062,159110.0,14143106.0
2018-03-15,7533,7666,7366,7633,127743,161939.0,14143106.0
2018-03-16,7633,7733,7466,7600,99860,161231.0,14143106.0
2018-03-19,7666,7666,7366,7433,56697,157696.0,14143106.0
2018-03-20,7433,7500,7400,7400,33339,156988.0,14143106.0
2018-03-21,7466,7466,7333,7433,52366,157696.0,14143106.0
2018-03-22,7500,7500,7233,7333,62197,155574.0,14143106.0
2018-03-23,7166,7300,6900,6933,92139,147088.0,14143106.0
2018-03-26,6900,7100,6833,6933,61888,147088.0,14143106.0
2018-03-27,7100,7300,7000,7300,68115,154867.0,14143106.0
2018-03-28,7266,7266,7033,7067,39410,149917.0,14143106.0
2018-03-29,7166,7166,7000,7133,68120,151331.0,14143106.0
