태웅(044490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-29,15350,15500,15050,15250,42827,277022.0,18165368.0
2015-01-30,15250,15500,14900,15000,43379,272481.0,18165368.0
2015-02-02,15000,15550,15000,15300,56591,277930.0,18165368.0
2015-02-03,15600,16600,15450,16600,226091,301545.0,18165368.0
2015-02-04,16900,17100,16500,16900,132045,306995.0,18165368.0
2015-02-05,17000,17650,16700,16800,146267,305178.0,18165368.0
2015-02-06,16950,17400,16800,17200,73612,312444.0,18165368.0
2015-02-09,17150,17650,17000,17450,78809,316986.0,18165368.0
2015-02-10,17250,17550,16850,16900,38487,306995.0,18165368.0
2015-02-11,16950,17100,16750,17100,51267,310628.0,18165368.0
2015-02-12,17000,17100,16700,17000,42155,308811.0,18165368.0
2015-02-13,17050,17150,16700,16850,36191,306086.0,18165368.0
2015-02-16,16850,17300,16600,17050,59453,309720.0,18165368.0
2015-02-17,17400,17450,17000,17050,37440,309720.0,18165368.0
2015-02-23,17350,17350,16750,17000,48119,308811.0,18165368.0
2015-02-24,17000,17300,16850,17000,44623,308811.0,18165368.0
2015-02-25,16950,17250,16850,17050,47911,309720.0,18165368.0
2015-02-26,17200,18200,17050,18000,139550,326977.0,18165368.0
2015-02-27,18150,18200,17700,18000,66984,326977.0,18165368.0
2015-03-02,17900,18800,17900,18800,115261,341509.0,18165368.0
2015-03-03,18900,18950,18300,18700,95284,339692.0,18165368.0
2015-03-04,18500,19050,18250,18500,82279,336059.0,18165368.0
2015-03-05,18300,18500,17800,17850,68864,324252.0,18165368.0
2015-03-06,17900,18800,17900,18450,79657,335151.0,18165368.0
2015-03-09,18450,18750,17800,17900,57065,325160.0,18165368.0
2015-03-10,18200,18250,17450,17700,66963,321527.0,18165368.0
2015-03-11,17450,17450,17050,17250,46262,313353.0,18165368.0
2015-03-12,17100,17400,16950,17100,46526,310628.0,18165368.0
2015-03-13,17300,18200,17250,17700,70471,321527.0,18165368.0
2015-03-16,17850,17950,17300,17300,36805,314261.0,18165368.0
2015-03-17,17200,17450,16950,17200,56200,312444.0,18165368.0
2015-03-18,17400,17400,17000,17100,37616,310628.0,18165368.0
2015-03-19,17250,17550,17000,17000,49101,308811.0,18165368.0
2015-03-20,17000,17050,16550,16750,63275,304270.0,18165368.0
2015-03-23,17000,17100,16750,17100,39781,310628.0,18165368.0
2015-03-24,17100,17100,16900,16900,28568,306995.0,18165368.0
2015-03-25,17050,17050,16600,16600,43115,301545.0,18165368.0
2015-03-26,16500,16750,16450,16700,35205,303362.0,18165368.0
2015-03-27,16950,16950,16200,16300,67000,296095.0,18165368.0
2015-03-30,16200,16400,16100,16350,42393,297004.0,18165368.0
2015-03-31,16400,16700,16350,16700,35134,303362.0,18165368.0
2015-04-01,16700,16700,16400,16450,27304,298820.0,18165368.0
2015-04-02,16550,16550,15850,16200,65375,294279.0,18165368.0
2015-04-03,16300,16550,16200,16350,41160,297004.0,18165368.0
2015-04-06,16350,17350,16150,16850,112700,306086.0,18165368.0
2015-04-07,17150,17300,16850,17050,61992,309720.0,18165368.0
2015-04-08,17050,17500,16900,17350,82606,315169.0,18165368.0
2015-04-09,17200,17450,17150,17350,44442,315169.0,18165368.0
2015-04-10,17400,17550,17100,17100,57701,310628.0,18165368.0
2015-04-13,17150,17950,17150,17800,124935,323344.0,18165368.0
2015-04-14,17900,18000,17400,17500,79526,317894.0,18165368.0
2015-04-15,17800,17850,17500,17600,69544,319710.0,18165368.0
2015-04-16,17800,18400,17700,17750,145262,322435.0,18165368.0
2015-04-17,18000,18100,17450,17600,97769,319710.0,18165368.0
2015-04-20,17500,17850,17300,17800,59999,323344.0,18165368.0
2015-04-21,17850,18150,17550,17550,60270,318802.0,18165368.0
2015-04-22,17500,17800,16500,17100,119561,310628.0,18165368.0
2015-04-23,17300,17300,16700,16800,63415,305178.0,18165368.0
2015-04-24,16900,17000,16650,16700,39559,303362.0,18165368.0
2015-04-27,16700,17050,16700,17050,31963,309720.0,18165368.0
2015-04-28,17100,17200,16750,16900,39954,306995.0,18165368.0
2015-04-29,16950,16950,16650,16650,37275,302453.0,18165368.0
2015-04-30,16600,16700,16250,16450,58038,298820.0,18165368.0
2015-05-04,16450,16500,16100,16150,32560,293371.0,18165368.0
2015-05-06,15950,16250,15550,15650,72600,284288.0,18165368.0
2015-05-07,15500,15800,15400,15750,59293,286105.0,18165368.0
2015-05-08,15800,16150,15700,16100,32784,292462.0,18165368.0
2015-05-11,16200,16500,16000,16150,44978,293371.0,18165368.0
2015-05-12,16150,16300,15900,16100,22205,292462.0,18165368.0
2015-05-13,16100,16200,15850,16150,28931,293371.0,18165368.0
2015-05-14,16200,16500,16050,16400,38468,297912.0,18165368.0
2015-05-15,16500,16500,16200,16450,36871,298820.0,18165368.0
2015-05-18,16200,16300,15800,15800,40142,287013.0,18165368.0
2015-05-19,15900,15900,15450,15750,49973,286105.0,18165368.0
2015-05-20,15800,15850,15550,15600,28093,283380.0,18165368.0
2015-05-21,15700,15950,15450,15950,36897,289738.0,18165368.0
2015-05-22,15900,16650,15850,16400,67095,297912.0,18165368.0
2015-05-26,16550,16600,16150,16450,30581,298820.0,18165368.0
2015-05-27,16450,16550,16300,16450,48550,298820.0,18165368.0
2015-05-28,16650,16750,16200,16300,40325,296095.0,18165368.0
2015-05-29,16100,16450,15800,15900,40518,288829.0,18165368.0
2015-06-01,16100,16100,15600,15750,33069,286105.0,18165368.0
2015-06-02,15900,16000,15600,15850,42258,287921.0,18165368.0
2015-06-03,15650,15850,15300,15400,44174,279747.0,18165368.0
2015-06-04,15450,15600,15000,15150,38001,275205.0,18165368.0
2015-06-05,15250,15300,14850,15200,41975,276114.0,18165368.0
2015-06-08,15050,16200,15000,16100,62195,292462.0,18165368.0
2015-06-09,16050,16150,15850,16050,18858,291554.0,18165368.0
2015-06-10,16050,16150,15800,16100,26276,292462.0,18165368.0
2015-06-11,16100,16300,15800,16200,37187,294279.0,18165368.0
2015-06-12,16300,16300,15800,15800,26335,287013.0,18165368.0
2015-06-15,15750,15950,15550,15550,19694,282471.0,18165368.0
2015-06-16,15500,15650,15200,15400,35701,279747.0,18165368.0
2015-06-17,15300,15950,15300,15950,41349,289738.0,18165368.0
2015-06-18,16000,16450,15700,16300,56893,296095.0,18165368.0
2015-06-19,16200,16800,16050,16450,55379,298820.0,18165368.0
2015-06-22,16500,16600,16150,16200,32300,294279.0,18165368.0
2015-06-23,16300,17250,16250,17150,127503,311536.0,18165368.0
2015-06-24,17050,17550,16950,16950,62115,307903.0,18165368.0
2015-06-25,16900,17350,16700,17100,45074,310628.0,18165368.0
2015-06-26,17000,17150,16500,16500,53683,299729.0,18165368.0
2015-06-29,16150,16350,15850,16050,47661,291554.0,18165368.0
2015-06-30,16100,16450,16000,16450,37859,298820.0,18165368.0
2015-07-01,16550,17200,16550,17100,64568,310628.0,18165368.0
2015-07-02,17100,17350,17050,17250,58913,313353.0,18165368.0
2015-07-03,17250,17750,17250,17500,89842,317894.0,18165368.0
2015-07-06,17350,17900,17100,17400,69754,316077.0,18165368.0
2015-07-07,17400,17650,16800,17100,83950,310628.0,18165368.0
2015-07-08,17300,19650,17200,19200,483713,348775.0,18165368.0
2015-07-09,19050,19100,18100,18500,173313,336059.0,18165368.0
2015-07-10,19000,20450,18550,19850,443041,360583.0,18165368.0
2015-07-13,19850,20200,19550,20150,162770,366032.0,18165368.0
2015-07-14,20500,20550,19700,20050,123221,364216.0,18165368.0
2015-07-15,19950,20300,18800,19050,245537,346050.0,18165368.0
2015-07-16,19250,20350,19000,20050,174546,364216.0,18165368.0
2015-07-17,20100,20200,19600,19900,90357,361491.0,18165368.0
2015-07-20,19700,19750,19000,19150,94638,347867.0,18165368.0
2015-07-21,19400,19800,19000,19200,92406,348775.0,18165368.0
2015-07-22,19000,19150,18500,18900,97257,343325.0,18165368.0
2015-07-23,19000,19750,18550,19650,116152,356949.0,18165368.0
2015-07-24,19650,19650,18800,18850,71060,342417.0,18165368.0
2015-07-27,18850,18850,17300,17400,165698,316077.0,18165368.0
2015-07-28,17250,17950,17250,17850,75590,324252.0,18165368.0
2015-07-29,17850,17950,17400,17600,47569,319710.0,18165368.0
2015-07-30,17550,17800,17150,17150,46637,311536.0,18165368.0
2015-07-31,17300,17850,17100,17400,32328,316077.0,18165368.0
2015-08-03,17350,17500,16500,16700,75227,303362.0,18165368.0
2015-08-04,16450,17300,16450,16900,40555,306995.0,18165368.0
2015-08-05,16850,17300,16750,17200,24996,312444.0,18165368.0
2015-08-06,17100,17250,16550,16600,56072,301545.0,18165368.0
2015-08-07,16400,16650,16250,16550,42928,300637.0,18165368.0
2015-08-10,16500,16700,16100,16500,35077,299729.0,18165368.0
2015-08-11,16550,16650,15900,15900,36161,288829.0,18165368.0
2015-08-12,15700,16650,15550,16650,49647,302453.0,18165368.0
2015-08-13,16450,16800,16100,16650,25238,302453.0,18165368.0
2015-08-17,16650,16900,16300,16500,21372,299729.0,18165368.0
2015-08-18,16500,16500,15700,15950,30560,289738.0,18165368.0
2015-08-19,15700,15900,15100,15600,56305,283380.0,18165368.0
2015-08-20,15400,15900,15250,15450,42107,280655.0,18165368.0
2015-08-21,14450,15250,14450,14500,62705,263398.0,18165368.0
2015-08-24,14000,14850,13750,13900,62470,252499.0,18165368.0
2015-08-25,13950,14650,13900,14450,57149,262490.0,18165368.0
2015-08-26,14650,14650,14300,14600,41314,265214.0,18165368.0
2015-08-27,14900,15100,14600,14700,39423,267031.0,18165368.0
2015-08-28,15000,15400,14800,15350,32048,278838.0,18165368.0
2015-08-31,15350,15350,14950,15000,20130,272481.0,18165368.0
2015-09-01,15000,15200,14750,15000,27687,272481.0,18165368.0
2015-09-02,14600,14800,14350,14800,43894,268847.0,18165368.0
2015-09-03,15000,15000,14550,14650,17407,266123.0,18165368.0
2015-09-04,14700,14850,14500,14600,24599,265214.0,18165368.0
2015-09-07,14600,15000,14450,14500,19931,263398.0,18165368.0
2015-09-08,14400,14700,14250,14600,23253,265214.0,18165368.0
2015-09-09,14700,14950,14700,14950,14814,271572.0,18165368.0
2015-09-10,14900,15150,14800,14950,14583,271572.0,18165368.0
2015-09-11,15050,15700,15050,15400,32548,279747.0,18165368.0
2015-09-14,15450,15500,14900,15000,22444,272481.0,18165368.0
2015-09-15,14900,15300,14900,15100,10686,274297.0,18165368.0
2015-09-16,15150,15550,15150,15400,22920,279747.0,18165368.0
2015-09-17,15400,15600,15250,15350,25397,278838.0,18165368.0
2015-09-18,15500,15550,15000,15300,26327,277930.0,18165368.0
2015-09-21,15100,15200,15000,15200,12430,276114.0,18165368.0
2015-09-22,15150,15250,15000,15150,21894,275205.0,18165368.0
2015-09-23,15100,15150,14950,14950,20327,271572.0,18165368.0
2015-09-24,15000,15250,14650,15200,24871,276114.0,18165368.0
2015-09-25,15200,15200,14900,14950,18322,271572.0,18165368.0
2015-09-30,14800,15050,14650,14900,20921,270664.0,18165368.0
2015-10-01,15300,15300,14900,15050,19921,273389.0,18165368.0
2015-10-02,15100,15150,14850,14950,13361,271572.0,18165368.0
2015-10-05,15000,15150,14950,15000,15405,272481.0,18165368.0
2015-10-06,15100,15250,15000,15100,24658,274297.0,18165368.0
2015-10-07,15150,15300,15050,15200,13919,276114.0,18165368.0
2015-10-08,15300,15600,15150,15450,34285,280655.0,18165368.0
2015-10-12,15650,15750,15400,15600,32254,283380.0,18165368.0
2015-10-13,15600,15650,15300,15600,22644,283380.0,18165368.0
2015-10-14,15400,15550,15200,15200,18760,276114.0,18165368.0
2015-10-15,15150,15500,15100,15500,11978,281563.0,18165368.0
2015-10-16,15400,15600,15300,15300,13489,277930.0,18165368.0
2015-10-19,15350,15700,15250,15550,17072,282471.0,18165368.0
2015-10-20,15650,15650,15400,15600,13222,283380.0,18165368.0
2015-10-21,15600,16150,15450,16100,36903,292462.0,18165368.0
2015-10-22,16100,16100,15600,15900,29461,288829.0,18165368.0
2015-10-23,16000,16550,15950,15950,57278,289738.0,18165368.0
2015-10-26,16100,16350,15850,15950,23869,289738.0,18165368.0
2015-10-27,15950,16100,15600,15600,23354,283380.0,18165368.0
2015-10-28,15600,16000,14650,14850,53116,269756.0,18165368.0
2015-10-29,14950,15050,14600,14850,29046,269756.0,18165368.0
2015-10-30,14850,15000,14750,15000,18088,272481.0,18165368.0
2015-11-02,15000,15300,14850,15150,27444,275205.0,18165368.0
2015-11-03,15200,15550,15200,15500,19219,281563.0,18165368.0
2015-11-04,15500,15900,15350,15900,29670,288829.0,18165368.0
2015-11-05,15900,16100,15750,15750,22853,286105.0,18165368.0
2015-11-06,15900,15900,15450,15600,13848,283380.0,18165368.0
2015-11-09,15600,15600,14500,15050,17343,273389.0,18165368.0
2015-11-10,14650,15000,14600,14850,29565,269756.0,18165368.0
2015-11-11,14800,15050,14650,14750,13820,267939.0,18165368.0
2015-11-12,14700,14900,14350,14400,28578,261581.0,18165368.0
2015-11-13,14450,14600,14050,14600,28114,265214.0,18165368.0
2015-11-16,14500,14500,14150,14150,14212,257040.0,18165368.0
2015-11-17,14250,14700,14250,14500,8389,263398.0,18165368.0
2015-11-18,14500,14600,14200,14450,11980,262490.0,18165368.0
2015-11-19,14650,14650,14200,14450,20729,262490.0,18165368.0
2015-11-20,14600,14650,14300,14600,14251,265214.0,18165368.0
2015-11-23,14600,14900,14350,14450,13616,262490.0,18165368.0
2015-11-24,14500,14750,14350,14350,18201,260673.0,18165368.0
2015-11-25,14400,14650,14350,14400,22737,261581.0,18165368.0
2015-11-26,14550,14700,14400,14700,19750,267031.0,18165368.0
2015-11-27,14750,14800,14550,14650,8490,266123.0,18165368.0
2015-11-30,14700,14700,14350,14500,21713,263398.0,18165368.0
2015-12-01,14650,14700,14350,14550,17491,264306.0,18165368.0
2015-12-02,14650,15200,14550,14750,32366,267939.0,18165368.0
2015-12-03,14750,14950,14600,14750,9940,267939.0,18165368.0
2015-12-04,14600,14900,14600,14600,17651,265214.0,18165368.0
2015-12-07,14850,14850,14400,14500,13616,263398.0,18165368.0
2015-12-08,14550,14550,14150,14400,19766,261581.0,18165368.0
2015-12-09,14200,14400,14100,14150,17346,257040.0,18165368.0
2015-12-10,14000,14200,14000,14200,24106,257948.0,18165368.0
2015-12-11,14300,14300,14000,14000,11591,254315.0,18165368.0
2015-12-14,14050,15150,14050,14500,52329,263398.0,18165368.0
2015-12-15,14500,14900,14500,14800,18866,268847.0,18165368.0
2015-12-16,14900,15300,14800,15150,25369,275205.0,18165368.0
2015-12-17,15350,15800,15000,15000,39994,272481.0,18165368.0
2015-12-18,15200,15400,14850,15200,17232,276114.0,18165368.0
2015-12-21,15200,15400,15000,15300,12033,277930.0,18165368.0
2015-12-22,15300,16000,15250,15800,54252,287013.0,18165368.0
2015-12-23,15950,15950,15400,15400,23962,279747.0,18165368.0
2015-12-24,15500,15800,15350,15350,22309,278838.0,18165368.0
2015-12-28,15400,15550,15100,15400,18564,279747.0,18165368.0
2015-12-29,15450,15950,15400,15700,12085,285196.0,18165368.0
2015-12-30,15800,16100,15500,16000,26114,290646.0,18165368.0
2016-01-04,15850,16000,15300,15300,20953,277930.0,18165368.0
2016-01-05,15150,15550,15000,15500,31748,281563.0,18165368.0
2016-01-06,15400,15500,15150,15200,21326,276114.0,18165368.0
2016-01-07,15150,15400,14750,15300,41462,277930.0,18165368.0
2016-01-08,15300,15350,14900,15200,26711,276114.0,18165368.0
2016-01-11,15250,15300,14800,14800,31035,268847.0,18165368.0
2016-01-12,14900,15050,14650,14900,12970,270664.0,18165368.0
2016-01-13,14900,15250,14850,15150,12440,275205.0,18165368.0
2016-01-14,15000,15050,14750,14900,20000,270664.0,18165368.0
2016-01-15,15100,15150,14650,14700,10294,267031.0,18165368.0
2016-01-18,14600,14800,14300,14400,16738,261581.0,18165368.0
2016-01-19,14450,14500,14150,14200,16487,257948.0,18165368.0
2016-01-20,14200,14500,12800,13050,118002,237058.0,18165368.0
2016-01-21,13250,13250,12700,12850,43689,233425.0,18165368.0
2016-01-22,13050,13200,12900,13100,31445,237966.0,18165368.0
2016-01-25,13300,13350,13100,13150,24511,238875.0,18165368.0
2016-01-26,13000,13350,12900,12950,12872,235242.0,18165368.0
2016-01-27,13050,13250,12950,13050,22785,237058.0,18165368.0
2016-01-28,13050,13250,12900,13250,18240,240691.0,18165368.0
2016-01-29,13300,13650,13150,13650,22080,247957.0,18165368.0
2016-02-01,13650,13800,13450,13550,22757,246141.0,18165368.0
2016-02-02,13400,13500,13150,13350,29655,242508.0,18165368.0
2016-02-03,13200,13300,12950,13100,17736,237966.0,18165368.0
2016-02-04,12950,13350,12950,13300,26296,241599.0,18165368.0
2016-02-05,13300,13450,13200,13350,17277,242508.0,18165368.0
2016-02-11,12950,13100,12900,12950,23158,235242.0,18165368.0
2016-02-12,12800,12950,12250,12700,50511,230700.0,18165368.0
2016-02-15,12600,13200,12600,13200,18487,239783.0,18165368.0
2016-02-16,13250,13350,12900,13200,23825,239783.0,18165368.0
2016-02-17,13050,13400,13000,13150,18524,238875.0,18165368.0
2016-02-18,13350,13600,13250,13250,23468,240691.0,18165368.0
2016-02-19,13250,13550,13100,13350,14471,242508.0,18165368.0
2016-02-22,13350,13600,13250,13500,17855,245232.0,18165368.0
2016-02-23,13450,14400,13450,14100,77871,256132.0,18165368.0
2016-02-24,13950,14200,13900,14150,19421,257040.0,18165368.0
2016-02-25,14050,14350,14000,14250,22729,258856.0,18165368.0
2016-02-26,14350,15050,14150,14600,42815,265214.0,18165368.0
2016-02-29,14650,15100,14550,15000,39419,272481.0,18165368.0
2016-03-02,15000,15250,14850,14950,27117,271572.0,18165368.0
2016-03-03,15050,15300,14900,15200,26502,276114.0,18165368.0
2016-03-04,15200,15400,15150,15400,20864,279747.0,18165368.0
2016-03-07,15200,15600,15100,15350,33720,278838.0,18165368.0
2016-03-08,15200,15500,15000,15200,22865,276114.0,18165368.0
2016-03-09,15300,15800,15250,15600,43396,283380.0,18165368.0
2016-03-10,15600,16200,15600,16150,61942,293371.0,18165368.0
2016-03-11,16350,16550,16000,16250,33477,295187.0,18165368.0
2016-03-14,16500,16500,15850,16250,25635,295187.0,18165368.0
2016-03-15,16300,16650,16050,16350,23202,297004.0,18165368.0
2016-03-16,16350,16500,15950,15950,19501,289738.0,18165368.0
2016-03-17,15900,16450,15800,15850,22015,287921.0,18165368.0
2016-03-18,16000,16100,15700,15800,12090,287013.0,18165368.0
2016-03-21,15800,16300,15750,16100,20992,292462.0,18165368.0
2016-03-22,16050,16250,15850,16150,23205,293371.0,18165368.0
2016-03-23,16150,17250,16150,17250,93871,313353.0,18165368.0
2016-03-24,17250,18350,17100,17650,116280,320619.0,18165368.0
2016-03-25,17650,17900,17450,17750,30375,322435.0,18165368.0
2016-03-28,17750,17750,17200,17350,27154,315169.0,18165368.0
2016-03-29,17500,17600,16950,17450,36691,316986.0,18165368.0
2016-03-30,17550,18400,17300,18150,76751,329701.0,18165368.0
2016-03-31,18450,18550,18000,18150,54068,329701.0,18165368.0
2016-04-01,18250,18350,17550,17550,27800,318802.0,18165368.0
2016-04-04,17400,17800,17400,17700,27499,321527.0,18165368.0
2016-04-05,17750,17900,17300,17850,32914,324252.0,18165368.0
2016-04-06,17600,17950,17600,17900,20667,325160.0,18165368.0
2016-04-07,17950,18600,17750,18550,50896,336968.0,18165368.0
2016-04-08,18400,18800,17900,18800,60313,341509.0,18165368.0
2016-04-11,18950,18950,18400,18650,38790,338784.0,18165368.0
2016-04-12,18500,18650,18250,18500,31271,336059.0,18165368.0
2016-04-14,18400,18850,18400,18550,33024,336968.0,18165368.0
2016-04-15,18400,18800,18300,18450,18324,335151.0,18165368.0
2016-04-18,18100,18700,18000,18450,30245,335151.0,18165368.0
2016-04-19,18350,18750,18150,18500,39415,336059.0,18165368.0
2016-04-20,18500,19850,18050,19350,88823,351500.0,18165368.0
2016-04-21,19500,19750,18750,19550,83002,355133.0,18165368.0
2016-04-22,19350,19650,18700,18900,60315,343325.0,18165368.0
2016-04-25,18550,19350,18400,18950,42984,344234.0,18165368.0
2016-04-26,18950,19050,18000,18000,72212,326977.0,18165368.0
2016-04-27,18000,18350,17800,17950,28236,326068.0,18165368.0
2016-04-28,18200,18500,17650,17650,34888,320619.0,18165368.0
2016-04-29,17550,18300,17400,18250,24573,331518.0,18165368.0
2016-05-02,18000,18350,17750,17800,23299,323344.0,18165368.0
2016-05-03,18000,18400,17850,18300,20090,332426.0,18165368.0
2016-05-04,18300,18850,18300,18450,41235,335151.0,18165368.0
2016-05-09,18900,18900,17550,17550,36249,318802.0,18165368.0
2016-05-10,17650,18200,17600,18150,26471,329701.0,18165368.0
2016-05-11,18000,18350,17750,18050,12862,327885.0,18165368.0
2016-05-12,18100,18150,17800,17900,22374,325160.0,18165368.0
2016-05-13,18200,18200,17900,17950,17850,326068.0,18165368.0
2016-05-16,17950,18500,17600,18500,39708,336059.0,18165368.0
2016-05-17,18800,18800,17750,18050,27461,327885.0,18165368.0
2016-05-18,18050,18050,17600,17700,24994,321527.0,18165368.0
2016-05-19,17550,17650,17150,17400,38975,316077.0,18165368.0
2016-05-20,17150,17750,17150,17500,21833,317894.0,18165368.0
2016-05-23,17600,17600,17000,17250,24705,313353.0,18165368.0
2016-05-24,17100,17300,16500,16750,47738,304270.0,18165368.0
2016-05-25,16900,16950,16400,16800,35278,305178.0,18165368.0
2016-05-26,16800,17100,16700,17050,26754,309720.0,18165368.0
2016-05-27,16900,17150,16750,17150,13242,311536.0,18165368.0
2016-05-30,17150,17350,16950,17000,15498,308811.0,18165368.0
2016-05-31,17000,17750,17000,17750,25068,322435.0,18165368.0
2016-06-01,17750,18350,17500,18150,29044,329701.0,18165368.0
2016-06-02,18200,18350,17700,17700,23063,321527.0,18165368.0
2016-06-03,17650,17950,17200,17250,25957,313353.0,18165368.0
2016-06-07,17250,17450,17000,17400,24913,316077.0,18165368.0
2016-06-08,17550,17600,17000,17300,22744,314261.0,18165368.0
2016-06-09,17500,17800,16700,17800,52093,323344.0,18165368.0
2016-06-10,17350,17400,16850,16950,28769,307903.0,18165368.0
2016-06-13,16800,17300,16700,17150,30683,311536.0,18165368.0
2016-06-14,17050,17450,17000,17400,33345,316077.0,18165368.0
2016-06-15,17400,17400,17000,17300,31182,314261.0,18165368.0
2016-06-16,17150,17450,16550,16900,39426,306995.0,18165368.0
2016-06-17,17100,17200,16750,17200,32562,312444.0,18165368.0
2016-06-20,17250,17400,17100,17300,22685,314261.0,18165368.0
2016-06-21,17350,18550,17250,18550,91686,336968.0,18165368.0
2016-06-22,18600,19450,18300,18750,103007,340601.0,18165368.0
2016-06-23,18650,18750,18200,18500,40897,336059.0,18165368.0
2016-06-24,18700,19150,17500,17550,154643,318802.0,18165368.0
2016-06-27,17000,18200,17000,17750,73886,322435.0,18165368.0
2016-06-28,17750,18300,17500,18250,43622,331518.0,18165368.0
2016-06-29,18200,18650,18000,18000,42310,326977.0,18165368.0
2016-06-30,18050,18800,18050,18150,47048,329701.0,18165368.0
2016-07-01,18150,18550,18150,18450,40617,335151.0,18165368.0
2016-07-04,18550,18550,18250,18350,47210,333335.0,18165368.0
2016-07-05,18450,22250,18200,20550,1282597,373298.0,18165368.0
2016-07-06,20550,20650,19800,20550,281357,373298.0,18165368.0
2016-07-07,20600,21500,20300,21000,296784,381473.0,18165368.0
2016-07-08,21000,21150,20400,20800,78425,377840.0,18165368.0
2016-07-11,20900,21750,20800,21300,152009,386922.0,18165368.0
2016-07-12,21400,21500,20600,20700,92860,376023.0,18165368.0
2016-07-13,20700,21050,20350,20550,78843,373298.0,18165368.0
2016-07-14,20700,21000,20350,20900,75421,379656.0,18165368.0
2016-07-15,21200,21200,20300,20550,57287,373298.0,18165368.0
2016-07-18,20550,20600,19950,20350,63278,369665.0,18165368.0
2016-07-19,20350,20500,20150,20400,51079,370574.0,18165368.0
2016-07-20,20450,20650,20100,20100,78771,365124.0,18165368.0
2016-07-21,20500,21600,20200,21100,203312,383289.0,18165368.0
2016-07-22,21350,22100,20950,22100,184094,401455.0,18165368.0
2016-07-25,22100,22200,21500,21700,85250,394188.0,18165368.0
2016-07-26,21700,21850,21250,21700,70499,394188.0,18165368.0
2016-07-27,21700,21700,20850,21200,79949,385106.0,18165368.0
2016-07-28,21200,21500,20850,21500,55552,390555.0,18165368.0
2016-07-29,21700,21900,21200,21250,31010,386014.0,18165368.0
2016-08-01,21500,22950,21250,22800,247113,414170.0,18165368.0
2016-08-02,22900,23100,22550,23000,130053,417803.0,18165368.0
2016-08-03,22700,23100,22250,22700,85736,412354.0,18165368.0
2016-08-04,22650,23000,22450,22700,73730,412354.0,18165368.0
2016-08-05,22650,23400,22400,22700,165842,412354.0,18165368.0
2016-08-08,22900,23900,22700,23250,175638,422345.0,18165368.0
2016-08-09,23200,23500,22600,22900,122276,415987.0,18165368.0
2016-08-10,22700,23050,22550,22600,66198,410537.0,18165368.0
2016-08-11,22400,22600,22200,22500,39294,408721.0,18165368.0
2016-08-12,22400,23450,22400,23450,88345,425978.0,18165368.0
2016-08-16,23800,24050,23050,23050,93004,418712.0,18165368.0
2016-08-17,23250,25200,23150,24900,372352,452318.0,18165368.0
2016-08-18,25050,30700,24900,29000,1552358,526796.0,18165368.0
2016-08-19,28400,29200,27750,28700,465619,521346.0,18165368.0
2016-08-22,28700,29600,28100,29100,382269,528612.0,18165368.0
2016-08-23,28000,28400,26600,26700,582078,485015.0,18165368.0
2016-08-24,26900,27500,26100,27500,228811,499548.0,18165368.0
2016-08-25,27450,27450,26400,27250,141598,495006.0,18165368.0
2016-08-26,26950,27550,26700,27250,120277,495006.0,18165368.0
2016-08-29,27300,27450,26000,26500,125491,481382.0,18165368.0
2016-08-30,26550,28150,26550,27200,244417,494098.0,18165368.0
2016-08-31,27350,27600,26800,27300,91702,495915.0,18165368.0
2016-09-01,27600,27600,26350,26800,105372,486832.0,18165368.0
2016-09-02,26900,27600,26850,27450,87179,498639.0,18165368.0
2016-09-05,27700,28150,27450,27500,112668,499548.0,18165368.0
2016-09-06,27700,27750,27100,27450,69755,498639.0,18165368.0
2016-09-07,27600,27950,26900,27200,102695,495399.0,18213212.0
2016-09-08,27400,27500,25900,26400,158787,480829.0,18213212.0
2016-09-09,25900,26250,24400,25150,240360,458062.0,18213212.0
2016-09-12,24400,25500,24350,24700,107194,449866.0,18213212.0
2016-09-13,25300,26350,25200,25850,105080,471430.0,18237134.0
2016-09-19,25850,26350,25200,25850,77019,471430.0,18237134.0
2016-09-20,26000,26200,25450,25700,39759,468694.0,18237134.0
2016-09-21,25450,26000,25400,25900,50177,472342.0,18237134.0
2016-09-22,26200,26200,25500,25600,49569,466871.0,18237134.0
2016-09-23,25700,25700,24850,25150,104988,458664.0,18237134.0
2016-09-26,25150,25600,24800,25350,67843,462311.0,18237134.0
2016-09-27,25300,26500,24850,26450,102247,482372.0,18237134.0
2016-09-28,26600,26650,25800,26150,80309,476901.0,18237134.0
2016-09-29,26250,26300,25400,25400,102895,463223.0,18237134.0
2016-09-30,25300,25550,24300,24300,127761,443162.0,18237134.0
2016-10-04,24450,24850,23500,23550,155795,429485.0,18237134.0
2016-10-05,23500,24100,22900,23700,133033,432220.0,18237134.0
2016-10-06,23850,23950,22950,23450,87394,427661.0,18237134.0
2016-10-07,23450,23800,22950,23550,74536,429485.0,18237134.0
2016-10-10,23350,24750,23350,24750,96927,451369.0,18237134.0
2016-10-11,24500,25250,24350,24550,76160,447722.0,18237134.0
2016-10-12,24600,25600,24350,24700,77331,450457.0,18237134.0
2016-10-13,25200,26200,24700,25700,169723,468694.0,18237134.0
2016-10-14,25750,26500,25350,26300,122485,479637.0,18237134.0
2016-10-17,26250,26600,26000,26100,103899,475989.0,18237134.0
