모다(149940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-25,6130,6150,5620,5750,429098,56442.0,9816000.0
2016-02-26,5800,5980,5760,5960,196583,58503.0,9816000.0
2016-02-29,5960,6550,5940,6370,505037,62528.0,9816000.0
2016-03-02,6420,6490,6200,6330,232384,62135.0,9816000.0
2016-03-03,6340,6620,6230,6500,315191,63804.0,9816000.0
2016-03-04,6550,6550,6350,6400,156371,62822.0,9816000.0
2016-03-07,6400,6450,6150,6160,261280,60467.0,9816000.0
2016-03-08,6140,6550,6140,6500,270719,63804.0,9816000.0
2016-03-09,6530,7490,6500,7300,1727401,71657.0,9816000.0
2016-03-10,7410,7490,7090,7180,644052,70479.0,9816000.0
2016-03-11,7200,7920,6960,7780,844077,76368.0,9816000.0
2016-03-14,7910,8800,7840,8700,1318300,85399.0,9816000.0
2016-03-15,8790,8850,8230,8700,587005,85399.0,9816000.0
2016-03-16,8780,9200,8560,8900,473784,87362.0,9816000.0
2016-03-17,8900,9020,8790,8990,297896,88246.0,9816000.0
2016-03-18,9000,9350,8960,9000,393981,88344.0,9816000.0
2016-03-21,9300,9810,9100,9700,787430,95215.0,9816000.0
2016-03-22,9830,10150,9600,9700,435596,95215.0,9816000.0
2016-03-23,9720,9950,9510,9870,337345,96884.0,9816000.0
2016-03-24,9870,9920,8710,8950,652498,87853.0,9816000.0
2016-03-25,9040,9640,8980,9550,374029,93743.0,9816000.0
2016-03-28,9700,11600,9620,10800,1147395,106013.0,9816000.0
2016-03-29,10450,11300,10000,11150,539364,109448.0,9816000.0
2016-03-30,11400,11900,11050,11250,402392,110430.0,9816000.0
2016-03-31,11250,11700,11000,11550,296732,113375.0,9816000.0
2016-04-01,11850,11850,11300,11750,211507,115338.0,9816000.0
2016-04-04,12000,13450,11700,13450,707703,132025.0,9816000.0
2016-04-05,13800,14850,13800,14850,653292,145768.0,9816000.0
2016-04-06,14600,16200,13000,14150,1607126,138896.0,9816000.0
2016-04-07,14300,15200,13500,13900,694646,136442.0,9816000.0
2016-04-08,14350,14950,13700,14800,458226,145277.0,9816000.0
2016-04-11,15200,15550,14400,14950,340950,146749.0,9816000.0
2016-04-12,14650,15000,13550,13900,413813,136442.0,9816000.0
2016-04-14,14150,14500,13400,14050,396954,137915.0,9816000.0
2016-04-15,14050,15000,14050,14800,271176,145277.0,9816000.0
2016-04-18,14650,15350,13750,14100,404748,138406.0,9816000.0
2016-04-19,13950,14800,13850,14800,332214,173335.0,11711826.0
2016-04-20,15050,15050,13950,14150,243984,165722.0,11711826.0
2016-04-21,14250,14700,14250,14500,187961,169821.0,11711826.0
2016-04-22,15100,15150,12900,13350,843027,156353.0,11711826.0
2016-04-25,13800,13800,11200,11650,1301509,136443.0,11711826.0
2016-04-26,11900,12500,11450,11750,565757,137614.0,11711826.0
2016-04-27,11850,12100,10700,11200,580589,131172.0,11711826.0
2016-04-28,11150,11200,10200,10600,649626,124145.0,11711826.0
2016-04-29,10800,11000,10450,10800,403108,126488.0,11711826.0
2016-05-02,10950,11750,10750,11000,645913,128830.0,11711826.0
2016-05-03,11300,12000,11100,11600,517067,135857.0,11711826.0
2016-05-04,11700,11700,11100,11200,191335,131172.0,11711826.0
2016-05-09,11500,11500,10500,10800,156850,126488.0,11711826.0
2016-05-10,10850,11450,10150,11100,258146,130001.0,11711826.0
2016-05-11,11100,11350,10750,11100,147268,130001.0,11711826.0
2016-05-12,11100,11200,10750,11000,136251,128830.0,11711826.0
2016-05-13,10900,11100,10450,10500,308171,123988.0,11808366.0
2016-05-16,10500,11200,10500,10950,272721,129302.0,11808366.0
2016-05-17,11000,11050,10200,10900,133009,133858.0,12280556.0
2016-05-18,10950,11150,10600,10900,183264,133858.0,12280556.0
2016-05-19,10950,12500,10900,11950,848938,146753.0,12280556.0
2016-05-20,12150,12600,11750,12500,304995,153507.0,12280556.0
2016-05-23,12600,12600,12100,12250,195700,150437.0,12280556.0
2016-05-24,12250,12300,11450,11800,221222,144911.0,12280556.0
2016-05-25,11850,12100,11400,11950,201554,146753.0,12280556.0
2016-05-26,11950,12000,11600,11800,123621,144911.0,12280556.0
2016-05-27,11800,12050,11400,12050,136070,147981.0,12280556.0
2016-05-30,12200,12250,11850,12250,161162,150437.0,12280556.0
2016-05-31,12250,12850,11950,12100,346612,148595.0,12280556.0
2016-06-01,12150,12400,11800,12200,153296,149823.0,12280556.0
2016-06-02,12200,12300,12000,12200,140790,149823.0,12280556.0
2016-06-03,12200,12900,12100,12500,344646,153507.0,12280556.0
2016-06-07,12500,12500,11300,11800,471299,144911.0,12280556.0
2016-06-08,11550,11550,10400,10500,734831,128946.0,12280556.0
2016-06-09,10800,12000,10800,11500,476378,141226.0,12280556.0
2016-06-10,11600,11750,11350,11500,121156,141226.0,12280556.0
2016-06-13,11700,12500,11050,12100,261879,148595.0,12280556.0
2016-06-14,12250,12650,12200,12300,173734,151051.0,12280556.0
2016-06-15,12250,13450,12200,13450,645942,165173.0,12280556.0
2016-06-16,13700,14500,13600,13600,542123,167016.0,12280556.0
2016-06-17,13900,14200,13250,13500,365422,165788.0,12280556.0
2016-06-20,13000,13300,11800,12100,836067,148595.0,12280556.0
2016-06-21,12250,12800,11900,12500,238501,153507.0,12280556.0
2016-06-22,12500,12900,12250,12700,205174,155963.0,12280556.0
2016-06-23,12600,12700,12350,12500,139625,153507.0,12280556.0
2016-06-24,12500,12850,11450,12200,387981,149823.0,12280556.0
2016-06-27,11700,12550,11650,12150,180621,149209.0,12280556.0
2016-06-28,12000,13250,12000,13250,348887,162717.0,12280556.0
2016-06-29,14000,14050,13100,13450,351803,165173.0,12280556.0
2016-06-30,13600,13900,13500,13800,220124,169472.0,12280556.0
2016-07-01,14000,14100,13150,13200,330588,162103.0,12280556.0
2016-07-04,13200,13400,12750,13100,194332,160875.0,12280556.0
2016-07-05,13000,13300,12850,12950,101078,159033.0,12280556.0
2016-07-06,12850,13150,12650,12950,105877,159033.0,12280556.0
2016-07-07,13000,13150,12550,12700,217989,155963.0,12280556.0
2016-07-08,12650,12800,12200,12800,208053,157191.0,12280556.0
2016-07-11,12800,12850,12450,12500,101470,153507.0,12280556.0
2016-07-12,12500,12800,11400,12200,183595,149823.0,12280556.0
2016-07-13,12250,12600,12150,12450,114070,152893.0,12280556.0
2016-07-14,12500,14500,12200,13850,2000930,170086.0,12280556.0
2016-07-15,14550,14800,13300,13350,1096488,163945.0,12280556.0
2016-07-18,13650,14100,13050,13450,536568,165173.0,12280556.0
2016-07-19,13450,13650,12950,13050,328172,160261.0,12280556.0
2016-07-20,13100,13100,12550,12600,241734,154735.0,12280556.0
2016-07-21,12600,12850,12450,12500,162534,153507.0,12280556.0
2016-07-22,12500,12650,11950,12400,266149,152279.0,12280556.0
2016-07-25,12350,12400,12200,12300,69220,151051.0,12280556.0
2016-07-26,12150,12300,11950,12200,155355,149823.0,12280556.0
2016-07-27,12250,12350,11800,11950,156784,146753.0,12280556.0
2016-07-28,12000,12250,11700,11900,191798,146139.0,12280556.0
2016-07-29,11900,11950,11600,11600,158321,142454.0,12280556.0
2016-08-01,11650,11800,11300,11600,102404,142454.0,12280556.0
2016-08-02,11500,12250,11500,11900,130279,146139.0,12280556.0
2016-08-03,11900,11900,11600,11800,101970,144911.0,12280556.0
2016-08-04,11900,11900,11500,11650,76060,143068.0,12280556.0
2016-08-05,11650,11650,11150,11150,141614,136928.0,12280556.0
2016-08-08,11000,11200,10500,10900,218138,133858.0,12280556.0
2016-08-09,11050,11050,10450,10750,146460,132016.0,12280556.0
2016-08-10,10600,11650,10550,11300,205079,138770.0,12280556.0
2016-08-11,11300,11450,11100,11300,69177,138770.0,12280556.0
2016-08-12,11500,11700,11300,11500,93047,141226.0,12280556.0
2016-08-16,11300,11750,11300,11500,63583,141226.0,12280556.0
2016-08-17,11650,11650,11200,11500,57287,141226.0,12280556.0
2016-08-18,11350,11600,11250,11500,58544,141226.0,12280556.0
2016-08-19,11500,12050,11450,12000,137157,147367.0,12280556.0
2016-08-22,12050,12050,11650,11900,55614,146139.0,12280556.0
2016-08-23,11900,11900,11600,11800,71185,144911.0,12280556.0
2016-08-24,11650,11750,11500,11500,72932,141226.0,12280556.0
2016-08-25,11300,11500,10900,11150,176849,136928.0,12280556.0
2016-08-26,11050,11500,10950,11350,87709,139384.0,12280556.0
2016-08-29,11350,11800,11000,11050,134492,135700.0,12280556.0
2016-08-30,11300,11350,10950,11250,97473,138156.0,12280556.0
2016-08-31,11300,11300,10700,10750,101626,132016.0,12280556.0
2016-09-01,10950,11000,10600,10950,63270,134472.0,12280556.0
2016-09-02,11000,11000,10700,10800,35705,132630.0,12280556.0
2016-09-05,10800,10900,10500,10550,72511,129560.0,12280556.0
2016-09-06,10600,10900,10550,10650,56236,130788.0,12280556.0
2016-09-07,10650,10700,10400,10600,54262,130174.0,12280556.0
2016-09-08,10500,10950,10450,10650,73296,130788.0,12280556.0
2016-09-09,10550,10600,10350,10350,69062,127104.0,12280556.0
2016-09-12,10200,10450,10000,10350,120847,127104.0,12280556.0
2016-09-13,10500,10650,10300,10650,66567,130788.0,12280556.0
2016-09-19,10500,10850,10350,10650,76755,130788.0,12280556.0
2016-09-20,10550,10700,10500,10600,60421,130174.0,12280556.0
2016-09-21,10700,10750,10400,10700,54747,131402.0,12280556.0
2016-09-22,10800,12100,10750,12050,416252,147981.0,12280556.0
2016-09-23,11900,12250,11600,11650,208054,143068.0,12280556.0
2016-09-26,11600,11750,11400,11700,75984,143683.0,12280556.0
2016-09-27,11750,11750,11300,11550,55868,141840.0,12280556.0
2016-09-28,11550,11750,11500,11550,43129,141840.0,12280556.0
2016-09-29,11450,11550,11250,11250,63620,138156.0,12280556.0
2016-09-30,11100,11650,11100,11350,48397,139384.0,12280556.0
2016-10-04,11700,11900,11450,11800,95125,144911.0,12280556.0
2016-10-05,11750,11900,11550,11700,51089,143683.0,12280556.0
2016-10-06,11900,12150,11750,12050,144680,147981.0,12280556.0
2016-10-07,12100,12150,11650,11850,81539,145525.0,12280556.0
2016-10-10,11800,12050,11650,11850,59729,145525.0,12280556.0
2016-10-11,11900,11900,11700,11850,38689,145525.0,12280556.0
2016-10-12,11900,12200,11750,11900,101544,146139.0,12280556.0
2016-10-13,11900,11900,11300,11500,71036,141226.0,12280556.0
2016-10-14,11400,11700,11250,11500,36657,141226.0,12280556.0
2016-10-17,11600,11700,11150,11200,31622,137542.0,12280556.0
2016-10-18,11250,11350,10400,10800,79114,132630.0,12280556.0
2016-10-19,10900,11000,10450,10750,81572,132016.0,12280556.0
2016-10-20,10550,10750,10500,10650,53927,130788.0,12280556.0
2016-10-21,10600,10850,10450,10550,63357,129560.0,12280556.0
2016-10-24,10500,10700,10400,10500,36618,128946.0,12280556.0
2016-10-25,10600,10600,10200,10450,43104,128332.0,12280556.0
2016-10-26,10450,10550,10100,10350,43598,127104.0,12280556.0
2016-10-27,10150,10450,10100,10100,61447,124034.0,12280556.0
2016-10-28,10050,10650,9990,10250,53016,125876.0,12280556.0
2016-10-31,10100,10500,10100,10500,40434,128946.0,12280556.0
2016-11-01,10500,10500,10050,10300,52569,126490.0,12280556.0
2016-11-02,10050,10150,9220,9430,109139,115806.0,12280556.0
2016-11-03,9060,9800,8880,9740,144875,119613.0,12280556.0
2016-11-04,9600,9920,9340,9810,50961,120472.0,12280556.0
2016-11-07,9910,10000,9700,9980,43290,122560.0,12280556.0
2016-11-08,10150,10200,9780,10000,54146,122806.0,12280556.0
2016-11-09,10200,10200,9100,9970,99297,122437.0,12280556.0
2016-11-10,10050,10500,10050,10450,109654,128332.0,12280556.0
2016-11-11,10300,11300,10250,10900,195322,133858.0,12280556.0
2016-11-14,11100,12200,10650,11000,516373,135086.0,12280556.0
2016-11-15,11000,11100,10500,10500,132115,128946.0,12280556.0
2016-11-16,10450,11000,10450,11000,90104,135086.0,12280556.0
2016-11-17,11050,11250,10600,10700,118002,131402.0,12280556.0
2016-11-18,10700,10700,10050,10200,94523,125262.0,12280556.0
2016-11-21,10200,10200,9760,9800,68963,120349.0,12280556.0
2016-11-22,9820,10550,9820,10450,68135,128332.0,12280556.0
2016-11-23,10500,10500,10000,10300,30172,126490.0,12280556.0
2016-11-24,10200,10200,9800,9800,53068,120349.0,12280556.0
2016-11-25,9530,10000,9530,10000,53909,122806.0,12280556.0
2016-11-28,9990,10200,9820,10200,30339,125262.0,12280556.0
2016-11-29,10200,10400,9960,10000,15871,122806.0,12280556.0
2016-11-30,9950,10100,9790,9800,39141,120349.0,12280556.0
2016-12-01,10000,10200,9800,9800,65318,120349.0,12280556.0
2016-12-02,9820,10000,9690,9800,24226,120349.0,12280556.0
2016-12-05,9800,9850,9690,9780,14195,120104.0,12280556.0
2016-12-06,9660,9870,9570,9570,33250,117525.0,12280556.0
2016-12-07,9600,9990,9200,9240,135575,113472.0,12280556.0
2016-12-08,9400,9400,8980,9250,88184,113595.0,12280556.0
2016-12-09,9330,9330,9100,9300,28394,115379.0,12406342.0
2016-12-12,9390,9390,8970,9060,74170,112401.0,12406342.0
2016-12-13,9070,9160,8600,9110,103687,113022.0,12406342.0
2016-12-14,9240,9240,8950,8960,49857,111161.0,12406342.0
2016-12-15,8900,9490,8830,9240,115536,114635.0,12406342.0
2016-12-16,9340,9930,9260,9550,175226,118481.0,12406342.0
2016-12-19,9410,9700,9310,9650,67524,119721.0,12406342.0
2016-12-20,9690,9700,9250,9310,73291,115503.0,12406342.0
2016-12-21,9310,9400,9060,9060,77797,112401.0,12406342.0
2016-12-22,9060,9680,9060,9580,181703,118853.0,12406342.0
2016-12-23,9690,9690,9410,9480,71234,118407.0,12490199.0
2016-12-26,9480,9580,9070,9070,91497,113286.0,12490199.0
2016-12-27,9170,9230,9060,9090,33359,113536.0,12490199.0
2016-12-28,9220,9220,9060,9130,19153,114036.0,12490199.0
2016-12-29,9130,9460,9090,9280,55814,115909.0,12490199.0
2017-01-02,9280,9680,9280,9410,103794,117533.0,12490199.0
2017-01-03,9600,9600,9290,9310,58946,116284.0,12490199.0
2017-01-04,9420,9420,9300,9370,52302,117033.0,12490199.0
2017-01-05,9490,10050,9370,9640,293824,120406.0,12490199.0
2017-01-06,9680,9850,9670,9700,79415,121155.0,12490199.0
2017-01-09,9730,9830,9450,9560,98581,119406.0,12490199.0
2017-01-10,9540,9900,9200,9620,217124,120156.0,12490199.0
2017-01-11,9630,9640,9380,9450,67593,118032.0,12490199.0
2017-01-12,9440,9440,9290,9300,42319,116159.0,12490199.0
2017-01-13,9500,9600,9270,9300,46132,116159.0,12490199.0
2017-01-16,9330,9500,9250,9320,28197,116409.0,12490199.0
2017-01-17,9220,9410,9220,9310,31399,116284.0,12490199.0
2017-01-18,9200,9400,9150,9150,47776,114285.0,12490199.0
2017-01-19,9190,9440,9100,9320,74808,116409.0,12490199.0
2017-01-20,9400,10500,9290,10200,1213474,134029.0,13140093.0
2017-01-23,10500,11250,10350,11050,973884,145198.0,13140093.0
2017-01-24,10900,11050,10600,11050,338145,145198.0,13140093.0
2017-01-25,11150,11400,10600,10950,258132,143884.0,13140093.0
2017-01-26,10950,11200,10650,11200,193072,147169.0,13140093.0
2017-01-31,11200,11350,11000,11050,151801,145198.0,13140093.0
2017-02-01,11000,11750,10850,11650,274199,153082.0,13140093.0
2017-02-02,11650,11800,11200,11550,135032,151768.0,13140093.0
2017-02-03,11750,11900,10900,11000,242167,144541.0,13140093.0
2017-02-06,10800,10950,10500,10500,148724,137971.0,13140093.0
2017-02-07,10600,11150,10500,11000,184498,144541.0,13140093.0
2017-02-08,11000,11100,10750,10750,65941,141256.0,13140093.0
2017-02-09,10950,10950,10600,10750,68587,141256.0,13140093.0
2017-02-10,10600,10900,10500,10600,123894,139285.0,13140093.0
2017-02-13,10800,10800,10250,10800,160048,141913.0,13140093.0
2017-02-14,10700,10700,10400,10450,91367,137314.0,13140093.0
2017-02-15,10450,10450,9600,9600,278486,126145.0,13140093.0
2017-02-16,9700,9900,9500,9680,209047,127196.0,13140093.0
2017-02-17,9680,9860,9590,9800,62927,128773.0,13140093.0
2017-02-20,9920,9950,9800,9860,90763,129561.0,13140093.0
2017-02-21,9900,10200,9840,10100,111897,132715.0,13140093.0
2017-02-22,10100,10750,9950,10750,224516,141256.0,13140093.0
2017-02-23,10850,11050,10500,10700,196960,140599.0,13140093.0
2017-02-24,10750,10800,10300,10300,72174,135343.0,13140093.0
2017-02-27,10400,10400,10050,10100,48562,132715.0,13140093.0
2017-02-28,10350,10350,10000,10000,91941,131401.0,13140093.0
2017-03-02,10100,10250,9730,9850,87024,129430.0,13140093.0
2017-03-03,9840,10000,9740,10000,61571,131401.0,13140093.0
2017-03-06,10000,10200,9950,10100,67710,132715.0,13140093.0
2017-03-07,10150,10200,9990,10050,43944,132058.0,13140093.0
2017-03-08,10000,10050,9900,9990,38124,131270.0,13140093.0
2017-03-09,10100,10100,9750,9900,116274,130087.0,13140093.0
2017-03-10,9900,10100,9780,9990,118347,131270.0,13140093.0
2017-03-13,10000,10100,9900,9950,79163,130744.0,13140093.0
2017-03-14,9960,10050,9750,9860,76946,129561.0,13140093.0
2017-03-15,9830,10150,9830,9870,103183,129693.0,13140093.0
2017-03-16,9870,10200,9800,10100,190126,132715.0,13140093.0
2017-03-17,10200,10650,10150,10300,218219,135343.0,13140093.0
2017-03-20,10300,10600,10200,10500,111494,137971.0,13140093.0
2017-03-21,10450,10650,10300,10450,96929,137314.0,13140093.0
2017-03-22,10250,10450,10150,10300,78723,135343.0,13140093.0
2017-03-23,10350,10700,10200,10600,157652,139285.0,13140093.0
2017-03-24,10600,10700,10500,10550,97052,138628.0,13140093.0
2017-03-27,10600,10600,10100,10150,128354,133372.0,13140093.0
2017-03-28,10150,10200,9950,10050,117164,132058.0,13140093.0
2017-03-29,10100,10150,9880,9990,119137,131270.0,13140093.0
2017-03-30,10000,10000,9750,9840,134540,129299.0,13140093.0
2017-03-31,9870,10000,9810,9840,91574,129299.0,13140093.0
2017-04-03,9980,10350,9910,10150,163321,133372.0,13140093.0
2017-04-04,10200,10250,10000,10000,91213,131401.0,13140093.0
2017-04-05,10150,11000,10000,10950,571568,143884.0,13140093.0
2017-04-06,11100,11400,10900,11150,421002,146512.0,13140093.0
2017-04-07,11150,11300,10750,11000,239381,144541.0,13140093.0
2017-04-10,11000,11100,10600,10650,195034,139942.0,13140093.0
2017-04-11,10400,10850,10350,10800,201026,141913.0,13140093.0
2017-04-12,10800,11550,10550,11250,458232,147826.0,13140093.0
2017-04-13,11450,12350,11050,11200,1681609,147169.0,13140093.0
2017-04-14,10550,10650,9760,10300,1684963,135343.0,13140093.0
2017-04-17,10500,10750,10350,10450,305070,137314.0,13140093.0
2017-04-18,10600,11050,10150,11050,759096,153918.0,13929211.0
2017-04-19,11000,11050,10650,10900,245455,151828.0,13929211.0
2017-04-20,10900,11000,10600,10700,266552,149043.0,13929211.0
2017-04-21,10700,11150,10600,10950,442850,152525.0,13929211.0
2017-04-24,11150,11200,10700,10750,262794,149739.0,13929211.0
2017-04-25,10800,11350,10650,11300,425724,157400.0,13929211.0
2017-04-26,11500,11950,11300,11900,752850,165758.0,13929211.0
2017-04-27,11650,11800,11600,11700,333283,162972.0,13929211.0
2017-04-28,11700,12000,11450,11700,316064,162972.0,13929211.0
2017-05-02,11400,11900,11250,11650,294908,166702.0,14309158.0
2017-05-04,11650,11950,11550,11850,226055,169564.0,14309158.0
2017-05-08,11900,12300,11700,12300,461135,176003.0,14309158.0
2017-05-10,12400,12750,11700,11900,578038,170279.0,14309158.0
2017-05-11,11950,12100,11500,11950,316717,170994.0,14309158.0
2017-05-12,12150,12150,11200,11400,423015,163124.0,14309158.0
2017-05-15,11400,11600,10950,11150,276020,159547.0,14309158.0
2017-05-16,11100,11150,10550,10950,266776,156685.0,14309158.0
2017-05-17,10950,11300,10950,11000,207139,157401.0,14309158.0
2017-05-18,10800,11250,10650,11150,206051,161177.0,14455292.0
2017-05-19,11200,11200,10900,11000,214843,160455.0,14586813.0
2017-05-22,11150,11200,10900,11100,186158,161914.0,14586813.0
2017-05-23,11150,11250,10700,11000,459890,160455.0,14586813.0
2017-05-24,11050,11050,10650,10800,322465,157538.0,14586813.0
2017-05-25,10800,10800,10300,10400,357998,151703.0,14586813.0
2017-05-26,10550,10600,9990,10400,424190,151703.0,14586813.0
2017-05-29,10400,10550,10200,10300,221693,150244.0,14586813.0
2017-05-30,10300,10700,10200,10450,240906,152432.0,14586813.0
2017-05-31,10250,10400,10050,10250,309250,149515.0,14586813.0
2017-06-01,10150,10250,9830,9870,408955,143972.0,14586813.0
2017-06-02,9900,10200,9830,10100,209868,147327.0,14586813.0
2017-06-05,10000,10250,9950,10050,130173,146597.0,14586813.0
2017-06-07,10000,10000,9630,9660,352880,140909.0,14586813.0
2017-06-08,9660,10050,9490,9860,244320,143826.0,14586813.0
2017-06-09,9860,10200,9830,10050,197102,146597.0,14586813.0
2017-06-12,10050,10450,9930,10350,268383,150974.0,14586813.0
2017-06-13,10350,10600,10000,10100,917555,151350.0,14985135.0
2017-06-14,10200,10250,9950,9980,348750,149552.0,14985135.0
2017-06-15,9970,10150,9850,10100,226453,151350.0,14985135.0
2017-06-16,10000,10150,9940,10150,162547,152099.0,14985135.0
2017-06-19,10350,10350,9970,10100,187758,151350.0,14985135.0
2017-06-20,10100,10100,9280,9370,656422,140411.0,14985135.0
2017-06-21,9210,9430,9050,9170,387736,137414.0,14985135.0
2017-06-22,9250,9380,8790,8860,808156,132768.0,14985135.0
2017-06-23,8770,9270,8770,9150,315964,137114.0,14985135.0
2017-06-26,9280,9340,9000,9020,207836,135166.0,14985135.0
2017-06-27,8910,9060,8800,8920,192673,133667.0,14985135.0
2017-06-28,8900,8900,8650,8800,242098,131869.0,14985135.0
2017-06-29,8850,9100,8710,8970,194198,134417.0,14985135.0
2017-06-30,8970,9530,8900,9490,355577,142209.0,14985135.0
2017-07-03,9490,9520,9140,9270,198402,138912.0,14985135.0
2017-07-04,9270,9360,9060,9110,102011,136515.0,14985135.0
2017-07-05,9100,9400,9100,9310,161500,139512.0,14985135.0
2017-07-06,9650,9980,9310,9450,717799,141610.0,14985135.0
2017-07-07,9450,9450,9230,9230,144811,138313.0,14985135.0
2017-07-10,9230,9300,8950,8970,122316,134417.0,14985135.0
2017-07-11,9090,9090,8810,9000,67821,134866.0,14985135.0
2017-07-12,9000,9050,8860,9000,107764,134866.0,14985135.0
2017-07-13,9130,9220,8980,9120,122374,136664.0,14985135.0
2017-07-14,9130,9160,8940,9110,74700,136515.0,14985135.0
2017-07-17,9050,9180,8940,9150,139712,137114.0,14985135.0
2017-07-18,9150,9150,9020,9020,74472,135166.0,14985135.0
2017-07-19,9120,9150,9010,9130,84511,136814.0,14985135.0
2017-07-20,9130,9720,9110,9690,752847,145206.0,14985135.0
2017-07-21,9690,9890,9470,9770,443402,146405.0,14985135.0
2017-07-24,9750,9770,9390,9510,253989,142509.0,14985135.0
2017-07-25,9550,9560,9290,9320,190929,139661.0,14985135.0
2017-07-26,9290,9480,8990,9060,141095,135765.0,14985135.0
2017-07-27,8970,9280,8900,9200,229264,137863.0,14985135.0
2017-07-28,9160,9170,8970,8970,106163,134417.0,14985135.0
2017-07-31,8750,8940,8740,8930,76595,133817.0,14985135.0
2017-08-01,8930,9010,8900,8920,96196,133667.0,14985135.0
2017-08-02,8900,8990,8710,8780,108611,131569.0,14985135.0
2017-08-03,8800,8870,8150,8450,181791,126624.0,14985135.0
2017-08-04,8340,8440,7780,7940,318159,118982.0,14985135.0
2017-08-07,7930,8040,7350,7550,473613,120612.0,15975035.0
2017-08-08,7640,7840,7500,7670,398828,122529.0,15975035.0
2017-08-09,7640,7750,7350,7400,186543,118215.0,15975035.0
2017-08-10,7360,7520,7240,7260,169284,115979.0,15975035.0
2017-08-11,7000,7140,7000,7020,249678,112145.0,15975035.0
2017-08-14,6970,7200,5850,5980,1087810,95531.0,15975035.0
2017-08-16,6140,6600,6010,6490,536860,105442.0,16246773.0
2017-08-17,6500,6560,6200,6450,286396,104792.0,16246773.0
2017-08-18,6490,6500,6270,6380,136068,103654.0,16246773.0
2017-08-21,6290,6780,6290,6600,202954,107229.0,16246773.0
2017-08-22,6610,6680,6470,6570,103333,106741.0,16246773.0
2017-08-23,6600,7090,6600,6750,427435,109666.0,16246773.0
2017-08-24,6790,7270,6720,7270,344622,118114.0,16246773.0
2017-08-25,7200,7290,7020,7050,199341,114540.0,16246773.0
2017-08-28,6940,7010,6650,6800,219942,110478.0,16246773.0
2017-08-29,6760,6800,6590,6610,123958,107391.0,16246773.0
2017-08-30,6660,7110,6630,6780,450280,110153.0,16246773.0
2017-08-31,6850,6850,6650,6780,93295,110153.0,16246773.0
2017-09-01,6820,6950,6750,6750,81622,109666.0,16246773.0
2017-09-04,6500,6690,6360,6480,144841,105279.0,16246773.0
2017-09-05,6440,6780,6440,6510,94859,105766.0,16246773.0
2017-09-06,6580,6930,6510,6760,173572,109828.0,16246773.0
2017-09-07,6720,6760,6610,6660,110694,108204.0,16246773.0
2017-09-08,6660,6660,6490,6500,118247,105604.0,16246773.0
2017-09-11,6460,6690,6460,6520,88455,105929.0,16246773.0
2017-09-12,6740,6960,6600,6670,413438,108366.0,16246773.0
2017-09-13,6650,6760,6550,6570,77233,106741.0,16246773.0
2017-09-14,6480,6590,6470,6510,105000,105766.0,16246773.0
2017-09-15,6440,6550,6330,6400,110094,103979.0,16246773.0
2017-09-18,6450,6450,6200,6210,215037,100892.0,16246773.0
2017-09-19,6260,6380,6170,6170,88074,100243.0,16246773.0
2017-09-20,6060,6160,5910,5980,293671,97156.0,16246773.0
2017-09-21,5980,6060,5600,5720,269737,92932.0,16246773.0
2017-09-22,5730,5840,5630,5700,130721,92607.0,16246773.0
2017-09-25,5650,5810,5250,5370,206084,87245.0,16246773.0
2017-09-26,5020,5620,5020,5610,183045,91144.0,16246773.0
2017-09-27,5600,5800,5440,5480,49506,89032.0,16246773.0
2017-09-28,5500,5550,5320,5440,85818,88382.0,16246773.0
2017-09-29,5390,5440,5330,5380,89789,87408.0,16246773.0
2017-10-10,5460,5460,5150,5200,89308,84483.0,16246773.0
2017-10-11,5200,5350,5160,5200,52985,84483.0,16246773.0
2017-10-12,5220,5370,5200,5240,78581,85133.0,16246773.0
2017-10-13,5250,5260,5070,5070,66248,82371.0,16246773.0
2017-10-16,5260,5540,5200,5450,402850,88545.0,16246773.0
2017-10-17,5490,5530,5260,5470,209569,88870.0,16246773.0
2017-10-18,5450,5450,5180,5430,129293,88220.0,16246773.0
2017-10-19,5360,5500,5310,5350,104825,86920.0,16246773.0
2017-10-20,5350,5480,5250,5410,84213,87895.0,16246773.0
2017-10-23,5330,5670,5280,5640,221460,91632.0,16246773.0
2017-10-24,5640,5860,5590,5860,241565,95206.0,16246773.0
2017-10-25,5860,6230,5700,6230,395048,101217.0,16246773.0
2017-10-26,6230,6600,6100,6260,569487,101705.0,16246773.0
2017-10-27,6270,6520,6260,6260,187148,101705.0,16246773.0
2017-10-30,6200,6530,6200,6350,184422,103167.0,16246773.0
2017-10-31,6350,6480,6330,6410,95287,104142.0,16246773.0
2017-11-01,6600,6610,6300,6340,143098,103005.0,16246773.0
2017-11-02,6350,6820,6220,6800,374537,110478.0,16246773.0
2017-11-03,6830,7260,6660,7050,495410,114540.0,16246773.0
2017-11-06,7060,7230,7000,7190,176372,116814.0,16246773.0
2017-11-07,7200,7450,7110,7300,222755,118601.0,16246773.0
2017-11-08,7360,7400,7000,7000,173472,113727.0,16246773.0
2017-11-09,7010,7150,6920,7040,130649,114377.0,16246773.0
2017-11-10,7040,7250,6940,7140,135256,116002.0,16246773.0
2017-11-13,7160,7280,7000,7000,108564,113727.0,16246773.0
