상아프론테크(089980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-17,5770,5820,5500,5580,89008,69948.0,12535414.0
2014-12-18,5860,5860,5420,5510,125771,69070.0,12535414.0
2014-12-19,5530,5810,5530,5800,95401,72705.0,12535414.0
2014-12-22,5870,5930,5650,5930,49143,74335.0,12535414.0
2014-12-23,5870,5960,5800,5860,17479,73458.0,12535414.0
2014-12-24,5860,5950,5820,5950,24341,74586.0,12535414.0
2014-12-26,5870,5950,5820,5860,41539,73458.0,12535414.0
2014-12-29,5920,5930,5750,5790,20753,72580.0,12535414.0
2014-12-30,5750,5890,5710,5890,28928,73834.0,12535414.0
2015-01-02,5890,5970,5830,5970,47371,74836.0,12535414.0
2015-01-05,5970,5980,5810,5930,51552,74335.0,12535414.0
2015-01-06,5900,5910,5760,5780,23080,72455.0,12535414.0
2015-01-07,5700,5810,5620,5800,48861,72705.0,12535414.0
2015-01-08,5770,5850,5700,5800,37118,72705.0,12535414.0
2015-01-09,5850,6080,5820,6050,41442,75839.0,12535414.0
2015-01-12,6050,6250,6030,6240,77964,78221.0,12535414.0
2015-01-13,6240,6340,6210,6260,72565,78472.0,12535414.0
2015-01-14,6330,6350,6250,6280,22382,78722.0,12535414.0
2015-01-15,6280,6300,6210,6270,47472,78597.0,12535414.0
2015-01-16,6230,6280,6080,6210,59550,77845.0,12535414.0
2015-01-19,6190,6210,6000,6090,60143,76341.0,12535414.0
2015-01-20,6090,6150,5990,6080,37854,76215.0,12535414.0
2015-01-21,6080,6140,6010,6040,34316,75714.0,12535414.0
2015-01-22,6100,6240,6040,6220,60703,77970.0,12535414.0
2015-01-23,6230,6470,6220,6400,69102,80227.0,12535414.0
2015-01-26,6450,6450,6250,6360,18791,79725.0,12535414.0
2015-01-27,6360,6360,6170,6180,62808,77469.0,12535414.0
2015-01-28,6160,6250,6150,6170,36783,77344.0,12535414.0
2015-01-29,6170,6280,6160,6280,39558,78722.0,12535414.0
2015-01-30,6320,6360,6210,6240,40098,78221.0,12535414.0
2015-02-02,6220,6280,6130,6160,31025,77218.0,12535414.0
2015-02-03,6160,6200,6120,6160,13631,77218.0,12535414.0
2015-02-04,6160,6370,6150,6260,62793,78472.0,12535414.0
2015-02-05,6300,6300,6210,6210,27935,77845.0,12535414.0
2015-02-06,6250,6260,6160,6230,41725,78096.0,12535414.0
2015-02-09,6260,6260,6130,6130,34080,76842.0,12535414.0
2015-02-10,6070,6160,5940,6000,60181,75212.0,12535414.0
2015-02-11,6010,6040,5910,6000,30654,75212.0,12535414.0
2015-02-12,6000,6000,5840,5920,66439,74210.0,12535414.0
2015-02-13,5930,5930,5740,5820,118210,72956.0,12535414.0
2015-02-16,6100,6310,5990,6130,149867,76842.0,12535414.0
2015-02-17,6140,6170,5990,6110,39647,76591.0,12535414.0
2015-02-23,6140,6300,6100,6290,94829,78848.0,12535414.0
2015-02-24,6380,6420,6230,6370,87905,79851.0,12535414.0
2015-02-25,6390,6410,6260,6370,38809,79851.0,12535414.0
2015-02-26,6330,6470,6300,6470,44417,81104.0,12535414.0
2015-02-27,6470,6570,6410,6540,48119,81982.0,12535414.0
2015-03-02,6540,6650,6460,6510,42345,81606.0,12535414.0
2015-03-03,6460,6510,6440,6480,30174,81229.0,12535414.0
2015-03-04,6510,6520,6400,6400,36467,80227.0,12535414.0
2015-03-05,6420,6490,6350,6410,32492,80352.0,12535414.0
2015-03-06,6420,6790,6420,6710,216611,84113.0,12535414.0
2015-03-09,6890,7070,6740,6920,248442,86745.0,12535414.0
2015-03-10,6930,6930,6700,6750,74245,84614.0,12535414.0
2015-03-11,6700,6860,6590,6800,66048,85241.0,12535414.0
2015-03-12,6760,6950,6720,6920,76422,86745.0,12535414.0
2015-03-13,6920,6950,6770,6820,42994,85492.0,12535414.0
2015-03-16,6780,6850,6690,6760,38543,84739.0,12535414.0
2015-03-17,6770,6860,6760,6850,48198,85868.0,12535414.0
2015-03-18,6900,6910,6740,6760,30171,84739.0,12535414.0
2015-03-19,6760,6780,6640,6650,49659,83361.0,12535414.0
2015-03-20,6590,6720,6570,6640,45222,83235.0,12535414.0
2015-03-23,6590,6820,6590,6810,61734,85366.0,12535414.0
2015-03-24,6770,6810,6700,6740,25614,84489.0,12535414.0
2015-03-25,6800,6810,6710,6790,28684,85115.0,12535414.0
2015-03-26,6760,6790,6550,6610,83540,82859.0,12535414.0
2015-03-27,6560,6650,6380,6600,72648,82734.0,12535414.0
2015-03-30,6620,6890,6620,6850,92992,85868.0,12535414.0
2015-03-31,6930,6930,6740,6850,36670,85868.0,12535414.0
2015-04-01,6820,6850,6690,6780,54477,84990.0,12535414.0
2015-04-02,6770,6890,6710,6770,31702,84865.0,12535414.0
2015-04-03,6740,6880,6740,6870,35179,86118.0,12535414.0
2015-04-06,7050,7350,7010,7090,196345,88876.0,12535414.0
2015-04-07,7180,7210,7000,7030,56201,88124.0,12535414.0
2015-04-08,7060,7090,6980,7090,54416,88876.0,12535414.0
2015-04-09,7090,7150,6950,7100,88716,89001.0,12535414.0
2015-04-10,7140,7150,7010,7030,39059,88124.0,12535414.0
2015-04-13,7030,7070,6870,7000,72411,87748.0,12535414.0
2015-04-14,7010,7170,6920,7150,94934,89628.0,12535414.0
2015-04-15,7180,7180,7030,7100,29938,89001.0,12535414.0
2015-04-16,7080,7220,7060,7100,39226,89001.0,12535414.0
2015-04-17,7090,7190,7060,7160,43918,89754.0,12535414.0
2015-04-20,7110,7170,7050,7110,48500,89127.0,12535414.0
2015-04-21,7090,7170,7040,7060,52496,88500.0,12535414.0
2015-04-22,7070,7090,6740,6830,88915,85617.0,12535414.0
2015-04-23,6990,7200,6850,6900,89579,86494.0,12535414.0
2015-04-24,6890,6950,6750,6810,46382,85366.0,12535414.0
2015-04-27,6810,6930,6810,6910,38759,86620.0,12535414.0
2015-04-28,6930,6950,6700,6800,51507,85241.0,12535414.0
2015-04-29,6800,6820,6700,6780,32827,84990.0,12535414.0
2015-04-30,6720,6800,6600,6600,42196,82734.0,12535414.0
2015-05-04,6570,6760,6570,6710,35084,84113.0,12535414.0
2015-05-06,6680,6760,6530,6630,38846,83110.0,12535414.0
2015-05-07,6620,6620,6500,6600,30730,82734.0,12535414.0
2015-05-08,6600,6700,6570,6680,43417,83737.0,12535414.0
2015-05-11,6700,6810,6650,6740,41851,84489.0,12535414.0
2015-05-12,6740,6780,6690,6740,49007,84489.0,12535414.0
2015-05-13,6740,6770,6670,6750,29483,84614.0,12535414.0
2015-05-14,6760,6860,6700,6850,43980,85868.0,12535414.0
2015-05-15,6850,6940,6850,6880,55069,86244.0,12535414.0
2015-05-18,6760,6760,6500,6550,140270,82107.0,12535414.0
2015-05-19,6550,6610,6490,6570,29788,82358.0,12535414.0
2015-05-20,6570,6590,6350,6350,97843,79600.0,12535414.0
2015-05-21,6360,6380,6240,6320,49968,79224.0,12535414.0
2015-05-22,6320,6350,6250,6340,48097,79475.0,12535414.0
2015-05-26,6380,6380,6180,6310,53097,79098.0,12535414.0
2015-05-27,6230,6300,6010,6100,57388,76466.0,12535414.0
2015-05-28,6100,6140,5880,5890,166917,73834.0,12535414.0
2015-05-29,5930,6000,5870,5950,44004,74586.0,12535414.0
2015-06-01,5880,5930,5800,5870,65210,73583.0,12535414.0
2015-06-02,5870,5870,5740,5760,41279,72204.0,12535414.0
2015-06-03,5750,5830,5690,5800,28186,72705.0,12535414.0
2015-06-04,5790,5960,5770,5950,49570,74586.0,12535414.0
2015-06-05,5860,5960,5750,5850,68470,73332.0,12535414.0
2015-06-08,5760,5830,5760,5830,40924,73081.0,12535414.0
2015-06-09,5780,5950,5770,5950,40516,74586.0,12535414.0
2015-06-10,5940,5970,5840,5940,57099,74460.0,12535414.0
2015-06-11,5950,6010,5880,6000,41500,75212.0,12535414.0
2015-06-12,6000,6090,5960,6050,48211,75839.0,12535414.0
2015-06-15,6030,6050,5980,6050,23542,75839.0,12535414.0
2015-06-16,6050,6100,5960,6080,31494,76215.0,12535414.0
2015-06-17,6030,6080,5990,6060,24683,75965.0,12535414.0
2015-06-18,6050,6050,5970,6020,18961,75463.0,12535414.0
2015-06-19,6020,6060,5960,6030,34960,75589.0,12535414.0
2015-06-22,6030,6060,5910,6050,34357,75839.0,12535414.0
2015-06-23,6010,6250,5990,6230,62430,78096.0,12535414.0
2015-06-24,6230,6440,6210,6430,71757,80603.0,12535414.0
2015-06-25,6430,6480,6370,6460,33989,80979.0,12535414.0
2015-06-26,6470,6600,6440,6500,89588,81480.0,12535414.0
2015-06-29,6280,6440,6280,6400,56670,80227.0,12535414.0
2015-06-30,6210,6410,6160,6390,36569,80101.0,12535414.0
2015-07-01,6610,6940,6560,6790,187503,85115.0,12535414.0
2015-07-02,6790,6900,6730,6900,56460,86494.0,12535414.0
2015-07-03,6870,6990,6850,6970,98330,87372.0,12535414.0
2015-07-06,6860,6960,6800,6870,87192,86118.0,12535414.0
2015-07-07,6840,7020,6830,6870,77317,86118.0,12535414.0
2015-07-08,6850,6950,6840,6920,55532,86745.0,12535414.0
2015-07-09,6920,6990,6800,6990,71278,87623.0,12535414.0
2015-07-10,6990,7030,6940,6990,28886,87623.0,12535414.0
2015-07-13,6990,7010,6900,6990,40493,87623.0,12535414.0
2015-07-14,6990,7100,6940,7100,94535,89001.0,12535414.0
2015-07-15,7120,7210,7050,7130,67788,89378.0,12535414.0
2015-07-16,7080,7450,7080,7450,156663,93389.0,12535414.0
2015-07-17,7450,7590,7280,7450,106840,93389.0,12535414.0
2015-07-20,7440,7440,7320,7400,27627,92762.0,12535414.0
2015-07-21,7320,7490,7320,7320,64327,91759.0,12535414.0
2015-07-22,7320,7360,7120,7120,54297,89252.0,12535414.0
2015-07-23,7120,7290,7120,7230,62088,90631.0,12535414.0
2015-07-24,7210,7230,7110,7140,63784,89503.0,12535414.0
2015-07-27,7060,7140,6990,7000,73277,87748.0,12535414.0
2015-07-28,6950,6950,6750,6900,42458,86494.0,12535414.0
2015-07-29,6810,6920,6810,6870,37760,86118.0,12535414.0
2015-07-30,6910,6930,6630,6700,52159,83987.0,12535414.0
2015-07-31,6700,6770,6590,6700,25796,83987.0,12535414.0
2015-08-03,6700,6800,6680,6750,33732,84614.0,12535414.0
2015-08-04,6750,7100,6710,7100,37089,89001.0,12535414.0
2015-08-05,7050,7270,7050,7130,34860,89378.0,12535414.0
2015-08-06,7210,7250,7100,7130,37063,89378.0,12535414.0
2015-08-07,7100,7130,7000,7130,36996,89378.0,12535414.0
2015-08-10,7080,7130,6980,7030,19640,88124.0,12535414.0
2015-08-11,7030,7030,6910,6920,31383,86745.0,12535414.0
2015-08-12,6920,6920,6540,6800,50399,85241.0,12535414.0
2015-08-13,6710,7040,6710,6980,62529,87497.0,12535414.0
2015-08-17,7050,7100,6800,6810,54531,85366.0,12535414.0
2015-08-18,6810,6840,6520,6650,77885,83361.0,12535414.0
2015-08-19,6530,6620,6250,6440,53804,80728.0,12535414.0
2015-08-20,6270,6430,6250,6300,27662,78973.0,12535414.0
2015-08-21,5950,6350,5900,6050,62069,75839.0,12535414.0
2015-08-24,6050,6100,5850,5980,39443,74962.0,12535414.0
2015-08-25,5980,6200,5880,6170,75394,77344.0,12535414.0
2015-08-26,6170,6450,6150,6320,64067,79224.0,12535414.0
2015-08-27,6360,6550,6360,6540,37807,81982.0,12535414.0
2015-08-28,6480,6610,6480,6560,11884,82232.0,12535414.0
2015-08-31,6870,7650,6810,7070,568775,88625.0,12535414.0
2015-09-01,7000,7250,7000,7100,96226,89001.0,12535414.0
2015-09-02,7010,7190,6920,7060,76734,88500.0,12535414.0
2015-09-03,7090,7220,7030,7080,63682,88751.0,12535414.0
2015-09-04,7080,7100,6580,6630,83167,83110.0,12535414.0
2015-09-07,6560,6710,6550,6640,26176,83235.0,12535414.0
2015-09-08,6600,6710,6440,6480,32136,81229.0,12535414.0
2015-09-09,6500,6600,6480,6580,30244,82483.0,12535414.0
2015-09-10,6530,6740,6530,6740,29893,84489.0,12535414.0
2015-09-11,6680,6830,6680,6790,43005,85115.0,12535414.0
2015-09-14,6800,6830,6700,6790,28708,85115.0,12535414.0
2015-09-15,6790,6790,6700,6710,14408,84113.0,12535414.0
2015-09-16,6740,6790,6700,6770,21465,84865.0,12535414.0
2015-09-17,6790,6910,6700,6870,52540,86118.0,12535414.0
2015-09-18,6890,6950,6770,6900,35038,86494.0,12535414.0
2015-09-21,6860,7210,6740,7210,118352,90380.0,12535414.0
2015-09-22,7210,7230,7090,7230,42625,90631.0,12535414.0
2015-09-23,7470,8100,7380,7470,957982,93640.0,12535414.0
2015-09-24,7650,8850,7520,8220,1729535,103041.0,12535414.0
2015-09-25,8370,8800,8110,8200,648839,102790.0,12535414.0
2015-09-30,8540,9480,8410,9070,1867215,113696.0,12535414.0
2015-10-01,9070,9100,8690,8830,602100,110688.0,12535414.0
2015-10-02,8920,9000,8350,8530,473816,106927.0,12535414.0
2015-10-05,8590,8890,8510,8870,468604,111189.0,12535414.0
2015-10-06,9250,11350,9110,10050,5196918,125981.0,12535414.0
2015-10-07,9940,9940,9350,9500,1032051,119086.0,12535414.0
2015-10-08,9440,9650,9050,9500,544329,119086.0,12535414.0
2015-10-12,9680,10100,9430,9850,835632,123474.0,12535414.0
2015-10-13,9940,11000,9690,10150,1080603,127234.0,12535414.0
2015-10-14,10000,11100,9990,10950,1126391,137263.0,12535414.0
2015-10-15,10900,11100,10600,10900,469075,136636.0,12535414.0
2015-10-16,11050,11450,10750,10800,525345,135382.0,12535414.0
2015-10-19,10750,11250,10400,11050,575195,138516.0,12535414.0
2015-10-20,11150,11850,10900,10900,897117,136636.0,12535414.0
2015-10-21,10950,11400,10700,11200,315329,140397.0,12535414.0
2015-10-22,11300,11350,10350,10400,538425,130368.0,12535414.0
2015-10-23,10650,10700,10000,10400,523250,130368.0,12535414.0
2015-10-26,10450,10800,10200,10750,334471,134756.0,12535414.0
2015-10-27,10650,10750,10200,10350,360421,129742.0,12535414.0
2015-10-28,10000,10150,9900,10150,542878,127234.0,12535414.0
2015-10-29,10300,10300,9940,10050,310379,125981.0,12535414.0
2015-10-30,9900,10050,9510,9630,374236,120716.0,12535414.0
2015-11-02,9970,10250,9660,10100,405305,126608.0,12535414.0
2015-11-03,10200,10250,9640,9920,271083,124351.0,12535414.0
2015-11-04,10050,10250,9960,10000,221178,125354.0,12535414.0
2015-11-05,10100,10250,9930,10000,194257,125354.0,12535414.0
2015-11-06,9900,9960,9430,9720,308695,121844.0,12535414.0
2015-11-09,9740,9740,9060,9060,256746,113571.0,12535414.0
2015-11-10,8870,9420,8810,9370,346261,117457.0,12535414.0
2015-11-11,9430,9950,9270,9800,181553,126688.0,12927360.0
2015-11-12,9800,9900,9680,9710,115864,125525.0,12927360.0
2015-11-13,10150,11800,9990,10850,2364512,140262.0,12927360.0
2015-11-16,10650,11300,10600,10750,532430,138969.0,12927360.0
2015-11-17,11000,12500,10750,11700,1731733,151250.0,12927360.0
2015-11-18,11800,12300,11550,11950,647544,154482.0,12927360.0
2015-11-19,12250,12600,11900,12100,723466,156421.0,12927360.0
2015-11-20,12050,12300,11700,12200,430106,157714.0,12927360.0
2015-11-23,12650,13300,11900,12150,915498,157067.0,12927360.0
2015-11-24,12100,12350,11750,12150,415834,157067.0,12927360.0
2015-11-25,12300,12300,11700,11750,310790,151896.0,12927360.0
2015-11-26,11850,12250,11750,12050,416363,155775.0,12927360.0
2015-11-27,12400,12450,11500,11800,474465,152543.0,12927360.0
2015-11-30,11750,12200,11500,12200,372715,157714.0,12927360.0
2015-12-01,12100,12250,11800,12000,281431,155128.0,12927360.0
2015-12-02,12000,12900,11900,12250,988759,158360.0,12927360.0
2015-12-03,12150,12750,11900,12700,409072,164177.0,12927360.0
2015-12-04,12450,12750,12150,12400,341779,160299.0,12927360.0
2015-12-07,12850,13050,12250,12350,711962,159653.0,12927360.0
2015-12-08,12300,12650,11800,12250,491948,158360.0,12927360.0
2015-12-09,12300,12650,12100,12200,296113,157714.0,12927360.0
2015-12-10,12100,12450,11850,12450,443989,160946.0,12927360.0
2015-12-11,12800,13350,12550,13350,1624000,172580.0,12927360.0
2015-12-14,13150,13600,12700,12800,768848,165470.0,12927360.0
2015-12-15,12900,13050,11950,12350,564927,159653.0,12927360.0
2015-12-16,12500,12500,11650,11650,1714952,150604.0,12927360.0
2015-12-17,11950,12250,11400,12000,838044,155128.0,12927360.0
2015-12-18,11850,12250,11700,12150,361412,157067.0,12927360.0
2015-12-21,12150,12750,12050,12750,426820,164824.0,12927360.0
2015-12-22,12700,12850,12300,12450,540107,160946.0,12927360.0
2015-12-23,12650,12750,12200,12400,444713,160299.0,12927360.0
2015-12-24,12400,12450,11850,11900,386568,153836.0,12927360.0
2015-12-28,11700,12050,11700,11750,209922,151896.0,12927360.0
2015-12-29,11900,12200,11700,12000,182497,155128.0,12927360.0
2015-12-30,12050,12550,11850,12400,401411,160299.0,12927360.0
2016-01-04,12850,13300,12700,12800,835044,165470.0,12927360.0
2016-01-05,12700,14150,12600,13800,1482736,178398.0,12927360.0
2016-01-06,14000,14100,13150,14100,785896,182276.0,12927360.0
2016-01-07,13800,14100,13250,13400,560100,173227.0,12927360.0
2016-01-08,13100,14250,12950,14150,561313,182922.0,12927360.0
2016-01-11,14050,14050,13200,13200,473403,170641.0,12927360.0
2016-01-12,13400,13400,13000,13050,285536,168702.0,12927360.0
2016-01-13,13450,13700,13100,13500,359521,174519.0,12927360.0
2016-01-14,13100,13650,12950,13650,404575,176458.0,12927360.0
2016-01-15,14000,14500,13000,13100,970746,169348.0,12927360.0
2016-01-18,12850,13400,12750,13400,386887,173227.0,12927360.0
2016-01-19,13250,13350,12350,12600,623414,162885.0,12927360.0
2016-01-20,12550,12700,11850,12100,421380,156421.0,12927360.0
2016-01-21,12450,12950,12100,12850,851864,166117.0,12927360.0
2016-01-22,12900,12900,12400,12550,258891,162238.0,12927360.0
2016-01-25,12750,12750,12450,12600,190695,162885.0,12927360.0
2016-01-26,12500,12500,10800,11100,1193416,143494.0,12927360.0
2016-01-27,11350,11600,11000,11400,365397,147372.0,12927360.0
2016-01-28,11400,11450,11050,11150,252717,144140.0,12927360.0
2016-01-29,11200,11300,10450,10850,541715,140262.0,12927360.0
2016-02-01,10750,11000,10450,11000,352716,142201.0,12927360.0
2016-02-02,11000,11000,10550,10600,189506,137030.0,12927360.0
2016-02-03,10500,11050,10500,11000,333722,142201.0,12927360.0
2016-02-04,11050,11450,10850,11400,361923,147372.0,12927360.0
2016-02-05,11300,11550,11150,11400,262596,147372.0,12927360.0
2016-02-11,10900,11150,10350,10400,324377,134445.0,12927360.0
2016-02-12,10150,11000,9950,10750,489068,138969.0,12927360.0
2016-02-15,11000,11000,10500,10500,301865,135737.0,12927360.0
2016-02-16,10600,11350,10600,11200,322775,144786.0,12927360.0
2016-02-17,11250,11650,10900,11350,372262,146726.0,12927360.0
2016-02-18,11500,12150,11450,11650,460033,150604.0,12927360.0
2016-02-19,11700,11900,11450,11500,177620,148665.0,12927360.0
2016-02-22,11400,11900,11400,11600,201339,149957.0,12927360.0
2016-02-23,11700,11800,10900,10900,295465,140908.0,12927360.0
2016-02-24,10850,11350,10850,11100,156508,143494.0,12927360.0
2016-02-25,11200,11350,10950,11000,141500,142201.0,12927360.0
2016-02-26,11550,11800,11300,11550,545758,149311.0,12927360.0
2016-02-29,11550,11750,11350,11350,164325,146726.0,12927360.0
2016-03-02,11600,11950,11500,11850,269364,153189.0,12927360.0
2016-03-03,11950,12600,11750,12500,713680,161592.0,12927360.0
2016-03-04,12500,12550,12250,12550,182060,162238.0,12927360.0
2016-03-07,12600,12600,12150,12200,234834,157714.0,12927360.0
2016-03-08,12150,12350,11850,12200,171980,157714.0,12927360.0
2016-03-09,12200,12600,12000,12450,230552,160946.0,12927360.0
2016-03-10,12600,12600,12250,12450,135506,160946.0,12927360.0
2016-03-11,12400,13250,12300,12900,812144,166763.0,12927360.0
2016-03-14,13000,13350,12900,13100,435126,169348.0,12927360.0
2016-03-15,13000,13050,12500,12600,248916,162885.0,12927360.0
2016-03-16,12700,12800,12500,12750,176595,164824.0,12927360.0
2016-03-17,12900,13150,12550,12550,277718,162238.0,12927360.0
2016-03-18,12750,12750,12400,12400,177723,160299.0,12927360.0
2016-03-21,12750,13050,12600,12650,342108,163531.0,12927360.0
2016-03-22,12600,12700,12200,12300,261415,159007.0,12927360.0
2016-03-23,12350,12400,11750,11850,298780,153189.0,12927360.0
2016-03-24,11850,12000,11600,11800,158048,152543.0,12927360.0
2016-03-25,11950,12050,11600,11900,156239,153836.0,12927360.0
2016-03-28,11800,11900,11200,11300,185747,146079.0,12927360.0
2016-03-29,11350,11500,11250,11350,141599,146726.0,12927360.0
2016-03-30,11500,11550,11250,11400,126714,147372.0,12927360.0
2016-03-31,11500,11950,11400,11800,203024,152543.0,12927360.0
2016-04-01,11850,11850,11450,11700,112472,151250.0,12927360.0
2016-04-04,11950,12650,11900,12650,535642,163531.0,12927360.0
2016-04-05,12500,12850,12300,12700,324946,164177.0,12927360.0
2016-04-06,12500,12600,12350,12500,138940,161592.0,12927360.0
2016-04-07,12650,12650,11900,12050,228830,155775.0,12927360.0
2016-04-08,11900,12100,11800,12100,132638,156421.0,12927360.0
2016-04-11,12250,12850,12150,12800,604793,165470.0,12927360.0
2016-04-12,12750,12750,12400,12450,193604,160946.0,12927360.0
2016-04-14,12550,12550,11950,12100,249454,156421.0,12927360.0
2016-04-15,12100,12300,11950,12150,90912,157067.0,12927360.0
2016-04-18,12200,12250,12000,12000,74619,155128.0,12927360.0
2016-04-19,12000,12300,12000,12250,138944,158360.0,12927360.0
2016-04-20,12350,12450,12150,12350,138997,159653.0,12927360.0
2016-04-21,12350,12600,12150,12550,241072,162238.0,12927360.0
2016-04-22,12550,13000,12500,12900,544538,166763.0,12927360.0
2016-04-25,13050,13600,12850,13400,717493,173227.0,12927360.0
2016-04-26,13450,13500,12950,13200,291625,170641.0,12927360.0
2016-04-27,13100,13600,12900,13200,526704,170641.0,12927360.0
2016-04-28,13400,13700,13250,13550,551878,175166.0,12927360.0
2016-04-29,13350,13400,12900,13000,420886,168056.0,12927360.0
2016-05-02,12950,12950,12650,12750,152650,164824.0,12927360.0
2016-05-03,12700,12950,12350,12600,396095,162885.0,12927360.0
2016-05-04,12550,12950,12450,12800,315806,165470.0,12927360.0
2016-05-09,12900,13150,12700,13150,232762,169995.0,12927360.0
2016-05-10,13100,13200,12750,13200,254735,170641.0,12927360.0
2016-05-11,13250,13250,12900,13050,148864,168702.0,12927360.0
2016-05-12,12850,13200,12850,13050,247578,168702.0,12927360.0
2016-05-13,12900,12950,12300,12350,516256,159653.0,12927360.0
2016-05-16,12150,12600,12050,12400,381231,160299.0,12927360.0
2016-05-17,12450,12750,12250,12650,281199,163531.0,12927360.0
2016-05-18,12500,12650,12100,12450,249864,164162.0,13185687.0
2016-05-19,12450,12700,12350,12450,129316,164162.0,13185687.0
2016-05-20,12550,13100,12250,13100,276857,172732.0,13185687.0
2016-05-23,13200,13450,13000,13250,261432,174710.0,13185687.0
2016-05-24,13350,13350,13050,13150,158706,173392.0,13185687.0
2016-05-25,13150,13200,12650,12800,329987,168777.0,13185687.0
2016-05-26,12800,13150,12650,12850,213992,169436.0,13185687.0
2016-05-27,12950,13300,12850,13200,245803,175580.0,13301489.0
2016-05-30,13300,13500,13000,13050,225511,173584.0,13301489.0
2016-05-31,13050,13300,12950,13100,205995,174250.0,13301489.0
2016-06-01,13000,13500,13000,13400,342302,178240.0,13301489.0
2016-06-02,13500,13650,13200,13250,219298,176245.0,13301489.0
2016-06-03,13300,13450,13050,13400,189652,178240.0,13301489.0
2016-06-07,13750,14100,12950,13000,856442,172919.0,13301489.0
2016-06-08,13100,13300,12500,12500,411487,166269.0,13301489.0
2016-06-09,12650,12750,12050,12250,269173,162943.0,13301489.0
2016-06-10,12250,12450,12000,12050,203093,160283.0,13301489.0
2016-06-13,12050,12350,11900,12200,160487,162278.0,13301489.0
2016-06-14,12300,12350,12000,12150,73268,161613.0,13301489.0
2016-06-15,12000,12200,11500,12000,201159,159618.0,13301489.0
2016-06-16,11900,12100,11300,11400,222846,151637.0,13301489.0
2016-06-17,11600,11750,11200,11200,116791,148977.0,13301489.0
2016-06-20,11250,11500,11250,11450,63355,152302.0,13301489.0
2016-06-21,11350,11350,10350,10450,734899,139001.0,13301489.0
2016-06-22,10550,10700,10400,10600,196771,140996.0,13301489.0
2016-06-23,10500,10550,10250,10400,143914,138335.0,13301489.0
2016-06-24,10600,10800,9660,9950,454451,132350.0,13301489.0
2016-06-27,9750,10150,9600,10000,247834,133015.0,13301489.0
2016-06-28,9970,10350,9910,10350,187609,137670.0,13301489.0
2016-06-29,10500,10700,10350,10400,225786,138335.0,13301489.0
2016-06-30,10500,10650,10200,10250,182360,136340.0,13301489.0
2016-07-01,10400,10400,10200,10250,218875,136340.0,13301489.0
2016-07-04,10350,10500,10000,10050,163828,133680.0,13301489.0
2016-07-05,10000,10200,9920,10100,137040,134345.0,13301489.0
2016-07-06,10050,10150,9750,9800,203046,130355.0,13301489.0
2016-07-07,9970,10100,9850,10000,114525,133015.0,13301489.0
2016-07-08,10300,10900,10250,10450,680201,139001.0,13301489.0
2016-07-11,10300,10600,10100,10600,177035,140996.0,13301489.0
2016-07-12,10500,10600,10300,10300,106336,137005.0,13301489.0
2016-07-13,10300,10450,10150,10400,129247,138335.0,13301489.0
2016-07-14,10400,10500,10200,10400,90472,138335.0,13301489.0
2016-07-15,10900,11000,10350,10400,187627,138335.0,13301489.0
2016-07-18,10500,10500,10200,10350,70683,137670.0,13301489.0
2016-07-19,10600,10600,10200,10200,76185,135675.0,13301489.0
2016-07-20,10300,10400,10150,10300,76489,137005.0,13301489.0
2016-07-21,10400,10500,10100,10400,129822,138335.0,13301489.0
2016-07-22,10400,10500,9990,10150,163803,135010.0,13301489.0
2016-07-25,10150,10250,10000,10200,79585,135675.0,13301489.0
2016-07-26,10250,10300,10100,10250,51705,136340.0,13301489.0
2016-07-27,10250,10250,10050,10050,66280,133680.0,13301489.0
2016-07-28,10100,10500,10050,10450,171653,139001.0,13301489.0
2016-07-29,10500,10600,10350,10450,81016,139001.0,13301489.0
2016-08-01,10350,10700,10300,10600,137431,140996.0,13301489.0
2016-08-02,10650,10800,10550,10650,117435,141661.0,13301489.0
2016-08-03,10550,11050,10500,10900,203812,144986.0,13301489.0
2016-08-04,11000,11050,10750,10900,138203,144986.0,13301489.0
2016-08-05,11100,11350,10950,11050,281704,146981.0,13301489.0
2016-08-08,11100,11100,10850,11000,92787,146316.0,13301489.0
2016-08-09,11150,11150,10850,11100,82547,147647.0,13301489.0
2016-08-10,10950,11250,10950,11150,112941,148312.0,13301489.0
2016-08-11,11150,11350,10950,11250,96266,149642.0,13301489.0
2016-08-12,11250,11350,10850,11000,126650,146316.0,13301489.0
2016-08-16,10950,11100,10750,10750,92741,142991.0,13301489.0
2016-08-17,10600,11000,10600,10900,77865,144986.0,13301489.0
2016-08-18,10900,11250,10850,11200,89530,148977.0,13301489.0
2016-08-19,11250,11300,11050,11300,78170,150307.0,13301489.0
2016-08-22,11350,11600,11150,11150,143577,148312.0,13301489.0
2016-08-23,11300,11550,11150,11200,150644,148977.0,13301489.0
2016-08-24,11250,11450,10950,11100,95902,147647.0,13301489.0
2016-08-25,11000,11250,10900,11100,44371,147647.0,13301489.0
2016-08-26,11100,11100,10600,10950,76821,145651.0,13301489.0
2016-08-29,10800,11000,10200,10350,128716,137670.0,13301489.0
2016-08-30,10300,12100,10300,11100,1198353,147647.0,13301489.0
2016-08-31,11150,11300,10850,11250,142835,149642.0,13301489.0
2016-09-01,11250,11750,11050,11550,223059,153632.0,13301489.0
