이노와이어리스(073490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-18,11746,12080,11512,11846,56539,67450.0,3800000.0
2006-10-19,11846,11913,11479,11512,32122,65550.0,3800000.0
2006-10-20,11512,11779,11479,11545,31297,65740.0,3800000.0
2006-10-23,11546,11713,11546,11645,25239,66310.0,3800000.0
2006-10-24,11646,11746,11346,11512,34196,65550.0,3800000.0
2006-10-25,11512,11913,11346,11645,47127,66310.0,3800000.0
2006-10-26,11713,11879,11613,11746,24955,66880.0,3800000.0
2006-10-27,11813,12146,11679,11879,30208,67640.0,3800000.0
2006-10-30,11879,11879,11412,11679,24566,66500.0,3800000.0
2006-10-31,11746,12313,11746,12213,128292,69540.0,3800000.0
2006-11-01,12480,12513,12146,12480,36363,71060.0,3800000.0
2006-11-02,12480,13581,12480,13414,165046,76380.0,3800000.0
2006-11-03,14149,14149,12914,13481,105437,76760.0,3800000.0
2006-11-06,13248,13481,13081,13280,44293,75620.0,3800000.0
2006-11-07,13281,13481,12981,13014,33193,74100.0,3800000.0
2006-11-08,12814,13014,12780,13014,39618,74100.0,3800000.0
2006-11-09,13014,13214,12914,12947,25330,73720.0,3800000.0
2006-11-10,12914,13081,12780,12980,24113,73910.0,3800000.0
2006-11-13,12981,13047,12380,12813,26231,72960.0,3800000.0
2006-11-14,12847,13047,12647,12813,22432,72960.0,3800000.0
2006-11-15,12847,12981,12547,12546,16189,71440.0,3800000.0
2006-11-16,12580,12814,12347,12546,17764,71440.0,3800000.0
2006-11-17,12680,12680,12280,12546,21809,71440.0,3800000.0
2006-11-20,12347,12647,12146,12480,20627,71060.0,3800000.0
2006-11-21,12647,12647,12280,12313,26184,70110.0,3800000.0
2006-11-22,12413,12413,12113,12279,25267,69920.0,3800000.0
2006-11-23,12280,12280,11913,12012,39019,68400.0,3800000.0
2006-11-24,12080,12413,11913,12346,41090,70300.0,3800000.0
2006-11-27,12547,12547,12113,12179,32755,69350.0,3800000.0
2006-11-28,12013,12013,11713,11879,36210,67640.0,3800000.0
2006-11-29,11879,12013,11813,11846,35178,67450.0,3800000.0
2006-11-30,11946,12080,11846,12079,26600,68780.0,3800000.0
2006-12-01,12080,12280,12080,12079,29565,68780.0,3800000.0
2006-12-04,11946,12547,11879,12179,28095,69350.0,3800000.0
2006-12-05,12280,12947,12280,12646,78592,72010.0,3800000.0
2006-12-06,12847,12847,12280,12380,29024,70490.0,3800000.0
2006-12-07,12213,12513,12146,12480,25986,71060.0,3800000.0
2006-12-08,12247,12580,12013,12313,18637,70110.0,3800000.0
2006-12-11,12313,12313,11946,12113,27672,68970.0,3800000.0
2006-12-12,12146,12447,11879,12146,59726,69160.0,3800000.0
2006-12-13,12046,12247,11879,12046,33352,68590.0,3800000.0
2006-12-14,12013,12180,11879,12179,26321,69350.0,3800000.0
2006-12-15,12180,12347,12046,12046,26908,68590.0,3800000.0
2006-12-18,12046,12313,11946,12313,25268,70110.0,3800000.0
2006-12-19,12480,12480,12213,12246,24881,69730.0,3800000.0
2006-12-20,12280,12313,12080,12213,41572,69540.0,3800000.0
2006-12-21,12213,12213,11813,12079,22104,68780.0,3800000.0
2006-12-22,12080,12113,11779,11912,19763,67830.0,3800000.0
2006-12-26,11913,12113,11613,11612,28129,66120.0,3800000.0
2006-12-27,11479,11646,11479,11612,17429,66120.0,3800000.0
2006-12-28,11613,12614,11613,12246,59411,69730.0,3800000.0
2007-01-02,12413,12413,11779,11946,26027,68020.0,3800000.0
2007-01-03,11679,12080,11546,11812,25576,67260.0,3800000.0
2007-01-04,11813,11813,11512,11512,21510,65550.0,3800000.0
2007-01-05,11479,11479,10945,11445,42570,65170.0,3800000.0
2007-01-08,11379,11446,11079,11245,10588,64030.0,3800000.0
2007-01-09,11346,11346,10845,10978,23690,62510.0,3800000.0
2007-01-10,11012,11012,10545,10678,33193,60800.0,3800000.0
2007-01-11,10678,10878,10378,10411,33746,59280.0,3800000.0
2007-01-12,10411,10611,10078,10344,38322,58900.0,3800000.0
2007-01-15,10344,10545,10311,10477,30897,59660.0,3800000.0
2007-01-16,10411,10478,10144,10311,18161,58710.0,3800000.0
2007-01-17,10311,10478,10011,10344,28582,58900.0,3800000.0
2007-01-18,10378,10812,10311,10778,29929,61370.0,3800000.0
2007-01-19,10611,10712,10445,10678,21709,60800.0,3800000.0
2007-01-22,10678,10812,10344,10544,15291,60040.0,3800000.0
2007-01-23,10545,10545,10211,10244,19015,58330.0,3800000.0
2007-01-24,10044,10545,10044,10344,16747,58900.0,3800000.0
2007-01-25,10311,10578,10211,10244,27396,58330.0,3800000.0
2007-01-26,10144,10611,10078,10477,21266,59660.0,3800000.0
2007-01-29,10678,11879,10678,11612,55180,66120.0,3800000.0
2007-01-30,11512,12113,11346,11746,60289,66880.0,3800000.0
2007-01-31,11746,12080,11646,11679,35651,66500.0,3800000.0
2007-02-01,11679,11879,11479,11612,30430,66120.0,3800000.0
2007-02-02,11412,11846,11412,11479,28039,65360.0,3800000.0
2007-02-05,11346,11579,11079,11212,22933,63840.0,3800000.0
2007-02-06,11212,11946,11179,11545,43367,65740.0,3800000.0
2007-02-07,11546,12480,11546,12146,58863,69160.0,3800000.0
2007-02-08,12247,12547,11546,11612,74397,66120.0,3800000.0
2007-02-09,11713,12480,11713,12446,100716,70870.0,3800000.0
2007-02-12,12580,12747,12213,12646,60032,72010.0,3800000.0
2007-02-13,12814,12947,12213,12213,80998,69540.0,3800000.0
2007-02-14,12380,12480,11946,12113,37959,68970.0,3800000.0
2007-02-15,11913,12113,11679,11879,44705,67640.0,3800000.0
2007-02-16,11779,11946,11646,11946,18514,68020.0,3800000.0
2007-02-20,11946,12146,11713,11712,26838,66690.0,3800000.0
2007-02-21,11713,12013,11646,11979,32435,68210.0,3800000.0
2007-02-22,11879,12280,11679,11746,68949,66880.0,3800000.0
2007-02-23,11813,11813,11646,11779,24172,67070.0,3800000.0
2007-02-26,11779,11779,11613,11746,25005,66880.0,3800000.0
2007-02-27,11746,11813,11312,11312,34826,64410.0,3800000.0
2007-02-28,11112,11245,10878,10945,28595,62320.0,3800000.0
2007-03-02,10778,11145,10778,11011,18602,62700.0,3800000.0
2007-03-05,10945,11012,10545,10711,25494,60990.0,3800000.0
2007-03-06,10712,10979,10545,10845,19712,61750.0,3800000.0
2007-03-07,10845,11412,10845,11278,26326,64220.0,3800000.0
2007-03-08,11045,11579,10945,11145,33767,63460.0,3800000.0
2007-03-09,11179,11479,10945,11212,16171,63840.0,3800000.0
2007-03-12,11212,11346,11112,11145,20154,63460.0,3800000.0
2007-03-13,11179,11279,11112,11111,12518,63270.0,3800000.0
2007-03-14,10878,11179,10712,10778,14575,61370.0,3800000.0
2007-03-15,10878,11012,10678,10678,21385,60800.0,3800000.0
2007-03-16,10678,11045,10678,11045,29509,62890.0,3800000.0
2007-03-19,11045,11412,11045,11312,31924,64410.0,3800000.0
2007-03-20,11412,11412,11212,11312,42088,64410.0,3800000.0
2007-03-21,11312,11412,11212,11312,23561,64410.0,3800000.0
2007-03-22,11312,11779,11312,11712,41114,66690.0,3800000.0
2007-03-23,11646,12113,11646,11946,45158,68020.0,3800000.0
2007-03-26,12080,12080,11713,11712,9681,66690.0,3800000.0
2007-03-27,11879,12213,11779,12012,48220,68400.0,3800000.0
2007-03-28,12046,12180,11946,12079,30103,68780.0,3800000.0
2007-03-29,12080,12247,12013,12079,43240,68780.0,3800000.0
2007-03-30,12247,12247,11813,12012,40147,68400.0,3800000.0
2007-04-02,12013,12080,11846,11846,26198,67450.0,3800000.0
2007-04-03,11879,12380,11813,12346,46061,70300.0,3800000.0
2007-04-04,12513,12780,12447,12513,50474,71250.0,3800000.0
2007-04-05,12380,13448,12380,13180,62247,75050.0,3800000.0
2007-04-06,13181,13348,12914,13147,46259,74860.0,3800000.0
2007-04-09,13348,13414,13114,13147,21805,74860.0,3800000.0
2007-04-10,13214,13414,12814,13080,75866,74480.0,3800000.0
2007-04-11,12981,13882,12981,13848,77005,78850.0,3800000.0
2007-04-12,13782,14015,13581,14015,31198,79800.0,3800000.0
2007-04-13,14015,14215,13748,13981,34837,79610.0,3800000.0
2007-04-16,14182,14349,13982,14215,18999,80940.0,3800000.0
2007-04-17,14349,14416,13748,13748,31718,78280.0,3800000.0
2007-04-18,13681,15016,13615,14448,70520,82270.0,3800000.0
2007-04-19,14849,15150,14349,14515,53861,82650.0,3800000.0
2007-04-20,14783,14783,13882,14315,65028,81510.0,3800000.0
2007-04-23,14082,14349,13748,13981,29579,79610.0,3800000.0
2007-04-24,13748,14783,13681,13714,168331,78090.0,3800000.0
2007-04-25,14115,14115,13214,13414,63806,76380.0,3800000.0
2007-04-26,13414,13448,12881,12880,56607,75168.0,3894700.0
2007-04-27,12847,13114,12814,13114,27467,76531.0,3894700.0
2007-04-30,13181,13181,12881,12880,42053,75168.0,3894700.0
2007-05-02,12981,13548,12981,13447,39096,78478.0,3894700.0
2007-05-03,13581,14149,13448,14015,60995,81789.0,3894700.0
2007-05-04,14215,14349,13848,14048,31480,81983.0,3894700.0
2007-05-07,13915,14416,13782,14382,66353,83931.0,3894700.0
2007-05-08,14382,14582,14015,14515,57457,84710.0,3894700.0
2007-05-09,14683,15817,14616,15783,272748,92110.0,3894700.0
2007-05-10,16151,16484,15517,15783,156834,92110.0,3894700.0
2007-05-11,15784,16217,14749,14849,215676,86657.0,3894700.0
2007-05-14,14849,15016,14482,14549,80339,84904.0,3894700.0
2007-05-15,14749,14783,14215,14248,35190,83329.0,3903000.0
2007-05-16,14616,14683,14215,14415,34554,84305.0,3903000.0
2007-05-17,14749,15350,14416,15349,63675,89769.0,3903000.0
2007-05-18,15383,15550,14983,15116,42379,88403.0,3903000.0
2007-05-21,14883,15483,14849,15082,67866,88208.0,3903000.0
2007-05-22,15150,15583,15116,15283,58060,89379.0,3903000.0
2007-05-23,15216,15483,15016,15450,91650,90354.0,3903000.0
2007-05-25,16300,16500,15700,15900,72562,62058.0,3903000.0
2007-05-28,15800,16700,15800,15950,61635,62253.0,3903000.0
2007-05-29,15800,16000,15400,15400,48866,60106.0,3903000.0
2007-05-30,15550,15650,15050,15100,59845,58935.0,3903000.0
2007-05-31,15250,15500,14950,15050,50844,58740.0,3903000.0
2007-06-01,15400,15400,14600,14900,67094,58155.0,3903000.0
2007-06-04,15300,15300,14750,14850,26826,57960.0,3903000.0
2007-06-05,15000,15250,14450,14550,65311,56789.0,3903000.0
2007-06-07,14850,15550,14650,15000,68847,58545.0,3903000.0
2007-06-08,15300,15300,14650,15250,41547,59521.0,3903000.0
2007-06-11,15500,15500,15050,15250,55635,59521.0,3903000.0
2007-06-12,15250,15450,15150,15200,40710,59326.0,3903000.0
2007-06-13,15100,15250,14700,14700,40444,57374.0,3903000.0
2007-06-14,14700,14900,14500,14650,64516,57179.0,3903000.0
2007-06-15,14650,16800,14500,16800,252393,65570.0,3903000.0
2007-06-18,17200,19300,17150,17550,228447,68498.0,3903000.0
2007-06-19,17200,17450,16650,17200,178345,100697.0,5854500.0
2007-06-20,17550,18350,16950,17300,150860,101283.0,5854500.0
2007-06-21,17100,18100,16950,18000,115333,105381.0,5854500.0
2007-06-22,18300,18400,17200,17350,108137,101576.0,5854500.0
2007-06-25,17050,17450,16150,16400,99739,96014.0,5854500.0
2007-06-26,16750,17000,14900,17000,132097,99526.0,5854500.0
2007-06-27,16750,17000,16100,16150,48427,94550.0,5854500.0
2007-06-28,16250,16450,15950,16400,45490,96014.0,5854500.0
2007-06-29,16650,16900,16000,16750,66221,98063.0,5854500.0
2007-07-02,16750,16800,16200,16450,44217,96307.0,5854500.0
2007-07-03,16400,16900,16150,16700,99201,97770.0,5854500.0
2007-07-04,16800,17300,16500,16800,83776,98356.0,5854500.0
2007-07-05,16900,16950,16550,16600,44542,97185.0,5854500.0
2007-07-06,16800,17100,16450,16900,40348,98941.0,5854500.0
2007-07-09,16650,17350,16650,17150,72438,100405.0,5854500.0
2007-07-10,17250,17350,16750,17050,29673,99819.0,5854500.0
2007-07-11,17150,17950,17000,17600,119685,103039.0,5854500.0
2007-07-12,17800,17900,17300,17500,42505,102454.0,5854500.0
2007-07-13,17700,17850,16850,16950,68307,99234.0,5854500.0
2007-07-16,16750,16950,16300,16350,63643,95721.0,5854500.0
2007-07-18,16350,16800,16100,16400,48951,96014.0,5854500.0
2007-07-19,16100,16600,16000,16400,33919,96014.0,5854500.0
2007-07-20,16600,16900,16300,16650,51163,97477.0,5854500.0
2007-07-23,16850,16850,16200,16600,33358,97185.0,5854500.0
2007-07-24,16600,16600,15900,16000,57728,93672.0,5854500.0
2007-07-25,15800,16400,15700,16050,39017,93965.0,5854500.0
2007-07-26,16100,17250,15950,15950,189566,93379.0,5854500.0
2007-07-27,16300,16350,15600,15850,65510,92794.0,5854500.0
2007-07-30,15700,15900,15350,15400,46555,90159.0,5854500.0
2007-07-31,15500,15700,15350,15700,368303,91916.0,5854500.0
2007-08-01,16100,16300,14950,15200,129947,88988.0,5854500.0
2007-08-02,15300,15900,15000,15400,46587,90159.0,5854500.0
2007-08-03,15600,15750,14900,15350,49880,89867.0,5854500.0
2007-08-06,15100,15100,14850,15100,27168,88403.0,5854500.0
2007-08-07,15300,15300,14850,15100,35377,88403.0,5854500.0
2007-08-08,15100,15200,14550,15150,89438,88696.0,5854500.0
2007-08-09,15300,15300,14850,15100,36767,88403.0,5854500.0
2007-08-10,14600,14800,14250,14500,39252,84890.0,5854500.0
2007-08-13,14700,14700,14000,14000,42977,81963.0,5854500.0
2007-08-14,13950,14350,13500,13950,32205,81670.0,5854500.0
2007-08-16,13300,13850,11900,12200,93768,71425.0,5854500.0
2007-08-17,12150,12800,11450,12800,65125,74938.0,5854500.0
2007-08-20,13500,13650,13000,13500,44139,79036.0,5854500.0
2007-08-21,13650,14100,13550,13600,45787,79621.0,5854500.0
2007-08-22,13500,14000,13500,13650,19220,79914.0,5854500.0
2007-08-23,13850,14500,13850,14150,52065,82841.0,5854500.0
2007-08-24,14200,14300,14000,14050,27542,82256.0,5854500.0
2007-08-27,14300,15450,14300,14700,111602,86061.0,5854500.0
2007-08-28,14800,14800,14200,14400,50502,84305.0,5854500.0
2007-08-29,13800,14500,13500,14500,35171,84890.0,5854500.0
2007-08-30,14500,14850,14400,14650,29190,85768.0,5854500.0
2007-08-31,14800,14850,14400,14800,16249,86647.0,5854500.0
2007-09-03,15050,15050,14200,14650,21273,85768.0,5854500.0
2007-09-04,14600,14800,14050,14050,48790,82256.0,5854500.0
2007-09-05,14100,14450,13900,13950,37993,81670.0,5854500.0
2007-09-06,14000,14000,13700,13750,21117,80499.0,5854500.0
2007-09-07,13450,14150,13450,14100,145909,82548.0,5854500.0
2007-09-10,13900,14000,13650,13800,24044,80792.0,5854500.0
2007-09-11,13800,14600,13650,14150,103346,82841.0,5854500.0
2007-09-12,14250,14400,13700,13700,74517,80207.0,5854500.0
2007-09-13,13700,14300,13700,14000,46074,81963.0,5854500.0
2007-09-14,14100,14250,13900,14250,69915,83427.0,5854500.0
2007-09-17,14400,14400,14000,14000,38788,81963.0,5854500.0
2007-09-18,13850,14250,13700,13800,37967,80792.0,5854500.0
2007-09-19,14200,14250,14000,14000,59751,81963.0,5854500.0
2007-09-20,14200,14250,13850,13950,43389,81670.0,5854500.0
2007-09-21,13950,14250,13850,14000,51127,81963.0,5854500.0
2007-09-27,14300,15350,14150,14700,213145,86061.0,5854500.0
2007-09-28,14900,15200,14700,14850,136057,86939.0,5854500.0
2007-10-01,15000,15350,14750,15050,105707,88110.0,5854500.0
2007-10-02,15100,15400,14750,14800,75665,86647.0,5854500.0
2007-10-04,14800,14950,14550,14700,62328,86061.0,5854500.0
2007-10-05,14600,14850,14400,14400,55118,84305.0,5854500.0
2007-10-08,14600,14600,13900,14000,103583,81963.0,5854500.0
2007-10-09,14000,14000,13350,13750,76586,80499.0,5854500.0
2007-10-10,13550,13850,13550,13600,53208,79621.0,5854500.0
2007-10-11,13550,15500,13450,14750,221045,86354.0,5854500.0
2007-10-12,14750,15150,14300,14350,94199,84012.0,5854500.0
2007-10-15,14700,14900,14100,14400,46757,84305.0,5854500.0
2007-10-16,14300,14750,14000,14250,67522,83427.0,5854500.0
2007-10-17,13900,14150,13200,13950,77921,81670.0,5854500.0
2007-10-18,14150,14200,13750,13800,36224,80792.0,5854500.0
2007-10-19,15850,15850,15800,15850,278710,92794.0,5854500.0
2007-10-22,16000,18200,16000,18200,936386,106961.0,5877000.0
2007-10-23,19500,20100,16100,16350,1506395,96089.0,5877000.0
2007-10-24,16550,16900,15050,15050,419614,88449.0,5877000.0
2007-10-25,15450,16600,15200,15700,284971,92269.0,5877000.0
2007-10-26,15550,16250,15050,15650,230345,91975.0,5877000.0
2007-10-29,15950,16400,15500,15750,163363,92563.0,5877000.0
2007-10-30,15650,15800,14950,15200,113654,89330.0,5877000.0
2007-10-31,15300,16100,15300,15450,131343,90800.0,5877000.0
2007-11-01,15700,15700,14950,14950,85932,87861.0,5877000.0
2007-11-02,14550,15350,14150,14250,178083,83747.0,5877000.0
2007-11-05,14450,14700,14250,14400,70618,84629.0,5877000.0
2007-11-06,14350,14600,13900,14350,87689,84335.0,5877000.0
2007-11-07,14600,14600,13700,13800,182940,81103.0,5877000.0
2007-11-08,13800,13950,12900,13100,94309,76989.0,5877000.0
2007-11-09,13100,13650,13000,13500,87314,79340.0,5877000.0
2007-11-12,13300,13450,12700,13000,70085,76401.0,5877000.0
2007-11-13,12900,13450,12750,13350,50291,78458.0,5877000.0
2007-11-14,13600,14100,13600,14100,79338,82866.0,5877000.0
2007-11-15,14000,14100,13600,13750,53147,80809.0,5877000.0
2007-11-16,13750,14350,13650,14350,54304,84335.0,5877000.0
2007-11-19,16400,16500,15150,16500,590490,96970.0,5877000.0
2007-11-20,15600,15850,14450,15100,478712,88743.0,5877000.0
2007-11-21,15200,15200,14300,14350,203567,84335.0,5877000.0
2007-11-22,14000,15300,13800,14950,185284,87861.0,5877000.0
2007-11-23,15000,15850,14900,15450,231467,90800.0,5877000.0
2007-11-26,15700,16200,15500,16000,98866,94032.0,5877000.0
2007-11-27,15700,16800,14550,14850,504846,87273.0,5877000.0
2007-11-28,15150,15200,14000,14150,282458,83160.0,5877000.0
2007-11-29,14550,14550,14000,14300,138598,84041.0,5877000.0
2007-11-30,14250,14600,14000,14050,112486,82572.0,5877000.0
2007-12-03,14050,14300,13950,14050,51853,82572.0,5877000.0
2007-12-04,13900,14500,13800,14350,55996,84335.0,5877000.0
2007-12-05,14350,14450,14000,14250,39348,83747.0,5877000.0
2007-12-06,14400,15000,14150,14600,143943,85804.0,5877000.0
2007-12-07,14650,15050,14300,14300,62634,84041.0,5877000.0
2007-12-10,14350,14900,13900,13900,66502,81690.0,5877000.0
2007-12-11,13800,14200,13500,13600,57371,79927.0,5877000.0
2007-12-12,13450,13500,12100,13150,104117,77283.0,5877000.0
2007-12-13,13650,13650,13150,13350,31299,78458.0,5877000.0
2007-12-14,13600,13600,13200,13400,31788,78752.0,5877000.0
2007-12-17,13450,13800,13050,13100,50532,76989.0,5877000.0
2007-12-18,12900,13100,12700,12800,80333,75226.0,5877000.0
2007-12-20,13000,13150,12500,12550,39805,73756.0,5877000.0
2007-12-21,12450,12800,12000,12600,65103,74050.0,5877000.0
2007-12-24,12600,12750,12300,12300,58600,72287.0,5877000.0
2007-12-26,12300,12450,12250,12300,36800,72287.0,5877000.0
2007-12-27,12200,12500,12200,12300,15748,72287.0,5877000.0
2007-12-28,12300,12600,12300,12550,16659,73756.0,5877000.0
2008-01-02,12850,12850,12450,12600,26719,74050.0,5877000.0
2008-01-03,12300,12600,12250,12600,18997,74050.0,5877000.0
2008-01-04,12750,12750,12250,12450,29735,73169.0,5877000.0
2008-01-07,12150,12400,12000,12400,42835,72875.0,5877000.0
2008-01-08,12300,12450,12050,12300,23045,72287.0,5877000.0
2008-01-09,12300,12500,11700,11900,125995,69936.0,5877000.0
2008-01-10,12000,12200,11800,11900,55006,69936.0,5877000.0
2008-01-11,12200,13000,11900,11900,109175,69936.0,5877000.0
2008-01-14,12000,12050,11500,11800,30031,69349.0,5877000.0
2008-01-15,11900,12100,11000,11450,55466,67292.0,5877000.0
2008-01-16,11100,11350,10700,10900,71457,64059.0,5877000.0
2008-01-17,10750,11150,10600,10700,59157,62884.0,5877000.0
2008-01-18,10450,11000,10450,11000,51938,64647.0,5877000.0
2008-01-21,10850,11100,10550,10750,48892,63178.0,5877000.0
2008-01-22,10300,10550,9720,9800,102739,57595.0,5877000.0
2008-01-23,9840,10450,9840,10200,114189,59945.0,5877000.0
2008-01-24,10500,10500,10050,10200,34733,59945.0,5877000.0
2008-01-25,10350,10900,10200,10800,61955,63472.0,5877000.0
2008-01-28,11000,11000,10100,10200,43364,59945.0,5877000.0
2008-01-29,10400,10650,9980,10300,70110,60533.0,5877000.0
2008-01-30,10300,11000,9950,9950,116702,58476.0,5877000.0
2008-01-31,10200,10400,9730,10300,46223,60533.0,5877000.0
2008-02-01,10700,10700,10300,10500,47950,61708.0,5877000.0
2008-02-04,10450,10800,10350,10650,46668,62590.0,5877000.0
2008-02-05,10650,10700,10400,10600,23679,62296.0,5877000.0
2008-02-11,10200,10400,10000,10250,67277,60239.0,5877000.0
2008-02-12,10250,11000,10200,10800,67452,63472.0,5877000.0
2008-02-13,10800,11050,10650,10700,43610,62884.0,5877000.0
2008-02-14,11100,11750,10800,11550,90110,67879.0,5877000.0
2008-02-15,11200,11700,11150,11400,44618,66998.0,5877000.0
2008-02-18,11500,11650,11350,11400,35860,66998.0,5877000.0
2008-02-19,11700,11750,11350,11600,95870,68173.0,5877000.0
2008-02-20,11650,11950,11350,11350,58356,66704.0,5877000.0
2008-02-21,11450,11650,11400,11550,32718,67879.0,5877000.0
2008-02-22,11250,11500,11150,11250,24371,66116.0,5877000.0
2008-02-25,11450,11450,10900,10900,57468,64059.0,5877000.0
2008-02-26,11100,11100,10700,10750,45439,63178.0,5877000.0
2008-02-27,10800,11050,10800,10850,52839,63765.0,5877000.0
2008-02-28,10850,11150,10800,11100,46967,65235.0,5877000.0
2008-02-29,11100,11250,10850,11150,34992,65529.0,5877000.0
2008-03-03,10800,10950,10650,10850,50473,63765.0,5877000.0
