잉크테크(049550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-06,10934,11948,10890,11552,401392,113685.0,8678270.0
2015-01-07,11640,11904,11287,11464,186532,112818.0,8678270.0
2015-01-08,11640,12345,11507,11684,410180,114987.0,8678270.0
2015-01-09,11728,11904,11419,11684,152248,114987.0,8678270.0
2015-01-12,11640,11992,11287,11331,160681,111516.0,8678270.0
2015-01-13,11375,11640,10934,11023,157832,108478.0,8678270.0
2015-01-14,10978,11154,10625,10758,146855,105875.0,8678270.0
2015-01-15,10758,11243,10581,11199,103106,110214.0,8678270.0
2015-01-16,11199,11287,10140,10405,292986,102404.0,8678270.0
2015-01-19,10493,10670,10273,10626,103239,104573.0,8678270.0
2015-01-20,10625,10714,10317,10450,80118,102837.0,8678270.0
2015-01-21,10449,10625,10317,10538,57028,103705.0,8678270.0
2015-01-22,10625,10670,10405,10494,66770,103271.0,8678270.0
2015-01-23,10493,10714,10185,10317,96307,101536.0,8678270.0
2015-01-26,10361,10493,9655,9656,193449,95027.0,8678270.0
2015-01-27,9744,9788,9391,9391,139781,92424.0,8678270.0
2015-01-28,9391,9832,9347,9700,92429,95461.0,8678270.0
2015-01-29,9700,9744,9479,9656,42325,95027.0,8678270.0
2015-01-30,9523,9700,9347,9524,101928,93725.0,8678270.0
2015-02-02,9435,9744,9391,9568,73772,94159.0,8678270.0
2015-02-03,9523,9611,8994,9127,155800,89820.0,8678270.0
2015-02-04,9170,9347,9038,9303,76028,91556.0,8678270.0
2015-02-05,9391,9567,9303,9435,74985,92857.0,8678270.0
2015-02-06,9435,9567,9303,9435,44425,92857.0,8678270.0
2015-02-09,9435,9655,9303,9347,66060,91990.0,8678270.0
2015-02-10,9347,9479,9170,9259,47206,91122.0,8678270.0
2015-02-11,9303,9391,8994,9083,85291,89386.0,8678270.0
2015-02-12,9126,9303,8950,9127,67106,89820.0,8678270.0
2015-02-13,9259,9259,8994,9127,42134,89820.0,8678270.0
2015-02-16,9126,9479,9082,9347,75286,91990.0,8678270.0
2015-02-17,9303,9523,9215,9524,52536,93725.0,8678270.0
2015-02-23,9479,9788,9479,9700,86904,95461.0,8678270.0
2015-02-24,9700,9832,9523,9744,86341,95895.0,8678270.0
2015-02-25,9832,9832,9523,9700,79855,95461.0,8678270.0
2015-02-26,9700,9788,9523,9788,67568,96329.0,8678270.0
2015-02-27,9876,10934,9832,10582,535581,104139.0,8678270.0
2015-03-02,10758,10978,10493,10802,198474,106309.0,8678270.0
2015-03-03,11022,11022,10493,10670,159275,105007.0,8678270.0
2015-03-04,10625,11199,10625,10758,232305,105875.0,8678270.0
2015-03-05,10890,10890,10449,10626,119562,104573.0,8678270.0
2015-03-06,10581,10802,10493,10494,92911,103271.0,8678270.0
2015-03-09,10405,10581,10229,10405,99219,102404.0,8678270.0
2015-03-10,10449,10537,9920,10009,121094,98498.0,8678270.0
2015-03-11,9964,10052,9744,9832,73455,96763.0,8678270.0
2015-03-12,9876,10493,9876,10317,83460,101536.0,8678270.0
2015-03-13,10317,10493,10185,10494,67098,103271.0,8678270.0
2015-03-16,10581,10581,10185,10185,72367,100234.0,8678270.0
2015-03-17,10273,10361,9876,10053,129392,98932.0,8678270.0
2015-03-18,10140,10140,9611,9612,144182,94593.0,8678270.0
2015-03-19,9700,9876,9435,9700,94161,95461.0,8678270.0
2015-03-20,9611,9920,9567,9656,77393,95027.0,8678270.0
2015-03-23,9700,9788,9215,9568,145833,94159.0,8678270.0
2015-03-24,9435,9700,9435,9700,67881,95461.0,8678270.0
2015-03-25,9699,9788,9391,9435,94502,92857.0,8678270.0
2015-03-26,9435,9744,9347,9612,55619,94593.0,8678270.0
2015-03-27,9567,9699,9347,9435,67439,92857.0,8678270.0
2015-03-30,9435,9655,9347,9612,55594,94593.0,8678270.0
2015-03-31,9700,9788,9523,9700,71541,95461.0,8678270.0
2015-04-01,9700,9788,9523,9700,86660,95461.0,8678270.0
2015-04-02,9700,10317,9700,10273,284579,101102.0,8678270.0
2015-04-03,10317,10625,10185,10494,243998,103271.0,8678270.0
2015-04-06,10670,10670,10229,10317,150473,101536.0,8678270.0
2015-04-07,10449,10714,10273,10317,121132,101536.0,8678270.0
2015-04-08,10361,10449,9964,9965,117481,98064.0,8678270.0
2015-04-09,10008,10361,10008,10273,102959,101102.0,8678270.0
2015-04-10,10273,10405,10052,10097,85853,99366.0,8678270.0
2015-04-13,10140,10185,9876,10053,90371,98932.0,8678270.0
2015-04-14,10052,10537,10008,10405,167664,102404.0,8678270.0
2015-04-15,10405,11375,10405,10846,543523,106743.0,8678270.0
2015-04-16,10846,11022,10581,10890,148463,107177.0,8678270.0
2015-04-17,10890,10978,10405,10538,195376,103705.0,8678270.0
2015-04-20,10449,10758,10361,10626,111481,104573.0,8678270.0
2015-04-21,10802,11066,10581,10758,221662,105875.0,8678270.0
2015-04-22,10625,10890,9876,10538,234885,103705.0,8678270.0
2015-04-23,10493,10625,10096,10317,119760,101536.0,8678270.0
2015-04-24,10317,10493,10008,10053,108994,98932.0,8678270.0
2015-04-27,10229,10449,10096,10317,60815,101536.0,8678270.0
2015-04-28,10317,10317,10008,10053,94796,98932.0,8678270.0
2015-04-29,10096,10229,9567,9656,161136,95027.0,8678270.0
2015-04-30,9567,9700,9259,9303,120373,91556.0,8678270.0
2015-05-04,9303,9435,9082,9259,71151,91122.0,8678270.0
2015-05-06,9082,9347,9038,9259,74391,91122.0,8678270.0
2015-05-07,9259,9567,9126,9347,73582,91990.0,8678270.0
2015-05-08,9303,9523,9259,9391,43312,92424.0,8678270.0
2015-05-11,9567,9832,9435,9435,81683,92857.0,8678270.0
2015-05-12,9435,9567,9303,9303,32715,91556.0,8678270.0
2015-05-13,9347,9611,9347,9568,46525,94159.0,8678270.0
2015-05-14,9611,9655,9435,9656,40256,95027.0,8678270.0
2015-05-15,9744,9920,8818,8906,193955,87651.0,8678270.0
2015-05-18,8862,8994,8580,8615,198528,84787.0,8678270.0
2015-05-19,8606,8906,8597,8642,77107,85047.0,8678270.0
2015-05-20,8641,8809,8641,8642,63327,85047.0,8678270.0
2015-05-21,8597,8721,8068,8095,214215,79667.0,8678270.0
2015-05-22,8033,8051,7583,7822,245703,76976.0,8678270.0
2015-05-26,7804,7892,7724,7778,54599,76542.0,8678270.0
2015-05-27,7848,7848,7698,7698,60892,75761.0,8678270.0
2015-05-28,7698,8730,7521,7998,368861,78712.0,8678270.0
2015-05-29,8068,8218,7901,8113,111989,79840.0,8678270.0
2015-06-01,8271,8386,8121,8377,81118,82444.0,8678270.0
2015-06-02,8394,8633,8394,8413,82304,82791.0,8678270.0
2015-06-03,8333,8483,8209,8219,73776,80881.0,8678270.0
2015-06-04,8333,8333,7936,8060,43332,79319.0,8678270.0
2015-06-05,7777,7936,7698,7751,71416,76282.0,8678270.0
2015-06-08,7751,7998,7751,7804,34642,76803.0,8678270.0
2015-06-09,7760,7980,7760,7822,29666,76976.0,8678270.0
2015-06-10,7892,7918,7751,7778,41129,76542.0,8678270.0
2015-06-11,7777,7892,7380,7425,119995,73071.0,8678270.0
2015-06-12,7389,7486,7054,7063,127411,69513.0,8678270.0
2015-06-15,6763,7195,6763,7028,61816,69166.0,8678270.0
2015-06-16,6957,7125,6745,6772,49971,66649.0,8678270.0
2015-06-17,6807,7327,6807,7143,81549,70294.0,8678270.0
2015-06-18,7098,7266,6904,6993,53057,68819.0,8678270.0
2015-06-19,6931,7116,6931,7037,29536,69253.0,8678270.0
2015-06-22,7036,7239,6984,7187,42728,70728.0,8678270.0
2015-06-23,7186,7301,7133,7196,40361,70815.0,8678270.0
2015-06-24,7222,7275,7125,7125,25446,70120.0,8678270.0
2015-06-25,7072,7178,6966,7010,42247,68992.0,8678270.0
2015-06-26,7010,7089,6948,6949,39416,68385.0,8678270.0
2015-06-29,6878,6948,6693,6693,88690,65868.0,8678270.0
2015-06-30,6587,6763,6507,6693,58962,65868.0,8678270.0
2015-07-01,6622,6798,6613,6614,60909,65087.0,8678270.0
2015-07-02,6710,6966,6675,6790,47315,66823.0,8678270.0
2015-07-03,6790,6851,6693,6746,35650,66389.0,8678270.0
2015-07-06,6604,6745,6357,6464,70820,63612.0,8678270.0
2015-07-07,6446,6587,6163,6208,125461,61095.0,8678270.0
2015-07-08,6172,6313,6014,6032,90245,59359.0,8678270.0
2015-07-09,5917,6031,5731,5776,93853,56843.0,8678270.0
2015-07-10,5775,6075,5749,5996,75126,59012.0,8678270.0
2015-07-13,5943,6260,5943,6208,56424,61095.0,8678270.0
2015-07-14,6269,6349,6190,6234,42643,61355.0,8678270.0
2015-07-15,6260,6366,6216,6358,46179,62570.0,8678270.0
2015-07-16,6393,6481,6340,6446,45483,63438.0,8678270.0
2015-07-17,6402,6454,6287,6349,32054,62484.0,8678270.0
2015-07-20,6349,6349,6172,6173,36453,60748.0,8678270.0
2015-07-21,6181,6278,6172,6226,22697,61269.0,8678270.0
2015-07-22,6260,6305,6093,6137,22293,60401.0,8678270.0
2015-07-23,6190,6278,6075,6164,26079,60661.0,8678270.0
2015-07-24,6181,6208,6075,6120,20867,60227.0,8678270.0
2015-07-27,6049,6084,5925,5926,23896,58318.0,8678270.0
2015-07-28,5749,5908,5740,5829,33542,57363.0,8678270.0
2015-07-29,5837,5961,5758,5758,19973,56669.0,8678270.0
2015-07-30,5864,5890,5537,5582,41459,54933.0,8678270.0
2015-07-31,5590,5678,5484,5600,19831,55107.0,8678270.0
2015-08-03,5599,5705,5493,5555,30460,54673.0,8678270.0
2015-08-04,5449,5634,5449,5608,24685,55194.0,8678270.0
2015-08-05,5564,5969,5564,5749,39891,56582.0,8678270.0
2015-08-06,5758,5934,5758,5873,22760,57797.0,8678270.0
2015-08-07,5908,6384,5872,6376,98140,62744.0,8678270.0
2015-08-10,6419,6428,6163,6208,42300,61095.0,8678270.0
2015-08-11,6216,6384,6137,6199,30868,61008.0,8678270.0
2015-08-12,6199,6349,6066,6120,31443,60227.0,8678270.0
2015-08-13,6119,6304,6119,6129,16903,60314.0,8678270.0
2015-08-17,6252,6252,5952,5952,23175,58578.0,8678270.0
2015-08-18,5952,6075,5643,5661,35456,55714.0,8678270.0
2015-08-19,5573,5749,5335,5344,44535,52590.0,8678270.0
2015-08-20,5361,5467,5273,5291,20817,52070.0,8678270.0
2015-08-21,4947,5220,4585,4674,88800,45995.0,8678270.0
2015-08-24,4378,4788,4378,4541,40462,44693.0,8678270.0
2015-08-25,4673,4797,4470,4797,62959,47210.0,8678270.0
2015-08-26,4726,5026,4726,5026,31133,49466.0,8678270.0
2015-08-27,5141,5529,5026,5450,55120,53632.0,8678270.0
2015-08-28,5467,5820,5449,5705,42334,56148.0,8678270.0
2015-08-31,5705,5705,5423,5458,19901,53718.0,8678270.0
2015-09-01,5396,5599,5299,5388,31687,53024.0,8678270.0
2015-09-02,5308,5352,5079,5220,21811,51375.0,8678270.0
2015-09-03,5255,5317,5220,5238,9823,51549.0,8678270.0
2015-09-04,5229,5343,4929,5018,39681,49379.0,8678270.0
2015-09-07,4947,5044,4858,4921,14086,48425.0,8678270.0
2015-09-08,4902,5052,4770,4850,26733,47730.0,8678270.0
2015-09-09,4894,5079,4894,5035,22187,49553.0,8678270.0
2015-09-10,5017,5229,4911,5203,13825,51202.0,8678270.0
2015-09-11,5132,5273,5070,5150,14440,50681.0,8678270.0
2015-09-14,5158,5299,5114,5229,17828,51462.0,8678270.0
2015-09-15,5149,6737,5149,6270,888707,61702.0,8678270.0
2015-09-16,6349,6366,5952,6058,194082,59620.0,8678270.0
2015-09-17,6102,6225,5890,5926,115536,58318.0,8678270.0
2015-09-18,5917,6022,5820,5943,58503,58492.0,8678270.0
2015-09-21,5961,7001,5961,6446,460410,63438.0,8678270.0
2015-09-22,6366,6463,6216,6270,73375,61702.0,8678270.0
2015-09-23,6305,6851,6163,6358,215343,62570.0,8678270.0
2015-09-24,6578,6701,6366,6552,68714,64480.0,8678270.0
2015-09-25,6604,6719,6437,6667,49792,65608.0,8678270.0
2015-09-30,6613,6631,6366,6464,51718,63612.0,8678270.0
2015-10-01,6613,6613,6454,6455,23025,63525.0,8678270.0
2015-10-02,6463,6781,6322,6525,73204,64219.0,8678270.0
2015-10-05,6640,6640,6481,6561,29107,64566.0,8678270.0
2015-10-06,6675,6675,6516,6605,36217,65000.0,8678270.0
2015-10-07,6648,6992,6613,6693,97350,65868.0,8678270.0
2015-10-08,6790,6816,6640,6693,35715,65868.0,8678270.0
2015-10-12,6692,6975,6596,6781,46086,66736.0,8678270.0
2015-10-13,6790,6851,6622,6693,30261,65868.0,8678270.0
2015-10-14,6798,6798,6622,6622,14382,65174.0,8678270.0
2015-10-15,6622,6887,6551,6799,59600,66909.0,8678270.0
2015-10-16,6869,8218,6869,7231,668463,71162.0,8678270.0
2015-10-19,7116,7654,7116,7354,100514,72377.0,8678270.0
2015-10-20,7319,7416,7063,7116,56709,70034.0,8678270.0
2015-10-21,7072,7177,6816,6922,64640,68124.0,8678270.0
2015-10-22,6878,6992,6693,6693,50186,65868.0,8678270.0
2015-10-23,6710,6807,6287,6358,95196,62570.0,8678270.0
2015-10-26,6357,6684,6357,6490,49940,63872.0,8678270.0
2015-10-27,6604,6604,6322,6331,32379,62310.0,8678270.0
2015-10-28,6331,6472,6331,6358,21135,62570.0,8678270.0
2015-10-29,6410,6507,6199,6261,27350,61616.0,8678270.0
2015-10-30,6278,6296,6128,6182,21817,60835.0,8678270.0
2015-11-02,6172,6322,6128,6287,21615,61876.0,8678270.0
2015-11-03,6287,6366,6172,6270,23265,61702.0,8678270.0
2015-11-04,6216,6349,6172,6314,11990,62136.0,8678270.0
2015-11-05,6357,6375,6216,6305,14763,62050.0,8678270.0
2015-11-06,6305,6446,6225,6349,33702,62484.0,8678270.0
2015-11-09,6428,6428,6005,6040,36458,59446.0,8678270.0
2015-11-10,6040,6040,5731,5758,24380,56669.0,8678270.0
2015-11-11,5846,6040,5828,5864,10908,57710.0,8678270.0
2015-11-12,5961,5978,5802,5855,19069,57624.0,8678270.0
2015-11-13,5731,5961,5555,5635,30317,55454.0,8678270.0
2015-11-16,5379,5661,5379,5564,21069,54760.0,8678270.0
2015-11-17,5670,5864,5599,5776,14797,56843.0,8678270.0
2015-11-18,5811,5820,5643,5749,15130,56582.0,8678270.0
2015-11-19,5740,5802,5652,5723,16251,56322.0,8678270.0
2015-11-20,5696,6058,5696,6058,25331,59620.0,8678270.0
2015-11-23,6058,6172,5987,6032,13899,59359.0,8678270.0
2015-11-24,5961,6137,5961,6040,22374,59446.0,8678270.0
2015-11-25,6040,6102,6031,6067,12442,59706.0,8678270.0
2015-11-26,6146,6340,6075,6296,36033,61963.0,8678270.0
2015-11-27,6313,6410,6260,6296,21529,61963.0,8678270.0
2015-11-30,6119,6357,6119,6279,16668,61789.0,8678270.0
2015-12-01,6322,6366,6172,6323,8861,62223.0,8678270.0
2015-12-02,6216,6313,5996,6226,19437,61269.0,8678270.0
2015-12-03,6199,6225,6110,6129,10836,60314.0,8678270.0
2015-12-04,6128,6208,6058,6208,11188,61095.0,8678270.0
2015-12-07,6269,6322,6075,6243,8252,61442.0,8678270.0
2015-12-08,6172,6278,5996,6058,22016,59620.0,8678270.0
2015-12-09,6058,6172,5996,6102,12304,60054.0,8678270.0
2015-12-10,6102,6163,5820,5970,12326,58752.0,8678270.0
2015-12-11,5952,6022,5687,5741,14156,56496.0,8678270.0
2015-12-14,5599,5793,5546,5652,18910,55628.0,8678270.0
2015-12-15,5661,5758,5581,5688,9165,55975.0,8678270.0
2015-12-16,5670,5793,5652,5679,18476,55888.0,8678270.0
2015-12-17,5758,5758,5608,5705,36482,56148.0,8678270.0
2015-12-18,5784,5855,5652,5679,17507,55888.0,8678270.0
2015-12-21,5652,5687,5599,5644,14846,55541.0,8678270.0
2015-12-22,5555,5599,5282,5353,47905,52677.0,8678270.0
2015-12-23,5326,5361,5246,5309,20477,52243.0,8678270.0
2015-12-24,5326,5370,5308,5344,12729,52590.0,8678270.0
2015-12-28,5335,5440,5282,5291,14983,52070.0,8678270.0
2015-12-29,5229,5379,5229,5309,5914,52243.0,8678270.0
2015-12-30,5432,5432,5290,5414,12569,53285.0,8678270.0
2016-01-04,5414,5431,5290,5326,11887,52417.0,8678270.0
2016-01-05,5361,5361,5264,5361,10063,52764.0,8678270.0
2016-01-06,5396,5396,5220,5353,22774,52677.0,8678270.0
2016-01-07,5308,5458,5290,5353,22115,52677.0,8678270.0
2016-01-08,5308,5308,5114,5220,27524,51375.0,8678270.0
2016-01-11,5220,5282,5070,5141,16862,50594.0,8678270.0
2016-01-12,5141,5202,4647,4735,59240,46602.0,8678270.0
2016-01-13,4832,4876,4735,4859,31560,47817.0,8678270.0
2016-01-14,4770,4850,4717,4718,27799,46429.0,8678270.0
2016-01-15,4814,4814,4514,4585,23442,45127.0,8678270.0
2016-01-18,4497,4559,4356,4436,34704,43652.0,8678270.0
2016-01-19,4506,4541,4409,4497,21414,44259.0,8678270.0
2016-01-20,4462,4541,4237,4286,36086,42176.0,8678270.0
2016-01-21,4144,4320,4012,4220,62284,41526.0,8678270.0
2016-01-22,4219,5484,4219,5485,276200,53979.0,8678270.0
2016-01-25,6040,6410,5449,5626,480114,55367.0,8678270.0
2016-01-26,5722,6172,5634,5741,181424,56496.0,8678270.0
2016-01-27,5740,5864,5432,5538,76055,54500.0,8678270.0
2016-01-28,5555,5555,5202,5273,76622,51896.0,8678270.0
2016-01-29,5387,5387,5149,5238,33228,51549.0,8678270.0
2016-02-01,5290,5290,5114,5203,41804,51202.0,8678270.0
2016-02-02,5202,6437,4964,5608,360855,55194.0,8678270.0
2016-02-03,5881,6075,5546,5688,89254,55975.0,8678270.0
2016-02-04,5749,5802,5308,5485,42483,53979.0,8678270.0
2016-02-05,5423,5714,5423,5555,35142,54673.0,8678270.0
2016-02-11,5229,5396,5158,5159,48556,50768.0,8678270.0
2016-02-12,5282,5282,4673,4894,57637,48164.0,8678270.0
2016-02-15,4761,5132,4761,4982,28047,49032.0,8678270.0
2016-02-16,5158,5167,4929,5150,15912,50681.0,8678270.0
2016-02-17,5149,5361,5061,5176,8458,50941.0,8678270.0
2016-02-18,5158,5387,5158,5388,26537,53024.0,8678270.0
2016-02-19,5484,5687,5290,5291,46878,52070.0,8678270.0
2016-02-22,5290,5379,5255,5282,8973,51983.0,8678270.0
2016-02-23,5335,5414,5282,5317,11247,52330.0,8678270.0
2016-02-24,5396,5396,5308,5353,18372,52677.0,8678270.0
2016-02-25,5317,5529,5264,5291,14115,52070.0,8678270.0
2016-02-26,5290,5361,5238,5317,13559,52330.0,8678270.0
2016-02-29,5317,5370,5246,5291,18480,52070.0,8678270.0
2016-03-02,5396,5423,5290,5335,13332,52504.0,8678270.0
2016-03-03,5299,5414,5299,5406,16954,53198.0,8678270.0
2016-03-04,5432,6216,5352,5697,261457,56062.0,8678270.0
2016-03-07,5696,5872,5608,5661,40748,55714.0,8678270.0
2016-03-08,5784,6066,5661,5794,67351,57016.0,8678270.0
2016-03-09,5793,6066,5793,6067,78289,59706.0,8678270.0
2016-03-10,6066,6066,5899,5926,30380,58318.0,8678270.0
2016-03-11,5925,6040,5820,5864,24194,57710.0,8678270.0
2016-03-14,5872,5969,5775,5776,20805,56843.0,8678270.0
2016-03-15,5687,5775,5537,5555,48278,54673.0,8678270.0
2016-03-16,5555,5643,5290,5291,57384,52070.0,8678270.0
2016-03-17,5326,6084,5273,5670,176888,55801.0,8678270.0
2016-03-18,5758,5925,5643,5714,52048,56235.0,8678270.0
2016-03-21,5784,5811,5546,5794,58088,57016.0,8678270.0
2016-03-22,6022,6102,5731,5741,73530,56496.0,8678270.0
2016-03-23,5811,5890,5643,5705,27733,56148.0,8678270.0
2016-03-24,5705,7107,5705,6640,1035938,65347.0,8678270.0
2016-03-25,6772,6772,6322,6552,229603,64480.0,8678270.0
2016-03-28,6402,6666,6349,6543,125261,64393.0,8678270.0
2016-03-29,6657,8051,6648,7266,1231313,71509.0,8678270.0
2016-03-30,7363,7654,7213,7310,211062,71943.0,8678270.0
2016-03-31,7319,7513,7239,7407,90812,72897.0,8678270.0
2016-04-01,7398,7469,7169,7249,89559,71335.0,8678270.0
2016-04-04,7248,7363,6798,7028,113370,69166.0,8678270.0
2016-04-05,7054,7724,6975,7495,211380,73765.0,8678270.0
2016-04-06,7486,7627,7222,7240,79073,71249.0,8678270.0
2016-04-07,7257,7521,7186,7249,48300,71335.0,8678270.0
2016-04-08,7407,7495,7239,7328,59558,72116.0,8678270.0
2016-04-11,7319,7380,7230,7346,41581,72290.0,8678270.0
2016-04-12,7495,8553,7416,7637,886242,75154.0,8678270.0
2016-04-14,7583,8112,7565,7892,127791,77671.0,8678270.0
2016-04-15,7927,8042,7786,7822,52547,76976.0,8678270.0
2016-04-18,7804,7848,7592,7672,41893,75501.0,8678270.0
2016-04-19,7654,8068,7513,7804,48162,76803.0,8678270.0
2016-04-20,8024,8059,7715,7751,46319,76282.0,8678270.0
2016-04-21,7751,8068,7724,7972,60664,78452.0,8678270.0
2016-04-22,8051,8086,7874,7875,36665,77497.0,8678270.0
2016-04-25,7857,8086,7786,7804,49751,76803.0,8678270.0
2016-04-26,7804,7901,7574,7663,65457,75414.0,8678270.0
2016-04-27,7636,7654,7151,7363,96251,72464.0,8678270.0
2016-04-28,7442,7469,7248,7363,31413,72464.0,8678270.0
2016-04-29,7407,7451,7204,7319,19970,72030.0,8678270.0
2016-05-02,7230,7380,6851,6922,75432,68124.0,8678270.0
2016-05-03,6957,7327,6763,7310,55289,71943.0,8678270.0
2016-05-04,7319,8156,7310,7584,264418,74633.0,8678270.0
2016-05-09,7583,7663,7389,7478,46832,73592.0,8678270.0
2016-05-10,7521,7521,7063,7143,77332,70294.0,8678270.0
2016-05-11,7142,7486,7142,7354,32045,72377.0,8678270.0
2016-05-12,7363,7380,7142,7143,32974,70294.0,8678270.0
2016-05-13,7239,7239,7098,7099,15728,69860.0,8678270.0
2016-05-16,7098,7169,6851,6896,45109,67864.0,8678270.0
2016-05-17,6834,7142,6728,7099,27261,69860.0,8678270.0
2016-05-18,7098,7098,6666,6790,50900,66823.0,8678270.0
2016-05-19,6790,6887,6181,6349,60792,62484.0,8678270.0
2016-05-20,6172,6560,6172,6552,20917,64480.0,8678270.0
2016-05-23,6657,6657,6313,6331,30357,62497.0,8704376.0
2016-05-24,6340,6340,6066,6093,73379,60147.0,8704376.0
2016-05-25,6093,6551,6093,6464,53018,63803.0,8704376.0
2016-05-26,6543,6604,6304,6534,18619,64499.0,8704376.0
2016-05-27,6596,6596,6428,6455,18438,63716.0,8704376.0
2016-05-30,6596,6596,6305,6349,17776,62672.0,8704376.0
2016-05-31,6357,6578,6349,6578,19992,64935.0,8704376.0
2016-06-01,6648,6648,6490,6578,15158,64935.0,8704376.0
2016-06-02,6648,6648,6516,6570,21798,64848.0,8704376.0
2016-06-03,6569,6569,6322,6393,31428,63107.0,8704376.0
2016-06-07,6375,6437,6172,6252,41915,61714.0,8704376.0
2016-06-08,6252,6587,6225,6455,54531,63716.0,8704376.0
2016-06-09,6516,6966,6463,6949,129432,68590.0,8704376.0
2016-06-10,6966,7301,6948,7178,81292,70854.0,8704376.0
2016-06-13,7028,7107,6834,6878,32096,67894.0,8704376.0
2016-06-14,6825,6957,6622,6905,44778,68155.0,8704376.0
2016-06-15,6948,7169,6869,7099,64388,70070.0,8704376.0
2016-06-16,7063,7063,6657,6808,68105,67198.0,8704376.0
2016-06-17,6904,6948,6701,6852,26085,67633.0,8704376.0
2016-06-20,6816,6895,6790,6861,15319,67720.0,8704376.0
2016-06-21,6913,6922,6772,6878,17909,67894.0,8704376.0
2016-06-22,6807,7310,6807,7204,102921,71115.0,8704376.0
2016-06-23,7239,7292,6922,6993,39155,69026.0,8704376.0
2016-06-24,7080,7222,6128,6499,136225,64151.0,8704376.0
2016-06-27,6437,6516,6163,6490,33558,64064.0,8704376.0
2016-06-28,6357,6745,6357,6587,24847,65022.0,8704376.0
2016-06-29,6710,6878,6551,6719,36257,66327.0,8704376.0
2016-06-30,6728,7072,6728,7046,72207,69548.0,8704376.0
2016-07-01,7125,7266,6860,7231,96663,71376.0,8704376.0
2016-07-04,7230,7566,7151,7354,99859,72594.0,8704376.0
2016-07-05,7354,7513,7266,7319,74760,72246.0,8704376.0
2016-07-06,7257,7416,7080,7222,50119,71289.0,8704376.0
2016-07-07,7222,7327,7213,7249,56750,71550.0,8704376.0
2016-07-08,7178,7275,7054,7231,54712,71376.0,8704376.0
2016-07-11,7239,7698,7054,7619,203400,75206.0,8704376.0
2016-07-12,7663,7663,7477,7540,69768,74422.0,8704376.0
2016-07-13,7530,7627,7424,7575,49523,74771.0,8704376.0
2016-07-14,7574,7583,7469,7557,26197,74597.0,8704376.0
2016-07-15,7557,8280,7548,7928,356606,78252.0,8704376.0
2016-07-18,7971,8421,7918,8148,234454,80428.0,8704376.0
2016-07-19,8165,8271,8024,8263,104524,81560.0,8704376.0
2016-07-20,8200,8236,7830,7945,163838,78426.0,8704376.0
2016-07-21,7980,8200,7671,7980,117388,78775.0,8704376.0
2016-07-22,7954,8994,7954,8906,520696,87914.0,8704376.0
2016-07-25,8906,9523,8862,8950,263765,88349.0,8704376.0
2016-07-26,9082,9082,8730,8906,103794,87914.0,8704376.0
2016-07-27,8809,9655,8809,9215,262847,90961.0,8704376.0
2016-07-28,9303,10096,9259,9965,287761,98359.0,8704376.0
2016-07-29,10008,10317,9655,10141,192917,100100.0,8704376.0
2016-08-01,10273,10714,9876,10714,131976,105758.0,8704376.0
2016-08-02,10537,10846,10361,10802,152961,106629.0,8704376.0
2016-08-03,10581,11066,10493,10802,143308,106629.0,8704376.0
2016-08-04,10802,10846,9788,10317,314132,101841.0,8704376.0
2016-08-05,10185,10581,10008,10538,114727,104017.0,8704376.0
2016-08-08,10317,10758,10140,10405,62084,102712.0,8704376.0
2016-08-09,10317,10846,10317,10670,98748,105323.0,8704376.0
2016-08-10,10670,10846,10317,10582,62032,104453.0,8704376.0
2016-08-11,10581,10670,9832,9832,92269,97054.0,8704376.0
2016-08-12,9920,10581,9876,10185,94395,100536.0,8704376.0
2016-08-16,10185,10449,9876,9920,34910,97924.0,8704376.0
2016-08-17,10052,10052,9347,9920,47510,97924.0,8704376.0
2016-08-18,9964,10096,9479,9524,108398,94007.0,8704376.0
2016-08-19,9259,9567,8862,9524,397786,94007.0,8704376.0
2016-08-22,9611,10185,9435,10097,227278,99665.0,8704376.0
2016-08-23,10008,10229,9700,9965,112654,105144.0,9304815.0
2016-08-24,10052,10052,9523,9656,99938,101888.0,9304815.0
2016-08-25,9788,9788,9082,9303,84429,98166.0,9304815.0
2016-08-26,9435,9700,9347,9700,67920,102353.0,9304815.0
2016-08-29,9876,9876,9391,9612,51489,101422.0,9304815.0
2016-08-30,9479,9655,9303,9524,34125,100492.0,9304815.0
2016-08-31,9435,9655,9038,9347,41304,98631.0,9304815.0
2016-09-01,9303,9964,9303,9832,84371,103749.0,9304815.0
2016-09-02,9832,10008,9347,9832,80213,103749.0,9304815.0
2016-09-05,9655,9788,9347,9612,109225,101422.0,9304815.0
2016-09-06,9479,9567,9170,9303,111564,98166.0,9304815.0
2016-09-07,9259,9347,9170,9259,29621,97701.0,9304815.0
2016-09-08,9303,9303,8765,8862,116706,93513.0,9304815.0
2016-09-09,8818,8994,8465,8580,60275,90536.0,9304815.0
2016-09-12,8394,8994,8394,8748,33153,92304.0,9304815.0
2016-09-13,8747,9082,8730,8818,26029,93048.0,9304815.0
2016-09-19,8747,8906,8641,8748,26180,92304.0,9304815.0
2016-09-20,8747,9215,8721,9171,37915,96770.0,9304815.0
2016-09-21,8994,9215,8818,9039,24620,95508.0,9317868.0
