디딤(217620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-30,2770,2890,2760,2810,37420,103975.0,37001905.0
2018-12-03,2810,2880,2800,2815,91929,104160.0,37001905.0
2018-12-04,2850,2860,2815,2835,37360,104900.0,37001905.0
2018-12-05,2775,2820,2775,2795,81924,103420.0,37001905.0
2018-12-06,2795,2845,2780,2795,90783,103420.0,37001905.0
2018-12-07,2780,2840,2760,2780,45700,102865.0,37001905.0
2018-12-10,2725,2780,2715,2715,31013,100460.0,37001905.0
2018-12-11,2700,2750,2660,2685,66982,99350.0,37001905.0
2018-12-12,2640,2740,2640,2650,48525,98055.0,37001905.0
2018-12-13,2655,2710,2650,2695,48564,99720.0,37001905.0
2018-12-14,2665,2685,2615,2640,51226,97685.0,37001905.0
2018-12-17,2640,2640,2510,2595,54897,96020.0,37001905.0
2018-12-18,2510,2620,2510,2540,50571,93985.0,37001905.0
2018-12-19,2505,2680,2505,2575,48588,95280.0,37001905.0
2018-12-20,2540,2690,2540,2615,52512,96760.0,37001905.0
2018-12-21,2550,2665,2545,2590,47945,95835.0,37001905.0
2018-12-24,2635,3200,2595,2800,4983163,103605.0,37001905.0
2018-12-26,2795,3190,2755,2925,4089409,108231.0,37001905.0
2018-12-27,2925,2965,2805,2885,574608,106750.0,37001905.0
2018-12-28,2880,3035,2775,2775,796368,102680.0,37001905.0
2019-01-02,2800,2840,2720,2770,317289,102495.0,37001905.0
2019-01-03,2825,3030,2735,2895,1319414,107121.0,37001905.0
2019-01-04,2890,3010,2845,2945,780250,108971.0,37001905.0
2019-01-07,2980,2980,2910,2945,203544,108971.0,37001905.0
2019-01-08,2975,3070,2930,2930,498541,108416.0,37001905.0
2019-01-09,2960,2990,2905,2930,81074,108416.0,37001905.0
2019-01-10,2975,2980,2880,2955,149430,109341.0,37001905.0
2019-01-11,2945,2975,2905,2955,146874,109341.0,37001905.0
2019-01-14,3020,3020,2940,2950,157587,109156.0,37001905.0
2019-01-15,2935,2950,2900,2930,96527,108416.0,37001905.0
2019-01-16,2945,2995,2880,2975,203491,110081.0,37001905.0
2019-01-17,2960,3005,2925,2965,137461,109711.0,37001905.0
2019-01-18,2965,2975,2915,2935,124737,108601.0,37001905.0
2019-01-21,2935,2945,2790,2840,175257,105085.0,37001905.0
2019-01-22,2840,2850,2800,2830,86977,104715.0,37001905.0
2019-01-23,2780,2965,2780,2955,181256,109341.0,37001905.0
2019-01-24,2960,2990,2900,2935,138581,108601.0,37001905.0
2019-01-25,2935,3015,2930,2990,218698,110636.0,37001905.0
2019-01-28,2980,3065,2940,2955,123812,109341.0,37001905.0
2019-01-29,2955,3175,2890,3160,460520,116926.0,37001905.0
2019-01-30,3135,3140,3000,3035,369990,112301.0,37001905.0
2019-01-31,3035,3240,3035,3195,357375,118221.0,37001905.0
2019-02-01,3190,3375,3155,3215,711533,118961.0,37001905.0
2019-02-07,3220,3285,3180,3250,205278,120256.0,37001905.0
2019-02-08,3265,3590,3250,3450,2884179,127657.0,37001905.0
2019-02-11,3435,3575,3390,3500,640130,129507.0,37001905.0
2019-02-12,3500,3685,3480,3590,895339,132837.0,37001905.0
2019-02-13,3570,3625,3490,3550,321023,131357.0,37001905.0
2019-02-14,3550,3565,3380,3515,265937,130062.0,37001905.0
2019-02-15,3550,3580,3455,3505,213958,129692.0,37001905.0
2019-02-18,3565,3670,3440,3530,716007,130617.0,37001905.0
2019-02-19,3550,3580,3440,3440,221286,127287.0,37001905.0
2019-02-20,3470,3470,3285,3350,364634,123956.0,37001905.0
2019-02-21,3350,3375,3240,3270,241117,120996.0,37001905.0
2019-02-22,3275,3320,3225,3225,198107,119331.0,37001905.0
2019-02-25,3235,3325,3215,3315,109377,122661.0,37001905.0
2019-02-26,3370,3375,3205,3260,243337,120626.0,37001905.0
2019-02-27,3370,3370,3155,3185,311651,117851.0,37001905.0
2019-02-28,3240,3240,3000,3050,354890,112856.0,37001905.0
2019-03-04,3100,3145,3015,3030,206039,112116.0,37001905.0
2019-03-05,3005,3060,2910,2980,203988,110266.0,37001905.0
2019-03-06,3010,3025,2965,3015,80331,111561.0,37001905.0
2019-03-07,3050,3250,2985,2995,308710,110821.0,37001905.0
2019-03-08,2955,3015,2950,2960,77253,109526.0,37001905.0
2019-03-11,2960,2960,2875,2915,84999,107861.0,37001905.0
2019-03-12,2915,2960,2870,2915,103189,107861.0,37001905.0
2019-03-13,2910,2940,2870,2915,103498,107861.0,37001905.0
2019-03-14,2890,3010,2890,2990,92150,110636.0,37001905.0
2019-03-15,2955,3060,2930,2940,153967,108786.0,37001905.0
2019-03-18,2930,2975,2930,2965,176117,109711.0,37001905.0
2019-03-19,2995,2995,2940,2965,60613,109711.0,37001905.0
2019-03-20,2935,2995,2830,2885,198243,106750.0,37001905.0
2019-03-21,2845,2950,2835,2945,88898,108971.0,37001905.0
2019-03-22,2945,2960,2865,2885,128378,106750.0,37001905.0
2019-03-25,2885,2910,2815,2860,79930,105825.0,37001905.0
2019-03-26,2865,2870,2815,2860,84857,105825.0,37001905.0
2019-03-27,2860,2945,2860,2880,95665,106565.0,37001905.0
2019-03-28,2915,2930,2875,2915,105791,107861.0,37001905.0
2019-03-29,2980,3055,2920,2965,442148,109711.0,37001905.0
2019-04-01,2960,3055,2955,3020,184551,111746.0,37001905.0
2019-04-02,3035,3105,2965,3105,441338,114891.0,37001905.0
2019-04-03,3205,3230,3015,3030,639422,112116.0,37001905.0
2019-04-04,3050,3065,2970,2990,237061,110636.0,37001905.0
2019-04-05,3000,3010,2930,2970,174046,109896.0,37001905.0
2019-04-08,2985,3075,2950,3025,175628,111931.0,37001905.0
2019-04-09,3030,3060,2985,3015,190470,111561.0,37001905.0
2019-04-10,3010,3075,3010,3060,237549,113226.0,37001905.0
2019-04-11,3075,3130,3035,3100,371954,114706.0,37001905.0
2019-04-12,3105,3300,3105,3295,1218578,121921.0,37001905.0
2019-04-15,3305,3350,3230,3250,572100,120256.0,37001905.0
2019-04-16,3250,3310,3160,3210,309861,118776.0,37001905.0
2019-04-17,3210,3245,3160,3195,302006,118221.0,37001905.0
2019-04-18,3345,3445,3150,3220,1769763,119146.0,37001905.0
2019-04-19,3220,3225,3105,3115,245807,115261.0,37001905.0
2019-04-22,3140,3200,3100,3190,340213,118036.0,37001905.0
2019-04-23,3230,3310,3200,3205,1139974,118591.0,37001905.0
2019-04-24,3215,3225,3150,3170,253203,117296.0,37001905.0
2019-04-25,3165,3185,3095,3110,202575,115076.0,37001905.0
2019-04-26,3130,3225,3110,3160,567558,116926.0,37001905.0
2019-04-29,3175,3235,3175,3210,278977,118776.0,37001905.0
2019-04-30,3195,3200,3145,3195,192245,118221.0,37001905.0
2019-05-02,3210,3230,3160,3170,187835,117296.0,37001905.0
2019-05-03,3170,3185,3110,3145,231609,116371.0,37001905.0
2019-05-07,3125,3125,3020,3040,134571,112486.0,37001905.0
2019-05-08,3010,3130,3010,3070,128637,113596.0,37001905.0
2019-05-09,3075,3120,2975,3020,190884,111746.0,37001905.0
2019-05-10,2990,3035,2900,2980,153862,110266.0,37001905.0
2019-05-13,3065,3065,2940,2980,108697,110266.0,37001905.0
2019-05-14,2900,2980,2900,2940,84654,108786.0,37001905.0
2019-05-15,2920,3070,2900,3050,292470,112856.0,37001905.0
2019-05-16,3030,3050,2870,2920,339687,108046.0,37001905.0
2019-05-17,2945,2950,2770,2795,272670,103420.0,37001905.0
2019-05-20,2785,2820,2655,2690,277151,99535.0,37001905.0
2019-05-21,2710,2735,2675,2710,109122,100275.0,37001905.0
2019-05-22,2750,2750,2675,2690,100765,99535.0,37001905.0
2019-05-23,2670,2690,2570,2590,197812,95835.0,37001905.0
2019-05-24,2590,2590,2510,2560,115542,94725.0,37001905.0
2019-05-27,2535,2605,2510,2595,81130,96020.0,37001905.0
2019-05-28,2560,2665,2550,2645,103868,97870.0,37001905.0
2019-05-29,2690,2690,2555,2595,134045,96020.0,37001905.0
2019-05-30,2695,2695,2600,2625,206081,97130.0,37001905.0
2019-05-31,2630,2640,2550,2635,58226,97500.0,37001905.0
2019-06-03,2570,2625,2570,2595,51882,96020.0,37001905.0
2019-06-04,2590,2640,2580,2595,104102,96020.0,37001905.0
2019-06-05,2660,2675,2610,2655,98377,98240.0,37001905.0
2019-06-07,2655,2685,2620,2670,38151,98795.0,37001905.0
2019-06-10,2675,2685,2635,2660,50184,98425.0,37001905.0
2019-06-11,2640,2675,2630,2660,84788,98425.0,37001905.0
2019-06-12,2660,2730,2645,2710,126860,100275.0,37001905.0
2019-06-13,2830,3190,2780,2820,4995219,104345.0,37001905.0
2019-06-14,2820,2820,2710,2760,588029,102125.0,37001905.0
2019-06-17,2870,2880,2765,2765,672803,102310.0,37001905.0
2019-06-18,2740,2800,2740,2745,187353,101570.0,37001905.0
2019-06-19,2760,2780,2710,2715,217154,100460.0,37001905.0
2019-06-20,2715,2755,2695,2750,212481,101755.0,37001905.0
2019-06-21,2765,2770,2715,2745,127340,101570.0,37001905.0
2019-06-24,2750,2775,2730,2730,58610,101015.0,37001905.0
2019-06-25,2685,2755,2665,2700,186002,99905.0,37001905.0
2019-06-26,2705,2705,2645,2665,93128,98610.0,37001905.0
2019-06-27,2650,2695,2645,2675,95704,98980.0,37001905.0
2019-06-28,2655,2690,2615,2615,77308,96760.0,37001905.0
2019-07-01,2615,2650,2605,2640,41221,97685.0,37001905.0
2019-07-02,2620,2655,2615,2650,37038,98055.0,37001905.0
2019-07-03,2650,2680,2600,2650,90386,98055.0,37001905.0
2019-07-04,2685,2685,2620,2660,47408,98425.0,37001905.0
2019-07-05,2660,2690,2635,2665,51179,98610.0,37001905.0
2019-07-08,2630,2680,2560,2565,69117,94910.0,37001905.0
2019-07-09,2535,2590,2530,2540,86411,93985.0,37001905.0
2019-07-10,2505,2590,2505,2580,45627,95465.0,37001905.0
2019-07-11,2565,2615,2555,2600,43170,96205.0,37001905.0
2019-07-12,2600,2665,2600,2640,47300,97685.0,37001905.0
2019-07-15,2645,2660,2595,2605,39851,96390.0,37001905.0
2019-07-16,2590,2650,2590,2620,37622,96945.0,37001905.0
2019-07-17,2600,2625,2555,2555,79786,94540.0,37001905.0
2019-07-18,2545,2600,2545,2580,48134,95465.0,37001905.0
2019-07-19,2595,2600,2560,2595,15416,96020.0,37001905.0
2019-07-22,2610,2615,2570,2595,16791,96020.0,37001905.0
2019-07-23,2560,2665,2560,2610,64206,96575.0,37001905.0
2019-07-24,2610,2635,2565,2585,36323,95650.0,37001905.0
2019-07-25,2585,2590,2500,2520,68638,93245.0,37001905.0
2019-07-26,2495,2535,2440,2440,63189,90285.0,37001905.0
2019-07-29,2345,2500,2245,2265,193942,83809.0,37001905.0
2019-07-30,2265,2720,2265,2465,1163733,91210.0,37001905.0
2019-07-31,2465,2590,2385,2525,244768,93430.0,37001905.0
2019-08-01,2490,2510,2400,2400,99649,88805.0,37001905.0
2019-08-02,2330,2420,2330,2385,50372,88250.0,37001905.0
2019-08-05,2385,2410,2190,2200,142226,81404.0,37001905.0
2019-08-06,2060,2245,2005,2100,146556,77704.0,37001905.0
2019-08-07,2080,2250,2080,2205,126819,81589.0,37001905.0
2019-08-08,2260,2380,2235,2350,73967,86954.0,37001905.0
2019-08-09,2405,2435,2290,2380,42787,88065.0,37001905.0
2019-08-12,2380,2485,2360,2385,52776,88250.0,37001905.0
2019-08-13,2340,2425,2340,2420,27238,89545.0,37001905.0
2019-08-14,2430,2440,2365,2375,46060,87880.0,37001905.0
2019-08-16,2375,2395,2290,2340,40622,86584.0,37001905.0
2019-08-19,2330,2450,2320,2365,56016,87510.0,37001905.0
2019-08-20,2395,2410,2370,2395,16931,88620.0,37001905.0
2019-08-21,2405,2430,2380,2405,40073,88990.0,37001905.0
2019-08-22,2420,2510,2385,2405,106217,88990.0,37001905.0
2019-08-23,2405,2510,2365,2510,106067,92875.0,37001905.0
2019-08-26,2555,2685,2230,2450,658710,90655.0,37001905.0
2019-08-27,2450,2590,2450,2530,286393,93615.0,37001905.0
2019-08-28,2475,2525,2460,2485,59842,91950.0,37001905.0
2019-08-29,2500,2510,2445,2485,66002,91950.0,37001905.0
2019-08-30,2495,2525,2475,2475,57259,91580.0,37001905.0
2019-09-02,2430,2485,2430,2485,17208,91950.0,37001905.0
2019-09-03,2485,2500,2435,2460,30527,91025.0,37001905.0
2019-09-04,2405,2475,2385,2450,43233,90655.0,37001905.0
2019-09-05,2455,2505,2425,2480,70889,91765.0,37001905.0
2019-09-06,2475,2510,2440,2450,20947,90655.0,37001905.0
2019-09-09,2450,2465,2415,2425,19923,89730.0,37001905.0
2019-09-10,2445,2455,2420,2430,26882,89915.0,37001905.0
2019-09-11,2450,2450,2410,2420,47316,89545.0,37001905.0
2019-09-16,2435,2435,2385,2415,36878,89360.0,37001905.0
2019-09-17,2400,2440,2380,2440,54814,90285.0,37001905.0
2019-09-18,2435,2450,2410,2435,45698,90100.0,37001905.0
2019-09-19,2450,2455,2380,2415,88362,89360.0,37001905.0
2019-09-20,2395,2420,2395,2415,35884,89360.0,37001905.0
2019-09-23,2425,2425,2350,2370,48342,87695.0,37001905.0
2019-09-24,2370,2385,2310,2350,92968,86954.0,37001905.0
2019-09-25,2345,2400,2310,2340,105117,86584.0,37001905.0
2019-09-26,2345,2380,2285,2310,124514,85474.0,37001905.0
2019-09-27,2330,2330,2255,2315,79486,85659.0,37001905.0
2019-09-30,2280,2305,2255,2255,38734,83439.0,37001905.0
2019-10-01,2230,2320,2230,2275,69468,84179.0,37001905.0
2019-10-02,2315,2315,2265,2310,81296,85474.0,37001905.0
2019-10-04,2400,2810,2310,2310,3736559,85474.0,37001905.0
2019-10-07,2315,2350,2255,2255,366989,83439.0,37001905.0
