삼영이엔씨(065570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-21,6860,6960,6840,6850,13002,60280.0,8800000.0
2013-02-22,6840,7070,6790,7070,42932,62216.0,8800000.0
2013-02-25,7070,7090,6920,6950,20440,61160.0,8800000.0
2013-02-26,6950,6960,6850,6900,10030,60720.0,8800000.0
2013-02-27,6880,6930,6790,6860,47914,60368.0,8800000.0
2013-02-28,6820,6900,6770,6900,89559,60720.0,8800000.0
2013-03-04,6850,6890,6790,6830,17304,60104.0,8800000.0
2013-03-05,6890,6890,6810,6830,13190,60104.0,8800000.0
2013-03-06,6770,6890,6760,6790,16865,59752.0,8800000.0
2013-03-07,6840,6890,6780,6810,15754,59928.0,8800000.0
2013-03-08,6860,6880,6750,6750,30990,59400.0,8800000.0
2013-03-11,6750,6760,6620,6620,53598,58256.0,8800000.0
2013-03-12,6640,6830,6640,6760,11473,59488.0,8800000.0
2013-03-13,6810,6860,6740,6780,18577,59664.0,8800000.0
2013-03-14,6830,6990,6750,6930,37805,60984.0,8800000.0
2013-03-15,7100,7130,7000,7080,62885,62304.0,8800000.0
2013-03-18,7130,7130,7000,7020,17869,61776.0,8800000.0
2013-03-19,7080,7100,7010,7010,17668,61688.0,8800000.0
2013-03-20,7070,7080,6990,7050,19528,62040.0,8800000.0
2013-03-21,6920,7170,6920,7170,61793,63096.0,8800000.0
2013-03-22,7180,7290,7120,7210,32229,63448.0,8800000.0
2013-03-25,7250,7330,7170,7240,18770,63712.0,8800000.0
2013-03-26,7300,7300,7160,7180,21993,63184.0,8800000.0
2013-03-27,7230,7240,7110,7190,16001,63272.0,8800000.0
2013-03-28,7240,7240,7120,7230,17668,63624.0,8800000.0
2013-03-29,7260,7280,7120,7240,15549,63712.0,8800000.0
2013-04-01,7200,7290,7140,7230,16158,63624.0,8800000.0
2013-04-02,7200,7240,7000,7230,35135,63624.0,8800000.0
2013-04-03,7250,7350,7150,7260,51278,63888.0,8800000.0
2013-04-04,7200,7350,7150,7350,47993,64680.0,8800000.0
2013-04-05,7350,7640,7320,7630,113807,67144.0,8800000.0
2013-04-08,7690,7780,7400,7400,74709,65120.0,8800000.0
2013-04-09,7400,7500,7020,7360,46700,64768.0,8800000.0
2013-04-10,7400,7500,7300,7410,27131,65208.0,8800000.0
2013-04-11,7360,7490,7250,7420,57512,65296.0,8800000.0
2013-04-12,7520,7750,7380,7700,78166,67760.0,8800000.0
2013-04-15,7690,8130,7680,8090,84256,71192.0,8800000.0
2013-04-16,8030,8200,8010,8200,60639,72160.0,8800000.0
2013-04-17,8150,8400,8100,8150,78038,71720.0,8800000.0
2013-04-18,8100,8280,8090,8110,14816,71368.0,8800000.0
2013-04-19,8250,8250,7980,8120,20796,71456.0,8800000.0
2013-04-22,8310,8440,8190,8400,34804,73920.0,8800000.0
2013-04-23,8410,8550,8230,8450,240970,74360.0,8800000.0
2013-04-24,8500,8680,8470,8530,58395,75064.0,8800000.0
2013-04-25,8530,8600,8450,8500,31712,74800.0,8800000.0
2013-04-26,8500,8630,8350,8360,25852,73568.0,8800000.0
2013-04-29,8300,8390,8110,8160,36345,71808.0,8800000.0
2013-04-30,8160,8350,8140,8280,31965,72864.0,8800000.0
2013-05-02,8390,8580,8280,8280,52601,72864.0,8800000.0
2013-05-03,8260,8370,7920,8100,113747,71280.0,8800000.0
2013-05-06,8190,8230,8060,8170,27501,71896.0,8800000.0
2013-05-07,8260,8380,8060,8300,18223,73040.0,8800000.0
2013-05-08,8380,8390,8250,8370,12281,73656.0,8800000.0
2013-05-09,8450,8450,8300,8310,16264,73128.0,8800000.0
2013-05-10,8310,8360,8200,8290,16162,72952.0,8800000.0
2013-05-13,8290,8290,8120,8150,16948,71720.0,8800000.0
2013-05-14,8150,8150,7720,7730,96923,68024.0,8800000.0
2013-05-15,7870,7960,7720,7850,47411,69080.0,8800000.0
2013-05-16,7960,7960,7850,7950,21164,69960.0,8800000.0
2013-05-20,7980,8250,7970,8190,24391,72072.0,8800000.0
2013-05-21,8270,8270,7870,8150,60355,71720.0,8800000.0
2013-05-22,8200,8200,8120,8150,16540,71720.0,8800000.0
2013-05-23,8220,8220,8090,8140,14692,71632.0,8800000.0
2013-05-24,8200,8200,7980,8020,25308,70576.0,8800000.0
2013-05-27,8020,8150,7950,8060,16434,70928.0,8800000.0
2013-05-28,8150,8150,7930,7960,24588,70048.0,8800000.0
2013-05-29,7940,8070,7940,7970,21674,70136.0,8800000.0
2013-05-30,8100,8100,7820,7890,21404,69432.0,8800000.0
2013-05-31,7890,7980,7640,7710,53141,67848.0,8800000.0
2013-06-03,7710,7930,7690,7830,44557,68904.0,8800000.0
2013-06-04,7840,8120,7780,8000,351520,70400.0,8800000.0
2013-06-05,8150,9110,8010,8120,823415,71456.0,8800000.0
2013-06-07,8120,8260,7970,8150,85391,71720.0,8800000.0
2013-06-10,8300,8470,8150,8220,64049,72336.0,8800000.0
2013-06-11,8170,8330,8000,8130,45035,71544.0,8800000.0
2013-06-12,8040,8800,8010,8630,167774,75944.0,8800000.0
2013-06-13,8630,8660,8420,8470,79400,74536.0,8800000.0
2013-06-14,8590,8830,8510,8690,79650,76472.0,8800000.0
2013-06-17,8690,8950,8600,8600,98114,75680.0,8800000.0
2013-06-18,8640,9050,8460,9050,109897,79640.0,8800000.0
2013-06-19,9050,9290,8860,9000,54436,79200.0,8800000.0
2013-06-20,8770,8990,8470,8680,74232,76384.0,8800000.0
2013-06-21,8180,8540,8150,8500,55675,74800.0,8800000.0
2013-06-24,8500,8730,8250,8250,105593,72600.0,8800000.0
2013-06-25,8160,8490,7220,7730,63354,68024.0,8800000.0
2013-06-26,7750,8300,7750,8280,73528,72864.0,8800000.0
2013-06-27,8280,8760,8280,8660,69942,76208.0,8800000.0
2013-06-28,8850,8850,8630,8730,15302,76824.0,8800000.0
2013-07-01,8730,8850,8570,8730,45614,76824.0,8800000.0
2013-07-02,8720,9040,8650,9040,99845,79552.0,8800000.0
2013-07-03,9100,9140,8760,8840,139138,77792.0,8800000.0
2013-07-04,8840,8970,8720,8850,23594,77880.0,8800000.0
2013-07-05,8850,8930,8700,8900,18858,78320.0,8800000.0
2013-07-08,8940,8990,8720,8770,12391,77176.0,8800000.0
2013-07-09,8860,8930,8700,8720,16445,76736.0,8800000.0
2013-07-10,8750,9400,8650,9300,180655,81840.0,8800000.0
2013-07-11,9300,9490,9200,9440,47671,83072.0,8800000.0
2013-07-12,9450,9480,9250,9430,34342,82984.0,8800000.0
2013-07-15,9490,9520,9350,9380,27229,82544.0,8800000.0
2013-07-16,9290,9510,9210,9210,35811,81048.0,8800000.0
2013-07-17,9220,9430,9210,9230,66952,81224.0,8800000.0
2013-07-18,9230,9380,9070,9110,24239,80168.0,8800000.0
2013-07-19,9110,9300,8900,9150,33368,80520.0,8800000.0
2013-07-22,9070,9380,9000,9330,24571,82104.0,8800000.0
2013-07-23,9240,9350,9060,9230,31880,81224.0,8800000.0
2013-07-24,9380,9440,9260,9360,53627,82368.0,8800000.0
2013-07-25,9400,9400,9100,9270,30450,81576.0,8800000.0
2013-07-26,9290,9290,9000,9180,27756,80784.0,8800000.0
2013-07-29,9140,9180,8940,8940,28289,78672.0,8800000.0
2013-07-30,9010,9100,8880,9100,40231,80080.0,8800000.0
2013-07-31,9100,9380,8960,9350,36935,82280.0,8800000.0
2013-08-01,9450,9860,9300,9800,128818,86240.0,8800000.0
2013-08-02,9990,9990,9690,9840,60381,86592.0,8800000.0
2013-08-05,9840,10100,9790,10000,76825,88000.0,8800000.0
2013-08-06,10000,10150,9900,9980,56593,87824.0,8800000.0
2013-08-07,9950,9980,9820,9920,21510,87296.0,8800000.0
2013-08-08,9900,9980,9700,9700,22543,85360.0,8800000.0
2013-08-09,9790,9790,9540,9640,34454,84832.0,8800000.0
2013-08-12,9610,9730,9250,9440,32642,83072.0,8800000.0
2013-08-13,9600,9600,9350,9460,22112,83248.0,8800000.0
2013-08-14,9330,9590,9330,9440,18318,83072.0,8800000.0
2013-08-16,9430,9430,9250,9280,32459,81664.0,8800000.0
2013-08-19,9270,9470,9220,9290,9484,81752.0,8800000.0
2013-08-20,9500,9500,9130,9190,16845,80872.0,8800000.0
2013-08-21,9480,9480,8780,8970,67924,78936.0,8800000.0
2013-08-22,8970,8970,8560,8800,22602,77440.0,8800000.0
2013-08-23,8900,9190,8720,9030,26260,79464.0,8800000.0
2013-08-26,9140,9140,8770,8780,26445,77264.0,8800000.0
2013-08-27,8900,8900,8680,8780,21582,77264.0,8800000.0
2013-08-28,8530,8770,8490,8630,10666,75944.0,8800000.0
2013-08-29,8790,8790,8500,8630,22993,75944.0,8800000.0
2013-08-30,8750,8750,8510,8690,17708,76472.0,8800000.0
2013-09-02,8690,8690,8520,8590,42619,75592.0,8800000.0
2013-09-03,8950,9080,8700,9000,56205,79200.0,8800000.0
2013-09-04,9100,9100,8760,8900,18891,78320.0,8800000.0
2013-09-05,8840,8990,8780,8780,9429,77264.0,8800000.0
2013-09-06,8890,8890,8460,8630,26023,75944.0,8800000.0
2013-09-09,8630,8630,8160,8200,132782,72160.0,8800000.0
2013-09-10,8340,8400,8250,8400,19753,73920.0,8800000.0
2013-09-11,8500,8500,8210,8350,26556,73480.0,8800000.0
2013-09-12,8400,8400,8210,8290,15834,72952.0,8800000.0
2013-09-13,8240,8660,8230,8610,23456,75768.0,8800000.0
2013-09-16,8630,8630,8460,8600,26033,75680.0,8800000.0
2013-09-17,8640,8780,8500,8710,29441,76648.0,8800000.0
2013-09-23,8750,8800,8560,8700,29550,76560.0,8800000.0
2013-09-24,8790,8790,8530,8620,18884,75856.0,8800000.0
2013-09-25,8580,8630,8360,8470,12830,74536.0,8800000.0
2013-09-26,8560,8560,8400,8520,13486,74976.0,8800000.0
2013-09-27,8600,8710,8400,8410,14240,74008.0,8800000.0
2013-09-30,8400,8580,8350,8560,28322,75328.0,8800000.0
2013-10-01,8590,8610,8410,8410,13090,74008.0,8800000.0
2013-10-02,8510,8590,8370,8410,22513,74008.0,8800000.0
2013-10-04,8410,8560,8400,8560,53718,75328.0,8800000.0
2013-10-07,8550,8560,8350,8420,9517,74096.0,8800000.0
2013-10-08,8370,8680,8300,8350,13066,73480.0,8800000.0
2013-10-10,8320,8410,8200,8250,26042,72600.0,8800000.0
2013-10-11,8260,8350,8210,8280,30630,72864.0,8800000.0
2013-10-14,8280,8280,8100,8220,25332,72336.0,8800000.0
2013-10-15,8220,8340,8180,8220,10756,72336.0,8800000.0
2013-10-16,8240,8240,7980,8060,22149,70928.0,8800000.0
2013-10-17,8140,8240,8020,8160,16629,71808.0,8800000.0
2013-10-18,8190,8410,8160,8340,16651,73392.0,8800000.0
2013-10-21,8300,8450,8300,8450,14997,74360.0,8800000.0
2013-10-22,8370,8470,8260,8380,23603,73744.0,8800000.0
2013-10-23,8430,8440,8250,8270,16627,72776.0,8800000.0
2013-10-24,8270,8480,8250,8440,24193,74272.0,8800000.0
2013-10-25,8430,8450,8360,8440,6964,74272.0,8800000.0
2013-10-28,8490,8600,8310,8440,8957,74272.0,8800000.0
2013-10-29,8410,8770,8370,8670,44449,76296.0,8800000.0
2013-10-30,8630,8770,8530,8630,10205,75944.0,8800000.0
2013-10-31,8680,8690,8400,8540,7796,75152.0,8800000.0
2013-11-01,8500,8850,8490,8850,55217,77880.0,8800000.0
2013-11-04,8850,8900,8780,8800,14980,77440.0,8800000.0
2013-11-05,8680,8780,8610,8610,4798,75768.0,8800000.0
2013-11-06,8560,8730,8500,8550,11537,75240.0,8800000.0
2013-11-07,8500,8560,8360,8400,18398,73920.0,8800000.0
2013-11-08,8470,8560,8300,8420,13655,74096.0,8800000.0
2013-11-11,8340,8510,8090,8420,45769,74096.0,8800000.0
2013-11-12,8420,8430,8260,8410,15317,74008.0,8800000.0
2013-11-13,8410,8430,8350,8410,18668,74008.0,8800000.0
2013-11-14,8410,8500,8220,8320,11500,73216.0,8800000.0
2013-11-15,8340,8500,8250,8310,7744,73128.0,8800000.0
2013-11-18,8460,8460,8160,8350,19522,73480.0,8800000.0
2013-11-19,8350,8600,8310,8310,11465,73128.0,8800000.0
2013-11-20,8300,8740,8250,8690,129192,76472.0,8800000.0
2013-11-21,8610,8690,8460,8570,48941,75416.0,8800000.0
2013-11-22,8570,8760,8550,8700,20788,76560.0,8800000.0
2013-11-25,8760,8970,8600,8970,56004,78936.0,8800000.0
2013-11-26,9020,9150,8910,9090,40509,79992.0,8800000.0
2013-11-27,9100,9150,8810,8860,16605,77968.0,8800000.0
2013-11-28,8970,9000,8730,8800,14229,77440.0,8800000.0
2013-11-29,8750,8870,8600,8780,13411,77264.0,8800000.0
2013-12-02,8800,8800,8570,8650,15597,76120.0,8800000.0
2013-12-03,8650,8750,8530,8700,14810,76560.0,8800000.0
2013-12-04,8600,8800,8600,8740,5757,76912.0,8800000.0
2013-12-05,8810,8820,8710,8720,11242,76736.0,8800000.0
2013-12-06,8710,8830,8580,8650,4438,76120.0,8800000.0
2013-12-09,8570,8650,8470,8600,11797,75680.0,8800000.0
2013-12-10,8520,8770,8500,8610,14794,75768.0,8800000.0
2013-12-11,8550,8870,8550,8790,25786,77352.0,8800000.0
2013-12-12,8700,8940,8650,8830,16048,77704.0,8800000.0
2013-12-13,8830,8910,8690,8800,26046,77440.0,8800000.0
2013-12-16,8840,8930,8800,8840,13073,77792.0,8800000.0
2013-12-17,8840,9250,8700,8940,29138,78672.0,8800000.0
2013-12-18,8870,9120,8760,8820,14200,77616.0,8800000.0
2013-12-19,8820,8940,8780,8830,15141,77704.0,8800000.0
2013-12-20,8900,8900,8710,8720,10628,76736.0,8800000.0
2013-12-23,8730,8820,8490,8580,37272,75504.0,8800000.0
2013-12-24,8580,8690,8570,8690,40020,76472.0,8800000.0
2013-12-26,8820,8820,8610,8610,33935,75768.0,8800000.0
2013-12-27,8600,8750,8440,8660,10965,76208.0,8800000.0
2013-12-30,8620,8620,8500,8560,6197,75328.0,8800000.0
2014-01-02,8500,8600,8480,8550,13071,75240.0,8800000.0
2014-01-03,8480,8600,8320,8550,33739,75240.0,8800000.0
2014-01-06,8550,8550,8300,8350,23376,73480.0,8800000.0
2014-01-07,8330,8400,8150,8390,33021,73832.0,8800000.0
2014-01-08,8350,8450,8320,8400,10416,73920.0,8800000.0
2014-01-09,8350,8500,8190,8260,29305,72688.0,8800000.0
2014-01-10,8260,8350,8050,8140,33132,71632.0,8800000.0
2014-01-13,8240,8240,8080,8120,22434,71456.0,8800000.0
2014-01-14,8340,8340,8170,8230,29293,72424.0,8800000.0
2014-01-15,8290,8330,8150,8230,38208,72424.0,8800000.0
2014-01-16,8250,8330,8100,8150,30676,71720.0,8800000.0
2014-01-17,8200,8260,8150,8190,7510,72072.0,8800000.0
2014-01-20,8190,8360,8170,8310,17711,73128.0,8800000.0
2014-01-21,8310,8420,8180,8330,20151,73304.0,8800000.0
2014-01-22,8330,8440,8230,8340,28152,73392.0,8800000.0
2014-01-23,8330,8440,8180,8330,34302,73304.0,8800000.0
2014-01-24,8290,8400,8190,8250,20839,72600.0,8800000.0
2014-01-27,8050,8270,8050,8250,24451,72600.0,8800000.0
2014-01-28,8210,8240,8120,8180,7517,71984.0,8800000.0
2014-01-29,8310,9400,8310,8600,924760,75680.0,8800000.0
2014-02-03,8600,8920,8520,8720,92835,76736.0,8800000.0
2014-02-04,8570,8770,8510,8770,42446,77176.0,8800000.0
2014-02-05,8770,8870,8660,8730,22669,76824.0,8800000.0
2014-02-06,8670,8760,8540,8560,32084,75328.0,8800000.0
2014-02-07,8560,9080,8550,9000,83266,79200.0,8800000.0
2014-02-10,8930,9100,8920,9060,28230,79728.0,8800000.0
2014-02-11,9100,9150,8970,9100,23970,80080.0,8800000.0
2014-02-12,9100,9100,8920,9010,18206,79288.0,8800000.0
2014-02-13,8990,9090,8820,8880,19440,78144.0,8800000.0
2014-02-14,8900,9000,8770,8850,26497,77880.0,8800000.0
2014-02-17,8850,8950,8710,8950,21117,78760.0,8800000.0
2014-02-18,8860,8960,8700,8700,21520,76560.0,8800000.0
2014-02-19,8840,8840,8690,8730,20305,76824.0,8800000.0
2014-02-20,8750,8750,8480,8500,29249,74800.0,8800000.0
2014-02-21,8460,8580,8440,8550,16775,75240.0,8800000.0
2014-02-24,8550,8570,8470,8470,8073,74536.0,8800000.0
2014-02-25,8450,8590,8430,8490,20079,74712.0,8800000.0
2014-02-26,8470,8560,8470,8530,6577,75064.0,8800000.0
2014-02-27,8530,8570,8400,8530,16654,75064.0,8800000.0
2014-02-28,8530,8580,8470,8550,14170,75240.0,8800000.0
2014-03-03,8550,8660,8500,8550,12882,75240.0,8800000.0
2014-03-04,8590,8660,8530,8610,10799,75768.0,8800000.0
2014-03-05,8640,8640,8440,8530,31907,75064.0,8800000.0
2014-03-06,8530,8530,8450,8460,14908,74448.0,8800000.0
2014-03-07,8460,8500,8390,8470,26151,74536.0,8800000.0
2014-03-10,8470,8570,8390,8500,13510,74800.0,8800000.0
2014-03-11,8520,8560,8430,8470,9024,74536.0,8800000.0
2014-03-12,8520,8520,8330,8470,14019,74536.0,8800000.0
2014-03-13,8520,8520,8380,8470,14986,74536.0,8800000.0
2014-03-14,8450,8450,8300,8400,11018,73920.0,8800000.0
2014-03-17,8400,8450,8300,8380,14724,73744.0,8800000.0
2014-03-18,8420,8510,8370,8470,11146,74536.0,8800000.0
2014-03-19,8420,8500,8360,8420,9378,74096.0,8800000.0
2014-03-20,8350,8420,8290,8350,21973,73480.0,8800000.0
2014-03-21,8390,8510,8260,8460,37150,74448.0,8800000.0
2014-03-24,8520,8800,8460,8770,46061,77176.0,8800000.0
2014-03-25,8800,8830,8640,8730,21047,76824.0,8800000.0
2014-03-26,8690,8840,8620,8780,22862,77264.0,8800000.0
2014-03-27,8760,8830,8710,8820,14994,77616.0,8800000.0
2014-03-28,8760,8880,8760,8860,14289,77968.0,8800000.0
2014-03-31,8800,8890,8680,8810,30066,77528.0,8800000.0
2014-04-01,8740,8820,8680,8780,60476,77264.0,8800000.0
2014-04-02,8740,8850,8700,8830,20153,77704.0,8800000.0
2014-04-03,8840,9010,8840,8950,88789,78760.0,8800000.0
2014-04-04,8860,9100,8840,9090,44471,79992.0,8800000.0
2014-04-07,9020,9100,8850,9050,20364,79640.0,8800000.0
2014-04-08,9000,9050,8850,8920,19718,78496.0,8800000.0
2014-04-09,8950,8950,8790,8890,24420,78232.0,8800000.0
2014-04-10,9050,9070,8750,8800,24445,77440.0,8800000.0
2014-04-11,8740,8800,8600,8790,25954,77352.0,8800000.0
2014-04-14,8830,9130,8830,9070,66257,79816.0,8800000.0
2014-04-15,9080,9120,8850,8970,29162,78936.0,8800000.0
2014-04-16,9190,9960,9110,9890,480160,87032.0,8800000.0
2014-04-17,9870,9930,9460,9640,280326,84832.0,8800000.0
2014-04-18,9930,10600,9400,9640,423312,84832.0,8800000.0
2014-04-21,9850,10300,9620,9700,278742,85360.0,8800000.0
2014-04-22,9650,9650,9320,9330,105718,82104.0,8800000.0
2014-04-23,9490,9860,9420,9440,96923,83072.0,8800000.0
2014-04-24,9460,9560,9330,9470,49919,83336.0,8800000.0
2014-04-25,9530,10300,9460,9850,263912,86680.0,8800000.0
2014-04-28,10350,11300,10200,10950,1598967,96360.0,8800000.0
2014-04-29,10700,10800,10150,10450,656187,91960.0,8800000.0
2014-04-30,10400,10450,9930,10100,279357,88880.0,8800000.0
2014-05-02,10100,10250,9830,9900,233047,87120.0,8800000.0
2014-05-07,10350,11350,10300,11350,838032,99880.0,8800000.0
2014-05-08,12200,12300,10700,10800,2900951,95040.0,8800000.0
2014-05-09,10850,11000,10300,10600,935426,93280.0,8800000.0
2014-05-12,10650,10950,10450,10600,653791,93280.0,8800000.0
2014-05-13,10600,10800,10500,10500,465046,92400.0,8800000.0
2014-05-14,10500,10850,10300,10700,411527,94160.0,8800000.0
2014-05-15,10750,10850,10350,10400,233626,91520.0,8800000.0
2014-05-16,10550,11150,10450,10600,678603,93280.0,8800000.0
2014-05-19,10800,10900,9440,9530,832102,83864.0,8800000.0
2014-05-20,9530,9620,9140,9270,318659,81576.0,8800000.0
2014-05-21,9330,9700,9160,9160,353155,80608.0,8800000.0
2014-05-22,9260,9350,8990,9100,240729,80080.0,8800000.0
2014-05-23,9100,9260,9070,9100,97517,80080.0,8800000.0
2014-05-26,9200,9210,8970,9150,136780,80520.0,8800000.0
2014-05-27,9130,9180,8970,9070,161184,79816.0,8800000.0
2014-05-28,9200,9350,9000,9000,227274,79200.0,8800000.0
2014-05-29,9000,9120,8880,9020,168764,79376.0,8800000.0
2014-05-30,9020,9090,8800,8810,138500,77528.0,8800000.0
2014-06-02,8810,8910,8560,8640,166674,76032.0,8800000.0
2014-06-03,8570,8740,8400,8720,78756,76736.0,8800000.0
2014-06-05,8620,8740,8470,8700,104948,76560.0,8800000.0
2014-06-09,8620,8900,8550,8860,73972,77968.0,8800000.0
2014-06-10,8860,9120,8780,9050,90003,79640.0,8800000.0
2014-06-11,9090,9130,9000,9030,84543,79464.0,8800000.0
2014-06-12,9010,9090,8850,9010,49449,79288.0,8800000.0
2014-06-13,8980,9060,8830,8830,41522,77704.0,8800000.0
2014-06-16,8830,8900,8700,8710,37179,76648.0,8800000.0
2014-06-17,8680,9050,8540,8970,133779,78936.0,8800000.0
2014-06-18,9100,9100,8750,8860,51155,77968.0,8800000.0
2014-06-19,8830,9060,8800,8870,61080,78056.0,8800000.0
2014-06-20,8900,9090,8900,8960,52106,78848.0,8800000.0
2014-06-23,9000,9260,9000,9140,83808,80432.0,8800000.0
2014-06-24,9080,9120,8920,9000,33267,79200.0,8800000.0
2014-06-25,9000,9070,8870,9070,48245,79816.0,8800000.0
2014-06-26,9120,9290,9030,9200,37446,80960.0,8800000.0
2014-06-27,9220,9270,9110,9170,30711,80696.0,8800000.0
2014-06-30,9170,9290,9170,9210,22976,81048.0,8800000.0
2014-07-01,9210,9290,9150,9280,27537,81664.0,8800000.0
2014-07-02,9350,9350,9160,9240,43539,81312.0,8800000.0
2014-07-03,9240,9260,9130,9160,34283,80608.0,8800000.0
2014-07-04,9160,9200,9100,9170,50607,80696.0,8800000.0
2014-07-07,9170,9600,9160,9590,104074,84392.0,8800000.0
2014-07-08,9600,9660,9420,9540,57179,83952.0,8800000.0
2014-07-09,9510,9740,9490,9700,76398,85360.0,8800000.0
2014-07-10,9710,9730,9550,9710,36856,85448.0,8800000.0
2014-07-11,9920,10150,9550,9550,190919,84040.0,8800000.0
2014-07-14,9600,10050,9600,9970,82184,87736.0,8800000.0
2014-07-15,10000,10050,9800,9820,54519,86416.0,8800000.0
2014-07-16,9740,9820,9460,9500,59662,83600.0,8800000.0
2014-07-17,9600,9640,9450,9500,37740,83600.0,8800000.0
2014-07-18,9500,9640,9450,9590,50868,84392.0,8800000.0
2014-07-21,9600,9600,9390,9470,43288,83336.0,8800000.0
2014-07-22,9470,9500,9210,9210,56822,81048.0,8800000.0
2014-07-23,9210,9290,9090,9200,72177,80960.0,8800000.0
2014-07-24,9200,9290,9150,9200,37580,80960.0,8800000.0
2014-07-25,9210,9320,9190,9260,32582,81488.0,8800000.0
2014-07-28,9260,9350,9120,9140,34406,80432.0,8800000.0
2014-07-29,9180,9510,8870,9330,101203,82104.0,8800000.0
2014-07-30,9380,9540,9200,9250,37166,81400.0,8800000.0
2014-07-31,9200,9280,8950,9130,51334,80344.0,8800000.0
2014-08-01,8930,9150,8930,9120,46685,80256.0,8800000.0
2014-08-04,9000,9290,9000,9240,31270,81312.0,8800000.0
2014-08-05,9250,9300,9110,9210,29691,81048.0,8800000.0
2014-08-06,9230,9520,9230,9500,63324,83600.0,8800000.0
2014-08-07,9540,9560,9220,9220,58348,81136.0,8800000.0
2014-08-08,9240,9420,9210,9340,38037,82192.0,8800000.0
2014-08-11,9380,9490,9350,9400,38346,82720.0,8800000.0
2014-08-12,9400,9500,9230,9400,43312,82720.0,8800000.0
2014-08-13,9410,9410,9160,9240,77052,81312.0,8800000.0
2014-08-14,9280,9310,9080,9270,95833,81576.0,8800000.0
2014-08-18,9270,9500,9230,9500,53007,83600.0,8800000.0
2014-08-19,9450,9520,9310,9490,84923,83512.0,8800000.0
2014-08-20,9520,9700,9440,9490,71026,83512.0,8800000.0
2014-08-21,9440,9540,9380,9430,33719,82984.0,8800000.0
2014-08-22,9470,9630,9470,9620,41102,84656.0,8800000.0
2014-08-25,9650,9700,9260,9310,89653,81928.0,8800000.0
2014-08-26,9280,9390,9260,9380,60932,82544.0,8800000.0
2014-08-27,9470,9480,9350,9420,27592,82896.0,8800000.0
2014-08-28,9400,9500,9340,9500,38497,83600.0,8800000.0
2014-08-29,9530,9940,9500,9720,199247,85536.0,8800000.0
2014-09-01,9790,9790,9420,9420,53533,82896.0,8800000.0
2014-09-02,9400,9540,9370,9510,37912,83688.0,8800000.0
2014-09-03,9580,9580,9370,9430,29507,82984.0,8800000.0
2014-09-04,9440,9520,9100,9200,140300,80960.0,8800000.0
2014-09-05,9180,9280,8750,8750,338596,77000.0,8800000.0
2014-09-11,8820,8990,8740,8900,87430,78320.0,8800000.0
2014-09-12,8850,8970,8840,8940,49474,78672.0,8800000.0
2014-09-15,8940,9110,8890,8930,41832,78584.0,8800000.0
2014-09-16,8940,9100,8940,9090,34396,79992.0,8800000.0
2014-09-17,9130,9130,8930,8930,92047,78584.0,8800000.0
2014-09-18,8960,9060,8910,8930,73446,78584.0,8800000.0
2014-09-19,8940,8980,8790,8900,53363,78320.0,8800000.0
2014-09-22,8910,9010,8890,8980,40372,79024.0,8800000.0
2014-09-23,8920,9040,8890,8920,43700,78496.0,8800000.0
2014-09-24,8930,8970,8840,8850,55816,77880.0,8800000.0
2014-09-25,8880,9160,8870,9050,83554,79640.0,8800000.0
2014-09-26,9100,9170,9020,9120,58928,80256.0,8800000.0
2014-09-29,9170,9240,8960,8990,81566,79112.0,8800000.0
2014-09-30,9060,9150,8990,9060,39641,79728.0,8800000.0
2014-10-01,9100,9300,9060,9120,104477,80256.0,8800000.0
