포티스(141020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-05,5190,5190,4900,4930,211663,105492.0,21397982.0
2016-07-06,4980,5000,4700,4800,318759,102710.0,21397982.0
2016-07-07,4840,4950,4765,4950,193311,105920.0,21397982.0
2016-07-08,5050,5050,4800,4850,141686,103780.0,21397982.0
2016-07-11,4850,5220,4850,5020,376840,107418.0,21397982.0
2016-07-12,5030,5200,5000,5060,202115,108274.0,21397982.0
2016-07-13,5130,5170,5050,5110,151225,109344.0,21397982.0
2016-07-14,5180,5180,4990,5040,157063,107846.0,21397982.0
2016-07-15,5080,5080,4825,4860,357220,103994.0,21397982.0
2016-07-18,4865,4900,4790,4790,219395,102496.0,21397982.0
2016-07-19,4790,5000,4790,4875,183180,104315.0,21397982.0
2016-07-20,4980,4980,4800,4825,170602,103245.0,21397982.0
2016-07-21,4835,4930,4555,4690,595336,100357.0,21397982.0
2016-07-22,4680,4680,4335,4335,723220,92760.0,21397982.0
2016-07-25,4435,4445,4300,4325,260375,92546.0,21397982.0
2016-07-26,4320,4395,4320,4335,159953,92760.0,21397982.0
2016-07-27,4360,4590,4260,4520,348892,96719.0,21397982.0
2016-07-28,4520,4560,4415,4440,144523,95007.0,21397982.0
2016-07-29,4560,4560,4275,4300,318453,92011.0,21397982.0
2016-08-01,4210,4305,3815,4220,985288,90299.0,21397982.0
2016-08-02,4220,4220,4000,4055,245082,86769.0,21397982.0
2016-08-03,4080,4130,3830,3890,250173,83238.0,21397982.0
2016-08-04,3900,4100,3890,4000,219772,85592.0,21397982.0
2016-08-05,4090,4090,3960,4020,129708,86020.0,21397982.0
2016-08-08,4025,4295,3965,4295,278850,91904.0,21397982.0
2016-08-09,4270,4415,4235,4350,225501,93081.0,21397982.0
2016-08-10,4360,4390,4175,4200,143825,89872.0,21397982.0
2016-08-11,4200,4290,4155,4240,91456,90727.0,21397982.0
2016-08-12,4230,4230,4150,4190,124392,89658.0,21397982.0
2016-08-16,4185,4245,4045,4090,115533,87518.0,21397982.0
2016-08-17,4040,4120,3930,4030,113275,86234.0,21397982.0
2016-08-18,4080,4080,3900,3970,118779,84950.0,21397982.0
2016-08-19,4040,4040,3820,3850,144153,82382.0,21397982.0
2016-08-22,3820,3840,3490,3600,588844,77033.0,21397982.0
2016-08-23,3600,3600,3260,3440,874993,73609.0,21397982.0
2016-08-24,3440,3580,3325,3530,271070,75535.0,21397982.0
2016-08-25,3530,3550,3390,3430,131691,73395.0,21397982.0
2016-08-26,3450,3590,3350,3430,197087,73395.0,21397982.0
2016-08-29,3420,3420,3050,3110,592896,66548.0,21397982.0
2016-08-30,3090,3260,3090,3200,224661,68474.0,21397982.0
2016-08-31,3200,3200,2920,3135,401743,67083.0,21397982.0
2016-09-01,3070,3190,3000,3165,161218,67725.0,21397982.0
2016-09-02,3145,3165,3050,3125,105517,66869.0,21397982.0
2016-09-05,3120,3215,3110,3165,119124,67725.0,21397982.0
2016-09-06,3165,3265,3095,3135,192495,67083.0,21397982.0
2016-09-07,3085,3210,2980,3020,217379,64622.0,21397982.0
2016-09-08,3005,3025,2775,2810,571493,60128.0,21397982.0
2016-09-09,2825,2910,2750,2815,172939,60235.0,21397982.0
2016-09-12,2815,2895,2770,2825,97622,60449.0,21397982.0
2016-09-13,2825,2915,2775,2890,162010,61840.0,21397982.0
2016-09-19,2975,2975,2800,2815,171024,60235.0,21397982.0
2016-09-20,2775,2890,2735,2845,190353,60877.0,21397982.0
2016-09-21,2845,3045,2775,2950,280998,63124.0,21397982.0
2016-09-22,2990,3125,2975,3095,349942,66227.0,21397982.0
2016-09-23,3095,3990,3045,3755,4079733,80349.0,21397982.0
2016-09-26,3870,3870,3635,3715,884032,79494.0,21397982.0
2016-09-27,3750,3765,3405,3530,572771,75535.0,21397982.0
2016-09-28,3500,3500,3300,3350,520618,71683.0,21397982.0
2016-09-29,3400,3450,3295,3325,312761,71148.0,21397982.0
2016-09-30,3315,3355,3120,3300,263429,70613.0,21397982.0
2016-10-04,3380,3880,3335,3560,982328,76177.0,21397982.0
2016-10-05,3570,3590,3450,3490,171350,74679.0,21397982.0
2016-10-06,3630,3630,3490,3500,122262,74893.0,21397982.0
2016-10-07,3505,3570,3350,3355,133518,71790.0,21397982.0
2016-10-10,3330,3540,3330,3405,59952,72860.0,21397982.0
2016-10-11,3465,3465,3240,3310,148765,70827.0,21397982.0
2016-10-12,3310,3390,3260,3370,138515,72111.0,21397982.0
2016-10-13,3390,3390,3195,3245,175260,69436.0,21397982.0
2016-10-14,3245,3245,3075,3150,158444,67404.0,21397982.0
2016-10-17,3195,3195,3035,3065,145575,65585.0,21397982.0
2016-10-18,3100,3145,3060,3100,110463,66334.0,21397982.0
2016-10-19,3055,3120,3030,3085,103963,66013.0,21397982.0
2016-10-20,3100,3180,3040,3160,120666,67618.0,21397982.0
2016-10-21,3300,3300,3120,3165,158028,67725.0,21397982.0
2016-10-24,3100,3175,3010,3085,147812,66013.0,21397982.0
2016-10-25,3100,3100,2965,3100,177109,66334.0,21397982.0
2016-10-26,3125,3150,3000,3110,144334,66548.0,21397982.0
2016-10-27,3120,3400,3115,3285,325181,70292.0,21397982.0
2016-10-28,3300,3580,3275,3520,546507,75321.0,21397982.0
2016-10-31,3500,3530,3235,3390,342480,72539.0,21397982.0
2016-11-01,3390,3595,3290,3595,186019,76926.0,21397982.0
2016-11-02,3550,3675,3390,3590,249106,76819.0,21397982.0
2016-11-03,3595,3595,3420,3460,134470,74037.0,21397982.0
2016-11-04,3405,3470,3210,3355,126559,71790.0,21397982.0
2016-11-07,3370,3435,3290,3425,94611,73288.0,21397982.0
2016-11-08,3425,3505,3350,3505,173596,75000.0,21397982.0
2016-11-09,3720,4120,3345,3670,1986768,78531.0,21397982.0
2016-11-10,3670,3730,3610,3670,356088,78531.0,21397982.0
2016-11-11,3665,3710,3570,3675,164852,78638.0,21397982.0
2016-11-14,3625,3890,3625,3890,300278,83238.0,21397982.0
2016-11-15,3910,4050,3840,3900,454914,83452.0,21397982.0
2016-11-16,3880,3935,3805,3850,162320,82382.0,21397982.0
2016-11-17,3900,4030,3870,3940,267597,84308.0,21397982.0
2016-11-18,3945,4150,3900,3970,836885,84950.0,21397982.0
2016-11-21,3970,3970,3610,3730,369988,79814.0,21397982.0
2016-11-22,3725,3795,3620,3710,117337,79387.0,21397982.0
2016-11-23,3710,3750,3425,3500,181052,74893.0,21397982.0
2016-11-24,3500,3600,3350,3440,146086,73609.0,21397982.0
2016-11-25,3525,3525,3380,3505,83856,75000.0,21397982.0
2016-11-28,3500,3590,3395,3400,100128,74414.0,21886583.0
2016-11-29,3405,3520,3300,3380,134302,73977.0,21886583.0
2016-11-30,3400,3490,3270,3315,76546,72554.0,21886583.0
2016-12-01,3315,3315,3130,3200,210627,70037.0,21886583.0
2016-12-02,3250,3250,3070,3155,93494,69052.0,21886583.0
2016-12-05,3110,3150,2990,3040,195390,66535.0,21886583.0
2016-12-06,3080,3085,2950,3065,71999,67082.0,21886583.0
2016-12-07,3095,3095,2790,2835,447108,62048.0,21886583.0
2016-12-08,2835,2905,2780,2870,136486,62814.0,21886583.0
2016-12-09,2870,2885,2770,2800,163804,61282.0,21886583.0
2016-12-12,2895,3180,2775,3000,366030,65660.0,21886583.0
2016-12-13,3060,3060,2935,3000,92185,65660.0,21886583.0
2016-12-14,3050,3050,2950,3000,78177,65660.0,21886583.0
2016-12-15,2950,3100,2950,3025,181988,66207.0,21886583.0
2016-12-16,3120,3315,3055,3130,492599,68505.0,21886583.0
2016-12-19,3070,3130,2935,3000,249370,65660.0,21886583.0
2016-12-20,3020,3020,2925,2970,118781,65003.0,21886583.0
2016-12-21,2970,3025,2850,2925,155330,64018.0,21886583.0
2016-12-22,2925,3085,2900,2985,173078,65331.0,21886583.0
2016-12-23,3010,3020,2840,2890,196971,63252.0,21886583.0
2016-12-26,2900,2950,2790,2825,139286,61830.0,21886583.0
2016-12-27,2825,2920,2795,2840,132471,62158.0,21886583.0
2016-12-28,2885,2885,2730,2800,167297,61282.0,21886583.0
2016-12-29,2775,2835,2745,2830,87243,61939.0,21886583.0
2017-01-02,2815,2860,2790,2860,51764,62596.0,21886583.0
2017-01-03,2855,3110,2820,3080,336673,71925.0,23352395.0
2017-01-04,3100,3160,2980,3060,337638,71458.0,23352395.0
2017-01-05,3050,3080,3000,3030,62945,70758.0,23352395.0
2017-01-06,3035,3100,2990,3090,225205,72159.0,23352395.0
2017-01-09,3090,3130,3040,3120,136977,72859.0,23352395.0
2017-01-10,3105,3140,3025,3050,107242,71225.0,23352395.0
2017-01-11,3025,3055,3000,3025,60934,70641.0,23352395.0
2017-01-12,3050,3050,2950,2970,84966,69357.0,23352395.0
2017-01-13,2990,3015,2955,2975,54881,69473.0,23352395.0
2017-01-16,2935,3030,2810,2895,116247,67605.0,23352395.0
2017-01-17,2895,2940,2700,2935,144811,68539.0,23352395.0
2017-01-18,2855,2915,2830,2880,88101,67255.0,23352395.0
2017-01-19,2920,2930,2845,2860,63264,66788.0,23352395.0
2017-01-20,2855,2870,2700,2740,220017,63986.0,23352395.0
2017-01-23,2730,2800,2650,2660,190510,62117.0,23352395.0
2017-01-24,2625,2695,2530,2650,148576,61884.0,23352395.0
2017-01-25,2620,2625,2450,2450,317430,57213.0,23352395.0
2017-01-26,2490,2525,2410,2490,121291,58147.0,23352395.0
2017-01-31,2505,2505,2285,2310,280081,53944.0,23352395.0
2017-02-01,2310,2340,2145,2180,585869,50908.0,23352395.0
2017-02-02,2200,2215,2005,2020,440719,47172.0,23352395.0
2017-02-03,2020,2145,2010,2100,265895,49040.0,23352395.0
2017-02-06,2120,2140,2020,2080,121246,48573.0,23352395.0
2017-02-07,2100,2110,2020,2040,137969,47639.0,23352395.0
2017-02-08,2045,2060,1715,1755,1330488,40983.0,23352395.0
2017-02-09,1750,1815,1650,1670,1064046,38998.0,23352395.0
2017-02-10,1680,1770,1635,1640,1004532,38298.0,23352395.0
2017-02-13,1620,1620,1500,1520,896348,35496.0,23352395.0
2017-02-14,1535,1730,1490,1590,3454553,37130.0,23352395.0
2017-02-15,1575,2015,1570,1835,9426223,42852.0,23352395.0
2017-02-16,1790,1830,1665,1675,1641610,39115.0,23352395.0
2017-02-17,1685,1745,1555,1600,1320512,37364.0,23352395.0
2017-02-20,1600,1960,1540,1795,8217037,41918.0,23352395.0
2017-02-21,1820,1820,1700,1780,1148356,41567.0,23352395.0
2017-02-22,1810,2140,1770,1860,8672976,43435.0,23352395.0
2017-02-23,1850,2050,1820,1940,3140515,45304.0,23352395.0
2017-02-24,1930,1980,1865,1880,1069418,43903.0,23352395.0
2017-02-27,1900,2020,1900,1950,1984591,45537.0,23352395.0
2017-02-28,1960,1995,1805,1815,1081601,42385.0,23352395.0
2017-03-02,1830,1840,1535,1545,1673329,36079.0,23352395.0
2017-03-03,1195,1300,1085,1125,8015754,26271.0,23352395.0
2017-03-06,1135,1270,1085,1160,3806464,27089.0,23352395.0
2017-03-07,1185,1245,1165,1210,1751920,28256.0,23352395.0
2017-03-08,1225,1250,1185,1210,888677,28256.0,23352395.0
2017-03-09,1185,1245,1165,1205,1404466,28140.0,23352395.0
2017-03-10,1495,1565,1335,1415,9774318,33044.0,23352395.0
2017-03-13,1375,1460,1360,1395,1746267,32577.0,23352395.0
2017-03-14,1395,1530,1390,1420,2526898,33160.0,23352395.0
2017-03-15,1410,1425,1335,1345,639532,31409.0,23352395.0
2017-03-16,1340,1415,1290,1345,939014,31409.0,23352395.0
2017-03-17,1325,1365,1300,1315,448731,30708.0,23352395.0
2017-03-20,1295,1295,1195,1215,808984,28373.0,23352395.0
2017-03-21,1240,1250,1195,1215,429375,28373.0,23352395.0
2017-03-22,1185,1270,1120,1180,802647,27556.0,23352395.0
2017-03-23,1180,1205,1135,1170,411791,27322.0,23352395.0
2017-03-24,1095,1225,1025,1195,1699140,27906.0,23352395.0
2017-03-27,1180,1215,1120,1165,409250,27206.0,23352395.0
2017-03-28,1165,1185,1120,1135,245118,26505.0,23352395.0
2017-03-29,1125,1175,1080,1085,660714,25337.0,23352395.0
2017-03-30,1080,1090,982,1015,1331400,23703.0,23352395.0
2017-03-31,1005,1060,985,1015,520011,23703.0,23352395.0
2017-04-03,1000,1035,990,1015,507340,23703.0,23352395.0
2017-04-04,1015,1205,1000,1080,2815995,25221.0,23352395.0
2017-04-05,1075,1115,1050,1075,748290,25104.0,23352395.0
2017-04-06,1070,1245,1070,1145,2543024,26738.0,23352395.0
2017-04-07,1135,1145,1075,1105,1134047,25804.0,23352395.0
2017-04-10,1035,1050,1005,1010,999908,23586.0,23352395.0
2017-04-11,1005,1070,1000,1035,563318,24170.0,23352395.0
2017-04-12,1020,1055,1005,1010,300271,23586.0,23352395.0
2017-04-13,1010,1030,995,1015,287844,23703.0,23352395.0
2017-04-14,1010,1015,1000,1000,229725,23352.0,23352395.0
2017-04-17,1000,1025,988,1005,378674,23469.0,23352395.0
2017-04-18,1015,1030,998,1015,199077,23703.0,23352395.0
2017-04-19,1015,1045,1010,1030,358832,24053.0,23352395.0
2017-04-20,1045,1155,1045,1090,1921224,25454.0,23352395.0
2017-04-21,1115,1120,1055,1085,682456,25337.0,23352395.0
2017-04-24,1080,1100,1050,1080,301974,25221.0,23352395.0
2017-04-25,1070,1095,1070,1085,213786,25337.0,23352395.0
2017-04-26,1085,1220,1080,1115,3291763,26038.0,23352395.0
2017-04-27,1125,1165,1105,1165,447400,27206.0,23352395.0
2017-04-28,1155,1260,1135,1170,834604,27322.0,23352395.0
2017-05-02,1130,1150,1080,1120,296245,26155.0,23352395.0
2017-05-04,1125,1205,1125,1150,290243,26855.0,23352395.0
2017-05-08,1140,1180,1100,1110,224285,25921.0,23352395.0
2017-05-10,1100,1115,1080,1100,231484,25688.0,23352395.0
2017-05-11,1100,1140,1095,1130,155195,26388.0,23352395.0
2017-05-12,1120,1140,1065,1075,352615,25104.0,23352395.0
2017-05-15,1065,1135,1060,1090,460391,25454.0,23352395.0
2017-05-16,1120,1175,1085,1085,771480,25337.0,23352395.0
2017-05-17,1085,1110,1050,1095,489558,25571.0,23352395.0
2017-05-18,1075,1120,1065,1065,261496,24870.0,23352395.0
2017-05-19,1090,1095,1065,1090,154375,25454.0,23352395.0
2017-05-22,1090,1105,1070,1085,171506,25337.0,23352395.0
2017-05-23,1095,1105,1065,1085,231506,26526.0,24447685.0
2017-05-24,1100,1100,1050,1075,310844,26281.0,24447685.0
2017-05-25,1075,1095,1050,1070,183859,26159.0,24447685.0
2017-05-26,1080,1080,1025,1060,399337,25915.0,24447685.0
2017-05-29,1060,1085,1030,1040,236810,25426.0,24447685.0
2017-05-30,1050,1060,1020,1045,182677,25548.0,24447685.0
2017-05-31,1065,1190,1035,1110,1711604,27137.0,24447685.0
2017-06-01,1110,1130,1080,1095,344299,26770.0,24447685.0
2017-06-02,1110,1415,1105,1210,13752551,29582.0,24447685.0
2017-06-05,1240,1400,1200,1325,4133216,32393.0,24447685.0
2017-06-07,1300,1400,1295,1305,2103945,31904.0,24447685.0
2017-06-08,1300,1350,1260,1325,1137901,32393.0,24447685.0
2017-06-09,1350,1495,1260,1330,10226401,32515.0,24447685.0
2017-06-12,1290,1295,1245,1280,1072071,31293.0,24447685.0
2017-06-13,1320,1360,1270,1280,734047,31293.0,24447685.0
2017-06-14,1300,1300,1215,1240,637810,30315.0,24447685.0
2017-06-15,1245,1275,1215,1270,517084,31049.0,24447685.0
2017-06-16,1290,1325,1270,1295,416973,31660.0,24447685.0
2017-06-19,1310,1320,1250,1250,346975,30560.0,24447685.0
2017-06-20,1235,1250,1205,1230,260336,30071.0,24447685.0
2017-06-21,1215,1335,1205,1300,1007965,31782.0,24447685.0
2017-06-22,1300,1340,1260,1315,415495,32149.0,24447685.0
2017-06-23,1345,1345,1250,1260,343539,30804.0,24447685.0
2017-06-26,1265,1300,1250,1295,217934,31660.0,24447685.0
2017-06-27,1300,1320,1245,1255,218269,30682.0,24447685.0
2017-06-28,1255,1300,1225,1255,171117,30682.0,24447685.0
2017-06-29,1255,1290,1230,1245,103235,30437.0,24447685.0
2017-06-30,1265,1290,1215,1255,191051,30682.0,24447685.0
2017-07-03,1280,1280,1235,1240,114258,30315.0,24447685.0
2017-07-04,1240,1260,1220,1250,174347,30560.0,24447685.0
2017-07-05,1230,1350,1215,1235,698613,30193.0,24447685.0
2017-07-06,1225,1270,1225,1250,171504,30560.0,24447685.0
2017-07-07,1220,1260,1220,1260,142365,30804.0,24447685.0
2017-07-10,1240,1245,1095,1115,1451114,27259.0,24447685.0
2017-07-11,1140,1165,1105,1150,312171,28115.0,24447685.0
2017-07-12,1150,1290,1130,1225,1391324,31339.0,25582795.0
2017-07-13,1200,1250,1190,1210,200533,30955.0,25582795.0
2017-07-14,1220,1240,1195,1240,250416,31723.0,25582795.0
2017-07-17,1240,1250,1215,1240,271703,31723.0,25582795.0
2017-07-18,1240,1250,1195,1200,269107,30699.0,25582795.0
2017-07-19,1205,1250,1170,1210,510585,30955.0,25582795.0
2017-07-20,1260,1260,1165,1195,590587,30571.0,25582795.0
2017-07-21,1175,1200,1170,1170,91477,29932.0,25582795.0
2017-07-24,1170,1185,1125,1135,164137,29036.0,25582795.0
2017-07-25,1140,1165,1100,1120,192711,28653.0,25582795.0
2017-07-26,1100,1130,1035,1060,340223,27118.0,25582795.0
2017-07-27,1075,1075,1005,1040,417163,26606.0,25582795.0
2017-07-28,1040,1240,1015,1095,1853491,28013.0,25582795.0
2017-07-31,1105,1120,1050,1095,376810,29351.0,26804511.0
2017-08-01,1120,1190,1110,1120,963831,30021.0,26804511.0
2017-08-02,1145,1190,1100,1115,492948,29887.0,26804511.0
2017-08-03,1115,1135,1065,1130,135581,30289.0,26804511.0
2017-08-04,1130,1160,1095,1150,343418,30825.0,26804511.0
2017-08-07,1120,1160,1115,1160,107073,37392.0,32234609.0
2017-08-08,1165,1280,1150,1230,2083031,39649.0,32234609.0
2017-08-09,1230,1280,1210,1270,776538,40938.0,32234609.0
2017-08-10,1245,1295,1235,1290,332392,41583.0,32234609.0
2017-08-11,1270,1290,1255,1285,534050,41421.0,32234609.0
2017-08-14,1295,1385,1260,1290,788012,41583.0,32234609.0
2017-08-16,1290,1290,1245,1260,233254,40616.0,32234609.0
2017-08-17,1250,1305,1200,1210,411664,39004.0,32234609.0
2017-08-18,1225,1230,1185,1210,145695,39004.0,32234609.0
2017-08-21,1210,1210,1165,1200,197363,38682.0,32234609.0
2017-08-22,1215,1215,1180,1210,51926,39004.0,32234609.0
2017-08-23,1210,1210,1180,1205,153849,42066.0,34909280.0
2017-08-24,1215,1335,1145,1180,3158982,41193.0,34909280.0
2017-08-25,1180,1180,1150,1175,201174,41018.0,34909280.0
2017-08-28,1160,1240,1145,1185,371539,41901.0,35359730.0
2017-08-29,1180,1180,1145,1180,239832,41724.0,35359730.0
2017-08-30,1185,1185,1145,1170,237752,41371.0,35359730.0
2017-08-31,1170,1175,1155,1165,153971,41194.0,35359730.0
2017-09-01,1165,1170,1145,1165,200769,41194.0,35359730.0
2017-09-04,1150,1180,1120,1170,286751,41371.0,35359730.0
2017-09-05,1185,1185,1135,1160,289183,41017.0,35359730.0
2017-09-06,1160,1160,1130,1140,213195,40310.0,35359730.0
2017-09-07,1150,1150,1115,1115,112833,39426.0,35359730.0
2017-09-08,1130,1130,1080,1110,313027,39249.0,35359730.0
2017-09-11,1120,1120,1065,1090,158635,38542.0,35359730.0
2017-09-12,1090,1175,1085,1105,594137,40203.0,36382985.0
2017-09-13,1110,1145,1080,1140,186202,41477.0,36382985.0
2017-09-14,1140,1150,1110,1140,152049,41477.0,36382985.0
2017-09-15,1125,1160,1115,1135,227330,41399.0,36474728.0
2017-09-18,1140,1215,1115,1180,1562963,43040.0,36474728.0
2017-09-19,1200,1200,1150,1190,355941,43405.0,36474728.0
2017-09-20,1190,1190,1140,1170,319181,42675.0,36474728.0
2017-09-21,1155,1170,1125,1150,122206,41946.0,36474728.0
2017-09-22,1145,1185,1075,1140,319777,41581.0,36474728.0
2017-09-25,1140,1140,1100,1130,99944,41216.0,36474728.0
2017-09-26,1105,1130,1080,1085,55924,39575.0,36474728.0
2017-09-27,1120,1120,1070,1095,178537,39940.0,36474728.0
2017-09-28,1100,1105,1070,1105,45431,40305.0,36474728.0
2017-09-29,1120,1120,1075,1085,142902,39575.0,36474728.0
2017-10-10,1085,1110,1075,1105,46777,40305.0,36474728.0
2017-10-11,1105,1130,1015,1080,901699,40147.0,37173417.0
2017-10-12,1070,1075,1045,1075,136509,39961.0,37173417.0
2017-10-13,1055,1070,1010,1025,498108,38472.0,37533777.0
2017-10-16,1030,1060,1025,1050,91000,39410.0,37533777.0
2017-10-17,1035,1050,1015,1035,83676,38847.0,37533777.0
2017-10-18,1030,1040,998,998,329095,37459.0,37533777.0
2017-10-19,999,1020,994,1020,158169,38284.0,37533777.0
2017-10-20,1020,1020,1000,1010,56721,37909.0,37533777.0
2017-10-23,1010,1015,988,999,152850,37496.0,37533777.0
2017-10-24,1000,1095,990,996,1051435,37384.0,37533777.0
2017-10-25,992,999,928,940,427259,35282.0,37533777.0
2017-10-26,941,974,934,950,167010,40130.0,42241874.0
2017-10-27,950,974,942,972,110525,41059.0,42241874.0
2017-10-30,960,999,940,993,159292,41946.0,42241874.0
2017-10-31,990,1035,970,1025,227530,43298.0,42241874.0
2017-11-01,1015,1050,999,1025,189576,43298.0,42241874.0
2017-11-02,1030,1035,1005,1025,63694,43298.0,42241874.0
2017-11-03,1030,1120,1020,1120,966472,47311.0,42241874.0
2017-11-06,1135,1205,1135,1170,515186,49423.0,42241874.0
2017-11-07,1195,1360,1180,1340,3587551,56604.0,42241874.0
2017-11-08,1330,1485,1330,1420,1537961,59983.0,42241874.0
2017-11-09,1435,1450,1350,1400,591593,59139.0,42241874.0
2017-11-10,1380,1485,1310,1435,864749,60617.0,42241874.0
2017-11-13,1430,1530,1410,1500,1024025,63363.0,42241874.0
2017-11-14,1515,1560,1415,1485,947557,62729.0,42241874.0
2017-11-15,1475,1520,1365,1420,648966,59983.0,42241874.0
2017-11-16,1420,1545,1350,1495,777633,63152.0,42241874.0
2017-11-17,1505,1545,1445,1500,573467,63363.0,42241874.0
2017-11-20,1505,1515,1385,1410,475204,59561.0,42241874.0
2017-11-21,1450,1450,1320,1345,546039,56815.0,42241874.0
2017-11-22,1375,1420,1335,1370,440720,57871.0,42241874.0
2017-11-23,1370,1555,1355,1440,2268237,60828.0,42241874.0
2017-11-24,1440,1440,1380,1425,169948,61105.0,42880803.0
2017-11-27,1435,1450,1395,1435,317355,61534.0,42880803.0
2017-11-28,1460,1460,1395,1400,291163,60983.0,43559591.0
2017-11-29,1420,1420,1370,1370,349193,59677.0,43559591.0
2017-11-30,1375,1410,1340,1370,370320,59677.0,43559591.0
2017-12-01,1400,1400,1325,1375,312419,59894.0,43559591.0
2017-12-04,1375,1420,1365,1380,283376,60112.0,43559591.0
2017-12-05,1365,1400,1350,1380,242771,60112.0,43559591.0
2017-12-06,1370,1400,1335,1370,224258,59677.0,43559591.0
2017-12-07,1370,1385,1320,1350,202545,58805.0,43559591.0
2017-12-08,1330,1390,1270,1385,668618,60330.0,43559591.0
2017-12-11,1350,1390,1330,1350,180475,58805.0,43559591.0
2017-12-12,1375,1460,1335,1440,745874,62726.0,43559591.0
2017-12-13,1455,1550,1455,1500,1238857,65339.0,43559591.0
2017-12-14,1520,1520,1435,1480,418957,64468.0,43559591.0
2017-12-15,1460,1475,1420,1460,283027,63597.0,43559591.0
2017-12-18,1455,1750,1455,1615,4309258,70349.0,43559591.0
2017-12-19,1620,1715,1560,1575,2481680,68606.0,43559591.0
2017-12-20,1590,1590,1435,1435,756554,62508.0,43559591.0
2017-12-21,1435,1460,1335,1405,409475,61201.0,43559591.0
2017-12-22,1375,1415,1350,1385,274769,60330.0,43559591.0
2017-12-26,1390,1440,1335,1345,245452,58588.0,43559591.0
2017-12-27,1385,1445,1365,1445,182932,62944.0,43559591.0
2017-12-28,1490,1490,1415,1475,182058,64250.0,43559591.0
2018-01-02,1455,1480,1395,1450,542885,63161.0,43559591.0
2018-01-03,1425,1445,1390,1405,573609,61201.0,43559591.0
2018-01-04,1400,1480,1375,1460,653922,63597.0,43559591.0
2018-01-05,1460,1560,1430,1535,850481,66864.0,43559591.0
2018-01-08,1565,1615,1550,1610,552069,70131.0,43559591.0
2018-01-09,1650,1690,1615,1615,701118,70349.0,43559591.0
2018-01-10,1655,1655,1545,1625,325361,70784.0,43559591.0
2018-01-11,1650,1650,1580,1600,284840,69695.0,43559591.0
2018-01-12,1625,1625,1540,1570,211240,68389.0,43559591.0
2018-01-15,1620,1620,1535,1595,299513,69478.0,43559591.0
2018-01-16,1615,1625,1555,1585,151082,69042.0,43559591.0
2018-01-17,1565,1665,1555,1570,566385,68389.0,43559591.0
2018-01-18,1585,1665,1565,1650,1113377,71873.0,43559591.0
2018-01-19,1680,1735,1610,1660,837539,72309.0,43559591.0
2018-01-22,1665,1700,1605,1700,730751,74051.0,43559591.0
2018-01-23,1685,1695,1560,1595,1685438,69478.0,43559591.0
2018-01-24,1610,1640,1550,1580,498250,68824.0,43559591.0
2018-01-25,1580,1615,1565,1610,252260,70131.0,43559591.0
2018-01-26,1630,1630,1580,1600,299517,69695.0,43559591.0
2018-01-29,1610,1610,1530,1580,1837397,68824.0,43559591.0
2018-01-30,1600,1600,1540,1560,847489,67953.0,43559591.0
2018-01-31,1560,1580,1525,1530,261673,66646.0,43559591.0
2018-02-01,1560,1605,1540,1590,289452,69260.0,43559591.0
2018-02-02,1600,1650,1595,1640,538582,71438.0,43559591.0
2018-02-05,1640,1790,1605,1670,1608153,72745.0,43559591.0
2018-02-06,1600,1635,1550,1625,346263,70784.0,43559591.0
2018-02-07,1645,1650,1550,1580,350635,69428.0,43941687.0
2018-02-08,1595,1625,1555,1620,164361,71186.0,43941687.0
2018-02-09,1570,1605,1560,1575,181350,69208.0,43941687.0
2018-02-12,1565,1600,1550,1550,194238,68110.0,43941687.0
2018-02-13,1555,1585,1540,1555,134673,68329.0,43941687.0
2018-02-14,1585,1585,1525,1560,182189,68549.0,43941687.0
2018-02-19,1590,1600,1560,1585,117155,69648.0,43941687.0
2018-02-20,1585,1630,1535,1570,143242,68988.0,43941687.0
2018-02-21,1570,1575,1540,1550,160864,68110.0,43941687.0
2018-02-22,1550,1615,1540,1605,278085,70526.0,43941687.0
2018-02-23,1635,1635,1580,1590,167963,69867.0,43941687.0
2018-02-26,1600,1715,1600,1700,1027528,74701.0,43941687.0
2018-02-27,1735,1735,1655,1710,395315,75140.0,43941687.0
2018-02-28,1720,1770,1685,1725,376836,75799.0,43941687.0
2018-03-02,1720,1900,1675,1850,1568778,81292.0,43941687.0
2018-03-05,1920,1985,1865,1960,909053,86126.0,43941687.0
2018-03-06,1940,2020,1920,1985,569879,87224.0,43941687.0
2018-03-07,1985,2120,1945,2110,1916930,92717.0,43941687.0
2018-03-08,2130,2140,2045,2090,904217,91838.0,43941687.0
2018-03-09,2090,2090,1900,2055,1328624,90300.0,43941687.0
2018-03-12,2090,2090,2010,2080,477973,91399.0,43941687.0
2018-03-13,2050,2115,2045,2090,418550,91838.0,43941687.0
2018-03-14,2095,2145,2080,2145,337605,94255.0,43941687.0
2018-03-15,2115,2275,2100,2235,864366,98210.0,43941687.0
2018-03-16,2250,2280,2185,2275,469796,99967.0,43941687.0
2018-03-19,2280,2445,2055,2160,1658304,94914.0,43941687.0
2018-03-20,2160,2165,2050,2070,558197,91321.0,44116359.0
2018-03-21,2150,2300,2025,2180,1411177,96174.0,44116359.0
2018-03-22,2250,2540,2225,2495,3478076,110070.0,44116359.0
2018-03-23,2450,2600,2350,2495,1590268,110070.0,44116359.0
