리노공업(058470),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-11-29,4449,4526,4449,4517,9868,68773.0,7293000.0
2004-11-30,4540,4564,4363,4526,40325,68919.0,7293000.0
2004-12-01,4502,4574,4492,4526,18543,68919.0,7293000.0
2004-12-02,4526,4569,4458,4464,24884,67971.0,7293000.0
2004-12-03,4454,4645,4315,4646,101090,70742.0,7293000.0
2004-12-06,4463,4526,4382,4406,32565,67096.0,7293000.0
2004-12-07,4373,4464,4373,4416,14428,67241.0,7293000.0
2004-12-08,4373,4478,4330,4478,13007,68190.0,7293000.0
2004-12-09,4353,4478,4353,4454,6588,67825.0,7293000.0
2004-12-10,4420,4535,4320,4339,9179,66075.0,7293000.0
2004-12-13,4334,4474,4330,4368,8243,66512.0,7293000.0
2004-12-14,4368,4430,4363,4373,7251,66585.0,7293000.0
2004-12-15,4368,4454,4368,4454,22710,67825.0,7293000.0
2004-12-16,4454,4454,4382,4392,5663,66877.0,7293000.0
2004-12-17,4358,4511,4358,4406,21557,67096.0,7293000.0
2004-12-20,4449,4454,4406,4454,7844,67825.0,7293000.0
2004-12-21,4411,4550,4406,4435,20965,67533.0,7293000.0
2004-12-22,4439,4478,4406,4406,54490,67096.0,7293000.0
2004-12-23,4454,4454,4396,4406,13971,67096.0,7293000.0
2004-12-24,4549,4593,4439,4440,12625,67606.0,7293000.0
2004-12-27,4497,4497,4368,4454,6897,67825.0,7293000.0
2004-12-28,4449,4501,4391,4502,22976,68554.0,7293000.0
2004-12-29,4406,4454,4382,4454,11941,67825.0,7293000.0
2004-12-30,4362,4549,4362,4545,266901,69211.0,7293000.0
2005-01-03,4497,4598,4497,4574,15522,69648.0,7293000.0
2005-01-04,4574,4579,4497,4569,36295,69575.0,7293000.0
2005-01-05,4478,4574,4478,4550,9647,69284.0,7293000.0
2005-01-06,4549,4597,4501,4550,24880,69284.0,7293000.0
2005-01-07,4550,4837,4531,4737,192397,72128.0,7293000.0
2005-01-10,4785,4785,4675,4742,47358,72201.0,7293000.0
2005-01-11,4765,4765,4598,4684,69112,71326.0,7293000.0
2005-01-12,4684,4746,4622,4670,22353,71107.0,7293000.0
2005-01-13,4669,4760,4669,4756,29770,72419.0,7293000.0
2005-01-14,4765,4981,4742,4885,130658,74389.0,7293000.0
2005-01-17,4981,5460,4981,5460,310716,83140.0,7293000.0
2005-01-18,5652,5795,5460,5700,274943,86787.0,7293000.0
2005-01-19,5771,5771,5556,5652,89314,86057.0,7293000.0
2005-01-20,5627,6106,5579,5771,208534,87881.0,7293000.0
2005-01-21,5700,5891,5556,5652,98198,86057.0,7293000.0
2005-01-24,5748,6226,5675,5700,283159,86787.0,7293000.0
2005-01-25,5604,5700,5340,5556,70723,84599.0,7293000.0
2005-01-26,5723,5890,5340,5675,144732,86422.0,7293000.0
2005-01-27,5604,5843,5556,5700,63706,86787.0,7293000.0
2005-01-28,5700,5939,5556,5748,68881,87516.0,7293000.0
2005-01-31,5675,6011,5652,5963,75037,90798.0,7293000.0
2005-02-01,6011,6178,5891,5963,84239,90798.0,7293000.0
2005-02-02,6010,6130,5842,5891,42040,89704.0,7293000.0
2005-02-03,5795,6035,5795,5867,61103,89339.0,7293000.0
2005-02-04,5890,6010,5890,5891,29061,89704.0,7293000.0
2005-02-07,6058,6058,5890,5987,30237,91162.0,7293000.0
2005-02-11,5867,6059,5867,6011,36004,91527.0,7293000.0
2005-02-14,6107,6442,6035,6322,114947,96268.0,7293000.0
2005-02-15,6442,6466,6298,6466,57108,98456.0,7293000.0
2005-02-16,6465,6752,6417,6585,79363,100279.0,7293000.0
2005-02-17,6585,7351,6585,7160,235169,109030.0,7293000.0
2005-02-18,7136,7160,6968,7160,59293,109030.0,7293000.0
2005-02-21,7160,7184,6968,7112,69387,108301.0,7293000.0
2005-02-22,7064,7376,6945,7088,39138,107936.0,7293000.0
2005-02-23,6848,7040,6777,6801,65369,103561.0,7293000.0
2005-02-24,6705,7088,6705,7088,73217,107936.0,7293000.0
2005-02-25,7184,7184,6945,7184,40735,109395.0,7293000.0
2005-02-28,7400,7400,7064,7232,21902,110124.0,7293000.0
2005-03-02,7112,7112,6873,7040,47948,107207.0,7293000.0
2005-03-03,6944,7064,6800,7064,23694,107572.0,7293000.0
2005-03-04,6873,7064,6873,7064,29123,107572.0,7293000.0
2005-03-07,7064,7064,6825,6945,20393,105748.0,7293000.0
2005-03-08,6945,6993,6657,6825,30072,103925.0,7293000.0
2005-03-09,6585,6704,6513,6705,25721,102102.0,7293000.0
2005-03-10,6609,6704,6513,6657,39117,101373.0,7293000.0
2005-03-11,6681,6777,6633,6777,37488,103196.0,7293000.0
2005-03-14,6633,6800,6561,6801,73616,103561.0,7293000.0
2005-03-15,6849,6849,6466,6610,16210,100643.0,7293000.0
2005-03-16,6610,6753,6538,6610,6327,100643.0,7293000.0
2005-03-17,6562,6562,6274,6466,32844,98456.0,7293000.0
2005-03-18,6466,6538,5987,6418,22638,97726.0,7293000.0
2005-03-21,6178,6418,6178,6274,31086,95538.0,7293000.0
2005-03-22,6274,6417,6178,6346,31010,96632.0,7293000.0
2005-03-23,6226,6465,6178,6226,14603,94809.0,7293000.0
2005-03-24,6249,6345,6082,6298,39311,95903.0,7293000.0
2005-03-25,6107,6370,6107,6370,19754,96997.0,7293000.0
2005-03-28,6370,6561,6370,6442,10859,98091.0,7293000.0
2005-03-29,6466,6610,6394,6466,7161,98456.0,7293000.0
2005-03-30,6322,6466,6322,6370,3398,96997.0,7293000.0
2005-03-31,6370,6562,6346,6466,50858,98456.0,7293000.0
2005-04-01,6513,6537,6322,6538,3327,99549.0,7293000.0
2005-04-04,6585,6609,6322,6585,4637,100279.0,7293000.0
2005-04-06,6418,6585,6370,6562,11399,99914.0,7293000.0
2005-04-07,6633,6633,6490,6562,3895,99914.0,7293000.0
