케이엔더블유(105330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-25,6600,6660,6500,6640,13714,37591.0,5661347.0
2016-07-26,6610,6690,6580,6650,11787,37648.0,5661347.0
2016-07-27,6650,8300,6650,7810,1209377,44215.0,5661347.0
2016-07-28,7630,8120,7500,7900,173087,44725.0,5661347.0
2016-07-29,7800,8570,7730,8000,319517,45291.0,5661347.0
2016-08-01,8080,8280,7700,8280,148310,46876.0,5661347.0
2016-08-02,8280,8430,8000,8070,61938,45687.0,5661347.0
2016-08-03,8000,8400,7620,8400,88238,47555.0,5661347.0
2016-08-04,8260,9190,8260,8930,247187,50556.0,5661347.0
2016-08-05,8910,9760,8850,9390,315324,53160.0,5661347.0
2016-08-08,9450,9820,9370,9450,181681,53500.0,5661347.0
2016-08-09,9470,9660,8920,8920,71614,50499.0,5661347.0
2016-08-10,8920,8920,8510,8610,124988,48744.0,5661347.0
2016-08-11,8570,8800,8210,8250,59276,46706.0,5661347.0
2016-08-12,8400,8600,8210,8420,56105,47669.0,5661347.0
2016-08-16,8260,8390,8050,8150,61983,46140.0,5661347.0
2016-08-17,8290,8290,7800,8140,67087,46083.0,5661347.0
2016-08-18,8230,10550,8230,10550,2575601,59727.0,5661347.0
2016-08-19,10450,11600,10300,10850,1787188,61426.0,5661347.0
2016-08-22,10600,10900,10250,10800,429434,61143.0,5661347.0
2016-08-23,10800,10950,10000,10200,396913,57746.0,5661347.0
2016-08-24,10250,10450,9930,10400,301361,58878.0,5661347.0
2016-08-25,10350,10550,9970,10000,314939,56613.0,5661347.0
2016-08-26,10050,10100,9370,9510,299614,53839.0,5661347.0
2016-08-29,9530,9530,8680,8830,394087,49990.0,5661347.0
2016-08-30,8760,8990,8200,8400,266448,47555.0,5661347.0
2016-08-31,8400,8610,7880,8590,313918,48631.0,5661347.0
2016-09-01,8550,8630,8200,8570,87802,48518.0,5661347.0
2016-09-02,8500,8590,8350,8560,52523,48461.0,5661347.0
2016-09-05,8580,8750,8500,8640,92893,48914.0,5661347.0
2016-09-06,8730,8740,8580,8660,56417,49027.0,5661347.0
2016-09-07,8720,8890,8550,8620,93099,48801.0,5661347.0
2016-09-08,8640,8640,7970,8010,188569,45347.0,5661347.0
2016-09-09,8010,8110,7870,8050,89227,45574.0,5661347.0
2016-09-12,7950,8110,7760,7960,41486,45064.0,5661347.0
2016-09-13,7960,8280,7940,8180,62065,46310.0,5661347.0
2016-09-19,8170,8360,8170,8250,42209,46706.0,5661347.0
2016-09-20,8250,8720,8200,8680,83301,49140.0,5661347.0
2016-09-21,8690,8690,8430,8640,39629,48914.0,5661347.0
2016-09-22,8600,8680,8450,8450,63831,47838.0,5661347.0
2016-09-23,8350,8530,8240,8450,68807,47838.0,5661347.0
2016-09-26,8610,8610,8310,8540,20576,48348.0,5661347.0
2016-09-27,8530,8530,8130,8300,37264,46989.0,5661347.0
2016-09-28,8300,8490,8200,8390,23012,47499.0,5661347.0
2016-09-29,8420,8780,8200,8760,112382,49593.0,5661347.0
2016-09-30,8850,8850,8490,8750,115179,49537.0,5661347.0
2016-10-04,9100,9100,8600,8690,99563,49197.0,5661347.0
2016-10-05,8750,8750,8520,8660,14982,49027.0,5661347.0
2016-10-06,8660,8660,8420,8460,39742,47895.0,5661347.0
2016-10-07,8460,8550,8340,8390,16051,47499.0,5661347.0
2016-10-10,8390,8700,8280,8650,34634,48971.0,5661347.0
2016-10-11,8700,8800,8610,8650,53394,48971.0,5661347.0
2016-10-12,8650,8690,8400,8550,23938,48405.0,5661347.0
2016-10-13,8640,8640,8440,8580,34725,48574.0,5661347.0
2016-10-14,8590,8710,8580,8680,43289,49140.0,5661347.0
2016-10-17,8680,9320,8680,8940,281430,50612.0,5661347.0
2016-10-18,8940,9000,8410,8410,52045,47612.0,5661347.0
2016-10-19,8410,8410,7900,8060,78666,45630.0,5661347.0
2016-10-20,8010,8230,7730,7950,92986,45008.0,5661347.0
2016-10-21,7950,8010,7560,7720,49928,43706.0,5661347.0
2016-10-24,7720,7730,7530,7690,30650,43536.0,5661347.0
2016-10-25,7650,7690,7440,7640,27102,43253.0,5661347.0
2016-10-26,7450,7630,7340,7580,18316,42913.0,5661347.0
2016-10-27,7580,7900,7450,7740,31780,43819.0,5661347.0
2016-10-28,7740,7870,7520,7770,11472,43989.0,5661347.0
2016-10-31,7760,7770,7200,7440,35723,42120.0,5661347.0
2016-11-01,7440,7660,7150,7490,13449,42403.0,5661347.0
2016-11-02,7490,7490,6910,7230,36961,40932.0,5661347.0
2016-11-03,6900,7570,6900,7220,13120,40875.0,5661347.0
2016-11-04,7210,7300,7090,7200,10083,40762.0,5661347.0
2016-11-07,7040,7540,7040,7390,15142,41837.0,5661347.0
2016-11-08,7540,7740,7290,7500,14271,42460.0,5661347.0
2016-11-09,7350,7650,6750,7470,60775,42290.0,5661347.0
2016-11-10,7490,7550,7290,7400,15781,41894.0,5661347.0
2016-11-11,7390,7400,7210,7400,2144,41894.0,5661347.0
2016-11-14,7390,7400,7150,7300,11488,41328.0,5661347.0
2016-11-15,7240,7600,7090,7500,11842,42460.0,5661347.0
2016-11-16,7500,7500,7300,7470,5918,42290.0,5661347.0
2016-11-17,7460,7620,7330,7470,5881,42290.0,5661347.0
2016-11-18,7460,7470,7300,7300,9205,41328.0,5661347.0
2016-11-21,7300,7450,7080,7380,17651,41781.0,5661347.0
2016-11-22,7380,7460,7270,7430,5399,42064.0,5661347.0
2016-11-23,7500,7500,7170,7300,4797,41328.0,5661347.0
2016-11-24,7030,7380,7010,7260,10952,41101.0,5661347.0
2016-11-25,7250,7300,7150,7250,3970,41045.0,5661347.0
2016-11-28,7250,7330,6990,7060,31071,39969.0,5661347.0
2016-11-29,6950,7080,6920,7050,8047,39912.0,5661347.0
2016-11-30,7020,7050,6900,7020,6202,39743.0,5661347.0
2016-12-01,6960,7170,6760,7110,18235,40252.0,5661347.0
2016-12-02,7010,7310,6780,7170,45021,40592.0,5661347.0
2016-12-05,7120,7220,6780,7050,95790,39912.0,5661347.0
2016-12-06,6970,7130,6750,6950,23558,39346.0,5661347.0
2016-12-07,6940,6940,6600,6600,20267,37365.0,5661347.0
2016-12-08,6650,6760,6450,6620,19716,37478.0,5661347.0
2016-12-09,6640,6800,6620,6720,11589,38044.0,5661347.0
2016-12-12,6700,6930,6700,6840,25636,38724.0,5661347.0
2016-12-13,6900,6950,6780,6940,7036,39290.0,5661347.0
2016-12-14,6940,6960,6760,6900,12152,39063.0,5661347.0
2016-12-15,6890,7050,6790,7040,26829,39856.0,5661347.0
2016-12-16,7040,7100,6930,7080,21421,40082.0,5661347.0
2016-12-19,7090,7500,6990,7350,73813,41611.0,5661347.0
2016-12-20,7330,7520,7280,7480,30585,42347.0,5661347.0
2016-12-21,7500,7520,7290,7380,26049,41781.0,5661347.0
2016-12-22,7380,7610,7350,7350,19478,41611.0,5661347.0
2016-12-23,7350,7490,7300,7460,16863,42234.0,5661347.0
2016-12-26,7500,7500,7240,7350,11518,41611.0,5661347.0
2016-12-27,7230,7370,7150,7290,21942,41271.0,5661347.0
2016-12-28,7340,7340,7120,7250,13059,41045.0,5661347.0
2016-12-29,7250,7250,7090,7160,12752,40535.0,5661347.0
2017-01-02,7150,7150,6790,6800,53676,38497.0,5661347.0
2017-01-03,6800,6960,6790,6850,22729,38780.0,5661347.0
2017-01-04,6850,7250,6850,7140,59490,40422.0,5661347.0
2017-01-05,7170,7250,7070,7200,20958,40762.0,5661347.0
2017-01-06,7210,7250,7030,7250,17806,41045.0,5661347.0
2017-01-09,7250,7300,7170,7220,10778,40875.0,5661347.0
2017-01-10,7260,7260,7120,7250,5786,41045.0,5661347.0
2017-01-11,7250,7300,7070,7070,20167,40026.0,5661347.0
2017-01-12,7070,8420,7060,7680,714024,43479.0,5661347.0
2017-01-13,7690,7920,7610,7830,90293,44328.0,5661347.0
2017-01-16,7830,8040,7670,7860,61212,44498.0,5661347.0
2017-01-17,7830,8100,7810,7970,52111,45121.0,5661347.0
2017-01-18,7980,8350,7890,8320,109130,47102.0,5661347.0
2017-01-19,8320,8690,8180,8400,91814,47555.0,5661347.0
2017-01-20,8390,8540,8010,8450,34003,47838.0,5661347.0
2017-01-23,8400,8450,8070,8070,26597,45687.0,5661347.0
2017-01-24,8070,8150,8040,8110,20584,45914.0,5661347.0
2017-01-25,8110,8180,8000,8070,29375,45687.0,5661347.0
2017-01-26,8060,8230,7970,8120,22481,45970.0,5661347.0
2017-01-31,8070,8110,7950,8040,19173,45517.0,5661347.0
2017-02-01,8030,8050,7820,8030,23723,45461.0,5661347.0
2017-02-02,7820,8030,7770,7880,36976,44611.0,5661347.0
2017-02-03,7850,7900,7740,7900,17694,44725.0,5661347.0
2017-02-06,7860,7890,7460,7670,23984,43423.0,5661347.0
2017-02-07,7590,7600,7300,7460,54759,42234.0,5661347.0
2017-02-08,7460,7460,7320,7420,11804,42007.0,5661347.0
2017-02-09,7280,7590,7280,7590,15395,42970.0,5661347.0
2017-02-10,7590,7650,7350,7530,9134,42630.0,5661347.0
2017-02-13,7530,7530,7320,7510,4719,42517.0,5661347.0
2017-02-14,7510,7510,7340,7400,14261,41894.0,5661347.0
2017-02-15,7390,7440,7280,7430,12689,42064.0,5661347.0
2017-02-16,7430,7430,7250,7380,18308,41781.0,5661347.0
2017-02-17,7370,7530,7110,7450,19811,42177.0,5661347.0
2017-02-20,7480,7480,7250,7410,12816,41951.0,5661347.0
2017-02-21,7350,7400,7080,7190,69914,40705.0,5661347.0
2017-02-22,7180,7380,7120,7300,6571,41328.0,5661347.0
2017-02-23,7210,7300,7070,7160,17786,40535.0,5661347.0
2017-02-24,7130,7150,6820,6820,58724,38610.0,5661347.0
2017-02-27,6820,7050,6820,6990,8850,39573.0,5661347.0
2017-02-28,6950,7010,6830,6970,11677,39460.0,5661347.0
2017-03-02,7030,7060,6850,7050,16909,39912.0,5661347.0
2017-03-03,7130,7130,6820,6990,6282,39573.0,5661347.0
2017-03-06,7070,7070,6780,6950,18138,39346.0,5661347.0
2017-03-07,6780,6910,6680,6910,29534,39120.0,5661347.0
2017-03-08,6900,6900,6720,6830,12544,38667.0,5661347.0
2017-03-09,6950,6950,6570,6830,51694,38667.0,5661347.0
2017-03-10,6830,6830,6510,6770,12422,38327.0,5661347.0
2017-03-13,6770,6770,6540,6740,41708,38157.0,5661347.0
2017-03-14,6780,6780,6630,6750,10836,38214.0,5661347.0
2017-03-15,6900,6900,6610,6710,9271,37988.0,5661347.0
2017-03-16,6840,6840,6680,6730,10617,38101.0,5661347.0
2017-03-17,6730,6960,6640,6820,20373,38610.0,5661347.0
2017-03-20,6750,6890,6630,6660,15837,37705.0,5661347.0
2017-03-21,6660,6730,6610,6720,3373,38044.0,5661347.0
2017-03-22,6700,6780,6590,6680,13367,37818.0,5661347.0
2017-03-23,6680,6680,6530,6620,13089,37478.0,5661347.0
2017-03-24,6620,6800,6460,6570,10291,37195.0,5661347.0
2017-03-27,6570,6570,6340,6460,38233,36572.0,5661347.0
2017-03-28,6460,6530,6300,6340,18562,35893.0,5661347.0
2017-03-29,6340,6450,6300,6360,14528,36006.0,5661347.0
2017-03-30,6360,6370,6210,6340,22967,35893.0,5661347.0
2017-03-31,6340,6440,6320,6420,4155,36346.0,5661347.0
2017-04-03,6420,6680,6410,6680,10977,37818.0,5661347.0
2017-04-04,6680,6730,6510,6530,10390,36969.0,5661347.0
2017-04-05,6550,6750,6350,6730,7300,38101.0,5661347.0
2017-04-06,6770,6770,6640,6750,5373,38214.0,5661347.0
2017-04-07,6760,6800,6630,6780,6603,38384.0,5661347.0
2017-04-10,6800,6800,6480,6660,10330,37705.0,5661347.0
2017-04-11,6650,6650,6400,6600,9699,37365.0,5661347.0
2017-04-12,6600,6600,6370,6440,7316,36459.0,5661347.0
2017-04-13,6440,6630,6410,6630,3795,37535.0,5661347.0
2017-04-14,6690,6690,6440,6530,6515,36969.0,5661347.0
2017-04-17,6530,6600,6460,6510,4503,36855.0,5661347.0
2017-04-18,6510,6640,6460,6560,9290,37138.0,5661347.0
2017-04-19,6560,6600,6520,6580,6505,37252.0,5661347.0
2017-04-20,6580,6580,6450,6490,8937,36742.0,5661347.0
2017-04-21,6490,6600,6470,6570,12741,37195.0,5661347.0
2017-04-24,6520,6540,6440,6540,3255,37025.0,5661347.0
2017-04-25,6540,6570,6470,6500,8156,36799.0,5661347.0
2017-04-26,6500,6540,6450,6500,2990,36799.0,5661347.0
2017-04-27,6490,6500,6420,6470,4332,36629.0,5661347.0
2017-04-28,6530,6530,6400,6450,692,36516.0,5661347.0
2017-05-02,6450,6490,6290,6450,9632,36516.0,5661347.0
2017-05-04,6390,6520,6390,6450,3696,36516.0,5661347.0
2017-05-08,6440,6450,6250,6440,6994,36459.0,5661347.0
2017-05-10,6280,6450,6280,6420,5977,36346.0,5661347.0
2017-05-11,6420,6620,6350,6580,14001,37252.0,5661347.0
2017-05-12,6500,6560,6380,6380,7778,36119.0,5661347.0
2017-05-15,6250,6400,6250,6330,1617,35836.0,5661347.0
2017-05-16,6290,6380,6120,6380,17125,36119.0,5661347.0
2017-05-17,6370,6370,6190,6270,7368,35497.0,5661347.0
2017-05-18,6220,6260,6070,6220,6289,35214.0,5661347.0
2017-05-19,6210,6240,6120,6220,11439,35214.0,5661347.0
2017-05-22,6210,6270,6140,6230,5387,35270.0,5661347.0
2017-05-23,6220,6280,6180,6220,7806,35214.0,5661347.0
2017-05-24,6210,6260,6130,6130,7416,34704.0,5661347.0
2017-05-25,6130,6460,6130,6140,8048,34761.0,5661347.0
2017-05-26,6140,6260,6110,6180,3654,34987.0,5661347.0
2017-05-29,6180,6180,6020,6070,10447,34364.0,5661347.0
2017-05-30,6070,6210,6060,6070,10420,34364.0,5661347.0
2017-05-31,6070,6090,5900,5920,27026,33515.0,5661347.0
2017-06-01,5940,5950,5760,5940,30059,33628.0,5661347.0
2017-06-02,5900,5950,5810,5840,24702,33062.0,5661347.0
2017-06-05,5810,5830,5670,5770,26980,32666.0,5661347.0
2017-06-07,5860,5860,5690,5790,24002,32779.0,5661347.0
2017-06-08,5840,5840,5720,5790,9589,32779.0,5661347.0
2017-06-09,5850,5850,5710,5790,19761,32779.0,5661347.0
2017-06-12,5780,5840,5740,5750,8623,32553.0,5661347.0
2017-06-13,5500,5760,5500,5760,53892,32609.0,5661347.0
2017-06-14,5710,5750,5690,5720,19101,32383.0,5661347.0
2017-06-15,5680,5840,5680,5810,16082,32892.0,5661347.0
2017-06-16,5810,5980,5800,5980,23274,33855.0,5661347.0
2017-06-19,5930,6080,5890,6030,9998,34138.0,5661347.0
2017-06-20,5960,6080,5940,6000,12646,33968.0,5661347.0
2017-06-21,5900,6000,5830,5960,6347,33742.0,5661347.0
2017-06-22,5960,6000,5900,5950,14141,33685.0,5661347.0
2017-06-23,6010,6030,5780,5970,7928,33798.0,5661347.0
2017-06-26,5960,5970,5910,5960,1986,33742.0,5661347.0
2017-06-27,5940,5980,5820,5870,11101,33232.0,5661347.0
2017-06-28,5800,5850,5750,5800,5061,32836.0,5661347.0
2017-06-29,5730,5820,5700,5700,5865,32270.0,5661347.0
2017-06-30,5750,5750,5560,5640,12180,31930.0,5661347.0
2017-07-03,5650,5650,5580,5650,8397,31987.0,5661347.0
2017-07-04,5650,5700,5610,5660,12945,32043.0,5661347.0
2017-07-05,5650,5970,5650,5960,17631,33742.0,5661347.0
2017-07-06,5850,6370,5850,6190,42283,35044.0,5661347.0
2017-07-07,6110,6310,6110,6240,14713,35327.0,5661347.0
2017-07-10,6250,6430,5900,6210,14681,35157.0,5661347.0
2017-07-11,6260,6260,6110,6190,3584,35044.0,5661347.0
2017-07-12,6210,6240,5950,6050,21238,34251.0,5661347.0
2017-07-13,5950,6050,5900,6020,27565,34081.0,5661347.0
2017-07-14,5900,6010,5830,5900,25156,33402.0,5661347.0
2017-07-17,6000,6000,5860,5930,4087,33572.0,5661347.0
2017-07-18,6010,6010,5840,5950,6484,33685.0,5661347.0
2017-07-19,6140,6140,5830,5910,14098,33459.0,5661347.0
2017-07-20,6030,6030,5810,5910,10434,33459.0,5661347.0
2017-07-21,5960,5960,5770,5770,5781,32666.0,5661347.0
2017-07-24,5820,5830,5690,5750,5587,32553.0,5661347.0
2017-07-25,5800,5800,5600,5750,11109,32553.0,5661347.0
2017-07-26,5740,5740,5600,5720,17899,32383.0,5661347.0
2017-07-27,5710,5750,5620,5720,3394,32383.0,5661347.0
2017-07-28,5710,5890,5600,5700,7526,32270.0,5661347.0
2017-07-31,5690,5760,5570,5740,5238,32496.0,5661347.0
2017-08-01,5700,5890,5640,5840,8093,33062.0,5661347.0
2017-08-02,5840,5940,5830,5900,10423,33402.0,5661347.0
2017-08-03,5900,5980,5860,5940,7489,33628.0,5661347.0
2017-08-04,5940,6350,5940,6040,24510,34195.0,5661347.0
2017-08-07,5900,6150,5830,6030,6716,34138.0,5661347.0
2017-08-08,6030,6140,5920,6030,6042,34138.0,5661347.0
2017-08-09,6030,6240,5910,6030,6615,34138.0,5661347.0
2017-08-10,6090,6100,5820,5970,16883,33798.0,5661347.0
2017-08-11,5970,6130,5830,5970,5830,33798.0,5661347.0
2017-08-14,6150,6150,5950,5950,3690,33685.0,5661347.0
2017-08-16,5820,5950,5720,5850,20658,33119.0,5661347.0
2017-08-17,5780,5940,5730,5930,10635,33572.0,5661347.0
2017-08-18,5820,6020,5810,5950,9915,33685.0,5661347.0
2017-08-21,5910,5990,5800,5950,5082,33685.0,5661347.0
2017-08-22,5910,5960,5850,5930,4136,33572.0,5661347.0
2017-08-23,5910,5980,5840,5900,6523,33402.0,5661347.0
2017-08-24,5900,5990,5900,5950,7688,33685.0,5661347.0
2017-08-25,5950,5970,5900,5950,814,33685.0,5661347.0
2017-08-28,5950,6100,5890,6100,7003,34534.0,5661347.0
2017-08-29,6050,6170,5980,6140,8366,34761.0,5661347.0
2017-08-30,6110,6170,5970,6160,5730,34874.0,5661347.0
2017-08-31,6100,6300,6050,6150,3903,34817.0,5661347.0
2017-09-01,6120,6150,6050,6140,6467,34761.0,5661347.0
2017-09-04,5900,6150,5900,5990,8120,33911.0,5661347.0
2017-09-05,5960,6000,5870,5970,13477,33798.0,5661347.0
2017-09-06,5940,6000,5860,5970,5437,33798.0,5661347.0
2017-09-07,5880,6150,5880,6150,5375,34817.0,5661347.0
2017-09-08,6060,6250,5950,6240,19717,35327.0,5661347.0
2017-09-11,6240,6250,6110,6250,137896,35383.0,5661347.0
2017-09-12,6430,6850,6020,6020,178017,34081.0,5661347.0
2017-09-13,6090,6170,5880,6030,20216,34138.0,5661347.0
2017-09-14,5920,5970,5820,5890,16919,33345.0,5661347.0
2017-09-15,5830,5940,5760,5900,6470,33402.0,5661347.0
2017-09-18,5900,5930,5860,5910,2231,33459.0,5661347.0
2017-09-19,5910,5910,5760,5800,6848,32836.0,5661347.0
2017-09-20,5740,6000,5730,5900,5190,33402.0,5661347.0
2017-09-21,5900,5940,5760,5820,8560,32949.0,5661347.0
2017-09-22,5710,5900,5480,5530,22533,31307.0,5661347.0
2017-09-25,5390,5860,5040,5170,58332,29269.0,5661347.0
2017-09-26,5230,5340,4970,5280,17961,29892.0,5661347.0
2017-09-27,5280,5340,5160,5330,7270,30175.0,5661347.0
2017-09-28,5310,5440,5250,5340,4630,30232.0,5661347.0
2017-09-29,5400,6060,5330,5700,41225,32270.0,5661347.0
2017-10-10,5570,5700,5550,5610,5934,31760.0,5661347.0
2017-10-11,5610,5610,5420,5570,7728,31534.0,5661347.0
2017-10-12,5580,5830,5570,5680,7187,32156.0,5661347.0
2017-10-13,5680,5740,5450,5490,10475,31081.0,5661347.0
2017-10-16,5490,5870,5490,5670,9862,32100.0,5661347.0
2017-10-17,5670,5820,5670,5730,1270,32440.0,5661347.0
2017-10-18,5730,6000,5480,5540,48566,31364.0,5661347.0
2017-10-19,5450,5580,5450,5500,9535,31137.0,5661347.0
2017-10-20,5500,5580,5060,5300,40016,30005.0,5661347.0
2017-10-23,5280,5390,5260,5380,11655,30458.0,5661347.0
2017-10-24,5380,5790,5380,5540,12699,31364.0,5661347.0
2017-10-25,5590,5590,5210,5480,14199,31024.0,5661347.0
2017-10-26,5480,5540,5360,5490,2679,31081.0,5661347.0
2017-10-27,5530,5570,5410,5470,6768,30968.0,5661347.0
2017-10-30,5470,5530,5290,5320,29463,30118.0,5661347.0
2017-10-31,5320,5700,5310,5380,9099,30458.0,5661347.0
2017-11-01,5380,5490,5290,5290,6144,29949.0,5661347.0
2017-11-02,5310,5490,5310,5360,2068,30345.0,5661347.0
2017-11-03,5360,5440,5290,5370,1233,30401.0,5661347.0
2017-11-06,5370,5380,5220,5340,2685,30232.0,5661347.0
2017-11-07,5320,5340,5210,5290,11568,29949.0,5661347.0
2017-11-08,5290,5300,5180,5290,3620,29949.0,5661347.0
2017-11-09,5350,5350,5250,5300,4619,30005.0,5661347.0
2017-11-10,5300,5360,5290,5340,1579,30232.0,5661347.0
2017-11-13,5350,5370,5270,5340,3943,30232.0,5661347.0
2017-11-14,5340,5400,5160,5260,8978,29779.0,5661347.0
2017-11-15,5260,5300,5100,5130,6043,29043.0,5661347.0
2017-11-16,5140,5180,5000,5180,6888,29326.0,5661347.0
2017-11-17,5180,5220,5050,5220,3992,29552.0,5661347.0
2017-11-20,5220,5220,5100,5200,6061,29439.0,5661347.0
2017-11-21,5200,5200,5090,5170,8112,29269.0,5661347.0
2017-11-22,5170,5170,5020,5140,12547,29099.0,5661347.0
2017-11-23,5130,5240,5040,5240,17500,29665.0,5661347.0
2017-11-24,5240,5260,5100,5180,10426,29326.0,5661347.0
2017-11-27,5180,5220,5080,5180,6192,29326.0,5661347.0
2017-11-28,5180,5240,5070,5160,18029,29213.0,5661347.0
2017-11-29,5160,5160,5060,5130,5674,29043.0,5661347.0
2017-11-30,5130,5140,5040,5120,5216,28986.0,5661347.0
2017-12-01,5120,5120,5000,5070,15135,28703.0,5661347.0
2017-12-04,5070,5070,4870,4965,33731,28109.0,5661347.0
2017-12-05,4960,5060,4960,5040,5226,28533.0,5661347.0
2017-12-06,5040,5070,4825,5050,26766,28590.0,5661347.0
2017-12-07,5040,5080,4900,4940,29474,27967.0,5661347.0
2017-12-08,4940,4940,4790,4895,25302,27712.0,5661347.0
2017-12-11,4895,5000,4860,4990,13964,28250.0,5661347.0
2017-12-12,5000,5090,4930,5020,14799,28420.0,5661347.0
2017-12-13,5020,5060,4930,4985,12267,28222.0,5661347.0
2017-12-14,5010,5010,4950,5010,11695,28363.0,5661347.0
2017-12-15,5000,5050,4980,5050,20280,28590.0,5661347.0
2017-12-18,5050,5070,5000,5060,9523,28646.0,5661347.0
2017-12-19,5050,5110,4950,5040,27074,28533.0,5661347.0
2017-12-20,5040,5090,4905,5080,25273,28760.0,5661347.0
2017-12-21,5080,5100,4960,5060,43501,28646.0,5661347.0
2017-12-22,5060,5800,5050,5300,77376,30005.0,5661347.0
2017-12-26,5300,5750,5300,5600,47451,31704.0,5661347.0
2017-12-27,5600,5870,5530,5800,27203,32836.0,5661347.0
2017-12-28,5840,5860,5710,5770,16295,32666.0,5661347.0
2018-01-02,5860,5870,5580,5830,13183,33006.0,5661347.0
2018-01-03,5900,6030,5710,5970,23074,33798.0,5661347.0
2018-01-04,6030,6080,5830,5900,15084,33402.0,5661347.0
2018-01-05,5900,6000,5740,6000,21558,33968.0,5661347.0
2018-01-08,6050,6090,5960,6010,22753,34025.0,5661347.0
2018-01-09,6080,6240,5910,6190,50988,35044.0,5661347.0
2018-01-10,6170,6230,6080,6180,14266,34987.0,5661347.0
2018-01-11,6110,6190,6090,6130,19626,34704.0,5661347.0
2018-01-12,6130,6130,6000,6040,20445,34195.0,5661347.0
2018-01-15,6040,6210,6010,6160,9056,34874.0,5661347.0
2018-01-16,6100,6230,6100,6190,3863,35044.0,5661347.0
2018-01-17,6190,6260,6140,6190,34489,35044.0,5661347.0
2018-01-18,6190,6210,6120,6120,15083,34647.0,5661347.0
2018-01-19,6120,6240,6120,6240,16098,35327.0,5661347.0
2018-01-22,6220,6330,6200,6280,13066,35553.0,5661347.0
2018-01-23,6280,6310,6220,6250,20830,35383.0,5661347.0
2018-01-24,6250,6300,6180,6230,17826,35270.0,5661347.0
2018-01-25,6360,6360,6220,6320,18273,35780.0,5661347.0
2018-01-26,6320,6340,6240,6310,11500,35723.0,5661347.0
2018-01-29,6310,6400,6220,6360,14257,36006.0,5661347.0
2018-01-30,6360,6370,6250,6350,14287,35950.0,5661347.0
2018-01-31,6400,6400,6250,6300,9866,35666.0,5661347.0
2018-02-01,6300,6340,6250,6300,4832,35666.0,5661347.0
2018-02-02,6300,6360,6270,6310,7180,35723.0,5661347.0
2018-02-05,6310,6310,6200,6260,9742,35440.0,5661347.0
2018-02-06,6250,6250,6040,6120,24222,34647.0,5661347.0
2018-02-07,6120,6290,6100,6230,3653,35270.0,5661347.0
2018-02-08,6470,6470,6120,6220,11600,35214.0,5661347.0
2018-02-09,6220,6510,6190,6350,21135,35950.0,5661347.0
2018-02-12,6350,6380,6120,6160,12270,34874.0,5661347.0
2018-02-13,6160,6280,6130,6260,10067,35440.0,5661347.0
2018-02-14,6260,6320,6100,6210,11774,35157.0,5661347.0
2018-02-19,6210,6480,6080,6130,11231,34704.0,5661347.0
2018-02-20,6130,6180,6000,6100,7261,34534.0,5661347.0
2018-02-21,6210,6210,5910,5990,14683,33911.0,5661347.0
2018-02-22,5990,6010,5800,5800,11627,32836.0,5661347.0
2018-02-23,5800,5860,5500,5560,28867,31477.0,5661347.0
2018-02-26,5560,5640,5370,5600,18308,31704.0,5661347.0
2018-02-27,5650,5840,5600,5680,2409,32156.0,5661347.0
2018-02-28,5680,5980,5580,5980,6600,33855.0,5661347.0
2018-03-02,5940,5980,5740,5820,13705,32949.0,5661347.0
2018-03-05,5820,5870,5660,5810,4151,32892.0,5661347.0
2018-03-06,5810,5810,5650,5760,15374,32609.0,5661347.0
2018-03-07,5760,5940,5680,5870,2955,33232.0,5661347.0
2018-03-08,5980,5980,5770,5900,38976,33402.0,5661347.0
2018-03-09,5990,5990,5810,5910,3131,33459.0,5661347.0
2018-03-12,5970,6090,5910,6000,3139,33968.0,5661347.0
2018-03-13,6050,6050,5750,5930,23719,33572.0,5661347.0
2018-03-14,5930,5940,5800,5870,9702,33232.0,5661347.0
2018-03-15,5870,5900,5680,5880,10997,33289.0,5661347.0
2018-03-16,5880,5960,5820,5880,6317,33289.0,5661347.0
2018-03-19,5880,5920,5810,5840,3225,33062.0,5661347.0
2018-03-20,5840,5990,5730,5930,12500,33572.0,5661347.0
2018-03-21,5930,5990,5860,5940,2831,33628.0,5661347.0
2018-03-22,5940,5990,5870,5930,4790,33572.0,5661347.0
2018-03-23,5930,5940,5720,5830,10415,33006.0,5661347.0
2018-03-26,5800,5830,5700,5810,4336,32892.0,5661347.0
2018-03-27,5810,5870,5780,5840,2220,33062.0,5661347.0
2018-03-28,5840,5900,5740,5870,4747,33232.0,5661347.0
2018-03-29,5870,5870,5760,5850,2440,33119.0,5661347.0
2018-03-30,6130,6130,5740,5740,18067,32496.0,5661347.0
2018-04-02,5740,5870,5710,5740,4327,32496.0,5661347.0
2018-04-03,5740,5760,5470,5600,11800,31704.0,5661347.0
2018-04-04,5600,5650,5450,5590,11173,31647.0,5661347.0
2018-04-05,5650,5780,5570,5650,3731,31987.0,5661347.0
2018-04-06,5650,5650,5370,5370,32492,30401.0,5661347.0
2018-04-09,5380,5450,5220,5360,4491,30345.0,5661347.0
2018-04-10,5360,5400,5300,5370,5557,30401.0,5661347.0
2018-04-11,5350,5350,5070,5150,45682,29156.0,5661347.0
2018-04-12,5150,5270,5150,5200,9551,29439.0,5661347.0
