골드퍼시픽(038530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-07,6215,6215,6021,6071,16346,14084.0,22354839.0
2010-07-08,6021,6070,5974,6071,38812,14084.0,22354839.0
2010-07-09,6021,6070,5974,6071,20021,14084.0,22354839.0
2010-07-12,6070,6070,5926,6023,35458,13972.0,22354839.0
2010-07-13,6021,6118,5974,6071,33029,14084.0,22354839.0
2010-07-14,6070,6215,5926,6119,54225,14195.0,22354839.0
2010-07-15,6118,7033,6118,7035,439672,16319.0,22354839.0
2010-07-16,6745,7612,6455,6601,442259,15313.0,22354839.0
2010-07-19,6600,7563,6407,7565,603347,17549.0,22354839.0
2010-07-20,7708,8623,7371,8480,911562,19672.0,22354839.0
2010-07-21,8575,8575,7708,7998,238567,18555.0,22354839.0
2010-07-22,7949,8093,7275,7757,190845,17996.0,22354839.0
2010-07-23,7612,8093,7419,8094,211286,18778.0,22354839.0
2010-07-26,8093,8479,7660,7709,119810,17884.0,22354839.0
2010-07-27,7612,7901,7082,7083,169710,16431.0,22354839.0
2010-07-28,7275,7275,6745,6938,107295,16095.0,22354839.0
2010-07-29,6985,7082,5974,6408,251149,14866.0,22354839.0
2010-07-30,6455,6889,6215,6697,96936,15537.0,22354839.0
2010-08-02,6648,7612,6648,7420,203546,17213.0,22354839.0
2010-08-03,7419,7467,6985,7323,44055,16990.0,22354839.0
2010-08-04,7515,7515,6793,7035,70063,16319.0,22354839.0
2010-08-05,7178,7226,6021,6745,203714,15648.0,22354839.0
2010-08-06,6745,6889,6648,6890,31143,15984.0,22354839.0
2010-08-09,6745,6937,6696,6890,11201,15984.0,22354839.0
2010-08-10,6937,6937,6600,6697,27970,15537.0,22354839.0
2010-08-11,6793,6793,6600,6745,12876,15648.0,22354839.0
2010-08-12,6600,6841,6503,6793,57359,15760.0,22354839.0
2010-08-13,6793,6841,6503,6601,20696,15313.0,22354839.0
2010-08-16,6696,6841,6551,6793,29659,15760.0,22354839.0
2010-08-17,6793,6793,6551,6649,21546,15425.0,22354839.0
2010-08-18,6696,6745,6503,6649,58060,15425.0,22354839.0
2010-08-19,6600,6696,6407,6456,53317,14978.0,22354839.0
2010-08-20,6455,6551,6311,6553,49292,15201.0,22354839.0
2010-08-23,6503,6503,6166,6263,87186,14531.0,22354839.0
2010-08-24,6263,6985,6166,6456,105968,14978.0,22354839.0
2010-08-25,6551,6600,6407,6601,10227,15313.0,22354839.0
2010-08-26,6551,6937,6455,6649,19088,15425.0,22354839.0
2010-08-27,6937,6937,6551,6890,25416,15984.0,22354839.0
2010-08-30,7226,7226,6696,6890,40236,15984.0,22354839.0
2010-08-31,6937,6937,6600,6842,36028,15872.0,22354839.0
2010-09-01,6841,7082,6503,6745,94170,15648.0,22354839.0
2010-09-02,6793,7082,5781,6649,184288,15425.0,22354839.0
2010-09-03,6600,6841,6503,6842,40342,15872.0,22354839.0
2010-09-06,6841,6937,6696,6842,26174,15872.0,22354839.0
2010-09-07,6745,6841,6551,6842,49042,15872.0,22354839.0
2010-09-08,6841,7082,6600,6649,111484,15425.0,22354839.0
2010-09-09,6696,6745,6600,6697,16513,15537.0,22354839.0
2010-09-10,6696,6745,6600,6697,12646,15537.0,22354839.0
2010-09-13,6696,6696,6407,6408,28427,14866.0,22354839.0
2010-09-14,6455,6551,6311,6505,64560,15090.0,22354839.0
2010-09-15,6503,6648,6407,6456,35746,14978.0,22354839.0
2010-09-16,6455,6551,6263,6456,73974,14978.0,22354839.0
2010-09-17,6407,6455,6311,6408,12112,14866.0,22354839.0
2010-09-20,6311,6407,6311,6312,14014,14642.0,22354839.0
2010-09-24,6359,6359,6166,6312,11593,14642.0,22354839.0
2010-09-27,6263,6311,6118,6312,42454,14642.0,22354839.0
2010-09-28,6263,6263,6070,6263,42744,14531.0,22354839.0
2010-09-29,6263,6359,6215,6360,12684,14754.0,22354839.0
2010-09-30,6359,6648,6215,6456,69052,14978.0,22354839.0
2010-10-01,6455,6648,6359,6456,20321,14978.0,22354839.0
2010-10-04,6455,6745,6417,6456,7039,14978.0,22354839.0
2010-10-05,6523,6696,6359,6553,7339,15201.0,22354839.0
2010-10-06,6870,6870,6378,6543,17493,15179.0,22354839.0
2010-10-07,6648,6648,6455,6466,1503,15000.0,22354839.0
2010-10-08,6417,6696,6369,6524,20520,15134.0,22354839.0
2010-10-11,6551,6639,6263,6485,40589,15045.0,22354839.0
2010-10-12,6619,6619,6263,6331,24951,14687.0,22354839.0
2010-10-13,6369,6407,6176,6274,27082,14553.0,22354839.0
2010-10-14,6446,6513,6359,6437,30523,14933.0,22354839.0
2010-10-15,6551,7275,6436,7275,71849,16878.0,22354839.0
2010-10-18,7226,7246,6745,6958,68796,16140.0,22354839.0
2010-10-19,6937,7140,6937,7035,9641,16319.0,22354839.0
2010-10-20,7033,7178,6889,7131,76472,16543.0,22354839.0
2010-10-21,7149,7255,6937,7092,70785,16453.0,22354839.0
2010-10-22,7130,7178,6889,7044,41667,16341.0,22354839.0
2010-10-25,7082,7082,6956,7035,6923,16319.0,22354839.0
2010-10-26,6937,7033,6571,6745,39523,15648.0,22354839.0
2010-10-27,6764,6764,6551,6707,52272,15559.0,22354839.0
2010-10-28,6706,6937,6562,6745,30381,15648.0,22354839.0
2010-10-29,6841,6879,6648,6784,14795,15738.0,22354839.0
2010-11-01,6927,7178,6716,6736,27648,15626.0,22354839.0
2010-11-02,6783,6927,6735,6736,13748,15626.0,22354839.0
2010-11-03,6976,6976,6716,6716,5110,15581.0,22354839.0
2010-11-04,6745,6956,6725,6899,24888,16006.0,22354839.0
2010-11-05,7024,7033,6600,6803,21509,15783.0,22354839.0
2010-11-08,6927,6966,6754,6938,59303,16095.0,22354839.0
2010-11-09,6908,7033,6658,6919,43514,16051.0,22354839.0
2010-11-10,6976,6985,6802,6928,16922,16073.0,22354839.0
2010-11-11,7082,7082,6745,6870,24643,15939.0,22354839.0
2010-11-12,6783,6976,6648,6745,22527,15648.0,22354839.0
2010-11-15,6754,6822,6542,6793,7007,15760.0,22354839.0
2010-11-16,6648,6793,6600,6793,29717,15760.0,22354839.0
2010-11-17,6696,6841,6272,6688,66591,15514.0,22354839.0
2010-11-18,6745,6812,6562,6784,53367,15738.0,22354839.0
2010-11-19,6879,6879,6687,6745,21105,15648.0,22354839.0
2010-11-22,6745,6745,6610,6745,32690,15648.0,22354839.0
2010-11-23,6745,6831,6696,6745,49562,15648.0,22354839.0
2010-11-24,6610,6725,6542,6688,7623,15514.0,22354839.0
2010-11-25,6745,6745,6551,6697,42630,15537.0,22354839.0
2010-11-26,6706,6706,6455,6553,36441,15201.0,22354839.0
2010-11-29,6831,6841,6600,6601,20772,15313.0,22354839.0
2010-11-30,6648,6793,6455,6620,14426,15358.0,22354839.0
2010-12-01,6812,6812,6465,6466,31749,15000.0,22354839.0
2010-12-02,6542,6600,6455,6505,18811,15090.0,22354839.0
2010-12-03,6474,6716,6417,6639,29650,15402.0,22354839.0
2010-12-06,6696,6696,6436,6553,8249,15201.0,22354839.0
2010-12-07,6581,6581,6359,6417,17700,14888.0,22354839.0
2010-12-08,6551,6551,6407,6485,418,15045.0,22354839.0
2010-12-09,6523,6523,6455,6514,4417,15112.0,22354839.0
2010-12-10,6503,6551,5540,6167,530076,14307.0,22354839.0
2010-12-13,6349,6349,5906,6263,16318,14531.0,22354839.0
2010-12-14,6128,6378,6060,6244,53873,14486.0,22354839.0
2010-12-15,6292,6292,6176,6235,24557,14464.0,22354839.0
2010-12-16,6215,6224,5974,6023,52504,13972.0,22354839.0
2010-12-17,5926,6060,5926,6023,49858,13972.0,22354839.0
2010-12-20,6021,6021,5800,5975,31660,13860.0,22354839.0
2010-12-21,6021,6166,5944,5946,39858,13793.0,22354839.0
2010-12-22,6021,6021,5896,5965,14206,13838.0,22354839.0
2010-12-23,6032,6032,5781,5907,37919,13704.0,22354839.0
2010-12-24,5955,5974,5896,5965,44071,13838.0,22354839.0
2010-12-27,5935,6041,5810,5926,42304,13748.0,22354839.0
2010-12-28,5887,6032,5839,5975,9649,13860.0,22354839.0
2010-12-29,6099,6099,5944,5975,25296,13860.0,22354839.0
2010-12-30,5974,5983,5858,5975,21980,13860.0,22354839.0
2011-01-03,5964,6051,5781,6052,45378,14039.0,22354839.0
2011-01-04,6089,6359,6021,6167,83751,14307.0,22354839.0
2011-01-05,6166,6542,6137,6263,62400,14531.0,22354839.0
2011-01-06,6263,6330,6147,6302,45300,14620.0,22354839.0
2011-01-07,6359,6648,6292,6456,41963,14978.0,22354839.0
2011-01-10,6648,6648,6330,6505,141775,15090.0,22354839.0
2011-01-11,6542,6696,6359,6601,96239,15313.0,22354839.0
2011-01-12,6600,6745,6426,6745,114456,15648.0,22354839.0
2011-01-13,6745,6831,6513,6697,50201,15537.0,22354839.0
2011-01-14,6551,6725,6455,6697,40655,15537.0,22354839.0
2011-01-17,6696,6822,6687,6784,78640,15738.0,22354839.0
2011-01-18,6831,6841,6764,6793,45314,15760.0,22354839.0
2011-01-19,6802,6812,6696,6697,78206,15537.0,22354839.0
2011-01-20,6696,6831,6648,6832,113554,15850.0,22354839.0
2011-01-21,6870,7226,6793,7227,119266,16766.0,22354839.0
2011-01-24,7419,7997,7121,7227,397651,16766.0,22354839.0
2011-01-25,7323,7708,7236,7449,90020,17280.0,22354839.0
2011-01-26,7574,7574,7246,7400,37708,17169.0,22354839.0
2011-01-27,7419,7419,6841,7121,50002,16520.0,22354839.0
2011-01-28,7390,7390,6899,7035,40220,16319.0,22354839.0
2011-01-31,7033,7226,6696,7227,61450,16766.0,22354839.0
2011-02-01,7226,7458,7226,7227,23241,16766.0,22354839.0
2011-02-07,7265,7419,7033,7295,15317,16923.0,22354839.0
2011-02-08,7486,7708,7130,7709,67319,17884.0,22354839.0
2011-02-09,7708,7794,7323,7478,31743,17347.0,22354839.0
2011-02-10,7988,8016,7506,7506,63996,17414.0,22354839.0
2011-02-11,7805,7805,7458,7632,43178,17705.0,22354839.0
2011-02-14,7708,7805,7448,7642,43650,17727.0,22354839.0
2011-02-15,7689,7708,7467,7671,95437,17794.0,22354839.0
2011-02-16,7699,7699,7486,7594,57683,17616.0,22354839.0
2011-02-17,7612,7708,7323,7642,105646,17727.0,22354839.0
2011-02-18,7756,7756,7496,7613,42396,17660.0,22354839.0
2011-02-21,7612,7708,7438,7709,88954,17884.0,22354839.0
2011-02-22,7544,7708,7515,7709,52047,17884.0,22354839.0
2011-02-23,7708,7708,7544,7699,14549,17862.0,22354839.0
2011-02-24,7708,8720,7612,8239,356069,19113.0,22354839.0
2011-02-25,8238,8383,7997,8133,75362,18867.0,22354839.0
2011-02-28,8720,8720,8142,8297,103262,19248.0,22354839.0
2011-03-02,8287,8633,8238,8634,82613,20030.0,22354839.0
2011-03-03,8633,9442,8633,9444,303611,21908.0,22354839.0
2011-03-04,9539,10310,9221,9540,360013,22131.0,22354839.0
2011-03-07,9347,9539,9347,9540,111301,22131.0,22354839.0
2011-03-08,9462,10021,9442,9636,291486,22355.0,22354839.0
2011-03-09,9635,10021,9568,9732,111069,22578.0,22354839.0
2011-03-10,9635,10021,9587,9684,102332,22467.0,22354839.0
2011-03-11,9607,9828,9597,9732,114043,22578.0,22354839.0
2011-03-14,9635,9876,9347,9386,148847,21774.0,22354839.0
2011-03-15,9163,9539,8961,9096,114679,21103.0,22354839.0
2011-03-16,9356,9626,8652,9598,102819,22265.0,22354839.0
2011-03-17,8961,9780,8961,9781,33850,22690.0,22354839.0
2011-03-18,9635,10502,9587,10504,233602,24367.0,22354839.0
2011-03-21,10888,11996,10888,11129,579284,25820.0,22354839.0
2011-03-22,11226,12767,10599,11901,599549,27608.0,22354839.0
2011-03-23,12044,12189,11514,11853,150139,27496.0,22354839.0
2011-03-24,12478,12478,11852,12045,165951,27944.0,22354839.0
2011-03-25,11804,12430,11466,12334,96342,28614.0,22354839.0
2011-03-28,12430,12767,11948,12527,96228,29061.0,22354839.0
2011-03-29,12478,12526,11852,12334,109475,28614.0,22354839.0
2011-03-30,12478,13393,12334,13298,210511,30850.0,22354839.0
2011-03-31,13538,14309,13345,14069,241219,32638.0,22354839.0
2011-04-01,14453,15610,14068,14936,520940,34650.0,22354839.0
2011-04-04,15128,15995,15128,15996,366246,37109.0,22354839.0
2011-04-05,16043,18356,15995,17345,927886,40239.0,22354839.0
2011-04-06,17778,17826,16092,16382,401815,38003.0,22354839.0
2011-04-07,16332,16622,13923,13925,872503,32303.0,22354839.0
2011-04-08,13827,14068,12526,13250,1155431,30738.0,22354839.0
2011-04-11,13249,15225,12911,14743,508159,34203.0,22354839.0
2011-04-12,14983,15562,14743,15562,437030,36103.0,22354839.0
2011-04-13,15610,15610,13971,14069,264314,32638.0,22354839.0
2011-04-14,13971,14068,11996,12671,970179,29397.0,22354839.0
2011-04-15,12671,14357,12189,13973,370088,32415.0,22354839.0
2011-04-18,14261,14453,13104,13973,123295,32415.0,22354839.0
2011-04-19,13490,14068,12911,13201,122020,30626.0,22354839.0
2011-04-20,13297,13345,11804,12334,259124,28614.0,22354839.0
2011-04-21,11852,12334,11032,11515,444010,26714.0,22354839.0
2011-04-22,11514,11659,11081,11274,187633,26155.0,22354839.0
2011-04-25,11562,12478,11274,11853,306108,27496.0,22354839.0
2011-04-26,11852,11852,10840,10986,263514,25485.0,22354839.0
2011-04-27,11081,11756,11032,11323,154123,26267.0,22354839.0
2011-04-28,11322,11562,10695,11034,75771,25596.0,22354839.0
2011-04-29,11032,11129,9732,10311,128307,23920.0,22354839.0
2011-05-02,10069,11659,10069,11323,346249,26267.0,22354839.0
2011-05-03,11177,11948,11177,11419,126161,26490.0,22354839.0
2011-05-04,11418,12044,11370,11756,138057,27273.0,22354839.0
2011-05-06,11756,11996,10888,11178,56704,25932.0,22354839.0
2011-05-09,11177,11659,11032,11178,36316,25932.0,22354839.0
2011-05-11,11032,11370,10551,10937,69082,25373.0,22354839.0
2011-05-12,10599,11611,10599,11371,188338,26379.0,22354839.0
2011-05-13,11370,11852,11081,11611,135958,26938.0,22354839.0
2011-05-16,11466,12671,11466,11853,425531,27496.0,22354839.0
2011-05-17,12044,12334,11177,11611,195474,26938.0,22354839.0
2011-05-18,11707,12044,10406,11129,101983,25820.0,22354839.0
2011-05-19,10310,11466,10310,10600,145845,24590.0,22354839.0
2011-05-20,10840,11274,10695,10937,39498,25373.0,22354839.0
2011-05-23,10984,10984,10599,10889,56751,25261.0,22354839.0
2011-05-24,10262,10936,10262,10889,69475,25261.0,22354839.0
2011-05-25,11081,11129,10310,10600,50748,24590.0,22354839.0
2011-05-26,10647,10792,10502,10793,55564,25037.0,22354839.0
2011-05-27,10647,11081,10647,10889,43900,25261.0,22354839.0
2011-05-30,10888,11081,10792,10986,27632,25485.0,22354839.0
2011-05-31,10792,11032,10551,10744,88762,24926.0,22354839.0
2011-06-01,10744,10744,10310,10648,35970,24702.0,22354839.0
2011-06-02,10358,10744,10310,10311,62550,23920.0,22354839.0
2011-06-03,10792,10792,10214,10407,37664,24143.0,22354839.0
2011-06-07,10647,10647,9732,10504,32602,24367.0,22354839.0
2011-06-08,10310,10647,10165,10648,21190,24702.0,22354839.0
2011-06-09,10502,10792,10406,10600,31857,24590.0,22354839.0
2011-06-10,10647,10792,10310,10600,38801,24590.0,22354839.0
2011-06-13,10599,10744,10358,10648,10912,24702.0,22354839.0
2011-06-14,10744,10744,10406,10456,24053,24255.0,22354839.0
2011-06-15,10454,10599,10214,10407,63003,24143.0,22354839.0
2011-06-16,10021,10406,10021,10359,42979,24031.0,22354839.0
2011-06-17,10502,10502,10069,10407,48663,24143.0,22354839.0
2011-06-20,10454,10454,9635,10070,46684,23361.0,22354839.0
2011-06-21,10358,10358,9924,10214,32151,23696.0,22354839.0
2011-06-22,10069,10936,10069,10696,72200,24814.0,22354839.0
2011-06-23,10695,10695,10358,10600,39026,24590.0,22354839.0
2011-06-24,10599,10744,10406,10648,81452,24702.0,22354839.0
2011-06-27,10695,10695,10165,10552,55345,24479.0,22354839.0
2011-06-28,10310,10599,10310,10504,44461,24367.0,22354839.0
2011-06-29,10502,12044,10454,12045,429692,27944.0,22354839.0
2011-06-30,12526,13634,12237,12961,689392,30067.0,22354839.0
2011-07-01,12334,13490,12237,13201,266268,30626.0,22354839.0
2011-07-04,13393,13393,12671,13201,181549,30626.0,22354839.0
2011-07-05,13393,15032,13056,14840,478907,34426.0,22354839.0
2011-07-06,14839,15321,14165,14936,254875,34650.0,22354839.0
2011-07-07,14646,15032,14357,14888,161500,34538.0,22354839.0
2011-07-08,15128,15128,14453,14455,106062,33532.0,22354839.0
2011-07-11,14261,15176,14261,14695,165514,34091.0,22354839.0
2011-07-12,14309,14791,14068,14358,103943,33309.0,22354839.0
2011-07-13,14213,14646,13971,14502,61130,33644.0,22354839.0
2011-07-14,14502,14550,13586,14069,59189,32638.0,22354839.0
2011-07-15,14068,14213,13779,14117,108172,32750.0,22354839.0
2011-07-18,14839,14839,13971,14550,57101,33756.0,22354839.0
2011-07-19,14646,15610,14550,14840,154200,34426.0,22354839.0
2011-07-20,14839,15273,14502,15273,113670,35432.0,22354839.0
2011-07-21,15513,15658,15080,15418,50440,35768.0,22354839.0
2011-07-22,15706,15706,15128,15370,94040,35656.0,22354839.0
2011-07-25,15369,15417,14839,15370,84236,35656.0,22354839.0
2011-07-26,15032,15369,14116,14502,147566,33644.0,22354839.0
2011-07-27,14068,14743,14068,14406,63174,33420.0,22354839.0
2011-07-28,14405,14405,13490,14117,93660,32750.0,22354839.0
2011-07-29,13923,14165,13441,13876,69095,32191.0,22354839.0
2011-08-01,14020,14020,13249,13876,60184,32191.0,22354839.0
2011-08-02,13490,13827,13297,13346,56210,30961.0,22354839.0
2011-08-03,13393,13393,11900,13105,113216,30403.0,22354839.0
2011-08-04,13297,13297,12430,12768,81589,29620.0,22354839.0
2011-08-05,12623,12623,11659,12479,90011,28950.0,22354839.0
2011-08-08,12478,12671,11370,11949,91862,27720.0,22354839.0
2011-08-09,11562,12093,10792,11371,143872,26379.0,22354839.0
2011-08-10,12044,13008,11852,13009,80117,30179.0,22354839.0
2011-08-11,12911,13827,12286,13201,82593,30626.0,22354839.0
2011-08-12,13441,14453,13201,13201,459065,30626.0,22354839.0
2011-08-16,13923,13923,13393,13443,75087,31185.0,22354839.0
2011-08-17,13490,13827,13104,13491,60996,31297.0,22354839.0
2011-08-18,13779,13779,12911,13346,147246,30961.0,22354839.0
2011-08-19,12960,12960,12141,12286,163963,28502.0,22354839.0
2011-08-22,11852,13008,11852,12720,57988,29508.0,22354839.0
2011-08-23,12767,13345,12430,12913,72363,29955.0,22354839.0
2011-08-24,12911,13008,12478,12527,30369,29061.0,22354839.0
2011-08-25,12623,12863,12478,12575,59661,29173.0,22354839.0
2011-08-26,12478,13008,10695,12720,61959,29508.0,22354839.0
2011-08-29,12960,12960,12381,12479,37371,28950.0,22354839.0
2011-08-30,12381,12526,12093,12383,91257,28726.0,22354839.0
2011-08-31,12286,12478,12044,12286,44999,28502.0,22354839.0
2011-09-01,12334,12719,12141,12286,42408,28502.0,22354839.0
2011-09-02,12430,12719,12189,12334,25925,28614.0,22354839.0
2011-09-05,12334,12429,11948,12238,96547,28391.0,22354839.0
2011-09-06,12093,12430,11756,11949,25773,27720.0,22354839.0
2011-09-07,12044,12526,12044,12431,44748,28838.0,22354839.0
2011-09-08,12526,12526,11996,12238,22242,28391.0,22354839.0
2011-09-09,12430,12430,11948,12286,42455,28502.0,22354839.0
2011-09-14,12141,12381,11948,11949,29064,27720.0,22354839.0
2011-09-15,12044,12478,11756,11949,27000,27720.0,22354839.0
2011-09-16,12044,12334,11852,12093,33943,28055.0,22354839.0
2011-09-19,11996,12286,11900,12141,22090,28167.0,22354839.0
2011-09-20,12093,12286,11948,12141,15796,28167.0,22354839.0
2011-09-21,12093,12286,11804,11853,48907,27496.0,22354839.0
2011-09-22,11852,11852,11466,11756,43430,27273.0,22354839.0
2011-09-23,11659,11659,11032,11129,56228,25820.0,22354839.0
2011-09-26,11129,11370,10165,10359,87883,24031.0,22354839.0
2011-09-27,10502,10599,10165,10359,34030,24031.0,22354839.0
2011-09-28,10551,10599,10262,10359,27416,24031.0,22354839.0
2011-09-29,10502,10936,10214,10937,56835,25373.0,22354839.0
2011-09-30,10551,11514,10551,11226,39250,26043.0,22354839.0
2011-10-04,10695,10936,10502,10793,25557,25037.0,22354839.0
2011-10-05,11274,11274,10406,10696,9589,24814.0,22354839.0
2011-10-06,11081,11081,10454,10793,32069,25037.0,22354839.0
2011-10-07,10647,11081,10647,10937,37376,25373.0,22354839.0
2011-10-10,11226,11226,10599,10696,43187,24814.0,22354839.0
2011-10-11,10744,11611,10744,11323,74856,26267.0,22354839.0
2011-10-12,11562,11562,11081,11274,29353,26155.0,22354839.0
2011-10-13,11562,12719,11274,12431,53957,28838.0,22354839.0
2011-10-14,12478,12911,12044,12527,26993,29061.0,22354839.0
2011-10-17,12478,12526,12044,12479,41365,28950.0,22354839.0
2011-10-18,12430,12526,12141,12431,55699,28838.0,22354839.0
2011-10-19,12478,12478,11900,12190,63672,28279.0,22354839.0
2011-10-20,12237,12286,11418,11756,61944,27273.0,22354839.0
2011-10-21,12044,12189,11852,12093,8528,28055.0,22354839.0
2011-10-24,12141,12237,11562,11611,106079,26938.0,22354839.0
2011-10-25,11756,11948,11370,11756,38946,27273.0,22354839.0
2011-10-26,11418,11756,11274,11563,53718,26826.0,22354839.0
2011-10-27,11514,11756,11418,11708,22503,27161.0,22354839.0
2011-10-28,11562,12093,11466,11853,85674,27496.0,22354839.0
2011-10-31,11804,12286,11804,11901,63767,27608.0,22354839.0
2011-11-01,11948,11948,11466,11804,20995,27385.0,22354839.0
2011-11-02,11659,11852,11129,11853,14248,27496.0,22354839.0
2011-11-03,11996,12960,11611,12431,340533,28838.0,22354839.0
2011-11-04,12767,14068,12526,12623,410695,29285.0,22354839.0
2011-11-07,12623,12623,11852,12093,147582,28055.0,22354839.0
2011-11-08,12141,12141,11514,11853,170695,27496.0,22354839.0
2011-11-09,11852,11852,11418,11611,81210,26938.0,22354839.0
2011-11-10,11081,11370,10888,11371,79158,26379.0,22354839.0
2011-11-11,11900,11900,11032,11419,70232,26490.0,22354839.0
2011-11-14,11418,11562,11322,11467,17203,26602.0,22354839.0
2011-11-15,11466,11852,11370,11563,33252,26826.0,22354839.0
2011-11-16,11466,11659,11226,11371,58059,26379.0,22354839.0
2011-11-17,11370,11466,11032,11419,23381,26490.0,22354839.0
2011-11-18,11466,11756,11226,11419,56402,26490.0,22354839.0
2011-11-21,11418,12044,11177,11419,59636,26490.0,22354839.0
2011-11-22,11514,11659,11370,11563,63469,26826.0,22354839.0
2011-11-23,11707,11852,10936,11034,76287,25596.0,22354839.0
2011-11-24,11081,11370,10840,11323,63780,26267.0,22354839.0
2011-11-25,11370,11418,10984,11419,36564,26490.0,22354839.0
2011-11-28,11514,12574,11418,12141,294122,28167.0,22354839.0
2011-11-29,12189,12334,11756,12045,71447,27944.0,22354839.0
2011-11-30,12093,12189,11177,11563,163603,26826.0,22354839.0
2011-12-01,11707,11707,11418,11419,45525,26490.0,22354839.0
2011-12-02,11322,11466,11032,11323,68313,26267.0,22354839.0
2011-12-05,11466,11562,11177,11563,44020,26826.0,22354839.0
2011-12-06,11418,11562,11322,11515,41430,26714.0,22354839.0
2011-12-07,11514,11611,11274,11371,70944,26379.0,22354839.0
2011-12-08,11370,11466,10984,10986,147826,25485.0,22354839.0
2011-12-09,10936,11177,10695,11178,49650,25932.0,22354839.0
2011-12-12,11226,11466,10792,11274,76889,26155.0,22354839.0
2011-12-13,11274,11322,11032,11274,46275,26155.0,22354839.0
2011-12-14,11418,11418,10695,10937,242875,25373.0,22354839.0
2011-12-15,10984,10984,10599,10889,77771,25261.0,22354839.0
2011-12-16,11129,11129,10406,10889,71494,25261.0,22354839.0
2011-12-19,10984,10984,9308,10744,112684,24926.0,22354839.0
2011-12-20,10744,10984,10214,10311,32593,23920.0,22354839.0
2011-12-21,10502,10984,10406,10696,18897,24814.0,22354839.0
2011-12-22,10502,10647,10358,10600,10314,24590.0,22354839.0
2011-12-23,10454,10599,10021,10214,76781,23696.0,22354839.0
2011-12-26,10262,10262,9828,10118,45380,23473.0,22354839.0
2011-12-27,10117,10214,9828,10166,40275,23584.0,22354839.0
2011-12-28,10647,10647,10117,10504,5804,24367.0,22354839.0
2011-12-29,10502,10599,10262,10552,15584,24479.0,22354839.0
2012-01-02,10551,10551,9828,9925,36754,23025.0,22354839.0
2012-01-03,9972,10358,9684,9974,74953,23137.0,22354839.0
2012-01-04,10069,10310,9684,9829,66021,22802.0,22354839.0
2012-01-05,10021,10069,9635,10022,89105,23249.0,22354839.0
2012-01-06,9924,10117,9876,10070,34074,23361.0,22354839.0
2012-01-09,10262,10262,9780,10070,40725,23361.0,22354839.0
2012-01-10,10117,10117,9828,9974,68763,23137.0,22354839.0
2012-01-11,9972,10358,9828,10311,115628,23920.0,22354839.0
2012-01-12,10358,11129,10310,10889,80614,25261.0,22354839.0
2012-01-13,10744,10984,10599,10793,43058,25037.0,22354839.0
2012-01-16,10744,10888,10406,10793,60681,25037.0,22354839.0
2012-01-17,10888,10984,10647,10744,46924,24926.0,22354839.0
2012-01-18,10647,11081,10551,11082,94916,25708.0,22354839.0
2012-01-19,10936,12044,10936,11563,246116,26826.0,22354839.0
2012-01-20,11370,11514,11274,11323,46006,26267.0,22354839.0
2012-01-25,11370,11756,11177,11274,58067,26155.0,22354839.0
2012-01-26,11418,11418,10792,11082,36808,25708.0,22354839.0
2012-01-27,11370,11370,10936,10986,20570,25485.0,22354839.0
2012-01-30,11032,11129,10840,11129,56262,25820.0,22354839.0
2012-01-31,11032,11322,10888,11323,123354,26267.0,22354839.0
2012-02-01,11226,13008,11226,13009,781617,30179.0,22354839.0
2012-02-02,13104,13393,12623,13009,243211,30179.0,22354839.0
2012-02-03,13153,13683,12671,13395,348595,31073.0,22354839.0
2012-02-06,13153,13586,12334,12816,311936,29732.0,22354839.0
2012-02-07,12671,12671,12189,12527,216651,29061.0,22354839.0
2012-02-08,12623,13008,12237,12431,167108,28838.0,22354839.0
2012-02-09,12430,12767,11756,11756,355431,27273.0,22354839.0
2012-02-10,11707,12478,11707,12141,645121,28167.0,22354839.0
2012-02-13,12381,13441,12141,12479,583543,28950.0,22354839.0
2012-02-14,12429,13345,12141,13057,414162,30291.0,22354839.0
2012-02-15,13393,14983,13008,14984,1183446,34762.0,22354839.0
2012-02-16,15465,17152,14646,15804,1322622,36662.0,22354839.0
2012-02-17,15513,16140,15225,15610,419460,36215.0,22354839.0
2012-02-20,15658,16092,14935,15610,242801,36215.0,22354839.0
2012-02-21,15802,16910,15225,16382,439554,38003.0,22354839.0
2012-02-22,16380,16574,15899,16189,224711,37556.0,22354839.0
2012-02-23,16188,16332,15225,15322,296818,35544.0,22354839.0
2012-02-24,15176,15995,14791,15996,242494,37109.0,22354839.0
2012-02-27,16477,16477,15176,15322,116360,35544.0,22354839.0
2012-02-28,15513,16140,14983,15755,257724,36550.0,22354839.0
2012-02-29,15513,16043,15321,15900,227525,36885.0,22354839.0
2012-03-02,16092,16477,15850,16334,287869,37891.0,22354839.0
2012-03-05,16092,16332,15706,16189,101439,37556.0,22354839.0
2012-03-06,16477,16477,15658,15900,153815,36885.0,22354839.0
2012-03-07,15706,16043,15321,15707,67621,36438.0,22354839.0
2012-03-08,15658,17152,15658,16382,415553,38003.0,22354839.0
2012-03-09,16140,17152,15947,16864,240639,39121.0,22354839.0
2012-03-12,17055,17152,16477,16719,70016,38786.0,22354839.0
2012-03-13,16477,16910,16236,16526,210309,38339.0,22354839.0
2012-03-14,16525,17007,16332,16526,122560,38339.0,22354839.0
