랩지노믹스(084650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-14,9730,9840,9550,9840,193921,89233.0,9068416.0
2018-09-17,9840,9860,9570,9580,83365,86875.0,9068416.0
2018-09-18,9510,9830,9480,9820,93976,89052.0,9068416.0
2018-09-19,9880,9880,9600,9600,91802,87057.0,9068416.0
2018-09-20,9600,10300,9580,9930,417876,90049.0,9068416.0
2018-09-21,9950,10100,9650,9800,135847,89212.0,9103295.0
2018-09-27,9800,10000,9770,10000,104368,91033.0,9103295.0
2018-09-28,10000,10050,9780,9920,70362,90305.0,9103295.0
2018-10-01,9880,9990,9760,9770,60037,88939.0,9103295.0
2018-10-02,9750,9840,9250,9270,131912,84388.0,9103295.0
2018-10-04,9260,9500,9050,9200,48977,83750.0,9103295.0
2018-10-05,9100,9310,8780,8780,67600,79927.0,9103295.0
2018-10-08,8700,8990,8610,8700,37933,79199.0,9103295.0
2018-10-10,8690,8890,8100,8110,71919,73828.0,9103295.0
2018-10-11,7520,7940,7310,7310,138406,66545.0,9103295.0
2018-10-12,7110,7600,7090,7500,133965,68275.0,9103295.0
2018-10-15,7520,7700,7330,7360,43442,67000.0,9103295.0
2018-10-16,7360,7690,7360,7510,69663,68366.0,9103295.0
2018-10-17,7600,7750,7520,7580,55250,69003.0,9103295.0
2018-10-18,7590,7940,7580,7710,64377,70186.0,9103295.0
2018-10-19,7590,7710,7480,7700,33353,70095.0,9103295.0
2018-10-22,7660,7730,7510,7670,39060,69822.0,9103295.0
2018-10-23,8400,8500,7600,7600,186251,69185.0,9103295.0
2018-10-24,7670,7700,7130,7230,50960,65817.0,9103295.0
2018-10-25,6990,7100,6760,6800,108659,61902.0,9103295.0
2018-10-26,6820,6930,6280,6280,104182,57169.0,9103295.0
2018-10-29,6180,6370,5520,5520,133948,50250.0,9103295.0
2018-10-30,5080,5670,5080,5530,201967,50341.0,9103295.0
2018-10-31,5630,5990,5490,5860,65280,53345.0,9103295.0
2018-11-01,6000,6240,5880,5950,52754,54165.0,9103295.0
2018-11-02,6010,6340,6010,6300,45002,57351.0,9103295.0
2018-11-05,6270,6510,6240,6480,28654,58989.0,9103295.0
2018-11-06,6580,6580,6270,6480,29131,58989.0,9103295.0
2018-11-07,6440,6550,6150,6380,29316,58079.0,9103295.0
2018-11-08,6600,6600,6460,6540,27828,59536.0,9103295.0
2018-11-09,6590,6590,6220,6300,34734,57351.0,9103295.0
2018-11-12,6120,6170,5960,5960,37610,54256.0,9103295.0
2018-11-13,5740,6050,5740,6000,59870,54620.0,9103295.0
2018-11-14,5910,6100,5800,6030,45367,54893.0,9103295.0
2018-11-15,5920,6000,5790,6000,23569,54620.0,9103295.0
2018-11-16,6200,6200,5970,6140,32048,55894.0,9103295.0
2018-11-19,6080,6350,6010,6310,39178,57442.0,9103295.0
2018-11-20,6190,6640,6090,6400,69180,58261.0,9103295.0
2018-11-21,6360,6470,6230,6470,23361,58898.0,9103295.0
2018-11-22,6530,6530,6340,6390,19865,58170.0,9103295.0
2018-11-23,6390,6550,6110,6220,26538,56622.0,9103295.0
2018-11-26,6220,6410,6130,6320,23890,57533.0,9103295.0
2018-11-27,6300,6450,6220,6430,32021,58534.0,9103295.0
2018-11-28,6490,6490,6370,6430,25800,58534.0,9103295.0
2018-11-29,6580,6900,6430,6450,122828,58716.0,9103295.0
2018-11-30,6450,6550,6310,6350,20451,57806.0,9103295.0
2018-12-03,6350,6500,6350,6460,19643,58807.0,9103295.0
2018-12-04,6600,6600,6370,6440,28404,58625.0,9103295.0
2018-12-05,6230,6370,6200,6250,21386,56896.0,9103295.0
2018-12-06,6180,6230,5920,6050,31456,55075.0,9103295.0
2018-12-07,6060,6150,5910,6060,16907,55166.0,9103295.0
2018-12-10,5760,5900,5710,5770,42739,52526.0,9103295.0
2018-12-11,5710,5800,5550,5560,56014,50614.0,9103295.0
2018-12-12,5560,5910,5560,5900,48412,53709.0,9103295.0
2018-12-13,6020,7090,5990,6470,2478996,58898.0,9103295.0
2018-12-14,6380,6550,6230,6550,245340,59627.0,9103295.0
2018-12-17,6490,6490,6300,6460,145766,58807.0,9103295.0
2018-12-18,6350,6360,6020,6070,109893,55257.0,9103295.0
2018-12-19,6140,6190,6020,6100,44686,55530.0,9103295.0
2018-12-20,6100,6100,5850,5980,56689,54438.0,9103295.0
2018-12-21,5920,6050,5810,5970,47382,54347.0,9103295.0
2018-12-24,5990,5990,5850,5940,19434,54074.0,9103295.0
2018-12-26,5820,5860,5610,5710,55258,51980.0,9103295.0
2018-12-27,5890,6070,5670,6000,69808,54620.0,9103295.0
2018-12-28,6050,6350,6040,6240,66627,56805.0,9103295.0
2019-01-02,6300,6390,6030,6090,31464,55439.0,9103295.0
2019-01-03,6090,6340,6050,6210,50647,56531.0,9103295.0
2019-01-04,6100,6200,5980,6180,30588,56258.0,9103295.0
2019-01-07,6280,6380,6170,6170,27923,56167.0,9103295.0
2019-01-08,6150,6520,6150,6370,76181,57988.0,9103295.0
2019-01-09,6370,6550,6340,6450,52112,58716.0,9103295.0
2019-01-10,6430,6560,6300,6450,46563,58716.0,9103295.0
2019-01-11,6550,6840,6360,6800,228036,61902.0,9103295.0
2019-01-14,6800,6810,6610,6620,73116,60264.0,9103295.0
2019-01-15,6600,6700,6540,6650,52729,60537.0,9103295.0
2019-01-16,6650,6840,6630,6730,95550,61265.0,9103295.0
2019-01-17,6700,7170,6660,6730,119342,61265.0,9103295.0
2019-01-18,6750,6830,6560,6670,69737,60719.0,9103295.0
2019-01-21,6760,6830,6540,6830,83455,62176.0,9103295.0
2019-01-22,6800,7110,6750,7000,178729,63723.0,9103295.0
2019-01-23,6940,6940,6730,6790,72623,61811.0,9103295.0
2019-01-24,6860,7160,6790,7020,150347,63905.0,9103295.0
2019-01-25,7020,7110,6990,7020,54415,63905.0,9103295.0
2019-01-28,7080,7450,7080,7150,389729,65089.0,9103295.0
2019-01-29,7140,7140,6910,7020,52211,63905.0,9103295.0
2019-01-30,6960,7090,6930,7010,38078,63814.0,9103295.0
2019-01-31,7010,7340,7010,7030,78599,63996.0,9103295.0
2019-02-01,7020,7110,6830,6890,49927,62722.0,9103295.0
2019-02-07,6890,7080,6800,6860,40408,62449.0,9103295.0
2019-02-08,6770,6940,6770,6910,22858,62904.0,9103295.0
2019-02-11,6990,7290,6920,7010,183692,63814.0,9103295.0
2019-02-12,7100,7240,7000,7140,199222,64998.0,9103295.0
2019-02-13,7110,7140,7000,7060,71108,64269.0,9103295.0
2019-02-14,7140,7140,6820,6900,87023,62813.0,9103295.0
2019-02-15,6850,6980,6810,6900,38608,62813.0,9103295.0
2019-02-18,6940,7030,6830,6980,31898,63541.0,9103295.0
2019-02-19,6980,7020,6830,6960,29542,63359.0,9103295.0
2019-02-20,7040,7040,6890,6890,22863,62722.0,9103295.0
2019-02-21,7000,7190,6930,7060,142929,64269.0,9103295.0
2019-02-22,7070,7100,6920,6950,58905,63268.0,9103295.0
2019-02-25,7050,7050,6870,6920,32348,62995.0,9103295.0
2019-02-26,6930,7030,6860,6920,38871,62995.0,9103295.0
2019-02-27,7040,7050,6860,6890,54081,62722.0,9103295.0
2019-02-28,6900,7050,6570,6650,95178,60537.0,9103295.0
2019-03-04,6710,7060,6710,7030,95305,63996.0,9103295.0
2019-03-05,7030,8360,7000,7770,2231830,70733.0,9103295.0
2019-03-06,7660,7700,7470,7650,249220,69640.0,9103295.0
2019-03-07,7620,7960,7300,7480,471993,68093.0,9103295.0
2019-03-08,7430,7560,7310,7400,86946,67364.0,9103295.0
2019-03-11,7480,7610,7340,7550,151397,68730.0,9103295.0
2019-03-12,7650,7650,7450,7470,100901,68002.0,9103295.0
2019-03-13,7420,7970,7330,7710,426642,70186.0,9103295.0
2019-03-14,7680,7840,7610,7670,154248,69822.0,9103295.0
2019-03-15,7620,7630,7370,7500,96697,68275.0,9103295.0
2019-03-18,7450,7770,7440,7670,142208,69822.0,9103295.0
2019-03-19,7740,7740,7550,7650,69413,69640.0,9103295.0
2019-03-20,7650,7660,7310,7400,107978,67364.0,9103295.0
2019-03-21,7480,7520,7120,7240,96192,65908.0,9103295.0
2019-03-22,7260,7350,7130,7200,29997,65544.0,9103295.0
2019-03-25,7150,7150,6820,6940,67366,63177.0,9103295.0
2019-03-26,7000,7060,6960,6990,36760,63632.0,9103295.0
2019-03-27,6990,7130,6910,7040,53560,64087.0,9103295.0
2019-03-28,6990,7280,6930,7250,161212,65999.0,9103295.0
2019-03-29,7260,7270,6980,7050,76719,64178.0,9103295.0
2019-04-01,7000,7040,6800,6860,98950,62449.0,9103295.0
2019-04-02,6860,6930,6800,6800,42697,61902.0,9103295.0
2019-04-03,6820,7310,6770,7070,108670,64360.0,9103295.0
2019-04-04,7140,7140,6920,6950,64604,63268.0,9103295.0
2019-04-05,6950,6990,6840,6850,50153,62358.0,9103295.0
2019-04-08,6900,6970,6860,6950,39333,63268.0,9103295.0
2019-04-09,6880,6950,6840,6920,41140,62995.0,9103295.0
2019-04-10,6860,8500,6860,7570,5252889,68912.0,9103295.0
2019-04-11,7580,7940,7410,7480,839035,68093.0,9103295.0
2019-04-12,7650,7680,7400,7400,360296,67364.0,9103295.0
2019-04-15,7480,7480,7330,7370,172384,67091.0,9103295.0
2019-04-16,7380,7420,7250,7300,119127,66454.0,9103295.0
2019-04-17,7350,7470,7290,7380,182023,67182.0,9103295.0
2019-04-18,7420,7420,7260,7360,126854,67000.0,9103295.0
2019-04-19,7420,7640,7370,7510,252552,68366.0,9103295.0
2019-04-22,7550,7650,7410,7410,172169,67455.0,9103295.0
2019-04-23,7430,7940,7420,7500,412641,68275.0,9103295.0
2019-04-24,7530,7940,7470,7830,679174,71279.0,9103295.0
2019-04-25,7870,8210,7670,7730,844801,70368.0,9103295.0
2019-04-26,7690,7750,7400,7420,163104,67546.0,9103295.0
2019-04-29,7430,7580,7330,7580,66475,69003.0,9103295.0
2019-04-30,7550,7840,7520,7710,83210,70186.0,9103295.0
2019-05-02,7720,8100,7630,7680,177834,69913.0,9103295.0
2019-05-03,7680,7900,7430,7770,104451,70733.0,9103295.0
2019-05-07,7690,7760,7560,7580,61510,69003.0,9103295.0
2019-05-08,7500,7710,7410,7410,65742,67455.0,9103295.0
2019-05-09,7520,7520,7080,7100,90571,64633.0,9103295.0
2019-05-10,7230,7240,6910,7060,62197,64269.0,9103295.0
2019-05-13,7000,7240,6610,6610,106683,60173.0,9103295.0
2019-05-14,6410,6710,6400,6600,116858,60082.0,9103295.0
2019-05-15,6600,6820,6600,6750,49041,61447.0,9103295.0
2019-05-16,6780,6840,6600,6680,37026,60810.0,9103295.0
2019-05-17,6700,6960,6700,6840,55371,62267.0,9103295.0
2019-05-20,6780,6910,6530,6530,38674,59445.0,9103295.0
2019-05-21,6530,6690,6460,6600,38288,60082.0,9103295.0
2019-05-22,6810,6840,6600,6600,56691,60082.0,9103295.0
2019-05-23,6600,7050,6600,6860,105816,62449.0,9103295.0
2019-05-24,6770,6900,6660,6730,36366,61265.0,9103295.0
2019-05-27,6680,6840,6530,6570,40759,59809.0,9103295.0
2019-05-28,6530,6750,6510,6670,52933,60719.0,9103295.0
2019-05-29,6590,6730,6000,6250,80080,56896.0,9103295.0
2019-05-30,6230,6300,6020,6070,54329,55257.0,9103295.0
2019-05-31,6070,6340,6070,6240,30032,56805.0,9103295.0
2019-06-03,6130,6350,6130,6230,23187,56714.0,9103295.0
2019-06-04,6230,6300,6140,6230,25113,56714.0,9103295.0
2019-06-05,6230,6380,6160,6230,25773,56714.0,9103295.0
2019-06-07,6200,6370,6180,6260,29782,56987.0,9103295.0
2019-06-10,6380,6380,6170,6250,25379,56896.0,9103295.0
2019-06-11,6320,6360,6200,6350,39289,57806.0,9103295.0
2019-06-12,6350,6410,6300,6400,27916,58261.0,9103295.0
2019-06-13,6390,6740,6390,6590,78610,59991.0,9103295.0
2019-06-14,6610,6680,6450,6630,45914,60355.0,9103295.0
2019-06-17,6630,6800,6500,6560,26126,59718.0,9103295.0
2019-06-18,6500,6690,6400,6500,40337,59171.0,9103295.0
2019-06-19,6510,6650,6400,6490,15779,59080.0,9103295.0
2019-06-20,6470,6590,6440,6480,19654,58989.0,9103295.0
2019-06-21,6480,6540,6370,6460,23805,58807.0,9103295.0
2019-06-24,6520,6520,6290,6340,37582,57715.0,9103295.0
2019-06-25,6340,6470,6300,6330,18295,57624.0,9103295.0
2019-06-26,6440,6440,6220,6320,25413,57533.0,9103295.0
2019-06-27,6420,6420,6050,6150,41487,55985.0,9103295.0
2019-06-28,6130,6180,5930,6080,75563,55348.0,9103295.0
2019-07-01,6080,6150,5900,6120,31890,55712.0,9103295.0
2019-07-02,6050,6560,6050,6430,102665,58534.0,9103295.0
2019-07-03,6430,6460,6170,6340,38935,57715.0,9103295.0
2019-07-04,6230,6330,6040,6070,46010,55257.0,9103295.0
2019-07-05,6020,6150,6020,6140,27821,55894.0,9103295.0
2019-07-08,6140,6190,5790,5800,57131,52799.0,9103295.0
2019-07-09,5750,5970,5750,5760,37048,52435.0,9103295.0
2019-07-10,5760,5850,5710,5720,33644,52071.0,9103295.0
2019-07-11,5710,5950,5700,5900,39243,53709.0,9103295.0
2019-07-12,6160,6160,5890,6120,27276,55712.0,9103295.0
2019-07-15,6200,6200,5810,5810,34426,52890.0,9103295.0
2019-07-16,5800,5990,5750,5930,21535,53983.0,9103295.0
2019-07-17,5900,6150,5880,5980,41449,54438.0,9103295.0
2019-07-18,5980,6000,5750,5910,38738,53800.0,9103295.0
2019-07-19,5910,6000,5780,5910,13651,53800.0,9103295.0
2019-07-22,5910,5950,5830,5870,8053,53436.0,9103295.0
2019-07-23,5870,6060,5760,5820,18832,52981.0,9103295.0
2019-07-24,5870,5930,5700,5700,29819,51889.0,9103295.0
2019-07-25,5680,5750,5600,5750,36452,52344.0,9103295.0
2019-07-26,5760,5790,5520,5600,46326,50978.0,9103295.0
2019-07-29,5450,5780,4920,4930,109430,44879.0,9103295.0
2019-07-30,4815,5290,4810,4970,71009,45243.0,9103295.0
2019-07-31,4905,5200,4860,5120,33597,46609.0,9103295.0
2019-08-01,5220,5360,5130,5220,44218,47519.0,9103295.0
2019-08-02,5190,5500,5000,5250,93026,47792.0,9103295.0
2019-08-05,5150,5250,4670,4750,94050,43241.0,9103295.0
2019-08-06,4420,4735,4010,4495,97228,40919.0,9103295.0
2019-08-07,4350,4665,4350,4535,50755,41283.0,9103295.0
2019-08-08,4560,4750,4560,4690,21425,42694.0,9103295.0
2019-08-09,4705,4810,4615,4680,19515,42603.0,9103295.0
2019-08-12,4600,4750,4600,4680,17078,42603.0,9103295.0
2019-08-13,4685,4790,4570,4680,45680,42603.0,9103295.0
2019-08-14,4750,4885,4680,4735,18415,43104.0,9103295.0
2019-08-16,4780,4940,4620,4815,57119,43832.0,9103295.0
2019-08-19,4940,4940,4730,4790,35730,49866.0,10410482.0
2019-08-20,4790,4900,4720,4830,32397,50283.0,10410482.0
2019-08-21,4840,5020,4815,4890,43513,50907.0,10410482.0
2019-08-22,4875,5060,4865,4895,38683,50959.0,10410482.0
2019-08-23,4900,4900,4700,4785,27977,49814.0,10410482.0
2019-08-26,4590,4700,4490,4505,47529,46899.0,10410482.0
2019-08-27,4510,4650,4305,4400,60696,45806.0,10410482.0
2019-08-28,4490,4490,4340,4465,36563,46483.0,10410482.0
2019-08-29,4465,4585,4385,4385,50476,45650.0,10410482.0
2019-08-30,4405,4540,4350,4390,57088,45702.0,10410482.0
2019-09-02,4390,4545,4375,4485,56284,46691.0,10410482.0
2019-09-03,4500,4550,4435,4485,35938,46691.0,10410482.0
2019-09-04,4440,4625,4440,4550,50976,47368.0,10410482.0
2019-09-05,4570,4705,4500,4545,49240,47316.0,10410482.0
2019-09-06,4555,4580,4485,4510,32138,46951.0,10410482.0
2019-09-09,4590,4590,4415,4425,45864,46066.0,10410482.0
2019-09-10,4475,4475,4335,4400,36168,45806.0,10410482.0
2019-09-11,4390,4440,4355,4430,55760,46118.0,10410482.0
2019-09-16,4430,4500,4410,4465,55166,46483.0,10410482.0
2019-09-17,4465,4750,4465,4565,92459,47524.0,10410482.0
2019-09-18,4585,5150,4500,4740,380280,49346.0,10410482.0
2019-09-19,4760,4890,4710,4840,113160,50387.0,10410482.0
2019-09-20,4900,4900,4645,4760,82641,49554.0,10410482.0
2019-09-23,4760,4770,4600,4605,54344,47940.0,10410482.0
2019-09-24,4605,4705,4535,4695,52434,48877.0,10410482.0
2019-09-25,4710,4710,4450,4510,68729,46951.0,10410482.0
2019-09-26,4580,4580,4340,4450,62328,46327.0,10410482.0
2019-09-27,4425,4500,4315,4320,47523,44973.0,10410482.0
2019-09-30,4320,4395,4095,4100,87624,42683.0,10410482.0
2019-10-01,4060,4230,4060,4170,50874,43412.0,10410482.0
2019-10-02,4110,4210,4060,4080,39167,42475.0,10410482.0
2019-10-04,4080,4155,3980,4100,57020,42683.0,10410482.0
2019-10-07,4220,5330,4220,4830,4900438,50283.0,10410482.0
