한컴MDS(086960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-17,4850,4995,4850,4930,10070,46841.0,9501280.0
2008-06-18,5000,5070,4920,5060,10906,48076.0,9501280.0
2008-06-19,5030,5030,4910,4990,1530,47411.0,9501280.0
2008-06-20,5050,5060,4900,4900,4504,46556.0,9501280.0
2008-06-23,4970,4970,4800,4865,4769,46224.0,9501280.0
2008-06-24,5000,5000,4760,4760,6550,45226.0,9501280.0
2008-06-25,4800,4890,4750,4860,3527,46176.0,9501280.0
2008-06-26,4860,4900,4210,4870,12430,46271.0,9501280.0
2008-06-27,4765,4865,4620,4635,5931,44038.0,9501280.0
2008-06-30,4560,4700,4200,4400,29217,41806.0,9501280.0
2008-07-01,4450,4455,4000,4015,23179,38148.0,9501280.0
2008-07-02,3965,4065,3820,3835,17436,36437.0,9501280.0
2008-07-03,3660,3935,3605,3925,4658,37293.0,9501280.0
2008-07-04,3900,3975,3815,3925,5516,37293.0,9501280.0
2008-07-07,3750,4145,3750,4085,2674,38813.0,9501280.0
2008-07-08,4140,4165,3950,4000,12136,38005.0,9501280.0
2008-07-09,4030,4080,4000,4000,1524,38005.0,9501280.0
2008-07-10,3810,4150,3810,4150,10884,39430.0,9501280.0
2008-07-11,4000,4175,4000,4150,16687,39430.0,9501280.0
2008-07-14,4150,4380,4110,4195,43528,39858.0,9501280.0
2008-07-15,4085,4180,3990,4100,10518,38955.0,9501280.0
2008-07-16,4130,4130,3950,4095,4800,38908.0,9501280.0
2008-07-17,4150,4170,4025,4100,7025,38955.0,9501280.0
2008-07-18,3985,4165,3985,4110,6862,39050.0,9501280.0
2008-07-21,4170,4270,4100,4260,10611,40475.0,9501280.0
2008-07-22,4250,4760,4230,4675,34167,44418.0,9501280.0
2008-07-23,4750,5100,4740,4870,37394,46271.0,9501280.0
2008-07-24,4800,5020,4800,4930,12436,46841.0,9501280.0
2008-07-25,4790,4900,4720,4885,7161,46414.0,9501280.0
2008-07-28,4800,5040,4760,4900,11609,46556.0,9501280.0
2008-07-29,4980,5050,4920,4995,5286,47459.0,9501280.0
2008-07-30,5150,5150,4820,5070,6745,48171.0,9501280.0
2008-07-31,5100,5100,4790,4860,15856,46176.0,9501280.0
2008-08-01,4980,4980,4700,4710,3658,44751.0,9501280.0
2008-08-04,4910,4990,4620,4805,5734,45654.0,9501280.0
2008-08-05,4850,4940,4660,4755,2633,45179.0,9501280.0
2008-08-06,4625,4880,4625,4750,7006,45131.0,9501280.0
2008-08-07,4890,4890,4670,4790,2149,45511.0,9501280.0
2008-08-08,4750,4770,4550,4680,11564,44466.0,9501280.0
2008-08-11,4800,4800,4500,4675,13835,44418.0,9501280.0
2008-08-12,4740,4740,4490,4560,12156,43326.0,9501280.0
2008-08-13,4670,4700,4420,4445,26358,42233.0,9501280.0
2008-08-14,4305,4600,4050,4510,16603,42851.0,9501280.0
2008-08-18,4580,4580,4200,4390,13809,41711.0,9501280.0
2008-08-19,4385,4500,4100,4355,8787,41378.0,9501280.0
2008-08-20,4370,4370,3990,4175,9508,39668.0,9501280.0
2008-08-21,4105,4285,3955,4100,7763,38955.0,9501280.0
2008-08-22,4000,4305,3850,4010,9897,38100.0,9501280.0
2008-08-25,4020,4290,3955,4220,8782,40095.0,9501280.0
2008-08-26,3860,4260,3860,4080,8633,38765.0,9501280.0
2008-08-27,3850,4190,3850,4050,7327,38480.0,9501280.0
2008-08-28,3865,4375,3750,4040,8321,38385.0,9501280.0
2008-08-29,3825,4050,3825,4040,8206,38385.0,9501280.0
2008-09-01,4140,4140,3700,3900,10588,37055.0,9501280.0
2008-09-02,3625,3970,3510,3750,11163,35630.0,9501280.0
2008-09-03,3800,3800,3520,3535,7168,33587.0,9501280.0
2008-09-04,3680,3680,3520,3660,3848,34775.0,9501280.0
2008-09-05,3500,3680,3470,3680,7954,34965.0,9501280.0
2008-09-08,3610,3950,3610,3870,9923,36770.0,9501280.0
2008-09-09,3900,3900,3605,3680,11693,34965.0,9501280.0
2008-09-10,3900,3900,3600,3870,7311,36770.0,9501280.0
2008-09-11,3960,3960,3700,3700,12382,35155.0,9501280.0
2008-09-12,3805,3960,3625,3800,15804,36105.0,9501280.0
2008-09-16,3500,3800,3500,3620,14693,34395.0,9501280.0
2008-09-17,3690,3690,3575,3630,15109,34490.0,9501280.0
2008-09-18,3575,3595,3455,3500,5276,33254.0,9501280.0
2008-09-19,3525,3770,3520,3650,13476,34680.0,9501280.0
2008-09-22,3710,3710,3540,3630,6421,34490.0,9501280.0
2008-09-23,3600,3640,3550,3550,5863,33730.0,9501280.0
2008-09-24,3510,3780,3510,3630,5024,34490.0,9501280.0
2008-09-25,3790,3790,3515,3690,10710,35060.0,9501280.0
2008-09-26,3780,3780,3550,3635,4556,34537.0,9501280.0
2008-09-29,3600,3890,3600,3700,3890,35155.0,9501280.0
2008-09-30,3400,3700,3400,3675,8180,34917.0,9501280.0
2008-10-01,3745,3780,3610,3660,5878,34775.0,9501280.0
2008-10-02,3665,3690,3560,3600,10319,34205.0,9501280.0
2008-10-06,3730,3730,3420,3585,3234,34062.0,9501280.0
2008-10-07,3740,3740,3400,3555,3755,33777.0,9501280.0
2008-10-08,3420,3600,3350,3350,8526,31829.0,9501280.0
2008-10-09,3285,3595,3110,3285,6270,31212.0,9501280.0
2008-10-10,3300,3300,2795,2950,10044,28029.0,9501280.0
2008-10-13,3150,3190,2910,3050,1166,28979.0,9501280.0
2008-10-14,3065,3255,3060,3060,34642,29074.0,9501280.0
2008-10-15,3095,3095,2980,3005,12479,28551.0,9501280.0
2008-10-16,3075,3075,2700,2740,45129,26034.0,9501280.0
2008-10-17,2950,2950,2575,2600,10668,24703.0,9501280.0
2008-10-20,2760,2770,2600,2695,3093,25606.0,9501280.0
2008-10-21,2640,2900,2620,2690,8673,25558.0,9501280.0
2008-10-22,2690,2835,2550,2675,12546,25416.0,9501280.0
2008-10-23,2600,2745,2275,2520,24586,23943.0,9501280.0
2008-10-24,2260,2590,2145,2145,33260,20380.0,9501280.0
2008-10-27,1845,2145,1825,1825,30501,17340.0,9501280.0
2008-10-28,1635,1990,1635,1930,14995,18337.0,9501280.0
2008-10-29,1960,2040,1780,1890,29157,17957.0,9501280.0
2008-10-30,1900,2170,1900,2075,6703,19715.0,9501280.0
2008-10-31,2010,2215,1945,2100,16269,19953.0,9501280.0
2008-11-03,2015,2410,2015,2235,19705,21235.0,9501280.0
2008-11-04,2300,2540,2250,2370,87208,22518.0,9501280.0
2008-11-05,2500,2580,2455,2525,65730,23991.0,9501280.0
2008-11-06,2450,2475,2300,2405,30720,22851.0,9501280.0
2008-11-07,2250,2765,2250,2765,80363,26271.0,9501280.0
2008-11-10,2890,3090,2765,3000,27646,28504.0,9501280.0
2008-11-11,2945,3080,2775,2885,18557,27411.0,9501280.0
2008-11-12,2700,3290,2600,2680,57117,25463.0,9501280.0
2008-11-13,2560,2585,2280,2350,126250,22328.0,9501280.0
2008-11-14,2450,2450,2315,2315,10212,21995.0,9501280.0
2008-11-17,2420,2420,2240,2240,9953,21283.0,9501280.0
2008-11-18,2240,2315,2160,2190,15788,20808.0,9501280.0
2008-11-19,2250,2250,2000,2250,21326,21378.0,9501280.0
2008-11-20,2220,2220,1995,2015,8280,19145.0,9501280.0
2008-11-21,2000,2250,1855,2195,9767,20855.0,9501280.0
2008-11-24,2140,2245,2060,2135,5473,20285.0,9501280.0
2008-11-25,2140,2275,2005,2080,31197,19763.0,9501280.0
2008-11-26,2090,2270,2050,2165,8919,20570.0,9501280.0
2008-11-27,2170,2340,2090,2160,28486,20523.0,9501280.0
2008-11-28,2165,2300,2145,2200,48569,20903.0,9501280.0
2008-12-01,2255,2270,2100,2135,16798,20285.0,9501280.0
2008-12-02,2140,2270,2080,2150,5242,20428.0,9501280.0
2008-12-03,2105,2200,2105,2185,10099,20760.0,9501280.0
2008-12-04,2185,2455,2170,2305,107356,21900.0,9501280.0
2008-12-05,2335,2650,2220,2500,118982,23753.0,9501280.0
2008-12-08,2505,2725,2450,2570,57225,24418.0,9501280.0
2008-12-09,2520,2615,2425,2450,22808,23278.0,9501280.0
2008-12-10,2505,2590,2400,2480,8293,23563.0,9501280.0
2008-12-11,2590,2590,2390,2520,20072,23943.0,9501280.0
2008-12-12,2415,2460,2355,2360,10247,22423.0,9501280.0
2008-12-15,2365,2510,2365,2450,14109,23278.0,9501280.0
2008-12-16,2795,2795,2470,2550,9430,24228.0,9501280.0
2008-12-17,2555,2680,2420,2520,20711,23943.0,9501280.0
2008-12-18,2500,2550,2445,2485,13416,23611.0,9501280.0
2008-12-19,2485,2500,2365,2390,11563,22708.0,9501280.0
2008-12-22,2400,2540,2400,2500,34650,23753.0,9501280.0
2008-12-23,2540,2540,2370,2410,12553,22898.0,9501280.0
2008-12-24,2400,2510,2260,2495,9033,23706.0,9501280.0
2008-12-26,2530,2530,2390,2390,10916,22708.0,9501280.0
2008-12-29,2490,2505,2360,2390,3189,22708.0,9501280.0
2008-12-30,2500,2500,2285,2390,25897,22708.0,9501280.0
2009-01-02,2350,2425,2350,2420,11852,22993.0,9501280.0
2009-01-05,2405,2460,2350,2405,22798,22851.0,9501280.0
2009-01-06,2375,2480,2375,2450,31089,23278.0,9501280.0
2009-01-07,2470,2490,2445,2490,18786,23658.0,9501280.0
2009-01-08,2490,2500,2400,2475,24689,23516.0,9501280.0
2009-01-09,2475,2670,2450,2575,80801,24466.0,9501280.0
2009-01-12,2625,2890,2600,2735,131536,25986.0,9501280.0
2009-01-13,2690,2855,2660,2760,45180,26224.0,9501280.0
2009-01-14,2760,2980,2715,2885,69515,27411.0,9501280.0
2009-01-15,2755,2810,2570,2570,75808,24418.0,9501280.0
2009-01-16,2580,2735,2580,2630,13583,24988.0,9501280.0
2009-01-19,2685,2775,2650,2735,32226,25986.0,9501280.0
2009-01-20,2695,2735,2670,2700,14662,25653.0,9501280.0
2009-01-21,2580,2750,2565,2750,38872,26129.0,9501280.0
2009-01-22,2835,2935,2760,2865,28825,27221.0,9501280.0
2009-01-23,2865,2960,2780,2850,19155,27079.0,9501280.0
2009-01-28,2865,2945,2765,2800,27153,26604.0,9501280.0
2009-01-29,2805,2955,2750,2845,36506,27031.0,9501280.0
2009-01-30,2840,2915,2795,2850,28186,27079.0,9501280.0
2009-02-02,2850,2895,2770,2830,34359,26889.0,9501280.0
2009-02-03,2830,2975,2750,2840,35639,26984.0,9501280.0
2009-02-04,2850,2945,2800,2875,35666,27316.0,9501280.0
2009-02-05,2940,2940,2765,2765,48422,26271.0,9501280.0
2009-02-06,2830,2830,2745,2795,29052,26556.0,9501280.0
2009-02-09,2785,2880,2750,2825,33139,26841.0,9501280.0
2009-02-10,2865,3100,2780,2990,80255,28409.0,9501280.0
2009-02-11,2925,3075,2920,3050,61580,28979.0,9501280.0
2009-02-12,3050,3390,3005,3355,141453,31877.0,9501280.0
2009-02-13,3365,3425,3225,3270,104922,31069.0,9501280.0
2009-02-16,3230,3350,3165,3265,51437,31022.0,9501280.0
2009-02-17,3210,3270,3000,3100,40266,29454.0,9501280.0
2009-02-18,2960,3080,2910,3000,33830,28504.0,9501280.0
2009-02-19,3000,3180,2900,3175,70229,30167.0,9501280.0
2009-02-20,3180,3180,2920,2935,15795,27886.0,9501280.0
2009-02-23,2925,3135,2890,3135,48680,29787.0,9501280.0
2009-02-24,3020,3190,2990,3105,36253,29501.0,9501280.0
2009-02-25,3155,3500,3155,3385,123010,32162.0,9501280.0
2009-02-26,3420,3440,3165,3285,45714,31212.0,9501280.0
2009-02-27,3255,3500,3200,3410,40762,32399.0,9501280.0
2009-03-02,3320,3690,3300,3390,60886,32209.0,9501280.0
2009-03-03,3325,3330,3130,3295,37270,31307.0,9501280.0
2009-03-04,3345,3430,3280,3400,35259,32304.0,9501280.0
2009-03-05,3420,3910,3350,3750,161117,35630.0,9501280.0
2009-03-06,3740,3985,3655,3900,153698,37055.0,9501280.0
2009-03-09,4015,4240,3760,3760,157317,35725.0,9501280.0
2009-03-10,3760,3945,3720,3770,34116,35820.0,9501280.0
2009-03-11,3930,3930,3650,3670,34000,34870.0,9501280.0
2009-03-12,3600,3700,3550,3700,67438,35155.0,9501280.0
2009-03-13,3775,3865,3670,3735,29906,35487.0,9501280.0
2009-03-16,3735,3750,3600,3655,52990,34727.0,9501280.0
2009-03-17,3665,3810,3640,3740,39015,35535.0,9501280.0
2009-03-18,3795,4150,3660,3980,221603,37815.0,9501280.0
2009-03-19,4020,4090,3905,3975,71381,37768.0,9501280.0
2009-03-20,3915,4245,3890,4245,122666,40333.0,9501280.0
2009-03-23,4400,4690,4320,4360,132888,41426.0,9501280.0
2009-03-24,4440,4440,4160,4290,110262,40760.0,9501280.0
2009-03-25,4285,4310,4100,4220,80791,40095.0,9501280.0
2009-03-26,4240,4500,4165,4355,177899,41378.0,9501280.0
2009-03-27,4490,4490,4210,4210,109878,40000.0,9501280.0
2009-03-30,4210,4350,4020,4030,49552,38290.0,9501280.0
2009-03-31,3970,4200,3970,4200,59744,39905.0,9501280.0
2009-04-01,4140,4210,4020,4165,79249,39573.0,9501280.0
2009-04-02,4180,4390,4110,4130,109186,39240.0,9501280.0
2009-04-03,4135,4150,3950,4000,77269,38005.0,9501280.0
2009-04-06,4040,4250,3960,3970,99247,37720.0,9501280.0
2009-04-07,3910,4045,3720,4040,147128,38385.0,9501280.0
2009-04-08,4020,4020,3835,3850,54619,36580.0,9501280.0
2009-04-09,3865,3945,3850,3915,84164,37198.0,9501280.0
2009-04-10,3940,4165,3940,4060,98978,38575.0,9501280.0
2009-04-13,4220,4620,4220,4490,338387,42661.0,9501280.0
2009-04-14,4525,4690,4350,4440,201008,42186.0,9501280.0
2009-04-15,4570,4850,4250,4600,310004,43706.0,9501280.0
2009-04-16,4750,4990,4700,4700,204512,44656.0,9501280.0
2009-04-17,4835,4875,4330,4425,163040,42043.0,9501280.0
2009-04-20,4425,4540,4335,4540,110671,43136.0,9501280.0
2009-04-21,4410,4625,4350,4620,87182,43896.0,9501280.0
2009-04-22,4620,4930,4620,4800,130896,45606.0,9501280.0
2009-04-23,4820,4900,4680,4790,105519,45511.0,9501280.0
2009-04-24,4800,4800,4610,4730,68618,44941.0,9501280.0
2009-04-27,4850,5430,4450,5430,528166,51592.0,9501280.0
2009-04-28,5600,5700,4620,4690,754105,44561.0,9501280.0
2009-04-29,4800,4800,4420,4790,134274,45511.0,9501280.0
2009-04-30,4930,5190,4815,4875,156023,46319.0,9501280.0
2009-05-04,5020,5020,4730,4845,116707,46034.0,9501280.0
2009-05-06,4900,5000,4785,4785,82838,45464.0,9501280.0
2009-05-07,4790,4870,4605,4695,136632,44609.0,9501280.0
2009-05-08,4655,4735,4585,4735,79048,44989.0,9501280.0
2009-05-11,4735,5300,4735,5070,238299,48171.0,9501280.0
2009-05-12,5120,5340,4900,5120,185872,48647.0,9501280.0
2009-05-13,5150,5440,5060,5060,152814,48076.0,9501280.0
2009-05-14,5010,5250,4820,5100,74184,48457.0,9501280.0
2009-05-15,5170,5300,4960,4960,96847,47126.0,9501280.0
2009-05-18,4910,4950,4845,4850,83377,46081.0,9501280.0
2009-05-19,4880,5150,4880,4990,87796,47411.0,9501280.0
2009-05-20,5110,5110,4970,5030,60868,47791.0,9501280.0
2009-05-21,5030,5040,4770,4800,86826,45606.0,9501280.0
2009-05-22,4660,4820,4545,4560,79657,43326.0,9501280.0
2009-05-25,4470,4600,3920,4500,97764,42756.0,9501280.0
2009-05-26,4470,4570,4220,4230,65363,40190.0,9501280.0
2009-05-27,4230,4500,4210,4220,37352,40095.0,9501280.0
2009-05-28,4205,4350,4000,4070,50569,38670.0,9501280.0
2009-05-29,4200,4200,4000,4100,28766,38955.0,9501280.0
2009-06-01,4050,4160,4000,4075,24998,38718.0,9501280.0
2009-06-02,4105,4260,4100,4160,13742,39525.0,9501280.0
2009-06-03,4235,4250,4130,4145,20398,39383.0,9501280.0
2009-06-04,4100,4200,4030,4170,28086,39620.0,9501280.0
2009-06-05,4205,4245,4090,4170,22132,39620.0,9501280.0
2009-06-08,4170,4435,4120,4300,29221,40856.0,9501280.0
2009-06-09,4320,4450,4270,4340,31001,41236.0,9501280.0
2009-06-10,4240,4400,4240,4385,8789,41663.0,9501280.0
2009-06-11,4400,4400,4280,4345,20110,41283.0,9501280.0
2009-06-12,4350,4700,4350,4680,81667,44466.0,9501280.0
2009-06-15,4555,4695,4505,4620,27177,43896.0,9501280.0
2009-06-16,4585,5000,4370,4850,70553,46081.0,9501280.0
2009-06-17,4850,5100,4670,4720,32357,44846.0,9501280.0
2009-06-18,4650,4950,4635,4755,63989,45179.0,9501280.0
2009-06-19,4745,4870,4560,4750,28144,45131.0,9501280.0
2009-06-22,4685,4790,4550,4595,44492,43658.0,9501280.0
2009-06-23,4415,4505,4345,4400,45292,41806.0,9501280.0
2009-06-24,4405,4490,4305,4315,11686,40998.0,9501280.0
2009-06-25,4480,4500,4350,4500,26268,42756.0,9501280.0
2009-06-26,4600,4695,4490,4560,8916,43326.0,9501280.0
2009-06-29,4560,4650,4500,4560,13269,43326.0,9501280.0
2009-06-30,4560,4655,4410,4550,7668,43231.0,9501280.0
2009-07-01,4485,4620,4485,4620,9077,43896.0,9501280.0
2009-07-02,4645,4645,4310,4400,22992,41806.0,9501280.0
2009-07-03,4320,4490,4320,4490,20669,42661.0,9501280.0
2009-07-06,4565,4565,4350,4480,18750,42566.0,9501280.0
2009-07-07,4420,4510,4350,4370,16047,41521.0,9501280.0
2009-07-08,4370,4440,4300,4385,14335,41663.0,9501280.0
2009-07-09,4370,4430,4350,4385,4594,41663.0,9501280.0
2009-07-10,4360,4430,4300,4340,14364,41236.0,9501280.0
2009-07-13,4250,4450,4200,4285,8971,40713.0,9501280.0
2009-07-14,4160,4350,4085,4265,23333,40523.0,9501280.0
2009-07-15,4265,4325,4160,4290,13317,40760.0,9501280.0
2009-07-16,4290,4290,4125,4220,23806,40095.0,9501280.0
2009-07-17,4295,4295,4080,4210,16927,40000.0,9501280.0
2009-07-20,4300,4320,4135,4135,31443,39288.0,9501280.0
2009-07-21,4150,4345,4150,4295,22774,40808.0,9501280.0
2009-07-22,4400,4400,4200,4285,19554,40713.0,9501280.0
2009-07-23,4250,4310,4200,4210,26160,40000.0,9501280.0
2009-07-24,4210,4300,4210,4280,18125,40665.0,9501280.0
2009-07-27,4250,4350,4210,4290,11270,40760.0,9501280.0
2009-07-28,4220,4345,4220,4280,14943,40665.0,9501280.0
2009-07-29,4280,4325,4235,4290,19822,40760.0,9501280.0
2009-07-30,4295,4385,4260,4345,21058,41283.0,9501280.0
2009-07-31,4345,4420,4320,4395,16850,41758.0,9501280.0
2009-08-03,4420,4695,4390,4645,72849,44133.0,9501280.0
2009-08-04,4680,4720,4565,4620,34460,43896.0,9501280.0
2009-08-05,4615,5250,4560,4900,141912,46556.0,9501280.0
2009-08-06,4900,5190,4820,5030,107973,47791.0,9501280.0
2009-08-07,5070,5280,4870,4900,82731,46556.0,9501280.0
2009-08-10,4995,5030,4660,4700,67566,44656.0,9501280.0
2009-08-11,4600,5400,4600,5380,252399,51117.0,9501280.0
2009-08-12,5380,5620,5200,5510,182488,52352.0,9501280.0
2009-08-13,5600,5880,5510,5780,128286,54917.0,9501280.0
2009-08-14,5870,5870,5500,5600,72698,53207.0,9501280.0
2009-08-17,5530,5700,5430,5510,66494,52352.0,9501280.0
2009-08-18,5400,5890,5400,5610,117461,53302.0,9501280.0
2009-08-19,5810,6250,5810,6180,179391,58718.0,9501280.0
2009-08-20,6180,6650,6120,6270,155853,59573.0,9501280.0
2009-08-21,6180,6500,6040,6450,65019,61283.0,9501280.0
2009-08-24,6700,6740,6350,6500,101289,61758.0,9501280.0
2009-08-25,6400,6550,6140,6400,76867,60808.0,9501280.0
2009-08-26,6540,6630,6300,6560,77712,62328.0,9501280.0
2009-08-27,6680,7540,6560,7540,975535,71640.0,9501280.0
2009-08-28,8280,8670,7980,8670,952697,82376.0,9501280.0
2009-08-31,8500,8600,7370,7370,766834,70024.0,9501280.0
2009-09-01,7370,8110,7310,7430,410894,70595.0,9501280.0
2009-09-02,7300,7500,6920,6950,271738,66034.0,9501280.0
2009-09-03,7250,7990,6950,7990,494624,75915.0,9501280.0
2009-09-04,8060,9090,7620,8280,732815,78671.0,9501280.0
2009-09-07,8120,9290,7850,8720,524830,82851.0,9501280.0
2009-09-08,8850,9340,8580,8580,389633,81521.0,9501280.0
2009-09-09,8580,8710,8040,8640,192259,82091.0,9501280.0
2009-09-10,8700,9860,8700,9300,1112621,88362.0,9501280.0
2009-09-11,9550,9590,9000,9260,194362,87982.0,9501280.0
2009-09-14,9100,9500,8550,9100,326877,86462.0,9501280.0
2009-09-15,9130,9360,8850,8850,151245,84086.0,9501280.0
2009-09-16,9100,9190,8590,8720,108776,82851.0,9501280.0
2009-09-17,8760,8990,8310,8600,143075,81711.0,9501280.0
2009-09-18,8650,9190,8150,8650,268253,82186.0,9501280.0
2009-09-21,8600,8880,8330,8330,85379,79146.0,9501280.0
2009-09-22,8350,9250,8350,9050,313827,85987.0,9501280.0
2009-09-23,9120,10150,8980,9650,528314,91687.0,9501280.0
2009-09-24,9650,10150,8960,8960,264542,85131.0,9501280.0
2009-09-25,8990,9160,8310,8380,187576,79621.0,9501280.0
2009-09-28,8250,8660,8080,8440,111415,80191.0,9501280.0
2009-09-29,8750,8750,8440,8530,71561,81046.0,9501280.0
2009-09-30,8530,8670,8080,8160,65918,77530.0,9501280.0
2009-10-01,8150,8400,7950,8400,55619,79811.0,9501280.0
2009-10-05,8500,8500,8070,8070,27331,76675.0,9501280.0
2009-10-06,8290,8290,7200,7200,84002,68409.0,9501280.0
2009-10-07,7170,7420,6850,6990,131993,66414.0,9501280.0
2009-10-08,6860,7070,6720,6890,80331,65464.0,9501280.0
2009-10-09,6900,7090,6770,6990,140738,66414.0,9501280.0
2009-10-12,7050,7350,6910,7100,116944,67459.0,9501280.0
2009-10-13,7090,7180,6800,6920,54047,65749.0,9501280.0
2009-10-14,7000,7950,6940,7830,257606,74395.0,9501280.0
2009-10-15,7750,7850,7380,7700,101102,73160.0,9501280.0
2009-10-16,7700,7700,7470,7470,34981,70975.0,9501280.0
2009-10-19,7790,8400,7780,8160,272597,77530.0,9501280.0
2009-10-20,8420,8420,7900,8140,81132,77340.0,9501280.0
2009-10-21,8080,8290,7900,8000,91517,76010.0,9501280.0
2009-10-22,8100,8100,7900,7900,40169,75060.0,9501280.0
2009-10-23,7910,8180,7410,7690,66260,73065.0,9501280.0
2009-10-26,7740,8800,7740,8300,153723,78861.0,9501280.0
2009-10-27,8360,8360,7770,7790,107247,74015.0,9501280.0
2009-10-28,7830,7890,7000,7000,65375,66509.0,9501280.0
2009-10-29,6900,7150,6800,7150,34380,67934.0,9501280.0
2009-10-30,7210,7300,6920,6920,29354,65749.0,9501280.0
2009-11-02,6800,6990,6590,6660,40743,63279.0,9501280.0
2009-11-03,6700,6700,6280,6400,75500,60808.0,9501280.0
2009-11-04,6400,6490,6150,6160,49430,58528.0,9501280.0
2009-11-05,6300,6920,6160,6660,101946,63279.0,9501280.0
2009-11-06,6740,6880,6320,6320,56491,60048.0,9501280.0
2009-11-09,6360,6480,6240,6480,30381,61568.0,9501280.0
2009-11-10,6480,6680,6250,6440,36167,61188.0,9501280.0
2009-11-11,6500,6500,6200,6220,52418,59098.0,9501280.0
2009-11-12,6360,6360,6150,6240,24796,59288.0,9501280.0
2009-11-13,6170,6300,6040,6190,23156,58813.0,9501280.0
2009-11-16,6110,6270,5900,5980,27447,56818.0,9501280.0
2009-11-17,5940,6110,5910,6080,12984,57768.0,9501280.0
2009-11-18,6080,6180,5910,6090,25882,57863.0,9501280.0
2009-11-19,6000,6170,6000,6090,20150,57863.0,9501280.0
2009-11-20,6080,6510,6000,6400,46460,60808.0,9501280.0
2009-11-23,6400,6470,6180,6310,18050,59953.0,9501280.0
2009-11-24,6220,6330,6180,6300,27259,59858.0,9501280.0
2009-11-25,6300,6370,6000,6090,21100,57863.0,9501280.0
2009-11-26,6080,6280,6050,6100,11471,57958.0,9501280.0
2009-11-27,5960,6210,5890,6000,20404,57008.0,9501280.0
2009-11-30,5950,6140,5950,6000,23497,57008.0,9501280.0
2009-12-01,6000,6170,6000,6080,32008,57768.0,9501280.0
2009-12-02,6080,6190,6000,6170,16763,58623.0,9501280.0
2009-12-03,6200,7090,6200,7090,264117,67364.0,9501280.0
