지스마트글로벌(114570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-15,4418,4512,4406,4478,54800,302676.0,15930342.0
2015-09-16,4536,4548,4371,4407,126871,297897.0,15930342.0
2015-09-17,4418,4501,4336,4383,99693,296304.0,15930342.0
2015-09-18,4477,4677,4383,4678,126374,316217.0,15930342.0
2015-09-21,4689,5137,4689,5056,277721,341706.0,15930342.0
2015-09-22,5066,5561,5066,5538,344778,374363.0,15930342.0
2015-09-23,5561,5690,5337,5538,189199,374363.0,15930342.0
2015-09-24,5761,6327,5608,5609,434380,379142.0,15930342.0
2015-09-25,5620,6009,5467,5892,243858,398259.0,15930342.0
2015-09-30,5915,6127,5820,5880,169219,397462.0,15930342.0
2015-10-01,6115,6127,5726,5845,163677,395072.0,15930342.0
2015-10-02,5797,5890,5608,5680,155735,383921.0,15930342.0
2015-10-05,5750,5750,5596,5609,124189,379142.0,15930342.0
2015-10-06,5643,5973,5467,5727,239160,387107.0,15930342.0
2015-10-07,5761,5797,5585,5598,85620,378346.0,15930342.0
2015-10-08,5608,5761,5491,5763,126250,389497.0,15930342.0
2015-10-12,5750,5785,5608,5703,120969,385514.0,15930342.0
2015-10-13,5703,5703,5573,5668,97492,383125.0,15930342.0
2015-10-14,5620,5844,5349,5491,154447,371177.0,15930342.0
2015-10-15,5491,5596,5443,5538,67198,374363.0,15930342.0
2015-10-16,5538,5607,5184,5350,187512,361619.0,15930342.0
2015-10-19,5302,5384,5090,5173,200125,349671.0,15930342.0
2015-10-20,5172,5608,5066,5433,293169,367194.0,15930342.0
2015-10-21,5443,5514,5313,5315,108008,359229.0,15930342.0
2015-10-22,5243,5243,4831,5043,281123,340909.0,15930342.0
2015-10-23,5090,5172,4960,4961,109571,335334.0,15930342.0
2015-10-26,5090,5125,4866,5103,78775,344892.0,15930342.0
2015-10-27,5066,5337,5066,5315,133205,359229.0,15930342.0
2015-10-28,5313,5643,5313,5574,223453,376753.0,15930342.0
2015-10-29,5643,5915,5620,5915,333377,399852.0,15930342.0
2015-10-30,5915,5950,5538,5750,277210,388700.0,15930342.0
2015-11-02,5643,5726,5290,5538,157581,374363.0,15930342.0
2015-11-03,5420,5525,5302,5444,92143,367991.0,15930342.0
2015-11-04,5419,5855,5419,5821,255154,393479.0,15930342.0
2015-11-05,5703,5855,5608,5763,191972,426108.0,17427711.0
2015-11-06,5761,6173,5714,6009,377698,444407.0,17427711.0
2015-11-09,5962,5962,5679,5774,229806,426979.0,17427711.0
2015-11-10,5667,5667,5408,5550,195521,410423.0,17427711.0
2015-11-11,5632,5703,5514,5645,89987,417394.0,17427711.0
2015-11-12,5643,5761,5538,5680,112066,420008.0,17427711.0
2015-11-13,5632,5891,5443,5750,188153,425236.0,17427711.0
2015-11-16,5538,5703,5491,5656,131469,418265.0,17427711.0
2015-11-17,5690,5962,5690,5774,217287,426979.0,17427711.0
2015-11-18,5808,5926,5714,5715,151416,422622.0,17427711.0
2015-11-19,5750,5832,5573,5692,132417,420879.0,17427711.0
2015-11-20,5631,5631,5514,5621,148915,415651.0,17427711.0
2015-11-23,5690,5714,5443,5515,109873,407808.0,17427711.0
2015-11-24,5525,5703,5443,5632,150755,416522.0,17427711.0
2015-11-25,5703,5773,5560,5692,125945,420879.0,17427711.0
2015-11-26,5726,5726,5608,5656,77006,418265.0,17427711.0
2015-11-27,5655,5690,5537,5574,117774,412165.0,17427711.0
2015-11-30,5573,5785,5478,5786,262951,427850.0,17427711.0
2015-12-01,5703,5749,5573,5574,90895,412165.0,17427711.0
2015-12-02,5561,5596,5431,5538,150192,409551.0,17427711.0
2015-12-03,5443,5538,5408,5491,72349,406066.0,17427711.0
2015-12-04,5467,5467,5373,5467,84703,404323.0,17427711.0
2015-12-07,5478,5491,5172,5397,145836,399095.0,17427711.0
2015-12-08,5349,5349,5161,5326,141458,393866.0,17427711.0
2015-12-09,5313,5313,5137,5161,204495,381667.0,17427711.0
2015-12-10,5113,5125,4760,5032,285858,372082.0,17427711.0
2015-12-11,5066,5608,5066,5420,364730,400837.0,17427711.0
2015-12-14,5360,5408,5243,5373,147689,397352.0,17427711.0
2015-12-15,5349,5455,5313,5433,129338,401709.0,17427711.0
2015-12-16,5467,5726,5396,5656,411995,418265.0,17427711.0
2015-12-17,5679,5797,5620,5656,218842,418265.0,17427711.0
2015-12-18,5726,5796,5561,5632,322304,416522.0,17427711.0
2015-12-21,5631,5703,5467,5609,209593,414780.0,17427711.0
2015-12-22,5620,5620,5384,5503,208096,406937.0,17427711.0
2015-12-23,5349,5431,5184,5362,334728,396480.0,17427711.0
2015-12-24,5373,5632,5360,5397,260174,399095.0,17427711.0
2015-12-28,5467,5596,5255,5302,235775,392123.0,17427711.0
2015-12-29,5326,5655,5313,5645,282675,417394.0,17427711.0
2015-12-30,5632,5868,5608,5868,277035,433950.0,17427711.0
2016-01-04,5915,6245,5820,5868,481055,452495.0,18172497.0
2016-01-05,5773,6009,5679,5927,212456,457038.0,18172497.0
2016-01-06,5961,6115,5797,6080,214660,468850.0,18172497.0
2016-01-07,6056,6056,5855,5857,124798,451587.0,18172497.0
2016-01-08,5655,5902,5585,5868,218570,452495.0,18172497.0
2016-01-11,5844,5867,5690,5703,97163,439774.0,18172497.0
2016-01-12,5703,5891,5690,5739,134255,442500.0,18172497.0
2016-01-13,5750,5844,5703,5750,119244,443409.0,18172497.0
2016-01-14,5655,5703,5538,5632,167960,434323.0,18172497.0
2016-01-15,5643,5702,5561,5585,100101,430688.0,18172497.0
2016-01-18,5525,5573,5420,5433,137203,418876.0,18172497.0
2016-01-19,5443,5573,5431,5562,108427,428871.0,18172497.0
2016-01-20,5502,5844,5290,5692,341026,438866.0,18172497.0
2016-01-21,5608,5714,5478,5574,159131,429780.0,18172497.0
2016-01-22,5573,5608,5420,5503,152205,424328.0,18172497.0
2016-01-25,5549,5726,5491,5727,185580,441592.0,18172497.0
2016-01-26,5725,5926,5703,5797,247103,447043.0,18172497.0
2016-01-27,5820,5844,5726,5786,155236,446135.0,18172497.0
2016-01-28,5773,5844,5667,5797,130585,447043.0,18172497.0
2016-01-29,5797,5879,5690,5880,121359,453404.0,18172497.0
2016-02-01,5891,5902,5773,5880,121373,453404.0,18172497.0
2016-02-02,5832,6292,5773,6245,496309,481571.0,18172497.0
2016-02-03,6245,6480,6127,6434,430265,496109.0,18172497.0
2016-02-04,6456,6609,6362,6434,238199,496109.0,18172497.0
2016-02-05,6421,6480,6209,6387,295552,492475.0,18172497.0
2016-02-11,6149,6621,6127,6457,291800,497926.0,18172497.0
2016-02-12,6397,6432,6009,6080,384903,468850.0,18172497.0
2016-02-15,6067,6174,5772,6080,318335,468850.0,18172497.0
2016-02-16,6067,6138,5985,6069,162410,467942.0,18172497.0
2016-02-17,6044,6138,5820,6009,189295,463399.0,18172497.0
2016-02-18,6126,6397,6056,6234,314885,480663.0,18172497.0
2016-02-19,6268,6457,6162,6387,246311,492475.0,18172497.0
2016-02-22,6397,6539,6245,6422,180822,495201.0,18172497.0
2016-02-23,6456,6551,6245,6339,152355,488840.0,18172497.0
2016-02-24,6280,6433,6185,6434,192214,496109.0,18172497.0
2016-02-25,6468,6598,6350,6599,322239,508830.0,18172497.0
2016-02-26,6644,6857,6551,6811,471057,525185.0,18172497.0
2016-02-29,6798,7022,6716,7012,288778,540632.0,18172497.0
2016-03-02,7046,7175,6975,7070,227604,545175.0,18172497.0
2016-03-03,6975,7246,6810,7200,286774,555170.0,18172497.0
2016-03-04,7187,7199,7021,7094,231262,546992.0,18172497.0
2016-03-07,6999,7128,6845,7046,279722,579197.0,19371126.0
2016-03-08,6975,7046,6822,6905,394597,567574.0,19371126.0
2016-03-09,6739,6987,6598,6952,424220,571448.0,19371126.0
2016-03-10,6999,7010,6834,7012,128294,576291.0,19371126.0
2016-03-11,6905,7034,6881,7012,95038,576291.0,19371126.0
2016-03-14,7046,7257,6975,7224,292518,593725.0,19371126.0
2016-03-15,7234,7282,6905,7164,215781,588882.0,19371126.0
2016-03-16,7057,7128,6987,7106,139058,584039.0,19371126.0
2016-03-17,7010,7104,6939,7023,204112,577260.0,19371126.0
2016-03-18,6952,7187,6952,7059,102832,580165.0,19371126.0
2016-03-21,7069,7093,6975,6999,109996,575322.0,19371126.0
2016-03-22,6999,7104,6763,7082,188763,582102.0,19371126.0
2016-03-23,6987,7069,6916,7023,124477,577260.0,19371126.0
2016-03-24,7022,7069,6845,6894,101098,566605.0,19371126.0
2016-03-25,6892,6999,6751,6823,111532,560794.0,19371126.0
2016-03-28,6822,6822,6598,6693,149493,550140.0,19371126.0
2016-03-29,6763,6798,6609,6682,144229,549171.0,19371126.0
2016-03-30,6704,6716,6468,6528,163956,536580.0,19371126.0
2016-03-31,6575,6740,6515,6716,116795,552077.0,19371126.0
2016-04-01,6716,6928,6586,6905,224473,567574.0,19371126.0
2016-04-04,7034,7104,6598,6705,236902,551109.0,19371126.0
2016-04-05,6680,6680,6421,6564,199900,539486.0,19371126.0
2016-04-06,6562,6575,6386,6446,97318,529800.0,19371126.0
2016-04-07,6433,6468,6162,6363,246005,523020.0,19371126.0
2016-04-08,6339,6527,6267,6434,123835,528832.0,19371126.0
2016-04-11,6432,6504,6338,6457,84628,530769.0,19371126.0
2016-04-12,6433,6468,6268,6352,112193,522052.0,19371126.0
2016-04-14,6245,6644,6174,6622,158203,544329.0,19371126.0
2016-04-15,6586,6774,6492,6705,182436,551109.0,19371126.0
2016-04-18,6751,6881,6692,6858,251281,563700.0,19371126.0
2016-04-19,6892,6952,6751,6811,177442,559826.0,19371126.0
2016-04-20,6822,6975,6774,6905,188217,567574.0,19371126.0
2016-04-21,6939,7187,6845,7188,346641,590819.0,19371126.0
2016-04-22,7164,7729,7104,7612,609073,625687.0,19371126.0
2016-04-25,7717,8248,7694,8072,809777,663461.0,19371126.0
2016-04-26,8047,8130,7811,7895,304875,648933.0,19371126.0
2016-04-27,7882,8613,7835,8237,649780,677021.0,19371126.0
2016-04-28,8295,8436,8106,8366,244669,687675.0,19371126.0
2016-04-29,8295,8471,8154,8295,156306,681864.0,19371126.0
2016-05-02,8177,8224,7847,8013,300268,658618.0,19371126.0
2016-05-03,8083,8130,7929,8072,141515,663461.0,19371126.0
2016-05-04,7989,8023,7800,7907,161309,649901.0,19371126.0
2016-05-09,7858,8094,7705,7766,149443,638279.0,19371126.0
2016-05-10,7811,8094,7682,8048,138754,661524.0,19371126.0
2016-05-11,8012,8083,7776,7777,126204,639247.0,19371126.0
2016-05-12,7706,7929,7623,7777,144911,639247.0,19371126.0
2016-05-13,7906,8154,7776,8036,230259,660555.0,19371126.0
2016-05-16,8036,8036,7682,7683,240188,631499.0,19371126.0
2016-05-17,7670,7741,7329,7565,282049,621813.0,19371126.0
2016-05-18,7529,7729,7411,7541,148247,619876.0,19371126.0
2016-05-19,7470,7588,7257,7365,188521,605348.0,19371126.0
2016-05-20,7304,7670,7304,7612,150299,625687.0,19371126.0
2016-05-23,7635,7670,7447,7518,115083,617939.0,19371126.0
2016-05-24,7447,7517,7258,7447,179360,612128.0,19371126.0
2016-05-25,7376,7505,7269,7447,187601,612128.0,19371126.0
2016-05-26,7447,7447,7222,7224,160300,593725.0,19371126.0
2016-05-27,7258,7646,7234,7636,241435,627624.0,19371126.0
2016-05-30,7552,7635,7423,7436,147195,611159.0,19371126.0
2016-05-31,7423,7481,7305,7400,118461,608253.0,19371126.0
2016-06-01,7399,7635,7364,7400,141346,608253.0,19371126.0
2016-06-02,7446,7446,7234,7294,161590,599536.0,19371126.0
2016-06-03,7293,7376,7117,7376,180443,606316.0,19371126.0
2016-06-07,7305,7717,7282,7695,224904,632467.0,19371126.0
2016-06-08,7694,7717,7541,7612,147074,625687.0,19371126.0
2016-06-09,7588,7694,7399,7541,183500,619876.0,19371126.0
2016-06-10,7576,7588,7364,7518,176018,617939.0,19371126.0
2016-06-13,7399,7411,7269,7306,128681,600505.0,19371126.0
2016-06-14,7199,7423,7186,7400,109654,608253.0,19371126.0
2016-06-15,7352,7505,7293,7329,110557,602442.0,19371126.0
2016-06-16,7316,7340,7010,7200,213698,591788.0,19371126.0
2016-06-17,7211,7552,7211,7400,249347,608253.0,19371126.0
2016-06-20,7529,7612,7399,7423,223309,610190.0,19371126.0
2016-06-21,7423,7458,7258,7400,103977,608253.0,19371126.0
2016-06-22,7375,7481,7293,7400,136069,608253.0,19371126.0
2016-06-23,7352,7375,7140,7211,132707,592756.0,19371126.0
2016-06-24,7269,7316,6433,6493,494500,533675.0,19371126.0
2016-06-27,6162,6551,6056,6517,359764,535612.0,19371126.0
2016-06-28,6410,6680,6374,6634,330326,556764.0,19778476.0
2016-06-29,6751,7034,6727,6929,226167,581487.0,19778476.0
2016-06-30,6952,7117,6845,6999,133310,587421.0,19778476.0
2016-07-01,6999,7046,6952,6976,99724,585443.0,19778476.0
2016-07-04,7069,7069,6928,6964,78453,584454.0,19778476.0
2016-07-05,6963,7010,6822,6834,129926,573576.0,19778476.0
2016-07-06,6774,6881,6657,6764,95471,567642.0,19778476.0
2016-07-07,6763,6952,6763,6894,84293,578520.0,19778476.0
2016-07-08,6892,6999,6716,6964,123850,584454.0,19778476.0
2016-07-11,6963,6975,6881,6881,64526,577531.0,19778476.0
2016-07-12,6857,6916,6774,6787,80956,569620.0,19778476.0
2016-07-13,6810,7010,6787,6905,106927,579509.0,19778476.0
2016-07-14,6928,6928,6692,6799,109139,570609.0,19778476.0
2016-07-15,6834,6834,6609,6646,166692,557753.0,19778476.0
2016-07-18,6609,7494,6457,7224,702827,606210.0,19778476.0
2016-07-19,7222,7246,7022,7059,171560,592365.0,19778476.0
2016-07-20,7069,7164,6952,7059,88942,592365.0,19778476.0
2016-07-21,7057,7234,7022,7141,172096,599288.0,19778476.0
2016-07-22,7258,7258,6869,6870,295890,576543.0,19778476.0
2016-07-25,6892,6905,6763,6811,92639,571598.0,19778476.0
2016-07-26,6763,6880,6740,6799,73238,570609.0,19778476.0
2016-07-27,6822,7128,6798,7046,171125,591376.0,19778476.0
2016-07-28,7117,7140,6881,6964,146041,584454.0,19778476.0
2016-07-29,6916,6963,6822,6823,85381,572587.0,19778476.0
2016-08-01,6857,6999,6845,6905,73313,579509.0,19778476.0
2016-08-02,6869,6952,6763,6764,63101,567642.0,19778476.0
2016-08-03,6763,6834,6622,6705,97587,562698.0,19778476.0
2016-08-04,6716,6798,6657,6776,88140,568631.0,19778476.0
2016-08-05,6774,6774,6598,6669,100706,559731.0,19778476.0
2016-08-08,6598,6704,6539,6669,67410,559731.0,19778476.0
2016-08-09,6622,6704,6598,6669,60186,559731.0,19778476.0
2016-08-10,6668,6751,6598,6740,91135,565664.0,19778476.0
2016-08-11,6857,7117,6763,7012,324739,588410.0,19778476.0
2016-08-12,7069,7093,6916,6988,102252,586432.0,19778476.0
2016-08-16,6928,6987,6822,6881,90469,577531.0,19778476.0
2016-08-17,6999,6999,6692,6764,96009,567642.0,19778476.0
2016-08-18,6740,6810,6539,6752,165108,566653.0,19778476.0
2016-08-19,6669,6810,6598,6599,123376,553797.0,19778476.0
2016-08-22,6598,6622,6303,6575,235852,551819.0,19778476.0
2016-08-23,6480,6575,6397,6470,168566,542919.0,19778476.0
2016-08-24,6421,6492,6362,6470,95004,542919.0,19778476.0
2016-08-25,6397,6657,6397,6599,167007,553797.0,19778476.0
2016-08-26,6598,6622,6492,6528,81601,547864.0,19778476.0
2016-08-29,6527,6539,6221,6410,139243,537975.0,19778476.0
2016-08-30,6339,6644,6327,6622,196654,555775.0,19778476.0
2016-08-31,6633,6716,6480,6599,144365,553797.0,19778476.0
2016-09-01,6622,6740,6575,6716,130656,563687.0,19778476.0
2016-09-02,6727,6822,6704,6740,76115,565664.0,19778476.0
2016-09-05,6763,6822,6680,6811,104562,571598.0,19778476.0
2016-09-06,6810,7010,6774,6941,211787,582476.0,19778476.0
2016-09-07,6905,6987,6857,6870,103788,576543.0,19778476.0
2016-09-08,6869,7034,6716,6858,261001,575554.0,19778476.0
2016-09-09,6892,6892,6622,6669,113961,559731.0,19778476.0
2016-09-12,6480,6586,6444,6517,95023,546875.0,19778476.0
2016-09-13,6480,6716,6480,6716,252999,563687.0,19778476.0
2016-09-19,6716,6774,6633,6764,64258,567642.0,19778476.0
2016-09-20,6669,6798,6645,6705,50998,562698.0,19778476.0
2016-09-21,6680,6692,6551,6552,78927,549842.0,19778476.0
2016-09-22,6622,6704,6527,6693,90266,561709.0,19778476.0
2016-09-23,6691,6751,6586,6634,51176,556764.0,19778476.0
2016-09-26,6645,6657,6515,6587,56587,552808.0,19778476.0
2016-09-27,6645,6669,6515,6517,70414,546875.0,19778476.0
2016-09-28,6515,6598,6468,6517,63941,546875.0,19778476.0
2016-09-29,6574,6598,6504,6552,55716,549842.0,19778476.0
2016-09-30,6622,6622,6444,6504,63802,545886.0,19778476.0
2016-10-04,6386,6504,6350,6504,108465,545886.0,19778476.0
2016-10-05,6397,6480,6327,6328,71194,531052.0,19778476.0
2016-10-06,6209,6421,6033,6410,293308,537975.0,19778476.0
2016-10-07,6410,6421,6056,6292,208298,528085.0,19778476.0
2016-10-10,6173,6292,6103,6198,87427,520174.0,19778476.0
2016-10-11,6198,6198,6067,6069,70990,509296.0,19778476.0
2016-10-12,6009,6009,5714,5763,294282,483584.0,19778476.0
2016-10-13,5703,5891,5703,5880,98240,493473.0,19778476.0
2016-10-14,5891,5973,5773,5845,176246,490506.0,19778476.0
2016-10-17,5773,5832,5667,5715,78354,479628.0,19778476.0
2016-10-18,5596,5761,5384,5727,170822,480617.0,19778476.0
2016-10-19,5726,5761,5561,5750,119242,482595.0,19778476.0
2016-10-20,5761,5879,5655,5821,180668,488528.0,19778476.0
2016-10-21,5832,5832,5667,5727,55248,480617.0,19778476.0
2016-10-24,5643,5702,5561,5680,84453,476661.0,19778476.0
2016-10-25,5655,5679,5502,5550,132306,465783.0,19778476.0
2016-10-26,5525,5585,5326,5538,137429,464794.0,19778476.0
2016-10-27,5538,6185,5502,6163,223401,517207.0,19778476.0
2016-10-28,6103,6162,5915,6069,113561,509296.0,19778476.0
2016-10-31,6056,6056,5868,5962,110988,500395.0,19778476.0
2016-11-01,5891,5985,5820,5951,74973,499407.0,19778476.0
2016-11-02,5868,5950,5643,5774,93812,484573.0,19778476.0
2016-11-03,5632,5820,5620,5727,93117,480617.0,19778476.0
2016-11-04,5761,6115,5573,6069,174382,509296.0,19778476.0
2016-11-07,6056,6162,5938,6092,114188,511274.0,19778476.0
2016-11-08,6020,6080,5938,5986,135323,502373.0,19778476.0
2016-11-09,6009,6009,5502,5880,228592,493473.0,19778476.0
2016-11-10,5879,6198,5879,6116,172731,513251.0,19778476.0
2016-11-11,6198,6198,5984,6104,71812,512263.0,19778476.0
2016-11-14,6080,6091,5915,6033,70416,506329.0,19778476.0
2016-11-15,6009,6009,5844,5962,69812,500395.0,19778476.0
2016-11-16,5950,5985,5714,5715,197595,479628.0,19778476.0
2016-11-17,5643,5855,5502,5833,236122,489517.0,19778476.0
2016-11-18,5785,5797,5643,5774,82390,484573.0,19778476.0
2016-11-21,5714,5772,5573,5645,84674,473695.0,19778476.0
2016-11-22,5643,5667,5561,5621,142306,471717.0,19778476.0
2016-11-23,5561,5643,5549,5621,42574,471717.0,19778476.0
2016-11-24,5608,5631,5396,5609,144714,470728.0,19778476.0
2016-11-25,5585,5608,5467,5609,226898,470728.0,19778476.0
2016-11-28,5561,5608,5491,5585,45819,468750.0,19778476.0
2016-11-29,5561,5620,5538,5585,29514,468750.0,19778476.0
2016-11-30,5596,5643,5537,5574,39907,467761.0,19778476.0
2016-12-01,5573,5596,5491,5574,51132,467761.0,19778476.0
2016-12-02,5596,5620,5538,5538,107774,464794.0,19778476.0
2016-12-05,5420,5455,5278,5444,127750,456883.0,19778476.0
2016-12-06,5443,5478,4996,4996,288728,419304.0,19778476.0
2016-12-07,3499,3829,3499,3500,9103661,293710.0,19778476.0
2016-12-08,3452,3912,3452,3665,13098794,307555.0,19778476.0
2016-12-09,3687,3770,3534,3582,2556772,300633.0,19778476.0
2016-12-12,3629,3629,3464,3582,1907159,300633.0,19778476.0
2016-12-13,3593,3734,3534,3700,2143618,310522.0,19778476.0
2016-12-14,3723,3723,3640,3665,1004682,307555.0,19778476.0
2016-12-15,3629,3711,3605,3700,852230,310522.0,19778476.0
2016-12-16,3711,3711,3629,3629,633517,304589.0,19778476.0
2016-12-19,3629,3664,3593,3642,566875,305577.0,19778476.0
2016-12-20,3640,3664,3287,3359,1850283,281843.0,19778476.0
2016-12-21,3428,3475,3205,3453,1643350,289755.0,19778476.0
2016-12-22,3464,3475,3370,3370,525281,282832.0,19778476.0
2016-12-23,3404,3557,3404,3477,1113720,291733.0,19778476.0
2016-12-26,3522,3557,3428,3429,604846,287777.0,19778476.0
2016-12-27,3428,3463,3381,3382,527191,283821.0,19778476.0
2016-12-28,3417,3511,3381,3417,612067,286788.0,19778476.0
2016-12-29,3569,3569,3417,3441,881877,288766.0,19778476.0
2017-01-02,3452,3475,3322,3335,448486,279865.0,19778476.0
2017-01-03,3334,3417,3322,3382,579707,283821.0,19778476.0
2017-01-04,3417,3452,3334,3370,480276,282832.0,19778476.0
2017-01-05,3393,3404,3299,3323,504848,278877.0,19778476.0
2017-01-06,3322,3546,3310,3524,1263123,295688.0,19778476.0
2017-01-09,3605,3734,3569,3665,1675647,307555.0,19778476.0
2017-01-10,3676,3687,3569,3606,603188,302611.0,19778476.0
2017-01-11,3640,3664,3487,3535,684649,296677.0,19778476.0
2017-01-12,3534,3557,3463,3477,437586,291733.0,19778476.0
2017-01-13,3487,3569,3464,3500,293610,293710.0,19778476.0
2017-01-16,3534,3582,3475,3488,346519,292721.0,19778476.0
2017-01-17,3499,3522,3440,3453,255509,289755.0,19778476.0
2017-01-18,3464,3522,3440,3488,404422,292721.0,19778476.0
2017-01-19,3534,3582,3452,3464,432128,290744.0,19778476.0
2017-01-20,3534,3569,3452,3464,684317,290744.0,19778476.0
2017-01-23,3440,3463,3192,3194,1086654,267998.0,19778476.0
2017-01-24,3192,3287,2910,2993,1429575,251187.0,19778476.0
2017-01-25,2992,3098,2980,3017,453389,253164.0,19778476.0
2017-01-26,3040,3122,3040,3064,343781,257120.0,19778476.0
2017-01-31,3087,3098,2969,2982,250960,250198.0,19778476.0
2017-02-01,2992,3098,2945,3099,339964,260087.0,19778476.0
2017-02-02,3098,3098,3016,3040,265954,255142.0,19778476.0
2017-02-03,3027,3051,2827,2852,616019,239320.0,19778476.0
2017-02-06,2862,2886,2663,2793,922568,234375.0,19778476.0
2017-02-07,2815,2815,2650,2699,502181,226464.0,19778476.0
2017-02-08,2721,2745,2615,2687,463215,225475.0,19778476.0
2017-02-09,2710,2827,2663,2804,431136,235364.0,19778476.0
2017-02-10,2804,2804,2674,2734,341111,229430.0,19778476.0
2017-02-13,2733,2733,2663,2710,220341,227452.0,19778476.0
2017-02-14,2721,2922,2710,2804,583385,235364.0,19778476.0
2017-02-15,2792,2969,2768,2887,532516,242286.0,19778476.0
2017-02-16,2910,2933,2839,2922,236226,245253.0,19778476.0
2017-02-17,2933,3122,2910,3064,810259,257120.0,19778476.0
2017-02-20,3086,3169,3074,3147,493707,264043.0,19778476.0
2017-02-21,3134,3169,3063,3134,384573,263054.0,19778476.0
2017-02-22,3145,3169,3074,3134,244945,263054.0,19778476.0
2017-02-23,3122,3274,3122,3194,464824,267998.0,19778476.0
2017-02-24,3227,3263,3145,3170,307304,266021.0,19778476.0
2017-02-27,3145,3157,3027,3076,295463,258109.0,19778476.0
2017-02-28,3074,3239,3027,3229,540076,270965.0,19778476.0
2017-03-02,3263,3275,3181,3229,350622,270965.0,19778476.0
2017-03-03,3227,3227,3087,3170,352916,266021.0,19778476.0
2017-03-06,3192,3346,3157,3299,469482,276899.0,19778476.0
2017-03-07,3310,3558,3310,3500,956514,293710.0,19778476.0
2017-03-08,3522,3546,3440,3488,277480,292721.0,19778476.0
2017-03-09,3487,3605,3452,3477,409895,291733.0,19778476.0
2017-03-10,3487,3534,3370,3500,288018,293710.0,19778476.0
2017-03-13,3522,3569,3475,3500,224120,293710.0,19778476.0
2017-03-14,3499,3510,3393,3406,236000,285799.0,19778476.0
2017-03-15,3417,3499,3263,3288,427578,275910.0,19778476.0
2017-03-16,3322,3346,3181,3323,430787,278877.0,19778476.0
2017-03-17,3321,3346,3192,3217,258726,278854.0,20428882.0
2017-03-20,3216,3216,3098,3123,198210,270683.0,20428882.0
2017-03-21,3145,3239,3122,3158,156761,273747.0,20428882.0
2017-03-22,3134,3346,3134,3323,320817,288047.0,20428882.0
2017-03-23,3346,3346,3157,3170,285172,274768.0,20428882.0
2017-03-24,3181,3205,3145,3205,91311,277833.0,20428882.0
2017-03-27,3205,3216,3134,3147,105697,272726.0,20428882.0
2017-03-28,3134,3157,3087,3134,166272,271704.0,20428882.0
2017-03-29,3145,3145,3063,3064,169885,265575.0,20428882.0
2017-03-30,3063,3098,3027,3087,144582,267618.0,20428882.0
2017-03-31,3063,3145,3051,3147,117148,272726.0,20428882.0
2017-04-03,3157,3205,3098,3123,125495,270683.0,20428882.0
2017-04-04,3122,3169,3110,3123,178907,270683.0,20428882.0
2017-04-05,3110,3205,3110,3205,229947,277833.0,20428882.0
2017-04-06,3205,3205,3122,3147,149027,272726.0,20428882.0
2017-04-07,3133,3321,3098,3312,408842,287026.0,20428882.0
2017-04-10,3322,3393,3263,3288,495242,284983.0,20428882.0
2017-04-11,3310,3310,3205,3252,262200,281919.0,20428882.0
2017-04-12,3239,3252,3192,3229,146038,279876.0,20428882.0
2017-04-13,3216,3322,3205,3323,270596,288047.0,20428882.0
2017-04-14,3322,3334,3252,3252,215336,281919.0,20428882.0
2017-04-17,3274,3428,3239,3429,566666,297240.0,20428882.0
2017-04-18,3428,3475,3370,3441,320606,298262.0,20428882.0
2017-04-19,3416,3640,3404,3594,1045326,311540.0,20428882.0
2017-04-20,3617,3617,3534,3571,364781,309498.0,20428882.0
2017-04-21,3558,3558,3428,3441,450859,298262.0,20428882.0
2017-04-24,3452,3511,3381,3441,267209,298262.0,20428882.0
2017-04-25,3464,3475,3417,3464,177843,300305.0,20428882.0
2017-04-26,3475,3499,3370,3406,294285,295197.0,20428882.0
2017-04-27,3404,3452,3357,3359,248236,291112.0,20428882.0
2017-04-28,3393,3393,3263,3288,300499,284983.0,20428882.0
2017-05-02,3287,3370,3287,3323,116492,288047.0,20428882.0
2017-05-04,3334,3381,3252,3288,277231,284983.0,20428882.0
2017-05-08,3321,3452,3287,3453,385627,299283.0,20428882.0
2017-05-10,3475,3475,3370,3394,235763,294176.0,20428882.0
2017-05-11,3404,3428,3370,3406,245192,295197.0,20428882.0
2017-05-12,3404,3404,3274,3288,337776,284983.0,20428882.0
2017-05-15,3357,3370,3275,3299,216290,286004.0,20428882.0
2017-05-16,3322,3322,3252,3276,269029,283961.0,20428882.0
2017-05-17,3275,3287,3169,3170,318218,274768.0,20428882.0
2017-05-18,3110,3181,3098,3170,178637,274768.0,20428882.0
2017-05-19,3169,3227,3133,3217,131953,278854.0,20428882.0
2017-05-22,3216,3239,3169,3205,112971,277833.0,20428882.0
2017-05-23,3228,3228,3134,3158,184832,273747.0,20428882.0
2017-05-24,3157,3216,3145,3170,151597,274768.0,20428882.0
2017-05-25,3169,3205,3122,3158,172632,273747.0,20428882.0
2017-05-26,3169,3287,3157,3252,220247,281919.0,20428882.0
2017-05-29,3287,3287,3192,3205,161220,277833.0,20428882.0
2017-05-30,3181,3239,3169,3205,172153,277833.0,20428882.0
2017-05-31,3216,3299,3192,3217,367372,278854.0,20428882.0
2017-06-01,3252,3499,3239,3488,1253958,302347.0,20428882.0
2017-06-02,3546,3558,3452,3488,769835,302347.0,20428882.0
