아이씨디(040910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-22,13500,14200,13350,14050,398933,231132.0,16450664.0
2016-09-23,14000,14300,13850,13900,193861,228664.0,16450664.0
2016-09-26,13850,13900,13350,13400,253820,220439.0,16450664.0
2016-09-27,13200,13850,12800,13550,335159,222906.0,16450664.0
2016-09-28,13550,14150,13550,13750,335459,226197.0,16450664.0
2016-09-29,13750,14150,13700,13950,269916,229487.0,16450664.0
2016-09-30,13800,15450,13750,15200,1267072,250050.0,16450664.0
2016-10-04,15250,15900,15200,15650,817111,257453.0,16450664.0
2016-10-05,15650,16350,15350,16100,578100,264856.0,16450664.0
2016-10-06,16100,16200,15750,16100,378556,264856.0,16450664.0
2016-10-07,16200,16650,15850,16350,594538,268968.0,16450664.0
2016-10-10,16250,16450,15500,15800,527013,259920.0,16450664.0
2016-10-11,15600,16000,15250,15250,512032,250873.0,16450664.0
2016-10-12,15200,15700,15100,15400,329683,253340.0,16450664.0
2016-10-13,15300,15400,14350,14650,626444,241002.0,16450664.0
2016-10-14,14850,15450,14700,15350,375069,252518.0,16450664.0
2016-10-17,15350,15700,15100,15500,300143,254985.0,16450664.0
2016-10-18,15500,15800,15300,15600,217636,256630.0,16450664.0
2016-10-19,15700,15900,15200,15250,339140,250873.0,16450664.0
2016-10-20,15200,15400,14800,15100,315306,248405.0,16450664.0
2016-10-21,15100,15550,15050,15300,329385,251695.0,16450664.0
2016-10-24,15300,15450,14600,14800,232853,243470.0,16450664.0
2016-10-25,14800,14900,14050,14600,194150,240180.0,16450664.0
2016-10-26,14600,14850,14200,14700,229955,241825.0,16450664.0
2016-10-27,14850,15450,14750,15400,311798,253340.0,16450664.0
2016-10-28,15450,15750,15150,15350,175852,252518.0,16450664.0
2016-10-31,15350,15500,14900,15450,304640,254163.0,16450664.0
2016-11-01,15450,15600,15050,15500,120347,254985.0,16450664.0
2016-11-02,15250,15450,14650,14700,263186,241825.0,16450664.0
2016-11-03,14700,15150,14600,15000,175237,246760.0,16450664.0
2016-11-04,15000,15200,14800,15000,67014,246760.0,16450664.0
2016-11-07,15000,15650,14950,15500,246250,254985.0,16450664.0
2016-11-08,15550,15750,15350,15550,180702,255808.0,16450664.0
2016-11-09,15700,16100,14300,15100,960642,248405.0,16450664.0
2016-11-10,15550,15800,15050,15200,301426,250050.0,16450664.0
2016-11-11,15200,15250,14700,14900,119897,245115.0,16450664.0
2016-11-14,14900,15050,14750,14850,62589,244292.0,16450664.0
2016-11-15,14850,15200,14650,14800,203203,243470.0,16450664.0
2016-11-16,14800,15300,14700,15150,218749,249228.0,16450664.0
2016-11-17,15150,15250,14900,15150,140744,249228.0,16450664.0
2016-11-18,15150,15500,14950,14950,149029,245937.0,16450664.0
2016-11-21,14950,15150,14550,14750,162392,242647.0,16450664.0
2016-11-22,14700,14950,14450,14750,129335,242647.0,16450664.0
2016-11-23,14750,15000,14200,14500,259143,238535.0,16450664.0
2016-11-24,14350,14600,13950,14450,226181,237712.0,16450664.0
2016-11-25,14450,14800,14250,14450,118425,237712.0,16450664.0
2016-11-28,14550,15300,14550,15150,585902,249228.0,16450664.0
2016-11-29,15000,15650,15000,15600,339088,256630.0,16450664.0
2016-11-30,15500,15550,14750,14900,509637,245115.0,16450664.0
2016-12-01,14950,15050,14700,14700,153821,241825.0,16450664.0
2016-12-02,14550,14550,14050,14050,217619,231132.0,16450664.0
2016-12-05,13950,14150,13650,13800,180272,227019.0,16450664.0
2016-12-06,14150,14200,13900,14000,89198,230309.0,16450664.0
2016-12-07,14100,14200,13750,14100,120477,231954.0,16450664.0
2016-12-08,14100,14300,13800,14150,218191,232777.0,16450664.0
2016-12-09,14150,14300,14000,14000,114693,230309.0,16450664.0
2016-12-12,14100,14700,14100,14700,227675,241825.0,16450664.0
2016-12-13,14600,15300,14500,15150,311769,249228.0,16450664.0
2016-12-14,15300,15350,14900,15200,235254,250050.0,16450664.0
2016-12-15,15000,16900,15000,16900,1831230,278016.0,16450664.0
2016-12-16,16850,17150,16600,17150,561996,282129.0,16450664.0
2016-12-19,16950,17250,16800,16800,312790,276371.0,16450664.0
2016-12-20,16800,17000,16500,16500,348381,271436.0,16450664.0
2016-12-21,16550,17400,16350,17000,616337,279661.0,16450664.0
2016-12-22,16900,17350,16800,16900,395567,278016.0,16450664.0
2016-12-23,17000,17100,16600,16900,246815,278016.0,16450664.0
2016-12-26,16800,17000,16500,16500,215907,271436.0,16450664.0
2016-12-27,16500,17450,16450,17350,595016,285419.0,16450664.0
2016-12-28,17300,17600,17050,17300,246393,284596.0,16450664.0
2016-12-29,17050,18000,17000,17950,346982,295289.0,16450664.0
2017-01-02,17950,18050,17500,17750,321464,291999.0,16450664.0
2017-01-03,17800,17850,16950,17000,353141,279661.0,16450664.0
2017-01-04,17050,17150,16300,16650,473838,273904.0,16450664.0
2017-01-05,16650,16850,16350,16600,338111,273081.0,16450664.0
2017-01-06,16700,16900,16250,16300,371682,268146.0,16450664.0
2017-01-09,16300,16600,16000,16350,235465,268968.0,16450664.0
2017-01-10,16400,16400,15950,16200,216514,266501.0,16450664.0
2017-01-11,16200,16700,16050,16250,332855,267323.0,16450664.0
2017-01-12,16250,16400,15700,15950,313161,262388.0,16450664.0
2017-01-13,15950,16450,15850,16000,260886,263211.0,16450664.0
2017-01-16,15900,15900,15050,15350,526614,252518.0,16450664.0
2017-01-17,15200,15600,15200,15400,273021,253340.0,16450664.0
2017-01-18,15600,16700,15400,16500,926145,271436.0,16450664.0
2017-01-19,16550,16950,16400,16500,311264,271436.0,16450664.0
2017-01-20,16550,16850,16300,16700,354616,274726.0,16450664.0
2017-01-23,16700,17150,16550,16850,316963,277194.0,16450664.0
2017-01-24,16850,16900,16450,16600,159306,273081.0,16450664.0
2017-01-25,16650,16800,16150,16550,295649,272258.0,16450664.0
2017-01-26,16750,17350,16500,17300,682430,284596.0,16450664.0
2017-01-31,17200,17400,17000,17200,224190,282951.0,16450664.0
2017-02-01,17250,17250,16800,17050,253264,280484.0,16450664.0
2017-02-02,17150,17350,15750,15800,1052310,259920.0,16450664.0
2017-02-03,15800,16100,15450,16050,329576,264033.0,16450664.0
2017-02-06,16100,16100,15150,15200,531276,250050.0,16450664.0
2017-02-07,15200,15400,14300,14550,516305,239357.0,16450664.0
2017-02-08,14650,15000,14450,14850,372798,244292.0,16450664.0
2017-02-09,14850,14950,14500,14750,218844,242647.0,16450664.0
2017-02-10,14850,15000,14500,14550,195473,239357.0,16450664.0
2017-02-13,14550,14650,13850,14500,338043,238535.0,16450664.0
2017-02-14,14550,14550,13900,14300,230766,235244.0,16450664.0
2017-02-15,14300,14400,14050,14150,174352,232777.0,16450664.0
2017-02-16,14200,15100,14150,14950,427581,245937.0,16450664.0
2017-02-17,14900,15450,14700,15350,393385,252518.0,16450664.0
2017-02-20,15250,15650,15050,15250,276603,250873.0,16450664.0
2017-02-21,15200,15350,14800,15200,177701,250050.0,16450664.0
2017-02-22,15250,15250,14900,14900,152068,245115.0,16450664.0
2017-02-23,14750,14900,14100,14200,338565,233599.0,16450664.0
2017-02-24,14100,14400,14000,14000,170956,230309.0,16450664.0
2017-02-27,13950,14450,13750,14350,148839,236067.0,16450664.0
2017-02-28,14400,14600,14100,14250,88288,234422.0,16450664.0
2017-03-02,14300,14300,13900,14100,89899,231954.0,16450664.0
2017-03-03,14000,14200,13600,13800,155618,227019.0,16450664.0
2017-03-06,13600,14500,13600,14450,153222,237712.0,16450664.0
2017-03-07,14300,14500,14200,14350,82991,236067.0,16450664.0
2017-03-08,14350,14850,14350,14700,209808,241825.0,16450664.0
2017-03-09,14850,15050,14650,14750,168361,242647.0,16450664.0
2017-03-10,14650,15200,14600,15200,213159,250050.0,16450664.0
2017-03-13,15300,15350,15050,15150,89616,249228.0,16450664.0
2017-03-14,15150,15150,14500,14600,297146,240180.0,16450664.0
2017-03-15,14700,14850,14350,14350,132384,236067.0,16450664.0
2017-03-16,14500,14800,14300,14450,139964,237712.0,16450664.0
2017-03-17,14450,14500,14050,14200,334557,234309.0,16500664.0
2017-03-20,14400,14650,14300,14300,131353,235959.0,16500664.0
2017-03-21,14350,14550,14100,14250,141365,235134.0,16500664.0
2017-03-22,14200,14300,13850,14150,291098,233484.0,16500664.0
2017-03-23,14150,14400,14050,14350,175330,236785.0,16500664.0
2017-03-24,14300,14650,14100,14600,143614,240910.0,16500664.0
2017-03-27,14500,14800,14450,14550,127486,240085.0,16500664.0
2017-03-28,14550,15050,14400,14950,177073,246685.0,16500664.0
2017-03-29,15000,15200,14850,15050,129854,248335.0,16500664.0
2017-03-30,15200,15200,14650,14850,91716,245035.0,16500664.0
2017-03-31,14850,15000,14650,14800,90909,244210.0,16500664.0
2017-04-03,15000,15100,14750,15100,131613,249160.0,16500664.0
2017-04-04,15100,15150,14850,15100,158499,249160.0,16500664.0
2017-04-05,15100,15850,15100,15450,403924,254935.0,16500664.0
2017-04-06,15600,15650,15350,15350,131958,253285.0,16500664.0
2017-04-07,15500,15500,14950,15150,145181,249985.0,16500664.0
2017-04-10,15200,15200,14350,14400,219879,237610.0,16500664.0
2017-04-11,14500,14800,14150,14350,196908,236785.0,16500664.0
2017-04-12,14300,14750,14200,14700,196932,242560.0,16500664.0
2017-04-13,14750,14800,14500,14550,75975,240085.0,16500664.0
2017-04-14,14550,14800,14500,14550,87820,240085.0,16500664.0
2017-04-17,14600,15300,14600,15250,259694,251635.0,16500664.0
2017-04-18,15350,15750,15050,15700,393418,259060.0,16500664.0
2017-04-19,15750,15800,15500,15600,199538,257410.0,16500664.0
2017-04-20,15600,15650,15100,15200,212845,250810.0,16500664.0
2017-04-21,15400,15900,15200,15750,282959,259885.0,16500664.0
2017-04-24,15800,15850,15350,15600,201338,257410.0,16500664.0
2017-04-25,15600,15700,15400,15600,127034,257410.0,16500664.0
2017-04-26,15650,15650,15050,15200,426032,250810.0,16500664.0
2017-04-27,15350,15650,15200,15350,255541,253285.0,16500664.0
2017-04-28,15400,16400,15400,16150,1361300,266486.0,16500664.0
2017-05-02,16250,16550,16050,16200,732350,267311.0,16500664.0
2017-05-04,16350,16450,16100,16450,291063,271436.0,16500664.0
2017-05-08,16450,16550,16150,16450,292293,271436.0,16500664.0
2017-05-10,16550,16550,16000,16000,297321,264011.0,16500664.0
2017-05-11,16200,16750,16150,16750,840229,276386.0,16500664.0
2017-05-12,16750,16900,16150,16300,397869,268961.0,16500664.0
2017-05-15,16350,16350,15800,16300,315885,268961.0,16500664.0
2017-05-16,16250,16300,15100,15200,697155,250810.0,16500664.0
2017-05-17,15300,15350,14700,14850,538671,245035.0,16500664.0
2017-05-18,14600,15500,14550,15450,564847,254935.0,16500664.0
2017-05-19,15450,15850,15300,15700,270992,259060.0,16500664.0
2017-05-22,15700,15700,15150,15200,287703,250810.0,16500664.0
2017-05-23,15150,15250,14750,14900,319621,245860.0,16500664.0
2017-05-24,15000,15200,14800,14950,229370,246685.0,16500664.0
2017-05-25,14900,15100,14550,14750,303647,243385.0,16500664.0
2017-05-26,14800,15100,14500,15100,262029,249160.0,16500664.0
2017-05-29,15150,15250,14900,15150,212267,249985.0,16500664.0
2017-05-30,15200,15600,15100,15300,258837,252460.0,16500664.0
2017-05-31,15450,15750,15250,15500,248543,255760.0,16500664.0
2017-06-01,15500,15600,15100,15300,153444,252460.0,16500664.0
2017-06-02,15350,15400,15100,15250,143632,251635.0,16500664.0
2017-06-05,15450,15950,15400,15500,375027,255760.0,16500664.0
2017-06-07,15500,15700,15150,15550,228084,256585.0,16500664.0
2017-06-08,15750,15950,15600,15700,328224,259060.0,16500664.0
2017-06-09,15700,15700,15250,15550,272040,256585.0,16500664.0
2017-06-12,15250,15400,14850,14950,283677,246685.0,16500664.0
2017-06-13,15000,15200,14800,14800,241660,244210.0,16500664.0
2017-06-14,15000,15100,14800,14800,161277,244210.0,16500664.0
2017-06-15,14800,14800,14450,14650,195859,241735.0,16500664.0
2017-06-16,14600,14850,14450,14750,223205,243385.0,16500664.0
2017-06-19,14650,14950,14500,14800,197473,244210.0,16500664.0
2017-06-20,14950,14950,14250,14250,279831,235134.0,16500664.0
2017-06-21,14100,14150,13750,13850,254707,228534.0,16500664.0
2017-06-22,13950,14300,13800,13850,189505,228534.0,16500664.0
2017-06-23,13800,14150,13800,14100,104153,232659.0,16500664.0
2017-06-26,14000,14300,13950,14000,139001,231009.0,16500664.0
2017-06-27,14000,14100,13600,13900,224911,229359.0,16500664.0
2017-06-28,13900,14350,13850,14100,205186,232659.0,16500664.0
2017-06-29,14450,14450,13850,14000,120188,231009.0,16500664.0
2017-06-30,13900,14200,13850,14100,55169,232659.0,16500664.0
2017-07-03,14100,14600,14050,14150,217423,233484.0,16500664.0
2017-07-04,14250,14300,13750,13800,149845,227709.0,16500664.0
2017-07-05,13850,14250,13850,13900,165291,229359.0,16500664.0
2017-07-06,14000,14150,13900,14150,84547,233484.0,16500664.0
2017-07-07,14100,14200,13850,13900,154929,229359.0,16500664.0
2017-07-10,14050,14150,13750,14000,132241,231009.0,16500664.0
2017-07-11,14000,14300,13900,14050,128596,231834.0,16500664.0
2017-07-12,14200,14500,14050,14300,152617,235959.0,16500664.0
2017-07-13,14500,14900,14250,14800,297397,244210.0,16500664.0
2017-07-14,14800,15150,14650,14800,266824,244210.0,16500664.0
2017-07-17,14900,15150,14650,14950,203489,246685.0,16500664.0
2017-07-18,14850,14900,14450,14900,164669,245860.0,16500664.0
2017-07-19,14800,15300,14750,15300,391376,252460.0,16500664.0
2017-07-20,15600,15750,15250,15300,394908,252460.0,16500664.0
2017-07-21,15300,15450,15050,15400,158541,254110.0,16500664.0
2017-07-24,15300,15600,15250,15450,187249,254935.0,16500664.0
2017-07-25,15300,15500,14400,14600,433027,240910.0,16500664.0
2017-07-26,14700,14750,14150,14300,165869,235959.0,16500664.0
2017-07-27,14400,14700,14150,14200,171017,234309.0,16500664.0
2017-07-28,14200,14300,13800,13900,157165,229359.0,16500664.0
2017-07-31,13650,14400,13650,14350,112379,236785.0,16500664.0
2017-08-01,14250,14350,14000,14000,122341,231009.0,16500664.0
2017-08-02,14000,14200,14000,14100,73907,232659.0,16500664.0
2017-08-03,14100,14100,13000,13400,300775,221109.0,16500664.0
2017-08-04,13400,13600,13150,13550,80606,223584.0,16500664.0
2017-08-07,13500,13700,13450,13550,70418,223584.0,16500664.0
2017-08-08,13600,13750,13300,13300,130905,219459.0,16500664.0
2017-08-09,13100,13400,12600,12600,282688,207908.0,16500664.0
2017-08-10,12500,12850,12350,12700,189818,209558.0,16500664.0
2017-08-11,12350,12650,12300,12450,107903,205433.0,16500664.0
2017-08-14,12600,13100,12600,13000,110398,214509.0,16500664.0
2017-08-16,13100,13200,12500,12650,282211,208733.0,16500664.0
2017-08-17,12750,13000,12650,12950,116960,213684.0,16500664.0
2017-08-18,12800,13300,12750,13250,104764,218634.0,16500664.0
2017-08-21,13250,13450,13150,13250,88808,218634.0,16500664.0
2017-08-22,13250,13300,12900,12900,87088,212859.0,16500664.0
2017-08-23,13100,13400,13050,13150,119374,216984.0,16500664.0
2017-08-24,13150,13400,13150,13200,72255,217809.0,16500664.0
2017-08-25,13300,13400,13200,13350,60035,220284.0,16500664.0
2017-08-28,13400,13500,13000,13300,99262,219459.0,16500664.0
2017-08-29,13100,13300,12950,13300,134291,219459.0,16500664.0
2017-08-30,13300,13350,13100,13150,58862,216984.0,16500664.0
2017-08-31,13200,13250,13050,13050,59790,215334.0,16500664.0
2017-09-01,13150,13450,13150,13300,78251,219459.0,16500664.0
2017-09-04,12800,13050,12750,12850,96812,212034.0,16500664.0
2017-09-05,13000,13050,12750,12850,68600,212034.0,16500664.0
2017-09-06,12850,13050,12850,12950,53235,213684.0,16500664.0
2017-09-07,12950,13100,12800,12800,88591,211208.0,16500664.0
2017-09-08,12850,12900,12450,12500,162687,206258.0,16500664.0
2017-09-11,12550,12900,12450,12550,130162,207083.0,16500664.0
2017-09-12,12550,12800,12450,12500,156616,206258.0,16500664.0
2017-09-13,12550,13500,12500,13250,366811,218634.0,16500664.0
2017-09-14,13350,13700,13250,13700,223025,226059.0,16500664.0
2017-09-15,13700,13700,13100,13300,207322,219459.0,16500664.0
2017-09-18,13400,13600,13150,13600,102055,224409.0,16500664.0
2017-09-19,13650,14250,13550,14100,496459,232659.0,16500664.0
2017-09-20,14150,14300,13600,13600,222036,224409.0,16500664.0
2017-09-21,13600,13750,13000,13150,121843,216984.0,16500664.0
2017-09-22,13100,13300,12850,13050,92036,215334.0,16500664.0
2017-09-25,12850,13200,12750,12750,113213,210383.0,16500664.0
2017-09-26,12650,13750,12650,13150,238043,216984.0,16500664.0
2017-09-27,13300,14050,13200,14000,212804,231009.0,16500664.0
2017-09-28,14350,14350,13850,14150,222117,233484.0,16500664.0
2017-09-29,14200,14350,13850,14150,149138,233484.0,16500664.0
2017-10-10,14250,14250,13600,13600,165867,224409.0,16500664.0
2017-10-11,13800,13950,13600,13900,73751,229359.0,16500664.0
2017-10-12,13800,14250,13800,14200,141151,234309.0,16500664.0
2017-10-13,14250,14250,13550,13650,141930,225234.0,16500664.0
2017-10-16,13800,14100,13500,13900,149618,229359.0,16500664.0
2017-10-17,13950,14450,13900,14350,251937,236785.0,16500664.0
2017-10-18,14500,14550,14000,14300,181718,235959.0,16500664.0
2017-10-19,14300,14700,14200,14350,165524,236785.0,16500664.0
2017-10-20,14350,14550,14100,14300,93819,235959.0,16500664.0
2017-10-23,14300,14500,14150,14200,95286,234309.0,16500664.0
2017-10-24,14150,15100,14150,15050,501132,248335.0,16500664.0
2017-10-25,15150,15350,14800,15100,162405,249160.0,16500664.0
2017-10-26,15200,15250,14450,14550,268880,240085.0,16500664.0
2017-10-27,14550,15050,14550,15000,177623,247510.0,16500664.0
2017-10-30,15200,15200,14750,14900,106238,245860.0,16500664.0
2017-10-31,14950,15150,14750,15050,111768,248335.0,16500664.0
2017-11-01,15000,15100,14800,15100,134080,249160.0,16500664.0
2017-11-02,15150,15200,14800,14850,103617,245035.0,16500664.0
2017-11-03,14800,14850,14550,14600,105734,240910.0,16500664.0
2017-11-06,14600,14850,14500,14700,55380,242560.0,16500664.0
2017-11-07,15000,15050,14850,15000,120815,247510.0,16500664.0
2017-11-08,15000,15000,14850,14850,65237,245035.0,16500664.0
2017-11-09,15400,15750,15050,15700,546717,259060.0,16500664.0
2017-11-10,15550,16650,15550,16550,556739,273086.0,16500664.0
2017-11-13,16600,16900,16300,16700,265443,275561.0,16500664.0
2017-11-14,16700,16800,16050,16250,278506,268136.0,16500664.0
2017-11-15,16400,16600,15600,15950,324609,263186.0,16500664.0
2017-11-16,16150,16550,16050,16500,323966,272261.0,16500664.0
2017-11-17,16600,16600,15750,15850,253349,261536.0,16500664.0
2017-11-20,15700,15850,15300,15800,306110,260710.0,16500664.0
2017-11-21,15850,16100,15450,15950,160464,263186.0,16500664.0
2017-11-22,16050,16400,15900,16200,456772,267311.0,16500664.0
2017-11-23,16200,16200,15650,15850,166376,261536.0,16500664.0
2017-11-24,15750,16050,15300,15300,543130,252460.0,16500664.0
2017-11-27,15450,15450,14600,14800,450560,244210.0,16500664.0
2017-11-28,14900,14900,14450,14650,200272,241735.0,16500664.0
2017-11-29,14700,14900,14350,14600,281250,240910.0,16500664.0
2017-11-30,14400,14550,14050,14300,181451,235959.0,16500664.0
2017-12-01,14350,14950,14200,14850,349230,245035.0,16500664.0
2017-12-04,14950,15050,14100,14550,601078,240085.0,16500664.0
2017-12-05,14450,14600,14250,14500,115739,239260.0,16500664.0
2017-12-06,14550,14600,14300,14300,139481,235959.0,16500664.0
2017-12-07,14400,14400,13500,13900,232407,229359.0,16500664.0
2017-12-08,13900,14150,13100,13500,545510,222759.0,16500664.0
2017-12-11,13500,13750,13350,13750,472024,226884.0,16500664.0
2017-12-12,13800,13850,13100,13600,413189,224409.0,16500664.0
2017-12-13,13700,13950,13450,13550,611614,223584.0,16500664.0
2017-12-14,13550,13800,13450,13550,332800,223584.0,16500664.0
2017-12-15,13550,13550,13100,13250,234317,218634.0,16500664.0
2017-12-18,13400,13500,13250,13300,146185,219459.0,16500664.0
2017-12-19,13350,13350,12600,13000,294214,216404.0,16646497.0
2017-12-20,12950,13200,12700,12850,107716,213907.0,16646497.0
2017-12-21,12850,13050,12650,12800,266080,213075.0,16646497.0
2017-12-22,12700,13300,12700,13000,303578,216404.0,16646497.0
2017-12-26,13100,13200,12950,13000,237887,216404.0,16646497.0
2017-12-27,13200,13550,13050,13300,175218,221398.0,16646497.0
2017-12-28,13600,13850,13450,13750,228175,228889.0,16646497.0
2018-01-02,13950,14300,13700,13750,357986,228889.0,16646497.0
2018-01-03,13750,14000,13450,13700,202241,228057.0,16646497.0
2018-01-04,13800,13850,13300,13300,253190,221398.0,16646497.0
2018-01-05,13300,13500,13100,13300,148406,221398.0,16646497.0
2018-01-08,13150,13300,12850,13000,259319,216404.0,16646497.0
2018-01-09,13000,13450,12850,13250,150450,220566.0,16646497.0
2018-01-10,13250,13300,12900,12950,178437,215572.0,16646497.0
2018-01-11,13000,13150,12850,12900,124550,214740.0,16646497.0
2018-01-12,12900,13000,12400,12550,338474,208914.0,16646497.0
2018-01-15,12550,12850,12450,12800,100197,213075.0,16646497.0
2018-01-16,12800,13200,12550,13200,202241,219734.0,16646497.0
2018-01-17,13200,13200,12900,13050,117300,217237.0,16646497.0
2018-01-18,13200,13450,13000,13150,191175,218901.0,16646497.0
2018-01-19,13150,13250,12850,12950,112114,215572.0,16646497.0
2018-01-22,12850,12950,12600,12600,179671,209746.0,16646497.0
2018-01-23,12700,12950,12650,12800,112270,213075.0,16646497.0
2018-01-24,12950,13200,12750,13050,141056,217237.0,16646497.0
2018-01-25,13000,13150,12850,13100,144489,218069.0,16646497.0
2018-01-26,13100,13450,13100,13150,155270,218901.0,16646497.0
2018-01-29,13400,13650,13300,13450,256517,223895.0,16646497.0
2018-01-30,13450,13450,13000,13050,202690,217237.0,16646497.0
2018-01-31,12950,13250,12900,13000,133530,216404.0,16646497.0
2018-02-01,13000,13100,12800,13000,139985,216404.0,16646497.0
2018-02-02,13000,13000,12550,12600,322957,209746.0,16646497.0
2018-02-05,12300,12300,11900,11900,359015,198093.0,16646497.0
2018-02-06,11200,11900,11200,11700,277319,194764.0,16646497.0
2018-02-07,11900,12150,11850,11850,192371,197261.0,16646497.0
2018-02-08,11900,12250,11900,12150,94881,202255.0,16646497.0
2018-02-09,11800,12050,11650,11950,70059,198926.0,16646497.0
2018-02-12,11950,12100,11650,11700,110965,194764.0,16646497.0
2018-02-13,11800,11900,11450,11500,132705,191435.0,16646497.0
2018-02-14,11500,11850,11400,11800,113374,196429.0,16646497.0
2018-02-19,11900,11950,11650,11800,73571,196429.0,16646497.0
2018-02-20,11800,12150,11750,12000,119770,199758.0,16646497.0
2018-02-21,12150,12600,12000,12200,242596,203087.0,16646497.0
2018-02-22,12100,12250,12000,12050,52742,200590.0,16646497.0
2018-02-23,12050,12100,11600,11950,188938,198926.0,16646497.0
2018-02-26,11950,12100,11700,11750,78003,195596.0,16646497.0
2018-02-27,11850,11850,11600,11700,85844,194764.0,16646497.0
2018-02-28,11550,11750,11450,11450,94714,190602.0,16646497.0
2018-03-02,11250,11400,11150,11350,100974,188938.0,16646497.0
2018-03-05,11400,11400,10750,10750,160368,178950.0,16646497.0
2018-03-06,11000,11000,10750,10800,95666,179782.0,16646497.0
2018-03-07,10850,11050,10750,10750,76239,178950.0,16646497.0
2018-03-08,10800,10900,10400,10450,146981,173956.0,16646497.0
2018-03-09,10400,11300,10400,11150,304595,185608.0,16646497.0
2018-03-12,11200,11450,11150,11300,111306,188105.0,16646497.0
2018-03-13,11300,11300,11050,11200,88308,186441.0,16646497.0
2018-03-14,11150,11200,10750,10850,181267,180614.0,16646497.0
2018-03-15,10900,11350,10900,11100,164271,184776.0,16646497.0
2018-03-16,11100,11250,11000,11150,100211,185608.0,16646497.0
2018-03-19,11100,11250,11000,11050,62713,183944.0,16646497.0
2018-03-20,10850,11000,10700,10850,81007,180614.0,16646497.0
2018-03-21,10900,11000,10850,10850,100400,180614.0,16646497.0
2018-03-22,10850,11000,10600,10600,102791,176453.0,16646497.0
2018-03-23,10300,10500,9930,9950,269290,165633.0,16646497.0
2018-03-26,9800,10200,9550,9970,183807,165966.0,16646497.0
2018-03-27,10050,10200,9850,10050,164328,167297.0,16646497.0
2018-03-28,9990,10050,9810,9840,107338,163802.0,16646497.0
2018-03-29,9930,9960,9650,9660,130281,160805.0,16646497.0
2018-03-30,9670,9730,9590,9680,79118,161138.0,16646497.0
2018-04-02,9650,9700,9270,9370,229389,155978.0,16646497.0
2018-04-03,9270,9660,9250,9560,110101,159141.0,16646497.0
2018-04-04,9540,9700,9430,9470,133206,157642.0,16646497.0
2018-04-05,9500,9910,9500,9580,147565,159473.0,16646497.0
2018-04-06,9580,9580,9410,9500,87532,158142.0,16646497.0
2018-04-09,9500,9510,9300,9440,85366,157143.0,16646497.0
2018-04-10,9590,9590,9340,9390,102966,156311.0,16646497.0
2018-04-11,9420,9790,9420,9560,119299,159141.0,16646497.0
2018-04-12,9570,10400,9560,10300,244902,171459.0,16646497.0
2018-04-13,10400,10600,9970,10150,271939,168962.0,16646497.0
2018-04-16,10100,10250,9910,10200,105962,169794.0,16646497.0
2018-04-17,10200,10250,10000,10100,61704,168130.0,16646497.0
2018-04-18,10200,10200,9950,10100,106699,168130.0,16646497.0
2018-04-19,10200,10750,10000,10350,188478,172291.0,16646497.0
2018-04-20,10300,10450,10150,10450,75036,174165.0,16666497.0
2018-04-23,10500,10600,10200,10300,93045,171665.0,16666497.0
2018-04-24,10350,10350,9990,10050,98754,167498.0,16666497.0
2018-04-25,10000,10250,9950,10000,80667,166665.0,16666497.0
2018-04-26,10050,10150,9990,10000,73063,166665.0,16666497.0
2018-04-27,10050,10050,9870,9950,65886,165832.0,16666497.0
2018-04-30,9960,9960,9530,9790,109936,163165.0,16666497.0
2018-05-02,9790,10150,9780,10000,68106,166665.0,16666497.0
2018-05-03,10000,10200,9930,10000,58173,166665.0,16666497.0
2018-05-04,10000,10050,9540,9580,149975,159665.0,16666497.0
2018-05-08,9590,9670,9290,9300,124486,154998.0,16666497.0
2018-05-09,9300,9400,9110,9330,68735,155498.0,16666497.0
2018-05-10,9330,9520,9330,9450,34938,157498.0,16666497.0
2018-05-11,9460,9580,9390,9570,58867,159498.0,16666497.0
2018-05-14,9600,9660,9400,9400,45589,156665.0,16666497.0
2018-05-15,9420,10200,9390,10000,214631,166665.0,16666497.0
2018-05-16,10050,10350,9700,10350,169279,172498.0,16666497.0
2018-05-17,10350,10500,10150,10200,101443,169998.0,16666497.0
2018-05-18,10200,10450,10150,10400,82667,173332.0,16666497.0
2018-05-21,10350,10400,10050,10050,80782,167498.0,16666497.0
2018-05-23,10200,10400,10050,10250,110232,170832.0,16666497.0
2018-05-24,10250,10450,10200,10300,65072,171665.0,16666497.0
2018-05-25,10300,10300,10000,10100,78753,168332.0,16666497.0
2018-05-28,10100,10450,10000,10250,142689,170832.0,16666497.0
2018-05-29,10350,10900,10350,10700,270089,178332.0,16666497.0
2018-05-30,10650,10650,10000,10150,213280,169165.0,16666497.0
2018-05-31,10200,10350,9950,9950,116105,165832.0,16666497.0
2018-06-01,10000,10300,9850,10200,92091,169998.0,16666497.0
2018-06-04,10200,10350,10100,10350,51875,172498.0,16666497.0
2018-06-05,10400,10550,10200,10450,95662,174165.0,16666497.0
2018-06-07,10450,10700,10300,10350,113435,172498.0,16666497.0
2018-06-08,10300,10400,10100,10400,103370,173332.0,16666497.0
2018-06-11,10400,10900,10400,10750,236348,179165.0,16666497.0
2018-06-12,10850,11000,10550,10700,136759,178332.0,16666497.0
