바른테크놀로지(029480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-08,1485,1525,1445,1515,291506,30518.0,20144080.0
2015-06-09,1530,1535,1465,1470,492516,29612.0,20144080.0
2015-06-10,1460,1595,1455,1540,959631,31022.0,20144080.0
2015-06-11,1540,1540,1450,1455,625018,29310.0,20144080.0
2015-06-12,1470,1480,1355,1370,624765,27597.0,20144080.0
2015-06-15,1355,1395,1330,1375,213593,27698.0,20144080.0
2015-06-16,1375,1380,1290,1320,379441,26590.0,20144080.0
2015-06-17,1330,1460,1295,1380,457659,27799.0,20144080.0
2015-06-18,1365,1385,1350,1355,249181,27295.0,20144080.0
2015-06-19,1365,1420,1350,1375,258646,27698.0,20144080.0
2015-06-22,1375,1400,1360,1380,168563,27799.0,20144080.0
2015-06-23,1380,1465,1380,1445,422324,29108.0,20144080.0
2015-06-24,1460,1470,1400,1425,236619,28705.0,20144080.0
2015-06-25,1425,1485,1415,1425,320296,28705.0,20144080.0
2015-06-26,1430,1485,1380,1405,318221,28302.0,20144080.0
2015-06-29,1405,1405,1330,1335,380476,26892.0,20144080.0
2015-06-30,1335,1350,1250,1305,472522,26288.0,20144080.0
2015-07-01,1310,1350,1300,1305,304446,26288.0,20144080.0
2015-07-02,1310,1380,1300,1365,326272,27497.0,20144080.0
2015-07-03,1390,1770,1350,1770,6564059,35655.0,20144080.0
2015-07-06,1855,2025,1715,1760,10498757,35454.0,20144080.0
2015-07-07,1770,1850,1600,1725,3731778,34749.0,20144080.0
2015-07-08,1735,1940,1695,1785,4860690,35957.0,20144080.0
2015-07-09,1700,1730,1600,1665,1740339,33540.0,20144080.0
2015-07-10,1700,1830,1640,1735,2981164,34950.0,20144080.0
2015-07-13,1690,1730,1620,1670,1293022,33641.0,20144080.0
2015-07-14,1710,1770,1680,1710,1186465,34446.0,20144080.0
2015-07-15,1740,1825,1685,1825,2569921,36763.0,20144080.0
2015-07-16,1880,1945,1785,1835,2518401,36964.0,20144080.0
2015-07-17,1795,1795,1605,1770,3223554,35655.0,20144080.0
2015-07-20,1870,2040,1685,1740,3652513,35051.0,20144080.0
2015-07-21,1700,1735,1595,1685,2055748,36652.0,21751797.0
2015-07-22,1700,1710,1600,1640,855173,35673.0,21751797.0
2015-07-23,1675,1800,1610,1720,1892240,37413.0,21751797.0
2015-07-24,1660,1735,1630,1705,1242472,37087.0,21751797.0
2015-07-27,1710,1710,1620,1635,416239,35564.0,21751797.0
2015-07-28,1560,1630,1555,1630,358081,35455.0,21751797.0
2015-07-29,1590,1680,1590,1600,284717,34803.0,21751797.0
2015-07-30,1610,1640,1450,1450,608701,31540.0,21751797.0
2015-07-31,1450,1500,1430,1495,356210,32519.0,21751797.0
2015-08-03,1480,1535,1335,1345,1303672,30337.0,22555655.0
2015-08-04,1355,1410,1345,1395,401787,31465.0,22555655.0
2015-08-05,1400,1430,1380,1420,291803,32029.0,22555655.0
2015-08-06,1410,1505,1410,1495,503510,33721.0,22555655.0
2015-08-07,1490,1490,1430,1465,223674,33044.0,22555655.0
2015-08-10,1530,1540,1450,1470,316139,33157.0,22555655.0
2015-08-11,1470,1655,1440,1490,1381207,33608.0,22555655.0
2015-08-12,1450,1475,1350,1405,544850,31691.0,22555655.0
2015-08-13,1410,1455,1390,1445,244876,32593.0,22555655.0
2015-08-17,1450,1450,1390,1410,222691,31803.0,22555655.0
2015-08-18,1410,1425,1320,1325,376522,29886.0,22555655.0
2015-08-19,1300,1330,1165,1195,591357,26954.0,22555655.0
2015-08-20,1195,1225,1160,1160,268526,26165.0,22555655.0
2015-08-21,1080,1130,1000,1065,371597,24022.0,22555655.0
2015-08-24,1065,1140,1065,1100,190064,24811.0,22555655.0
2015-08-25,1120,1210,1105,1170,282683,26390.0,22555655.0
2015-08-26,1170,1220,1135,1200,248671,27067.0,22555655.0
2015-08-27,1200,1265,1200,1235,231035,27856.0,22555655.0
2015-08-28,1235,1430,1235,1300,1032598,29322.0,22555655.0
2015-08-31,1320,1375,1290,1320,220038,29773.0,22555655.0
2015-09-01,1320,1325,1265,1300,163703,29322.0,22555655.0
2015-09-02,1290,1295,1235,1285,331062,28984.0,22555655.0
2015-09-03,1290,1330,1275,1300,158760,29322.0,22555655.0
2015-09-04,1325,1325,1230,1260,147008,28420.0,22555655.0
2015-09-07,1260,1280,1205,1235,102617,27856.0,22555655.0
2015-09-08,1235,1265,1200,1200,111899,27067.0,22555655.0
2015-09-09,1230,1240,1200,1220,133349,27518.0,22555655.0
2015-09-10,1220,1245,1200,1225,132850,27631.0,22555655.0
2015-09-11,1220,1340,1210,1265,299071,28533.0,22555655.0
2015-09-14,1265,1300,1240,1260,159908,28420.0,22555655.0
2015-09-15,1255,1315,1235,1305,331506,29435.0,22555655.0
2015-09-16,1295,1325,1285,1310,179984,29548.0,22555655.0
2015-09-17,1325,1325,1255,1285,223314,28984.0,22555655.0
2015-09-18,1325,1435,1310,1360,838354,30676.0,22555655.0
2015-09-21,1370,1420,1325,1365,252185,30788.0,22555655.0
2015-09-22,1370,1470,1355,1405,600812,31691.0,22555655.0
2015-09-23,1405,1735,1400,1540,3546849,34736.0,22555655.0
2015-09-24,1510,1580,1450,1480,1035926,33382.0,22555655.0
2015-09-25,1480,1500,1450,1475,240543,33270.0,22555655.0
2015-09-30,1450,1460,1385,1425,482164,32142.0,22555655.0
2015-10-01,1450,1470,1395,1395,268278,31465.0,22555655.0
2015-10-02,1420,1475,1385,1440,259895,32480.0,22555655.0
2015-10-05,1470,1470,1420,1435,221647,32367.0,22555655.0
2015-10-06,1435,1575,1420,1490,936240,33608.0,22555655.0
2015-10-07,1490,1570,1470,1550,720975,34961.0,22555655.0
2015-10-08,1585,1640,1490,1545,789117,34848.0,22555655.0
2015-10-12,1560,1560,1495,1515,236817,34172.0,22555655.0
2015-10-13,1490,1500,1440,1465,354075,33044.0,22555655.0
2015-10-14,1465,1510,1425,1470,272462,33157.0,22555655.0
2015-10-15,1470,1700,1450,1535,2102942,34623.0,22555655.0
2015-10-16,1530,1530,1480,1510,457152,34059.0,22555655.0
2015-10-19,1510,1535,1475,1520,308289,34285.0,22555655.0
2015-10-20,1540,1635,1500,1530,1038445,34510.0,22555655.0
2015-10-21,1520,1725,1520,1620,4253377,36540.0,22555655.0
2015-10-22,1645,1645,1515,1515,1011832,34172.0,22555655.0
2015-10-23,1550,1570,1510,1510,400942,34059.0,22555655.0
2015-10-26,1515,1560,1495,1530,343502,34510.0,22555655.0
2015-10-27,1535,1985,1535,1985,18400725,44773.0,22555655.0
2015-10-28,2005,2070,1705,1830,9791245,41277.0,22555655.0
2015-10-29,1820,1985,1640,1685,8193605,38006.0,22555655.0
2015-10-30,1690,1740,1575,1640,2540768,36991.0,22555655.0
2015-11-02,1580,2130,1445,2130,12351619,48044.0,22555655.0
2015-11-03,2505,2765,2450,2765,15471085,62366.0,22555655.0
2015-11-04,2500,3280,2260,2590,42731492,58419.0,22555655.0
2015-11-05,2470,3005,2465,2680,17289204,60449.0,22555655.0
2015-11-06,2575,2830,2260,2260,9198778,50976.0,22555655.0
2015-11-09,2315,2515,2050,2130,5712584,48044.0,22555655.0
2015-11-10,2160,2160,1990,2010,4232791,45337.0,22555655.0
2015-11-11,2010,2080,1950,2000,2818054,45111.0,22555655.0
2015-11-12,2010,2055,1895,1900,2430096,42856.0,22555655.0
2015-11-13,1875,2050,1820,1875,4517569,42292.0,22555655.0
2015-11-16,1830,1870,1710,1755,1439730,39585.0,22555655.0
2015-11-17,1775,2275,1760,2220,10875414,50074.0,22555655.0
2015-11-18,2105,2300,1930,1960,12256278,44209.0,22555655.0
2015-11-19,1990,2065,1885,1940,3328782,43758.0,22555655.0
2015-11-20,2010,2330,1960,2215,14124924,49961.0,22555655.0
2015-11-23,2240,2420,2125,2150,7926850,48495.0,22555655.0
2015-11-24,2135,2295,2055,2095,3080642,47254.0,22555655.0
2015-11-25,2095,2240,2080,2150,2586572,48495.0,22555655.0
2015-11-26,2170,2730,2130,2350,25213963,53006.0,22555655.0
2015-11-27,2915,2940,2450,2650,13267684,59772.0,22555655.0
2015-11-30,2520,2850,2365,2510,15574619,56615.0,22555655.0
2015-12-01,2500,2570,2280,2300,7735338,51878.0,22555655.0
2015-12-02,2280,2320,2055,2120,5711967,47818.0,22555655.0
2015-12-03,2140,2200,2090,2130,1847927,48044.0,22555655.0
2015-12-04,2105,2315,2050,2085,3192396,47029.0,22555655.0
2015-12-07,2085,2125,2015,2040,1324573,46014.0,22555655.0
2015-12-08,2015,2070,1900,1900,1271917,42856.0,22555655.0
2015-12-09,1905,1985,1885,1915,858264,43194.0,22555655.0
2015-12-10,1915,1935,1755,1835,1088738,41390.0,22555655.0
2015-12-11,1855,2080,1820,1955,5463669,44096.0,22555655.0
2015-12-14,1910,1910,1740,1755,996425,39585.0,22555655.0
2015-12-15,1780,1895,1780,1825,710822,41164.0,22555655.0
2015-12-16,1845,1860,1805,1815,594670,40939.0,22555655.0
2015-12-17,1815,2030,1810,1935,4436536,43645.0,22555655.0
2015-12-18,1940,2035,1880,1930,2097513,43532.0,22555655.0
2015-12-21,1975,2080,1950,2070,2247668,46690.0,22555655.0
2015-12-22,2090,2160,2070,2140,1262542,48269.0,22555655.0
2015-12-23,2140,2240,1980,2145,2000024,48382.0,22555655.0
2015-12-24,2165,2200,2135,2145,645909,48382.0,22555655.0
2015-12-28,2145,2290,2120,2120,1134842,47818.0,22555655.0
2015-12-29,2140,2170,2030,2075,785689,46803.0,22555655.0
2015-12-30,2080,2180,2070,2170,757171,48946.0,22555655.0
2016-01-04,2240,2820,2205,2820,9888899,63607.0,22555655.0
2016-01-05,3200,3665,2975,3400,17926885,76689.0,22555655.0
2016-01-06,3570,3620,2910,3095,11835972,69810.0,22555655.0
2016-01-07,3050,4020,3015,4020,29507397,90674.0,22555655.0
2016-01-08,4150,4410,3625,3790,30869096,85486.0,22555655.0
2016-01-11,3645,3730,3135,3185,12267434,71840.0,22555655.0
2016-01-12,3185,3385,2970,3040,8823488,68569.0,22555655.0
2016-01-13,3100,3165,2870,2995,5193892,67554.0,22555655.0
2016-01-14,2970,3070,2855,2985,3365328,67329.0,22555655.0
2016-01-15,3010,3150,2905,2915,5457606,65750.0,22555655.0
2016-01-18,2815,2960,2760,2910,2155473,65637.0,22555655.0
2016-01-19,2900,3195,2830,3100,10191816,69923.0,22555655.0
2016-01-20,3185,3340,2870,3080,10837863,69471.0,22555655.0
2016-01-21,3060,3125,2605,2605,4328078,58757.0,22555655.0
2016-01-22,2610,2805,2375,2490,3919748,56164.0,22555655.0
2016-01-25,2625,2710,2425,2500,3788672,56389.0,22555655.0
2016-01-26,2490,2735,2450,2495,3765080,56276.0,22555655.0
2016-01-27,2515,2540,2250,2320,4277258,52329.0,22555655.0
2016-01-28,2340,2680,2300,2375,10382485,53570.0,22555655.0
2016-01-29,2370,2540,2165,2165,7335406,48833.0,22555655.0
2016-02-01,1965,2020,1915,1980,3455465,44660.0,22555655.0
2016-02-02,1990,2030,1925,1960,1570439,44209.0,22555655.0
2016-02-03,1960,1965,1810,1865,1375093,42066.0,22555655.0
2016-02-04,1900,1990,1865,1945,1148292,43871.0,22555655.0
2016-02-05,1915,1990,1915,1970,867028,44435.0,22555655.0
2016-02-11,1860,1900,1790,1815,858934,40939.0,22555655.0
2016-02-12,1760,1820,1570,1695,931194,38232.0,22555655.0
2016-02-15,1725,1960,1700,1850,1879845,41728.0,22555655.0
2016-02-16,1825,1890,1800,1845,440324,41615.0,22555655.0
2016-02-17,1840,2060,1815,1915,2708913,43194.0,22555655.0
2016-02-18,1970,2040,1925,1950,781821,43984.0,22555655.0
2016-02-19,1950,2030,1900,1980,874478,44660.0,22555655.0
2016-02-22,2030,2555,1970,2400,12323013,54134.0,22555655.0
2016-02-23,2440,2535,2185,2235,6024922,50412.0,22555655.0
2016-02-24,2205,2905,2185,2600,26551085,58645.0,22555655.0
2016-02-25,2600,2645,2400,2440,4386905,55036.0,22555655.0
2016-02-26,2455,2650,2405,2420,5817403,54585.0,22555655.0
2016-02-29,2425,2465,2270,2285,1832106,51540.0,22555655.0
2016-03-02,2335,2355,2240,2265,1691451,51089.0,22555655.0
2016-03-03,2290,2655,2235,2475,11616257,55825.0,22555655.0
2016-03-04,2455,2680,2400,2530,5696598,57066.0,22555655.0
2016-03-07,2540,2570,2410,2450,1704271,55261.0,22555655.0
2016-03-08,2450,2535,2375,2390,1473135,53908.0,22555655.0
2016-03-09,2395,2550,2370,2460,2929785,55487.0,22555655.0
2016-03-10,2460,2490,2375,2380,1033594,53682.0,22555655.0
2016-03-11,2375,2460,2345,2400,929828,54134.0,22555655.0
2016-03-14,2405,2520,2385,2435,1006155,54923.0,22555655.0
2016-03-15,2435,2570,2435,2510,2513852,56615.0,22555655.0
2016-03-16,2510,2525,2430,2465,959122,55600.0,22555655.0
2016-03-17,2475,2590,2450,2565,1696750,57855.0,22555655.0
2016-03-18,2535,2540,2480,2500,1112736,56389.0,22555655.0
2016-03-21,2530,2530,2410,2420,1171052,54585.0,22555655.0
2016-03-22,2425,2430,2275,2310,1247783,52104.0,22555655.0
2016-03-23,2275,2350,2240,2310,687850,52104.0,22555655.0
2016-03-24,2280,2330,2255,2285,459963,51540.0,22555655.0
2016-03-25,2285,2320,2240,2315,495304,52216.0,22555655.0
2016-03-28,2280,2330,2195,2215,664604,49961.0,22555655.0
2016-03-29,2250,2360,2245,2290,1061136,51652.0,22555655.0
2016-03-30,2305,2345,2270,2285,481275,51540.0,22555655.0
2016-03-31,2300,2300,2220,2255,538819,50863.0,22555655.0
2016-04-01,2235,2320,2225,2230,491846,50299.0,22555655.0
2016-04-04,2225,2270,2200,2215,313548,49961.0,22555655.0
2016-04-05,2200,2225,2090,2150,776192,48495.0,22555655.0
2016-04-06,2140,2290,2110,2210,1321309,49848.0,22555655.0
2016-04-07,2230,2240,2165,2195,511458,49510.0,22555655.0
2016-04-08,2220,2220,2150,2165,265729,48833.0,22555655.0
2016-04-11,2160,2240,2120,2215,422354,49961.0,22555655.0
2016-04-12,2120,2245,2120,2200,368599,49622.0,22555655.0
2016-04-14,2200,2255,2175,2205,295656,49735.0,22555655.0
2016-04-15,2220,2230,2150,2200,312553,49622.0,22555655.0
2016-04-18,2180,2205,2165,2175,189173,49059.0,22555655.0
2016-04-19,2180,2395,2160,2310,2389651,52104.0,22555655.0
2016-04-20,2325,2335,2260,2285,507214,51540.0,22555655.0
2016-04-21,2260,2390,2250,2330,1159573,52555.0,22555655.0
2016-04-22,2350,2375,2300,2325,362411,52442.0,22555655.0
2016-04-25,2330,2395,2330,2340,611527,52780.0,22555655.0
2016-04-26,2360,2360,2230,2240,726541,50525.0,22555655.0
2016-04-27,2225,2290,2200,2200,476475,49622.0,22555655.0
2016-04-28,2180,2300,2155,2220,540656,50074.0,22555655.0
2016-04-29,2210,2300,2210,2245,453159,50637.0,22555655.0
2016-05-02,2235,2320,2215,2290,398938,51652.0,22555655.0
2016-05-03,2230,2320,2230,2255,353869,50863.0,22555655.0
2016-05-04,2230,2375,2230,2345,1270464,52893.0,22555655.0
2016-05-09,2345,2410,2320,2390,1136130,53908.0,22555655.0
2016-05-10,2430,2430,2280,2360,1090023,53231.0,22555655.0
2016-05-11,2350,2360,2300,2315,464097,52216.0,22555655.0
2016-05-12,2340,2395,2300,2375,604377,53570.0,22555655.0
2016-05-13,2340,2370,2310,2340,394992,52780.0,22555655.0
2016-05-16,2350,2410,2345,2360,689717,53231.0,22555655.0
2016-05-17,2395,2415,2235,2235,982142,50412.0,22555655.0
2016-05-18,2245,2250,2105,2135,748478,48156.0,22555655.0
2016-05-19,2140,2190,2135,2150,370085,48495.0,22555655.0
2016-05-20,2240,2340,2140,2150,740682,48495.0,22555655.0
2016-05-23,2140,2160,2120,2120,354417,47818.0,22555655.0
2016-05-24,2115,2130,2000,2065,754003,46577.0,22555655.0
2016-05-25,2085,2085,1935,2030,373071,45788.0,22555655.0
2016-05-26,2010,2030,1900,2000,424302,45111.0,22555655.0
2016-05-27,2000,2080,1975,2045,328051,46126.0,22555655.0
2016-05-30,2045,2045,1995,2005,203580,45224.0,22555655.0
2016-05-31,2010,2115,2000,2095,484350,47254.0,22555655.0
2016-06-01,2110,2120,2050,2080,190707,46916.0,22555655.0
2016-06-02,2070,2140,2045,2135,475718,48156.0,22555655.0
2016-06-03,2135,2140,2075,2080,254919,46916.0,22555655.0
2016-06-07,2070,2120,2040,2065,233737,46577.0,22555655.0
2016-06-08,2095,2095,2020,2040,263009,46014.0,22555655.0
2016-06-09,2030,2050,1990,1995,322973,44999.0,22555655.0
2016-06-10,2020,2035,1995,2030,203517,45788.0,22555655.0
2016-06-13,2030,2030,1990,1995,179108,44999.0,22555655.0
2016-06-14,2005,2020,1940,1985,204880,44773.0,22555655.0
2016-06-15,1980,1985,1935,1980,181176,44660.0,22555655.0
2016-06-16,1980,1985,1855,1875,312854,42292.0,22555655.0
2016-06-17,1880,1990,1870,1875,332746,42292.0,22555655.0
2016-06-20,1875,1900,1840,1890,219990,42630.0,22555655.0
2016-06-21,1895,1900,1850,1885,206193,42517.0,22555655.0
2016-06-22,1885,1915,1855,1855,202300,41841.0,22555655.0
2016-06-23,1855,1880,1760,1765,272564,39811.0,22555655.0
2016-06-24,1790,1865,1620,1725,671648,38909.0,22555655.0
2016-06-27,1625,1735,1625,1720,190555,38796.0,22555655.0
2016-06-28,1700,1765,1680,1755,168227,39585.0,22555655.0
2016-06-29,1785,1860,1765,1825,259315,41164.0,22555655.0
2016-06-30,1835,1860,1795,1810,147351,40826.0,22555655.0
2016-07-01,1790,2170,1790,1995,2318643,44999.0,22555655.0
2016-07-04,2090,2090,1950,1985,580265,44773.0,22555655.0
2016-07-05,1990,1990,1950,1980,214023,44660.0,22555655.0
2016-07-06,2005,2050,1945,2035,470522,45901.0,22555655.0
2016-07-07,2035,2070,2005,2020,427625,45562.0,22555655.0
2016-07-08,2020,2060,2000,2025,219807,45675.0,22555655.0
2016-07-11,2025,2050,2005,2030,135177,45788.0,22555655.0
2016-07-12,2030,2080,2030,2040,269999,46014.0,22555655.0
2016-07-13,2050,2365,2050,2265,7675180,51089.0,22555655.0
2016-07-14,2310,2330,2130,2160,1689051,48720.0,22555655.0
2016-07-15,2195,2320,2180,2240,2559533,50525.0,22555655.0
2016-07-18,2320,2435,2285,2335,4095863,52667.0,22555655.0
2016-07-19,2340,2340,2215,2265,1039108,51089.0,22555655.0
2016-07-20,2275,2300,2225,2250,610084,50750.0,22555655.0
2016-07-21,2240,2270,2160,2185,889906,49284.0,22555655.0
2016-07-22,2195,2205,2155,2155,386195,48607.0,22555655.0
2016-07-25,2185,2185,2090,2120,519015,47818.0,22555655.0
2016-07-26,2120,2170,2060,2160,427363,48720.0,22555655.0
2016-07-27,2125,2170,2085,2090,325471,47141.0,22555655.0
2016-07-28,2110,2235,2090,2235,822980,50412.0,22555655.0
2016-07-29,2235,2235,2135,2160,438492,48720.0,22555655.0
2016-08-01,2160,2160,2075,2090,326222,47141.0,22555655.0
2016-08-02,2080,2100,2040,2050,336243,46239.0,22555655.0
2016-08-03,2040,2085,2035,2060,215915,46465.0,22555655.0
2016-08-04,2050,2250,2050,2115,1158263,47705.0,22555655.0
2016-08-05,2165,2230,2110,2140,590652,48269.0,22555655.0
2016-08-08,2155,2155,2085,2100,189093,47367.0,22555655.0
2016-08-09,2110,2180,2085,2130,179639,48044.0,22555655.0
2016-08-10,2155,2245,2110,2125,1112331,47931.0,22555655.0
2016-08-11,2130,2130,2085,2100,261473,47367.0,22555655.0
2016-08-12,2100,2120,2065,2105,164068,47480.0,22555655.0
2016-08-16,2115,2195,2105,2155,512848,48607.0,22555655.0
2016-08-17,2165,2180,2105,2110,245581,47592.0,22555655.0
2016-08-18,2090,2175,2090,2125,222003,47931.0,22555655.0
2016-08-19,2125,2160,2100,2105,136215,47480.0,22555655.0
2016-08-22,2105,2120,2055,2070,158420,46690.0,22555655.0
2016-08-23,2070,2085,1945,1980,378355,44660.0,22555655.0
2016-08-24,1955,1995,1945,1965,182065,44322.0,22555655.0
2016-08-25,1965,1980,1910,1940,222699,43758.0,22555655.0
2016-08-26,1940,1955,1870,1900,241594,42856.0,22555655.0
2016-08-29,1895,1895,1800,1810,282905,40826.0,22555655.0
2016-08-30,1810,1950,1810,1855,253468,41841.0,22555655.0
2016-08-31,1900,1900,1800,1820,258862,41051.0,22555655.0
2016-09-01,1820,1855,1810,1825,80786,41164.0,22555655.0
2016-09-02,1830,1865,1815,1860,114888,41954.0,22555655.0
2016-09-05,1885,1885,1825,1850,96433,41728.0,22555655.0
2016-09-06,1845,1860,1825,1830,161424,41277.0,22555655.0
2016-09-07,1830,1845,1800,1805,213020,40713.0,22555655.0
2016-09-08,1815,1820,1745,1750,293269,39472.0,22555655.0
2016-09-09,1750,1775,1700,1775,141766,40036.0,22555655.0
2016-09-12,1730,1755,1705,1715,111848,38683.0,22555655.0
2016-09-13,1750,1755,1715,1735,84147,39134.0,22555655.0
2016-09-19,1740,1820,1735,1805,152213,40713.0,22555655.0
2016-09-20,1810,1845,1800,1825,110848,41164.0,22555655.0
2016-09-21,1820,1845,1785,1800,79972,40600.0,22555655.0
2016-09-22,1825,1955,1805,1880,468770,42405.0,22555655.0
2016-09-23,1880,1890,1840,1845,115369,41615.0,22555655.0
2016-09-26,1840,1875,1830,1850,108077,41728.0,22555655.0
2016-09-27,1850,1885,1835,1860,115987,41954.0,22555655.0
2016-09-28,1865,1885,1860,1865,151410,42066.0,22555655.0
2016-09-29,1880,1915,1850,1870,117486,42179.0,22555655.0
2016-09-30,1850,1900,1820,1840,267839,41502.0,22555655.0
2016-10-04,1830,1880,1820,1870,100758,42179.0,22555655.0
2016-10-05,1875,1885,1860,1870,83685,42179.0,22555655.0
2016-10-06,1830,1910,1830,1900,263317,42856.0,22555655.0
2016-10-07,1910,1940,1885,1905,217302,42969.0,22555655.0
2016-10-10,1900,1970,1900,1930,247912,43532.0,22555655.0
2016-10-11,1965,1965,1875,1890,158099,42630.0,22555655.0
2016-10-12,1855,1890,1855,1855,88802,41841.0,22555655.0
2016-10-13,1860,1900,1830,1870,106005,42179.0,22555655.0
2016-10-14,1860,1895,1845,1850,114246,41728.0,22555655.0
2016-10-17,1830,1860,1805,1825,66010,41164.0,22555655.0
2016-10-18,1780,1835,1780,1790,84601,40375.0,22555655.0
2016-10-19,1770,1825,1770,1800,51385,40600.0,22555655.0
2016-10-20,1805,1830,1785,1785,49023,40262.0,22555655.0
2016-10-21,1785,1815,1755,1780,122299,40149.0,22555655.0
2016-10-24,1785,1795,1730,1740,102623,39247.0,22555655.0
2016-10-25,1740,1770,1700,1725,84295,38909.0,22555655.0
2016-10-26,1720,1815,1605,1695,153137,38232.0,22555655.0
2016-10-27,1695,1735,1655,1695,51222,38232.0,22555655.0
2016-10-28,1670,1740,1670,1690,61951,38119.0,22555655.0
2016-10-31,1690,1700,1600,1630,137045,36766.0,22555655.0
2016-11-01,1540,1670,1540,1660,85624,37442.0,22555655.0
2016-11-02,1615,1665,1540,1575,114334,35525.0,22555655.0
2016-11-03,1575,1620,1540,1585,106480,35751.0,22555655.0
2016-11-04,1585,1640,1560,1590,88694,35863.0,22555655.0
2016-11-07,1590,1640,1570,1570,82747,35412.0,22555655.0
2016-11-08,1585,1615,1555,1590,65853,35863.0,22555655.0
2016-11-09,1590,1715,1445,1520,412859,34285.0,22555655.0
2016-11-10,1520,1600,1520,1555,97754,35074.0,22555655.0
2016-11-11,1560,1800,1560,1720,495654,38796.0,22555655.0
2016-11-14,1700,1740,1690,1695,112496,38232.0,22555655.0
2016-11-15,1695,1770,1690,1750,181043,39472.0,22555655.0
2016-11-16,1760,1770,1710,1735,50057,39134.0,22555655.0
2016-11-17,1735,1760,1700,1710,81649,38570.0,22555655.0
2016-11-18,1715,1955,1715,1745,990716,39360.0,22555655.0
2016-11-21,1755,1780,1650,1670,255199,37668.0,22555655.0
2016-11-22,1695,1705,1610,1615,109042,36427.0,22555655.0
2016-11-23,1640,1680,1500,1560,223400,35187.0,22555655.0
2016-11-24,1565,1590,1510,1535,104604,34623.0,22555655.0
2016-11-25,1535,1560,1490,1535,45050,34623.0,22555655.0
2016-11-28,1530,1605,1520,1555,47177,35074.0,22555655.0
2016-11-29,1555,1555,1510,1530,83029,34510.0,22555655.0
2016-11-30,1525,1540,1500,1520,72554,34285.0,22555655.0
2016-12-01,1505,1525,1450,1495,91000,33721.0,22555655.0
2016-12-02,1465,1495,1430,1455,82096,32818.0,22555655.0
2016-12-05,1445,1455,1380,1400,97337,31578.0,22555655.0
2016-12-06,1395,1480,1395,1460,94286,32931.0,22555655.0
2016-12-07,1450,1505,1420,1445,81081,32593.0,22555655.0
2016-12-08,1445,1465,1435,1460,26281,32931.0,22555655.0
2016-12-09,1460,1480,1440,1460,41574,32931.0,22555655.0
2016-12-12,1470,1490,1470,1490,41717,33608.0,22555655.0
2016-12-13,1490,1525,1475,1505,48915,33946.0,22555655.0
2016-12-14,1510,1540,1500,1520,62345,34285.0,22555655.0
2016-12-15,1490,1530,1490,1525,46290,34397.0,22555655.0
2016-12-16,1560,1560,1525,1540,60644,34736.0,22555655.0
2016-12-19,1525,1560,1510,1525,66316,34397.0,22555655.0
2016-12-20,1525,1555,1505,1545,67084,34848.0,22555655.0
2016-12-21,1545,1580,1540,1545,82941,34848.0,22555655.0
2016-12-22,1545,1565,1520,1530,34562,34510.0,22555655.0
2016-12-23,1530,1560,1520,1530,56320,34510.0,22555655.0
2016-12-26,1530,1695,1515,1600,480105,36089.0,22555655.0
2016-12-27,1620,1640,1550,1550,119556,34961.0,22555655.0
2016-12-28,1555,1565,1525,1535,73187,34623.0,22555655.0
2016-12-29,1550,1595,1515,1560,99717,35187.0,22555655.0
2017-01-02,1575,1655,1575,1625,101262,36653.0,22555655.0
2017-01-03,1620,1655,1610,1645,91458,37104.0,22555655.0
2017-01-04,1630,1745,1630,1690,148292,38119.0,22555655.0
2017-01-05,1690,1695,1655,1665,52860,37555.0,22555655.0
2017-01-06,1665,1680,1615,1645,46573,37104.0,22555655.0
2017-01-09,1645,1660,1610,1625,44396,36653.0,22555655.0
2017-01-10,1630,1885,1595,1715,2306152,38683.0,22555655.0
2017-01-11,1685,1730,1650,1660,372490,37442.0,22555655.0
2017-01-12,1665,1900,1650,1745,1843280,39360.0,22555655.0
2017-01-13,1755,1800,1715,1735,363052,39134.0,22555655.0
2017-01-16,1800,1900,1745,1765,718609,39811.0,22555655.0
2017-01-17,1770,1810,1710,1725,215007,38909.0,22555655.0
2017-01-18,1735,1740,1680,1715,189628,38683.0,22555655.0
2017-01-19,1720,1745,1700,1700,97280,38345.0,22555655.0
2017-01-20,1710,1730,1690,1695,97310,38232.0,22555655.0
2017-01-23,1735,1735,1600,1635,161006,36878.0,22555655.0
2017-01-24,1600,1960,1600,1770,6400310,39924.0,22555655.0
2017-01-25,1780,1915,1705,1715,2807068,38683.0,22555655.0
2017-01-26,1735,1830,1725,1760,873267,39698.0,22555655.0
2017-01-31,1785,1810,1730,1780,360571,40149.0,22555655.0
2017-02-01,1765,1840,1755,1755,566776,39585.0,22555655.0
2017-02-02,1720,1745,1705,1705,310141,38457.0,22555655.0
2017-02-03,1705,1720,1655,1655,270275,37330.0,22555655.0
2017-02-06,1650,1685,1645,1660,134341,37442.0,22555655.0
2017-02-07,1670,1680,1635,1665,147211,37555.0,22555655.0
2017-02-08,1665,1710,1665,1695,137679,38232.0,22555655.0
2017-02-09,1690,1720,1665,1720,151118,38796.0,22555655.0
2017-02-10,1710,1770,1710,1730,268621,39021.0,22555655.0
2017-02-13,1745,1770,1710,1730,124861,39021.0,22555655.0
2017-02-14,1760,1765,1710,1730,94414,39021.0,22555655.0
