리켐(131100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-25,10934,11036,10522,10646,457405,35546.0,13777601.0
2016-07-26,10727,11264,10645,11245,380382,37544.0,13777601.0
2016-07-27,11305,11305,10873,10873,266210,36304.0,13777601.0
2016-07-28,10808,11015,10664,10811,168974,36097.0,13777601.0
2016-07-29,10809,10996,10747,10915,106485,36442.0,13777601.0
2016-08-01,11015,11552,10828,11224,732078,37475.0,13777601.0
2016-08-02,11223,12337,11017,11967,1516962,39955.0,13777601.0
2016-08-03,11965,11965,11470,11719,424917,39128.0,13777601.0
2016-08-04,11800,11924,11347,11554,240717,38577.0,13777601.0
2016-08-05,11615,13038,11615,12648,1839941,42228.0,13777601.0
2016-08-08,12710,12710,12255,12462,524044,41608.0,13777601.0
2016-08-09,12459,12748,12233,12751,468047,42573.0,13777601.0
2016-08-10,12586,12854,12213,12462,415110,41608.0,13777601.0
2016-08-11,12193,13533,12193,13287,989907,44364.0,13777601.0
2016-08-12,13123,14649,13123,14051,2177344,46913.0,13777601.0
2016-08-16,14647,16069,14503,15928,3653568,53182.0,13777601.0
2016-08-17,16671,17476,14237,15639,5187993,52217.0,13777601.0
2016-08-18,15843,15843,14873,15577,925086,52010.0,13777601.0
2016-08-19,15534,16710,15184,16258,2031899,54284.0,13777601.0
2016-08-22,16444,17536,16094,17290,2387328,57728.0,13777601.0
2016-08-23,17577,17764,16588,17269,1031067,57659.0,13777601.0
2016-08-24,17270,17270,16566,16671,712056,55662.0,13777601.0
2016-08-25,16506,17702,15865,17434,1118479,58210.0,13777601.0
2016-08-26,17658,18153,16587,16630,938923,55524.0,13777601.0
2016-08-29,16565,16793,15473,15598,668520,52079.0,13777601.0
2016-08-30,15327,16483,15327,15743,447011,52562.0,13777601.0
2016-08-31,16030,16050,15100,15309,447847,51115.0,13777601.0
2016-09-01,15844,15844,14524,14855,407081,49599.0,13777601.0
2016-09-02,14855,14875,13617,13968,733380,46637.0,13777601.0
2016-09-05,13986,14234,13079,13721,599497,47333.0,14235476.0
2016-09-06,13986,15388,13698,14959,1165129,51604.0,14235476.0
2016-09-07,15306,15306,14440,14608,438819,51640.0,14587464.0
2016-09-08,14813,15144,14463,14732,327626,53143.0,14885971.0
2016-09-09,14770,14770,12709,13597,1019308,49049.0,14885971.0
2016-09-12,12997,15430,12997,15165,979663,54706.0,14885971.0
2016-09-13,15204,16256,14563,15928,1096911,57460.0,14885971.0
2016-09-19,15596,16175,15474,15825,264883,57088.0,14885971.0
2016-09-20,16256,16731,15700,15804,666101,57013.0,14885971.0
2016-09-21,15824,16214,14317,14835,762549,53515.0,14885971.0
2016-09-22,14916,15720,14832,14979,806269,54036.0,14885971.0
2016-09-23,15205,15307,14420,15062,1354852,54334.0,14885971.0
2016-09-26,15844,15886,15060,15392,633481,55525.0,14885971.0
2016-09-27,15389,15680,14832,15124,275077,54557.0,14885971.0
2016-09-28,15121,15350,14771,14938,242780,53887.0,14885971.0
2016-09-29,14917,14937,13823,14443,439221,52101.0,14885971.0
2016-09-30,14214,16670,14131,15000,1489108,54111.0,14885971.0
2016-10-04,14091,15761,13616,15722,1674325,56716.0,14885971.0
2016-10-05,16832,19144,16708,18198,7427560,65647.0,14885971.0
2016-10-06,18196,19929,17206,18363,4989183,66243.0,14885971.0
2016-10-07,18588,19165,17596,18755,2372810,67657.0,14885971.0
2016-10-10,18979,19702,18360,18776,2065166,67731.0,14885971.0
2016-10-11,18567,18754,17165,17765,1280504,64084.0,14885971.0
2016-10-12,17682,18239,17165,17826,631103,64307.0,14885971.0
2016-10-13,18032,19208,17741,18157,1875244,65498.0,14885971.0
2016-10-14,18113,18153,17327,17723,399670,63935.0,14885971.0
2016-10-17,18547,18547,16896,16919,818480,61032.0,14885971.0
2016-10-18,16915,17577,16752,16919,487782,61032.0,14885971.0
2016-10-19,16916,17702,15268,17703,689813,63861.0,14885971.0
2016-10-20,17703,17723,15184,15227,1007501,54929.0,14885971.0
2016-10-21,15844,16814,15267,15887,1157546,57311.0,14885971.0
2016-10-24,15886,16050,14687,14690,394808,52994.0,14885971.0
2016-10-25,14442,14854,14151,14154,410374,51059.0,14885971.0
2016-10-26,13904,14006,9921,12132,5075195,43765.0,14885971.0
2016-10-27,11965,12974,11634,12751,1179097,45998.0,14885971.0
2016-10-28,12563,13411,12563,12730,527488,45923.0,14885971.0
2016-10-31,12728,12728,11758,12194,324577,43988.0,14885971.0
2016-11-01,12130,12379,11429,11554,353228,46313.0,16540382.0
2016-11-02,11553,11553,9882,9883,892627,39614.0,16540382.0
2016-11-03,9571,10727,9571,10564,809382,42343.0,16540382.0
2016-11-04,10561,12172,10253,11265,731629,45155.0,16540382.0
2016-11-07,11347,11616,10686,10935,492450,43832.0,16540382.0
2016-11-08,11120,11120,10334,10832,514604,43419.0,16540382.0
2016-11-09,11120,11448,9201,10213,869858,40937.0,16540382.0
2016-11-10,10234,10830,10211,10316,351185,41351.0,16540382.0
2016-11-11,10315,10583,9777,10007,600262,40110.0,16540382.0
2016-11-14,10003,10232,9901,10131,279363,40607.0,16540382.0
2016-11-15,10027,10460,9945,10110,234507,40524.0,16540382.0
2016-11-16,10210,11016,10210,10976,512035,43997.0,16540382.0
2016-11-17,11181,11347,10316,10523,552523,42178.0,16540382.0
2016-11-18,10685,10685,10026,10069,428123,40359.0,16540382.0
2016-11-21,9985,10440,9922,10027,209334,40193.0,16540382.0
2016-11-22,10026,10295,9984,10007,127547,40110.0,16540382.0
2016-11-23,10027,10211,9738,9821,218543,39366.0,16540382.0
2016-11-24,9859,10025,9240,9573,441734,38374.0,16540382.0
2016-11-25,9675,9797,9220,9780,274790,39201.0,16540382.0
2016-11-28,10026,10026,9469,9656,201331,38704.0,16540382.0
2016-11-29,9471,9717,9016,9285,202365,37216.0,16540382.0
2016-11-30,9303,9532,8766,8769,237165,35148.0,16540382.0
2016-12-01,8684,8913,8087,8501,464760,34073.0,16540382.0
2016-12-02,8501,8747,8294,8315,199604,33329.0,16540382.0
2016-12-05,8314,8396,7488,7675,757890,30765.0,16540382.0
2016-12-06,7920,8148,7736,7923,392593,31758.0,16540382.0
2016-12-07,7920,8025,7426,7593,254972,30434.0,16540382.0
2016-12-08,7674,7962,7383,7572,242778,30352.0,16540382.0
2016-12-09,7757,9366,7633,8583,3004084,34404.0,16540382.0
2016-12-12,8683,9033,8375,8810,612817,35314.0,16540382.0
2016-12-13,8871,9035,8458,8645,413344,34652.0,16540382.0
2016-12-14,8869,9983,8621,9986,1258501,40028.0,16540382.0
2016-12-15,10067,10171,9366,9615,1181891,38539.0,16540382.0
2016-12-16,9677,10089,9510,9553,714268,38291.0,16540382.0
2016-12-19,9821,9821,9058,9078,558864,36389.0,16540382.0
2016-12-20,9140,10047,8891,9491,1201955,38043.0,16540382.0
2016-12-21,9490,9738,9201,9264,332796,37133.0,16540382.0
2016-12-22,9139,9738,8994,9181,877966,36802.0,16540382.0
2016-12-23,9284,9346,8953,9078,289978,36389.0,16540382.0
2016-12-26,9158,9469,8745,8831,362175,35396.0,16540382.0
2016-12-27,8747,8996,8665,8666,243563,34735.0,16540382.0
2016-12-28,8726,8726,8375,8480,316896,33990.0,16540382.0
2016-12-29,8458,8747,8272,8583,222677,34404.0,16540382.0
2017-01-02,8747,8790,8459,8459,202012,33908.0,16540382.0
2017-01-03,8395,9178,8395,9037,486779,36223.0,16540382.0
2017-01-04,9159,9447,8952,9326,626999,37381.0,16540382.0
2017-01-05,9325,9797,9325,9450,803629,37877.0,16540382.0
2017-01-06,9551,9551,9283,9388,344146,37629.0,16540382.0
2017-01-09,9509,9509,9034,9099,331477,36472.0,16540382.0
2017-01-10,9221,9283,8913,9058,375847,36306.0,16540382.0
2017-01-11,9077,9179,8891,8996,221467,36058.0,16540382.0
2017-01-12,8994,8994,8643,8686,336392,34818.0,16540382.0
2017-01-13,8809,9654,8707,9202,1111923,36885.0,16540382.0
2017-01-16,9178,9345,8808,8975,294972,35975.0,16540382.0
2017-01-17,8851,9284,8747,8996,317991,36058.0,16540382.0
2017-01-18,9057,9077,8684,8913,300499,35727.0,16540382.0
2017-01-19,9013,9076,8601,8604,350204,34487.0,16540382.0
2017-01-20,8665,8685,8354,8583,204833,34404.0,16540382.0
2017-01-23,8582,8582,8026,8026,374881,32171.0,16540382.0
2017-01-24,8208,8312,8002,8191,146989,32833.0,16540382.0
2017-01-25,8126,8374,8024,8047,169326,32254.0,16540382.0
2017-01-26,8001,8436,8001,8253,144162,33081.0,16540382.0
2017-01-31,8415,8621,8251,8274,193840,33163.0,16540382.0
2017-02-01,8270,8911,8188,8810,462678,35314.0,16540382.0
2017-02-02,8891,8914,8478,8666,278009,34735.0,16540382.0
2017-02-03,8582,8766,8149,8150,281604,32667.0,16540382.0
2017-02-06,8149,8251,7425,7510,753844,30103.0,16540382.0
2017-02-07,7551,7551,6971,7263,637304,29111.0,16540382.0
2017-02-08,7365,7591,7263,7490,341109,30021.0,16540382.0
2017-02-09,7488,7714,7344,7531,192788,30186.0,16540382.0
2017-02-10,7508,7633,7302,7407,233131,29690.0,16540382.0
2017-02-13,7406,7426,7056,7263,248676,29111.0,16540382.0
2017-02-14,7405,7405,7094,7221,207742,28946.0,16540382.0
2017-02-15,7033,7818,6993,7386,419610,29607.0,16540382.0
2017-02-16,7467,7507,7054,7221,240392,28946.0,16540382.0
2017-02-17,7281,7363,7074,7366,132614,29525.0,16540382.0
2017-02-20,7240,7469,7200,7345,142343,29442.0,16540382.0
2017-02-21,7425,7529,7238,7366,158044,29525.0,16540382.0
2017-02-22,7384,7469,7220,7345,205435,29442.0,16540382.0
2017-02-23,7632,8684,7282,7325,4519488,29359.0,16540382.0
2017-02-24,7325,7613,7221,7283,401956,29194.0,16540382.0
2017-02-27,7300,7323,7054,7221,335697,28946.0,16540382.0
2017-02-28,7262,7262,7056,7118,168842,28532.0,16540382.0
2017-03-02,7138,7220,6932,6994,254761,28036.0,16540382.0
2017-03-03,6932,6952,6333,6520,436453,26134.0,16540382.0
2017-03-06,6539,6643,6333,6520,190521,26134.0,16540382.0
2017-03-07,6619,6642,6455,6602,115188,26465.0,16540382.0
2017-03-08,6682,6682,6414,6561,191259,26299.0,16540382.0
2017-03-09,6600,6600,6354,6417,134090,25720.0,16540382.0
2017-03-10,6437,6457,6148,6375,213844,25555.0,16540382.0
2017-03-13,6457,6745,6250,6644,232006,26630.0,16540382.0
2017-03-14,6663,6869,6601,6644,181571,26630.0,16540382.0
2017-03-15,6683,6889,6499,6499,185941,26051.0,16540382.0
2017-03-16,6499,6745,6375,6582,164075,26382.0,16540382.0
2017-03-17,6580,6662,6475,6602,124065,26465.0,16540382.0
2017-03-20,6642,6681,6373,6396,147536,25638.0,16540382.0
2017-03-21,6311,6560,6311,6396,91196,25638.0,16540382.0
2017-03-22,6353,6475,6207,6396,162330,25638.0,16540382.0
2017-03-23,6270,6374,4972,4972,1458717,19931.0,16540382.0
2017-03-24,0,0,0,4972,0,19931.0,16540382.0
2017-03-27,0,0,0,4972,0,,
2017-03-28,0,0,0,4972,0,,
2017-03-29,0,0,0,4972,0,,
2017-03-30,0,0,0,4972,0,,
2017-03-31,0,0,0,4972,0,,
2017-04-03,0,0,0,4972,0,,
2017-04-04,0,0,0,4972,0,,
2017-04-05,0,0,0,4972,0,,
2017-04-06,0,0,0,4972,0,,
2017-04-07,0,0,0,4972,0,,
2017-04-10,0,0,0,4972,0,,
2017-04-11,0,0,0,4972,0,,
2017-04-12,0,0,0,4972,0,,
2017-04-13,0,0,0,4972,0,,
2017-04-14,0,0,0,4972,0,,
2017-04-17,0,0,0,4972,0,,
2017-04-18,0,0,0,4972,0,,
2017-04-19,0,0,0,4972,0,,
2017-04-20,0,0,0,4972,0,,
2017-04-21,0,0,0,4972,0,,
2017-04-24,0,0,0,4972,0,,
2017-04-25,0,0,0,4972,0,,
2017-04-26,0,0,0,4972,0,,
2017-04-27,0,0,0,4972,0,,
2017-04-28,0,0,0,4972,0,,
2017-05-02,0,0,0,4972,0,,
2017-05-04,0,0,0,4972,0,,
2017-05-08,0,0,0,4972,0,,
2017-05-10,0,0,0,4972,0,,
2017-05-11,0,0,0,4972,0,,
2017-05-12,0,0,0,4972,0,,
2017-05-15,0,0,0,4972,0,,
2017-05-16,0,0,0,4972,0,,
2017-05-17,0,0,0,4972,0,,
2017-05-18,0,0,0,4972,0,,
2017-05-19,0,0,0,4972,0,,
2017-05-22,0,0,0,4972,0,,
2017-05-23,0,0,0,4972,0,,
2017-05-24,0,0,0,4972,0,,
2017-05-25,0,0,0,4972,0,,
2017-05-26,0,0,0,4972,0,,
2017-05-29,0,0,0,4972,0,,
2017-05-30,0,0,0,4972,0,,
2017-05-31,0,0,0,4972,0,,
2017-06-01,0,0,0,4972,0,,
2017-06-02,0,0,0,4972,0,,
2017-06-05,0,0,0,4972,0,,
2017-06-07,0,0,0,4972,0,,
2017-06-08,0,0,0,4972,0,,
2017-06-09,0,0,0,4972,0,,
2017-06-12,0,0,0,4972,0,,
2017-06-13,0,0,0,4972,0,,
2017-06-14,0,0,0,4972,0,,
2017-06-15,0,0,0,4972,0,,
2017-06-16,0,0,0,4972,0,,
2017-06-19,0,0,0,4972,0,,
2017-06-20,0,0,0,4972,0,,
2017-06-21,0,0,0,4972,0,,
2017-06-22,0,0,0,4972,0,,
2017-06-23,0,0,0,4972,0,,
2017-06-26,0,0,0,4972,0,,
2017-06-27,0,0,0,4972,0,,
2017-06-28,0,0,0,4972,0,,
2017-06-29,0,0,0,4972,0,,
2017-06-30,0,0,0,4972,0,,
2017-07-03,0,0,0,4972,0,,
2017-07-04,0,0,0,4972,0,,
2017-07-05,0,0,0,4972,0,,
2017-07-06,0,0,0,4972,0,,
2017-07-07,0,0,0,4972,0,,
2017-07-10,0,0,0,4972,0,,
2017-07-11,0,0,0,4972,0,,
2017-07-12,0,0,0,4972,0,,
2017-07-13,0,0,0,4972,0,,
2017-07-14,0,0,0,4972,0,,
2017-07-17,0,0,0,4972,0,,
2017-07-18,0,0,0,4972,0,,
2017-07-19,0,0,0,4972,0,,
2017-07-20,0,0,0,4972,0,,
2017-07-21,0,0,0,4972,0,,
2017-07-24,0,0,0,4972,0,,
2017-07-25,0,0,0,4972,0,,
2017-07-26,0,0,0,4972,0,,
2017-07-27,0,0,0,4972,0,,
2017-07-28,0,0,0,4972,0,,
2017-07-31,0,0,0,4972,0,,
2017-08-01,0,0,0,4972,0,,
2017-08-02,4972,6464,4599,6464,21002622,43005.0,16540382.0
2017-08-03,7098,7794,6389,6738,23783951,44824.0,16540382.0
2017-08-04,6700,6712,5482,5756,8515782,38291.0,16540382.0
2017-08-07,5655,5892,5320,5507,6898632,36637.0,16540382.0
2017-08-08,5544,6066,5432,5569,5366049,37050.0,16540382.0
2017-08-09,5531,5531,4947,5109,2554034,33990.0,16540382.0
2017-08-10,5059,5183,4798,4985,1938745,33163.0,16540382.0
2017-08-11,5084,5270,4263,4537,3236855,30186.0,16540382.0
2017-08-14,4537,4549,3977,4077,2248388,27126.0,16540382.0
2017-08-16,4077,4897,4077,4401,7561233,29276.0,16540382.0
2017-08-17,4400,4400,4127,4227,1566371,28119.0,16540382.0
2017-08-18,4313,5494,4313,5495,17442958,36554.0,16540382.0
2017-08-21,5842,5842,5109,5184,9643687,34487.0,16540382.0
2017-08-22,5021,5357,4785,4898,3614810,32585.0,16540382.0
2017-08-23,5146,6314,5096,5805,27802349,38622.0,16540382.0
2017-08-24,6004,6923,5892,6514,25310778,43336.0,16540382.0
2017-08-25,6762,7433,6389,6564,19019832,43667.0,16540382.0
2017-08-28,6787,7098,6202,6588,6749057,43832.0,16540382.0
2017-08-29,6513,7023,6352,6626,5098065,44080.0,16540382.0
2017-08-30,6700,6899,6352,6352,3265020,42261.0,16540382.0
2017-08-31,6029,6116,5755,6054,3795600,40276.0,16540382.0
2017-09-01,5979,5979,5556,5743,2263650,38208.0,16540382.0
2017-09-04,5320,5593,5245,5495,1531502,36554.0,16540382.0
2017-09-05,5593,5606,5258,5345,1286949,35562.0,16540382.0
2017-09-06,5407,6488,5283,6029,15680111,40110.0,16540382.0
2017-09-07,6116,6252,5680,5768,3061532,38374.0,16540382.0
2017-09-08,5718,6588,5593,6091,12007289,40524.0,16540382.0
2017-09-11,6016,6439,5917,6365,3732228,42343.0,16540382.0
2017-09-12,6414,6513,6053,6091,2788768,40524.0,16540382.0
2017-09-13,6190,6202,5742,5880,1845483,39118.0,16540382.0
2017-09-14,5867,5879,5519,5619,1481868,37381.0,16540382.0
2017-09-15,5618,5842,5419,5532,1230704,36802.0,16540382.0
2017-09-18,5593,5929,5395,5631,1725099,37464.0,16540382.0
2017-09-19,5631,6749,5506,6066,14230261,40359.0,16540382.0
2017-09-20,6352,6426,5718,5718,3238840,38043.0,16540382.0
2017-09-21,5668,6016,5506,5644,1920555,37547.0,16540382.0
2017-09-22,5668,5767,5419,5532,1024730,36802.0,16540382.0
2017-09-25,5506,5730,5308,5370,900210,35727.0,16540382.0
2017-09-26,5382,5407,5096,5209,687766,34652.0,16540382.0
2017-09-27,5357,5718,5221,5296,1287398,35231.0,16540382.0
2017-09-28,5183,5196,4810,4873,1151027,32419.0,16540382.0
2017-09-29,4773,4922,4711,4736,573244,31509.0,16540382.0
2017-10-10,4711,4711,4363,4525,752483,30103.0,16540382.0
2017-10-11,4549,4897,4537,4674,1068286,31096.0,16540382.0
2017-10-12,4711,5743,4649,4997,5377720,33246.0,16540382.0
2017-10-13,5022,5046,4674,4749,1079432,31592.0,16540382.0
2017-10-16,4860,4860,4574,4674,521379,31096.0,16540382.0
2017-10-17,4674,4773,4599,4687,265307,31179.0,16540382.0
2017-10-18,4723,4773,4599,4624,458373,34485.0,18540382.0
2017-10-19,4661,4674,4475,4599,404062,34300.0,18540382.0
2017-10-20,4599,4624,4400,4450,487265,33187.0,18540382.0
2017-10-23,4512,4711,4450,4599,612724,34300.0,18540382.0
2017-10-24,4624,4785,4574,4662,520724,34763.0,18540382.0
2017-10-25,4599,4624,4487,4537,447645,33836.0,18540382.0
2017-10-26,4537,4562,4450,4463,325720,33280.0,18540382.0
2017-10-27,4462,4636,4425,4550,611311,34902.0,19072296.0
2017-10-30,4524,4599,4450,4587,635862,35188.0,19072296.0
2017-10-31,4512,4549,4313,4388,841356,33663.0,19072296.0
2017-11-01,4400,4462,4313,4463,485416,34235.0,19072296.0
2017-11-02,4437,4500,4375,4401,403733,33758.0,19072296.0
2017-11-03,4400,4437,4313,4351,340375,33377.0,19072296.0
2017-11-06,4338,4350,4151,4239,378321,32518.0,19072296.0
2017-11-07,4238,4263,4151,4164,304326,31946.0,19072296.0
2017-11-08,4176,4524,4077,4239,709795,32518.0,19072296.0
2017-11-09,4251,4288,4201,4227,190225,32423.0,19072296.0
2017-11-10,4226,4251,4139,4177,179550,32041.0,19072296.0
2017-11-13,4176,4313,3903,4314,456820,33090.0,19072296.0
2017-11-14,4437,4500,4102,4152,1028023,31851.0,19072296.0
2017-11-15,4102,4151,3207,3282,2525550,25175.0,19072296.0
2017-11-16,3343,3468,3182,3468,1607665,26606.0,19072296.0
2017-11-17,3530,3853,3368,3369,1625157,25843.0,19072296.0
2017-11-20,3319,3443,3306,3319,554290,25462.0,19072296.0
2017-11-21,3331,3393,3120,3133,1039243,24031.0,19072296.0
2017-11-22,3169,3232,3008,3108,892728,23840.0,19072296.0
2017-11-23,3120,3244,3082,3170,695073,24317.0,19072296.0
2017-11-24,3169,3331,3169,3257,566622,24985.0,19072296.0
2017-11-27,3269,3294,3144,3157,361287,24222.0,19072296.0
2017-11-28,3157,3232,3058,3070,336121,23554.0,19072296.0
2017-11-29,3107,3281,3070,3120,647495,23936.0,19072296.0
2017-11-30,3294,3306,2995,3033,638871,23268.0,19072296.0
2017-12-01,3033,3058,2884,2934,698157,22505.0,19072296.0
2017-12-04,2921,3082,2884,3083,707381,23650.0,19072296.0
2017-12-05,3182,3256,2908,2983,1000062,22887.0,19072296.0
2017-12-06,2995,3020,2871,2872,522553,22029.0,19072296.0
2017-12-07,2884,2896,2685,2735,658422,20980.0,19072296.0
2017-12-08,2734,2734,2585,2648,541406,20312.0,19072296.0
2017-12-11,2709,2759,2647,2722,304175,20884.0,19072296.0
2017-12-12,2784,2871,2697,2772,782949,21266.0,19072296.0
2017-12-13,2809,3343,2759,3070,6879548,23554.0,19072296.0
2017-12-14,2983,3070,2958,2983,774967,22887.0,19072296.0
2017-12-15,2983,3605,2971,3257,6344500,24985.0,19072296.0
2017-12-18,3306,3331,3169,3269,1067245,25080.0,19072296.0
2017-12-19,3269,3269,2971,3058,838047,23459.0,19072296.0
2017-12-20,3082,3082,2846,2921,603931,22410.0,19072296.0
2017-12-21,2971,2971,2660,2698,703261,20693.0,19072296.0
2017-12-22,2734,2834,2660,2735,578476,20980.0,19072296.0
2017-12-26,2734,2734,2647,2710,271484,20789.0,19072296.0
2017-12-27,2709,2784,2622,2785,273061,21361.0,19072296.0
2017-12-28,2784,2834,2685,2760,453656,21170.0,19072296.0
2018-01-02,2821,2846,2709,2834,371814,21742.0,19072296.0
2018-01-03,2859,3679,2834,3680,4952881,28227.0,19072296.0
2018-01-04,3853,4326,3567,3804,11520185,29181.0,19072296.0
2018-01-05,3729,3803,3493,3804,2885420,29181.0,19072296.0
2018-01-08,3866,3952,3667,3754,2188249,28799.0,19072296.0
2018-01-09,3853,4189,3530,3543,4274797,27178.0,19072296.0
2018-01-10,3567,3692,3306,3692,1528832,28322.0,19072296.0
2018-01-11,3704,3841,2585,2586,4412147,19835.0,19072296.0
2018-01-12,2784,2796,2287,2479,4445829,19015.0,19072296.0
2018-01-15,2585,2958,2478,2660,3051115,20407.0,19072296.0
2018-01-16,2622,3008,2560,2822,2370132,21647.0,19072296.0
2018-01-17,2796,3008,2747,2772,1542043,21266.0,19072296.0
2018-01-18,2747,2834,2610,2785,735050,21361.0,19072296.0
2018-01-19,2784,2946,2772,2872,792586,22029.0,19072296.0
2018-01-22,2871,2884,2747,2785,428912,21361.0,19072296.0
2018-01-23,2364,2734,2356,2710,3398252,20789.0,19072296.0
2018-01-24,2709,2846,2622,2623,1036128,20121.0,19072296.0
2018-01-25,2597,2884,2597,2834,1163416,21742.0,19072296.0
2018-01-26,2871,2896,2709,2785,1342382,21361.0,19072296.0
2018-01-29,2784,3592,2784,3530,4499019,27083.0,19072296.0
2018-01-30,4587,4587,4587,4587,1286747,35188.0,19072296.0
2018-01-31,4972,5954,4897,5954,14339832,45678.0,19072296.0
2018-02-01,5966,6551,5519,6141,8474133,47109.0,19072296.0
2018-02-02,6414,7843,4301,4301,13203194,32995.0,19072296.0
2018-02-05,4972,5569,4674,5171,9163862,39670.0,19072296.0
2018-02-06,4848,6215,4661,5233,10715517,40147.0,19072296.0
2018-02-07,5469,5879,5171,5196,2319144,39861.0,19072296.0
2018-02-08,5208,5568,4997,5320,821076,40815.0,19072296.0
2018-02-09,5295,5295,4860,5047,695458,38717.0,19072296.0
2018-02-12,5046,5419,4549,4948,1669468,37954.0,19072296.0
2018-02-13,5022,5109,4872,4972,454856,38145.0,19072296.0
2018-02-14,4972,5556,4922,5383,2283933,41292.0,19072296.0
2018-02-19,5593,6986,5569,6986,6352264,53593.0,19072296.0
2018-02-20,7284,8564,7085,7856,7789245,60268.0,19072296.0
2018-02-21,0,0,0,7856,0,60268.0,19072296.0
2018-02-22,8577,9609,8577,8888,3259579,68183.0,19072296.0
2018-02-23,0,0,0,8888,0,68183.0,19072296.0
2018-02-26,9124,10168,7632,8901,7839512,68279.0,19072296.0
2018-02-27,8913,9049,7881,7931,2521925,60841.0,19072296.0
2018-02-28,7806,7806,6986,7185,1858231,55119.0,19072296.0
2018-03-02,6961,8378,6837,7745,2296956,59410.0,19072296.0
2018-03-05,7955,8316,7495,7608,823488,58361.0,19072296.0
2018-03-06,7732,7732,6625,6937,1471580,53212.0,19072296.0
2018-03-07,6700,7259,6240,6912,723804,53021.0,19072296.0
2018-03-08,7122,7645,6886,6924,591764,53116.0,19072296.0
2018-03-09,7060,7918,7060,7533,1395744,57789.0,19072296.0
2018-03-12,7682,8689,7682,8018,2026054,64366.0,19958574.0
2018-03-13,8303,8328,7732,7881,693036,63269.0,19958574.0
2018-03-14,8204,8204,7458,7956,651959,104718.0,32724531.0
2018-03-15,7968,8067,7471,7745,410518,101937.0,32724531.0
2018-03-16,7682,8030,7533,7782,398523,102428.0,32724531.0
2018-03-19,6376,7707,6252,7695,1679726,101282.0,32724531.0
2018-03-20,7545,7694,7483,7583,183766,99810.0,32724531.0
2018-03-21,7582,7582,7222,7285,345033,95883.0,32724531.0
2018-03-22,7284,7558,6153,6912,671380,90974.0,32724531.0
2018-03-23,6911,7197,6662,6688,267064,88029.0,32724531.0
2018-03-26,6476,8030,6414,7297,845607,96046.0,32724531.0
2018-03-27,7309,7458,6837,6862,463994,90320.0,32724531.0
2018-03-28,6861,6899,6489,6638,353674,87374.0,32724531.0
2018-03-29,6489,6837,6439,6588,335330,86720.0,32724531.0
2018-03-30,6663,6663,6401,6402,366031,84266.0,32724531.0
2018-04-02,6625,6625,6215,6340,438150,83448.0,32724531.0
2018-04-03,6140,6476,6140,6402,357279,95530.0,37098984.0
2018-04-04,6513,7433,6314,7135,1821842,106474.0,37098984.0
2018-04-05,7284,7831,6973,7210,1493757,107587.0,37098984.0
2018-04-06,0,0,0,7210,0,107587.0,37098984.0
2018-04-09,0,0,0,7210,0,,
2018-04-10,0,0,0,7210,0,,
2018-04-11,0,0,0,7210,0,,
2018-04-12,0,0,0,7210,0,,
2018-04-13,0,0,0,7210,0,,
2018-04-16,0,0,0,7210,0,,
2018-04-17,0,0,0,7210,0,,
2018-04-18,0,0,0,7210,0,,
2018-04-19,0,0,0,7210,0,,
2018-04-20,0,0,0,7210,0,,
2018-04-23,0,0,0,7210,0,,
2018-04-24,0,0,0,7210,0,,
2018-04-25,0,0,0,7210,0,,
2018-04-26,0,0,0,7210,0,,
2018-04-27,0,0,0,7210,0,,
2018-04-30,0,0,0,7210,0,,
2018-05-02,0,0,0,7210,0,,
2018-05-03,7210,7379,5880,6490,306530,120386.0,3709898.0
2018-05-04,6470,6470,5600,5700,99403,105732.0,3709898.0
2018-05-08,5720,6179,5699,5810,63368,107773.0,3709898.0
2018-05-09,6190,6190,5800,5800,20079,107587.0,3709898.0
2018-05-10,5850,6000,5820,5880,22275,109071.0,3709898.0
2018-05-11,6140,6140,5820,5850,31163,108515.0,3709898.0
2018-05-14,6000,6000,5540,5900,39626,109442.0,3709898.0
2018-05-15,5980,5980,5560,5800,27283,107587.0,3709898.0
2018-05-16,5640,5780,5200,5470,26612,101466.0,3709898.0
2018-05-17,5569,5569,5200,5380,11905,99796.0,3709898.0
2018-05-18,5510,5510,5030,5290,27297,98127.0,3709898.0
2018-05-21,5120,5350,4960,5270,15357,97756.0,3709898.0
2018-05-23,5270,5270,4960,5000,20638,92747.0,3709898.0
2018-05-24,5110,5110,4630,4730,29277,87739.0,3709898.0
2018-05-25,4700,4700,4110,4590,48370,85142.0,3709898.0
2018-05-28,4590,4820,4320,4600,23837,85328.0,3709898.0
2018-05-29,4610,4870,4470,4600,9681,85328.0,3709898.0
2018-05-30,4580,5020,4580,4900,20785,90893.0,3709898.0
2018-05-31,4900,5040,4780,4900,10569,90893.0,3709898.0
2018-06-01,4920,4920,4500,4690,22597,86997.0,3709898.0
2018-06-04,4840,4840,4260,4490,30883,83287.0,3709898.0
2018-06-05,4490,4560,4100,4400,18120,81618.0,3709898.0
2018-06-07,4240,4530,4130,4500,31482,83473.0,3709898.0
2018-06-08,4560,5000,4410,4770,26809,88481.0,3709898.0
2018-06-11,4770,4960,4600,4940,15725,91634.0,3709898.0
